,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HES,HES_6m,HES_12m,HES_6m_ret,HES_12m_ret
244,244,244,244,2020-01-24,60.59811782836914,65.93254852294922,66.74166107177734,-0.08090739420945203,-0.09204960057558542
245,245,245,245,2020-01-27,58.47187423706055,66.14892578125,64.46488952636719,-0.11605708563699035,-0.09296557138836636
246,246,246,246,2020-01-28,58.44364929199219,65.76321411132812,65.00113677978516,-0.11130181087172708,-0.10088265856040068
247,247,247,247,2020-01-29,54.39812088012695,64.43665313720703,64.45547485351562,-0.1557891629738235,-0.15603568193773243
248,248,248,248,2020-01-30,55.094329833984375,63.22300338745117,65.19873046875,-0.1285714552921764,-0.1549784874969108
249,249,249,249,2020-01-31,53.22210311889648,62.592655181884766,65.91374969482422,-0.1497068950943028,-0.19254930321350439
250,250,250,250,2020-02-03,53.09038543701172,60.59811782836914,65.93254852294922,-0.12389382146523797,-0.19477728942128658
251,251,251,251,2020-02-04,54.25699615478516,58.47187423706055,66.14892578125,-0.07208385462704936,-0.17977509817454385
252,252,252,252,2020-02-05,55.79994201660156,58.44364929199219,65.76321411132812,-0.045235150566699134,-0.1515022072652974
253,253,253,253,2020-02-06,53.65486907958984,54.39812088012695,64.43665313720703,-0.013663188884317612,-0.1673237750983
254,254,254,254,2020-02-07,52.16838836669922,55.094329833984375,63.22300338745117,-0.05310785113643979,-0.17485115272056384
255,255,255,255,2020-02-10,51.697975158691406,53.22210311889648,62.592655181884766,-0.02863712388065942,-0.17405684407435773
256,256,256,256,2020-02-11,52.836368560791016,53.09038543701172,60.59811782836914,-0.004784611641632908,-0.1280856492863619
257,257,257,257,2020-02-12,55.29190444946289,54.25699615478516,58.47187423706055,0.019074190759203136,-0.054384605061661095
258,258,258,258,2020-02-13,56.4397087097168,55.79994201660156,58.44364929199219,0.011465364837205172,-0.034288423234207
259,259,259,259,2020-02-14,56.76897811889648,53.65486907958984,54.39812088012695,0.058039635409179224,0.04358344002348913
260,260,260,260,2020-02-18,57.52164077758789,52.16838836669922,55.094329833984375,0.10261487039353945,0.04405736399585458
261,261,261,261,2020-02-19,59.80783081054688,51.697975158691406,53.22210311889648,0.15686988952587733,0.12374046318571996
262,262,262,262,2020-02-20,60.8897705078125,52.836368560791016,53.09038543701172,0.15242156428210274,0.14690767464956989
263,263,263,263,2020-02-21,60.60752868652344,55.29190444946289,54.25699615478516,0.09613747780959603,0.11704541315964812
264,264,264,264,2020-02-24,56.65608596801758,56.4397087097168,55.79994201660156,0.0038337770206020583,0.015343097510052806
265,265,265,265,2020-02-25,53.99357604980469,56.76897811889648,53.65486907958984,-0.04888941392038115,0.006312697729490724
266,266,266,266,2020-02-26,52.572940826416016,57.52164077758789,52.16838836669922,-0.08603196786938727,0.0077547432915339165
267,267,267,267,2020-02-27,51.76383209228516,59.80783081054688,51.697975158691406,-0.13449741629557965,0.0012738783944943322
268,268,268,268,2020-02-28,52.85517883300781,60.8897705078125,52.836368560791016,-0.1319530621941465,0.00035600993651097035
269,269,269,269,2020-03-02,53.80541229248047,60.60752868652344,55.29190444946289,-0.11223220186431182,-0.026884444870968083
270,270,270,270,2020-03-03,54.28522872924805,56.65608596801758,56.4397087097168,-0.04184647065291247,-0.038173123669892894
271,271,271,271,2020-03-04,53.626651763916016,53.99357604980469,56.76897811889648,-0.006795702613774157,-0.05535287861619065
272,272,272,272,2020-03-05,51.25578689575195,52.572940826416016,57.52164077758789,-0.02505383777203951,-0.10893037467521782
273,273,273,273,2020-03-06,46.77750015258789,51.76383209228516,59.80783081054688,-0.09632849304525182,-0.2178699759105983
274,274,274,274,2020-03-09,31.0281925201416,52.85517883300781,60.8897705078125,-0.4129583286781987,-0.49042027484468
275,275,275,275,2020-03-10,37.33167266845703,53.80541229248047,60.60752868652344,-0.3061725377081761,-0.3840423215151153
276,276,276,276,2020-03-11,34.51862716674805,54.28522872924805,56.65608596801758,-0.36412486463099414,-0.39073399482213
277,277,277,277,2020-03-12,30.89647483825684,53.626651763916016,53.99357604980469,-0.4238597074030589,-0.4277749854953605
278,278,278,278,2020-03-13,33.10540771484375,51.25578689575195,52.572940826416016,-0.3541137553467645,-0.37029568453949846
279,279,279,279,2020-03-16,29.43650245666504,46.77750015258789,51.76383209228516,-0.3707123646914998,-0.4313306942927776
280,280,280,280,2020-03-17,29.02885055541992,31.0281925201416,52.85517883300781,-0.0644363013869994,-0.45078512273821814
281,281,281,281,2020-03-18,28.573793411254883,37.33167266845703,53.80541229248047,-0.23459648687539303,-0.46894202285950726
282,282,282,282,2020-03-19,29.51234436035156,34.51862716674805,54.28522872924805,-0.1450313415482254,-0.45634668857072047
283,283,283,283,2020-03-20,29.09521102905273,30.89647483825684,53.626651763916016,-0.05829997818954202,-0.457448673895577
284,284,284,284,2020-03-23,27.40770721435547,33.10540771484375,51.25578689575195,-0.1721078486501635,-0.465275847386766
285,285,285,285,2020-03-24,32.72618865966797,29.43650245666504,46.77750015258789,0.11175533533054227,-0.30038611398823445
286,286,286,286,2020-03-25,32.934757232666016,29.02885055541992,31.0281925201416,0.13455257795306785,0.06144620610068685
287,287,287,287,2020-03-26,34.77394485473633,28.573793411254883,37.33167266845703,0.21698734061117975,-0.06851361406803036
288,288,288,288,2020-03-27,32.26164627075195,29.51234436035156,34.51862716674805,0.09315769282273467,-0.06538443389110948
289,289,289,289,2020-03-30,30.270776748657227,29.09521102905273,30.89647483825684,0.0404040966889927,-0.020251439456285714
290,290,290,290,2020-03-31,31.569583892822266,27.40770721435547,33.10540771484375,0.1518505961084884,-0.04639193195415181
291,291,291,291,2020-04-01,30.31817626953125,32.72618865966797,29.43650245666504,-0.07358059367005887,0.02995171774106553
292,292,292,292,2020-04-02,33.46565246582031,32.934757232666016,29.02885055541992,0.016119603657734904,0.15284111583853277
293,293,293,293,2020-04-03,31.77815628051757,34.77394485473633,28.573793411254883,-0.08615038031299804,0.1121434183814225
294,294,294,294,2020-04-06,33.30448913574219,32.26164627075195,29.51234436035156,0.03232453967904503,0.12849351203983628
295,295,295,295,2020-04-07,33.313968658447266,30.270776748657227,29.09521102905273,0.10053233635390701,0.14499835128131355
296,296,296,296,2020-04-08,37.14403533935547,31.569583892822266,27.40770721435547,0.1765766525608412,0.35524051861953465
297,297,297,297,2020-04-09,38.28167724609375,30.31817626953125,32.72618865966797,0.26266424819772394,0.16975666320937677
298,298,298,298,2020-04-13,37.83609390258789,33.46565246582031,32.934757232666016,0.13059483723591736,0.14881957790964173
299,299,299,299,2020-04-14,36.59416961669922,31.77815628051757,34.77394485473633,0.15155106210910763,0.05234450015857117
300,300,300,300,2020-04-15,33.57942199707031,33.30448913574219,32.26164627075195,0.00825512921719218,0.04084651214817381
301,301,301,301,2020-04-16,30.84907531738281,33.313968658447266,30.270776748657227,-0.0739897838752227,0.01910418663938751
302,302,302,302,2020-04-17,35.40913391113281,37.14403533935547,31.569583892822266,-0.04670740301564558,0.12162181267088279
303,303,303,303,2020-04-20,34.06291580200195,38.28167724609375,30.31817626953125,-0.1102031506344795,0.12351466985281823
304,304,304,304,2020-04-21,34.48005676269531,37.83609390258789,33.46565246582031,-0.08869935539680629,0.030311803958134265
305,305,305,305,2020-04-22,37.333641052246094,36.59416961669922,31.77815628051757,0.020207356616979366,0.1748208650838079
306,306,306,306,2020-04-23,39.504638671875,33.57942199707031,33.30448913574219,0.17645380183499415,0.18616557998719907
307,307,307,307,2020-04-24,40.25358581542969,30.84907531738281,33.313968658447266,0.3048555070546193,0.2083095300992539
308,308,308,308,2020-04-27,40.92668914794922,35.40913391113281,37.14403533935547,0.15582293683499726,0.10183744910951797
309,309,309,309,2020-04-28,41.99797058105469,34.06291580200195,38.28167724609375,0.23295289296949662,0.09707759958036188
310,310,310,310,2020-04-29,46.46321868896485,34.48005676269531,37.83609390258789,0.3475389268858271,0.22801309269895031
311,311,311,311,2020-04-30,46.112449645996094,37.333641052246094,36.59416961669922,0.23514472058764935,0.26010373043014323
312,312,312,312,2020-05-01,41.97900772094727,39.504638671875,33.57942199707031,0.06263489889438922,0.250140866766849
313,313,313,313,2020-05-04,43.88456344604492,40.25358581542969,30.84907531738281,0.09020258834241379,0.42255685120379893
314,314,314,314,2020-05-05,43.74235534667969,40.92668914794922,35.40913391113281,0.06879780058806828,0.23534101275848673
315,315,315,315,2020-05-06,42.67108154296875,41.99797058105469,34.06291580200195,0.016027225901665387,0.2527137075112307
316,316,316,316,2020-05-07,43.98885345458984,46.46321868896485,34.48005676269531,-0.05325427949662653,0.2757767122408652
317,317,317,317,2020-05-08,45.96076202392578,46.112449645996094,37.333641052246094,-0.0032895155914468566,0.23108169277158286
318,318,318,318,2020-05-11,44.68092346191406,41.97900772094727,39.504638671875,0.06436349708234168,0.1310297971089729
319,319,319,319,2020-05-12,42.47199249267578,43.88456344604492,40.25358581542969,-0.03218833326451709,0.05511078410300896
320,320,320,320,2020-05-13,40.15878677368164,43.74235534667969,40.92668914794922,-0.08192445387534586,-0.018762875528279932
321,321,321,321,2020-05-14,40.547481536865234,42.67108154296875,41.99797058105469,-0.049766725597641615,-0.03453712224951577
322,322,322,322,2020-05-15,41.779930114746094,43.98885345458984,46.46321868896485,-0.05021552430603904,-0.10079561223620204
323,323,323,323,2020-05-18,46.55802536010742,45.96076202392578,46.112449645996094,0.012995070357421978,0.009662807279422259
324,324,324,324,2020-05-19,43.4769172668457,44.68092346191406,41.97900772094727,-0.026946761655332607,0.035682347611827536
325,325,325,325,2020-05-20,44.880001068115234,42.47199249267578,43.88456344604492,0.056696388234074746,0.02268309273018465
326,326,326,326,2020-05-21,44.78520202636719,40.15878677368164,43.74235534667969,0.11520306324885055,0.02384066133207563
327,327,327,327,2020-05-22,44.652469635009766,40.547481536865234,42.67108154296875,0.10123903982574922,0.04643397871333077
328,328,328,328,2020-05-26,46.10296249389648,41.779930114746094,43.98885345458984,0.10347150814463868,0.04806010780638004
329,329,329,329,2020-05-27,46.82347106933594,46.55802536010742,45.96076202392578,0.005701395348608473,0.018770555739721084
330,330,330,330,2020-05-28,45.9228401184082,43.4769172668457,44.68092346191406,0.056257964118069825,0.02779523251243332
331,331,331,331,2020-05-29,45.00325393676758,44.880001068115234,42.47199249267578,0.0027462759741310183,0.05959836813703312
332,332,332,332,2020-06-01,46.16932678222656,44.78520202636719,40.15878677368164,0.030905850442395577,0.14966936233452088
333,333,333,333,2020-06-02,49.05136489868164,44.652469635009766,40.547481536865234,0.0985140418800694,0.20972654871511032
334,334,334,334,2020-06-03,49.402122497558594,46.10296249389648,41.779930114746094,0.07156069426338685,0.18243669536733553
335,335,335,335,2020-06-04,49.752906799316406,46.82347106933594,46.55802536010742,0.06256340384595949,0.06862149789424854
336,336,336,336,2020-06-05,54.06646347045898,45.9228401184082,43.4769172668457,0.1773327462119747,0.2435670896033968
337,337,337,337,2020-06-08,56.8631706237793,45.00325393676758,44.880001068115234,0.26353464804290927,0.2670046628893119
338,338,338,338,2020-06-09,54.67321014404297,46.16932678222656,44.78520202636719,0.18418902666542847,0.220787395619076
339,339,339,339,2020-06-10,50.786258697509766,49.05136489868164,44.652469635009766,0.03536891995587976,0.13736729709773554
340,340,340,340,2020-06-11,46.04609298706055,49.402122497558594,46.10296249389648,-0.06793290127694207,-0.0012335325922593343
341,341,341,341,2020-06-12,47.2753791809082,49.752906799316406,46.82347106933594,-0.049796640594318875,0.00965131591596613
342,342,342,342,2020-06-15,47.265846252441406,54.06646347045898,45.9228401184082,-0.12578254210640794,0.029244840488314106
343,343,343,343,2020-06-16,49.753028869628906,56.8631706237793,45.00325393676758,-0.12503948823383126,0.10554292228590989
344,344,344,344,2020-06-17,48.03772735595703,54.67321014404297,46.16932678222656,-0.12136625544035151,0.04046843876549078
345,345,345,345,2020-06-18,49.21939086914063,50.786258697509766,49.05136489868164,-0.030852200350130587,0.0034255106011027436
346,346,346,346,2020-06-19,48.82867813110352,46.04609298706055,49.402122497558594,0.0604304288058688,-0.011607686825265695
347,347,347,347,2020-06-22,49.381378173828125,47.2753791809082,49.752906799316406,0.044547479669299284,-0.0074674757594944685
348,348,348,348,2020-06-23,49.94361114501953,47.265846252441406,54.06646347045898,0.056653273026711304,-0.0762552617796447
349,349,349,349,2020-06-24,46.65596771240234,49.753028869628906,56.8631706237793,-0.062248695759649086,-0.17950463893247037
350,350,350,350,2020-06-25,48.24737930297852,48.03772735595703,54.67321014404297,0.004364318600419637,-0.11753161784601351
351,351,351,351,2020-06-26,46.19855499267578,49.21939086914063,50.786258697509766,-0.06137491389311045,-0.09033356310333873
352,352,352,352,2020-06-29,47.5898551940918,48.82867813110352,46.04609298706055,-0.025370806346334485,0.03352645375287455
353,353,353,353,2020-06-30,49.371849060058594,49.381378173828125,47.2753791809082,-0.00019296978176652768,0.04434591357010276
354,354,354,354,2020-07-01,47.50408935546875,49.94361114501953,47.265846252441406,-0.048845522652882,0.005040491642843259
355,355,355,355,2020-07-02,49.06690216064453,46.65596771240234,49.753028869628906,0.05167472815275698,-0.013790652038135787
356,356,356,356,2020-07-06,47.16103363037109,48.24737930297852,48.03772735595703,-0.022516159184222673,-0.01825010827614071
357,357,357,357,2020-07-07,46.08420181274414,46.19855499267578,49.21939086914063,-0.0024752544738633198,-0.06369824983677685
358,358,358,358,2020-07-08,46.99902725219727,47.5898551940918,48.82867813110352,-0.012414997681435946,-0.03747082552580461
359,359,359,359,2020-07-09,42.577392578125,49.371849060058594,49.381378173828125,-0.1376180275052783,-0.13778444116630995
360,360,360,360,2020-07-10,42.78702926635742,47.50408935546875,49.94361114501953,-0.09929797946054708,-0.1432932404083035
361,361,361,361,2020-07-13,43.1968002319336,49.06690216064453,46.65596771240234,-0.11963465534246032,-0.0741420154821738
362,362,362,362,2020-07-14,45.2456169128418,47.16103363037109,48.24737930297852,-0.04061439222349417,-0.06221607128724216
363,363,363,363,2020-07-15,46.37008666992188,46.08420181274414,46.19855499267578,0.006203532792851352,0.0037129229966887944
364,364,364,364,2020-07-16,46.37961196899414,46.99902725219727,47.5898551940918,-0.0131793213480641,-0.025430697785520984
365,365,365,365,2020-07-17,45.61725234985352,42.577392578125,49.371849060058594,0.0713960998469012,-0.07604731809087761
366,366,366,366,2020-07-20,45.931732177734375,42.78702926635742,47.50408935546875,0.07349664057769889,-0.03309940678935175
367,367,367,367,2020-07-21,49.8006706237793,43.1968002319336,49.06690216064453,0.15287869370851515,0.014954448535031029
368,368,368,368,2020-07-22,49.63867568969727,45.2456169128418,47.16103363037109,0.09709357671745256,0.05253578788677382
369,369,369,369,2020-07-23,48.63808441162109,46.37008666992188,46.08420181274414,0.0489107936727311,0.055417746178055616
370,370,370,370,2020-07-24,48.08537292480469,46.37961196899414,46.99902725219727,0.03677824982561062,0.023114216104475283
371,371,371,371,2020-07-27,47.92338180541992,45.61725234985352,42.577392578125,0.05055388776772318,0.12555933803333774
372,372,372,372,2020-07-28,45.83643341064453,45.931732177734375,42.78702926635742,-0.0020747914910128618,0.07126935888219732
373,373,373,373,2020-07-29,47.64702987670898,49.8006706237793,43.1968002319336,-0.04324521577912199,0.10302220583193811
374,374,374,374,2020-07-30,45.30279541015625,49.63867568969727,45.2456169128418,-0.08734883071106903,0.0012637356105587028
375,375,375,375,2020-07-31,46.89419937133789,48.63808441162109,46.37008666992188,-0.035854311726687405,0.011302819102901873
376,376,376,376,2020-08-03,47.49456024169922,48.08537292480469,46.37961196899414,-0.012286744329286448,0.024039620543838236
377,377,377,377,2020-08-04,48.2950325012207,47.92338180541992,45.61725234985352,0.007755101618449389,0.058701039923019005
378,378,378,378,2020-08-05,51.08714294433594,45.83643341064453,45.931732177734375,0.11455318712629237,0.11224072165736154
379,379,379,379,2020-08-06,50.87749862670898,47.64702987670898,49.8006706237793,0.06780000261000807,0.021622761088191167
380,380,380,380,2020-08-07,50.53443908691406,45.30279541015625,49.63867568969727,0.11548169664569863,0.018045674764097575
381,381,381,381,2020-08-10,52.545143127441406,46.89419937133789,48.63808441162109,0.1205041099295836,0.08032920628113405
382,382,382,382,2020-08-11,51.00137710571289,47.49456024169922,48.08537292480469,0.07383617926279396,0.06064222867665414
383,383,383,383,2020-08-12,51.29679489135742,48.2950325012207,47.92338180541992,0.062154682058881416,0.07039179955275987
384,384,384,384,2020-08-13,50.24855041503906,51.08714294433594,45.83643341064453,-0.016414942800982213,0.09625786031096206
385,385,385,385,2020-08-14,51.249141693115234,50.87749862670898,47.64702987670898,0.007304664663902338,0.07559992355718803
386,386,386,386,2020-08-17,50.00078201293945,50.53443908691406,45.30279541015625,-0.010560265110626355,0.10370191420306885
387,387,387,387,2020-08-18,47.66609191894531,52.545143127441406,46.89419937133789,-0.09285446604765335,0.016460299097871056
388,388,388,388,2020-08-19,46.20809173583984,51.00137710571289,47.49456024169922,-0.09398344989661345,-0.02708664948812156
389,389,389,389,2020-08-20,45.87456130981445,51.29679489135742,48.2950325012207,-0.10570316513978761,-0.050118429702787126
390,390,390,390,2020-08-21,45.274200439453125,50.24855041503906,51.08714294433594,-0.09899489506660764,-0.1137848423274822
391,391,391,391,2020-08-24,45.57914733886719,51.249141693115234,50.87749862670898,-0.11063588904962574,-0.10413938245502374
392,392,392,392,2020-08-25,46.04609298706055,50.00078201293945,50.53443908691406,-0.0790925434897296,-0.08881757037283067
393,393,393,393,2020-08-26,44.12113952636719,47.66609191894531,52.545143127441406,-0.07437052734690741,-0.16031935778808126
394,394,394,394,2020-08-27,44.235496520996094,46.20809173583984,51.00137710571289,-0.0426893892550374,-0.13266074307548292
395,395,395,395,2020-08-28,44.73103332519531,45.87456130981445,51.29679489135742,-0.024927278909466,-0.12799555177020072
396,396,396,396,2020-08-31,43.873382568359375,45.274200439453125,50.24855041503906,-0.030940753398110643,-0.12687267182879058
397,397,397,397,2020-09-01,43.77808380126953,45.57914733886719,51.249141693115234,-0.03951507745871796,-0.1457791807828337
398,398,398,398,2020-09-02,43.73043823242188,46.04609298706055,50.00078201293945,-0.05028992916487807,-0.1254049142450392
399,399,399,399,2020-09-03,44.22596740722656,44.12113952636719,47.66609191894531,0.002375910549561544,-0.07217131451784575
400,400,400,400,2020-09-04,44.93114471435547,44.235496520996094,46.20809173583984,0.015726017521453306,-0.027634705816988903
401,401,401,401,2020-09-08,43.54938125610352,44.73103332519531,45.87456130981445,-0.026416829240253903,-0.050685608479344224
402,402,402,402,2020-09-09,44.74055862426758,43.873382568359375,45.274200439453125,0.019765425074236065,-0.011786885466905317
403,403,403,403,2020-09-10,41.47197341918945,43.77808380126953,45.57914733886719,-0.05267728008719297,-0.09011081074295091
404,404,404,404,2020-09-11,41.21468353271485,43.73043823242188,46.04609298706055,-0.05752868714317716,-0.10492550270667644
405,405,405,405,2020-09-14,42.01979446411133,44.22596740722656,44.12113952636719,-0.049884108193747334,-0.047626717823098796
406,406,406,406,2020-09-15,41.07090759277344,44.93114471435547,44.235496520996094,-0.08591450643252119,-0.07153958194457255
407,407,407,407,2020-09-16,42.36486053466797,43.54938125610352,44.73103332519531,-0.027199484522401618,-0.05289778962460423
408,408,408,408,2020-09-17,42.41277694702149,44.74055862426758,43.873382568359375,-0.05202844463331047,-0.033291383883203074
409,409,409,409,2020-09-18,41.23384475708008,41.47197341918945,43.77808380126953,-0.005741917793552376,-0.05811672926889666
410,410,410,410,2020-09-21,39.44149017333984,41.21468353271485,43.73043823242188,-0.04302334040652067,-0.0980769512595967
411,411,411,411,2020-09-22,39.51816940307617,42.01979446411133,44.22596740722656,-0.05953444306282285,-0.10644872865756994
412,412,412,412,2020-09-23,37.76414489746094,41.07090759277344,44.93114471435547,-0.08051350430576643,-0.15951073275470495
413,413,413,413,2020-09-24,37.81206512451172,42.36486053466797,43.54938125610352,-0.10746631412678942,-0.1317427703014198
414,414,414,414,2020-09-25,38.79930877685547,42.41277694702149,44.74055862426758,-0.08519763218238852,-0.13279337652680845
415,415,415,415,2020-09-28,39.32646942138672,41.23384475708008,41.47197341918945,-0.04625751847615067,-0.05173382940127924
416,416,416,416,2020-09-29,39.00058364868164,39.44149017333984,41.21468353271485,-0.011178749147673472,-0.05372114242429471
417,417,417,417,2020-09-30,39.23062133789063,39.51816940307617,42.01979446411133,-0.0072763508413716815,-0.06637760040932372
418,418,418,418,2020-10-01,37.361576080322266,37.76414489746094,41.07090759277344,-0.010660080301877484,-0.09031530418635891
419,419,419,419,2020-10-02,36.144317626953125,37.81206512451172,42.36486053466797,-0.04410622620232063,-0.14683260676910426
420,420,420,420,2020-10-05,37.72581100463867,38.79930877685547,42.41277694702149,-0.027667961261649054,-0.11050834865723103
421,421,421,421,2020-10-06,36.39352035522461,39.32646942138672,41.23384475708008,-0.07457951627274984,-0.11738717139697141
422,422,422,422,2020-10-07,36.11556243896485,39.00058364868164,39.44149017333984,-0.07397379576944652,-0.08432561041071218
423,423,423,423,2020-10-08,36.98777389526367,39.23062133789063,39.51816940307617,-0.05717083661024558,-0.06403119238654631
424,424,424,424,2020-10-09,36.47978210449219,37.361576080322266,37.76414489746094,-0.023601626813985144,-0.034010111878770566
425,425,425,425,2020-10-12,37.03569793701172,36.144317626953125,37.81206512451172,0.02466169977971533,-0.02053226093162308
426,426,426,426,2020-10-13,37.045291900634766,37.72581100463867,38.79930877685547,-0.01803855466275417,-0.04520742589277793
427,427,427,427,2020-10-14,36.98777389526367,36.39352035522461,39.32646942138672,0.01632855338639283,-0.05946873849934786
428,428,428,428,2020-10-15,37.68746948242188,36.11556243896485,39.00058364868164,0.04352436836927431,-0.0336690901369151
429,429,429,429,2020-10-16,36.47978210449219,36.98777389526367,39.23062133789063,-0.013734046071816497,-0.07011969577809274
430,430,430,430,2020-10-19,35.08040237426758,36.47978210449219,37.361576080322266,-0.03836041910053756,-0.06105667761848366
431,431,431,431,2020-10-20,36.27849960327149,37.03569793701172,36.144317626953125,-0.02044509421769314,0.0037123947864574625
432,432,432,432,2020-10-21,35.64590835571289,37.045291900634766,37.72581100463867,-0.03777493638531426,-0.055132085793199836
433,433,433,433,2020-10-22,37.6203727722168,36.98777389526367,36.39352035522461,0.01710291835200528,0.03371073765377197
434,434,434,434,2020-10-23,37.735389709472656,37.68746948242188,36.11556243896485,0.0012715161752403503,0.04485122648291329
435,435,435,435,2020-10-26,35.87594223022461,36.47978210449219,36.98777389526367,-0.016552727001985623,-0.030059437158542646
436,436,436,436,2020-10-27,35.84718322753906,35.08040237426758,36.47978210449219,0.02185781237885509,-0.017341081565156236
437,437,437,437,2020-10-28,34.62032699584961,36.27849960327149,37.03569793701172,-0.045706758150283355,-0.0652173733912087
438,438,438,438,2020-10-29,35.636322021484375,35.64590835571289,37.045291900634766,-0.0002689322469454636,-0.03803370973373943
439,439,439,439,2020-10-30,35.674659729003906,37.6203727722168,36.98777389526367,-0.05171966410311135,-0.03550130294345477
440,440,440,440,2020-11-02,36.46061706542969,37.735389709472656,37.68746948242188,-0.03378188628387124,-0.03255332432347102
441,441,441,441,2020-11-03,35.37752914428711,35.87594223022461,36.47978210449219,-0.013892682810644041,-0.03021544802673981
442,442,442,442,2020-11-04,35.674659729003906,35.84718322753906,35.08040237426758,-0.004812749092169,0.01693986712000295
443,443,443,443,2020-11-05,35.46378707885742,34.62032699584961,36.27849960327149,0.024363146053153262,-0.02245717252156154
444,444,444,444,2020-11-06,34.9749641418457,35.636322021484375,35.64590835571289,-0.01855853360063231,-0.018822474859436666
445,445,445,445,2020-11-09,41.5884895324707,35.674659729003906,37.6203727722168,0.16577116217477994,0.10547786924600655
446,446,446,446,2020-11-10,42.93035888671875,36.46061706542969,37.735389709472656,0.17744466062323938,0.13766835899251384
447,447,447,447,2020-11-11,42.17315673828125,35.37752914428711,35.87594223022461,0.19208881338994033,0.1755275016233968
448,448,448,448,2020-11-12,39.863224029541016,35.674659729003906,35.84718322753906,0.11741007012694116,0.11203225582635712
449,449,449,449,2020-11-13,41.61724090576172,35.46378707885742,34.62032699584961,0.17351372579644275,0.2021042120934018
450,450,450,450,2020-11-16,44.87607192993164,34.9749641418457,35.636322021484375,0.2830912920433786,0.2592789991873128
451,451,451,451,2020-11-17,45.345733642578125,41.5884895324707,35.674659729003906,0.09034336549236555,0.27109085235959585
452,452,452,452,2020-11-18,44.11886978149414,42.93035888671875,36.46061706542969,0.02768462518358028,0.21004177472700158
453,453,453,453,2020-11-19,45.11569595336914,42.17315673828125,35.37752914428711,0.06977279963529259,0.27526418731407043
454,454,454,454,2020-11-20,44.60770034790039,39.863224029541016,35.674659729003906,0.11901888103288982,0.2504029663283325
455,455,455,455,2020-11-23,47.86653518676758,41.61724090576172,35.46378707885742,0.15016118668598888,0.34972993945433273
456,456,456,456,2020-11-24,51.41291427612305,44.87607192993164,34.9749641418457,0.14566431652926015,0.46999190814352265
457,457,457,457,2020-11-25,50.39692687988281,45.345733642578125,41.5884895324707,0.11139291023757503,0.2117998861327921
458,458,458,458,2020-11-27,48.66208267211914,44.11886978149414,42.93035888671875,0.10297663818511205,0.13351213299951237
459,459,459,459,2020-11-30,45.22112655639648,45.11569595336914,42.17315673828125,0.002336894085293695,0.07227274536336847
460,460,460,460,2020-12-01,45.77705001831055,44.60770034790039,39.863224029541016,0.026214076522445007,0.1483529276103468
461,461,461,461,2020-12-02,47.07099533081055,47.86653518676758,41.61724090576172,-0.01661995907689917,0.13104555483143
462,462,462,462,2020-12-03,48.88253402709961,51.41291427612305,44.87607192993164,-0.04921682197265731,0.08927835982221333
463,463,463,463,2020-12-04,52.13177490234375,50.39692687988281,45.345733642578125,0.03442368671795837,0.14965115160015308
464,464,464,464,2020-12-07,50.34899520874024,48.66208267211914,44.11886978149414,0.034665851603339126,0.14121226264638698
465,465,465,465,2020-12-08,50.55986785888672,45.22112655639648,45.11569595336914,0.11805856485755961,0.12067134930478707
466,466,466,466,2020-12-09,51.844234466552734,45.77705001831055,44.60770034790039,0.13253768964612944,0.1622261193070662
467,467,467,467,2020-12-10,54.92095947265625,47.07099533081055,47.86653518676758,0.166768603184974,0.1473769567478289
468,468,468,468,2020-12-11,54.27876281738281,48.88253402709961,51.41291427612305,0.11039175643577792,0.05574180303937193
469,469,469,469,2020-12-14,51.89119720458984,52.13177490234375,50.39692687988281,-0.004614799672648329,0.029650028627112635
470,470,470,470,2020-12-15,54.29803085327149,50.34899520874024,48.66208267211914,0.07843325627768882,0.11581806350391699
471,471,471,471,2020-12-16,54.50982666015625,50.55986785888672,45.22112655639648,0.07812438933372845,0.20540620747640115
472,472,472,472,2020-12-17,54.55796051025391,51.844234466552734,45.77705001831055,0.05234383478941984,0.19181905536575772
473,473,473,473,2020-12-18,53.86479568481445,54.92095947265625,47.07099533081055,-0.01923061428611117,0.14433092621597887
474,474,474,474,2020-12-21,52.26667022705078,54.27876281738281,48.88253402709961,-0.037069610394429575,0.0692299666395173
475,475,475,475,2020-12-22,50.148658752441406,51.89119720458984,52.13177490234375,-0.03358061763882947,-0.03804044948819085
476,476,476,476,2020-12-23,52.180023193359375,54.29803085327149,50.34899520874024,-0.039007080489448454,0.036366723447567084
477,477,477,477,2020-12-24,51.54461288452149,54.50982666015625,50.55986785888672,-0.05439778398345507,0.019476811695458007
478,478,478,478,2020-12-28,50.86107635498047,54.55796051025391,51.844234466552734,-0.06776067361569782,-0.018963692331237847
479,479,479,479,2020-12-29,50.61076736450195,53.86479568481445,54.92095947265625,-0.06041103988128327,-0.07847991276081456
480,480,480,480,2020-12-30,51.76603698730469,52.26667022705078,54.27876281738281,-0.009578441434499263,-0.046292982736766075
481,481,481,481,2020-12-31,50.82257080078125,50.148658752441406,51.89119720458984,0.013438286588413284,-0.020593597014062826
482,482,482,482,2021-01-04,50.83219909667969,52.180023193359375,54.29803085327149,-0.025830270172268133,-0.06382978723404265
483,483,483,483,2021-01-05,54.43280792236328,51.54461288452149,54.50982666015625,0.0560329174323686,-0.0014129330895352732
