,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WBD,WBD_6m,WBD_12m,WBD_6m_ret,WBD_12m_ret
57,57,57,57,2019-04-29,31.6299991607666,30.1299991607666,30.59000015258789,0.049784269557936245,0.033998005982053936
58,58,58,58,2019-04-30,30.89999961853028,29.1200008392334,30.190000534057617,0.06112632994497336,0.023517690358160426
59,59,59,59,2019-05-01,30.88999938964844,29.46999931335449,30.020000457763672,0.048184598214444874,0.028980643524932903
60,60,60,60,2019-05-02,29.26000022888184,30.3799991607666,30.049999237060547,-0.03686632530691947,-0.026289485132645396
61,61,61,61,2019-05-03,29.34000015258789,30.3700008392334,29.979999542236328,-0.033915069416623256,-0.021347545010692692
62,62,62,62,2019-05-06,29.13999938964844,31.51000022888184,30.40999984741211,-0.07521424379619879,-0.04176259336192489
63,63,63,63,2019-05-07,28.690000534057617,31.6299991607666,30.1299991607666,-0.09294969031664457,-0.047792853196758855
64,64,64,64,2019-05-08,28.920000076293945,30.89999961853028,29.1200008392334,-0.06407765587961234,-0.006868157870036584
65,65,65,65,2019-05-09,28.450000762939453,30.88999938964844,29.46999931335449,-0.0789899214930595,-0.03461142090874825
66,66,66,66,2019-05-10,28.459999084472656,29.26000022888184,30.3799991607666,-0.027341118870515935,-0.06319947759489986
67,67,67,67,2019-05-13,27.34000015258789,29.34000015258789,30.3700008392334,-0.06816632548052637,-0.09976952923660143
68,68,68,68,2019-05-14,27.739999771118164,29.13999938964844,31.51000022888184,-0.04804391379045825,-0.11964457094189795
69,69,69,69,2019-05-15,27.75,28.690000534057617,31.6299991607666,-0.03276404728336457,-0.12266832955150053
70,70,70,70,2019-05-16,27.8799991607666,28.920000076293945,30.89999961853028,-0.03596130403816433,-0.09773464385263708
71,71,71,71,2019-05-17,27.8700008392334,28.450000762939453,30.88999938964844,-0.02038664000535262,-0.09776622240488209
72,72,72,72,2019-05-20,27.309999465942383,28.459999084472656,29.26000022888184,-0.040407577495590874,-0.0666439079865303
73,73,73,73,2019-05-21,28.01000022888184,27.34000015258789,29.34000015258789,0.0245062206494,-0.04533060384421095
74,74,74,74,2019-05-22,27.420000076293945,27.739999771118164,29.13999938964844,-0.011535677630300167,-0.05902537231917382
75,75,75,75,2019-05-23,27.239999771118164,27.75,28.690000534057617,-0.018378386626372478,-0.05054028358131857
76,76,76,76,2019-05-24,27.13999938964844,27.8799991607666,28.920000076293945,-0.026542316836203672,-0.06154912454874406
77,77,77,77,2019-05-28,27.920000076293945,27.8700008392334,28.450000762939453,0.0017940163457104141,-0.018629197625046
78,78,78,78,2019-05-29,27.46999931335449,27.309999465942383,28.459999084472656,0.005858654358878335,-0.03478565716673887
79,79,79,79,2019-05-30,27.1299991607666,28.01000022888184,27.34000015258789,-0.03141738882271927,-0.007681089636036864
80,80,80,80,2019-05-31,27.26000022888184,27.420000076293945,27.739999771118164,-0.0058351512387643245,-0.01730351644545003
81,81,81,81,2019-06-03,27.31999969482422,27.239999771118164,27.75,0.0029368547862793637,-0.015495506492820943
82,82,82,82,2019-06-04,28.6200008392334,27.13999938964844,27.8799991607666,0.05453211064365204,0.026542385248997657
83,83,83,83,2019-06-05,28.049999237060547,27.920000076293945,27.8700008392334,0.004656130387226565,0.006458499906959458
84,84,84,84,2019-06-06,28.3799991607666,27.46999931335449,27.309999465942383,0.03312704296172719,0.03917977721525001
85,85,85,85,2019-06-07,28.420000076293945,27.1299991607666,28.01000022888184,0.04754887414050679,0.01463762385083256
86,86,86,86,2019-06-10,28.25,27.26000022888184,27.420000076293945,0.03631693920784573,0.030269873136274494
87,87,87,87,2019-06-11,28.96999931335449,27.31999969482422,27.239999771118164,0.06039530149932104,0.06350952851587754
88,88,88,88,2019-06-12,29.229999542236328,28.6200008392334,27.13999938964844,0.021313720653939328,0.07700811347051983
89,89,89,89,2019-06-13,29.88999938964844,28.049999237060547,27.920000076293945,0.06559715517413722,0.07055871446888595
90,90,90,90,2019-06-14,29.020000457763672,28.3799991607666,27.46999931335449,0.022551138686495387,0.05642523418832601
91,91,91,91,2019-06-17,29.520000457763672,28.420000076293945,27.1299991607666,0.038705150545980116,0.088094411018387
92,92,92,92,2019-06-18,29.64999961853028,28.25,27.26000022888184,0.04955750862054087,0.08767422485625098
93,93,93,93,2019-06-19,30.5,28.96999931335449,27.31999969482422,0.05281328004520236,0.11639825551602168
94,94,94,94,2019-06-20,30.93000030517578,29.229999542236328,28.6200008392334,0.05815945226010055,0.08071276723289778
95,95,95,95,2019-06-21,30.690000534057617,29.88999938964844,28.049999237060547,0.02676484311626437,0.09411769585751073
96,96,96,96,2019-06-24,31.01000022888184,29.020000457763672,28.3799991607666,0.06857338868806906,0.09267093537307192
97,97,97,97,2019-06-25,29.93000030517578,29.520000457763672,28.420000076293945,0.013888883504548977,0.05313160537748818
98,98,98,98,2019-06-26,29.520000457763672,29.64999961853028,28.25,-0.004384457417846432,0.044955768416413244
99,99,99,99,2019-06-27,29.739999771118164,30.5,28.96999931335449,-0.0249180402912077,0.026579236313917454
100,100,100,100,2019-06-28,30.700000762939453,30.93000030517578,29.229999542236328,-0.007436131263077961,0.0502908396758277
101,101,101,101,2019-07-01,30.68000030517578,30.690000534057617,29.88999938964844,-0.0003258464877098355,0.026430275398430902
102,102,102,102,2019-07-02,30.8799991607666,31.01000022888184,29.020000457763672,-0.004192230479062031,0.06409368275889626
103,103,103,103,2019-07-03,30.89999961853028,29.93000030517578,29.520000457763672,0.0324089309543627,0.04674793832544388
104,104,104,104,2019-07-05,31.26000022888184,29.520000457763672,29.64999961853028,0.058943080763420364,0.054300189917889874
105,105,105,105,2019-07-08,31.299999237060547,29.739999771118164,30.5,0.05245458903659328,0.026229483182313107
106,106,106,106,2019-07-09,31.6299991607666,30.700000762939453,30.93000030517578,0.030293106668252134,0.022631711887622696
107,107,107,107,2019-07-10,31.64999961853028,30.68000030517578,30.690000534057617,0.03161666570097332,0.03128051703379153
108,108,108,108,2019-07-11,31.6200008392334,30.8799991607666,31.01000022888184,0.02396378557571266,0.019671093384366456
109,109,109,109,2019-07-12,32.40999984741211,30.89999961853028,29.93000030517578,0.04886732192631826,0.0828599905429157
110,110,110,110,2019-07-15,32.380001068115234,31.26000022888184,29.520000457763672,0.03582856145338731,0.09688348800819169
111,111,111,111,2019-07-16,32.56999969482422,31.299999237060547,29.739999771118164,0.04057509548626248,0.09515803448170823
112,112,112,112,2019-07-17,31.799999237060547,31.6299991607666,30.700000762939453,0.0053746468796878055,0.03583056829917064
113,113,113,113,2019-07-18,31.31999969482422,31.64999961853028,30.68000030517578,-0.01042653799947768,0.020860475335147566
114,114,114,114,2019-07-19,31.459999084472656,31.6200008392334,30.8799991607666,-0.005060143912526849,0.018782381459483632
115,115,115,115,2019-07-22,30.979999542236328,32.40999984741211,30.89999961853028,-0.044122194134782244,0.0025889943266559357
116,116,116,116,2019-07-23,30.88999938964844,32.380001068115234,31.26000022888184,-0.04601610961446223,-0.011836239172242413
117,117,117,117,2019-07-24,31.489999771118164,32.56999969482422,31.299999237060547,-0.03315934706249568,0.006070304750443789
118,118,118,118,2019-07-25,31.459999084472656,31.799999237060547,31.6299991607666,-0.010691828954248694,-0.0053746468796879165
119,119,119,119,2019-07-26,31.46999931335449,31.31999969482422,31.64999961853028,0.004789259897568288,-0.0056872135022209
120,120,120,120,2019-07-29,31.07999992370605,31.459999084472656,31.6200008392334,-0.012078803935952953,-0.0170778273622727
121,121,121,121,2019-07-30,31.020000457763672,30.979999542236328,32.40999984741211,0.0012911851555326148,-0.04288797890134599
122,122,122,122,2019-07-31,30.309999465942383,30.88999938964844,32.380001068115234,-0.018776300911822696,-0.06392839820537233
123,123,123,123,2019-08-01,29.940000534057617,31.489999771118164,32.56999969482422,-0.049221951360004956,-0.08074913065426104
124,124,124,124,2019-08-02,29.43000030517578,31.459999084472656,31.799999237060547,-0.0645263457842501,-0.0745282700863309
125,125,125,125,2019-08-05,29.18000030517578,31.46999931335449,31.31999969482422,-0.07276768535571376,-0.06832692881545854
126,126,126,126,2019-08-06,29.540000915527344,31.07999992370605,31.459999084472656,-0.04954951775929972,-0.06102982278511715
127,127,127,127,2019-08-07,29.86000061035156,31.020000457763672,30.979999542236328,-0.03739522341373103,-0.0361523224155581
128,128,128,128,2019-08-08,29.670000076293945,30.309999465942383,30.88999938964844,-0.021115123752066367,-0.039494960746529806
129,129,129,129,2019-08-09,29.459999084472656,29.940000534057617,31.489999771118164,-0.016032112258613562,-0.06446493176882695
130,130,130,130,2019-08-12,29.25,29.43000030517578,31.459999084472656,-0.006116218257195327,-0.07024790682728976
131,131,131,131,2019-08-13,29.600000381469727,29.18000030517578,31.46999931335449,0.014393422614853435,-0.05942163878888984
132,132,132,132,2019-08-14,27.489999771118164,29.540000915527344,31.07999992370605,-0.069397463807512,-0.11550837070143105
133,133,133,133,2019-08-15,27.170000076293945,29.86000061035156,31.020000457763672,-0.09008708905133356,-0.12411348564329727
134,134,134,134,2019-08-16,27.950000762939453,29.670000076293945,30.309999465942383,-0.05797099120093219,-0.07786205029976079
135,135,135,135,2019-08-19,28.420000076293945,29.459999084472656,29.940000534057617,-0.03530207197891122,-0.0507682174565971
136,136,136,136,2019-08-20,28.209999084472656,29.25,29.43000030517578,-0.035555586855635646,-0.041454339383359295
137,137,137,137,2019-08-21,28.280000686645508,29.600000381469727,29.18000030517578,-0.04459458370988967,-0.03084302978470621
138,138,138,138,2019-08-22,28.030000686645508,27.489999771118164,29.540000915527344,0.01964354019728609,-0.051117135480118536
139,139,139,139,2019-08-23,27.01000022888184,27.170000076293945,29.86000061035156,-0.005888842361531976,-0.09544542274663281
140,140,140,140,2019-08-26,27.200000762939453,27.950000762939453,29.670000076293945,-0.02683363075232792,-0.08324904978102776
141,141,141,141,2019-08-27,26.46999931335449,28.420000076293945,29.459999084472656,-0.0686136790184605,-0.10149354596192406
142,142,142,142,2019-08-28,26.940000534057617,28.209999084472656,29.25,-0.045019446707960764,-0.07897434071597886
143,143,143,143,2019-08-29,27.729999542236328,28.280000686645508,29.600000381469727,-0.019448413403642673,-0.06317570321397903
144,144,144,144,2019-08-30,27.600000381469727,28.030000686645508,27.489999771118164,-0.015340716897686346,0.004001477310564772
145,145,145,145,2019-09-03,26.88999938964844,27.01000022888184,27.170000076293945,-0.004442829996909148,-0.01030550923295015
146,146,146,146,2019-09-04,27.040000915527344,27.200000762939453,27.950000762939453,-0.00588234716633218,-0.03255813318684164
147,147,147,147,2019-09-05,27.39999961853028,26.46999931335449,28.420000076293945,0.035134126531941146,-0.03589023416697601
148,148,148,148,2019-09-06,27.34000015258789,26.940000534057617,28.209999084472656,0.014847795493715399,-0.030840090752205285
149,149,149,149,2019-09-09,27.299999237060547,27.729999542236328,28.280000686645508,-0.015506682736176614,-0.034653515763446996
150,150,150,150,2019-09-10,28.43000030517578,27.600000381469727,28.030000686645508,0.030072460588200123,0.014270410586213256
151,151,151,151,2019-09-11,28.549999237060547,26.88999938964844,27.01000022888184,0.06173298196693677,0.05701588282594616
152,152,152,152,2019-09-12,28.11000061035156,27.040000915527344,27.200000762939453,0.03957099329126801,0.033455875804680124
153,153,153,153,2019-09-13,27.88999938964844,27.39999961853028,26.46999931335449,0.01788320357445472,0.05364564084357726
154,154,154,154,2019-09-16,27.96999931335449,27.34000015258789,26.940000534057617,0.02304312938004749,0.03823306454633313
155,155,155,155,2019-09-17,27.200000762939453,27.299999237060547,27.729999542236328,-0.0036629478723699815,-0.019112830438010597
156,156,156,156,2019-09-18,27.209999084472656,28.43000030517578,27.600000381469727,-0.042912458937998,-0.014130481579953558
157,157,157,157,2019-09-19,26.670000076293945,28.549999237060547,26.88999938964844,-0.06584935940475223,-0.008181454754483397
158,158,158,158,2019-09-20,26.229999542236328,28.11000061035156,27.040000915527344,-0.06688015038402084,-0.029955671074917922
159,159,159,159,2019-09-23,26.57999992370605,27.88999938964844,27.39999961853028,-0.046970222108667525,-0.02992699657811948
160,160,160,160,2019-09-24,26.420000076293945,27.96999931335449,27.34000015258789,-0.05541649178090913,-0.033650331790757604
161,161,161,161,2019-09-25,26.690000534057617,27.200000762939453,27.299999237060547,-0.01875000788884984,-0.0223442754597164
162,162,162,162,2019-09-26,26.459999084472656,27.209999084472656,28.43000030517578,-0.027563396737781853,-0.06929304254507795
163,163,163,163,2019-09-27,26.799999237060547,26.670000076293945,28.549999237060547,0.004874359219899427,-0.061295973616991795
164,164,164,164,2019-09-30,26.6299991607666,26.229999542236328,28.11000061035156,0.015249699790736981,-0.05265035280859953
165,165,165,165,2019-10-01,26.770000457763672,26.57999992370605,27.88999938964844,0.00714825186617718,-0.04015772522033345
166,166,166,166,2019-10-02,26.43000030517578,26.420000076293945,27.96999931335449,0.0003785097976138907,-0.05505895766838376
167,167,167,167,2019-10-03,27.020000457763672,26.690000534057617,27.200000762939453,0.01236417823540159,-0.0066176580929010465
168,168,168,168,2019-10-04,27.01000022888184,26.459999084472656,27.209999084472656,0.020786136184408832,-0.007350197071669395
169,169,169,169,2019-10-07,27.3799991607666,26.799999237060547,26.670000076293945,0.021641788814083185,0.02662163788682359
170,170,170,170,2019-10-08,26.82999992370605,26.6299991607666,26.229999542236328,0.007510355585519823,0.022874586044257628
171,171,171,171,2019-10-09,27.01000022888184,26.770000457763672,26.57999992370605,0.00896525091573408,0.016177588653500496
172,172,172,172,2019-10-10,27.350000381469727,26.43000030517578,26.420000076293945,0.0348089317317859,0.03520061705110478
173,173,173,173,2019-10-11,27.96999931335449,27.020000457763672,26.690000534057617,0.03515909842695253,0.04795799002190115
174,174,174,174,2019-10-14,27.75,27.01000022888184,26.459999084472656,0.02739725156784245,0.04875287075441914
175,175,175,175,2019-10-15,27.86000061035156,27.3799991607666,26.799999237060547,0.01753109803862829,0.039552291174142384
176,176,176,176,2019-10-16,27.799999237060547,26.82999992370605,26.6299991607666,0.03615353395873244,0.04393541543995538
177,177,177,177,2019-10-17,27.88999938964844,27.01000022888184,26.770000457763672,0.03258049438391408,0.04183783760675852
178,178,178,178,2019-10-18,27.709999084472656,27.350000381469727,26.43000030517578,0.01316265806149075,0.0484297678591481
179,179,179,179,2019-10-21,27.690000534057617,27.96999931335449,27.020000457763672,-0.010010682380073743,0.02479644947975701
180,180,180,180,2019-10-22,28.170000076293945,27.75,27.01000022888184,0.01513513788446641,0.04294705063244386
181,181,181,181,2019-10-23,28.15999984741211,27.86000061035156,27.3799991607666,0.010768098725349118,0.028487973358420904
182,182,182,182,2019-10-24,27.540000915527344,27.799999237060547,26.82999992370605,-0.009352457865775654,0.026462951689908865
183,183,183,183,2019-10-25,27.56999969482422,27.88999938964844,27.01000022888184,-0.011473635777238256,0.020733041880672376
184,184,184,184,2019-10-28,27.790000915527344,27.709999084472656,27.350000381469727,0.002887110562898476,0.016087770673514523
185,185,185,185,2019-10-29,27.420000076293945,27.690000534057617,27.96999931335449,-0.009750828911382015,-0.019663898840281413
186,186,186,186,2019-10-30,26.90999984741211,28.170000076293945,27.75,-0.04472844250867325,-0.03027027576893304
187,187,187,187,2019-10-31,26.959999084472656,28.15999984741211,27.86000061035156,-0.04261366368756325,-0.03230443309985076
188,188,188,188,2019-11-01,27.26000022888184,27.540000915527344,27.799999237060547,-0.01016705436954568,-0.019424425287711045
189,189,189,189,2019-11-04,27.809999465942383,27.56999969482422,27.88999938964844,0.008705106049138545,-0.0028684089443096195
190,190,190,190,2019-11-05,27.950000762939453,27.790000915527344,27.709999084472656,0.005757461034220812,0.008661194023686702
191,191,191,191,2019-11-06,27.690000534057617,27.420000076293945,27.690000534057617,0.009846843800598748,0.0
192,192,192,192,2019-11-07,31.030000686645508,26.90999984741211,28.170000076293945,0.15310296776644594,0.10152646796612386
193,193,193,193,2019-11-08,30.90999984741211,26.959999084472656,28.15999984741211,0.1465133863900765,0.0976562505291605
194,194,194,194,2019-11-11,30.959999084472656,27.26000022888184,27.540000915527344,0.1357299642158729,0.12418293592056795
195,195,195,195,2019-11-12,30.739999771118164,27.809999465942383,27.56999969482422,0.10535779796630407,0.11498005481984297
196,196,196,196,2019-11-13,29.8799991607666,27.950000762939453,27.790000915527344,0.06905181914650416,0.07520684333880312
197,197,197,197,2019-11-14,29.89999961853028,27.690000534057617,27.420000076293945,0.07981217196996626,0.09044491376133967
198,198,198,198,2019-11-15,29.71999931335449,31.030000686645508,26.90999984741211,-0.04221725247511221,0.10442212864644862
199,199,199,199,2019-11-18,30.76000022888184,30.90999984741211,26.959999084472656,-0.004852786129755593,0.1409496021310237
200,200,200,200,2019-11-19,31.56999969482422,30.959999084472656,27.26000022888184,0.019702862674098043,0.15810709573567627
201,201,201,201,2019-11-20,32.02000045776367,30.739999771118164,27.809999465942383,0.04163958022693737,0.15138443267419266
202,202,202,202,2019-11-21,32.13999938964844,29.8799991607666,27.950000762939453,0.07563588662510035,0.1499105013358264
203,203,203,203,2019-11-22,32.529998779296875,29.89999961853028,27.690000534057617,0.08795983927493678,0.17479227706356482
204,204,204,204,2019-11-25,32.33000183105469,29.71999931335449,31.030000686645508,0.08781973681027,0.04189497633394068
205,205,205,205,2019-11-26,33.36000061035156,30.76000022888184,30.90999984741211,0.08452536937982447,0.07926239970992999
206,206,206,206,2019-11-27,33.119998931884766,31.56999969482422,30.959999084472656,0.049097220527204,0.06976743899502935
207,207,207,207,2019-11-29,32.939998626708984,32.02000045776367,30.739999771118164,0.0287319848779779,0.07156795289432094
208,208,208,208,2019-12-02,32.7400016784668,32.13999938964844,29.8799991607666,0.018668397641961487,0.09571628507458163
209,209,209,209,2019-12-03,32.130001068115234,32.529998779296875,29.89999961853028,-0.012296271939493897,0.07458198923196413
210,210,210,210,2019-12-04,32.20000076293945,32.33000183105469,29.71999931335449,-0.004021065906354537,0.08344554195432274
211,211,211,211,2019-12-05,32.08000183105469,33.36000061035156,30.76000022888184,-0.03836926726253398,0.04291292562909166
212,212,212,212,2019-12-06,32.040000915527344,33.119998931884766,31.56999969482422,-0.03260863681120785,0.01488759028338471
213,213,213,213,2019-12-09,32.02000045776367,32.939998626708984,32.02000045776367,-0.027929514490001917,0.0
214,214,214,214,2019-12-10,32.2400016784668,32.7400016784668,32.13999938964844,-0.015271837946448596,0.0031114589520051528
215,215,215,215,2019-12-11,32.09000015258789,32.130001068115234,32.529998779296875,-0.0012449708744964871,-0.013525934313560861
216,216,216,216,2019-12-12,32.36000061035156,32.20000076293945,32.33000183105469,0.004968939242891546,0.0009278929043567974
217,217,217,217,2019-12-13,32.34000015258789,32.08000183105469,33.36000061035156,0.008104685370732057,-0.030575552730870315
218,218,218,218,2019-12-16,32.349998474121094,32.040000915527344,33.119998931884766,0.009675329267656796,-0.023248806841668967
219,219,219,219,2019-12-17,32.369998931884766,32.02000045776367,32.939998626708984,0.010930620522094037,-0.017304180892164345
220,220,220,220,2019-12-18,32.349998474121094,32.2400016784668,32.7400016784668,0.003411811101975415,-0.011912131470726561
221,221,221,221,2019-12-19,32.7599983215332,32.09000015258789,32.130001068115234,0.020878721276393675,0.01960775700201145
222,222,222,222,2019-12-20,32.95000076293945,32.36000061035156,32.20000076293945,0.018232390032747903,0.023291924913964923
223,223,223,223,2019-12-23,32.900001525878906,32.34000015258789,32.08000183105469,0.017316059698478492,0.02556108628492737
224,224,224,224,2019-12-24,33.029998779296875,32.349998474121094,32.040000915527344,0.0210201031607391,0.03089880884771623
225,225,225,225,2019-12-26,33.279998779296875,32.369998931884766,32.02000045776367,0.028112446012957815,0.03935035301436729
226,226,226,226,2019-12-27,33.130001068115234,32.349998474121094,32.2400016784668,0.024111364166465643,0.02760543868838794
227,227,227,227,2019-12-30,32.7599983215332,32.7599983215332,32.09000015258789,0.0,0.020878721276393675
228,228,228,228,2019-12-31,32.7400016784668,32.95000076293945,32.36000061035156,-0.006373264935060408,0.011742925245609381
229,229,229,229,2020-01-02,32.220001220703125,32.900001525878906,32.34000015258789,-0.020668701326378325,-0.0037105420939573808
230,230,230,230,2020-01-03,32.029998779296875,33.029998779296875,32.349998474121094,-0.03027550823364844,-0.009891799379224353
231,231,231,231,2020-01-06,31.959999084472656,33.279998779296875,32.369998931884766,-0.039663453823363004,-0.01266604451470199
232,232,232,232,2020-01-07,32.06999969482422,33.130001068115234,32.349998474121094,-0.031995210960351406,-0.008655294976933736
233,233,233,233,2020-01-08,32.11000061035156,32.7599983215332,32.7599983215332,-0.01984120099158848,-0.01984120099158848
234,234,234,234,2020-01-09,32.25,32.7400016784668,32.95000076293945,-0.01496645245406547,-0.021244332222498108
235,235,235,235,2020-01-10,31.850000381469727,32.220001220703125,32.900001525878906,-0.011483576201594126,-0.03191492692130293
236,236,236,236,2020-01-13,31.790000915527344,32.029998779296875,33.029998779296875,-0.007492908926510999,-0.03754156553426091
237,237,237,237,2020-01-14,31.89999961853028,31.959999084472656,33.279998779296875,-0.001877330026943791,-0.04146632245747184
238,238,238,238,2020-01-15,32.2400016784668,32.06999969482422,33.130001068115234,0.005300966175874722,-0.026863850315567483
239,239,239,239,2020-01-16,32.77000045776367,32.11000061035156,32.7599983215332,0.02055433929824768,0.0003053155293935017
240,240,240,240,2020-01-17,32.43000030517578,32.25,32.7400016784668,0.005581404811652035,-0.009468581472153792
241,241,241,241,2020-01-21,31.96999931335449,31.850000381469727,32.220001220703125,0.003767627329592571,-0.007759214707540041
242,242,242,242,2020-01-22,32.029998779296875,31.790000915527344,32.029998779296875,0.007549476466114369,0.0
243,243,243,243,2020-01-23,30.450000762939453,31.89999961853028,31.959999084472656,-0.045454510123208336,-0.0472465070334378
244,244,244,244,2020-01-24,30.31999969482422,32.2400016784668,32.06999969482422,-0.0595534083028586,-0.05456813273005523
