,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EQT,EQT_6m,EQT_12m,EQT_6m_ret,EQT_12m_ret
87,87,87,87,2019-06-11,15.946961402893066,17.631633758544922,18.7324161529541,-0.09554828433498985,-0.14869703551945535
88,88,88,88,2019-06-12,15.095051765441896,17.765642166137695,18.59840965270996,-0.15032332497308165,-0.18836868058541734
89,89,89,89,2019-06-13,15.43964385986328,17.066883087158203,18.07194709777832,-0.09534483941706517,-0.14565686938285938
90,90,90,90,2019-06-14,15.133341789245604,17.287038803100586,17.870935440063477,-0.12458449584024167,-0.1531869252171698
91,91,91,91,2019-06-17,15.171628952026367,16.932876586914062,17.478483200073242,-0.10401349267783655,-0.13198251940060846
92,92,92,92,2019-06-18,15.276921272277832,16.569141387939453,17.51677131652832,-0.07798956417875813,-0.12786888655314177
93,93,93,93,2019-06-19,14.511160850524902,15.946961402893066,17.631633758544922,-0.09003599595517198,-0.17698149534825303
94,94,94,94,2019-06-20,14.884469032287598,15.095051765441896,17.765642166137695,-0.013950447896866391,-0.16217669515722732
95,95,95,95,2019-06-21,14.578163146972656,15.43964385986328,17.066883087158203,-0.05579666996919008,-0.14582158484803576
96,96,96,96,2019-06-24,14.721744537353516,15.133341789245604,17.287038803100586,-0.027198041095231607,-0.14839408269778176
97,97,97,97,2019-06-25,13.77411651611328,15.171628952026367,16.932876586914062,-0.0921135390492418,-0.1865459808076504
98,98,98,98,2019-06-26,14.156997680664062,15.276921272277832,16.569141387939453,-0.07330819945024081,-0.14558048910314514
99,99,99,99,2019-06-27,13.812405586242676,14.511160850524902,15.946961402893066,-0.048152954231566625,-0.13385345099431567
100,100,100,100,2019-06-28,15.133341789245604,14.884469032287598,15.095051765441896,0.016720297943994433,0.0025365944018400644
101,101,101,101,2019-07-01,15.38221263885498,14.578163146972656,15.43964385986328,0.05515437601953965,-0.003719724465769403
102,102,102,102,2019-07-02,14.434584617614746,14.721744537353516,15.133341789245604,-0.019505834991916715,-0.046173355585441445
103,103,103,103,2019-07-03,14.41544246673584,13.77411651611328,15.171628952026367,0.04656022401671445,-0.04984214204563242
104,104,104,104,2019-07-05,14.80789279937744,14.156997680664062,15.276921272277832,0.04597691780386337,-0.03070176670685032
105,105,105,105,2019-07-08,14.434584617614746,13.812405586242676,14.511160850524902,0.04504494365498268,-0.005277057686765674
106,106,106,106,2019-07-09,14.989760398864746,15.133341789245604,14.884469032287598,-0.009487751772241926,0.007073908135301954
107,107,107,107,2019-07-10,15.257776260375977,15.38221263885498,14.578163146972656,-0.008089628026899165,0.04661856960658661
108,108,108,108,2019-07-11,14.712172508239746,14.434584617614746,14.721744537353516,0.019230750172488875,-0.0006501966590631847
109,109,109,109,2019-07-12,15.142913818359377,14.41544246673584,13.77411651611328,0.05046472581762251,0.09937459877334764
110,110,110,110,2019-07-15,14.951473236083984,14.80789279937744,14.156997680664062,0.009696209896426389,0.056118929545706964
111,111,111,111,2019-07-16,14.472872734069824,14.434584617614746,13.812405586242676,0.0026525263780956543,0.04781695293432309
112,112,112,112,2019-07-17,14.319719314575195,14.989760398864746,15.133341789245604,-0.044699919575785674,-0.053763569606853356
113,113,113,113,2019-07-18,14.597309112548828,15.257776260375977,15.38221263885498,-0.04328724819109864,-0.05102669848182384
114,114,114,114,2019-07-19,14.788747787475586,14.712172508239746,14.434584617614746,0.005204892696367702,0.02453573685997501
115,115,115,115,2019-07-22,14.865324020385742,15.142913818359377,14.41544246673584,-0.0183313331438949,0.031208306972749567
116,116,116,116,2019-07-23,14.999332427978516,14.951473236083984,14.80789279937744,0.003200968301841245,0.012928215458793968
117,117,117,117,2019-07-24,15.238633155822754,14.472872734069824,14.434584617614746,0.05291005012089234,0.05570292180259995
118,118,118,118,2019-07-25,14.185711860656738,14.319719314575195,14.989760398864746,-0.009358245854865221,-0.05363985259356796
119,119,119,119,2019-07-26,13.69754123687744,14.597309112548828,15.257776260375977,-0.061639297265952075,-0.10225834989797455
120,120,120,120,2019-07-29,13.065788269042969,14.788747787475586,14.712172508239746,-0.11650476045657976,-0.11190626253700453
121,121,121,121,2019-07-30,14.118707656860352,14.865324020385742,15.142913818359377,-0.05022536760729257,-0.06763600280530357
122,122,122,122,2019-07-31,14.463301658630373,14.999332427978516,14.951473236083984,-0.03573697509018969,-0.032650399712815914
123,123,123,123,2019-08-01,13.13279151916504,15.238633155822754,14.472872734069824,-0.13819097914651624,-0.09259262065852136
124,124,124,124,2019-08-02,12.778627395629885,14.185711860656738,14.319719314575195,-0.09919026121835461,-0.10762026022233018
125,125,125,125,2019-08-05,12.510611534118652,13.69754123687744,14.597309112548828,-0.08665275630368285,-0.14295083856491808
126,126,126,126,2019-08-06,12.003293991088867,13.065788269042969,14.788747787475586,-0.08131880419886262,-0.18834953685163836
127,127,127,127,2019-08-07,11.878857612609863,14.118707656860352,14.865324020385742,-0.15864412655092652,-0.20090153458346094
128,128,128,128,2019-08-08,12.09954833984375,14.463301658630373,14.999332427978516,-0.1634311013195353,-0.19332754321290646
129,129,129,129,2019-08-09,11.600598335266112,13.13279151916504,15.238633155822754,-0.11666926880419581,-0.23873760745835215
130,130,130,130,2019-08-12,11.677359580993652,12.778627395629885,14.185711860656738,-0.08618044650185597,-0.1768224467197771
131,131,131,131,2019-08-13,11.80209732055664,12.510611534118652,13.69754123687744,-0.056633059993092094,-0.13837840555046166
132,132,132,132,2019-08-14,11.331933975219728,12.003293991088867,13.065788269042969,-0.055931314884693384,-0.13270185143986268
133,133,133,133,2019-08-15,11.293551445007324,11.878857612609863,14.118707656860352,-0.049272934038809724,-0.20010019900654785
134,134,134,134,2019-08-16,11.859668731689451,12.09954833984375,14.463301658630373,-0.019825501036627613,-0.18001649888753524
135,135,135,135,2019-08-19,12.089954376220703,11.600598335266112,13.13279151916504,0.04218368973839359,-0.07940711930304356
136,136,136,136,2019-08-20,11.79250144958496,11.677359580993652,12.778627395629885,0.009860265738387941,-0.07716994286742929
137,137,137,137,2019-08-21,11.379907608032228,11.80209732055664,12.510611534118652,-0.03577243103978234,-0.09037958879969965
138,138,138,138,2019-08-22,10.890554428100586,11.331933975219728,12.003293991088867,-0.038950063429978976,-0.09270285005219137
139,139,139,139,2019-08-23,9.931034088134766,11.293551445007324,11.878857612609863,-0.12064560590237561,-0.16397397695948546
140,140,140,140,2019-08-26,9.844676971435549,11.859668731689451,12.09954833984375,-0.16990287046296448,-0.18635996196510263
141,141,141,141,2019-08-27,9.422486305236816,12.089954376220703,11.600598335266112,-0.22063508165344559,-0.18775859374492598
142,142,142,142,2019-08-28,9.777508735656738,11.79250144958496,11.677359580993652,-0.17087067765415787,-0.1626952422043384
143,143,143,143,2019-08-29,10.31484031677246,11.379907608032228,11.80209732055664,-0.09359191022851698,-0.1260163311137682
144,144,144,144,2019-08-30,9.758319854736328,10.890554428100586,11.331933975219728,-0.10396482390674122,-0.13886545085106605
145,145,145,145,2019-09-03,9.61439037322998,9.931034088134766,11.293551445007324,-0.03188426422612922,-0.1486831737521921
146,146,146,146,2019-09-04,10.15172290802002,9.844676971435549,11.859668731689451,0.031189031135848255,-0.1440129452440556
147,147,147,147,2019-09-05,10.458768844604492,9.422486305236816,12.089954376220703,0.1099797342015485,-0.13492073508768
148,148,148,148,2019-09-06,10.247675895690918,9.777508735656738,11.79250144958496,0.048086600865880014,-0.13100066686431588
149,149,149,149,2019-09-09,11.274362564086914,10.31484031677246,11.379907608032228,0.09302347082913376,-0.00927468373036855
150,150,150,150,2019-09-10,11.331933975219728,9.758319854736328,10.890554428100586,0.16125871501533395,0.04052865719859611
151,151,151,151,2019-09-11,11.83088207244873,9.61439037322998,9.931034088134766,0.23053897472171325,0.19130414491113612
152,152,152,152,2019-09-12,11.79250144958496,10.15172290802002,9.844676971435549,0.1616256232002451,0.19785560093043664
153,153,153,153,2019-09-13,11.667764663696287,10.458768844604492,9.422486305236816,0.11559638013373785,0.23828937349705592
154,154,154,154,2019-09-16,11.667764663696287,10.247675895690918,9.777508735656738,0.13857666679354175,0.19332694852484678
155,155,155,155,2019-09-17,11.936429977416992,11.274362564086914,10.31484031677246,0.058723267906871435,0.15720938093513137
156,156,156,156,2019-09-18,11.754119873046877,11.331933975219728,9.758319854736328,0.03725629700546884,0.20452291460213412
157,157,157,157,2019-09-19,11.044076919555664,11.83088207244873,9.61439037322998,-0.06650435259813348,0.14870277686107491
158,158,158,158,2019-09-20,10.996100425720217,11.79250144958496,10.15172290802002,-0.06753452838394791,0.08317578457870689
159,159,159,159,2019-09-23,11.024885177612305,11.667764663696287,10.458768844604492,-0.05509877038266575,0.0541283913450159
160,160,160,160,2019-09-24,10.823386192321776,11.667764663696287,10.247675895690918,-0.07236848665638218,0.05617959647542525
161,161,161,161,2019-09-25,10.717840194702148,11.936429977416992,11.274362564086914,-0.10208997036972889,-0.04936175914348351
162,162,162,162,2019-09-26,10.458768844604492,11.754119873046877,11.331933975219728,-0.11020400016616527,-0.0770534961220779
163,163,163,163,2019-09-27,10.775408744812012,11.044076919555664,11.83088207244873,-0.024326901804525014,-0.08921340954743018
164,164,164,164,2019-09-30,10.209294319152832,10.996100425720217,11.79250144958496,-0.07155319396019888,-0.13425541113567963
165,165,165,165,2019-10-01,9.787104606628418,11.024885177612305,11.667764663696287,-0.11227151585191897,-0.161184263762146
166,166,166,166,2019-10-02,9.66236686706543,10.823386192321776,11.667764663696287,-0.10726950924840739,-0.1718750638561095
167,167,167,167,2019-10-03,9.28815460205078,10.717840194702148,11.936429977416992,-0.13339306862944889,-0.22186494457527006
168,168,168,168,2019-10-04,9.499249458312988,10.458768844604492,11.754119873046877,-0.09174305317843445,-0.19183660189687912
169,169,169,169,2019-10-07,9.37451171875,10.775408744812012,11.044076919555664,-0.13000871328769736,-0.15117290589033994
170,170,170,170,2019-10-08,8.88515567779541,10.209294319152832,10.996100425720217,-0.12969933082184848,-0.19197212340724368
171,171,171,171,2019-10-09,8.952322959899902,9.787104606628418,11.024885177612305,-0.08529403539461011,-0.18798946059964894
172,172,172,172,2019-10-10,9.038679122924805,9.66236686706543,10.823386192321776,-0.06454813325982167,-0.1648935959305472
173,173,173,173,2019-10-11,9.268964767456056,9.28815460205078,10.717840194702148,-0.00206605460577558,-0.13518352587140403
174,174,174,174,2019-10-14,9.105846405029297,9.499249458312988,10.458768844604492,-0.04141411961125163,-0.129357715011853
175,175,175,175,2019-10-15,9.249773979187012,9.37451171875,10.775408744812012,-0.01330605191025569,-0.14158486251016145
176,176,176,176,2019-10-16,9.173011779785156,8.88515567779541,10.209294319152832,0.0323974179438542,-0.10150383630566806
177,177,177,177,2019-10-17,9.547224044799805,8.952322959899902,9.787104606628418,0.06645214739957894,-0.024509859807378742
178,178,178,178,2019-10-18,9.316940307617188,9.038679122924805,9.66236686706543,0.030785602731114636,-0.03574968371627896
179,179,179,179,2019-10-21,9.16341781616211,9.268964767456056,9.28815460205078,-0.01138713480328779,-0.013429662966756517
180,180,180,180,2019-10-22,9.07706069946289,9.105846405029297,9.499249458312988,-0.0031612333753519017,-0.04444443328947756
181,181,181,181,2019-10-23,9.230583190917969,9.249773979187012,9.37451171875,-0.0020747305082506884,-0.015353175946663855
182,182,182,182,2019-10-24,8.88515567779541,9.173011779785156,8.88515567779541,-0.03138076227309583,0.0
183,183,183,183,2019-10-25,9.105846405029297,9.547224044799805,8.952322959899902,-0.04623099213963855,0.01714900655584839
184,184,184,184,2019-10-28,9.038679122924805,9.316940307617188,9.038679122924805,-0.029866155143753237,0.0
185,185,185,185,2019-10-29,9.89265251159668,9.16341781616211,9.268964767456056,0.07958108099669658,0.06728774569630813
186,186,186,186,2019-10-30,9.499249458312988,9.07706069946289,9.105846405029297,0.04651161569020679,0.04320334824299343
187,187,187,187,2019-10-31,10.305245399475098,9.230583190917969,9.249773979187012,0.11642408570831098,0.11410780659754605
188,188,188,188,2019-11-01,10.132532119750977,8.88515567779541,9.173011779785156,0.14038881109003443,0.10460254091031951
189,189,189,189,2019-11-04,10.66026782989502,9.105846405029297,9.547224044799805,0.17070586914437658,0.11658297531013417
190,190,190,190,2019-11-05,10.42998218536377,9.038679122924805,9.316940307617188,0.15392769712448384,0.1194643134974902
191,191,191,191,2019-11-06,10.33403205871582,9.89265251159668,9.16341781616211,0.044616905991768485,0.12774864859801793
192,192,192,192,2019-11-07,10.641937255859377,9.499249458312988,9.07706069946289,0.1202924296873158,0.17239904063758038
193,193,193,193,2019-11-08,11.151900291442873,10.305245399475098,9.230583190917969,0.0821576642911288,0.208146880948465
194,194,194,194,2019-11-11,10.141590118408203,10.132532119750977,8.88515567779541,0.0008939521286659424,0.141408264095215
195,195,195,195,2019-11-12,10.054990768432615,10.66026782989502,9.105846405029297,-0.056778785591577896,0.10423461160942615
196,196,196,196,2019-11-13,9.997262001037598,10.42998218536377,9.038679122924805,-0.04148810387551771,0.10605342496134629
197,197,197,197,2019-11-14,9.920286178588867,10.33403205871582,9.89265251159668,-0.04003721662330206,0.002793352638212454
198,198,198,198,2019-11-15,9.958773612976074,10.641937255859377,9.499249458312988,-0.06419542104583986,0.0483747854690717
199,199,199,199,2019-11-18,9.294855117797852,11.151900291442873,10.305245399475098,-0.16652275622209223,-0.09804621263349156
200,200,200,200,2019-11-19,8.611693382263184,10.141590118408203,10.132532119750977,-0.15085373381123668,-0.15009463769902853
201,201,201,201,2019-11-20,8.49622917175293,10.054990768432615,10.66026782989502,-0.15502367257992689,-0.20300040230447014
202,202,202,202,2019-11-21,8.342277526855469,9.997262001037598,10.42998218536377,-0.16554377328616188,-0.20016377989963818
203,203,203,203,2019-11-22,8.717534065246582,9.920286178588867,10.33403205871582,-0.12124167505754091,-0.1564247124727921
204,204,204,204,2019-11-25,8.746399879455566,9.958773612976074,10.641937255859377,-0.12173926033832216,-0.17811957830893432
205,205,205,205,2019-11-26,8.476984977722168,9.294855117797852,11.151900291442873,-0.08799170398144451,-0.2398618391318682
206,206,206,206,2019-11-27,8.717534065246582,8.611693382263184,10.141590118408203,0.012290345032649475,-0.14041743321659084
207,207,207,207,2019-11-29,8.400007247924805,8.49622917175293,10.054990768432615,-0.011325250517962737,-0.16459324116970742
208,208,208,208,2019-12-02,8.120970726013184,8.342277526855469,9.997262001037598,-0.026528343144885058,-0.18768051440781253
209,209,209,209,2019-12-03,8.159459114074707,8.717534065246582,9.920286178588867,-0.06401752456542764,-0.1774976077116187
210,210,210,210,2019-12-04,8.419254302978516,8.746399879455566,9.958773612976074,-0.03740345524853983,-0.1545892466108073
211,211,211,211,2019-12-05,8.284543991088867,8.476984977722168,9.294855117797852,-0.022701584011183606,-0.1086957369324062
212,212,212,212,2019-12-06,8.4481201171875,8.717534065246582,8.611693382263184,-0.030904834560168903,-0.018994320607440884
213,213,213,213,2019-12-09,8.534716606140137,8.400007247924805,8.49622917175293,0.016036814521631637,0.0045299430617014025
214,214,214,214,2019-12-10,8.746399879455566,8.120970726013184,8.342277526855469,0.07701408791426889,0.048442688618203666
215,215,215,215,2019-12-11,8.515472412109375,8.159459114074707,8.717534065246582,0.043631972788559015,-0.02317876266669816
216,216,216,216,2019-12-12,9.102415084838867,8.419254302978516,8.746399879455566,0.08114267098674843,0.04070419947520865
217,217,217,217,2019-12-13,8.948463439941406,8.284543991088867,8.476984977722168,0.08013952844799577,0.05561865019913337
218,218,218,218,2019-12-16,9.36220932006836,8.4481201171875,8.717534065246582,0.10820030849480533,0.07395156130124536
219,219,219,219,2019-12-17,9.448805809020996,8.534716606140137,8.400007247924805,0.10710246690830205,0.12485686382655126
220,220,220,220,2019-12-18,9.756711959838867,8.746399879455566,8.120970726013184,0.11551176418956377,0.20142188526625993
221,221,221,221,2019-12-19,10.266678810119627,8.515472412109375,8.159459114074707,0.20564994086763289,0.2582548262800972
222,222,222,222,2019-12-20,10.141590118408203,9.102415084838867,8.419254302978516,0.11416475999871767,0.20457106454432306
223,223,223,223,2019-12-23,10.46873950958252,8.948463439941406,8.284543991088867,0.16989241559119206,0.2636470421115569
224,224,224,224,2019-12-24,10.401384353637695,9.36220932006836,8.4481201171875,0.11099677416331777,0.23120696786452233
225,225,225,225,2019-12-26,10.28592014312744,9.448805809020996,8.534716606140137,0.08859472308206717,0.20518590338751652
226,226,226,226,2019-12-27,10.054990768432615,9.756711959838867,8.746399879455566,0.030571652604026944,0.1496148023200723
227,227,227,227,2019-12-30,10.237812042236328,10.266678810119627,8.515472412109375,-0.0028116948447677315,0.20226002114430086
228,228,228,228,2019-12-31,10.487981796264648,10.141590118408203,9.102415084838867,0.034155558823828036,0.15221967999829022
229,229,229,229,2020-01-02,9.968395233154297,10.46873950958252,8.948463439941406,-0.047794128029476135,0.11397842769971334
230,230,230,230,2020-01-03,9.949151039123535,10.401384353637695,9.36220932006836,-0.043478185127924784,0.06269265073971764
231,231,231,231,2020-01-06,10.064616203308104,10.28592014312744,9.448805809020996,-0.02151523021177648,0.06517335700763138
232,232,232,232,2020-01-07,9.901041030883787,10.054990768432615,9.756711959838867,-0.015310778606793862,0.014792798192568846
233,233,233,233,2020-01-08,8.784889221191406,10.237812042236328,10.266678810119627,-0.14191731739661317,-0.14432998405167363
234,234,234,234,2020-01-09,8.669425964355469,10.487981796264648,10.141590118408203,-0.1733942589943156,-0.14516107798328193
235,235,235,235,2020-01-10,8.505851745605469,9.968395233154297,10.46873950958252,-0.14671804772391994,-0.18749991459624427
236,236,236,236,2020-01-13,8.053614616394043,9.949151039123535,10.401384353637695,-0.19052242902691707,-0.22571704471458764
237,237,237,237,2020-01-14,8.284543991088867,10.064616203308104,10.28592014312744,-0.1768643906793138,-0.19457434280935926
238,238,238,238,2020-01-15,8.140214920043945,9.901041030883787,10.054990768432615,-0.17784252235167908,-0.19043039347187263
239,239,239,239,2020-01-16,8.226812362670898,8.784889221191406,10.237812042236328,-0.06352690904448555,-0.1964286579270067
240,240,240,240,2020-01-17,7.928529739379883,8.669425964355469,10.487981796264648,-0.08546081690088791,-0.24403666087562514
241,241,241,241,2020-01-21,7.389698505401611,8.505851745605469,9.968395233154297,-0.13122180747865908,-0.2586872477905061
242,242,242,242,2020-01-22,7.1202826499938965,8.053614616394043,9.949151039123535,-0.11588982225449973,-0.28433264084599186
