,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LYB,LYB_6m,LYB_12m,LYB_6m_ret,LYB_12m_ret
36,36,36,36,2019-03-28,63.0353889465332,64.89202880859375,67.10943603515625,-0.028611216140843942,-0.060707514908764804
37,37,37,37,2019-03-29,63.20074462890625,66.38032531738281,66.80877685546875,-0.047899444199378416,-0.0540053627140632
38,38,38,38,2019-04-01,65.52340698242188,63.94493103027344,65.72638702392578,0.02468492696318858,-0.0030882580146999183
39,39,39,39,2019-04-02,67.16959381103516,62.74223709106445,65.39564514160156,0.07056421519597422,0.027126403686246192
40,40,40,40,2019-04-03,68.08663177490234,63.3736457824707,65.59857940673828,0.07436823200307763,0.037928448918643554
41,41,41,41,2019-04-04,69.30433654785156,62.757266998291016,65.36559295654297,0.10432368811947845,0.06025713855188597
42,42,42,42,2019-04-05,68.44742584228516,63.0353889465332,64.89202880859375,0.08585711909134819,0.054789426358951454
43,43,43,43,2019-04-08,68.65038299560547,63.20074462890625,66.38032531738281,0.08622743922872567,0.03419774861555558
44,44,44,44,2019-04-09,67.83856964111328,65.52340698242188,63.94493103027344,0.035333368109391916,0.06089049668372426
45,45,45,45,2019-04-10,67.31993865966797,67.16959381103516,62.74223709106445,0.0022382872979069823,0.07296044548044112
46,46,46,46,2019-04-11,68.03402709960938,68.08663177490234,63.3736457824707,-0.0007726138585747444,0.07353816021781956
47,47,47,47,2019-04-12,69.37200927734375,69.30433654785156,62.757266998291016,0.0009764573598574078,0.1054020131124076
48,48,48,48,2019-04-15,69.31937408447266,68.44742584228516,63.0353889465332,0.012738948637697867,0.09968979715933135
49,49,49,49,2019-04-16,69.28180694580078,68.65038299560547,63.20074462890625,0.009197675564835972,0.09621820680437398
50,50,50,50,2019-04-17,68.9736099243164,67.83856964111328,65.52340698242188,0.016731489021773793,0.05265603699179011
51,51,51,51,2019-04-18,68.99614715576172,67.31993865966797,67.16959381103516,0.024899138791075304,0.027193157515067234
52,52,52,52,2019-04-22,69.14649200439453,68.03402709960938,68.08663177490234,0.016351595697200016,0.015566348369179694
53,53,53,53,2019-04-23,69.16152954101562,69.37200927734375,69.30433654785156,-0.0030340729426856505,-0.002060578225683396
54,54,54,54,2019-04-24,68.0941390991211,69.31937408447266,68.44742584228516,-0.017675217088060968,-0.005161432133008126
55,55,55,55,2019-04-25,66.64342498779297,69.28180694580078,68.65038299560547,-0.03808188721278327,-0.029234476491427186
56,56,56,56,2019-04-26,66.15482330322266,68.9736099243164,67.83856964111328,-0.04086761044096077,-0.02481989739462609
57,57,57,57,2019-04-29,66.96663665771484,68.99614715576172,67.31993865966797,-0.029414838099077745,-0.00524810344434834
58,58,58,58,2019-04-30,66.32022094726562,69.14649200439453,68.03402709960938,-0.04087367233249206,-0.025190426399932853
59,59,59,59,2019-05-01,64.99723815917969,69.16152954101562,69.37200927734375,-0.0602110943680958,-0.06306248245850965
60,60,60,60,2019-05-02,64.61389923095703,68.0941390991211,69.31937408447266,-0.051109242501738095,-0.0678810926333745
61,61,61,61,2019-05-03,65.41067504882812,66.64342498779297,69.28180694580078,-0.018497697847771888,-0.05587515781742014
62,62,62,62,2019-05-06,64.05013275146484,66.15482330322266,68.9736099243164,-0.031814619806493916,-0.07138204275887561
63,63,63,63,2019-05-07,62.57685852050781,66.96663665771484,68.99614715576172,-0.06555171883044408,-0.093038363733008
64,64,64,64,2019-05-08,62.38142013549805,66.32022094726562,69.14649200439453,-0.05939064670637195,-0.09783680520577298
65,65,65,65,2019-05-09,61.62223052978516,64.99723815917969,69.16152954101562,-0.051925400601315674,-0.10901000977370445
66,66,66,66,2019-05-10,62.13337326049805,64.61389923095703,68.0941390991211,-0.03838997491224838,-0.08753713487656067
67,67,67,67,2019-05-13,60.05875778198242,65.41067504882812,66.64342498779297,-0.08182024207593908,-0.09880445380795866
68,68,68,68,2019-05-14,60.52479934692383,64.05013275146484,66.15482330322266,-0.05504022010727827,-0.0851037562369934
69,69,69,69,2019-05-15,60.690162658691406,62.57685852050781,66.96663665771484,-0.030150057168467415,-0.09372538792868224
70,70,70,70,2019-05-16,61.486942291259766,62.38142013549805,66.32022094726562,-0.014338850290605665,-0.07287790340519262
71,71,71,71,2019-05-17,60.24666976928711,61.62223052978516,64.99723815917969,-0.022322475974529632,-0.07308877306845452
72,72,72,72,2019-05-20,60.02869415283203,62.13337326049805,64.61389923095703,-0.03387356902130545,-0.07096313846863755
73,73,73,73,2019-05-21,61.32156753540039,60.05875778198242,65.41067504882812,0.021026238304862277,-0.06251437567912688
74,74,74,74,2019-05-22,60.62251281738281,60.52479934692383,64.05013275146484,0.001614436916988371,-0.053514642153550285
75,75,75,75,2019-05-23,59.11915969848633,60.690162658691406,62.57685852050781,-0.02588562777529635,-0.05525523178649694
76,76,76,76,2019-05-24,58.577938079833984,61.486942291259766,62.38142013549805,-0.04731092656463565,-0.06097139256212114
77,77,77,77,2019-05-28,57.87138366699219,60.24666976928711,61.62223052978516,-0.039426014938103826,-0.06086840464140619
78,78,78,78,2019-05-29,58.46519470214844,60.02869415283203,62.13337326049805,-0.026045868109390358,-0.05903717061957259
79,79,79,79,2019-05-30,58.18708419799805,61.32156753540039,60.05875778198242,-0.0511155122639817,-0.031164040901056955
80,80,80,80,2019-05-31,55.811798095703125,60.62251281738281,60.52479934692383,-0.07935525101328811,-0.07786892814309254
81,81,81,81,2019-06-03,58.39756774902344,59.11915969848633,60.690162658691406,-0.01220572066895198,-0.03777539570228272
82,82,82,82,2019-06-04,61.67485809326172,58.577938079833984,61.486942291259766,0.05286836844968912,0.003056190387737967
83,83,83,83,2019-06-05,60.87057113647461,57.87138366699219,60.24666976928711,0.051825052028141805,0.010355781814608278
84,84,84,84,2019-06-06,60.40453338623047,58.46519470214844,60.02869415283203,0.033170824008403876,0.006260992991810932
85,85,85,85,2019-06-07,60.335975646972656,58.18708419799805,61.32156753540039,0.036930729191763545,-0.016072516213137544
86,86,86,86,2019-06-10,63.70998764038086,55.811798095703125,60.62251281738281,0.1415146942790544,0.05092950917918326
87,87,87,87,2019-06-11,64.36498260498047,58.39756774902344,59.11915969848633,0.10218601708898789,0.08873304243917479
88,88,88,88,2019-06-12,65.03520202636719,61.67485809326172,58.577938079833984,0.05448482634567431,0.1102337186695237
89,89,89,89,2019-06-13,65.79682922363281,60.87057113647461,57.87138366699219,0.0809300454256181,0.1369493012685823
90,90,90,90,2019-06-14,65.88060760498047,60.40453338623047,58.46519470214844,0.09065667610964945,0.12683465676647332
91,91,91,91,2019-06-17,65.2789306640625,60.335975646972656,58.18708419799805,0.08192384334698088,0.12188007981174032
92,92,92,92,2019-06-18,65.91870880126953,63.70998764038086,55.811798095703125,0.03466836586684141,0.1810891433426962
93,93,93,93,2019-06-19,65.65973663330078,64.36498260498047,58.39756774902344,0.020115814157310563,0.12435738617553627
94,94,94,94,2019-06-20,65.94914245605469,65.03520202636719,61.67485809326172,0.014053011310966035,0.06930351353755215
95,95,95,95,2019-06-21,65.85014343261719,65.79682922363281,60.87057113647461,0.0008102853832541168,0.08180590724174652
96,96,96,96,2019-06-24,66.23097229003906,65.88060760498047,60.40453338623047,0.005318176285795229,0.09645698058048002
97,97,97,97,2019-06-25,65.93391418457031,65.2789306640625,60.335975646972656,0.010033612895383959,0.09277944837341057
98,98,98,98,2019-06-26,65.70542907714844,65.91870880126953,63.70998764038086,-0.0032354960829722446,0.031320700421904046
99,99,99,99,2019-06-27,65.98723602294922,65.65973663330078,64.36498260498047,0.004987826732803846,0.025203975085720254
100,100,100,100,2019-06-28,65.59881591796875,65.94914245605469,65.03520202636719,-0.0053120711663442455,0.008666289548436401
101,101,101,101,2019-07-01,66.47467041015625,65.85014343261719,65.79682922363281,0.009484064042747598,0.010302034224469514
102,102,102,102,2019-07-02,66.32235717773438,66.23097229003906,65.88060760498047,0.0013797908219603805,0.006705305078584578
103,103,103,103,2019-07-03,66.52799987792969,65.93391418457031,65.2789306640625,0.009010320420176132,0.019134339382719467
104,104,104,104,2019-07-05,66.58129119873047,65.70542907714844,65.91870880126953,0.013330133200311733,0.010051507523584524
105,105,105,105,2019-07-08,66.54322814941406,65.98723602294922,65.65973663330078,0.008425752614815929,0.013455605541756066
106,106,106,106,2019-07-09,64.47161102294922,65.59881591796875,65.94914245605469,-0.017183311607775087,-0.022404103799985364
107,107,107,107,2019-07-10,64.03746795654297,66.47467041015625,65.85014343261719,-0.03666362598829698,-0.027527282122461694
108,108,108,108,2019-07-11,64.67723846435547,66.32235717773438,66.23097229003906,-0.02480488908092071,-0.023459323817253908
109,109,109,109,2019-07-12,65.53787231445312,66.52799987792969,65.93391418457031,-0.014882869848685032,-0.006006648854617325
110,110,110,110,2019-07-15,65.40837860107422,66.58129119873047,65.70542907714844,-0.017616248897237008,-0.004520942641215164
111,111,111,111,2019-07-16,66.8707275390625,66.54322814941406,65.98723602294922,0.004921603576446332,0.013388824405465627
112,112,112,112,2019-07-17,65.29415893554688,64.47161102294922,65.59881591796875,0.01275829624150182,-0.004644245146175341
113,113,113,113,2019-07-18,65.28654479980469,64.03746795654297,66.47467041015625,0.019505406492795307,-0.017873358423903363
114,114,114,114,2019-07-19,65.4388656616211,64.67723846435547,66.32235717773438,0.011775815037083914,-0.013321171829668965
115,115,115,115,2019-07-22,64.14411163330078,65.53787231445312,66.52799987792969,-0.02126649266953662,-0.035832856075682984
116,116,116,116,2019-07-23,65.61404418945312,65.40837860107422,66.58129119873047,0.0031443309370693395,-0.01452730927657031
117,117,117,117,2019-07-24,65.77397155761719,66.8707275390625,66.54322814941406,-0.0164011372659979,-0.011560253585377822
118,118,118,118,2019-07-25,65.1265869140625,65.29415893554688,64.47161102294922,-0.0025664167241941094,0.010159136412461356
119,119,119,119,2019-07-26,64.99712371826172,65.28654479980469,64.03746795654297,-0.004433089274833768,0.014985848009636982
120,120,120,120,2019-07-29,63.877540588378906,65.4388656616211,64.67723846435547,-0.023859293058588027,-0.012364440643477526
121,121,121,121,2019-07-30,64.2735824584961,64.14411163330078,65.53787231445312,0.0020184366405364695,-0.0192909810970201
122,122,122,122,2019-07-31,63.74045181274414,65.61404418945312,65.40837860107422,-0.028554746165305733,-0.025500200800004036
123,123,123,123,2019-08-01,62.06486511230469,65.77397155761719,66.8707275390625,-0.05639170567742546,-0.07186795483794417
124,124,124,124,2019-08-02,57.99017333984375,65.1265869140625,65.29415893554688,-0.1095775767220164,-0.11186277172071446
125,125,125,125,2019-08-05,58.11964416503906,64.99712371826172,65.28654479980469,-0.1058120599772071,-0.10977607494380781
126,126,126,126,2019-08-06,57.731231689453125,63.877540588378906,65.4388656616211,-0.0962201869751379,-0.11778373439453393
127,127,127,127,2019-08-07,57.83786392211914,64.2735824584961,64.14411163330078,-0.1001300735108821,-0.09831374307953966
128,128,128,128,2019-08-08,58.744178771972656,63.74045181274414,65.61404418945312,-0.078384650542633,-0.10470114290843757
129,129,129,129,2019-08-09,57.44179534912109,62.06486511230469,65.77397155761719,-0.0744877114421868,-0.12667892801937952
130,130,130,130,2019-08-12,55.54536437988281,57.99017333984375,65.1265869140625,-0.042159021419602594,-0.14711691473748723
131,131,131,131,2019-08-13,57.58650588989258,58.11964416503906,64.99712371826172,-0.009173116642499757,-0.11401455025135276
132,132,132,132,2019-08-14,55.37779235839844,57.731231689453125,63.877540588378906,-0.040765444668048434,-0.13306317293510217
133,133,133,133,2019-08-15,55.29401016235352,57.83786392211914,64.2735824584961,-0.04398249844065838,-0.13970860114948502
134,134,134,134,2019-08-16,56.55069732666016,58.744178771972656,63.74045181274414,-0.0373395541680297,-0.11279735680578395
135,135,135,135,2019-08-19,57.030521392822266,57.44179534912109,62.06486511230469,-0.007159838124821349,-0.08111422961079373
136,136,136,136,2019-08-20,55.37016677856445,55.54536437988281,57.99017333984375,-0.003154135421997717,-0.04518018157878401
137,137,137,137,2019-08-21,55.69768142700195,57.58650588989258,58.11964416503906,-0.032799775463059455,-0.04167201593938874
138,138,138,138,2019-08-22,54.94366836547852,55.37779235839844,57.731231689453125,-0.007839315625121301,-0.04828518710581853
139,139,139,139,2019-08-23,52.575008392333984,55.29401016235352,57.83786392211914,-0.049173531853378694,-0.09099325550597426
140,140,140,140,2019-08-26,52.9710578918457,56.55069732666016,58.744178771972656,-0.06329965153456885,-0.09827562493530606
141,141,141,141,2019-08-27,53.12338638305664,57.030521392822266,57.44179534912109,-0.06850954391339947,-0.07517886479379554
142,142,142,142,2019-08-28,54.852272033691406,55.37016677856445,55.54536437988281,-0.009353317409069861,-0.012477951201314452
143,143,143,143,2019-08-29,57.37326049804688,55.69768142700195,57.58650588989258,0.030083461790792132,-0.0037030444641567017
144,144,144,144,2019-08-30,58.93458557128906,54.94366836547852,55.37779235839844,0.07263652618284322,0.06422778990306233
145,145,145,145,2019-09-03,57.76871871948242,52.575008392333984,55.29401016235352,0.0987866761407068,0.04475545452143348
146,146,146,146,2019-09-04,58.54080581665039,52.9710578918457,56.55069732666016,0.10514700190010906,0.03519158178535875
147,147,147,147,2019-09-05,59.915157318115234,53.12338638305664,57.030521392822266,0.12784898323471316,0.050580563790111555
148,148,148,148,2019-09-06,60.26260757446289,54.852272033691406,55.37016677856445,0.09863466617113592,0.08835878742182968
149,149,149,149,2019-09-09,62.895469665527344,57.37326049804688,55.69768142700195,0.09625057247127256,0.12922958468134627
150,150,150,150,2019-09-10,65.69049072265625,58.93458557128906,54.94366836547852,0.11463396384106317,0.19559710293989085
151,151,151,151,2019-09-11,66.1769027709961,57.76871871948242,52.575008392333984,0.14554908327364413,0.25871406956628107
152,152,152,152,2019-09-12,64.68675994873047,58.54080581665039,52.9710578918457,0.10498581367890947,0.22117175912939935
153,153,153,153,2019-09-13,66.60928344726562,59.915157318115234,53.12338638305664,0.11172675544534427,0.25385989076385806
154,154,154,154,2019-09-16,69.23442840576172,60.26260757446289,54.852272033691406,0.14887873579338384,0.2621980063694809
155,155,155,155,2019-09-17,68.71712493896484,62.895469665527344,57.37326049804688,0.09256080452847493,0.19772040742401487
156,156,156,156,2019-09-18,68.2306900024414,65.69049072265625,58.93458557128906,0.038669208462908555,0.15773597694867125
157,157,157,157,2019-09-19,68.40055847167969,66.1769027709961,57.76871871948242,0.03360168892126181,0.18404146721384174
158,158,158,158,2019-09-20,68.16893005371094,64.68675994873047,58.54080581665039,0.05383126481741196,0.16446859763454236
159,159,159,159,2019-09-23,68.1148910522461,66.60928344726562,59.915157318115234,0.02260357005900615,0.1368557490485247
160,160,160,160,2019-09-24,66.62474060058594,69.23442840576172,60.26260757446289,-0.03769349823878376,0.10557347718917964
161,161,161,161,2019-09-25,67.05711364746094,68.71712493896484,62.895469665527344,-0.024157170326586597,0.06616762708132806
162,162,162,162,2019-09-26,67.55896759033203,68.2306900024414,65.69049072265625,-0.009844872037573449,0.028443643016223596
163,163,163,163,2019-09-27,68.48548889160156,68.40055847167969,66.1769027709961,0.0012416626679596643,0.034885073551935264
164,164,164,164,2019-09-30,69.08003234863281,68.16893005371094,64.68675994873047,0.01336536005778588,0.06791609911184882
165,165,165,165,2019-10-01,66.69422912597656,68.1148910522461,66.60928344726562,-0.020856847956782887,0.0012752828782220949
166,166,166,166,2019-10-02,65.17318725585938,66.62474060058594,69.23442840576172,-0.02178700182006854,-0.058659271744119224
167,167,167,167,2019-10-03,65.82172393798828,67.05711364746094,68.71712493896484,-0.018422947876454487,-0.042135071913271704
168,168,168,168,2019-10-04,65.76769256591797,67.55896759033203,68.2306900024414,-0.02651424508550959,-0.03609808777304324
169,169,169,169,2019-10-07,64.98016357421875,68.48548889160156,68.40055847167969,-0.051183475129030875,-0.050005365071355445
170,170,170,170,2019-10-08,63.0267333984375,69.08003234863281,68.16893005371094,-0.08762733230415343,-0.07543314309351568
171,171,171,171,2019-10-09,63.50543594360352,66.69422912597656,68.1148910522461,-0.0478121304371002,-0.06767176805886665
172,172,172,172,2019-10-10,64.79483795166016,65.17318725585938,66.62474060058594,-0.005805290797178286,-0.02746581273608273
173,173,173,173,2019-10-11,67.99906921386719,65.82172393798828,67.05711364746094,0.033079432527932884,0.014047063990233699
174,174,174,174,2019-10-14,67.45861053466797,65.76769256591797,67.55896759033203,0.02571046516578357,-0.0014854734943939851
175,175,175,175,2019-10-15,67.32734680175781,64.98016357421875,68.48548889160156,0.03612153461045331,-0.0169107661869341
176,176,176,176,2019-10-16,66.7482681274414,63.0267333984375,69.08003234863281,0.059046923873991686,-0.03375453285000607
177,177,177,177,2019-10-17,66.71739196777344,63.50543594360352,66.69422912597656,0.050577654911657,0.00034729904071806317
178,178,178,178,2019-10-18,66.48576354980469,64.79483795166016,65.17318725585938,0.026096609723849307,0.020139820518403573
179,179,179,179,2019-10-21,67.93728637695312,67.99906921386719,65.82172393798828,-0.00090858356780954,0.032140793531296064
180,180,180,180,2019-10-22,67.92186737060547,67.45861053466797,65.76769256591797,0.006867275093064951,0.03275430109591282
181,181,181,181,2019-10-23,68.10716247558594,67.32734680175781,64.98016357421875,0.011582450681210554,0.04812236118481916
182,182,182,182,2019-10-24,68.22298431396484,66.7482681274414,63.0267333984375,0.02209369962540131,0.08244518849926896
183,183,183,183,2019-10-25,70.13008117675781,66.71739196777344,63.50543594360352,0.0511514180685122,0.10431619175148032
184,184,184,184,2019-10-28,70.52384185791016,66.48576354980469,64.79483795166016,0.06073598455525797,0.08841759756423939
185,185,185,185,2019-10-29,70.75548553466797,67.93728637695312,67.99906921386719,0.04148236274963857,0.040536088988680774
186,186,186,186,2019-10-30,70.78636169433594,67.92186737060547,67.45861053466797,0.04217337412266331,0.04933026537743146
187,187,187,187,2019-10-31,69.25760650634766,68.10716247558594,67.32734680175781,0.01689167466305941,0.02866977233297785
188,188,188,188,2019-11-01,72.268798828125,68.22298431396484,66.7482681274414,0.05930280762185891,0.0827067256658005
189,189,189,189,2019-11-04,74.67776489257812,70.13008117675781,66.71739196777344,0.06484640598601632,0.11931480967735952
190,190,190,190,2019-11-05,75.17961883544922,70.52384185791016,66.48576354980469,0.06601706394440932,0.1307626598757783
191,191,191,191,2019-11-06,74.94026947021484,70.75548553466797,67.93728637695312,0.05914430385042668,0.10308011206696355
192,192,192,192,2019-11-07,75.27228546142578,70.78636169433594,67.92186737060547,0.0633727127615431,0.10821872800866705
193,193,193,193,2019-11-08,75.195068359375,69.25760650634766,68.10716247558594,0.08573010464176467,0.10406990434126273
194,194,194,194,2019-11-11,75.04065704345703,72.268798828125,68.22298431396484,0.03835483999013567,0.09993219730929659
195,195,195,195,2019-11-12,74.56967163085938,74.67776489257812,70.13008117675781,-0.0014474624658924462,0.06330508078141106
196,196,196,196,2019-11-13,73.55049133300781,75.17961883544922,70.52384185791016,-0.021669802636365976,0.042916684561735696
197,197,197,197,2019-11-14,74.02918243408203,74.94026947021484,70.75548553466797,-0.012157509474861494,0.04626774694111946
198,198,198,198,2019-11-15,74.12183380126953,75.27228546142578,70.78636169433594,-0.015283867802124984,0.04712026479530862
199,199,199,199,2019-11-18,73.28797149658203,75.195068359375,69.25760650634766,-0.025361993870109956,0.05819382438324627
200,200,200,200,2019-11-19,71.85186767578125,75.04065704345703,72.268798828125,-0.04249415574585269,-0.005769172299865177
201,201,201,201,2019-11-20,71.21101379394531,74.56967163085938,74.67776489257812,-0.04504053408657016,-0.04642280206992855
202,202,202,202,2019-11-21,72.06804656982422,73.55049133300781,75.17961883544922,-0.02015547056608591,-0.041388508133241686
203,203,203,203,2019-11-22,72.06804656982422,74.02918243408203,74.94026947021484,-0.026491388933061244,-0.03832682909596685
204,204,204,204,2019-11-25,73.15670013427734,74.12183380126953,75.27228546142578,-0.01302090919093879,-0.02810576713832602
205,205,205,205,2019-11-26,72.31513977050781,73.28797149658203,75.195068359375,-0.013274098139277712,-0.03829943441374806
206,206,206,206,2019-11-27,73.0022964477539,71.85186767578125,75.04065704345703,0.016011118558027837,-0.027163416153495046
207,207,207,207,2019-11-29,72.25273895263672,71.21101379394531,74.56967163085938,0.01462870844256936,-0.031070710485250896
208,208,208,208,2019-12-02,72.33863067626953,72.06804656982422,73.55049133300781,0.0037545641837697374,-0.016476581390210576
209,209,209,209,2019-12-03,71.64375305175781,72.06804656982422,74.02918243408203,-0.005887401397168812,-0.0322228248900126
210,210,210,210,2019-12-04,71.42513275146484,73.15670013427734,74.12183380126953,-0.023669293169788275,-0.036382006643749576
211,211,211,211,2019-12-05,71.65937805175781,72.31513977050781,73.28797149658203,-0.009068111059884032,-0.022221838203014932
212,212,212,212,2019-12-06,72.53382873535156,73.0022964477539,71.85186767578125,-0.0064171640509640415,0.009491208532637518
213,213,213,213,2019-12-09,71.84674835205078,72.25273895263672,71.21101379394531,-0.005619034052841587,0.008927475178839739
214,214,214,214,2019-12-10,70.7224349975586,72.33863067626953,72.06804656982422,-0.022342082834602595,-0.01867140343483442
215,215,215,215,2019-12-11,71.19090270996094,71.64375305175781,72.06804656982422,-0.006320862915566661,-0.012171050855575016
216,216,216,216,2019-12-12,73.36924743652344,71.42513275146484,73.15670013427734,0.02721891594970427,0.002905370278538655
217,217,217,217,2019-12-13,72.31521606445312,71.65937805175781,72.31513977050781,0.009152158873352523,1.0550203670689484e-06
218,218,218,218,2019-12-16,73.11940002441406,72.53382873535156,73.0022964477539,0.008073078441771298,0.0016041081220501408
219,219,219,219,2019-12-17,74.07194519042969,71.84674835205078,72.25273895263672,0.030971434190387948,0.025178370594165278
220,220,220,220,2019-12-18,74.30619049072266,70.7224349975586,72.33863067626953,0.05067353087160775,0.027199295812750046
221,221,221,221,2019-12-19,74.4311294555664,71.19090270996094,71.64375305175781,0.04551461805178225,0.03890606347485592
222,222,222,222,2019-12-20,73.3458480834961,73.36924743652344,71.42513275146484,-0.0003189258966788122,0.026891309235849592
223,223,223,223,2019-12-23,73.79087829589844,72.31521606445312,71.65937805175781,0.020405971408978152,0.02974488897463079
224,224,224,224,2019-12-24,73.85333251953125,73.11940002441406,72.53382873535156,0.010037452370672328,0.018191563952787648
225,225,225,225,2019-12-26,73.83773803710938,74.07194519042969,71.84674835205078,-0.003161887442245437,0.027711618559307594
226,226,226,226,2019-12-27,73.26776123046875,74.30619049072266,70.7224349975586,-0.013975003339507186,0.03599036476894524
227,227,227,227,2019-12-30,73.46295928955078,74.4311294555664,71.19090270996094,-0.013007597400407578,0.031914984823923964
228,228,228,228,2019-12-31,73.76744842529297,73.3458480834961,73.36924743652344,0.0057481146215248025,0.005427355502235942
229,229,229,229,2020-01-02,73.28337097167969,73.79087829589844,72.31521606445312,-0.006877643090026142,0.013387983330695796
230,230,230,230,2020-01-03,71.47977447509766,73.85333251953125,73.11940002441406,-0.03213880759958776,-0.022423946979446607
231,231,231,231,2020-01-06,71.29241180419922,73.83773803710938,74.07194519042969,-0.03447188796101697,-0.03752477917360797
232,232,232,232,2020-01-07,70.98788452148438,73.26776123046875,74.30619049072266,-0.03111705162947276,-0.044657194068542405
233,233,233,233,2020-01-08,70.69121551513672,73.46295928955078,74.4311294555664,-0.03772981378941409,-0.05024663696205667
234,234,234,234,2020-01-09,70.71461486816406,73.76744842529297,73.3458480834961,-0.04138456219236897,-0.0358743307778876
235,235,235,235,2020-01-10,69.82454681396484,73.28337097167969,73.79087829589844,-0.047197940158231866,-0.05375097266126527
236,236,236,236,2020-01-13,71.20650482177734,71.47977447509766,73.85333251953125,-0.003823034632202349,-0.03583897445729922
237,237,237,237,2020-01-14,71.77648162841797,71.29241180419922,73.83773803710938,0.0067899207218324875,-0.02791602862557163
238,238,238,238,2020-01-15,71.1987075805664,70.98788452148438,73.26776123046875,0.002969845636380697,-0.028239618833090785
239,239,239,239,2020-01-16,71.44856262207031,70.69121551513672,73.46295928955078,0.010713454301424896,-0.027420576123823426
240,240,240,240,2020-01-17,71.83113861083984,70.71461486816406,73.76744842529297,0.015789151150117364,-0.02624883814998835
241,241,241,241,2020-01-21,69.7933120727539,69.82454681396484,73.28337097167969,-0.00044733181432821123,-0.0476241588323566
242,242,242,242,2020-01-22,67.64618682861328,71.20650482177734,71.47977447509766,-0.049999898212602534,-0.05363178150233161
