,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EBAY,EBAY_6m,EBAY_12m,EBAY_6m_ret,EBAY_12m_ret
76,76,76,76,2019-05-24,33.40418243408203,34.458187103271484,34.70780563354492,-0.030587931571402494,-0.03755994294848031
77,77,77,77,2019-05-28,33.48739242553711,34.1160888671875,34.781761169433594,-0.01842815113121199,-0.03721400815764275
78,78,78,78,2019-05-29,33.376441955566406,33.80175018310547,34.55987548828125,-0.0125824321295539,-0.03424299179307311
79,79,79,79,2019-05-30,33.766265869140625,33.82022857666016,33.163795471191406,-0.0015955748908443868,0.018166509272817377
80,80,80,80,2019-05-31,33.34860610961914,33.57059860229492,34.02363967895508,-0.006612705817542586,-0.01984013396877915
81,81,81,81,2019-06-03,33.06087112426758,33.237762451171875,34.24552917480469,-0.0053219986503050265,-0.03459307182815241
82,82,82,82,2019-06-04,33.914772033691406,33.40418243408203,34.458187103271484,0.015285199708657604,-0.015770274505488624
83,83,83,83,2019-06-05,33.933345794677734,33.48739242553711,34.1160888671875,0.013317052682804364,-0.005356507107868613
84,84,84,84,2019-06-06,34.165367126464844,33.376441955566406,33.80175018310547,0.023637186131125754,0.010757340711343266
85,85,85,85,2019-06-07,34.81509017944336,33.766265869140625,33.82022857666016,0.03106130581235722,0.029416170281881593
86,86,86,86,2019-06-10,35.381256103515625,33.34860610961914,33.57059860229492,0.06095157282481378,0.053935812187064336
87,87,87,87,2019-06-11,35.48335647583008,33.06087112426758,33.237762451171875,0.07327348824103819,0.0675615281852111
88,88,88,88,2019-06-12,36.21659851074219,33.914772033691406,33.40418243408203,0.06787091108158161,0.08419353122052975
89,89,89,89,2019-06-13,36.19803237915039,33.933345794677734,33.48739242553711,0.06673926579995126,0.08094508880142537
90,90,90,90,2019-06-14,36.114505767822266,34.165367126464844,33.376441955566406,0.05705013015497795,0.08203582083138183
91,91,91,91,2019-06-17,36.20730209350586,34.81509017944336,33.766265869140625,0.039988749329293194,0.07229215791362131
92,92,92,92,2019-06-18,36.81990051269531,35.381256103515625,33.34860610961914,0.04066120221878555,0.10409113927178226
93,93,93,93,2019-06-19,37.24684524536133,35.48335647583008,33.06087112426758,0.049699040470776,0.12661415076934057
94,94,94,94,2019-06-20,37.05193710327149,36.21659851074219,33.914772033691406,0.023065075873470953,0.09250143466875094
95,95,95,95,2019-06-21,37.1725959777832,36.19803237915039,33.933345794677734,0.02692310975427903,0.09545920413228237
96,96,96,96,2019-06-24,36.85701751708984,36.114505767822266,34.165367126464844,0.020559931071496118,0.0787830079700802
97,97,97,97,2019-06-25,36.21659851074219,36.20730209350586,34.81509017944336,0.00025675531450319866,0.04025577196770702
98,98,98,98,2019-06-26,36.38367462158203,36.81990051269531,35.381256103515625,-0.011847557571831868,0.028331908712726728
99,99,99,99,2019-06-27,36.46720123291016,37.24684524536133,35.48335647583008,-0.020931813347286332,0.027726936084816023
100,100,100,100,2019-06-28,36.662105560302734,37.05193710327149,36.21659851074219,-0.010521218954955502,0.012301184205038007
101,101,101,101,2019-07-01,37.02409362792969,37.1725959777832,36.19803237915039,-0.003994941594670176,0.022820611908593635
102,102,102,102,2019-07-02,37.20043563842773,36.85701751708984,36.114505767822266,0.009317577614050165,0.03006907743904441
103,103,103,103,2019-07-03,37.03338241577149,36.21659851074219,36.20730209350586,0.022552750358017182,0.02281529621103129
104,104,104,104,2019-07-05,36.9405517578125,36.38367462158203,36.81990051269531,0.01530568701546553,0.003276794435541408
105,105,105,105,2019-07-08,36.69923782348633,36.46720123291016,37.24684524536133,0.00636288452996947,-0.01470211552864864
106,106,106,106,2019-07-09,37.07049560546875,36.662105560302734,37.05193710327149,0.011139295982176556,0.0005008780551887249
107,107,107,107,2019-07-10,37.13547134399414,37.02409362792969,37.1725959777832,0.0030082496328940334,-0.000998709743361803
108,108,108,108,2019-07-11,36.75492858886719,37.20043563842773,36.85701751708984,-0.011975855710150252,-0.0027698640611740766
109,109,109,109,2019-07-12,37.18188095092773,37.03338241577149,36.21659851074219,0.004009856120865463,0.026653039762948083
110,110,110,110,2019-07-15,37.37678909301758,36.9405517578125,36.38367462158203,0.01180917215490207,0.027295606663282124
111,111,111,111,2019-07-16,37.05193710327149,36.69923782348633,36.46720123291016,0.009610534188245312,0.016034569437525903
112,112,112,112,2019-07-17,36.22587585449219,37.07049560546875,36.662105560302734,-0.02278415049978344,-0.011898653913726354
113,113,113,113,2019-07-18,36.91271209716797,37.13547134399414,37.02409362792969,-0.00599855714130304,-0.0030083526657272985
114,114,114,114,2019-07-19,37.32109832763672,36.75492858886719,37.20043563842773,0.015403913447978201,0.0032435826930035105
115,115,115,115,2019-07-22,37.748046875,37.18188095092773,37.03338241577149,0.01522693068754366,0.01929784460962858
116,116,116,116,2019-07-23,38.08218383789063,37.37678909301758,36.9405517578125,0.01887253458603877,0.030904575750866803
117,117,117,117,2019-07-24,38.08218383789063,37.05193710327149,36.69923782348633,0.027805475642140642,0.03768323530466522
118,118,118,118,2019-07-25,37.87799072265625,36.22587585449219,37.07049560546875,0.04560593302975158,0.021782690088135048
119,119,119,119,2019-07-26,38.267826080322266,36.91271209716797,37.13547134399414,0.03671130909013498,0.03049253706352273
120,120,120,120,2019-07-29,38.58339691162109,37.32109832763672,36.75492858886719,0.03382265368781012,0.04974756836577643
121,121,121,121,2019-07-30,38.40704727172852,37.748046875,37.18188095092773,0.01745786739406041,0.03295062781836555
122,122,122,122,2019-07-31,38.2307014465332,38.08218383789063,37.37678909301758,0.003899923630293456,0.02284605965992803
123,123,123,123,2019-08-01,38.14715194702149,38.08218383789063,37.05193710327149,0.0017059974660964539,0.0295589091792261
124,124,124,124,2019-08-02,37.66451644897461,37.87799072265625,36.22587585449219,-0.0056358394309958815,0.03971306588309931
125,125,125,125,2019-08-05,36.021690368652344,38.267826080322266,36.91271209716797,-0.058695147901931866,-0.024138614528515956
126,126,126,126,2019-08-06,36.83845520019531,38.58339691162109,37.32109832763672,-0.04522519661559943,-0.012932179090881735
127,127,127,127,2019-08-07,36.86630630493164,38.40704727172852,37.748046875,-0.04011610046188119,-0.0233585746300512
128,128,128,128,2019-08-08,38.286376953125,38.2307014465332,38.08218383789063,0.0014563035593175844,0.0053619066622749845
129,129,129,129,2019-08-09,37.41392517089844,38.14715194702149,38.08218383789063,-0.01922100966125473,-0.01754780318893623
130,130,130,130,2019-08-12,36.88486862182617,37.66451644897461,37.87799072265625,-0.020699796536739146,-0.026218975238199604
131,131,131,131,2019-08-13,38.03578567504883,36.021690368652344,38.267826080322266,0.05591340344619811,-0.00606358994070888
132,132,132,132,2019-08-14,36.79205703735352,36.83845520019531,38.58339691162109,-0.0012595034886681011,-0.046427738811354424
133,133,133,133,2019-08-15,36.60641098022461,36.86630630493164,38.40704727172852,-0.007049670844628819,-0.04688296600268371
134,134,134,134,2019-08-16,37.14476013183594,38.286376953125,38.2307014465332,-0.029817833708495667,-0.02840495396653886
135,135,135,135,2019-08-19,37.48816680908203,37.41392517089844,38.14715194702149,0.0019843317119088155,-0.0172748188083518
136,136,136,136,2019-08-20,37.15403747558594,36.88486862182617,37.66451644897461,0.007297541344650105,-0.01355331281314165
137,137,137,137,2019-08-21,37.4788932800293,38.03578567504883,36.021690368652344,-0.014641274924021008,0.04045348501038348
138,138,138,138,2019-08-22,37.12618637084961,36.79205703735352,36.83845520019531,0.009081561630458923,0.007810619883234615
139,139,139,139,2019-08-23,35.91959762573242,36.60641098022461,36.86630630493164,-0.0187621057651135,-0.025679509939746215
140,140,140,140,2019-08-26,36.56929016113281,37.14476013183594,38.286376953125,-0.015492628533893882,-0.044848505621058354
141,141,141,141,2019-08-27,36.19803237915039,37.48816680908203,37.41392517089844,-0.034414444336581584,-0.03249840229791767
142,142,142,142,2019-08-28,37.20972442626953,37.15403747558594,36.88486862182617,0.0014988129007562634,0.008807291894517677
143,143,143,143,2019-08-29,37.61810302734375,37.4788932800293,38.03578567504883,0.0037143505352286166,-0.010981307216142877
144,144,144,144,2019-08-30,37.52497100830078,37.12618637084961,36.79205703735352,0.010741330484843159,0.0199204401700932
145,145,145,145,2019-09-03,37.01271438598633,35.91959762573242,36.60641098022461,0.030432321977649668,0.011099241768913304
146,146,146,146,2019-09-04,36.91958236694336,36.56929016113281,37.14476013183594,0.00957886259938534,-0.006062167694537934
147,147,147,147,2019-09-05,37.999961853027344,36.19803237915039,37.48816680908203,0.049779763026977175,0.013652175806615485
148,148,148,148,2019-09-06,37.599491119384766,37.20972442626953,37.15403747558594,0.010474861051109174,0.011989373808742432
149,149,149,149,2019-09-09,38.55879592895508,37.61810302734375,37.4788932800293,0.02500638857115045,0.02881362159915235
150,150,150,150,2019-09-10,37.50634765625,37.52497100830078,37.12618637084961,-0.0004962922435479689,0.010239707402290188
151,151,151,151,2019-09-11,37.1617431640625,37.01271438598633,35.91959762573242,0.0040264212054816895,0.03458127652967402
152,152,152,152,2019-09-12,37.52497100830078,36.91958236694336,36.56929016113281,0.016397494298296067,0.026133426242539004
153,153,153,153,2019-09-13,37.599491119384766,37.999961853027344,36.19803237915039,-0.010538714096384627,0.038716434240265496
154,154,154,154,2019-09-16,37.53428268432617,37.599491119384766,37.20972442626953,-0.0017342903618441374,0.008722404238702408
155,155,155,155,2019-09-17,37.74849319458008,38.55879592895508,37.61810302734375,-0.021014731265675102,0.0034661547697274475
156,156,156,156,2019-09-18,37.59015655517578,37.50634765625,37.52497100830078,0.002234525731321435,0.0017371245099850885
157,157,157,157,2019-09-19,37.62742614746094,37.1617431640625,37.01271438598633,0.012531247023115366,0.016608124307342154
158,158,158,158,2019-09-20,37.59015655517578,37.52497100830078,36.91958236694336,0.0017371245099850885,0.018163103297528904
159,159,159,159,2019-09-23,37.4783935546875,37.599491119384766,37.999961853027344,-0.0032207235016229463,-0.013725495313840486
160,160,160,160,2019-09-24,36.84507751464844,37.53428268432617,37.599491119384766,-0.018362017877739722,-0.020064463168954494
161,161,161,161,2019-09-25,36.54703140258789,37.74849319458008,38.55879592895508,-0.031828072866354695,-0.052173945734038996
162,162,162,162,2019-09-26,36.24898910522461,37.59015655517578,37.50634765625,-0.03567868753040637,-0.0335238867444313
163,163,163,163,2019-09-27,35.73673629760742,37.62742614746094,37.1617431640625,-0.050247652933898546,-0.038346071662029524
164,164,164,164,2019-09-30,36.30488204956055,37.59015655517578,37.52497100830078,-0.034191783791287955,-0.032514054666966774
165,165,165,165,2019-10-01,35.89507293701172,37.4783935546875,37.599491119384766,-0.042246224224243734,-0.04533088431865284
166,166,166,166,2019-10-02,35.55046463012695,36.84507751464844,37.53428268432617,-0.03513665791602116,-0.052853495852942856
167,167,167,167,2019-10-03,35.3455696105957,36.54703140258789,37.74849319458008,-0.032874401719728,-0.06365614573270928
168,168,168,168,2019-10-04,35.680850982666016,36.24898910522461,37.59015655517578,-0.015673212869726783,-0.05079270073555664
169,169,169,169,2019-10-07,35.2244873046875,35.73673629760742,37.62742614746094,-0.014333961239605841,-0.06386136626396877
170,170,170,170,2019-10-08,34.7588005065918,36.30488204956055,37.59015655517578,-0.042586050571880696,-0.07532174132948999
171,171,171,171,2019-10-09,35.252418518066406,35.89507293701172,37.4783935546875,-0.017903694472860776,-0.05939355520596179
172,172,172,172,2019-10-10,35.32693099975586,35.55046463012695,36.84507751464844,-0.006287783653372014,-0.04120350986611476
173,173,173,173,2019-10-11,35.90438461303711,35.3455696105957,36.54703140258789,0.015810043764972637,-0.017584103684691543
174,174,174,174,2019-10-14,35.7274284362793,35.680850982666016,36.24898910522461,0.0013053907720952385,-0.014388281765080668
175,175,175,175,2019-10-15,36.21173858642578,35.2244873046875,35.73673629760742,0.028027413804455836,0.013291708701730576
176,176,176,176,2019-10-16,36.24898910522461,34.7588005065918,36.30488204956055,0.042872267653488505,-0.001539543476814953
177,177,177,177,2019-10-17,36.40732192993164,35.252418518066406,35.89507293701172,0.03276096961328667,0.014270732749834814
178,178,178,178,2019-10-18,36.155853271484375,35.32693099975586,35.55046463012695,0.023464315984149442,0.01702899378829459
179,179,179,179,2019-10-21,36.56566619873047,35.90438461303711,35.3455696105957,0.01841785043304278,0.03451908121941849
180,180,180,180,2019-10-22,36.26762390136719,35.7274284362793,35.680850982666016,0.015119908953182604,0.016445037114900307
181,181,181,181,2019-10-23,36.50978469848633,36.21173858642578,35.2244873046875,0.008230649057327177,0.036488746668792205
182,182,182,182,2019-10-24,33.17546844482422,36.24898910522461,34.7588005065918,-0.0847891413324241,-0.045551976440248776
183,183,183,183,2019-10-25,33.38036346435547,36.40732192993164,35.252418518066406,-0.08314147553620554,-0.0531043012765644
184,184,184,184,2019-10-28,33.4735107421875,36.155853271484375,35.32693099975586,-0.07418833429696436,-0.052464796831096616
185,185,185,185,2019-10-29,33.6318359375,36.56566619873047,35.90438461303711,-0.08023456335474421,-0.06329446110912962
186,186,186,186,2019-10-30,33.39899826049805,36.26762390136719,35.7274284362793,-0.07909604579198803,-0.06517206184973712
187,187,187,187,2019-10-31,32.83085250854492,36.50978469848633,36.21173858642578,-0.10076565009417693,-0.09336436773980816
188,188,188,188,2019-11-01,32.83085250854492,33.17546844482422,36.24898910522461,-0.010387673556213506,-0.09429605296736476
189,189,189,189,2019-11-04,32.9798698425293,33.38036346435547,36.40732192993164,-0.011997880797608218,-0.09414183482099303
190,190,190,190,2019-11-05,33.04507827758789,33.4735107421875,36.155853271484375,-0.012799149390077091,-0.08603793611337363
191,191,191,191,2019-11-06,33.063697814941406,33.6318359375,36.56566619873047,-0.016892866735387257,-0.09577203830380776
192,192,192,192,2019-11-07,32.495567321777344,33.39899826049805,36.26762390136719,-0.027049641778903788,-0.10400616786609085
193,193,193,193,2019-11-08,32.7284049987793,32.83085250854492,36.50978469848633,-0.0031204645002429476,-0.10357167896045705
194,194,194,194,2019-11-11,32.83085250854492,32.83085250854492,33.17546844482422,0.0,-0.010387673556213506
195,195,195,195,2019-11-12,32.663204193115234,32.9798698425293,33.38036346435547,-0.009601785905343552,-0.02148446562021522
196,196,196,196,2019-11-13,32.262725830078125,33.04507827758789,33.4735107421875,-0.023675309252947918,-0.036171434823040305
197,197,197,197,2019-11-14,32.560760498046875,33.063697814941406,33.6318359375,-0.015211163606366318,-0.03184707018206101
198,198,198,198,2019-11-15,32.849491119384766,32.495567321777344,33.39899826049805,0.010891448489044775,-0.016452803069941124
199,199,199,199,2019-11-18,32.69114685058594,32.7284049987793,32.83085250854492,-0.0011384040314444954,-0.0042553161823203345
200,200,200,200,2019-11-19,32.653900146484375,32.83085250854492,32.83085250854492,-0.005389819287040742,-0.005389819287040742
201,201,201,201,2019-11-20,32.46762466430664,32.663204193115234,32.9798698425293,-0.00598776310040694,-0.015532055786408483
202,202,202,202,2019-11-21,32.54213333129883,32.262725830078125,33.04507827758789,0.008660381106428972,-0.015219965347462172
203,203,203,203,2019-11-22,32.70977783203125,32.560760498046875,33.063697814941406,0.004576592552047787,-0.010704186352387346
204,204,204,204,2019-11-25,33.38968276977539,32.849491119384766,32.495567321777344,0.016444445012174125,0.027514997326999913
205,205,205,205,2019-11-26,33.29655075073242,32.69114685058594,32.7284049987793,0.018518894516410533,0.017359408500790652
206,206,206,206,2019-11-27,33.38968276977539,32.653900146484375,32.83085250854492,0.022532763926830013,0.017021497114186213
207,207,207,207,2019-11-29,33.21202850341797,32.46762466430664,32.663204193115234,0.022927573138101787,0.01680252516127667
208,208,208,208,2019-12-02,32.63231658935547,32.54213333129883,32.262725830078125,0.002771276767215003,0.011455658186599216
209,209,209,209,2019-12-03,32.49205780029297,32.70977783203125,32.560760498046875,-0.006656114659546186,-0.002109984432274725
210,210,210,210,2019-12-04,32.69776153564453,33.38968276977539,32.849491119384766,-0.02072260580915708,-0.004618932548720589
211,211,211,211,2019-12-05,32.52946472167969,33.29655075073242,32.69114685058594,-0.023038002788798195,-0.004945746615902302
212,212,212,212,2019-12-06,32.594913482666016,33.38968276977539,32.653900146484375,-0.02380284031415858,-0.0018064201689154125
213,213,213,213,2019-12-09,32.32374954223633,33.21202850341797,32.46762466430664,-0.02674570031427692,-0.004431341176260539
214,214,214,214,2019-12-10,32.4640007019043,32.63231658935547,32.54213333129883,-0.005157950922371146,-0.0024009682647136987
215,215,215,215,2019-12-11,32.6510124206543,32.49205780029297,32.70977783203125,0.004892106906195792,-0.0017965701778447363
216,216,216,216,2019-12-12,33.01567459106445,32.69776153564453,33.38968276977539,0.009722777355060108,-0.011201309736596055
217,217,217,217,2019-12-13,33.17463302612305,32.52946472167969,33.29655075073242,0.01983335139275688,-0.0036615722007389273
218,218,218,218,2019-12-16,33.09982681274414,32.594913482666016,33.38968276977539,0.015490555922065496,-0.008681003621083483
219,219,219,219,2019-12-17,33.56733703613281,32.32374954223633,33.21202850341797,0.0384728724701795,0.010698188238585926
220,220,220,220,2019-12-18,33.32422637939453,32.4640007019043,32.63231658935547,0.02649783325811028,0.021203207812244607
221,221,221,221,2019-12-19,33.698246002197266,32.6510124206543,32.49205780029297,0.03207354087680647,0.03712255497383188
222,222,222,222,2019-12-20,33.838497161865234,33.01567459106445,32.69776153564453,0.024922179570532776,0.034887269728759884
223,223,223,223,2019-12-23,33.85719680786133,33.17463302612305,32.52946472167969,0.020574870600702733,0.04081629063194381
224,224,224,224,2019-12-24,33.85719680786133,33.09982681274414,32.594913482666016,0.022881388455651575,0.03872638980516374
225,225,225,225,2019-12-26,33.89459609985352,33.56733703613281,32.32374954223633,0.009749330528318056,0.048597287748583184
226,226,226,226,2019-12-27,33.72629165649414,33.32422637939453,32.4640007019043,0.012065254644537449,0.03888279100843528
227,227,227,227,2019-12-30,33.47382736206055,33.698246002197266,32.6510124206543,-0.006659653446713043,0.025200288763044698
228,228,228,228,2019-12-31,33.76369094848633,33.838497161865234,33.01567459106445,-0.002210683678446901,0.022656400836477797
229,229,229,229,2020-01-02,33.94134521484375,33.85719680786133,33.17463302612305,0.002485392026397193,0.023111399246435127
230,230,230,230,2020-01-03,33.623443603515625,33.85719680786133,33.09982681274414,-0.006904092080400104,0.015819321162426236
231,231,231,231,2020-01-06,33.45513153076172,33.89459609985352,33.56733703613281,-0.012965623422599326,-0.0033426990425339254
232,232,232,232,2020-01-07,33.30552291870117,33.72629165649414,33.32422637939453,-0.012475985859297656,-0.0005612571610942307
233,233,233,233,2020-01-08,33.28682327270508,33.47382736206055,33.698246002197266,-0.00558657626248682,-0.012209025047338118
234,234,234,234,2020-01-09,32.89412307739258,33.76369094848633,33.838497161865234,-0.025754526435526892,-0.027908275002736627
235,235,235,235,2020-01-10,32.62296676635742,33.94134521484375,33.85719680786133,-0.0388428460964404,-0.03645399377001379
236,236,236,236,2020-01-13,32.47336196899414,33.623443603515625,33.85719680786133,-0.034204754518398994,-0.04087269382401659
237,237,237,237,2020-01-14,33.053077697753906,33.45513153076172,33.89459609985352,-0.012017702953525333,-0.024827509365224487
238,238,238,238,2020-01-15,33.03437805175781,33.30552291870117,33.72629165649414,-0.008141138261219427,-0.02051555539469152
239,239,239,239,2020-01-16,33.58603286743164,33.28682327270508,33.47382736206055,0.00898882997260686,0.0033520369259676386
240,240,240,240,2020-01-17,33.492530822753906,32.89412307739258,33.76369094848633,0.018191934892242134,-0.008031116211380307
241,241,241,241,2020-01-21,33.3990364074707,32.62296676635742,33.94134521484375,0.023789057772440447,-0.015977823033834104
242,242,242,242,2020-01-22,33.557987213134766,32.47336196899414,33.623443603515625,0.033400460512103214,-0.0019467485589136357
