,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CFG,CFG_6m,CFG_12m,CFG_6m_ret,CFG_12m_ret
40,40,40,40,2019-04-03,27.15483665466309,25.620174407958984,28.94396209716797,0.05990053862503597,-0.061813425421806234
41,41,41,41,2019-04-04,27.59217643737793,25.43728256225586,28.41914749145508,0.08471399686063674,-0.029099080270645006
42,42,42,42,2019-04-05,27.496761322021484,25.78715705871582,27.24230194091797,0.06629673288191462,0.009340597635815628
43,43,43,43,2019-04-08,27.568321228027344,25.84281539916992,26.46304512023925,0.06676926651392834,0.04176677713264243
44,44,44,44,2019-04-09,27.003751754760746,26.83677291870117,25.26235008239746,0.006222016207590331,0.06893268704943933
45,45,45,45,2019-04-10,27.123029708862305,27.04351043701172,25.1351261138916,0.002940419737141653,0.07908866603506048
46,46,46,46,2019-04-11,27.32182502746582,27.15483665466309,25.620174407958984,0.006149489128819852,0.06641838546494094
47,47,47,47,2019-04-12,27.8784408569336,27.59217643737793,25.43728256225586,0.010374840136491814,0.09596773117188073
48,48,48,48,2019-04-15,27.393386840820312,27.496761322021484,25.78715705871582,-0.003759514802144426,0.062287974531166856
49,49,49,49,2019-04-16,27.75121307373047,27.568321228027344,25.84281539916992,0.006634130681747452,0.07384635323525357
50,50,50,50,2019-04-17,27.830730438232425,27.003751754760746,26.83677291870117,0.030624584723709214,0.037037147593800945
51,51,51,51,2019-04-18,28.11698532104492,27.123029708862305,27.04351043701172,0.03664618675906417,0.0396943616670431
52,52,52,52,2019-04-22,28.387338638305664,27.32182502746582,27.15483665466309,0.03899862508337981,0.04538793583318901
53,53,53,53,2019-04-23,28.70541381835937,27.8784408569336,27.59217643737793,0.029663529810351585,0.04034612432650975
54,54,54,54,2019-04-24,28.47481155395508,27.393386840820312,27.496761322021484,0.03947758338239815,0.03556965202117457
55,55,55,55,2019-04-25,28.403240203857425,27.75121307373047,27.568321228027344,0.023495446069136783,0.03028544861053284
56,56,56,56,2019-04-26,28.60203742980957,27.830730438232425,27.003751754760746,0.02771422019587244,0.059187541404021715
57,57,57,57,2019-04-29,28.936010360717773,28.11698532104492,27.123029708862305,0.029129191139130928,0.06684285167682003
58,58,58,58,2019-04-30,29.04029655456543,28.387338638305664,27.32182502746582,0.02300173061586941,0.06289739156780638
59,59,59,59,2019-05-01,28.79161071777344,28.70541381835937,27.8784408569336,0.0030028098518106727,0.03275541360171608
60,60,60,60,2019-05-02,29.080406188964844,28.47481155395508,27.393386840820312,0.021267731091468622,0.061584913101384586
61,61,61,61,2019-05-03,29.52161979675293,28.403240203857425,27.75121307373047,0.03937507076194846,0.06379565168264101
62,62,62,62,2019-05-06,29.3531551361084,28.60203742980957,27.830730438232425,0.026260986062342617,0.05470300900850744
63,63,63,63,2019-05-07,28.799633026123047,28.936010360717773,28.11698532104492,-0.004713066276056721,0.0242788370546676
64,64,64,64,2019-05-08,28.61511611938477,29.04029655456543,28.387338638305664,-0.014641050045124948,0.008023911081673107
65,65,65,65,2019-05-09,28.73544883728028,28.79161071777344,28.70541381835937,-0.001950633503755017,0.0010463189665532724
66,66,66,66,2019-05-10,28.919960021972656,29.080406188964844,28.47481155395508,-0.005517328951652356,0.015633061071329335
67,67,67,67,2019-05-13,27.69257354736328,29.52161979675293,28.403240203857425,-0.061956161686996025,-0.025020619175611825
68,68,68,68,2019-05-14,28.00543594360352,29.3531551361084,28.60203742980957,-0.04591394643116231,-0.020858705876115713
69,69,69,69,2019-05-15,27.44387626647949,28.799633026123047,28.936010360717773,-0.047075487330474064,-0.05156668371476458
70,70,70,70,2019-05-16,27.88509559631348,28.61511611938477,29.04029655456543,-0.02551170926672386,-0.03977924109973807
71,71,71,71,2019-05-17,27.88509559631348,28.73544883728028,28.79161071777344,-0.029592481599368115,-0.031485391017056163
72,72,72,72,2019-05-20,27.957290649414062,28.919960021972656,29.080406188964844,-0.03328736871790905,-0.03862104030640978
73,73,73,73,2019-05-21,28.29423141479492,27.69257354736328,29.52161979675293,0.021726325521989054,-0.041575915901911675
74,74,74,74,2019-05-22,27.98137092590332,28.00543594360352,29.3531551361084,-0.0008592980930081096,-0.04673379075755968
75,75,75,75,2019-05-23,27.29145622253418,27.44387626647949,28.799633026123047,-0.005553881764562507,-0.05236791740439395
76,76,76,76,2019-05-24,27.628389358520508,27.88509559631348,28.61511611938477,-0.009205858265980305,-0.03448271035307182
77,77,77,77,2019-05-28,27.0828800201416,27.88509559631348,28.73544883728028,-0.02876861488249427,-0.05750976177531286
78,78,78,78,2019-05-29,27.23530006408692,27.957290649414062,28.919960021972656,-0.025824769444970253,-0.058252499540309643
79,79,79,79,2019-05-30,26.89034843444824,28.29423141479492,27.69257354736328,-0.04961728628587503,-0.02896896207725075
80,80,80,80,2019-05-31,26.13626480102539,27.98137092590332,28.00543594360352,-0.06594051913195764,-0.0667431546626236
81,81,81,81,2019-06-03,26.55341339111328,27.29145622253418,27.44387626647949,-0.0270429992962965,-0.03244668744020818
82,82,82,82,2019-06-04,27.708614349365234,27.628389358520508,27.88509559631348,0.0029037158049165512,-0.006328873657208356
83,83,83,83,2019-06-05,27.524105072021484,27.0828800201416,27.88509559631348,0.016291659216144838,-0.012945644136135637
84,84,84,84,2019-06-06,27.604324340820312,27.23530006408692,27.957290649414062,0.013549484524313815,-0.012625197234594987
85,85,85,85,2019-06-07,27.16310310363769,26.89034843444824,28.29423141479492,0.01014321810869645,-0.03997734713393786
86,86,86,86,2019-06-10,27.64443588256836,26.13626480102539,27.98137092590332,0.057704155242710886,-0.01204140584202218
87,87,87,87,2019-06-11,27.94927978515625,26.55341339111328,27.29145622253418,0.05256824700775109,0.024103644644616562
88,88,88,88,2019-06-12,27.87707901000977,27.708614349365234,27.628389358520508,0.006079865940622042,0.009001235948362218
89,89,89,89,2019-06-13,27.98137092590332,27.524105072021484,27.0828800201416,0.016613286887450895,0.033175604112026136
90,90,90,90,2019-06-14,28.053571701049805,27.604324340820312,27.23530006408692,0.01627452839210264,0.030044524387006
91,91,91,91,2019-06-17,27.58025932312012,27.16310310363769,26.89034843444824,0.015357458162670756,0.02565645031910635
92,92,92,92,2019-06-18,28.31027603149414,27.64443588256836,26.13626480102539,0.024085864936952417,0.08317987466914012
93,93,93,93,2019-06-19,27.81289863586425,27.94927978515625,26.55341339111328,-0.0048795944060222585,0.04743214087769543
94,94,94,94,2019-06-20,28.045549392700195,27.87707901000977,27.708614349365234,0.0060433298133544255,0.012159938389076475
95,95,95,95,2019-06-21,27.909168243408203,27.98137092590332,27.524105072021484,-0.00258038402358185,0.013990034203805513
96,96,96,96,2019-06-24,27.64443588256836,28.053571701049805,27.604324340820312,-0.014584090141582018,0.001453089061438595
97,97,97,97,2019-06-25,27.54816627502441,27.58025932312012,27.16310310363769,-0.0011636238702370516,0.014175963987529405
98,98,98,98,2019-06-26,27.588275909423828,28.31027603149414,27.64443588256836,-0.025503111353174845,-0.0020315109117471364
99,99,99,99,2019-06-27,27.89311981201172,27.81289863586425,27.94927978515625,0.0028843155543674115,-0.002009353141699144
100,100,100,100,2019-06-28,28.366430282592773,28.045549392700195,27.87707901000977,0.011441419292577582,0.017553893376249796
101,101,101,101,2019-07-01,28.55896377563477,27.909168243408203,27.98137092590332,0.023282511558904595,0.02064204971446748
102,102,102,102,2019-07-02,28.09367752075196,27.64443588256836,28.053571701049805,0.016250707378944185,0.001429615456083111
103,103,103,103,2019-07-03,28.48676490783692,27.54816627502441,27.58025932312012,0.03407118366580564,0.03286791375296794
104,104,104,104,2019-07-05,28.79161071777344,27.588275909423828,28.31027603149414,0.04361761540664344,0.01700211915079297
105,105,105,105,2019-07-08,28.55896377563477,27.89311981201172,27.81289863586425,0.023871261734455196,0.026824429540345696
106,106,106,106,2019-07-09,28.87183380126953,28.366430282592773,28.045549392700195,0.01781695876575995,0.02946222935409515
107,107,107,107,2019-07-10,28.06960868835449,28.55896377563477,27.909168243408203,-0.017134903462351025,0.005748664508630652
108,108,108,108,2019-07-11,28.52687263488769,28.09367752075196,27.64443588256836,0.015419665645971081,0.03192095349920909
109,109,109,109,2019-07-12,28.67930030822754,28.48676490783692,27.54816627502441,0.006758766782171577,0.041060229632366996
110,110,110,110,2019-07-15,28.141809463500977,28.79161071777344,27.588275909423828,-0.02256911781150661,0.020064086494367306
111,111,111,111,2019-07-16,28.02949905395508,28.55896377563477,27.89311981201172,-0.01853935338268131,0.004889350594788455
112,112,112,112,2019-07-17,27.556190490722656,28.87183380126953,28.366430282592773,-0.04556840135623896,-0.02856333291846469
113,113,113,113,2019-07-18,27.772789001464844,28.06960868835449,28.55896377563477,-0.010574414847927316,-0.02752812673268823
114,114,114,114,2019-07-19,29.545684814453125,28.52687263488769,28.09367752075196,0.035714120948521,0.0516844863983581
115,115,115,115,2019-07-22,29.34514045715332,28.67930030822754,28.48676490783692,0.023216750121855867,0.03013243350354089
116,116,116,116,2019-07-23,29.8104248046875,28.141809463500977,28.79161071777344,0.05929310776375862,0.03538579681772136
117,117,117,117,2019-07-24,30.179447174072266,28.02949905395508,28.55896377563477,0.0767030518804015,0.05674167351337944
118,118,118,118,2019-07-25,29.698116302490234,27.556190490722656,28.87183380126953,0.07772938761214832,0.028618982324024378
119,119,119,119,2019-07-26,30.227575302124023,27.772789001464844,28.06960868835449,0.08838818098282109,0.07687911284152782
120,120,120,120,2019-07-29,30.107240676879883,29.545684814453125,28.52687263488769,0.01900635798267425,0.055399274298979284
121,121,121,121,2019-07-30,30.487932205200195,29.34514045715332,28.67930030822754,0.03894313437400165,0.06306401751558055
122,122,122,122,2019-07-31,30.180145263671875,29.8104248046875,28.141809463500977,0.012402388137932263,0.07243087203808107
123,123,123,123,2019-08-01,28.900360107421875,30.179447174072266,28.02949905395508,-0.04238272024244627,0.03106944764836639
124,124,124,124,2019-08-02,28.762659072875977,29.698116302490234,27.556190490722656,-0.03149887420758124,0.04378212520193969
125,125,125,125,2019-08-05,28.04177474975586,30.227575302124023,27.772789001464844,-0.07231147488745393,0.009685226365880206
126,126,126,126,2019-08-06,28.171375274658203,30.107240676879883,29.545684814453125,-0.0642989978058095,-0.04651472959335978
127,127,127,127,2019-08-07,26.915889739990234,30.487932205200195,29.34514045715332,-0.11716250354954194,-0.08278204429486447
128,128,128,128,2019-08-08,27.13459014892578,30.180145263671875,29.8104248046875,-0.1009125399542744,-0.08976170830483976
129,129,129,129,2019-08-09,26.980690002441406,28.900360107421875,30.179447174072266,-0.06642374343589852,-0.10599124474284516
130,130,130,130,2019-08-12,26.470401763916016,28.762659072875977,29.698116302490234,-0.07969559779407276,-0.10868415039184054
131,131,131,131,2019-08-13,26.83489418029785,28.04177474975586,30.227575302124023,-0.04303866571314341,-0.1122379512056918
132,132,132,132,2019-08-14,25.692811965942383,28.171375274658203,30.107240676879883,-0.08798162264181086,-0.14662349028642307
133,133,133,133,2019-08-15,25.449817657470703,26.915889739990234,30.487932205200195,-0.054468646464297166,-0.16524946702912713
134,134,134,134,2019-08-16,26.24360466003418,27.13459014892578,30.180145263671875,-0.0328357820774704,-0.13043477986092222
135,135,135,135,2019-08-19,26.68909454345703,26.980690002441406,28.900360107421875,-0.010807561220932071,-0.07651342598312372
136,136,136,136,2019-08-20,26.1626033782959,26.470401763916016,28.762659072875977,-0.011628020925609883,-0.09039691664085414
137,137,137,137,2019-08-21,26.40559959411621,26.83489418029785,28.04177474975586,-0.01599762545353456,-0.05834777471257924
138,138,138,138,2019-08-22,26.54329872131348,25.692811965942383,28.171375274658203,0.0331021281943944,-0.0577918733988565
139,139,139,139,2019-08-23,25.73331069946289,25.449817657470703,26.915889739990234,0.011139295605482324,-0.043936093213011285
140,140,140,140,2019-08-26,26.08970832824707,26.24360466003418,27.13459014892578,-0.005864146095047484,-0.03850737434927043
141,141,141,141,2019-08-27,25.830507278442383,26.68909454345703,26.980690002441406,-0.03216996603675093,-0.04262984838026551
142,142,142,142,2019-08-28,26.61619758605957,26.1626033782959,26.470401763916016,0.01733750274026491,0.0055078809699935505
143,143,143,143,2019-08-29,27.126489639282227,26.40559959411621,26.83489418029785,0.02730065047743313,0.010866279442922622
144,144,144,144,2019-08-30,27.328989028930664,26.54329872131348,25.692811965942383,0.029600326465312188,0.06368228846095736
145,145,145,145,2019-09-03,26.6404972076416,25.73331069946289,25.449817657470703,0.03525339272407124,0.04678538629220319
146,146,146,146,2019-09-04,26.932092666625977,26.08970832824707,26.24360466003418,0.0322879937092615,0.026234506101986854
147,147,147,147,2019-09-05,27.701583862304688,25.830507278442383,26.68909454345703,0.07243669524925922,0.037936443186525226
148,148,148,148,2019-09-06,27.652984619140625,26.61619758605957,26.1626033782959,0.038953236266328295,0.056966090847103024
149,149,149,149,2019-09-09,28.93276023864746,27.126489639282227,26.40559959411621,0.06658696437999656,0.09570548229832143
150,150,150,150,2019-09-10,29.3863525390625,27.328989028930664,26.54329872131348,0.07528136177865541,0.10711004112936928
151,151,151,151,2019-09-11,29.32965469360352,26.6404972076416,25.73331069946289,0.10094246608845414,0.13975442321207798
152,152,152,152,2019-09-12,29.45924568176269,26.932092666625977,26.08970832824707,0.09383426109580939,0.12915197483704555
153,153,153,153,2019-09-13,29.83185195922852,27.701583862304688,25.830507278442383,0.07690058833865532,0.15490770806989063
154,154,154,154,2019-09-16,29.93714141845703,27.652984619140625,26.61619758605957,0.08260073300497828,0.12477153513982131
155,155,155,155,2019-09-17,29.483556747436523,28.93276023864746,27.126489639282227,0.019037122771761172,0.08689171136765883
156,156,156,156,2019-09-18,29.653654098510746,29.3863525390625,27.328989028930664,0.009096112186530503,0.08506224167747933
157,157,157,157,2019-09-19,29.297252655029297,29.32965469360352,26.6404972076416,-0.0011047534965110684,0.09972619604958521
158,158,158,158,2019-09-20,29.062360763549805,29.45924568176269,26.932092666625977,-0.01347233810737336,0.07909775609689773
159,159,159,159,2019-09-23,29.054262161254883,29.83185195922852,27.701583862304688,-0.026065756797009287,0.048830359508463816
160,160,160,160,2019-09-24,28.568265914916992,29.93714141845703,27.652984619140625,-0.04572499038589206,0.033098824896566015
161,161,161,161,2019-09-25,28.8355655670166,29.483556747436523,28.93276023864746,-0.021978053257643793,-0.0033593293840326055
162,162,162,162,2019-09-26,28.479171752929688,29.653654098510746,29.3863525390625,-0.03960666505650112,-0.030870819538659
163,163,163,163,2019-09-27,28.657367706298828,29.297252655029297,29.32965469360352,-0.021841124704251813,-0.022921749141878278
164,164,164,164,2019-09-30,28.64926528930664,29.062360763549805,29.45924568176269,-0.014214105922230158,-0.027494946788725327
165,165,165,165,2019-10-01,27.701583862304688,29.054262161254883,29.83185195922852,-0.04655696611542426,-0.07140918035646227
166,166,166,166,2019-10-02,27.13459014892578,28.568265914916992,29.93714141845703,-0.050184206848992274,-0.09361452485919064
167,167,167,167,2019-10-03,27.077884674072266,28.8355655670166,29.483556747436523,-0.060955311899789755,-0.08159368606616368
168,168,168,168,2019-10-04,27.345184326171875,28.479171752929688,29.653654098510746,-0.03981813223346842,-0.07784773386342314
169,169,169,169,2019-10-07,27.49098396301269,28.657367706298828,29.297252655029297,-0.040701007686402724,-0.06165317660618708
170,170,170,170,2019-10-08,26.389404296875,28.64926528930664,29.062360763549805,-0.07888024246384895,-0.09197313626452686
171,171,171,171,2019-10-09,26.721498489379883,27.701583862304688,29.054262161254883,-0.03538012042186767,-0.08028989546965126
172,172,172,172,2019-10-10,27.353290557861328,27.13459014892578,28.568265914916992,0.008059838299942168,-0.04252884514146382
173,173,173,173,2019-10-11,27.92837905883789,27.077884674072266,28.8355655670166,0.03140918853162833,-0.03146068025162618
174,174,174,174,2019-10-14,27.993173599243164,27.345184326171875,28.479171752929688,0.023696650398918884,-0.017065038193624038
175,175,175,175,2019-10-15,28.4467716217041,27.49098396301269,28.657367706298828,0.0347673135300417,-0.007348758851582815
176,176,176,176,2019-10-16,28.45486640930176,26.389404296875,28.64926528930664,0.07826861452387357,-0.006785475230928095
177,177,177,177,2019-10-17,28.35767364501953,26.721498489379883,27.701583862304688,0.06123066624762541,0.023684197480405622
178,178,178,178,2019-10-18,28.608760833740234,27.353290557861328,27.13459014892578,0.04589832704855623,0.05432809844274766
179,179,179,179,2019-10-21,28.819366455078125,27.92837905883789,27.077884674072266,0.03190258175611094,0.0643138044927627
180,180,180,180,2019-10-22,29.110960006713867,27.993173599243164,27.345184326171875,0.03993067822438401,0.06457355194537784
181,181,181,181,2019-10-23,29.14335823059082,28.4467716217041,27.49098396301269,0.024487369538807036,0.06010604312313039
182,182,182,182,2019-10-24,28.819366455078125,28.45486640930176,26.389404296875,0.0128097612736362,0.09208097806477866
183,183,183,183,2019-10-25,29.038063049316406,28.35767364501953,26.721498489379883,0.0239931319054576,0.08669291360502163
184,184,184,184,2019-10-28,29.297252655029297,28.608760833740234,27.353290557861328,0.02406576870946031,0.07106867428091834
185,185,185,185,2019-10-29,29.231813430786133,28.819366455078125,27.92837905883789,0.014311451861750868,0.04667060588093008
186,186,186,186,2019-10-30,29.04363822937012,29.110960006713867,27.993173599243164,-0.002312592141524017,0.03752574271019271
187,187,187,187,2019-10-31,28.76547622680664,29.14335823059082,28.4467716217041,-0.012966316400267464,0.011203542157289137
188,188,188,188,2019-11-01,29.49360466003418,28.819366455078125,28.45486640930176,0.023395316687721657,0.03650476638304867
189,189,189,189,2019-11-04,30.393558502197266,29.038063049316406,28.35767364501953,0.0466799541890508,0.07179308439270704
190,190,190,190,2019-11-05,31.00715065002441,29.297252655029297,28.608760833740234,0.05836376588374703,0.08383410348397868
191,191,191,191,2019-11-06,30.82715606689453,29.231813430786133,28.819366455078125,0.0545755616525736,0.06966806903774336
192,192,192,192,2019-11-07,31.244403839111328,29.04363822937012,29.110960006713867,0.07577444645057252,0.0732866189196586
193,193,193,193,2019-11-08,31.51439476013184,28.76547622680664,29.14335823059082,0.09556311571728737,0.08135769772243417
194,194,194,194,2019-11-11,31.399858474731445,29.49360466003418,28.819366455078125,0.06463278519767934,0.08954020636351023
195,195,195,195,2019-11-12,31.408037185668945,30.393558502197266,29.038063049316406,0.033378081852387886,0.08161612337322666
196,196,196,196,2019-11-13,31.00715065002441,31.00715065002441,29.297252655029297,0.0,0.05836376588374703
197,197,197,197,2019-11-14,30.73716354370117,30.82715606689453,29.231813430786133,-0.002919261283722663,0.05149698004468117
198,198,198,198,2019-11-15,31.088966369628903,31.244403839111328,29.04363822937012,-0.004974889912536917,0.07042258700876047
199,199,199,199,2019-11-18,31.088966369628903,31.51439476013184,28.76547622680664,-0.013499494238776721,0.08077356774844535
200,200,200,200,2019-11-19,31.113506317138672,31.399858474731445,29.49360466003418,-0.009119536568077513,0.054923827581494944
201,201,201,201,2019-11-20,31.088966369628903,31.408037185668945,30.393558502197266,-0.010158890673551246,0.02288010689440534
202,202,202,202,2019-11-21,31.17895698547364,31.00715065002441,31.00715065002441,0.005540861764061988,0.005540861764061988
203,203,203,203,2019-11-22,31.57166290283203,30.73716354370117,30.82715606689453,0.027149523993793334,0.0241510061558039
204,204,204,204,2019-11-25,31.69438362121582,31.088966369628903,31.244403839111328,0.019473701518052167,0.014401932084273428
205,205,205,205,2019-11-26,31.48985290527344,31.088966369628903,31.51439476013184,0.012894817115443491,-0.0007787506326932814
206,206,206,206,2019-11-27,31.620752334594727,31.113506317138672,31.399858474731445,0.016303081121289198,0.007034868008753747
207,207,207,207,2019-11-29,31.46529960632324,31.088966369628903,31.408037185668945,0.012105041776557135,0.001823177306998991
208,208,208,208,2019-12-02,31.34258460998535,31.17895698547364,31.00715065002441,0.005248014697475156,0.010817954985511635
209,209,209,209,2019-12-03,30.892614364624023,31.57166290283203,30.73716354370117,-0.02150816510039122,0.00505742244894658
210,210,210,210,2019-12-04,31.38349342346192,31.69438362121582,31.088966369628903,-0.009808999647047623,0.009473684339687205
211,211,211,211,2019-12-05,31.54712104797364,31.48985290527344,31.088966369628903,0.0018186221089209198,0.014736890023861138
212,212,212,212,2019-12-06,31.931638717651367,31.620752334594727,31.113506317138672,0.009831719997266397,0.02629508844723283
213,213,213,213,2019-12-09,31.866188049316406,31.46529960632324,31.088966369628903,0.012740652337936309,0.024999920243304663
214,214,214,214,2019-12-10,32.17707824707031,31.34258460998535,31.17895698547364,0.0266249145521682,0.0320126571925321
215,215,215,215,2019-12-11,32.02163314819336,30.892614364624023,31.57166290283203,0.03654655997202383,0.014252345425902924
216,216,216,216,2019-12-12,33.183380126953125,31.38349342346192,31.69438362121582,0.05735138147959118,0.04697982215185248
217,217,217,217,2019-12-13,32.82339859008789,31.54712104797364,31.48985290527344,0.040456228642018255,0.04234842534279126
218,218,218,218,2019-12-16,32.96249008178711,31.931638717651367,31.620752334594727,0.03228307113364348,0.04243218924694747
219,219,219,219,2019-12-17,33.1588249206543,31.866188049316406,31.46529960632324,0.040564527810398765,0.053821998694419726
220,220,220,220,2019-12-18,33.05247497558594,32.17707824707031,31.34258460998535,0.027205600265938656,0.054554861600527804
221,221,221,221,2019-12-19,32.978851318359375,32.02163314819336,30.892614364624023,0.029892859172300668,0.06753190031480005
222,222,222,222,2019-12-20,33.167015075683594,33.183380126953125,31.38349342346192,-0.000493170111270258,0.056829927381135015
223,223,223,223,2019-12-23,33.0851936340332,32.82339859008789,31.54712104797364,0.007975866460835368,0.048754768580011376
224,224,224,224,2019-12-24,33.14247131347656,32.96249008178711,31.931638717651367,0.005460183112467654,0.03791952572593349
225,225,225,225,2019-12-26,33.33882141113281,33.1588249206543,31.866188049316406,0.005428313304504329,0.046213038080907154
226,226,226,226,2019-12-27,33.117919921875,33.05247497558594,32.17707824707031,0.001980031641727331,0.029239499857024676
227,227,227,227,2019-12-30,33.0770149230957,32.978851318359375,32.02163314819336,0.0029765622758874954,0.03295839940511858
228,228,228,228,2019-12-31,33.22428894042969,33.167015075683594,33.183380126953125,0.0017268320533336823,0.0012328103201075802
229,229,229,229,2020-01-02,33.33882141113281,33.0851936340332,32.82339859008789,0.007665899734638826,0.015702908388059766
230,230,230,230,2020-01-03,32.65159225463867,33.14247131347656,32.96249008178711,-0.01481117850853464,-0.00943186714283517
231,231,231,231,2020-01-06,32.47978973388672,33.33882141113281,33.1588249206543,-0.025766708026434215,-0.02047826448592316
232,232,232,232,2020-01-07,32.2752571105957,33.117919921875,33.05247497558594,-0.02544431574407857,-0.023514664652626527
233,233,233,233,2020-01-08,32.52887344360352,33.0770149230957,32.978851318359375,-0.016571673132131592,-0.013644437473337656
234,234,234,234,2020-01-09,32.74158477783203,33.22428894042969,33.167015075683594,-0.014528652922057517,-0.012826909412281373
235,235,235,235,2020-01-10,32.33252716064453,33.33882141113281,33.0851936340332,-0.030183857973822947,-0.022749344668016036
236,236,236,236,2020-01-13,32.61068344116211,32.65159225463867,33.14247131347656,-0.0012528887766798391,-0.01604551052589176
237,237,237,237,2020-01-14,32.733402252197266,32.47978973388672,33.33882141113281,0.0078083177381518265,-0.018159584931619066
238,238,238,238,2020-01-15,31.89072608947754,32.2752571105957,33.117919921875,-0.011914111785400028,-0.03705528110740064
239,239,239,239,2020-01-16,32.38978576660156,32.52887344360352,33.0770149230957,-0.004275822132085216,-0.020776637737472736
240,240,240,240,2020-01-17,33.43699645996094,32.74158477783203,33.22428894042969,0.02123940202795982,0.006402169205566022
241,241,241,241,2020-01-21,32.79886245727539,32.33252716064453,33.33882141113281,0.014423100746621786,-0.01619610205167943
242,242,242,242,2020-01-22,32.847938537597656,32.61068344116211,32.65159225463867,0.007275379458502096,0.006013375440552693
243,243,243,243,2020-01-23,32.61068344116211,32.733402252197266,32.47978973388672,-0.00374903928683179,0.00403000476135551
