,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DFS,DFS_6m,DFS_12m,DFS_6m_ret,DFS_12m_ret
22,22,22,22,2019-03-08,62.399017333984375,63.9438362121582,63.9527587890625,-0.02415899592023696,-0.02429514354811313
23,23,23,23,2019-03-11,63.28306198120117,64.14920806884766,63.58663558959961,-0.013502054253216933,-0.00477417315106532
24,24,24,24,2019-03-12,63.711673736572266,63.79204940795898,63.80988693237305,-0.0012599637749948212,-0.0015391532648360018
25,25,25,25,2019-03-13,64.39921569824219,63.42591857910156,63.42591857910156,0.015345416210673868,0.015345416210673868
26,26,26,26,2019-03-14,64.59566497802734,63.66701889038086,63.19374465942383,0.0145859835096942,0.022184479273368307
27,27,27,27,2019-03-15,65.32789611816406,62.425811767578125,63.62235641479492,0.046488532041695896,0.026807238830476976
28,28,28,28,2019-03-18,65.77437591552734,62.399017333984375,63.9438362121582,0.05409313681138128,0.02862730501960531
29,29,29,29,2019-03-19,65.74757385253906,63.28306198120117,64.14920806884766,0.03894425766044618,0.024916375927446666
30,30,30,30,2019-03-20,63.84560775756836,63.711673736572266,63.79204940795898,0.0021021896481618896,0.0008395771903622062
31,31,31,31,2019-03-21,64.6671142578125,64.39921569824219,63.42591857910156,0.004159966183836961,0.019569218807024225
32,32,32,32,2019-03-22,62.81870651245117,64.59566497802734,63.66701889038086,-0.02750894299455875,-0.013324204473752377
33,33,33,33,2019-03-25,62.29188537597656,65.32789611816406,62.425811767578125,-0.04647341981893938,-0.002145368843583406
34,34,34,34,2019-03-26,63.02408599853516,65.77437591552734,62.399017333984375,-0.041814002469963696,0.01001728378517841
35,35,35,35,2019-03-27,62.93479919433594,65.74757385253906,63.28306198120117,-0.04278142132684182,-0.00550325436162824
36,36,36,36,2019-03-28,63.14911651611328,63.84560775756836,63.711673736572266,-0.010908992269284434,-0.00882973539174281
37,37,37,37,2019-03-29,63.54200744628906,64.6671142578125,64.39921569824219,-0.017398438517573278,-0.013310849249621004
38,38,38,38,2019-04-01,65.63150787353516,62.81870651245117,64.59566497802734,0.04477649281948315,0.016035795836456757
39,39,39,39,2019-04-02,65.88150024414062,62.29188537597656,65.32789611816406,0.05762572197804161,0.008474237789247274
40,40,40,40,2019-04-03,66.06011962890625,63.02408599853516,65.77437591552734,0.04817259278368047,0.004344301400075246
41,41,41,41,2019-04-04,66.2833480834961,62.93479919433594,65.74757385253906,0.053206634994102275,0.008148958198194167
42,42,42,42,2019-04-05,66.92623901367188,63.14911651611328,63.84560775756836,0.05981275282916765,0.048251263701665215
43,43,43,43,2019-04-08,66.80126190185547,63.54200744628906,64.6671142578125,0.0512929097860404,0.03300205473116713
44,44,44,44,2019-04-09,66.22975158691406,65.63150787353516,62.81870651245117,0.009115190748499202,0.05429982984108084
45,45,45,45,2019-04-10,66.55121612548828,65.88150024414062,62.29188537597656,0.010165461910640383,0.06837697597052284
46,46,46,46,2019-04-11,66.85481262207031,66.06011962890625,63.02408599853516,0.012029844899286601,0.0607819465025512
47,47,47,47,2019-04-12,68.05137634277344,66.2833480834961,62.93479919433594,0.026673792293204324,0.08129965001775985
48,48,48,48,2019-04-15,67.69418334960938,66.92623901367188,63.14911651611328,0.011474488141797856,0.07197356169403202
49,49,49,49,2019-04-16,68.71215057373047,66.80126190185547,63.54200744628906,0.028605577461732423,0.08136575055189499
50,50,50,50,2019-04-17,68.63180541992188,66.22975158691406,65.63150787353516,0.03626850132233361,0.04571428637854802
51,51,51,51,2019-04-18,68.89073944091797,66.55121612548828,65.88150024414062,0.035153727484382946,0.04567654327278281
52,52,52,52,2019-04-22,68.65855407714844,66.85481262207031,66.06011962890625,0.0269799792166745,0.039334389081323806
53,53,53,53,2019-04-23,68.93538665771484,68.05137634277344,66.2833480834961,0.012990337043128575,0.040010630888440035
54,54,54,54,2019-04-24,68.774658203125,67.69418334960938,66.92623901367188,0.01596111807620848,0.027618751878101477
55,55,55,55,2019-04-25,69.23006439208984,68.71215057373047,66.80126190185547,0.007537441544689161,0.03635863187439137
56,56,56,56,2019-04-26,72.49823760986328,68.63180541992188,66.22975158691406,0.056335865948516695,0.09464758469949897
57,57,57,57,2019-04-29,72.72147369384766,68.89073944091797,66.55121612548828,0.055605938969707225,0.09271442247914452
58,58,58,58,2019-04-30,72.76612091064453,68.65855407714844,66.85481262207031,0.05982600258200321,0.08842008610495689
59,59,59,59,2019-05-01,72.41788482666016,68.93538665771484,68.05137634277344,0.050518294562370114,0.06416488127870767
60,60,60,60,2019-05-02,72.4535903930664,68.774658203125,67.69418334960938,0.0534925550495029,0.07030747411305449
61,61,61,61,2019-05-03,73.46261596679688,69.23006439208984,68.71215057373047,0.06113747851996276,0.06913574023518576
62,62,62,62,2019-05-06,73.2483139038086,72.49823760986328,68.63180541992188,0.01034613141883134,0.06726485564004525
63,63,63,63,2019-05-07,71.8553237915039,72.72147369384766,68.89073944091797,-0.011910510862172319,0.04303313296743494
64,64,64,64,2019-05-08,70.59626007080078,72.76612091064453,68.65855407714844,-0.029819658004145877,0.028222353641106812
65,65,65,65,2019-05-09,70.54268646240234,72.41788482666016,68.93538665771484,-0.025894133317291734,0.023316033790718116
66,66,66,66,2019-05-10,70.95343017578125,72.4535903930664,68.774658203125,-0.020705119085840606,0.031679866241156374
67,67,67,67,2019-05-13,68.41749572753906,73.46261596679688,69.23006439208984,-0.06867602212175605,-0.011737222429098693
68,68,68,68,2019-05-14,69.32828521728516,73.2483139038086,72.49823760986328,-0.053516981860788126,-0.043724544169427615
69,69,69,69,2019-05-15,68.96217346191406,71.8553237915039,72.72147369384766,-0.040263548710526065,-0.05169450013843213
70,70,70,70,2019-05-16,69.75691986083984,70.59626007080078,72.76612091064453,-0.011889301347113412,-0.041354424451180094
71,71,71,71,2019-05-17,69.01575469970703,70.54268646240234,72.41788482666016,-0.021645500607765045,-0.04697914244659984
72,72,72,72,2019-05-20,69.489013671875,70.95343017578125,72.4535903930664,-0.020639122030862822,-0.04091690563722716
73,73,73,73,2019-05-21,70.23908996582031,68.41749572753906,73.46261596679688,0.02662468450373323,-0.04387981503998595
74,74,74,74,2019-05-22,70.05155944824219,69.32828521728516,73.2483139038086,0.010432599460525882,-0.04364270363635203
75,75,75,75,2019-05-23,68.70529174804688,68.96217346191406,71.8553237915039,-0.0037249654552876654,-0.04383853383775982
76,76,76,76,2019-05-24,69.0194320678711,69.75691986083984,70.59626007080078,-0.010572252823662365,-0.02233585747103728
77,77,77,77,2019-05-28,68.39115142822266,69.01575469970703,70.54268646240234,-0.00905015491320893,-0.030499760387299735
78,78,78,78,2019-05-29,68.67835235595703,69.489013671875,70.95343017578125,-0.011666035723947532,-0.03206438101988729
79,79,79,79,2019-05-30,68.1488265991211,70.23908996582031,68.41749572753906,-0.02975926037362364,-0.003926906788402462
80,80,80,80,2019-05-31,66.91022491455078,70.05155944824219,69.32828521728516,-0.04484317777411351,-0.03487840922584218
81,81,81,81,2019-06-03,67.05384826660156,68.70529174804688,68.96217346191406,-0.024036627156775903,-0.027672057006242978
82,82,82,82,2019-06-04,69.31559753417969,69.0194320678711,69.75691986083984,0.0042910446730040075,-0.006326574159819076
83,83,83,83,2019-06-05,69.75538635253906,68.39115142822266,69.01575469970703,0.019947535548486606,0.01071685234842712
84,84,84,84,2019-06-06,70.09644317626953,68.67835235595703,69.489013671875,0.020648294137322942,0.008741374676330738
85,85,85,85,2019-06-07,70.1323471069336,68.1488265991211,70.23908996582031,0.029105717688733934,-0.0015197073159498586
86,86,86,86,2019-06-10,70.17723846435547,66.91022491455078,70.05155944824219,0.048826820623856904,0.0017940930523629994
87,87,87,87,2019-06-11,70.6888198852539,67.05384826660156,68.70529174804688,0.054209739077165864,0.028870092633926037
88,88,88,88,2019-06-12,69.50408172607422,69.31559753417969,69.0194320678711,0.002719217587377587,0.007021930544524713
89,89,89,89,2019-06-13,69.51304626464844,69.75538635253906,68.39115142822266,-0.003474141576191081,0.016404093409704057
90,90,90,90,2019-06-14,69.51304626464844,70.09644317626953,68.67835235595703,-0.008322774811184708,0.012153668223798153
91,91,91,91,2019-06-17,69.00147247314453,70.1323471069336,68.1488265991211,-0.016124865064971683,0.01251152685341217
92,92,92,92,2019-06-18,69.84512329101562,70.17723846435547,66.91022491455078,-0.0047325198398698864,0.04386322688666677
93,93,93,93,2019-06-19,69.11814880371094,70.6888198852539,67.05384826660156,-0.022219511997690344,0.0307857131316589
94,94,94,94,2019-06-20,70.35674285888672,69.50408172607422,69.31559753417969,0.012267785022654687,0.015020361386824055
95,95,95,95,2019-06-21,70.3477554321289,69.51304626464844,69.75538635253906,0.012007949763884307,0.008492090870173774
96,96,96,96,2019-06-24,69.63871002197266,69.51304626464844,70.09644317626953,0.0018077722683278452,-0.0065300482243561
97,97,97,97,2019-06-25,69.48612976074219,69.00147247314453,70.1323471069336,0.007023868770138053,-0.00921425523098629
98,98,98,98,2019-06-26,69.63871002197266,69.84512329101562,70.17723846435547,-0.002955299658974453,-0.00767383348457551
99,99,99,99,2019-06-27,69.63871002197266,69.11814880371094,70.6888198852539,0.007531469335789964,-0.014855388235167188
100,100,100,100,2019-06-28,69.63871002197266,70.35674285888672,69.50408172607422,-0.01020560088112954,0.0019369840238883107
101,101,101,101,2019-07-01,70.52725219726562,70.3477554321289,69.51304626464844,0.0025515635009831783,0.014590152311206861
102,102,102,102,2019-07-02,70.78754425048828,69.63871002197266,69.51304626464844,0.016497063603750473,0.018334658806170134
103,103,103,103,2019-07-03,72.14279174804688,69.48612976074219,69.00147247314453,0.038232982560004736,0.045525394782335304
104,104,104,104,2019-07-05,71.98124694824219,69.63871002197266,69.84512329101562,0.03363843077406803,0.03058371947209859
105,105,105,105,2019-07-08,72.05304718017578,69.63871002197266,69.11814880371094,0.03466946986010133,0.042462051245030885
106,106,106,106,2019-07-09,72.26846313476562,69.63871002197266,70.35674285888672,0.03776280623181005,0.02717181322212725
107,107,107,107,2019-07-10,71.8914794921875,70.52725219726562,70.3477554321289,0.019343264517184267,0.021944183585899557
108,108,108,108,2019-07-11,72.3312759399414,70.78754425048828,69.63871002197266,0.021807956552221786,0.038664787402282075
109,109,109,109,2019-07-12,72.95955657958984,72.14279174804688,69.48612976074219,0.011321502976977316,0.049987340362853905
110,110,110,110,2019-07-15,72.72618865966797,71.98124694824219,69.63871002197266,0.010349108177598376,0.04433566671067202
111,111,111,111,2019-07-16,72.64540100097656,72.05304718017578,69.63871002197266,0.00822107938501948,0.04317556970907743
112,112,112,112,2019-07-17,71.8197021484375,72.26846313476562,69.63871002197266,-0.006209637881620322,0.031318674998096485
113,113,113,113,2019-07-18,73.26469421386719,71.8914794921875,70.52725219726562,0.0191012166028508,0.038813961005384146
114,114,114,114,2019-07-19,73.36341094970703,72.3312759399414,70.78754425048828,0.014269553472589624,0.036388699826961135
115,115,115,115,2019-07-22,73.89295959472656,72.95955657958984,72.14279174804688,0.01279343048252346,0.024259774320794403
116,116,116,116,2019-07-23,75.82263946533203,72.72618865966797,71.98124694824219,0.04257683322515793,0.05336657365566322
117,117,117,117,2019-07-24,82.5719985961914,72.64540100097656,72.05304718017578,0.13664454264739212,0.14598898766504553
118,118,118,118,2019-07-25,82.3565902709961,71.8197021484375,72.26846313476562,0.1467130579402971,0.1395923850963623
119,119,119,119,2019-07-26,83.38874816894531,73.26469421386719,71.8914794921875,0.13818462035103796,0.1599253313183968
120,120,120,120,2019-07-29,82.36555480957031,73.36341094970703,72.3312759399414,0.12270617932465733,0.13872669518453717
121,121,121,121,2019-07-30,81.71934509277344,73.89295959472656,72.95955657958984,0.10591517163436781,0.12006362050224006
122,122,122,122,2019-07-31,80.54359436035156,75.82263946533203,72.72618865966797,0.06226313048859322,0.1074909306366405
123,123,123,123,2019-08-01,78.64085388183594,82.5719985961914,72.64540100097656,-0.04760869036948312,0.08253038455632966
124,124,124,124,2019-08-02,77.79718017578125,82.3565902709961,71.8197021484375,-0.05536181233598925,0.08322894482337806
125,125,125,125,2019-08-05,74.67382049560547,83.38874816894531,73.26469421386719,-0.10450963546884562,0.019233360581904613
126,126,126,126,2019-08-06,75.67005920410156,82.36555480957031,73.36341094970703,-0.081289995811341,0.0314413987099893
127,127,127,127,2019-08-07,75.18540954589844,81.71934509277344,73.89295959472656,-0.07995579919855234,0.01749084024053782
128,128,128,128,2019-08-08,75.957275390625,80.54359436035156,75.82263946533203,-0.056942069771649395,0.001775669196461216
129,129,129,129,2019-08-09,75.3828353881836,78.64085388183594,82.5719985961914,-0.041429083394081356,-0.08706538935996411
130,130,130,130,2019-08-12,73.20185852050781,77.79718017578125,82.3565902709961,-0.05906797193536317,-0.11115967429399931
131,131,131,131,2019-08-13,74.44941711425781,74.67382049560547,83.38874816894531,-0.0030051145081141373,-0.10720068655517467
132,132,132,132,2019-08-14,71.28118133544922,75.67005920410156,82.36555480957031,-0.058000190759920134,-0.13457535130733034
133,133,133,133,2019-08-15,70.93114471435547,75.18540954589844,81.71934509277344,-0.056583649104762324,-0.13201525741757303
134,134,134,134,2019-08-16,72.11585235595703,75.957275390625,80.54359436035156,-0.050573470611112725,-0.10463578229062964
135,135,135,135,2019-08-19,72.59156799316406,75.3828353881836,78.64085388183594,-0.03702789077441715,-0.07692294259369825
136,136,136,136,2019-08-20,71.57734680175781,73.20185852050781,77.79718017578125,-0.02219221959091222,-0.07994934212229599
137,137,137,137,2019-08-21,71.99252319335938,74.44941711425781,74.67382049560547,-0.033000848309233,-0.03590679148931297
138,138,138,138,2019-08-22,71.91127014160156,71.28118133544922,75.67005920410156,0.00883948321769723,-0.04967339925506842
139,139,139,139,2019-08-23,69.2759780883789,70.93114471435547,75.18540954589844,-0.023334835954530675,-0.07859811488972468
140,140,140,140,2019-08-26,70.44923400878906,72.11585235595703,75.957275390625,-0.02311029118732033,-0.07251499416625684
141,141,141,141,2019-08-27,69.93479919433594,72.59156799316406,75.3828353881836,-0.03659886226838782,-0.07227157436826326
142,142,142,142,2019-08-28,71.26148223876953,71.57734680175781,73.20185852050781,-0.0044129124241375495,-0.026507199693497907
143,143,143,143,2019-08-29,72.20008087158203,71.99252319335938,74.44941711425781,0.002883044919333999,-0.030212946317950573
144,144,144,144,2019-08-30,72.17301177978516,71.91127014160156,71.28118133544922,0.0036397860539549853,0.012511443099392228
145,145,145,145,2019-09-03,70.81024932861328,69.2759780883789,70.93114471435547,0.022147233176224912,-0.001704404831319728
146,146,146,146,2019-09-04,71.59540557861328,70.44923400878906,72.11585235595703,0.01626946816314878,-0.007216815170884683
147,147,147,147,2019-09-05,73.84264373779297,69.93479919433594,72.59156799316406,0.055878398000369645,0.017234449939788066
148,148,148,148,2019-09-06,74.23072052001953,71.26148223876953,71.57734680175781,0.041666804955041936,0.037070020569644146
149,149,149,149,2019-09-09,76.2342758178711,72.20008087158203,71.99252319335938,0.05587521367828452,0.05891934934853049
150,150,150,150,2019-09-10,76.0988998413086,72.17301177978516,71.91127014160156,0.05439551384528807,0.05823328793193472
151,151,151,151,2019-09-11,76.16204833984375,70.81024932861328,69.2759780883789,0.07557944029252117,0.09940054895623307
152,152,152,152,2019-09-12,76.2613296508789,71.59540557861328,70.44923400878906,0.06517071919010697,0.0825004802942888
153,153,153,153,2019-09-13,76.5140380859375,73.84264373779297,69.93479919433594,0.036176851381843234,0.09407675388212766
154,154,154,154,2019-09-16,75.44005584716797,74.23072052001953,71.26148223876953,0.016291574683318544,0.05863719750310081
155,155,155,155,2019-09-17,75.7198486328125,76.2342758178711,72.20008087158203,-0.0067479775932757224,0.04875019139508807
156,156,156,156,2019-09-18,76.08985137939453,76.0988998413086,72.17301177978516,-0.00011890397801983532,0.054270142024285484
157,157,157,157,2019-09-19,75.575439453125,76.16204833984375,70.81024932861328,-0.007702115417133171,0.06729520330309269
158,158,158,158,2019-09-20,74.85344696044922,76.2613296508789,71.59540557861328,-0.018461292202416546,0.045506291297680246
159,159,159,159,2019-09-23,75.18736267089844,76.5140380859375,73.84264373779297,-0.0173389805090276,0.018210601151827932
160,160,160,160,2019-09-24,74.00507354736328,75.44005584716797,74.23072052001953,-0.01902149042296286,-0.003039805771458126
161,161,161,161,2019-09-25,73.77944946289062,75.7198486328125,76.2342758178711,-0.025626030756234486,-0.0322010844681625
162,162,162,162,2019-09-26,73.41845703125,76.08985137939453,76.0988998413086,-0.03510841853041069,-0.035223147977805236
163,163,163,163,2019-09-27,73.56285858154297,75.575439453125,76.16204833984375,-0.026630091550183033,-0.034127098928627864
164,164,164,164,2019-09-30,73.18379974365234,74.85344696044922,76.2613296508789,-0.02230554883703717,-0.04035505178463794
165,165,165,165,2019-10-01,71.24342346191406,75.18736267089844,76.5140380859375,-0.052454815129602816,-0.06888428262149349
166,166,166,166,2019-10-02,69.32109069824219,74.00507354736328,75.44005584716797,-0.06329272608753433,-0.08111029452737983
167,167,167,167,2019-10-03,69.05036926269531,73.77944946289062,75.7198486328125,-0.0640975262708342,-0.08808099184745377
168,168,168,168,2019-10-04,70.29580688476562,73.41845703125,76.08985137939453,-0.042532222451300505,-0.07614740191486247
169,169,169,169,2019-10-07,70.12433624267578,73.56285858154297,75.575439453125,-0.046742641669581864,-0.07212797239280655
170,170,170,170,2019-10-08,67.84100341796875,73.18379974365234,74.85344696044922,-0.07300517798198913,-0.09368230625619256
171,171,171,171,2019-10-09,68.71644592285156,71.24342346191406,75.18736267089844,-0.035469625353045986,-0.08606388784203844
172,172,172,172,2019-10-10,69.04132843017578,69.32109069824219,74.00507354736328,-0.004035745330151053,-0.06707303809394505
173,173,173,173,2019-10-11,69.81747436523438,69.05036926269531,73.77944946289062,0.011109355543352573,-0.053700252936273674
174,174,174,174,2019-10-14,70.16946411132812,70.29580688476562,73.41845703125,-0.0017973017031387428,-0.04425308091858926
175,175,175,175,2019-10-15,71.25247192382812,70.12433624267578,73.56285858154297,0.016087648619564243,-0.03140697224474798
176,176,176,176,2019-10-16,70.90047454833984,67.84100341796875,73.18379974365234,0.045097669200463875,-0.031199872148078067
177,177,177,177,2019-10-17,71.50515747070312,68.71644592285156,71.24342346191406,0.040582883913735435,0.0036737988725230597
178,178,178,178,2019-10-18,71.24342346191406,69.04132843017578,69.32109069824219,0.031895316643064664,0.027730849937717794
179,179,179,179,2019-10-21,72.5971908569336,69.81747436523438,69.05036926269531,0.03981405109497027,0.05136571508755794
180,180,180,180,2019-10-22,73.23796844482422,70.16946411132812,70.29580688476562,0.04372990976000213,0.04185401221557372
181,181,181,181,2019-10-23,72.66939544677734,71.25247192382812,70.12433624267578,0.019885956019378037,0.03629352291184618
182,182,182,182,2019-10-24,71.9654312133789,70.90047454833984,67.84100341796875,0.015020444811169487,0.06079550106297127
183,183,183,183,2019-10-25,72.32642364501953,71.50515747070312,68.71644592285156,0.011485411729257322,0.05253440677390264
184,184,184,184,2019-10-28,73.49066925048828,71.24342346191406,69.04132843017578,0.03154320327932547,0.06444460037892075
185,185,185,185,2019-10-29,73.3011245727539,72.5971908569336,69.81747436523438,0.009696431879954615,0.04989653720923215
186,186,186,186,2019-10-30,73.23796844482422,73.23796844482422,70.16946411132812,0.0,0.04372990976000213
187,187,187,187,2019-10-31,72.43473815917969,72.66939544677734,71.25247192382812,-0.003229107468900261,0.0165926346613694
188,188,188,188,2019-11-01,73.75239562988281,71.9654312133789,70.90047454833984,0.02483087207808876,0.04022428763292041
189,189,189,189,2019-11-04,74.60073852539062,72.32642364501953,71.50515747070312,0.031445145021043786,0.04329171718775404
190,190,190,190,2019-11-05,74.99784851074219,73.49066925048828,71.24342346191406,0.02050844380144068,0.05269854909253757
191,191,191,191,2019-11-06,75.07003784179688,73.3011245727539,72.5971908569336,0.02413214366564409,0.03406257123276979
192,192,192,192,2019-11-07,76.12596130371094,73.23796844482422,73.23796844482422,0.03943300067180955,0.03943300067180955
193,193,193,193,2019-11-08,76.45087432861328,72.43473815917969,72.66939544677734,0.05544489110470585,0.052036746123826916
194,194,194,194,2019-11-11,75.91838073730469,73.75239562988281,71.9654312133789,0.029368335617077523,0.05492844908002015
195,195,195,195,2019-11-12,76.21621704101562,74.60073852539062,72.32642364501953,0.02165499360405354,0.05378108303940654
196,196,196,196,2019-11-13,76.08985137939453,74.99784851074219,73.49066925048828,0.014560455937558503,0.03536751203131794
197,197,197,197,2019-11-14,76.54110717773438,75.07003784179688,73.3011245727539,0.01959595836407657,0.044200994512228364
198,198,198,198,2019-11-15,76.27937316894531,76.12596130371094,73.23796844482422,0.0020152371491550802,0.04152770466882094
199,199,199,199,2019-11-18,75.94546508789062,76.45087432861328,72.43473815917969,-0.006610902035602995,0.048467448325634876
200,200,200,200,2019-11-19,75.7288589477539,75.91838073730469,73.75239562988281,-0.0024963887231285176,0.02679863211209743
201,201,201,201,2019-11-20,75.17543029785156,76.21621704101562,74.60073852539062,-0.013655712439833656,0.007703566798676453
202,202,202,202,2019-11-21,75.22987365722656,76.08985137939453,74.99784851074219,-0.011302134339571834,0.003093757368934913
203,203,203,203,2019-11-22,76.09178161621094,76.54110717773438,75.07003784179688,-0.0058703823094702345,0.013610540287288586
204,204,204,204,2019-11-25,77.28026580810547,76.27937316894531,76.12596130371094,0.013121406188582041,0.015163086082937483
205,205,205,205,2019-11-26,76.87201690673828,75.94546508789062,76.45087432861328,0.01220022575114088,0.005508669218284856
206,206,206,206,2019-11-27,77.2258529663086,75.7288589477539,75.91838073730469,0.019767814269953332,0.017222077398200364
207,207,207,207,2019-11-29,76.99903869628906,75.17543029785156,76.21621704101562,0.024258037382855147,0.010271064160166432
208,208,208,208,2019-12-02,76.2641372680664,75.22987365722656,76.08985137939453,0.01374804396923901,0.002290527389820607
209,209,209,209,2019-12-03,75.26617431640625,76.09178161621094,76.54110717773438,-0.010850150729402763,-0.01665683850597599
210,210,210,210,2019-12-04,75.87403106689453,77.28026580810547,76.27937316894531,-0.018196556734195957,-0.0053139149577569045
211,211,211,211,2019-12-05,75.42039489746094,76.87201690673828,75.94546508789062,-0.018883620694360892,-0.006913779378690088
212,212,212,212,2019-12-06,76.49093627929688,77.2258529663086,75.7288589477539,-0.009516459304532932,0.010063235365380674
213,213,213,213,2019-12-09,76.40023803710938,76.99903869628906,75.17543029785156,-0.0077767290256903765,0.0162926601737432
214,214,214,214,2019-12-10,76.98995208740234,76.2641372680664,75.22987365722656,0.009517118338134622,0.023396004068746867
215,215,215,215,2019-12-11,76.41836547851562,75.26617431640625,76.09178161621094,0.015308220094537583,0.00429197286971017
216,216,216,216,2019-12-12,78.36898803710938,75.87403106689453,77.28026580810547,0.03288288410583018,0.014087972105418345
217,217,217,217,2019-12-13,78.64116668701172,75.42039489746094,76.87201690673828,0.042704255180971096,0.023014223529737476
218,218,218,218,2019-12-16,78.14216613769531,76.49093627929688,77.2258529663086,0.021587261690315662,0.011865368088410433
219,219,219,219,2019-12-17,78.48692321777344,76.40023803710938,76.99903869628906,0.027312548157906402,0.019323416846190877
220,220,220,220,2019-12-18,78.48692321777344,76.98995208740234,76.2641372680664,0.019443720768544726,0.02914588729816736
221,221,221,221,2019-12-19,78.31455993652344,76.41836547851562,75.26617431640625,0.024813334414237165,0.04050140249326728
222,222,222,222,2019-12-20,78.65929412841797,78.36898803710938,75.87403106689453,0.0037043491128292416,0.03670904290122401
223,223,223,223,2019-12-23,77.42543029785156,78.64116668701172,75.42039489746094,-0.015459287296674118,0.026584790534663894
224,224,224,224,2019-12-24,77.37100219726562,78.14216613769531,76.49093627929688,-0.00986873001537747,0.011505492817545093
225,225,225,225,2019-12-26,77.5615234375,78.48692321777344,76.40023803710938,-0.011790496331545275,0.015200023327500034
226,226,226,226,2019-12-27,77.07160949707031,78.48692321777344,76.98995208740234,-0.01803247805721886,0.0010606242432165125
227,227,227,227,2019-12-30,76.69054412841797,78.31455993652344,76.41836547851562,-0.020737086557362838,0.003561691593349625
228,228,228,228,2019-12-31,76.95366668701172,78.65929412841797,78.36898803710938,-0.021683736935417586,-0.01805971195426781
229,229,229,229,2020-01-02,77.38915252685547,77.42543029785156,78.64116668701172,-0.00046855110596788485,-0.01592059493648168
230,230,230,230,2020-01-03,76.10083770751953,77.37100219726562,78.14216613769531,-0.016416544359961538,-0.026123263931265073
231,231,231,231,2020-01-06,74.75810241699219,77.5615234375,78.48692321777344,-0.036144481132669326,-0.047508816092014405
232,232,232,232,2020-01-07,73.9324722290039,77.07160949707031,78.48692321777344,-0.040730137706359026,-0.058028150449120575
233,233,233,233,2020-01-08,74.73087310791016,76.69054412841797,78.31455993652344,-0.02555296800641227,-0.045760160454428656
234,234,234,234,2020-01-09,75.69258117675781,76.95366668701172,78.65929412841797,-0.01638759482875629,-0.03771598746890281
235,235,235,235,2020-01-10,75.01212310791016,77.38915252685547,77.42543029785156,-0.030715279097034198,-0.031169438525010973
236,236,236,236,2020-01-13,75.1935806274414,76.10083770751953,77.37100219726562,-0.011921775205221974,-0.028142605213677507
237,237,237,237,2020-01-14,75.3387451171875,74.75810241699219,77.5615234375,0.007766953432773782,-0.02865826020170481
238,238,238,238,2020-01-15,75.59278106689453,73.9324722290039,77.07160949707031,0.022457098861077718,-0.01918771957437837
239,239,239,239,2020-01-16,75.88309478759766,74.73087310791016,76.69054412841797,0.015418282053572652,-0.010528668820868448
240,240,240,240,2020-01-17,76.60889434814453,75.69258117675781,76.95366668701172,0.01210571970384966,-0.004480258754523736
241,241,241,241,2020-01-21,75.91940307617188,75.01212310791016,77.38915252685547,0.012095111172317319,-0.01899167264008428
242,242,242,242,2020-01-22,77.42543029785156,75.1935806274414,76.10083770751953,0.02968138572185053,0.017405755708273185
243,243,243,243,2020-01-23,77.88814544677734,75.3387451171875,74.75810241699219,0.033839166362862994,0.04186894702498112
