,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COP,COP_6m,COP_12m,COP_6m_ret,COP_12m_ret
36,36,36,36,2019-03-28,56.54253005981445,56.676788330078125,55.0739860534668,-0.0023688404763122506,0.026664930425082556
37,37,37,37,2019-03-29,56.00545501708984,57.180294036865234,56.517356872558594,-0.020546222078150822,-0.009057427377983207
38,38,38,38,2019-04-01,56.80267333984375,55.4432373046875,56.24043655395508,0.024519420243906298,0.009997020299607362
39,39,39,39,2019-04-02,55.67819595336914,56.28237533569336,56.718746185302734,-0.010734788265786999,-0.018345790447025556
40,40,40,40,2019-04-03,54.97329330444336,57.53273010253906,56.73552703857422,-0.04448662167663675,-0.031060498176613827
41,41,41,41,2019-04-04,54.67959213256836,56.987281799316406,56.517356872558594,-0.04049481908743591,-0.03251682034837944
42,42,42,42,2019-04-05,55.48519134521485,56.54253005981445,56.676788330078125,-0.01869988331758554,-0.021024426753392778
43,43,43,43,2019-04-08,55.84602737426758,56.00545501708984,57.180294036865234,-0.002846644898673034,-0.023334379178558073
44,44,44,44,2019-04-09,55.13274002075195,56.80267333984375,55.4432373046875,-0.02939885080937621,-0.0056002733431529395
45,45,45,45,2019-04-10,56.19847106933594,55.67819595336914,56.28237533569336,0.009344324237849477,-0.001490773370117715
46,46,46,46,2019-04-11,55.69498443603516,54.97329330444336,57.53273010253906,0.013128031598817591,-0.03194261185291458
47,47,47,47,2019-04-12,56.53413391113281,54.67959213256836,56.987281799316406,0.03391652545739898,-0.007951737192508634
48,48,48,48,2019-04-15,55.66979598999024,55.48519134521485,56.54253005981445,0.0033270975606234376,-0.015435002093131978
49,49,49,49,2019-04-16,55.25021743774414,55.84602737426758,56.00545501708984,-0.010668797129121721,-0.013485071750872102
50,50,50,50,2019-04-17,55.19987487792969,55.13274002075195,56.80267333984375,0.0012176949150806138,-0.028216954725435284
51,51,51,51,2019-04-18,55.30057144165039,56.19847106933594,55.67819595336914,-0.015977296367684968,-0.006782269167539323
52,52,52,52,2019-04-22,56.19007873535156,55.69498443603516,54.97329330444336,0.008889387515405689,0.02213411927441955
53,53,53,53,2019-04-23,55.76211166381836,56.53413391113281,54.67959213256836,-0.013655860520088825,0.019797505596337972
54,54,54,54,2019-04-24,54.2935791015625,55.66979598999024,55.48519134521485,-0.024721069369020077,-0.0214762212179902
55,55,55,55,2019-04-25,53.68100357055664,55.25021743774414,55.84602737426758,-0.028401949167995322,-0.03876773166337211
56,56,56,56,2019-04-26,52.68239212036133,55.19987487792969,55.13274002075195,-0.04560667507191962,-0.04444451517316783
57,57,57,57,2019-04-29,52.57331466674805,55.30057144165039,56.19847106933594,-0.049316972750995336,-0.06450631722908062
58,58,58,58,2019-04-30,52.96770858764648,56.19007873535156,55.69498443603516,-0.05734767098088711,-0.048968069135936654
59,59,59,59,2019-05-01,52.590087890625,55.76211166381836,56.53413391113281,-0.05688492918483845,-0.0697639770462839
60,60,60,60,2019-05-02,51.43204879760742,54.2935791015625,55.66979598999024,-0.05270476456529516,-0.07612291579341857
61,61,61,61,2019-05-03,52.036251068115234,53.68100357055664,55.25021743774414,-0.030639376931163254,-0.05817110807302073
62,62,62,62,2019-05-06,51.92715072631836,52.68239212036133,55.19987487792969,-0.014335746036692854,-0.05928861539720354
63,63,63,63,2019-05-07,51.18869018554688,52.57331466674805,55.30057144165039,-0.02633702078664868,-0.07435513140116645
64,64,64,64,2019-05-08,51.549537658691406,52.96770858764648,56.19007873535156,-0.02677425485771967,-0.08258648468026786
65,65,65,65,2019-05-09,51.6418342590332,52.590087890625,55.76211166381836,-0.018031033406217922,-0.07389026853261416
66,66,66,66,2019-05-10,52.21952819824219,51.43204879760742,54.2935791015625,0.015311064191388057,-0.03820066640735831
67,67,67,67,2019-05-13,51.6038818359375,52.036251068115234,53.68100357055664,-0.008309000423796231,-0.038693794759053546
68,68,68,68,2019-05-14,52.55686569213867,51.92715072631836,52.68239212036133,0.012126892329202166,-0.0023827017561365293
69,69,69,69,2019-05-15,52.32073211669922,51.18869018554688,52.57331466674805,0.022115079074087607,-0.004804387009833766
70,70,70,70,2019-05-16,52.767696380615234,51.549537658691406,52.96770858764648,0.023630837001666904,-0.003776115908436517
71,71,71,71,2019-05-17,52.37133026123047,51.6418342590332,52.590087890625,0.01412606683446116,-0.004159674154747495
72,72,72,72,2019-05-20,52.6664924621582,52.21952819824219,51.43204879760742,0.008559331716272878,0.024001448385003954
73,73,73,73,2019-05-21,53.6532096862793,51.6038818359375,52.036251068115234,0.03971266845500421,0.0310736954521853
74,74,74,74,2019-05-22,53.1724967956543,52.55686569213867,51.92715072631836,0.011713619056391122,0.023982561182675388
75,75,75,75,2019-05-23,50.17864990234375,52.32073211669922,51.18869018554688,-0.04094136545294591,-0.019731707913251406
76,76,76,76,2019-05-24,50.49911880493164,52.767696380615234,51.549537658691406,-0.04299178723513464,-0.020376882150031528
77,77,77,77,2019-05-28,50.64249038696289,52.37133026123047,51.6418342590332,-0.03301118886314425,-0.019351440288848942
78,78,78,78,2019-05-29,50.718387603759766,52.6664924621582,52.21952819824219,-0.03698945510370155,-0.028746728403665545
79,79,79,79,2019-05-30,49.71481704711914,53.6532096862793,51.6038818359375,-0.07340460453696429,-0.036607028805007324
80,80,80,80,2019-05-31,49.723243713378906,53.1724967956543,52.55686569213867,-0.06486912013048995,-0.05391535323583063
81,81,81,81,2019-06-03,50.11118316650391,50.17864990234375,52.32073211669922,-0.0013445307111916716,-0.042230849240928015
82,82,82,82,2019-06-04,49.84131240844727,50.49911880493164,52.767696380615234,-0.013026096534978104,-0.055457868599376625
83,83,83,83,2019-06-05,48.13777160644531,50.64249038696289,52.37133026123047,-0.04945883903771009,-0.08083733282442862
84,84,84,84,2019-06-06,49.08230972290039,50.718387603759766,52.6664924621582,-0.03225808149977727,-0.06805432774611131
85,85,85,85,2019-06-07,49.723243713378906,49.71481704711914,53.6532096862793,0.0001695000959529569,-0.07324754652852383
86,86,86,86,2019-06-10,49.97624206542969,49.723243713378906,53.1724967956543,0.005088130482981956,-0.0601110521950482
87,87,87,87,2019-06-11,49.529273986816406,50.11118316650391,50.17864990234375,-0.011612361611060051,-0.01294127914543619
88,88,88,88,2019-06-12,49.377479553222656,49.84131240844727,50.49911880493164,-0.009306192650456846,-0.022211065821597042
89,89,89,89,2019-06-13,49.80758666992188,48.13777160644531,50.64249038696289,0.03468825015682686,-0.0164862294618896
90,90,90,90,2019-06-14,49.60517501831055,49.08230972290039,50.718387603759766,0.01065282580143534,-0.02194889542124745
91,91,91,91,2019-06-17,49.76542282104492,49.723243713378906,49.71481704711914,0.0008482774758049594,0.0010179213548713317
92,92,92,92,2019-06-18,50.45695495605469,49.97624206542969,49.723243713378906,0.009618828282359493,0.01475590061873544
93,93,93,93,2019-06-19,50.30514907836914,49.529273986816406,50.11118316650391,0.01566498010367079,0.0038707110790168198
94,94,94,94,2019-06-20,51.1906623840332,49.377479553222656,49.84131240844727,0.03672084616745508,0.027072922248276177
95,95,95,95,2019-06-21,50.87862396240234,49.80758666992188,48.13777160644531,0.021503497039081276,0.05693766588044635
96,96,96,96,2019-06-24,51.03885269165039,49.60517501831055,49.08230972290039,0.028901776333026374,0.039862487723089535
97,97,97,97,2019-06-25,50.40634536743164,49.76542282104492,49.723243713378906,0.012878872720351708,0.013738075053798982
98,98,98,98,2019-06-26,52.91950607299805,50.45695495605469,49.97624206542969,0.048804988709447716,0.05889326379752591
99,99,99,99,2019-06-27,51.67135620117188,50.30514907836914,49.529273986816406,0.027158395270320268,0.043248811095548234
100,100,100,100,2019-06-28,51.44365692138672,51.1906623840332,49.377479553222656,0.004942200893115034,0.041844528859294794
101,101,101,101,2019-07-01,52.497825622558594,50.87862396240234,49.80758666992188,0.031824792693937454,0.054012634068482335
102,102,102,102,2019-07-02,50.68464660644531,51.03885269165039,49.60517501831055,-0.006939930396652971,0.021761269620282686
103,103,103,103,2019-07-03,51.02197647094727,50.40634536743164,49.76542282104492,0.012213365183054936,0.025249532279086218
104,104,104,104,2019-07-05,50.5159797668457,52.91950607299805,50.45695495605469,-0.0454185324941786,0.0011698052496909028
105,105,105,105,2019-07-08,50.50755310058594,51.67135620117188,50.30514907836914,-0.02252317698136108,0.004023524945756085
106,106,106,106,2019-07-09,50.50755310058594,51.44365692138672,51.1906623840332,-0.018196681123025193,-0.013344411883608132
107,107,107,107,2019-07-10,51.62074279785156,52.497825622558594,50.87862396240234,-0.016707031468559452,0.014586063412360017
108,108,108,108,2019-07-11,51.831573486328125,50.68464660644531,51.03885269165039,0.022628684555866307,0.015531712663427788
109,109,109,109,2019-07-12,52.0845947265625,51.02197647094727,50.40634536743164,0.020826677622343803,0.03329440662475003
110,110,110,110,2019-07-15,51.14847946166992,50.5159797668457,52.91950607299805,0.012520784467479285,-0.0334664236828881
111,111,111,111,2019-07-16,50.38947677612305,50.50755310058594,51.67135620117188,-0.0023377953833506604,-0.024808317785546374
112,112,112,112,2019-07-17,50.4147834777832,50.50755310058594,51.44365692138672,-0.0018367475180985915,-0.02000000593223339
113,113,113,113,2019-07-18,50.87018585205078,51.62074279785156,52.497825622558594,-0.014539832344915848,-0.03100394637694115
114,114,114,114,2019-07-19,51.13718795776367,51.831573486328125,50.68464660644531,-0.013396960228259647,0.008928568740594
115,115,115,115,2019-07-22,51.230430603027344,52.0845947265625,51.02197647094727,-0.016399553995176674,0.004085575402959396
116,116,116,116,2019-07-23,51.09481430053711,51.14847946166992,50.5159797668457,-0.0010492034503787329,0.011458444166835724
117,117,117,117,2019-07-24,50.92527389526367,50.38947677612305,50.50755310058594,0.010633115353055445,0.008270461921721761
118,118,118,118,2019-07-25,50.04375457763672,50.4147834777832,50.50755310058594,-0.007359525808734002,-0.009182755736069081
119,119,119,119,2019-07-26,49.79793930053711,50.87018585205078,51.62074279785156,-0.021078093849158708,-0.035311454243357354
120,120,120,120,2019-07-29,49.3232650756836,51.13718795776367,51.831573486328125,-0.03547169788800797,-0.04839344519043309
121,121,121,121,2019-07-30,50.442138671875,51.230430603027344,52.0845947265625,-0.015387181444181719,-0.03153439252643098
122,122,122,122,2019-07-31,50.0776596069336,51.09481430053711,51.14847946166992,-0.01990720012447167,-0.020935516871792514
123,123,123,123,2019-08-01,49.840328216552734,50.92527389526367,50.38947677612305,-0.021304660647330276,-0.010898080208495586
124,124,124,124,2019-08-02,47.865352630615234,50.04375457763672,50.4147834777832,-0.043529946252173435,-0.050569112298011754
125,125,125,125,2019-08-05,46.34811782836914,49.79793930053711,50.87018585205078,-0.06927639016040088,-0.08889426975622772
126,126,126,126,2019-08-06,45.9666748046875,49.3232650756836,51.13718795776367,-0.06805288064051751,-0.10111062730603637
127,127,127,127,2019-08-07,45.19533920288086,50.442138671875,51.230430603027344,-0.10401619770970572,-0.11780286304659426
128,128,128,128,2019-08-08,46.67868041992188,50.0776596069336,51.09481430053711,-0.06787416212520259,-0.08643017772096695
129,129,129,129,2019-08-09,45.78019714355469,49.840328216552734,50.92527389526367,-0.08146276756760229,-0.10103189159651249
130,130,130,130,2019-08-12,45.02581787109375,47.865352630615234,50.04375457763672,-0.05932338536048487,-0.10027098783641941
131,131,131,131,2019-08-13,45.66153335571289,46.34811782836914,49.79793930053711,-0.014813643030742396,-0.08306379747684867
132,132,132,132,2019-08-14,43.88999557495117,45.9666748046875,49.3232650756836,-0.045177930284497236,-0.11015632262777819
133,133,133,133,2019-08-15,43.15256881713867,45.19533920288086,50.442138671875,-0.04519869574542268,-0.1445134969822517
134,134,134,134,2019-08-16,43.627235412597656,46.67868041992188,50.0776596069336,-0.06537127827679345,-0.12880841966190526
135,135,135,135,2019-08-19,45.72087097167969,45.78019714355469,49.840328216552734,-0.0012958915770714396,-0.0826530922303379
136,136,136,136,2019-08-20,44.67829132080078,45.02581787109375,47.865352630615234,-0.007718383956687225,-0.06658388865134923
137,137,137,137,2019-08-21,44.61048126220703,45.66153335571289,46.34811782836914,-0.023018326724114635,-0.037490984479601086
138,138,138,138,2019-08-22,44.29685974121094,43.88999557495117,45.9666748046875,0.009270089024387307,-0.03632664469578473
139,139,139,139,2019-08-23,42.73723220825195,43.15256881713867,45.19533920288086,-0.009624840890625319,-0.05438850638103454
140,140,140,140,2019-08-26,43.54247283935547,43.627235412597656,46.67868041992188,-0.0019428820653099033,-0.06718715165795297
141,141,141,141,2019-08-27,43.2119026184082,45.72087097167969,45.78019714355469,-0.05487577773454022,-0.05610055625346011
142,142,142,142,2019-08-28,44.03409194946289,44.67829132080078,45.02581787109375,-0.014418621489178829,-0.022025716989086397
143,143,143,143,2019-08-29,44.322296142578125,44.61048126220703,45.66153335571289,-0.006460031622053997,-0.02932965922764419
144,144,144,144,2019-08-30,44.22904586791992,44.29685974121094,43.88999557495117,-0.0015308957268572732,0.007725001757855177
145,145,145,145,2019-09-03,44.11037826538086,42.73723220825195,43.15256881713867,0.03212997160035491,0.02219588484525592
146,146,146,146,2019-09-04,45.17838287353516,43.54247283935547,43.627235412597656,0.037570443925295294,0.03555456691829706
147,147,147,147,2019-09-05,45.29704284667969,43.2119026184082,45.72087097167969,0.048253839843266144,-0.009269904881351154
148,148,148,148,2019-09-06,45.458106994628906,44.03409194946289,44.67829132080078,0.032338921551972266,0.017454017393567334
149,149,149,149,2019-09-09,46.59392166137695,44.322296142578125,44.61048126220703,0.05125243312059813,0.04446130915987778
150,150,150,150,2019-09-10,47.73821258544922,44.22904586791992,44.29685974121094,0.079340773662824,0.0776884154846007
151,151,151,151,2019-09-11,48.484134674072266,44.11037826538086,42.73723220825195,0.09915481527675007,0.13447062827598533
152,152,152,152,2019-09-12,47.76363754272461,45.17838287353516,43.54247283935547,0.05722326707501191,0.09694361454717093
153,153,153,153,2019-09-13,48.6027946472168,45.29704284667969,43.2119026184082,0.07297941748043768,0.12475479444665982
154,154,154,154,2019-09-16,53.00196075439453,45.458106994628906,44.03409194946289,0.1659517797487029,0.20365740288737855
155,155,155,155,2019-09-17,51.891578674316406,46.59392166137695,44.322296142578125,0.1136984573103843,0.17077821301019802
156,156,156,156,2019-09-18,50.865943908691406,47.73821258544922,44.22904586791992,0.06551840033063017,0.150057454564837
157,157,157,157,2019-09-19,50.83205032348633,48.484134674072266,44.11037826538086,0.048426473220520405,0.15238300650395553
158,158,158,158,2019-09-20,51.55251693725586,47.76363754272461,45.17838287353516,0.07932560394174537,0.14108814123700242
159,159,159,159,2019-09-23,51.010040283203125,48.6027946472168,45.29704284667969,0.049528955144643616,0.12612296691995217
160,160,160,160,2019-09-24,50.264137268066406,53.00196075439453,45.458106994628906,-0.05165513591119597,0.10572438209988277
161,161,161,161,2019-09-25,50.41670989990234,51.891578674316406,46.59392166137695,-0.02842212189516702,0.0820447840022489
162,162,162,162,2019-09-26,48.89098358154297,50.865943908691406,47.73821258544922,-0.0388267704359061,0.024147762005758855
163,163,163,163,2019-09-27,49.077449798583984,50.83205032348633,48.484134674072266,-0.03451760284577099,0.012237304604902022
164,164,164,164,2019-09-30,48.29763412475586,51.55251693725586,47.76363754272461,-0.06313722405564581,0.011179981456679977
165,165,165,165,2019-10-01,46.74649429321289,51.010040283203125,48.6027946472168,-0.08358248623838394,-0.03819328430551894
166,166,166,166,2019-10-02,44.98344039916992,50.264137268066406,53.00196075439453,-0.10505893776180242,-0.15128723996422666
167,167,167,167,2019-10-03,45.48352813720703,50.41670989990234,51.891578674316406,-0.09784814940303876,-0.12348921926865608
168,168,168,168,2019-10-04,45.3479118347168,48.89098358154297,50.865943908691406,-0.07246881709624131,-0.1084818574069899
169,169,169,169,2019-10-07,46.28029251098633,49.077449798583984,50.83205032348633,-0.05699475622872241,-0.08954503671469882
170,170,170,170,2019-10-08,45.686954498291016,48.29763412475586,51.55251693725586,-0.05405398574433884,-0.11377839119094357
171,171,171,171,2019-10-09,46.56849670410156,46.74649429321289,51.010040283203125,-0.003807720596005648,-0.08707194808007435
172,172,172,172,2019-10-10,47.36524963378906,44.98344039916992,50.264137268066406,0.05294857870993552,-0.057673080487129935
173,173,173,173,2019-10-11,47.83144760131836,45.48352813720703,50.41670989990234,0.05162131347921206,-0.05127788591752169
174,174,174,174,2019-10-14,47.57716369628906,45.3479118347168,48.89098358154297,0.04915886468372355,-0.026872437185941456
175,175,175,175,2019-10-15,47.424598693847656,46.28029251098633,49.077449798583984,0.02472556072521992,-0.03367842280965494
176,176,176,176,2019-10-16,46.63888168334961,45.686954498291016,48.29763412475586,0.020835864318647035,-0.034344382938542806
177,177,177,177,2019-10-17,46.57056427001953,46.56849670410156,46.74649429321289,4.439838226066861e-05,-0.003763491270379671
178,178,178,178,2019-10-18,46.0752182006836,47.36524963378906,44.98344039916992,-0.027235820418545553,0.024270660310228953
179,179,179,179,2019-10-21,47.79183197021485,47.83144760131836,45.48352813720703,-0.000828233998554917,0.05075032495378373
180,180,180,180,2019-10-22,48.28717422485352,47.57716369628906,45.3479118347168,0.014923347114528474,0.06481582659968321
181,181,181,181,2019-10-23,48.039493560791016,47.424598693847656,46.28029251098633,0.012965736851308973,0.03801188269039302
182,182,182,182,2019-10-24,47.9626350402832,46.63888168334961,45.686954498291016,0.028383042413433035,0.04981029195275677
183,183,183,183,2019-10-25,48.12489318847656,46.57056427001953,46.56849670410156,0.03337578023416077,0.03342166044707051
184,184,184,184,2019-10-28,47.55270385742188,46.0752182006836,47.36524963378906,0.03206681844246506,0.003957631915426418
185,185,185,185,2019-10-29,48.75688552856445,47.79183197021485,47.83144760131836,0.020192855527092046,0.019347897119061708
186,186,186,186,2019-10-30,47.006126403808594,48.28717422485352,47.57716369628906,-0.026529774036468057,-0.01200233994875588
187,187,187,187,2019-10-31,47.142765045166016,48.039493560791016,47.424598693847656,-0.01866648561751061,-0.005942773506657062
188,188,188,188,2019-11-01,48.808135986328125,47.9626350402832,46.63888168334961,0.017628325577500048,0.04651171350347694
189,189,189,189,2019-11-04,49.534061431884766,48.12489318847656,46.57056427001953,0.029281483033932743,0.06363455561076448
190,190,190,190,2019-11-05,49.96961975097656,47.55270385742188,46.0752182006836,0.05082604557674286,0.08452269359486575
191,191,191,191,2019-11-06,49.21805953979492,48.75688552856445,47.79183197021485,0.009458643763459618,0.029842496317549205
192,192,192,192,2019-11-07,50.84927749633789,47.006126403808594,48.28717422485352,0.08175851503939091,0.05305970607337063
193,193,193,193,2019-11-08,50.52474212646485,47.142765045166016,48.039493560791016,0.07173904793362595,0.05173344640964839
194,194,194,194,2019-11-11,50.31124114990234,48.808135986328125,47.9626350402832,0.030796200944761543,0.048967411979065956
195,195,195,195,2019-11-12,49.73048782348633,49.534061431884766,48.12489318847656,0.00396548124509577,0.03336307945082817
196,196,196,196,2019-11-13,49.15828323364258,49.96961975097656,47.55270385742188,-0.016236595783143404,0.033764207836314286
197,197,197,197,2019-11-14,48.89353561401367,49.21805953979492,48.75688552856445,-0.006593594481693388,0.0028026828204430476
198,198,198,198,2019-11-15,49.74757385253906,50.84927749633789,47.006126403808594,-0.02166606288315842,0.05832106702815554
199,199,199,199,2019-11-18,48.42382049560547,50.52474212646485,47.142765045166016,-0.041582035700463704,0.027173956580869074
200,200,200,200,2019-11-19,48.82520294189453,50.31124114990234,48.808135986328125,-0.029536902172223378,0.00034967439795674515
201,201,201,201,2019-11-20,50.69555282592773,49.73048782348633,49.534061431884766,0.01940590258971131,0.0234483375775707
202,202,202,202,2019-11-21,51.421485900878906,49.15828323364258,49.96961975097656,0.046039090838051466,0.02905497694674719
203,203,203,203,2019-11-22,51.1567268371582,48.89353561401367,49.21805953979492,0.046288148212702884,0.0393893484523864
204,204,204,204,2019-11-25,52.138858795166016,49.74757385253906,50.84927749633789,0.048068373137455156,0.025360857859209496
205,205,205,205,2019-11-26,51.33607482910156,48.42382049560547,50.52474212646485,0.06014094517305568,0.016058126543346374
206,206,206,206,2019-11-27,51.532493591308594,48.82520294189453,50.31124114990234,0.05544863075399675,0.024273947799608786
207,207,207,207,2019-11-29,51.19088745117188,50.69555282592773,49.73048782348633,0.00977077076060251,0.02936628397592056
208,208,208,208,2019-12-02,51.55812072753906,51.421485900878906,49.15828323364258,0.0026571543833551203,0.048818578193432494
209,209,209,209,2019-12-03,50.29415893554688,51.1567268371582,48.89353561401367,-0.01686128012757815,0.028646390651523523
210,210,210,210,2019-12-04,51.78018569946289,52.138858795166016,49.74757385253906,-0.006879189610041414,0.04085851207435498
211,211,211,211,2019-12-05,51.1054801940918,51.33607482910156,48.42382049560547,-0.004491863388025208,0.05537893687528617
212,212,212,212,2019-12-06,52.92458724975586,51.532493591308594,48.82520294189453,0.027013900578683803,0.08396041513109309
213,213,213,213,2019-12-09,52.805023193359375,51.19088745117188,50.69555282592773,0.03153170070995803,0.041610560489889314
214,214,214,214,2019-12-10,52.745235443115234,51.55812072753906,51.421485900878906,0.023024786373605943,0.025743121168999572
215,215,215,215,2019-12-11,52.67691421508789,50.29415893554688,51.1567268371582,0.04737638186960358,0.029716275295891048
216,216,216,216,2019-12-12,53.4540901184082,51.78018569946289,52.138858795166016,0.0323271227465427,0.025225548729580716
217,217,217,217,2019-12-13,53.54802703857422,51.1054801940918,51.33607482910156,0.0477942254960908,0.04308767697640059
218,218,218,218,2019-12-16,53.650508880615234,52.92458724975586,51.532493591308594,0.013716151009996347,0.041100578328386206
219,219,219,219,2019-12-17,54.24833297729492,52.805023193359375,51.19088745117188,0.027332812233610726,0.05972636299848033
220,220,220,220,2019-12-18,53.97504806518555,52.745235443115234,51.55812072753906,0.023316089344157742,0.0468777236939808
221,221,221,221,2019-12-19,53.96650314331055,52.67691421508789,50.29415893554688,0.024481102346979977,0.07301731026996316
222,222,222,222,2019-12-20,54.41914749145508,53.4540901184082,51.78018569946289,0.01805394818074979,0.0509647031261915
223,223,223,223,2019-12-23,55.17069625854492,53.54802703857422,51.1054801940918,0.030303062684303717,0.07954559959155016
224,224,224,224,2019-12-24,55.23047256469727,53.650508880615234,52.92458724975586,0.029449183559429493,0.0435692640182479
225,225,225,225,2019-12-26,55.512306213378906,54.24833297729492,52.805023193359375,0.023299761793841745,0.051269422041651413
226,226,226,226,2019-12-27,55.495235443115234,53.97504806518555,52.745235443115234,0.02816463222216603,0.052137410647561166
227,227,227,227,2019-12-30,55.179237365722656,53.96650314331055,52.67691421508789,0.022471980798749236,0.04750322200760282
228,228,228,228,2019-12-31,55.537933349609375,54.41914749145508,53.4540901184082,0.020558680349227698,0.038983793879667106
229,229,229,229,2020-01-02,55.90515899658203,55.17069625854492,53.54802703857422,0.013312551550830776,0.04401902531926738
230,230,230,230,2020-01-03,56.11013412475586,55.23047256469727,53.650508880615234,0.01592710544035536,0.045845329251468225
231,231,231,231,2020-01-06,56.776275634765625,55.512306213378906,54.24833297729492,0.02276917511818466,0.04659945326852255
232,232,232,232,2020-01-07,56.776275634765625,55.495235443115234,53.97504806518555,0.02308378694894464,0.051898565540822617
233,233,233,233,2020-01-08,55.4610710144043,55.179237365722656,53.96650314331055,0.005107603188019283,0.02769436194753716
234,234,234,234,2020-01-09,56.42612838745117,55.537933349609375,54.41914749145508,0.015992583523960713,0.03688005028581576
235,235,235,235,2020-01-10,55.87099838256836,55.90515899658203,55.17069625854492,-0.0006110458252298612,0.012693371146552668
236,236,236,236,2020-01-13,55.62333297729492,56.11013412475586,55.23047256469727,-0.008675815074306925,0.007113109744578905
237,237,237,237,2020-01-14,55.631874084472656,56.776275634765625,55.512306213378906,-0.02015633356535662,0.0021538984641378267
238,238,238,238,2020-01-15,55.512306213378906,56.776275634765625,55.495235443115234,-0.0222622813359169,0.00030760785367189847
239,239,239,239,2020-01-16,55.57209777832031,55.4610710144043,55.179237365722656,0.002001886402214881,0.007119714431604418
240,240,240,240,2020-01-17,55.57209777832031,56.42612838745117,55.537933349609375,-0.015135374932453982,0.000615154843732979
241,241,241,241,2020-01-21,54.68389129638672,55.87099838256836,55.90515899658203,-0.021247286079498773,-0.02184534883927225
242,242,242,242,2020-01-22,53.81277084350586,55.62333297729492,56.11013412475586,-0.03255040712012214,-0.040943820881661375
