,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AXP,AXP_6m,AXP_12m,AXP_6m_ret,AXP_12m_ret
86,86,86,86,2019-06-10,114.70894622802734,107.27428436279295,112.230712890625,0.0693051639486213,0.022081596682162363
87,87,87,87,2019-06-11,115.2419891357422,107.19010925292967,110.75313568115234,0.07511775049891045,0.04053026062858245
88,88,88,88,2019-06-12,114.11976623535156,109.27555847167967,111.76312255859376,0.044330203674294966,0.021086057930443713
89,89,89,89,2019-06-13,113.96080017089844,110.4632339477539,110.50999450683594,0.031662717975455834,0.031226186187612637
90,90,90,90,2019-06-14,114.09172821044922,111.68830108642578,109.42516326904295,0.021519058850788975,0.04264617755179967
91,91,91,91,2019-06-17,113.57738494873048,113.25942993164062,109.17269134521484,0.002807316064382226,0.04034611173583302
92,92,92,92,2019-06-18,115.42903137207033,114.70894622802734,107.27428436279295,0.0062774976819290895,0.07601772463658363
93,93,93,93,2019-06-19,116.59800720214844,115.2419891357422,107.19010925292967,0.011766701326276108,0.08776833995960898
94,94,94,94,2019-06-20,116.82245635986328,114.11976623535156,109.27555847167967,0.02368292727605059,0.06906299994009624
95,95,95,95,2019-06-21,116.644775390625,113.96080017089844,110.4632339477539,0.023551740736302396,0.055960170836522716
96,96,96,96,2019-06-24,116.09300994873048,114.09172821044922,111.68830108642578,0.017540988901401988,0.03943751332466139
97,97,97,97,2019-06-25,115.17655181884766,113.57738494873048,113.25942993164062,0.014079976139959927,0.016926819147546013
98,98,98,98,2019-06-26,115.5786590576172,115.42903137207033,114.70894622802734,0.001296274288784094,0.00758190932955638
99,99,99,99,2019-06-27,115.9059829711914,116.59800720214844,115.2419891357422,-0.005935129146394824,0.005761735287882708
100,100,100,100,2019-06-28,115.43836975097656,116.82245635986328,114.11976623535156,-0.01184777868925424,0.011554558505715962
101,101,101,101,2019-07-01,116.82245635986328,116.644775390625,113.96080017089844,0.0015232655611299162,0.02511088185300059
102,102,102,102,2019-07-02,116.99076080322266,116.09300994873048,114.09172821044922,0.007733031083341224,0.02540966499715025
103,103,103,103,2019-07-03,118.069580078125,115.17655181884766,113.57738494873048,0.02511820516929153,0.03955184503871356
104,104,104,104,2019-07-05,117.63807678222656,115.5786590576172,115.42903137207033,0.01781832166423314,0.019137693385260057
105,105,105,105,2019-07-08,117.12210083007812,115.9059829711914,116.59800720214844,0.010492278549494527,0.004494876374868451
106,106,106,106,2019-07-09,118.10711669921876,115.43836975097656,116.82245635986328,0.023118370035883462,0.010996690014787758
107,107,107,107,2019-07-10,119.0358428955078,116.82245635986328,116.644775390625,0.01894658445484443,0.020498710695575406
108,108,108,108,2019-07-11,119.40171813964844,116.99076080322266,116.09300994873048,0.020608100330939738,0.028500494494708706
109,109,109,109,2019-07-12,120.03961181640624,118.069580078125,115.17655181884766,0.016685345513871574,0.04222265661510094
110,110,110,110,2019-07-15,120.61184692382812,117.63807678222656,115.5786590576172,0.025278976186482893,0.043547726779749496
111,111,111,111,2019-07-16,120.13341522216795,117.12210083007812,115.9059829711914,0.025710898035023133,0.03647294248845889
112,112,112,112,2019-07-17,119.2140884399414,118.10711669921876,115.43836975097656,0.009372608286948081,0.032707657749410535
113,113,113,113,2019-07-18,120.4523696899414,119.0358428955078,116.82245635986328,0.01190000221762677,0.031072051069500173
114,114,114,114,2019-07-19,117.0939712524414,119.40171813964844,116.99076080322266,-0.019327585257257085,0.000882210257546312
115,115,115,115,2019-07-22,118.20092010498048,120.03961181640624,118.069580078125,-0.015317374686598662,0.001112395138261446
116,116,116,116,2019-07-23,120.26475524902344,120.61184692382812,117.63807678222656,-0.002877757729917607,0.022328471687440343
117,117,117,117,2019-07-24,120.03023529052734,120.13341522216795,117.12210083007812,-0.000858877868824437,0.024829937644888833
118,118,118,118,2019-07-25,119.27973175048828,119.2140884399414,118.10711669921876,0.0005506338336844774,0.00992840299586506
119,119,119,119,2019-07-26,118.9326629638672,120.4523696899414,119.0358428955078,-0.01261666109173365,-0.000866797169077671
120,120,120,120,2019-07-29,119.3172836303711,117.0939712524414,119.40171813964844,0.018987419712125808,-0.000707146518432733
121,121,121,121,2019-07-30,118.641845703125,118.20092010498048,120.03961181640624,0.0037303059718394316,-0.011644207209025592
122,122,122,122,2019-07-31,116.67183685302734,120.26475524902344,120.61184692382812,-0.029875073445719824,-0.03266685795209712
123,123,123,123,2019-08-01,116.4091339111328,120.03023529052734,120.13341522216795,-0.030168243614867918,-0.031001210646910193
124,124,124,124,2019-08-02,116.61553955078124,119.27973175048828,119.2140884399414,-0.0223356655871767,-0.02179733052666244
125,125,125,125,2019-08-05,113.24774169921876,118.9326629638672,120.4523696899414,-0.04779949530244321,-0.059813086361590106
126,126,126,126,2019-08-06,114.96449279785156,119.3172836303711,117.0939712524414,-0.036480807307044394,-0.01818606399469469
127,127,127,127,2019-08-07,115.8931884765625,118.641845703125,118.20092010498048,-0.023167687676070137,-0.01952380426792244
128,128,128,128,2019-08-08,117.53487396240234,116.67183685302734,120.26475524902344,0.007397133127013067,-0.022698930214164026
129,129,129,129,2019-08-09,118.36040496826172,116.4091339111328,120.03023529052734,0.01676218172552102,-0.013911747471159086
130,130,130,130,2019-08-12,116.27781677246094,116.61553955078124,119.27973175048828,-0.002896035808102826,-0.025167016507941287
131,131,131,131,2019-08-13,118.50112915039062,113.24774169921876,118.9326629638672,0.04638845218763521,-0.0036283877172386125
132,132,132,132,2019-08-14,115.05828857421876,114.96449279785156,119.3172836303711,0.0008158673524714111,-0.035694703454246635
133,133,133,133,2019-08-15,114.80500793457033,115.8931884765625,118.641845703125,-0.009389512501092656,-0.03233966688410694
134,134,134,134,2019-08-16,116.91571044921876,117.53487396240234,116.67183685302734,-0.005267913192995355,0.00209025247882777
135,135,135,135,2019-08-19,116.69996643066406,118.36040496826172,116.4091339111328,-0.014028665566351406,0.002498365117579837
136,136,136,136,2019-08-20,113.9044189453125,116.27781677246094,116.61553955078124,-0.02041144126220429,-0.02324836480551684
137,137,137,137,2019-08-21,114.91757202148438,118.50112915039062,113.24774169921876,-0.030240700275170673,0.014744932633629082
138,138,138,138,2019-08-22,114.7018051147461,115.05828857421876,114.96449279785156,-0.0030982857809737085,-0.0022849462187196634
139,139,139,139,2019-08-23,110.47097778320312,114.80500793457033,115.8931884765625,-0.037751229056464664,-0.04678627592039997
140,140,140,140,2019-08-26,111.19330596923828,116.91571044921876,117.53487396240234,-0.04894470091310743,-0.05395477767043533
141,141,141,141,2019-08-27,110.46157836914062,116.69996643066406,118.36040496826172,-0.05345663972602688,-0.06673537997136081
142,142,142,142,2019-08-28,111.71863555908205,113.9044189453125,116.27781677246094,-0.019189627641047813,-0.03920938094581328
143,143,143,143,2019-08-29,113.26651763916016,114.91757202148438,118.50112915039062,-0.01436729260182723,-0.044173515887660275
144,144,144,144,2019-08-30,112.91940307617188,114.7018051147461,115.05828857421876,-0.01553944191890555,-0.018589582067937593
145,145,145,145,2019-09-03,110.32086181640624,110.47097778320312,114.80500793457033,-0.0013588724369896221,-0.039058802388826974
146,146,146,146,2019-09-04,111.07135009765624,111.19330596923828,116.91571044921876,-0.001096791488651161,-0.04998781027038257
147,147,147,147,2019-09-05,113.20083618164062,110.46157836914062,116.69996643066406,0.024798286000820458,-0.029983986765775184
148,148,148,148,2019-09-06,112.75055694580078,111.71863555908205,113.9044189453125,0.009236788308008004,-0.01013008986126962
149,149,149,149,2019-09-09,112.4972686767578,113.26651763916016,114.91757202148438,-0.006791494772117934,-0.02106121198135036
150,150,150,150,2019-09-10,110.04881286621094,112.91940307617188,114.7018051147461,-0.02542158505765857,-0.04056598973207415
151,151,151,151,2019-09-11,110.69611358642578,110.32086181640624,110.47097778320312,0.0034014579277310553,0.00203796334331785
152,152,152,152,2019-09-12,111.6529769897461,111.07135009765624,111.19330596923828,0.005236515911425155,0.004133981056692271
153,153,153,153,2019-09-13,111.82185363769533,113.20083618164062,110.46157836914062,-0.0121817346095624,0.012314465252424078
154,154,154,154,2019-09-16,110.35838317871094,112.75055694580078,111.71863555908205,-0.0212165139746473,-0.01217569811485697
155,155,155,155,2019-09-17,111.68111419677734,112.4972686767578,113.26651763916016,-0.007254882625866599,-0.013997105900558582
156,156,156,156,2019-09-18,111.39032745361328,110.04881286621094,112.91940307617188,0.012190177726253637,-0.013541300971340875
157,157,157,157,2019-09-19,110.49911499023438,110.69611358642578,110.32086181640624,-0.001779634260037466,0.0016157703166312931
158,158,158,158,2019-09-20,109.57039642333984,111.6529769897461,111.07135009765624,-0.018652261879210874,-0.013513418833900226
159,159,159,159,2019-09-23,110.92124938964844,111.82185363769533,113.20083618164062,-0.008053919862255787,-0.02013754375748944
160,160,160,160,2019-09-24,110.85558319091795,110.35838317871094,112.75055694580078,0.004505321642868543,-0.016806779551374995
161,161,161,161,2019-09-25,111.74678802490234,111.68111419677734,112.4972686767578,0.0005880477518274141,-0.006671101091457077
162,162,162,162,2019-09-26,111.5497817993164,111.39032745361328,110.04881286621094,0.001431491848064903,0.01363911971436016
163,163,163,163,2019-09-27,111.24958038330078,110.49911499023438,110.69611358642578,0.006791596413534551,0.004999875595839143
164,164,164,164,2019-09-30,110.95877075195312,109.57039642333984,111.6529769897461,0.012671071511406451,-0.0062175345119255265
165,165,165,165,2019-10-01,109.47657012939452,110.92124938964844,111.82185363769533,-0.013024368804024133,-0.020973391443675826
166,166,166,166,2019-10-02,105.874267578125,110.85558319091795,110.35838317871094,-0.044935180253519724,-0.040632306050773725
167,167,167,167,2019-10-03,105.9872589111328,111.74678802490234,111.68111419677734,-0.05154089182846178,-0.05098315258220132
168,168,168,168,2019-10-04,107.7388153076172,111.5497817993164,111.39032745361328,-0.03416381843359695,-0.03278123181311854
169,169,169,169,2019-10-07,107.02312469482422,111.24958038330078,110.49911499023438,-0.03799075622500936,-0.03145717769520018
170,170,170,170,2019-10-08,105.97786712646484,110.95877075195312,109.57039642333984,-0.04488967921808562,-0.032787408042175725
171,171,171,171,2019-10-09,107.2773895263672,109.47657012939452,110.92124938964844,-0.020088139411273298,-0.032850872879018334
172,172,172,172,2019-10-10,108.31324768066406,105.874267578125,110.85558319091795,0.023036571192705857,-0.022933761539781217
173,173,173,173,2019-10-11,109.6127700805664,105.9872589111328,111.74678802490234,0.03420704721190582,-0.019096906336675934
174,174,174,174,2019-10-14,109.60335540771484,107.7388153076172,111.5497817993164,0.0173061128876717,-0.017448948444410917
175,175,175,175,2019-10-15,110.73338317871094,107.02312469482422,111.24958038330078,0.03466782057117568,-0.004639992374005697
176,176,176,176,2019-10-16,110.56388092041016,105.97786712646484,110.95877075195312,0.04327331657347622,-0.0035588879442954857
177,177,177,177,2019-10-17,112.15534210205078,107.2773895263672,109.47657012939452,0.04547046304183833,0.024468906629885545
178,178,178,178,2019-10-18,109.95177459716795,108.31324768066406,105.874267578125,0.015127668605549482,0.038512729413066715
179,179,179,179,2019-10-21,112.10826110839844,109.6127700805664,105.9872589111328,0.022766426083364433,0.05775224550715019
180,180,180,180,2019-10-22,111.69390869140624,109.60335540771484,107.7388153076172,0.019073807329298642,0.03671001367980886
181,181,181,181,2019-10-23,109.69751739501952,110.73338317871094,107.02312469482422,-0.00935459347448686,0.024988923728598955
182,182,182,182,2019-10-24,109.62217712402344,110.56388092041016,105.97786712646484,-0.008517282394099435,0.034387463121991146
183,183,183,183,2019-10-25,111.36431884765624,112.15534210205078,107.2773895263672,-0.007052925340593985,0.038096837920208015
184,184,184,184,2019-10-28,111.66565704345705,109.95177459716795,108.31324768066406,0.015587583307029584,0.03095105570720924
185,185,185,185,2019-10-29,110.57328033447266,112.10826110839844,109.6127700805664,-0.01369195060872097,0.00876275869317289
186,186,186,186,2019-10-30,111.1854019165039,111.69390869140624,109.60335540771484,-0.004552681349054177,0.014434289013360857
187,187,187,187,2019-10-31,110.44146728515624,109.69751739501952,110.73338317871094,0.006781829778861548,-0.0026362049562197454
188,188,188,188,2019-11-01,112.19300079345705,109.62217712402344,110.56388092041016,0.023451674988401727,0.014734648055811483
189,189,189,189,2019-11-04,112.6449966430664,111.36431884765624,112.15534210205078,0.011499893400884531,0.004365860170709279
190,190,190,190,2019-11-05,111.84457397460938,111.66565704345705,109.95177459716795,0.0016022556611359207,0.017214814261762523
191,191,191,191,2019-11-06,112.71094512939452,110.57328033447266,112.10826110839844,0.019332561975692997,0.005375910883260726
192,192,192,192,2019-11-07,114.20823669433594,111.1854019165039,111.69390869140624,0.02718733507931259,0.022510878456912353
193,193,193,193,2019-11-08,114.38714599609376,110.44146728515624,109.69751739501952,0.03572642421301708,0.042750544519498446
194,194,194,194,2019-11-11,113.8503875732422,112.19300079345705,109.62217712402344,0.014772639719623282,0.03857075785345043
195,195,195,195,2019-11-12,113.8409652709961,112.6449966430664,111.36431884765624,0.010617148240674279,0.022239137714547885
196,196,196,196,2019-11-13,113.24769592285156,111.84457397460938,111.66565704345705,0.012545284034616744,0.014167640448117691
197,197,197,197,2019-11-14,113.8786392211914,112.71094512939452,110.57328033447266,0.010360077190874062,0.029892926000932407
198,198,198,198,2019-11-15,113.71855926513672,114.20823669433594,111.1854019165039,-0.004287584182827153,0.02278318290862602
199,199,199,199,2019-11-18,112.68269348144533,114.38714599609376,110.44146728515624,-0.014900734691873918,0.020293339552455603
200,200,200,200,2019-11-19,113.00286102294922,113.8503875732422,112.19300079345705,-0.007444213132324684,0.00721845590869874
201,201,201,201,2019-11-20,112.34369659423828,113.8409652709961,112.6449966430664,-0.013152283742443593,-0.0026747752479663323
202,202,202,202,2019-11-21,111.8728256225586,113.24769592285156,111.84457397460938,-0.012140382098630775,0.0002525973942699711
203,203,203,203,2019-11-22,112.11766815185548,113.8786392211914,112.71094512939452,-0.01546357667582865,-0.005263703332963221
204,204,204,204,2019-11-25,113.56787109375,113.71855926513672,114.20823669433594,-0.001325097436693623,-0.0056070001527105395
205,205,205,205,2019-11-26,112.80512237548828,112.68269348144533,114.38714599609376,0.001086492435177,-0.013830431792218212
206,206,206,206,2019-11-27,113.31361389160156,113.00286102294922,113.8503875732422,0.002749955760759315,-0.004714728628352871
207,207,207,207,2019-11-29,113.1158676147461,112.34369659423828,113.8409652709961,0.006873291906146939,-0.006369391321690898
208,208,208,208,2019-12-02,110.4226303100586,111.8728256225586,113.24769592285156,-0.012962891608662264,-0.024945899250060743
209,209,209,209,2019-12-03,109.7728500366211,112.11766815185548,113.8786392211914,-0.020913903703906,-0.0360540766262184
210,210,210,210,2019-12-04,111.06298065185548,113.56787109375,113.71855926513672,-0.022056329996947288,-0.023352200647299037
211,211,211,211,2019-12-05,111.38314819335938,112.80512237548828,112.68269348144533,-0.012605581663177157,-0.011532785097118192
212,212,212,212,2019-12-06,113.57730102539062,113.31361389160156,113.00286102294922,0.0023270560767862936,0.005083411138809613
213,213,213,213,2019-12-09,113.43603515625,113.1158676147461,112.34369659423828,0.002830438808057778,0.009723185146355062
214,214,214,214,2019-12-10,113.8503875732422,110.4226303100586,111.8728256225586,0.031042162766443004,0.017676874966541023
215,215,215,215,2019-12-11,113.60554504394533,109.7728500366211,112.11766815185548,0.034914780895691555,0.01327067282629013
216,216,216,216,2019-12-12,115.48892211914062,111.06298065185548,113.56787109375,0.039850735513383695,0.01691544454333216
217,217,217,217,2019-12-13,117.44764709472656,111.38314819335938,112.80512237548828,0.05444718523164127,0.041155265128696605
218,218,218,218,2019-12-16,116.46829986572266,113.57730102539062,113.31361389160156,0.025454019546438555,0.027840308554089033
219,219,219,219,2019-12-17,117.66422271728516,113.43603515625,113.1158676147461,0.03727376009934691,0.040209700004512294
220,220,220,220,2019-12-18,117.01447296142578,113.8503875732422,110.4226303100586,0.027791608404917012,0.05969648280300688
221,221,221,221,2019-12-19,117.55123138427734,113.60554504394533,109.7728500366211,0.03473145909212216,0.07085888127220263
222,222,222,222,2019-12-20,118.4364242553711,115.48892211914062,111.06298065185548,0.025521946885864732,0.06638975075438358
223,223,223,223,2019-12-23,117.23106384277344,117.44764709472656,111.38314819335938,-0.0018440833623379893,0.05250269672089147
224,224,224,224,2019-12-24,117.46646881103516,116.46829986572266,113.57730102539062,0.00857030579533924,0.034242474073011175
225,225,225,225,2019-12-26,118.09739685058594,117.66422271728516,113.43603515625,0.003681443035930876,0.04109242435981875
226,226,226,226,2019-12-27,117.8902359008789,117.01447296142578,113.8503875732422,0.0074842275257849256,0.035483834651311996
227,227,227,227,2019-12-30,117.0521240234375,117.55123138427734,113.60554504394533,-0.004245870970149612,0.030338122828062364
228,228,228,228,2019-12-31,117.23106384277344,118.4364242553711,115.48892211914062,-0.010177277979945387,0.015084924957872392
229,229,229,229,2020-01-02,118.92252349853516,117.23106384277344,117.44764709472656,0.014428425370516473,0.012557734789008013
230,230,230,230,2020-01-03,117.74132537841795,117.46646881103516,116.46829986572266,0.0023398725624836914,0.010930231781205446
231,231,231,231,2020-01-06,117.23106384277344,118.09739685058594,117.66422271728516,-0.007335750244423789,-0.003681313355143434
232,232,232,232,2020-01-07,116.61682891845705,117.8902359008789,117.01447296142578,-0.010801632320869503,-0.0033982466690237745
233,233,233,233,2020-01-08,118.62958526611328,117.0521240234375,117.55123138427734,0.013476570851118641,0.009173480100015174
234,234,234,234,2020-01-09,120.77462005615234,117.23106384277344,118.4364242553711,0.030227109583611744,0.01974220190690379
235,235,235,235,2020-01-10,120.27379608154295,118.92252349853516,117.23106384277344,0.011362629578108852,0.025954999801506062
236,236,236,236,2020-01-13,121.46443176269533,117.74132537841795,117.46646881103516,0.03162106738913795,0.03403492921960205
237,237,237,237,2020-01-14,121.71012115478516,117.23106384277344,118.09739685058594,0.03820708577735754,0.030591057894103768
238,238,238,238,2020-01-15,122.67400360107422,116.61682891845705,117.8902359008789,0.05194082825603652,0.04057815020590394
239,239,239,239,2020-01-16,123.36382293701172,118.62958526611328,117.0521240234375,0.0399077317878036,0.053922122013868146
240,240,240,240,2020-01-17,124.2804183959961,120.77462005615234,117.23106384277344,0.02902760810353855,0.06013213837824605
241,241,241,241,2020-01-21,123.34490203857422,120.27379608154295,118.92252349853516,0.025534289737966898,0.0371870559919083
242,242,242,242,2020-01-22,124.25206756591795,121.46443176269533,117.74132537841795,0.022950223063397113,0.05529700100261836
243,243,243,243,2020-01-23,124.13867950439452,121.71012115478516,117.23106384277344,0.019953626917525114,0.05892308263008994
