,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COST,COST_6m,COST_12m,COST_6m_ret,COST_12m_ret
82,82,82,82,2019-06-04,225.7172698974609,227.2703857421875,227.3990478515625,-0.006833780123418398,-0.0073957123831027705
83,83,83,83,2019-06-05,227.876953125,226.360595703125,228.23532104492188,0.006698857710481176,-0.0015701685360581807
84,84,84,84,2019-06-06,230.8637237548828,221.1957397460937,228.7407989501953,0.0437078219494047,0.009280918902227597
85,85,85,85,2019-06-07,235.2749481201172,221.9769287109375,229.6873779296875,0.05990721417042666,0.024326849132041417
86,86,86,86,2019-06-10,236.0469207763672,220.1756591796875,229.3013916015625,0.07208454220512639,0.02941774198442637
87,87,87,87,2019-06-11,236.28585815429688,221.5449676513672,228.4007568359375,0.06653678780971717,0.03452309627863159
88,88,88,88,2019-06-12,236.3961639404297,225.7172698974609,227.2703857421875,0.04731093038569889,0.040153837766590206
89,89,89,89,2019-06-13,238.67526245117188,227.876953125,226.360595703125,0.047386579371405446,0.054402873034482324
90,90,90,90,2019-06-14,239.07962036132807,230.8637237548828,221.1957397460937,0.03558764656836422,0.08085092703757746
91,91,91,91,2019-06-17,240.2559356689453,235.2749481201172,221.9769287109375,0.02117092188788905,0.08234642701003891
92,92,92,92,2019-06-18,241.4598388671875,236.0469207763672,220.1756591796875,0.022931534429752487,0.09666908579630862
93,93,93,93,2019-06-19,242.3053741455078,236.28585815429688,221.5449676513672,0.025475566071669675,0.09370741621542988
94,94,94,94,2019-06-20,245.6964569091797,236.3961639404297,225.7172698974609,0.039341979217114575,0.08851421524279002
95,95,95,95,2019-06-21,244.5753326416016,238.67526245117188,227.876953125,0.024720074170387685,0.07327805329853532
96,96,96,96,2019-06-24,245.1634521484375,239.07962036132807,230.8637237548828,0.02544688576096421,0.06194012710605534
97,97,97,97,2019-06-25,244.78662109375,240.2559356689453,235.2749481201172,0.01885774606229762,0.040427903819053146
98,98,98,98,2019-06-26,242.9945678710937,241.4598388671875,236.0469207763672,0.006356042524944927,0.029433330762695054
99,99,99,99,2019-06-27,244.06982421875,242.3053741455078,236.28585815429688,0.007281927111458142,0.03294300439838471
100,100,100,100,2019-06-28,242.8567352294922,245.6964569091797,236.3961639404297,-0.011557845462693006,0.027329425238433736
101,101,101,101,2019-07-01,242.20420837402344,244.5753326416016,238.67526245117188,-0.0096948626910498,0.014785553754543379
102,102,102,102,2019-07-02,243.9686889648437,245.1634521484375,239.07962036132807,-0.004873333170681615,0.02044954143781319
103,103,103,103,2019-07-03,247.341537475586,244.78662109375,240.2559356689453,0.010437320350353163,0.029491890749388627
104,104,104,104,2019-07-05,246.5235595703125,242.9945678710937,241.4598388671875,0.014522924237100332,0.020971275086082652
105,105,105,105,2019-07-08,247.5804138183593,244.06982421875,242.3053741455078,0.014383546228405875,0.021770213275103645
106,106,106,106,2019-07-09,248.10430908203125,242.8567352294922,245.6964569091797,0.021607693307662545,0.009800109464914275
107,107,107,107,2019-07-10,249.43682861328125,242.20420837402344,244.5753326416016,0.029861662139614165,0.01987729473439437
108,108,108,108,2019-07-11,254.1421661376953,243.9686889648437,245.1634521484375,0.04169992967547409,0.03662337885429001
109,109,109,109,2019-07-12,256.8072814941406,247.341537475586,244.78662109375,0.038269932802891926,0.04910668870169532
110,110,110,110,2019-07-15,257.8548889160156,246.5235595703125,242.9945678710937,0.04596448860893254,0.061154951631697374
111,111,111,111,2019-07-16,257.91925048828125,247.5804138183593,244.06982421875,0.04175950960929886,0.056743705674645595
112,112,112,112,2019-07-17,258.755615234375,248.10430908203125,242.8567352294922,0.04293075840461147,0.06546608637334628
113,113,113,113,2019-07-18,259.9962463378906,249.43682861328125,242.20420837402344,0.04233303391208665,0.07345883080772841
114,114,114,114,2019-07-19,258.7096862792969,254.1421661376953,243.9686889648437,0.01797230349853418,0.060421676966003535
115,115,115,115,2019-07-22,257.4781494140625,256.8072814941406,247.341537475586,0.002612339946198805,0.0409822468232901
116,116,116,116,2019-07-23,257.4138488769531,257.8548889160156,246.5235595703125,-0.0017104195344775919,0.04417545051524585
117,117,117,117,2019-07-24,258.084716796875,257.91925048828125,247.5804138183593,0.0006415430731925298,0.042427843206621185
118,118,118,118,2019-07-25,257.1380920410156,258.755615234375,248.10430908203125,-0.006251161706748887,0.036411229584881966
119,119,119,119,2019-07-26,258.5809326171875,259.9962463378906,249.43682861328125,-0.005443592900428951,0.03665899720880028
120,120,120,120,2019-07-29,257.4413757324219,258.7096862792969,254.1421661376953,-0.004902447083120709,0.012981748148550132
121,121,121,121,2019-07-30,256.8624572753906,257.4781494140625,256.8072814941406,-0.002391240344367107,0.00021485286915923218
122,122,122,122,2019-07-31,253.3058013916016,257.4138488769531,257.8548889160156,-0.015958921803446713,-0.017642044886322483
123,123,123,123,2019-08-01,252.3317108154297,258.084716796875,257.91925048828125,-0.022291153280390552,-0.021663910942178566
124,124,124,124,2019-08-02,250.4293670654297,257.1380920410156,258.755615234375,-0.026089969488129472,-0.032178038576684
125,125,125,125,2019-08-05,243.6287078857422,258.5809326171875,259.9962463378906,-0.05782415810828989,-0.0629529798321673
126,126,126,126,2019-08-06,247.4977569580078,257.4413757324219,258.7096862792969,-0.038624788832503754,-0.043337879932276446
127,127,127,127,2019-08-07,252.08352661132807,256.8624572753906,257.4781494140625,-0.018605018089268288,-0.020951769363772632
128,128,128,128,2019-08-08,252.54302978515625,253.3058013916016,257.4138488769531,-0.0030112678124813996,-0.018922133028379418
129,129,129,129,2019-08-09,251.7527313232422,252.3317108154297,258.084716796875,-0.0022945173649260298,-0.024534523207030423
130,130,130,130,2019-08-12,249.3357086181641,250.4293670654297,257.1380920410156,-0.00436713337609429,-0.03034316448769092
131,131,131,131,2019-08-13,253.8849334716797,243.6287078857422,258.5809326171875,0.042097771132733275,-0.01816065514954246
132,132,132,132,2019-08-14,246.43170166015625,247.4977569580078,257.4413757324219,-0.004307333169215055,-0.04276575216762668
133,133,133,133,2019-08-15,249.52870178222656,252.08352661132807,256.8624572753906,-0.010134834526655201,-0.028551293836223457
134,134,134,134,2019-08-16,251.8998413085937,252.54302978515625,253.3058013916016,-0.0025468470743766902,-0.005550445648239699
135,135,135,135,2019-08-19,253.28746032714844,251.7527313232422,252.3317108154297,0.0060961761798552505,0.0037876710328248464
136,136,136,136,2019-08-20,250.8612670898437,249.3357086181641,250.4293670654297,0.006118491732028053,0.0017246380864794908
137,137,137,137,2019-08-21,253.3518524169922,253.8849334716797,243.6287078857422,-0.002099695509292454,0.03990968312244214
138,138,138,138,2019-08-22,257.2483825683594,246.43170166015625,247.4977569580078,0.04389322004974816,0.039396824157909016
139,139,139,139,2019-08-23,251.817138671875,249.52870178222656,252.08352661132807,0.009171036731660864,-0.0010567447347077374
140,140,140,140,2019-08-26,255.9066619873047,251.8998413085937,252.54302978515625,0.015906404140216823,0.013319045886991843
141,141,141,141,2019-08-27,268.69921875,253.28746032714844,251.7527313232422,0.060846906526464295,0.06731401616850419
142,142,142,142,2019-08-28,270.6383056640625,250.8612670898437,249.3357086181641,0.07883655696889957,0.08543740952292356
143,143,143,143,2019-08-29,273.1528015136719,253.3518524169922,253.8849334716797,0.07815592784413217,0.07589212868412099
144,144,144,144,2019-08-30,271.4856872558594,257.2483825683594,246.43170166015625,0.05534458388175367,0.10166705593038539
145,145,145,145,2019-09-03,268.9896545410156,251.817138671875,249.52870178222656,0.06819438883195672,0.07799083880848867
146,146,146,146,2019-09-04,272.7383117675781,255.9066619873047,251.8998413085937,0.06577261275483504,0.08272522265488824
147,147,147,147,2019-09-05,273.5212097167969,268.69921875,253.28746032714844,0.017945682868856005,0.07988452868339535
148,148,148,148,2019-09-06,279.7749938964844,270.6383056640625,250.8612670898437,0.03375977472960923,0.11525783610223694
149,149,149,149,2019-09-09,275.39080810546875,273.1528015136719,253.3518524169922,0.008193240484428488,0.08698951864067128
150,150,150,150,2019-09-10,273.548828125,271.4856872558594,257.2483825683594,0.007599446180734493,0.06336461824909256
151,151,151,151,2019-09-11,267.7370300292969,268.9896545410156,251.817138671875,-0.004656775792571399,0.0632200470602835
152,152,152,152,2019-09-12,267.000244140625,272.7383117675781,255.9066619873047,-0.021038729725081584,0.04335011080669182
153,153,153,153,2019-09-13,268.8515319824219,273.5212097167969,268.69921875,-0.017072452038399355,0.0005668540203818129
154,154,154,154,2019-09-16,265.8949279785156,279.7749938964844,270.6383056640625,-0.04961153148341879,-0.017526630880680738
155,155,155,155,2019-09-17,268.40020751953125,275.39080810546875,273.1528015136719,-0.025384291632784772,-0.01739903075423066
156,156,156,156,2019-09-18,269.33966064453125,273.548828125,271.4856872558594,-0.015387261971911426,-0.007904750460401289
157,157,157,157,2019-09-19,265.10284423828125,267.7370300292969,268.9896545410156,-0.009838705504155998,-0.01444966465110542
158,158,158,158,2019-09-20,263.7489929199219,267.000244140625,272.7383117675781,-0.012176959729635062,-0.03295950169009165
159,159,159,159,2019-09-23,264.86346435546875,268.8515319824219,273.5212097167969,-0.014833717321773965,-0.0316529214326462
160,160,160,160,2019-09-24,265.17657470703125,265.8949279785156,279.7749938964844,-0.0027016433782536264,-0.05217914219615527
161,161,161,161,2019-09-25,265.72918701171875,268.40020751953125,275.39080810546875,-0.009951633541930627,-0.035083310006664425
162,162,162,162,2019-09-26,265.4989929199219,269.33966064453125,273.548828125,-0.014259569925270665,-0.029427416159135245
163,163,163,163,2019-09-27,263.371337890625,265.10284423828125,267.7370300292969,-0.006531451417020384,-0.016305895894169642
164,164,164,164,2019-09-30,265.3607482910156,263.7489929199219,267.000244140625,0.006110944171768384,-0.006140428278956445
165,165,165,165,2019-10-01,261.51080322265625,264.86346435546875,268.8515319824219,-0.012658073249064428,-0.027304024290423556
166,166,166,166,2019-10-02,262.5975952148437,265.17657470703125,265.8949279785156,-0.00972551778013131,-0.012400886277674106
167,167,167,167,2019-10-03,266.1805114746094,265.72918701171875,268.40020751953125,0.0016984376762148035,-0.008270098095063294
168,168,168,168,2019-10-04,268.6396484375,265.4989929199219,269.33966064453125,0.011829255859081123,-0.0025989941672760475
169,169,169,169,2019-10-07,270.2421875,263.371337890625,265.10284423828125,0.026088068900756323,0.019386224529146734
170,170,170,170,2019-10-08,268.84228515625,265.3607482910156,263.7489929199219,0.01312001449971878,0.019311134347627767
171,171,171,171,2019-10-09,273.4566650390625,261.51080322265625,264.86346435546875,0.04568018479234781,0.032443888418151046
172,172,172,172,2019-10-10,273.677734375,262.5975952148437,265.17657470703125,0.04219436644532526,0.03205848660410848
173,173,173,173,2019-10-11,274.1014709472656,266.1805114746094,265.72918701171875,0.02975784902048262,0.031506828548636845
174,174,174,174,2019-10-14,274.0277709960937,268.6396484375,265.4989929199219,0.02005706376528127,0.03212357976342384
175,175,175,175,2019-10-15,274.8290710449219,270.2421875,263.371337890625,0.016973232741175348,0.043504100507152144
176,176,176,176,2019-10-16,275.1882629394531,268.84228515625,265.3607482910156,0.023604835003968372,0.03703454528120287
177,177,177,177,2019-10-17,278.5224914550781,273.4566650390625,261.51080322265625,0.01852515247815223,0.06505156965900838
178,178,178,178,2019-10-18,278.9460754394531,273.677734375,262.5975952148437,0.01925016324943085,0.062256778137034896
179,179,179,179,2019-10-21,277.306640625,274.1014709472656,266.1805114746094,0.011693369125884923,0.041799187659356196
180,180,180,180,2019-10-22,276.2843017578125,274.0277709960937,268.6396484375,0.008234679111231324,0.028456906360533107
181,181,181,181,2019-10-23,273.84356689453125,274.8290710449219,270.2421875,-0.003585880295136401,0.013326488465207786
182,182,182,182,2019-10-24,273.5948486328125,275.1882629394531,268.84228515625,-0.005790269866964515,0.017677886772165863
183,183,183,183,2019-10-25,273.0883483886719,278.5224914550781,273.4566650390625,-0.019510607699998683,-0.0013468922044302944
184,184,184,184,2019-10-28,275.3356628417969,278.9460754394531,273.677734375,-0.01294304855147499,0.006057958900394622
185,185,185,185,2019-10-29,272.498779296875,277.306640625,274.1014709472656,-0.017337707157999982,-0.0058470742417101595
186,186,186,186,2019-10-30,276.16461181640625,276.2843017578125,274.0277709960937,-0.0004332129644889493,0.007797898776993106
187,187,187,187,2019-10-31,274.2446594238281,273.84356689453125,274.8290710449219,0.0014646775669970857,-0.0021264548865655986
188,188,188,188,2019-11-01,273.3031616210937,273.5948486328125,275.1882629394531,-0.0010661275721249863,-0.0068502242727342955
189,189,189,189,2019-11-04,273.9769592285156,273.0883483886719,278.5224914550781,0.003253931722414727,-0.01632016216290255
190,190,190,190,2019-11-05,276.1553649902344,275.3356628417969,278.9460754394531,0.002977101258795134,-0.010004480058815157
191,191,191,191,2019-11-06,278.36138916015625,272.498779296875,277.306640625,0.021514261012135494,0.0038035458969862823
192,192,192,192,2019-11-07,281.7212829589844,276.16461181640625,276.2843017578125,0.02012086597928109,0.019678936394793345
193,193,193,193,2019-11-08,279.3305969238281,274.2446594238281,273.84356689453125,0.018545256307580527,0.020037096695465495
194,194,194,194,2019-11-11,277.6875915527344,273.3031616210937,273.5948486328125,0.016042368136667262,0.01495913735354959
195,195,195,195,2019-11-12,277.373779296875,273.9769592285156,273.0883483886719,0.012398196103513115,0.015692470709529838
196,196,196,196,2019-11-13,279.5890197753906,276.1553649902344,275.3356628417969,0.012433779026084446,0.015447896904069669
197,197,197,197,2019-11-14,281.14898681640625,278.36138916015625,272.498779296875,0.010014311484291882,0.03174402300755719
198,198,198,198,2019-11-15,280.2905578613281,281.7212829589844,276.16461181640625,-0.005078512644231203,0.014940169262761316
199,199,199,199,2019-11-18,281.1028137207031,279.3305969238281,274.2446594238281,0.006344513692348119,0.025007430632500105
200,200,200,200,2019-11-19,278.9798583984375,277.6875915527344,273.3031616210937,0.0046536715539833295,0.020770695602907008
201,201,201,201,2019-11-20,277.4383239746094,277.373779296875,273.9769592285156,0.00023269927639879562,0.012633780431173802
202,202,202,202,2019-11-21,277.1614074707031,279.5890197753906,276.1553649902344,-0.008682788425088184,0.003643030728388341
203,203,203,203,2019-11-22,276.2753295898437,281.14898681640625,278.36138916015625,-0.017334784954231797,-0.007494069405984849
204,204,204,204,2019-11-25,276.0353698730469,280.2905578613281,281.7212829589844,-0.015181346174302779,-0.020182760160031288
205,205,205,205,2019-11-26,278.0567932128906,281.1028137207031,279.3305969238281,-0.010835965914019474,-0.004560201155782706
206,206,206,206,2019-11-27,277.61376953125,278.9798583984375,277.6875915527344,-0.004896729373331521,-0.00026584558954034776
207,207,207,207,2019-11-29,276.7367858886719,277.4383239746094,277.373779296875,-0.0025286271769783264,-0.002296516310293817
208,208,208,208,2019-12-02,274.5031433105469,277.1614074707031,279.5890197753906,-0.009591032836839819,-0.018190544353027582
209,209,209,209,2019-12-03,272.9154968261719,276.2753295898437,281.14898681640625,-0.012161175479040387,-0.02928514907155244
210,210,210,210,2019-12-04,273.70001220703125,276.0353698730469,280.2905578613281,-0.008460356609697128,-0.023513263181550004
211,211,211,211,2019-12-05,270.543212890625,278.0567932128906,281.1028137207031,-0.027021747015952058,-0.03756490620036945
212,212,212,212,2019-12-06,272.2508239746094,277.61376953125,278.9798583984375,-0.019318009930472613,-0.02412014423714326
213,213,213,213,2019-12-09,272.4447326660156,276.7367858886719,277.4383239746094,-0.01550951460563288,-0.0179989240024776
214,214,214,214,2019-12-10,273.0169982910156,274.5031433105469,277.1614074707031,-0.0054139453618203826,-0.014953052870918082
215,215,215,215,2019-12-11,272.5739440917969,272.9154968261719,276.2753295898437,-0.0012514962995763268,-0.013397452112506314
216,216,216,216,2019-12-12,274.4569702148437,273.70001220703125,276.0353698730469,0.0027656484254734437,-0.0057181065561602296
217,217,217,217,2019-12-13,269.407958984375,270.543212890625,278.0567932128906,-0.004196201760599871,-0.03110456007414919
218,218,218,218,2019-12-16,270.9125366210937,272.2508239746094,277.61376953125,-0.004915641150237571,-0.02413869067615526
219,219,219,219,2019-12-17,272.8047180175781,272.4447326660156,276.7367858886719,0.0013213151454236627,-0.01420869241675582
220,220,220,220,2019-12-18,269.407958984375,273.0169982910156,274.5031433105469,-0.013219101115431897,-0.01856147898608096
221,221,221,221,2019-12-19,271.1062927246094,272.5739440917969,272.9154968261719,-0.005384415491648142,-0.006629173215161321
222,222,222,222,2019-12-20,272.1401062011719,274.4569702148437,273.70001220703125,-0.008441629344877577,-0.005699327498310258
223,223,223,223,2019-12-23,270.73712158203125,269.407958984375,270.543212890625,0.0049336426535688815,0.0007167383329798049
224,224,224,224,2019-12-24,271.5863342285156,270.9125366210937,272.2508239746094,0.0024871407422695224,-0.002440726299347107
225,225,225,225,2019-12-26,272.9708557128906,272.8047180175781,272.4447326660156,0.0006089986145394466,0.0019311184390558012
226,226,226,226,2019-12-27,271.4754943847656,269.407958984375,273.0169982910156,0.007674366444795799,-0.005646182896666629
227,227,227,227,2019-12-30,272.4262390136719,271.1062927246094,272.5739440917969,0.004868740875754174,-0.0005418899396900656
228,228,228,228,2019-12-31,271.3002014160156,272.1401062011719,274.4569702148437,-0.0030862955000663383,-0.011501871482283543
229,229,229,229,2020-01-02,269.0570678710937,270.73712158203125,269.407958984375,-0.006205479696025029,-0.0013024526617703147
230,230,230,230,2020-01-03,269.2787170410156,271.5863342285156,270.9125366210937,-0.008496808921020116,-0.006030800938397252
231,231,231,231,2020-01-06,269.3525085449219,272.9708557128906,272.8047180175781,-0.013255434022504287,-0.012654507948919758
232,232,232,232,2020-01-07,268.92791748046875,271.4754943847656,269.407958984375,-0.009384187364941954,-0.0017818386127712582
233,233,233,233,2020-01-08,272.0108642578125,272.4262390136719,271.1062927246094,-0.0015247237467406194,0.003336593644183594
234,234,234,234,2020-01-09,276.3769226074219,271.3002014160156,272.1401062011719,0.018712559610752022,0.015568511622164438
235,235,235,235,2020-01-10,274.3646240234375,269.0570678710937,270.73712158203125,0.01972650707279211,0.013398614937653264
236,236,236,236,2020-01-13,276.7922668457031,269.2787170410156,271.5863342285156,0.027902501494550203,0.019168610349912463
237,237,237,237,2020-01-14,276.681396484375,269.3525085449219,272.9708557128906,0.027209280429741467,0.013593175585701056
238,238,238,238,2020-01-15,277.6690979003906,268.92791748046875,271.4754943847656,0.03250380437187861,0.022814595216637645
239,239,239,239,2020-01-16,279.708984375,272.0108642578125,272.4262390136719,0.028300781802197417,0.026732907181391763
240,240,240,240,2020-01-17,281.2320556640625,276.3769226074219,271.3002014160156,0.01756707112459277,0.03660835560094999
241,241,241,241,2020-01-21,289.1517944335937,274.3646240234375,269.0570678710937,0.053896053337011196,0.07468574128715133
242,242,242,242,2020-01-22,287.88726806640625,276.7922668457031,269.2787170410156,0.04008421675627227,0.06910516816877221
243,243,243,243,2020-01-23,288.80096435546875,276.681396484375,269.3525085449219,0.04380333490104449,0.07220447255386642
244,244,244,244,2020-01-24,286.6134033203125,277.6690979003906,268.92791748046875,0.03221210241814698,0.06576292266543193
245,245,245,245,2020-01-27,285.635009765625,279.708984375,272.0108642578125,0.021186396296373866,0.050086769677329945
