,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GOOG,GOOG_6m,GOOG_12m,GOOG_6m_ret,GOOG_12m_ret
0,0,0,0,2019-02-05,57.29949951171875,,,,
1,1,1,1,2019-02-06,55.76150131225586,,,,
2,2,2,2,2019-02-07,54.93550109863281,,,,
3,3,3,3,2019-02-08,54.75299835205078,,,,
4,4,4,4,2019-02-11,54.7504997253418,,,,
5,5,5,5,2019-02-12,56.06850051879883,,,,
6,6,6,6,2019-02-13,56.007999420166016,57.29949951171875,,-0.02253946548501007,
7,7,7,7,2019-02-14,56.08349990844727,55.76150131225586,,0.005774568270467961,
8,8,8,8,2019-02-15,55.682498931884766,54.93550109863281,,0.013597724937664202,
9,9,9,9,2019-02-19,55.928001403808594,54.75299835205078,,0.021460067706297714,
10,10,10,10,2019-02-20,55.68999862670898,54.7504997253418,,0.01715964066228093,
11,11,11,11,2019-02-21,54.8484992980957,56.06850051879883,,-0.02175911981619838,
12,12,12,12,2019-02-22,55.51850128173828,56.007999420166016,57.29949951171875,-0.008739789735312087,-0.0310822650312369
13,13,13,13,2019-02-25,55.470001220703125,56.08349990844727,55.76150131225586,-0.01093902286315307,-0.005227622727020487
14,14,14,14,2019-02-26,55.75650024414063,55.682498931884766,54.93550109863281,0.0013289869110650887,0.014944783047191601
15,15,15,15,2019-02-27,55.8025016784668,55.928001403808594,54.75299835205078,-0.0022439515482712835,0.0191679608058708
16,16,16,16,2019-02-28,55.99599838256836,55.68999862670898,54.7504997253418,0.005494698570752465,0.022748626286055007
17,17,17,17,2019-03-01,57.04949951171875,54.8484992980957,56.06850051879883,0.04012872260480349,0.017496437105376295
18,18,18,18,2019-03-04,57.38999938964844,55.51850128173828,56.007999420166016,0.0337094493673904,0.024675046132514034
19,19,19,19,2019-03-05,58.10150146484375,55.470001220703125,56.08349990844727,0.04744006104615828,0.03598209027059185
20,20,20,20,2019-03-06,57.89300155639648,55.75650024414063,55.682498931884766,0.03831842570643351,0.03969833730371497
21,21,21,21,2019-03-07,57.165000915527344,55.8025016784668,55.928001403808594,0.024416454389648123,0.02211771350074576
22,22,22,22,2019-03-08,57.11600112915039,55.99599838256836,55.68999862670898,0.020001478300825992,0.02560607896581102
23,23,23,23,2019-03-11,58.78799819946289,57.04949951171875,54.8484992980957,0.03047351339843085,0.071825099169194
24,24,24,24,2019-03-12,59.65999984741211,57.38999938964844,55.51850128173828,0.03955393765299675,0.07459672847898169
25,25,25,25,2019-03-13,59.66600036621094,58.10150146484375,55.470001220703125,0.02692699606590776,0.07564447544922248
26,26,26,26,2019-03-14,59.27750015258789,57.89300155639648,55.75650024414063,0.023914783462085643,0.06314958602189669
27,27,27,27,2019-03-15,59.22299957275391,57.165000915527344,55.8025016784668,0.036001025527274466,0.06129649731468989
28,28,28,28,2019-03-18,59.2130012512207,57.11600112915039,55.99599838256836,0.03671475734669505,0.057450585069910964
29,29,29,29,2019-03-19,59.942501068115234,58.78799819946289,57.04949951171875,0.019638410968429554,0.05071037574663073
30,30,30,30,2019-03-20,61.19850158691406,59.65999984741211,57.38999938964844,0.025787826742153186,0.06636177448631542
31,31,31,31,2019-03-21,61.57699966430664,59.66600036621094,58.10150146484375,0.032028278858421855,0.059817700263148144
32,32,32,32,2019-03-22,60.275001525878906,59.27750015258789,57.89300155639648,0.016827655868134173,0.04114486907648085
33,33,33,33,2019-03-25,59.650001525878906,59.22299957275391,57.165000915527344,0.007210069672348052,0.04347066510195008
34,34,34,34,2019-03-26,59.23099899291992,59.2130012512207,57.11600112915039,0.0003039491550658191,0.037029865921234695
35,35,35,35,2019-03-27,58.6510009765625,59.942501068115234,58.78799819946289,-0.021545649056003646,-0.002330360398317577
36,36,36,36,2019-03-28,58.42449951171875,61.19850158691406,59.65999984741211,-0.04532794109763749,-0.02070902344708858
37,37,37,37,2019-03-29,58.66550064086914,61.57699966430664,59.66600036621094,-0.04728224888042354,-0.01676833907419717
38,38,38,38,2019-04-01,59.72150039672852,60.275001525878906,59.27750015258789,-0.00918293015575855,0.007490198523853353
39,39,39,39,2019-04-02,60.02450180053711,59.650001525878906,59.22299957275391,0.006278294469040935,0.013533631081934061
40,40,40,40,2019-04-03,60.29600143432617,59.23099899291992,59.2130012512207,0.0179804909509218,0.0182899052610197
41,41,41,41,2019-04-04,60.75,58.6510009765625,59.942501068115234,0.035787948858303054,0.013471225215764271
42,42,42,42,2019-04-05,60.35749816894531,58.42449951171875,61.19850158691406,0.03308541234210893,-0.013742222377362556
43,43,43,43,2019-04-08,60.19200134277344,58.66550064086914,61.57699966430664,0.026020415495114024,-0.02249213714672138
44,44,44,44,2019-04-09,59.86249923706055,59.72150039672852,60.275001525878906,0.002360939350072755,-0.00684367114683937
45,45,45,45,2019-04-10,60.108001708984375,60.02450180053711,59.650001525878906,0.001391097067739766,0.0076781252538069555
46,46,46,46,2019-04-11,60.23099899291992,60.29600143432617,59.23099899291992,-0.0010780555900883337,0.016883051392051263
47,47,47,47,2019-04-12,60.89350128173828,60.75,58.6510009765625,0.0023621610162680717,0.03823464677221633
48,48,48,48,2019-04-15,61.05500030517578,60.35749816894531,58.42449951171875,0.011556180381733228,0.045023933716871856
49,49,49,49,2019-04-16,61.35649871826172,60.19200134277344,58.66550064086914,0.0193463807401395,0.045870197100438714
50,50,50,50,2019-04-17,61.81700134277344,59.86249923706055,59.72150039672852,0.032649858101862606,0.03508788178670241
51,51,51,51,2019-04-18,61.81850051879883,60.108001708984375,60.02450180053711,0.028457089924498025,0.029887773566588116
52,52,52,52,2019-04-22,62.44200134277344,60.23099899291992,60.29600143432617,0.036708711242086745,0.03559108162063884
53,53,53,53,2019-04-23,63.227500915527344,60.89350128173828,60.75,0.03832920729899003,0.0407819080745242
54,54,54,54,2019-04-24,62.79999923706055,61.05500030517578,60.35749816894531,0.02858077017709615,0.04046723509444483
55,55,55,55,2019-04-25,63.17250061035156,61.35649871826172,60.19200134277344,0.029597547611518893,0.04951653377672516
56,56,56,56,2019-04-26,63.60900115966797,61.81700134277344,59.86249923706055,0.02898878589981968,0.06258512374785696
57,57,57,57,2019-04-29,64.37899780273438,61.81850051879883,60.108001708984375,0.041419595468138226,0.07105536654550959
58,58,58,58,2019-04-30,59.42399978637695,62.44200134277344,60.23099899291992,-0.048332876773587996,-0.013398403148482285
59,59,59,59,2019-05-01,58.40399932861328,63.227500915527344,60.89350128173828,-0.0762880315854697,-0.040882884063551006
60,60,60,60,2019-05-02,58.13050079345703,62.79999923706055,61.05500030517578,-0.07435507166133648,-0.047899426698894576
61,61,61,61,2019-05-03,59.27000045776367,63.17250061035156,61.35649871826172,-0.061775299614282186,-0.0340061493743129
62,62,62,62,2019-05-06,59.46950149536133,63.60900115966797,61.81700134277344,-0.06507726247604306,-0.037974987405087646
63,63,63,63,2019-05-07,58.70500183105469,64.37899780273438,61.81850051879883,-0.08813426995346452,-0.050365160293678324
64,64,64,64,2019-05-08,58.3134994506836,59.42399978637695,62.44200134277344,-0.018687741311346984,-0.06611738578695692
65,65,65,65,2019-05-09,58.11899948120117,58.40399932861328,63.227500915527344,-0.004879800196704753,-0.08079556143063737
66,66,66,66,2019-05-10,58.2135009765625,58.13050079345703,62.79999923706055,0.0014278250139350135,-0.0730334126786325
67,67,67,67,2019-05-13,56.60150146484375,59.27000045776367,63.17250061035156,-0.045022759782523014,-0.10401676492177792
68,68,68,68,2019-05-14,56.02199935913086,59.46950149536133,63.60900115966797,-0.057970927106213876,-0.11927560034298634
69,69,69,69,2019-05-15,58.21049880981445,58.70500183105469,64.37899780273438,-0.008423524500746127,-0.09581539327190225
70,70,70,70,2019-05-16,58.94900131225586,58.3134994506836,59.42399978637695,0.010898023057417605,-0.007993377689631487
71,71,71,71,2019-05-17,58.1150016784668,58.11899948120117,58.40399932861328,-6.878650303787648e-05,-0.00494825103535157
72,72,72,72,2019-05-20,56.942501068115234,58.2135009765625,58.13050079345703,-0.02183342157962609,-0.020436770871162246
73,73,73,73,2019-05-21,57.48149871826172,56.60150146484375,59.27000045776367,0.015547242222267776,-0.030175497312109112
74,74,74,74,2019-05-22,57.57099914550781,56.02199935913086,59.46950149536133,0.027649848347022443,-0.031923966102214596
75,75,75,75,2019-05-23,57.03850173950195,58.21049880981445,58.70500183105469,-0.020133774736094456,-0.028387701892058637
76,76,76,76,2019-05-24,56.67350006103516,58.94900131225586,58.3134994506836,-0.03860118408397206,-0.028123837620745107
77,77,77,77,2019-05-28,56.70750045776367,58.1150016784668,58.11899948120117,-0.02421924081651783,-0.024286361362673703
78,78,78,78,2019-05-29,55.823001861572266,56.942501068115234,58.2135009765625,-0.019660169215324985,-0.04106434203214615
79,79,79,79,2019-05-30,55.897499084472656,57.48149871826172,56.60150146484375,-0.027556686396658425,-0.012437874652642567
80,80,80,80,2019-05-31,55.18149948120117,57.57099914550781,56.02199935913086,-0.04150526653649522,-0.015003032514809722
81,81,81,81,2019-06-03,51.811500549316406,57.03850173950195,58.21049880981445,-0.09163987536098961,-0.10992859348972217
82,82,82,82,2019-06-04,52.65250015258789,56.67350006103516,58.94900131225586,-0.07095026606997645,-0.10681268587257453
83,83,83,83,2019-06-05,52.11100006103516,56.70750045776367,58.1150016784668,-0.08105630400959096,-0.10331242267960361
84,84,84,84,2019-06-06,52.21699905395508,55.823001861572266,56.942501068115234,-0.06459707803889181,-0.08298725776915661
85,85,85,85,2019-06-07,53.30199813842773,55.897499084472656,57.48149871826172,-0.04643322131679972,-0.0727103619952445
86,86,86,86,2019-06-10,54.01900100708008,55.18149948120117,57.57099914550781,-0.021066815600346733,-0.06169769834027439
87,87,87,87,2019-06-11,53.93600082397461,51.811500549316406,57.03850173950195,0.041004415084176404,-0.05439309976437745
88,88,88,88,2019-06-12,53.85150146484375,52.65250015258789,56.67350006103516,0.022771973007571056,-0.04979397060623092
89,89,89,89,2019-06-13,54.4384994506836,52.11100006103516,56.70750045776367,0.044664262572630564,-0.04001236148241172
90,90,90,90,2019-06-14,54.26750183105469,52.21699905395508,55.823001861572266,0.03926887439434923,-0.027864858188293873
91,91,91,91,2019-06-17,54.625,53.30199813842773,55.897499084472656,0.02482086803080774,-0.02276486614454154
92,92,92,92,2019-06-18,55.18000030517578,54.01900100708008,55.18149948120117,0.021492424451602377,-2.7168091470630706e-05
93,93,93,93,2019-06-19,55.11650085449219,53.93600082397461,51.811500549316406,0.021887051551527703,0.06378893238249184
94,94,94,94,2019-06-20,55.57099914550781,53.85150146484375,52.65250015258789,0.0319303572582208,0.055429447499398155
95,95,95,95,2019-06-21,56.09400177001953,54.4384994506836,52.11100006103516,0.03041050609478435,0.07643303149659886
96,96,96,96,2019-06-24,55.7760009765625,54.26750183105469,52.21699905395508,0.027797467998509795,0.06815791767217338
97,97,97,97,2019-06-25,54.317501068115234,54.625,53.30199813842773,-0.005629271064252039,0.019051873572360156
98,98,98,98,2019-06-26,53.9900016784668,55.18000030517578,54.01900100708008,-0.021565759697855014,-0.0005368357073001206
99,99,99,99,2019-06-27,53.80049896240234,55.11650085449219,53.93600082397461,-0.023876731499412496,-0.0025122712010943182
100,100,100,100,2019-06-28,54.045501708984375,55.57099914550781,53.85150146484375,-0.0274513228119051,0.0036025039017208993
101,101,101,101,2019-07-01,54.897499084472656,56.09400177001953,54.4384994506836,-0.02133031425449783,0.00843152618864651
102,102,102,102,2019-07-02,55.5625,55.7760009765625,54.26750183105469,-0.0038278286866104683,0.023863235366479385
103,103,103,103,2019-07-03,56.07899856567383,54.317501068115234,54.625,0.032429649061904486,0.02661782271256441
104,104,104,104,2019-07-05,56.579498291015625,53.9900016784668,55.18000030517578,0.047962521430733984,0.0253624135212005
105,105,105,105,2019-07-08,55.817501068115234,53.80049896240234,55.11650085449219,0.03749039775862384,0.012718518098122633
106,106,106,106,2019-07-09,56.24150085449219,54.045501708984375,55.57099914550781,0.04063241298660669,0.012065676689179572
107,107,107,107,2019-07-10,57.02399826049805,54.897499084472656,56.09400177001953,0.038735811493949335,0.01657925020738249
108,108,108,108,2019-07-11,57.21049880981445,55.5625,55.7760009765625,0.029660271042779796,0.025718907919819234
109,109,109,109,2019-07-12,57.244998931884766,56.07899856567383,54.317501068115234,0.020792103925419525,0.0538960336208838
110,110,110,110,2019-07-15,57.516998291015625,56.579498291015625,53.9900016784668,0.016569606099686274,0.06532684761807528
111,111,111,111,2019-07-16,57.67900085449219,55.817501068115234,53.80049896240234,0.03334975143558161,0.07209044464067671
112,112,112,112,2019-07-17,57.317501068115234,56.24150085449219,54.045501708984375,0.019131783421051818,0.06054156693279311
113,113,113,113,2019-07-18,57.31650161743164,57.02399826049805,54.897499084472656,0.005129478217177574,0.04406398421240976
114,114,114,114,2019-07-19,56.505001068115234,57.21049880981445,55.5625,-0.012331613189469182,0.01696289886371627
115,115,115,115,2019-07-22,56.90349960327149,57.244998931884766,56.07899856567383,-0.005965574897112358,0.014702492175071358
116,116,116,116,2019-07-23,57.31050109863281,57.516998291015625,56.579498291015625,-0.003590194177693573,0.012919923818647039
117,117,117,117,2019-07-24,56.89049911499024,57.67900085449219,55.817501068115234,-0.01367051661472285,0.019223326489761883
118,118,118,118,2019-07-25,56.60599899291992,57.317501068115234,56.24150085449219,-0.012413347789705154,0.006480946149903799
119,119,119,119,2019-07-26,62.52050018310547,57.31650161743164,57.02399826049805,0.09079407184354626,0.09638927627449423
120,120,120,120,2019-07-29,61.97050094604492,56.505001068115234,57.21049880981445,0.09672594946668833,0.08320154928301182
121,121,121,121,2019-07-30,61.25699996948242,56.90349960327149,57.244998931884766,0.07650672448203233,0.07008474298988965
122,122,122,122,2019-07-31,60.83399963378906,57.31050109863281,57.516998291015625,0.061480853728572704,0.05766993134778331
123,123,123,123,2019-08-01,60.45050048828125,56.89049911499024,57.67900085449219,0.06257637793079174,0.048050409901877034
124,124,124,124,2019-08-02,59.699501037597656,56.60599899291992,57.317501068115234,0.05464972087259978,0.04155798709109271
125,125,125,125,2019-08-05,57.61600112915039,62.52050018310547,57.31650161743164,-0.07844625426206031,0.005225362736159367
126,126,126,126,2019-08-06,58.497501373291016,61.97050094604492,56.505001068115234,-0.056042786805575395,0.03526237089658446
127,127,127,127,2019-08-07,58.699501037597656,61.25699996948242,56.90349960327149,-0.041750313158641195,0.03156223161752436
128,128,128,128,2019-08-08,60.2400016784668,60.83399963378906,57.31050109863281,-0.009764243003880013,0.0511162967288008
129,129,129,129,2019-08-09,59.4005012512207,60.45050048828125,56.89049911499024,-0.017369570616939667,0.04411988249843102
130,130,130,130,2019-08-12,58.73550033569336,59.699501037597656,56.60599899291992,-0.016147550400751,0.03761971134967146
131,131,131,131,2019-08-13,59.86349868774414,57.61600112915039,62.52050018310547,0.039008218455769406,-0.04249808442958225
132,132,132,132,2019-08-14,58.214500427246094,58.497501373291016,61.97050094604492,-0.004837829640602975,-0.060609490991028414
133,133,133,133,2019-08-15,58.36299896240234,58.699501037597656,61.25699996948242,-0.005732622411556587,-0.04724359678929502
134,134,134,134,2019-08-16,58.880001068115234,60.2400016784668,60.83399963378906,-0.022576370724732286,-0.03212017255871036
135,135,135,135,2019-08-19,59.92250061035156,59.4005012512207,60.45050048828125,0.008787793842398361,-0.0087344169802539
136,136,136,136,2019-08-20,59.134498596191406,58.73550033569336,59.699501037597656,0.00679313631820011,-0.009464106593628396
137,137,137,137,2019-08-21,59.5625,59.86349868774414,57.61600112915039,-0.005028083796341232,0.03378399806828658
138,138,138,138,2019-08-22,59.47650146484375,58.214500427246094,58.497501373291016,0.02167846547399055,0.016735759110554582
139,139,139,139,2019-08-23,57.56449890136719,58.36299896240234,58.699501037597656,-0.013681614639945883,-0.01933580552079117
140,140,140,140,2019-08-26,58.44449996948242,58.880001068115234,60.2400016784668,-0.0073964179811920605,-0.0298058044315459
141,141,141,141,2019-08-27,58.391998291015625,59.92250061035156,59.4005012512207,-0.02554136265587592,-0.01697802104295132
142,142,142,142,2019-08-28,58.55099868774414,59.134498596191406,58.73550033569336,-0.009867335012541112,-0.003141228846178734
143,143,143,143,2019-08-29,59.64250183105469,59.5625,59.86349868774414,0.0013431577092077873,-0.0036916795966470684
144,144,144,144,2019-08-30,59.40499877929688,59.47650146484375,58.214500427246094,-0.001202200596636227,0.020450203013227197
145,145,145,145,2019-09-03,58.41949844360352,57.56449890136719,58.36299896240234,0.014852896464908394,0.0009680702192425006
146,146,146,146,2019-09-04,59.070499420166016,58.44449996948242,58.880001068115234,0.010711007041046994,0.0032353659747799135
147,147,147,147,2019-09-05,60.56900024414063,58.391998291015625,59.92250061035156,0.03728253899233258,0.010788929487321575
148,148,148,148,2019-09-06,60.24649810791016,58.55099868774414,59.134498596191406,0.02895765158862984,0.01880458172668731
149,149,149,149,2019-09-09,60.22050094604492,59.64250183105469,59.5625,0.009691060858370681,0.011047235190680738
150,150,150,150,2019-09-10,60.29999923706055,59.40499877929688,59.47650146484375,0.015066079894872075,0.01384576684799721
151,151,151,151,2019-09-11,61.00849914550781,58.41949844360352,57.56449890136719,0.044317407216421634,0.05982854554230865
152,152,152,152,2019-09-12,61.712501525878906,59.070499420166016,58.44449996948242,0.04472625306450251,0.05591632331704299
153,153,153,153,2019-09-13,61.97800064086914,60.56900024414063,58.391998291015625,0.023262731612691878,0.06141256430344266
154,154,154,154,2019-09-16,61.56499862670898,60.24649810791016,58.55099868774414,0.021885098058930907,0.051476490692134336
155,155,155,155,2019-09-17,61.45750045776367,60.22050094604492,59.64250183105469,0.020541169407193305,0.030431295988391227
156,156,156,156,2019-09-18,61.62049865722656,60.29999923706055,59.40499877929688,0.021898829798897124,0.0372948392131236
157,157,157,157,2019-09-19,61.93550109863281,61.00849914550781,58.41949844360352,0.015194636257385374,0.06018543035633095
158,158,158,158,2019-09-20,61.49649810791016,61.712501525878906,59.070499420166016,-0.003500156574890445,0.041069547600878
159,159,159,159,2019-09-23,61.70149993896485,61.97800064086914,60.56900024414063,-0.0044612717261802715,0.018697678519694172
160,160,160,160,2019-09-24,60.9379997253418,61.56499862670898,60.24649810791016,-0.010184340377702328,0.011477872393397037
161,161,161,161,2019-09-25,62.32600021362305,61.45750045776367,60.22050094604492,0.014131712962460075,0.03496316427962909
162,162,162,162,2019-09-26,62.06949996948242,61.62049865722656,60.29999923706055,0.007286557591062337,0.029344954474465945
163,163,163,163,2019-09-27,61.25450134277344,61.93550109863281,61.00849914550781,-0.01099530549974681,0.004032261090030964
164,164,164,164,2019-09-30,60.95000076293945,61.49649810791016,61.712501525878906,-0.008886641707821386,-0.012355693645309418
165,165,165,165,2019-10-01,60.255001068115234,61.70149993896485,61.97800064086914,-0.023443496062178326,-0.027800179982213513
166,166,166,166,2019-10-02,58.83150100708008,60.9379997253418,61.56499862670898,-0.034567900616299774,-0.0444001897279831
167,167,167,167,2019-10-03,59.39149856567383,62.32600021362305,61.45750045776367,-0.04708310557217188,-0.033616757543038944
168,168,168,168,2019-10-04,60.45000076293945,62.06949996948242,61.62049865722656,-0.026091706995210573,-0.018995268129818
169,169,169,169,2019-10-07,60.38399887084961,61.25450134277344,61.93550109863281,-0.014211240853183815,-0.025050289418219518
170,170,170,170,2019-10-08,59.45650100708008,60.95000076293945,61.49649810791016,-0.02450368723813856,-0.03317257345695401
171,171,171,171,2019-10-09,60.115501403808594,60.255001068115234,61.70149993896485,-0.002315154955336296,-0.0257043756914358
172,172,172,172,2019-10-10,60.43349838256836,58.83150100708008,60.9379997253418,0.027230265216172,-0.008278928501875837
173,173,173,173,2019-10-11,60.772499084472656,59.39149856567383,62.32600021362305,0.02325249492184045,-0.024925410323552777
174,174,174,174,2019-10-14,60.85699844360352,60.45000076293945,62.06949996948242,0.006732798602603118,-0.019534578601004493
175,175,175,175,2019-10-15,62.1505012512207,60.38399887084961,61.25450134277344,0.029254478229395087,0.014627494940059105
176,176,176,176,2019-10-16,62.18199920654297,59.45650100708008,60.95000076293945,0.0458402050793123,0.020213263792978164
177,177,177,177,2019-10-17,62.65349960327149,60.115501403808594,60.255001068115234,0.04221869800959688,0.039805800226355936
178,178,178,178,2019-10-18,62.27450180053711,60.43349838256836,58.83150100708008,0.030463293822814208,0.05852308260913963
179,179,179,179,2019-10-21,62.307498931884766,60.772499084472656,59.39149856567383,0.0252581327168806,0.04909794224145547
180,180,180,180,2019-10-22,62.13999938964844,60.85699844360352,60.45000076293945,0.021082225197712967,0.027956966176666764
181,181,181,181,2019-10-23,62.95650100708008,62.1505012512207,60.38399887084961,0.012968515774336442,0.042602381166119585
182,182,182,182,2019-10-24,63.04949951171875,62.18199920654297,59.45650100708008,0.013950987685267258,0.060430708901131336
183,183,183,183,2019-10-25,63.25650024414063,62.65349960327149,60.115501403808594,0.00962437285526585,0.05224939935597117
184,184,184,184,2019-10-28,64.5,62.27450180053711,60.43349838256836,0.035736908929293154,0.06728886670913958
185,185,185,185,2019-10-29,63.13100051879883,62.307498931884766,60.772499084472656,0.013216733154613136,0.03880869587159652
186,186,186,186,2019-10-30,63.06449890136719,62.13999938964844,60.85699844360352,0.01487768781460197,0.036273567777243665
187,187,187,187,2019-10-31,63.00550079345703,62.95650100708008,62.1505012512207,0.0007783117802471207,0.013756921103183162
188,188,188,188,2019-11-01,63.6870002746582,63.04949951171875,62.18199920654297,0.010111115359781042,0.024203163090916968
189,189,189,189,2019-11-04,64.56849670410156,63.25650024414063,62.65349960327149,0.020740895479472332,0.030564886446184714
190,190,190,190,2019-11-05,64.60150146484375,64.5,62.27450180053711,0.0015736661216085857,0.037366813013774536
191,191,191,191,2019-11-06,64.58999633789062,63.13100051879883,62.307498931884766,0.02311060821311295,0.03663278810951964
192,192,192,192,2019-11-07,65.44300079345703,63.06449890136719,62.13999938964844,0.03771538557389986,0.053154191120877714
193,193,193,193,2019-11-08,65.56849670410156,63.00550079345703,62.95650100708008,0.04067892292526132,0.04148889559042912
194,194,194,194,2019-11-11,64.95950317382812,63.6870002746582,63.04949951171875,0.019980575214440854,0.030293716475169985
195,195,195,195,2019-11-12,64.94000244140625,64.56849670410156,63.25650024414063,0.005753668681604651,0.02661390040182554
196,196,196,196,2019-11-13,64.9000015258789,64.60150146484375,64.5,0.004620636583773541,0.006201574044634173
197,197,197,197,2019-11-14,65.572998046875,64.58999633789062,63.13100051879883,0.01521910148193828,0.03868143238675592
198,198,198,198,2019-11-15,66.74349975585938,65.44300079345703,63.06449890136719,0.019872239149100412,0.05833711388472529
199,199,199,199,2019-11-18,66.03500366210938,65.56849670410156,63.00550079345703,0.007114803319543395,0.04808314878066877
200,200,200,200,2019-11-19,65.77300262451172,64.95950317382812,63.6870002746582,0.012523178456379291,0.03275397397989188
201,201,201,201,2019-11-20,65.15249633789062,64.94000244140625,64.56849670410156,0.003272157198886738,0.009044652788888108
202,202,202,202,2019-11-21,65.06749725341797,64.9000015258789,64.60150146484375,0.0025808277904626475,0.0072133894415413735
