,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TROW,TROW_6m,TROW_12m,TROW_6m_ret,TROW_12m_ret
35,35,35,35,2019-03-27,83.23898315429688,86.22111511230469,82.61479187011719,-0.03458702609127162,0.007555442192010986
36,36,36,36,2019-03-28,83.23898315429688,84.72582244873047,83.73197937011719,-0.01754883282877917,-0.005887788865484023
37,37,37,37,2019-03-29,84.10420989990234,85.94387817382812,84.4990234375,-0.021405460319173786,-0.004672403556115423
38,38,38,38,2019-04-01,86.7755355834961,82.96177673339844,84.57462310791016,0.045970072005007134,0.026023319935789324
39,39,39,39,2019-04-02,86.75031280517578,82.50814819335938,86.05308532714844,0.05141509905027575,0.008102294942438082
40,40,40,40,2019-04-03,86.7755355834961,83.9110107421875,86.39749908447266,0.03413765149498316,0.004375549096089282
41,41,41,41,2019-04-04,86.53192138671875,83.23898315429688,86.22111511230469,0.0395600487612624,0.00360475823131301
42,42,42,42,2019-04-05,87.73316192626953,83.23898315429688,84.72582244873047,0.0539912743004316,0.03549495762474142
43,43,43,43,2019-04-08,87.7835464477539,84.10420989990234,85.94387817382812,0.04374735286414988,0.021405460319173786
44,44,44,44,2019-04-09,87.21234893798828,86.7755355834961,82.96177673339844,0.005033830693812025,0.051235308258274825
45,45,45,45,2019-04-10,87.40555572509766,86.75031280517578,82.50814819335938,0.007553205270780072,0.05935665311820015
46,46,46,46,2019-04-11,87.99358367919922,86.7755355834961,83.9110107421875,0.014036768399212196,0.048653602201923496
47,47,47,47,2019-04-12,88.95960998535156,86.53192138671875,83.23898315429688,0.028055410763194066,0.06872533294226546
48,48,48,48,2019-04-15,88.16158294677734,87.73316192626953,83.23898315429688,0.004883227859356687,0.05913815385461452
49,49,49,49,2019-04-16,89.61483764648438,87.7835464477539,84.10420989990234,0.020861440131271003,0.06552142577809805
50,50,50,50,2019-04-17,89.11922454833984,87.21234893798828,86.7755355834961,0.02186474316506981,0.02700863727413849
51,51,51,51,2019-04-18,88.95960998535156,87.40555572509766,86.75031280517578,0.017779810989837053,0.02546731082269904
52,52,52,52,2019-04-22,89.4552230834961,87.99358367919922,86.7755355834961,0.01661074982041444,0.030880679467792937
53,53,53,53,2019-04-23,90.30367279052734,88.95960998535156,86.53192138671875,0.015108685901355612,0.04358797705360429
54,54,54,54,2019-04-24,92.2021484375,88.16158294677734,87.73316192626953,0.045831362773532724,0.050938395620417465
55,55,55,55,2019-04-25,90.43810272216795,89.61483764648438,87.7835464477539,0.00918670498440477,0.030239793011711535
56,56,56,56,2019-04-26,90.76569366455078,89.11922454833984,87.21234893798828,0.018474903978971113,0.040743596174540375
57,57,57,57,2019-04-29,90.11886596679688,88.95960998535156,87.40555572509766,0.013031261958502238,0.031042766322920468
58,58,58,58,2019-04-30,90.30367279052734,89.4552230834961,87.99358367919922,0.009484630162280405,0.02625292680145952
59,59,59,59,2019-05-01,89.10240173339844,90.30367279052734,88.95960998535156,-0.013302571423816079,0.001605130104216812
60,60,60,60,2019-05-02,88.42200469970703,92.2021484375,88.16158294677734,-0.04099843443838369,0.0029539142132566365
61,61,61,61,2019-05-03,89.76603698730469,90.43810272216795,89.61483764648438,-0.0074312232856973415,0.0016872132427083741
62,62,62,62,2019-05-06,88.82520294189453,90.76569366455078,89.11922454833984,-0.021379120726249923,-0.0032991939498512313
63,63,63,63,2019-05-07,86.7755355834961,90.11886596679688,88.95960998535156,-0.037099117342783594,-0.024551303700804272
64,64,64,64,2019-05-08,86.51512145996094,90.30367279052734,89.4552230834961,-0.04195345785497018,-0.03286674072447293
65,65,65,65,2019-05-09,86.38911437988281,89.10240173339844,90.30367279052734,-0.030451338019304997,-0.04334882834416853
66,66,66,66,2019-05-10,88.69921112060547,88.42200469970703,92.2021484375,0.0031350388609698854,-0.03799192726261713
67,67,67,67,2019-05-13,84.95262908935547,89.76603698730469,90.43810272216795,-0.053621704371665246,-0.06065445279921711
68,68,68,68,2019-05-14,86.69152069091797,88.82520294189453,90.76569366455078,-0.024021135672184446,-0.04488670563891706
69,69,69,69,2019-05-15,87.32994842529297,86.7755355834961,90.11886596679688,0.006389045461591136,-0.03094709982848043
70,70,70,70,2019-05-16,88.4639663696289,86.51512145996094,90.30367279052734,0.022526061072108527,-0.020372442936688828
71,71,71,71,2019-05-17,87.68276977539062,86.38911437988281,89.10240173339844,0.01497475005727189,-0.015932589137781727
72,72,72,72,2019-05-20,87.4727554321289,88.69921112060547,88.42200469970703,-0.013827131864892594,-0.010735441599655005
73,73,73,73,2019-05-21,88.7748031616211,84.95262908935547,89.76603698730469,0.0449918279544399,-0.01104241491493918
74,74,74,74,2019-05-22,88.43879699707031,86.69152069091797,88.82520294189453,0.02015510043227775,-0.004350183641876781
75,75,75,75,2019-05-23,86.34711456298828,87.32994842529297,86.7755355834961,-0.011254259048892767,-0.0049371175600014805
76,76,76,76,2019-05-24,87.1535415649414,88.4639663696289,86.51512145996094,-0.01481309123323904,0.007379289241082887
77,77,77,77,2019-05-28,85.63306427001953,87.68276977539062,86.38911437988281,-0.02337637725885766,-0.008751682608281741
78,78,78,78,2019-05-29,85.85987091064453,87.4727554321289,88.69921112060547,-0.018438707155347678,-0.032010884584985244
79,79,79,79,2019-05-30,86.21270751953125,88.7748031616211,84.95262908935547,-0.02886061754961433,0.014832718465374262
80,80,80,80,2019-05-31,84.9610366821289,88.43879699707031,86.69152069091797,-0.0393239215483292,-0.019961398704248956
81,81,81,81,2019-06-03,83.51618957519531,86.34711456298828,87.32994842529297,-0.03278540345118164,-0.04367068707661226
82,82,82,82,2019-06-04,86.39749908447266,87.1535415649414,88.4639663696289,-0.008674833711782015,-0.02335942384181522
83,83,83,83,2019-06-05,86.89312744140625,85.63306427001953,87.68276977539062,0.01471468038809709,-0.009005672790756147
84,84,84,84,2019-06-06,87.13673400878906,85.85987091064453,87.4727554321289,0.014871477031142666,-0.0038414409341497313
85,85,85,85,2019-06-07,88.78318786621094,86.21270751953125,88.7748031616211,0.02981556223712567,9.444914875889054e-05
86,86,86,86,2019-06-10,89.85843658447266,84.9610366821289,88.43879699707031,0.05764289247866361,0.01605222634868464
87,87,87,87,2019-06-11,89.60643005371094,83.51618957519531,86.34711456298828,0.07292287291234922,0.037746663651917034
88,88,88,88,2019-06-12,88.926025390625,86.39749908447266,87.1535415649414,0.029266197898623725,0.02033748478669506
89,89,89,89,2019-06-13,89.76366424560547,86.89312744140625,85.63306427001953,0.03303525708790822,0.0482360407255924
90,90,90,90,2019-06-14,89.63674926757812,87.13673400878906,85.85987091064453,0.02869071565772585,0.043988866007779626
91,91,91,91,2019-06-17,88.88370513916016,88.78318786621094,86.21270751953125,0.0011321656201475072,0.030981484011783245
92,92,92,92,2019-06-18,90.8720703125,89.85843658447266,84.9610366821289,0.011280340127823862,0.06957346403959841
93,93,93,93,2019-06-19,91.2443389892578,89.60643005371094,83.51618957519531,0.018278921887247224,0.0925347462973547
94,94,94,94,2019-06-20,92.7250518798828,88.926025390625,86.39749908447266,0.04272119970019839,0.07323768468371483
95,95,95,95,2019-06-21,91.65049743652344,89.76366424560547,86.89312744140625,0.02102001078916893,0.054749669337487816
96,96,96,96,2019-06-24,90.58438873291016,89.63674926757812,87.13673400878906,0.010571997234116504,0.039566031058420714
97,97,97,97,2019-06-25,89.61981201171875,88.88370513916016,88.78318786621094,0.008281685280852269,0.009423227140351598
98,98,98,98,2019-06-26,90.44053649902344,90.8720703125,89.85843658447266,-0.00474880578809922,0.006477966195233886
99,99,99,99,2019-06-27,91.83665466308594,91.2443389892578,89.60643005371094,0.0064915333969144395,0.024889113516052275
100,100,100,100,2019-06-28,92.82656860351562,92.7250518798828,88.926025390625,0.0010948144171905039,0.04386278590274029
101,101,101,101,2019-07-01,92.26814270019533,91.65049743652344,89.76366424560547,0.006739137058144884,0.027900804580985872
102,102,102,102,2019-07-02,91.8874053955078,90.58438873291016,89.63674926757812,0.01438456096932561,0.025108631742223775
103,103,103,103,2019-07-03,92.82656860351562,89.61981201171875,88.88370513916016,0.035781782173093024,0.04435980091269087
104,104,104,104,2019-07-05,93.42729949951172,90.44053649902344,90.8720703125,0.0330246050731966,0.028118971849376173
105,105,105,105,2019-07-08,92.19200897216795,91.83665466308594,91.2443389892578,0.003869416959771499,0.010386068806106596
106,106,106,106,2019-07-09,92.9196548461914,92.82656860351562,92.7250518798828,0.0010027974110879967,0.0020987097053415393
107,107,107,107,2019-07-10,92.6065902709961,92.26814270019533,91.65049743652344,0.0036680869571688035,0.010431943756059159
108,108,108,108,2019-07-11,92.49659729003906,91.8874053955078,90.58438873291016,0.00662976489442868,0.021109692121090484
109,109,109,109,2019-07-12,93.58807373046876,92.82656860351562,89.61981201171875,0.008203525546718327,0.044278844483975455
110,110,110,110,2019-07-15,93.39347076416016,93.42729949951172,90.44053649902344,-0.00036208619464317415,0.032650561124973
111,111,111,111,2019-07-16,93.37654113769533,92.19200897216795,91.83665466308594,0.012848534040352355,0.01676766733564783
112,112,112,112,2019-07-17,92.12429809570312,92.9196548461914,92.82656860351562,-0.008559618003368907,-0.007565404155054578
113,113,113,113,2019-07-18,92.7588882446289,92.6065902709961,92.26814270019533,0.001644569497561088,0.005318688878653832
114,114,114,114,2019-07-19,91.77740478515624,92.49659729003906,91.8874053955078,-0.007775340130920405,-0.0011971239135341039
115,115,115,115,2019-07-22,92.1158447265625,93.58807373046876,92.82656860351562,-0.01573094674590958,-0.0076564704226954605
116,116,116,116,2019-07-23,93.5203857421875,93.39347076416016,93.42729949951172,0.001358927738619231,0.000996349495002491
117,117,117,117,2019-07-24,95.83871459960938,93.37654113769533,92.19200897216795,0.02636822302384556,0.039555550075303536
118,118,118,118,2019-07-25,96.3886947631836,92.12429809570312,92.9196548461914,0.0462895973769093,0.03733375810246442
119,119,119,119,2019-07-26,97.47171783447266,92.7588882446289,92.6065902709961,0.050807309995078986,0.05253543564491103
120,120,120,120,2019-07-29,97.2686538696289,91.77740478515624,92.49659729003906,0.05983225497961353,0.05159169871542657
121,121,121,121,2019-07-30,97.60708618164062,92.1158447265625,93.58807373046876,0.059612344340741474,0.04294363898060882
122,122,122,122,2019-07-31,95.94025421142578,93.5203857421875,93.39347076416016,0.025875304619778383,0.027269395027590626
123,123,123,123,2019-08-01,93.4696273803711,95.83871459960938,93.37654113769533,-0.024719522054690968,0.0009968910985735935
124,124,124,124,2019-08-02,93.1142578125,96.3886947631836,92.12429809570312,-0.03397117222853285,0.010745913263495943
125,125,125,125,2019-08-05,89.44214630126953,97.47171783447266,92.7588882446289,-0.08237847563986733,-0.03575659439354506
126,126,126,126,2019-08-06,90.7536163330078,97.2686538696289,91.77740478515624,-0.06697982625886179,-0.011155125322458659
127,127,127,127,2019-08-07,90.56745910644533,97.60708618164062,92.1158447265625,-0.07212209021479232,-0.016809112750509003
128,128,128,128,2019-08-08,93.28348541259766,95.94025421142578,93.5203857421875,-0.02769190910181807,-0.002533141065552469
129,129,129,129,2019-08-09,91.92969512939452,93.4696273803711,95.83871459960938,-0.01647521546983255,-0.04078747807236127
130,130,130,130,2019-08-12,90.2036361694336,93.1142578125,96.3886947631836,-0.03125860326275054,-0.0641678840962211
131,131,131,131,2019-08-13,91.85355377197266,89.44214630126953,97.47171783447266,0.026960527787210475,-0.05763891503421348
132,132,132,132,2019-08-14,89.14600372314453,90.7536163330078,97.2686538696289,-0.017714033609022906,-0.08350737697440869
133,133,133,133,2019-08-15,89.23062133789062,90.56745910644533,97.60708618164062,-0.014760685369162196,-0.0858182041021277
134,134,134,134,2019-08-16,90.84667205810548,93.28348541259766,95.94025421142578,-0.026122666233085345,-0.05309118883607966
135,135,135,135,2019-08-19,92.75043487548828,91.92969512939452,93.4696273803711,0.008927906754597092,-0.007694397902712091
136,136,136,136,2019-08-20,91.22743225097656,90.2036361694336,93.1142578125,0.011349831614547501,-0.02026355153174131
137,137,137,137,2019-08-21,92.0312271118164,91.85355377197266,89.44214630126953,0.001934311004284428,0.028946988837075027
138,138,138,138,2019-08-22,92.37813568115234,89.14600372314453,90.7536163330078,0.036256610762336106,0.017900326331719896
139,139,139,139,2019-08-23,89.35752868652344,89.23062133789062,90.56745910644533,0.0014222398850305407,-0.013359438719593997
140,140,140,140,2019-08-26,90.24592590332033,90.84667205810548,93.28348541259766,-0.006612748064132923,-0.03256267168665539
141,141,141,141,2019-08-27,90.60130310058594,92.75043487548828,91.92969512939452,-0.023171123432331298,-0.0144500863071374
142,142,142,142,2019-08-28,91.18512725830078,91.22743225097656,90.2036361694336,-0.00046373104703190116,0.010880837298217205
143,143,143,143,2019-08-29,93.06349182128906,92.0312271118164,91.85355377197266,0.011216461432362212,0.013172468561424289
144,144,144,144,2019-08-30,93.5965347290039,92.37813568115234,89.14600372314453,0.013189257813742028,0.04992406636287505
145,145,145,145,2019-09-03,92.86043548583984,89.35752868652344,89.23062133789062,0.03920102593263297,0.040679019080279266
146,146,146,146,2019-09-04,93.90113830566406,90.24592590332033,90.84667205810548,0.04050279683826985,0.03362221398275267
147,147,147,147,2019-09-05,97.34478759765624,90.60130310058594,92.75043487548828,0.07443032568288399,0.04953456798704603
148,148,148,148,2019-09-06,97.82707214355467,91.18512725830078,91.22743225097656,0.07284022170018156,0.07234271238087442
149,149,149,149,2019-09-09,99.60389709472656,93.06349182128906,92.0312271118164,0.07027895843406684,0.08228370109321137
150,150,150,150,2019-09-10,99.71389770507812,93.5965347290039,92.37813568115234,0.06535886177609251,0.0794101544682122
151,151,151,151,2019-09-11,101.6091766357422,92.86043548583984,89.35752868652344,0.09421387164651462,0.13710817800477626
152,152,152,152,2019-09-12,100.57886505126952,93.90113830566406,90.24592590332033,0.07111443871817968,0.11449756922011955
153,153,153,153,2019-09-13,101.27709197998048,97.34478759765624,90.60130310058594,0.040395633699229716,0.11783261955451385
154,154,154,154,2019-09-16,99.49747467041016,97.82707214355467,91.18512725830078,0.017075053870612367,0.09115902628027195
155,155,155,155,2019-09-17,100.42559051513672,99.60389709472656,93.06349182128906,0.008249611153554604,0.07910834366697927
156,156,156,156,2019-09-18,99.71885681152344,99.71389770507812,93.5965347290039,4.973335271651891e-05,0.06541184564413505
157,157,157,157,2019-09-19,98.77368927001952,101.6091766357422,92.86043548583984,-0.02790581972618078,0.0636789366024606
158,158,158,158,2019-09-20,97.36022186279295,100.57886505126952,93.90113830566406,-0.0320011881903407,0.03683750399136798
159,159,159,159,2019-09-23,97.78594970703124,101.27709197998048,97.34478759765624,-0.03447119387708475,0.004531954101111291
160,160,160,160,2019-09-24,97.30059814453124,99.49747467041016,97.82707214355467,-0.02207972145178727,-0.0053816800144123045
161,161,161,161,2019-09-25,97.34318542480467,100.42559051513672,99.60389709472656,-0.030693422607930287,-0.022697020255862843
162,162,162,162,2019-09-26,95.39324951171876,99.71885681152344,99.71389770507812,-0.043378027367285354,-0.04333045134930402
163,163,163,163,2019-09-27,96.24475860595705,98.77368927001952,101.6091766357422,-0.025603282440418762,-0.052794621582418766
164,164,164,164,2019-09-30,97.28357696533205,97.36022186279295,100.57886505126952,-0.0007872301027510575,-0.032763225994424494
165,165,165,165,2019-10-01,94.86531066894533,97.78594970703124,101.27709197998048,-0.0298676757431533,-0.06330929517903794
166,166,166,166,2019-10-02,92.85579681396484,97.30059814453124,99.49747467041016,-0.04568113059247636,-0.06675222540517911
167,167,167,167,2019-10-03,93.26451110839844,97.34318542480467,100.42559051513672,-0.04189994706467581,-0.07130731689010006
168,168,168,168,2019-10-04,94.49919128417967,95.39324951171876,99.71885681152344,-0.009372342719379256,-0.05234381634768781
169,169,169,169,2019-10-07,93.60509490966795,96.24475860595705,98.77368927001952,-0.027426570906539882,-0.05232764310566629
170,170,170,170,2019-10-08,91.74032592773438,97.28357696533205,97.36022186279295,-0.05698033738596042,-0.05772271085185632
171,171,171,171,2019-10-09,92.01280212402344,94.86531066894533,97.78594970703124,-0.030069037088555794,-0.05903862058203935
172,172,172,172,2019-10-10,92.39598846435548,92.85579681396484,97.30059814453124,-0.00495185400789333,-0.050406778310760236
173,173,173,173,2019-10-11,94.4651336669922,93.26451110839844,97.34318542480467,0.01287330565855127,-0.029566032231765238
174,174,174,174,2019-10-14,93.93718719482422,94.49919128417967,95.39324951171876,-0.005947184115739024,-0.015263787787370364
175,175,175,175,2019-10-15,94.83978271484376,93.60509490966795,96.24475860595705,0.0131903910397968,-0.014597947061881
176,176,176,176,2019-10-16,94.5758285522461,91.74032592773438,97.28357696533205,0.030907919672590767,-0.027833561404212004
177,177,177,177,2019-10-17,93.87759399414062,92.01280212402344,94.86531066894533,0.02026665667244476,-0.010411779267255783
178,178,178,178,2019-10-18,93.1623306274414,92.39598846435548,92.85579681396484,0.008294106441445459,0.0033011812293279874
179,179,179,179,2019-10-21,94.4651336669922,94.4651336669922,93.26451110839844,0.0,0.01287330565855127
180,180,180,180,2019-10-22,92.12350463867188,93.93718719482422,94.49919128417967,-0.019307396892678907,-0.025139756364301435
181,181,181,181,2019-10-23,92.28527069091795,94.83978271484376,93.60509490966795,-0.026935026112475446,-0.014099918599769334
182,182,182,182,2019-10-24,96.51721954345705,94.5758285522461,91.74032592773438,0.02052734848776372,0.05206972579850566
183,183,183,183,2019-10-25,96.8237762451172,93.87759399414062,92.01280212402344,0.031383231350821106,0.05228592119832509
184,184,184,184,2019-10-28,99.69332122802734,93.1623306274414,92.39598846435548,0.07010334065925794,0.07897889167003203
185,185,185,185,2019-10-29,100.27232360839844,94.4651336669922,94.4651336669922,0.0614744267644578,0.0614744267644578
186,186,186,186,2019-10-30,100.11053466796876,92.12350463867188,93.93718719482422,0.08669915523322458,0.06571782334019782
187,187,187,187,2019-10-31,98.60340118408205,92.28527069091795,94.83978271484376,0.06846304340727127,0.039683963432881386
188,188,188,188,2019-11-01,99.5996551513672,96.51721954345705,94.5758285522461,0.03193663910430278,0.053119562112488694
189,189,189,189,2019-11-04,100.92797088623048,96.8237762451172,93.87759399414062,0.04238829345721018,0.07510180642816544
190,190,190,190,2019-11-05,101.43888092041016,99.69332122802734,93.1623306274414,0.01750929421229941,0.08884009488842537
191,191,191,191,2019-11-06,102.23078155517578,100.27232360839844,94.4651336669922,0.0195313908793604,0.08220649870203944
192,192,192,192,2019-11-07,102.50324249267578,100.11053466796876,92.12350463867188,0.023900659732192908,0.1126719819737152
193,193,193,193,2019-11-08,101.8220672607422,98.60340118408205,92.28527069091795,0.03264254618003748,0.10334039764335645
194,194,194,194,2019-11-11,102.53731536865234,99.5996551513672,96.51721954345705,0.0294946826153224,0.062373282753806825
195,195,195,195,2019-11-12,103.2270278930664,100.92797088623048,96.8237762451172,0.02277918585549976,0.06613305012746928
196,196,196,196,2019-11-13,102.68207550048828,101.43888092041016,99.69332122802734,0.012255602277922772,0.02997948343625545
197,197,197,197,2019-11-14,102.95455169677734,102.23078155517578,100.27232360839844,0.007079767273528326,0.026749435854843018
198,198,198,198,2019-11-15,103.4228744506836,102.50324249267578,100.11053466796876,0.008971735289969196,0.03308682541453489
199,199,199,199,2019-11-18,103.33771514892578,101.8220672607422,98.60340118408205,0.014885259442851018,0.0480136983916537
200,200,200,200,2019-11-19,103.85713958740234,102.53731536865234,99.5996551513672,0.012871647887452875,0.04274597567195193
201,201,201,201,2019-11-20,102.97157287597656,103.2270278930664,100.92797088623048,-0.002474691195744505,0.020248123209072544
202,202,202,202,2019-11-21,102.2052230834961,102.68207550048828,101.43888092041016,-0.004643969404279469,0.0075547182316335615
203,203,203,203,2019-11-22,103.04821014404295,102.95455169677734,102.23078155517578,0.0009097067174015372,0.007995914502776147
204,204,204,204,2019-11-25,104.37655639648438,103.4228744506836,102.50324249267578,0.00922118971132968,0.018275655074447616
205,205,205,205,2019-11-26,104.58943939208984,103.33771514892578,101.8220672607422,0.012112946772242283,0.027178510570415426
206,206,206,206,2019-11-27,105.33876037597656,103.85713958740234,102.53731536865234,0.014265950270345495,0.027321224446458237
207,207,207,207,2019-11-29,105.21099853515624,102.97157287597656,103.2270278930664,0.021747998953817405,0.019219488176536847
208,208,208,208,2019-12-02,104.10406494140624,102.2052230834961,102.68207550048828,0.018578716435645237,0.01384846804066786
209,209,209,209,2019-12-03,102.85237121582033,103.04821014404295,102.95455169677734,-0.0019004592893838712,-0.0009924814325641407
210,210,210,210,2019-12-04,103.64424896240234,104.37655639648438,103.4228744506836,-0.00701601450904632,0.002140479201477863
211,211,211,211,2019-12-05,104.73418426513672,104.58943939208984,103.33771514892578,0.0013839339218966185,0.01351364421207113
212,212,212,212,2019-12-06,105.50052642822266,105.33876037597656,103.85713958740234,0.0015356745386856385,0.015823532665631523
213,213,213,213,2019-12-09,106.01143646240234,105.21099853515624,102.97157287597656,0.007607930144096553,0.029521386354728563
214,214,214,214,2019-12-10,104.18067932128906,104.10406494140624,102.2052230834961,0.0007359403297646505,0.019328329592110283
215,215,215,215,2019-12-11,105.25358581542967,102.85237121582033,103.04821014404295,0.02334622499437322,0.021401397154826807
216,216,216,216,2019-12-12,106.73519897460938,103.64424896240234,104.37655639648438,0.029822687154868577,0.022597436240044733
217,217,217,217,2019-12-13,105.56153869628906,104.73418426513672,104.58943939208984,0.0078995643777382,0.009294430774745566
218,218,218,218,2019-12-16,105.5786590576172,105.50052642822266,105.33876037597656,0.000740589948124093,0.002277401791936695
219,219,219,219,2019-12-17,105.3901824951172,106.01143646240234,105.21099853515624,-0.005860254214227867,0.0017030915251801115
220,220,220,220,2019-12-18,104.85903930664062,104.18067932128906,104.10406494140624,0.006511379938880291,0.007252112255744514
221,221,221,221,2019-12-19,104.96183013916016,105.25358581542967,102.85237121582033,-0.0027719309894214117,0.020509579880404027
222,222,222,222,2019-12-20,104.97897338867188,106.73519897460938,103.64424896240234,-0.016454043303514854,0.012877940065480153
223,223,223,223,2019-12-23,104.19084167480467,105.56153869628906,104.73418426513672,-0.012984814719573357,-0.005187824721645473
224,224,224,224,2019-12-24,104.68769073486328,105.5786590576172,105.50052642822266,-0.008438905463533986,-0.007704565283969345
225,225,225,225,2019-12-26,105.26168823242188,105.3901824951172,106.01143646240234,-0.0012192242166511047,-0.0070723334670252935
226,226,226,226,2019-12-27,105.21885681152344,104.85903930664062,104.18067932128906,0.0034314400290336167,0.009965163377680497
227,227,227,227,2019-12-30,104.35360717773438,104.96183013916016,105.25358581542967,-0.005794706138597117,-0.008550574602498417
228,228,228,228,2019-12-31,104.37928771972656,104.97897338867188,106.73519897460938,-0.0057124360201642466,-0.02207248665403483
229,229,229,229,2020-01-02,107.2235107421875,104.19084167480467,105.56153869628906,0.02910686792269357,0.015744105916077
230,230,230,230,2020-01-03,106.87227630615234,104.68769073486328,105.5786590576172,0.02086764504932903,0.01225263950197708
231,231,231,231,2020-01-06,107.53191375732422,105.26168823242188,105.3901824951172,0.021567443606733683,0.020321923840546097
232,232,232,232,2020-01-07,107.96025848388672,105.21885681152344,104.85903930664062,0.026054281099764376,0.029575124831891397
233,233,233,233,2020-01-08,108.98829650878906,104.35360717773438,104.96183013916016,0.04441331216429267,0.03836124393306162
234,234,234,234,2020-01-09,109.89637756347656,104.37928771972656,104.97897338867188,0.05285617447940605,0.04684180094425772
235,235,235,235,2020-01-10,109.1938934326172,107.2235107421875,104.19084167480467,0.018376405293866638,0.04801815281834276
236,236,236,236,2020-01-13,112.25228881835938,106.87227630615234,104.68769073486328,0.05034058128223218,0.07225871571333564
237,237,237,237,2020-01-14,111.13858032226562,107.53191375732422,105.26168823242188,0.03354042943084656,0.055831254357875615
238,238,238,238,2020-01-15,111.4983901977539,107.96025848388672,105.21885681152344,0.03277253837249061,0.05968068439936469
239,239,239,239,2020-01-16,113.10041809082033,108.98829650878906,104.35360717773438,0.037729937192840346,0.08381896083561768
240,240,240,240,2020-01-17,113.30601501464844,109.89637756347656,104.37928771972656,0.03102593121599906,0.08552201772914403
241,241,241,241,2020-01-21,113.34029388427734,109.1938934326172,107.2235107421875,0.037972823583022564,0.05704703287320334
242,242,242,242,2020-01-22,113.5887451171875,112.25228881835938,106.87227630615234,0.011905826713170198,0.06284575423278893
243,243,243,243,2020-01-23,114.11988067626952,111.13858032226562,107.53191375732422,0.02682507141407675,0.0612652252596646
