,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMS,CMS_6m,CMS_12m,CMS_6m_ret,CMS_12m_ret
89,89,89,89,2019-06-13,50.91611099243164,50.92488861083984,49.3521614074707,-0.00017236401782383393,0.031689586440771356
90,90,90,90,2019-06-14,51.61901092529297,51.14455032348633,48.75470352172852,0.00927685547738144,0.05874935537835668
91,91,91,91,2019-06-17,51.28512573242188,50.77553176879883,48.98313522338867,0.010036211259065508,0.046995573038249416
92,92,92,92,2019-06-18,51.06547164916992,50.52073669433594,49.299442291259766,0.010782403236314186,0.03582250175319435
93,93,93,93,2019-06-19,51.74201202392578,50.23078155517578,50.08140563964844,0.03008574467610048,0.03315814248956861
94,94,94,94,2019-06-20,51.9265251159668,50.91611099243164,49.71240234375,0.019844683811089725,0.0445386396116334
95,95,95,95,2019-06-21,51.97045135498047,50.91611099243164,50.92488861083984,0.020707401684813442,0.020531468456036484
96,96,96,96,2019-06-24,51.85623550415039,51.61901092529297,51.14455032348633,0.004595682377579013,0.013915171336196908
97,97,97,97,2019-06-25,51.803524017333984,51.28512573242188,50.77553176879883,0.010108160553545797,0.02024581944736714
98,98,98,98,2019-06-26,50.55587768554688,51.06547164916992,50.52073669433594,-0.009979227590886763,0.0006955755895554638
99,99,99,99,2019-06-27,50.52951431274414,51.74201202392578,50.23078155517578,-0.023433524591602195,0.005947205046774373
100,100,100,100,2019-06-28,50.8809700012207,51.9265251159668,50.91611099243164,-0.020135279848036647,-0.0006901742989789961
101,101,101,101,2019-07-01,50.66130447387695,51.97045135498047,50.91611099243164,-0.025190215727808107,-0.005004437958597507
102,102,102,102,2019-07-02,51.16212463378906,51.85623550415039,51.61901092529297,-0.013385292310811425,-0.00885112448522396
103,103,103,103,2019-07-03,51.82109451293945,51.803524017333984,51.28512573242188,0.00033917568232588735,0.010450764678124447
104,104,104,104,2019-07-05,51.59264373779297,50.55587768554688,51.06547164916992,0.020507329705453436,0.010323454804154641
105,105,105,105,2019-07-08,51.73322677612305,50.52951431274414,51.74201202392578,0.023821967809322775,-0.00016978945075951657
106,106,106,106,2019-07-09,51.73322677612305,50.8809700012207,51.9265251159668,0.01675001036501267,-0.003722535629181012
107,107,107,107,2019-07-10,51.76837158203125,50.66130447387695,51.97045135498047,0.021852321404892905,-0.0038883590132579027
108,108,108,108,2019-07-11,51.838661193847656,51.16212463378906,51.85623550415039,0.013223386731906484,-0.00033890447565032567
109,109,109,109,2019-07-12,51.46963882446289,51.82109451293945,51.803524017333984,-0.006782096977685503,-0.006445221617729535
110,110,110,110,2019-07-15,51.50478363037109,51.59264373779297,50.55587768554688,-0.0017029580392974308,0.01876944854416962
111,111,111,111,2019-07-16,51.31148910522461,51.73322677612305,50.52951431274414,-0.008152162491690707,0.01547560476517873
112,112,112,112,2019-07-17,51.54872131347656,51.73322677612305,50.8809700012207,-0.003566478917793714,0.013123792888379171
113,113,113,113,2019-07-18,51.95288848876953,51.76837158203125,50.66130447387695,0.003564278749736305,0.025494487919444975
114,114,114,114,2019-07-19,51.18848037719727,51.838661193847656,51.16212463378906,-0.01254239213893027,0.0005151416911799434
115,115,115,115,2019-07-22,51.214839935302734,51.46963882446289,51.82109451293945,-0.004950469732829199,-0.011698992144701603
116,116,116,116,2019-07-23,51.19726943969727,51.50478363037109,51.59264373779297,-0.0059705947486493605,-0.007663385115620147
117,117,117,117,2019-07-24,50.96881866455078,51.31148910522461,51.73322677612305,-0.00667824003258044,-0.014775960426367085
118,118,118,118,2019-07-25,50.92488861083984,51.54872131347656,51.73322677612305,-0.012101807508339446,-0.015625125584787458
119,119,119,119,2019-07-26,51.56629180908203,51.95288848876953,51.76837158203125,-0.007441293274214611,-0.0039035373679662255
120,120,120,120,2019-07-29,51.99681091308594,51.18848037719727,51.838661193847656,0.015791258695945665,0.0030508063980836386
121,121,121,121,2019-07-30,51.45206832885742,51.214839935302734,51.46963882446289,0.004632024504115817,-0.00034137592582283993
122,122,122,122,2019-07-31,51.15333938598633,51.19726943969727,51.50478363037109,-0.0008580546226725216,-0.006823526274897684
123,123,123,123,2019-08-01,52.17309188842773,50.96881866455078,51.31148910522461,0.023627646381267464,0.016791615254747816
124,124,124,124,2019-08-02,51.91661071777344,50.92488861083984,51.54872131347656,0.01947421259007931,0.007136731909598293
125,125,125,125,2019-08-05,51.492069244384766,51.56629180908203,51.95288848876953,-0.0014393620734270973,-0.008869944632325488
126,126,126,126,2019-08-06,52.09349822998047,51.99681091308594,51.18848037719727,0.0018594855183742265,0.017680107831182124
127,127,127,127,2019-08-07,52.27923202514648,51.45206832885742,51.214839935302734,0.016076393489222074,0.020782884241917765
128,128,128,128,2019-08-08,53.1282844543457,51.15333938598633,51.19726943969727,0.0386083311874732,0.03771714850775143
129,129,129,129,2019-08-09,53.349395751953125,52.17309188842773,50.96881866455078,0.02254617890081967,0.04670653842440453
130,130,130,130,2019-08-12,53.013309478759766,51.91661071777344,50.92488861083984,0.02112423645965933,0.04100982692135702
131,131,131,131,2019-08-13,53.1459846496582,51.492069244384766,51.56629180908203,0.032119808536414496,0.030634214428774342
132,132,132,132,2019-08-14,52.86296081542969,52.09349822998047,51.99681091308594,0.01477079888265953,0.016657750487650835
133,133,133,133,2019-08-15,54.18962097167969,52.27923202514648,51.45206832885742,0.03654202390758732,0.05320588135204041
134,134,134,134,2019-08-16,54.12770462036133,53.1282844543457,51.15333938598633,0.018811451871261653,0.05814606182269766
135,135,135,135,2019-08-19,54.4549446105957,53.349395751953125,52.17309188842773,0.02072280000663551,0.04373619886373081
136,136,136,136,2019-08-20,54.357666015625,53.013309478759766,51.91661071777344,0.025358849505591863,0.047018772298552225
137,137,137,137,2019-08-21,54.88832473754883,53.1459846496582,51.492069244384766,0.032784040024401495,0.06595686564945002
138,138,138,138,2019-08-22,54.95907211303711,52.86296081542969,52.09349822998047,0.03965179523193885,0.05500828280730552
139,139,139,139,2019-08-23,54.46379089355469,54.18962097167969,52.27923202514648,0.005059454503626881,0.04178636111864509
140,140,140,140,2019-08-26,55.197879791259766,54.12770462036133,53.1282844543457,0.01977130156182283,0.038954680320846924
141,141,141,141,2019-08-27,55.33053970336914,54.4549446105957,53.349395751953125,0.016079257798070845,0.037135265048310995
142,142,142,142,2019-08-28,55.250953674316406,54.357666015625,53.013309478759766,0.01643351755453648,0.042209102158641265
143,143,143,143,2019-08-29,55.74623489379883,54.88832473754883,53.1459846496582,0.01563010276506227,0.048926560704099176
144,144,144,144,2019-08-30,55.76392364501953,54.95907211303711,52.86296081542969,0.014644561871915318,0.05487704027246054
145,145,145,145,2019-09-03,56.940223693847656,54.46379089355469,54.18962097167969,0.0454693432033213,0.05075884778019524
146,146,146,146,2019-09-04,57.02866744995117,55.197879791259766,54.12770462036133,0.03316771705027155,0.0535947875480125
147,147,147,147,2019-09-05,56.07347106933594,55.33053970336914,54.4549446105957,0.013427148369593134,0.029722304747791473
148,148,148,148,2019-09-06,55.50743103027344,55.250953674316406,54.357666015625,0.004642043963057452,0.021151846628549853
149,149,149,149,2019-09-09,54.34882354736328,55.74623489379883,54.88832473754883,-0.02506736731364423,-0.00982907007574374
150,150,150,150,2019-09-10,53.94196701049805,55.76392364501953,54.95907211303711,-0.032672676444355786,-0.018506591604151024
151,151,151,151,2019-09-11,54.17193222045898,56.940223693847656,54.46379089355469,-0.04861750259839237,-0.005358765306405555
152,152,152,152,2019-09-12,54.50801849365234,57.02866744995117,55.197879791259766,-0.04419968182688083,-0.012497967317155245
153,153,153,153,2019-09-13,54.18962097167969,56.07347106933594,55.33053970336914,-0.03359610278676761,-0.020620054273932542
154,154,154,154,2019-09-16,54.357666015625,55.50743103027344,55.250953674316406,-0.020713713340856366,-0.016167823345765275
155,155,155,155,2019-09-17,55.16249847412109,54.34882354736328,55.74623489379883,0.014971343879204957,-0.010471315610638188
156,156,156,156,2019-09-18,55.39245223999024,53.94196701049805,55.76392364501953,0.02688973557842078,-0.0066615004961629865
157,157,157,157,2019-09-19,55.5870361328125,54.17193222045898,56.940223693847656,0.026122455935198907,-0.023765055232499277
158,158,158,158,2019-09-20,55.816993713378906,54.50801849365234,57.02866744995117,0.024014360747290908,-0.021246748183896158
159,159,159,159,2019-09-23,55.88774108886719,54.18962097167969,56.07347106933594,0.031336630276025845,-0.003312261162486063
160,160,160,160,2019-09-24,56.683738708496094,54.357666015625,55.50743103027344,0.042791989858476764,0.02119189550640721
161,161,161,161,2019-09-25,56.8960075378418,55.16249847412109,54.34882354736328,0.031425499418485714,0.04686732525606052
162,162,162,162,2019-09-26,57.523963928222656,55.39245223999024,53.94196701049805,0.03848018280536758,0.06640464032443405
163,163,163,163,2019-09-27,56.612979888916016,55.5870361328125,54.17193222045898,0.01845652921037666,0.04506111501659027
164,164,164,164,2019-09-30,56.5599250793457,55.816993713378906,54.50801849365234,0.013310128628241102,0.03764412360600344
165,165,165,165,2019-10-01,56.73680114746094,55.88774108886719,54.18962097167969,0.015192241483577895,0.04700494541403866
166,166,166,166,2019-10-02,56.23267364501953,56.683738708496094,54.357666015625,-0.007957574319439775,0.03449389509946155
167,167,167,167,2019-10-03,56.60414123535156,56.8960075378418,55.16249847412109,-0.005129820441199029,0.026134471807994775
168,168,168,168,2019-10-04,57.41783142089844,57.523963928222656,55.39245223999024,-0.0018450138007987116,0.03656417253623556
169,169,169,169,2019-10-07,57.00213623046875,56.612979888916016,55.5870361328125,0.006873977351418814,0.025457376325573433
170,170,170,170,2019-10-08,56.69257736206055,56.5599250793457,55.816993713378906,0.0023453404955673385,0.015686685907481346
171,171,171,171,2019-10-09,57.134803771972656,56.73680114746094,55.88774108886719,0.0070148936221712255,0.022313707063638777
172,172,172,172,2019-10-10,56.8960075378418,56.23267364501953,56.683738708496094,0.011796236063924326,0.003744792319316126
173,173,173,173,2019-10-11,56.49800109863281,56.60414123535156,56.8960075378418,-0.001875130236097644,-0.006995331595881615
174,174,174,174,2019-10-14,56.144229888916016,57.41783142089844,57.523963928222656,-0.022181289339305632,-0.023985378355153797
175,175,175,175,2019-10-15,55.92312240600586,57.00213623046875,56.612979888916016,-0.018929357666531366,-0.012185500290989304
176,176,176,176,2019-10-16,56.19729232788086,56.69257736206055,56.5599250793457,-0.008736329467200044,-0.00641147863891478
177,177,177,177,2019-10-17,56.32111740112305,57.134803771972656,56.73680114746094,-0.014241518603915537,-0.007326527719768938
178,178,178,178,2019-10-18,56.612979888916016,56.8960075378418,56.23267364501953,-0.004974472923034878,0.006763083083995758
179,179,179,179,2019-10-21,56.5599250793457,56.49800109863281,56.60414123535156,0.0010960384351437202,-0.0007811470157637057
180,180,180,180,2019-10-22,56.3653450012207,56.144229888916016,57.41783142089844,0.003938340818676611,-0.018330305997844798
181,181,181,181,2019-10-23,55.976192474365234,55.92312240600586,57.00213623046875,0.0009489825688573372,-0.017998338728139274
182,182,182,182,2019-10-24,57.00213623046875,56.19729232788086,56.69257736206055,0.014321755893363264,0.0054603068481300365
183,183,183,183,2019-10-25,56.29458618164063,56.32111740112305,57.134803771972656,-0.00047107054523543024,-0.014705880389217163
184,184,184,184,2019-10-28,55.28631591796875,56.612979888916016,56.8960075378418,-0.02343391875061862,-0.028291820279347957
185,185,185,185,2019-10-29,55.70200729370117,56.5599250793457,56.49800109863281,-0.015168297773396788,-0.014088884375608512
186,186,186,186,2019-10-30,56.51569747924805,56.3653450012207,56.144229888916016,0.002667463102090206,0.006616309299584344
187,187,187,187,2019-10-31,56.874271392822266,55.976192474365234,55.92312240600586,0.016043944376322283,0.017008152368728657
188,188,188,188,2019-11-01,56.35820007324219,57.00213623046875,56.19729232788086,-0.011296702190651708,0.002863265091537226
189,189,189,189,2019-11-04,54.87228775024414,56.29458618164063,56.32111740112305,-0.02526527909464138,-0.025724447911078085
190,190,190,190,2019-11-05,54.03589630126953,55.28631591796875,56.612979888916016,-0.02261716296225147,-0.04552107295364327
191,191,191,191,2019-11-06,54.59646224975586,55.70200729370117,56.5599250793457,-0.01984749020113552,-0.03471473533310698
192,192,192,192,2019-11-07,53.39525985717773,56.51569747924805,56.3653450012207,-0.055213644372275716,-0.05269346162928046
193,193,193,193,2019-11-08,53.03935623168945,56.874271392822266,55.976192474365234,-0.06742794355369608,-0.05246580935315903
194,194,194,194,2019-11-11,53.012657165527344,56.35820007324219,57.00213623046875,-0.05936213192342965,-0.06998823778834018
195,195,195,195,2019-11-12,53.02155685424805,54.87228775024414,56.29458618164063,-0.033727970381330796,-0.05814110289099206
196,196,196,196,2019-11-13,53.82234573364258,54.03589630126953,55.28631591796875,-0.003952013055105619,-0.026479792694060866
197,197,197,197,2019-11-14,54.06259536743164,54.59646224975586,55.70200729370117,-0.009778415309805277,-0.029431828508896807
198,198,198,198,2019-11-15,54.187156677246094,53.39525985717773,56.51569747924805,0.014830844951153832,-0.04120166441999529
199,199,199,199,2019-11-18,54.445194244384766,53.03935623168945,56.874271392822266,0.02650556327558462,-0.04270959590251666
200,200,200,200,2019-11-19,54.66763687133789,53.012657165527344,56.35820007324219,0.031218576738061277,-0.02999675645615485
201,201,201,201,2019-11-20,54.89897155761719,53.02155685424805,54.87228775024414,0.03540851711559512,0.0004862893177426386
202,202,202,202,2019-11-21,55.12142562866211,53.82234573364258,54.03589630126953,0.024136441422461408,0.02008904083575036
203,203,203,203,2019-11-22,54.952369689941406,54.06259536743164,54.59646224975586,0.016458224331675098,0.006518873669092651
204,204,204,204,2019-11-25,54.454097747802734,54.187156677246094,53.39525985717773,0.004926279342291728,0.019830185178556947
205,205,205,205,2019-11-26,54.88118362426758,54.445194244384766,53.03935623168945,0.00800785791902614,0.03472567397938531
206,206,206,206,2019-11-27,54.73881912231445,54.66763687133789,53.012657165527344,0.0013020912380772298,0.03256131741137436
207,207,207,207,2019-11-29,54.54306411743164,54.89897155761719,53.02155685424805,-0.006482952778305129,0.028696012592879683
208,208,208,208,2019-12-02,54.16046142578125,55.12142562866211,53.82234573364258,-0.017433587609917978,0.006282069046413374
209,209,209,209,2019-12-03,54.39180755615234,54.952369689941406,54.06259536743164,-0.010200872809524641,0.006089463269072448
210,210,210,210,2019-12-04,54.90787506103516,54.454097747802734,54.187156677246094,0.008333207820907074,0.013300538872741852
211,211,211,211,2019-12-05,55.02354049682617,54.88118362426758,54.445194244384766,0.002593910392552967,0.010622539977457324
212,212,212,212,2019-12-06,54.68543243408203,54.73881912231445,54.66763687133789,-0.0009752985009254811,0.00032552280951936297
213,213,213,213,2019-12-09,54.5252685546875,54.54306411743164,54.89897155761719,-0.00032626628210374875,-0.006807103891508848
214,214,214,214,2019-12-10,54.66763687133789,54.16046142578125,55.12142562866211,0.00936431175446395,-0.00823252940483199
215,215,215,215,2019-12-11,54.676536560058594,54.39180755615234,54.952369689941406,0.00523477738099265,-0.005019494726781537
216,216,216,216,2019-12-12,54.07148361206055,54.90787506103516,54.454097747802734,-0.015232631895604976,-0.0070263607619432955
217,217,217,217,2019-12-13,54.26724243164063,55.02354049682617,54.88118362426758,-0.013744990932184065,-0.011186733814455674
218,218,218,218,2019-12-16,55.050235748291016,54.68543243408203,54.73881912231445,0.00667094138185198,0.00568913672179705
219,219,219,219,2019-12-17,55.23708724975586,54.5252685546875,54.54306411743164,0.013054840699306736,0.012724315062864422
220,220,220,220,2019-12-18,55.46843338012695,54.66763687133789,54.16046142578125,0.014648456648560959,0.024149941117803886
221,221,221,221,2019-12-19,55.52181625366211,54.676536560058594,54.39180755615234,0.015459642230173598,0.020775347396631227
222,222,222,222,2019-12-20,56.14466094970703,54.07148361206055,54.90787506103516,0.038341417678135814,0.022524745080684028
223,223,223,223,2019-12-23,55.42393493652344,54.26724243164063,55.02354049682617,0.021314746300954424,0.00727678437414192
224,224,224,224,2019-12-24,55.4150390625,55.050235748291016,54.68543243408203,0.006626734822299252,0.013341882763703738
225,225,225,225,2019-12-26,55.4150390625,55.23708724975586,54.5252685546875,0.0032216002255789356,0.016318498402627446
226,226,226,226,2019-12-27,55.64638519287109,55.46843338012695,54.66763687133789,0.0032081636689578197,0.017903614963945103
227,227,227,227,2019-12-30,55.69086837768555,55.52181625366211,54.676536560058594,0.0030447873544174886,0.018551500907757257
228,228,228,228,2019-12-31,55.91332244873047,56.14466094970703,54.07148361206055,-0.004120400712434469,0.034063034960984506
229,229,229,229,2020-01-02,54.90787506103516,55.42393493652344,54.26724243164063,-0.009311137436909034,0.011805144331804351
230,230,230,230,2020-01-03,55.44173812866211,55.4150390625,55.050235748291016,0.0004818018107322075,0.007111729405868017
231,231,231,231,2020-01-06,55.69086837768555,55.4150390625,55.23708724975586,0.00497751729227236,0.008215153088683147
232,232,232,232,2020-01-07,55.40614318847656,55.64638519287109,55.46843338012695,-0.004317297584772839,-0.0011229845130745764
233,233,233,233,2020-01-08,55.38835525512695,55.69086837768555,55.52181625366211,-0.005432005845321108,-0.0024037577936105725
234,234,234,234,2020-01-09,55.8154411315918,55.91332244873047,56.14466094970703,-0.0017505902502650272,-0.005863777829385075
235,235,235,235,2020-01-10,56.10906219482422,54.90787506103516,55.42393493652344,0.021876409029739863,0.012361577341728935
236,236,236,236,2020-01-13,56.669620513916016,55.44173812866211,55.4150390625,0.022147256321661368,0.022639728720592167
237,237,237,237,2020-01-14,56.84757614135742,55.69086837768555,55.4150390625,0.02077015132583826,0.02585105240549823
238,238,238,238,2020-01-15,57.56828689575195,55.40614318847656,55.64638519287109,0.03902353751497145,0.034537763705935864
239,239,239,239,2020-01-16,58.17332077026367,55.38835525512695,55.69086837768555,0.0502807043521829,0.044575573426913984
240,240,240,240,2020-01-17,58.41357803344727,55.8154411315918,55.91332244873047,0.046548712133799075,0.044716634161910296
241,241,241,241,2020-01-21,58.9118537902832,56.10906219482422,54.90787506103516,0.04995256534010517,0.07292175712130988
242,242,242,242,2020-01-22,59.21438217163086,56.669620513916016,55.44173812866211,0.04490521790400814,0.06804700159676957
243,243,243,243,2020-01-23,59.71265411376953,56.84757614135742,55.69086837768555,0.050399298736814924,0.0722162511241331
