,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VZ,VZ_6m,VZ_12m,VZ_6m_ret,VZ_12m_ret
56,56,56,56,2019-04-26,44.11519241333008,45.05081558227539,45.53423690795898,-0.020768173824436187,-0.031164341185673017
57,57,57,57,2019-04-29,44.31791687011719,45.25355529785156,45.69797134399414,-0.020675467851667184,-0.030199469107468957
58,58,58,58,2019-04-30,44.59080123901367,45.51083755493164,45.65898895263672,-0.020215763219199934,-0.023394905102500307
59,59,59,59,2019-05-01,44.06841278076172,44.55961990356445,45.7993392944336,-0.011023593196391679,-0.037793700527951835
60,60,60,60,2019-05-02,44.43486785888672,44.50503921508789,45.77594375610352,-0.0015767058616000806,-0.02929652099281932
61,61,61,61,2019-05-03,44.629791259765625,43.5460090637207,45.83831787109375,0.024888209490312452,-0.026364986052209383
62,62,62,62,2019-05-06,44.37248992919922,44.11519241333008,45.05081558227539,0.005832401533204967,-0.015056900620086688
63,63,63,63,2019-05-07,44.15417098999024,44.31791687011719,45.25355529785156,-0.003694800922318553,-0.02429387703629804
64,64,64,64,2019-05-08,43.959251403808594,44.59080123901367,45.51083755493164,-0.014163231376352114,-0.034092674063628925
65,65,65,65,2019-05-09,44.03722381591797,44.06841278076172,44.55961990356445,-0.0007077396909871414,-0.011723531052936442
66,66,66,66,2019-05-10,44.37248992919922,44.43486785888672,44.50503921508789,-0.0014038059004832792,-0.0029782983730916035
67,67,67,67,2019-05-13,44.247745513916016,44.629791259765625,43.5460090637207,-0.008560330108333458,0.016114828092936406
68,68,68,68,2019-05-14,44.091796875,44.37248992919922,44.11519241333008,-0.006325835098438093,-0.0005303283755599963
69,69,69,69,2019-05-15,44.29452133178711,44.15417098999024,44.31791687011719,0.0031786428926201538,-0.0005279024823897638
70,70,70,70,2019-05-16,44.73894882202149,43.959251403808594,44.59080123901367,0.017736822018432852,0.003322379927952479
71,71,71,71,2019-05-17,45.29252624511719,44.03722381591797,44.06841278076172,0.028505485142445997,0.027777570988212652
72,72,72,72,2019-05-20,46.00985336303711,44.37248992919922,44.43486785888672,0.03690041817464995,0.0354448112494028
73,73,73,73,2019-05-21,46.39190673828125,44.247745513916016,44.629791259765625,0.048458089772978274,0.039482942419768685
74,74,74,74,2019-05-22,46.19697570800781,44.091796875,44.37248992919922,0.04774536267995577,0.04111749829048916
75,75,75,75,2019-05-23,45.90069580078125,44.29452133178711,44.15417098999024,0.03626124452193813,0.03955514896173562
76,76,76,76,2019-05-24,46.251556396484375,44.73894882202149,43.959251403808594,0.03380963599480791,0.05214613350938868
77,77,77,77,2019-05-28,45.791534423828125,45.29252624511719,44.03722381591797,0.01101745078228511,0.03983699370431326
78,78,78,78,2019-05-29,45.362701416015625,46.00985336303711,44.37248992919922,-0.014065507705820823,0.022315887352645447
79,79,79,79,2019-05-30,44.31011962890625,46.39190673828125,44.247745513916016,-0.04487392857377792,0.0014096563399059736
80,80,80,80,2019-05-31,42.376461029052734,46.19697570800781,44.091796875,-0.08270053656981768,-0.03890374100221483
81,81,81,81,2019-06-03,43.959251403808594,45.90069580078125,44.29452133178711,-0.042296622373633186,-0.007569106018037397
82,82,82,82,2019-06-04,43.83450698852539,46.251556396484375,44.73894882202149,-0.05225876913717664,-0.02021598310443351
83,83,83,83,2019-06-05,44.46606063842773,45.791534423828125,45.29252624511719,-0.02894582594966888,-0.018247284380136786
84,84,84,84,2019-06-06,44.86370086669922,45.362701416015625,46.00985336303711,-0.011000238824847242,-0.024911022586711296
85,85,85,85,2019-06-07,44.629791259765625,44.31011962890625,46.39190673828125,0.007214415883698866,-0.037983251873145774
86,86,86,86,2019-06-10,43.77991485595703,42.376461029052734,46.19697570800781,0.03311871243665454,-0.052320759422175955
87,87,87,87,2019-06-11,44.31011962890625,43.959251403808594,45.90069580078125,0.007981669703029937,-0.03465255033994341
88,88,88,88,2019-06-12,44.72335815429688,43.83450698852539,46.251556396484375,0.020277430427224186,-0.03304101226534406
89,89,89,89,2019-06-13,44.92607879638672,44.46606063842773,45.791534423828125,0.010345376931399253,-0.018899904498309583
90,90,90,90,2019-06-14,45.4406623840332,44.86370086669922,45.362701416015625,0.012860319282358645,0.0017186138740417078
91,91,91,91,2019-06-17,44.93386459350586,44.629791259765625,44.31011962890625,0.006813236745168538,0.014076806152260923
92,92,92,92,2019-06-18,44.69995880126953,43.77991485595703,42.376461029052734,0.021015206364370265,0.05482991537740345
93,93,93,93,2019-06-19,44.93386459350586,44.31011962890625,43.959251403808594,0.014076806152260923,0.022170832272471852
94,94,94,94,2019-06-20,44.707767486572266,44.72335815429688,43.83450698852539,-0.00034860234937694745,0.019921759317960808
95,95,95,95,2019-06-21,45.04303741455078,44.92607879638672,44.46606063842773,0.00260335692091318,0.012975666560946175
96,96,96,96,2019-06-24,45.43288040161133,45.4406623840332,44.86370086669922,-0.00017125591955735597,0.012686860956996782
97,97,97,97,2019-06-25,45.22235870361328,44.93386459350586,44.629791259765625,0.006420416154214292,0.013277396714644008
98,98,98,98,2019-06-26,44.43486785888672,44.69995880126953,43.77991485595703,-0.005930451604248099,0.014960125095825116
99,99,99,99,2019-06-27,44.63758850097656,44.93386459350586,44.31011962890625,-0.006593603626341871,0.00739038564582617
100,100,100,100,2019-06-28,44.54401779174805,44.707767486572266,44.72335815429688,-0.0036626676756650323,-0.004009993210485341
101,101,101,101,2019-07-01,44.17756652832031,45.04303741455078,44.92607879638672,-0.019214310044528338,-0.01666097483065021
102,102,102,102,2019-07-02,45.32372283935547,45.43288040161133,45.4406623840332,-0.0024026115291599925,-0.0025734559872706564
103,103,103,103,2019-07-03,45.32372283935547,45.22235870361328,44.93386459350586,0.0022414606103704493,0.00867626787449649
104,104,104,104,2019-07-05,45.46407318115234,44.43486785888672,44.69995880126953,0.023162110564480587,0.017094297184477636
105,105,105,105,2019-07-08,45.13658905029297,44.63758850097656,44.93386459350586,0.011178931615122734,0.004511618544744689
106,106,106,106,2019-07-09,44.44560241699219,44.54401779174805,44.707767486572266,-0.002209396000512842,-0.005863971392864098
107,107,107,107,2019-07-10,44.91046524047852,44.17756652832031,45.04303741455078,0.01658983891039778,-0.002943233442543769
108,108,108,108,2019-07-11,44.847434997558594,45.32372283935547,45.43288040161133,-0.010508577229743965,-0.012885940730096634
109,109,109,109,2019-07-12,45.060157775878906,45.32372283935547,45.22235870361328,-0.0058151680172155995,-0.003586741876898447
110,110,110,110,2019-07-15,45.367454528808594,45.46407318115234,44.43486785888672,-0.00212516489577963,0.02098772236441704
111,111,111,111,2019-07-16,45.23351287841797,45.13658905029297,44.63758850097656,0.0021473449847306814,0.013350281622591886
112,112,112,112,2019-07-17,45.08380508422852,44.44560241699219,44.54401779174805,0.01435918589309848,0.012118064764702785
113,113,113,113,2019-07-18,45.0759162902832,44.91046524047852,44.17756652832031,0.003684019947661543,0.02033497615553359
114,114,114,114,2019-07-19,44.5874252319336,44.847434997558594,45.32372283935547,-0.005797650760609785,-0.016245302929584704
115,115,115,115,2019-07-22,43.72861099243164,45.060157775878906,45.32372283935547,-0.029550424347605242,-0.035193751682259466
116,116,116,116,2019-07-23,43.712852478027344,45.367454528808594,45.46407318115234,-0.036471123803751615,-0.03851878154751387
117,117,117,117,2019-07-24,44.09893035888672,45.23351287841797,45.13658905029297,-0.02508278591098745,-0.022989302320785665
118,118,118,118,2019-07-25,44.40620422363281,45.08380508422852,44.44560241699219,-0.0150298063646086,-0.0008864362550368154
119,119,119,119,2019-07-26,44.97349548339844,45.0759162902832,44.91046524047852,-0.002272184690050194,0.0014034644838882837
120,120,120,120,2019-07-29,45.20198440551758,44.5874252319336,44.847434997558594,0.013783239789855184,0.007905678618594036
121,121,121,121,2019-07-30,44.618934631347656,43.72861099243164,45.060157775878906,0.02036020853875531,-0.009791868610975918
122,122,122,122,2019-07-31,43.547393798828125,43.712852478027344,45.367454528808594,-0.0037851265662058875,-0.04011820255034848
123,123,123,123,2019-08-01,43.53951644897461,44.09893035888672,45.23351287841797,-0.012685430357595506,-0.037450030334734596
124,124,124,124,2019-08-02,43.79951858520508,44.40620422363281,45.08380508422852,-0.01366218187378554,-0.028486648290313
125,125,125,125,2019-08-05,43.507999420166016,44.97349548339844,45.0759162902832,-0.03258577185252132,-0.03478391565065475
126,126,126,126,2019-08-06,43.37405014038086,45.20198440551758,44.5874252319336,-0.0404392481696797,-0.027213392234268774
127,127,127,127,2019-08-07,43.40556716918945,44.618934631347656,43.72861099243164,-0.02719400344681777,-0.007387470489243264
128,128,128,128,2019-08-08,43.980743408203125,43.547393798828125,43.712852478027344,0.009951218008060536,0.006128424822206213
129,129,129,129,2019-08-09,43.94921875,43.53951644897461,44.09893035888672,0.009409895525724021,-0.0033949034062352723
130,130,130,130,2019-08-12,43.8783073425293,43.79951858520508,44.40620422363281,0.0017988498474235115,-0.011887908240141187
131,131,131,131,2019-08-13,44.4140853881836,43.507999420166016,44.97349548339844,0.020825732740945346,-0.012438661687333985
132,132,132,132,2019-08-14,43.90194320678711,43.37405014038086,45.20198440551758,0.01217071185876617,-0.02876071074817188
133,133,133,133,2019-08-15,44.35893630981445,43.40556716918945,44.618934631347656,0.02196421341319854,-0.005827084928884396
134,134,134,134,2019-08-16,44.63469696044922,43.980743408203125,43.547393798828125,0.014869088186538537,0.0249682717327242
135,135,135,135,2019-08-19,44.91046524047852,43.94921875,43.53951644897461,0.02187175376077688,0.03148746020435422
136,136,136,136,2019-08-20,44.33529281616211,43.8783073425293,43.79951858520508,0.010414838249466207,0.01223242282708581
137,137,137,137,2019-08-21,44.5874252319336,44.4140853881836,43.507999420166016,0.0039028124126612163,0.02480982408185084
138,138,138,138,2019-08-22,44.737117767333984,43.90194320678711,43.37405014038086,0.0190236353915596,0.03142587843518263
139,139,139,139,2019-08-23,44.05952072143555,44.35893630981445,43.40556716918945,-0.006749836972818946,0.015066121580604275
140,140,140,140,2019-08-26,44.68197250366211,44.63469696044922,43.980743408203125,0.0010591657708527435,0.01594400278664221
141,141,141,141,2019-08-27,45.052284240722656,44.91046524047852,43.94921875,0.003157816323761997,0.02509863706559412
142,142,142,142,2019-08-28,45.65897750854492,44.33529281616211,43.8783073425293,0.029856229840897086,0.040582015894895296
143,143,143,143,2019-08-29,45.65109252929688,44.5874252319336,44.4140853881836,0.02385576856771454,0.027851685570055462
144,144,144,144,2019-08-30,45.82443237304688,44.737117767333984,43.90194320678711,0.024304529660755803,0.04379052556294516
145,145,145,145,2019-09-03,45.72988510131836,44.05952072143555,44.35893630981445,0.03791154221680304,0.030905808514632538
146,146,146,146,2019-09-04,45.84019470214844,44.68197250366211,44.63469696044922,0.025921465270840605,0.027008086170438483
147,147,147,147,2019-09-05,46.16323852539063,45.052284240722656,44.91046524047852,0.024659222132488168,0.027894907750431575
148,148,148,148,2019-09-06,46.53355026245117,45.65897750854492,44.33529281616211,0.019154453332700605,0.0495825629347757
149,149,149,149,2019-09-09,46.218379974365234,45.65109252929688,44.5874252319336,0.01242659077007402,0.03657880521128498
150,150,150,150,2019-09-10,47.045677185058594,45.82443237304688,44.737117767333984,0.026650516957194892,0.05160277489781118
151,151,151,151,2019-09-11,47.3765983581543,45.72988510131836,44.05952072143555,0.036009564712168096,0.07528628506176527
152,152,152,152,2019-09-12,47.61297225952149,45.84019470214844,44.68197250366211,0.03867299362255916,0.0655969195545063
153,153,153,153,2019-09-13,47.24266052246094,46.16323852539063,45.052284240722656,0.023382718187689555,0.04861853996202936
154,154,154,154,2019-09-16,46.88022613525391,46.53355026245117,45.65897750854492,0.007450019842618394,0.026747174232722104
155,155,155,155,2019-09-17,47.1717529296875,46.218379974365234,45.65109252929688,0.02062757188484432,0.03331049304931155
156,156,156,156,2019-09-18,47.219024658203125,47.045677185058594,45.82443237304688,0.003684663151146683,0.030433378286132795
157,157,157,157,2019-09-19,47.25841522216797,47.3765983581543,45.72988510131836,-0.002494546676671372,0.03342519049551562
158,158,158,158,2019-09-20,47.50267028808594,47.61297225952149,45.84019470214844,-0.0023166369625978733,0.03626676537348095
159,159,159,159,2019-09-23,47.43963623046875,47.24266052246094,46.16323852539063,0.004169445704993002,0.027649656866601147
160,160,160,160,2019-09-24,47.67600631713867,46.88022613525391,46.53355026245117,0.016974751350150363,0.02455123342715093
161,161,161,161,2019-09-25,47.486907958984375,47.1717529296875,46.218379974365234,0.00668101161656276,0.02744639654879122
162,162,162,162,2019-09-26,47.62084197998047,47.219024658203125,47.045677185058594,0.00850964891134276,0.012225667252262262
163,163,163,163,2019-09-27,47.51054382324219,47.25841522216797,47.3765983581543,0.005335104867332685,0.0028272495225447614
164,164,164,164,2019-09-30,47.55781936645508,47.50267028808594,47.61297225952149,0.0011609679631625625,-0.001158358540731208
165,165,165,165,2019-10-01,47.15598678588867,47.43963623046875,47.24266052246094,-0.0059791656749235145,-0.0018346497765734382
166,166,166,166,2019-10-02,46.41535949707031,47.67600631713867,46.88022613525391,-0.026441955135306228,-0.00991604939878954
167,167,167,167,2019-10-03,46.4941520690918,47.486907958984375,47.1717529296875,-0.02090588611812849,-0.014364546969575454
168,168,168,168,2019-10-04,47.19538879394531,47.62084197998047,47.219024658203125,-0.008934180252713975,-0.0005005580786325847
169,169,169,169,2019-10-07,47.47114944458008,47.51054382324219,47.25841522216797,-0.0008291712847714461,0.004501509866803977
170,170,170,170,2019-10-08,47.05355072021485,47.55781936645508,47.50267028808594,-0.010603275191290895,-0.00945461729093
171,171,171,171,2019-10-09,47.14511489868164,47.15598678588867,47.43963623046875,-0.00023055157887785782,-0.006208338747714648
172,172,172,172,2019-10-10,47.6307373046875,46.41535949707031,47.67600631713867,0.026184819438787255,-0.0009495135173455127
173,173,173,173,2019-10-11,47.71034622192383,46.4941520690918,47.486907958984375,0.0261580026456818,0.00470526030316476
174,174,174,174,2019-10-14,47.44762802124024,47.19538879394531,47.62084197998047,0.0053445735640871295,-0.0036373560722224862
175,175,175,175,2019-10-15,48.20392608642578,47.47114944458008,47.51054382324219,0.015436252343145274,0.014594281761186378
176,176,176,176,2019-10-16,47.9969482421875,47.05355072021485,47.55781936645508,0.020049443825869595,0.009233578864260572
177,177,177,177,2019-10-17,48.09247589111328,47.14511489868164,47.15598678588867,0.020094573837980745,0.019859389423377616
178,178,178,178,2019-10-18,48.60197830200195,47.6307373046875,46.41535949707031,0.02039105527805618,0.04710981081746568
179,179,179,179,2019-10-21,48.36315536499024,47.71034622192383,46.4941520690918,0.013682758453059218,0.04019867473055627
180,180,180,180,2019-10-22,48.37906646728516,47.44762802124024,47.19538879394531,0.019630874816923605,0.025080367035597018
181,181,181,181,2019-10-23,48.46665191650391,48.20392608642578,47.47114944458008,0.005450299413518378,0.020970683953756453
182,182,182,182,2019-10-24,48.227813720703125,47.9969482421875,47.05355072021485,0.004810003280848241,0.024955884997299282
183,183,183,183,2019-10-25,48.06062316894531,48.09247589111328,47.14511489868164,-0.000662322360780232,0.019418942391617122
184,184,184,184,2019-10-28,47.90937042236328,48.60197830200195,47.6307373046875,-0.014250610856516133,0.005849859427818682
185,185,185,185,2019-10-29,47.917327880859375,48.36315536499024,47.71034622192383,-0.009218329134364045,0.004338297147808978
186,186,186,186,2019-10-30,48.41886901855469,48.37906646728516,47.44762802124024,0.0008227225983461484,0.020469748179606784
187,187,187,187,2019-10-31,48.1402473449707,48.46665191650391,48.20392608642578,-0.006734621819875719,-0.001321028111712419
188,188,188,188,2019-11-01,48.06062316894531,48.227813720703125,47.9969482421875,-0.0034666832033076744,0.0013266453199589634
189,189,189,189,2019-11-04,47.66258239746094,48.06062316894531,48.09247589111328,-0.008282055979281888,-0.00893889294919381
190,190,190,190,2019-11-05,47.36802673339844,47.90937042236328,48.60197830200195,-0.011299327964288008,-0.025388916495044933
191,191,191,191,2019-11-06,47.86956024169922,47.917327880859375,48.36315536499024,-0.000996876104588429,-0.010206015706914262
192,192,192,192,2019-11-07,48.1880111694336,48.41886901855469,48.37906646728516,-0.004767931465574304,-0.003949131552192231
193,193,193,193,2019-11-08,47.24860000610352,48.1402473449707,48.46665191650391,-0.01852186866589356,-0.025131752704907195
194,194,194,194,2019-11-11,47.45558547973633,48.06062316894531,48.227813720703125,-0.01258905210367589,-0.01601209305151019
195,195,195,195,2019-11-12,47.2247200012207,47.66258239746094,48.06062316894531,-0.009186711550559168,-0.01739268267051386
196,196,196,196,2019-11-13,47.29637908935547,47.36802673339844,47.90937042236328,-0.0015125739656883797,-0.012794810860667805
197,197,197,197,2019-11-14,47.24063873291016,47.86956024169922,47.917327880859375,-0.01313823451925511,-0.014122013431794755
198,198,198,198,2019-11-15,47.3759765625,48.1880111694336,48.41886901855469,-0.016851382475164045,-0.021538967703996548
199,199,199,199,2019-11-18,47.32025146484375,47.24860000610352,48.1402473449707,0.0015164779216945146,-0.01703347874909955
200,200,200,200,2019-11-19,47.36802673339844,47.45558547973633,48.06062316894531,-0.0018450672445139427,-0.014410891700513795
201,201,201,201,2019-11-20,47.35210418701172,47.2247200012207,47.66258239746094,0.0026974047868939532,-0.0065140870433776366
202,202,202,202,2019-11-21,47.45558547973633,47.29637908935547,47.36802673339844,0.003366143316808179,0.0018484778103740052
203,203,203,203,2019-11-22,47.56704330444336,47.24063873291016,47.86956024169922,0.006909402164916312,-0.006319609700369377
204,204,204,204,2019-11-25,47.27248764038086,47.3759765625,48.1880111694336,-0.002184417707624786,-0.018998989724512083
205,205,205,205,2019-11-26,47.678497314453125,47.32025146484375,47.24860000610352,0.007570666649468816,0.00909862531998984
206,206,206,206,2019-11-27,47.845680236816406,47.36802673339844,47.45558547973633,0.010083880126701139,0.008220207445267969
207,207,207,207,2019-11-29,47.9571418762207,47.35210418701172,47.2247200012207,0.012777419284673242,0.015509289943509863
208,208,208,208,2019-12-02,47.73423004150391,47.45558547973633,47.29637908935547,0.005871691581733174,0.009257599853917498
209,209,209,209,2019-12-03,47.87752532958984,47.56704330444336,47.24063873291016,0.006527250877446766,0.01348175244370653
210,210,210,210,2019-12-04,48.1880111694336,47.27248764038086,47.3759765625,0.019366942057660763,0.017140218858862744
211,211,211,211,2019-12-05,48.41886901855469,47.678497314453125,47.32025146484375,0.01552841943022254,0.023216646566790677
212,212,212,212,2019-12-06,48.71342849731445,47.845680236816406,47.36802673339844,0.01813639718785587,0.028403162569729634
213,213,213,213,2019-12-09,48.570125579833984,47.9571418762207,47.35210418701172,0.012781906503006812,0.02572264556632642
214,214,214,214,2019-12-10,48.74526977539063,47.73423004150391,47.45558547973633,0.021180602117341074,0.02717665966222249
215,215,215,215,2019-12-11,48.62586212158203,47.87752532958984,47.56704330444336,0.01563023123773899,0.02225950455574699
216,216,216,216,2019-12-12,48.69751739501953,48.1880111694336,47.27248764038086,0.010573298486929783,0.03014501300374528
217,217,217,217,2019-12-13,48.410919189453125,48.41886901855469,47.678497314453125,-0.00016418865749456835,0.015361681182388676
218,218,218,218,2019-12-16,48.74526977539063,48.71342849731445,47.845680236816406,0.0006536447763665354,0.018801896725506362
219,219,219,219,2019-12-17,48.9522590637207,48.570125579833984,47.9571418762207,0.007867665140346647,0.020750135403574177
220,220,220,220,2019-12-18,48.45071792602539,48.74526977539063,47.73423004150391,-0.0060426755400572185,0.015009939070945721
221,221,221,221,2019-12-19,48.402950286865234,48.62586212158203,47.87752532958984,-0.004584223805830678,0.010974354953777521
222,222,222,222,2019-12-20,49.41399765014648,48.69751739501953,48.1880111694336,0.014712870254043553,0.02544173230976865
223,223,223,223,2019-12-23,48.880615234375,48.410919189453125,48.41886901855469,0.009702274874884065,0.009536493213903263
224,224,224,224,2019-12-24,48.78507995605469,48.74526977539063,48.71342849731445,0.0008166983349870982,0.0014708769419542467
225,225,225,225,2019-12-26,48.79304504394531,48.9522590637207,48.570125579833984,-0.003252434572389107,0.004589641501851149
226,226,226,226,2019-12-27,48.98410415649414,48.45071792602539,48.74526977539063,0.011008840597225511,0.004899642205367094
227,227,227,227,2019-12-30,48.72935485839844,48.402950286865234,48.62586212158203,0.006743485047889353,0.0021283475973676858
228,228,228,228,2019-12-31,48.880615234375,49.41399765014648,48.69751739501953,-0.010794156334969163,0.0037599008974160686
229,229,229,229,2020-01-02,48.60197830200195,48.880615234375,48.410919189453125,-0.005700356491771363,0.0039466119575446434
230,230,230,230,2020-01-03,48.084510803222656,48.78507995605469,48.74526977539063,-0.014360315765867382,-0.013555345476856218
231,231,231,231,2020-01-06,47.98101806640625,48.79304504394531,48.9522590637207,-0.01664226893008447,-0.01984057561164232
232,232,232,232,2020-01-07,47.44762802124024,48.98410415649414,48.45071792602539,-0.03136683137748475,-0.020703303226933922
233,233,233,233,2020-01-08,47.53520202636719,48.72935485839844,48.402950286865234,-0.024505820680395085,-0.01792759026785029
234,234,234,234,2020-01-09,47.33812713623047,48.880615234375,49.41399765014648,-0.03155623329920332,-0.04200976671859813
235,235,235,235,2020-01-10,47.45074081420898,48.60197830200195,48.880615234375,-0.023687049951741534,-0.029252381814549477
236,236,236,236,2020-01-13,47.57944488525391,48.084510803222656,48.78507995605469,-0.01050371334826794,-0.02471319247373993
237,237,237,237,2020-01-14,47.490966796875,47.98101806640625,48.79304504394531,-0.010213440424565734,-0.026685734532403083
238,238,238,238,2020-01-15,47.53923034667969,47.44762802124024,48.98410415649414,0.0019305986254662955,-0.02949678951356094
239,239,239,239,2020-01-16,47.99772262573242,47.53520202636719,48.72935485839844,0.009730064870844046,-0.015014199034484421
240,240,240,240,2020-01-17,48.36774444580078,47.33812713623047,48.880615234375,0.021750275557105736,-0.010492314511899692
241,241,241,241,2020-01-21,48.52058029174805,47.45074081420898,48.60197830200195,0.022546317700875784,-0.0016747880044741814
242,242,242,242,2020-01-22,48.6492805480957,47.57944488525391,48.084510803222656,0.022485248943569625,0.011745356985834121
