,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CAH,CAH_6m,CAH_12m,CAH_6m_ret,CAH_12m_ret
243,243,243,243,2020-01-23,48.24390411376953,46.11614227294922,43.75978088378906,0.04613919846605241,0.10247133645135831
244,244,244,244,2020-01-24,47.32070541381836,47.31189727783203,43.7773666381836,0.00018617169238854814,0.08093997075978021
245,245,245,245,2020-01-27,46.93383026123047,47.848243713378906,44.01476287841797,-0.019110700439204598,0.06632018877111401
246,246,246,246,2020-01-28,47.30311965942383,47.41740798950195,44.22577667236328,-0.002410261018557347,0.06958256516009542
247,247,247,247,2020-01-29,47.2503662109375,47.48775100708008,44.51591873168945,-0.004998863730295122,0.06142628428561392
248,248,248,248,2020-01-30,46.85470581054688,48.63956451416016,44.3488655090332,-0.03669561439214086,0.056502917780462125
249,249,249,249,2020-01-31,45.02587890625,48.24390411376953,46.11614227294922,-0.06670325021645707,-0.023641686250472582
250,250,250,250,2020-02-03,45.06983947753906,47.32070541381836,47.31189727783203,-0.04756619574022691,-0.04738887952699977
251,251,251,251,2020-02-04,45.359989166259766,46.93383026123047,47.848243713378906,-0.03353319100978569,-0.05200304868083161
252,252,252,252,2020-02-05,46.31836700439453,47.30311965942383,47.41740798950195,-0.02081792199160193,-0.02317800638429557
253,253,253,253,2020-02-06,51.22452926635742,47.2503662109375,47.48775100708008,0.08410861913065948,0.07868930787478678
254,254,254,254,2020-02-07,51.20693588256836,46.85470581054688,48.63956451416016,0.09288778996114844,0.05278360104685498
255,255,255,255,2020-02-10,52.042213439941406,45.02587890625,48.24390411376953,0.1558289300315574,0.07873138370424249
256,256,256,256,2020-02-11,52.23564529418945,45.06983947753906,47.32070541381836,0.15899337338934894,0.10386446772908542
257,257,257,257,2020-02-12,52.86870574951172,45.359989166259766,46.93383026123047,0.16553611941418134,0.1264519740930612
258,258,258,258,2020-02-13,52.226863861083984,46.31836700439453,47.30311965942383,0.1275627194743043,0.10408920673964972
259,259,259,259,2020-02-14,52.42028427124024,51.22452926635742,47.2503662109375,0.02334340641111865,0.10941540722082288
260,260,260,260,2020-02-18,51.88394927978516,51.20693588256836,46.85470581054688,0.013221126895180513,0.1073369981144181
261,261,261,261,2020-02-19,52.182899475097656,52.042213439941406,45.02587890625,0.002703306140477757,0.15895348947545362
262,262,262,262,2020-02-20,53.123680114746094,52.23564529418945,45.06983947753906,0.017000552315478368,0.17869690086694745
263,263,263,263,2020-02-21,52.50821304321289,52.86870574951172,45.359989166259766,-0.0068186406530702515,0.15758874744772222
264,264,264,264,2020-02-24,51.11901092529297,52.226863861083984,46.31836700439453,-0.021212319750574138,0.10364449852998847
265,265,265,265,2020-02-25,48.74506759643555,52.42028427124024,51.22452926635742,-0.07011058268566195,-0.04840379609989509
266,266,266,266,2020-02-26,48.36699295043945,51.88394927978516,51.20693588256836,-0.06778505449499339,-0.055460122406888024
267,267,267,267,2020-02-27,45.9402961730957,52.182899475097656,52.042213439941406,-0.11962929167975811,-0.11724938013805919
268,268,268,268,2020-02-28,45.82598876953125,53.123680114746094,52.23564529418945,-0.13737172066114345,-0.1227065634694322
269,269,269,269,2020-03-02,47.496543884277344,52.50821304321289,52.86870574951172,-0.0954454335517203,-0.10161326609142485
270,270,270,270,2020-03-03,46.564552307128906,51.11901092529297,52.226863861083984,-0.08909520226868439,-0.108417606100493
271,271,271,271,2020-03-04,48.03288650512695,48.74506759643555,52.42028427124024,-0.014610321134536086,-0.08369656569223116
272,272,272,272,2020-03-05,46.142520904541016,48.36699295043945,51.88394927978516,-0.04599153079824092,-0.11065904687176742
273,273,273,273,2020-03-06,45.078643798828125,45.9402961730957,52.182899475097656,-0.018755916832164266,-0.13614145146648615
274,274,274,274,2020-03-09,42.141971588134766,45.82598876953125,53.123680114746094,-0.08039143901344281,-0.20671964937088427
275,275,275,275,2020-03-10,43.70702362060547,47.496543884277344,52.50821304321289,-0.07978517916808492,-0.16761548170310558
276,276,276,276,2020-03-11,42.775028228759766,46.564552307128906,51.11901092529297,-0.0813821649862394,-0.16322660680441137
277,277,277,277,2020-03-12,37.27098083496094,48.03288650512695,48.74506759643555,-0.22405286155387116,-0.23538969842999347
278,278,278,278,2020-03-13,41.869415283203125,46.142520904541016,48.36699295043945,-0.09260667899307085,-0.13433908686227913
279,279,279,279,2020-03-16,38.87998962402344,45.078643798828125,45.9402961730957,-0.13750755684814608,-0.1536843933802725
280,280,280,280,2020-03-17,41.99251174926758,42.141971588134766,45.82598876953125,-0.003546579175931819,-0.08365290358584632
281,281,281,281,2020-03-18,40.18126678466797,43.70702362060547,47.496543884277344,-0.08066796921571429,-0.15401704000679783
282,282,282,282,2020-03-19,38.50192260742188,42.775028228759766,46.564552307128906,-0.09989720166835248,-0.17314951610675444
283,283,283,283,2020-03-20,38.09747314453125,37.27098083496094,48.03288650512695,0.02217522294972829,-0.20684606076162448
284,284,284,284,2020-03-23,36.04885482788086,41.869415283203125,46.142520904541016,-0.13901699882723983,-0.21874977523533634
285,285,285,285,2020-03-24,38.2821044921875,38.87998962402344,45.078643798828125,-0.015377708112003008,-0.15077071388774366
286,286,286,286,2020-03-25,37.147891998291016,41.99251174926758,42.141971588134766,-0.11536865858139722,-0.11850607367524901
287,287,287,287,2020-03-26,39.91749572753906,40.18126678466797,43.70702362060547,-0.006564528155432736,-0.08670295021598884
288,288,288,288,2020-03-27,39.02067947387695,38.50192260742188,42.775028228759766,0.013473531484245127,-0.08776963827597384
289,289,289,289,2020-03-30,42.59038162231445,38.09747314453125,37.27098083496094,0.11793192847038325,0.1427223182268338
290,290,290,290,2020-03-31,42.573509216308594,36.04885482788086,41.869415283203125,0.18099477555057986,0.01681642622288848
291,291,291,291,2020-04-01,42.3692626953125,38.2821044921875,38.87998962402344,0.10676419850322216,0.08974470170982474
292,292,292,292,2020-04-02,41.22366714477539,37.147891998291016,41.99251174926758,0.10971753516113059,-0.0183090882746636
293,293,293,293,2020-04-03,41.39239883422852,39.91749572753906,40.18126678466797,0.036948788490053674,0.030141708972268866
294,294,294,294,2020-04-06,43.825679779052734,39.02067947387695,38.50192260742188,0.123139842000767,0.13827250202317454
295,295,295,295,2020-04-07,42.52024459838867,42.59038162231445,38.09747314453125,-0.0016467808283040508,0.11609093960322925
296,296,296,296,2020-04-08,43.87008666992188,42.573509216308594,36.04885482788086,0.030455028901319903,0.21696200557228074
297,297,297,297,2020-04-09,44.7847785949707,42.3692626953125,38.2821044921875,0.05701104399736101,0.16986198091879334
298,298,298,298,2020-04-13,43.541500091552734,41.22366714477539,37.147891998291016,0.056225782598070095,0.17211227203836632
299,299,299,299,2020-04-14,45.01567459106445,41.39239883422852,39.91749572753906,0.08753480974482075,0.1277179034056528
300,300,300,300,2020-04-15,44.46508407592773,43.825679779052734,39.02067947387695,0.014589717720262518,0.1395261352559385
301,301,301,301,2020-04-16,44.45620346069336,42.52024459838867,42.59038162231445,0.045530285175689134,0.04380852594665052
302,302,302,302,2020-04-17,45.4952278137207,43.87008666992188,42.573509216308594,0.03704440239715878,0.06862761964411646
303,303,303,303,2020-04-20,45.06008529663086,44.7847785949707,42.3692626953125,0.006147327513885914,0.06350883707060717
304,304,304,304,2020-04-21,42.8665771484375,43.541500091552734,41.22366714477539,-0.015500681917161918,0.03985356270931195
305,305,305,305,2020-04-22,43.550384521484375,45.01567459106445,41.39239883422852,-0.03255066336095591,0.052134830259495724
306,306,306,306,2020-04-23,43.79903793334961,44.46508407592773,43.825679779052734,-0.01497908204650622,-0.0006079049050109475
307,307,307,307,2020-04-24,44.68709564208984,44.45620346069336,42.52024459838867,0.005193699943375041,0.050960455758602974
308,308,308,308,2020-04-27,46.11687088012695,45.4952278137207,43.87008666992188,0.013663918091619598,0.05121449216888618
309,309,309,309,2020-04-28,45.69060516357422,45.06008529663086,44.7847785949707,0.0139928689169726,0.02022621517895007
310,310,310,310,2020-04-29,45.61067962646485,42.8665771484375,43.541500091552734,0.06401496598445755,0.04752200844163257
311,311,311,311,2020-04-30,43.94112777709961,43.550384521484375,45.01567459106445,0.008972211380188222,-0.02387050341300756
312,312,312,312,2020-05-01,42.11172103881836,43.79903793334961,44.46508407592773,-0.03852406295085509,-0.05292608989765568
313,313,313,313,2020-05-04,41.75650405883789,44.68709564208984,44.45620346069336,-0.06558026520058025,-0.06072716947686385
314,314,314,314,2020-05-05,42.138370513916016,46.11687088012695,45.4952278137207,-0.08626995479707156,-0.07378482230156691
315,315,315,315,2020-05-06,42.09396743774414,45.69060516357422,45.06008529663086,-0.07871722672426795,-0.06582583764235561
316,316,316,316,2020-05-07,43.08859252929688,45.61067962646485,42.8665771484375,-0.05529597712252832,0.0051792187673531664
317,317,317,317,2020-05-08,44.296348571777344,43.94112777709961,43.550384521484375,0.008084016333847144,0.017128759217383438
318,318,318,318,2020-05-11,47.28022766113281,42.11172103881836,43.79903793334961,0.12273320811443811,0.07948096332802201
319,319,319,319,2020-05-12,44.49172592163086,41.75650405883789,44.68709564208984,0.06550409150485503,-0.004371949388336627
320,320,320,320,2020-05-13,42.271583557128906,42.138370513916016,46.11687088012695,0.0031613240281538335,-0.08338135804992541
321,321,321,321,2020-05-14,42.00515365600586,42.09396743774414,45.69060516357422,-0.0021098933444473333,-0.08066103511595646
322,322,322,322,2020-05-15,43.470458984375,43.08859252929688,45.61067962646485,0.00886235619830189,-0.04692367356981941
323,323,323,323,2020-05-18,46.36552810668945,44.296348571777344,43.94112777709961,0.04671219189905074,0.05517383035519963
324,324,324,324,2020-05-19,45.78829193115234,47.28022766113281,42.11172103881836,-0.031555172294716716,0.08730516829138701
325,325,325,325,2020-05-20,47.022682189941406,44.49172592163086,41.75650405883789,0.0568859988207393,0.126116355997693
326,326,326,326,2020-05-21,47.22694396972656,42.271583557128906,42.138370513916016,0.11722675129737259,0.12075866707114513
327,327,327,327,2020-05-22,47.591041564941406,42.00515365600586,42.09396743774414,0.13298101358419578,0.13059054448424923
328,328,328,328,2020-05-26,46.71186828613281,43.470458984375,43.08859252929688,0.07456579427704924,0.08408897910444368
329,329,329,329,2020-05-27,47.73312759399414,46.36552810668945,44.296348571777344,0.02949604033750619,0.07758605693306464
330,330,330,330,2020-05-28,48.28372573852539,45.78829193115234,47.28022766113281,0.05449938624321704,0.021224476425639516
331,331,331,331,2020-05-29,48.56791687011719,47.022682189941406,44.49172592163086,0.03286147468011347,0.09161683131075349
332,332,332,332,2020-06-01,48.57678985595703,47.22694396972656,42.271583557128906,0.02858211378436315,0.14915945342588843
333,333,333,333,2020-06-02,49.52701950073242,47.591041564941406,42.00515365600586,0.04067946134671652,0.17907007093285787
334,334,334,334,2020-06-03,50.28185272216797,46.71186828613281,43.470458984375,0.07642564014282782,0.156690172980259
335,335,335,335,2020-06-04,50.166412353515625,47.73312759399414,46.36552810668945,0.05097685574300481,0.08197651147378582
336,336,336,336,2020-06-05,50.85909652709961,48.28372573852539,45.78829193115234,0.0533382780467444,0.11074456770677932
337,337,337,337,2020-06-08,52.67074966430664,48.56791687011719,47.022682189941406,0.08447619454549504,0.12011368155373758
338,338,338,338,2020-06-09,51.19656753540039,48.57678985595703,47.22694396972656,0.05393064645094281,0.08405421210863095
339,339,339,339,2020-06-10,49.26060485839844,49.52701950073242,47.591041564941406,-0.005379177770429844,0.035081461522097346
340,340,340,340,2020-06-11,46.61418151855469,50.28185272216797,46.71186828613281,-0.07294224466785215,-0.0020912622672196735
341,341,341,341,2020-06-12,46.96940231323242,50.166412353515625,47.73312759399414,-0.06372809795036416,-0.015999900263351075
342,342,342,342,2020-06-15,47.4756088256836,50.85909652709961,48.28372573852539,-0.06652669694226987,-0.016736838354563743
343,343,343,343,2020-06-16,48.3991813659668,52.67074966430664,48.56791687011719,-0.0810994399275573,-0.0034742174469132303
344,344,344,344,2020-06-17,47.6532096862793,51.19656753540039,48.57678985595703,-0.0692108479083291,-0.01901278722650046
345,345,345,345,2020-06-18,47.16478729248047,49.26060485839844,49.52701950073242,-0.042545510188973124,-0.04769582809676276
346,346,346,346,2020-06-19,47.78642654418945,46.61418151855469,50.28185272216797,0.02514781955719103,-0.049628763517664654
347,347,347,347,2020-06-22,47.79529571533203,46.96940231323242,50.166412353515625,0.017583647255969836,-0.04726502308904745
348,348,348,348,2020-06-23,47.493350982666016,47.4756088256836,50.85909652709961,0.0003737109943668937,-0.06617784770596935
349,349,349,349,2020-06-24,46.18791961669922,48.3991813659668,52.67074966430664,-0.0456879989879847,-0.12308216778620562
350,350,350,350,2020-06-25,46.06357955932617,47.6532096862793,51.19656753540039,-0.03335830130684403,-0.10026039289694488
351,351,351,351,2020-06-26,44.8913459777832,47.16478729248047,49.26060485839844,-0.048202089847222185,-0.08869681753147052
352,352,352,352,2020-06-29,46.15238952636719,47.78642654418945,46.61418151855469,-0.03419458486420246,-0.009906684557009382
353,353,353,353,2020-06-30,46.785282135009766,47.79529571533203,46.96940231323242,-0.02113207095396774,-0.003920002579440585
354,354,354,354,2020-07-01,46.32809066772461,47.493350982666016,47.4756088256836,-0.02453523052872597,-0.02417068861975713
355,355,355,355,2020-07-02,46.435665130615234,46.18791961669922,48.3991813659668,0.005363859554013084,-0.04056920344384718
356,356,356,356,2020-07-06,46.38188552856445,46.06357955932617,47.6532096862793,0.006910144028827059,-0.026678667944604273
357,357,357,357,2020-07-07,45.019290924072266,44.8913459777832,47.16478729248047,0.0028501026980207733,-0.04548936805552517
358,358,358,358,2020-07-08,45.0820426940918,46.15238952636719,47.78642654418945,-0.02319157996497434,-0.05659313837992963
359,359,359,359,2020-07-09,43.81806182861328,46.785282135009766,47.79529571533203,-0.06342208854985387,-0.08321391942853718
360,360,360,360,2020-07-10,44.248348236083984,46.32809066772461,47.493350982666016,-0.04489160683432869,-0.06832541144056947
361,361,361,361,2020-07-13,44.70553970336914,46.435665130615234,46.18791961669922,-0.03725854733381251,-0.03209453739488466
362,362,362,362,2020-07-14,45.65576934814453,46.38188552856445,46.06357955932617,-0.015655167359954314,-0.008853202792379888
363,363,363,363,2020-07-15,46.69563674926758,45.019290924072266,44.8913459777832,0.037236166780648894,0.04019239637807526
364,364,364,364,2020-07-16,46.991455078125,45.0820426940918,46.15238952636719,0.04235416742292908,0.01818032739731601
365,365,365,365,2020-07-17,47.62793731689453,43.81806182861328,46.785282135009766,0.08694760400820356,0.018011116817743922
366,366,366,366,2020-07-20,47.64586639404297,44.248348236083984,46.32809066772461,0.0767829375196507,0.028444421242605156
367,367,367,367,2020-07-21,50.19175338745117,44.70553970336914,46.435665130615234,0.12271887825276773,0.08088800378482208
368,368,368,368,2020-07-22,50.34415435791016,45.65576934814453,46.38188552856445,0.10268986979530914,0.08542707533753746
369,369,369,369,2020-07-23,50.69375991821289,46.69563674926758,45.019290924072266,0.0856209155132257,0.12604527698383694
370,370,370,370,2020-07-24,50.64893341064453,46.991455078125,45.0820426940918,0.0778328384690119,0.12348355096345931
371,371,371,371,2020-07-27,51.52745056152344,47.62793731689453,43.81806182861328,0.08187449350752529,0.17594088855559353
372,372,372,372,2020-07-28,50.72066116333008,47.64586639404297,44.248348236083984,0.06453434478151387,0.14627241886439513
373,373,373,373,2020-07-29,51.72467422485352,50.19175338745117,44.70553970336914,0.03054128883621754,0.15700815979535965
374,374,374,374,2020-07-30,50.63101196289063,50.34415435791016,45.65576934814453,0.0056979327319934825,0.10897292249765345
375,375,375,375,2020-07-31,48.96363830566406,50.69375991821289,46.69563674926758,-0.034128887171520295,0.04856988177663202
376,376,376,376,2020-08-03,52.02947235107422,50.64893341064453,46.991455078125,0.027257019002487892,0.10721134862866721
377,377,377,377,2020-08-04,51.84120178222656,51.52745056152344,47.62793731689453,0.006089011144234879,0.08846203935515606
378,378,378,378,2020-08-05,51.6350212097168,50.72066116333008,47.64586639404297,0.01802736844147801,0.08372509763349756
379,379,379,379,2020-08-06,47.61001205444336,51.72467422485352,50.19175338745117,-0.07954931049972824,-0.051437560132204796
380,380,380,380,2020-08-07,47.134891510009766,50.63101196289063,50.34415435791016,-0.06905096930401677,-0.06374648435019648
381,381,381,381,2020-08-10,47.565189361572266,48.96363830566406,50.69375991821289,-0.028560968761384475,-0.061715101852538146
382,382,382,382,2020-08-11,47.5472526550293,52.02947235107422,50.64893341064453,-0.08614770616547263,-0.06123881682695764
383,383,383,383,2020-08-12,48.24647903442383,51.84120178222656,51.52745056152344,-0.06934103809752268,-0.06367424530701649
384,384,384,384,2020-08-13,47.00042343139648,51.6350212097168,50.72066116333008,-0.08975686791135029,-0.0733475795978632
385,385,385,385,2020-08-14,48.1209716796875,47.61001205444336,51.72467422485352,0.010732188529165798,-0.06967086016821067
386,386,386,386,2020-08-17,47.26935958862305,47.134891510009766,50.63101196289063,0.0028528352204804097,-0.06639512512077517
387,387,387,387,2020-08-18,46.65978240966797,47.565189361572266,48.96363830566406,-0.019035075105488186,-0.04705238368141418
388,388,388,388,2020-08-19,46.292240142822266,47.5472526550293,52.02947235107422,-0.026395058434028895,-0.1102688908613062
389,389,389,389,2020-08-20,44.96550369262695,48.24647903442383,51.84120178222656,-0.06800445146382395,-0.1326299903015925
390,390,390,390,2020-08-21,44.68760681152344,47.00042343139648,51.6350212097168,-0.049208420925162755,-0.13454849509940703
391,391,391,391,2020-08-24,44.64278030395508,48.1209716796875,47.61001205444336,-0.07228015674506039,-0.06232369248500025
392,392,392,392,2020-08-25,45.32408142089844,47.26935958862305,47.134891510009766,-0.04115304680778464,-0.038417614448667536
393,393,393,393,2020-08-26,45.67369842529297,46.65978240966797,47.565189361572266,-0.021133488701625014,-0.039766286262436834
394,394,394,394,2020-08-27,45.42268753051758,46.292240142822266,47.5472526550293,-0.01878398214521304,-0.04468323627289528
395,395,395,395,2020-08-28,45.27029037475586,44.96550369262695,48.24647903442383,0.006778233470091877,-0.06168716804275931
396,396,396,396,2020-08-31,45.50337219238281,44.68760681152344,47.00042343139648,0.01825484600909566,-0.031851867062406725
397,397,397,397,2020-09-01,44.23041915893555,44.64278030395508,48.1209716796875,-0.009236905546919916,-0.08084941731120965
398,398,398,398,2020-09-02,45.70955276489258,45.32408142089844,47.26935958862305,0.008504780061938666,-0.032998264357824936
399,399,399,399,2020-09-03,44.84000015258789,45.67369842529297,46.65978240966797,-0.018253355901728274,-0.03900108751263742
400,400,400,400,2020-09-04,44.571067810058594,45.42268753051758,46.292240142822266,-0.01874877438475686,-0.037180579886682
401,401,401,401,2020-09-08,44.16767120361328,45.27029037475586,44.96550369262695,-0.024356352963828876,-0.017743212540605735
402,402,402,402,2020-09-09,44.40971755981445,45.50337219238281,44.68760681152344,-0.024034584248932567,-0.006218485874193824
403,403,403,403,2020-09-10,43.513275146484375,44.23041915893555,44.64278030395508,-0.01621381904327468,-0.025300959075137075
404,404,404,404,2020-09-11,43.36984252929688,45.70955276489258,45.32408142089844,-0.05118646090522938,-0.04311701043543881
405,405,405,405,2020-09-14,42.17756652832031,44.84000015258789,45.67369842529297,-0.05937630720801679,-0.07654584624214678
406,406,406,406,2020-09-15,41.72934722900391,44.571067810058594,45.42268753051758,-0.06375706754805133,-0.08131047505791611
407,407,407,407,2020-09-16,42.32099914550781,44.16767120361328,45.27029037475586,-0.04181049187747066,-0.06514849374354059
408,408,408,408,2020-09-17,42.40167617797852,44.40971755981445,45.50337219238281,-0.04521626103861942,-0.06816409125219758
409,409,409,409,2020-09-18,42.74232482910156,43.513275146484375,44.23041915893555,-0.01771758882289287,-0.033644138087109976
410,410,410,410,2020-09-21,42.22239303588867,43.36984252929688,45.70955276489258,-0.026457312881251416,-0.07628951757502722
411,411,411,411,2020-09-22,42.2044563293457,42.17756652832031,44.84000015258789,0.0006375379908969414,-0.058776623868724065
412,412,412,412,2020-09-23,40.5639762878418,41.72934722900391,44.571067810058594,-0.02792689122997183,-0.08990342208746671
413,413,413,413,2020-09-24,41.06598663330078,42.32099914550781,44.16767120361328,-0.029654604984444166,-0.07022522324108305
414,414,414,414,2020-09-25,42.51821899414063,42.40167617797852,44.40971755981445,0.0027485426678164337,-0.04259199719354678
415,415,415,415,2020-09-28,42.62580108642578,42.74232482910156,43.513275146484375,-0.002726191032932368,-0.020395478324051086
416,416,416,416,2020-09-29,42.03413772583008,42.22239303588867,43.36984252929688,-0.004458660358226951,-0.03079800906734942
417,417,417,417,2020-09-30,42.52872848510742,42.2044563293457,42.17756652832031,0.0076833629423214145,0.008325799368992026
418,418,418,418,2020-10-01,41.74065399169922,40.5639762878418,41.72934722900391,0.029007947729476014,0.0002709546984585032
419,419,419,419,2020-10-02,41.939937591552734,41.06598663330078,42.32099914550781,0.021281625741904397,-0.009004077447342773
420,420,420,420,2020-10-05,42.70988464355469,42.51821899414063,42.40167617797852,0.004507847552139177,0.007268780231292737
421,421,421,421,2020-10-06,42.09392929077149,42.62580108642578,42.74232482910156,-0.01247769618630501,-0.015169870635782678
422,422,422,422,2020-10-07,42.70988464355469,42.03413772583008,42.22239303588867,0.016076145587479607,0.011545807156208676
423,423,423,423,2020-10-08,44.0958137512207,42.52872848510742,42.2044563293457,0.036847686773942456,0.044814163867332946
424,424,424,424,2020-10-09,43.507022857666016,41.74065399169922,40.5639762878418,0.04231770940431523,0.07255320703622292
425,425,425,425,2020-10-12,43.76971054077149,41.939937591552734,41.06598663330078,0.04362841373391313,0.0658385230486156
426,426,426,426,2020-10-13,43.40738296508789,42.70988464355469,42.51821899414063,0.016331074816856583,0.020912540364632637
427,427,427,427,2020-10-14,43.81499862670898,42.09392929077149,42.62580108642578,0.04088640250352693,0.027898538208632084
428,428,428,428,2020-10-15,44.31321334838867,42.70988464355469,42.03413772583008,0.037539991461343014,0.054219635416907774
429,429,429,429,2020-10-16,44.19545364379883,44.0958137512207,42.52872848510742,0.0022596224925175434,0.03919057112829161
430,430,430,430,2020-10-19,43.38926315307617,43.507022857666016,41.74065399169922,-0.002706682665350346,0.039496486128483
431,431,431,431,2020-10-20,43.21715927124024,43.76971054077149,41.939937591552734,-0.012624055830036784,0.03045359037312334
432,432,432,432,2020-10-21,43.32585144042969,43.40738296508789,42.70988464355469,-0.0018782870352671566,0.014422113335488929
433,433,433,433,2020-10-22,44.17733001708984,43.81499862670898,42.09392929077149,0.008269574386337908,0.04949409003675753
434,434,434,434,2020-10-23,44.69365310668945,44.31321334838867,42.70988464355469,0.008585244209436516,0.04644752566509536
435,435,435,435,2020-10-26,43.507022857666016,44.19545364379883,44.0958137512207,-0.015576959378703181,-0.013352534933962712
436,436,436,436,2020-10-27,43.00880813598633,43.38926315307617,43.507022857666016,-0.00876841387574634,-0.011451363227256595
437,437,437,437,2020-10-28,41.6319465637207,43.21715927124024,43.76971054077149,-0.03668016904050542,-0.048841172368719654
438,438,438,438,2020-10-29,41.31491470336914,43.32585144042969,43.40738296508789,-0.046414246234155576,-0.0482053539924695
439,439,439,439,2020-10-30,41.47795867919922,44.17733001708984,43.81499862670898,-0.061103089228035645,-0.0533388113833041
440,440,440,440,2020-11-02,43.045047760009766,44.69365310668945,44.31321334838867,-0.03688678888575647,-0.028618226767006094
441,441,441,441,2020-11-03,44.19545364379883,43.507022857666016,44.19545364379883,0.01582344046810613,0.0
442,442,442,442,2020-11-04,44.78424072265625,43.00880813598633,43.38926315307617,0.04128067397395241,0.0321502940637326
443,443,443,443,2020-11-05,48.0633430480957,41.6319465637207,43.21715927124024,0.15448224297010182,0.11213563914369673
444,444,444,444,2020-11-06,47.68289566040039,41.31491470336914,43.32585144042969,0.15413273881240652,0.10056453768626716
445,445,445,445,2020-11-09,50.19205093383789,41.47795867919922,44.17733001708984,0.2100897086579312,0.13614948921587788
446,446,446,446,2020-11-10,51.96747589111328,43.045047760009766,44.69365310668945,0.20728117624236297,0.16274845036856322
447,447,447,447,2020-11-11,50.9348258972168,44.19545364379883,43.507022857666016,0.15249017031786005,0.1707265299179621
448,448,448,448,2020-11-12,50.72649002075195,44.78424072265625,43.00880813598633,0.1326861682192042,0.17944421664426646
449,449,449,449,2020-11-13,52.021820068359375,48.0633430480957,41.6319465637207,0.08235958568887991,0.24956492218628834
450,450,450,450,2020-11-16,52.9638900756836,47.68289566040039,41.31491470336914,0.11075238494102124,0.2819556921743931
451,451,451,451,2020-11-17,49.5307846069336,50.19205093383789,41.47795867919922,-0.013174722184115528,0.19414711292850573
452,452,452,452,2020-11-18,48.29886245727539,51.96747589111328,43.045047760009766,-0.07059441258075883,0.12205387078572572
453,453,453,453,2020-11-19,47.36585998535156,50.9348258972168,44.19545364379883,-0.07006926693078674,0.07173602893874986
454,454,454,454,2020-11-20,46.97635269165039,50.72649002075195,44.78424072265625,-0.073928579082988,0.04894828925580419
455,455,455,455,2020-11-23,47.36585998535156,52.021820068359375,48.0633430480957,-0.08950013815144564,-0.014511746759816258
456,456,456,456,2020-11-24,48.88764953613281,52.9638900756836,47.68289566040039,-0.07696263499010325,0.025265954574418714
457,457,457,457,2020-11-25,48.70648193359375,49.5307846069336,50.19205093383789,-0.01664222926976333,-0.029597694706725353
458,458,458,458,2020-11-27,48.71554183959961,48.29886245727539,51.96747589111328,0.008627105507770683,-0.06257633251858152
459,459,459,459,2020-11-30,49.44926452636719,47.36585998535156,50.9348258972168,0.04398536291033128,-0.02916592615526703
460,460,460,460,2020-12-01,48.94199752807617,46.97635269165039,50.72649002075195,0.04184328334998977,-0.03517871021522989
461,461,461,461,2020-12-02,50.40945053100586,47.36585998535156,52.021820068359375,0.06425705237053791,-0.03099410084527565
462,462,462,462,2020-12-03,50.21015930175781,48.88764953613281,52.9638900756836,0.02705202189455913,-0.051992607982359273
463,463,463,463,2020-12-04,51.62325286865234,48.70648193359375,49.5307846069336,0.059884656400257086,0.04224581294893959
464,464,464,464,2020-12-07,50.18299865722656,48.71554183959961,48.29886245727539,0.030122970251643455,0.03900994980198247
465,465,465,465,2020-12-08,51.1522331237793,49.44926452636719,47.36585998535156,0.034438704270395304,0.07993886608622147
466,466,466,466,2020-12-09,50.86236572265625,48.94199752807617,46.97635269165039,0.03923763417049808,0.08272274896506726
467,467,467,467,2020-12-10,50.2282829284668,50.40945053100586,47.36585998535156,-0.003593921390347865,0.0604321961851948
468,468,468,468,2020-12-11,49.168453216552734,50.21015930175781,48.88764953613281,-0.020746918545797355,0.005743857254016271
469,469,469,469,2020-12-14,48.507205963134766,51.62325286865234,48.70648193359375,-0.06036130488417468,-0.0040913644867777155
470,470,470,470,2020-12-15,49.74818801879883,50.18299865722656,48.71554183959961,-0.008664500927847985,0.02119746882010065
471,471,471,471,2020-12-16,49.13222885131836,51.1522331237793,49.44926452636719,-0.03949005056285393,-0.006411332465415698
472,472,472,472,2020-12-17,49.114105224609375,50.86236572265625,48.94199752807617,-0.03437237873636945,0.003516564611701245
473,473,473,473,2020-12-18,49.78442001342773,50.2282829284668,50.40945053100586,-0.008836911977883055,-0.012399074201248972
474,474,474,474,2020-12-21,48.93294525146485,49.168453216552734,50.21015930175781,-0.004789818464506768,-0.02543736303677191
475,475,475,475,2020-12-22,48.57967376708984,48.507205963134766,51.62325286865234,0.0014939595574756659,-0.0589575226750324
476,476,476,476,2020-12-23,48.78800964355469,49.74818801879883,50.18299865722656,-0.019300770811618517,-0.02779804019286103
477,477,477,477,2020-12-24,48.7336540222168,49.13222885131836,51.1522331237793,-0.008112288785182331,-0.047281984653729014
478,478,478,478,2020-12-28,48.60684585571289,49.114105224609375,50.86236572265625,-0.010328181009847892,-0.04434555559688913
479,479,479,479,2020-12-29,48.461910247802734,49.78442001342773,50.2282829284668,-0.02656473180300767,-0.03516689358423153
480,480,480,480,2020-12-30,48.45285415649414,48.93294525146485,49.168453216552734,-0.00981120372999289,-0.01455402830971475
481,481,481,481,2020-12-31,48.96112060546875,48.57967376708984,48.507205963134766,0.00785198435476775,0.009357674459315568
