,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMCSA,CMCSA_6m,CMCSA_12m,CMCSA_6m_ret,CMCSA_12m_ret
109,109,109,109,2019-07-12,40.13377380371094,38.9470100402832,38.245582580566406,0.030471241879678423,0.049370178089638284
110,110,110,110,2019-07-15,40.2056999206543,38.91105270385742,37.67301559448242,0.03327196585119707,0.06722807522057805
111,111,111,111,2019-07-16,40.53834533691406,38.32666778564453,37.57460403442383,0.0577059702565097,0.07887618189602241
112,112,112,112,2019-07-17,39.94496536254883,38.64134216308594,37.82509994506836,0.03373648860230949,0.05604388145858308
113,113,113,113,2019-07-18,40.06184768676758,39.36957550048828,38.20980072021485,0.017583938294450485,0.04847046913733055
114,114,114,114,2019-07-19,39.61231994628906,39.63029098510742,38.56042098999024,-0.00045346724365746827,0.02727923941940058
115,115,115,115,2019-07-22,39.42351913452149,40.13377380371094,38.9470100402832,-0.01769718124847186,0.012234805540795923
116,116,116,116,2019-07-23,39.8460693359375,40.2056999206543,38.91105270385742,-0.008944766175605134,0.02402958972085023
117,117,117,117,2019-07-24,40.34056091308594,40.53834533691406,38.32666778564453,-0.004878946641367343,0.05254547926537256
118,118,118,118,2019-07-25,40.1068000793457,39.94496536254883,38.64134216308594,0.00405144216118436,0.037924612195787466
119,119,119,119,2019-07-26,40.124786376953125,40.06184768676758,39.36957550048828,0.001571038127788027,0.019182601459735826
120,120,120,120,2019-07-29,39.7651596069336,39.61231994628906,39.63029098510742,0.003858387008177644,0.003403170112398657
121,121,121,121,2019-07-30,39.63029098510742,39.42351913452149,40.13377380371094,0.0052448856704137015,-0.012545115270395035
122,122,122,122,2019-07-31,38.812156677246094,39.8460693359375,40.2056999206543,-0.02594767001920839,-0.03466034035368992
123,123,123,123,2019-08-01,38.55143356323242,40.34056091308594,40.53834533691406,-0.044350581879815776,-0.04901314439867788
124,124,124,124,2019-08-02,38.34465026855469,40.1068000793457,39.94496536254883,-0.043936434901434396,-0.04006299866502194
125,125,125,125,2019-08-05,37.40963745117188,40.124786376953125,40.06184768676758,-0.06766762320610809,-0.06620289349439368
126,126,126,126,2019-08-06,37.82319641113281,39.7651596069336,39.61231994628906,-0.04883579532929072,-0.045165835719345626
127,127,127,127,2019-08-07,37.51752471923828,39.63029098510742,39.42351913452149,-0.053311903933864424,-0.04834663310445597
128,128,128,128,2019-08-08,38.353633880615234,38.812156677246094,39.8460693359375,-0.011813896363550236,-0.0374550232982761
129,129,129,129,2019-08-09,38.59639358520508,38.55143356323242,40.34056091308594,0.0011662347626817393,-0.043236070307467456
130,130,130,130,2019-08-12,38.173828125,38.34465026855469,40.1068000793457,-0.004454914632375018,-0.0481956164670726
131,131,131,131,2019-08-13,39.07288360595703,37.40963745117188,40.124786376953125,0.04446036551292609,-0.026215784954316534
132,132,132,132,2019-08-14,38.09291458129883,37.82319641113281,39.7651596069336,0.0071310252902534454,-0.04205301933060002
133,133,133,133,2019-08-15,38.0749397277832,37.51752471923828,39.63029098510742,0.014857456954218806,-0.03924652629749048
134,134,134,134,2019-08-16,38.8211555480957,38.353633880615234,38.812156677246094,0.012189761964557011,0.00023185701646122325
135,135,135,135,2019-08-19,39.55837631225586,38.59639358520508,38.55143356323242,0.024924160982220167,0.02611946316787006
136,136,136,136,2019-08-20,39.504432678222656,38.173828125,38.34465026855469,0.03485646105141971,0.030246263860673972
137,137,137,137,2019-08-21,39.65727615356445,39.07288360595703,37.40963745117188,0.014956473484294408,0.06008180927511675
138,138,138,138,2019-08-22,39.351593017578125,38.09291458129883,37.82319641113281,0.033042324277734014,0.04040897521806075
139,139,139,139,2019-08-23,38.1468620300293,38.0749397277832,37.51752471923828,0.0018889669362658346,0.016774489135428006
140,140,140,140,2019-08-26,38.97399139404297,38.8211555480957,38.353633880615234,0.00393692160342618,0.01617467370520198
141,141,141,141,2019-08-27,39.19874954223633,39.55837631225586,38.59639358520508,-0.009091039712570637,0.015606534732357735
142,142,142,142,2019-08-28,39.351593017578125,39.504432678222656,38.173828125,-0.0038689243277953977,0.0308526797134816
143,143,143,143,2019-08-29,39.711204528808594,39.65727615356445,39.07288360595703,0.0013598607991964773,0.016336673005476365
144,144,144,144,2019-08-30,39.79213333129883,39.351593017578125,38.09291458129883,0.011194980429989565,0.04460721288137415
145,145,145,145,2019-09-03,39.450496673583984,38.1468620300293,38.0749397277832,0.034174099104887334,0.0361276197844389
146,146,146,146,2019-09-04,40.92493438720703,38.97399139404297,38.8211555480957,0.050057562065923156,0.05419155636686157
147,147,147,147,2019-09-05,41.72509765625,39.19874954223633,39.55837631225586,0.06444971187898618,0.054772757276259965
148,148,148,148,2019-09-06,41.67115020751953,39.351593017578125,39.504432678222656,0.05894442923581966,0.054847453371765775
149,149,149,149,2019-09-09,41.73408508300781,39.711204528808594,39.65727615356445,0.05093979339588439,0.052368925223239104
150,150,150,150,2019-09-10,41.76105117797852,39.79213333129883,39.351593017578125,0.04948007763964313,0.061228986570482924
151,151,151,151,2019-09-11,41.71610641479492,39.450496673583984,38.1468620300293,0.057429181689567566,0.09356587134102679
152,152,152,152,2019-09-12,42.22856521606445,40.92493438720703,38.97399139404297,0.031854194719611595,0.08350630011477178
153,153,153,153,2019-09-13,42.14765548706055,41.72509765625,39.19874954223633,0.010127186143260136,0.0752295922513242
154,154,154,154,2019-09-16,41.599239349365234,41.67115020751953,39.351593017578125,-0.0017256749044887165,0.05711703540903912
155,155,155,155,2019-09-17,41.95885467529297,41.73408508300781,39.711204528808594,0.005385755835741746,0.056599898521179526
156,156,156,156,2019-09-18,42.20159912109375,41.76105117797852,39.79213333129883,0.010549254165985511,0.060551309720801916
157,157,157,157,2019-09-19,41.96784210205078,41.71610641479492,39.450496673583984,0.006034496238761511,0.06381023410923015
158,158,158,158,2019-09-20,41.68014526367188,42.22856521606445,40.92493438720703,-0.012986942596475926,0.018453563524855054
159,159,159,159,2019-09-23,41.55427932739258,42.14765548706055,41.72509765625,-0.01407850929810639,-0.0040938988391279185
160,160,160,160,2019-09-24,41.09575271606445,41.599239349365234,41.67115020751953,-0.012103265376376737,-0.0138080539795431
161,161,161,161,2019-09-25,41.20364761352539,41.95885467529297,41.73408508300781,-0.01799875300724718,-0.01270993406055021
162,162,162,162,2019-09-26,40.36753082275391,42.20159912109375,41.76105117797852,-0.043459687228371124,-0.03336890034893192
163,163,163,163,2019-09-27,40.28662109375,41.96784210205078,41.71610641479492,-0.040059743939482306,-0.03426698807484929
164,164,164,164,2019-09-30,40.52935409545898,41.68014526367188,42.22856521606445,-0.02761005656129334,-0.04023842893812235
165,165,165,165,2019-10-01,40.21320724487305,41.55427932739258,42.14765548706055,-0.032272779223378234,-0.04589693589911259
166,166,166,166,2019-10-02,39.7886848449707,41.09575271606445,41.599239349365234,-0.0318054247631,-0.04352374064316056
167,167,167,167,2019-10-03,39.79771423339844,41.20364761352539,41.95885467529297,-0.03412157567490326,-0.05150618286935982
168,168,168,168,2019-10-04,40.38483047485352,40.36753082275391,42.20159912109375,0.0004285536357317987,-0.043049758399608784
169,169,169,169,2019-10-07,40.27643585205078,40.28662109375,41.96784210205078,-0.0002528194577430254,-0.0403024355144852
170,170,170,170,2019-10-08,39.842872619628906,40.52935409545898,41.68014526367188,-0.016937883446481727,-0.04408028408778919
171,171,171,171,2019-10-09,40.086761474609375,40.21320724487305,41.55427932739258,-0.0031443841197170697,-0.03531568532860618
172,172,172,172,2019-10-10,40.19514846801758,39.7886848449707,41.09575271606445,0.010215558132433467,-0.021914776796260638
173,173,173,173,2019-10-11,41.14356231689453,39.79771423339844,41.20364761352539,0.03381722064747761,-0.0014582518808634592
174,174,174,174,2019-10-14,40.854530334472656,40.38483047485352,40.36753082275391,0.011630601245475214,0.012064139217656589
175,175,175,175,2019-10-15,41.25196838378906,40.27643585205078,40.28662109375,0.024220924992512938,0.02396198201364741
176,176,176,176,2019-10-16,41.18872833251953,39.842872619628906,40.52935409545898,0.03377908329399859,0.01626905367175424
177,177,177,177,2019-10-17,41.48681640625,40.086761474609375,40.21320724487305,0.03492561833730101,0.03167141465791268
178,178,178,178,2019-10-18,41.1616325378418,40.19514846801758,39.7886848449707,0.02404479412716265,0.034505983251784667
179,179,179,179,2019-10-21,41.62230682373047,41.14356231689453,39.79771423339844,0.011635951771715058,0.045846667967700094
180,180,180,180,2019-10-22,41.34229278564453,40.854530334472656,40.38483047485352,0.011939005226069277,0.023708464280596475
181,181,181,181,2019-10-23,41.297122955322266,41.25196838378906,40.27643585205078,0.0010946040468446938,0.02534204136187279
182,182,182,182,2019-10-24,40.50224685668945,41.18872833251953,39.842872619628906,-0.016666731497220866,0.01654936488529457
183,183,183,183,2019-10-25,41.2338981628418,41.48681640625,40.086761474609375,-0.006096352174424724,0.02861634729358231
184,184,184,184,2019-10-28,41.0442008972168,41.1616325378418,40.19514846801758,-0.002852939336578486,0.021123256451578865
185,185,185,185,2019-10-29,40.96291732788086,41.62230682373047,41.14356231689453,-0.015842214095487472,-0.004390601562944796
186,186,186,186,2019-10-30,40.36676025390625,41.34229278564453,40.854530334472656,-0.02359647871481907,-0.011939191971442886
187,187,187,187,2019-10-31,40.484188079833984,41.297122955322266,41.25196838378906,-0.019685024459640044,-0.018611967720231104
188,188,188,188,2019-11-01,40.42096328735352,40.50224685668945,41.18872833251953,-0.002006890373848602,-0.018640173568064244
189,189,189,189,2019-11-04,39.64415740966797,41.2338981628418,41.48681640625,-0.038554219319638205,-0.04441553139528043
190,190,190,190,2019-11-05,39.99642181396485,41.0442008972168,41.1616325378418,-0.025528066336966915,-0.028308175648905864
191,191,191,191,2019-11-06,39.94223785400391,40.96291732788086,41.62230682373047,-0.02491715777240877,-0.04036462891981474
192,192,192,192,2019-11-07,40.37579727172852,40.36676025390625,41.34229278564453,0.00022387275484647695,-0.02337788856866707
193,193,193,193,2019-11-08,40.818397521972656,40.484188079833984,41.297122955322266,0.008255308010120421,-0.011592222389620765
194,194,194,194,2019-11-11,40.872596740722656,40.42096328735352,40.50224685668945,0.01117324815241183,0.009143934294401523
195,195,195,195,2019-11-12,40.854530334472656,39.64415740966797,41.2338981628418,0.030530928234825172,-0.009200387188010528
196,196,196,196,2019-11-13,40.82743453979492,39.99642181396485,41.0442008972168,0.020777176760845117,-0.0052812907227675066
197,197,197,197,2019-11-14,41.0532455444336,39.94223785400391,40.96291732788086,0.027815359131619477,0.0022051216672318574
198,198,198,198,2019-11-15,40.24934387207031,40.37579727172852,40.36676025390625,-0.0031319109021471503,-0.002908739296822227
199,199,199,199,2019-11-18,40.29450988769531,40.818397521972656,40.484188079833984,-0.012834595821536898,-0.004685241353108771
200,200,200,200,2019-11-19,40.47516632080078,40.872596740722656,40.42096328735352,-0.009723640081959917,0.001340963426871511
201,201,201,201,2019-11-20,39.94223785400391,40.854530334472656,39.64415740966797,-0.022330264795602295,0.007518899727283701
202,202,202,202,2019-11-21,40.06869125366211,40.82743453979492,39.99642181396485,-0.018584152903196927,0.0018068976278280413
203,203,203,203,2019-11-22,40.46611785888672,41.0532455444336,39.94223785400391,-0.014301614348892544,0.013115940243450641
204,204,204,204,2019-11-25,39.15639877319336,40.24934387207031,40.37579727172852,-0.02715435815179501,-0.03020122402360581
205,205,205,205,2019-11-26,39.33705139160156,40.29450988769531,40.818397521972656,-0.023761512393680406,-0.03629113880753598
206,206,206,206,2019-11-27,40.12287521362305,40.47516632080078,40.872596740722656,-0.008703882879331992,-0.01834288953685781
207,207,207,207,2019-11-29,39.879005432128906,39.94223785400391,40.854530334472656,-0.0015830966233322252,-0.023878010452138554
208,208,208,208,2019-12-02,39.40931701660156,40.06869125366211,40.82743453979492,-0.016456096179589652,-0.034734426475195423
209,209,209,209,2019-12-03,39.42737579345703,40.46611785888672,41.0532455444336,-0.025669427174901838,-0.03960392727578199
210,210,210,210,2019-12-04,39.3009147644043,39.15639877319336,40.24934387207031,0.0036907375483639093,-0.023563840212663556
211,211,211,211,2019-12-05,39.77964782714844,39.33705139160156,40.29450988769531,0.011251388192287548,-0.012777474201369987
212,212,212,212,2019-12-06,39.96029281616211,40.12287521362305,40.47516632080078,-0.004052112332311952,-0.012720726100489688
213,213,213,213,2019-12-09,39.64415740966797,39.879005432128906,39.94223785400391,-0.005889014029214712,-0.007462787774322521
214,214,214,214,2019-12-10,38.63250732421875,39.40931701660156,40.06869125366211,-0.019711320854801206,-0.035843045642577565
215,215,215,215,2019-12-11,38.00021743774414,39.42737579345703,40.46611785888672,-0.0361971428986082,-0.0609374101499347
216,216,216,216,2019-12-12,38.84928894042969,39.3009147644043,39.15639877319336,-0.011491483765249555,-0.00784315826750448
217,217,217,217,2019-12-13,39.3641471862793,39.77964782714844,39.33705139160156,-0.010445055790201718,0.0006888110247003087
218,218,218,218,2019-12-16,39.31897735595703,39.96029281616211,40.12287521362305,-0.01604881783913492,-0.020035898558761978
219,219,219,219,2019-12-17,39.19253540039063,39.64415740966797,39.879005432128906,-0.011391893252023055,-0.01721382026205731
220,220,220,220,2019-12-18,39.01187133789063,38.63250732421875,39.40931701660156,0.009819813414855938,-0.010085068932899843
221,221,221,221,2019-12-19,39.41834259033203,38.00021743774414,39.42737579345703,0.03731886942255547,-0.00022910992535540853
222,222,222,222,2019-12-20,39.824806213378906,38.84928894042969,39.3009147644043,0.025110299301617678,0.0133302609396031
223,223,223,223,2019-12-23,39.83383941650391,39.3641471862793,39.77964782714844,0.011931980337384962,0.0013622943468718507
224,224,224,224,2019-12-24,40.22224044799805,39.31897735595703,39.96029281616211,0.02297270053246092,0.006555198007207608
225,225,225,225,2019-12-26,40.61967849731445,39.19253540039063,39.64415740966797,0.03641364566859839,0.024606932052201547
226,226,226,226,2019-12-27,40.73710250854492,39.01187133789063,38.63250732421875,0.044223235427792495,0.0544773127631506
227,227,227,227,2019-12-30,40.80936813354492,39.41834259033203,38.00021743774414,0.035288788208818866,0.07392459531061957
228,228,228,228,2019-12-31,40.61967849731445,39.824806213378906,38.84928894042969,0.019959225405308256,0.04557070683068165
229,229,229,229,2020-01-02,40.980987548828125,39.83383941650391,39.3641471862793,0.028798331999323246,0.0410739334678738
230,230,230,230,2020-01-03,40.65580368041992,40.22224044799805,39.31897735595703,0.01077919150183626,0.03399951917265098
231,231,231,231,2020-01-06,40.34870147705078,40.61967849731445,39.19253540039063,-0.006671077425725702,0.029499649993264487
232,232,232,232,2020-01-07,40.77524185180664,40.73710250854492,39.01187133789063,0.0009362311237948173,0.0452008697209898
233,233,233,233,2020-01-08,41.19269943237305,40.80936813354492,39.41834259033203,0.009393218183964658,0.04501348167987662
234,234,234,234,2020-01-09,41.301605224609375,40.61967849731445,39.824806213378906,0.01678808775751417,0.037082390390498654
235,235,235,235,2020-01-10,40.82061767578125,40.980987548828125,39.83383941650391,-0.0039132749755187435,0.02477236123185489
236,236,236,236,2020-01-13,41.564788818359375,40.65580368041992,40.22224044799805,0.022358065900864865,0.03337825927665716
237,237,237,237,2020-01-14,41.77352523803711,40.34870147705078,40.61967849731445,0.035312753789529694,0.028406102249158405
238,238,238,238,2020-01-15,42.00040054321289,40.77524185180664,40.73710250854492,0.030046632117081362,0.031010993833029188
239,239,239,239,2020-01-16,42.53584289550781,41.19269943237305,40.80936813354492,0.032606347281023185,0.0423058439991808
240,240,240,240,2020-01-17,43.10759353637695,41.301605224609375,40.61967849731445,0.04372683100199426,0.0612490086357278
241,241,241,241,2020-01-21,42.926082611083984,40.82061767578125,40.980987548828125,0.05157846831288637,0.04746335260804324
242,242,242,242,2020-01-22,43.05313491821289,41.564788818359375,40.65580368041992,0.035807859059688196,0.058966519433178544
243,243,243,243,2020-01-23,41.42866134643555,41.77352523803711,40.34870147705078,-0.008255561139176804,0.026765666052450676
