,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,F,F_6m,F_12m,F_6m_ret,F_12m_ret
244,244,244,244,2020-01-24,7.716884136199951,7.879795551300049,7.931241035461426,-0.020674573856579226,-0.027026905159364345
245,245,245,245,2020-01-27,7.622565746307373,7.862647533416748,7.931241035461426,-0.030534471510901717,-0.038918914174204566
246,246,246,246,2020-01-28,7.691161632537842,7.8540730476379395,7.939815521240234,-0.020742284176882286,-0.0313173382980001
247,247,247,247,2020-01-29,7.726040363311768,7.89694356918335,7.931241035461426,-0.021641690151935067,-0.025872454415668877
248,248,248,248,2020-01-30,7.708600997924805,7.8540730476379395,7.922666549682617,-0.018521861056141398,-0.027019381721472002
249,249,249,249,2020-01-31,7.691159725189209,7.836924076080322,7.96553897857666,-0.018599689045860734,-0.03444578629586714
250,250,250,250,2020-02-03,7.830682277679443,7.716884136199951,7.879795551300049,0.014746643784071312,-0.006232810648558296
251,251,251,251,2020-02-04,8.005085945129395,7.622565746307373,7.862647533416748,0.05018260406705277,0.018115833261922898
252,252,252,252,2020-02-05,7.246433734893799,7.691161632537842,7.8540730476379395,-0.057823241649557766,-0.07736613971611639
253,253,253,253,2020-02-06,7.194113254547119,7.726040363311768,7.89694356918335,-0.06884860598070164,-0.08900029593460967
254,254,254,254,2020-02-07,7.072030067443848,7.708600997924805,7.8540730476379395,-0.08257930727668028,-0.09957164587733058
255,255,255,255,2020-02-10,7.028431415557861,7.691159725189209,7.836924076080322,-0.08616753952734268,-0.10316453913214796
256,256,256,256,2020-02-11,7.063311576843262,7.830682277679443,7.716884136199951,-0.09799538196352231,-0.08469384116975098
257,257,257,257,2020-02-12,7.1853928565979,8.005085945129395,7.622565746307373,-0.10239653816961547,-0.057352459035365344
258,258,258,258,2020-02-13,7.194113254547119,7.246433734893799,7.691161632537842,-0.007220169570410939,-0.06462591761014813
259,259,259,259,2020-02-14,7.063311576843262,7.194113254547119,7.726040363311768,-0.018181765156558116,-0.0857785819519622
260,260,260,260,2020-02-18,7.028431415557861,7.072030067443848,7.708600997924805,-0.006164941533081558,-0.08823515220855882
261,261,261,261,2020-02-19,6.976109027862549,7.028431415557861,7.691159725189209,-0.007444390448129501,-0.09297046516727614
262,262,262,262,2020-02-20,7.002269268035889,7.063311576843262,7.830682277679443,-0.008642165667375856,-0.1057906553053316
263,263,263,263,2020-02-21,6.880187511444092,7.1853928565979,8.005085945129395,-0.04247580490655534,-0.1405229676977715
264,264,264,264,2020-02-24,6.601143836975098,7.194113254547119,7.246433734893799,-0.08242425391304875,-0.08904930639349296
265,265,265,265,2020-02-25,6.30465841293335,7.063311576843262,7.194113254547119,-0.10740757442969406,-0.12363648029193586
266,266,266,266,2020-02-26,6.28721809387207,7.028431415557861,7.072030067443848,-0.1054592807215946,-0.11097407195490672
267,267,267,267,2020-02-27,6.077934741973877,6.976109027862549,7.028431415557861,-0.12875003562893983,-0.1352359605416369
268,268,268,268,2020-02-28,6.069214820861816,7.002269268035889,7.063311576843262,-0.13325029521976528,-0.14074088976062515
269,269,269,269,2020-03-02,6.278499126434326,6.880187511444092,7.1853928565979,-0.08745232364800426,-0.12621352071666203
270,270,270,270,2020-03-03,6.077934741973877,6.601143836975098,7.194113254547119,-0.07926036879708043,-0.1551516459471568
271,271,271,271,2020-03-04,6.173855304718018,6.30465841293335,7.063311576843262,-0.02074705712001823,-0.1259262404678968
272,272,272,272,2020-03-05,5.877371788024902,6.28721809387207,7.028431415557861,-0.0651872258490016,-0.1637719086203243
273,273,273,273,2020-03-06,5.659368515014648,6.077934741973877,6.976109027862549,-0.06886652205536747,-0.18874999051603758
274,274,274,274,2020-03-09,5.144880294799805,6.069214820861816,7.002269268035889,-0.1522988645721982,-0.26525529112608304
275,275,275,275,2020-03-10,5.458806037902832,6.278499126434326,6.880187511444092,-0.13055557897274295,-0.20659051387437033
276,276,276,276,2020-03-11,5.144880294799805,6.077934741973877,6.601143836975098,-0.15351504857899356,-0.22060775800980126
277,277,277,277,2020-03-12,4.66527271270752,6.173855304718018,6.30465841293335,-0.24435016979708757,-0.26002767998703946
278,278,278,278,2020-03-13,4.909436702728272,5.877371788024902,6.28721809387207,-0.16468842200331613,-0.21914006649247186
279,279,279,279,2020-03-16,4.368788719177246,5.659368515014648,6.077934741973877,-0.22804307449027494,-0.28120506312668414
280,280,280,280,2020-03-17,4.368788719177246,5.144880294799805,6.069214820861816,-0.15084735332073607,-0.2801723372584649
281,281,281,281,2020-03-18,3.92406177520752,5.458806037902832,6.278499126434326,-0.2811501731402296,-0.37500002848036296
282,282,282,282,2020-03-19,3.8979008197784415,5.144880294799805,6.077934741973877,-0.2423728840264271,-0.3586800475398729
283,283,283,283,2020-03-20,3.7758188247680655,4.66527271270752,6.173855304718018,-0.19065421095678126,-0.3884179919340496
284,284,284,284,2020-03-23,3.496774911880493,4.909436702728272,5.877371788024902,-0.2877441703368402,-0.4050444589867287
285,285,285,285,2020-03-24,4.31646728515625,4.368788719177246,5.659368515014648,-0.011976187768322544,-0.23728817557923643
286,286,286,286,2020-03-25,4.700153350830078,4.368788719177246,5.144880294799805,0.07584817050050341,-0.08644067859445337
287,287,287,287,2020-03-26,4.578071594238281,3.92406177520752,5.458806037902832,0.16666654515044543,-0.16134195601551582
288,288,288,288,2020-03-27,4.525751113891602,3.8979008197784415,5.144880294799805,0.16107395317176065,-0.12033888942644377
289,289,289,289,2020-03-30,4.386229038238525,3.7758188247680655,4.66527271270752,0.16166300392020405,-0.05981293948988686
290,290,290,290,2020-03-31,4.211825847625732,3.496774911880493,4.909436702728272,0.20448869422959226,-0.1420959057716059
291,291,291,291,2020-04-01,3.836859703063965,4.31646728515625,4.368788719177246,-0.11111113565984643,-0.12175663560435512
292,292,292,292,2020-04-02,3.801979780197144,4.700153350830078,4.368788719177246,-0.19109452470828658,-0.12974052429956984
293,293,293,293,2020-04-03,3.6973376274108887,4.578071594238281,3.92406177520752,-0.19238099463884262,-0.0577779252174595
294,294,294,294,2020-04-06,3.9502220153808594,4.525751113891602,3.8979008197784415,-0.12716764223825305,0.013422916082659997
295,295,295,295,2020-04-07,4.107184410095215,4.386229038238525,3.7758188247680655,-0.06361834407429223,0.08775992723843262
296,296,296,296,2020-04-08,4.386229038238525,4.211825847625732,3.496774911880493,0.04140797766154236,0.2543641351738315
297,297,297,297,2020-04-09,4.682713031768799,3.836859703063965,4.31646728515625,0.220454588951837,0.08484849355212742
298,298,298,298,2020-04-13,4.499590396881104,3.801979780197144,4.700153350830078,0.1834861459068009,-0.04267157664410093
299,299,299,299,2020-04-14,4.61295223236084,3.6973376274108887,4.578071594238281,0.24764159977219147,0.007619067855220374
300,300,300,300,2020-04-15,4.386229038238525,3.9502220153808594,4.525751113891602,0.11037532097183367,-0.03082849059569781
301,301,301,301,2020-04-16,4.3077473640441895,4.107184410095215,4.386229038238525,0.048832225174989086,-0.017892744202398836
302,302,302,302,2020-04-17,4.464709281921387,4.386229038238525,4.211825847625732,0.017892418065422966,0.060041284574529286
303,303,303,303,2020-04-20,4.342628002166748,4.682713031768799,3.836859703063965,-0.0726256397295374,0.1318182936683603
304,304,304,304,2020-04-21,4.159505367279053,4.499590396881104,3.801979780197144,-0.07558133065573747,0.09403668818653466
305,305,305,305,2020-04-22,4.159505367279053,4.61295223236084,3.6973376274108887,-0.09829862574790194,0.12500014508867108
306,306,306,306,2020-04-23,4.26414680480957,4.386229038238525,3.9502220153808594,-0.027833073094145178,0.07947016350128977
307,307,307,307,2020-04-24,4.246706485748291,4.3077473640441895,4.107184410095215,-0.014170022783924874,0.033970248647744894
308,308,308,308,2020-04-27,4.508310317993164,4.464709281921387,4.386229038238525,0.009765705518235634,0.02783285566949445
309,309,309,309,2020-04-28,4.691433429718018,4.342628002166748,4.682713031768799,0.08032127720293647,0.0018622533326422275
310,310,310,310,2020-04-29,4.5867919921875,4.159505367279053,4.499590396881104,0.10272534524650889,0.01937989630497028
311,311,311,311,2020-04-30,4.438549995422363,4.159505367279053,4.61295223236084,0.06708601227887057,-0.03780707628295121
312,312,312,312,2020-05-01,4.29030704498291,4.26414680480957,4.386229038238525,0.00613492953475081,-0.021868897501562512
313,313,313,313,2020-05-04,4.237986564636231,4.246706485748291,4.3077473640441895,-0.002053337366574093,-0.016194264313231566
314,314,314,314,2020-05-05,4.333907604217529,4.508310317993164,4.464709281921387,-0.03868471810371488,-0.029296796150536153
315,315,315,315,2020-05-06,4.246706485748291,4.691433429718018,4.342628002166748,-0.09479553544394159,-0.022088356720998736
316,316,316,316,2020-05-07,4.246706485748291,4.5867919921875,4.159505367279053,-0.07414452345309386,0.020964300023558202
317,317,317,317,2020-05-08,4.569350719451904,4.438549995422363,4.159505367279053,0.029469246525203108,0.09853223303831249
318,318,318,318,2020-05-11,4.464709281921387,4.29030704498291,4.26414680480957,0.04065029265036468,0.04703460886609245
319,319,319,319,2020-05-12,4.342628002166748,4.237986564636231,4.246706485748291,0.024691309407088413,0.022587272452279095
320,320,320,320,2020-05-13,4.115904331207275,4.333907604217529,4.508310317993164,-0.050301781421944636,-0.08704058929123693
321,321,321,321,2020-05-14,4.26414680480957,4.246706485748291,4.691433429718018,0.004106787017140956,-0.0910780535010447
322,322,322,322,2020-05-15,4.272867202758789,4.246706485748291,4.5867919921875,0.006160236667707597,-0.06844103459747175
323,323,323,323,2020-05-18,4.630392074584961,4.569350719451904,4.438549995422363,0.013358868443431371,0.043221790756091893
324,324,324,324,2020-05-19,4.621672630310059,4.464709281921387,4.29030704498291,0.035156454424535966,0.07723586723580711
325,325,325,325,2020-05-20,4.787354469299316,4.342628002166748,4.237986564636231,0.10240952412011173,0.12962945877348253
326,326,326,326,2020-05-21,4.909436702728272,4.115904331207275,4.333907604217529,0.19279660256054543,0.1327968085777067
327,327,327,327,2020-05-22,4.926877021789551,4.26414680480957,4.246706485748291,0.15541918402820487,0.16016424453252753
328,328,328,328,2020-05-26,5.092559814453125,4.272867202758789,4.246706485748291,0.1918366691024469,0.19917866505337023
329,329,329,329,2020-05-27,5.258242607116699,4.630392074584961,4.569350719451904,0.13559338440860103,0.15076362703614654
330,330,330,330,2020-05-28,5.101280212402344,4.621672630310059,4.464709281921387,0.10377359463907099,0.14257836071400565
331,331,331,331,2020-05-29,4.979197978973389,4.787354469299316,4.342628002166748,0.04007296950838701,0.14658634736593257
332,332,332,332,2020-06-01,5.118720054626465,4.909436702728272,4.115904331207275,0.042628791156812174,0.2436440798236541
333,333,333,333,2020-06-02,5.144880294799805,4.926877021789551,4.26414680480957,0.04424776020308907,0.20654389501713388
334,334,334,334,2020-06-03,5.397764682769775,5.092559814453125,4.272867202758789,0.05993152352387754,0.26326525647337995
335,335,335,335,2020-06-04,5.729129791259766,5.258242607116699,4.630392074584961,0.08955219820130589,0.23728826824525195
336,336,336,336,2020-06-05,6.400579452514648,5.101280212402344,4.621672630310059,0.2547006214152714,0.3849054150954103
337,337,337,337,2020-06-08,6.566263675689697,4.979197978973389,4.787354469299316,0.3187392233484818,0.37158502003523974
338,338,338,338,2020-06-09,6.313378810882568,5.118720054626465,4.909436702728272,0.23339013337452053,0.2859680637850157
339,339,339,339,2020-06-10,5.938413143157959,5.144880294799805,4.926877021789551,0.15423737830406248,0.20530979703670305
340,340,340,340,2020-06-11,5.3454437255859375,5.397764682769775,5.092559814453125,-0.009693078572108105,0.049657523985306096
341,341,341,341,2020-06-12,5.63320779800415,5.729129791259766,5.258242607116699,-0.01674285567800393,0.0713099829931696
342,342,342,342,2020-06-15,5.668088436126709,6.400579452514648,5.101280212402344,-0.1144413598522177,0.11111097609308507
343,343,343,343,2020-06-16,5.7116899490356445,6.566263675689697,4.979197978973389,-0.13014611792364417,0.1471104328760353
344,344,344,344,2020-06-17,5.519845962524414,6.313378810882568,5.118720054626465,-0.12569067564745473,0.07836449417377267
345,345,345,345,2020-06-18,5.519845962524414,5.938413143157959,5.144880294799805,-0.07048468514114814,0.07288132011615645
346,346,346,346,2020-06-19,5.432644844055176,5.3454437255859375,5.397764682769775,0.016313167427401964,0.0064619640416598845
347,347,347,347,2020-06-22,5.476245880126953,5.63320779800415,5.729129791259766,-0.027863683269913953,-0.04414002132027217
348,348,348,348,2020-06-23,5.362884521484375,5.668088436126709,6.400579452514648,-0.05384600435961007,-0.1621251542503055
349,349,349,349,2020-06-24,5.188480377197266,5.7116899490356445,6.566263675689697,-0.09160328668167939,-0.20982759245465632
350,350,350,350,2020-06-25,5.258242607116699,5.519845962524414,6.313378810882568,-0.0473932347358611,-0.16712702268824708
351,351,351,351,2020-06-26,5.153600215911865,5.519845962524414,5.938413143157959,-0.06635071867930387,-0.13215869430545246
352,352,352,352,2020-06-29,5.240801811218262,5.432644844055176,5.3454437255859375,-0.03531300836770945,-0.01957590795817521
353,353,353,353,2020-06-30,5.301843166351318,5.476245880126953,5.63320779800415,-0.03184712987569349,-0.05882343480569541
354,354,354,354,2020-07-01,5.21464204788208,5.362884521484375,5.668088436126709,-0.02764230201273532,-0.07999987885765802
355,355,355,355,2020-07-02,5.27568244934082,5.188480377197266,5.7116899490356445,0.01680686170208845,-0.07633598875030656
356,356,356,356,2020-07-06,5.397764682769775,5.258242607116699,5.519845962524414,0.026533974576266495,-0.022116791045162953
357,357,357,357,2020-07-07,5.336723804473877,5.153600215911865,5.519845962524414,0.03553313817331305,-0.03317522976072129
358,358,358,358,2020-07-08,5.310563087463379,5.240801811218262,5.432644844055176,0.013311183814619598,-0.022471882498519724
359,359,359,359,2020-07-09,5.092559814453125,5.301843166351318,5.476245880126953,-0.03947369722786809,-0.07006370314127186
360,360,360,360,2020-07-10,5.31928300857544,5.21464204788208,5.362884521484375,0.020066758126928486,-0.00813023527436807
361,361,361,361,2020-07-13,5.284402370452881,5.27568244934082,5.188480377197266,0.0016528517771479123,0.018487492730469013
362,362,362,362,2020-07-14,5.546006679534912,5.397764682769775,5.258242607116699,0.027463590111354907,0.05472628288940906
363,363,363,363,2020-07-15,5.877371788024902,5.336723804473877,5.153600215911865,0.10130709464443144,0.14043999180968192
364,364,364,364,2020-07-16,5.982014656066895,5.310563087463379,5.240801811218262,0.12643698183128804,0.14143119155202966
365,365,365,365,2020-07-17,5.929693698883057,5.092559814453125,5.301843166351318,0.16438371171489696,0.11842118162160187
366,366,366,366,2020-07-20,5.807610511779785,5.31928300857544,5.21464204788208,0.09180325664513278,0.11371220851842323
367,367,367,367,2020-07-21,5.825051307678223,5.284402370452881,5.27568244934082,0.10231032751183311,0.1041322830956295
368,368,368,368,2020-07-22,5.964573860168457,5.546006679534912,5.397764682769775,0.0754718132919101,0.10500813034847467
369,369,369,369,2020-07-23,6.086655616760254,5.877371788024902,5.336723804473877,0.0356084039403064,0.14052288253285572
370,370,370,370,2020-07-24,5.999454498291016,5.982014656066895,5.310563087463379,0.0029153793875167366,0.1297209729894555
371,371,371,371,2020-07-27,6.043054580688477,5.929693698883057,5.092559814453125,0.019117493678766806,0.18664380996326546
372,372,372,372,2020-07-28,6.112816333770752,5.807610511779785,5.31928300857544,0.052552735995622823,0.1491805049507655
373,373,373,373,2020-07-29,6.034334659576416,5.825051307678223,5.284402370452881,0.03592815596702614,0.14191430488274204
374,374,374,374,2020-07-30,5.877371788024902,5.964573860168457,5.546006679534912,-0.01462000038693323,0.059748414965446583
375,375,375,375,2020-07-31,5.764010429382324,6.086655616760254,5.877371788024902,-0.053008615517771696,-0.0192877637711385
376,376,376,376,2020-08-03,5.833771705627441,5.999454498291016,5.982014656066895,-0.027616309567939923,-0.024781442200096815
377,377,377,377,2020-08-04,5.982014656066895,6.043054580688477,5.929693698883057,-0.010100839535132411,0.008823551407671326
378,378,378,378,2020-08-05,6.069214820861816,6.112816333770752,5.807610511779785,-0.007132802709621022,0.04504508498829418
379,379,379,379,2020-08-06,6.043054580688477,6.034334659576416,5.825051307678223,0.001445050963194694,0.03742512494660688
380,380,380,380,2020-08-07,5.982014656066895,5.877371788024902,5.964573860168457,0.017804364232189895,0.002924064033293039
381,381,381,381,2020-08-10,6.182576656341553,5.764010429382324,6.086655616760254,0.07261718764864944,0.0157592355508287
382,382,382,382,2020-08-11,6.30465841293335,5.833771705627441,5.999454498291016,0.08071736966526744,0.05087194422914165
383,383,383,383,2020-08-12,6.200016975402832,5.982014656066895,6.043054580688477,0.03644295975016387,0.025974015726409894
384,384,384,384,2020-08-13,6.130256652832031,6.069214820861816,6.112816333770752,0.010057615980306744,0.002853074280169121
385,385,385,385,2020-08-14,6.138975620269775,6.043054580688477,6.034334659576416,0.015872939471344383,0.017340927641011028
386,386,386,386,2020-08-17,6.086655616760254,5.982014656066895,5.877371788024902,0.017492595172302394,0.0356084039403064
387,387,387,387,2020-08-18,6.008172988891602,6.182576656341553,5.764010429382324,-0.028208896895934643,0.04235983999346127
388,388,388,388,2020-08-19,5.990734100341797,6.30465841293335,5.833771705627441,-0.04979243791345933,0.026905817134212695
389,389,389,389,2020-08-20,5.964573860168457,6.200016975402832,5.982014656066895,-0.03797459203231901,-0.002915538811117724
390,390,390,390,2020-08-21,5.807610511779785,6.130256652832031,6.069214820861816,-0.052631750891407036,-0.04310348484993709
391,391,391,391,2020-08-24,6.086655616760254,6.138975620269775,6.043054580688477,-0.008522595094981433,0.007215065740281634
392,392,392,392,2020-08-25,6.051774978637695,6.086655616760254,5.982014656066895,-0.005730673841068179,0.011661676973667934
393,393,393,393,2020-08-26,5.947133541107178,6.008172988891602,6.182576656341553,-0.010159402516751515,-0.038081713874566825
394,394,394,394,2020-08-27,6.025614261627197,5.990734100341797,6.30465841293335,0.005822351768777434,-0.04425999523363899
395,395,395,395,2020-08-28,6.051774978637695,5.964573860168457,6.200016975402832,0.01461984049716758,-0.023909934013608858
396,396,396,396,2020-08-31,5.947133541107178,5.807610511779785,6.130256652832031,0.024024171222294166,-0.029872013864257196
397,397,397,397,2020-09-01,5.95585298538208,6.086655616760254,6.138975620269775,-0.021490066074708603,-0.029829510037970852
398,398,398,398,2020-09-02,6.060494422912598,6.051774978637695,6.086655616760254,0.001440807747426387,-0.0042981228929099835
399,399,399,399,2020-09-03,5.947133541107178,5.947133541107178,6.008172988891602,0.0,-0.010159402516751515
400,400,400,400,2020-09-04,6.01689338684082,6.025614261627197,5.990734100341797,-0.0014473005419404217,0.004366624533966634
401,401,401,401,2020-09-08,6.130256652832031,6.051774978637695,5.964573860168457,0.012968372828033203,0.027777808867454512
402,402,402,402,2020-09-09,6.077934741973877,5.947133541107178,5.807610511779785,0.02199399088024312,0.04654654950530568
403,403,403,403,2020-09-10,6.025614261627197,5.95585298538208,6.086655616760254,0.011713062161933463,-0.010028718392572245
404,404,404,404,2020-09-11,6.104095458984375,6.060494422912598,6.051774978637695,0.007194303472491725,0.008645476828098797
405,405,405,405,2020-09-14,6.208737373352051,5.947133541107178,5.947133541107178,0.043988222298463775,0.043988222298463775
406,406,406,406,2020-09-15,6.138975620269775,6.01689338684082,6.025614261627197,0.020289911351255352,0.018813245209620355
407,407,407,407,2020-09-16,6.121535778045654,6.130256652832031,6.051774978637695,-0.0014225953789958057,0.011527328701779194
408,408,408,408,2020-09-17,6.348259449005127,6.077934741973877,5.947133541107178,0.04447640827144839,0.06744861286959969
409,409,409,409,2020-09-18,6.30465841293335,6.025614261627197,5.95585298538208,0.04630966059065278,0.0585651506857825
410,410,410,410,2020-09-21,5.990734100341797,6.104095458984375,6.060494422912598,-0.01857136072073151,-0.0115106652531618
411,411,411,411,2020-09-22,5.912252426147461,6.208737373352051,5.947133541107178,-0.047752856881514316,-0.005865197866941285
412,412,412,412,2020-09-23,5.790170192718506,6.138975620269775,6.01689338684082,-0.05681818093552571,-0.03768110543859171
413,413,413,413,2020-09-24,5.807610511779785,6.121535778045654,6.130256652832031,-0.05128210920399001,-0.052631750891407036
414,414,414,414,2020-09-25,5.676808834075928,6.348259449005127,6.077934741973877,-0.10576924593628989,-0.06599707382966724
415,415,415,415,2020-09-28,5.833771705627441,6.30465841293335,6.025614261627197,-0.07468869468644534,-0.03183784219668073
416,416,416,416,2020-09-29,5.7552900314331055,5.990734100341797,6.104095458984375,-0.039301371912877636,-0.05714285267899555
417,417,417,417,2020-09-30,5.807610511779785,5.912252426147461,6.208737373352051,-0.017699162150940584,-0.06460683347533835
418,418,418,418,2020-10-01,5.886091709136963,5.790170192718506,6.138975620269775,0.01656626890502877,-0.041193177294569505
419,419,419,419,2020-10-02,6.008172988891602,5.807610511779785,6.121535778045654,0.03453442284137487,-0.0185186844060633
420,420,420,420,2020-10-05,6.121535778045654,5.676808834075928,6.348259449005127,0.07834101111529135,-0.03571430449254931
421,421,421,421,2020-10-06,6.086655616760254,5.833771705627441,6.30465841293335,0.04334827002038377,-0.03457805037079975
422,422,422,422,2020-10-07,6.30465841293335,5.7552900314331055,5.990734100341797,0.09545450854775561,0.05240164349368159
423,423,423,423,2020-10-08,6.409299850463867,5.807610511779785,5.912252426147461,0.10360359694639532,0.0840707379336798
424,424,424,424,2020-10-09,6.322099208831787,5.886091709136963,5.790170192718506,0.0740741940901144,0.09186759601336325
425,425,425,425,2020-10-12,6.688344478607178,6.008172988891602,5.807610511779785,0.11320770739676322,0.1516516930742804
426,426,426,426,2020-10-13,6.766826152801514,6.121535778045654,5.676808834075928,0.10541315090734837,0.19201233484957037
427,427,427,427,2020-10-14,6.601143836975098,6.086655616760254,5.833771705627441,0.0845272433022406,0.13153962308936862
428,428,428,428,2020-10-15,6.644743919372559,6.30465841293335,5.7552900314331055,0.053941940096478236,0.15454545002625575
429,429,429,429,2020-10-16,6.688344478607178,6.409299850463867,5.807610511779785,0.04353745879483473,0.1516516930742804
430,430,430,430,2020-10-19,6.618583679199219,6.322099208831787,5.886091709136963,0.04689652290701973,0.1244445391371003
431,431,431,431,2020-10-20,6.749385356903076,6.688344478607178,6.008172988891602,0.00912645550646185,0.12336734800777016
432,432,432,432,2020-10-21,6.845306873321533,6.766826152801514,6.121535778045654,0.011597862683013993,0.11823358083956959
433,433,433,433,2020-10-22,7.159233093261719,6.601143836975098,6.086655616760254,0.08454432596371952,0.1762178680765194
434,434,434,434,2020-10-23,7.115631103515625,6.644743919372559,6.30465841293335,0.07086611460980596,0.1286307104154365
435,435,435,435,2020-10-26,7.002269268035889,6.688344478607178,6.409299850463867,0.04693609762966111,0.09251703484103735
436,436,436,436,2020-10-27,6.90634822845459,6.618583679199219,6.322099208831787,0.043478267134364756,0.09241376959200887
437,437,437,437,2020-10-28,6.714505195617676,6.749385356903076,6.688344478607178,-0.0051679018815730116,0.003911388998304899
438,438,438,438,2020-10-29,6.888908386230469,6.845306873321533,6.766826152801514,0.0063695483220578275,0.01804128415186379
439,439,439,439,2020-10-30,6.740665912628174,7.159233093261719,6.601143836975098,-0.058465365658718516,0.021136045373162382
440,440,440,440,2020-11-02,6.723225593566895,7.115631103515625,6.644743919372559,-0.055146972101301484,0.011811090863189655
441,441,441,441,2020-11-03,6.871467113494873,7.002269268035889,6.688344478607178,-0.018679966384341218,0.027379366519385773
442,442,442,442,2020-11-04,6.662184715270996,6.90634822845459,6.618583679199219,-0.03535349002206767,0.006587668628985632
443,443,443,443,2020-11-05,6.967389106750488,6.714505195617676,6.749385356903076,0.037662330099597074,0.032299792991437926
444,444,444,444,2020-11-06,6.7929863929748535,6.888908386230469,6.845306873321533,-0.013924120902426895,-0.007643262941299245
445,445,445,445,2020-11-09,7.150511264801025,6.740665912628174,7.159233093261719,0.060801908518420156,-0.0012182629545757218
446,446,446,446,2020-11-10,7.307475090026855,6.723225593566895,7.115631103515625,0.08690017735222177,0.026960923594879116
447,447,447,447,2020-11-11,7.263873100280762,6.871467113494873,7.002269268035889,0.057106580051186295,0.037359864671164145
448,448,448,448,2020-11-12,7.159233093261719,6.662184715270996,6.90634822845459,0.07460741471958787,0.036616292205658985
449,449,449,449,2020-11-13,7.446997165679932,6.967389106750488,6.714505195617676,0.06883612377336101,0.10909098268928696
450,450,450,450,2020-11-16,7.67371940612793,6.7929863929748535,6.888908386230469,0.12965328681710742,0.11392385787364212
451,451,451,451,2020-11-17,7.630119800567627,7.150511264801025,6.740665912628174,0.06707332077462969,0.13195341520681536
452,452,452,452,2020-11-18,7.691159725189209,7.307475090026855,6.723225593566895,0.05250577394180955,0.14396871236159026
453,453,453,453,2020-11-19,7.691159725189209,7.263873100280762,6.871467113494873,0.058823525550292466,0.11928931597220949
454,454,454,454,2020-11-20,7.621398448944092,7.159233093261719,6.662184715270996,0.06455514852804045,0.14397885598614457
455,455,455,455,2020-11-23,7.726040363311768,7.446997165679932,6.967389106750488,0.03747056584334807,0.10888601812495957
456,456,456,456,2020-11-24,8.240530967712402,7.67371940612793,6.7929863929748535,0.07386399366281737,0.21309399003574714
457,457,457,457,2020-11-25,7.917884349822998,7.630119800567627,7.150511264801025,0.037714289785327315,0.10731723321651554
458,458,458,458,2020-11-27,7.926604270935059,7.691159725189209,7.307475090026855,0.03061235940462259,0.08472545896915662
459,459,459,459,2020-11-30,7.917884349822998,7.691159725189209,7.263873100280762,0.029478600462716553,0.09003616122051428
460,460,460,460,2020-12-01,8.057406425476074,7.621398448944092,7.159233093261719,0.05720839547398149,0.1254566404688957
461,461,461,461,2020-12-02,8.022525787353516,7.726040363311768,7.446997165679932,0.03837482204333953,0.07728331418278933
462,462,462,462,2020-12-03,8.031246185302734,8.240530967712402,7.67371940612793,-0.02539700211426621,0.04659106754532849
463,463,463,463,2020-12-04,8.144607543945312,7.917884349822998,7.630119800567627,0.028634314938861483,0.06742852757559725
464,464,464,464,2020-12-07,8.039966583251953,7.926604270935059,7.691159725189209,0.014301497645412553,0.045351659635980646
465,465,465,465,2020-12-08,8.066126823425293,7.917884349822998,7.691159725189209,0.0187224853322856,0.04875299845978165
466,466,466,466,2020-12-09,8.240530967712402,8.057406425476074,7.621398448944092,0.022727479857205912,0.08123607798698518
467,467,467,467,2020-12-10,7.952763557434082,8.022525787353516,7.726040363311768,-0.008695793789707085,0.029345328714426966
468,468,468,468,2020-12-11,7.86556339263916,8.031246185302734,8.240530967712402,-0.020629773865826095,-0.04550284156960516
469,469,469,469,2020-12-14,7.769641876220703,8.144607543945312,7.917884349822998,-0.046038518823826924,-0.0187224853322856
470,470,470,470,2020-12-15,7.97892427444458,8.039966583251953,7.926604270935059,-0.007592358522301557,0.006600557025581155
471,471,471,471,2020-12-16,7.883002758026123,8.066126823425293,7.917884349822998,-0.0227028497577485,-0.004405418197053423
472,472,472,472,2020-12-17,7.917884349822998,8.240530967712402,8.057406425476074,-0.03915361997346778,-0.017316003225545717
473,473,473,473,2020-12-18,7.80452299118042,7.952763557434082,8.022525787353516,-0.018640132475092885,-0.0271738355165837
474,474,474,474,2020-12-21,7.787080764770508,7.86556339263916,8.031246185302734,-0.009978004619745184,-0.030401934506633865
475,475,475,475,2020-12-22,7.6650004386901855,7.769641876220703,8.144607543945312,-0.01346798722483944,-0.0588864598652965
476,476,476,476,2020-12-23,7.839402198791504,7.97892427444458,8.039966583251953,-0.017486326584141954,-0.024945922645778773
477,477,477,477,2020-12-24,7.726040363311768,7.883002758026123,8.066126823425293,-0.01991149813496429,-0.04216230014210309
478,478,478,478,2020-12-28,7.752201557159424,7.917884349822998,8.240530967712402,-0.02092513420801323,-0.05925945942880673
479,479,479,479,2020-12-29,7.691159725189209,7.80452299118042,7.952763557434082,-0.014525329237842999,-0.03289470765169811
480,480,480,480,2020-12-30,7.726040363311768,7.787080764770508,7.86556339263916,-0.007838675789121452,-0.01773846606563012
481,481,481,481,2020-12-31,7.6650004386901855,7.6650004386901855,7.769641876220703,0.0,-0.01346798722483944
482,482,482,482,2021-01-04,7.429556846618652,7.839402198791504,7.97892427444458,-0.05228017925091688,-0.06885231754679988
