,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FOXA,FOXA_6m,FOXA_12m,FOXA_6m_ret,FOXA_12m_ret
98,98,98,98,2019-07-31,35.06092071533203,34.02750396728516,34.76968002319336,0.030370042687833276,0.008376283357925507
99,99,99,99,2019-08-01,34.65694046020508,34.38449478149414,34.46904754638672,0.007923503906114293,0.005451061958283043
100,100,100,100,2019-08-02,34.412681579589844,34.91999435424805,33.980525970458984,-0.014527859584160807,0.012717743377679058
101,101,101,101,2019-08-05,33.86779022216797,34.95756912231445,34.3375244140625,-0.031174332984465036,-0.013679908493990256
102,102,102,102,2019-08-06,34.24357604980469,35.239410400390625,34.22479248046875,-0.028259109311740915,0.0005488293127462462
103,103,103,103,2019-08-07,34.7978630065918,35.5306510925293,33.91476821899414,-0.02062411082839899,0.02603865023919205
104,104,104,104,2019-08-08,33.00348663330078,35.06092071533203,34.02750396728516,-0.05868169004277002,-0.030093812786529894
105,105,105,105,2019-08-09,33.25714492797852,34.65694046020508,34.38449478149414,-0.04039004925532519,-0.03278657606225355
106,106,106,106,2019-08-12,32.83437728881836,34.412681579589844,34.91999435424805,-0.04586403088411384,-0.05972558426762664
107,107,107,107,2019-08-13,32.937721252441406,33.86779022216797,34.95756912231445,-0.027461755361818385,-0.05777998644029625
108,108,108,108,2019-08-14,31.650653839111328,34.24357604980469,35.239410400390625,-0.07571996005680448,-0.10183929074021958
109,109,109,109,2019-08-15,30.76755142211914,34.7978630065918,35.5306510925293,-0.11582066357664522,-0.1340560762032208
110,110,110,110,2019-08-16,30.993024826049805,33.00348663330078,35.06092071533203,-0.06091664888589088,-0.11602364702029488
111,111,111,111,2019-08-19,31.819747924804688,33.25714492797852,34.65694046020508,-0.04322069757601421,-0.08186506072739463
112,112,112,112,2019-08-20,31.55670166015625,32.83437728881836,34.412681579589844,-0.03891274128403277,-0.08299207700011013
113,113,113,113,2019-08-21,31.387601852416992,32.937721252441406,33.86779022216797,-0.04706213244516777,-0.07323147903897143
114,114,114,114,2019-08-22,31.049388885498047,31.650653839111328,34.24357604980469,-0.018996920463939526,-0.09327843446201234
115,115,115,115,2019-08-23,29.82808303833008,30.76755142211914,34.7978630065918,-0.030534389002878637,-0.14281853938330302
116,116,116,116,2019-08-26,30.13810920715332,30.993024826049805,33.00348663330078,-0.027584129774191113,-0.08682044591180471
117,117,117,117,2019-08-27,29.997190475463867,31.819747924804688,33.25714492797852,-0.0572775577496033,-0.09802267932422926
118,118,118,118,2019-08-28,29.865663528442383,31.55670166015625,32.83437728881836,-0.05358729026642817,-0.09041480318821093
119,119,119,119,2019-08-29,30.75815963745117,31.387601852416992,32.937721252441406,-0.0200538485840821,-0.06617220415115044
120,120,120,120,2019-08-30,31.162128448486328,31.049388885498047,31.650653839111328,0.003630975263443581,-0.015434922548782204
121,121,121,121,2019-09-03,31.00130081176757,29.82808303833008,30.76755142211914,0.03933265748019621,0.0075972698133002226
122,122,122,122,2019-09-04,31.7486629486084,30.13810920715332,30.993024826049805,0.05343911027679238,0.024380909149708918
123,123,123,123,2019-09-05,32.401424407958984,29.997190475463867,31.819747924804688,0.08014863706858333,0.01828036113073228
124,124,124,124,2019-09-06,32.382503509521484,29.865663528442383,31.55670166015625,0.08427202625791996,0.026168826459068706
125,125,125,125,2019-09-09,32.44872283935547,30.75815963745117,31.387601852416992,0.054963080425848077,0.03380701054919122
126,126,126,126,2019-09-10,32.44872283935547,31.162128448486328,31.049388885498047,0.04128711531999474,0.04506800307786407
127,127,127,127,2019-09-11,32.164913177490234,31.00130081176757,29.82808303833008,0.03753430776301414,0.07834328931420931
128,128,128,128,2019-09-12,31.96624755859375,31.7486629486084,30.13810920715332,0.006853347189377912,0.06065869424238857
129,129,129,129,2019-09-13,32.00409698486328,32.401424407958984,29.997190475463867,-0.012262652965284615,0.06690314918128615
130,130,130,130,2019-09-16,31.786500930786133,32.382503509521484,29.865663528442383,-0.01840508034099675,0.06431591250314761
131,131,131,131,2019-09-17,31.08644676208496,32.44872283935547,30.75815963745117,-0.041982425133178736,0.010673171883602173
132,132,132,132,2019-09-18,30.878318786621094,32.44872283935547,31.162128448486328,-0.04839648267542007,-0.009107518516727642
133,133,133,133,2019-09-19,30.31070327758789,32.164913177490234,31.00130081176757,-0.05764697357243187,-0.02227640505709172
134,134,134,134,2019-09-20,30.52828598022461,31.96624755859375,31.7486629486084,-0.04498374655121384,-0.03843868859483046
135,135,135,135,2019-09-23,30.52828598022461,32.00409698486328,32.401424407958984,-0.04611318998741554,-0.057810372906762164
136,136,136,136,2019-09-24,29.884990692138672,31.786500930786133,32.382503509521484,-0.0598213135440081,-0.07712537780312334
137,137,137,137,2019-09-25,30.282320022583008,31.08644676208496,32.44872283935547,-0.025867438168672208,-0.06676388551554757
138,138,138,138,2019-09-26,29.75254821777344,30.878318786621094,32.44872283935547,-0.03645828571908605,-0.08309031560132685
139,139,139,139,2019-09-27,29.74308967590332,30.31070327758789,32.164913177490234,-0.018726507151164307,-0.07529395426074903
140,140,140,140,2019-09-30,29.832958221435547,30.52828598022461,31.96624755859375,-0.022776508292652764,-0.06673568216750836
141,141,141,141,2019-10-01,29.55388069152832,30.52828598022461,32.00409698486328,-0.03191811323201976,-0.0765594571999273
142,142,142,142,2019-10-02,28.778139114379883,29.884990692138672,31.786500930786133,-0.03703703940085046,-0.0946427485981185
143,143,143,143,2019-10-03,28.815980911254883,30.282320022583008,31.08644676208496,-0.0484222843637675,-0.07303716208567412
144,144,144,144,2019-10-04,28.9200439453125,29.75254821777344,30.878318786621094,-0.02798094019938846,-0.06341908880599656
145,145,145,145,2019-10-07,28.94842338562012,29.74308967590332,30.31070327758789,-0.026717677919217864,-0.044943856283765515
146,146,146,146,2019-10-08,28.432838439941406,29.832958221435547,30.52828598022461,-0.04693197942697236,-0.06863954110101622
147,147,147,147,2019-10-09,28.598392486572266,29.55388069152832,30.52828598022461,-0.03233038039670866,-0.06321656888639193
148,148,148,148,2019-10-10,28.872745513916016,28.778139114379883,29.884990692138672,0.003287439787545532,-0.03387135665024421
149,149,149,149,2019-10-11,29.76200485229492,28.815980911254883,30.282320022583008,0.032829836470031015,-0.017182143570904196
150,150,150,150,2019-10-14,29.695783615112305,28.9200439453125,29.75254821777344,0.02682359927483935,-0.0019078904517908502
151,151,151,151,2019-10-15,29.98905372619629,28.94842338562012,29.74308967590332,0.035947738041343325,0.008269620035212366
152,152,152,152,2019-10-16,30.263402938842773,28.432838439941406,29.832958221435547,0.06438205256109275,0.014428495967856891
153,153,153,153,2019-10-17,30.25394058227539,28.598392486572266,29.55388069152832,0.05788955083683289,0.023687579240574852
154,154,154,154,2019-10-18,30.47152709960937,28.872745513916016,28.778139114379883,0.05537338265676106,0.05884285910562359
155,155,155,155,2019-10-21,30.972925186157227,29.76200485229492,28.815980911254883,0.04068678638660117,0.07485236340019541
156,156,156,156,2019-10-22,31.64459800720215,29.695783615112305,28.9200439453125,0.06562596284201394,0.09420988664615271
157,157,157,157,2019-10-23,31.445934295654297,29.98905372619629,28.94842338562012,0.04858041146477987,0.0862745054113998
158,158,158,158,2019-10-24,30.55666732788086,30.263402938842773,28.432838439941406,0.009690396999660678,0.07469633720972357
159,159,159,159,2019-10-25,30.66073226928711,30.25394058227539,28.598392486572266,0.013445907514277433,0.07211383589770537
160,160,160,160,2019-10-28,31.20942687988281,30.47152709960937,28.872745513916016,0.024216042007389138,0.08093034882465777
161,161,161,161,2019-10-29,31.06752586364746,30.972925186157227,29.76200485229492,0.003054302327650804,0.04386535846061701
162,162,162,162,2019-10-30,30.34854316711425,31.64459800720215,29.695783615112305,-0.040956590435843765,0.021981556724091744
163,163,163,163,2019-10-31,30.31070327758789,31.445934295654297,29.98905372619629,-0.0361010427419004,0.010725565212170496
164,164,164,164,2019-11-01,30.64181137084961,30.55666732788086,30.263402938842773,0.00278643093028208,0.012503829551869572
165,165,165,165,2019-11-04,30.79317283630371,30.66073226928711,30.25394058227539,0.004319550030749575,0.017823537815243595
166,166,166,166,2019-11-05,31.06279182434082,31.20942687988281,30.47152709960937,-0.004698421925732554,0.01940384289893471
167,167,167,167,2019-11-06,31.31348991394043,31.06752586364746,30.972925186157227,0.007917078797084809,0.010995562276933768
168,168,168,168,2019-11-07,33.05418014526367,30.34854316711425,31.64459800720215,0.0891521205235728,0.044544163200958
169,169,169,169,2019-11-08,33.24338912963867,30.31070327758789,31.445934295654297,0.09675413418134848,0.05716016630591181
170,170,170,170,2019-11-11,33.10148239135742,30.64181137084961,30.55666732788086,0.08027172384618764,0.08328182639062187
171,171,171,171,2019-11-12,32.62373733520508,30.79317283630371,30.66073226928711,0.059447089412729026,0.06402342412037942
172,172,172,172,2019-11-13,32.41088104248047,31.06279182434082,31.20942687988281,0.04339884276220407,0.038496514762086154
173,173,173,173,2019-11-14,32.373043060302734,31.31348991394043,31.06752586364746,0.033836954912221495,0.042021923547599815
174,174,174,174,2019-11-15,32.42034149169922,33.05418014526367,30.34854316711425,-0.019175748748839427,0.06826681311114702
175,175,175,175,2019-11-18,33.29068756103516,33.24338912963867,30.31070327758789,0.001422792098965786,0.09831458729796982
176,176,176,176,2019-11-19,34.30293273925781,33.10148239135742,30.64181137084961,0.036295968068610795,0.11948123184033199
177,177,177,177,2019-11-20,33.95290756225586,32.62373733520508,30.79317283630371,0.040742426699728274,0.10261153479536755
178,178,178,178,2019-11-21,33.77316665649414,32.41088104248047,31.06279182434082,0.04203173657106518,0.08725470805973945
179,179,179,179,2019-11-22,33.735321044921875,32.373043060302734,31.31348991394043,0.042080628073226434,0.07734146330023961
180,180,180,180,2019-11-25,33.75424575805664,32.42034149169922,33.05418014526367,0.041144053547336856,0.021179336765164924
181,181,181,181,2019-11-26,33.99074172973633,33.29068756103516,33.24338912963867,0.021028528396047186,0.02248123971906768
182,182,182,182,2019-11-27,33.848838806152344,34.30293273925781,33.10148239135742,-0.013237758315217896,0.02257773250028383
183,183,183,183,2019-11-29,33.829925537109375,33.95290756225586,32.62373733520508,-0.0036221353037582116,0.036972716813860274
184,184,184,184,2019-12-02,33.678550720214844,33.77316665649414,32.41088104248047,-0.002801512136591522,0.039112472014347865
185,185,185,185,2019-12-03,33.29068756103516,33.735321044921875,32.373043060302734,-0.013180057877458462,0.028345945082242974
186,186,186,186,2019-12-04,33.58395767211914,33.75424575805664,32.42034149169922,-0.00504493826222896,0.0358915460751037
187,187,187,187,2019-12-05,33.58395767211914,33.99074172973633,33.29068756103516,-0.011967495762568725,0.008809373809005816
188,188,188,188,2019-12-06,33.50827407836914,33.848838806152344,34.30293273925781,-0.01006134153474425,-0.023165910242398335
189,189,189,189,2019-12-09,33.697479248046875,33.829925537109375,33.95290756225586,-0.003915062979290784,-0.007523017395215215
190,190,190,190,2019-12-10,33.877227783203125,33.678550720214844,33.77316665649414,0.005899216526233486,0.003081177662947354
191,191,191,191,2019-12-11,34.208335876464844,33.29068756103516,33.735321044921875,0.027564715019696262,0.014021352602902493
192,192,192,192,2019-12-12,34.86109924316406,33.58395767211914,33.75424575805664,0.038028322436375106,0.03279153363523846
193,193,193,193,2019-12-13,34.7854118347168,33.58395767211914,33.99074172973633,0.035774644975659964,0.02337901630093775
194,194,194,194,2019-12-16,34.8232536315918,33.50827407836914,33.848838806152344,0.0392434283588341,0.028787245288377283
195,195,195,195,2019-12-17,35.15436172485352,33.697479248046875,33.829925537109375,0.04323416793530899,0.03914984046569425
196,196,196,196,2019-12-18,34.9367790222168,33.877227783203125,33.678550720214844,0.031276208484184664,0.03735993013638583
197,197,197,197,2019-12-19,35.00299453735352,34.208335876464844,33.29068756103516,0.02322997130753146,0.05143501386623561
198,198,198,198,2019-12-20,35.163822174072266,34.86109924316406,33.58395767211914,0.008683688623718933,0.04704223717101397
199,199,199,199,2019-12-23,35.43343734741211,34.7854118347168,33.58395767211914,0.01862923215554879,0.05507033129774275
200,200,200,200,2019-12-24,35.286808013916016,34.8232536315918,33.50827407836914,0.013311633290453928,0.05307745577666112
201,201,201,201,2019-12-26,35.542232513427734,35.15436172485352,33.697479248046875,0.01103336170942315,0.05474454785776839
202,202,202,202,2019-12-27,35.390869140625,34.9367790222168,33.877227783203125,0.01299748091028774,0.04468020131719164
203,203,203,203,2019-12-30,35.07867813110352,35.00299453735352,34.208335876464844,0.002162203398604401,0.025442402629046512
204,204,204,204,2019-12-31,35.069217681884766,35.163822174072266,34.86109924316406,-0.0026903927485236734,0.005969933342291567
205,205,205,205,2020-01-02,35.069217681884766,35.43343734741211,34.7854118347168,-0.010278982023570027,0.008158760589539016
206,206,206,206,2020-01-03,34.68607711791992,35.286808013916016,34.8232536315918,-0.017024234545646166,-0.003939221622514588
207,207,207,207,2020-01-06,34.5962028503418,35.542232513427734,35.15436172485352,-0.026617057966984214,-0.015877371885751446
208,208,208,208,2020-01-07,35.069217681884766,35.390869140625,34.9367790222168,-0.009088543642772895,0.0037908090950156126
209,209,209,209,2020-01-08,35.10706329345703,35.07867813110352,35.00299453735352,0.0008091856325778135,0.002973138655107066
210,210,210,210,2020-01-09,35.17328643798828,35.069217681884766,35.163822174072266,0.0029675243128468587,0.0002691477584308988
211,211,211,211,2020-01-10,34.73810958862305,35.069217681884766,35.43343734741211,-0.009441559154961032,-0.019623491561702733
212,212,212,212,2020-01-13,34.99353790283203,34.68607711791992,35.286808013916016,0.008864097945318505,-0.008311041082784465
213,213,213,213,2020-01-14,35.248958587646484,34.5962028503418,35.542232513427734,0.018867843391033867,-0.008251421057201558
214,214,214,214,2020-01-15,35.45708465576172,35.069217681884766,35.390869140625,0.01106004067143207,0.001870977366326132
215,215,215,215,2020-01-16,36.999114990234375,35.10706329345703,35.07867813110352,0.05389376151920877,0.054746557209293556
216,216,216,216,2020-01-17,37.21669769287109,35.17328643798828,35.069217681884766,0.058095545279381655,0.061235469535313225
217,217,217,217,2020-01-21,36.989654541015625,34.73810958862305,35.069217681884766,0.06481483820092415,0.054761325916969916
218,218,218,218,2020-01-22,36.98019790649414,34.99353790283203,34.68607711791992,0.05677219631746144,0.06613952857150873
219,219,219,219,2020-01-23,35.466552734375,35.248958587646484,34.5962028503418,0.0061730659698064905,0.025157381802801027
220,220,220,220,2020-01-24,34.6340446472168,35.45708465576172,35.069217681884766,-0.02321228652991303,-0.012408974691578645
221,221,221,221,2020-01-27,34.88947677612305,36.999114990234375,35.10706329345703,-0.057018612868663276,-0.0061977988735542056
222,222,222,222,2020-01-28,35.13543701171875,37.21669769287109,35.17328643798828,-0.05592276612846836,-0.0010760844408514991
223,223,223,223,2020-01-29,34.60567092895508,36.989654541015625,34.73810958862305,-0.06445001018912166,-0.0038124889706532272
224,224,224,224,2020-01-30,35.0313720703125,36.98019790649414,34.99353790283203,-0.052699172706141884,0.001081175832678749
225,225,225,225,2020-01-31,35.07867813110352,35.466552734375,35.248958587646484,-0.010936349133687906,-0.004830793968552571
226,226,226,226,2020-02-03,35.5611572265625,34.6340446472168,35.45708465576172,0.026768822087899213,0.0029351699896136285
227,227,227,227,2020-02-04,35.9774055480957,34.88947677612305,36.999114990234375,0.031182146380515308,-0.02761442922103252
228,228,228,228,2020-02-05,36.58286666870117,35.13543701171875,37.21669769287109,0.04119572090421597,-0.017030823889872537
229,229,229,229,2020-02-06,35.10706329345703,34.60567092895508,36.989654541015625,0.014488734101740341,-0.050895075147866065
230,230,230,230,2020-02-07,35.00299453735352,35.0313720703125,36.98019790649414,-0.0008100605623445611,-0.05346654374700899
231,231,231,231,2020-02-10,35.286808013916016,35.07867813110352,35.466552734375,0.005933230495021036,-0.005068006518850976
232,232,232,232,2020-02-11,35.12598419189453,35.5611572265625,34.6340446472168,-0.012237313648019166,0.014203929968002349
233,233,233,233,2020-02-12,35.636837005615234,35.9774055480957,34.88947677612305,-0.00946617848875142,0.021420792128463484
234,234,234,234,2020-02-13,35.94902420043945,36.58286666870117,35.13543701171875,-0.01732621103758414,0.023155744112399956
235,235,235,235,2020-02-14,35.75981521606445,35.10706329345703,34.60567092895508,0.018593179302726748,0.03335130503549011
236,236,236,236,2020-02-18,35.74089050292969,35.00299453735352,35.0313720703125,0.02108093822626289,0.02025380082724393
237,237,237,237,2020-02-19,35.9774055480957,35.286808013916016,35.07867813110352,0.0195709834085116,0.0256203330591096
238,238,238,238,2020-02-20,35.0313720703125,35.12598419189453,35.5611572265625,-0.0026935080613018636,-0.01489786040636143
239,239,239,239,2020-02-21,34.04750061035156,35.636837005615234,35.9774055480957,-0.044598132965988024,-0.05364213756781833
240,240,240,240,2020-02-24,32.81766891479492,35.94902420043945,36.58286666870117,-0.08710543207473909,-0.10292243601367634
241,241,241,241,2020-02-25,31.417556762695312,35.75981521606445,35.10706329345703,-0.12142843656022195,-0.1050929979509092
242,242,242,242,2020-02-26,31.020219802856445,35.74089050292969,35.00299453735352,-0.13208038841914949,-0.1137838287020515
