,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IRM,IRM_6m,IRM_12m,IRM_6m_ret,IRM_12m_ret
60,60,60,60,2019-05-02,23.57982444763184,26.79457092285156,27.3403377532959,-0.11997753143634204,-0.13754450803047324
61,61,61,61,2019-05-03,23.62468147277832,24.40967559814453,26.951574325561523,-0.03215913797010406,-0.12343964818514874
62,62,62,62,2019-05-06,23.25087547302246,24.25267601013184,26.92914772033692,-0.041306804110641804,-0.1365907412114875
63,63,63,63,2019-05-07,23.071447372436523,23.946155548095703,26.86933708190918,-0.03652812552321116,-0.141346609999907
64,64,64,64,2019-05-08,23.16863822937012,24.282583236694336,26.46562957763672,-0.04587423819228964,-0.12457634301103249
65,65,65,65,2019-05-09,23.1536808013916,23.8938217163086,26.80952453613281,-0.030976246650899708,-0.13636361696060695
66,66,66,66,2019-05-10,23.437780380249023,23.57982444763184,26.79457092285156,-0.006023966280931381,-0.1252787571134315
67,67,67,67,2019-05-13,23.475156784057617,23.62468147277832,24.40967559814453,-0.006329172687174367,-0.03828476991959495
68,68,68,68,2019-05-14,23.76672744750977,23.25087547302246,24.25267601013184,0.022186346276975355,-0.020036904893260377
69,69,69,69,2019-05-15,23.8938217163086,23.071447372436523,23.946155548095703,0.03564467935611915,-0.002185479488846953
70,70,70,70,2019-05-16,24.19286727905273,23.16863822937012,24.282583236694336,0.04420756367045464,-0.0036946628275541515
71,71,71,71,2019-05-17,23.99101448059082,23.1536808013916,23.8938217163086,0.036164171320392846,0.004067694378747433
72,72,72,72,2019-05-20,23.639633178710938,23.437780380249023,23.57982444763184,0.008612283039908242,0.002536436656342733
73,73,73,73,2019-05-21,23.80410957336425,23.475156784057617,23.62468147277832,0.01401280478476008,0.00759494263627114
74,74,74,74,2019-05-22,23.639633178710938,23.76672744750977,23.25087547302246,-0.005347571266575368,0.016720131942538963
75,75,75,75,2019-05-23,23.72187614440918,23.8938217163086,23.071447372436523,-0.007196235660453576,0.02819193618297766
76,76,76,76,2019-05-24,23.40787124633789,24.19286727905273,23.16863822937012,-0.032447416160321096,0.01032572629428441
77,77,77,77,2019-05-28,23.22096824645996,23.99101448059082,23.1536808013916,-0.0320972768681308,0.002906123032685004
78,78,78,78,2019-05-29,22.974254608154297,23.639633178710938,23.437780380249023,-0.028146738383227454,-0.01977686302092574
79,79,79,79,2019-05-30,23.01911163330078,23.80410957336425,23.475156784057617,-0.03297741247762731,-0.019426713736222845
80,80,80,80,2019-05-31,22.914445877075195,23.639633178710938,23.76672744750977,-0.030676757805566224,-0.035860282923548814
81,81,81,81,2019-06-03,23.23592185974121,23.72187614440918,23.8938217163086,-0.02048549118584364,-0.02753430842410376
82,82,82,82,2019-06-04,22.959300994873047,23.40787124633789,24.19286727905273,-0.019163222778535327,-0.050988841874388346
83,83,83,83,2019-06-05,23.5200138092041,23.22096824645996,23.99101448059082,0.012878255530526017,-0.01963237827094666
84,84,84,84,2019-06-06,23.20601463317871,22.974254608154297,23.639633178710938,0.010087814772547832,-0.01834286269394103
85,85,85,85,2019-06-07,23.31815719604492,23.01911163330078,23.80410957336425,0.012991186085197226,-0.02041464209453525
86,86,86,86,2019-06-10,23.512540817260746,22.914445877075195,23.639633178710938,0.02610121769446394,-0.00537624084474575
87,87,87,87,2019-06-11,23.68448829650879,23.23592185974121,23.72187614440918,0.019304869394692226,-0.0015760915229802164
88,88,88,88,2019-06-12,23.654584884643555,22.959300994873047,23.40787124633789,0.030283321340042857,0.01053977252819438
89,89,89,89,2019-06-13,23.983537673950195,23.5200138092041,23.22096824645996,0.019707635739767415,0.032839691239252566
90,90,90,90,2019-06-14,24.182456970214844,23.20601463317871,22.974254608154297,0.042077123214430356,0.05258940421212688
91,91,91,91,2019-06-17,24.68545913696289,23.31815719604492,23.01911163330078,0.05863679232550534,0.07238973989124209
92,92,92,92,2019-06-18,24.6092472076416,23.512540817260746,22.914445877075195,0.04664346566814914,0.07396213461404155
93,93,93,93,2019-06-19,24.815025329589844,23.68448829650879,23.23592185974121,0.04773322602235419,0.0679595791111951
94,94,94,94,2019-06-20,24.807403564453125,23.654584884643555,22.959300994873047,0.04873552782395163,0.0804947228137638
95,95,95,95,2019-06-21,24.433958053588867,23.983537673950195,23.5200138092041,0.018780397861317022,0.03885815084118316
96,96,96,96,2019-06-24,24.01478576660156,24.182456970214844,23.20601463317871,-0.006933588419894776,0.03485178934027355
97,97,97,97,2019-06-25,23.53464126586914,24.68545913696289,23.31815719604492,-0.046619261351739105,0.009283927027515793
98,98,98,98,2019-06-26,23.21454620361328,24.6092472076416,23.512540817260746,-0.05667385890598231,-0.012673858429996021
99,99,99,99,2019-06-27,23.53464126586914,24.815025329589844,23.68448829650879,-0.05159712902625779,-0.006326800425818679
100,100,100,100,2019-06-28,23.854734420776367,24.807403564453125,23.654584884643555,-0.03840261401003087,0.008461342150322348
101,101,101,101,2019-07-01,23.41270065307617,24.433958053588867,23.983537673950195,-0.04179664212702927,-0.02380120183412493
102,102,102,102,2019-07-02,24.09861946105957,24.01478576660156,24.182456970214844,0.0034909199387738177,-0.003466873083183164
103,103,103,103,2019-07-03,24.365365982055664,23.53464126586914,24.68545913696289,0.03529795533324198,-0.01296687062335955
104,104,104,104,2019-07-05,24.07575225830078,23.21454620361328,24.6092472076416,0.03709769069504598,-0.02167863749912513
105,105,105,105,2019-07-08,23.98430061340332,23.53464126586914,24.815025329589844,0.019106275827806884,-0.03347668217754962
106,106,106,106,2019-07-09,24.083375930786133,23.854734420776367,24.807403564453125,0.00958474347174576,-0.029185949742215778
107,107,107,107,2019-07-10,24.44157791137696,23.41270065307617,24.433958053588867,0.043945261742609265,0.00031185523734555964
108,108,108,108,2019-07-11,22.612462997436523,24.09861946105957,24.01478576660156,-0.061669775981337605,-0.058394140293156704
109,109,109,109,2019-07-12,22.9935302734375,24.365365982055664,23.53464126586914,-0.056302692503304885,-0.022992107095185732
110,110,110,110,2019-07-15,23.176437377929688,24.07575225830078,23.21454620361328,-0.037353552683323965,-0.0016415925320849567
111,111,111,111,2019-07-16,23.298377990722656,23.98430061340332,23.53464126586914,-0.028598816940167304,-0.010038957997168363
112,112,112,112,2019-07-17,22.978286743164062,24.083375930786133,23.854734420776367,-0.04588597507251546,-0.03674103690079067
113,113,113,113,2019-07-18,23.2755184173584,24.44157791137696,23.41270065307617,-0.04770802843607691,-0.005859308490314907
114,114,114,114,2019-07-19,22.9096908569336,22.612462997436523,24.09861946105957,0.013144426572672563,-0.049335963250805026
115,115,115,115,2019-07-22,22.886829376220703,22.9935302734375,24.365365982055664,-0.0046404747747700315,-0.06068189605376162
116,116,116,116,2019-07-23,23.19930458068848,23.176437377929688,24.07575225830078,0.000986657370410482,-0.036403750470979435
117,117,117,117,2019-07-24,23.069738388061523,23.298377990722656,23.98430061340332,-0.00981354164449455,-0.03813170290363632
118,118,118,118,2019-07-25,22.91731071472168,22.978286743164062,24.083375930786133,-0.00265363684960207,-0.04841784720778519
119,119,119,119,2019-07-26,22.79537010192871,23.2755184173584,24.44157791137696,-0.020628898863606082,-0.06735276320609318
120,120,120,120,2019-07-29,22.79537010192871,22.9096908569336,22.612462997436523,-0.004990061006008295,0.008088774076177474
121,121,121,121,2019-07-30,22.76488876342773,22.886829376220703,22.9935302734375,-0.005327981905596246,-0.00994373231473289
122,122,122,122,2019-07-31,22.414304733276367,23.19930458068848,23.176437377929688,-0.033837214588990805,-0.03288394295574859
123,123,123,123,2019-08-01,23.49653434753418,23.069738388061523,23.298377990722656,0.0185002513809831,0.008505156749127663
124,124,124,124,2019-08-02,23.961435317993164,22.91731071472168,22.978286743164062,0.04556052044102876,0.042785982515497256
125,125,125,125,2019-08-05,23.694684982299805,22.79537010192871,23.2755184173584,0.03945164638037624,0.018008903493586637
126,126,126,126,2019-08-06,23.48128700256348,22.79537010192871,22.9096908569336,0.030090184873845738,0.02494997200963489
127,127,127,127,2019-08-07,23.511777877807617,22.76488876342773,22.886829376220703,0.03280881897300447,0.027306032273576086
128,128,128,128,2019-08-08,23.793764114379883,22.414304733276367,23.19930458068848,0.06154370601803971,0.025624023841914756
129,129,129,129,2019-08-09,23.30600547790528,23.49653434753418,23.069738388061523,-0.008108807316466793,0.010241429090761756
130,130,130,130,2019-08-12,23.694684982299805,23.961435317993164,22.91731071472168,-0.011132485685991012,0.03392083291338155
131,131,131,131,2019-08-13,23.610855102539062,23.694684982299805,22.79537010192871,-0.003537919150364943,0.03577415049476884
132,132,132,132,2019-08-14,23.32886505126953,23.48128700256348,22.79537010192871,-0.00649120941613246,0.023403653766326915
133,133,133,133,2019-08-15,23.61847877502441,23.511777877807617,22.76488876342773,0.004538189233129319,0.037495900835148754
134,134,134,134,2019-08-16,23.99954032897949,23.793764114379883,22.414304733276367,0.008648325402000667,0.07072428141612952
135,135,135,135,2019-08-19,24.3120174407959,23.30600547790528,23.49653434753418,0.04316535340405481,0.03470652655408735
136,136,136,136,2019-08-20,23.915706634521484,23.694684982299805,23.961435317993164,0.009327900007397583,-0.0019084283919060807
137,137,137,137,2019-08-21,24.17483139038086,23.610855102539062,23.694684982299805,0.023886313536401582,0.02026388653994471
138,138,138,138,2019-08-22,24.121482849121094,23.32886505126953,23.48128700256348,0.03397584049243885,0.027264086780580676
139,139,139,139,2019-08-23,23.7327938079834,23.61847877502441,23.511777877807617,0.004840067560992534,0.009400221936614717
140,140,140,140,2019-08-26,24.03002548217773,23.99954032897949,23.793764114379883,0.0012702390454299994,0.009929549888034073
141,141,141,141,2019-08-27,23.78614044189453,24.3120174407959,23.30600547790528,-0.02163033159144323,0.020601340905219923
142,142,142,142,2019-08-28,24.06051254272461,23.915706634521484,23.694684982299805,0.006054845479418258,0.015439224480008118
143,143,143,143,2019-08-29,24.25104522705078,24.17483139038086,23.610855102539062,0.0031526108885395754,0.02711422867708313
144,144,144,144,2019-08-30,24.273910522460938,24.121482849121094,23.32886505126953,0.006319166789756414,0.04050970628508899
145,145,145,145,2019-09-03,24.67021942138672,23.7327938079834,23.61847877502441,0.03949916815474053,0.04453041435820504
146,146,146,146,2019-09-04,25.08938980102539,24.03002548217773,23.99954032897949,0.044085026860806176,0.04541126442867349
147,147,147,147,2019-09-05,25.21895408630371,23.78614044189453,24.3120174407959,0.06023733223594219,0.03730404717405156
148,148,148,148,2019-09-06,25.18846702575684,24.06051254272461,23.915706634521484,0.0468799025386224,0.05321859858400213
149,149,149,149,2019-09-09,25.47807502746582,24.25104522705078,24.17483139038086,0.050596986188717,0.05390910968684226
150,150,150,150,2019-09-10,25.554288864135746,24.273910522460938,24.121482849121094,0.05274709818552137,0.059399582686387786
151,151,151,151,2019-09-11,25.83628463745117,24.67021942138672,23.7327938079834,0.047266106399263874,0.08863224643868861
152,152,152,152,2019-09-12,26.019187927246094,25.08938980102539,24.03002548217773,0.037059415697017206,0.08277820789427204
153,153,153,153,2019-09-13,25.25946998596192,25.21895408630371,23.78614044189453,0.0016065654237507054,0.06194067287488192
154,154,154,154,2019-09-16,25.04994201660156,25.18846702575684,24.06051254272461,-0.005499541080194792,0.04112254350858091
155,155,155,155,2019-09-17,25.018898010253903,25.47807502746582,24.25104522705078,-0.018022437594556018,0.03166266756810221
156,156,156,156,2019-09-18,24.949058532714844,25.554288864135746,24.273910522460938,-0.023684099942625103,0.02781373069778703
157,157,157,157,2019-09-19,24.949058532714844,25.83628463745117,24.67021942138672,-0.03434031313659702,0.011302660368168294
158,158,158,158,2019-09-20,24.832658767700195,26.019187927246094,25.08938980102539,-0.04560208269618671,-0.01023265353845726
159,159,159,159,2019-09-23,24.304962158203125,25.25946998596192,25.21895408630371,-0.037788117814398614,-0.03624226147415721
160,160,160,160,2019-09-24,24.211837768554688,25.04994201660156,25.18846702575684,-0.03345733285495944,-0.03877287395868456
161,161,161,161,2019-09-25,24.211837768554688,25.018898010253903,25.47807502746582,-0.03225802516835252,-0.04969909451738819
162,162,162,162,2019-09-26,24.762813568115234,24.949058532714844,25.554288864135746,-0.007465009725933891,-0.030972307632137208
163,163,163,163,2019-09-27,24.97233772277832,24.949058532714844,25.83628463745117,0.0009330688784490171,-0.03343928613561209
164,164,164,164,2019-09-30,25.13530158996582,24.832658767700195,26.019187927246094,0.01218729033796695,-0.03397055818005401
165,165,165,165,2019-10-01,25.04994201660156,24.304962158203125,25.25946998596192,0.030651348212323626,-0.008295026359492419
166,166,166,166,2019-10-02,24.84817886352539,24.211837768554688,25.04994201660156,0.026282230248426464,-0.008054435932125181
167,167,167,167,2019-10-03,25.28274917602539,24.211837768554688,25.018898010253903,0.04423090133461738,0.01054607463779389
168,168,168,168,2019-10-04,24.995620727539062,24.762813568115234,24.949058532714844,0.00940148254088502,0.0018662906563453596
169,169,169,169,2019-10-07,25.04218482971192,24.97233772277832,24.949058532714844,0.002796979109804809,0.003732657762414826
170,170,170,170,2019-10-08,24.81713485717773,25.13530158996582,24.832658767700195,-0.012658162530864714,-0.0006251408948064752
171,171,171,171,2019-10-09,24.64640998840332,25.04994201660156,24.304962158203125,-0.0161091002897652,0.014048482280189623
172,172,172,172,2019-10-10,25.06546211242676,24.84817886352539,24.211837768554688,0.008744433549628061,0.03525648701399797
173,173,173,173,2019-10-11,25.018898010253903,25.28274917602539,24.211837768554688,-0.01043601563795471,0.0333332913186537
174,174,174,174,2019-10-14,25.220666885375977,24.995620727539062,24.762813568115234,0.009003423451251491,0.018489551520521674
175,175,175,175,2019-10-15,25.445714950561523,25.04218482971192,24.97233772277832,0.016114014156257905,0.018956063827032743
176,176,176,176,2019-10-16,25.38363265991211,24.81713485717773,25.13530158996582,0.02282688174902403,0.009879772838907286
177,177,177,177,2019-10-17,25.43019294738769,24.64640998840332,25.04994201660156,0.03180110041799833,0.01517971301227461
178,178,178,178,2019-10-18,25.99668312072754,25.06546211242676,24.84817886352539,0.037151559549309265,0.04622086244268142
179,179,179,179,2019-10-21,26.338134765625,25.018898010253903,25.28274917602539,0.052729610825801077,0.041743308144684965
180,180,180,180,2019-10-22,26.361421585083008,25.220666885375977,24.995620727539062,0.04523094908202019,0.054641605920959124
181,181,181,181,2019-10-23,26.617504119873047,25.445714950561523,25.04218482971192,0.04605055002731073,0.0629066233986122
182,182,182,182,2019-10-24,26.52438163757324,25.38363265991211,24.81713485717773,0.04494033588276314,0.06879306536474461
183,183,183,183,2019-10-25,26.45454216003418,25.43019294738769,24.64640998840332,0.04028082739150873,0.0733629024463045
184,184,184,184,2019-10-28,26.120849609375,25.99668312072754,25.06546211242676,0.004776243495019594,0.04210524793895609
185,185,185,185,2019-10-29,26.25277137756348,26.338134765625,25.018898010253903,-0.003241056696730471,0.04931765447078762
186,186,186,186,2019-10-30,25.98116874694824,26.361421585083008,25.220666885375977,-0.01442459530900031,0.030153915637069595
187,187,187,187,2019-10-31,25.45347213745117,26.617504119873047,25.445714950561523,-0.0437318231333641,0.00030485238495825406
188,188,188,188,2019-11-01,26.01220703125,26.52438163757324,25.38363265991211,-0.01930957763017993,0.024762979348128766
189,189,189,189,2019-11-04,26.67182159423828,26.45454216003418,25.43019294738769,0.008213312968702757,0.048824979402216195
190,190,190,190,2019-11-05,25.91132354736328,26.120849609375,25.99668312072754,-0.008021410679402985,-0.0032834793949617636
191,191,191,191,2019-11-06,26.097570419311523,26.25277137756348,26.338134765625,-0.005911793312023295,-0.00913368955145022
192,192,192,192,2019-11-07,25.98116874694824,25.98116874694824,26.361421585083008,0.0,-0.01442459530900031
193,193,193,193,2019-11-08,25.25171089172364,25.45347213745117,26.617504119873047,-0.007926668889729371,-0.05131184434117109
194,194,194,194,2019-11-11,25.500030517578125,26.01220703125,26.52438163757324,-0.019689852270380892,-0.038619227169619075
195,195,195,195,2019-11-12,25.34483337402344,26.67182159423828,26.45454216003418,-0.04975244062450912,-0.04194776002161227
196,196,196,196,2019-11-13,25.321552276611328,25.91132354736328,26.120849609375,-0.022761140305083583,-0.030599974530567953
197,197,197,197,2019-11-14,25.81820297241211,26.097570419311523,26.25277137756348,-0.01070473007298367,-0.0165532392333545
198,198,198,198,2019-11-15,26.058773040771484,25.98116874694824,25.98116874694824,0.002986943912304252,0.002986943912304252
199,199,199,199,2019-11-18,26.23725318908692,25.25171089172364,25.45347213745117,0.039028733601028875,0.03079269686285868
200,200,200,200,2019-11-19,26.353654861450195,25.500030517578125,26.01220703125,0.033475424403262455,0.01312644597169288
201,201,201,201,2019-11-20,26.439022064208984,25.34483337402344,26.67182159423828,0.04317206091033143,-0.008728295111256501
202,202,202,202,2019-11-21,26.035484313964844,25.321552276611328,25.91132354736328,0.02819463947370049,0.0047917570237046014
203,203,203,203,2019-11-22,26.22173500061035,25.81820297241211,26.097570419311523,0.01562974884926871,0.004757706533744965
204,204,204,204,2019-11-25,26.42350006103516,26.058773040771484,25.98116874694824,0.013996323606373373,0.01702507375226836
205,205,205,205,2019-11-26,25.29826736450196,26.23725318908692,25.25171089172364,-0.03578826708031768,0.0018436957787908437
206,206,206,206,2019-11-27,24.81713485717773,26.353654861450195,25.500030517578125,-0.05830386761724149,-0.026780189926817854
207,207,207,207,2019-11-29,24.92577362060547,26.439022064208984,25.34483337402344,-0.057235416647729576,-0.01653432663114196
208,208,208,208,2019-12-02,24.793859481811523,26.035484313964844,25.321552276611328,-0.04768971520484988,-0.02083967005795362
209,209,209,209,2019-12-03,25.06546211242676,26.22173500061035,25.81820297241211,-0.044095971840028,-0.029155431955883437
210,210,210,210,2019-12-04,25.25946998596192,26.42350006103516,26.058773040771484,-0.04405283449900532,-0.03067308862005802
211,211,211,211,2019-12-05,25.143064498901367,25.29826736450196,26.23725318908692,-0.006134920758184781,-0.04170362965589203
212,212,212,212,2019-12-06,25.414670944213867,24.81713485717773,26.353654861450195,0.024077561349243215,-0.03563012121745068
213,213,213,213,2019-12-09,25.60867691040039,24.92577362060547,26.439022064208984,0.02739747621034261,-0.03140604640338218
214,214,214,214,2019-12-10,25.53107643127441,24.793859481811523,26.035484313964844,0.029733852045249476,-0.019373862095581562
215,215,215,215,2019-12-11,25.35258674621582,25.06546211242676,26.22173500061035,0.011454990636167395,-0.03314610014838071
216,216,216,216,2019-12-12,25.39914894104004,25.25946998596192,26.42350006103516,0.005529765872195558,-0.03876667048759597
217,217,217,217,2019-12-13,24.987049102783203,25.143064498901367,25.29826736450196,-0.006205106625923884,-0.012301959546662578
218,218,218,218,2019-12-16,25.15315628051757,25.414670944213867,24.81713485717773,-0.010289909488512827,0.013539895933742496
219,219,219,219,2019-12-17,24.82885360717773,25.60867691040039,24.92577362060547,-0.030451526486553915,-0.003888345248695413
220,220,220,220,2019-12-18,25.15315628051757,25.53107643127441,24.793859481811523,-0.014802358677439287,0.014491362224974491
221,221,221,221,2019-12-19,25.24016571044922,25.35258674621582,25.06546211242676,-0.004434302380737609,0.006969893363180546
222,222,222,222,2019-12-20,25.27971267700196,25.39914894104004,25.25946998596192,-0.004702372678522804,0.0008013901737164986
223,223,223,223,2019-12-23,25.105695724487305,24.987049102783203,25.143064498901367,0.004748324670754478,-0.0014862458160458392
224,224,224,224,2019-12-24,25.121517181396484,25.15315628051757,25.414670944213867,-0.001257858010670132,-0.011534824254103682
225,225,225,225,2019-12-26,25.176889419555664,24.82885360717773,25.60867691040039,0.014017393548823476,-0.016860983968654986
226,226,226,226,2019-12-27,25.16106414794922,25.15315628051757,25.53107643127441,0.0003143886732726031,-0.014492623698072693
227,227,227,227,2019-12-30,25.066150665283203,25.24016571044922,25.35258674621582,-0.006894370154391427,-0.011298100813139755
228,228,228,228,2019-12-31,25.208526611328125,25.27971267700196,25.39914894104004,-0.002815936501469718,-0.007505067597123549
229,229,229,229,2020-01-02,24.05369758605957,25.105695724487305,24.987049102783203,-0.041902767801079044,-0.037353411076447185
230,230,230,230,2020-01-03,24.2356185913086,25.121517181396484,25.15315628051757,-0.035264533733811554,-0.036478033968232126
231,231,231,231,2020-01-06,24.65483665466309,25.176889419555664,24.82885360717773,-0.02073539571123828,-0.007008658364489939
232,232,232,232,2020-01-07,24.504552841186523,25.16106414794922,25.15315628051757,-0.026092350581928936,-0.025786165048138465
233,233,233,233,2020-01-08,24.48082160949707,25.066150665283203,25.24016571044922,-0.023351373874761605,-0.03008475101404684
234,234,234,234,2020-01-09,24.44918632507324,25.208526611328125,25.27971267700196,-0.03012235891302173,-0.03285347276451789
235,235,235,235,2020-01-10,24.251441955566406,24.05369758605957,25.105695724487305,0.008220955169131239,-0.03402629340750296
236,236,236,236,2020-01-13,24.393817901611328,24.2356185913086,25.121517181396484,0.0065275540505271845,-0.028967170833298583
237,237,237,237,2020-01-14,24.203981399536133,24.65483665466309,25.176889419555664,-0.018286685953025184,-0.03864289999478032
238,238,238,238,2020-01-15,24.354267120361328,24.504552841186523,25.16106414794922,-0.006132971362472706,-0.03206529830550309
239,239,239,239,2020-01-16,24.615293502807617,24.48082160949707,25.066150665283203,0.005492948539700171,-0.017986693230086837
240,240,240,240,2020-01-17,24.820945739746094,24.44918632507324,25.208526611328125,0.015205390057975388,-0.015374991071785304
241,241,241,241,2020-01-21,25.04241943359375,24.251441955566406,24.05369758605957,0.03261568856303776,0.041104775845656194
242,242,242,242,2020-01-22,25.121517181396484,24.393817901611328,24.2356185913086,0.029831299172610848,0.0365535786408846
