,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CME,CME_6m,CME_12m,CME_6m_ret,CME_12m_ret
64,64,64,64,2019-05-08,148.80831909179688,149.3760528564453,145.93600463867188,-0.0038007013426312186,0.01968201377197265
65,65,65,65,2019-05-09,150.3028564453125,146.3701934814453,145.94436645507812,0.02686792215223588,0.029864050912687512
66,66,66,66,2019-05-10,152.7493438720703,144.2827606201172,147.12998962402344,0.05868049111040263,0.03819312610846093
67,67,67,67,2019-05-13,152.2149658203125,145.2095947265625,148.63291931152344,0.04824316951604679,0.024099953936054685
68,68,68,68,2019-05-14,153.04161071777344,148.74984741210938,149.46791076660156,0.02885221988681308,0.023909479518666066
69,69,69,69,2019-05-15,151.822509765625,148.7164306640625,148.232177734375,0.020885917498778994,0.024221003065094893
70,70,70,70,2019-05-16,152.62405395507812,148.80831909179688,149.3760528564453,0.02564194587083124,0.021743787150101168
71,71,71,71,2019-05-17,153.5092010498047,150.3028564453125,146.3701934814453,0.02133255934266831,0.048773643038630965
72,72,72,72,2019-05-20,155.00375366210938,152.7493438720703,144.2827606201172,0.014758883625236141,0.07430543327500883
73,73,73,73,2019-05-21,155.78028869628906,152.2149658203125,145.2095947265625,0.02342294567924008,0.07279611233425554
74,74,74,74,2019-05-22,155.15406799316406,153.04161071777344,148.74984741210938,0.013803156314698306,0.043053627902635005
75,75,75,75,2019-05-23,155.97235107421875,151.822509765625,148.7164306640625,0.027333504860379554,0.048790307686624956
76,76,76,76,2019-05-24,156.90748596191406,152.62405395507812,148.80831909179688,0.028065248536097043,0.054426841990742325
77,77,77,77,2019-05-28,156.35643005371094,153.5092010498047,150.3028564453125,0.018547611377265127,0.040275838740303715
78,78,78,78,2019-05-29,159.0784149169922,155.00375366210938,152.7493438720703,0.026287500519278417,0.04143435830547704
79,79,79,79,2019-05-30,160.61473083496094,155.78028869628906,152.2149658203125,0.031033721782973256,0.05518356864176055
80,80,80,80,2019-05-31,160.41439819335938,155.15406799316406,153.04161071777344,0.03390391414311522,0.048175051484411036
81,81,81,81,2019-06-03,161.14913940429688,155.97235107421875,151.822509765625,0.0331904231386162,0.06143113859117322
82,82,82,82,2019-06-04,162.78565979003906,156.90748596191406,152.62405395507812,0.0374626729380636,0.06657932070099393
83,83,83,83,2019-06-05,166.89376831054688,156.35643005371094,153.5092010498047,0.06739305990304456,0.08719065156491612
84,84,84,84,2019-06-06,167.7370147705078,159.0784149169922,155.00375366210938,0.05442975942420425,0.08214808227261061
85,85,85,85,2019-06-07,169.3881378173828,160.61473083496094,155.78028869628906,0.054623924821920244,0.08735283029051111
86,86,86,86,2019-06-10,170.2848358154297,160.41439819335938,155.15406799316406,0.06153087087714382,0.09752092238362886
87,87,87,87,2019-06-11,166.5720977783203,161.14913940429688,155.97235107421875,0.03365179853935252,0.06795913911086537
88,88,88,88,2019-06-12,166.6810302734375,162.78565979003906,156.90748596191406,0.02392944494264837,0.0622885788501879
89,89,89,89,2019-06-13,164.8875732421875,166.89376831054688,156.35643005371094,-0.012020790762099387,0.05456215126903308
90,90,90,90,2019-06-14,165.189208984375,167.7370147705078,159.0784149169922,-0.015189287764651338,0.03841372238069796
91,91,91,91,2019-06-17,163.23648071289062,169.3881378173828,160.61473083496094,-0.03631692976709078,0.016323221813469013
92,92,92,92,2019-06-18,164.11647033691406,170.2848358154297,160.41439819335938,-0.03622380964797989,0.02307817867503581
93,93,93,93,2019-06-19,165.37362670898438,166.5720977783203,161.14913940429688,-0.007194908903236041,0.026214768011195932
94,94,94,94,2019-06-20,166.6308135986328,166.6810302734375,162.78565979003906,-0.0003012740845332873,0.02362096153649662
95,95,95,95,2019-06-21,165.490966796875,164.8875732421875,166.89376831054688,0.0036594240719476367,-0.008405355861230368
96,96,96,96,2019-06-24,166.29551696777344,165.189208984375,167.7370147705078,0.006697217028886371,-0.008593796692438982
97,97,97,97,2019-06-25,166.2117156982422,163.23648071289062,169.3881378173828,0.01822653228223281,-0.018752329177649463
98,98,98,98,2019-06-26,160.94009399414062,164.11647033691406,170.2848358154297,-0.019354403225055106,-0.0548771226547603
99,99,99,99,2019-06-27,162.50733947753906,165.37362670898438,166.5720977783203,-0.01733219067928682,-0.024402396049491792
100,100,100,100,2019-06-28,162.68331909179688,166.6308135986328,166.6810302734375,-0.02369006320970357,-0.02398420009213076
101,101,101,101,2019-07-01,164.7617950439453,165.490966796875,164.8875732421875,-0.004406112110183491,-0.0007628118709555043
102,102,102,102,2019-07-02,167.42698669433594,166.29551696777344,165.189208984375,0.006803970108116397,0.013546754801474936
103,103,103,103,2019-07-03,169.01934814453125,166.2117156982422,163.23648071289062,0.016891904607893693,0.035426317734770674
104,104,104,104,2019-07-05,169.97479248046875,160.94009399414062,164.11647033691406,0.05613702752439709,0.0356961256327788
105,105,105,105,2019-07-08,169.2875518798828,162.50733947753906,165.37362670898438,0.04172249957535534,0.023667166577812093
106,106,106,106,2019-07-09,169.2875518798828,162.68331909179688,166.6308135986328,0.04059563589527815,0.015943859505177294
107,107,107,107,2019-07-10,170.27650451660156,164.7617950439453,165.490966796875,0.03347080232517108,0.028917214107525124
108,108,108,108,2019-07-11,172.99191284179688,167.42698669433594,166.29551696777344,0.03323792811024284,0.040268048087677144
109,109,109,109,2019-07-12,173.88026428222656,169.01934814453125,166.2117156982422,0.0287595248180621,0.04613723257575075
110,110,110,110,2019-07-15,172.66506958007812,169.97479248046875,160.94009399414062,0.01582750630460983,0.07285304298607143
111,111,111,111,2019-07-16,170.5363006591797,169.2875518798828,162.50733947753906,0.007376494995821714,0.04940676038050795
112,112,112,112,2019-07-17,171.04754638671875,169.2875518798828,162.68331909179688,0.01039647916986075,0.05141416674811139
113,113,113,113,2019-07-18,172.86618041992188,170.27650451660156,164.7617950439453,0.015208650839246163,0.0491884989102902
114,114,114,114,2019-07-19,171.6844940185547,172.99191284179688,167.42698669433594,-0.0075576875344330885,0.025429038700860662
115,115,115,115,2019-07-22,172.7656707763672,173.88026428222656,169.01934814453125,-0.006410120840685374,0.022165051947972136
116,116,116,116,2019-07-23,172.1035614013672,172.66506958007812,169.97479248046875,-0.0032520079485476305,0.012524027179753983
117,117,117,117,2019-07-24,168.9942169189453,170.5363006591797,169.2875518798828,-0.009042554190947683,-0.0017327615508648808
118,118,118,118,2019-07-25,169.010986328125,171.04754638671875,169.2875518798828,-0.011906397382569378,-0.0016337028250845709
119,119,119,119,2019-07-26,168.51649475097656,172.86618041992188,170.27650451660156,-0.025162155248523277,-0.010336186842814898
120,120,120,120,2019-07-29,167.31800842285156,171.6844940185547,172.99191284179688,-0.02543319721833015,-0.03279866859518554
121,121,121,121,2019-07-30,165.36526489257812,172.7656707763672,173.88026428222656,-0.04283493271859751,-0.04897047646435404
122,122,122,122,2019-07-31,162.94314575195312,172.1035614013672,172.66506958007812,-0.053226182972767266,-0.0563050989512166
123,123,123,123,2019-08-01,168.12258911132812,168.9942169189453,170.5363006591797,-0.005157737486574776,-0.014153652556797347
124,124,124,124,2019-08-02,171.9443359375,169.010986328125,171.04754638671875,0.017355970005879184,0.005242925547459754
125,125,125,125,2019-08-05,169.19537353515625,168.51649475097656,172.86618041992188,0.004028559846220858,-0.02123496265058089
126,126,126,126,2019-08-06,174.6429901123047,167.31800842285156,171.6844940185547,0.04377880037240933,0.01723216829022589
127,127,127,127,2019-08-07,175.07041931152344,165.36526489257812,172.7656707763672,0.05868919585530752,0.013340315380939272
128,128,128,128,2019-08-08,176.92262268066406,162.94314575195312,172.1035614013672,0.08579358686244931,0.028000938737451353
129,129,129,129,2019-08-09,180.7946319580078,168.12258911132812,168.9942169189453,0.07537382640644719,0.0698273305099093
130,130,130,130,2019-08-12,177.8864288330078,171.9443359375,169.010986328125,0.03455823574012751,0.052513997448968563
131,131,131,131,2019-08-13,178.7664337158203,169.19537353515625,168.51649475097656,0.05656809628234516,0.06082454408982629
132,132,132,132,2019-08-14,174.60948181152344,174.6429901123047,167.31800842285156,-0.00019186742485166608,0.043578533221867
133,133,133,133,2019-08-15,178.27198791503906,175.07041931152344,165.36526489257812,0.018287318989158807,0.07804978289028952
134,134,134,134,2019-08-16,179.00111389160156,176.92262268066406,162.94314575195312,0.011748023963498833,0.09854951594032269
135,135,135,135,2019-08-19,181.6159820556641,180.7946319580078,168.12258911132812,0.004543000468327119,0.08025925020343849
136,136,136,136,2019-08-20,179.22738647460938,177.8864288330078,171.9443359375,0.007538279622558486,0.04235702500695737
137,137,137,137,2019-08-21,178.9257049560547,178.7664337158203,169.19537353515625,0.0008909460066064412,0.05750944140843561
138,138,138,138,2019-08-22,178.71615600585938,174.60948181152344,174.6429901123047,0.02351919352677978,0.023322813534831344
139,139,139,139,2019-08-23,177.0231475830078,178.27198791503906,175.07041931152344,-0.007005252741257517,0.011153958956422239
140,140,140,140,2019-08-26,179.88949584960938,179.00111389160156,176.92262268066406,0.004962996814342757,0.016769326183347255
141,141,141,141,2019-08-27,181.21368408203125,181.6159820556641,180.7946319580078,-0.0022151022673188026,0.0023178349903705264
142,142,142,142,2019-08-28,180.82815551757807,179.22738647460938,177.8864288330078,0.008931497995120719,0.016537105747014724
143,143,143,143,2019-08-29,180.7694854736328,178.9257049560547,178.7664337158203,0.010304726858731517,0.011204853820581784
144,144,144,144,2019-08-30,182.1104736328125,178.71615600585938,174.60948181152344,0.01899278555902817,0.04295867408498344
145,145,145,145,2019-09-03,182.5043487548828,177.0231475830078,178.27198791503906,0.030963188976768308,0.023741031271053092
146,146,146,146,2019-09-04,185.2700653076172,179.88949584960938,179.00111389160156,0.029910414905526483,0.03502185701376104
147,147,147,147,2019-09-05,185.3706817626953,181.21368408203125,181.6159820556641,0.022939755911492332,0.02067383973884218
148,148,148,148,2019-09-06,186.9546356201172,180.82815551757807,179.22738647460938,0.033880122733119356,0.04311422097650519
149,149,149,149,2019-09-09,181.286865234375,180.7694854736328,178.9257049560547,0.002862096771402589,0.013196316755606619
150,150,150,150,2019-09-10,172.75143432617188,182.1104736328125,178.71615600585938,-0.05139209799383182,-0.03337539153142899
151,151,151,151,2019-09-11,170.35476684570312,182.5043487548828,177.0231475830078,-0.06657146523942559,-0.03766954112132603
152,152,152,152,2019-09-12,172.70938110351562,185.2700653076172,179.88949584960938,-0.06779661994098263,-0.03991403006708316
153,153,153,153,2019-09-13,173.06256103515625,185.3706817626953,181.21368408203125,-0.0663973429374094,-0.044980725866072935
154,154,154,154,2019-09-16,174.07164001464844,186.9546356201172,180.82815551757807,-0.06890974146073803,-0.03736428922581603
155,155,155,155,2019-09-17,180.5720367431641,181.286865234375,180.7694854736328,-0.003943079330577803,-0.001092268033796695
156,156,156,156,2019-09-18,181.7829742431641,172.75143432617188,182.1104736328125,0.05228054952029959,-0.001798355597650847
157,157,157,157,2019-09-19,178.23428344726562,170.35476684570312,182.5043487548828,0.046253572749738625,-0.02339706060019542
158,158,158,158,2019-09-20,177.56150817871094,172.70938110351562,185.2700653076172,0.028094172095302294,-0.04160713775378222
159,159,159,159,2019-09-23,178.51174926757812,173.06256103515625,185.3706817626953,0.031486811473423915,-0.03700117208339204
160,160,160,160,2019-09-24,179.04151916503906,174.07164001464844,186.9546356201172,0.028550768809740612,-0.04232639874818189
161,161,161,161,2019-09-25,179.35267639160156,180.5720367431641,181.286865234375,-0.006752764013493895,-0.010669216659865755
162,162,162,162,2019-09-26,181.6316375732422,181.7829742431641,172.75143432617188,-0.0008325128937513027,0.05140451239498023
163,163,163,163,2019-09-27,179.86566162109375,178.23428344726562,170.35476684570312,0.009152998751280172,0.05582993039463946
164,164,164,164,2019-09-30,177.72132873535156,177.56150817871094,172.70938110351562,0.0009000856000827007,0.02901954485513425
165,165,165,165,2019-10-01,177.19992065429688,178.51174926757812,173.06256103515625,-0.0073486961987857535,0.023906728262851562
166,166,166,166,2019-10-02,174.77806091308594,179.04151916503906,174.07164001464844,-0.023812679158643046,0.0040582193536986555
167,167,167,167,2019-10-03,176.1151580810547,179.35267639160156,180.5720367431641,-0.018051129069733163,-0.024681998068441957
168,168,168,168,2019-10-04,181.6568298339844,181.6316375732422,181.7829742431641,0.00013869973909175215,-0.0006939286239807663
169,169,169,169,2019-10-07,179.3947296142578,179.86566162109375,178.23428344726562,-0.0026182429853008893,0.006510790991204107
170,170,170,170,2019-10-08,178.39404296875,177.72132873535156,177.56150817871094,0.0037852194679468543,0.004688712089565783
171,171,171,171,2019-10-09,180.90841674804688,177.19992065429688,178.51174926757812,0.020928316897979693,0.013425824856358792
172,172,172,172,2019-10-10,181.5475006103516,174.77806091308594,179.04151916503906,0.03873163291719983,0.013996649810609219
173,173,173,173,2019-10-11,178.97425842285156,176.1151580810547,179.35267639160156,0.01623426610718548,-0.0021099097954008217
174,174,174,174,2019-10-14,178.57061767578125,181.6568298339844,181.6316375732422,-0.0169892437351441,-0.016852900399725756
175,175,175,175,2019-10-15,178.75563049316406,179.3947296142578,179.86566162109375,-0.0035625300836203966,-0.0061714454995199786
176,176,176,176,2019-10-16,178.2847137451172,178.39404296875,177.72132873535156,-0.0006128524350555997,0.003170047251923158
177,177,177,177,2019-10-17,179.12564086914062,180.90841674804688,177.19992065429688,-0.009854576757416078,0.010867500435288946
178,178,178,178,2019-10-18,179.2601776123047,181.5475006103516,174.77806091308594,-0.012599033257726266,0.02564461852822375
179,179,179,179,2019-10-21,173.2896270751953,178.97425842285156,176.1151580810547,-0.031762284686915776,-0.016043655961509917
180,180,180,180,2019-10-22,169.88388061523438,178.57061767578125,181.6568298339844,-0.048645948441074505,-0.06480873430142586
181,181,181,181,2019-10-23,170.0604705810547,178.75563049316406,179.3947296142578,-0.04864271904678208,-0.05203195798044924
182,182,182,182,2019-10-24,170.91818237304688,178.2847137451172,178.39404296875,-0.041318917462558225,-0.041906447498432975
183,183,183,183,2019-10-25,168.57205200195312,179.12564086914062,180.90841674804688,-0.05891724275754229,-0.06819121502386893
184,184,184,184,2019-10-28,168.74020385742188,179.2601776123047,181.5475006103516,-0.05868550335610456,-0.07054515600530087
185,185,185,185,2019-10-29,169.02610778808594,173.2896270751953,178.97425842285156,-0.024603430448028596,-0.05558425397277933
186,186,186,186,2019-10-30,172.36460876464844,169.88388061523438,178.57061767578125,0.014602492834694614,-0.03475380771992764
187,187,187,187,2019-10-31,173.02052307128906,170.0604705810547,178.75563049316406,0.017405882037845766,-0.032083506438664755
188,188,188,188,2019-11-01,169.4550018310547,170.91818237304688,178.2847137451172,-0.00856070736113168,-0.04952590566281412
189,189,189,189,2019-11-04,165.67922973632812,168.57205200195312,179.12564086914062,-0.017160746584442665,-0.07506692546956861
190,190,190,190,2019-11-05,165.620361328125,168.74020385742188,179.2601776123047,-0.018489029039771676,-0.0760894944201117
191,191,191,191,2019-11-06,166.99949645996094,169.02610778808594,173.2896270751953,-0.011989930754755518,-0.03629836777538287
192,192,192,192,2019-11-07,167.34432983398438,172.36460876464844,169.88388061523438,-0.029125926526592738,-0.014948744825306615
193,193,193,193,2019-11-08,166.64630126953125,173.02052307128906,170.0604705810547,-0.036840842280493336,-0.020076207597556683
194,194,194,194,2019-11-11,167.0499725341797,169.4550018310547,170.91818237304688,-0.014192731231815747,-0.022631938774216653
195,195,195,195,2019-11-12,169.43817138671875,165.67922973632812,168.57205200195312,0.022688068120384264,0.005137977348437239
196,196,196,196,2019-11-13,172.0702362060547,165.620361328125,168.74020385742188,0.03894373147243213,0.019734670650549457
197,197,197,197,2019-11-14,173.27281188964844,166.99949645996094,169.02610778808594,0.03756487631800476,0.025124545297385392
198,198,198,198,2019-11-15,171.71710205078125,167.34432983398438,172.36460876464844,0.026130387693057422,-0.003756610585594844
199,199,199,199,2019-11-18,172.6673126220703,166.64630126953125,173.02052307128906,0.0361304829850424,-0.0020414367206208484
200,200,200,200,2019-11-19,173.38209533691406,167.0499725341797,169.4550018310547,0.03790556027441894,0.02317484561343708
201,201,201,201,2019-11-20,173.76895141601562,169.43817138671875,165.67922973632812,0.025559648064263474,0.04882761522106294
202,202,202,202,2019-11-21,172.80189514160156,172.0702362060547,165.620361328125,0.004252094677610119,0.0433614185833624
203,203,203,203,2019-11-22,173.9876251220703,173.27281188964844,166.99949645996094,0.004125362915430308,0.041845207981120014
204,204,204,204,2019-11-25,173.9034881591797,171.71710205078125,167.34432983398438,0.012732488973357325,0.03919558153958613
205,205,205,205,2019-11-26,173.1214599609375,172.6673126220703,166.64630126953125,0.0026301871035729896,0.03885570001900862
206,206,206,206,2019-11-27,169.0093231201172,173.38209533691406,167.0499725341797,-0.02522043702551724,0.011729128453083604
207,207,207,207,2019-11-29,170.48092651367188,173.76895141601562,169.43817138671875,-0.01892182047224289,0.006154192520014812
208,208,208,208,2019-12-02,170.97706604003906,172.80189514160156,172.0702362060547,-0.010560237780188442,-0.006353046233437798
209,209,209,209,2019-12-03,171.64981079101562,173.9876251220703,173.27281188964844,-0.013436670162113362,-0.009366738387476814
210,210,210,210,2019-12-04,172.204833984375,173.9034881591797,171.71710205078125,-0.009767798178089704,0.002840322412670959
211,211,211,211,2019-12-05,174.43331909179688,173.1214599609375,172.6673126220703,0.007577680613110482,0.010227798434507163
212,212,212,212,2019-12-06,173.1970977783203,169.0093231201172,173.38209533691406,0.024778364772378936,-0.0010669934414754279
213,213,213,213,2019-12-09,173.01144409179688,170.48092651367188,173.76895141601562,0.014843405827701606,-0.004359278904809805
214,214,214,214,2019-12-10,173.10427856445312,170.97706604003906,172.80189514160156,0.012441507938356633,0.0017498848759949226
215,215,215,215,2019-12-11,172.77513122558594,171.64981079101562,173.9876251220703,0.006555908389205278,-0.006968851351546901
216,216,216,216,2019-12-12,171.45004272460938,172.204833984375,173.9034881591797,-0.0043831014629596154,-0.014108086390565044
217,217,217,217,2019-12-13,172.67384338378906,174.43331909179688,173.1214599609375,-0.010086809774466743,-0.0025855637842323587
218,218,218,218,2019-12-16,171.48379516601562,173.1970977783203,169.0093231201172,-0.009892213173788855,0.014641038732163825
219,219,219,219,2019-12-17,171.81297302246094,173.01144409179688,170.48092651367188,-0.006927120200788894,0.007813463570555124
220,220,220,220,2019-12-18,169.21347045898438,173.10427856445312,170.97706604003906,-0.02247667208306503,-0.010314807838857742
221,221,221,221,2019-12-19,172.78355407714844,172.77513122558594,171.64981079101562,4.875036993312598e-05,0.006604978362097613
222,222,222,222,2019-12-20,170.92678833007812,171.45004272460938,172.204833984375,-0.003051935048926868,-0.0074216595709086786
223,223,223,223,2019-12-23,171.56822204589844,172.67384338378906,174.43331909179688,-0.006402946249555841,-0.01642517072320715
224,224,224,224,2019-12-24,171.63572692871094,171.48379516601562,173.1970977783203,0.0008859832064493922,-0.009014994302085966
225,225,225,225,2019-12-26,172.05442810058594,171.81297302246094,173.01144409179688,0.001405336709314975,-0.0055315184277818785
226,226,226,226,2019-12-27,173.2763671875,169.21347045898438,173.10427856445312,0.024010480474723428,0.000994132695471217
227,227,227,227,2019-12-30,170.20010375976562,172.78355407714844,172.77513122558594,-0.014951945694028801,-0.014903924236979393
228,228,228,228,2019-12-31,171.51608276367188,170.92678833007812,171.45004272460938,0.0034476423464750994,0.0003851853170346864
229,229,229,229,2020-01-02,172.48167419433594,171.56822204589844,172.67384338378906,0.005324133674318388,-0.0011129027169796135
230,230,230,230,2020-01-03,174.7888641357422,171.63572692871094,171.48379516601562,0.018371100606232815,0.019273360299303377
231,231,231,231,2020-01-06,175.50660705566406,172.05442810058594,171.81297302246094,0.020064458632008675,0.02149799266159169
232,232,232,232,2020-01-07,175.16482543945312,173.2763671875,169.21347045898438,0.010898533265703003,0.03517069276060569
233,233,233,233,2020-01-08,176.11331176757812,170.20010375976562,172.78355407714844,0.03474268156827254,0.019271265186170172
234,234,234,234,2020-01-09,178.13848876953125,171.51608276367188,170.92678833007812,0.03861099145427804,0.042191750689930085
235,235,235,235,2020-01-10,175.25027465820312,172.48167419433594,171.56822204589844,0.01605156302430011,0.021461157365841643
236,236,236,236,2020-01-13,174.43846130371094,174.7888641357422,171.63572692871094,-0.0020047205739556206,0.016329551108925644
237,237,237,237,2020-01-14,173.94285583496094,175.50660705566406,172.05442810058594,-0.008909927933409167,0.01097575781816551
238,238,238,238,2020-01-15,175.18191528320312,175.16482543945312,173.2763671875,9.756435806740349e-05,0.0109971609321724
239,239,239,239,2020-01-16,177.01051330566406,176.11331176757812,170.20010375976562,0.005094456115106061,0.04001413274994947
240,240,240,240,2020-01-17,176.76272583007812,178.13848876953125,171.51608276367188,-0.007722996579549002,0.03058980231979458
241,241,241,241,2020-01-21,176.76272583007812,175.25027465820312,172.48167419433594,0.008630235671954312,0.0248203274680574
242,242,242,242,2020-01-22,177.35235595703125,174.43846130371094,174.7888641357422,0.01670442763334745,0.014666219349639187
243,243,243,243,2020-01-23,177.9419403076172,173.94285583496094,175.50660705566406,0.022990794611597254,0.013876020355066965
