,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ZION,ZION_6m,ZION_12m,ZION_6m_ret,ZION_12m_ret
78,78,78,78,2019-05-29,38.269039154052734,38.51781463623047,41.28618240356445,-0.006458712274494682,-0.07307876567563765
79,79,79,79,2019-05-30,37.711421966552734,39.272727966308594,39.23210525512695,-0.03975547614352837,-0.03876119516618326
80,80,80,80,2019-05-31,36.94793701171875,38.96389389038086,39.58155822753906,-0.0517391019576664,-0.06653657242801414
81,81,81,81,2019-06-03,37.16240310668945,38.543548583984375,38.715118408203125,-0.03583337622080851,-0.040106174676833084
82,82,82,82,2019-06-04,38.08888244628906,38.8952751159668,39.09257888793945,-0.02073240688678668,-0.02567485876354003
83,83,83,83,2019-06-05,37.900146484375,37.960208892822266,38.68936920166016,-0.0015822465207409042,-0.020398955412570974
84,84,84,84,2019-06-06,37.95162582397461,38.269039154052734,38.51781463623047,-0.008294259199985943,-0.014699401240777954
85,85,85,85,2019-06-07,37.43690490722656,37.711421966552734,39.272727966308594,-0.007279414167136067,-0.04674549373440395
86,86,86,86,2019-06-10,37.60848617553711,36.94793701171875,38.96389389038086,0.017877836145732573,-0.03478624899906024
87,87,87,87,2019-06-11,38.10603713989258,37.16240310668945,38.543548583984375,0.025392169351751814,-0.011351094026500474
88,88,88,88,2019-06-12,37.89158248901367,38.08888244628906,38.8952751159668,-0.005179988085857179,-0.025805001351979162
89,89,89,89,2019-06-13,38.37197494506836,37.900146484375,37.960208892822266,0.012449251637797198,0.010847307331966594
90,90,90,90,2019-06-14,38.50065231323242,37.95162582397461,38.269039154052734,0.01446648140462492,0.006052233458157197
91,91,91,91,2019-06-17,37.780059814453125,37.43690490722656,37.711421966552734,0.009166220019441784,0.0018200811404371908
92,92,92,92,2019-06-18,38.63789749145508,37.60848617553711,36.94793701171875,0.027371782823514934,0.04573896721758297
93,93,93,93,2019-06-19,38.0545654296875,38.10603713989258,37.16240310668945,-0.0013507494892769367,0.024007121402691345
94,94,94,94,2019-06-20,38.08888244628906,37.89158248901367,38.08888244628906,0.005206960077019707,0.0
95,95,95,95,2019-06-21,38.1146125793457,38.37197494506836,37.900146484375,-0.006707039866753917,0.005658714143997212
96,96,96,96,2019-06-24,37.84867858886719,38.50065231323242,37.95162582397461,-0.016934095533263305,-0.002712590906774448
97,97,97,97,2019-06-25,37.73715591430664,37.780059814453125,37.43690490722656,-0.001135622875061526,0.008020187775248377
98,98,98,98,2019-06-26,38.07172775268555,38.63789749145508,37.60848617553711,-0.014653223273723426,0.01231747470467881
99,99,99,99,2019-06-27,38.60359191894531,38.0545654296875,38.10603713989258,0.014427348809756824,0.013057111586443515
100,100,100,100,2019-06-28,39.44430160522461,38.08888244628906,37.89158248901367,0.035585689888562255,0.040977943232144876
101,101,101,101,2019-07-01,39.74455261230469,38.1146125793457,38.37197494506836,0.0427641768512228,0.035770315945458986
102,102,102,102,2019-07-02,38.47491836547852,37.84867858886719,38.50065231323242,0.01654588218029729,-0.0006684029024893734
103,103,103,103,2019-07-03,38.920997619628906,37.73715591430664,37.780059814453125,0.03137071876880526,0.030199470587902733
104,104,104,104,2019-07-05,39.6416015625,38.07172775268555,38.63789749145508,0.04123463531816518,0.025977191726513915
105,105,105,105,2019-07-08,38.87810897827149,38.60359191894531,38.0545654296875,0.007111179185153915,0.021641123457463607
106,106,106,106,2019-07-09,39.40140151977539,39.44430160522461,38.08888244628906,-0.001087611738663341,0.0344593747358477
107,107,107,107,2019-07-10,38.84379959106445,39.74455261230469,38.1146125793457,-0.022663559205881367,0.01913142919138311
108,108,108,108,2019-07-11,39.32419967651367,38.47491836547852,37.84867858886719,0.022073635165842598,0.03898474511288463
109,109,109,109,2019-07-12,39.787445068359375,38.920997619628906,37.73715591430664,0.02226169681461343,0.0543307810135063
110,110,110,110,2019-07-15,38.920997619628906,39.6416015625,38.07172775268555,-0.018177972495257766,0.02230710075624165
111,111,111,111,2019-07-16,39.02395248413086,38.87810897827149,38.60359191894531,0.0037513014313756976,0.010889156793185473
112,112,112,112,2019-07-17,38.50065231323242,39.40140151977539,39.44430160522461,-0.0228608417924141,-0.02392358981118825
113,113,113,113,2019-07-18,39.06683349609375,38.84379959106445,39.74455261230469,0.005741814842454396,-0.01705187432405819
114,114,114,114,2019-07-19,39.5472412109375,39.32419967651367,38.47491836547852,0.005671864558175255,0.02787069839298506
115,115,115,115,2019-07-22,38.800899505615234,39.787445068359375,38.920997619628906,-0.02479539867536462,-0.003085689508459666
116,116,116,116,2019-07-23,36.74204635620117,38.920997619628906,39.6416015625,-0.055983952023080485,-0.07314424977828693
117,117,117,117,2019-07-24,37.32538986206055,39.02395248413086,38.87810897827149,-0.04352615544929839,-0.03993813374716193
118,118,118,118,2019-07-25,37.960208892822266,38.50065231323242,39.40140151977539,-0.014037253603217725,-0.03657719196180864
119,119,119,119,2019-07-26,38.74085235595703,39.06683349609375,38.84379959106445,-0.008344191503755094,-0.0026502874639252605
120,120,120,120,2019-07-29,38.3033447265625,39.5472412109375,39.32419967651367,-0.03145343256032174,-0.02595996761151831
121,121,121,121,2019-07-30,39.015357971191406,38.800899505615234,39.787445068359375,0.005527151903917504,-0.019405294706444032
122,122,122,122,2019-07-31,38.66365051269531,36.74204635620117,38.920997619628906,0.05229986751050464,-0.006612037786097424
123,123,123,123,2019-08-01,36.8364143371582,37.32538986206055,39.02395248413086,-0.013100346083708692,-0.05605629383292787
124,124,124,124,2019-08-02,36.5018424987793,37.960208892822266,38.50065231323242,-0.0384182921163726,-0.05191625841015024
125,125,125,125,2019-08-05,35.32658004760742,38.74085235595703,39.06683349609375,-0.08813105806188104,-0.09573986713973914
126,126,126,126,2019-08-06,36.047176361083984,38.3033447265625,39.5472412109375,-0.05890264627240016,-0.08850338842056849
127,127,127,127,2019-08-07,35.446678161621094,39.015357971191406,38.800899505615234,-0.0914685907074182,-0.08644699959877788
128,128,128,128,2019-08-08,36.141544342041016,38.66365051269531,36.74204635620117,-0.06523197207739495,-0.016343728063986984
129,129,129,129,2019-08-09,35.90134048461914,36.8364143371582,37.32538986206055,-0.025384497089767533,-0.038152297476439334
130,130,130,130,2019-08-12,35.19790267944336,36.5018424987793,37.960208892822266,-0.03572257535710821,-0.07276846713826224
131,131,131,131,2019-08-13,35.37805938720703,35.32658004760742,38.74085235595703,0.0014572409650250862,-0.08680224528495473
132,132,132,132,2019-08-14,34.296810150146484,36.047176361083984,38.3033447265625,-0.048557651046065575,-0.10460012317508072
133,133,133,133,2019-08-15,33.90757751464844,35.446678161621094,39.015357971191406,-0.04342016591667752,-0.13091717523941493
134,134,134,134,2019-08-16,34.772560119628906,36.141544342041016,38.66365051269531,-0.037878409662192025,-0.10063949837816677
135,135,135,135,2019-08-19,35.36075592041016,35.90134048461914,36.8364143371582,-0.015057503617185941,-0.04005977355020385
136,136,136,136,2019-08-20,35.0147590637207,35.19790267944336,36.5018424987793,-0.0052032536537928165,-0.040739955390151184
137,137,137,137,2019-08-21,35.40399932861328,35.37805938720703,35.32658004760742,0.0007332211504973429,0.002191530595419211
138,138,138,138,2019-08-22,35.58564758300781,34.296810150146484,36.047176361083984,0.03757893014595193,-0.012803465476825315
139,139,139,139,2019-08-23,34.62550354003906,33.90757751464844,35.446678161621094,0.021173026149699847,-0.023166476075355824
140,140,140,140,2019-08-26,34.772560119628906,34.772560119628906,36.141544342041016,0.0,-0.037878409662192025
141,141,141,141,2019-08-27,34.15841293334961,35.36075592041016,35.90134048461914,-0.03400218563672064,-0.04854770122068941
142,142,142,142,2019-08-28,34.61686325073242,35.0147590637207,35.19790267944336,-0.01136365988594068,-0.0165077855349115
143,143,143,143,2019-08-29,35.26560974121094,35.40399932861328,35.37805938720703,-0.003908868772644514,-0.0031785136874058484
144,144,144,144,2019-08-30,35.54240417480469,35.58564758300781,34.296810150146484,-0.0012151923918837237,0.036318072124059686
145,145,145,145,2019-09-03,34.41791915893555,34.62550354003906,33.90757751464844,-0.005995129597565985,0.015050961516393624
146,146,146,146,2019-09-04,34.60820388793945,34.772560119628906,34.772560119628906,-0.00472660716162443,-0.00472660716162443
147,147,147,147,2019-09-05,35.58564758300781,34.15841293334961,35.36075592041016,0.04178281504012049,0.006359922369980842
148,148,148,148,2019-09-06,35.41265106201172,34.61686325073242,35.0147590637207,0.02298844368177866,0.011363550940531209
149,149,149,149,2019-09-09,36.64958572387695,35.26560974121094,35.40399932861328,0.03924435144669336,0.035182081654176134
150,150,150,150,2019-09-10,37.765419006347656,35.54240417480469,35.58564758300781,0.06254542660113072,0.06125422948269432
151,151,151,151,2019-09-11,38.18926239013672,34.41791915893555,34.62550354003906,0.10957499242722402,0.10292294654940459
152,152,152,152,2019-09-12,38.60445022583008,34.60820388793945,34.772560119628906,0.11547107012055213,0.1101986765719356
153,153,153,153,2019-09-13,38.72555923461914,35.58564758300781,34.15841293334961,0.0882353382578498,0.13370487411640042
154,154,154,154,2019-09-16,39.0802116394043,35.41265106201172,34.61686325073242,0.10356639413892643,0.1289356680396927
155,155,155,155,2019-09-17,38.526615142822266,36.64958572387695,35.26560974121094,0.05121556988630416,0.09246984315715823
156,156,156,156,2019-09-18,38.99370193481445,37.765419006347656,35.54240417480469,0.0325240116695209,0.097103666455302
157,157,157,157,2019-09-19,38.56121826171875,38.18926239013672,34.41791915893555,0.009739802454998392,0.12038203366247147
158,158,158,158,2019-09-20,38.50065994262695,38.60445022583008,34.60820388793945,-0.002688557474487263,0.11247206203740534
159,159,159,159,2019-09-23,38.31901550292969,38.72555923461914,35.58564758300781,-0.010498072583701279,0.0768109646886701
160,160,160,160,2019-09-24,37.86056137084961,39.0802116394043,35.41265106201172,-0.031208896200677794,0.06912530509368842
161,161,161,161,2019-09-25,38.37956237792969,38.526615142822266,36.64958572387695,-0.003816913693233559,0.047203170783064685
162,162,162,162,2019-09-26,38.02492141723633,38.99370193481445,37.765419006347656,-0.024844538207673406,0.0068714294112572905
163,163,163,163,2019-09-27,38.37091445922852,38.56121826171875,38.18926239013672,-0.00493510866795277,0.004756626803525732
164,164,164,164,2019-09-30,38.50931167602539,38.50065994262695,38.60445022583008,0.00022471649606337074,-0.0024644451416389046
165,165,165,165,2019-10-01,37.1685791015625,38.31901550292969,38.72555923461914,-0.03002259808264729,-0.040205491252525594
166,166,166,166,2019-10-02,36.5544319152832,37.86056137084961,39.0802116394043,-0.03449841756894945,-0.06463065623663022
167,167,167,167,2019-10-03,36.926387786865234,38.37956237792969,38.526615142822266,-0.03786324025153831,-0.041535633224585644
168,168,168,168,2019-10-04,37.36751556396485,38.02492141723633,38.99370193481445,-0.017288815565401294,-0.041703821134194685
169,169,169,169,2019-10-07,37.57511901855469,38.37091445922852,38.56121826171875,-0.02073954848064452,-0.02557230522312104
170,170,170,170,2019-10-08,36.511192321777344,38.50931167602539,38.50065994262695,-0.0518866546111757,-0.05167359790232895
171,171,171,171,2019-10-09,36.69282913208008,37.1685791015625,38.31901550292969,-0.012799788987963301,-0.04243810415028226
172,172,172,172,2019-10-10,37.37617111206055,36.5544319152832,37.86056137084961,0.022479878737597936,-0.012794059074940578
173,173,173,173,2019-10-11,38.13735961914063,36.926387786865234,38.37956237792969,0.032794213159028196,-0.006310722264210478
174,174,174,174,2019-10-14,38.18926239013672,37.36751556396485,38.02492141723633,0.021990940895313837,0.004321928008663711
175,175,175,175,2019-10-15,38.716915130615234,37.57511901855469,38.37091445922852,0.03038702582676378,0.009017264150802617
176,176,176,176,2019-10-16,38.630401611328125,36.511192321777344,38.50931167602539,0.05804273031880047,0.0031444326068834627
177,177,177,177,2019-10-17,38.09413146972656,36.69282913208008,37.1685791015625,0.03819008702224447,0.0249014729789645
178,178,178,178,2019-10-18,38.68230819702149,37.37617111206055,36.5544319152832,0.03494571664510282,0.05821117085528105
179,179,179,179,2019-10-21,39.50404739379883,38.13735961914063,36.926387786865234,0.03583593065452484,0.06980535496218976
180,180,180,180,2019-10-22,41.58867263793945,38.18926239013672,37.36751556396485,0.08901481817257384,0.11296327867312783
181,181,181,181,2019-10-23,41.46757507324219,38.716915130615234,37.57511901855469,0.07104543152127007,0.10359131671054445
182,182,182,182,2019-10-24,41.09562301635742,38.630401611328125,36.511192321777344,0.06381557794383341,0.1255623386433662
183,183,183,183,2019-10-25,41.47622299194336,38.09413146972656,36.69282913208008,0.08878248149336465,0.13036317920989138
184,184,184,184,2019-10-28,42.211463928222656,38.68230819702149,37.37617111206055,0.09123436257283402,0.12936832940070353
185,185,185,185,2019-10-29,42.71315002441406,39.50404739379883,38.13735961914063,0.0812347807966376,0.11998183542252616
186,186,186,186,2019-10-30,42.57475280761719,41.58867263793945,38.18926239013672,0.02371030636784921,0.11483569315057318
187,187,187,187,2019-10-31,41.9260139465332,41.46757507324219,38.716915130615234,0.011055357649471853,0.0828862218255706
188,188,188,188,2019-11-01,42.68721008300781,41.09562301635742,38.630401611328125,0.03872887061517205,0.1050159538204245
189,189,189,189,2019-11-04,43.431095123291016,41.47622299194336,38.09413146972656,0.04713235657276171,0.14009936564128633
190,190,190,190,2019-11-05,43.86359405517578,42.211463928222656,38.68230819702149,0.03913937052177219,0.13394458861566183
191,191,191,191,2019-11-06,43.56949615478516,42.71315002441406,39.50404739379883,0.020048770223727974,0.10291220847473248
192,192,192,192,2019-11-07,44.1490364074707,42.57475280761719,41.58867263793945,0.03697692872034364,0.06156396939669451
193,193,193,193,2019-11-08,44.17498779296875,41.9260139465332,41.46757507324219,0.05364148972768046,0.06528987323094215
194,194,194,194,2019-11-11,44.09713745117188,42.68721008300781,41.09562301635742,0.03302926954988106,0.07303732647196415
195,195,195,195,2019-11-12,43.87223815917969,43.431095123291016,41.47622299194336,0.010157308597362524,0.057768403060754814
196,196,196,196,2019-11-13,43.219120025634766,43.86359405517578,42.211463928222656,-0.014692686347824946,0.023871621679019572
197,197,197,197,2019-11-14,43.105918884277344,43.56949615478516,42.71315002441406,-0.010639950227124828,0.009195502079307749
198,198,198,198,2019-11-15,43.14945983886719,44.1490364074707,42.57475280761719,-0.022640960028617374,0.01349877552658807
199,199,199,199,2019-11-18,42.940460205078125,44.17498779296875,41.9260139465332,-0.027946302864335415,0.024196105545321034
200,200,200,200,2019-11-19,42.9317512512207,44.09713745117188,42.68721008300781,-0.026427706361701886,0.0057286753511733846
201,201,201,201,2019-11-20,42.574703216552734,43.87223815917969,43.431095123291016,-0.029575307690461683,-0.019718404620173158
202,202,202,202,2019-11-21,42.79241561889648,43.219120025634766,43.86359405517578,-0.00987304707928327,-0.02442067184307506
203,203,203,203,2019-11-22,43.506492614746094,43.105918884277344,43.56949615478516,0.009292777902360383,-0.0014460470191173247
204,204,204,204,2019-11-25,43.68936920166016,43.14945983886719,44.1490364074707,0.012512540476964373,-0.01041171548044828
205,205,205,205,2019-11-26,43.245243072509766,42.940460205078125,44.17498779296875,0.007097801606597454,-0.021046858571106886
206,206,206,206,2019-11-27,43.60229110717773,42.9317512512207,44.09713745117188,0.015618739893308087,-0.011221733940033896
207,207,207,207,2019-11-29,43.34974670410156,42.574703216552734,43.87223815917969,0.01820431920820753,-0.011909386824132229
208,208,208,208,2019-12-02,43.105918884277344,42.79241561889648,43.219120025634766,0.00732614087909611,-0.002619237533996066
209,209,209,209,2019-12-03,42.29604721069336,43.506492614746094,43.105918884277344,-0.027822178514166573,-0.01878794593749822
210,210,210,210,2019-12-04,42.76629257202149,43.68936920166016,43.14945983886719,-0.021128174805590816,-0.008880001471085697
211,211,211,211,2019-12-05,42.9317512512207,43.245243072509766,42.940460205078125,-0.007249163122136415,-0.0002028146371936268
212,212,212,212,2019-12-06,43.28878784179688,43.60229110717773,42.9317512512207,-0.007190064040676902,0.00831637611256375
213,213,213,213,2019-12-09,43.245243072509766,43.34974670410156,42.574703216552734,-0.0024107091629651523,0.015749724726121572
214,214,214,214,2019-12-10,43.46295166015625,43.105918884277344,42.79241561889648,0.008282685652460042,0.015669506653503307
215,215,215,215,2019-12-11,43.40199279785156,42.29604721069336,43.506492614746094,0.026147729163650935,-0.002401936139046823
216,216,216,216,2019-12-12,45.117523193359375,42.76629257202149,43.68936920166016,0.054978593652424745,0.03268882150957997
217,217,217,217,2019-12-13,44.542781829833984,42.9317512512207,43.245243072509766,0.037525386960949314,0.03000419618751171
218,218,218,218,2019-12-16,44.577613830566406,43.28878784179688,43.60229110717773,0.02977274377558614,0.022368611800495986
219,219,219,219,2019-12-17,44.85627746582031,43.245243072509766,43.34974670410156,0.03725344752044313,0.0347529311301884
220,220,220,220,2019-12-18,44.716941833496094,43.46295166015625,43.105918884277344,0.02885193309338474,0.03737359023812292
221,221,221,221,2019-12-19,44.838863372802734,43.40199279785156,42.29604721069336,0.033106096801672535,0.0601194752181593
222,222,222,222,2019-12-20,44.96078109741211,45.117523193359375,42.76629257202149,-0.003474084676047484,0.05131350868665874
223,223,223,223,2019-12-23,44.70823669433594,44.542781829833984,42.9317512512207,0.0037145157465476863,0.041379291348258684
224,224,224,224,2019-12-24,44.87369155883789,44.577613830566406,43.28878784179688,0.006641847843108728,0.03661233765272409
225,225,225,225,2019-12-26,44.98690414428711,44.85627746582031,43.245243072509766,0.00291211589205842,0.04027404976905968
226,226,226,226,2019-12-27,44.84757232666016,44.716941833496094,43.46295166015625,0.0029212751992404584,0.031857492729221004
227,227,227,227,2019-12-30,45.08268737792969,44.838863372802734,43.40199279785156,0.005437782913891853,0.03872390348309818
228,228,228,228,2019-12-31,45.21330642700195,44.96078109741211,45.117523193359375,0.005616569005834737,0.002122971893472103
229,229,229,229,2020-01-02,45.6661376953125,44.70823669433594,44.542781829833984,0.021425604582117508,0.025219706074264714
230,230,230,230,2020-01-03,45.021728515625,44.87369155883789,44.577613830566406,0.0032989698784420263,0.009962728977522595
231,231,231,231,2020-01-06,44.47311401367188,44.98690414428711,44.85627746582031,-0.0114208821520001,-0.008542025192357805
232,232,232,232,2020-01-07,44.20316696166992,44.84757232666016,44.716941833496094,-0.014368790361639405,-0.011489490353325471
233,233,233,233,2020-01-08,44.63856887817383,45.08268737792969,44.838863372802734,-0.009851198444156606,-0.004466984208845837
234,234,234,234,2020-01-09,44.93465805053711,45.21330642700195,44.96078109741211,-0.0061629727725117656,-0.0005810185285349823
235,235,235,235,2020-01-10,44.12477493286133,45.6661376953125,44.70823669433594,-0.03375286022074486,-0.013050431075232405
236,236,236,236,2020-01-13,44.429569244384766,45.021728515625,44.87369155883789,-0.013152744036354025,-0.009897164664306679
237,237,237,237,2020-01-14,44.77789306640625,44.47311401367188,44.98690414428711,0.006853107984313267,-0.004646042706350606
238,238,238,238,2020-01-15,43.86353302001953,44.20316696166992,44.84757232666016,-0.007683475302683651,-0.021941863418449947
239,239,239,239,2020-01-16,44.18574142456055,44.63856887817383,45.08268737792969,-0.010144309394172657,-0.019895574233408375
240,240,240,240,2020-01-17,44.18574142456055,44.93465805053711,45.21330642700195,-0.01666679259324222,-0.022727048376796732
241,241,241,241,2020-01-21,43.45425033569336,44.12477493286133,45.6661376953125,-0.01519610237532576,-0.048436050676696096
242,242,242,242,2020-01-22,41.66034698486328,44.429569244384766,45.021728515625,-0.06232836164333222,-0.0746613166927862
