,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,STLD,STLD_6m,STLD_12m,STLD_6m_ret,STLD_12m_ret
45,45,45,45,2019-04-10,31.0168399810791,31.66097640991211,30.23334503173828,-0.02034480618959522,0.025914927657469722
46,46,46,46,2019-04-11,30.238513946533203,31.696758270263672,30.393266677856445,-0.046006102936353654,-0.00509167813264344
47,47,47,47,2019-04-12,30.30113220214844,31.51783943176269,30.775293350219727,-0.03860376382234154,-0.015407201571578155
48,48,48,48,2019-04-15,30.11327171325684,32.036720275878906,31.0168399810791,-0.06003887245818573,-0.029131538492427222
49,49,49,49,2019-04-16,30.47112274169922,32.06356430053711,31.55362129211425,-0.04966514464554439,-0.03430663442378212
50,50,50,50,2019-04-17,30.56057929992676,31.025798797607425,31.91147232055664,-0.014994601773687166,-0.0423325193855022
51,51,51,51,2019-04-18,30.38165664672852,31.0168399810791,31.66097640991211,-0.020478660454709696,-0.04040683226633124
52,52,52,52,2019-04-22,28.878677368164062,30.238513946533203,31.696758270263672,-0.04497035075115008,-0.0889075431017623
53,53,53,53,2019-04-23,29.361772537231445,30.30113220214844,31.51783943176269,-0.031000810750246188,-0.06840782659608413
54,54,54,54,2019-04-24,29.05760383605957,30.11327171325684,32.036720275878906,-0.035056565332704404,-0.0929906811360579
55,55,55,55,2019-04-25,28.261381149291992,30.47112274169922,32.06356430053711,-0.07251920485959751,-0.11858267270621015
56,56,56,56,2019-04-26,28.25243186950684,30.56057929992676,31.025798797607425,-0.07552695280306587,-0.08938905799629104
57,57,57,57,2019-04-29,28.61028480529785,30.38165664672852,31.0168399810791,-0.058303991188755955,-0.07758866400475672
58,58,58,58,2019-04-30,28.34189987182617,28.878677368164062,30.238513946533203,-0.018587329658304896,-0.0627218016751937
59,59,59,59,2019-05-01,28.17191505432129,29.361772537231445,30.30113220214844,-0.0405240344874066,-0.07026856731367237
60,60,60,60,2019-05-02,28.386627197265625,29.05760383605957,30.11327171325684,-0.023091258404496662,-0.05733832352832957
61,61,61,61,2019-05-03,29.612274169921875,28.261381149291992,30.47112274169922,0.04779996467595593,-0.028185655614258787
62,62,62,62,2019-05-06,29.15600776672364,28.25243186950684,30.56057929992676,0.03198223435739145,-0.04596023915052183
63,63,63,63,2019-05-07,28.798158645629883,28.61028480529785,30.38165664672852,0.006566653971135761,-0.052120199352893026
64,64,64,64,2019-05-08,29.182849884033203,28.34189987182617,28.878677368164062,0.029671617499538172,0.010532771705274113
65,65,65,65,2019-05-09,29.00392341613769,28.17191505432129,29.361772537231445,0.029533255379058154,-0.012187585767854836
66,66,66,66,2019-05-10,28.99497985839844,28.386627197265625,29.05760383605957,0.02143095961718955,-0.0021551666136838676
67,67,67,67,2019-05-13,27.6619815826416,29.612274169921875,28.261381149291992,-0.06586095266067904,-0.02120913919542844
68,68,68,68,2019-05-14,27.984045028686523,29.15600776672364,28.25243186950684,-0.0401962692359652,-0.009499601381571243
69,69,69,69,2019-05-15,27.80512237548828,28.798158645629883,28.61028480529785,-0.03448263072515212,-0.028142412258002958
70,70,70,70,2019-05-16,27.6619815826416,29.182849884033203,28.34189987182617,-0.05211513979735449,-0.023989862791818473
71,71,71,71,2019-05-17,26.8568115234375,29.00392341613769,28.17191505432129,-0.07402832581972496,-0.04668136789238486
72,72,72,72,2019-05-20,26.5168514251709,28.99497985839844,28.386627197265625,-0.08546749973029377,-0.06586819064840621
73,73,73,73,2019-05-21,27.13414764404297,27.6619815826416,29.612274169921875,-0.019081566409900996,-0.08368578892856593
74,74,74,74,2019-05-22,25.9890193939209,27.984045028686523,29.15600776672364,-0.07129153890084572,-0.10862215424490629
75,75,75,75,2019-05-23,24.333953857421875,27.80512237548828,28.798158645629883,-0.12483917427842106,-0.15501702185689747
76,76,76,76,2019-05-24,24.28922271728516,27.6619815826416,29.182849884033203,-0.12192759420651589,-0.16768846038664276
77,77,77,77,2019-05-28,24.34289932250977,26.8568115234375,29.00392341613769,-0.09360426865020377,-0.16070322717217433
78,78,78,78,2019-05-29,23.90453147888184,26.5168514251709,28.99497985839844,-0.0985154649171257,-0.17556309417618532
79,79,79,79,2019-05-30,22.875703811645508,27.13414764404297,27.6619815826416,-0.15694039437912322,-0.17302729223128288
80,80,80,80,2019-05-31,22.499961853027344,25.9890193939209,27.984045028686523,-0.13425121925568617,-0.19597178213647926
81,81,81,81,2019-06-03,23.44826316833496,24.333953857421875,27.80512237548828,-0.03639731932904844,-0.15669268231648303
82,82,82,82,2019-06-04,23.70770835876465,24.28922271728516,27.6619815826416,-0.023941250211629184,-0.1429497453775449
83,83,83,83,2019-06-05,23.43932342529297,24.34289932250977,26.8568115234375,-0.037118663855347234,-0.12724846712209847
84,84,84,84,2019-06-06,23.26039695739746,23.90453147888184,26.5168514251709,-0.026946126179190344,-0.12280698094805764
85,85,85,85,2019-06-07,23.19777107238769,22.875703811645508,27.13414764404297,0.014079009913488427,-0.1450709498339252
86,86,86,86,2019-06-10,23.31407165527344,22.499961853027344,25.9890193939209,0.03618271922254657,-0.10292607420475264
87,87,87,87,2019-06-11,23.82401657104492,23.44826316833496,24.333953857421875,0.01602478614353764,-0.020955792443956844
88,88,88,88,2019-06-12,23.2872371673584,23.70770835876465,24.28922271728516,-0.0177356320165295,-0.0412522690243895
89,89,89,89,2019-06-13,23.859798431396484,23.43932342529297,24.34289932250977,0.017938871292239922,-0.019845659496548262
90,90,90,90,2019-06-14,23.64508819580078,23.26039695739746,23.90453147888184,0.016538464029994815,-0.010853309687757773
91,91,91,91,2019-06-17,23.466163635253903,23.19777107238769,22.875703811645508,0.011569756509308693,0.02581165713938849
92,92,92,92,2019-06-18,25.586435317993164,23.31407165527344,22.499961853027344,0.09746747356357788,0.13717683101540623
93,93,93,93,2019-06-19,26.57947540283203,23.82401657104492,23.44826316833496,0.11565886984548301,0.13353706464389759
94,94,94,94,2019-06-20,26.01585960388184,23.2872371673584,23.70770835876465,0.1171724415787776,0.0973586822559287
95,95,95,95,2019-06-21,26.0874252319336,23.859798431396484,23.43932342529297,0.09336318606974658,0.1129768875403252
96,96,96,96,2019-06-24,26.078481674194336,23.64508819580078,23.26039695739746,0.10291327561322916,0.12115376715016235
97,97,97,97,2019-06-25,26.722618103027344,23.466163635253903,23.19777107238769,0.13877234124802462,0.15194765995579962
98,98,98,98,2019-06-26,27.31307601928711,25.586435317993164,23.31407165527344,0.06748265945743981,0.1715274973476857
99,99,99,99,2019-06-27,27.376197814941406,26.57947540283203,23.82401657104492,0.029975099208484846,0.1491008551519275
100,100,100,100,2019-06-28,27.231916427612305,26.01585960388184,23.2872371673584,0.04674290383812707,0.16939232558610007
101,101,101,101,2019-07-01,27.66474151611328,26.0874252319336,23.859798431396484,0.06046270454659086,0.1594708813512009
102,102,102,102,2019-07-02,27.18683433532715,26.078481674194336,23.64508819580078,0.0425006591633581,0.14978781682680964
103,103,103,103,2019-07-03,27.16879653930664,26.722618103027344,23.466163635253903,0.01669665878392168,0.15778603446241046
104,104,104,104,2019-07-05,27.59260368347168,27.31307601928711,25.586435317993164,0.010234206648390032,0.07840749758790033
105,105,105,105,2019-07-08,26.735973358154297,27.376197814941406,26.57947540283203,-0.023386171487907892,0.005887924910120246
106,106,106,106,2019-07-09,26.898277282714844,27.231916427612305,26.01585960388184,-0.012251768831045617,0.033918451754765044
107,107,107,107,2019-07-10,26.30314826965332,27.66474151611328,26.0874252319336,-0.04921763847556293,0.008269234537398917
108,108,108,108,2019-07-11,26.447423934936523,27.18683433532715,26.078481674194336,-0.027197370288523093,0.014147382710062884
109,109,109,109,2019-07-12,27.150766372680664,27.16879653930664,26.722618103027344,-0.0006636350859299256,0.016021943209404865
110,110,110,110,2019-07-15,27.45734977722168,27.59260368347168,27.31307601928711,-0.004901817450848944,0.005282222984796414
111,111,111,111,2019-07-16,28.08855056762696,26.735973358154297,27.376197814941406,0.050590161478453854,0.026020879798609675
112,112,112,112,2019-07-17,27.66474151611328,26.898277282714844,27.231916427612305,0.02849491903672874,0.015894037044785536
113,113,113,113,2019-07-18,27.691791534423828,26.30314826965332,27.66474151611328,0.05279380439689141,0.000977779542772561
114,114,114,114,2019-07-19,28.37710189819336,26.447423934936523,27.18683433532715,0.07296279471316569,0.043781028279543
115,115,115,115,2019-07-22,28.440221786499023,27.150766372680664,27.16879653930664,0.04749241314660724,0.04679726042899768
116,116,116,116,2019-07-23,28.94518280029297,27.45734977722168,27.59260368347168,0.05418705866163309,0.049019626141026285
117,117,117,117,2019-07-24,28.85501289367676,28.08855056762696,26.735973358154297,0.02728735767993573,0.07925799098973796
118,118,118,118,2019-07-25,29.06241226196289,27.66474151611328,26.898277282714844,0.05052173522154679,0.08045626701300845
119,119,119,119,2019-07-26,29.39604377746582,27.691791534423828,26.30314826965332,0.06154358922294456,0.11758651383115448
120,120,120,120,2019-07-29,29.40506362915039,28.37710189819336,26.447423934936523,0.03622504280546268,0.11183091788031896
121,121,121,121,2019-07-30,29.630495071411133,28.440221786499023,27.150766372680664,0.041851758184148435,0.09133181232134913
122,122,122,122,2019-07-31,28.41316795349121,28.94518280029297,27.45734977722168,-0.018380082463890113,0.03481101359106642
123,123,123,123,2019-08-01,27.33110809326172,28.85501289367676,28.08855056762696,-0.05281248031426067,-0.02696623567462464
124,124,124,124,2019-08-02,26.735973358154297,29.06241226196289,27.66474151611328,-0.08004975233433931,-0.03357226950477832
125,125,125,125,2019-08-05,26.032634735107425,29.39604377746582,27.691791534423828,-0.11441706468462565,-0.05991511229072688
126,126,126,126,2019-08-06,26.240026473999023,29.40506362915039,28.37710189819336,-0.10763578664777118,-0.07530985482102359
127,127,127,127,2019-08-07,26.086732864379883,29.630495071411133,28.440221786499023,-0.11959848117591643,-0.08275212970513379
128,128,128,128,2019-08-08,26.42938804626465,28.41316795349121,28.94518280029297,-0.06981903286792102,-0.0869158357501496
129,129,129,129,2019-08-09,25.41946220397949,27.33110809326172,28.85501289367676,-0.0699439584651722,-0.11906252484988955
130,130,130,130,2019-08-12,24.689069747924805,26.735973358154297,29.06241226196289,-0.07655990611634866,-0.15048105692733393
131,131,131,131,2019-08-13,25.139928817749023,26.032634735107425,29.39604377746582,-0.03429180052046388,-0.1447852980467873
132,132,132,132,2019-08-14,24.039833068847656,26.240026473999023,29.40506362915039,-0.08384874944129783,-0.18245940998352306
133,133,133,133,2019-08-15,23.913593292236328,26.086732864379883,29.630495071411133,-0.08330439781176535,-0.19293979953412033
134,134,134,134,2019-08-16,24.61693000793457,26.42938804626465,28.41316795349121,-0.06857737436664713,-0.13360840127966744
135,135,135,135,2019-08-19,25.491600036621094,25.41946220397949,27.33110809326172,0.0028378976731582295,-0.06730455458899387
136,136,136,136,2019-08-20,25.148944854736328,24.689069747924805,26.735973358154297,0.018626668056222595,-0.05935929401777085
137,137,137,137,2019-08-21,25.076807022094727,25.139928817749023,26.032634735107425,-0.002510818392203684,-0.03671651842921897
138,138,138,138,2019-08-22,24.761207580566406,24.039833068847656,26.240026473999023,0.03000746759150963,-0.05635737048123657
139,139,139,139,2019-08-23,23.931625366210938,23.913593292236328,26.086732864379883,0.0007540512107171438,-0.08261316238307614
140,140,140,140,2019-08-26,24.00376510620117,24.61693000793457,26.42938804626465,-0.024908260353170175,-0.09177749162475601
141,141,141,141,2019-08-27,23.35452461242676,25.491600036621094,25.41946220397949,-0.08383449532882292,-0.0812345113748888
142,142,142,142,2019-08-28,23.940645217895508,25.148944854736328,24.689069747924805,-0.048045738849884945,-0.03031400282273511
143,143,143,143,2019-08-29,24.283296585083008,25.076807022094727,25.139928817749023,-0.03164320067991788,-0.03407456874186632
144,144,144,144,2019-08-30,24.34641456604004,24.761207580566406,24.039833068847656,-0.016751728007478706,0.012753062648744873
145,145,145,145,2019-09-03,24.039833068847656,23.931625366210938,23.913593292236328,0.004521535874846938,0.005278996555164728
146,146,146,146,2019-09-04,24.409536361694336,24.00376510620117,24.61693000793457,0.016904483679868187,-0.008424837953936004
147,147,147,147,2019-09-05,25.29322624206543,23.35452461242676,25.491600036621094,0.08301182155543008,-0.007781927939818689
148,148,148,148,2019-09-06,24.69808959960937,23.940645217895508,25.148944854736328,0.031638428071590896,-0.017927402431042627
149,149,149,149,2019-09-09,26.122802734375,24.283296585083008,25.076807022094727,0.07575191213626176,0.04171167849872859
150,150,150,150,2019-09-10,27.754913330078125,24.34641456604004,24.761207580566406,0.14000002976998838,0.12090305934276402
151,151,151,151,2019-09-11,28.692705154418945,24.039833068847656,23.931625366210938,0.19354843572523706,0.19894510779573604
152,152,152,152,2019-09-12,28.77385902404785,24.409536361694336,24.00376510620117,0.17879580331572398,0.19872273773477178
153,153,153,153,2019-09-13,28.512359619140625,25.29322624206543,23.35452461242676,0.127272549032176,0.2208494967167698
154,154,154,154,2019-09-16,28.6656551361084,24.69808959960937,23.940645217895508,0.1606426084291872,0.19736351611279757
155,155,155,155,2019-09-17,27.917224884033203,26.122802734375,24.283296585083008,0.06869179268030545,0.149647239460168
156,156,156,156,2019-09-18,27.520469665527344,27.754913330078125,24.34641456604004,-0.008446924757524399,0.1303705352949458
157,157,157,157,2019-09-19,27.65572738647461,28.692705154418945,24.039833068847656,-0.036140815665985815,0.15041262172126557
158,158,158,158,2019-09-20,27.367176055908203,28.77385902404785,24.409536361694336,-0.048887532498300246,0.12116738517226677
159,159,159,159,2019-09-23,27.4843978881836,28.512359619140625,25.29322624206543,-0.03605319744448454,0.08663076924817159
160,160,160,160,2019-09-24,26.63678359985352,28.6656551361084,24.69808959960937,-0.07077708591070131,0.07849570682077411
161,161,161,161,2019-09-25,27.340124130249023,27.917224884033203,26.122802734375,-0.020671852456016993,0.04659995362106195
162,162,162,162,2019-09-26,26.249048233032227,27.520469665527344,27.754913330078125,-0.046199118254428795,-0.054255802536194
163,163,163,163,2019-09-27,26.712739944458008,27.65572738647461,28.692705154418945,-0.0340973653970057,-0.06900587446548256
164,164,164,164,2019-09-30,27.094615936279297,27.367176055908203,28.77385902404785,-0.009959380502836512,-0.0583600234631414
165,165,165,165,2019-10-01,26.385427474975582,27.4843978881836,28.512359619140625,-0.03998524609049192,-0.0745968475628096
166,166,166,166,2019-10-02,25.512582778930664,26.63678359985352,28.6656551361084,-0.04220482614609056,-0.10999477745080377
167,167,167,167,2019-10-03,25.69442176818848,27.340124130249023,27.917224884033203,-0.060193668259162836,-0.07962120608613998
168,168,168,168,2019-10-04,26.06720352172852,26.249048233032227,27.520469665527344,-0.006927668755428273,-0.05280673482179754
169,169,169,169,2019-10-07,25.73079299926757,26.712739944458008,27.65572738647461,-0.03675949929629585,-0.06960346261398476
170,170,170,170,2019-10-08,25.11252784729004,27.094615936279297,27.367176055908203,-0.07315431573751419,-0.0823851245744961
171,171,171,171,2019-10-09,25.585317611694336,26.385427474975582,27.4843978881836,-0.03032393028462721,-0.06909666656025737
172,172,172,172,2019-10-10,26.530900955200195,25.512582778930664,26.63678359985352,0.03991435069876581,-0.003975053679300289
173,173,173,173,2019-10-11,27.62195587158203,25.69442176818848,27.340124130249023,0.07501760968911841,0.010308356318733392
174,174,174,174,2019-10-14,26.949138641357425,26.06720352172852,26.249048233032227,0.033833131309761066,0.02667107782765976
175,175,175,175,2019-10-15,27.34919548034668,25.73079299926757,26.712739944458008,0.06289749721764015,0.023825917416633757
176,176,176,176,2019-10-16,26.22176742553711,25.11252784729004,27.094615936279297,0.04417076548376109,-0.03221483237831968
177,177,177,177,2019-10-17,26.10356712341309,25.585317611694336,26.385427474975582,0.020255738841478133,-0.010682425055641542
178,178,178,178,2019-10-18,26.10356712341309,26.530900955200195,25.512582778930664,-0.01610702299589062,0.023164426338304178
179,179,179,179,2019-10-21,26.0217399597168,27.62195587158203,25.69442176818848,-0.05793275173216683,0.012738881399291246
180,180,180,180,2019-10-22,27.249181747436523,26.949138641357425,26.06720352172852,0.011133680748468766,0.04534349934095383
181,181,181,181,2019-10-23,27.094615936279297,27.34919548034668,25.73079299926757,-0.009308483836401149,0.053003533045038465
182,182,182,182,2019-10-24,27.540132522583008,26.22176742553711,25.11252784729004,0.05027750706697054,0.09666906852449486
183,183,183,183,2019-10-25,27.86744499206543,26.10356712341309,25.585317611694336,0.06757229233510631,0.0891967578830446
184,184,184,184,2019-10-28,28.14021110534668,26.10356712341309,26.530900955200195,0.07802167314163211,0.0606579532622713
185,185,185,185,2019-10-29,28.05838203430176,26.0217399597168,27.62195587158203,0.07826694439871451,0.01579997320786153
186,186,186,186,2019-10-30,27.976551055908203,27.249181747436523,26.949138641357425,0.02669325322181848,0.03812412812979704
187,187,187,187,2019-10-31,27.603778839111328,27.094615936279297,27.34919548034668,0.018792032484589383,0.009308623317552112
188,188,188,188,2019-11-01,28.73120307922364,27.540132522583008,26.22176742553711,0.04324854122121424,0.09570047712507046
189,189,189,189,2019-11-04,28.72210502624512,27.86744499206543,26.10356712341309,0.030668761862561622,0.10031341273980088
190,190,190,190,2019-11-05,28.576635360717773,28.14021110534668,26.10356712341309,0.015508919024710854,0.09474062397726901
191,191,191,191,2019-11-06,28.04020118713379,28.05838203430176,26.0217399597168,-0.0006479649163571022,0.07756826524827654
192,192,192,192,2019-11-07,28.7493896484375,27.976551055908203,27.249181747436523,0.027624512792333134,0.055055154129246775
193,193,193,193,2019-11-08,28.7493896484375,27.603778839111328,27.094615936279297,0.04150195580117377,0.061073894387352556
194,194,194,194,2019-11-11,29.2949161529541,28.73120307922364,27.540132522583008,0.01962023908905164,0.06371732702927857
195,195,195,195,2019-11-12,29.32219314575196,28.72210502624512,27.86744499206543,0.020892901789701712,0.05220242308186962
196,196,196,196,2019-11-13,28.50389862060547,28.576635360717773,28.14021110534668,-0.002545322050484966,0.012924121780653053
197,197,197,197,2019-11-14,28.485713958740234,28.04020118713379,28.05838203430176,0.015888358597472063,0.015230098582165397
198,198,198,198,2019-11-15,28.931228637695312,28.7493896484375,27.976551055908203,0.006324968685646359,0.034124205656347106
199,199,199,199,2019-11-18,28.99487495422364,28.7493896484375,27.603778839111328,0.008538800607180264,0.05039513333374823
200,200,200,200,2019-11-19,28.603910446166992,29.2949161529541,28.73120307922364,-0.023587905259029984,-0.004430466510770503
201,201,201,201,2019-11-20,28.640277862548828,29.32219314575196,28.72210502624512,-0.023255944049394017,-0.0028489264147429916
202,202,202,202,2019-11-21,28.903953552246094,28.50389862060547,28.576635360717773,0.014035095232601824,0.011454049344740591
203,203,203,203,2019-11-22,29.640417098999023,28.485713958740234,28.04020118713379,0.040536219030048004,0.057068631611655096
204,204,204,204,2019-11-25,30.322328567504883,28.931228637695312,28.7493896484375,0.04808298835940428,0.054712080440736166
205,205,205,205,2019-11-26,30.63145637512207,28.99487495422364,28.7493896484375,0.05644381717397384,0.06546458028151081
206,206,206,206,2019-11-27,30.886045455932617,28.603910446166992,29.2949161529541,0.07978402163091092,0.05431417842846664
207,207,207,207,2019-11-29,30.66783332824707,28.640277862548828,29.32219314575196,0.07079384758167984,0.045891525773885
208,208,208,208,2019-12-02,31.049707412719727,28.903953552246094,28.50389862060547,0.07423738266791147,0.08931440663607648
209,209,209,209,2019-12-03,30.69510078430176,29.640417098999023,28.485713958740234,0.03558261956233921,0.07756122345262906
210,210,210,210,2019-12-04,30.949687957763672,30.322328567504883,28.931228637695312,0.020689683803871928,0.06976749398877757
211,211,211,211,2019-12-05,31.304283142089844,30.63145637512207,28.99487495422364,0.021965222897929904,0.07964884109734016
212,212,212,212,2019-12-06,31.9134521484375,30.886045455932617,28.603910446166992,0.03326442985298206,0.11570242147482301
213,213,213,213,2019-12-09,31.88618469238281,30.66783332824707,28.640277862548828,0.039727337471002766,0.11333363612643077
214,214,214,214,2019-12-10,31.71343040466309,31.049707412719727,28.903953552246094,0.02137614319906489,0.09720043478960938
215,215,215,215,2019-12-11,31.58613967895508,30.69510078430176,29.640417098999023,0.029028700733539248,0.06564423751046888
216,216,216,216,2019-12-12,31.88618469238281,30.949687957763672,30.322328567504883,0.030258680988872966,0.05157440733472707
217,217,217,217,2019-12-13,31.531593322753903,31.304283142089844,30.63145637512207,0.0072613124418885455,0.02938603168613607
218,218,218,218,2019-12-16,30.886045455932617,31.9134521484375,30.886045455932617,-0.03219353041865092,0.0
219,219,219,219,2019-12-17,31.72251892089844,31.88618469238281,30.66783332824707,-0.005132811374684909,0.0343906131666607
220,220,220,220,2019-12-18,31.67705726623535,31.71343040466309,31.049707412719727,-0.0011469316930907691,0.020204694529863065
221,221,221,221,2019-12-19,31.449752807617188,31.58613967895508,30.69510078430176,-0.004317934154795311,0.024585422560377213
222,222,222,222,2019-12-20,31.758893966674805,31.88618469238281,30.949687957763672,-0.003992033758068669,0.02614585355482224
223,223,223,223,2019-12-23,31.27701187133789,31.531593322753903,31.304283142089844,-0.008073853065721837,-0.0008711673935534181
224,224,224,224,2019-12-24,31.486127853393555,30.886045455932617,31.9134521484375,0.0194289164767667,-0.0133900993554803
225,225,225,225,2019-12-26,31.54067611694336,31.72251892089844,31.88618469238281,-0.005732293970996283,-0.010835682561983861
226,226,226,226,2019-12-27,31.39520263671875,31.67705726623535,31.71343040466309,-0.008897752943011872,-0.010034479521255024
227,227,227,227,2019-12-30,31.184616088867188,31.449752807617188,31.58613967895508,-0.00843048657240264,-0.012712018441285444
228,228,228,228,2019-12-31,31.16630744934082,31.758893966674805,31.88618469238281,-0.01865891545076459,-0.022576462188464874
229,229,229,229,2020-01-02,30.946563720703125,31.27701187133789,31.531593322753903,-0.010565208466656206,-0.018553759591609542
230,230,230,230,2020-01-03,30.39722442626953,31.486127853393555,30.886045455932617,-0.03458359288237034,-0.015826598143181658
231,231,231,231,2020-01-06,30.3056583404541,31.54067611694336,31.72251892089844,-0.039156350736115564,-0.04466418899386104
232,232,232,232,2020-01-07,30.974044799804688,31.39520263671875,31.67705726623535,-0.013414719496713468,-0.022193111579843827
233,233,233,233,2020-01-08,31.00150489807129,31.184616088867188,31.449752807617188,-0.005871843676833577,-0.014252827749963504
234,234,234,234,2020-01-09,30.7085189819336,31.16630744934082,31.758893966674805,-0.014688569319651679,-0.033073411997388225
235,235,235,235,2020-01-10,29.93028259277344,30.946563720703125,31.27701187133789,-0.03283986994813892,-0.043058118342775176
236,236,236,236,2020-01-13,30.44300079345703,30.39722442626953,31.486127853393555,0.0015059390471170442,-0.033129734618164375
237,237,237,237,2020-01-14,30.77260971069336,30.3056583404541,31.54067611694336,0.015408058950362458,-0.024351615146176342
238,238,238,238,2020-01-15,30.2415714263916,30.974044799804688,31.39520263671875,-0.023647972944679907,-0.03674546151767466
239,239,239,239,2020-01-16,30.17748069763184,31.00150489807129,31.184616088867188,-0.026580135485316903,-0.03229590476167166
240,240,240,240,2020-01-17,30.406373977661133,30.7085189819336,31.16630744934082,-0.009839126544989862,-0.024383173172340622
241,241,241,241,2020-01-21,29.225282669067383,29.93028259277344,30.946563720703125,-0.02355473662905805,-0.05562107208963596
242,242,242,242,2020-01-22,29.36261749267578,30.44300079345703,30.39722442626953,-0.03548872557311933,-0.03403623038357517
