,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CSCO,CSCO_6m,CSCO_12m,CSCO_6m_ret,CSCO_12m_ret
71,71,71,71,2019-05-17,48.72565078735352,45.75973892211914,48.05983352661133,0.06481487733752633,0.013853923575776195
72,72,72,72,2019-05-20,48.43164443969727,46.14020919799805,47.50642776489258,0.04966243720019037,0.01947561031916689
73,73,73,73,2019-05-21,48.87263488769531,44.35893249511719,47.50642776489258,0.10175408060315627,0.028758363595849268
74,74,74,74,2019-05-22,48.15494918823242,44.98151016235352,47.20377731323242,0.07054985513880885,0.02015033391688692
75,75,75,75,2019-05-23,46.85789489746094,45.34468460083008,46.2180290222168,0.03337128287365254,0.013844508058458382
76,76,76,76,2019-05-24,47.01354217529297,48.36248016357422,46.235328674316406,-0.027892241748537216,0.01683157713570793
77,77,77,77,2019-05-28,46.63308334350586,48.72565078735352,45.75973892211914,-0.0429459106247746,0.019085432783458645
78,78,78,78,2019-05-29,45.98456573486328,48.43164443969727,46.14020919799805,-0.05052644264187378,-0.0033732717263345036
79,79,79,79,2019-05-30,46.32179260253906,48.87263488769531,44.35893249511719,-0.05219367220568005,0.044249489268884945
80,80,80,80,2019-05-31,44.99015808105469,48.15494918823242,44.98151016235352,-0.0657209935952151,0.00019225496587260693
81,81,81,81,2019-06-03,44.77398681640625,46.85789489746094,45.34468460083008,-0.044472934296662325,-0.012585770293644938
82,82,82,82,2019-06-04,46.02780151367188,47.01354217529297,48.36248016357422,-0.020967164268237637,-0.04827458480222391
83,83,83,83,2019-06-05,47.34214401245117,46.63308334350586,48.72565078735352,0.015205099429567381,-0.028393808036350165
84,84,84,84,2019-06-06,47.644775390625,45.98456573486328,48.43164443969727,0.03610362801584599,-0.01624700251613409
85,85,85,85,2019-06-07,48.36248016357422,46.32179260253906,48.87263488769531,0.04405458956532904,-0.01043845344727945
86,86,86,86,2019-06-10,48.786170959472656,44.99015808105469,48.15494918823242,0.08437429518649475,0.013108139077727232
87,87,87,87,2019-06-11,49.3828125,44.77398681640625,46.85789489746094,0.10293534284744488,0.05388457181152373
88,88,88,88,2019-06-12,48.30194854736328,46.02780151367188,47.01354217529297,0.049408117678961805,0.027405005291164963
89,89,89,89,2019-06-13,48.57000732421875,47.34214401245117,46.63308334350586,0.025935946446461022,0.04153540452054694
90,90,90,90,2019-06-14,47.34214401245117,47.644775390625,45.98456573486328,-0.006351827156128809,0.02952247685485143
91,91,91,91,2019-06-17,47.90419006347656,48.36248016357422,46.32179260253906,-0.009476149662870914,0.03416097201840085
92,92,92,92,2019-06-18,48.46623992919922,48.786170959472656,44.99015808105469,-0.006557822103710698,0.07726316146482515
93,93,93,93,2019-06-19,48.535404205322266,49.3828125,44.77398681640625,-0.017159984451629473,0.08400898951303004
94,94,94,94,2019-06-20,49.64221954345703,48.30194854736328,46.02780151367188,0.027747762489944483,0.07852684488333739
95,95,95,95,2019-06-21,49.31363677978516,48.57000732421875,47.34214401245117,0.015310466201960304,0.04164350407990569
96,96,96,96,2019-06-24,49.44334411621094,47.34214401245117,47.644775390625,0.044383289933112025,0.037749547790707716
97,97,97,97,2019-06-25,48.49217987060547,47.90419006347656,48.36248016357422,0.01227428762180871,0.002681824972428526
98,98,98,98,2019-06-26,48.94182205200195,48.46623992919922,48.786170959472656,0.009812647391204132,0.0031904756915355215
99,99,99,99,2019-06-27,48.18953323364258,48.535404205322266,49.3828125,-0.007126158262049875,-0.024163857948702683
100,100,100,100,2019-06-28,47.32483673095703,49.64221954345703,48.30194854736328,-0.04668169219289953,-0.020229242210552334
101,101,101,101,2019-07-01,47.3334846496582,49.31363677978516,48.57000732421875,-0.04015425061772515,-0.025458564712712572
102,102,102,102,2019-07-02,48.25871276855469,49.44334411621094,47.34214401245117,-0.023959369432454025,0.019360524860522865
103,103,103,103,2019-07-03,49.14626693725586,48.49217987060547,47.90419006347656,0.013488506154925028,0.025928355580867812
104,104,104,104,2019-07-05,49.25068283081055,48.94182205200195,48.46623992919922,0.006310774014102405,0.016185346805472456
105,105,105,105,2019-07-08,48.893924713134766,48.18953323364258,48.535404205322266,0.014617105255554375,0.0073867831881202495
106,106,106,106,2019-07-09,49.024444580078125,47.32483673095703,49.64221954345703,0.035913654785190596,-0.01244454758591329
107,107,107,107,2019-07-10,49.71186828613281,47.3334846496582,49.31363677978516,0.05024738098363901,0.008075484437012559
108,108,108,108,2019-07-11,49.85979461669922,48.25871276855469,49.44334411621094,0.03317705252154579,0.008422781831048054
109,109,109,109,2019-07-12,50.42539596557617,49.14626693725586,48.49217987060547,0.026026982475664928,0.03986655374390713
110,110,110,110,2019-07-15,50.51242065429688,49.25068283081055,48.94182205200195,0.02561868690878355,0.03209113466650515
111,111,111,111,2019-07-16,50.13823699951172,48.893924713134766,48.18953323364258,0.02544922081173584,0.04043832000656722
112,112,112,112,2019-07-17,49.78147888183594,49.024444580078125,47.32483673095703,0.015441976104823452,0.051910208689043724
113,113,113,113,2019-07-18,50.2426643371582,49.71186828613281,47.3334846496582,0.010677451267174787,0.06146134621256971
114,114,114,114,2019-07-19,49.91200637817383,49.85979461669922,48.25871276855469,0.0010471716114355267,0.034258966200532814
115,115,115,115,2019-07-22,50.23396301269531,50.42539596557617,49.14626693725586,-0.0037963599336243714,0.022131814748576728
116,116,116,116,2019-07-23,50.216556549072266,50.51242065429688,49.25068283081055,-0.0058572545404127485,0.019611377198154978
117,117,117,117,2019-07-24,49.79889678955078,50.13823699951172,48.893924713134766,-0.006768092184099794,0.018508885955168752
118,118,118,118,2019-07-25,49.268096923828125,49.78147888183594,49.024444580078125,-0.010312710058823393,0.0049700174236959604
119,119,119,119,2019-07-26,49.18978118896485,50.2426643371582,49.71186828613281,-0.02095595769220915,-0.010502262642050009
120,120,120,120,2019-07-29,49.5378303527832,49.91200637817383,49.85979461669922,-0.007496713767736862,-0.00645739250213806
121,121,121,121,2019-07-30,49.137577056884766,50.23396301269531,50.42539596557617,-0.021825591493417784,-0.025539093625968956
122,122,122,122,2019-07-31,48.206504821777344,50.216556549072266,50.51242065429688,-0.04002766946655678,-0.045650471758244326
123,123,123,123,2019-08-01,48.19779968261719,49.79889678955078,50.13823699951172,-0.0321512565569434,-0.03870174607283117
124,124,124,124,2019-08-02,46.33566665649414,49.268096923828125,49.78147888183594,-0.059519860729910556,-0.06921875972228475
125,125,125,125,2019-08-05,44.69978713989258,49.18978118896485,50.2426643371582,-0.0912790002424233,-0.11032211906736511
126,126,126,126,2019-08-06,45.77006530761719,49.5378303527832,49.91200637817383,-0.07605833800822348,-0.08298486418626283
127,127,127,127,2019-08-07,45.54384231567383,49.137577056884766,50.23396301269531,-0.07313618123764232,-0.09336553231597877
128,128,128,128,2019-08-08,46.25735855102539,48.206504821777344,50.216556549072266,-0.04043326264698255,-0.07884248284085138
129,129,129,129,2019-08-09,45.62215423583984,48.19779968261719,49.79889678955078,-0.05343906700592127,-0.08387219040939364
130,130,130,130,2019-08-12,44.84770965576172,46.33566665649414,49.268096923828125,-0.032112562699556646,-0.08972108816990898
131,131,131,131,2019-08-13,45.8745002746582,44.69978713989258,49.18978118896485,0.026280061045687697,-0.06739775689529581
132,132,132,132,2019-08-14,44.03847122192383,45.77006530761719,49.5378303527832,-0.03783245826842163,-0.11101332237798345
133,133,133,133,2019-08-15,40.24459838867188,45.54384231567383,49.137577056884766,-0.11635478382064879,-0.18098122050091747
134,134,134,134,2019-08-16,40.86240768432617,46.25735855102539,48.206504821777344,-0.11662903018442305,-0.15234660062169592
135,135,135,135,2019-08-19,42.20245361328125,45.62215423583984,48.19779968261719,-0.07495701769979413,-0.12439045161429207
136,136,136,136,2019-08-20,41.70646286010742,44.84770965576172,46.33566665649414,-0.07004252435108982,-0.09990584209578679
137,137,137,137,2019-08-21,42.43738555908203,45.8745002746582,44.69978713989258,-0.07492429770346487,-0.05061325177522946
138,138,138,138,2019-08-22,41.92399597167969,44.03847122192383,45.77006530761719,-0.04801427460069241,-0.08403023482899474
139,139,139,139,2019-08-23,40.5578498840332,40.24459838867188,45.54384231567383,0.007783690430601897,-0.10947676300742648
140,140,140,140,2019-08-26,40.9842414855957,40.86240768432617,46.25735855102539,0.002981561982610792,-0.11399520488427883
141,141,141,141,2019-08-27,40.714481353759766,42.20245361328125,45.62215423583984,-0.03525795616426464,-0.10757214261979553
142,142,142,142,2019-08-28,40.78408432006836,41.70646286010742,44.84770965576172,-0.02211596181466935,-0.09060942837180741
143,143,143,143,2019-08-29,41.13214874267578,42.43738555908203,45.8745002746582,-0.030756767864247414,-0.10337663633585503
144,144,144,144,2019-08-30,40.73188400268555,41.92399597167969,44.03847122192383,-0.028435074981865482,-0.07508406008408741
145,145,145,145,2019-09-03,40.462135314941406,40.5578498840332,40.24459838867188,-0.0023599517569464767,0.005405369539748239
146,146,146,146,2019-09-04,41.1756591796875,40.9842414855957,40.86240768432617,0.004670519378992877,0.007666006804623038
147,147,147,147,2019-09-05,42.13282775878906,40.714481353759766,42.20245361328125,0.03483641097391299,-0.001649805841390184
148,148,148,148,2019-09-06,42.49829864501953,40.78408432006836,41.70646286010742,0.04203145304178535,0.018985925216628896
149,149,149,149,2019-09-09,42.27205657958984,41.13214874267578,42.43738555908203,0.027713306300756635,-0.0038958332921339434
150,150,150,150,2019-09-10,42.820255279541016,40.73188400268555,41.92399597167969,0.051271168225800245,0.02137819373102623
151,151,151,151,2019-09-11,43.53377532958984,40.462135314941406,40.5578498840332,0.0759139375799125,0.07337483259259736
152,152,152,152,2019-09-12,43.44676208496094,41.1756591796875,40.9842414855957,0.05515644316372725,0.060084571779392526
153,153,153,153,2019-09-13,43.53377532958984,42.13282775878906,40.714481353759766,0.033250736903329026,0.06924548421319199
154,154,154,154,2019-09-16,43.47287368774414,42.49829864501953,40.78408432006836,0.022932095490811433,0.06592741782736855
155,155,155,155,2019-09-17,42.99428939819336,42.27205657958984,41.13214874267578,0.017085348503063758,0.04527214630014109
156,156,156,156,2019-09-18,42.93337631225586,42.820255279541016,40.73188400268555,0.0026417645568985737,0.054048379137708435
157,157,157,157,2019-09-19,42.80284881591797,43.53377532958984,40.462135314941406,-0.01678987195891224,0.057849480329136505
158,158,158,158,2019-09-20,43.15960693359375,43.44676208496094,41.1756591796875,-0.0066093567756706495,0.04818253777671044
159,159,159,159,2019-09-23,43.00297927856445,43.53377532958984,42.13282775878906,-0.01219274108452073,0.02065257819287658
160,160,160,160,2019-09-24,42.741947174072266,43.47287368774414,42.49829864501953,-0.016813393080980954,0.005733136074172807
161,161,161,161,2019-09-25,43.16831207275391,42.99428939819336,42.27205657958984,0.004047576480421311,0.021202079238245908
162,162,162,162,2019-09-26,42.48959732055664,42.93337631225586,42.820255279541016,-0.010336456850530418,-0.0077219987789834965
163,163,163,163,2019-09-27,42.49829864501953,42.80284881591797,43.53377532958984,-0.007115184603908364,-0.02378559352435705
164,164,164,164,2019-09-30,42.99428939819336,43.15960693359375,43.44676208496094,-0.003830376297327076,-0.01041441674946364
165,165,165,165,2019-10-01,41.541133880615234,43.00297927856445,43.53377532958984,-0.0339940493071349,-0.04577230975003921
166,166,166,166,2019-10-02,40.51435852050781,42.741947174072266,43.47287368774414,-0.05211715424410357,-0.06805428112451628
167,167,167,167,2019-10-03,41.25957489013672,43.16831207275391,42.99428939819336,-0.04421616438002707,-0.040347556206604795
168,168,168,168,2019-10-04,41.66288757324219,42.48959732055664,42.93337631225586,-0.01945675646388123,-0.029592099390771565
169,169,169,169,2019-10-07,41.88207244873047,42.49829864501953,42.80284881591797,-0.014500020375786904,-0.021512034657961143
170,170,170,170,2019-10-08,40.67216110229492,42.99428939819336,43.15960693359375,-0.05401015642779794,-0.05763365350212901
171,171,171,171,2019-10-09,41.06669616699219,41.541133880615234,43.00297927856445,-0.011420913906359131,-0.04502672010302877
172,172,172,172,2019-10-10,40.46173858642578,40.51435852050781,42.741947174072266,-0.001298797167315291,-0.05334826179911811
173,173,173,173,2019-10-11,40.82122039794922,41.25957489013672,43.16831207275391,-0.010624309468886262,-0.05437070763501273
174,174,174,174,2019-10-14,40.37406539916992,41.66288757324219,42.48959732055664,-0.03093453788594347,-0.049789408579855254
175,175,175,175,2019-10-15,40.64585876464844,41.88207244873047,42.49829864501953,-0.029516535639331876,-0.043588565646925814
176,176,176,176,2019-10-16,41.022857666015625,40.67216110229492,42.99428939819336,0.008622521012312756,-0.04585333912416223
177,177,177,177,2019-10-17,41.2332763671875,41.06669616699219,41.541133880615234,0.0040563331298417715,-0.007410907807968936
178,178,178,178,2019-10-18,40.95272064208984,40.46173858642578,40.51435852050781,0.012134477479639694,0.010819920087347112
179,179,179,179,2019-10-21,41.54890060424805,40.82122039794922,41.25957489013672,0.017826027718058857,0.007012329014094876
180,180,180,180,2019-10-22,41.68919372558594,40.37406539916992,41.66288757324219,0.03257359181973918,0.0006314049235667252
181,181,181,181,2019-10-23,41.25080871582031,40.64585876464844,41.88207244873047,0.014883433873908558,-0.015072409171798085
182,182,182,182,2019-10-24,40.68969345092773,41.022857666015625,40.67216110229492,-0.008121428736153069,0.00043106508623202977
183,183,183,183,2019-10-25,41.11930084228516,41.2332763671875,41.06669616699219,-0.0027641636790481927,0.001280957082085754
184,184,184,184,2019-10-28,41.35601425170898,40.95272064208984,40.46173858642578,0.009847785526723829,0.022101760738062026
185,185,185,185,2019-10-29,41.41739654541016,41.54890060424805,40.82122039794922,-0.003165043043869109,0.014604564529160813
186,186,186,186,2019-10-30,41.69794845581055,41.68919372558594,40.37406539916992,0.00020999998901971573,0.0327904322626833
187,187,187,187,2019-10-31,41.654109954833984,41.25080871582031,40.64585876464844,0.009776808057074593,0.024805754407198455
188,188,188,188,2019-11-01,41.2332763671875,40.68969345092773,41.022857666015625,0.013359228594713723,0.005129303835558652
189,189,189,189,2019-11-04,41.62781524658203,41.11930084228516,41.2332763671875,0.01236680570633486,0.009568458152127146
190,190,190,190,2019-11-05,41.8733024597168,41.35601425170898,40.95272064208984,0.012508173656663235,0.022479136994889126
191,191,191,191,2019-11-06,42.3204345703125,41.41739654541016,41.54890060424805,0.021803350771027796,0.018569299183467836
192,192,192,192,2019-11-07,42.45194625854492,41.69794845581055,41.68919372558594,0.01808237169110183,0.018296168977978144
193,193,193,193,2019-11-08,42.81142044067383,41.654109954833984,41.25080871582031,0.027783824623662134,0.03783226980117349
194,194,194,194,2019-11-11,42.17139434814453,41.2332763671875,40.68969345092773,0.022751478019912286,0.036414648810361605
195,195,195,195,2019-11-12,42.40811538696289,41.62781524658203,41.11930084228516,0.018744681549073716,0.03134329909015299
196,196,196,196,2019-11-13,42.48702621459961,41.8733024597168,41.35601425170898,0.014656683825528871,0.02734818582871279
197,197,197,197,2019-11-14,39.37457275390625,42.3204345703125,41.41739654541016,-0.0696084963757142,-0.049322844067809846
198,198,198,198,2019-11-15,39.53238296508789,42.45194625854492,41.69794845581055,-0.06877336731927497,-0.05193458121848893
199,199,199,199,2019-11-18,39.58499526977539,42.81142044067383,41.654109954833984,-0.0753636561853741,-0.04967372216816435
200,200,200,200,2019-11-19,39.86556243896485,42.17139434814453,41.2332763671875,-0.05467763029469608,-0.033170149178614494
201,201,201,201,2019-11-20,39.52363586425781,42.40811538696289,41.62781524658203,-0.06801715889482385,-0.05054743732910627
202,202,202,202,2019-11-21,39.31320571899414,42.48702621459961,41.8733024597168,-0.07470093292890578,-0.06113911705878794
203,203,203,203,2019-11-22,39.32197952270508,39.37457275390625,42.3204345703125,-0.0013357156033129147,-0.070851234824295
204,204,204,204,2019-11-25,39.8480224609375,39.53238296508789,42.45194625854492,0.00798432758602896,-0.06133814882711752
205,205,205,205,2019-11-26,39.72527694702149,39.58499526977539,42.81142044067383,0.0035438093724671216,-0.07208692124403993
206,206,206,206,2019-11-27,39.66390609741211,39.86556243896485,42.17139434814453,-0.005058409544866804,-0.05945945799258945
207,207,207,207,2019-11-29,39.72527694702149,39.52363586425781,42.40811538696289,0.005101784751185612,-0.06326238304770693
208,208,208,208,2019-12-02,39.190467834472656,39.31320571899414,42.48702621459961,-0.0031220523047343907,-0.07758976501382375
209,209,209,209,2019-12-03,38.82222366333008,39.32197952270508,39.37457275390625,-0.012709326067535165,-0.014028065625712127
210,210,210,210,2019-12-04,38.48029708862305,39.8480224609375,39.53238296508789,-0.03432354450349995,-0.026613267340700686
211,211,211,211,2019-12-05,38.15591430664063,39.72527694702149,39.58499526977539,-0.03950539205739956,-0.0361015822635683
212,212,212,212,2019-12-06,38.436466217041016,39.66390609741211,39.86556243896485,-0.030946016193074355,-0.035847888114254434
213,213,213,213,2019-12-09,38.48906707763672,39.72527694702149,39.52363586425781,-0.031118974224733753,-0.026175951781720608
214,214,214,214,2019-12-10,38.66441345214844,39.190467834472656,39.31320571899414,-0.01342301869286422,-0.016503163631152007
215,215,215,215,2019-12-11,38.82222366333008,38.82222366333008,39.32197952270508,0.0,-0.012709326067535165
216,216,216,216,2019-12-12,40.04090881347656,38.48029708862305,39.8480224609375,0.040556124638521096,0.0048405501861013
217,217,217,217,2019-12-13,39.71650314331055,38.15591430664063,39.72527694702149,0.04090031296664032,-0.00022086198977655513
218,218,218,218,2019-12-16,40.31269073486328,38.436466217041016,39.66390609741211,0.048813658030571805,0.016357053585640324
219,219,219,219,2019-12-17,40.71600341796875,38.48906707763672,39.72527694702149,0.057858932663658935,0.024939447804694037
220,220,220,220,2019-12-18,40.89134216308594,38.66441345214844,39.190467834472656,0.057596340202951124,0.04340020475890216
221,221,221,221,2019-12-19,41.97850799560547,38.82222366333008,38.82222366333008,0.08130096718948865,0.08130096718948865
222,222,222,222,2019-12-20,41.60151672363281,40.04090881347656,38.48029708862305,0.03897533688423671,0.08111215014326323
223,223,223,223,2019-12-23,42.17139434814453,39.71650314331055,38.15591430664063,0.06181035616292574,0.10523873204120937
224,224,224,224,2019-12-24,41.89082717895508,40.31269073486328,38.436466217041016,0.03914738548392127,0.08987197060229613
225,225,225,225,2019-12-26,41.95221328735352,40.71600341796875,38.48906707763672,0.030361768484359786,0.089977400666305
226,226,226,226,2019-12-27,41.88207244873047,40.89134216308594,38.66441345214844,0.02422836310173504,0.08322016834845414
227,227,227,227,2019-12-30,41.7242546081543,41.97850799560547,38.82222366333008,-0.006056751409025507,0.07475179603288318
228,228,228,228,2019-12-31,42.04864883422852,41.60151672363281,40.04090881347656,0.010747976175150109,0.05014221905163696
229,229,229,229,2020-01-02,42.7640266418457,42.17139434814453,39.71650314331055,0.014052945198081757,0.07673191890883913
230,230,230,230,2020-01-03,42.06632232666016,41.89082717895508,40.31269073486328,0.004189345485000384,0.04350073289154821
231,231,231,231,2020-01-06,42.216453552246094,41.95221328735352,40.71600341796875,0.006298601293873274,0.03685160645249308
232,232,232,232,2020-01-07,41.94266128540039,41.88207244873047,40.89134216308594,0.0014466532606305371,0.025710066402846454
233,233,233,233,2020-01-08,41.96916198730469,41.7242546081543,41.97850799560547,0.005869664574008393,-0.00022263793419619038
234,234,234,234,2020-01-09,41.79252243041992,42.04864883422852,41.60151672363281,-0.00609119224777821,0.004591315938214491
235,235,235,235,2020-01-10,41.62471771240234,42.7640266418457,42.17139434814453,-0.026641759883493377,-0.012963209877034698
236,236,236,236,2020-01-13,42.3665885925293,42.06632232666016,41.89082717895508,0.007137925287061142,0.011357174007135207
237,237,237,237,2020-01-14,42.20762634277344,42.216453552246094,41.95221328735352,-0.00020909405527713698,0.006088190238509039
238,238,238,238,2020-01-15,42.40192031860352,41.94266128540039,41.88207244873047,0.010949687481156323,0.01241218114288456
239,239,239,239,2020-01-16,43.320438385009766,41.96916198730469,41.7242546081543,0.032196887755677084,0.038255537261138395
240,240,240,240,2020-01-17,43.29394912719727,41.79252243041992,42.04864883422852,0.035925725691170474,0.029615702941566235
241,241,241,241,2020-01-21,43.09964370727539,41.62471771240234,42.7640266418457,0.035433897835986716,0.007848116554610929
242,242,242,242,2020-01-22,43.33810806274414,42.3665885925293,42.06632232666016,0.022931265001264522,0.030232871944642525
243,243,243,243,2020-01-23,43.27628326416016,42.20762634277344,42.216453552246094,0.02531904809590646,0.025104659978187227
