,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CTLT,CTLT_6m,CTLT_12m,CTLT_6m_ret,CTLT_12m_ret
112,112,112,112,2019-07-17,53.7599983215332,54.52999877929688,54.209999084472656,-0.014120676233281393,-0.00830106568048894
113,113,113,113,2019-07-18,54.290000915527344,54.869998931884766,54.709999084472656,-0.01057040327406289,-0.007676808188149198
114,114,114,114,2019-07-19,54.29999923706055,54.2599983215332,55.52000045776367,0.0007372081969170274,-0.021974085206127314
115,115,115,115,2019-07-22,54.93999862670898,53.43999862670898,55.91999816894531,0.02806886299675737,-0.01752502815317636
116,116,116,116,2019-07-23,54.869998931884766,53.97999954223633,55.459999084472656,0.016487576828378092,-0.010638300799270528
117,117,117,117,2019-07-24,55.41999816894531,53.7400016784668,54.54999923706055,0.03126156378874234,0.015948651586665807
118,118,118,118,2019-07-25,56.29999923706055,53.7599983215332,54.52999877929688,0.04724704231454502,0.032459205893759835
119,119,119,119,2019-07-26,57.2599983215332,54.290000915527344,54.869998931884766,0.05470615870180273,0.043557489268686966
120,120,120,120,2019-07-29,56.40999984741211,54.29999923706055,54.2599983215332,0.038858206998122036,0.03962406178375555
121,121,121,121,2019-07-30,58.04999923706055,54.93999862670898,53.43999862670898,0.056607220387509205,0.08626498369795099
122,122,122,122,2019-07-31,56.4900016784668,54.869998931884766,53.97999954223633,0.029524380866000843,0.04649874319221747
123,123,123,123,2019-08-01,55.7599983215332,55.41999816894531,53.7400016784668,0.006134972281150564,0.03758832489720221
124,124,124,124,2019-08-02,55.09000015258789,56.29999923706055,53.7599983215332,-0.02149199113445377,0.024739618165537935
125,125,125,125,2019-08-05,53.470001220703125,57.2599983215332,54.290000915527344,-0.06618926321911556,-0.01510406485533311
126,126,126,126,2019-08-06,55.2599983215332,56.40999984741211,54.29999923706055,-0.020386483407013545,0.01767954139891481
127,127,127,127,2019-08-07,56.88999938964844,58.04999923706055,54.93999862670898,-0.019982771105215402,0.035493280154387685
128,128,128,128,2019-08-08,57.18999862670898,56.4900016784668,54.869998931884766,0.012391519338704748,0.042281752141170026
129,129,129,129,2019-08-09,57.18999862670898,55.7599983215332,55.41999816894531,0.025645630348298365,0.03193793786076826
130,130,130,130,2019-08-12,55.33000183105469,55.09000015258789,56.29999923706055,0.0043565379887826605,-0.01722908382150279
131,131,131,131,2019-08-13,56.65999984741211,53.470001220703125,57.2599983215332,0.059659595172663726,-0.010478492694881214
132,132,132,132,2019-08-14,55.15999984741211,55.2599983215332,56.40999984741211,-0.0018095996590381525,-0.022159191692629365
133,133,133,133,2019-08-15,55.27000045776367,56.88999938964844,58.04999923706055,-0.02847598785841321,-0.04788972981625905
134,134,134,134,2019-08-16,55.84000015258789,57.18999862670898,56.4900016784668,-0.023605499327475243,-0.01150648799018672
135,135,135,135,2019-08-19,56.25,57.18999862670898,55.7599983215332,-0.01643641631895365,0.008787691772178086
136,136,136,136,2019-08-20,55.77000045776367,55.33000183105469,55.09000015258789,0.007952261199131838,0.012343443515925312
137,137,137,137,2019-08-21,55.70000076293945,56.65999984741211,53.470001220703125,-0.016943153672043354,0.04170561981159815
138,138,138,138,2019-08-22,55.2400016784668,55.15999984741211,55.2599983215332,0.0014503595227699506,-0.00036186470636601076
139,139,139,139,2019-08-23,53.150001525878906,55.27000045776367,56.88999938964844,-0.03835713613762004,-0.06574086665309498
140,140,140,140,2019-08-26,54.25,55.84000015258789,57.18999862670898,-0.028474214689166777,-0.05140756596094642
141,141,141,141,2019-08-27,52.83000183105469,56.25,57.18999862670898,-0.060799967447916714,-0.07623705018971749
142,142,142,142,2019-08-28,52.18999862670898,55.77000045776367,55.33000183105469,-0.06419225034372988,-0.05675046268629147
143,143,143,143,2019-08-29,52.95000076293945,55.70000076293945,56.65999984741211,-0.04937163307598624,-0.06547827558178343
144,144,144,144,2019-08-30,52.7400016784668,55.2400016784668,55.15999984741211,-0.04525705872624053,-0.04387233820956671
145,145,145,145,2019-09-03,52.060001373291016,53.150001525878906,55.27000045776367,-0.02050799851919416,-0.05807850656570335
146,146,146,146,2019-09-04,51.75,54.25,55.84000015258789,-0.04608294930875578,-0.07324498820579495
147,147,147,147,2019-09-05,52.75,52.83000183105469,56.25,-0.0015143257293559476,-0.06222222222222218
148,148,148,148,2019-09-06,52.47999954223633,52.18999862670898,55.77000045776367,0.0055566377305658055,-0.058992305693433944
149,149,149,149,2019-09-09,51.65999984741211,52.95000076293945,55.70000076293945,-0.024362623171674036,-0.07253143375565985
150,150,150,150,2019-09-10,50.27000045776367,52.7400016784668,55.2400016784668,-0.046833544597925214,-0.08997105484593948
151,151,151,151,2019-09-11,51.310001373291016,52.060001373291016,53.150001525878906,-0.014406453711405032,-0.03461900469921886
152,152,152,152,2019-09-12,51.95000076293945,51.75,54.25,0.0038647490423082687,-0.04239629930065525
153,153,153,153,2019-09-13,51.34999847412109,52.75,52.83000183105469,-0.026540313286804063,-0.0280144483368846
154,154,154,154,2019-09-16,50.58000183105469,52.47999954223633,52.18999862670898,-0.036204224995324275,-0.030848761027373328
155,155,155,155,2019-09-17,50.84000015258789,51.65999984741211,52.95000076293945,-0.015873010012509625,-0.039848925022648585
156,156,156,156,2019-09-18,50.720001220703125,50.27000045776367,52.7400016784668,0.00895167612575487,-0.03830110719523194
157,157,157,157,2019-09-19,50.63999938964844,51.310001373291016,52.060001373291016,-0.013057921763988567,-0.027276257129933534
158,158,158,158,2019-09-20,51.59999847412109,51.95000076293945,51.75,-0.006737291312381544,-0.0028985802102206026
159,159,159,159,2019-09-23,51.560001373291016,51.34999847412109,52.75,0.004089637885301256,-0.0225592156722082
160,160,160,160,2019-09-24,51.369998931884766,50.58000183105469,52.47999954223633,0.01561876378472249,-0.021150926448812668
161,161,161,161,2019-09-25,49.58000183105469,50.84000015258789,51.65999984741211,-0.024783601844050485,-0.040263221496343427
162,162,162,162,2019-09-26,48.52999877929688,50.720001220703125,50.27000045776367,-0.04317828053427408,-0.03461312239152892
163,163,163,163,2019-09-27,47.45000076293945,50.63999938964844,51.310001373291016,-0.06299365452522232,-0.07522901007679283
164,164,164,164,2019-09-30,47.65999984741211,51.59999847412109,51.95000076293945,-0.07635656479108233,-0.08257941968285365
165,165,165,165,2019-10-01,47.209999084472656,51.560001373291016,51.34999847412109,-0.08436776906433008,-0.08062316480369269
166,166,166,166,2019-10-02,47.060001373291016,51.369998931884766,50.58000183105469,-0.08390106381564633,-0.06959273092794738
167,167,167,167,2019-10-03,47.93999862670898,49.58000183105469,50.84000015258789,-0.033077917381569844,-0.05704172929140516
168,168,168,168,2019-10-04,49.09999847412109,48.52999877929688,50.720001220703125,0.011745306185075854,-0.03194011647461825
169,169,169,169,2019-10-07,48.63999938964844,47.45000076293945,50.63999938964844,0.025079001213387242,-0.039494471250108854
170,170,170,170,2019-10-08,47.70000076293945,47.65999984741211,51.59999847412109,0.0008392974329711755,-0.07558135322693071
171,171,171,171,2019-10-09,47.93000030517578,47.209999084472656,51.560001373291016,0.015251032295400702,-0.07040343233962054
172,172,172,172,2019-10-10,47.66999816894531,47.060001373291016,51.369998931884766,0.012962107476701012,-0.07202649094553326
173,173,173,173,2019-10-11,48.630001068115234,47.93999862670898,49.58000183105469,0.014393042577640625,-0.019160966677181812
174,174,174,174,2019-10-14,48.34000015258789,49.09999847412109,48.52999877929688,-0.015478581367650457,-0.003915075860048134
175,175,175,175,2019-10-15,49.20000076293945,48.63999938964844,47.45000076293945,0.011513186272987364,0.036880926698884764
176,176,176,176,2019-10-16,48.81999969482422,47.70000076293945,47.65999984741211,0.023480061089536708,0.0243390652775064
177,177,177,177,2019-10-17,49.72999954223633,47.93000030517578,47.209999084472656,0.037554751212179216,0.0533785322311624
178,178,178,178,2019-10-18,48.630001068115234,47.66999816894531,47.060001373291016,0.02013851344754869,0.03336165849997785
179,179,179,179,2019-10-21,48.630001068115234,48.630001068115234,47.93999862670898,0.0,0.014393042577640625
180,180,180,180,2019-10-22,48.40999984741211,48.34000015258789,49.09999847412109,0.0014480698097489864,-0.014052925624277846
181,181,181,181,2019-10-23,49.29999923706055,49.20000076293945,48.63999938964844,0.00203248927988664,0.013569075980551348
182,182,182,182,2019-10-24,49.52999877929688,48.81999969482422,47.70000076293945,0.0145432013295963,0.03836473767478954
183,183,183,183,2019-10-25,49.54999923706055,49.72999954223633,47.93000030517578,-0.0036195517159195445,0.03379926813206868
184,184,184,184,2019-10-28,50.119998931884766,48.630001068115234,47.66999816894531,0.030639478327021186,0.05139502532088436
185,185,185,185,2019-10-29,50.52999877929688,48.630001068115234,48.630001068115234,0.03907048466892582,0.03907048466892582
186,186,186,186,2019-10-30,49.869998931884766,48.40999984741211,48.34000015258789,0.03015903922897256,0.03165078143291988
187,187,187,187,2019-10-31,48.650001525878906,49.29999923706055,49.20000076293945,-0.013184537956199671,-0.011178846108369167
188,188,188,188,2019-11-01,49.630001068115234,49.52999877929688,48.81999969482422,0.0020190246574396387,0.016591589069118617
189,189,189,189,2019-11-04,50.220001220703125,49.54999923706055,49.72999954223633,0.013521735498664755,0.009853241161818849
190,190,190,190,2019-11-05,50.43000030517578,50.119998931884766,48.630001068115234,0.006185183158369911,0.03701417227072068
191,191,191,191,2019-11-06,49.119998931884766,50.52999877929688,48.630001068115234,-0.027904212971994413,0.010076040571810774
192,192,192,192,2019-11-07,49.25,49.869998931884766,48.40999984741211,-0.012432302890794,0.017351790027588576
193,193,193,193,2019-11-08,49.52000045776367,48.650001525878906,49.29999923706055,0.01788281407189629,0.004462499474802151
194,194,194,194,2019-11-11,49.84999847412109,49.630001068115234,49.52999877929688,0.004432750378222217,0.0064607248679755536
195,195,195,195,2019-11-12,49.459999084472656,50.220001220703125,49.54999923706055,-0.015133455152469444,-0.001816350231557129
196,196,196,196,2019-11-13,49.54999923706055,50.43000030517578,50.119998931884766,-0.01744995167142438,-0.011372699660246899
197,197,197,197,2019-11-14,49.11000061035156,49.119998931884766,50.52999877929688,-0.0002035488955745013,-0.028102081995836525
198,198,198,198,2019-11-15,50.41999816894531,49.25,49.869998931884766,0.023756307998889614,0.011028659491486348
199,199,199,199,2019-11-18,50.41999816894531,49.52000045776367,48.650001525878906,0.018174428571527512,0.036382252570431595
200,200,200,200,2019-11-19,51.11000061035156,49.84999847412109,49.630001068115234,0.025275871109295744,0.029820663114737522
201,201,201,201,2019-11-20,51.59999847412109,49.459999084472656,50.220001220703125,0.043267275156910756,0.027479036636284704
202,202,202,202,2019-11-21,51.54999923706055,49.54999923706055,50.43000030517578,0.04036327004631146,0.022208981263278194
203,203,203,203,2019-11-22,52.040000915527344,49.11000061035156,49.119998931884766,0.05966198877542239,0.05944629574792493
204,204,204,204,2019-11-25,52.84999847412109,50.41999816894531,49.25,0.04819516845346605,0.07309641571819459
205,205,205,205,2019-11-26,52.66999816894531,50.41999816894531,49.52000045776367,0.044625150371104594,0.06361061555054537
206,206,206,206,2019-11-27,53.220001220703125,51.11000061035156,49.84999847412109,0.04128351761209359,0.06760286559149109
207,207,207,207,2019-11-29,51.9900016784668,51.59999847412109,49.459999084472656,0.007558201858112623,0.051152499814509866
208,208,208,208,2019-12-02,51.43000030517578,51.54999923706055,49.54999923706055,-0.00232781636587287,0.03794149539984448
209,209,209,209,2019-12-03,51.36000061035156,52.040000915527344,49.11000061035156,-0.01306687727157374,0.045815515618742086
210,210,210,210,2019-12-04,51.77999877929688,52.84999847412109,50.41999816894531,-0.02024597399653949,0.026973436329658984
211,211,211,211,2019-12-05,51.59999847412109,52.66999816894531,50.41999816894531,-0.020315164838093813,0.02340341824729686
212,212,212,212,2019-12-06,52.04999923706055,53.220001220703125,51.11000061035156,-0.021984253228228723,0.018391677078528623
213,213,213,213,2019-12-09,52.060001373291016,51.9900016784668,51.59999847412109,0.0013464068583250999,0.008914785131256098
214,214,214,214,2019-12-10,53.09000015258789,51.43000030517578,51.54999923706055,0.03227687803931545,0.029873927028503333
215,215,215,215,2019-12-11,52.18000030517578,51.36000061035156,52.040000915527344,0.015965725955598087,0.0026902265024109084
216,216,216,216,2019-12-12,52.2400016784668,51.77999877929688,52.84999847412109,0.008883795094908997,-0.011542039986112473
217,217,217,217,2019-12-13,52.18999862670898,51.59999847412109,52.66999816894531,0.011434111822382853,-0.009113338882159816
218,218,218,218,2019-12-16,53.11000061035156,52.04999923706055,53.220001220703125,0.020365060304098348,-0.002066903566863676
219,219,219,219,2019-12-17,52.70000076293945,52.060001373291016,51.9900016784668,0.012293495443063573,0.01365645434796603
220,220,220,220,2019-12-18,53.0,53.09000015258789,51.43000030517578,-0.001695237376704073,0.03052692369255583
221,221,221,221,2019-12-19,55.25,52.18000030517578,51.36000061035156,0.05883479641374589,0.07573986260553922
222,222,222,222,2019-12-20,55.560001373291016,52.2400016784668,51.77999877929688,0.06355282519435135,0.07300121056598963
223,223,223,223,2019-12-23,56.11000061035156,52.18999862670898,51.59999847412109,0.07511021434739917,0.08740314475963351
224,224,224,224,2019-12-24,56.02000045776367,53.11000061035156,52.04999923706055,0.05479193775126645,0.0762728391718479
225,225,225,225,2019-12-26,56.220001220703125,52.70000076293945,52.060001373291016,0.0667931765997063,0.07990779365492617
226,226,226,226,2019-12-27,56.45000076293945,53.0,53.09000015258789,0.06509435401772556,0.0632887662590782
227,227,227,227,2019-12-30,56.63999938964844,55.25,52.18000030517578,0.025158359993636914,0.08547334339571222
228,228,228,228,2019-12-31,56.29999923706055,55.560001373291016,52.2400016784668,0.013318895706962097,0.07771817435195971
229,229,229,229,2020-01-02,56.59999847412109,56.11000061035156,52.18999862670898,0.008732808027792638,0.08449894545801406
230,230,230,230,2020-01-03,55.97999954223633,56.02000045776367,53.11000061035156,-0.0007140470403512733,0.05403876668992891
231,231,231,231,2020-01-06,55.9900016784668,56.220001220703125,52.70000076293945,-0.004091062562119441,0.062428858973394785
232,232,232,232,2020-01-07,56.290000915527344,56.45000076293945,53.0,-0.002834363954821284,0.06207548897221393
233,233,233,233,2020-01-08,56.68000030517578,56.63999938964844,55.25,0.0007062308608474233,0.02588235846472009
234,234,234,234,2020-01-09,56.970001220703125,56.29999923706055,55.560001373291016,0.011900568254387123,0.025377966388782758
235,235,235,235,2020-01-10,57.68999862670898,56.59999847412109,56.11000061035156,0.019257953745109413,0.02815893778596612
236,236,236,236,2020-01-13,59.45000076293945,55.97999954223633,56.02000045776367,0.06198644603569603,0.06122813775701119
237,237,237,237,2020-01-14,60.310001373291016,55.9900016784668,56.220001220703125,0.07715662734987294,0.07274991219818294
238,238,238,238,2020-01-15,60.84000015258789,56.290000915527344,56.45000076293945,0.08083139390757133,0.0777679243634406
239,239,239,239,2020-01-16,61.470001220703125,56.68000030517578,56.63999938964844,0.08450954286762657,0.08527545697568328
240,240,240,240,2020-01-17,60.880001068115234,56.970001220703125,56.29999923706055,0.06863260950732086,0.08134994481562652
241,241,241,241,2020-01-21,61.52000045776367,57.68999862670898,56.59999847412109,0.06638935555948344,0.08692583244312502
242,242,242,242,2020-01-22,61.75,59.45000076293945,55.97999954223633,0.038687959756837254,0.10307253492223167
243,243,243,243,2020-01-23,61.56999969482422,60.310001373291016,55.9900016784668,0.020892029395495948,0.09966061527201986
244,244,244,244,2020-01-24,61.58000183105469,60.84000015258789,56.290000915527344,0.01216307818229545,0.0939776306535487
245,245,245,245,2020-01-27,62.0,61.470001220703125,56.68000030517578,0.008622072047696161,0.09386026228264543
