,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,JNPR,JNPR_6m,JNPR_12m,JNPR_6m_ret,JNPR_12m_ret
87,87,87,87,2019-06-11,23.486778259277344,21.698888778686523,21.76937866210937,0.08239543963868567,0.0788906116166368
88,88,88,88,2019-06-12,23.50422477722168,22.57103157043457,21.804004669189453,0.04134473003039374,0.07797742358928916
89,89,89,89,2019-06-13,23.469337463378903,23.094316482543945,21.622234344482425,0.01623866985275013,0.08542609840725457
90,90,90,90,2019-06-14,23.23386001586914,23.198972702026367,21.64820098876953,0.0015038301174312707,0.07324668816231905
91,91,91,91,2019-06-17,23.198972702026367,23.3210678100586,21.864595413208008,-0.005235399554885389,0.06102913242164476
92,92,92,92,2019-06-18,23.425731658935547,23.425731658935547,21.46341133117676,0.0,0.09142630206729585
93,93,93,93,2019-06-19,23.417007446289062,23.486778259277344,21.698888778686523,-0.0029706421297148733,0.07918003014468367
94,94,94,94,2019-06-20,23.49550437927246,23.50422477722168,22.57103157043457,-0.0003710140637214199,0.04095837649037026
95,95,95,95,2019-06-21,23.382116317749023,23.469337463378903,23.094316482543945,-0.0037163872122925046,0.012461933455472307
96,96,96,96,2019-06-24,23.21641540527344,23.23386001586914,23.198972702026367,-0.0007508270508552739,0.0007518739502438976
97,97,97,97,2019-06-25,22.95477104187012,23.198972702026367,23.3210678100586,-0.010526399737300296,-0.015706689383686467
98,98,98,98,2019-06-26,23.338512420654297,23.425731658935547,23.425731658935547,-0.0037232236564095356,-0.0037232236564095356
99,99,99,99,2019-06-27,23.417007446289062,23.417007446289062,23.486778259277344,0.0,-0.0029706421297148733
100,100,100,100,2019-06-28,23.22513771057129,23.49550437927246,23.50422477722168,-0.011507165981066825,-0.011873910724375714
101,101,101,101,2019-07-01,23.486778259277344,23.382116317749023,23.469337463378903,0.004476153488675916,0.000743131156797805
102,102,102,102,2019-07-02,23.50422477722168,23.21641540527344,23.23386001586914,0.012396804886720902,0.011636669979412595
103,103,103,103,2019-07-03,23.6088809967041,22.95477104187012,23.198972702026367,0.02849559917809108,0.017669243373088284
104,104,104,104,2019-07-05,23.861799240112305,23.338512420654297,23.425731658935547,0.022421601258309165,0.018614896965680305
105,105,105,105,2019-07-08,23.02454376220703,23.417007446289062,23.417007446289062,-0.016759771075882113,-0.016759771075882113
106,106,106,106,2019-07-09,22.946048736572266,23.22513771057129,23.49550437927246,-0.012016676821338779,-0.023385564907681733
107,107,107,107,2019-07-10,22.92860984802246,23.486778259277344,23.382116317749023,-0.023765218247181474,-0.01939544152307171
108,108,108,108,2019-07-11,23.085588455200195,23.50422477722168,23.21641540527344,-0.017811109534112024,-0.005635105497101334
109,109,109,109,2019-07-12,23.53038787841797,23.6088809967041,22.95477104187012,-0.003324728448463543,0.02507613060038394
110,110,110,110,2019-07-15,23.61759757995605,23.861799240112305,23.338512420654297,-0.010234000282164146,0.011958138302540888
111,111,111,111,2019-07-16,23.80074882507324,23.02454376220703,23.417007446289062,0.03371207138272525,0.01638729370797498
112,112,112,112,2019-07-17,23.53911018371582,22.946048736572266,23.22513771057129,0.025845907238849053,0.013518648503066721
113,113,113,113,2019-07-18,23.678651809692383,22.92860984802246,23.486778259277344,0.032712055665014894,0.0081694282756406
114,114,114,114,2019-07-19,23.56527137756348,23.085588455200195,23.50422477722168,0.020778457663929828,0.002597260744415797
115,115,115,115,2019-07-22,23.408287048339844,23.53038787841797,23.6088809967041,-0.005189070010618746,-0.00849654621039686
116,116,116,116,2019-07-23,23.460613250732425,23.61759757995605,23.861799240112305,-0.006646922011951606,-0.016812897692369932
117,117,117,117,2019-07-24,23.678651809692383,23.80074882507324,23.02454376220703,-0.0051299652913537885,0.028409164335278625
118,118,118,118,2019-07-25,23.085588455200195,23.53911018371582,22.946048736572266,-0.019266732046199775,0.006081209023387268
119,119,119,119,2019-07-26,23.268741607666016,23.678651809692383,22.92860984802246,-0.017311382646311713,0.014834382105938682
120,120,120,120,2019-07-29,23.417007446289062,23.56527137756348,23.085588455200195,-0.006291628426379203,0.014356098902655878
121,121,121,121,2019-07-30,23.591432571411133,23.408287048339844,23.53038787841797,0.007823960920039896,0.0025942918284467265
122,122,122,122,2019-07-31,23.56527137756348,23.460613250732425,23.61759757995605,0.0044610141138483606,-0.002215559911012299
123,123,123,123,2019-08-01,23.181528091430664,23.678651809692383,23.80074882507324,-0.02099459556469474,-0.02601685930949571
124,124,124,124,2019-08-02,22.63208198547364,23.085588455200195,23.53911018371582,-0.019644570490660374,-0.03853281586105395
125,125,125,125,2019-08-05,21.943090438842773,23.268741607666016,23.678651809692383,-0.05697133051606451,-0.07329646065994311
126,126,126,126,2019-08-06,22.01285743713379,23.417007446289062,23.56527137756348,-0.05996282882754911,-0.06587719341555076
127,127,127,127,2019-08-07,22.05646705627441,23.591432571411133,23.408287048339844,-0.06506453181638672,-0.05774963325055882
128,128,128,128,2019-08-08,22.335548400878903,23.56527137756348,23.460613250732425,-0.05218369680458668,-0.04795547489869634
129,129,129,129,2019-08-09,22.100074768066406,23.181528091430664,23.678651809692383,-0.04665151145769508,-0.06666667740685384
130,130,130,130,2019-08-12,21.89948272705078,22.63208198547364,23.085588455200195,-0.03236994541169813,-0.05137862222793954
131,131,131,131,2019-08-13,22.20472526550293,21.943090438842773,23.268741607666016,0.011923335383835498,-0.0457272834132354
132,132,132,132,2019-08-14,21.123275756835938,22.01285743713379,23.417007446289062,-0.04041191303030034,-0.09795152923421979
133,133,133,133,2019-08-15,20.45172500610352,22.05646705627441,23.591432571411133,-0.07275607857217503,-0.13308677019946702
134,134,134,134,2019-08-16,20.86163330078125,22.335548400878903,23.56527137756348,-0.06598965351751351,-0.11472976625070264
135,135,135,135,2019-08-19,21.036062240600582,22.100074768066406,23.181528091430664,-0.048145200350329764,-0.09255066544224833
136,136,136,136,2019-08-20,20.416837692260746,21.89948272705078,22.63208198547364,-0.0677022856324655,-0.09788071175399349
137,137,137,137,2019-08-21,20.80930519104004,22.20472526550293,21.943090438842773,-0.06284338390940614,-0.051669351268577635
138,138,138,138,2019-08-22,20.748254776000977,21.123275756835938,22.01285743713379,-0.01775392155800437,-0.05744836465435588
139,139,139,139,2019-08-23,20.12903213500977,20.45172500610352,22.05646705627441,-0.01577827156376521,-0.08738638497031392
140,140,140,140,2019-08-26,20.18136405944824,20.86163330078125,22.335548400878903,-0.032608628074559,-0.09644644952375103
141,141,141,141,2019-08-27,19.92844581604004,21.036062240600582,22.100074768066406,-0.05265322054537336,-0.09826342104345598
142,142,142,142,2019-08-28,19.86739158630371,20.416837692260746,21.89948272705078,-0.026911420575445377,-0.09279174152533665
143,143,143,143,2019-08-29,20.207523345947266,20.80930519104004,22.20472526550293,-0.02891888218122174,-0.08994490567548252
144,144,144,144,2019-08-30,20.19880485534668,20.748254776000977,21.123275756835938,-0.0264817415530213,-0.04376550834877391
145,145,145,145,2019-09-03,19.908620834350582,20.12903213500977,20.45172500610352,-0.010949920452252293,-0.0265554211975203
146,146,146,146,2019-09-04,20.3043270111084,20.18136405944824,20.86163330078125,0.006092895965701173,-0.02671441308730038
147,147,147,147,2019-09-05,20.99022483825684,19.92844581604004,21.036062240600582,0.05327956991820182,-0.0021789915726373454
148,148,148,148,2019-09-06,21.25403213500977,19.86739158630371,20.416837692260746,0.06979479629635876,0.04100509860380441
149,149,149,149,2019-09-09,21.122129440307617,20.207523345947266,20.80930519104004,0.04526067240910958,0.015032902175045715
150,150,150,150,2019-09-10,21.55301094055176,20.19880485534668,20.748254776000977,0.06704387189753058,0.03878669185620498
151,151,151,151,2019-09-11,21.53542709350586,19.908620834350582,20.12903213500977,0.08171365925802188,0.06986898073703163
152,152,152,152,2019-09-12,21.491453170776367,20.3043270111084,20.18136405944824,0.05846665880718427,0.06491578604245984
153,153,153,153,2019-09-13,21.34196853637696,20.99022483825684,19.92844581604004,0.01675750025693068,0.07092990258172582
154,154,154,154,2019-09-16,21.43869400024414,21.25403213500977,19.86739158630371,0.008688321541125088,0.07908951746960402
155,155,155,155,2019-09-17,21.18368148803711,21.122129440307617,20.207523345947266,0.002914102382690187,0.04830666902510927
156,156,156,156,2019-09-18,21.078161239624023,21.55301094055176,20.19880485534668,-0.022031710661562953,0.04353507004869028
157,157,157,157,2019-09-19,20.99022483825684,21.53542709350586,19.908620834350582,-0.025316528568566365,0.054328424500407646
158,158,158,158,2019-09-20,20.972639083862305,21.491453170776367,20.3043270111084,-0.024140484256296557,0.032914761094434475
159,159,159,159,2019-09-23,21.38593292236328,21.34196853637696,20.99022483825684,0.002059996757627358,0.018852017410753152
160,160,160,160,2019-09-24,21.29800033569336,21.43869400024414,21.25403213500977,-0.006562604258877891,0.0020686992662990455
161,161,161,161,2019-09-25,21.79043960571289,21.18368148803711,21.122129440307617,0.028642713402692976,0.0316402835847569
162,162,162,162,2019-09-26,21.764057159423828,21.078161239624023,21.55301094055176,0.032540595548268936,0.009791959900831593
163,163,163,163,2019-09-27,21.86958122253418,20.99022483825684,21.53542709350586,0.0418936143396913,0.015516484886853643
164,164,164,164,2019-09-30,21.764057159423828,20.972639083862305,21.491453170776367,0.037735740952624885,0.012684297635961794
165,165,165,165,2019-10-01,20.84952735900879,21.38593292236328,21.34196853637696,-0.025082168044844644,-0.023073840472063956
166,166,166,166,2019-10-02,20.45381546020508,21.29800033569336,21.43869400024414,-0.0396368138878046,-0.045939297423054026
167,167,167,167,2019-10-03,20.761594772338867,21.79043960571289,21.18368148803711,-0.04721542346049257,-0.019925087900165228
168,168,168,168,2019-10-04,20.95505142211914,21.764057159423828,21.078161239624023,-0.03717164182112931,-0.0058406336352268
169,169,169,169,2019-10-07,20.858322143554688,21.86958122253418,20.99022483825684,-0.046240440943492,-0.006284005803584569
170,170,170,170,2019-10-08,20.357091903686523,21.764057159423828,20.972639083862305,-0.06464627644704057,-0.02935001063597298
171,171,171,171,2019-10-09,20.532957077026367,20.84952735900879,21.38593292236328,-0.015183571144390284,-0.03988490230627051
172,172,172,172,2019-10-10,20.72641944885254,20.45381546020508,21.29800033569336,0.01332778176168814,-0.026837302931341678
173,173,173,173,2019-10-11,20.83194351196289,20.761594772338867,21.79043960571289,0.0033884073162697703,-0.04398700123051702
174,174,174,174,2019-10-14,20.71762466430664,20.95505142211914,21.764057159423828,-0.011330287529711547,-0.04808076396105598
175,175,175,175,2019-10-15,20.744001388549805,20.858322143554688,21.86958122253418,-0.005480822197398427,-0.05146782750574985
176,176,176,176,2019-10-16,20.69124412536621,20.357091903686523,21.764057159423828,0.016414536185258122,-0.049292878905764614
177,177,177,177,2019-10-17,21.09574508666992,20.532957077026367,20.84952735900879,0.027409009210525914,0.01180927142479038
178,178,178,178,2019-10-18,21.01660346984864,20.72641944885254,20.45381546020508,0.014000682641408524,0.027515062445855998
179,179,179,179,2019-10-21,21.324382781982425,20.83194351196289,20.761594772338867,0.023638661929778593,0.02710716666107804
180,180,180,180,2019-10-22,21.772851943969727,20.71762466430664,20.95505142211914,0.05093379655058072,0.039026414460971326
181,181,181,181,2019-10-23,21.94872283935547,20.744001388549805,20.858322143554688,0.05807565417300076,0.052276529641082314
182,182,182,182,2019-10-24,21.55301094055176,20.69124412536621,20.357091903686523,0.04164886412649671,0.05874704709903411
183,183,183,183,2019-10-25,22.186147689819336,21.09574508666992,20.532957077026367,0.05168827167135359,0.08051400519619589
184,184,184,184,2019-10-28,22.115800857543945,21.01660346984864,20.72641944885254,0.05230138110909621,0.06703431878912047
185,185,185,185,2019-10-29,21.63215446472168,21.324382781982425,20.83194351196289,0.014432853034288096,0.03841268829762634
186,186,186,186,2019-10-30,21.922340393066406,21.772851943969727,20.71762466430664,0.0068658184734538,0.05814931722531447
187,187,187,187,2019-10-31,21.82561492919922,21.94872283935547,20.744001388549805,-0.005608887180237665,0.05214102720058822
188,188,188,188,2019-11-01,21.53542709350586,21.55301094055176,20.69124412536621,-0.0008158417909406301,0.040799043451656525
189,189,189,189,2019-11-04,21.931135177612305,22.186147689819336,21.09574508666992,-0.01149422224048613,0.0395999329490504
190,190,190,190,2019-11-05,22.28287506103516,22.115800857543945,21.01660346984864,0.007554517449646081,0.06025101025497159
191,191,191,191,2019-11-06,22.82807922363281,21.63215446472168,21.324382781982425,0.05528458854440399,0.07051535592021452
192,192,192,192,2019-11-07,22.64341354370117,21.922340393066406,21.772851943969727,0.0328921610423869,0.03998381112275706
193,193,193,193,2019-11-08,23.01274299621582,21.82561492919922,21.94872283935547,0.054391506075204044,0.048477543073827345
194,194,194,194,2019-11-11,23.12705421447754,21.53542709350586,21.55301094055176,0.07390738591163792,0.07303124738661149
195,195,195,195,2019-11-12,22.60824012756348,21.931135177612305,22.186147689819336,0.030874140552577423,0.019025044079095776
196,196,196,196,2019-11-13,22.29166984558105,22.28287506103516,22.115800857543945,0.00039468805177977906,0.007952187179200099
197,197,197,197,2019-11-14,22.04545021057129,22.82807922363281,21.63215446472168,-0.03428361209870434,0.01910562105700686
198,198,198,198,2019-11-15,22.4323673248291,22.64341354370117,21.922340393066406,-0.009320424169472208,0.023265167980148993
199,199,199,199,2019-11-18,22.9335994720459,23.01274299621582,21.82561492919922,-0.0034391173700125677,0.05076532993186689
200,200,200,200,2019-11-19,22.968774795532227,23.12705421447754,21.53542709350586,-0.006843907463417009,0.06655766313817857
201,201,201,201,2019-11-20,22.476333618164062,22.60824012756348,21.931135177612305,-0.005834443930847977,0.024859563179762123
202,202,202,202,2019-11-21,22.265289306640625,22.29166984558105,22.28287506103516,-0.0011834258771625805,-0.0007892049094367914
203,203,203,203,2019-11-22,22.388399124145508,22.04545021057129,22.82807922363281,0.015556448623116115,-0.01926049472581648
204,204,204,204,2019-11-25,22.74014472961425,22.4323673248291,22.64341354370117,0.013720237384152068,0.004271934782553499
205,205,205,205,2019-11-26,22.546688079833984,22.9335994720459,23.01274299621582,-0.016870940502973664,-0.020252036728453993
206,206,206,206,2019-11-27,22.221324920654297,22.968774795532227,23.12705421447754,-0.03254200023865961,-0.039163193263768825
207,207,207,207,2019-11-29,22.20360374450684,22.476333618164062,22.60824012756348,-0.012134090830402067,-0.017897739088648335
208,208,208,208,2019-12-02,21.95551872253418,22.265289306640625,22.29166984558105,-0.013912713185094572,-0.015079674397452503
209,209,209,209,2019-12-03,21.70743179321289,22.388399124145508,22.04545021057129,-0.03041607964716897,-0.015332797204400506
210,210,210,210,2019-12-04,21.52136993408203,22.74014472961425,22.4323673248291,-0.053595736088039136,-0.04061084492579348
211,211,211,211,2019-12-05,21.30872344970703,22.546688079833984,22.9335994720459,-0.05490671737434483,-0.07085132991528231
212,212,212,212,2019-12-06,21.23784065246582,22.221324920654297,22.968774795532227,-0.04425857916664311,-0.07536031671149912
213,213,213,213,2019-12-09,21.19354248046875,22.20360374450684,22.476333618164062,-0.045490870565908836,-0.057072971040910137
214,214,214,214,2019-12-10,21.0340576171875,21.95551872253418,22.265289306640625,-0.041969452737226076,-0.055298256963852266
215,215,215,215,2019-12-11,21.27328109741211,21.70743179321289,22.388399124145508,-0.020000094895450737,-0.04980785006332866
216,216,216,216,2019-12-12,21.57452774047852,21.52136993408203,22.74014472961425,0.0024700010528746486,-0.05125811655973156
217,217,217,217,2019-12-13,21.37960433959961,21.30872344970703,22.546688079833984,0.003326378985577083,-0.051762978939608795
218,218,218,218,2019-12-16,21.361888885498047,21.23784065246582,22.221324920654297,0.005840906100678556,-0.03867618327102629
219,219,219,219,2019-12-17,21.450483322143555,21.19354248046875,22.20360374450684,0.012123543853586272,-0.033918837276566305
220,220,220,220,2019-12-18,21.459346771240234,21.0340576171875,21.95551872253418,0.020219073361538165,-0.022598962819525448
221,221,221,221,2019-12-19,21.645408630371094,21.27328109741211,21.70743179321289,0.017492719212188312,-0.002857231727485532
222,222,222,222,2019-12-20,21.70743179321289,21.57452774047852,21.52136993408203,0.006160229986634347,0.008645446814061986
223,223,223,223,2019-12-23,21.680850982666016,21.37960433959961,21.30872344970703,0.014090375026652557,0.01746362393961709
224,224,224,224,2019-12-24,21.52136993408203,21.361888885498047,21.23784065246582,0.007465681028434368,0.013350193470977656
225,225,225,225,2019-12-26,21.69857215881348,21.450483322143555,21.19354248046875,0.01156565252838937,0.023829413077598893
226,226,226,226,2019-12-27,21.6276912689209,21.459346771240234,21.0340576171875,0.007844809978385658,0.028222498128384066
227,227,227,227,2019-12-30,21.70743179321289,21.645408630371094,21.27328109741211,0.0028654188932599745,0.02040826207357349
228,228,228,228,2019-12-31,21.82261276245117,21.70743179321289,21.57452774047852,0.005306061552352359,0.011498978098472445
229,229,229,229,2020-01-02,21.89349937438965,21.680850982666016,21.37960433959961,0.009808120165285317,0.024036695283373266
230,230,230,230,2020-01-03,21.56567001342773,21.52136993408203,21.361888885498047,0.002058422836528795,0.009539471393282373
231,231,231,231,2020-01-06,21.52136993408203,21.69857215881348,21.450483322143555,-0.008166538490850583,0.0033046626909940535
232,232,232,232,2020-01-07,21.43276596069336,21.6276912689209,21.459346771240234,-0.009012765431308356,-0.001238658885110988
233,233,233,233,2020-01-08,21.361888885498047,21.70743179321289,21.645408630371094,-0.01591818465705752,-0.013098378030860336
234,234,234,234,2020-01-09,21.592248916625977,21.82261276245117,21.70743179321289,-0.01055619912852801,-0.005306149418510597
235,235,235,235,2020-01-10,21.40618705749512,21.89349937438965,21.680850982666016,-0.02225831095163211,-0.012668502974836682
236,236,236,236,2020-01-13,21.742870330810547,21.56567001342773,21.52136993408203,0.00821677774316698,0.010292114182645085
237,237,237,237,2020-01-14,21.67198944091797,21.52136993408203,21.69857215881348,0.0069986021938786,-0.0012250906511704907
238,238,238,238,2020-01-15,21.68971061706543,21.43276596069336,21.6276912689209,0.011988403962572836,0.002867589858454034
239,239,239,239,2020-01-16,22.06183624267578,21.361888885498047,21.70743179321289,0.03276617348444821,0.01632641082735997
240,240,240,240,2020-01-17,21.8846378326416,21.592248916625977,21.82261276245117,0.01354138316692377,0.002842238501209904
241,241,241,241,2020-01-21,21.72515296936035,21.40618705749512,21.89349937438965,0.014900641156153416,-0.0076893328997109656
242,242,242,242,2020-01-22,21.636550903320312,21.742870330810547,21.56567001342773,-0.004889852437724218,0.003286746474765234
