,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,APH,APH_6m,APH_12m,APH_6m_ret,APH_12m_ret
241,241,241,241,2020-01-21,51.98451232910156,52.01333618164063,52.45029830932617,-0.0005541627331576704,-0.008880521088319271
242,242,242,242,2020-01-22,51.20182037353516,52.392677307128906,51.90288543701172,-0.02272945370996926,-0.013507246419418362
243,243,243,243,2020-01-23,51.06257629394531,52.5799446105957,51.63399505615234,-0.0288583095301439,-0.011066716057620662
244,244,244,244,2020-01-24,50.59198760986328,52.20059585571289,51.91249465942383,-0.030815898161315025,-0.025437171883644583
245,245,245,245,2020-01-27,49.281097412109375,52.719200134277344,52.0373420715332,-0.06521538098853963,-0.05296666873636535
246,246,246,246,2020-01-28,49.655643463134766,52.55593490600586,52.21980667114258,-0.055184851112593636,-0.04910326888331451
247,247,247,247,2020-01-29,49.66044235229492,51.98451232910156,52.01333618164063,-0.044706968915924516,-0.04523635671299664
248,248,248,248,2020-01-30,48.91615676879883,51.20182037353516,52.392677307128906,-0.04464028013187071,-0.06635508466098261
249,249,249,249,2020-01-31,47.76371765136719,51.06257629394531,52.5799446105957,-0.06460423429456463,-0.09159817483447807
250,250,250,250,2020-02-03,47.99420166015625,50.59198760986328,52.20059585571289,-0.05134777407323232,-0.08058134445789644
251,251,251,251,2020-02-04,49.86211395263672,49.281097412109375,52.719200134277344,0.011789845824021317,-0.05419441445172812
252,252,252,252,2020-02-05,50.241458892822266,49.655643463134766,52.55593490600586,0.011797559931378654,-0.04403833776952004
253,253,253,253,2020-02-06,49.91975021362305,49.66044235229492,51.98451232910156,0.005221618033294462,-0.039718793597735336
254,254,254,254,2020-02-07,49.63163375854492,48.91615676879883,51.20182037353516,0.0146265985925218,-0.030666616997895413
255,255,255,255,2020-02-10,49.36272430419922,47.76371765136719,51.06257629394531,0.03347743290217409,-0.0332895853111832
256,256,256,256,2020-02-11,49.27629089355469,47.99420166015625,50.59198760986328,0.026713419310041342,-0.02600602938264651
257,257,257,257,2020-02-12,49.72286224365234,49.86211395263672,49.281097412109375,-0.002792735765608678,0.008964184134308884
258,258,258,258,2020-02-13,50.11661529541016,50.241458892822266,49.655643463134766,-0.0024848720591180706,0.00928337244522126
259,259,259,259,2020-02-14,49.97256088256836,49.91975021362305,49.66044235229492,0.001057911322058347,0.006285053364189608
260,260,260,260,2020-02-18,48.685672760009766,49.63163375854492,48.91615676879883,-0.01905963851879633,-0.004711817608207491
261,261,261,261,2020-02-19,49.5115852355957,49.36272430419922,47.76371765136719,0.003015654696834069,0.03659404397677757
262,262,262,262,2020-02-20,49.7996940612793,49.27629089355469,47.99420166015625,0.010621805298926645,0.03761896934774778
263,263,263,263,2020-02-21,48.8585319519043,49.72286224365234,49.86211395263672,-0.017382955299569125,-0.020127145064200658
264,264,264,264,2020-02-24,46.89938735961914,50.11661529541016,50.241458892822266,-0.06419483671886494,-0.0665201928218806
265,265,265,265,2020-02-25,45.84298324584961,49.97256088256836,49.91975021362305,-0.08263690240776211,-0.08166641360038085
266,266,266,266,2020-02-26,45.93902969360352,48.685672760009766,49.63163375854492,-0.0564158388022179,-0.0744002118267093
267,267,267,267,2020-02-27,44.455265045166016,49.5115852355957,49.36272430419922,-0.10212398101110509,-0.0994162969772665
268,268,268,268,2020-02-28,44.02309799194336,49.7996940612793,49.27629089355469,-0.11599661761431201,-0.10660690580301857
269,269,269,269,2020-03-02,45.58369445800781,48.8585319519043,49.72286224365234,-0.06702693190045483,-0.08324476103893097
270,270,270,270,2020-03-03,44.64253234863281,46.89938735961914,50.11661529541016,-0.048121204519816496,-0.1092269083718167
271,271,271,271,2020-03-04,46.57767105102539,45.84298324584961,49.97256088256836,0.016026177904604255,-0.06793507820263
272,272,272,272,2020-03-05,44.858619689941406,45.93902969360352,48.685672760009766,-0.023518346183366456,-0.07860737775840876
273,273,273,273,2020-03-06,44.44566345214844,44.455265045166016,49.5115852355957,-0.00021598325885185954,-0.10231790719973122
274,274,274,274,2020-03-09,41.06998062133789,44.02309799194336,49.7996940612793,-0.06708108936690271,-0.17529652750877056
275,275,275,275,2020-03-10,43.4516830444336,45.58369445800781,48.8585319519043,-0.04677136065700516,-0.1106633517518113
276,276,276,276,2020-03-11,40.46495056152344,44.64253234863281,46.89938735961914,-0.09357851285148511,-0.13719660661571498
277,277,277,277,2020-03-12,36.071285247802734,46.57767105102539,45.84298324584961,-0.22556700595255208,-0.2131558050147523
278,278,278,278,2020-03-13,38.22249603271485,44.858619689941406,45.93902969360352,-0.14793419198126967,-0.16797337062526396
279,279,279,279,2020-03-16,32.919036865234375,44.44566345214844,44.455265045166016,-0.25934198505831696,-0.25950195479007876
280,280,280,280,2020-03-17,34.35930252075195,41.06998062133789,44.02309799194336,-0.16339618375907894,-0.219516479121028
281,281,281,281,2020-03-18,32.95276641845703,43.4516830444336,45.58369445800781,-0.24162278398377346,-0.2770931182681239
282,282,282,282,2020-03-19,33.12135314941406,40.46495056152344,44.64253234863281,-0.1814804493815969,-0.2580762916683329
283,283,283,283,2020-03-20,33.7379150390625,36.071285247802734,46.57767105102539,-0.06468774796102861,-0.27566333228419815
284,284,284,284,2020-03-23,33.23695755004883,38.22249603271485,44.858619689941406,-0.13043466544934357,-0.25907311059101734
285,285,285,285,2020-03-24,35.717681884765625,32.919036865234375,44.44566345214844,0.08501600551038258,-0.19637419917872578
286,286,286,286,2020-03-25,36.08858489990234,34.35930252075195,41.06998062133789,0.05032937959395278,-0.12129043272174012
287,287,287,287,2020-03-26,38.13578414916992,32.95276641845703,43.4516830444336,0.15728627044222465,-0.12234046008822375
288,288,288,288,2020-03-27,35.77548599243164,33.12135314941406,40.46495056152344,0.08013358726753994,-0.11588954154192954
289,289,289,289,2020-03-30,36.52693557739258,33.7379150390625,36.071285247802734,0.08266724648221113,0.012631940516109053
290,290,290,290,2020-03-31,35.105934143066406,33.23695755004883,38.22249603271485,0.05623187953359565,-0.08153737231030023
291,291,291,291,2020-04-01,33.4874267578125,35.717681884765625,32.919036865234375,-0.06244120584724666,0.017266297762751348
292,292,292,292,2020-04-02,33.12135314941406,36.08858489990234,34.35930252075195,-0.08222078418198953,-0.036029525645644545
293,293,293,293,2020-04-03,32.95756530761719,38.13578414916992,32.95276641845703,-0.13578372536665007,0.00014562932590300726
294,294,294,294,2020-04-06,36.290897369384766,35.77548599243164,33.12135314941406,0.01440683089706063,0.09569488920553892
295,295,295,295,2020-04-07,36.46913528442383,36.52693557739258,33.7379150390625,-0.0015824019194351502,0.08095403175326821
296,296,296,296,2020-04-08,38.35256576538086,35.105934143066406,33.23695755004883,0.09248099221868111,0.153913251765865
297,297,297,297,2020-04-09,39.45564270019531,33.4874267578125,35.717681884765625,0.1782225903932868,0.10465295109266348
298,298,298,298,2020-04-13,38.85352325439453,33.12135314941406,36.08858489990234,0.1730656981048455,0.07661531650967213
299,299,299,299,2020-04-14,39.725379943847656,32.95756530761719,38.13578414916992,0.20534935068963622,0.04168252548472462
300,300,300,300,2020-04-15,38.71383285522461,36.290897369384766,35.77548599243164,0.0667642759333873,0.08213296846378504
301,301,301,301,2020-04-16,38.94985580444336,36.46913528442383,36.52693557739258,0.06802246613944418,0.06633242533902539
302,302,302,302,2020-04-17,40.56835174560547,38.35256576538086,35.105934143066406,0.05777412634605783,0.15559812709378984
303,303,303,303,2020-04-20,39.13772201538086,39.45564270019531,33.4874267578125,-0.008057673454470948,0.16872885750321687
304,304,304,304,2020-04-21,37.051979064941406,38.85352325439453,33.12135314941406,-0.04636758879387759,0.11867347018691721
305,305,305,305,2020-04-22,39.34003448486328,39.725379943847656,32.95756530761719,-0.009700233440915196,0.19365718061009107
306,306,306,306,2020-04-23,40.45275115966797,38.71383285522461,36.290897369384766,0.044917234388707206,0.11468037695298694
307,307,307,307,2020-04-24,41.507659912109375,38.94985580444336,36.46913528442383,0.0656691547334105,0.1381585987271141
308,308,308,308,2020-04-27,42.16276168823242,40.56835174560547,38.35256576538086,0.039301817156021546,0.09934657165208116
309,309,309,309,2020-04-28,42.55293655395508,39.13772201538086,39.45564270019531,0.08726145423670961,0.07850065647883708
310,310,310,310,2020-04-29,44.39301681518555,37.051979064941406,38.85352325439453,0.19812808750046584,0.14257377701684937
311,311,311,311,2020-04-30,42.51440048217773,39.34003448486328,39.725379943847656,0.08069047317525446,0.07020752330808144
312,312,312,312,2020-05-01,41.1849250793457,40.45275115966797,38.71383285522461,0.018099483933436966,0.06382969708429709
313,313,313,313,2020-05-04,40.4238510131836,41.507659912109375,38.94985580444336,-0.02611105760287835,0.03784340604855574
314,314,314,314,2020-05-05,41.54619216918945,42.16276168823242,40.56835174560547,-0.014623556293634654,0.024103528526763673
315,315,315,315,2020-05-06,41.464317321777344,42.55293655395508,39.13772201538086,-0.025582705221704694,0.05944636495404998
316,316,316,316,2020-05-07,42.023075103759766,44.39301681518555,37.051979064941406,-0.05338546198137839,0.13416546603638801
317,317,317,317,2020-05-08,43.140602111816406,42.51440048217773,39.34003448486328,0.014729165236639918,0.09660814172431542
318,318,318,318,2020-05-11,41.95563507080078,41.1849250793457,40.45275115966797,0.018713400351469733,0.037151587173908096
319,319,319,319,2020-05-12,40.59243392944336,40.4238510131836,41.507659912109375,0.004170382386496918,-0.022049568311101275
320,320,320,320,2020-05-13,39.41228103637695,41.54619216918945,42.16276168823242,-0.0513623757412599,-0.06523483144186748
321,321,321,321,2020-05-14,40.11556243896485,41.464317321777344,42.55293655395508,-0.03252808607327817,-0.05727863485754392
322,322,322,322,2020-05-15,39.6483154296875,42.023075103759766,44.39301681518555,-0.056510849532279916,-0.10687945370441743
323,323,323,323,2020-05-18,42.601104736328125,43.140602111816406,42.51440048217773,-0.012505559706606606,0.0020394090747379856
324,324,324,324,2020-05-19,42.928653717041016,41.95563507080078,41.1849250793457,0.02319160810218346,0.042339002300863626
325,325,325,325,2020-05-20,43.81497573852539,40.59243392944336,40.4238510131836,0.07938774537844573,0.08388920501997266
326,326,326,326,2020-05-21,43.453704833984375,39.41228103637695,41.54619216918945,0.10254224549645441,0.045913056412653086
327,327,327,327,2020-05-22,43.7379035949707,40.11556243896485,41.464317321777344,0.09029765347344143,0.0548323575557641
328,328,328,328,2020-05-26,45.274513244628906,39.6483154296875,42.023075103759766,0.14190256897342657,0.07737268471764547
329,329,329,329,2020-05-27,46.01632308959961,42.601104736328125,43.140602111816406,0.08016736594999974,0.066659268461984
330,330,330,330,2020-05-28,45.92962265014648,42.928653717041016,41.95563507080078,0.06990596427472395,0.09471880410437183
331,331,331,331,2020-05-29,46.512474060058594,43.81497573852539,40.59243392944336,0.06156566963841459,0.14584097472216828
332,332,332,332,2020-06-01,47.076053619384766,43.453704833984375,39.41228103637695,0.08336110348334258,0.19445138371804127
333,333,333,333,2020-06-02,47.65890884399414,43.7379035949707,40.11556243896485,0.08964776376420347,0.1880403999446938
334,334,334,334,2020-06-03,49.70611572265625,45.274513244628906,39.6483154296875,0.0978829403219057,0.2536753499856834
335,335,335,335,2020-06-04,48.92575073242188,46.01632308959961,42.601104736328125,0.06322599128916173,0.14846201842039108
336,336,336,336,2020-06-05,51.54136276245117,45.92962265014648,42.928653717041016,0.12218128058769917,0.20062844509822697
337,337,337,337,2020-06-08,50.13481903076172,46.512474060058594,43.81497573852539,0.0778790000726648,0.1442393425013231
338,338,338,338,2020-06-09,48.99802780151367,47.076053619384766,43.453704833984375,0.0408270029953719,0.12759149050032614
339,339,339,339,2020-06-10,48.33327865600586,47.65890884399414,43.7379035949707,0.014149921355085748,0.10506619392621208
340,340,340,340,2020-06-11,45.525001525878906,49.70611572265625,45.274513244628906,-0.08411669542047062,0.00553265542351733
341,341,341,341,2020-06-12,45.765846252441406,48.92575073242188,46.01632308959961,-0.06458571269068913,-0.005443217109513343
342,342,342,342,2020-06-15,46.59654998779297,51.54136276245117,45.92962265014648,-0.09593872784172075,0.014520636120322283
343,343,343,343,2020-06-16,47.60593795776367,50.13481903076172,46.512474060058594,-0.050441611676036446,0.023509046117244914
344,344,344,344,2020-06-17,47.55765151977539,48.99802780151367,47.076053619384766,-0.029396617504139355,0.010230209700337278
345,345,345,345,2020-06-18,47.311336517333984,48.33327865600586,47.65890884399414,-0.021143654374146004,-0.007292914065613498
346,346,346,346,2020-06-19,46.86217498779297,45.525001525878906,49.70611572265625,0.029372288129500435,-0.05721510710536171
347,347,347,347,2020-06-22,47.11813735961914,45.765846252441406,48.92575073242188,0.029548041124785263,-0.03694605286056207
348,348,348,348,2020-06-23,46.92013168334961,46.59654998779297,51.54136276245117,0.006944327329843292,-0.0896606304416191
349,349,349,349,2020-06-24,45.693389892578125,47.60593795776367,50.13481903076172,-0.04017456954387444,-0.08858971118372683
350,350,350,350,2020-06-25,45.97834777832031,47.55765151977539,48.99802780151367,-0.03320819449628154,-0.0616286034088106
351,351,351,351,2020-06-26,45.38429641723633,47.311336517333984,48.33327865600586,-0.04073104338093736,-0.06101349465153849
352,352,352,352,2020-06-29,45.99283599853516,46.86217498779297,45.525001525878906,-0.018550973988814223,0.010276429587603886
353,353,353,353,2020-06-30,46.27294921875,47.11813735961914,45.765846252441406,-0.01793763905432899,0.011080379973997356
354,354,354,354,2020-07-01,45.9203987121582,46.92013168334961,46.59654998779297,-0.021307122024684766,-0.014510758324637774
355,355,355,355,2020-07-02,46.30193328857422,45.693389892578125,47.60593795776367,0.013317974381562347,-0.02739163905028774
356,356,356,356,2020-07-06,47.39827346801758,45.97834777832031,47.55765151977539,0.030882486176825763,-0.0033512599269444054
357,357,357,357,2020-07-07,46.47097396850586,45.38429641723633,47.311336517333984,0.023943910935167123,-0.017762392920779857
358,358,358,358,2020-07-08,45.90590286254883,45.99283599853516,46.86217498779297,-0.0018901451519341972,-0.020406055107199728
359,359,359,359,2020-07-09,45.63543701171875,46.27294921875,47.11813735961914,-0.013777211476568851,-0.03146771988425601
360,360,360,360,2020-07-10,45.84794235229492,45.9203987121582,46.92013168334961,-0.0015778687009548875,-0.02285137088468936
361,361,361,361,2020-07-13,45.62095260620117,46.30193328857422,45.693389892578125,-0.01470739198142923,-0.0015852902694951654
362,362,362,362,2020-07-14,47.04087448120117,47.39827346801758,45.97834777832031,-0.007540337667733099,0.023109284135300445
363,363,363,363,2020-07-15,48.509090423583984,46.47097396850586,45.38429641723633,0.043857838152034256,0.06885187725772268
364,364,364,364,2020-07-16,48.736083984375,45.90590286254883,45.99283599853516,0.061651790844856835,0.05964511485934909
365,365,365,365,2020-07-17,49.27217102050781,45.63543701171875,46.27294921875,0.0796910087188425,0.06481587736237304
366,366,366,366,2020-07-20,49.01137161254883,45.84794235229492,45.9203987121582,0.06899828210274217,0.06731154317203769
367,367,367,367,2020-07-21,49.310813903808594,45.62095260620117,46.30193328857422,0.08088084721637023,0.0649839089111397
368,368,368,368,2020-07-22,49.87587356567383,47.04087448120117,47.39827346801758,0.06026671731210276,0.052271948245710576
369,369,369,369,2020-07-23,51.00119018554688,48.509090423583984,46.47097396850586,0.05137387116933656,0.09748485624835901
370,370,370,370,2020-07-24,50.41679763793945,48.736083984375,45.90590286254883,0.03448602177604787,0.09826393762251273
371,371,371,371,2020-07-27,51.27648162841797,49.27217102050781,45.63543701171875,0.0406783497945713,0.12361105724156096
372,372,372,372,2020-07-28,50.32986068725586,49.01137161254883,45.84794235229492,0.026901697123070223,0.09775615011295247
373,373,373,373,2020-07-29,51.11227798461914,49.310813903808594,45.62095260620117,0.03653284012558977,0.12036849440253783
374,374,374,374,2020-07-30,50.79351043701172,49.87587356567383,47.04087448120117,0.01839841201236503,0.07977394122020853
375,375,375,375,2020-07-31,51.07846450805664,51.00119018554688,48.509090423583984,0.001515147435356523,0.05296685759383957
376,376,376,376,2020-08-03,51.86570739746094,50.41679763793945,48.736083984375,0.028738631317415386,0.06421573415888959
377,377,377,377,2020-08-04,52.36315155029297,51.27648162841797,49.27217102050781,0.021192365142165936,0.06273278537896454
378,378,378,378,2020-08-05,52.4742431640625,50.32986068725586,49.01137161254883,0.04260656492040771,0.07065445094842104
379,379,379,379,2020-08-06,52.329345703125,51.11227798461914,49.310813903808594,0.02381165086932935,0.06121439822925456
380,380,380,380,2020-08-07,52.140995025634766,50.79351043701172,49.87587356567383,0.02652867614444654,0.045415173670659614
381,381,381,381,2020-08-10,52.21826934814453,51.07846450805664,51.00119018554688,0.022314782777154818,0.023863740398406552
382,382,382,382,2020-08-11,52.55150985717773,51.86570739746094,50.41679763793945,0.013222657014225314,0.04234128939660908
383,383,383,383,2020-08-12,53.02482223510742,52.36315155029297,51.27648162841797,0.012636189099102246,0.03409634497466185
384,384,384,384,2020-08-13,53.40153503417969,52.4742431640625,50.32986068725586,0.01767137197611368,0.061030853353854386
385,385,385,385,2020-08-14,53.019996643066406,52.329345703125,51.11227798461914,0.013198157375397201,0.03732407816026795
386,386,386,386,2020-08-17,53.07311630249024,52.140995025634766,50.79351043701172,0.017876936878500338,0.04487986449185133
387,387,387,387,2020-08-18,52.71572494506836,52.21826934814453,51.07846450805664,0.009526466563019254,0.032053830372161585
388,388,388,388,2020-08-19,52.71089172363281,52.55150985717773,51.86570739746094,0.003032869405431793,0.01629562901157411
389,389,389,389,2020-08-20,51.822242736816406,53.02482223510742,52.36315155029297,-0.022679557377088044,-0.010329951453686648
390,390,390,390,2020-08-21,52.27621841430664,53.40153503417969,52.4742431640625,-0.021072739185358347,-0.0037737514219448043
391,391,391,391,2020-08-24,52.52253723144531,53.019996643066406,52.329345703125,-0.009382486667624979,0.003691839172160316
392,392,392,392,2020-08-25,52.59981536865234,53.07311630249024,52.140995025634766,-0.008917903579287234,0.00879960849983763
393,393,393,393,2020-08-26,52.66743469238281,52.71572494506836,52.21826934814453,-0.0009160502437529638,0.00860168959724894
394,394,394,394,2020-08-27,52.2086067199707,52.71089172363281,52.55150985717773,-0.009529055328747371,-0.006525086303684757
395,395,395,395,2020-08-28,53.019996643066406,51.822242736816406,53.02482223510742,0.023112737754961588,-9.10062841817938e-05
396,396,396,396,2020-08-31,53.02965927124024,52.27621841430664,53.40153503417969,0.014412688595076384,-0.006963765418005807
397,397,397,397,2020-09-01,53.50778198242188,52.52253723144531,53.019996643066406,0.018758514019134198,0.009200025843820292
398,398,398,398,2020-09-02,54.55582046508789,52.59981536865234,53.07311630249024,0.037186539206015334,0.027937009655641498
399,399,399,399,2020-09-03,52.38730239868164,52.66743469238281,52.71572494506836,-0.005318890037788182,-0.006230067911025539
400,400,400,400,2020-09-04,52.37764739990234,52.2086067199707,52.71089172363281,0.0032377933553813243,-0.006322115085392599
401,401,401,401,2020-09-08,50.74039077758789,53.019996643066406,51.822242736816406,-0.042995209539995805,-0.02087620878785179
402,402,402,402,2020-09-09,51.57109069824219,53.02965927124024,52.27621841430664,-0.027504769840923426,-0.013488498928443504
403,403,403,403,2020-09-10,50.48441696166992,53.50778198242188,52.52253723144531,-0.05650327688307433,-0.03880468037547824
404,404,404,404,2020-09-11,50.36850738525391,54.55582046508789,52.59981536865234,-0.07675282021491325,-0.042420452766992134
405,405,405,405,2020-09-14,51.69501495361328,52.38730239868164,52.66743469238281,-0.013214794680586173,-0.01846339667859631
406,406,406,406,2020-09-15,52.44541549682617,52.37764739990234,52.2086067199707,0.0012938362123526836,0.004535818742025244
407,407,407,407,2020-09-16,52.80850982666016,50.74039077758789,53.019996643066406,0.04075883171924177,-0.003988812331128244
408,408,408,408,2020-09-17,53.19580841064453,51.57109069824219,53.02965927124024,0.03150442797320396,0.0031331360919077955
409,409,409,409,2020-09-18,52.70684051513672,50.48441696166992,53.50778198242188,0.044021971277872884,-0.01496869123725375
410,410,410,410,2020-09-21,50.10223007202149,50.36850738525391,54.55582046508789,-0.005286583364397579,-0.08163364339679213
411,411,411,411,2020-09-22,50.64930725097656,51.69501495361328,52.38730239868164,-0.020228405071070155,-0.03317588553192641
412,412,412,412,2020-09-23,50.00542068481445,52.44541549682617,52.37764739990234,-0.046524463366285684,-0.04529082218939651
413,413,413,413,2020-09-24,50.44113159179688,52.80850982666016,50.74039077758789,-0.04482948378270879,-0.005897849449026937
414,414,414,414,2020-09-25,51.15279769897461,53.19580841064453,51.57109069824219,-0.03840548292637869,-0.008110997723804858
415,415,415,415,2020-09-28,52.37279510498047,52.70684051513672,50.48441696166992,-0.006337799930548282,0.03740516890081724
416,416,416,416,2020-09-29,52.59064865112305,50.10223007202149,50.36850738525391,0.04966682272474654,0.04411767156156987
417,417,417,417,2020-09-30,52.41635894775391,50.64930725097656,51.69501495361328,0.03488797365028673,0.013953840516109928
418,418,418,418,2020-10-01,53.15223693847656,50.00542068481445,52.44541549682617,0.06292950265325392,0.013477277946118305
419,419,419,419,2020-10-02,52.94406127929688,50.44113159179688,52.80850982666016,0.04962080763285348,0.0025668486590826323
420,420,420,420,2020-10-05,53.994625091552734,51.15279769897461,53.19580841064453,0.055555659131330204,0.015016534286719452
421,421,421,421,2020-10-06,53.32167816162109,52.37279510498047,52.70684051513672,0.01811786166345697,0.011665234350516585
422,422,422,422,2020-10-07,54.72080993652344,52.59064865112305,50.10223007202149,0.040504563834751206,0.09218311955102165
423,423,423,423,2020-10-08,54.94834899902344,52.41635894775391,50.64930725097656,0.04830534020482591,0.08487858929134684
424,424,424,424,2020-10-09,54.94350051879883,53.15223693847656,50.00542068481445,0.03370062453619105,0.0987508907306116
425,425,425,425,2020-10-12,55.558349609375,52.94406127929688,50.44113159179688,0.04937831112514979,0.10144931043557959
426,426,426,426,2020-10-13,54.69659805297852,53.994625091552734,51.15279769897461,0.01300079332406745,0.0692787200977465
427,427,427,427,2020-10-14,54.93865966796875,53.32167816162109,52.37279510498047,0.03032503030843281,0.04899231667595827
428,428,428,428,2020-10-15,55.36469650268555,54.72080993652344,52.59064865112305,0.011766758695805457,0.05274792995927924
429,429,429,429,2020-10-16,55.75199890136719,54.94834899902344,52.41635894775391,0.014625551394784164,0.06363738383541828
430,430,430,430,2020-10-19,54.754695892333984,54.94350051879883,53.15223693847656,-0.0034363414176759033,0.030148476266619983
431,431,431,431,2020-10-20,55.48088073730469,55.558349609375,52.94406127929688,-0.0013943695702803849,0.04791508994040461
432,432,432,432,2020-10-21,55.645484924316406,54.69659805297852,53.994625091552734,0.017348188097892292,0.030574521629967544
433,433,433,433,2020-10-22,57.37381362915039,54.93865966796875,53.32167816162109,0.04432496125495078,0.07599414735686016
434,434,434,434,2020-10-23,57.9741325378418,55.36469650268555,54.72080993652344,0.047131768075883373,0.05945311491354466
435,435,435,435,2020-10-26,56.37651062011719,55.75199890136719,54.94834899902344,0.011201602293307023,0.02599098329813576
436,436,436,436,2020-10-27,55.69874572753906,54.754695892333984,54.94350051879883,0.017241440570894495,0.013745851676884469
437,437,437,437,2020-10-28,53.98493576049805,55.48088073730469,55.558349609375,-0.026963252149686645,-0.028320024981653757
438,438,438,438,2020-10-29,54.78858184814453,55.645484924316406,54.69659805297852,-0.015399328037797755,0.0016817096207137894
439,439,439,439,2020-10-30,54.62881851196289,57.37381362915039,54.93865966796875,-0.04784404144598864,-0.005639765474411584
440,440,440,440,2020-11-02,55.70841979980469,57.9741325378418,55.36469650268555,-0.039081442685808154,0.00620834789733693
441,441,441,441,2020-11-03,56.40071868896485,56.37651062011719,55.75199890136719,0.0004293999146343097,0.011635812175009752
442,442,442,442,2020-11-04,56.119930267333984,55.69874572753906,54.754695892333984,0.0075618316766992155,0.0249336491190546
443,443,443,443,2020-11-05,57.83373641967773,53.98493576049805,55.48088073730469,0.07129397497581036,0.04240840540209745
444,444,444,444,2020-11-06,58.25976943969727,54.78858184814453,55.645484924316406,0.06335604015401786,0.04698107167071264
445,445,445,445,2020-11-09,58.864933013916016,54.62881851196289,57.37381362915039,0.07754358628542324,0.025989546283324172
446,446,446,446,2020-11-10,58.99080276489258,55.70841979980469,57.9741325378418,0.058920769551237484,0.017536618187208974
447,447,447,447,2020-11-11,60.16722869873047,56.40071868896485,56.37651062011719,0.06678124139759523,0.06723931717158482
448,448,448,448,2020-11-12,58.19682312011719,56.119930267333984,55.69874572753906,0.03700811535028059,0.044849796165930655
449,449,449,449,2020-11-13,59.74119567871094,57.83373641967773,53.98493576049805,0.032981774602828695,0.10662715139183088
450,450,450,450,2020-11-16,61.135475158691406,58.25976943969727,54.78858184814453,0.04936006006633242,0.11584335816791769
451,451,451,451,2020-11-17,61.51309585571289,58.864933013916016,54.62881851196289,0.044987103632154524,0.126019151269809
452,452,452,452,2020-11-18,60.903106689453125,58.99080276489258,55.70841979980469,0.03241698425739381,0.09324778746760742
453,453,453,453,2020-11-19,61.58087921142578,60.16722869873047,56.40071868896485,0.023495356912211163,0.09184564741148349
454,454,454,454,2020-11-20,61.6728630065918,58.19682312011719,56.119930267333984,0.059729031588204196,0.09894760582926154
455,455,455,455,2020-11-23,62.002071380615234,59.74119567871094,57.83373641967773,0.03784450036894671,0.07207445375290056
456,456,456,456,2020-11-24,63.54158401489258,61.135475158691406,58.25976943969727,0.03935699935194026,0.09065972327031502
457,457,457,457,2020-11-25,63.3382453918457,61.51309585571289,58.864933013916016,0.029670910084154123,0.07599282202312496
458,458,458,458,2020-11-27,63.8804817199707,60.903106689453125,58.99080276489258,0.048887079696924296,0.08288883564724325
459,459,459,459,2020-11-30,63.32856750488281,61.58087921142578,60.16722869873047,0.02838037254155945,0.05254253643593598
460,460,460,460,2020-12-01,63.71586990356445,61.6728630065918,58.19682312011719,0.03312651298115177,0.09483415910961424
461,461,461,461,2020-12-02,63.4641227722168,62.002071380615234,59.74119567871094,0.023580686242341775,0.06231758590048675
462,462,462,462,2020-12-03,63.75944137573242,63.54158401489258,61.135475158691406,0.0034285793188406632,0.04292051726481061
463,463,463,463,2020-12-04,64.34525299072266,63.3382453918457,61.51309585571289,0.01589888688338359,0.04604153141069278
464,464,464,464,2020-12-07,64.11285400390625,63.8804817199707,60.903106689453125,0.0036376100755499685,0.052702521906143884
465,465,465,465,2020-12-08,64.5050048828125,63.32856750488281,61.58087921142578,0.018576724917060305,0.04748431183236779
466,466,466,466,2020-12-09,64.68896484375,63.71586990356445,61.6728630065918,0.015272410808458758,0.04890484550451024
467,467,467,467,2020-12-10,63.619049072265625,63.4641227722168,62.002071380615234,0.0024411634996497344,0.026079414052542882
468,468,468,468,2020-12-11,63.42539978027344,63.75944137573242,63.54158401489258,-0.005239092254439415,-0.001828475578951716
469,469,469,469,2020-12-14,63.22161483764648,64.34525299072266,63.3382453918457,-0.017462642554815777,-0.0018413922500960522
470,470,470,470,2020-12-15,63.82811737060547,64.11285400390625,63.8804817199707,-0.0044411785705785745,-0.0008197237709443028
471,471,471,471,2020-12-16,63.49333572387695,64.5050048828125,63.32856750488281,-0.01568357619340488,0.002601799242994751
472,472,472,472,2020-12-17,64.1289291381836,64.68896484375,63.71586990356445,-0.008657360755719656,0.006482831282760726
473,473,473,473,2020-12-18,63.39144134521485,63.619049072265625,63.4641227722168,-0.0035776662865901754,-0.001145236455293186
474,474,474,474,2020-12-21,62.76554107666016,63.42539978027344,63.75944137573242,-0.010403697980607807,-0.015588284301539468
475,475,475,475,2020-12-22,62.52777862548828,63.22161483764648,64.34525299072266,-0.010974667666113436,-0.028245663522317943
476,476,476,476,2020-12-23,62.47439956665039,63.82811737060547,64.11285400390625,-0.021208800442835907,-0.02555578694338001
477,477,477,477,2020-12-24,62.673336029052734,63.49333572387695,64.5050048828125,-0.012914736412499628,-0.02839576335336136
478,478,478,478,2020-12-28,62.9984245300293,64.1289291381836,64.68896484375,-0.017628621331229666,-0.026133364752458754
479,479,479,479,2020-12-29,62.31914520263672,63.39144134521485,63.619049072265625,-0.016915471865336817,-0.020432620238512667
480,480,480,480,2020-12-30,62.9984245300293,62.76554107666016,63.42539978027344,0.0037103711586696786,-0.0067319284028689585
