,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMCR,AMCR_6m,AMCR_12m,AMCR_6m_ret,AMCR_12m_ret
0,0,0,0,2019-02-05,8.039775848388672,,,,
1,1,1,1,2019-02-06,8.039775848388672,,,,
2,2,2,2,2019-02-07,8.207108497619629,,,,
3,3,3,3,2019-02-08,8.207108497619629,,,,
4,4,4,4,2019-02-11,8.183202743530273,,,,
5,5,5,5,2019-02-12,8.183202743530273,,,,
6,6,6,6,2019-02-13,8.183202743530273,8.039775848388672,,0.017839663424241703,
7,7,7,7,2019-02-14,8.183202743530273,8.039775848388672,,0.017839663424241703,
8,8,8,8,2019-02-15,8.183202743530273,8.207108497619629,,-0.002912810778155195,
9,9,9,9,2019-02-19,8.183202743530273,8.207108497619629,,-0.002912810778155195,
10,10,10,10,2019-02-20,8.183202743530273,8.183202743530273,,0.0,
11,11,11,11,2019-02-21,8.183202743530273,8.183202743530273,,0.0,
12,12,12,12,2019-02-22,8.183202743530273,8.183202743530273,8.039775848388672,0.0,0.017839663424241703
13,13,13,13,2019-02-25,8.525827407836914,8.183202743530273,8.039775848388672,0.04186926256685042,0.06045585954310617
14,14,14,14,2019-02-26,8.525827407836914,8.183202743530273,8.207108497619629,0.04186926256685042,0.03883449454941723
15,15,15,15,2019-02-27,8.525827407836914,8.183202743530273,8.207108497619629,0.04186926256685042,0.03883449454941723
16,16,16,16,2019-02-28,8.525827407836914,8.183202743530273,8.183202743530273,0.04186926256685042,0.04186926256685042
17,17,17,17,2019-03-01,8.525827407836914,8.183202743530273,8.183202743530273,0.04186926256685042,0.04186926256685042
18,18,18,18,2019-03-04,8.697335243225098,8.183202743530273,8.183202743530273,0.06282778464719119,0.06282778464719119
19,19,19,19,2019-03-05,8.37220287322998,8.525827407836914,8.183202743530273,-0.018018724430865496,0.023096107431669344
20,20,20,20,2019-03-06,8.404718399047852,8.525827407836914,8.183202743530273,-0.014204956656492906,0.027069554850356115
21,21,21,21,2019-03-07,8.404718399047852,8.525827407836914,8.183202743530273,-0.014204956656492906,0.027069554850356115
22,22,22,22,2019-03-08,8.404718399047852,8.525827407836914,8.183202743530273,-0.014204956656492906,0.027069554850356115
23,23,23,23,2019-03-11,8.404718399047852,8.525827407836914,8.183202743530273,-0.014204956656492906,0.027069554850356115
24,24,24,24,2019-03-12,8.526640892028809,8.697335243225098,8.183202743530273,-0.019626051706958636,0.04196867159011308
25,25,25,25,2019-03-13,8.51038646697998,8.37220287322998,8.525827407836914,0.016505046024606118,-0.0018110782822955418
26,26,26,26,2019-03-14,8.51038646697998,8.404718399047852,8.525827407836914,0.012572469762234917,-0.0018110782822955418
27,27,27,27,2019-03-15,8.51038646697998,8.404718399047852,8.525827407836914,0.012572469762234917,-0.0018110782822955418
28,28,28,28,2019-03-18,8.51038646697998,8.404718399047852,8.525827407836914,0.012572469762234917,-0.0018110782822955418
29,29,29,29,2019-03-19,8.51038646697998,8.404718399047852,8.525827407836914,0.012572469762234917,-0.0018110782822955418
30,30,30,30,2019-03-20,8.51038646697998,8.526640892028809,8.697335243225098,-0.0019063104984312629,-0.021494948856978113
31,31,31,31,2019-03-21,8.689208030700684,8.51038646697998,8.37220287322998,0.02101215548959212,0.03786400810763002
32,32,32,32,2019-03-22,8.778620719909668,8.51038646697998,8.404718399047852,0.03151845735448422,0.04448719196876061
33,33,33,33,2019-03-25,8.762362480163574,8.51038646697998,8.404718399047852,0.029608057655343023,0.042552773827168267
34,34,34,34,2019-03-26,8.762362480163574,8.51038646697998,8.404718399047852,0.029608057655343023,0.042552773827168267
35,35,35,35,2019-03-27,8.778620719909668,8.51038646697998,8.404718399047852,0.03151845735448422,0.04448719196876061
36,36,36,36,2019-03-28,8.7379789352417,8.51038646697998,8.526640892028809,0.026742906346823414,0.024785615565264596
37,37,37,37,2019-03-29,8.7379789352417,8.689208030700684,8.51038646697998,0.005612813546263196,0.026742906346823414
38,38,38,38,2019-04-01,9.00621509552002,8.778620719909668,8.51038646697998,0.02592598346277497,0.05826158782140367
39,39,39,39,2019-04-02,9.00621509552002,8.762362480163574,8.51038646697998,0.027829551209332504,0.05826158782140367
40,40,40,40,2019-04-03,9.00621509552002,8.762362480163574,8.51038646697998,0.027829551209332504,0.05826158782140367
41,41,41,41,2019-04-04,9.00621509552002,8.778620719909668,8.51038646697998,0.02592598346277497,0.05826158782140367
42,42,42,42,2019-04-05,8.803006172180176,8.7379789352417,8.51038646697998,0.007441908182704626,0.034383832783099866
43,43,43,43,2019-04-08,8.95744514465332,8.7379789352417,8.689208030700684,0.025116358260658833,0.030870145242800184
44,44,44,44,2019-04-09,9.144396781921388,9.00621509552002,8.778620719909668,0.015342925406045982,0.04166668929916861
45,45,45,45,2019-04-10,9.144396781921388,9.00621509552002,8.762362480163574,0.015342925406045982,0.04359946334366693
46,46,46,46,2019-04-11,9.144396781921388,9.00621509552002,8.762362480163574,0.015342925406045982,0.04359946334366693
47,47,47,47,2019-04-12,9.144396781921388,9.00621509552002,8.778620719909668,0.015342925406045982,0.04166668929916861
48,48,48,48,2019-04-15,9.144396781921388,8.803006172180176,8.7379789352417,0.038781139427130906,0.046511653288672905
49,49,49,49,2019-04-16,9.06311321258545,8.95744514465332,8.7379789352417,0.011796674858254752,0.037209322630938235
50,50,50,50,2019-04-17,8.94931697845459,9.144396781921388,9.00621509552002,-0.021333261025207717,-0.0063176502517392485
51,51,51,51,2019-04-18,8.94931697845459,9.144396781921388,9.00621509552002,-0.021333261025207717,-0.0063176502517392485
52,52,52,52,2019-04-22,8.884289741516113,9.144396781921388,9.00621509552002,-0.0284444175606543,-0.013537912731459878
53,53,53,53,2019-04-23,9.02247142791748,9.144396781921388,9.00621509552002,-0.013333340286037942,0.0018050126745858819
54,54,54,54,2019-04-24,9.02247142791748,9.144396781921388,8.803006172180176,-0.013333340286037942,0.02493071701243066
55,55,55,55,2019-04-25,8.94118595123291,9.06311321258545,8.95744514465332,-0.013453132327997941,-0.0018151596976415663
56,56,56,56,2019-04-26,9.038142204284668,8.94931697845459,9.144396781921388,0.00992536369467345,-0.01161963770500285
57,57,57,57,2019-04-29,9.038142204284668,8.94931697845459,9.144396781921388,0.00992536369467345,-0.01161963770500285
58,58,58,58,2019-04-30,9.038142204284668,8.884289741516113,9.144396781921388,0.017317362135276237,-0.01161963770500285
59,59,59,59,2019-05-01,9.038142204284668,9.02247142791748,9.144396781921388,0.0017368607362611144,-0.01161963770500285
60,60,60,60,2019-05-02,9.038142204284668,9.02247142791748,9.144396781921388,0.0017368607362611144,-0.01161963770500285
61,61,61,61,2019-05-03,9.60508155822754,8.94118595123291,9.06311321258545,0.07425140362986027,0.05979935734329023
62,62,62,62,2019-05-06,9.60508155822754,9.038142204284668,8.94931697845459,0.06272742131387421,0.07327537747871693
63,63,63,63,2019-05-07,9.60508155822754,9.038142204284668,8.94931697845459,0.06272742131387421,0.07327537747871693
64,64,64,64,2019-05-08,9.60508155822754,9.038142204284668,8.884289741516113,0.06272742131387421,0.0811310569198549
65,65,65,65,2019-05-09,9.60508155822754,9.038142204284668,9.02247142791748,0.06272742131387421,0.06457323084530242
66,66,66,66,2019-05-10,9.60508155822754,9.038142204284668,9.02247142791748,0.06272742131387421,0.06457323084530242
67,67,67,67,2019-05-13,9.60508155822754,9.60508155822754,8.94118595123291,0.0,0.07425140362986027
68,68,68,68,2019-05-14,9.60508155822754,9.60508155822754,9.038142204284668,0.0,0.06272742131387421
69,69,69,69,2019-05-15,9.60508155822754,9.60508155822754,9.038142204284668,0.0,0.06272742131387421
70,70,70,70,2019-05-16,9.60508155822754,9.60508155822754,9.038142204284668,0.0,0.06272742131387421
71,71,71,71,2019-05-17,9.60508155822754,9.60508155822754,9.038142204284668,0.0,0.06272742131387421
72,72,72,72,2019-05-20,9.60508155822754,9.60508155822754,9.038142204284668,0.0,0.06272742131387421
73,73,73,73,2019-05-21,9.60508155822754,9.60508155822754,9.60508155822754,0.0,0.0
74,74,74,74,2019-05-22,9.60508155822754,9.60508155822754,9.60508155822754,0.0,0.0
75,75,75,75,2019-05-23,9.60508155822754,9.60508155822754,9.60508155822754,0.0,0.0
76,76,76,76,2019-05-24,9.60508155822754,9.60508155822754,9.60508155822754,0.0,0.0
77,77,77,77,2019-05-28,9.60508155822754,9.60508155822754,9.60508155822754,0.0,0.0
78,78,78,78,2019-05-29,9.60508155822754,9.60508155822754,9.60508155822754,0.0,0.0
79,79,79,79,2019-05-30,9.60508155822754,9.60508155822754,9.60508155822754,0.0,0.0
80,80,80,80,2019-05-31,9.161389350891112,9.60508155822754,9.60508155822754,-0.04619348671291301,-0.04619348671291301
81,81,81,81,2019-06-03,9.161389350891112,9.60508155822754,9.60508155822754,-0.04619348671291301,-0.04619348671291301
82,82,82,82,2019-06-04,9.161389350891112,9.60508155822754,9.60508155822754,-0.04619348671291301,-0.04619348671291301
83,83,83,83,2019-06-05,9.161389350891112,9.60508155822754,9.60508155822754,-0.04619348671291301,-0.04619348671291301
84,84,84,84,2019-06-06,9.161389350891112,9.60508155822754,9.60508155822754,-0.04619348671291301,-0.04619348671291301
85,85,85,85,2019-06-07,9.161389350891112,9.60508155822754,9.60508155822754,-0.04619348671291301,-0.04619348671291301
86,86,86,86,2019-06-10,9.161389350891112,9.161389350891112,9.60508155822754,0.0,-0.04619348671291301
87,87,87,87,2019-06-11,9.186038970947266,9.161389350891112,9.60508155822754,0.002690598457509852,-0.04362717637949998
88,88,88,88,2019-06-12,9.218907356262209,9.161389350891112,9.60508155822754,0.006278305960820463,-0.04020519759507324
89,89,89,89,2019-06-13,9.021709442138672,9.161389350891112,9.60508155822754,-0.015246585796383938,-0.060735779550894375
90,90,90,90,2019-06-14,8.980626106262207,9.161389350891112,9.60508155822754,-0.01973098595698497,-0.0650130296322613
91,91,91,91,2019-06-17,8.750567436218262,9.161389350891112,9.60508155822754,-0.04484275244047886,-0.08896479606436214
92,92,92,92,2019-06-18,8.873811721801758,9.161389350891112,9.161389350891112,-0.031390176541441495,-0.031390176541441495
93,93,93,93,2019-06-19,8.70126724243164,9.186038970947266,9.161389350891112,-0.05277266186751606,-0.050224053452625705
94,94,94,94,2019-06-20,8.931327819824219,9.218907356262209,9.161389350891112,-0.031194535895042175,-0.025112078774876534
95,95,95,95,2019-06-21,9.05457592010498,9.021709442138672,9.161389350891112,0.00364304328099907,-0.011659086487328607
96,96,96,96,2019-06-24,9.153173446655272,8.980626106262207,9.161389350891112,0.01921328628443253,-0.0008967967544181166
97,97,97,97,2019-06-25,9.416102409362791,8.750567436218262,9.161389350891112,0.07605620755402742,0.027802885426641666
98,98,98,98,2019-06-26,9.457183837890623,8.873811721801758,9.161389350891112,0.0657408714966985,0.03228707739298731
99,99,99,99,2019-06-27,9.440750122070312,8.70126724243164,9.186038970947266,0.08498565312792494,0.027728072124298953
100,100,100,100,2019-06-28,9.440750122070312,8.931327819824219,9.218907356262209,0.05703768941448617,0.02406388926963343
101,101,101,101,2019-07-01,9.391451835632324,9.05457592010498,9.021709442138672,0.03720504621087084,0.04098362908548747
102,102,102,102,2019-07-02,9.514699935913086,9.153173446655272,8.980626106262207,0.03949739304786393,0.05946955405241372
103,103,103,103,2019-07-03,9.596864700317385,9.416102409362791,8.750567436218262,0.01919714581426546,0.09671341547478751
104,104,104,104,2019-07-05,9.539347648620604,9.457183837890623,8.873811721801758,0.008687978592611056,0.07500000537353224
105,105,105,105,2019-07-08,9.399666786193848,9.440750122070312,8.70126724243164,-0.004351702496650289,0.08026411835237846
106,106,106,106,2019-07-09,9.05457592010498,9.440750122070312,8.931327819824219,-0.040905033707284044,0.013799527099116915
107,107,107,107,2019-07-10,9.005279541015625,9.391451835632324,9.05457592010498,-0.04111955226682995,-0.005444360898216871
108,108,108,108,2019-07-11,9.103875160217283,9.514699935913086,9.153173446655272,-0.04317790140129918,-0.005385922896064321
109,109,109,109,2019-07-12,9.161389350891112,9.596864700317385,9.416102409362791,-0.045376835354558165,-0.027050795265184058
110,110,110,110,2019-07-15,9.103875160217283,9.539347648620604,9.457183837890623,-0.04565013294869169,-0.037358761733888746
111,111,111,111,2019-07-16,8.955979347229004,9.399666786193848,9.440750122070312,-0.04720246462529165,-0.05134875603878397
112,112,112,112,2019-07-17,9.186038970947266,9.05457592010498,9.440750122070312,0.014518962787686274,-0.026979969581822805
113,113,113,113,2019-07-18,9.26820468902588,9.005279541015625,9.391451835632324,0.029196778047003713,-0.013123332660753162
114,114,114,114,2019-07-19,9.259989738464355,9.103875160217283,9.514699935913086,0.017148145762067468,-0.02677017658616121
115,115,115,115,2019-07-22,8.82451343536377,9.161389350891112,9.596864700317385,-0.03677126935933295,-0.0804795408783946
116,116,116,116,2019-07-23,8.923110008239746,9.103875160217283,9.539347648620604,-0.019855846965856516,-0.064599557860748
117,117,117,117,2019-07-24,8.865595817565918,8.955979347229004,9.399666786193848,-0.010091976115493284,-0.05681807459519406
118,118,118,118,2019-07-25,9.021709442138672,9.186038970947266,9.05457592010498,-0.017889051998181138,-0.0036298196907633695
119,119,119,119,2019-07-26,9.005279541015625,9.26820468902588,9.005279541015625,-0.028368508986597485,0.0
120,120,120,120,2019-07-29,8.931327819824219,9.259989738464355,9.103875160217283,-0.035492687132787304,-0.018953175143160306
121,121,121,121,2019-07-30,8.71769905090332,8.82451343536377,9.161389350891112,-0.012104280337134066,-0.04843045994378947
122,122,122,122,2019-07-31,8.709482192993164,8.923110008239746,9.103875160217283,-0.023940959491625113,-0.04332143842960012
123,123,123,123,2019-08-01,8.635534286499023,8.865595817565918,8.955979347229004,-0.025949923254008578,-0.035780013363823415
124,124,124,124,2019-08-02,8.660184860229492,9.021709442138672,9.186038970947266,-0.04007273612920492,-0.05724492486706134
125,125,125,125,2019-08-05,8.462987899780273,9.005279541015625,9.26820468902588,-0.060219301218293,-0.08687947841711274
126,126,126,126,2019-08-06,8.413688659667969,8.931327819824219,9.259989738464355,-0.05795769348061375,-0.09139330633175569
127,127,127,127,2019-08-07,8.569802284240723,8.71769905090332,8.82451343536377,-0.016965114968871653,-0.02886404479847071
128,128,128,128,2019-08-08,8.71769905090332,8.709482192993164,8.923110008239746,0.0009434381663662172,-0.023020108140182738
129,129,129,129,2019-08-09,8.602668762207031,8.635534286499023,8.865595817565918,-0.0038058472355757544,-0.029657009045904625
130,130,130,130,2019-08-12,8.438340187072754,8.660184860229492,9.021709442138672,-0.025616620977171545,-0.06466282901343645
131,131,131,131,2019-08-13,8.569802284240723,8.462987899780273,9.005279541015625,0.012621356159947084,-0.04835799430672516
132,132,132,132,2019-08-14,8.17541217803955,8.413688659667969,8.931327819824219,-0.028320097316011372,-0.08463642327704257
133,133,133,133,2019-08-15,7.96999979019165,8.569802284240723,8.71769905090332,-0.06999023713208274,-0.0857679596813099
134,134,134,134,2019-08-16,8.150760650634766,8.71769905090332,8.709482192993164,-0.06503303187666354,-0.0641509483546443
135,135,135,135,2019-08-19,8.306872367858887,8.602668762207031,8.635534286499023,-0.03438425941117573,-0.03805924540812411
136,136,136,136,2019-08-20,8.191844940185547,8.438340187072754,8.660184860229492,-0.029211342683817088,-0.05407966776722295
137,137,137,137,2019-08-21,7.928915500640869,8.569802284240723,8.462987899780273,-0.0747843138433194,-0.06310683714356613
138,138,138,138,2019-08-22,7.8385329246521,8.17541217803955,8.413688659667969,-0.041206393763529414,-0.06835952199811568
139,139,139,139,2019-08-23,7.756370544433594,7.96999979019165,8.569802284240723,-0.02680417206797936,-0.09491837884089505
140,140,140,140,2019-08-26,7.986433029174805,8.150760650634766,8.71769905090332,-0.020161016683413857,-0.08388291651943902
141,141,141,141,2019-08-27,8.035731315612793,8.306872367858887,8.602668762207031,-0.032640570390270796,-0.06590250796181873
142,142,142,142,2019-08-28,7.978216648101807,8.191844940185547,8.438340187072754,-0.026078165986245017,-0.05452773042687242
143,143,143,143,2019-08-29,8.0028657913208,7.928915500640869,8.569802284240723,0.009326658945218336,-0.0661551426877699
144,144,144,144,2019-08-30,8.068594932556152,7.8385329246521,8.17541217803955,0.029350136066981447,-0.013065670960337172
145,145,145,145,2019-09-03,7.978216648101807,7.756370544433594,7.96999979019165,0.028601792861407516,0.0010309734161182416
146,146,146,146,2019-09-04,7.978216648101807,7.986433029174805,8.150760650634766,-0.0010287923335715599,-0.021169067517584628
147,147,147,147,2019-09-05,8.02751350402832,8.035731315612793,8.306872367858887,-0.0010226588298822836,-0.03362984905263111
148,148,148,148,2019-09-06,8.109679222106934,7.978216648101807,8.191844940185547,0.016477689163330034,-0.010030184735986047
149,149,149,149,2019-09-09,8.060380935668945,8.0028657913208,7.928915500640869,0.007186818553238883,0.016580506504004333
150,150,150,150,2019-09-10,8.368155479431152,8.068594932556152,7.8385329246521,0.03712673016540924,0.06756654081446745
151,151,151,151,2019-09-11,8.434700965881348,7.978216648101807,7.756370544433594,0.057216335167853405,0.08745461779602093
152,152,152,152,2019-09-12,8.40142822265625,7.978216648101807,7.986433029174805,0.05304588647077346,0.05196252093587317
153,153,153,153,2019-09-13,8.50124740600586,8.02751350402832,8.035731315612793,0.0590137782689264,0.05793076847761269
154,154,154,154,2019-09-16,8.043743133544922,8.109679222106934,7.978216648101807,-0.008130542128259588,0.00821317448915182
155,155,155,155,2019-09-17,8.118606567382812,8.060380935668945,8.0028657913208,0.007223682376623852,0.014462416224389818
156,156,156,156,2019-09-18,8.168516159057617,8.368155479431152,8.068594932556152,-0.02385702809469148,0.012383968626097586
157,157,157,157,2019-09-19,8.143561363220215,8.434700965881348,7.978216648101807,-0.034516884930337444,0.020724520580391426
158,158,158,158,2019-09-20,8.035426139831543,8.40142822265625,7.978216648101807,-0.043564269446200066,0.007170711733347934
