,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BXP,BXP_6m,BXP_12m,BXP_6m_ret,BXP_12m_ret
35,35,35,35,2019-03-27,106.07696533203124,106.02084350585938,106.7905044555664,0.0005293471011551532,-0.006681672000454553
36,36,36,36,2019-03-28,107.88582611083984,105.740234375,108.23360443115234,0.020291157368071078,-0.0032132194260768854
37,37,37,37,2019-03-29,108.1119384765625,106.55801391601562,108.26568603515624,0.014582897179104881,-0.0014200949924596529
38,38,38,38,2019-04-01,109.3878173828125,105.43556213378906,108.45008850097656,0.03748503037341755,0.008646640079297718
39,39,39,39,2019-04-02,111.12400817871094,105.11490631103516,106.42169952392578,0.057166981150083895,0.04418561887115868
40,40,40,40,2019-04-03,111.73772430419922,106.44576263427734,106.54196166992188,0.049715099398590645,0.04876728898961291
41,41,41,41,2019-04-04,111.37434387207033,106.07696533203124,106.02084350585938,0.049939009128492584,0.050494791299364516
42,42,42,42,2019-04-05,111.7458267211914,107.88582611083984,105.740234375,0.035778570267292364,0.05679571623506163
43,43,43,43,2019-04-08,111.4551010131836,108.1119384765625,106.55801391601562,0.030923157828178782,0.045957004238345034
44,44,44,44,2019-04-09,110.85755157470705,109.3878173828125,105.43556213378906,0.013435995223774144,0.05142467428625186
45,45,45,45,2019-04-10,111.75389862060548,111.12400817871094,105.11490631103516,0.0056683560305128555,0.06315937998294485
46,46,46,46,2019-04-11,111.80235290527344,111.73772430419922,106.44576263427734,0.0005783955371980731,0.05032224992741208
47,47,47,47,2019-04-12,111.35012817382812,111.37434387207033,106.07696533203124,-0.00021742618093456567,0.04971072489952344
48,48,48,48,2019-04-15,110.67181396484376,111.7458267211914,107.88582611083984,-0.009611211334337622,0.025823483532875224
49,49,49,49,2019-04-16,108.41878509521484,111.4551010131836,108.1119384765625,-0.027242502948425784,0.0028382306614440633
50,50,50,50,2019-04-17,106.4242172241211,110.85755157470705,109.3878173828125,-0.039991270667730006,-0.02709259796564023
51,51,51,51,2019-04-18,107.39324951171876,111.75389862060548,111.12400817871094,-0.0390201072419919,-0.03357293107167558
52,52,52,52,2019-04-22,106.23038482666016,111.80235290527344,111.73772430419922,-0.049837663822104306,-0.04928809416724533
53,53,53,53,2019-04-23,108.84676361083984,111.35012817382812,111.37434387207033,-0.0224819190066875,-0.022694457029832416
54,54,54,54,2019-04-24,109.77545928955078,110.67181396484376,111.7458267211914,-0.008099213730948018,-0.017632581810475445
55,55,55,55,2019-04-25,109.7350845336914,108.41878509521484,111.4551010131836,0.012140879805289995,-0.015432371097027997
56,56,56,56,2019-04-26,110.5910415649414,106.4242172241211,110.85755157470705,0.03915297147119534,-0.0024040762760851875
57,57,57,57,2019-04-29,109.32322692871094,107.39324951171876,111.75389862060548,0.017971124123416837,-0.02175021830912993
58,58,58,58,2019-04-30,111.132080078125,106.23038482666016,111.80235290527344,0.046142120820357624,-0.005995158507230536
59,59,59,59,2019-05-01,111.37434387207033,108.84676361083984,111.35012817382812,0.0232214553504535,0.0002174734653597188
60,60,60,60,2019-05-02,109.2101821899414,109.77545928955078,110.67181396484376,-0.0051493940746661915,-0.013206901762418566
61,61,61,61,2019-05-03,108.79832458496094,109.7350845336914,108.41878509521484,-0.008536558318710363,0.0035006801580812485
62,62,62,62,2019-05-06,108.05538940429688,110.5910415649414,106.4242172241211,-0.022928187715417603,0.01532707707626968
63,63,63,63,2019-05-07,106.25463104248048,109.32322692871094,107.39324951171876,-0.02806902039427972,-0.010602328120391191
64,64,64,64,2019-05-08,105.43903350830078,111.132080078125,106.23038482666016,-0.051227751391155874,-0.007449387664844154
65,65,65,65,2019-05-09,105.6812744140625,111.37434387207033,108.84676361083984,-0.051116525225478715,-0.02908206998321905
66,66,66,66,2019-05-10,106.76336669921876,109.2101821899414,109.77545928955078,-0.022404646175455234,-0.02743866989786059
67,67,67,67,2019-05-13,105.7539520263672,108.79832458496094,109.7350845336914,-0.027981796320920127,-0.03627948640347467
68,68,68,68,2019-05-14,107.4093780517578,108.05538940429688,110.5910415649414,-0.005978520424575806,-0.028769631501438298
69,69,69,69,2019-05-15,108.12003326416016,106.25463104248048,109.32322692871094,0.01755596159318351,-0.011005837445096422
70,70,70,70,2019-05-16,108.78217315673828,105.43903350830078,111.132080078125,0.0317068502735689,-0.02114517176079811
71,71,71,71,2019-05-17,107.92620086669922,105.6812744140625,111.37434387207033,0.021242424119915837,-0.03095994001393898
72,72,72,72,2019-05-20,106.70684051513672,106.76336669921876,109.2101821899414,-0.0005294529933782544,-0.022922236961850362
73,73,73,73,2019-05-21,107.19944763183594,105.7539520263672,108.79832458496094,0.013668478366731351,-0.014695786531863653
74,74,74,74,2019-05-22,106.96525573730467,107.4093780517578,108.05538940429688,-0.004134856029415879,-0.010088656132767104
75,75,75,75,2019-05-23,106.25463104248048,108.12003326416016,106.25463104248048,-0.017253067404466083,0.0
76,76,76,76,2019-05-24,106.60993194580078,108.78217315673828,105.43903350830078,-0.019968724175124186,0.011104980750869853
77,77,77,77,2019-05-28,107.19944763183594,107.92620086669922,105.6812744140625,-0.006733797993694779,0.014365583933301007
78,78,78,78,2019-05-29,106.23038482666016,106.70684051513672,106.76336669921876,-0.0044650903932347275,-0.004992179331138602
79,79,79,79,2019-05-30,105.63282012939452,107.19944763183594,105.7539520263672,-0.014614137824868423,-0.0011454124848448988
80,80,80,80,2019-05-31,105.64896392822266,106.96525573730467,107.4093780517578,-0.012305788454474276,-0.016389761820302495
81,81,81,81,2019-06-03,106.4564971923828,106.25463104248048,108.12003326416016,0.0018998338982665341,-0.015386011468503602
82,82,82,82,2019-06-04,106.6826171875,106.60993194580078,108.78217315673828,0.0006817867751398587,-0.019300551812043154
83,83,83,83,2019-06-05,109.16173553466795,107.19944763183594,107.92620086669922,0.018305018786769045,0.011447958494293253
84,84,84,84,2019-06-06,109.7350845336914,106.23038482666016,106.70684051513672,0.03299149968015258,0.028379099258637686
85,85,85,85,2019-06-07,109.9531021118164,105.63282012939452,107.19944763183594,0.04089904990825555,0.025687207731121653
86,86,86,86,2019-06-10,108.71760559082033,105.64896392822266,106.96525573730467,0.029045638958489883,0.016382421015467274
87,87,87,87,2019-06-11,107.95849609375,106.4564971923828,106.25463104248048,0.014109039288159764,0.016035678017537913
88,88,88,88,2019-06-12,108.41878509521484,106.6826171875,106.60993194580078,0.01627414056278198,0.016967022831734457
89,89,89,89,2019-06-13,109.17787170410156,109.16173553466795,107.19944763183594,0.00014781891616677534,0.01845554353097323
90,90,90,90,2019-06-14,109.17787170410156,109.7350845336914,106.23038482666016,-0.005077800158059476,0.02774617527980272
91,91,91,91,2019-06-17,110.46993255615234,109.9531021118164,105.63282012939452,0.004700462600958355,0.045791756963722285
92,92,92,92,2019-06-18,110.10652923583984,108.71760559082033,105.64896392822266,0.012775517244621781,0.04219222926450694
93,93,93,93,2019-06-19,110.87368774414062,107.95849609375,106.4564971923828,0.027002892369481613,0.0414929165269764
94,94,94,94,2019-06-20,112.06076049804688,108.41878509521484,106.6826171875,0.033591737812165956,0.05041255503785136
95,95,95,95,2019-06-21,109.8804168701172,109.17787170410156,109.16173553466795,0.006434867753418949,0.00658363786476257
96,96,96,96,2019-06-24,107.9665985107422,109.17787170410156,109.7350845336914,-0.011094493549409057,-0.016115958086369675
97,97,97,97,2019-06-25,105.6247329711914,110.46993255615234,109.9531021118164,-0.0438598944785098,-0.039365593671229715
98,98,98,98,2019-06-26,103.76744842529295,110.10652923583984,108.71760559082033,-0.057572251659745444,-0.04553224970901437
99,99,99,99,2019-06-27,104.1579360961914,110.87368774414062,107.95849609375,-0.06057119398289457,-0.03520389904522403
100,100,100,100,2019-06-28,104.94705963134766,112.06076049804688,108.41878509521484,-0.06348074772188617,-0.03202143854331396
101,101,101,101,2019-07-01,105.02842712402344,109.8804168701172,109.17787170410156,-0.044157001623219116,-0.03800627833563308
102,102,102,102,2019-07-02,106.74500274658205,107.9665985107422,109.17787170410156,-0.011314571182295952,-0.022283535294708612
103,103,103,103,2019-07-03,108.2337875366211,105.6247329711914,110.46993255615234,0.024701170758379964,-0.02024211446308799
104,104,104,104,2019-07-05,107.28192138671876,103.76744842529295,110.10652923583984,0.03386874221886682,-0.025653409191302212
105,105,105,105,2019-07-08,107.67243194580078,104.1579360961914,110.87368774414062,0.0337419881895864,-0.028872998305308206
106,106,106,106,2019-07-09,107.4283676147461,104.94705963134766,112.06076049804688,0.023643425476755908,-0.04133822457310132
107,107,107,107,2019-07-10,108.90901184082033,105.02842712402344,109.8804168701172,0.036947946599395154,-0.008840565561788027
108,108,108,108,2019-07-11,107.78636169433594,106.74500274658205,107.9665985107422,0.009755575633138891,-0.001669375704082543
109,109,109,109,2019-07-12,107.63176727294922,108.2337875366211,105.6247329711914,-0.005562221163776471,0.019001556219841342
110,110,110,110,2019-07-15,107.46906280517578,107.28192138671876,103.76744842529295,0.0017443891388040367,0.035672211623742456
111,111,111,111,2019-07-16,106.91584777832033,107.67243194580078,104.1579360961914,-0.00702672126753201,0.026478171376033588
112,112,112,112,2019-07-17,105.87451171875,107.4283676147461,104.94705963134766,-0.014464111579619687,0.008837332752916094
113,113,113,113,2019-07-18,106.06974029541016,108.90901184082033,105.02842712402344,-0.02607012493658467,0.00991458407881396
114,114,114,114,2019-07-19,104.1904754638672,107.78636169433594,106.74500274658205,-0.03336123581818329,-0.023931118244283733
115,115,115,115,2019-07-22,104.45895385742188,107.63176727294922,108.2337875366211,-0.029478410472265404,-0.034876666197438566
116,116,116,116,2019-07-23,105.80128479003906,107.46906280517578,107.28192138671876,-0.015518680182036504,-0.013801361660390588
117,117,117,117,2019-07-24,106.0128173828125,106.91584777832033,107.67243194580078,-0.008446179067673643,-0.015413551389121483
118,118,118,118,2019-07-25,106.24876403808594,105.87451171875,107.4283676147461,0.0035348670162476115,-0.010980373274314226
119,119,119,119,2019-07-26,106.8182373046875,106.06974029541016,108.90901184082033,0.007056649777709811,-0.019197442900213524
120,120,120,120,2019-07-29,107.62360382080078,104.1904754638672,107.78636169433594,0.03295050091334084,-0.0015100043361395699
121,121,121,121,2019-07-30,108.20938110351562,104.45895385742188,107.63176727294922,0.03590335828188351,0.005366573876851799
122,122,122,122,2019-07-31,108.16056060791016,105.80128479003906,107.46906280517578,0.02229912257259481,0.006434389439014199
123,123,123,123,2019-08-01,106.0372085571289,106.0128173828125,106.91584777832033,0.00023007759739401834,-0.008218044746866604
124,124,124,124,2019-08-02,105.88265228271484,106.24876403808594,105.87451171875,-0.0034457977811380713,7.688879818834593e-05
125,125,125,125,2019-08-05,103.59658813476562,106.8182373046875,106.06974029541016,-0.030160104222020312,-0.023316283737064514
126,126,126,126,2019-08-06,103.47457122802734,107.62360382080078,104.1904754638672,-0.03855132559658381,-0.006871110172523731
127,127,127,127,2019-08-07,104.51589965820312,108.20938110351562,104.45895385742188,-0.03413272867515271,0.0005451500199684656
128,128,128,128,2019-08-08,106.4927978515625,108.16056060791016,105.80128479003906,-0.015419324261765066,0.006535960909130001
129,129,129,129,2019-08-09,105.22367095947266,106.0372085571289,106.0128173828125,-0.007672189873028867,-0.007443877474647587
130,130,130,130,2019-08-12,103.21421813964844,105.88265228271484,106.24876403808594,-0.02520180676945527,-0.028560764220746493
131,131,131,131,2019-08-13,103.54778289794922,103.59658813476562,106.8182373046875,-0.0004711085345100452,-0.030617004074029674
132,132,132,132,2019-08-14,102.1972885131836,103.47457122802734,107.62360382080078,-0.0123439285583411,-0.05041937934593144
133,133,133,133,2019-08-15,103.39320373535156,104.51589965820312,108.20938110351562,-0.010741867280701811,-0.04450794671449787
134,134,134,134,2019-08-16,104.30438232421876,106.4927978515625,108.16056060791016,-0.020549892307216044,-0.035652351115951775
135,135,135,135,2019-08-19,104.4508056640625,105.22367095947266,106.0372085571289,-0.007344975596867642,-0.014960813422504549
136,136,136,136,2019-08-20,103.79998016357422,103.21421813964844,105.88265228271484,0.005675206715544334,-0.019669625516932965
137,137,137,137,2019-08-21,103.86505889892578,103.54778289794922,103.59658813476562,0.003064054025079921,0.002591501988568501
138,138,138,138,2019-08-22,104.07656860351562,102.1972885131836,103.47457122802734,0.018388747076098833,0.005817829137573005
139,139,139,139,2019-08-23,102.3681640625,103.39320373535156,104.51589965820312,-0.009913994690359806,-0.020549367155876186
140,140,140,140,2019-08-26,103.34439849853516,104.30438232421876,106.4927978515625,-0.009203676818674844,-0.029564434558436714
141,141,141,141,2019-08-27,102.70166778564452,104.4508056640625,105.22367095947266,-0.01674604487057385,-0.02396802117652308
142,142,142,142,2019-08-28,103.02711486816406,103.79998016357422,103.21421813964844,-0.007445717178290678,-0.0018127664468786664
143,143,143,143,2019-08-29,104.20673370361328,103.86505889892578,103.54778289794922,0.00328960295511882,0.006363736501374229
144,144,144,144,2019-08-30,104.47521209716795,104.07656860351562,102.1972885131836,0.003830290515927537,0.022289471835551744
145,145,145,145,2019-09-03,104.7843780517578,102.3681640625,103.39320373535156,0.023603177915573426,0.013455181444683051
146,146,146,146,2019-09-04,105.53282165527344,103.34439849853516,104.30438232421876,0.02117602103774696,0.011777446965135274
147,147,147,147,2019-09-05,105.45146942138672,102.70166778564452,104.4508056640625,0.026774654151493493,0.009580239721104444
148,148,148,148,2019-09-06,105.89889526367188,103.02711486816406,103.79998016357422,0.02787402519407256,0.020220765907566163
149,149,149,149,2019-09-09,106.0535125732422,104.20673370361328,103.86505889892578,0.017722260395202083,0.021070162550488325
150,150,150,150,2019-09-10,106.5009307861328,104.47521209716795,104.07656860351562,0.019389467111881054,0.023294024919796152
151,151,151,151,2019-09-11,107.40397644042967,104.7843780517578,102.3681640625,0.0249998944248917,0.04919314929644636
152,152,152,152,2019-09-12,108.55106353759766,105.53282165527344,103.34439849853516,0.028600030161075374,0.05038168603919346
153,153,153,153,2019-09-13,106.89958190917967,105.45146942138672,102.70166778564452,0.013732501744534886,0.040874838880872844
154,154,154,154,2019-09-16,107.41211700439452,105.89889526367188,103.02711486816406,0.014289306200550467,0.0425616318756632
155,155,155,155,2019-09-17,106.73686981201172,106.0535125732422,104.20673370361328,0.006443513488509689,0.024279967507615074
156,156,156,156,2019-09-18,106.11857604980467,106.5009307861328,104.47521209716795,-0.003590153940494112,0.015729701999631196
157,157,157,157,2019-09-19,105.7850112915039,107.40397644042967,104.7843780517578,-0.015073605303838167,0.009549450579855012
158,158,158,158,2019-09-20,105.85013580322266,108.55106353759766,105.53282165527344,-0.0248816330891084,0.003006781615161769
159,159,159,159,2019-09-23,105.9640121459961,106.89958190917967,105.45146942138672,-0.008751856148309645,0.004860460716400672
160,160,160,160,2019-09-24,105.3700942993164,107.41211700439452,105.89889526367188,-0.019011101931773355,-0.004993451187935816
161,161,161,161,2019-09-25,105.89889526367188,106.73686981201172,106.0535125732422,-0.007850844322263795,-0.0014579178550407912
162,162,162,162,2019-09-26,107.86767578125,106.11857604980467,106.5009307861328,0.01648250284308772,0.012833174180062246
163,163,163,163,2019-09-27,106.62218475341795,105.7850112915039,107.40397644042967,0.007913913811542939,-0.007278982705499093
164,164,164,164,2019-09-30,106.24524688720705,105.85013580322266,108.55106353759766,0.0037327404540974385,-0.021241769313406822
165,165,165,165,2019-10-01,105.44220733642578,105.9640121459961,106.89958190917967,-0.004924358742205537,-0.01363311761118069
166,166,166,166,2019-10-02,102.78732299804688,105.3700942993164,107.41211700439452,-0.02451142630595793,-0.04305653901373552
167,167,167,167,2019-10-03,104.7948989868164,105.89889526367188,106.73686981201172,-0.010425002773699288,-0.01819400202212762
168,168,168,168,2019-10-04,105.4668197631836,107.86767578125,106.11857604980467,-0.02225741864444375,-0.0061417737674428485
169,169,169,169,2019-10-07,105.00792694091795,106.62218475341795,105.7850112915039,-0.01513998063567401,-0.007345883325990288
170,170,170,170,2019-10-08,104.13117218017578,106.24524688720705,105.85013580322266,-0.019898063856688353,-0.016239597710507092
171,171,171,171,2019-10-09,104.7703094482422,105.44220733642578,105.9640121459961,-0.006372191033897967,-0.01126517082147871
172,172,172,172,2019-10-10,104.21311950683594,102.78732299804688,105.3700942993164,0.01387132641654798,-0.01098010588463505
173,173,173,173,2019-10-11,105.04889678955078,104.7948989868164,105.89889526367188,0.0024237611295023775,-0.008026509360694711
174,174,174,174,2019-10-14,104.5326690673828,105.4668197631836,107.86767578125,-0.008857294624966872,-0.03091757275488549
175,175,175,175,2019-10-15,105.58151245117188,105.00792694091795,106.62218475341795,0.005462306770198877,-0.009760373084202079
176,176,176,176,2019-10-16,105.16362762451172,104.13117218017578,106.24524688720705,0.009914950756047425,-0.010180401423920626
177,177,177,177,2019-10-17,104.6064224243164,104.7703094482422,105.44220733642578,-0.0015642506430388892,-0.007926473973014492
178,178,178,178,2019-10-18,105.18000793457033,104.21311950683594,102.78732299804688,0.009277991411349662,0.023278015875254576
179,179,179,179,2019-10-21,106.5074691772461,105.04889678955078,104.7948989868164,0.01388469971862083,0.0163421140435962
180,180,180,180,2019-10-22,107.21214294433594,104.5326690673828,105.4668197631836,0.025632884923525,0.016548552284702644
181,181,181,181,2019-10-23,107.31869506835938,105.58151245117188,105.00792694091795,0.016453473499831617,0.02200565418972178
182,182,182,182,2019-10-24,108.46585845947266,105.16362762451172,104.13117218017578,0.03140088364725879,0.041627172618365016
183,183,183,183,2019-10-25,108.31018829345705,104.6064224243164,104.7703094482422,0.035406677556727884,0.03378704199555305
184,184,184,184,2019-10-28,108.7198715209961,105.18000793457033,104.21311950683594,0.03365528921264027,0.04324553410825138
185,185,185,185,2019-10-29,109.22792053222656,106.5074691772461,105.04889678955078,0.025542352813333613,0.0397817004308747
186,186,186,186,2019-10-30,113.84123229980467,107.21214294433594,104.5326690673828,0.06183151622023386,0.08904932128367915
187,187,187,187,2019-10-31,112.4236297607422,107.31869506835938,105.58151245117188,0.04756799073200724,0.06480412290678816
188,188,188,188,2019-11-01,112.62030029296876,108.46585845947266,105.16362762451172,0.03830183886894134,0.07090543410199968
189,189,189,189,2019-11-04,113.5134506225586,108.31018829345705,104.6064224243164,0.04804037746664935,0.08514800517804244
190,190,190,190,2019-11-05,111.70254516601562,108.7198715209961,105.18000793457033,0.027434484637369305,0.062013089364880036
191,191,191,191,2019-11-06,113.01359558105467,109.22792053222656,106.5074691772461,0.03465849235600138,0.06108610460907027
192,192,192,192,2019-11-07,113.04640197753906,113.84123229980467,107.21214294433594,-0.006981919522554003,0.05441789402747266
193,193,193,193,2019-11-08,113.35774993896484,112.4236297607422,107.31869506835938,0.008308930962384053,0.056272160845402874
194,194,194,194,2019-11-11,113.54623413085938,112.62030029296876,108.46585845947266,0.008221731210819927,0.04683847750382175
195,195,195,195,2019-11-12,111.12894439697266,113.5134506225586,108.31018829345705,-0.021006376006616256,0.026024847227468895
196,196,196,196,2019-11-13,112.0221176147461,111.70254516601562,108.7198715209961,0.0028609236097127955,0.030373896211901563
197,197,197,197,2019-11-14,112.9234848022461,113.01359558105467,109.22792053222656,-0.0007973445880141705,0.03383351300667847
198,198,198,198,2019-11-15,112.7186279296875,113.04640197753906,113.84123229980467,-0.0028994646633396792,-0.009861140356955733
199,199,199,199,2019-11-18,113.65276336669922,113.35774993896484,112.4236297607422,0.002602498972440914,0.010933053919116809
200,200,200,200,2019-11-19,113.3004150390625,113.54623413085938,112.62030029296876,-0.002164925095741843,0.0060390066828492905
201,201,201,201,2019-11-20,113.12014770507812,111.12894439697266,113.5134506225586,0.017917953948995757,-0.0034648133355423827
202,202,202,202,2019-11-21,112.05490112304688,112.0221176147461,111.70254516601562,0.00029265210298490274,0.0031544129680085575
203,203,203,203,2019-11-22,112.74321746826172,112.9234848022461,113.01359558105467,-0.001596367082543182,-0.0023924388159036747
204,204,204,204,2019-11-25,112.70223236083984,112.7186279296875,113.04640197753906,-0.0001454557170256221,-0.003044498636653681
205,205,205,205,2019-11-26,113.4970703125,113.65276336669922,113.35774993896484,-0.0013699011760662794,0.0012290326299717602
206,206,206,206,2019-11-27,113.90676879882812,113.3004150390625,113.54623413085938,0.005351734674198472,0.0031752234737547624
207,207,207,207,2019-11-29,113.52165222167967,113.12014770507812,111.12894439697266,0.0035493634400860508,0.02153091471974955
208,208,208,208,2019-12-02,112.15324401855467,112.05490112304688,112.0221176147461,0.0008776313621463583,0.0011705403057951091
209,209,209,209,2019-12-03,113.46428680419922,112.74321746826172,112.9234848022461,0.0063956781802905205,0.004789101247629546
210,210,210,210,2019-12-04,113.07917022705078,112.70223236083984,112.7186279296875,0.00334454658363903,0.003198604383191972
211,211,211,211,2019-12-05,113.99691009521484,113.4970703125,113.65276336669922,0.004403988414314108,0.0030280542093397145
212,212,212,212,2019-12-06,114.12802124023438,113.90676879882812,113.3004150390625,0.0019423994178695558,0.007304529298383766
213,213,213,213,2019-12-09,114.61145782470705,113.52165222167967,113.12014770507812,0.00959998010687202,0.013183417365375094
214,214,214,214,2019-12-10,114.39845275878906,112.15324401855467,112.05490112304688,0.02001911545120305,0.020914316216911866
215,215,215,215,2019-12-11,112.49739074707033,113.46428680419922,112.74321746826172,-0.008521589342005309,-0.0021804125047308887
216,216,216,216,2019-12-12,110.72742462158205,113.07917022705078,112.70223236083984,-0.020797336952037115,-0.01752234803064978
217,217,217,217,2019-12-13,110.71106719970705,113.99691009521484,113.4970703125,-0.028823964550998227,-0.02454691654262131
218,218,218,218,2019-12-16,111.1535415649414,114.12802124023438,113.90676879882812,-0.02606265878413705,-0.0241708834595179
219,219,219,219,2019-12-17,110.18663024902344,114.61145782470705,113.52165222167967,-0.038607200882578185,-0.029377849136160927
220,220,220,220,2019-12-18,110.99783325195312,114.39845275878906,112.15324401855467,-0.02972609703040474,-0.010302071747567032
221,221,221,221,2019-12-19,111.18631744384766,112.49739074707033,113.46428680419922,-0.011654255218864429,-0.020076531783807527
222,222,222,222,2019-12-20,111.26006317138672,110.72742462158205,113.07917022705078,0.004810357972516721,-0.016087021615134756
223,223,223,223,2019-12-23,111.28463745117188,110.71106719970705,113.99691009521484,0.005180785137137045,-0.02379251018100026
224,224,224,224,2019-12-24,111.39118194580078,111.1535415649414,114.12802124023438,0.00213794700118064,-0.023980432366146665
225,225,225,225,2019-12-26,112.37448120117188,110.18663024902344,114.61145782470705,0.019855865881403867,-0.01951791440395534
226,226,226,226,2019-12-27,112.81695556640624,110.99783325195312,114.39845275878906,0.016388809233094603,-0.013824463130785891
227,227,227,227,2019-12-30,112.79219818115234,111.18631744384766,112.49739074707033,0.014443150688174367,0.0026205713050255763
228,228,228,228,2019-12-31,113.77429962158205,111.26006317138672,110.72742462158205,0.022597834106226955,0.02751689575019811
229,229,229,229,2020-01-02,111.89263153076172,111.28463745117188,110.71106719970705,0.005463414299719638,0.010672504212458689
230,230,230,230,2020-01-03,112.7674331665039,111.39118194580078,111.1535415649414,0.0123551182118955,0.01451947980100643
231,231,231,231,2020-01-06,113.55970764160156,112.37448120117188,110.18663024902344,0.0105471137909674,0.030612401749240625
232,232,232,232,2020-01-07,111.5872802734375,112.81695556640624,110.99783325195312,-0.010899738313226548,0.0053104371879619805
233,233,233,233,2020-01-08,110.9930648803711,112.79219818115234,111.18631744384766,-0.01595086654745137,-0.0017380966284287203
234,234,234,234,2020-01-09,111.0508270263672,113.77429962158205,111.26006317138672,-0.023937502619424844,-0.0018806042263089795
235,235,235,235,2020-01-10,111.47998046875,111.89263153076172,111.28463745117188,-0.0036879198957643355,0.0017553457696606323
236,236,236,236,2020-01-13,112.87471771240234,112.7674331665039,111.39118194580078,0.0009513788057942119,0.013318251415299631
237,237,237,237,2020-01-14,112.56936645507812,113.55970764160156,112.37448120117188,-0.008720885313028393,0.0017342483081845828
238,238,238,238,2020-01-15,113.33687591552734,111.5872802734375,112.81695556640624,0.015679167354940127,0.004608530220575613
239,239,239,239,2020-01-16,114.94621276855467,110.9930648803711,112.79219818115234,0.03561617018544627,0.019097194860435485
240,240,240,240,2020-01-17,115.17725372314452,111.0508270263672,113.77429962158205,0.03715800059550722,0.012331028239494835
241,241,241,241,2020-01-21,115.83751678466795,111.47998046875,111.89263153076172,0.039088061350526226,0.03525598781562045
242,242,242,242,2020-01-22,115.45787048339844,112.87471771240234,112.7674331665039,0.02288513161625616,0.023858282851238144
