,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PKG,PKG_6m,PKG_12m,PKG_6m_ret,PKG_12m_ret
28,28,28,28,2019-03-18,83.6176528930664,82.82791137695312,81.2887191772461,0.009534726917344694,0.028650146531921328
29,29,29,29,2019-03-19,84.25188446044922,83.15955352783203,81.7904281616211,0.013135363121587806,0.030094674329912863
30,30,30,30,2019-03-20,82.69197845458984,84.35861206054688,83.62728881835938,-0.019756531849538184,-0.011184272227227732
31,31,31,31,2019-03-21,84.21759796142578,85.94034576416016,84.25657653808594,-0.020045856080937674,-0.0004626176170655638
32,32,32,32,2019-03-22,81.5348892211914,84.63755798339844,84.23107147216797,-0.03665829728706982,-0.03200935478860012
33,33,33,33,2019-03-25,81.58634185791016,82.43485260009766,83.03202056884766,-0.010293106804032726,-0.017411098766876187
34,34,34,34,2019-03-26,83.96044921875,83.6176528930664,82.82791137695312,0.004099568856853475,0.013673384043727088
35,35,35,35,2019-03-27,84.48329162597656,84.25188446044922,83.15955352783203,0.002746611153083167,0.015918052009520567
36,36,36,36,2019-03-28,85.27182006835938,82.69197845458984,84.35861206054688,0.031198208846656694,0.010825308590391103
37,37,37,37,2019-03-29,85.17755126953125,84.21759796142578,85.94034576416016,0.011398488336667567,-0.008875860201007169
38,38,38,38,2019-04-01,88.0230712890625,81.5348892211914,84.63755798339844,0.07957553054704802,0.04000012980440815
39,39,39,39,2019-04-02,87.04598999023438,81.58634185791016,82.43485260009766,0.06691865339216552,0.05593674574158514
40,40,40,40,2019-04-03,88.06591796875,83.96044921875,83.6176528930664,0.04889765107501565,0.05319767921938934
41,41,41,41,2019-04-04,86.84029388427734,84.48329162597656,84.25188446044922,0.02789903438819219,0.0307222733402861
42,42,42,42,2019-04-05,87.59452819824219,85.27182006835938,82.69197845458984,0.027238871270963694,0.059286884112279115
43,43,43,43,2019-04-08,87.13170623779297,85.17755126953125,84.21759796142578,0.022942136033919258,0.03460213004058765
44,44,44,44,2019-04-09,86.42030334472656,88.0230712890625,81.5348892211914,-0.01820849830463811,0.05991808132935317
45,45,45,45,2019-04-10,86.98600769042969,87.04598999023438,81.58634185791016,-0.000689087456084092,0.06618345313145091
46,46,46,46,2019-04-11,87.00313568115234,88.06591796875,83.96044921875,-0.012068031675713464,0.0362395209972608
47,47,47,47,2019-04-12,88.56304168701172,86.84029388427734,84.48329162597656,0.019838115760295594,0.048290614422281
48,48,48,48,2019-04-15,87.00313568115234,87.59452819824219,85.27182006835938,-0.006751477852034449,0.02030349078282878
49,49,49,49,2019-04-16,83.9433364868164,87.13170623779297,85.17755126953125,-0.036592532025886415,-0.014489906839530553
50,50,50,50,2019-04-17,81.73204040527344,86.42030334472656,88.0230712890625,-0.05424955430614331,-0.07147024969317073
51,51,51,51,2019-04-18,82.63198852539062,86.98600769042969,87.04598999023438,-0.050054247581224454,-0.0507088432831766
52,52,52,52,2019-04-22,83.68620300292969,87.00313568115234,88.06591796875,-0.03812428888055819,-0.049732235430447025
53,53,53,53,2019-04-23,84.4404525756836,88.56304168701172,86.84029388427734,-0.04654976876130401,-0.027635112702310227
54,54,54,54,2019-04-24,84.68899536132812,87.00313568115234,87.59452819824219,-0.026598355354743086,-0.0331702549996995
55,55,55,55,2019-04-25,83.9433364868164,83.9433364868164,87.13170623779297,0.0,-0.036592532025886415
56,56,56,56,2019-04-26,85.02326965332031,81.73204040527344,86.42030334472656,0.04026853155417509,-0.016165572641344994
57,57,57,57,2019-04-29,84.77468872070312,82.63198852539062,86.98600769042969,0.02593063816507457,-0.025421547998803695
58,58,58,58,2019-04-30,84.98898315429688,83.68620300292969,87.00313568115234,0.015567442477006477,-0.023150344077676688
59,59,59,59,2019-05-01,83.549072265625,84.4404525756836,88.56304168701172,-0.010556318480880456,-0.05661469305792877
60,60,60,60,2019-05-02,84.80042266845703,84.68899536132812,87.00313568115234,0.0013157235677847545,-0.025317627869962944
61,61,61,61,2019-05-03,86.22319030761719,83.9433364868164,83.9433364868164,0.027159437737608094,0.027159437737608094
62,62,62,62,2019-05-06,85.65751647949219,85.02326965332031,81.73204040527344,0.007459685198628607,0.04802860732160896
63,63,63,63,2019-05-07,84.92041015625,84.77468872070312,82.63198852539062,0.0017189262236865233,0.02769413724269998
64,64,64,64,2019-05-08,84.38042449951172,84.98898315429688,83.68620300292969,-0.007160441650188032,0.00829553106331904
65,65,65,65,2019-05-09,83.9433364868164,83.549072265625,84.4404525756836,0.004718953909361501,-0.005887179351882654
66,66,66,66,2019-05-10,83.90904998779297,84.80042266845703,84.68899536132812,-0.01051141789881227,-0.009209524451287865
67,67,67,67,2019-05-13,82.51200103759766,86.22319030761719,83.9433364868164,-0.043041660332668985,-0.017051209888989227
68,68,68,68,2019-05-14,83.29192352294922,85.65751647949219,85.02326965332031,-0.027616875363288496,-0.020363203361039917
69,69,69,69,2019-05-15,83.16336822509766,84.92041015625,84.77468872070312,-0.020690455073397063,-0.019007094215516274
70,70,70,70,2019-05-16,83.39481353759766,84.38042449951172,84.98898315429688,-0.011680564156438478,-0.01875736780854309
71,71,71,71,2019-05-17,83.00053405761719,83.9433364868164,83.549072265625,-0.011231414769262704,-0.0065654613885341995
72,72,72,72,2019-05-20,79.18648529052734,83.90904998779297,84.80042266845703,-0.05628194691696142,-0.06620176175157066
73,73,73,73,2019-05-21,81.06350708007812,82.51200103759766,86.22319030761719,-0.017554948847495644,-0.059841015034713285
74,74,74,74,2019-05-22,78.9293441772461,83.29192352294922,85.65751647949219,-0.05237697919776241,-0.07854736605464074
75,75,75,75,2019-05-23,77.24944305419922,83.16336822509766,84.92041015625,-0.07111214104377372,-0.09033125355773153
76,76,76,76,2019-05-24,78.00369262695312,83.39481353759766,84.38042449951172,-0.06464575771506464,-0.07557122295107077
77,77,77,77,2019-05-28,76.86377716064453,83.00053405761719,83.9433364868164,-0.07393635434577628,-0.08433735925285435
78,78,78,78,2019-05-29,76.1266860961914,79.18648529052734,83.90904998779297,-0.038640421823368465,-0.09274761057041803
79,79,79,79,2019-05-30,76.60665130615234,81.06350708007812,82.51200103759766,-0.05497980453181106,-0.07156958572310546
80,80,80,80,2019-05-31,76.34952545166016,78.9293441772461,83.29192352294922,-0.03268516611252492,-0.08335019504473618
81,81,81,81,2019-06-03,77.8151626586914,77.24944305419922,83.16336822509766,0.007323283924458579,-0.06430963151865499
82,82,82,82,2019-06-04,80.22354125976562,78.00369262695312,83.39481353759766,0.02845825060396523,-0.03802721228463801
83,83,83,83,2019-06-05,81.02923583984375,76.86377716064453,83.00053405761719,0.05419273984536899,-0.02375042811658301
84,84,84,84,2019-06-06,82.08343505859375,76.1266860961914,79.18648529052734,0.07824784274565122,0.03658389127182238
85,85,85,85,2019-06-07,82.02344512939453,76.60665130615234,81.06350708007812,0.07070918426644712,0.011841802605062846
86,86,86,86,2019-06-10,81.16634368896484,76.34952545166016,78.9293441772461,0.0630890396346262,0.028341797781763933
87,87,87,87,2019-06-11,81.80917358398438,77.8151626586914,77.24944305419922,0.051326898111249575,0.05902606348353845
88,88,88,88,2019-06-12,81.89488983154297,80.22354125976562,78.00369262695312,0.02083364241383312,0.04988478203460445
89,89,89,89,2019-06-13,83.19989013671875,81.02923583984375,76.86377716064453,0.02678853224242861,0.08243301604645059
90,90,90,90,2019-06-14,82.37885284423828,82.08343505859375,76.1266860961914,0.0035989939435849827,0.08212845020137638
91,91,91,91,2019-06-17,80.71952819824219,82.02344512939453,76.60665130615234,-0.015896880813715764,0.05368824797801253
92,92,92,92,2019-06-18,82.0936508178711,81.16634368896484,76.34952545166016,0.011424773948913503,0.07523459160001944
93,93,93,93,2019-06-19,81.63561248779297,81.80917358398438,77.8151626586914,-0.0021215358692412423,0.04909647038660836
94,94,94,94,2019-06-20,81.75659942626953,81.89488983154297,80.22354125976562,-0.0016886328995362465,0.019109829140299794
95,95,95,95,2019-06-21,82.38749694824219,83.19989013671875,81.02923583984375,-0.009764354101208461,0.01676260542655328
96,96,96,96,2019-06-24,79.70838165283203,82.37885284423828,82.08343505859375,-0.03241695045760795,-0.028934624922389407
97,97,97,97,2019-06-25,79.89849090576172,80.71952819824219,82.02344512939453,-0.010171482797372788,-0.025906668761360052
98,98,98,98,2019-06-26,79.85530090332031,82.0936508178711,81.16634368896484,-0.02726581035501363,-0.016152542125940084
99,99,99,99,2019-06-27,81.20349884033203,81.63561248779297,81.80917358398438,-0.005293200287136313,-0.007403506442105412
100,100,100,100,2019-06-28,82.37885284423828,81.75659942626953,81.89488983154297,0.00761104818859204,0.0059095630226846385
101,101,101,101,2019-07-01,84.39250946044922,82.38749694824219,83.19989013671875,0.02433636882385959,0.014334385799917415
102,102,102,102,2019-07-02,84.3233871459961,79.70838165283203,82.37885284423828,0.05789862242172483,0.023604775189508098
103,103,103,103,2019-07-03,86.40620422363281,79.89849090576172,80.71952819824219,0.0814497651219317,0.07044981743977119
104,104,104,104,2019-07-05,86.24198150634766,79.85530090332031,82.0936508178711,0.07997816714459072,0.05053168725167123
105,105,105,105,2019-07-08,85.98271942138672,81.20349884033203,81.63561248779297,0.058854860311523316,0.0532501294608867
106,106,106,106,2019-07-09,86.12098693847656,82.37885284423828,81.75659942626953,0.045425906832107676,0.053382693786609314
107,107,107,107,2019-07-10,86.46668243408203,84.39250946044922,82.38749694824219,0.024577690447810108,0.049512191011246376
108,108,108,108,2019-07-11,85.5160140991211,84.3233871459961,79.70838165283203,0.014143489647304053,0.07286100063584366
109,109,109,109,2019-07-12,85.86172485351562,86.40620422363281,79.89849090576172,-0.006301392070273026,0.07463512614759393
110,110,110,110,2019-07-15,83.93448638916016,86.24198150634766,79.85530090332031,-0.026756054034051457,0.051082212948874384
111,111,111,111,2019-07-16,85.10121154785156,85.98271942138672,81.20349884033203,-0.01025215158891446,0.04799931977295069
112,112,112,112,2019-07-17,84.68635559082031,86.12098693847656,82.37885284423828,-0.016658324511319544,0.028010862823558025
113,113,113,113,2019-07-18,84.98883819580078,86.46668243408203,84.39250946044922,-0.017091487688427165,0.007066133465684299
114,114,114,114,2019-07-19,86.33706665039062,85.5160140991211,84.3233871459961,0.009601155525301497,0.023880439016379595
115,115,115,115,2019-07-22,85.956787109375,85.86172485351562,86.40620422363281,0.0011071552082322356,-0.005201213481090483
116,116,116,116,2019-07-23,87.5124282836914,83.93448638916016,86.24198150634766,0.04262779279952,0.014731187237972287
117,117,117,117,2019-07-24,88.3593521118164,85.10121154785156,85.98271942138672,0.03828547801734672,0.0276408179041443
118,118,118,118,2019-07-25,88.14329528808594,84.68635559082031,86.12098693847656,0.04082050376531199,0.023482178055554304
119,119,119,119,2019-07-26,88.16058349609375,84.98883819580078,86.46668243408203,0.03731955122137065,0.01959021688270579
120,120,120,120,2019-07-29,88.16924285888672,86.33706665039062,85.5160140991211,0.021221200575590737,0.03102610414805218
121,121,121,121,2019-07-30,89.05075073242188,85.956787109375,85.86172485351562,0.03599440750513372,0.037141414109102655
122,122,122,122,2019-07-31,87.26179504394531,87.5124282836914,83.93448638916016,-0.0028639730911546035,0.039641734856852295
123,123,123,123,2019-08-01,86.49262237548828,88.3593521118164,85.10121154785156,-0.021126566591002427,0.016350070725542398
124,124,124,124,2019-08-02,87.5037612915039,88.14329528808594,84.68635559082031,-0.007255617055066832,0.033268708766929
125,125,125,125,2019-08-05,86.07779693603516,88.16058349609375,84.98883819580078,-0.023624918046860288,0.012812961835359848
126,126,126,126,2019-08-06,86.5531005859375,88.16924285888672,86.33706665039062,-0.018330000582355344,0.0025022153743265996
127,127,127,127,2019-08-07,86.8555908203125,89.05075073242188,85.956787109375,-0.0246506614942007,0.010456460055839667
128,128,128,128,2019-08-08,88.25564575195312,87.26179504394531,87.5124282836914,0.011389299377892792,0.008492707639792707
129,129,129,129,2019-08-09,87.40006256103516,86.49262237548828,88.3593521118164,0.010491532810826598,-0.01085668384674543
130,130,130,130,2019-08-12,86.12098693847656,87.5037612915039,88.14329528808594,-0.01580245617580789,-0.022943416660333615
131,131,131,131,2019-08-13,87.71983337402344,86.07779693603516,88.16058349609375,0.019076190335220566,-0.004999401144955451
132,132,132,132,2019-08-14,86.043212890625,86.5531005859375,88.16924285888672,-0.005891039048407487,-0.024113056881574835
133,133,133,133,2019-08-15,86.41484069824219,86.8555908203125,89.05075073242188,-0.00507451642326795,-0.02960008773087186
134,134,134,134,2019-08-16,87.52969360351562,88.25564575195312,87.26179504394531,-0.008225560441513569,0.0030700555659599615
135,135,135,135,2019-08-19,88.56678009033203,87.40006256103516,86.49262237548828,0.013349161260406417,0.023980747234593647
136,136,136,136,2019-08-20,87.15808868408203,86.12098693847656,87.5037612915039,0.012042381102139066,-0.0039503742732878155
137,137,137,137,2019-08-21,87.5037612915039,87.71983337402344,86.07779693603516,-0.002463206714019117,0.016565995021089908
138,138,138,138,2019-08-22,87.39142608642578,86.043212890625,86.5531005859375,0.015669024325190906,0.00968567844263335
139,139,139,139,2019-08-23,84.77278137207031,86.41484069824219,86.8555908203125,-0.019002052343137343,-0.023980142539714255
140,140,140,140,2019-08-26,85.46417999267578,87.52969360351562,88.25564575195312,-0.02359786177472556,-0.031629316577920674
141,141,141,141,2019-08-27,84.40116882324219,88.56678009033203,87.40006256103516,-0.047033563406518875,-0.03431226076867755
142,142,142,142,2019-08-28,85.12713623046875,87.15808868408203,86.12098693847656,-0.02330193885933851,-0.011540168585362442
143,143,143,143,2019-08-29,86.49262237548828,87.5037612915039,87.71983337402344,-0.01155537660429462,-0.013990120037079001
144,144,144,144,2019-08-30,86.92474365234375,87.39142608642578,86.043212890625,-0.005340139816696676,0.010245209727806515
145,145,145,145,2019-09-03,85.12713623046875,84.77278137207031,86.41484069824219,0.004180054643284192,-0.014901427316982074
146,146,146,146,2019-09-04,86.54446411132812,85.46417999267578,87.52969360351562,0.01264019755112522,-0.011255945858217098
147,147,147,147,2019-09-05,86.88151550292969,84.40116882324219,88.56678009033203,0.02938758685773646,-0.019028179478620455
148,148,148,148,2019-09-06,86.9506607055664,85.12713623046875,87.15808868408203,0.021421189010290886,-0.0023799050856596615
149,149,149,149,2019-09-09,86.87287902832031,86.49262237548828,87.5037612915039,0.004396405640023637,-0.007209773087146654
150,150,150,150,2019-09-10,90.05327606201172,86.92474365234375,87.39142608642578,0.03599127565081539,0.03045893738996197
151,151,151,151,2019-09-11,93.41513061523438,85.12713623046875,84.77278137207031,0.09736019266908191,0.10194721823780362
152,152,152,152,2019-09-12,93.18006134033205,86.54446411132812,85.46417999267578,0.07667269417103428,0.09028204972325837
153,153,153,153,2019-09-13,94.34667205810548,86.88151550292969,84.40116882324219,0.08592341549249416,0.11783608418612945
154,154,154,154,2019-09-16,92.1701889038086,86.9506607055664,85.12713623046875,0.06002862032200795,0.08273569375424361
155,155,155,155,2019-09-17,91.43016052246094,86.87287902832031,86.49262237548828,0.052459197221436105,0.05708623477199537
156,156,156,156,2019-09-18,91.13416290283205,90.05327606201172,86.92474365234375,0.012002748684856401,0.04842601857215589
157,157,157,157,2019-09-19,89.95885467529297,93.41513061523438,85.12713623046875,-0.03699910193539624,0.056758851040672686
158,158,158,158,2019-09-20,89.53226470947266,93.18006134033205,86.54446411132812,-0.03914782388408322,0.03452330115882529
159,159,159,159,2019-09-23,90.30711364746094,94.34667205810548,86.88151550292969,-0.042816119768980254,0.039428388474827436
160,160,160,160,2019-09-24,89.9327392578125,92.1701889038086,86.9506607055664,-0.02427519865811667,0.03429621498040203
161,161,161,161,2019-09-25,91.68264770507812,91.43016052246094,86.87287902832031,0.002761530562501502,0.055365595460348915
162,162,162,162,2019-09-26,91.01228332519533,91.13416290283205,90.05327606201172,-0.0013373643182158501,0.01064933231882903
163,163,163,163,2019-09-27,91.9351043701172,89.95885467529297,93.41513061523438,0.02196837322971179,-0.0158435387861654
164,164,164,164,2019-09-30,92.37042236328124,89.53226470947266,93.18006134033205,0.031699830927076844,-0.008688972355294755
165,165,165,165,2019-10-01,89.48873138427734,90.30711364746094,94.34667205810548,-0.009062212600198682,-0.05149032358911687
166,166,166,166,2019-10-02,89.1056900024414,89.9327392578125,92.1701889038086,-0.009196308954853127,-0.03324826538616932
167,167,167,167,2019-10-03,89.21885681152344,91.68264770507812,91.43016052246094,-0.02687303383165951,-0.02418571397339142
168,168,168,168,2019-10-04,89.95885467529297,91.01228332519533,91.13416290283205,-0.011574576655091318,-0.012896461547490135
169,169,169,169,2019-10-07,90.2896957397461,91.9351043701172,89.95885467529297,-0.01789750108671151,0.003677693159248152
170,170,170,170,2019-10-08,88.9228515625,92.37042236328124,89.53226470947266,-0.037323319657697085,-0.0068066316534063365
171,171,171,171,2019-10-09,90.18521881103516,89.48873138427734,90.30711364746094,0.007782962346029931,-0.0013497811136078397
172,172,172,172,2019-10-10,92.30947875976562,89.1056900024414,89.9327392578125,0.03595492899764796,0.026427967407282704
173,173,173,173,2019-10-11,95.17375183105467,89.21885681152344,91.68264770507812,0.06674480297490315,0.03807813379481173
174,174,174,174,2019-10-14,93.38031005859376,89.95885467529297,91.01228332519533,0.03803355873805381,0.026018759741883057
175,175,175,175,2019-10-15,93.29325103759766,90.2896957397461,91.9351043701172,0.03326575943404553,0.01477288438171298
176,176,176,176,2019-10-16,92.99724578857422,88.9228515625,92.37042236328124,0.04581942835257036,0.006785975523937449
177,177,177,177,2019-10-17,92.64030456542967,90.18521881103516,89.48873138427734,0.027222706633762916,0.03521754228048035
178,178,178,178,2019-10-18,94.21607971191406,92.30947875976562,89.1056900024414,0.02065444391805471,0.057352001980262246
179,179,179,179,2019-10-21,94.4511489868164,95.17375183105467,89.21885681152344,-0.007592459373893079,0.0586455863960047
180,180,180,180,2019-10-22,94.52950286865234,93.38031005859376,89.95885467529297,0.012306585931632696,0.050808207928582094
181,181,181,181,2019-10-23,95.81798553466795,93.29325103759766,90.2896957397461,0.027062348765751754,0.06122835778355906
182,182,182,182,2019-10-24,94.47727966308594,92.99724578857422,88.9228515625,0.015914814056714244,0.062463450091700734
183,183,183,183,2019-10-25,96.5753936767578,92.64030456542967,90.18521881103516,0.04247707442011772,0.07085612198947988
184,184,184,184,2019-10-28,97.95095825195312,94.21607971191406,92.30947875976562,0.03964162541531402,0.06111484506232978
185,185,185,185,2019-10-29,97.14130401611328,94.4511489868164,95.17375183105467,0.028481972513350495,0.020673264920261447
186,186,186,186,2019-10-30,96.1401138305664,94.52950286865234,93.38031005859376,0.017038182927418877,0.029554450721366532
187,187,187,187,2019-10-31,95.29561614990234,95.81798553466795,93.29325103759766,-0.005451684063808804,0.02146312932644756
188,188,188,188,2019-11-01,96.90625,94.47727966308594,92.99724578857422,0.025709571079692184,0.042033548179617686
189,189,189,189,2019-11-04,97.5591812133789,96.5753936767578,92.64030456542967,0.010186730793082743,0.05309650773519592
190,190,190,190,2019-11-05,98.57778930664062,97.95095825195312,94.21607971191406,0.006399437696925192,0.04629474722428939
191,191,191,191,2019-11-06,97.8203582763672,97.14130401611328,94.4511489868164,0.00699037620641052,0.035671448422729846
192,192,192,192,2019-11-07,98.3340072631836,96.1401138305664,94.52950286865234,0.022819750728438004,0.040246740743126175
193,193,193,193,2019-11-08,99.16107940673828,95.29561614990234,95.81798553466795,0.040562865460206154,0.034890045469185615
194,194,194,194,2019-11-11,98.94344329833984,96.90625,94.47727966308594,0.021022310721339865,0.04727235639278171
195,195,195,195,2019-11-12,98.99567413330078,97.5591812133789,96.5753936767578,0.014724323247240267,0.02506104675735288
196,196,196,196,2019-11-13,98.17729949951172,98.57778930664062,97.95095825195312,-0.004062677910975698,0.002310760931775624
197,197,197,197,2019-11-14,98.30789947509766,97.8203582763672,97.14130401611328,0.004984046340875459,0.012009262906238716
198,198,198,198,2019-11-15,98.07282257080078,98.3340072631836,96.1401138305664,-0.0026560973121310116,0.020103041937733712
199,199,199,199,2019-11-18,98.96084594726562,99.16107940673828,95.29561614990234,-0.0020192747060703287,0.03846168318590637
200,200,200,200,2019-11-19,98.96955108642578,98.94344329833984,96.90625,0.00026386577236059416,0.021291723561955855
201,201,201,201,2019-11-20,97.61141204833984,98.99567413330078,97.5591812133789,-0.013983056300995389,0.0005353759052846296
202,202,202,202,2019-11-21,96.34905242919922,98.17729949951172,98.57778930664062,-0.018621892022214315,-0.022608915183810807
203,203,203,203,2019-11-22,96.52316284179688,98.30789947509766,97.8203582763672,-0.018154559733552955,-0.01326099655968771
204,204,204,204,2019-11-25,97.38506317138672,98.07282257080078,98.3340072631836,-0.007012741974643966,-0.009650212761665444
205,205,205,205,2019-11-26,97.90743255615234,98.96084594726562,99.16107940673828,-0.0106447492544135,-0.012642529287561821
206,206,206,206,2019-11-27,97.56787872314452,98.96955108642578,98.94344329833984,-0.014162662636079348,-0.013902533905633785
207,207,207,207,2019-11-29,97.41988372802734,97.61141204833984,98.99567413330078,-0.0019621509031920725,-0.015917770337637083
208,208,208,208,2019-12-02,96.66246795654295,96.34905242919922,98.17729949951172,0.003252917589138038,-0.015429549913178242
209,209,209,209,2019-12-03,96.40999603271484,96.52316284179688,98.30789947509766,-0.0011724316293645343,-0.01930570638286877
210,210,210,210,2019-12-04,96.79305267333984,97.38506317138672,98.07282257080078,-0.0060790687890709405,-0.013049179822851031
211,211,211,211,2019-12-05,97.8203582763672,97.90743255615234,98.96084594726562,-0.0008893531115240494,-0.011524635425066654
212,212,212,212,2019-12-06,98.63002014160156,97.56787872314452,98.96955108642578,0.010886179266753837,-0.003430660653676365
213,213,213,213,2019-12-09,98.84765625,97.41988372802734,97.61141204833984,0.01465586353971271,0.012664955620639295
214,214,214,214,2019-12-10,96.94977569580078,96.66246795654295,96.34905242919922,0.0029722781275043353,0.006234864292443243
215,215,215,215,2019-12-11,97.12388610839844,96.40999603271484,96.52316284179688,0.007404730889537081,0.006223617719470775
216,216,216,216,2019-12-12,97.66365814208984,96.79305267333984,97.38506317138672,0.00899450368290533,0.002860756687222521
217,217,217,217,2019-12-13,96.67117309570312,97.8203582763672,97.90743255615234,-0.011747914247229985,-0.012626819314664361
218,218,218,218,2019-12-16,95.7744598388672,98.63002014160156,97.56787872314452,-0.028952242923956373,-0.018381242963847355
219,219,219,219,2019-12-17,97.77682495117188,98.84765625,97.41988372802734,-0.01083314809326219,0.003663946306290189
220,220,220,220,2019-12-18,97.31542205810548,96.94977569580078,96.66246795654295,0.003771502921801284,0.00675499100494803
221,221,221,221,2019-12-19,97.9116439819336,97.12388610839844,96.40999603271484,0.008110856197166116,0.015575645794126958
222,222,222,222,2019-12-20,98.57798767089844,97.66365814208984,96.79305267333984,0.009362024177697048,0.01844073462154827
223,223,223,223,2019-12-23,99.11283111572266,96.67117309570312,97.8203582763672,0.025257353788417536,0.013212718314769223
224,224,224,224,2019-12-24,98.4376983642578,95.7744598388672,98.63002014160156,0.027807398025228025,-0.0019499314414379576
225,225,225,225,2019-12-26,98.40264892578124,97.77682495117188,98.84765625,0.006400534839640093,-0.004501951195416076
226,226,226,226,2019-12-27,97.9993133544922,97.31542205810548,96.94977569580078,0.00702757365608897,0.01082558109246734
227,227,227,227,2019-12-30,97.95547485351562,97.9116439819336,97.12388610839844,0.0004476573959897312,0.008562144477920253
228,228,228,228,2019-12-31,98.19220733642578,98.57798767089844,97.66365814208984,-0.0039134531307393194,0.005411933204129582
229,229,229,229,2020-01-02,97.07868194580078,99.11283111572266,96.67117309570312,-0.020523570430016624,0.004215412279048536
230,230,230,230,2020-01-03,95.7634735107422,98.4376983642578,95.7744598388672,-0.027166673926283025,-0.00011471041594479647
231,231,231,231,2020-01-06,92.91390991210938,98.40264892578124,97.77682495117188,-0.055778366472752805,-0.049734843011019825
232,232,232,232,2020-01-07,91.9319076538086,97.9993133544922,97.31542205810548,-0.06191273686516585,-0.05532025952764685
233,233,233,233,2020-01-08,92.69470977783205,97.95547485351562,97.9116439819336,-0.053705676824604476,-0.05328206117205181
234,234,234,234,2020-01-09,92.0897216796875,98.19220733642578,98.57798767089844,-0.062148370245206586,-0.06581860864183942
235,235,235,235,2020-01-10,92.65962982177734,97.07868194580078,99.11283111572266,-0.045520314403224016,-0.06510964545458953
236,236,236,236,2020-01-13,94.11512756347656,95.7634735107422,98.4376983642578,-0.01721267918587699,-0.043911741869319676
237,237,237,237,2020-01-14,93.51012420654295,92.91390991210938,98.40264892578124,0.006416846465696624,-0.04971944122081917
238,238,238,238,2020-01-15,94.90423583984376,91.9319076538086,97.9993133544922,0.03233184496973762,-0.031582644905404966
239,239,239,239,2020-01-16,95.64073181152344,92.69470977783205,97.95547485351562,0.031781986704013,-0.023630563227361123
240,240,240,240,2020-01-17,95.60565185546876,92.0897216796875,98.19220733642578,0.03817939843504581,-0.026341759199841275
241,241,241,241,2020-01-21,93.01911163330078,92.65962982177734,97.07868194580078,0.0038795947298178035,-0.04181732004526462
242,242,242,242,2020-01-22,93.20323944091795,94.11512756347656,95.7634735107422,-0.009689070675100386,-0.026734974995837546
243,243,243,243,2020-01-23,93.8696060180664,93.51012420654295,92.91390991210938,0.00384430899406607,0.010285823800344485
