,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ROK,ROK_6m,ROK_12m,ROK_6m_ret,ROK_12m_ret
244,244,244,244,2020-01-24,186.146224975586,188.485595703125,189.97686767578125,-0.01241140320994949,-0.02016373228519963
245,245,245,245,2020-01-27,180.7404022216797,191.3096618652344,191.4214782714844,-0.055246868038479335,-0.0557987334872434
246,246,246,246,2020-01-28,183.30349731445312,190.8249969482422,193.08985900878903,-0.039415693719775824,-0.05068293976997751
247,247,247,247,2020-01-29,182.8374481201172,188.0754852294922,191.1511993408203,-0.027850716976662193,-0.04349306334133851
248,248,248,248,2020-01-30,181.5699005126953,185.82931518554688,192.5399627685547,-0.02292111268127217,-0.056975508347044235
249,249,249,249,2020-01-31,178.63401794433594,188.55084228515625,189.11004638671875,-0.052594961765392356,-0.055396466991287974
250,250,250,250,2020-02-03,181.33688354492188,186.146224975586,188.485595703125,-0.025836362952269876,-0.037927100644140066
251,251,251,251,2020-02-04,188.63473510742188,180.7404022216797,191.3096618652344,0.043677743264395996,-0.013982183292430062
252,252,252,252,2020-02-05,191.31900024414065,183.30349731445312,190.8249969482422,0.04372804145649822,0.0025887766477075136
253,253,253,253,2020-02-06,191.0952911376953,182.8374481201172,188.0754852294922,0.04516494351940992,0.01605635048352161
254,254,254,254,2020-02-07,188.9423065185547,181.5699005126953,185.82931518554688,0.04060367927196107,0.016751885082822104
255,255,255,255,2020-02-10,189.9675445556641,178.63401794433594,188.55084228515625,0.06344551134073351,0.007513635332189406
256,256,256,256,2020-02-11,190.09803771972656,181.33688354492188,186.146224975586,0.04831424254974759,0.021229615291198378
257,257,257,257,2020-02-12,191.8595733642578,188.63473510742188,180.7404022216797,0.017095675698325152,0.061520119496803805
258,258,258,258,2020-02-13,187.47900390625,191.31900024414065,183.30349731445312,-0.020071170835047614,0.02277919763109537
259,259,259,259,2020-02-14,187.99424743652344,191.0952911376953,182.8374481201172,-0.01622773477415196,0.02820428402073527
260,260,260,260,2020-02-18,186.1768951416016,188.9423065185547,181.5699005126953,-0.014636274045281228,0.025373118649608672
261,261,261,261,2020-02-19,187.6944732666016,189.9675445556641,178.63401794433594,-0.01196557703779999,0.05072077214928328
262,262,262,262,2020-02-20,192.33154296875,190.09803771972656,181.33688354492188,0.01174922832352654,0.060631125940269426
263,263,263,263,2020-02-21,196.1349029541016,191.8595733642578,188.63473510742188,0.02228363961660018,0.03976026919118891
264,264,264,264,2020-02-24,189.9427490234375,187.47900390625,191.31900024414065,0.013141445526452245,-0.0071934895067762294
265,265,265,265,2020-02-25,184.4250946044922,187.99424743652344,191.0952911376953,-0.018985436419996726,-0.03490508056735353
266,266,266,266,2020-02-26,182.8231658935547,186.1768951416016,188.9423065185547,-0.018013670522844083,-0.03238629154979156
267,267,267,267,2020-02-27,174.4296112060547,187.6944732666016,189.9675445556641,-0.07067262999111046,-0.08179256823028791
268,268,268,268,2020-02-28,171.90025329589844,192.33154296875,190.09803771972656,-0.10622953134718638,-0.09572841804215915
269,269,269,269,2020-03-02,178.5420684814453,196.1349029541016,191.8595733642578,-0.0896976224408832,-0.06941277231722154
270,270,270,270,2020-03-03,172.31246948242188,189.9427490234375,187.47900390625,-0.0928189132339039,-0.08089724239953955
271,271,271,271,2020-03-04,180.09713745117188,184.4250946044922,187.99424743652344,-0.02346728986422275,-0.042007189544552626
272,272,272,272,2020-03-05,171.80657958984375,182.8231658935547,186.1768951416016,-0.06025815300739912,-0.0771863530156528
273,273,273,273,2020-03-06,167.54417419433594,174.4296112060547,187.6944732666016,-0.0394740145558482,-0.1073569121219895
274,274,274,274,2020-03-09,142.99102783203125,171.90025329589844,192.33154296875,-0.16817442039544084,-0.25653886187943487
275,275,275,275,2020-03-10,158.69154357910156,178.5420684814453,196.1349029541016,-0.11118121948053206,-0.19090615087393348
276,276,276,276,2020-03-11,149.03329467773438,172.31246948242188,189.9427490234375,-0.13509860821222974,-0.21537781545246149
277,277,277,277,2020-03-12,140.1338348388672,180.09713745117188,184.4250946044922,-0.2218985997106122,-0.24015853081496086
278,278,278,278,2020-03-13,155.6751251220703,171.80657958984375,182.8231658935547,-0.09389311227942654,-0.14849343976075113
279,279,279,279,2020-03-16,143.61865234375,167.54417419433594,174.4296112060547,-0.14280127593594816,-0.17663835084690716
280,280,280,280,2020-03-17,145.3517303466797,142.99102783203125,171.90025329589844,0.016509445036100523,-0.15444144170933694
281,281,281,281,2020-03-18,120.4332275390625,158.69154357910156,178.5420684814453,-0.24108604136784884,-0.3254630207693694
282,282,282,282,2020-03-19,126.54109954833984,149.03329467773438,172.31246948242188,-0.15092060588226985,-0.26563005028925846
283,283,283,283,2020-03-20,118.7751007080078,140.1338348388672,180.09713745117188,-0.15241668191995683,-0.34049423333999285
284,284,284,284,2020-03-23,113.05136108398438,155.6751251220703,171.80657958984375,-0.2737994525757609,-0.34198468211244604
285,285,285,285,2020-03-24,132.92994689941406,143.61865234375,167.54417419433594,-0.07442421489064399,-0.20659761797967702
286,286,286,286,2020-03-25,144.78964233398438,145.3517303466797,142.99102783203125,-0.0038670885537769317,0.012578512996395341
287,287,287,287,2020-03-26,149.2206573486328,120.4332275390625,158.69154357910156,0.23903228700097,-0.05968110219904621
288,288,288,288,2020-03-27,141.88565063476562,126.54109954833984,149.03329467773438,0.1212614015619804,-0.047960048514156695
289,289,289,289,2020-03-30,142.63507080078125,118.7751007080078,140.1338348388672,0.20088360229161073,0.01784890825823826
290,290,290,290,2020-03-31,141.3704071044922,113.05136108398438,155.6751251220703,0.2504971700382268,-0.09188827056577786
291,291,291,291,2020-04-01,134.59742736816406,132.92994689941406,143.61865234375,0.01254405427553329,-0.0628137420061129
292,292,292,292,2020-04-02,140.2462921142578,144.78964233398438,145.3517303466797,-0.03137897260113731,-0.03512471588913901
293,293,293,293,2020-04-03,137.50144958496094,149.2206573486328,120.4332275390625,-0.07853609528264993,0.14172352925078213
294,294,294,294,2020-04-06,147.45948791503906,141.88565063476562,126.54109954833984,0.0392840097313385,0.1653090453723156
295,295,295,295,2020-04-07,149.96070861816406,142.63507080078125,118.7751007080078,0.05135930298386815,0.2625601470700647
296,296,296,296,2020-04-08,157.19271850585938,141.3704071044922,113.05136108398438,0.11192095803807312,0.39045401133280433
297,297,297,297,2020-04-09,157.04283142089844,134.59742736816406,132.92994689941406,0.16675953241914132,0.1813954273203029
298,298,298,298,2020-04-13,150.39163208007812,140.2462921142578,144.78964233398438,0.07233945235111783,0.03869054205667366
299,299,299,299,2020-04-14,153.43618774414062,137.50144958496094,149.2206573486328,0.11588778305448888,0.028250313799776494
300,300,300,300,2020-04-15,148.91152954101562,147.45948791503906,141.88565063476562,0.00984705458093793,0.04951789610025914
301,301,301,301,2020-04-16,148.9021453857422,149.96070861816406,142.63507080078125,-0.007058937252138686,0.04393782363465282
302,302,302,302,2020-04-17,157.9327850341797,157.19271850585938,141.3704071044922,0.004708020418215053,0.11715590461195768
303,303,303,303,2020-04-20,157.8859405517578,157.04283142089844,134.59742736816406,0.005368657220651496,0.1730234644076274
304,304,304,304,2020-04-21,154.0638427734375,150.39163208007812,140.2462921142578,0.02441765304737209,0.09852346504763632
305,305,305,305,2020-04-22,155.6844940185547,153.43618774414062,137.50144958496094,0.014653037901092736,0.13223892903295242
306,306,306,306,2020-04-23,158.63534545898438,148.91152954101562,147.45948791503906,0.0652992817140492,0.07578934188612152
307,307,307,307,2020-04-24,163.55349731445312,148.9021453857422,149.96070861816406,0.09839584171709226,0.09064233439240121
308,308,308,308,2020-04-27,170.1952667236328,157.9327850341797,157.19271850585938,0.07764367409084372,0.08271724251202373
309,309,309,309,2020-04-28,183.70376586914065,157.8859405517578,157.04283142089844,0.16352200346122214,0.16976855426649107
310,310,310,310,2020-04-29,184.5468597412109,154.0638427734375,150.39163208007812,0.19785964324284055,0.22710856441099292
311,311,311,311,2020-04-30,177.5022430419922,155.6844940185547,153.43618774414062,0.14014079668613122,0.1568473229925551
312,312,312,312,2020-05-01,171.60984802246094,158.63534545898438,148.91152954101562,0.08178822018470755,0.1524282139294888
313,313,313,313,2020-05-04,176.0408477783203,163.55349731445312,148.9021453857422,0.07635025033954856,0.18225863920411145
314,314,314,314,2020-05-05,178.9167938232422,170.1952667236328,157.9327850341797,0.05124424002796513,0.13286670519057298
315,315,315,315,2020-05-06,177.24929809570312,183.70376586914065,157.8859405517578,-0.03513519574789392,0.1226414301126304
316,316,316,316,2020-05-07,178.9449005126953,184.5468597412109,154.0638427734375,-0.030355212959847666,0.16149835867619688
317,317,317,317,2020-05-08,180.2845153808593,177.5022430419922,155.6844940185547,0.015674575662736334,0.15801201986996039
318,318,318,318,2020-05-11,181.136947631836,171.60984802246094,158.63534545898438,0.05551604246003472,0.14184482094924733
319,319,319,319,2020-05-12,176.6497802734375,176.0408477783203,163.55349731445312,0.003459040914663092,0.08007338989398094
320,320,320,320,2020-05-13,175.04788208007812,178.9167938232422,170.1952667236328,-0.021624083801693228,0.028512046485553055
321,321,321,321,2020-05-14,178.93548583984375,177.24929809570312,183.70376586914065,0.009513085593321646,-0.025956354279059957
322,322,322,322,2020-05-15,186.3570251464844,178.9449005126953,184.5468597412109,0.041421267734104816,0.009808703371121386
323,323,323,323,2020-05-18,193.23228454589844,180.2845153808593,177.5022430419922,0.07181853160093299,0.08861883227123468
324,324,324,324,2020-05-19,190.840072631836,181.136947631836,171.60984802246094,0.05356789504768389,0.11205781504368062
325,325,325,325,2020-05-20,194.0516357421875,176.6497802734375,176.0408477783203,0.09851048465394951,0.10231027736555376
326,326,326,326,2020-05-21,191.87603759765625,175.04788208007812,178.9167938232422,0.09613458510671857,0.07243167898043668
327,327,327,327,2020-05-22,190.4256896972656,178.93548583984375,177.24929809570312,0.06421422672809651,0.07433818775659162
328,328,328,328,2020-05-26,203.3379669189453,186.3570251464844,178.9449005126953,0.09112048101815962,0.13631607459257777
329,329,329,329,2020-05-27,206.48361206054688,193.23228454589844,180.2845153808593,0.06857719219016345,0.14532083703550902
330,330,330,330,2020-05-28,203.8088531494141,190.840072631836,181.136947631836,0.0679562753185341,0.12516444499031265
331,331,331,331,2020-05-29,203.5828094482422,194.0516357421875,176.6497802734375,0.04911668829588001,0.15246568171845354
332,332,332,332,2020-06-01,202.1795349121093,191.87603759765625,175.04788208007812,0.053698718419745495,0.15499560754250896
333,333,333,333,2020-06-02,204.9296112060547,190.4256896972656,178.93548583984375,0.07616578168548105,0.14527093518765177
334,334,334,334,2020-06-03,207.48196411132807,203.3379669189453,186.3570251464844,0.020379849642317982,0.1133573523629634
335,335,335,335,2020-06-04,209.54454040527344,206.48361206054688,193.23228454589844,0.014824073998807252,0.0844178595606282
336,336,336,336,2020-06-05,214.1593780517578,203.8088531494141,190.840072631836,0.0507854528515288,0.12219291838621782
337,337,337,337,2020-06-08,212.4453125,203.5828094482422,194.0516357421875,0.04353266897031882,0.09478753779870175
338,338,338,338,2020-06-09,207.237060546875,202.1795349121093,191.87603759765625,0.02501502259842625,0.0800570156729481
339,339,339,339,2020-06-10,205.44761657714844,204.9296112060547,190.4256896972656,0.002527723387777847,0.07888603110097359
340,340,340,340,2020-06-11,194.0705108642578,207.48196411132807,203.3379669189453,-0.06463912805391658,-0.045576614122347814
341,341,341,341,2020-06-12,196.0765838623047,209.54454040527344,206.48361206054688,-0.06427252419423957,-0.05040123085017789
342,342,342,342,2020-06-15,198.2333526611328,214.1593780517578,203.8088531494141,-0.07436529530252933,-0.027356517649377188
343,343,343,343,2020-06-16,201.3036346435547,212.4453125,203.5828094482422,-0.05244492206174378,-0.011195320522713104
344,344,344,344,2020-06-17,199.54244995117188,207.237060546875,202.1795349121093,-0.0371295104041619,-0.013043283347564327
345,345,345,345,2020-06-18,197.4704132080078,205.44761657714844,204.9296112060547,-0.03882840551788569,-0.03639882959884566
346,346,346,346,2020-06-19,196.96188354492188,194.0705108642578,207.48196411132807,0.01489856788539301,-0.05070359060588736
347,347,347,347,2020-06-22,198.30865478515625,196.0765838623047,209.54454040527344,0.011383668966912674,-0.05362051236642207
348,348,348,348,2020-06-23,196.54747009277344,198.2333526611328,214.1593780517578,-0.008504535416102632,-0.08223738843100281
349,349,349,349,2020-06-24,193.1004180908203,201.3036346435547,212.4453125,-0.04075046417944561,-0.09105823132331847
350,350,350,350,2020-06-25,196.0859832763672,199.54244995117188,207.237060546875,-0.017321961696122767,-0.053808316143267976
351,351,351,351,2020-06-26,193.3264617919922,197.4704132080078,205.44761657714844,-0.020985176202829692,-0.058998760789247595
352,352,352,352,2020-06-29,196.5286560058593,196.96188354492188,194.0705108642578,-0.002199550142724882,0.012666247595549462
353,353,353,353,2020-06-30,200.606674194336,198.30865478515625,196.0765838623047,0.011588094385841963,0.023103678383200377
354,354,354,354,2020-07-01,198.25216674804688,196.54747009277344,198.2333526611328,0.008673205788244376,9.490878634443867e-05
355,355,355,355,2020-07-02,198.7136688232422,193.1004180908203,201.3036346435547,0.029069076017131268,-0.01286596650328009
356,356,356,356,2020-07-06,202.10418701171875,196.0859832763672,199.54244995117188,0.030691656970041503,0.012838055567493178
357,357,357,357,2020-07-07,199.13748168945312,193.3264617919922,197.4704132080078,0.030058067807154254,0.008442117755074863
358,358,358,358,2020-07-08,199.92857360839844,196.5286560058593,196.96188354492188,0.0172998567824012,0.015062254737221448
359,359,359,359,2020-07-09,199.0715484619141,200.606674194336,198.30865478515625,-0.007652416045414112,0.003847001421013907
360,360,360,360,2020-07-10,198.62890625,198.25216674804688,196.54747009277344,0.0019003045874999014,0.010589992108492208
361,361,361,361,2020-07-13,199.47653198242188,198.7136688232422,193.1004180908203,0.0038390069676499383,0.03301967937015404
362,362,362,362,2020-07-14,206.32354736328125,202.10418701171875,196.0859832763672,0.020877154570369427,0.05220956600699522
363,363,363,363,2020-07-15,209.1206817626953,199.13748168945312,193.3264617919922,0.05013220006874741,0.08169714494489
364,364,364,364,2020-07-16,210.2885284423828,199.92857360839844,196.5286560058593,0.05181828013376655,0.07001458574119224
365,365,365,365,2020-07-17,212.1722106933593,199.0715484619141,200.606674194336,0.06580881262372662,0.05765280016466101
366,366,366,366,2020-07-20,209.4974365234375,198.62890625,198.25216674804688,0.05471776731105815,0.056722052322797145
367,367,367,367,2020-07-21,213.6320037841797,199.47653198242188,198.7136688232422,0.07096309355832009,0.07507452833658612
368,368,368,368,2020-07-22,213.4153594970703,206.32354736328125,202.10418701171875,0.03437228675262283,0.05596703686646376
369,369,369,369,2020-07-23,212.8408966064453,209.1206817626953,199.13748168945312,0.01778979875348541,0.06881384057252515
370,370,370,370,2020-07-24,213.0292816162109,210.2885284423828,199.92857360839844,0.013033298554747441,0.06552694180409113
371,371,371,371,2020-07-27,215.6757354736328,212.1722106933593,199.0715484619141,0.01651264682035558,0.08340813712460471
372,372,372,372,2020-07-28,209.3467254638672,209.4974365234375,198.62890625,-0.0007193933351706816,0.0539590103787686
373,373,373,373,2020-07-29,208.11294555664065,213.6320037841797,199.47653198242188,-0.0258344167998098,0.043295386622120624
374,374,374,374,2020-07-30,207.0487060546875,213.4153594970703,206.32354736328125,-0.029832217593833588,0.0035146676211874617
375,375,375,375,2020-07-31,205.44761657714844,212.8408966064453,209.1206817626953,-0.03473618156649405,-0.01756433249254119
376,376,376,376,2020-08-03,207.9246063232422,213.0292816162109,210.2885284423828,-0.02396231754733702,-0.011241327031247583
377,377,377,377,2020-08-04,207.62319946289065,215.6757354736328,212.1722106933593,-0.03733630949748912,-0.02144018396944103
378,378,378,378,2020-08-05,210.91017150878903,209.3467254638672,209.4974365234375,0.007468213517348277,0.006743447599147467
379,379,379,379,2020-08-06,209.03594970703125,208.11294555664065,213.6320037841797,0.004435111654980561,-0.021513883667877653
380,380,380,380,2020-08-07,210.6276092529297,207.0487060546875,213.4153594970703,0.017285320282546923,-0.013062556747134635
381,381,381,381,2020-08-10,215.9771423339844,205.44761657714844,212.8408966064453,0.051251632568256156,0.014735164987291771
382,382,382,382,2020-08-11,218.67068481445312,207.9246063232422,213.0292816162109,0.051682572261336546,0.026481820505810383
383,383,383,383,2020-08-12,222.3814392089844,207.62319946289065,215.6757354736328,0.0710818433791236,0.031091600177579393
384,384,384,384,2020-08-13,220.3753967285156,210.91017150878903,209.3467254638672,0.04487799309068463,0.0526813650426643
385,385,385,385,2020-08-14,219.50515747070312,209.03594970703125,208.11294555664065,0.050083288440790685,0.054740525072054735
386,386,386,386,2020-08-17,220.8294677734375,210.6276092529297,207.0487060546875,0.0484355235132401,0.06655806733276615
387,387,387,387,2020-08-18,220.4226989746093,215.9771423339844,205.44761657714844,0.02058345893729041,0.07289002737998418
388,388,388,388,2020-08-19,216.3173370361328,218.67068481445312,207.9246063232422,-0.010762063421153933,0.04036429771973782
389,389,389,389,2020-08-20,214.56735229492188,222.3814392089844,207.62319946289065,-0.03513821540978157,0.033445938844962164
390,390,390,390,2020-08-21,216.1660003662109,220.3753967285156,210.91017150878903,-0.019101026815122712,0.024919750526127826
391,391,391,391,2020-08-24,218.31329345703125,219.50515747070312,209.03594970703125,-0.005429776809827147,0.044381570552827876
392,392,392,392,2020-08-25,218.3605499267578,220.8294677734375,210.6276092529297,-0.011180201046414262,0.03671380357615939
393,393,393,393,2020-08-26,219.82676696777344,220.4226989746093,215.9771423339844,-0.002703587287552933,0.017824222471820805
394,394,394,394,2020-08-27,219.46728515625,216.3173370361328,218.67068481445312,0.014561699784567006,0.0036429224268117455
395,395,395,395,2020-08-28,220.65919494628903,214.56735229492188,222.3814392089844,0.028391284070998557,-0.007744550394229943
396,396,396,396,2020-08-31,218.0673217773437,216.1660003662109,220.3753967285156,0.008795654302303335,-0.010473378541504208
397,397,397,397,2020-09-01,221.29296875,218.31329345703125,219.50515747070312,0.013648620502146436,0.008144734729230718
398,398,398,398,2020-09-02,224.4713287353516,218.3605499267578,220.8294677734375,0.027984811407754107,0.016491734543555125
399,399,399,399,2020-09-03,216.44029235839844,219.82676696777344,220.4226989746093,-0.01540519681059338,-0.018067134803886886
400,400,400,400,2020-09-04,215.9105834960937,219.46728515625,216.3173370361328,-0.016206067604217722,-0.0018803557107915925
401,401,401,401,2020-09-08,208.97686767578125,220.65919494628903,214.56735229492188,-0.05294285277054234,-0.02605468427208124
402,402,402,402,2020-09-09,212.4295349121093,218.0673217773437,216.1660003662109,-0.025853423700919476,-0.017285167176020244
403,403,403,403,2020-09-10,207.5106201171875,221.29296875,218.31329345703125,-0.06228100563096861,-0.04948243493917126
404,404,404,404,2020-09-11,210.2349548339844,224.4713287353516,218.3605499267578,-0.06342179191246144,-0.037211827390519425
405,405,405,405,2020-09-14,212.51466369628903,216.44029235839844,219.82676696777344,-0.01813723599859607,-0.0332630251190309
406,406,406,406,2020-09-15,212.6186981201172,215.9105834960937,219.46728515625,-0.01524652160479234,-0.031205503049153593
407,407,407,407,2020-09-16,213.1011505126953,208.97686767578125,220.65919494628903,0.01973559505788325,-0.03425211641614767
408,408,408,408,2020-09-17,210.1876678466797,212.4295349121093,218.0673217773437,-0.010553462193273466,-0.03613404276459853
409,409,409,409,2020-09-18,207.1228179931641,207.5106201171875,221.29296875,-0.0018688302497693599,-0.06403344325342875
410,410,410,410,2020-09-21,197.7769317626953,210.2349548339844,224.4713287353516,-0.059257620033389635,-0.11892118749886571
411,411,411,411,2020-09-22,202.5160522460937,212.51466369628903,216.44029235839844,-0.047049042528588325,-0.06433293893933534
412,412,412,412,2020-09-23,201.27691650390625,212.6186981201172,215.9105834960937,-0.05334329349436373,-0.06777651542242347
413,413,413,413,2020-09-24,205.61875915527344,213.1011505126953,208.97686767578125,-0.035111923794968525,-0.016069283446806026
414,414,414,414,2020-09-25,204.0106506347656,210.1876678466797,212.4295349121093,-0.029388104807461346,-0.039631420747717194
415,415,415,415,2020-09-28,208.09713745117188,207.1228179931641,207.5106201171875,0.004704066251357775,0.0028264449002810554
416,416,416,416,2020-09-29,209.2700653076172,197.7769317626953,210.2349548339844,0.058111597962860584,-0.004589577062145356
417,417,417,417,2020-09-30,208.7498321533203,202.5160522460937,212.51466369628903,0.030781658234436904,-0.017715631841523916
418,418,418,418,2020-10-01,207.65252685546875,201.27691650390625,212.6186981201172,0.03167581490368643,-0.023357170881757705
419,419,419,419,2020-10-02,211.3511657714844,205.61875915527344,213.1011505126953,0.027878811445808394,-0.008211991052139656
420,420,420,420,2020-10-05,220.6118927001953,204.0106506347656,210.1876678466797,0.08137438910064776,0.04959484521765334
421,421,421,421,2020-10-06,220.20513916015625,208.09713745117188,207.1228179931641,0.05818437416913258,0.06316214357137584
422,422,422,422,2020-10-07,223.638900756836,209.2700653076172,197.7769317626953,0.06866168569354292,0.13076332393087897
423,423,423,423,2020-10-08,228.0848083496093,208.7498321533203,202.5160522460937,0.09262271493510976,0.1262554539254248
424,424,424,424,2020-10-09,231.0739898681641,207.65252685546875,201.27691650390625,0.11279161090583423,0.14804019199926266
425,425,425,425,2020-10-12,231.02667236328125,211.3511657714844,205.61875915527344,0.09309391088512031,0.12356806991924785
426,426,426,426,2020-10-13,230.0050506591797,220.6118927001953,204.0106506347656,0.04257774974873807,0.1274168772244697
427,427,427,427,2020-10-14,230.7901763916016,220.20513916015625,208.09713745117188,0.04806898363869161,0.10905022153778754
428,428,428,428,2020-10-15,234.0726013183593,223.638900756836,209.2700653076172,0.04665422932331409,0.11851927304692889
429,429,429,429,2020-10-16,235.56719970703125,228.0848083496093,208.7498321533203,0.03280530348147037,0.12846653468930413
430,430,430,430,2020-10-19,231.2442626953125,231.0739898681641,207.65252685546875,0.0007368757827117545,0.1136116000951155
431,431,431,431,2020-10-20,227.95236206054688,231.02667236328125,211.3511657714844,-0.013307166100285261,0.07854792864976146
432,432,432,432,2020-10-21,224.0172882080078,230.0050506591797,220.6118927001953,-0.02603317811505157,0.015436137490739466
433,433,433,433,2020-10-22,226.3915863037109,230.7901763916016,220.20513916015625,-0.019058827185205685,0.028094018001347587
434,434,434,434,2020-10-23,229.957748413086,234.0726013183593,223.638900756836,-0.01757938725889896,0.02825468929987518
435,435,435,435,2020-10-26,224.1307983398437,235.56719970703125,228.0848083496093,-0.04854836064363255,-0.017335700866604298
436,436,436,436,2020-10-27,224.07400512695312,231.2442626953125,231.0739898681641,-0.03100728850430723,-0.030293261241582048
437,437,437,437,2020-10-28,221.3591766357422,227.95236206054688,231.02667236328125,-0.02892352316600899,-0.04184579913931874
438,438,438,438,2020-10-29,223.0902404785156,224.0172882080078,230.0050506591797,-0.004138286544346559,-0.030063731908698044
439,439,439,439,2020-10-30,224.301025390625,226.3915863037109,230.7901763916016,-0.00923426946742345,-0.028117102306667863
440,440,440,440,2020-11-02,232.1239624023437,229.957748413086,234.0726013183593,0.009420052180048266,-0.008324933824122693
441,441,441,441,2020-11-03,239.67254638671875,224.1307983398437,235.56719970703125,0.06934231333665042,0.017427497057286523
442,442,442,442,2020-11-04,229.5699615478516,224.07400512695312,231.2442626953125,0.02452741636757305,-0.0072404008123089225
443,443,443,443,2020-11-05,236.76852416992188,221.3591766357422,227.95236206054688,0.0696124180093809,0.038675458458435896
444,444,444,444,2020-11-06,235.9550018310547,223.0902404785156,224.0172882080078,0.05766617726057821,0.0532892515508101
445,445,445,445,2020-11-09,240.96847534179688,224.301025390625,226.3915863037109,0.0743083983773376,0.06438794513560508
446,446,446,446,2020-11-10,235.5860748291016,232.1239624023437,229.957748413086,0.014914929035878544,0.02447548062570659
447,447,447,447,2020-11-11,229.09698486328125,239.67254638671875,224.1307983398437,-0.04412504345146617,0.02215753729617953
448,448,448,448,2020-11-12,222.371322631836,229.5699615478516,224.07400512695312,-0.03135705937954392,-0.007598750663435738
449,449,449,449,2020-11-13,227.8543395996093,236.76852416992188,221.3591766357422,-0.037649364929584705,0.02934218975053038
450,450,450,450,2020-11-16,229.2227325439453,235.9550018310547,223.0902404785156,-0.028532004979193948,0.027488840624654287
451,451,451,451,2020-11-17,229.31776428222656,240.96847534179688,224.301025390625,-0.048349523907824876,0.022366098785615574
452,452,452,452,2020-11-18,233.2898712158203,235.5860748291016,232.1239624023437,-0.009746771386835995,0.0050227852454789446
453,453,453,453,2020-11-19,237.69911193847656,229.09698486328125,239.67254638671875,0.03754797157338774,-0.008233877755268626
454,454,454,454,2020-11-20,235.3139190673828,222.371322631836,229.5699615478516,0.0582026327962033,0.025020510004023055
455,455,455,455,2020-11-23,239.25753784179688,227.8543395996093,236.76852416992188,0.050045999835796495,0.010512434795127978
456,456,456,456,2020-11-24,244.0373687744141,229.2227325439453,235.9550018310547,0.06462987359959427,0.034253848745051885
457,457,457,457,2020-11-25,243.67623901367188,229.31776428222656,240.96847534179688,0.06261387893950521,0.011237003794932976
458,458,458,458,2020-11-27,243.2011260986328,233.2898712158203,235.5860748291016,0.04248472010875881,0.03232385986758901
459,459,459,459,2020-11-30,242.84950256347656,237.69911193847656,229.09698486328125,0.021667689807495227,0.06002923918183578
460,460,460,460,2020-12-01,234.67727661132807,235.3139190673828,222.371322631836,-0.002705502753844513,0.05533966265904766
461,461,461,461,2020-12-02,234.42068481445312,239.25753784179688,227.8543395996093,-0.020216094635822968,0.028818170531148768
462,462,462,462,2020-12-03,233.0428161621093,244.0373687744141,229.2227325439453,-0.04505274199406761,0.01666537858513495
463,463,463,463,2020-12-04,235.6275177001953,243.67623901367188,229.31776428222656,-0.033030390431399326,0.027515327640309506
464,464,464,464,2020-12-07,232.9382781982422,243.2011260986328,233.2898712158203,-0.04219901472096155,-0.0015071079414882282
465,465,465,465,2020-12-08,237.1859588623047,242.84950256347656,237.69911193847656,-0.02332120774960833,-0.002158834637567719
466,466,466,466,2020-12-09,238.7824249267578,234.67727661132807,235.3139190673828,0.017492738856982326,0.01473990944998782
467,467,467,467,2020-12-10,234.4967193603516,234.42068481445312,239.25753784179688,0.00032435083942639054,-0.019898300903661625
468,468,468,468,2020-12-11,234.44918823242188,233.0428161621093,244.0373687744141,0.006034822671102225,-0.03928980463174658
469,469,469,469,2020-12-14,230.9046936035156,235.6275177001953,243.67623901367188,-0.02004360162503971,-0.05241194406911254
470,470,470,470,2020-12-15,234.92433166503903,232.9382781982422,243.2011260986328,0.008526093187254613,-0.03403271426562815
471,471,471,471,2020-12-16,233.5084228515625,237.1859588623047,242.84950256347656,-0.015504863898276211,-0.038464479495783466
472,472,472,472,2020-12-17,234.89581298828125,238.7824249267578,234.67727661132807,-0.016276792312787336,0.0009312208668379451
473,473,473,473,2020-12-18,235.6180114746093,234.4967193603516,234.42068481445312,0.004781696380726785,0.005107598167388039
474,474,474,474,2020-12-21,236.95787048339844,234.44918823242188,233.0428161621093,0.0107003238948713,0.01679972112320227
475,475,475,475,2020-12-22,235.32345581054688,230.9046936035156,235.6275177001953,0.019136736192200132,-0.0012904345494795244
476,476,476,476,2020-12-23,235.69403076171875,234.92433166503903,232.9382781982422,0.0032763702730340682,0.011830398098552353
477,477,477,477,2020-12-24,236.26419067382807,233.5084228515625,237.1859588623047,0.011801577812965425,-0.003886267943085664
478,478,478,478,2020-12-28,236.00762939453125,234.89581298828125,238.7824249267578,0.004733232117276831,-0.011620602031651495
479,479,479,479,2020-12-29,234.3922119140625,235.6180114746093,234.4967193603516,-0.005202486655732086,-0.0004456669866178542
480,480,480,480,2020-12-30,236.7108154296875,236.95787048339844,234.44918823242188,-0.0010426117233706123,0.00964655588836405
481,481,481,481,2020-12-31,238.3357849121093,235.32345581054688,230.9046936035156,0.012800802585474447,0.03218250435980119
482,482,482,482,2021-01-04,234.2116241455078,235.69403076171875,234.92433166503903,-0.006289538226403435,-0.0030337748094455552
483,483,483,483,2021-01-05,234.78179931640625,236.26419067382807,233.5084228515625,-0.006274295538371777,0.005453235687576052
484,484,484,484,2021-01-06,245.7003173828125,236.00762939453125,234.89581298828125,0.041069384126044994,0.04599700717130406
