,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KHC,KHC_6m,KHC_12m,KHC_6m_ret,KHC_12m_ret
46,46,46,46,2019-04-11,26.41218948364257,25.819732666015625,26.34013557434082,0.022945892790235956,0.0027355177841963396
47,47,47,47,2019-04-12,26.47624015808105,26.1720027923584,26.13197135925293,0.011624535123902824,0.01317423756880931
48,48,48,48,2019-04-15,26.53228187561035,26.556297302246094,26.332124710083008,-0.0009043213503152625,0.0076012538954253195
49,49,49,49,2019-04-16,26.45221900939941,26.572309494018555,26.13997840881348,-0.004519384536228466,0.011944944854302308
50,50,50,50,2019-04-17,26.332124710083008,26.380165100097656,26.019886016845703,-0.0018210799603551875,0.012000002345711858
51,51,51,51,2019-04-18,26.388168334960938,26.4041805267334,25.68363380432129,-0.0006064263860129371,0.02743126366025006
52,52,52,52,2019-04-22,26.34013557434082,26.41218948364257,25.819732666015625,-0.0027280551408422893,0.020155239988606022
53,53,53,53,2019-04-23,26.50025177001953,26.47624015808105,26.1720027923584,0.0009069116987576731,0.01254198924955685
54,54,54,54,2019-04-24,26.228046417236328,26.53228187561035,26.556297302246094,-0.011466614888246407,-0.0123605667339024
55,55,55,55,2019-04-25,26.0359001159668,26.45221900939941,26.572309494018555,-0.015738524366695983,-0.020186780459278464
56,56,56,56,2019-04-26,26.46822738647461,26.332124710083008,26.380165100097656,0.00516869329346159,0.0033382007293285554
57,57,57,57,2019-04-29,26.63636016845703,26.388168334960938,26.4041805267334,0.009405421033610306,0.008793290952111121
58,58,58,58,2019-04-30,26.612340927124023,26.34013557434082,26.41218948364257,0.010334242662303206,0.007577995137639348
59,59,59,59,2019-05-01,26.41218948364257,26.50025177001953,26.47624015808105,-0.003323073574591051,-0.00241917561013405
60,60,60,60,2019-05-02,25.763690948486328,26.228046417236328,26.53228187561035,-0.01770453892611834,-0.02896814268472503
61,61,61,61,2019-05-03,26.08393859863281,26.0359001159668,26.45221900939941,0.0018450863020691433,-0.013922477000350653
62,62,62,62,2019-05-06,26.236047744750977,26.46822738647461,26.332124710083008,-0.008772013264563339,-0.0036486598172323914
63,63,63,63,2019-05-07,26.019886016845703,26.63636016845703,26.388168334960938,-0.0231440837904483,-0.013956342609324213
64,64,64,64,2019-05-08,25.963844299316406,26.612340927124023,26.34013557434082,-0.024368266947409012,-0.01428585186900011
65,65,65,65,2019-05-09,26.08393859863281,26.41218948364257,26.50025177001953,-0.01242800734914662,-0.01570978174093085
66,66,66,66,2019-05-10,26.13997840881348,25.763690948486328,26.228046417236328,0.014605339781459392,-0.0033577799513490048
67,67,67,67,2019-05-13,25.595558166503903,26.08393859863281,26.0359001159668,-0.01872341595507765,-0.01691287597131519
68,68,68,68,2019-05-14,25.83574867248535,26.236047744750977,26.46822738647461,-0.0152575981016696,-0.02389577151329969
69,69,69,69,2019-05-15,25.93982696533203,26.019886016845703,26.63636016845703,-0.0030768409770065563,-0.02614971410207312
70,70,70,70,2019-05-16,25.98786163330078,25.963844299316406,26.612340927124023,0.0009250299650351845,-0.02346577835949626
71,71,71,71,2019-05-17,26.04390525817871,26.08393859863281,26.41218948364257,-0.0015347889392821612,-0.013943721920211982
72,72,72,72,2019-05-20,25.451454162597656,26.13997840881348,25.763690948486328,-0.02633989345544674,-0.012119256767711528
73,73,73,73,2019-05-21,25.60357093811035,25.595558166503903,26.08393859863281,0.00031305320846386486,-0.0184162241720518
74,74,74,74,2019-05-22,25.52350807189941,25.83574867248535,26.236047744750977,-0.012085602958294417,-0.02715880378721003
75,75,75,75,2019-05-23,25.179243087768555,25.93982696533203,26.019886016845703,-0.029321085240081923,-0.032307709900531556
76,76,76,76,2019-05-24,24.90703582763672,25.98786163330078,25.963844299316406,-0.04158963984474562,-0.04070308154280189
77,77,77,77,2019-05-28,23.265783309936523,26.04390525817871,26.08393859863281,-0.10667071319381949,-0.10804178510234641
78,78,78,78,2019-05-29,22.961544036865234,25.451454162597656,26.13997840881348,-0.09782977859832798,-0.12159284610872478
79,79,79,79,2019-05-30,22.247047424316406,25.60357093811035,25.595558166503903,-0.13109591321880165,-0.1308239000065874
80,80,80,80,2019-05-31,22.450029373168945,25.52350807189941,25.83574867248535,-0.12041756525288427,-0.1310478493283278
81,81,81,81,2019-06-03,23.07522392272949,25.179243087768555,25.93982696533203,-0.08356165265591897,-0.11043261955567463
82,82,82,82,2019-06-04,23.2782039642334,24.90703582763672,25.98786163330078,-0.06539645563106211,-0.104266280438989
83,83,83,83,2019-06-05,23.11581420898437,23.265783309936523,26.04390525817871,-0.006445908094059427,-0.11242903167430374
84,84,84,84,2019-06-06,23.237611770629883,22.961544036865234,25.451454162597656,0.012023047462375258,-0.08698294320727418
85,85,85,85,2019-06-07,23.33504104614257,22.247047424316406,25.60357093811035,0.04890507945054168,-0.08860208981986661
86,86,86,86,2019-06-10,24.60977554321289,22.450029373168945,25.52350807189941,0.09620237613698435,-0.03579964502185773
87,87,87,87,2019-06-11,24.55294418334961,23.07522392272949,25.179243087768555,0.06403925983853798,-0.02487361920435116
88,88,88,88,2019-06-12,24.463626861572266,23.2782039642334,24.90703582763672,0.050924156312069924,-0.01780255864780378
89,89,89,89,2019-06-13,24.69097328186035,23.11581420898437,23.265783309936523,0.0681420545534479,0.061256909038396534
90,90,90,90,2019-06-14,24.60977554321289,23.237611770629883,22.961544036865234,0.05904925971425734,0.07178225922879511
91,91,91,91,2019-06-17,24.496112823486328,23.33504104614257,22.247047424316406,0.04975657745996087,0.10109500628436896
92,92,92,92,2019-06-18,24.57730293273925,24.60977554321289,22.450029373168945,-0.0013195004731603177,0.09475593658299197
93,93,93,93,2019-06-19,25.137535095214844,24.55294418334961,23.07522392272949,0.023809401736092806,0.08937339803900857
94,94,94,94,2019-06-20,25.27556610107422,24.463626861572266,23.2782039642334,0.033189651072439874,0.08580396236366594
95,95,95,95,2019-06-21,25.55974769592285,24.69097328186035,23.11581420898437,0.035185912039391365,0.10572560693054034
96,96,96,96,2019-06-24,24.7802848815918,24.60977554321289,23.237611770629883,0.006928520663648907,0.06638690439400952
97,97,97,97,2019-06-25,24.91019630432129,24.496112823486328,23.33504104614257,0.01690404856553185,0.06750171362733037
98,98,98,98,2019-06-26,25.04010581970215,24.57730293273925,24.60977554321289,0.018830499352571417,0.017486152026605417
99,99,99,99,2019-06-27,24.98326873779297,25.137535095214844,24.55294418334961,-0.006136892771608338,0.0175263932190739
100,100,100,100,2019-06-28,25.202497482299805,25.27556610107422,24.463626861572266,-0.0028908796140201254,0.03020282417273812
101,101,101,101,2019-07-01,24.7315673828125,25.55974769592285,24.69097328186035,-0.03240174053996858,0.001644086706860337
102,102,102,102,2019-07-02,24.7802848815918,24.7802848815918,24.60977554321289,0.0,0.006928520663648907
103,103,103,103,2019-07-03,25.37299919128418,24.91019630432129,24.496112823486328,0.018578853466626688,0.03579695987345022
104,104,104,104,2019-07-05,25.161895751953125,25.04010581970215,24.57730293273925,0.004863794631217111,0.02378588166544282
105,105,105,105,2019-07-08,24.91831398010254,24.98326873779297,25.137535095214844,-0.0025999303122481443,-0.008720867590316539
106,106,106,106,2019-07-09,24.76405143737793,25.202497482299805,25.27556610107422,-0.01739692842861329,-0.020237515616892576
107,107,107,107,2019-07-10,25.41359519958496,24.7315673828125,25.55974769592285,0.027577217659340292,-0.005718072732040502
108,108,108,108,2019-07-11,24.88583755493164,24.7802848815918,24.7802848815918,0.004259542367822,0.004259542367822
109,109,109,109,2019-07-12,25.00762939453125,25.37299919128418,24.91019630432129,-0.014399945154234595,0.003911373841444243
110,110,110,110,2019-07-15,24.91019630432129,25.161895751953125,25.04010581970215,-0.01000319888903034,-0.005188057762864684
111,111,111,111,2019-07-16,24.617897033691406,24.91831398010254,24.98326873779297,-0.012056070352553516,-0.01462465572204541
112,112,112,112,2019-07-17,24.71533203125,24.76405143737793,25.202497482299805,-0.0019673439239588086,-0.019330046611132468
113,113,113,113,2019-07-18,25.21061134338379,25.41359519958496,24.7315673828125,-0.007987215291935024,0.019369737192807435
114,114,114,114,2019-07-19,25.608461380004883,24.88583755493164,24.7802848815918,0.029037552924556564,0.033420781979318415
115,115,115,115,2019-07-22,25.5678653717041,25.00762939453125,25.37299919128418,0.022402602355238166,0.0076800609557761135
116,116,116,116,2019-07-23,25.94135284423828,24.91019630432129,25.161895751953125,0.0413949584065747,0.03097767751560032
117,117,117,117,2019-07-24,26.038787841796875,24.617897033691406,24.91831398010254,0.05771779799715926,0.044965877811357746
118,118,118,118,2019-07-25,25.61658096313477,24.71533203125,24.76405143737793,0.03646517597842647,0.034426092512070294
119,119,119,119,2019-07-26,25.86016273498535,25.21061134338379,25.41359519958496,0.025764999616799455,0.017571993725928436
120,120,120,120,2019-07-29,25.787086486816406,25.608461380004883,24.88583755493164,0.006975237760711073,0.03621533452090553
121,121,121,121,2019-07-30,25.852039337158203,25.5678653717041,25.00762939453125,0.011114497097149068,0.03376609311123313
122,122,122,122,2019-07-31,25.990068435668945,25.94135284423828,24.91019630432129,0.001877912525347858,0.04335060704280069
123,123,123,123,2019-08-01,26.41227531433105,26.038787841796875,24.617897033691406,0.014343504574919619,0.07288917807170558
124,124,124,124,2019-08-02,26.1524600982666,25.61658096313477,24.71533203125,0.020919229459349875,0.05814722882134471
125,125,125,125,2019-08-05,25.527267456054688,25.86016273498535,25.21061134338379,-0.01287289961560456,0.012560429747531687
126,126,126,126,2019-08-06,24.829004287719727,25.787086486816406,25.608461380004883,-0.03715356519963964,-0.030437482389853998
127,127,127,127,2019-08-07,25.06446647644043,25.852039337158203,25.5678653717041,-0.03046463183992465,-0.019688733804926195
128,128,128,128,2019-08-08,22.91283416748047,25.990068435668945,25.94135284423828,-0.11840039112652967,-0.11674482417868437
129,129,129,129,2019-08-09,21.51630401611328,26.41227531433105,26.038787841796875,-0.18536726730094555,-0.1736825789725973
130,130,130,130,2019-08-12,21.34579849243164,26.1524600982666,25.61658096313477,-0.18379386060715375,-0.16671945709106462
131,131,131,131,2019-08-13,21.077852249145508,25.527267456054688,25.86016273498535,-0.1743004892540445,-0.18492963616853098
132,132,132,132,2019-08-14,20.720603942871094,24.829004287719727,25.787086486816406,-0.1654677850646078,-0.19647363212340951
133,133,133,133,2019-08-15,20.34711456298828,25.06446647644043,25.852039337158203,-0.18820875033930073,-0.2129396718910862
134,134,134,134,2019-08-16,20.63129234313965,22.91283416748047,25.990068435668945,-0.09957484122932936,-0.20618553220794433
135,135,135,135,2019-08-19,20.874874114990234,21.51630401611328,26.41227531433105,-0.029811342163723276,-0.20965256243320607
136,136,136,136,2019-08-20,20.734663009643555,21.34579849243164,26.1524600982666,-0.028630246978334828,-0.20716204396320415
137,137,137,137,2019-08-21,20.841880798339844,21.077852249145508,25.527267456054688,-0.011195232228427332,-0.18354438702774434
138,138,138,138,2019-08-22,21.130556106567383,20.720603942871094,24.829004287719727,0.01978475940308355,-0.14895676597798868
139,139,139,139,2019-08-23,20.89137077331543,20.34711456298828,25.06446647644043,0.02674856961375549,-0.166494495585914
140,140,140,140,2019-08-26,21.097564697265625,20.63129234313965,22.91283416748047,0.022600249483693657,-0.07922500799971766
141,141,141,141,2019-08-27,20.61919593811035,20.874874114990234,21.51630401611328,-0.012248130238844412,-0.04169433920115173
142,142,142,142,2019-08-28,20.75940704345703,20.734663009643555,21.34579849243164,0.0011933656120655112,-0.027471047718478192
143,143,143,143,2019-08-29,20.89137077331543,20.841880798339844,21.077852249145508,0.002374544574668569,-0.00884727123170903
144,144,144,144,2019-08-30,21.048072814941406,21.130556106567383,20.720603942871094,-0.0039035078494853437,0.015804021589968187
145,145,145,145,2019-09-03,21.49344825744629,20.89137077331543,20.34711456298828,0.028819434141674094,0.056338882395797096
146,146,146,146,2019-09-04,21.65840148925781,21.097564697265625,20.63129234313965,0.026583010884894787,0.04978404304661499
147,147,147,147,2019-09-05,21.930578231811523,20.61919593811035,20.874874114990234,0.06360006945165853,0.0505729572789706
148,148,148,148,2019-09-06,22.49966812133789,20.75940704345703,20.734663009643555,0.08382999929804624,0.08512340474853364
149,149,149,149,2019-09-09,23.159481048583984,20.89137077331543,20.841880798339844,0.10856684800049665,0.11119918939507367
150,150,150,150,2019-09-10,23.8852767944336,21.048072814941406,21.130556106567383,0.13479637800749855,0.13036669143837876
151,151,151,151,2019-09-11,24.14920425415039,21.49344825744629,20.89137077331543,0.12356118780447578,0.15594158546054793
152,152,152,152,2019-09-12,23.943012237548828,21.65840148925781,21.097564697265625,0.1054838118789212,0.1348709000831736
153,153,153,153,2019-09-13,24.12446022033692,21.930578231811523,20.61919593811035,0.1000375806481495,0.17000004717680617
154,154,154,154,2019-09-16,24.42962455749512,22.49966812133789,20.75940704345703,0.08577710683327489,0.17679780093694308
155,155,155,155,2019-09-17,23.39041328430176,23.159481048583984,20.89137077331543,0.009971390776560396,0.11962080124384955
156,156,156,156,2019-09-18,23.43165397644043,23.8852767944336,21.048072814941406,-0.018991733773790154,0.11324462730891871
157,157,157,157,2019-09-19,23.21721267700196,24.14920425415039,21.49344825744629,-0.038593055379381846,0.08019952866141344
158,158,158,158,2019-09-20,23.20896339416504,23.943012237548828,21.65840148925781,-0.03065816598600779,0.07159170567949258
159,159,159,159,2019-09-23,23.258453369140625,24.12446022033692,21.930578231811523,-0.0358974602244676,0.06054902535141293
160,160,160,160,2019-09-24,23.035768508911133,24.42962455749512,22.49966812133789,-0.057055975023420746,0.02382703534479358
161,161,161,161,2019-09-25,23.20896339416504,23.39041328430176,23.159481048583984,-0.007757446947656121,0.002136591293960821
162,162,162,162,2019-09-26,23.101749420166016,23.43165397644043,23.8852767944336,-0.014079439573754349,-0.03280378037947562
163,163,163,163,2019-09-27,22.96153450012207,23.21721267700196,24.14920425415039,-0.011012440659302514,-0.04918049230645771
164,164,164,164,2019-09-30,23.03989028930664,23.20896339416504,23.943012237548828,-0.007284819316872415,-0.037719646103085536
165,165,165,165,2019-10-01,22.54915428161621,23.258453369140625,24.12446022033692,-0.030496399578551214,-0.06529911651215836
166,166,166,166,2019-10-02,21.8975887298584,23.035768508911133,24.42962455749512,-0.04940923844639444,-0.10364612119509142
167,167,167,167,2019-10-03,21.88933753967285,23.20896339416504,23.39041328430176,-0.05685845731584693,-0.06417482779734984
168,168,168,168,2019-10-04,22.24811363220215,23.101749420166016,23.43165397644043,-0.03695113181423004,-0.050510320160424116
169,169,169,169,2019-10-07,22.2192440032959,22.96153450012207,23.21721267700196,-0.03232756490304367,-0.042984000172191617
170,170,170,170,2019-10-08,22.0295467376709,23.03989028930664,23.20896339416504,-0.043851925462712216,-0.050817291425891864
171,171,171,171,2019-10-09,22.046043395996094,22.54915428161621,23.258453369140625,-0.0223117408013076,-0.05212771261708915
172,172,172,172,2019-10-10,22.2192440032959,21.8975887298584,23.035768508911133,0.014689072728766073,-0.03544594161464032
173,173,173,173,2019-10-11,22.3347110748291,21.88933753967285,23.20896339416504,0.02034659725763932,-0.03766873618990385
174,174,174,174,2019-10-14,22.532657623291016,22.24811363220215,23.101749420166016,0.01278957828932592,-0.024634142918121493
175,175,175,175,2019-10-15,22.67286491394043,22.2192440032959,22.96153450012207,0.02041567708501879,-0.01257187694403028
176,176,176,176,2019-10-16,22.63163185119629,22.0295467376709,23.03989028930664,0.027330798980798487,-0.017719634641656046
177,177,177,177,2019-10-17,22.90380477905273,22.046043395996094,22.54915428161621,0.03890772451316238,0.01572788464734831
178,178,178,178,2019-10-18,22.77184295654297,22.2192440032959,21.8975887298584,0.024870286008160436,0.03992468017688555
179,179,179,179,2019-10-21,22.93679428100586,22.3347110748291,21.88933753967285,0.026957286537514058,0.04785237284749111
180,180,180,180,2019-10-22,23.5058822631836,22.532657623291016,22.24811363220215,0.043191737795128304,0.0565337201964371
181,181,181,181,2019-10-23,23.59660720825196,22.67286491394043,22.2192440032959,0.04074219547541902,0.06198965206699869
182,182,182,182,2019-10-24,23.464645385742188,22.63163185119629,22.0295467376709,0.03680748874067019,0.06514426579722787
183,183,183,183,2019-10-25,23.40690994262696,22.90380477905273,22.046043395996094,0.02196600819940442,0.061728380108242886
184,184,184,184,2019-10-28,23.39866065979004,22.77184295654297,22.2192440032959,0.027525997981071137,0.053080863431680836
185,185,185,185,2019-10-29,23.20896339416504,22.93679428100586,22.3347110748291,0.011866048490680514,0.039143211497425945
186,186,186,186,2019-10-30,23.5058822631836,23.5058822631836,22.532657623291016,0.0,0.043191737795128304
187,187,187,187,2019-10-31,26.66474723815918,23.59660720825196,22.67286491394043,0.13002462611804044,0.1760643103273789
188,188,188,188,2019-11-01,26.89567756652832,23.464645385742188,22.63163185119629,0.1462213523529714,0.1884108818740191
189,189,189,189,2019-11-04,27.489511489868164,23.40690994262696,22.90380477905273,0.1744186463419619,0.2002159359570428
190,190,190,190,2019-11-05,27.143110275268555,23.39866065979004,22.77184295654297,0.16002837384249302,0.19195931251886678
191,191,191,191,2019-11-06,27.33280563354492,23.20896339416504,22.93679428100586,0.1776831722013339,0.19165761782933322
192,192,192,192,2019-11-07,26.986400604248047,23.5058822631836,23.5058822631836,0.1480701001602418,0.1480701001602418
193,193,193,193,2019-11-08,27.0936222076416,26.66474723815918,23.59660720825196,0.01608396905666787,0.14819990723779575
194,194,194,194,2019-11-11,27.01939392089844,26.89567756652832,23.464645385742188,0.0045998601100158965,0.1514938102289083
195,195,195,195,2019-11-12,27.20084381103516,27.489511489868164,23.40690994262696,-0.010501011592708664,0.16208606252203173
196,196,196,196,2019-11-13,27.46476936340332,27.143110275268555,23.39866065979004,0.011850487467084614,0.17377527554817607
197,197,197,197,2019-11-14,25.84526252746582,27.33280563354492,23.20896339416504,-0.054423359461257426,0.11358969758914661
198,198,198,198,2019-11-15,26.129091262817383,26.986400604248047,23.5058822631836,-0.03176819887924254,0.11159798089103923
199,199,199,199,2019-11-18,25.88700294494629,27.0936222076416,26.66474723815918,-0.044535177077762333,-0.029167510431146404
200,200,200,200,2019-11-19,26.129091262817383,27.01939392089844,26.89567756652832,-0.032950504392788904,-0.02850221199353442
201,201,201,201,2019-11-20,25.95378494262696,27.20084381103516,27.489511489868164,-0.04584633024885343,-0.05586590899613575
202,202,202,202,2019-11-21,25.24420738220215,27.46476936340332,27.143110275268555,-0.08085128812914999,-0.06995892783873747
203,203,203,203,2019-11-22,25.4946517944336,25.84526252746582,27.33280563354492,-0.013565764041267747,-0.06725082904974067
204,204,204,204,2019-11-25,25.92874336242676,26.129091262817383,26.986400604248047,-0.007667618378895735,-0.039192230832547414
205,205,205,205,2019-11-26,25.43621635437012,25.88700294494629,27.0936222076416,-0.017413626117123493,-0.061173284272193706
206,206,206,206,2019-11-27,25.35273742675781,26.129091262817383,27.01939392089844,-0.029712240209607055,-0.06168371130084971
207,207,207,207,2019-11-29,25.461259841918945,25.95378494262696,27.20084381103516,-0.018977004772012362,-0.06395330899295404
208,208,208,208,2019-12-02,25.836917877197266,25.24420738220215,27.46476936340332,0.023479069317620782,-0.05927053180993247
209,209,209,209,2019-12-03,25.71169662475586,25.4946517944336,25.84526252746582,0.00851334750803101,-0.0051679065967320525
210,210,210,210,2019-12-04,25.90370178222656,25.92874336242676,26.129091262817383,-0.0009657845677353283,-0.008625997679129416
211,211,211,211,2019-12-05,26.08735656738281,25.43621635437012,25.88700294494629,0.02559894144400987,0.00773954493158624
212,212,212,212,2019-12-06,25.95378494262696,25.35273742675781,26.129091262817383,0.023707401128005845,-0.006709239078662055
213,213,213,213,2019-12-09,26.65501594543457,25.461259841918945,25.95378494262696,0.046885193856363916,0.027018448536802575
214,214,214,214,2019-12-10,26.61328125,25.836917877197266,25.24420738220215,0.030048606280856927,0.05423318890824369
215,215,215,215,2019-12-11,26.37953186035156,25.71169662475586,25.4946517944336,0.025973985511041464,0.03470845858389637
216,216,216,216,2019-12-12,26.66336441040039,25.90370178222656,25.92874336242676,0.029326411898976668,0.028332304335202174
217,217,217,217,2019-12-13,26.37953186035156,26.08735656738281,25.43621635437012,0.011199881146028323,0.03708552769167528
218,218,218,218,2019-12-16,26.49640464782715,25.95378494262696,25.35273742675781,0.020907151168883198,0.04511020651609354
219,219,219,219,2019-12-17,26.39623260498047,26.65501594543457,25.461259841918945,-0.009708616981653928,0.03672138648544809
220,220,220,220,2019-12-18,26.50475311279297,26.61328125,25.836917877197266,-0.004077969048143282,0.025848099946360392
221,221,221,221,2019-12-19,26.62997436523437,26.37953186035156,25.71169662475586,0.009493819155268257,0.0357143969874929
222,222,222,222,2019-12-20,26.89710998535156,26.66336441040039,25.90370178222656,0.008766544662307973,0.03835004786098217
223,223,223,223,2019-12-23,26.64667320251465,26.37953186035156,26.08735656738281,0.01012684165804334,0.021440142227026504
224,224,224,224,2019-12-24,26.696762084960938,26.49640464782715,25.95378494262696,0.00756168392643497,0.028626928364259507
225,225,225,225,2019-12-26,26.40457534790039,26.39623260498047,26.65501594543457,0.0003160580922576539,-0.009395627376357796
226,226,226,226,2019-12-27,26.39623260498047,26.50475311279297,26.61328125,-0.0040943791232720406,-0.008155651420079235
227,227,227,227,2019-12-30,26.471359252929688,26.62997436523437,26.37953186035156,-0.00595626229786228,0.0034810091803085808
228,228,228,228,2019-12-31,26.821977615356445,26.89710998535156,26.66336441040039,-0.0027933250091192185,0.005948731844739985
229,229,229,229,2020-01-02,26.387880325317383,26.64667320251465,26.37953186035156,-0.009712014525432133,0.0003164750993314147
230,230,230,230,2020-01-03,26.079008102416992,26.696762084960938,26.49640464782715,-0.023139659430532422,-0.015752950294876555
231,231,231,231,2020-01-06,26.13744163513184,26.40457534790039,26.39623260498047,-0.010116947886828709,-0.009804087337819567
232,232,232,232,2020-01-07,25.678306579589844,26.39623260498047,26.50475311279297,-0.02719804890850852,-0.031181068908135767
233,233,233,233,2020-01-08,25.53639030456543,26.471359252929688,26.62997436523437,-0.03532002038243587,-0.041065907374534416
234,234,234,234,2020-01-09,25.528045654296875,26.821977615356445,26.89710998535156,-0.04824148239981951,-0.050900053269674395
235,235,235,235,2020-01-10,25.62821578979492,26.387880325317383,26.64667320251465,-0.02878838793253191,-0.038220809216199525
236,236,236,236,2020-01-13,26.012226104736328,26.079008102416992,26.696762084960938,-0.0025607568132345326,-0.02564116120322424
237,237,237,237,2020-01-14,26.48805809020996,26.13744163513184,26.40457534790039,0.013414337178542013,0.0031616771415416967
238,238,238,238,2020-01-15,26.37953186035156,25.678306579589844,26.39623260498047,0.02730808118472572,-0.0006326942514425227
239,239,239,239,2020-01-16,26.48805809020996,25.53639030456543,26.471359252929688,0.03726712249829567,0.0006308265896253218
240,240,240,240,2020-01-17,25.90370178222656,25.528045654296875,26.821977615356445,0.014715428396550712,-0.0342359480832668
241,241,241,241,2020-01-21,25.88700294494629,25.62821578979492,26.387880325317383,0.010097743724103436,-0.018981341972001298
242,242,242,242,2020-01-22,25.603174209594727,26.012226104736328,26.079008102416992,-0.01572537058130219,-0.018245858544680083
