,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MAA,MAA_6m,MAA_12m,MAA_6m_ret,MAA_12m_ret
24,24,24,24,2019-03-12,91.64576721191406,88.82102966308594,89.17947387695312,0.031802576028929774,0.02765539229760261
25,25,25,25,2019-03-13,91.70550537109376,89.07704162597656,88.50529479980469,0.029507757522457823,0.036158408132844766
26,26,26,26,2019-03-14,92.37969207763672,89.15386962890625,88.75275421142578,0.03618264088993128,0.040865637336401806
27,27,27,27,2019-03-15,91.8847198486328,89.58908081054688,88.0700454711914,0.02562409411187616,0.0433140956954452
28,28,28,28,2019-03-18,90.9630355834961,89.96458435058594,88.39434814453125,0.011098269837153563,0.02905940812827601
29,29,29,29,2019-03-19,90.61314392089844,91.1337432861328,87.98471069335938,-0.005712476481952833,0.02987374973249124
30,30,30,30,2019-03-20,90.7923812866211,91.64576721191406,88.82102966308594,-0.009311787671760885,0.022194649521772636
31,31,31,31,2019-03-21,92.00418090820312,91.70550537109376,89.07704162597656,0.003256898655110696,0.0328607599533588
32,32,32,32,2019-03-22,92.11512756347656,92.37969207763672,89.15386962890625,-0.0028638817494414104,0.03321513633559858
33,33,33,33,2019-03-25,92.5844955444336,91.8847198486328,89.58908081054688,0.007615800504736647,0.033435042605483245
34,34,34,34,2019-03-26,93.2501449584961,90.9630355834961,89.96458435058594,0.025143283316448217,0.03652060009643954
35,35,35,35,2019-03-27,92.79785919189452,90.61314392089844,91.1337432861328,0.024110357244675695,0.018260150913991247
36,36,36,36,2019-03-28,93.54882049560548,90.7923812866211,91.64576721191406,0.03035980739708366,0.020765315645085547
37,37,37,37,2019-03-29,93.30133819580078,92.00418090820312,91.70550537109376,0.014098895015346002,0.017401712342670628
38,38,38,38,2019-04-01,92.87464904785156,92.11512756347656,92.37969207763672,0.008245350188019973,0.005357854730657419
39,39,39,39,2019-04-02,93.8219223022461,92.5844955444336,91.8847198486328,0.013365377761534791,0.021082966316973817
40,40,40,40,2019-04-03,93.78778076171876,93.2501449584961,90.9630355834961,0.005765522439262316,0.03105376991986808
41,41,41,41,2019-04-04,93.33548736572266,92.79785919189452,90.61314392089844,0.005793540697058397,0.030043582277651915
42,42,42,42,2019-04-05,93.75365447998048,93.54882049560548,90.7923812866211,0.002189594516422755,0.03261587758130258
43,43,43,43,2019-04-08,93.25867462158205,93.30133819580078,92.00418090820312,-0.0004572664770273738,0.013635181586264977
44,44,44,44,2019-04-09,93.29281616210938,92.87464904785156,92.11512756347656,0.0045024893073066785,0.0127849640963833
45,45,45,45,2019-04-10,94.00968170166016,93.8219223022461,92.5844955444336,0.002001231639756851,0.015393356618145448
46,46,46,46,2019-04-11,94.41928100585938,93.78778076171876,93.2501449584961,0.006733289123718844,0.01253763249251394
47,47,47,47,2019-04-12,94.83251190185548,93.33548736572266,92.79785919189452,0.016039178434531953,0.021925642764598186
48,48,48,48,2019-04-15,94.63450622558594,93.75365447998048,93.54882049560548,0.00939538571046894,0.011605552311923173
49,49,49,49,2019-04-16,91.7506103515625,93.25867462158205,93.30133819580078,-0.01617076669960038,-0.01662063882710818
50,50,50,50,2019-04-17,90.32159423828124,93.29281616210938,92.87464904785156,-0.031848346379267034,-0.02748925391098833
51,51,51,51,2019-04-18,91.7333984375,94.00968170166016,93.8219223022461,-0.02421328551439994,-0.022260510267717026
52,52,52,52,2019-04-22,90.53678131103516,94.41928100585938,93.78778076171876,-0.04111977610360407,-0.03466335832109335
53,53,53,53,2019-04-23,91.74201202392578,94.83251190185548,93.33548736572266,-0.032589033190728256,-0.01707255607455127
54,54,54,54,2019-04-24,92.94722747802734,94.63450622558594,93.75365447998048,-0.01782942411657462,-0.008601552722676375
55,55,55,55,2019-04-25,92.96443176269533,91.7506103515625,93.25867462158205,0.013229573149233564,-0.003155125891298294
56,56,56,56,2019-04-26,93.80807495117188,90.32159423828124,93.29281616210938,0.038600743734580334,0.0055230274983570915
57,57,57,57,2019-04-29,92.59426879882812,91.7333984375,94.00968170166016,0.009384481290253932,-0.015056033349031495
58,58,58,58,2019-04-30,94.1868667602539,90.53678131103516,94.41928100585938,0.040316050519611846,-0.0024615125547402528
59,59,59,59,2019-05-01,94.04912567138672,91.74201202392578,94.83251190185548,0.025147842265103693,-0.008260734791877167
60,60,60,60,2019-05-02,94.3245849609375,92.94722747802734,94.63450622558594,0.01481870433667054,-0.003274928744380623
61,61,61,61,2019-05-03,94.56562042236328,92.96443176269533,91.7506103515625,0.0172236696261987,0.030681104572650275
62,62,62,62,2019-05-06,94.54843139648438,93.80807495117188,90.32159423828124,0.007892246437184225,0.04679763675397641
63,63,63,63,2019-05-07,92.9558334350586,92.59426879882812,91.7333984375,0.003904827382092302,0.013325953451855055
64,64,64,64,2019-05-08,93.7994613647461,94.1868667602539,90.53678131103516,-0.00411315726739192,0.03603706699603282
65,65,65,65,2019-05-09,94.39347839355467,94.04912567138672,91.74201202392578,0.0036614133274470717,0.028901332237376787
66,66,66,66,2019-05-10,95.58145141601562,94.3245849609375,92.94722747802734,0.013324908406420644,0.028341070621079156
67,67,67,67,2019-05-13,95.6244888305664,94.56562042236328,92.96443176269533,0.011197181422528013,0.02861370760229298
68,68,68,68,2019-05-14,95.96884155273438,94.54843139648438,93.80807495117188,0.01502309594427409,0.0230339083569
69,69,69,69,2019-05-15,96.96743774414062,92.9558334350586,92.59426879882812,0.04315602540301722,0.047229369614805394
70,70,70,70,2019-05-16,97.70777893066406,93.7994613647461,94.1868667602539,0.04166673783680053,0.0373821987238665
71,71,71,71,2019-05-17,99.04210662841795,94.39347839355467,94.04912567138672,0.049247345409624055,0.053089073623895366
72,72,72,72,2019-05-20,97.81969451904295,95.58145141601562,94.3245849609375,0.023417128217539274,0.03705406771259989
73,73,73,73,2019-05-21,98.1468276977539,95.6244888305664,94.56562042236328,0.026377540921099563,0.03787007645480145
74,74,74,74,2019-05-22,98.5255889892578,95.96884155273438,94.54843139648438,0.026641432731252745,0.04206476547554128
75,75,75,75,2019-05-23,98.97325134277344,96.96743774414062,92.9558334350586,0.02068543467060957,0.06473416121774411
76,76,76,76,2019-05-24,98.84410858154295,97.70777893066406,93.7994613647461,0.011629879046634262,0.053781196004744514
77,77,77,77,2019-05-28,97.509765625,99.04210662841795,94.39347839355467,-0.015471611575942457,0.033013798034357666
78,78,78,78,2019-05-29,96.82111358642578,97.81969451904295,95.58145141601562,-0.010208383266038235,0.01296969393166636
79,79,79,79,2019-05-30,97.57003784179688,98.1468276977539,95.6244888305664,-0.005876805898742621,0.020345719334277534
80,80,80,80,2019-05-31,98.2931671142578,98.5255889892578,95.96884155273438,-0.002359000107325815,0.02421958548125458
81,81,81,81,2019-06-03,98.7236099243164,98.97325134277344,96.96743774414062,-0.002522311989048953,0.01811094756169207
82,82,82,82,2019-06-04,97.8541259765625,98.84410858154295,97.70777893066406,-0.0100155954582134,0.00149780342466177
83,83,83,83,2019-06-05,100.6347198486328,97.509765625,99.04210662841795,0.03204760265398088,0.01608016301783577
84,84,84,84,2019-06-06,101.1856689453125,96.82111358642578,97.81969451904295,0.04507854947351708,0.03440998709737619
85,85,85,85,2019-06-07,101.00487518310548,97.57003784179688,98.1468276977539,0.035203812740935536,0.029120120867818677
86,86,86,86,2019-06-10,100.81549835205078,98.2931671142578,98.5255889892578,0.02566130802216371,0.023241772886459566
87,87,87,87,2019-06-11,100.78105926513672,98.7236099243164,98.97325134277344,0.020840499475227814,0.018265621244494712
88,88,88,88,2019-06-12,101.12539672851562,97.8541259765625,98.84410858154295,0.03343007481091442,0.023079657247257135
89,89,89,89,2019-06-13,101.6160888671875,100.6347198486328,97.509765625,0.009751793615869309,0.04211191787681523
90,90,90,90,2019-06-14,101.40086364746094,101.1856689453125,96.82111358642578,0.002126731032086493,0.04730115045565064
91,91,91,91,2019-06-17,102.2789535522461,101.00487518310548,97.57003784179688,0.012614028449922987,0.04826190308631828
92,92,92,92,2019-06-18,101.40086364746094,100.81549835205078,98.2931671142578,0.005806302651662154,0.031616607994640056
93,93,93,93,2019-06-19,102.6147003173828,100.78105926513672,98.7236099243164,0.01819430223909535,0.03941398006058927
94,94,94,94,2019-06-20,103.2861557006836,101.12539672851562,97.8541259765625,0.02136712479822256,0.055511504189635685
95,95,95,95,2019-06-21,102.51998901367188,101.6160888671875,100.6347198486328,0.008895246378413324,0.01873378460112729
96,96,96,96,2019-06-24,102.28755950927734,101.40086364746094,101.1856689453125,0.00874446064778267,0.010889788795687805
97,97,97,97,2019-06-25,101.10818481445312,102.2789535522461,101.00487518310548,-0.011446819674342024,0.0010228182665477092
98,98,98,98,2019-06-26,99.3261947631836,101.40086364746094,100.81549835205078,-0.02046007114387427,-0.014772565857547937
99,99,99,99,2019-06-27,100.13540649414062,102.6147003173828,100.78105926513672,-0.02416119538013395,-0.006406489232242518
100,100,100,100,2019-06-28,101.37505340576172,103.2861557006836,101.12539672851562,-0.0185029860193473,0.0024687831674601313
101,101,101,101,2019-07-01,102.03790283203124,102.51998901367188,101.6160888671875,-0.0047023627906978005,0.004151054912131524
102,102,102,102,2019-07-02,103.7768325805664,102.28755950927734,101.40086364746094,0.014559669606292625,0.023431446711992265
103,103,103,103,2019-07-03,104.6549301147461,101.10818481445312,102.2789535522461,0.03507871599912238,0.023230356588330725
104,104,104,104,2019-07-05,104.38806915283205,99.3261947631836,101.40086364746094,0.05096212939312861,0.029459369456227513
105,105,105,105,2019-07-08,105.14561462402344,100.13540649414062,102.6147003173828,0.05003433156458992,0.02466424692380942
106,106,106,106,2019-07-09,105.43830871582033,101.37505340576172,103.2861557006836,0.04008141227600737,0.02083680044568159
107,107,107,107,2019-07-10,106.36804962158205,102.03790283203124,102.51998901367188,0.04243665019927789,0.037534734883721166
108,108,108,108,2019-07-11,104.99065399169922,103.7768325805664,102.28755950927734,0.011696458457531644,0.0264264246345296
109,109,109,109,2019-07-12,104.73036193847656,104.6549301147461,101.10818481445312,0.0007207670355116047,0.03582476661677392
110,110,110,110,2019-07-15,104.94728088378906,104.38806915283205,99.3261947631836,0.00535704640861101,0.05659218229398011
111,111,111,111,2019-07-16,105.05140686035156,105.14561462402344,100.13540649414062,-0.0008959742544540905,0.0490935278372151
112,112,112,112,2019-07-17,104.85183715820312,105.43830871582033,101.37505340576172,-0.0055622246293600686,0.0342962458281062
113,113,113,113,2019-07-18,105.37246704101562,106.36804962158205,102.03790283203124,-0.009359789749913916,0.0326796623258081
114,114,114,114,2019-07-19,103.29866790771484,104.99065399169922,103.7768325805664,-0.016115587622857808,-0.004607624466475668
115,115,115,115,2019-07-22,102.7346649169922,104.73036193847656,104.6549301147461,-0.01905557265864055,-0.01834854025174415
116,116,116,116,2019-07-23,103.38542938232422,104.94728088378906,104.38806915283205,-0.014882248385209018,-0.009604926871861985
117,117,117,117,2019-07-24,102.98631286621094,105.05140686035156,105.14561462402344,-0.019657937536103898,-0.020536298784629925
118,118,118,118,2019-07-25,102.93421936035156,104.85183715820312,105.43830871582033,-0.018288833556232453,-0.023749331585143696
119,119,119,119,2019-07-26,103.02970123291016,105.37246704101562,106.36804962158205,-0.022233187415015787,-0.03138487920525468
120,120,120,120,2019-07-29,103.41146850585938,103.29866790771484,104.99065399169922,0.0010919850219686111,-0.015041200581193626
121,121,121,121,2019-07-30,103.44617462158205,102.7346649169922,104.73036193847656,0.006925702294982239,-0.012261843586952481
122,122,122,122,2019-07-31,102.24876403808594,103.38542938232422,104.94728088378906,-0.01099444429480323,-0.025713070629159618
123,123,123,123,2019-08-01,104.76506805419922,102.98631286621094,105.05140686035156,0.017271762999215845,-0.002725701775065037
124,124,124,124,2019-08-02,105.50259399414062,102.93421936035156,104.85183715820312,0.024951611327596712,0.0062064419048339925
125,125,125,125,2019-08-05,101.9797821044922,103.02970123291016,105.37246704101562,-0.010190451062694006,-0.03219707226938928
126,126,126,126,2019-08-06,104.57418060302734,103.41146850585938,103.29866790771484,0.011243550777949585,0.01234781358896142
127,127,127,127,2019-08-07,105.46790313720705,103.44617462158205,102.7346649169922,0.019543772623982658,0.026604829269879282
128,128,128,128,2019-08-08,106.79544830322266,102.24876403808594,103.38542938232422,0.044466887281328527,0.03298355427134725
129,129,129,129,2019-08-09,107.40283966064452,104.76506805419922,102.98631286621094,0.02517796872026734,0.04288459962802116
130,130,130,130,2019-08-12,107.80198669433594,105.50259399414062,102.93421936035156,0.021794655592288326,0.04729007869524238
131,131,131,131,2019-08-13,107.82801055908205,101.9797821044922,103.02970123291016,0.057346940088551346,0.04657209783928984
132,132,132,132,2019-08-14,106.41368103027344,104.57418060302734,103.41146850585938,0.01759038814971925,0.02903171735003407
133,133,133,133,2019-08-15,107.18590545654295,105.46790313720705,103.44617462158205,0.016289337971391094,0.03615146571288186
134,134,134,134,2019-08-16,107.77597045898438,106.79544830322266,102.24876403808594,0.009181310358637562,0.054056461932778355
135,135,135,135,2019-08-19,109.61546325683594,107.40283966064452,104.76506805419922,0.020601164766057778,0.04629782896840595
136,136,136,136,2019-08-20,108.74776458740234,107.80198669433594,105.50259399414062,0.00877328815607159,0.030759154542133293
137,137,137,137,2019-08-21,109.14691925048828,107.82801055908205,101.9797821044922,0.012231596266756295,0.07027998097360477
138,138,138,138,2019-08-22,110.1447525024414,106.41368103027344,104.57418060302734,0.035061952899707816,0.0532690944102201
139,139,139,139,2019-08-23,108.30524444580078,107.18590545654295,105.46790313720705,0.010442968079526604,0.026902415087389553
140,140,140,140,2019-08-26,109.38117218017578,107.77597045898438,106.79544830322266,0.014893873971677962,0.024211929609691873
141,141,141,141,2019-08-27,108.59159088134766,109.61546325683594,107.40283966064452,-0.009340583390951673,0.011068154477657854
142,142,142,142,2019-08-28,109.7109146118164,108.74776458740234,107.80198669433594,0.008856734003391598,0.01770772483899652
143,143,143,143,2019-08-29,110.11004638671876,109.14691925048828,107.82801055908205,0.008824134871091793,0.021163664392994885
144,144,144,144,2019-08-30,109.91915893554688,110.1447525024414,106.41368103027344,-0.002048155375259708,0.032941985197149304
145,145,145,145,2019-09-03,110.96038055419922,108.30524444580078,107.18590545654295,0.024515305071188376,0.035214285699033177
146,146,146,146,2019-09-04,111.541748046875,109.38117218017578,107.77597045898438,0.019752721822547725,0.0349407903436485
147,147,147,147,2019-09-05,111.36820220947266,108.59159088134766,109.61546325683594,0.02556930334650742,0.015989887745399
148,148,148,148,2019-09-06,111.7760238647461,109.7109146118164,108.74776458740234,0.01882318874322153,0.02784663472240756
149,149,149,149,2019-09-09,111.48099517822266,110.11004638671876,109.14691925048828,0.01245071486655247,0.021384716524868175
150,150,150,150,2019-09-10,111.012451171875,109.91915893554688,110.1447525024414,0.009946330074898091,0.007877803070231337
151,151,151,151,2019-09-11,111.541748046875,110.96038055419922,108.30524444580078,0.005239415093676758,0.029883166024281094
152,152,152,152,2019-09-12,111.63719177246094,111.541748046875,109.38117218017578,0.0008556771545826791,0.020625300929934864
153,153,153,153,2019-09-13,110.1621322631836,111.36820220947266,108.59159088134766,-0.010829571837934204,0.014462826901136205
154,154,154,154,2019-09-16,111.11656951904295,111.7760238647461,109.7109146118164,-0.005899783539456638,0.012812352464657728
155,155,155,155,2019-09-17,112.51355743408205,111.48099517822266,110.11004638671876,0.009262226751821201,0.021828262962689804
156,156,156,156,2019-09-18,112.51355743408205,111.012451171875,109.91915893554688,0.013521963044334173,0.02360278702693175
157,157,157,157,2019-09-19,112.64371490478516,111.541748046875,110.96038055419922,0.009879411764705859,0.01517058919749914
158,158,158,158,2019-09-20,111.97559356689452,111.63719177246094,111.541748046875,0.003031263945830087,0.003889534883720902
159,159,159,159,2019-09-23,112.05368041992188,110.1621322631836,111.36820220947266,0.01717058410070771,0.006155062188755611
160,160,160,160,2019-09-24,112.14046478271484,111.11656951904295,111.7760238647461,0.009214604699404605,0.0032604569868197597
161,161,161,161,2019-09-25,112.7044448852539,112.51355743408205,111.48099517822266,0.0016965728888600484,0.010974513683478904
162,162,162,162,2019-09-26,113.19903564453124,112.51355743408205,111.012451171875,0.0060924054494568836,0.019696749775129696
163,163,163,163,2019-09-27,113.08625030517578,112.64371490478516,111.541748046875,0.0039286293138032224,0.013846853625171018
164,164,164,164,2019-09-30,112.80855560302734,111.97559356689452,111.63719177246094,0.0074387820559773665,0.010492594913654507
165,165,165,165,2019-10-01,112.78252410888672,112.05368041992188,110.1621322631836,0.006504415439399169,0.02378668415243501
166,166,166,166,2019-10-02,113.259765625,112.14046478271484,111.11656951904295,0.009981239550361565,0.01928781742663266
167,167,167,167,2019-10-03,113.70228576660156,112.7044448852539,112.51355743408205,0.008853607170183686,0.010565200848937195
168,168,168,168,2019-10-04,114.91706848144533,113.19903564453124,112.51355743408205,0.015177097818298346,0.02136196830121051
169,169,169,169,2019-10-07,115.12530517578124,113.08625030517578,112.64371490478516,0.018030970742268337,0.022030437056285823
170,170,170,170,2019-10-08,115.0992660522461,112.80855560302734,111.97559356689452,0.020306176574760304,0.027896011852667657
171,171,171,171,2019-10-09,115.37693786621094,112.78252410888672,112.05368041992188,0.02300368587973267,0.029657726848731247
172,172,172,172,2019-10-10,115.81077575683594,113.259765625,112.14046478271484,0.02252353355808867,0.032729585892413926
173,173,173,173,2019-10-11,115.1814956665039,113.70228576660156,112.7044448852539,0.013009500116283768,0.0219782882899775
174,174,174,174,2019-10-14,115.90689849853516,114.91706848144533,113.19903564453124,0.008613429059493027,0.023921253733178327
175,175,175,175,2019-10-15,116.40509033203124,115.12530517578124,113.08625030517578,0.01111645397417993,0.029347865172814513
176,176,176,176,2019-10-16,116.60609436035156,115.0992660522461,112.80855560302734,0.013091554445025633,0.03366357043598489
177,177,177,177,2019-10-17,117.18293762207033,115.37693786621094,112.78252410888672,0.015653039413765724,0.03901680289523579
178,178,178,178,2019-10-18,118.11807250976562,115.81077575683594,113.259765625,0.019922988494388782,0.042895258152408244
179,179,179,179,2019-10-21,119.6125946044922,115.1814956665039,113.70228576660156,0.038470579951644934,0.05198056308228338
180,180,180,180,2019-10-22,119.19308471679688,115.90689849853516,114.91706848144533,0.02835194678514541,0.037209583326970774
181,181,181,181,2019-10-23,118.81723022460938,116.40509033203124,115.12530517578124,0.02072194511165959,0.03206875363492889
182,182,182,182,2019-10-24,119.00080871582033,116.60609436035156,115.0992660522461,0.020536785565155036,0.03389719845653261
183,183,183,183,2019-10-25,118.4064712524414,117.18293762207033,115.37693786621094,0.01044122681338755,0.026257703161991275
184,184,184,184,2019-10-28,117.94327545166016,118.11807250976562,115.81077575683594,-0.0014798502413000403,0.01841365521375793
185,185,185,185,2019-10-29,118.35407257080078,119.6125946044922,115.1814956665039,-0.01052165148538764,0.02754415443156555
186,186,186,186,2019-10-30,119.5251922607422,119.19308471679688,115.90689849853516,0.002786298758308048,0.031217242537576517
187,187,187,187,2019-10-31,121.47415161132812,118.81723022460938,116.40509033203124,0.02236141493701016,0.043546732061613636
188,188,188,188,2019-11-01,121.61399841308594,119.00080871582033,116.60609436035156,0.02195942805318274,0.04294718968339928
189,189,189,189,2019-11-04,121.61399841308594,118.4064712524414,117.18293762207033,0.027089120440099146,0.03781319090417701
190,190,190,190,2019-11-05,118.56382751464844,117.94327545166016,118.11807250976562,0.005261445051546243,0.0037738086595169307
191,191,191,191,2019-11-06,119.21927642822266,118.35407257080078,119.6125946044922,0.007310300681916182,-0.0032882672395000423
192,192,192,192,2019-11-07,118.21421813964844,119.5251922607422,119.19308471679688,-0.01096818249188758,-0.008212444366837435
193,193,193,193,2019-11-08,117.10425567626952,121.47415161132812,118.81723022460938,-0.035973874911599646,-0.014416886718379929
194,194,194,194,2019-11-11,116.1516342163086,121.61399841308594,119.00080871582033,-0.04491558758082559,-0.023942480141590505
195,195,195,195,2019-11-12,115.00669860839844,121.61399841308594,118.4064712524414,-0.054330092677690844,-0.02871272666165925
196,196,196,196,2019-11-13,117.68108367919922,118.56382751464844,117.94327545166016,-0.007445304811369735,-0.002223032821980553
197,197,197,197,2019-11-14,119.49021911621094,119.21927642822266,118.35407257080078,0.002272641607176773,0.009599555982583441
198,198,198,198,2019-11-15,120.8973388671875,118.21421813964844,119.5251922607422,0.02269710674201164,0.01147997824133995
199,199,199,199,2019-11-18,120.32050323486328,117.10425567626952,121.47415161132812,0.02746482217934898,-0.009497068809799836
200,200,200,200,2019-11-19,120.07579803466795,116.1516342163086,121.61399841308594,0.0337848351840786,-0.012648218120361321
201,201,201,201,2019-11-20,120.11947631835938,115.00669860839844,121.61399841308594,0.04445634708087831,-0.012289063053828042
202,202,202,202,2019-11-21,118.31910705566406,117.68108367919922,118.56382751464844,0.005421630703232649,-0.0020640398012972128
203,203,203,203,2019-11-22,117.46259307861328,119.49021911621094,119.21927642822266,-0.016968970787689996,-0.014734893569556262
204,204,204,204,2019-11-25,117.25285339355467,120.8973388671875,118.21421813964844,-0.03014529110220121,-0.008132395250105118
205,205,205,205,2019-11-26,119.79613494873048,120.32050323486328,117.10425567626952,-0.00435809585261826,0.02298703199909813
206,206,206,206,2019-11-27,119.83108520507812,120.07579803466795,116.1516342163086,-0.002037986285289395,0.031677995868033326
207,207,207,207,2019-11-29,118.95709228515624,120.11947631835938,115.00669860839844,-0.00967689894120427,0.034349248561677426
208,208,208,208,2019-12-02,116.81586456298828,118.31910705566406,117.68108367919922,-0.012704985104126654,-0.007352236138218671
209,209,209,209,2019-12-03,117.21785736083984,117.46259307861328,119.49021911621094,-0.002083520475404832,-0.019017136065012097
210,210,210,210,2019-12-04,117.7685089111328,117.25285339355467,120.8973388671875,0.004397807837113854,-0.02588005646254876
211,211,211,211,2019-12-05,117.98697662353516,119.79613494873048,120.32050323486328,-0.015101975752135899,-0.019394255746862377
212,212,212,212,2019-12-06,117.8034439086914,119.83108520507812,120.07579803466795,-0.016920828956164646,-0.018924330824105606
213,213,213,213,2019-12-09,117.98697662353516,118.95709228515624,120.11947631835938,-0.008155172953417389,-0.017753155110103336
214,214,214,214,2019-12-10,116.61483001708984,116.81586456298828,118.31910705566406,-0.0017209524292827183,-0.014404072858430483
215,215,215,215,2019-12-11,115.05042266845705,117.21785736083984,117.46259307861328,-0.01849065271437811,-0.020535647536248924
216,216,216,216,2019-12-12,114.2988052368164,117.7685089111328,117.25285339355467,-0.029462066781660634,-0.025193827452736905
217,217,217,217,2019-12-13,114.0540771484375,117.98697662353516,119.79613494873048,-0.03333333548876738,-0.047931912016614175
218,218,218,218,2019-12-16,114.08905029296876,117.8034439086914,119.83108520507812,-0.031530433173088235,-0.04791774106261726
219,219,219,219,2019-12-17,111.9390640258789,117.98697662353516,118.95709228515624,-0.051259153939959945,-0.05899629962755115
220,220,220,220,2019-12-18,112.62950897216795,116.61483001708984,116.81586456298828,-0.03417507914163098,-0.03583721788544403
221,221,221,221,2019-12-19,113.02279663085938,115.05042266845705,117.21785736083984,-0.017623803464336008,-0.035788580549348525
222,222,222,222,2019-12-20,113.6695327758789,114.2988052368164,117.7685089111328,-0.005505503400789813,-0.03480536667358969
223,223,223,223,2019-12-23,112.77806091308594,114.0540771484375,117.98697662353516,-0.011187817807607803,-0.044148226012006964
224,224,224,224,2019-12-24,113.0577621459961,114.08905029296876,117.8034439086914,-0.009039326248438617,-0.04028474554932071
225,225,225,225,2019-12-26,113.11891174316406,111.9390640258789,117.98697662353516,0.01054008917755822,-0.04125934081609517
226,226,226,226,2019-12-27,113.6170883178711,112.62950897216795,116.61483001708984,0.008768388983629416,-0.025706350545461776
227,227,227,227,2019-12-30,114.09777069091795,113.02279663085938,115.05042266845705,0.009511126003805437,-0.008280299675946123
228,228,228,228,2019-12-31,115.24269104003906,113.6695327758789,114.2988052368164,0.013839753060848281,0.008258054852515961
229,229,229,229,2020-01-02,113.27625274658205,112.77806091308594,114.0540771484375,0.004417453443183783,-0.00681978602871991
230,230,230,230,2020-01-03,114.5522689819336,113.0577621459961,114.08905029296876,0.013218967079921429,0.00406015027537987
231,231,231,231,2020-01-06,114.71831512451172,113.11891174316406,111.9390640258789,0.01413913338362982,0.024828250287944886
232,232,232,232,2020-01-07,113.0053253173828,113.6170883178711,112.62950897216795,-0.005384427726018992,0.003336748500854414
233,233,233,233,2020-01-08,113.80936431884766,114.09777069091795,113.02279663085938,-0.0025277125952931634,0.006959372015516996
234,234,234,234,2020-01-09,113.87926483154295,115.24269104003906,113.6695327758789,-0.011830912626141332,0.0018451035254765102
235,235,235,235,2020-01-10,115.6709442138672,113.27625274658205,112.77806091308594,0.021140277941948504,0.025651117578716853
236,236,236,236,2020-01-13,116.70222473144533,114.5522689819336,113.0577621459961,0.01876833840673031,0.032235403534195184
237,237,237,237,2020-01-14,116.05059814453124,114.71831512451172,113.11891174316406,0.011613516277444447,0.025916854716774074
238,238,238,238,2020-01-15,116.28838348388672,113.0053253173828,113.6170883178711,0.029052242956544294,0.02351138552804688
239,239,239,239,2020-01-16,117.72370147705078,113.80936431884766,114.09777069091795,0.03439380565589256,0.031779155404842996
240,240,240,240,2020-01-17,117.98786163330078,113.87926483154295,115.24269104003906,0.03607853289038632,0.02382077829393925
241,241,241,241,2020-01-21,119.3615493774414,115.6709442138672,113.27625274658205,0.031906069312882535,0.05372085042814034
242,242,242,242,2020-01-22,118.81558990478516,116.70222473144533,114.5522689819336,0.018109039293836116,0.03721725427825384
243,243,243,243,2020-01-23,120.11884307861328,116.05059814453124,114.71831512451172,0.03505578600306203,0.047076423221871666
244,244,244,244,2020-01-24,120.60317993164062,116.28838348388672,113.0053253173828,0.03710427747369782,0.06723448291413492
