,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ALB,ALB_6m,ALB_12m,ALB_6m_ret,ALB_12m_ret
57,57,57,57,2019-04-29,71.58039855957031,78.06623840332031,80.88369750976562,-0.08308123942441858,-0.11502069312635055
58,58,58,58,2019-04-30,70.96588134765625,77.68805694580078,78.1986083984375,-0.08652778641167802,-0.0924917616683032
59,59,59,59,2019-05-01,70.02987670898438,74.73824310302734,79.09678649902344,-0.06299808770661686,-0.11463057086587214
60,60,60,60,2019-05-02,71.93968963623047,72.6109619140625,77.77316284179688,-0.009244778751540395,-0.0750062488448956
61,61,61,61,2019-05-03,72.84732818603516,70.7862319946289,78.67134094238281,0.029117190353664224,-0.07402966171141068
62,62,62,62,2019-05-06,72.84732818603516,71.43860626220703,77.62188720703125,0.019719336609921756,-0.06151047330582804
63,63,63,63,2019-05-07,71.71278381347656,71.58039855957031,78.06623840332031,0.0018494623747600247,-0.0813854326760225
64,64,64,64,2019-05-08,68.62114715576172,70.96588134765625,77.68805694580078,-0.03304030257029944,-0.11670918473819736
65,65,65,65,2019-05-09,68.64950561523438,70.02987670898438,74.73824310302734,-0.01971117412481327,-0.08146749555511479
66,66,66,66,2019-05-10,68.66841125488281,71.93968963623047,72.6109619140625,-0.04547251173711164,-0.05429690717836555
67,67,67,67,2019-05-13,64.81095886230469,72.84732818603516,70.7862319946289,-0.11031796942788963,-0.08441292838948689
68,68,68,68,2019-05-14,66.3898696899414,72.84732818603516,71.43860626220703,-0.08864372457975267,-0.07067238341317617
69,69,69,69,2019-05-15,65.7847900390625,71.71278381347656,71.58039855957031,-0.08266299896867269,-0.08096641870029009
70,70,70,70,2019-05-16,65.62406158447266,68.62114715576172,70.96588134765625,-0.0436758301997785,-0.07527307012526818
71,71,71,71,2019-05-17,64.06405639648438,68.64950561523438,70.02987670898438,-0.06679507998863754,-0.085189644661114
72,72,72,72,2019-05-20,64.08296203613281,68.66841125488281,71.93968963623047,-0.06677669011053378,-0.10921269802282874
73,73,73,73,2019-05-21,64.76367950439453,64.81095886230469,72.84732818603516,-0.0007294963496929929,-0.11096698922157944
74,74,74,74,2019-05-22,64.25313568115234,66.3898696899414,72.84732818603516,-0.032184639294642214,-0.11797539757306186
75,75,75,75,2019-05-23,62.72149658203125,65.7847900390625,71.71278381347656,-0.04656537560144658,-0.12537914097480107
76,76,76,76,2019-05-24,63.15643310546875,65.62406158447266,68.62114715576172,-0.03760249547839278,-0.07963600547056915
77,77,77,77,2019-05-28,63.75205612182617,64.06405639648438,68.64950561523438,-0.004870129870129913,-0.07133990914453703
78,78,78,78,2019-05-29,62.21096420288086,64.08296203613281,68.66841125488281,-0.029212099031821204,-0.0940381018578289
79,79,79,79,2019-05-30,61.99349594116211,64.76367950439453,64.81095886230469,-0.0427737210799527,-0.04347201415625512
80,80,80,80,2019-05-31,59.84732818603516,64.25313568115234,66.3898696899414,-0.06856953280817946,-0.0985472864227882
81,81,81,81,2019-06-03,61.50187301635742,62.72149658203125,65.7847900390625,-0.01944506480451602,-0.06510497365974588
82,82,82,82,2019-06-04,63.856056213378906,63.15643310546875,65.62406158447266,0.011077622239080709,-0.026941419479468487
83,83,83,83,2019-06-05,63.69532012939453,63.75205612182617,64.06405639648438,-0.0008899476484840463,-0.005755743357988119
84,84,84,84,2019-06-06,64.72586822509766,62.21096420288086,64.08296203613281,0.04042541462651594,0.01003240437922237
85,85,85,85,2019-06-07,65.31206512451172,61.99349594116211,64.76367950439453,0.053530925026381126,0.008467487090198178
86,86,86,86,2019-06-10,67.06114959716797,59.84732818603516,64.25313568115234,0.1205370670635233,0.0437023638807299
87,87,87,87,2019-06-11,69.4247817993164,61.50187301635742,62.72149658203125,0.12882386168713533,0.10687380854374484
88,88,88,88,2019-06-12,68.24295806884766,63.856056213378906,63.15643310546875,0.06869985582588511,0.0805385091156845
89,89,89,89,2019-06-13,69.14386749267578,63.69532012939453,63.75205612182617,0.08554077995389209,0.08457470548943857
90,90,90,90,2019-06-14,67.35726165771484,64.72586822509766,62.21096420288086,0.040654432374177984,0.08272331928582566
91,91,91,91,2019-06-17,67.69937896728516,65.31206512451172,61.99349594116211,0.03655241704916601,0.09204002677213885
92,92,92,92,2019-06-18,67.25273895263672,67.06114959716797,59.84732818603516,0.0028569351497791384,0.12373836879704747
93,93,93,93,2019-06-19,65.51371765136719,69.4247817993164,61.50187301635742,-0.056335274617855924,0.06523125944380181
94,94,94,94,2019-06-20,66.03636169433594,68.24295806884766,63.856056213378906,-0.03233441862654263,0.034144067301485226
95,95,95,95,2019-06-21,64.94353485107422,69.14386749267578,63.69532012939453,-0.06074772490917568,0.019596647275561097
96,96,96,96,2019-06-24,64.62992095947266,67.35726165771484,64.72586822509766,-0.040490670658518524,-0.0014823635164123994
97,97,97,97,2019-06-25,64.42084503173828,67.69937896728516,65.31206512451172,-0.048427828815552076,-0.01364556596203792
98,98,98,98,2019-06-26,65.72274780273438,67.25273895263672,67.06114959716797,-0.022749871213124107,-0.019957930970066706
99,99,99,99,2019-06-27,66.06487274169922,65.51371765136719,69.4247817993164,0.008412819636721247,-0.04839639348567992
100,100,100,100,2019-06-28,66.91065979003906,66.03636169433594,68.24295806884766,0.013239646662394966,-0.019522868241797053
101,101,101,101,2019-07-01,66.8346176147461,64.94353485107422,69.14386749267578,0.029118876390212378,-0.033397754011580294
102,102,102,102,2019-07-02,66.39746856689453,64.62992095947266,67.35726165771484,0.027348750875469063,-0.014249289047669866
103,103,103,103,2019-07-03,67.98448944091797,64.42084503173828,67.69937896728516,0.055318187885054604,0.0042114193362186025
104,104,104,104,2019-07-05,67.00568389892578,65.72274780273438,67.25273895263672,0.019520426931054713,-0.0036735314807762043
105,105,105,105,2019-07-08,66.70157623291016,66.06487274169922,65.51371765136719,0.009637549650634014,0.018131448254305793
106,106,106,106,2019-07-09,67.1102066040039,66.91065979003906,66.03636169433594,0.0029822873454097287,0.016261418438503705
107,107,107,107,2019-07-10,66.98665618896484,66.8346176147461,64.94353485107422,0.0022748476709351095,0.031459965069283946
108,108,108,108,2019-07-11,67.0721664428711,66.39746856689453,64.62992095947266,0.010161499986958367,0.03778815519409173
109,109,109,109,2019-07-12,69.02030944824219,67.98448944091797,64.42084503173828,0.015236122472088276,0.07139714504269357
110,110,110,110,2019-07-15,68.82073974609375,67.00568389892578,65.72274780273438,0.027088087779327363,0.04713728574858034
111,111,111,111,2019-07-16,69.41944122314453,66.70157623291016,66.06487274169922,0.04074663814156465,0.05077688554038429
112,112,112,112,2019-07-17,69.0298080444336,67.1102066040039,66.91065979003906,0.02860371823553831,0.03167131008787338
113,113,113,113,2019-07-18,69.37191772460938,66.98665618896484,66.8346176147461,0.03560801018214543,0.03796386065210999
114,114,114,114,2019-07-19,70.76886749267578,67.0721664428711,66.39746856689453,0.055115277258165785,0.06583683113426408
115,115,115,115,2019-07-22,69.54298400878906,69.02030944824219,67.98448944091797,0.007572764664853127,0.022924266706827456
116,116,116,116,2019-07-23,70.87340545654297,68.82073974609375,67.00568389892578,0.029826266297373394,0.057722290596293746
117,117,117,117,2019-07-24,71.77617645263672,69.41944122314453,66.70157623291016,0.03394921059529432,0.07607916493617717
118,118,118,118,2019-07-25,70.90190124511719,69.0298080444336,67.1102066040039,0.027120069629609223,0.05649952269536085
119,119,119,119,2019-07-26,70.87340545654297,69.37191772460938,66.98665618896484,0.02164402803298815,0.05802273898571486
120,120,120,120,2019-07-29,69.45745086669922,70.76886749267578,67.0721664428711,-0.018530982230460125,0.03556295480420779
121,121,121,121,2019-07-30,69.94210052490234,69.54298400878906,69.02030944824219,0.0057391341743811,0.013355359951716883
122,122,122,122,2019-07-31,69.33390808105469,70.87340545654297,68.82073974609375,-0.02172179205403424,0.00745659428907941
123,123,123,123,2019-08-01,66.13139343261719,71.77617645263672,69.41944122314453,-0.07864424240742862,-0.047364941759731494
124,124,124,124,2019-08-02,65.2666244506836,70.90190124511719,69.0298080444336,-0.07947991091172157,-0.05451534200019337
125,125,125,125,2019-08-05,62.15914535522461,70.87340545654297,69.37191772460938,-0.12295528971952152,-0.10397250942402692
126,126,126,126,2019-08-06,62.197147369384766,69.45745086669922,70.76886749267578,-0.10452879290442463,-0.12112275393100147
127,127,127,127,2019-08-07,64.23078155517578,69.94210052490234,69.54298400878906,-0.08165781306057707,-0.07638732403173709
128,128,128,128,2019-08-08,69.83757019042969,69.33390808105469,70.87340545654297,0.0072642971284151425,-0.014615288477261346
129,129,129,129,2019-08-09,66.75859069824219,66.13139343261719,71.77617645263672,0.00948410782035114,-0.06990600506151934
130,130,130,130,2019-08-12,64.03123474121094,65.2666244506836,70.90190124511719,-0.018928353042160673,-0.09690384014038567
131,131,131,131,2019-08-13,65.04804992675781,62.15914535522461,70.87340545654297,0.0464759377726931,-0.08219381434065642
132,132,132,132,2019-08-14,61.09480285644531,62.197147369384766,69.45745086669922,-0.01772339342820184,-0.12039958141140628
133,133,133,133,2019-08-15,58.595516204833984,64.23078155517578,69.94210052490234,-0.08773465329082086,-0.16222824643404143
134,134,134,134,2019-08-16,59.95444488525391,69.83757019042969,69.33390808105469,-0.14151588146934302,-0.1352795977523109
135,135,135,135,2019-08-19,61.6934814453125,66.75859069824219,66.13139343261719,-0.0758720218619453,-0.06710749247748093
136,136,136,136,2019-08-20,60.980770111083984,64.03123474121094,65.2666244506836,-0.04764025935866656,-0.06566686075266637
137,137,137,137,2019-08-21,62.63428115844727,65.04804992675781,62.15914535522461,-0.03710747318372143,0.007643859974383105
138,138,138,138,2019-08-22,60.07798385620117,61.09480285644531,62.197147369384766,-0.016643297837188653,-0.0340717155498792
139,139,139,139,2019-08-23,56.97050476074219,58.595516204833984,64.23078155517578,-0.027732692692922112,-0.11303422780550854
140,140,140,140,2019-08-26,57.78776168823242,59.95444488525391,69.83757019042969,-0.036138825089086946,-0.1725404888706814
141,141,141,141,2019-08-27,56.35280990600586,61.6934814453125,66.75859069824219,-0.08656784175878973,-0.1558717864382707
142,142,142,142,2019-08-28,56.37180709838867,60.980770111083984,64.03123474121094,-0.07558059703574616,-0.11962017714914697
143,143,143,143,2019-08-29,57.483673095703125,62.63428115844727,65.04804992675781,-0.0822330514134032,-0.11628906384698623
144,144,144,144,2019-08-30,58.66203689575195,60.07798385620117,61.09480285644531,-0.023568483320584477,-0.039819523870297746
145,145,145,145,2019-09-03,57.2365837097168,56.97050476074219,58.595516204833984,0.004670468518614301,-0.023191748842466553
146,146,146,146,2019-09-04,58.26290512084961,57.78776168823242,59.95444488525391,0.008222215547655454,-0.028213750750953004
147,147,147,147,2019-09-05,59.84040451049805,56.35280990600586,61.6934814453125,0.0618885661657218,-0.030036835195580425
148,148,148,148,2019-09-06,60.08748245239258,56.37180709838867,60.980770111083984,0.06591371725087236,-0.014648677887540207
149,149,149,149,2019-09-09,62.111629486083984,57.483673095703125,62.63428115844727,0.08050905833167432,-0.008344498614762164
150,150,150,150,2019-09-10,64.88651275634766,58.66203689575195,60.07798385620117,0.10610739398049196,0.0800381203146876
151,151,151,151,2019-09-11,65.80829620361328,57.2365837097168,56.97050476074219,0.14975933115381412,0.15512924591395105
152,152,152,152,2019-09-12,66.18852996826172,58.26290512084961,57.78776168823242,0.13603209161940488,0.1453727923457535
153,153,153,153,2019-09-13,66.18852996826172,59.84040451049805,56.35280990600586,0.10608426713843477,0.1745382364900958
154,154,154,154,2019-09-16,65.76815795898438,60.08748245239258,56.37180709838867,0.09454008180643303,0.16668528727836884
155,155,155,155,2019-09-17,64.73635864257812,62.111629486083984,57.483673095703125,0.042258256275214956,0.12616948702634545
156,156,156,156,2019-09-18,64.3924331665039,64.88651275634766,58.66203689575195,-0.007614519086563409,0.09768491811723856
157,157,157,157,2019-09-19,65.24271392822266,65.80829620361328,57.2365837097168,-0.008594391710745608,0.13987784908879353
158,158,158,158,2019-09-20,65.78726959228516,66.18852996826172,58.26290512084961,-0.00606238537355297,0.12914502728328459
159,159,159,159,2019-09-23,65.17582702636719,66.18852996826172,59.84040451049805,-0.015300278498104336,0.08916086980884508
160,160,160,160,2019-09-24,64.86056518554688,65.76815795898438,60.08748245239258,-0.013799881304316197,0.07943555859468776
161,161,161,161,2019-09-25,65.25228118896484,64.73635864257812,62.111629486083984,0.007969594787300638,0.05056463224144703
162,162,162,162,2019-09-26,64.19178009033203,64.3924331665039,64.88651275634766,-0.0031160971298138662,-0.010706888635306777
163,163,163,163,2019-09-27,65.09938049316406,65.24271392822266,65.80829620361328,-0.0021969263145044104,-0.01077243677994344
164,164,164,164,2019-09-30,66.41780853271484,65.78726959228516,66.18852996826172,0.009584512996776429,0.0034640226118189954
165,165,165,165,2019-10-01,65.26181030273438,65.17582702636719,66.18852996826172,0.0013192510212782782,-0.014001212384860628
166,166,166,166,2019-10-02,63.599456787109375,64.86056518554688,65.76815795898438,-0.019443376646963273,-0.03297494166139625
167,167,167,167,2019-10-03,64.23003387451172,65.25228118896484,64.73635864257812,-0.015666077811023804,-0.007821335315783218
168,168,168,168,2019-10-04,63.360618591308594,64.19178009033203,64.3924331665039,-0.012948098617203141,-0.016023848214079428
169,169,169,169,2019-10-07,62.74916076660156,65.09938049316406,65.24271392822266,-0.036102029063230345,-0.03821964188007876
170,170,170,170,2019-10-08,60.857521057128906,66.41780853271484,65.78726959228516,-0.08371681629403893,-0.07493468821108151
171,171,171,171,2019-10-09,60.76198196411133,65.26181030273438,65.17582702636719,-0.06895040633640703,-0.06772211820910556
172,172,172,172,2019-10-10,62.53898620605469,63.599456787109375,64.86056518554688,-0.01667420815565246,-0.03579338189315551
173,173,173,173,2019-10-11,65.83504486083984,64.23003387451172,65.25228118896484,0.02498848108135654,0.008930931781332863
174,174,174,174,2019-10-14,64.54528045654297,63.360618591308594,64.19178009033203,0.01869713224985592,0.005506941320422731
175,175,175,175,2019-10-15,64.84146118164062,62.74916076660156,65.09938049316406,0.033343878857941656,-0.00396193188889904
176,176,176,176,2019-10-16,64.56439971923828,60.857521057128906,66.41780853271484,0.06091077319152727,-0.02790529911211459
177,177,177,177,2019-10-17,65.17582702636719,60.76198196411133,65.26181030273438,0.07264155841497844,-0.001317512891051198
178,178,178,178,2019-10-18,64.13445281982422,62.53898620605469,63.599456787109375,0.025511552242192703,0.008411959154080106
179,179,179,179,2019-10-21,64.23955535888672,65.83504486083984,64.23003387451172,-0.024234653524207728,0.00014824037604599383
180,180,180,180,2019-10-22,63.80963897705078,64.54528045654297,63.360618591308594,-0.0113972930985633,0.007086742454938344
181,181,181,181,2019-10-23,64.4497299194336,64.84146118164062,62.74916076660156,-0.0060413700596547715,0.027101066086881564
182,182,182,182,2019-10-24,66.35094451904297,64.56439971923828,60.857521057128906,0.027670741268773114,0.09026696070576401
183,183,183,183,2019-10-25,60.7524299621582,65.17582702636719,60.76198196411133,-0.06786867564288024,-0.0001572035941613814
184,184,184,184,2019-10-28,60.89574432373047,64.13445281982422,62.53898620605469,-0.050498731238768024,-0.02627548001673763
185,185,185,185,2019-10-29,60.21742248535156,64.23955535888672,65.83504486083984,-0.06261146813773433,-0.08532875442498211
186,186,186,186,2019-10-30,59.87348937988281,63.80963897705078,64.54528045654297,-0.06168581518826033,-0.07238005697109917
187,187,187,187,2019-10-31,58.02961730957031,64.4497299194336,64.84146118164062,-0.09961426708674881,-0.10505383049571126
188,188,188,188,2019-11-01,61.61227416992188,66.35094451904297,64.56439971923828,-0.07141828022901875,-0.04572373571432353
189,189,189,189,2019-11-04,64.67903137207031,60.7524299621582,65.17582702636719,0.06463282888203703,-0.007622391260119987
190,190,190,190,2019-11-05,64.36376190185547,60.89574432373047,64.13445281982422,0.05695008110400157,0.0035754430255365843
191,191,191,191,2019-11-06,63.742774963378906,60.21742248535156,64.23955535888672,0.05854372924853957,-0.007733247727703785
192,192,192,192,2019-11-07,68.20438385009766,59.87348937988281,63.80963897705078,0.13914162271982056,0.06887274310747071
193,193,193,193,2019-11-08,64.94654846191406,58.02961730957031,64.4497299194336,0.11919656673667234,0.007708621015193096
194,194,194,194,2019-11-11,64.70770263671875,61.61227416992188,66.35094451904297,0.05024045141167677,-0.024765915455093546
195,195,195,195,2019-11-12,62.39568328857422,64.67903137207031,60.7524299621582,-0.035302756319292805,0.02704835555449514
196,196,196,196,2019-11-13,62.2714958190918,64.36376190185547,60.89574432373047,-0.03250689550983743,0.022591915258439732
197,197,197,197,2019-11-14,62.615421295166016,63.742774963378906,60.21742248535156,-0.01768598353084838,0.039822342286367274
198,198,198,198,2019-11-15,63.18863677978516,68.20438385009766,59.87348937988281,-0.0735399513517534,0.0553692032022477
199,199,199,199,2019-11-18,64.1058120727539,64.94654846191406,58.02961730957031,-0.012945051108500083,0.10470850997980818
200,200,200,200,2019-11-19,63.49435806274414,64.70770263671875,61.61227416992188,-0.018751161369250813,0.03054722323074155
201,201,201,201,2019-11-20,62.14728546142578,62.39568328857422,64.67903137207031,-0.003981009807996205,-0.03914322550813265
202,202,202,202,2019-11-21,62.22370529174805,62.2714958190918,64.36376190185547,-0.0007674543017657243,-0.0332494022548071
203,203,203,203,2019-11-22,62.00397491455078,62.615421295166016,63.742774963378906,-0.009765108466377681,-0.02727838644971281
204,204,204,204,2019-11-25,62.23326873779297,63.18863677978516,68.20438385009766,-0.015119301359858284,-0.08754738002513507
205,205,205,205,2019-11-26,62.6631965637207,64.1058120727539,64.94654846191406,-0.022503661717848233,-0.03515740177528237
206,206,206,206,2019-11-27,62.57721328735352,63.49435806274414,64.70770263671875,-0.014444508195268435,-0.03292481826045035
207,207,207,207,2019-11-29,62.46255493164063,62.14728546142578,62.39568328857422,0.005072940320306252,0.001071735087139647
208,208,208,208,2019-12-02,62.13773727416992,62.22370529174805,62.2714958190918,-0.0013815959235318198,-0.0021479899135627978
209,209,209,209,2019-12-03,60.809757232666016,62.00397491455078,62.615421295166016,-0.019260340704455592,-0.028837369854754935
210,210,210,210,2019-12-04,60.11233139038086,62.23326873779297,63.18863677978516,-0.03408044267043475,-0.04868447154708122
211,211,211,211,2019-12-05,60.838417053222656,62.6631965637207,64.1058120727539,-0.029120434490482294,-0.05096877980147996
212,212,212,212,2019-12-06,61.43075942993164,62.57721328735352,63.49435806274414,-0.018320628183894794,-0.032500503915218526
213,213,213,213,2019-12-09,61.832008361816406,62.46255493164063,62.14728546142578,-0.010094793120683287,-0.005073063083424034
214,214,214,214,2019-12-10,62.38614273071289,62.13773727416992,62.22370529174805,0.003997658547605809,0.002610539475320861
215,215,215,215,2019-12-11,62.739627838134766,60.809757232666016,62.00397491455078,0.031736199802357534,0.011864609077044008
216,216,216,216,2019-12-12,65.3509750366211,60.11233139038086,62.23326873779297,0.08714757064103029,0.05009710018549618
217,217,217,217,2019-12-13,64.01551818847656,60.838417053222656,62.6631965637207,0.05222195594725143,0.021580795409642306
218,218,218,218,2019-12-16,63.60238265991211,61.43075942993164,62.57721328735352,0.03535074692438789,0.016382470850068387
219,219,219,219,2019-12-17,66.07154083251953,61.832008361816406,62.46255493164063,0.06856533667635478,0.057778390666673785
220,220,220,220,2019-12-18,66.19644165039062,62.38614273071289,62.13773727416992,0.061076045943804,0.06531786566853093
221,221,221,221,2019-12-19,66.72486877441406,62.739627838134766,60.809757232666016,0.06352031520749568,0.09727240842478713
222,222,222,222,2019-12-20,67.59915161132812,65.3509750366211,60.11233139038086,0.03440157661683263,0.12454716108624098
223,223,223,223,2019-12-23,69.5879135131836,64.01551818847656,60.838417053222656,0.08704757037661714,0.14381532070939174
224,224,224,224,2019-12-24,69.48223876953125,63.60238265991211,61.43075942993164,0.09244710439637593,0.13106592551217244
225,225,225,225,2019-12-26,69.64557647705078,66.07154083251953,61.832008361816406,0.05409342054835431,0.12636769081658272
226,226,226,226,2019-12-27,69.18440246582031,66.19644165039062,62.38614273071289,0.04513778597360685,0.10897066940733646
227,227,227,227,2019-12-30,69.1075439453125,66.72486877441406,62.739627838134766,0.03570895251894579,0.10149751164617449
228,228,228,228,2019-12-31,70.17398071289062,67.59915161132812,65.3509750366211,0.03808966592313001,0.07380158710052664
229,229,229,229,2020-01-02,69.7608642578125,69.5879135131836,64.01551818847656,0.0024853560898350224,0.08974927067559313
230,230,230,230,2020-01-03,68.76167297363281,69.48223876953125,63.60238265991211,-0.01037050343597179,0.08111787794661574
231,231,231,231,2020-01-06,68.68480682373047,69.64557647705078,66.07154083251953,-0.013795128160607573,0.03955206671863665
232,232,232,232,2020-01-07,69.5879135131836,69.18440246582031,66.19644165039062,0.005832399109938491,0.05123344666628249
233,233,233,233,2020-01-08,68.38697814941406,69.1075439453125,66.72486877441406,-0.010426731363346486,0.024909893500417724
234,234,234,234,2020-01-09,69.8857650756836,70.17398071289062,67.59915161132812,-0.0041071581557591275,0.033826067485324574
235,235,235,235,2020-01-10,69.27088928222656,69.7608642578125,69.5879135131836,-0.007023636831320679,-0.004555736980057179
236,236,236,236,2020-01-13,72.88333892822266,68.76167297363281,69.48223876953125,0.05994132743353009,0.04894920225545207
237,237,237,237,2020-01-14,75.11231231689453,68.68480682373047,69.64557647705078,0.09357972731377573,0.07849365482163995
238,238,238,238,2020-01-15,76.97618103027344,69.5879135131836,69.18440246582031,0.10617170632210615,0.1126233411974984
239,239,239,239,2020-01-16,77.26439666748047,68.38697814941406,69.1075439453125,0.12981153369097176,0.11803129233796539
240,240,240,240,2020-01-17,77.7255630493164,69.8857650756836,70.17398071289062,0.11218018383489992,0.10761228392218869
241,241,241,241,2020-01-21,78.12908172607422,69.27088928222656,69.7608642578125,0.12787756207022571,0.11995575968404903
242,242,242,242,2020-01-22,78.18673706054688,72.88333892822266,68.76167297363281,0.07276557592328659,0.13706856856912397
