,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DVA,DVA_6m,DVA_12m,DVA_6m_ret,DVA_12m_ret
599,599,599,599,2021-06-22,123.1999969482422,121.55999755859376,120.27999877929688,0.01349127527629257,0.024276672751745387
600,600,600,600,2021-06-23,120.38999938964844,123.63999938964844,118.68000030517578,-0.026285991718244084,0.014408485676403293
601,601,601,601,2021-06-24,121.33000183105467,122.77999877929688,119.47000122070312,-0.011809716262081493,0.01556876698205989
602,602,602,602,2021-06-25,121.66999816894533,123.61000061035156,120.44000244140624,-0.015694542770221198,0.01021251828799552
603,603,603,603,2021-06-28,121.81999969482422,121.62999725341795,121.8000030517578,0.0015621347175598377,0.00016417604733498514
604,604,604,604,2021-06-29,120.55999755859376,124.36000061035156,122.2699966430664,-0.03055647340871348,-0.013985434950689601
605,605,605,605,2021-06-30,120.43000030517578,123.1999969482422,121.55999755859376,-0.022483739542868086,-0.009295798585988835
606,606,606,606,2021-07-01,122.33000183105467,120.38999938964844,123.63999938964844,0.01611431556808407,-0.010595256915727935
607,607,607,607,2021-07-02,122.44000244140624,121.33000183105467,122.77999877929688,0.009148607876040327,-0.0027691508492503347
608,608,608,608,2021-07-06,120.86000061035156,121.66999816894533,123.61000061035156,-0.006657331887759521,-0.022247390877932816
609,609,609,609,2021-07-07,122.5500030517578,121.81999969482422,121.62999725341795,0.005992475445430356,0.007563971216927756
610,610,610,610,2021-07-08,120.72000122070312,120.55999755859376,124.36000061035156,0.0013271704159714126,-0.02926985664026649
611,611,611,611,2021-07-09,122.08999633789062,120.43000030517578,123.1999969482422,0.01378390790092432,-0.009009745437070893
612,612,612,612,2021-07-12,123.6999969482422,122.33000183105467,120.38999938964844,0.011199175154755325,0.027493957765385435
613,613,613,613,2021-07-13,121.45999908447266,122.44000244140624,121.33000183105467,-0.008003947544860224,0.0010714353536316334
614,614,614,614,2021-07-14,121.0500030517578,120.86000061035156,121.66999816894533,0.001572087046555648,-0.005095710746429338
615,615,615,615,2021-07-15,119.80999755859376,122.5500030517578,121.81999969482422,-0.02235826540132213,-0.016499771312311506
616,616,616,616,2021-07-16,119.37000274658205,120.72000122070312,120.55999755859376,-0.011182889831594545,-0.009870561016172563
617,617,617,617,2021-07-19,117.81999969482422,122.08999633789062,120.43000030517578,-0.03497417291461746,-0.021672345792059233
618,618,618,618,2021-07-20,119.41000366210938,123.6999969482422,122.33000183105467,-0.0346806256424389,-0.023869844888729674
619,619,619,619,2021-07-21,120.0999984741211,121.45999908447266,122.44000244140624,-0.011197107036084453,-0.019111433523573695
620,620,620,620,2021-07-22,120.11000061035156,121.0500030517578,120.86000061035156,-0.0077654061768533955,-0.006205527024759627
621,621,621,621,2021-07-23,120.61000061035156,119.80999755859376,122.5500030517578,0.0066772645693990995,-0.01583029288532045
622,622,622,622,2021-07-26,119.73999786376952,119.37000274658205,120.72000122070312,0.0030995652900582815,-0.00811798663870078
623,623,623,623,2021-07-27,120.3499984741211,117.81999969482422,122.08999633789062,0.021473423746817488,-0.01425176440299003
624,624,624,624,2021-07-28,118.83999633789062,119.41000366210938,123.6999969482422,-0.004773530748995558,-0.0392886073585359
625,625,625,625,2021-07-29,119.01000213623048,120.0999984741211,121.45999908447266,-0.009075739814646933,-0.02017122482059508
626,626,626,626,2021-07-30,120.25,120.11000061035156,121.0500030517578,0.0011655931141205667,-0.0066088643667009395
627,627,627,627,2021-08-02,121.37000274658205,120.61000061035156,119.80999755859376,0.006301319396272875,0.013020659542417157
