,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GS,GS_6m,GS_12m,GS_6m_ret,GS_12m_ret
245,245,245,245,2020-01-27,215.8134155273437,226.30776977539065,215.46905517578125,-0.04637204572544085,0.0015981893607948106
246,246,246,246,2020-01-28,219.837158203125,226.07212829589844,219.85525512695312,-0.02757956117709781,-8.231290090232601e-05
247,247,247,247,2020-01-29,217.6077423095703,222.66461181640625,219.41119384765625,-0.022710701379909826,-0.008219505607075517
248,248,248,248,2020-01-30,221.2418212890625,223.8880615234375,222.2205810546875,-0.011819478968055575,-0.004404451473304927
249,249,249,249,2020-01-31,215.4599456787109,222.55587768554688,222.62838745117188,-0.03188382207933382,-0.03219913621318027
250,250,250,250,2020-02-03,216.60183715820312,219.239013671875,222.2205810546875,-0.012028773845967122,-0.02528453426688515
251,251,251,251,2020-02-04,219.2571258544922,215.8134155273437,226.30776977539065,0.015956887196904468,-0.031155112031266974
252,252,252,252,2020-02-05,221.39588928222656,219.837158203125,226.07212829589844,0.007090389503949579,-0.02068472150424172
253,253,253,253,2020-02-06,219.1484222412109,217.6077423095703,222.66461181640625,0.00708007865569793,-0.015791416276307757
254,254,254,254,2020-02-07,215.6865234375,221.2418212890625,223.8880615234375,-0.025109619054818122,-0.03663231540855938
255,255,255,255,2020-02-10,215.1065216064453,215.4599456787109,222.55587768554688,-0.0016403237787528946,-0.0334718460665725
256,256,256,256,2020-02-11,214.2909240722656,216.60183715820312,219.239013671875,-0.010668944992602625,-0.022569384512078572
257,257,257,257,2020-02-12,216.2755889892578,219.2571258544922,215.8134155273437,-0.013598357880569178,0.00214154185357196
258,258,258,258,2020-02-13,216.00372314453125,221.39588928222656,219.837158203125,-0.024355312807193052,-0.017437611957536903
259,259,259,259,2020-02-14,214.852767944336,219.1484222412109,217.6077423095703,-0.01960157528374451,-0.012660277322831037
260,260,260,260,2020-02-18,211.3456420898437,215.6865234375,221.2418212890625,-0.020125881202374574,-0.044730147047058466
261,261,261,261,2020-02-19,215.079345703125,215.1065216064453,215.4599456787109,-0.00012633695676611545,-0.0017664535020047722
262,262,262,262,2020-02-20,210.91061401367188,214.2909240722656,216.60183715820312,-0.015774396760983578,-0.026275045582251688
263,263,263,263,2020-02-21,208.9984436035156,216.2755889892578,219.2571258544922,-0.03364755782079343,-0.04678836416830834
264,264,264,264,2020-02-24,203.48846435546875,216.00372314453125,221.39588928222656,-0.05794001421303441,-0.08088417985001584
265,265,265,265,2020-02-25,197.2081756591797,214.852767944336,219.1484222412109,-0.08212410970533857,-0.10011592307008343
266,266,266,266,2020-02-26,195.54977416992188,211.3456420898437,215.6865234375,-0.07473950143342412,-0.0933611843088249
267,267,267,267,2020-02-27,186.4057006835937,215.079345703125,215.1065216064453,-0.1333165903299226,-0.13342608447437998
268,268,268,268,2020-02-28,183.0594482421875,210.91061401367188,214.2909240722656,-0.13205198752908176,-0.1457433438457051
269,269,269,269,2020-03-02,190.9920196533203,208.9984436035156,216.2755889892578,-0.08615578010884473,-0.1169044063368303
270,270,270,270,2020-03-03,185.48483276367188,203.48846435546875,216.00372314453125,-0.08847494942193279,-0.14128872380796298
271,271,271,271,2020-03-04,190.32638549804688,197.2081756591797,214.852767944336,-0.0348960692837913,-0.11415437036698273
272,272,272,272,2020-03-05,181.25411987304688,195.54977416992188,211.3456420898437,-0.07310493892185665,-0.1423806136679403
273,273,273,273,2020-03-06,175.83815002441406,186.4057006835937,215.079345703125,-0.05669113455450092,-0.18244985612368259
274,274,274,274,2020-03-09,157.56590270996094,183.0594482421875,210.91061401367188,-0.13926375162290794,-0.25292568395942827
275,275,275,275,2020-03-10,168.08792114257812,190.9920196533203,208.9984436035156,-0.11992175669075922,-0.19574558429988853
276,276,276,276,2020-03-11,156.7270965576172,185.48483276367188,203.48846435546875,-0.15504090430237616,-0.2297986175578255
277,277,277,277,2020-03-12,137.38804626464844,190.32638549804688,197.2081756591797,-0.2781450354078294,-0.30333493626508645
278,278,278,278,2020-03-13,161.54129028320312,181.25411987304688,195.54977416992188,-0.10875796701145835,-0.17391216139767707
279,279,279,279,2020-03-16,141.01695251464844,175.83815002441406,186.4057006835937,-0.1980298217703662,-0.2434944210530794
280,280,280,280,2020-03-17,144.67323303222656,157.56590270996094,183.0594482421875,-0.08182398257487555,-0.20969261941167883
281,281,281,281,2020-03-18,127.6684341430664,168.08792114257812,190.9920196533203,-0.24046633883482016,-0.3315509497475124
282,282,282,282,2020-03-19,136.30303955078125,156.7270965576172,185.48483276367188,-0.13031605545839675,-0.2651526406773844
283,283,283,283,2020-03-20,126.2004165649414,137.38804626464844,190.32638549804688,-0.08143088138946586,-0.3369263214099315
284,284,284,284,2020-03-23,123.06388092041016,161.54129028320312,181.25411987304688,-0.23818931553249956,-0.3210422968227925
285,285,285,285,2020-03-24,140.05047607421875,141.01695251464844,175.83815002441406,-0.006853618825220953,-0.2035262196811466
286,286,286,286,2020-03-25,141.4455108642578,144.67323303222656,157.56590270996094,-0.02231043089532503,-0.10230888516138359
287,287,287,287,2020-03-26,151.1651611328125,127.6684341430664,168.08792114257812,0.18404492189052335,-0.1006780254924513
288,288,288,288,2020-03-27,144.372314453125,136.30303955078125,156.7270965576172,0.059200990153542854,-0.07882990482089502
289,289,289,289,2020-03-30,145.5394287109375,126.2004165649414,137.38804626464844,0.15324047790321238,0.05933108933354503
290,290,290,290,2020-03-31,140.95315551757812,123.06388092041016,161.54129028320312,0.1453657601513283,-0.12744812629347757
291,291,291,291,2020-04-01,132.47352600097656,140.05047607421875,141.01695251464844,-0.054101565989870926,-0.060584393303949824
292,292,292,292,2020-04-02,136.70420837402344,141.4455108642578,144.67323303222656,-0.03352034618323452,-0.05508292371145107
293,293,293,293,2020-04-03,133.96885681152344,151.1651611328125,127.6684341430664,-0.11375838316462694,0.04934988598197054
294,294,294,294,2020-04-06,144.2720184326172,144.372314453125,136.30303955078125,-0.000694703973457278,0.05846515901699312
295,295,295,295,2020-04-07,151.3748779296875,145.5394287109375,126.2004165649414,0.04009531486027784,0.199480017974359
296,296,296,296,2020-04-08,161.349853515625,140.95315551757812,123.06388092041016,0.14470550817504213,0.3111064945203197
297,297,297,297,2020-04-09,168.00584411621094,132.47352600097656,140.05047607421875,0.26822203037739367,0.19960923251112295
298,298,298,298,2020-04-13,163.3739776611328,136.70420837402344,141.4455108642578,0.19509106269896792,0.15503119655680897
299,299,299,299,2020-04-14,162.5077667236328,133.96885681152344,151.1651611328125,0.21302644951475447,0.07503452188202808
300,300,300,300,2020-04-15,162.772216796875,144.2720184326172,144.372314453125,0.1282313685304015,0.12744758171570436
301,301,301,301,2020-04-16,161.42279052734375,151.3748779296875,145.5394287109375,0.06637767597291422,0.10913442465101952
302,302,302,302,2020-04-17,167.30377197265625,161.349853515625,140.95315551757812,0.03690067469726377,0.18694591375637537
303,303,303,303,2020-04-20,164.4863739013672,168.00584411621094,132.47352600097656,-0.020948498746325206,0.24165468276397073
304,304,304,304,2020-04-21,158.4777069091797,163.3739776611328,136.70420837402344,-0.029969710121821702,0.1592745299806999
305,305,305,305,2020-04-22,160.45628356933594,162.5077667236328,133.96885681152344,-0.012623908356243163,0.1977133147823813
306,306,306,306,2020-04-23,159.6083221435547,162.772216796875,144.2720184326172,-0.019437559526934267,0.10630130414443717
307,307,307,307,2020-04-24,161.38632202148438,161.42279052734375,151.3748779296875,-0.00022591918861170068,0.06613676079360475
308,308,308,308,2020-04-27,167.34938049316406,167.30377197265625,161.349853515625,0.0002726090390554603,0.03718334319378891
309,309,309,309,2020-04-28,170.51327514648438,164.4863739013672,168.00584411621094,0.03664073261613243,0.014924665528533776
310,310,310,310,2020-04-29,173.26686096191406,158.4777069091797,163.3739776611328,0.0933200911419656,0.06055360494007722
311,311,311,311,2020-04-30,167.23997497558594,160.45628356933594,162.5077667236328,0.042277505469697996,0.029119889758874695
312,312,312,312,2020-05-01,161.47747802734375,159.6083221435547,162.772216796875,0.011710892381337823,-0.007954298313372243
313,313,313,313,2020-05-04,160.50184631347656,161.38632202148438,161.42279052734375,-0.005480487422534264,-0.005705168463874255
314,314,314,314,2020-05-05,162.5716094970703,167.34938049316406,167.30377197265625,-0.028549678415385027,-0.028284852276727834
315,315,315,315,2020-05-06,161.3133544921875,170.51327514648438,164.4863739013672,-0.05395427802552866,-0.019290469684026035
316,316,316,316,2020-05-07,166.2370147705078,173.26686096191406,158.4777069091797,-0.04057236422694521,0.04896151018751693
317,317,317,317,2020-05-08,169.03622436523438,167.23997497558594,160.45628356933594,0.010740550456974418,0.053472139607364744
318,318,318,318,2020-05-11,167.00289916992188,161.47747802734375,159.6083221435547,0.03421790586574858,0.046329520460194784
319,319,319,319,2020-05-12,161.57777404785156,160.50184631347656,161.38632202148438,0.006703522477078616,0.0011862964839219892
320,320,320,320,2020-05-13,156.64501953125,162.5716094970703,167.34938049316406,-0.03645525798849347,-0.06396415051175719
321,321,321,321,2020-05-14,159.06124877929688,161.3133544921875,170.51327514648438,-0.013961061810289888,-0.06716208082537445
322,322,322,322,2020-05-15,156.70880126953125,166.2370147705078,173.26686096191406,-0.05731703925344411,-0.09556391568738842
323,323,323,323,2020-05-18,165.83584594726562,169.03622436523438,167.23997497558594,-0.01893309218179018,-0.008395893556700673
324,324,324,324,2020-05-19,162.14309692382812,167.00289916992188,161.47747802734375,-0.029100107065500702,0.004122054075997195
325,325,325,325,2020-05-20,165.4346466064453,161.57777404785156,160.50184631347656,0.023870068648498277,0.03073360466729147
326,326,326,326,2020-05-21,164.2128448486328,156.64501953125,162.5716094970703,0.04831194339934353,0.010095461050301457
327,327,327,327,2020-05-22,164.05780029296875,159.06124877929688,161.3133544921875,0.03141275170424929,0.017013134525785123
328,328,328,328,2020-05-26,178.7649688720703,156.70880126953125,166.2370147705078,0.14074619564349522,0.07536200116957992
329,329,329,329,2020-05-27,191.16525268554688,165.83584594726562,169.03622436523438,0.15273782693722193,0.1309129353983829
330,330,330,330,2020-05-28,183.46978759765625,162.14309692382812,167.00289916992188,0.1315300563418189,0.09860241055443986
331,331,331,331,2020-05-29,180.2769317626953,165.4346466064453,161.57777404785156,0.08971690912822217,0.1157285265565422
332,332,332,332,2020-06-01,183.4330596923828,164.2128448486328,156.64501953125,0.11704452755487371,0.1710111195446511
333,333,333,333,2020-06-02,187.2957000732422,164.05780029296875,159.06124877929688,0.14164458952135162,0.17750678754648552
334,334,334,334,2020-06-03,193.1951446533203,178.7649688720703,156.70880126953125,0.08072149634404413,0.23282893550461403
335,335,335,335,2020-06-04,197.094482421875,191.16525268554688,165.83584594726562,0.03101625244667905,0.18849143438234317
336,336,336,336,2020-06-05,199.9386749267578,183.46978759765625,162.14309692382812,0.08976348392149092,0.2331001363609415
337,337,337,337,2020-06-08,202.59022521972656,180.2769317626953,165.4346466064453,0.12377231650693399,0.22459369530779827
338,338,338,338,2020-06-09,200.1038055419922,183.4330596923828,164.2128448486328,0.09088190469900148,0.21856366185265674
339,339,339,339,2020-06-10,195.90171813964844,187.2957000732422,164.05780029296875,0.045948828846795964,0.194101821369139
340,340,340,340,2020-06-11,178.1116485595703,193.1951446533203,178.7649688720703,-0.07807388804111315,-0.003654632765144994
341,341,341,341,2020-06-12,185.1304168701172,197.094482421875,191.16525268554688,-0.06070218407306338,-0.031568685891659176
342,342,342,342,2020-06-15,189.28665161132807,199.9386749267578,183.46978759765625,-0.05327645248890356,0.03170475144620566
343,343,343,343,2020-06-16,192.29600524902344,202.59022521972656,180.2769317626953,-0.05081301410044914,0.06667005794257275
344,344,344,344,2020-06-17,189.176513671875,200.1038055419922,183.4330596923828,-0.05460811622507633,0.03131089885936578
345,345,345,345,2020-06-18,187.0204315185547,195.90171813964844,187.2957000732422,-0.04533541974737931,-0.0014697003432532219
346,346,346,346,2020-06-19,184.9928436279297,178.1116485595703,193.1951446533203,0.03863416640073325,-0.04245604122251245
347,347,347,347,2020-06-22,186.6350860595703,185.1304168701172,197.094482421875,0.00812761735695089,-0.053067930840989486
348,348,348,348,2020-06-23,187.8828887939453,189.28665161132807,199.9386749267578,-0.007416068726627256,-0.060297419382362216
349,349,349,349,2020-06-24,181.68067932128903,192.29600524902344,202.59022521972656,-0.05520304966287548,-0.10321103042241708
350,350,350,350,2020-06-25,190.011474609375,189.176513671875,200.1038055419922,0.004413660666927388,-0.0504354772528266
351,351,351,351,2020-06-26,173.57925415039062,187.0204315185547,195.90171813964844,-0.07187010135216454,-0.11394725988745669
352,352,352,352,2020-06-29,177.50613403320312,184.9928436279297,178.1116485595703,-0.04047026602707049,-0.0033996346183089443
353,353,353,353,2020-06-30,181.3136749267578,186.6350860595703,185.1304168701172,-0.02851238341709239,-0.02061650380249025
354,354,354,354,2020-07-01,181.267807006836,187.8828887939453,189.28665161132807,-0.03520853777357125,-0.042363497564305685
355,355,355,355,2020-07-02,181.11184692382807,181.68067932128903,192.29600524902344,-0.003130946006950075,-0.05816115790191212
356,356,356,356,2020-07-06,190.25001525878903,190.011474609375,189.176513671875,0.001255401285129798,0.00567460286733068
357,357,357,357,2020-07-07,182.91012573242188,173.57925415039062,187.0204315185547,0.05375568427058042,-0.021977843558365517
358,358,358,358,2020-07-08,185.5616455078125,177.50613403320312,184.9928436279297,0.04538159494309402,0.0030747236959438595
359,359,359,359,2020-07-09,180.5888519287109,181.3136749267578,186.6350860595703,-0.003997619034194155,-0.03239602080462811
360,360,360,360,2020-07-10,188.5985412597656,181.267807006836,187.8828887939453,0.04044145716758818,0.003809034821713686
361,361,361,361,2020-07-13,191.6445770263672,181.11184692382807,181.68067932128903,0.05815594220608311,0.05484291308410261
362,362,362,362,2020-07-14,196.35125732421875,190.25001525878903,190.011474609375,0.032069600925553,0.03336526242889826
363,363,363,363,2020-07-15,199.0028686523437,182.91012573242188,173.57925415039062,0.0879816951384298,0.14646689563446236
364,364,364,364,2020-07-16,196.9568328857422,185.5616455078125,177.50613403320312,0.061409174006543,0.10957761521019171
365,365,365,365,2020-07-17,193.9658203125,180.5888519287109,181.3136749267578,0.07407416482757068,0.06978042550211971
366,366,366,366,2020-07-20,194.2410888671875,188.5985412597656,181.267807006836,0.029918299313090424,0.07156969610087605
367,367,367,367,2020-07-21,194.5254821777344,191.6445770263672,181.11184692382807,0.015032541990326553,0.07406271583960944
368,368,368,368,2020-07-22,189.002197265625,196.35125732421875,190.25001525878903,-0.03742812833868869,-0.006558832552347904
369,369,369,369,2020-07-23,186.2681427001953,199.0028686523437,182.91012573242188,-0.06399267527341945,0.018358835818011787
370,370,370,370,2020-07-24,184.84600830078125,196.9568328857422,185.5616455078125,-0.06148974070875024,-0.003856600889008188
371,371,371,371,2020-07-27,186.2681427001953,193.9658203125,180.5888519287109,-0.03968574257002033,0.031448734021114255
372,372,372,372,2020-07-28,184.983642578125,194.2410888671875,188.5985412597656,-0.04765956751504974,-0.019167161408007005
373,373,373,373,2020-07-29,185.86441040039065,194.5254821777344,191.6445770263672,-0.04452409874728025,-0.030160867140953784
374,374,374,374,2020-07-30,183.06610107421875,189.002197265625,196.35125732421875,-0.03140755122049521,-0.0676601537012993
375,375,375,375,2020-07-31,181.6256561279297,186.2681427001953,199.0028686523437,-0.02492367457455058,-0.08732141723430054
376,376,376,376,2020-08-03,182.93765258789065,184.84600830078125,196.9568328857422,-0.01032402987997083,-0.07117894866833219
377,377,377,377,2020-08-04,185.00198364257807,186.2681427001953,193.9658203125,-0.006797507288485605,-0.046213485734137194
378,378,378,378,2020-08-05,187.6443634033203,184.983642578125,194.2410888671875,0.014383546502343192,-0.03396153461834073
379,379,379,379,2020-08-06,187.3966064453125,185.86441040039065,194.5254821777344,0.008243622550552665,-0.036647516061203644
380,380,380,380,2020-08-07,191.08493041992188,183.06610107421875,189.002197265625,0.04380291762728983,0.011019624027808428
381,381,381,381,2020-08-10,192.10333251953125,181.6256561279297,186.2681427001953,0.057688305798722084,0.031326826663687024
382,382,382,382,2020-08-11,193.64468383789065,182.93765258789065,184.84600830078125,0.058528307860821194,0.04760002998167101
383,383,383,383,2020-08-12,194.6264038085937,185.00198364257807,186.2681427001953,0.0520233349746666,0.04487219868751935
384,384,384,384,2020-08-13,191.19500732421875,187.6443634033203,184.983642578125,0.018922198655478617,0.03357791348210948
385,385,385,385,2020-08-14,190.80967712402344,187.3966064453125,185.86441040039065,0.018213086904041553,0.02660685126851159
386,386,386,386,2020-08-17,186.31398010253903,191.08493041992188,183.06610107421875,-0.024967695290771252,0.017741564436353663
387,387,387,387,2020-08-18,184.6992034912109,192.10333251953125,181.6256561279297,-0.038542428864775435,0.01692242951137013
388,388,388,388,2020-08-19,186.2681427001953,193.64468383789065,182.93765258789065,-0.03809317659280853,0.01820560210099198
389,389,389,389,2020-08-20,185.19464111328125,194.6264038085937,185.00198364257807,-0.04846085891094287,0.0010413805674396315
390,390,390,390,2020-08-21,185.72677612304688,191.19500732421875,187.6443634033203,-0.028600282390737974,-0.010219263960259739
391,391,391,391,2020-08-24,190.2316436767578,190.80967712402344,187.3966064453125,-0.0030293717592211333,0.01512854093370497
392,392,392,392,2020-08-25,189.002197265625,186.31398010253903,191.08493041992188,0.014428424327613376,-0.010899515465295662
393,393,393,393,2020-08-26,190.1215667724609,184.6992034912109,192.10333251953125,0.029357805441256435,-0.010316144551364537
394,394,394,394,2020-08-27,192.809799194336,186.2681427001953,193.64468383789065,0.035119566874458386,-0.00431142558116171
395,395,395,395,2020-08-28,190.5711364746093,185.19464111328125,194.6264038085937,0.02903159253965293,-0.02083616228131402
396,396,396,396,2020-08-31,189.103515625,185.72677612304688,191.19500732421875,0.018181220675019816,-0.010939049761232056
397,397,397,397,2020-09-01,189.6481170654297,190.2316436767578,190.80967712402344,-0.003067452922394187,-0.006087532226359493
398,398,398,398,2020-09-02,193.8756103515625,189.002197265625,186.31398010253903,0.025784954653666592,0.0405854152482914
399,399,399,399,2020-09-03,191.58645629882807,190.1215667724609,184.6992034912109,0.007705015013474759,0.03728902278641866
400,400,400,400,2020-09-04,194.7063446044922,192.809799194336,186.2681427001953,0.009836353847579193,0.04530136920878869
401,401,401,401,2020-09-08,186.8973846435547,190.5711364746093,185.19464111328125,-0.019277587881436964,0.00919434558169474
402,402,402,402,2020-09-09,186.65744018554688,189.103515625,185.72677612304688,-0.012935113508433127,0.005010931013433417
403,403,403,403,2020-09-10,184.61749267578125,189.6481170654297,190.2316436767578,-0.026526097213571798,-0.02951218258154853
404,404,404,404,2020-09-11,185.4574584960937,193.8756103515625,189.002197265625,-0.04342037577704505,-0.018755013543834687
405,405,405,405,2020-09-14,185.8451232910156,191.58645629882807,190.1215667724609,-0.02996732190117546,-0.022493205552862938
406,406,406,406,2020-09-15,182.76222229003903,194.7063446044922,192.809799194336,-0.06134428921006807,-0.052111339497687315
407,407,407,407,2020-09-16,185.2359161376953,186.8973846435547,190.5711364746093,-0.008889736520540814,-0.027995951724960277
408,408,408,408,2020-09-17,179.8361358642578,186.65744018554688,189.103515625,-0.03654450802769149,-0.049006914176676575
409,409,409,409,2020-09-18,179.86387634277344,184.61749267578125,189.6481170654297,-0.02574846112419016,-0.05159155215488187
410,410,410,410,2020-09-21,179.07000732421875,185.4574584960937,193.8756103515625,-0.03444159767782795,-0.0763665063413399
411,411,411,411,2020-09-22,176.8731689453125,185.8451232910156,191.58645629882807,-0.04827651211301298,-0.07679711623543173
412,412,412,412,2020-09-23,171.7964324951172,182.76222229003903,194.7063446044922,-0.06000030891241526,-0.11766392181986673
413,413,413,413,2020-09-24,180.09461975097656,185.2359161376953,186.8973846435547,-0.027755396976561264,-0.036398395330957456
414,414,414,414,2020-09-25,179.94692993164062,179.8361358642578,186.65744018554688,0.0006160834520290148,-0.03595093904232083
415,415,415,415,2020-09-28,183.74986267089844,179.86387634277344,184.61749267578125,0.021605151668806055,-0.004699608863210525
416,416,416,416,2020-09-29,181.64529418945312,179.07000732421875,185.4574584960937,0.01438145283912129,-0.020555465051414257
417,417,417,417,2020-09-30,185.5036163330078,176.8731689453125,185.8451232910156,0.04879455396857724,-0.0018375890201488554
418,418,418,418,2020-10-01,183.2698516845703,171.7964324951172,182.76222229003903,0.06678496766677178,0.0027775400636445013
419,419,419,419,2020-10-02,184.5159912109375,180.09461975097656,185.2359161376953,0.024550269553163417,-0.0038865299007275755
420,420,420,420,2020-10-05,186.2697296142578,179.94692993164062,179.8361358642578,0.03513702448282463,0.03577475527419116
421,421,421,421,2020-10-06,185.6143798828125,183.74986267089844,179.86387634277344,0.010147040029376608,0.031971420037006704
422,422,422,422,2020-10-07,187.9312286376953,181.64529418945312,179.07000732421875,0.03460554525396109,0.049484676110124415
423,423,423,423,2020-10-08,191.97412109375,185.5036163330078,176.8731689453125,0.03488074727948498,0.08537729175365527
424,424,424,424,2020-10-09,191.5679931640625,183.2698516845703,171.7964324951172,0.0452782681014785,0.11508714343941495
425,425,425,425,2020-10-12,197.64163208007807,184.5159912109375,180.09461975097656,0.07113551938235751,0.09743218511116214
426,426,426,426,2020-10-13,194.5863800048828,186.2697296142578,179.94692993164062,0.04464842681549919,0.08135426416445957
427,427,427,427,2020-10-14,194.9740295410156,185.6143798828125,183.74986267089844,0.05042524002780557,0.061083946986235205
428,428,428,428,2020-10-15,192.5464630126953,187.9312286376953,181.64529418945312,0.024558102495554346,0.06001349427677671
429,429,429,429,2020-10-16,190.34036254882807,191.97412109375,185.5036163330078,-0.008510306158005965,0.026073595283110595
430,430,430,430,2020-10-19,189.8603515625,191.5679931640625,183.2698516845703,-0.008914023545154803,0.03596063300838348
431,431,431,431,2020-10-20,192.02032470703125,197.64163208007807,184.5159912109375,-0.028441919416903216,0.040670369255501715
432,432,432,432,2020-10-21,187.29429626464844,194.5863800048828,186.2697296142578,-0.037474790065221364,0.005500446328624564
433,433,433,433,2020-10-22,189.5927124023437,194.9740295410156,185.6143798828125,-0.027600173989017707,0.021433320640582343
434,434,434,434,2020-10-23,189.2603912353516,192.5464630126953,187.9312286376953,-0.017066383489615533,0.007072601010972512
435,435,435,435,2020-10-26,185.6605529785156,190.34036254882807,191.97412109375,-0.024586532817557072,-0.03288760005392177
436,436,436,436,2020-10-27,180.6207275390625,189.8603515625,191.5679931640625,-0.04866536876919203,-0.05714558807130454
437,437,437,437,2020-10-28,175.16555786132812,192.02032470703125,197.64163208007807,-0.08777595221453116,-0.1137213550718067
438,438,438,438,2020-10-29,175.3224639892578,187.29429626464844,194.5863800048828,-0.06391989779803187,-0.09899930311228156
439,439,439,439,2020-10-30,174.49172973632812,189.5927124023437,194.9740295410156,-0.07964959451589604,-0.10505142583812033
440,440,440,440,2020-11-02,175.56248474121094,189.2603912353516,192.5464630126953,-0.07237598107417442,-0.08820716831534092
441,441,441,441,2020-11-03,182.6975555419922,185.6605529785156,190.34036254882807,-0.015959219063977903,-0.0401533700182759
442,442,442,442,2020-11-04,182.6421813964844,180.6207275390625,189.8603515625,0.011191704767022026,-0.038018312441813085
443,443,443,443,2020-11-05,187.34048461914065,175.16555786132812,192.02032470703125,0.06950525495115278,-0.024371587200629485
444,444,444,444,2020-11-06,185.7713317871093,175.3224639892578,187.29429626464844,0.05959799765586049,-0.008131398061301254
445,445,445,445,2020-11-09,198.38926696777344,174.49172973632812,189.5927124023437,0.13695512828921186,0.04639711333820773
446,446,446,446,2020-11-10,200.73377990722656,175.56248474121094,189.2603912353516,0.14337513622639575,0.06062223900619235
447,447,447,447,2020-11-11,201.2691802978516,182.6975555419922,185.6605529785156,0.10165228922064484,0.08407077900463977
448,448,448,448,2020-11-12,198.0015869140625,182.6421813964844,180.6207275390625,0.08409560924064685,0.09622848723849309
449,449,449,449,2020-11-13,202.21987915039065,187.34048461914065,175.16555786132812,0.07942434098801177,0.15445000500886374
450,450,450,450,2020-11-16,205.2659454345703,185.7713317871093,175.3224639892578,0.10493876240173328,0.1707909001732213
451,451,451,451,2020-11-17,207.3612365722656,198.38926696777344,174.49172973632812,0.045224067519487265,0.18837286377759055
452,452,452,452,2020-11-18,207.0381622314453,200.73377990722656,175.56248474121094,0.03140668365400412,0.17928475742771188
453,453,453,453,2020-11-19,207.28741455078125,201.2691802978516,182.6975555419922,0.02990141980020722,0.13459325679449052
454,454,454,454,2020-11-20,206.1613006591797,198.0015869140625,182.6421813964844,0.04121034519111566,0.12877156351762675
455,455,455,455,2020-11-23,211.2195587158203,202.21987915039065,187.34048461914065,0.044504425594758645,0.12746350125668426
456,456,456,456,2020-11-24,219.22232055664065,205.2659454345703,185.7713317871093,0.06799167339971168,0.18006539786163356
457,457,457,457,2020-11-25,218.33621215820312,207.3612365722656,198.38926696777344,0.052926842872644375,0.10054447750779727
458,458,458,458,2020-11-27,217.2839508056641,207.0381622314453,200.73377990722656,0.04948743972507419,0.08244835974337028
459,459,459,459,2020-11-30,212.8348693847656,207.28741455078125,201.2691802978516,0.026762140123202327,0.057463785909985354
460,460,460,460,2020-12-01,215.38706970214844,206.1613006591797,198.0015869140625,0.044750246595604004,0.08780476489631206
461,461,461,461,2020-12-02,220.55642700195312,211.2195587158203,202.21987915039065,0.0442045629812855,0.09067628726019361
462,462,462,462,2020-12-03,218.5332489013672,219.22232055664065,205.2659454345703,-0.0031432550003293036,0.06463470323198783
463,463,463,463,2020-12-04,222.3476104736328,218.33621215820312,207.3612365722656,0.018372574461093416,0.07227181969540597
464,464,464,464,2020-12-07,221.2988739013672,217.2839508056641,207.0381622314453,0.018477771049431935,0.0688796283555686
465,465,465,465,2020-12-08,221.6608428955078,212.8348693847656,207.28741455078125,0.041468644382638864,0.06934057417752859
466,466,466,466,2020-12-09,225.3545684814453,215.38706970214844,206.1613006591797,0.046277145573690115,0.09309830584545753
467,467,467,467,2020-12-10,226.8209381103516,220.55642700195312,211.2195587158203,0.028403212699591895,0.07386332728552736
468,468,468,468,2020-12-11,222.7281494140625,218.5332489013672,219.22232055664065,0.019195708359182717,0.015992116352568475
469,469,469,469,2020-12-14,220.6863555908203,222.3476104736328,218.33621215820312,-0.007471431239012616,0.010763873795311296
470,470,470,470,2020-12-15,224.9925994873047,221.2988739013672,217.2839508056641,0.01669111785712829,0.0354773035608833
471,471,471,471,2020-12-16,226.2362365722656,221.6608428955078,212.8348693847656,0.02064141603447145,0.06296603195819772
472,472,472,472,2020-12-17,226.8487548828125,225.3545684814453,215.38706970214844,0.0066303799005975605,0.05321436053015649
473,473,473,473,2020-12-18,224.7142028808593,226.8209381103516,220.55642700195312,-0.009288098563754899,0.0188513022967558
474,474,474,474,2020-12-21,238.4960784912109,222.7281494140625,218.5332489013672,0.0707945049542662,0.09134916398398363
475,475,475,475,2020-12-22,232.1016540527344,220.6863555908203,222.3476104736328,0.05172634452797564,0.04386844346257668
476,476,476,476,2020-12-23,238.0041961669922,224.9925994873047,221.2988739013672,0.057831220712758036,0.07548760629062468
477,477,477,477,2020-12-24,237.73507690429688,226.2362365722656,221.6608428955078,0.05082669560920783,0.0725172466134063
478,478,478,478,2020-12-28,240.9183654785156,226.8487548828125,225.3545684814453,0.06202198730590913,0.06906359654453476
479,479,479,479,2020-12-29,239.4519500732422,224.7142028808593,226.8209381103516,0.06558440456118686,0.05568715158362236
480,480,480,480,2020-12-30,240.78843688964844,238.4960784912109,222.7281494140625,0.009611723651556936,0.08108668582349221
481,481,481,481,2020-12-31,244.7420196533203,232.1016540527344,220.6863555908203,0.05446047186597802,0.10900385752484931
482,482,482,482,2021-01-04,245.939193725586,238.0041961669922,224.9925994873047,0.03333973806506485,0.09309903652836904
483,483,483,483,2021-01-05,251.44268798828125,237.73507690429688,226.2362365722656,0.057659186277768004,0.11141650779699064
484,484,484,484,2021-01-06,265.0111389160156,240.9183654785156,226.8487548828125,0.1000038888261865,0.168228316055415
485,485,485,485,2021-01-07,270.67236328125,239.4519500732422,224.7142028808593,0.13038278952607518,0.20451827170335624
