,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CNC,CNC_6m,CNC_12m,CNC_6m_ret,CNC_12m_ret
51,51,51,51,2019-04-18,48.20000076293945,57.290000915527344,53.68999862670898,-0.15866643406047187,-0.10225364135208659
52,52,52,52,2019-04-22,48.08000183105469,55.130001068115234,53.369998931884766,-0.1278795410932425,-0.0991193031047577
53,53,53,53,2019-04-23,50.310001373291016,52.91999816894531,53.560001373291016,-0.04931966904688789,-0.06067961009464595
54,54,54,54,2019-04-24,50.20000076293945,53.220001220703125,55.84000015258789,-0.056745591666556794,-0.10100285412314869
55,55,55,55,2019-04-25,50.22999954223633,50.06999969482422,56.63999938964844,0.0031955232352167684,-0.11317090248033446
56,56,56,56,2019-04-26,52.630001068115234,47.0099983215332,57.880001068115234,0.11954909481474618,-0.09070490502965978
57,57,57,57,2019-04-29,52.2599983215332,48.20000076293945,57.290000915527344,0.08423231316036506,-0.08779896166192691
58,58,58,58,2019-04-30,51.560001373291016,48.08000183105469,55.130001068115234,0.07237935544313157,-0.06475602440880324
59,59,59,59,2019-05-01,49.72999954223633,50.310001373291016,52.91999816894531,-0.011528559237181879,-0.060279643557904494
60,60,60,60,2019-05-02,51.619998931884766,50.20000076293945,53.220001220703125,0.028286815684545497,-0.03006392807439362
61,61,61,61,2019-05-03,52.59000015258789,50.22999954223633,50.06999969482422,0.046983886758094284,0.05032954809512735
62,62,62,62,2019-05-06,56.040000915527344,52.630001068115234,47.0099983215332,0.06479193954411655,0.19208685208265353
63,63,63,63,2019-05-07,55.84999847412109,52.2599983215332,48.20000076293945,0.06869499173153737,0.15871364294798207
64,64,64,64,2019-05-08,56.619998931884766,51.560001373291016,48.08000183105469,0.09813804157916328,0.17762056521624614
65,65,65,65,2019-05-09,54.7400016784668,49.72999954223633,50.310001373291016,0.1007440615794779,0.08805406846058283
66,66,66,66,2019-05-10,55.04999923706055,51.619998931884766,50.20000076293945,0.0664471208087749,0.09661351395240692
67,67,67,67,2019-05-13,54.900001525878906,52.59000015258789,50.22999954223633,0.04392472649911827,0.09297236763292749
68,68,68,68,2019-05-14,54.7400016784668,56.040000915527344,52.630001068115234,-0.023197701924026037,0.04009121351946665
69,69,69,69,2019-05-15,54.43000030517578,55.84999847412109,52.2599983215332,-0.025425214104585536,0.04152319275426475
70,70,70,70,2019-05-16,55.56999969482422,56.619998931884766,51.560001373291016,-0.018544670732398294,0.07777343317935692
71,71,71,71,2019-05-17,56.040000915527344,54.7400016784668,49.72999954223633,0.023748615221031777,0.12688520875476472
72,72,72,72,2019-05-20,55.5099983215332,55.04999923706055,51.619998931884766,0.008356023448643057,0.07535837795699085
73,73,73,73,2019-05-21,57.13999938964844,54.900001525878906,52.59000015258789,0.04080141714957208,0.08651833473776183
74,74,74,74,2019-05-22,56.77999877929688,54.7400016784668,56.040000915527344,0.03726702664009163,0.013204815340474019
75,75,75,75,2019-05-23,55.41999816894531,54.43000030517578,55.84999847412109,0.018188459640250842,-0.007699199944920743
76,76,76,76,2019-05-24,56.869998931884766,55.56999969482422,56.619998931884766,0.023393903980561515,0.004415401001698349
77,77,77,77,2019-05-28,56.09000015258789,56.040000915527344,54.7400016784668,0.0008922062141989429,0.024662010097309617
78,78,78,78,2019-05-29,56.22999954223633,55.5099983215332,55.04999923706055,0.012970658304340521,0.021435064877918908
79,79,79,79,2019-05-30,57.0,57.13999938964844,54.900001525878906,-0.0024501118506101704,0.038251337263282004
80,80,80,80,2019-05-31,57.75,56.77999877929688,54.7400016784668,0.017083501964723524,0.054987179927640684
81,81,81,81,2019-06-03,51.81999969482422,55.41999816894531,54.43000030517578,-0.06495847335011928,-0.04795150828068939
82,82,82,82,2019-06-04,53.93999862670898,56.869998931884766,55.56999969482422,-0.05152101917014551,-0.029332392965031095
83,83,83,83,2019-06-05,53.869998931884766,56.09000015258789,56.040000915527344,-0.03957926929334654,-0.03872237594916461
84,84,84,84,2019-06-06,53.88999938964844,56.22999954223633,55.5099983215332,-0.041614799424464444,-0.029183912463862205
85,85,85,85,2019-06-07,54.209999084472656,57.0,57.13999938964844,-0.048947384482935896,-0.051277569766768005
86,86,86,86,2019-06-10,54.970001220703125,57.75,56.77999877929688,-0.04813850700081168,-0.03187737931501533
87,87,87,87,2019-06-11,54.15999984741211,51.81999969482422,55.41999816894531,0.04515631351540916,-0.022735445022790457
88,88,88,88,2019-06-12,53.68999862670898,53.93999862670898,56.869998931884766,-0.0046347795025009075,-0.055917010109048704
89,89,89,89,2019-06-13,53.7400016784668,53.869998931884766,56.09000015258789,-0.002413166066372874,-0.0418969240101289
90,90,90,90,2019-06-14,53.54999923706055,53.88999938964844,56.22999954223633,-0.006309151167910421,-0.047661396531983535
91,91,91,91,2019-06-17,55.0099983215332,54.209999084472656,57.0,0.014757411004821197,-0.03491231014854035
92,92,92,92,2019-06-18,55.2599983215332,54.970001220703125,57.75,0.005275552017285801,-0.04311691218124325
93,93,93,93,2019-06-19,55.459999084472656,54.15999984741211,51.81999969482422,0.024002940190603894,0.07024313799855153
94,94,94,94,2019-06-20,55.380001068115234,53.68999862670898,53.93999862670898,0.03147704385608874,0.02669637519592416
95,95,95,95,2019-06-21,56.369998931884766,53.7400016784668,53.869998931884766,0.04893928491393762,0.04640802022589785
96,96,96,96,2019-06-24,55.33000183105469,53.54999923706055,53.88999938964844,0.033240011565905725,0.0267211441402031
97,97,97,97,2019-06-25,53.90999984741211,55.0099983215332,54.209999084472656,-0.01999633716931981,-0.005534020330697165
98,98,98,98,2019-06-26,52.02000045776367,55.2599983215332,54.970001220703125,-0.058631884947180635,-0.053665648488805284
99,99,99,99,2019-06-27,52.43999862670898,55.459999084472656,54.15999984741211,-0.054453669448566555,-0.03175777742889563
100,100,100,100,2019-06-28,52.43999862670898,55.380001068115234,53.68999862670898,-0.05308780037382388,-0.02328180353832543
101,101,101,101,2019-07-01,51.34999847412109,56.369998931884766,53.7400016784668,-0.08905447140117295,-0.04447344863599745
102,102,102,102,2019-07-02,51.540000915527344,55.33000183105469,53.54999923706055,-0.06849811657515903,-0.03753498319645421
103,103,103,103,2019-07-03,51.34999847412109,53.90999984741211,55.0099983215332,-0.047486577268352814,-0.06653335682759765
104,104,104,104,2019-07-05,51.47999954223633,52.02000045776367,55.2599983215332,-0.010380640345549086,-0.0684038887823114
105,105,105,105,2019-07-08,51.2599983215332,52.43999862670898,55.459999084472656,-0.022501913350065794,-0.07573027104710761
106,106,106,106,2019-07-09,50.45000076293945,52.43999862670898,55.380001068115234,-0.0379480914546777,-0.08902131112478806
107,107,107,107,2019-07-10,51.209999084472656,51.34999847412109,56.369998931884766,-0.0027263757314225368,-0.09153805118299263
108,108,108,108,2019-07-11,53.220001220703125,51.540000915527344,55.33000183105469,0.03259604725132337,-0.03813483716834609
109,109,109,109,2019-07-12,54.5099983215332,51.34999847412109,53.90999984741211,0.061538460395566874,0.011129632272664391
110,110,110,110,2019-07-15,54.060001373291016,51.47999954223633,52.02000045776367,0.0501165861304631,0.03921570352894688
111,111,111,111,2019-07-16,53.7400016784668,51.2599983215332,52.43999862670898,0.048380870818167665,0.024790295305150867
112,112,112,112,2019-07-17,53.22999954223633,50.45000076293945,52.43999862670898,0.05510403839952094,0.015064853856136207
113,113,113,113,2019-07-18,53.16999816894531,51.209999084472656,51.34999847412109,0.03827375745974093,0.035443033084829656
114,114,114,114,2019-07-19,52.65999984741211,53.220001220703125,51.540000915527344,-0.010522385577720894,0.02173067349611446
115,115,115,115,2019-07-22,52.18999862670898,54.5099983215332,51.34999847412109,-0.04256099369402755,0.016358328676703504
116,116,116,116,2019-07-23,52.560001373291016,54.060001373291016,51.47999954223633,-0.027746947130879884,0.02097905673384104
117,117,117,117,2019-07-24,53.72999954223633,53.7400016784668,51.2599983215332,-0.00018612087677838396,0.048185745251293266
118,118,118,118,2019-07-25,52.130001068115234,53.22999954223633,50.45000076293945,-0.020665010024061292,0.03330030286956731
119,119,119,119,2019-07-26,53.41999816894531,53.16999816894531,51.209999084472656,0.00470189972934798,0.043155616558929966
120,120,120,120,2019-07-29,53.84000015258789,52.65999984741211,53.220001220703125,0.022407905594283184,0.011649735393910232
121,121,121,121,2019-07-30,53.79999923706055,52.18999862670898,54.5099983215332,0.030848834119869606,-0.013025116608601728
122,122,122,122,2019-07-31,52.09000015258789,52.560001373291016,54.060001373291016,-0.008942184330724912,-0.03644101314574566
123,123,123,123,2019-08-01,51.34999847412109,53.72999954223633,53.7400016784668,-0.04429557208993384,-0.04447344863599745
124,124,124,124,2019-08-02,50.970001220703125,52.130001068115234,53.22999954223633,-0.02225205876931413,-0.042457229775851646
125,125,125,125,2019-08-05,48.52000045776367,53.41999816894531,53.16999816894531,-0.09172590563715444,-0.08745529191869594
126,126,126,126,2019-08-06,48.95000076293945,53.84000015258789,52.65999984741211,-0.09082465408227514,-0.07045193876230094
127,127,127,127,2019-08-07,48.959999084472656,53.79999923706055,52.18999862670898,-0.08996282939078215,-0.06188924367174298
128,128,128,128,2019-08-08,49.45000076293945,52.09000015258789,52.560001373291016,-0.05068150090065371,-0.059170481908167316
129,129,129,129,2019-08-09,48.70000076293945,51.34999847412109,53.72999954223633,-0.05160657818747849,-0.09361620737299414
130,130,130,130,2019-08-12,47.959999084472656,50.970001220703125,52.130001068115234,-0.05905438619075132,-0.07999236328796311
131,131,131,131,2019-08-13,49.72999954223633,48.52000045776367,53.41999816894531,0.024938150722524144,-0.06907522937456956
132,132,132,132,2019-08-14,47.77999877929688,48.95000076293945,53.84000015258789,-0.023901980907187093,-0.11255574584168582
133,133,133,133,2019-08-15,47.560001373291016,48.959999084472656,53.79999923706055,-0.02859472502779603,-0.11598509204942631
134,134,134,134,2019-08-16,48.0099983215332,49.45000076293945,52.09000015258789,-0.02912037248107524,-0.07832600919760202
135,135,135,135,2019-08-19,47.43999862670898,48.70000076293945,51.34999847412109,-0.02587273339817553,-0.07614410834661733
136,136,136,136,2019-08-20,46.540000915527344,47.959999084472656,50.970001220703125,-0.02960796905863672,-0.08691387481027546
137,137,137,137,2019-08-21,46.93000030517578,49.72999954223633,48.52000045776367,-0.056304027002503254,-0.03276999459165242
138,138,138,138,2019-08-22,45.54999923706055,47.77999877929688,48.95000076293945,-0.04667223941417509,-0.06945866134598888
139,139,139,139,2019-08-23,44.720001220703125,47.560001373291016,48.959999084472656,-0.05971404690040216,-0.08660126517678424
140,140,140,140,2019-08-26,45.27000045776367,48.0099983215332,49.45000076293945,-0.05707140094901031,-0.08452983297643346
141,141,141,141,2019-08-27,45.02999877929688,47.43999862670898,48.70000076293945,-0.050801010058530105,-0.07535938246710316
142,142,142,142,2019-08-28,45.31999969482422,46.540000915527344,47.959999084472656,-0.026214035167672067,-0.05504585988416233
143,143,143,143,2019-08-29,46.31999969482422,46.93000030517578,49.72999954223633,-0.012998095171209423,-0.06857027707221175
144,144,144,144,2019-08-30,46.619998931884766,45.54999923706055,47.77999877929688,0.023490663287512037,-0.024277937987615572
145,145,145,145,2019-09-03,46.13999938964844,44.720001220703125,47.560001373291016,0.031753088778716965,-0.02985706355425022
146,146,146,146,2019-09-04,45.61000061035156,45.27000045776367,48.0099983215332,0.0075104958946290434,-0.049989539576909436
147,147,147,147,2019-09-05,46.13999938964844,45.02999877929688,47.43999862670898,0.02465024740044841,-0.027403020124217137
148,148,148,148,2019-09-06,45.88999938964844,45.31999969482422,46.540000915527344,0.012577221947539297,-0.013966512958577204
149,149,149,149,2019-09-09,46.22999954223633,46.31999969482422,46.93000030517578,-0.001943008488360265,-0.014915848250319552
150,150,150,150,2019-09-10,47.310001373291016,46.619998931884766,45.54999923706055,0.014800567507828433,0.03863890594313091
151,151,151,151,2019-09-11,46.77999877929688,46.13999938964844,44.720001220703125,0.01387081487027575,0.04606434486500155
152,152,152,152,2019-09-12,44.88999938964844,45.61000061035156,45.27000045776367,-0.015786038392196722,-0.00839410347410463
153,153,153,153,2019-09-13,45.400001525878906,46.13999938964844,45.02999877929688,-0.01603809869003925,0.008216805609866817
154,154,154,154,2019-09-16,46.119998931884766,45.88999938964844,45.31999969482422,0.00501197527337971,0.017652233946327867
155,155,155,155,2019-09-17,45.54999923706055,46.22999954223633,46.31999969482422,-0.014709070125655588,-0.016623498765905853
156,156,156,156,2019-09-18,46.0,47.310001373291016,46.619998931884766,-0.0276897344169299,-0.013298990692613089
157,157,157,157,2019-09-19,46.45000076293945,46.77999877929688,46.13999938964844,-0.007054254488426226,0.006718712123792603
158,158,158,158,2019-09-20,46.38999938964844,44.88999938964844,45.61000061035156,0.03341501493417032,0.01710148583334692
159,159,159,159,2019-09-23,46.38999938964844,45.400001525878906,46.13999938964844,0.021806119614450115,0.005418292225987553
160,160,160,160,2019-09-24,45.77999877929688,46.119998931884766,45.88999938964844,-0.007372076332656352,-0.0023970497235693555
161,161,161,161,2019-09-25,45.33000183105469,45.54999923706055,46.22999954223633,-0.004829800432287645,-0.01946782868469188
162,162,162,162,2019-09-26,43.130001068115234,46.0,47.310001373291016,-0.06239128112792969,-0.0883534175404952
163,163,163,163,2019-09-27,43.16999816894531,46.45000076293945,46.77999877929688,-0.07061361765597907,-0.07716974571511159
164,164,164,164,2019-09-30,43.2599983215332,46.38999938964844,44.88999938964844,-0.06747146172227947,-0.03631100668918941
165,165,165,165,2019-10-01,42.75,46.38999938964844,45.400001525878906,-0.07846517433799916,-0.05837007570073216
166,166,166,166,2019-10-02,42.72999954223633,45.77999877929688,46.119998931884766,-0.06662296457814365,-0.07350389133042201
167,167,167,167,2019-10-03,43.22999954223633,45.33000183105469,45.54999923706055,-0.04632698442512939,-0.05093303476801403
168,168,168,168,2019-10-04,43.56999969482422,43.130001068115234,46.0,0.010201683649719628,-0.052826093590777834
169,169,169,169,2019-10-07,43.81999969482422,43.16999816894531,46.45000076293945,0.01505678835878399,-0.056620043593489155
170,170,170,170,2019-10-08,42.7599983215332,43.2599983215332,46.38999938964844,-0.011558021715204703,-0.07824964681774149
171,171,171,171,2019-10-09,43.81999969482422,42.75,46.38999938964844,0.025029232627467035,-0.05539986481219261
172,172,172,172,2019-10-10,44.09000015258789,42.72999954223633,45.77999877929688,0.03182777030005046,-0.036915654691394684
173,173,173,173,2019-10-11,44.27000045776367,43.22999954223633,45.33000183105469,0.024057389001618024,-0.02338410170909877
174,174,174,174,2019-10-14,43.900001525878906,43.56999969482422,43.130001068115234,0.007574060898923651,0.017853012721877892
175,175,175,175,2019-10-15,45.209999084472656,43.81999969482422,43.16999816894531,0.031720661782948856,0.04725506143279934
176,176,176,176,2019-10-16,45.540000915527344,42.7599983215332,43.2599983215332,0.06501409502147193,0.052704638984214736
177,177,177,177,2019-10-17,47.18000030517578,43.81999969482422,42.75,0.07667733075654093,0.10362573813276676
178,178,178,178,2019-10-18,46.880001068115234,44.09000015258789,42.72999954223633,0.06327967579658944,0.09712149708255557
179,179,179,179,2019-10-21,45.77000045776367,44.27000045776367,43.22999954223633,0.03388299038829001,0.058755515670217084
180,180,180,180,2019-10-22,48.75,43.900001525878906,43.56999969482422,0.11047832131080981,0.11888915174335257
181,181,181,181,2019-10-23,48.38999938964844,45.209999084472656,43.81999969482422,0.07033842887795916,0.1042902721736898
182,182,182,182,2019-10-24,47.63999938964844,45.540000915527344,42.7599983215332,0.04611327254947595,0.11412538025423058
183,183,183,183,2019-10-25,48.22999954223633,47.18000030517578,43.81999969482422,0.02225517656356102,0.10063897485451134
184,184,184,184,2019-10-28,48.59999847412109,46.880001068115234,44.09000015258789,0.03668936362665076,0.10229073045871773
185,185,185,185,2019-10-29,49.90999984741211,45.77000045776367,44.27000045776367,0.09045224706669619,0.1274000300729463
186,186,186,186,2019-10-30,54.040000915527344,48.75,43.900001525878906,0.10851283929286848,0.23097947692942422
187,187,187,187,2019-10-31,53.08000183105469,48.38999938964844,45.209999084472656,0.09692090309076407,0.17407659601756054
188,188,188,188,2019-11-01,52.130001068115234,47.63999938964844,45.540000915527344,0.09424856708630469,0.14470794949722898
189,189,189,189,2019-11-04,51.709999084472656,48.22999954223633,47.18000030517578,0.07215425202707704,0.09601523420931213
190,190,190,190,2019-11-05,51.84000015258789,48.59999847412109,46.880001068115234,0.06666670329613411,0.10580202584180665
191,191,191,191,2019-11-06,50.83000183105469,49.90999984741211,45.77000045776367,0.018433219524248923,0.11055279271758711
192,192,192,192,2019-11-07,53.09000015258789,54.040000915527344,48.75,-0.017579584508602197,0.08902564415564895
193,193,193,193,2019-11-08,55.060001373291016,53.08000183105469,48.38999938964844,0.03730217546974379,0.13783843909428573
194,194,194,194,2019-11-11,53.959999084472656,52.130001068115234,47.63999938964844,0.035104507555376196,0.13266162417704552
195,195,195,195,2019-11-12,55.20000076293945,51.709999084472656,48.22999954223633,0.06749181474100552,0.1445158881786699
196,196,196,196,2019-11-13,55.34999847412109,51.84000015258789,48.59999847412109,0.06770830075620626,0.1388888932495398
197,197,197,197,2019-11-14,54.650001525878906,50.83000183105469,49.90999984741211,0.07515246030328449,0.0949709816260913
198,198,198,198,2019-11-15,57.560001373291016,53.09000015258789,54.040000915527344,0.08419666995396002,0.06513694297055928
199,199,199,199,2019-11-18,59.36000061035156,55.060001373291016,53.08000183105469,0.07809660606268043,0.11831195483536572
200,200,200,200,2019-11-19,59.38999938964844,53.959999084472656,52.130001068115234,0.10063010373064118,0.139267181522728
201,201,201,201,2019-11-20,59.459999084472656,55.20000076293945,51.709999084472656,0.07717388156982263,0.14987430162858284
202,202,202,202,2019-11-21,59.68999862670898,55.34999847412109,51.84000015258789,0.07841012235288614,0.15142743925569246
203,203,203,203,2019-11-22,59.45000076293945,54.650001525878906,50.83000183105469,0.08783163957987372,0.1695848636900572
204,204,204,204,2019-11-25,61.16999816894531,57.560001373291016,53.09000015258789,0.06271710753171389,0.15219434908898855
205,205,205,205,2019-11-26,60.02000045776367,59.36000061035156,55.060001373291016,0.011118595697874989,0.0900835263487425
206,206,206,206,2019-11-27,60.43999862670898,59.38999938964844,53.959999084472656,0.017679731400090715,0.1200889483354528
207,207,207,207,2019-11-29,60.470001220703125,59.459999084472656,55.20000076293945,0.016986245405009148,0.0954710214660337
208,208,208,208,2019-12-02,60.18000030517578,59.68999862670898,55.34999847412109,0.008209108556547218,0.0872629081157601
209,209,209,209,2019-12-03,60.06999969482422,59.45000076293945,54.650001525878906,0.010428913775073712,0.09917654195084946
210,210,210,210,2019-12-04,59.97999954223633,61.16999816894531,57.560001373291016,-0.01945395884142953,0.042043052661708824
211,211,211,211,2019-12-05,60.02000045776367,60.02000045776367,59.36000061035156,0.0,0.011118595697874989
212,212,212,212,2019-12-06,60.97999954223633,60.43999862670898,59.38999938964844,0.008934495827217281,0.026772186713728496
213,213,213,213,2019-12-09,59.16999816894531,60.470001220703125,59.459999084472656,-0.021498313635104238,-0.004877243861294844
214,214,214,214,2019-12-10,59.619998931884766,60.18000030517578,59.68999862670898,-0.009305439854623176,-0.001172720664008975
215,215,215,215,2019-12-11,58.63999938964844,60.06999969482422,59.45000076293945,-0.023805565381066485,-0.01362491779471875
216,216,216,216,2019-12-12,58.52000045776367,59.97999954223633,61.16999816894531,-0.02434143207094497,-0.043321853694724966
217,217,217,217,2019-12-13,57.709999084472656,60.02000045776367,60.02000045776367,-0.0384871935300396,-0.0384871935300396
218,218,218,218,2019-12-16,60.02000045776367,60.97999954223633,60.43999862670898,-0.015742851618221754,-0.006949010233095909
219,219,219,219,2019-12-17,58.93999862670898,59.16999816894531,60.470001220703125,-0.00388709733570769,-0.02530184493315868
220,220,220,220,2019-12-18,60.34999847412109,59.619998931884766,60.18000030517578,0.012244205892562032,0.002824828316438044
221,221,221,221,2019-12-19,61.869998931884766,58.63999938964844,60.06999969482422,0.055081848155791535,0.02996502823714242
222,222,222,222,2019-12-20,61.93000030517578,58.52000045776367,59.97999954223633,0.058270673628467495,0.03251084991366682
223,223,223,223,2019-12-23,62.900001525878906,57.709999084472656,60.02000045776367,0.08993246445575953,0.04798402276157776
224,224,224,224,2019-12-24,63.22999954223633,60.02000045776367,60.97999954223633,0.05348215694752523,0.036897343668256255
225,225,225,225,2019-12-26,63.400001525878906,58.93999862670898,59.16999816894531,0.07567022400894419,0.07148898914709889
226,226,226,226,2019-12-27,63.650001525878906,60.34999847412109,59.619998931884766,0.054681079290712864,0.0675948115765379
227,227,227,227,2019-12-30,63.040000915527344,61.869998931884766,58.63999938964844,0.018910651427854086,0.07503413321412178
228,228,228,228,2019-12-31,62.869998931884766,61.93000030517578,58.52000045776367,0.01517840500689327,0.07433353451971803
229,229,229,229,2020-01-02,61.880001068115234,62.900001525878906,57.709999084472656,-0.016216223100471883,0.07225787644769777
230,230,230,230,2020-01-03,61.15999984741211,63.22999954223633,60.02000045776367,-0.032737619955880315,0.018993658463076102
231,231,231,231,2020-01-06,63.02999877929688,63.400001525878906,58.93999862670898,-0.005836005326135485,0.06939260685246262
232,232,232,232,2020-01-07,63.02999877929688,63.650001525878906,60.34999847412109,-0.009740812752847217,0.04440762838337142
233,233,233,233,2020-01-08,64.37000274658203,63.040000915527344,61.869998931884766,0.021097744475557123,0.04040736799510247
234,234,234,234,2020-01-09,64.16000366210938,62.869998931884766,61.93000030517578,0.020518605887400065,0.036008450604629205
235,235,235,235,2020-01-10,64.4800033569336,61.880001068115234,62.900001525878906,0.042016842985448166,0.02511926538514664
236,236,236,236,2020-01-13,63.400001525878906,61.15999984741211,63.22999954223633,0.0366252727935803,0.0026886285762033335
237,237,237,237,2020-01-14,63.16999816894531,63.02999877929688,63.400001525878906,0.002221154884337606,-0.003627813113532996
238,238,238,238,2020-01-15,64.5199966430664,63.02999877929688,63.650001525878906,0.023639503294087483,0.013668422566082361
239,239,239,239,2020-01-16,65.12999725341797,64.37000274658203,63.040000915527344,0.011806656430138007,0.03315349472616891
240,240,240,240,2020-01-17,64.54000091552734,64.16000366210938,62.869998931884766,0.005922650120457895,0.026562780531488528
241,241,241,241,2020-01-21,65.48999786376953,64.4800033569336,61.880001068115234,0.015663685704931485,0.05833866731321713
242,242,242,242,2020-01-22,66.76000213623047,63.400001525878906,61.15999984741211,0.05299685377736241,0.09156315079774013
243,243,243,243,2020-01-23,68.0199966430664,63.16999816894531,63.02999877929688,0.0767769291547229,0.07916861749025705
