,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TMO,TMO_6m,TMO_12m,TMO_6m_ret,TMO_12m_ret
96,96,96,96,2019-06-24,292.45684814453125,282.2745361328125,273.1866455078125,0.03607237178109424,0.07053859679304009
97,97,97,97,2019-06-25,290.4580383300781,282.9374389648437,278.55621337890625,0.02658043203030802,0.04272683350624962
98,98,98,98,2019-06-26,289.171630859375,286.17333984375,280.6031799316406,0.010477184972094378,0.03053582974299074
99,99,99,99,2019-06-27,290.6954650878906,289.7157897949219,281.8788146972656,0.003381504658970247,0.03127815902054931
100,100,100,100,2019-06-28,290.6064147949219,290.2698974609375,282.0469665527344,0.001159325637718478,0.030347599007370052
101,101,101,101,2019-07-01,296.27642822265625,291.3782653808594,283.24420166015625,0.016810323293655838,0.0460105678637559
102,102,102,102,2019-07-02,297.9586181640625,292.45684814453125,282.2745361328125,0.018812245479758127,0.055563219573835365
103,103,103,103,2019-07-03,302.2333984375,290.4580383300781,282.9374389648437,0.04054065838604992,0.06819867863105222
104,104,104,104,2019-07-05,297.5033874511719,289.171630859375,286.17333984375,0.028812496464594828,0.03959155529165659
105,105,105,105,2019-07-08,294.69317626953125,290.6954650878906,289.7157897949219,0.013752230983142155,0.017180238875253107
106,106,106,106,2019-07-09,293.7926940917969,290.6064147949219,290.2698974609375,0.010964242820047598,0.012136279585565513
107,107,107,107,2019-07-10,293.4166564941406,296.27642822265625,291.3782653808594,-0.009652376821440711,0.006995686897294462
108,108,108,108,2019-07-11,292.45684814453125,297.9586181640625,292.45684814453125,-0.01846487963137844,0.0
109,109,109,109,2019-07-12,287.89508056640625,302.2333984375,290.4580383300781,-0.0474412091622588,-0.008823848630277298
110,110,110,110,2019-07-15,285.80712890625,297.5033874511719,289.171630859375,-0.03931470712023921,-0.011634965515552875
111,111,111,111,2019-07-16,283.2145690917969,294.69317626953125,290.6954650878906,-0.03895104502601665,-0.025734477811107048
112,112,112,112,2019-07-17,283.99627685546875,293.7926940917969,290.6064147949219,-0.03334465911962803,-0.022746015238919726
113,113,113,113,2019-07-18,290.65594482421875,293.4166564941406,296.27642822265625,-0.009408844415678241,-0.01897040352536461
114,114,114,114,2019-07-19,286.7868347167969,292.45684814453125,297.9586181640625,-0.019387521488066772,-0.03749441286881727
115,115,115,115,2019-07-22,288.6767883300781,287.89508056640625,302.2333984375,0.0027152522444424676,-0.04485477176747332
116,116,116,116,2019-07-23,290.5469970703125,285.80712890625,297.5033874511719,0.016584149535392667,-0.02338255856666871
117,117,117,117,2019-07-24,285.34210205078125,283.2145690917969,294.69317626953125,0.007512088681761231,-0.03173156004873812
118,118,118,118,2019-07-25,287.5487365722656,283.99627685546875,293.7926940917969,0.012508824961127152,-0.02125293666281669
119,119,119,119,2019-07-26,284.2041015625,290.65594482421875,293.4166564941406,-0.02219752727101676,-0.03139751860618922
120,120,120,120,2019-07-29,285.8962097167969,286.7868347167969,292.45684814453125,-0.0031055295856921017,-0.022432842552184362
121,121,121,121,2019-07-30,280.9386291503906,288.6767883300781,287.89508056640625,-0.0268056161510275,-0.024163147916002825
122,122,122,122,2019-07-31,274.7738342285156,290.5469970703125,285.80712890625,-0.05428781918534087,-0.03860398696126821
123,123,123,123,2019-08-01,274.9024658203125,285.34210205078125,283.2145690917969,-0.036586385799495025,-0.029349137292404626
124,124,124,124,2019-08-02,271.9437866210937,287.5487365722656,283.99627685546875,-0.054268887205665584,-0.042438902255429234
125,125,125,125,2019-08-05,265.6503601074219,284.2041015625,290.65594482421875,-0.06528315866334511,-0.0860315612395941
126,126,126,126,2019-08-06,273.0718994140625,285.8962097167969,286.7868347167969,-0.044856524384978336,-0.04782275070708153
127,127,127,127,2019-08-07,271.9140625,280.9386291503906,288.6767883300781,-0.032122911248205877,-0.058067452970660516
128,128,128,128,2019-08-08,277.5643920898437,274.7738342285156,290.5469970703125,0.010155835504363608,-0.04468332184251422
129,129,129,129,2019-08-09,273.4775390625,274.9024658203125,285.34210205078125,-0.0051833902382814045,-0.04158013452276932
130,130,130,130,2019-08-12,269.1532897949219,271.9437866210937,287.5487365722656,-0.010261300178407429,-0.0639733180421076
131,131,131,131,2019-08-13,272.2901306152344,265.6503601074219,284.2041015625,0.02499439678955273,-0.041920475045099215
132,132,132,132,2019-08-14,266.6596984863281,273.0718994140625,285.8962097167969,-0.023481731153931262,-0.06728494669280172
133,133,133,133,2019-08-15,270.4495544433594,271.9140625,280.9386291503906,-0.005385922460853343,-0.037335822199859536
134,134,134,134,2019-08-16,273.25982666015625,277.5643920898437,274.7738342285156,-0.015508348881776324,-0.0055100136176002845
135,135,135,135,2019-08-19,276.5946655273437,273.4775390625,274.9024658203125,0.011398107777075284,0.006155636698207401
136,136,136,136,2019-08-20,273.2994689941406,269.1532897949219,271.9437866210937,0.015404527295125758,0.004985156638036559
137,137,137,137,2019-08-21,275.3576965332031,272.2901306152344,265.6503601074219,0.011265799135053545,0.036541777778339446
138,138,138,138,2019-08-22,275.2587280273437,266.6596984863281,273.0718994140625,0.032247203420041615,0.008008252104934721
139,139,139,139,2019-08-23,266.5408935546875,270.4495544433594,271.9140625,-0.014452458229101905,-0.019760540870564558
140,140,140,140,2019-08-26,268.0846252441406,273.25982666015625,277.5643920898437,-0.01893875685741342,-0.03415339689045782
141,141,141,141,2019-08-27,270.0735168457031,276.5946655273437,273.4775390625,-0.02357655260345537,-0.012447172913966131
142,142,142,142,2019-08-28,273.1708374023437,273.2994689941406,269.1532897949219,-0.00047066169674736535,0.014926615277424116
143,143,143,143,2019-08-29,282.7791748046875,275.3576965332031,272.2901306152344,0.02695213667503027,0.03852157316812521
144,144,144,144,2019-08-30,284.05572509765625,275.2587280273437,266.6596984863281,0.03195901228403075,0.06523680447429903
145,145,145,145,2019-09-03,280.5626220703125,266.5408935546875,270.4495544433594,0.052606293648325586,0.03739354515768345
146,146,146,146,2019-09-04,282.9078369140625,268.0846252441406,273.25982666015625,0.05529303165529398,0.03530709351545158
147,147,147,147,2019-09-05,290.9428100585937,270.0735168457031,276.5946655273437,0.0772726384157596,0.051874263387887254
148,148,148,148,2019-09-06,291.96209716796875,273.1708374023437,273.2994689941406,0.06878940645464326,0.0682863682191357
149,149,149,149,2019-09-09,288.9637756347656,282.7791748046875,275.3576965332031,0.021870778972142402,0.04941237987121916
150,150,150,150,2019-09-10,286.47021484375,284.05572509765625,275.2587280273437,0.00850005661834019,0.04073072231625141
151,151,151,151,2019-09-11,291.8531799316406,280.5626220703125,266.5408935546875,0.0402425589624642,0.09496586448472932
152,152,152,152,2019-09-12,291.8829040527344,282.9078369140625,268.0846252441406,0.03172434965595583,0.08877151678102013
153,153,153,153,2019-09-13,294.5348815917969,290.9428100585937,270.0735168457031,0.012346314839262629,0.0905729855773636
154,154,154,154,2019-09-16,292.4257507324219,291.96209716796875,273.1708374023437,0.0015880608097782467,0.07048670902493992
155,155,155,155,2019-09-17,289.83154296875,288.9637756347656,282.7791748046875,0.00300303154635273,0.02493948915769173
156,156,156,156,2019-09-18,292.0594177246094,286.47021484375,284.05572509765625,0.019510589901668762,0.028176487638830405
157,157,157,157,2019-09-19,292.3465881347656,291.8531799316406,280.5626220703125,0.0016906041703590446,0.04200119737083119
158,158,158,158,2019-09-20,293.4159240722656,291.8829040527344,282.9078369140625,0.00525217475311357,0.037143146237391456
159,159,159,159,2019-09-23,287.59381103515625,294.5348815917969,290.9428100585937,-0.023566208929577392,-0.011510849925327138
160,160,160,160,2019-09-24,282.35577392578125,292.4257507324219,291.96209716796875,-0.034436012496912194,-0.03290263816902539
161,161,161,161,2019-09-25,279.5536193847656,289.83154296875,288.9637756347656,-0.035461715031798846,-0.032565176134374485
162,162,162,162,2019-09-26,284.0291442871094,292.0594177246094,286.47021484375,-0.02749534153037292,-0.008521201961509517
163,163,163,163,2019-09-27,284.5737609863281,292.3465881347656,291.8531799316406,-0.02658771288568751,-0.024942058013613266
164,164,164,164,2019-09-30,288.4056701660156,293.4159240722656,291.8829040527344,-0.017075603248499993,-0.011913112547662363
165,165,165,165,2019-10-01,284.5737609863281,287.59381103515625,294.5348815917969,-0.0105010954093826,-0.03381983333055305
166,166,166,166,2019-10-02,276.7810974121094,282.35577392578125,292.4257507324219,-0.019743447906743428,-0.053499574784806936
167,167,167,167,2019-10-03,280.1279296875,279.5536193847656,289.83154296875,0.0020543833558595015,-0.033480183633070815
168,168,168,168,2019-10-04,289.42559814453125,284.0291442871094,292.0594177246094,0.018999648331746277,-0.009018095018465178
169,169,169,169,2019-10-07,286.3164978027344,284.5737609863281,292.3465881347656,0.006124024964093477,-0.020626511739044173
170,170,170,170,2019-10-08,269.2558898925781,288.4056701660156,293.4159240722656,-0.06639876484541463,-0.08234056912922394
171,171,171,171,2019-10-09,273.79083251953125,284.5737609863281,287.59381103515625,-0.037891506333624814,-0.04799469941979273
172,172,172,172,2019-10-10,277.90008544921875,276.7810974121094,282.35577392578125,0.004042862925148549,-0.015780405035151546
173,173,173,173,2019-10-11,280.8507080078125,280.1279296875,279.5536193847656,0.0025801722845657515,0.0046398563034222295
174,174,174,174,2019-10-14,281.4547119140625,289.42559814453125,284.0291442871094,-0.027540363677466817,-0.009063972570520828
175,175,175,175,2019-10-15,283.20733642578125,286.3164978027344,284.5737609863281,-0.010859176473635324,-0.004801653377355941
176,176,176,176,2019-10-16,277.801025390625,269.2558898925781,288.4056701660156,0.031736113558949564,-0.0367698900277732
177,177,177,177,2019-10-17,278.8208923339844,273.79083251953125,284.5737609863281,0.018371907372370933,-0.020215738205814904
178,178,178,178,2019-10-18,278.6525573730469,277.90008544921875,276.7810974121094,0.0027077067018952405,0.0067615165140813005
179,179,179,179,2019-10-21,280.75177001953125,280.8507080078125,280.1279296875,-0.00035227964701622927,0.00222698369536789
180,180,180,180,2019-10-22,278.22686767578125,281.4547119140625,289.42559814453125,-0.011468432048374555,-0.03869295093641878
181,181,181,181,2019-10-23,294.01007080078125,283.20733642578125,286.3164978027344,0.03814426035474905,0.02687086862646515
182,182,182,182,2019-10-24,290.5543518066406,277.801025390625,269.2558898925781,0.0459081329814488,0.07910119226197687
183,183,183,183,2019-10-25,293.76251220703125,278.8208923339844,273.79083251953125,0.05358859498645141,0.0729450270621288
184,184,184,184,2019-10-28,296.9508972167969,278.6525573730469,277.90008544921875,0.06566722378669243,0.06855273807052975
185,185,185,185,2019-10-29,295.0199890136719,280.75177001953125,280.8507080078125,0.050821474760953445,0.05045129174274754
186,186,186,186,2019-10-30,298.8916015625,278.22686767578125,281.4547119140625,0.07427296313740417,0.06195273665825707
187,187,187,187,2019-10-31,299.0104064941406,294.01007080078125,283.20733642578125,0.017007361957841027,0.05580035555505747
188,188,188,188,2019-11-01,300.61444091796875,290.5543518066406,277.801025390625,0.03462377709635178,0.08212142304105985
189,189,189,189,2019-11-04,297.8122253417969,293.76251220703125,278.8208923339844,0.013785670282910667,0.06811301997076957
190,190,190,190,2019-11-05,289.75225830078125,296.9508972167969,278.6525573730469,-0.024241849354508127,0.03983347948561833
191,191,191,191,2019-11-06,291.6732788085937,295.0199890136719,280.75177001953125,-0.01134401169313004,0.0389009436638732
192,192,192,192,2019-11-07,290.6534423828125,298.8916015625,278.22686767578125,-0.027562364203682188,0.04466346047324232
193,193,193,193,2019-11-08,291.7524719238281,299.0104064941406,294.01007080078125,-0.024273183851394542,-0.0076786447171833805
194,194,194,194,2019-11-11,290.6434936523437,300.61444091796875,290.5543518066406,-0.033168557156393996,0.0003067992103673589
195,195,195,195,2019-11-12,293.0595397949219,297.8122253417969,293.76251220703125,-0.01595866503270771,-0.002392995644093454
196,196,196,196,2019-11-13,297.06964111328125,289.75225830078125,296.9508972167969,0.025253928495370337,0.0003998772106679205
197,197,197,197,2019-11-14,297.8815612792969,291.6732788085937,295.0199890136719,0.021285057363027438,0.009699587730282122
198,198,198,198,2019-11-15,303.7929382324219,290.6534423828125,298.8916015625,0.045206744299638,0.016398375345106464
199,199,199,199,2019-11-18,298.0301208496094,291.7524719238281,299.0104064941406,0.021517037659993576,-0.003278433202459352
200,200,200,200,2019-11-19,303.4066772460937,290.6434936523437,300.61444091796875,0.04391353624800831,0.009288430454633012
201,201,201,201,2019-11-20,304.307861328125,293.0595397949219,297.8122253417969,0.03838237629484609,0.021811179775689693
202,202,202,202,2019-11-21,302.3076477050781,297.06964111328125,289.75225830078125,0.017632251387813325,0.0433314634989439
203,203,203,203,2019-11-22,304.743408203125,297.8815612792969,291.6732788085937,0.02303548730696492,0.044810856338706184
204,204,204,204,2019-11-25,307.5455627441406,303.7929382324219,290.6534423828125,0.012352573215009155,0.05811773713342072
205,205,205,205,2019-11-26,310.3676147460937,298.0301208496094,291.7524719238281,0.0413968019786497,0.06380457618582125
206,206,206,206,2019-11-27,312.3182678222656,303.4066772460937,290.6434936523437,0.029371768139907273,0.07457512259279553
207,207,207,207,2019-11-29,310.8627014160156,304.307861328125,293.0595397949219,0.021540160215653303,0.06074929904534798
208,208,208,208,2019-12-02,309.96160888671875,302.3076477050781,297.06964111328125,0.025318450392322056,0.04339712306220278
209,209,209,209,2019-12-03,309.8131103515625,304.743408203125,297.8815612792969,0.016635969842072162,0.0400546748211732
210,210,210,210,2019-12-04,312.5361022949219,307.5455627441406,303.7929382324219,0.016226992534869034,0.02878001086322457
211,211,211,211,2019-12-05,312.8925476074219,310.3676147460937,298.0301208496094,0.008135297438792932,0.0498688747145537
212,212,212,212,2019-12-06,316.97198486328125,312.3182678222656,303.4066772460937,0.014900559847059514,0.04470998377594948
213,213,213,213,2019-12-09,313.3182678222656,310.8627014160156,304.307861328125,0.007899199212593189,0.029609509444861182
214,214,214,214,2019-12-10,313.9717712402344,309.96160888671875,302.3076477050781,0.012937609815353746,0.03858362043998098
215,215,215,215,2019-12-11,314.9519958496094,309.8131103515625,304.743408203125,0.016587049825669054,0.033498961328410015
216,216,216,216,2019-12-12,316.219482421875,312.5361022949219,307.5455627441406,0.011785454863954659,0.028203689886921124
217,217,217,217,2019-12-13,317.3482666015625,312.8925476074219,310.3676147460937,0.014240412653519385,0.02249156008489983
218,218,218,218,2019-12-16,318.48760986328125,316.97198486328125,312.3182678222656,0.004781573995107813,0.019753381971644668
219,219,219,219,2019-12-17,316.8330993652344,313.3182678222656,310.8627014160156,0.011218086859086762,0.0192058999745639
220,220,220,220,2019-12-18,316.6448974609375,313.9717712402344,309.96160888671875,0.008513906234767221,0.021561665646990802
221,221,221,221,2019-12-19,320.2610778808594,314.9519958496094,309.8131103515625,0.016856797547601943,0.033723451914094094
222,222,222,222,2019-12-20,323.6990051269531,316.219482421875,312.5361022949219,0.0236529471485869,0.03571716275356085
223,223,223,223,2019-12-23,325.0067749023437,317.3482666015625,312.8925476074219,0.02413281907222964,0.0387168930278301
224,224,224,224,2019-12-24,323.4909362792969,318.48760986328125,316.97198486328125,0.015709642262577983,0.020566333074601095
225,225,225,225,2019-12-26,322.6983642578125,316.8330993652344,313.3182678222656,0.018512159570224895,0.02993791744331964
226,226,226,226,2019-12-27,323.5305480957031,316.6448974609375,313.9717712402344,0.021745654801259118,0.030444701502017724
227,227,227,227,2019-12-30,322.0345764160156,320.2610778808594,314.9519958496094,0.005537664916671625,0.022487809760660227
228,228,228,228,2019-12-31,321.8660888671875,323.6990051269531,316.219482421875,-0.005662409308446192,0.017856605172034357
229,229,229,229,2020-01-02,323.35223388671875,325.0067749023437,317.3482666015625,-0.005090789310844612,0.018919174664011607
230,230,230,230,2020-01-03,319.8350524902344,323.4909362792969,318.48760986328125,-0.011301348443055192,0.004230753678397647
231,231,231,231,2020-01-06,322.1335754394531,322.6983642578125,316.8330993652344,-0.001750206635408147,0.016729552830301087
232,232,232,232,2020-01-07,323.9565734863281,323.5305480957031,316.6448974609375,0.0013168011278459346,0.023091090631872868
233,233,233,233,2020-01-08,324.4717712402344,322.0345764160156,320.2610778808594,0.007568115359980254,0.013147689963566078
234,234,234,234,2020-01-09,326.5622863769531,321.8660888671875,323.6990051269531,0.01459053212562389,0.00884550525225447
235,235,235,235,2020-01-10,325.6904602050781,323.35223388671875,325.0067749023437,0.007231205086334791,0.0021036032339321054
236,236,236,236,2020-01-13,328.949951171875,319.8350524902344,323.4909362792969,0.028498748372550287,0.016875325643946004
237,237,237,237,2020-01-14,329.7228088378906,322.1335754394531,322.6983642578125,0.02355927471417507,0.021767834479836656
238,238,238,238,2020-01-15,332.1005859375,323.9565734863281,323.5305480957031,0.02513921036862543,0.026489114837037864
239,239,239,239,2020-01-16,333.6263122558594,324.4717712402344,322.0345764160156,0.02821367473858638,0.035995314443717286
240,240,240,240,2020-01-17,336.0536193847656,326.5622863769531,321.8660888671875,0.02906438803180289,0.04407898504471652
241,241,241,241,2020-01-21,334.1414794921875,325.6904602050781,323.35223388671875,0.025948009904213976,0.03336685037174836
242,242,242,242,2020-01-22,336.9057006835937,328.949951171875,319.8350524902344,0.02418528862331959,0.05337328745066339
243,243,243,243,2020-01-23,332.2789306640625,329.7228088378906,322.1335754394531,0.007752335469847882,0.03149424958503366
244,244,244,244,2020-01-24,330.5946044921875,332.1005859375,323.9565734863281,-0.004534714809554474,0.020490496409511838
245,245,245,245,2020-01-27,327.8997802734375,333.6263122558594,324.4717712402344,-0.017164509428831187,0.010564891423682887
