,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FDS,FDS_6m,FDS_12m,FDS_6m_ret,FDS_12m_ret
86,86,86,86,2019-06-10,285.006591796875,266.8939514160156,268.4417724609375,0.06786455925569723,0.06170730875481745
87,87,87,87,2019-06-11,283.0111694335937,265.6371765136719,266.1070251464844,0.06540497511660459,0.06352385577871944
88,88,88,88,2019-06-12,289.23736572265625,273.3984375,268.0877685546875,0.05793349942848969,0.07889057110658304
89,89,89,89,2019-06-13,284.8147277832031,275.2882995605469,264.5282897949219,0.034605278313185384,0.07668910574369381
90,90,90,90,2019-06-14,284.2871398925781,277.9361572265625,266.04010009765625,0.022850509013976783,0.06858755423796592
91,91,91,91,2019-06-17,283.6252136230469,280.28662109375,266.9418640136719,0.011911351730842012,0.062498063655240355
92,92,92,92,2019-06-18,288.191650390625,285.006591796875,266.8939514160156,0.011175385711850394,0.07979835759339493
93,93,93,93,2019-06-19,289.774658203125,283.0111694335937,265.6371765136719,0.023898310384948607,0.09086635389760978
94,94,94,94,2019-06-20,289.0168151855469,289.23736572265625,273.3984375,-0.0007625243597358944,0.05712679936419485
95,95,95,95,2019-06-21,285.9660339355469,284.8147277832031,275.2882995605469,0.0040422985191275185,0.038787461697592285
96,96,96,96,2019-06-24,281.4090576171875,284.2871398925781,277.9361572265625,-0.010123856733294856,0.012495317001141482
97,97,97,97,2019-06-25,273.6574401855469,283.6252136230469,280.28662109375,-0.0351441725161562,-0.023651435385443564
98,98,98,98,2019-06-26,277.57159423828125,288.191650390625,285.006591796875,-0.03685067259217589,-0.02608710736028408
99,99,99,99,2019-06-27,273.8109130859375,289.774658203125,283.0111694335937,-0.055090204285556665,-0.032508456701794475
100,100,100,100,2019-06-28,274.9142150878906,289.0168151855469,289.23736572265625,-0.04879508511849895,-0.049520402037196654
101,101,101,101,2019-07-01,275.0868835449219,285.9660339355469,284.8147277832031,-0.03804350552022906,-0.03415499020712842
102,102,102,102,2019-07-02,280.929443359375,281.4090576171875,284.2871398925781,-0.001704331274457238,-0.01181093360210339
103,103,103,103,2019-07-03,284.0280456542969,273.6574401855469,283.6252136230469,0.03789630372087993,0.001420296969032453
104,104,104,104,2019-07-05,283.44293212890625,277.57159423828125,288.191650390625,0.021152517089283895,-0.016477639984649683
105,105,105,105,2019-07-08,277.9361572265625,273.8109130859375,289.774658203125,0.0150660325920986,-0.040854162506729574
106,106,106,106,2019-07-09,279.1833801269531,274.9142150878906,289.0168151855469,0.015529080726864652,-0.034023747207513666
107,107,107,107,2019-07-10,279.6341552734375,275.0868835449219,285.9660339355469,0.016530310969090856,-0.022142065527742005
108,108,108,108,2019-07-11,282.502685546875,280.929443359375,281.4090576171875,0.005600132790237522,0.0038862570343247693
109,109,109,109,2019-07-12,284.4693603515625,284.0280456542969,273.6574401855469,0.001553771551851435,0.039508957471373174
110,110,110,110,2019-07-15,282.3587951660156,283.44293212890625,277.57159423828125,-0.0038248862116539994,0.017246724906673228
111,111,111,111,2019-07-16,271.55645751953125,277.9361572265625,273.8109130859375,-0.022953831450690965,-0.008233622031342036
112,112,112,112,2019-07-17,271.27813720703125,279.1833801269531,274.9142150878906,-0.0283155928419776,-0.013226227242185029
113,113,113,113,2019-07-18,273.99322509765625,279.6341552734375,275.0868835449219,-0.020172536399444163,-0.003975683730071511
114,114,114,114,2019-07-19,268.4384155273437,282.502685546875,280.929443359375,-0.04978455334789256,-0.0444632206673059
115,115,115,115,2019-07-22,269.378662109375,284.4693603515625,284.0280456542969,-0.05304858921726263,-0.05157724305420275
116,116,116,116,2019-07-23,266.6828918457031,282.3587951660156,283.44293212890625,-0.055517673218203445,-0.05913021064706203
117,117,117,117,2019-07-24,267.5366516113281,271.55645751953125,277.9361572265625,-0.014802836746808046,-0.03741688637782059
118,118,118,118,2019-07-25,266.519775390625,271.27813720703125,279.1833801269531,-0.01754052820251717,-0.04535945058967905
119,119,119,119,2019-07-26,272.0360717773437,273.99322509765625,279.6341552734375,-0.007143071948640278,-0.027171514469196745
120,120,120,120,2019-07-29,270.6258239746094,268.4384155273437,282.502685546875,0.008148641627795827,-0.04204158820392856
121,121,121,121,2019-07-30,265.1863098144531,269.378662109375,284.4693603515625,-0.015563045202220405,-0.06778603682758078
122,122,122,122,2019-07-31,266.0304260253906,266.6828918457031,282.3587951660156,-0.0024465979643343294,-0.057828441756257565
123,123,123,123,2019-08-01,268.0738525390625,267.5366516113281,271.55645751953125,0.0020079526468574915,-0.01282460749517722
124,124,124,124,2019-08-02,267.26806640625,266.519775390625,271.27813720703125,0.002807637874256308,-0.01478213777957671
125,125,125,125,2019-08-05,258.9024658203125,272.0360717773437,273.99322509765625,-0.04827891342211699,-0.055077125618581024
126,126,126,126,2019-08-06,263.718505859375,270.6258239746094,268.4384155273437,-0.02552349961946876,-0.017582839843159115
127,127,127,127,2019-08-07,263.49786376953125,265.1863098144531,269.378662109375,-0.006367018139447955,-0.021830973150560817
128,128,128,128,2019-08-08,270.088623046875,266.0304260253906,266.6828918457031,0.015254634900659925,0.012770714977631048
129,129,129,129,2019-08-09,266.98980712890625,268.0738525390625,267.5366516113281,-0.004043831205053028,-0.002043998379767098
130,130,130,130,2019-08-12,262.8166198730469,267.26806640625,266.519775390625,-0.01665536250947719,-0.01389448686181205
131,131,131,131,2019-08-13,267.89166259765625,258.9024658203125,272.0360717773437,0.03472039846689823,-0.015234778066783639
132,132,132,132,2019-08-14,258.7489013671875,263.718505859375,270.6258239746094,-0.018844352526543928,-0.04388687832147231
133,133,133,133,2019-08-15,261.0897216796875,263.49786376953125,265.1863098144531,-0.009139133256693244,-0.01544796236891699
134,134,134,134,2019-08-16,265.7714538574219,270.088623046875,266.0304260253906,-0.01598426894384164,-0.0009734682300739372
135,135,135,135,2019-08-19,266.1552429199219,266.98980712890625,268.0738525390625,-0.0031258279780749243,-0.007157018862408604
136,136,136,136,2019-08-20,264.6585693359375,262.8166198730469,267.26806640625,0.0070084968895056665,-0.009763594676312826
137,137,137,137,2019-08-21,266.3758239746094,267.89166259765625,258.9024658203125,-0.0056584016402313475,0.02886553486703236
138,138,138,138,2019-08-22,264.6010437011719,258.7489013671875,263.718505859375,0.022617071234168007,0.0033465146441693516
139,139,139,139,2019-08-23,258.6529541015625,261.0897216796875,263.49786376953125,-0.009333065899524318,-0.018386903023268397
140,140,140,140,2019-08-26,260.51416015625,265.7714538574219,270.088623046875,-0.019781258012729452,-0.03544933800844807
141,141,141,141,2019-08-27,262.6055908203125,266.1552429199219,266.98980712890625,-0.01333677315790227,-0.016420912677303057
142,142,142,142,2019-08-28,264.74493408203125,264.6585693359375,262.8166198730469,0.0003263251453011762,0.007337109083572546
143,143,143,143,2019-08-29,260.5126647949219,266.3758239746094,267.89166259765625,-0.022010853283165654,-0.027544708675076635
144,144,144,144,2019-08-30,261.71502685546875,264.6010437011719,258.7489013671875,-0.010907050120945283,0.011463335583682621
145,145,145,145,2019-09-03,260.01251220703125,258.6529541015625,261.0897216796875,0.005256302253307643,-0.004125821061534585
146,146,146,146,2019-09-04,260.6185913085937,260.51416015625,265.7714538574219,0.00040086555095908416,-0.01938832208666219
147,147,147,147,2019-09-05,263.3983154296875,262.6055908203125,266.1552429199219,0.0030186890039116676,-0.010358343724470087
148,148,148,148,2019-09-06,265.1104431152344,264.74493408203125,264.6585693359375,0.0013806082238003725,0.0017073838962806676
149,149,149,149,2019-09-09,258.5312194824219,260.5126647949219,266.3758239746094,-0.007605946198661062,-0.029449386115968368
150,150,150,150,2019-09-10,259.5315856933594,261.71502685546875,264.6010437011719,-0.008342819242531219,-0.019158873815848243
151,151,151,151,2019-09-11,263.5137939453125,260.01251220703125,258.6529541015625,0.013465820196735034,0.018792902871085593
152,152,152,152,2019-09-12,266.1011962890625,260.6185913085937,260.51416015625,0.021036891316694062,0.021446189832681428
153,153,153,153,2019-09-13,266.8803100585937,263.3983154296875,262.6055908203125,0.013219502270642502,0.01627809684069592
154,154,154,154,2019-09-16,266.83221435546875,265.1104431152344,264.74493408203125,0.006494543255264995,0.007884117898893317
155,155,155,155,2019-09-17,270.35272216796875,258.5312194824219,260.5126647949219,0.04572562922657264,0.03777189635211431
156,156,156,156,2019-09-18,272.2090148925781,259.5315856933594,261.71502685546875,0.04884734613457553,0.04009700231276603
157,157,157,157,2019-09-19,274.1424255371094,263.5137939453125,260.01251220703125,0.0403342513219731,0.05434320529477965
158,158,158,158,2019-09-20,271.526123046875,266.1011962890625,260.6185913085937,0.020386705634797275,0.04185246986223601
159,159,159,159,2019-09-23,263.0136413574219,266.8803100585937,263.3983154296875,-0.014488400063395024,-0.0014604272302884969
160,160,160,160,2019-09-24,258.0888671875,266.83221435546875,265.1104431152344,-0.03276720987039827,-0.026485474676990917
161,161,161,161,2019-09-25,260.6570129394531,270.35272216796875,258.5312194824219,-0.03586318329168414,0.008222579312808342
162,162,162,162,2019-09-26,236.3409576416016,272.2090148925781,259.5315856933594,-0.13176660319325262,-0.08935570593383524
163,163,163,163,2019-09-27,232.8878326416016,274.1424255371094,263.5137939453125,-0.15048598484776787,-0.11622147305907926
164,164,164,164,2019-09-30,233.7053985595703,271.526123046875,266.1011962890625,-0.1392894505431269,-0.12174239793458508
165,165,165,165,2019-10-01,230.91598510742188,263.0136413574219,266.8803100585937,-0.12203799044164765,-0.13475825527659135
166,166,166,166,2019-10-02,226.98193359375,258.0888671875,266.83221435546875,-0.12052799461183661,-0.14934583838753057
167,167,167,167,2019-10-03,229.107650756836,260.6570129394531,270.35272216796875,-0.12103784136414386,-0.15256022236575595
168,168,168,168,2019-10-04,231.8489990234375,236.3409576416016,272.2090148925781,-0.01900626392897975,-0.14826847628491624
169,169,169,169,2019-10-07,230.31002807617188,232.8878326416016,274.1424255371094,-0.011068867515276248,-0.15988914293385836
170,170,170,170,2019-10-08,225.34678649902344,233.7053985595703,271.526123046875,-0.03576559254542122,-0.17007327335454714
171,171,171,171,2019-10-09,231.73361206054688,230.91598510742188,263.0136413574219,0.0035407984109225854,-0.118929303953353
172,172,172,172,2019-10-10,232.22412109375,226.98193359375,258.0888671875,0.02309517509610437,-0.10021643465527486
173,173,173,173,2019-10-11,235.94656372070312,229.107650756836,260.6570129394531,0.02985021644312358,-0.09480063068354838
174,174,174,174,2019-10-14,234.7154235839844,231.8489990234375,236.3409576416016,0.012363325149646887,-0.00687791940016691
175,175,175,175,2019-10-15,236.812255859375,230.31002807617188,232.8878326416016,0.028232499633288333,0.016851130319946117
176,176,176,176,2019-10-16,239.45738220214844,225.34678649902344,233.7053985595703,0.06261724838568372,0.024612112848184653
177,177,177,177,2019-10-17,242.1698760986328,231.73361206054688,230.91598510742188,0.045035607675934175,0.048735868094950785
178,178,178,178,2019-10-18,240.2172698974609,232.22412109375,226.98193359375,0.03441997655568274,0.058310087037144465
179,179,179,179,2019-10-21,240.4769744873047,235.94656372070312,229.107650756836,0.019201003376189574,0.049624373926017595
180,180,180,180,2019-10-22,241.0829620361328,234.7154235839844,231.8489990234375,0.02712876024472255,0.03982748707818162
181,181,181,181,2019-10-23,243.362548828125,236.812255859375,230.31002807617188,0.02766027858220199,0.05667369702041891
182,182,182,182,2019-10-24,243.56455993652344,239.45738220214844,225.34678649902344,0.017152019689698816,0.08084328035260868
183,183,183,183,2019-10-25,244.3821716308593,242.1698760986328,231.73361206054688,0.009135304389904508,0.054582326050342855
184,184,184,184,2019-10-28,248.05653381347656,240.2172698974609,232.22412109375,0.03263405632476757,0.06817729633406566
185,185,185,185,2019-10-29,246.5559844970703,240.4769744873047,235.94656372070312,0.02527896911014471,0.044965354057564744
186,186,186,186,2019-10-30,244.00704956054688,241.0829620361328,234.7154235839844,0.012128967969025517,0.03958677207779582
187,187,187,187,2019-10-31,243.85313415527344,243.362548828125,236.812255859375,0.0020158620523609283,0.029731899940514506
188,188,188,188,2019-11-01,246.1135406494141,243.56455993652344,239.45738220214844,0.010465318573256166,0.027796839613182467
189,189,189,189,2019-11-04,245.78651428222656,244.3821716308593,242.1698760986328,0.0057465020545302,0.014934302489880036
190,190,190,190,2019-11-05,245.5652618408203,248.05653381347656,240.2172698974609,-0.010043162074213074,0.022263145133746054
191,191,191,191,2019-11-06,247.1812286376953,246.5559844970703,240.4769744873047,0.002535911435694427,0.027878985772687992
192,192,192,192,2019-11-07,243.15098571777344,244.00704956054688,241.0829620361328,-0.0035083570098289885,0.008578058209400385
193,193,193,193,2019-11-08,237.31246948242188,243.85313415527344,243.362548828125,-0.026822147254776718,-0.024860354951229624
194,194,194,194,2019-11-11,238.8514709472656,246.1135406494141,243.56455993652344,-0.029506989672271722,-0.01935047114607369
195,195,195,195,2019-11-12,241.24644470214844,245.78651428222656,244.3821716308593,-0.01847159757050365,-0.012831242589362857
196,196,196,196,2019-11-13,245.19015502929688,245.5652618408203,248.05653381347656,-0.0015275239205722047,-0.01155534482447873
197,197,197,197,2019-11-14,250.05723571777344,247.1812286376953,246.5559844970703,0.011635216379208169,0.01420063369317548
198,198,198,198,2019-11-15,245.0362548828125,243.15098571777344,244.00704956054688,0.007753491763456299,0.004217932736448438
199,199,199,199,2019-11-18,243.1990509033203,237.31246948242188,243.85313415527344,0.024805192216561744,-0.0026822835565305514
200,200,200,200,2019-11-19,249.89366149902344,238.8514709472656,246.1135406494141,0.04623036445187223,0.015359255893173662
201,201,201,201,2019-11-20,251.9136657714844,241.24644470214844,245.78651428222656,0.04421711201798684,0.024928753748557186
202,202,202,202,2019-11-21,248.05653381347656,245.19015502929688,245.5652618408203,0.011690431795017275,0.010145050460236282
203,203,203,203,2019-11-22,250.23995971679688,250.05723571777344,247.1812286376953,0.0007307287009670205,0.012374447266725541
204,204,204,204,2019-11-25,250.942138671875,245.0362548828125,243.15098571777344,0.02410208151396609,0.032042448567923154
205,205,205,205,2019-11-26,252.029037475586,243.1990509033203,237.31246948242188,0.036307652268659174,0.06201346277867703
206,206,206,206,2019-11-27,252.5595245361328,249.89366149902344,238.8514709472656,0.010667989820621226,0.05739153932986962
207,207,207,207,2019-11-29,250.4376220703125,251.9136657714844,241.24644470214844,-0.00585932365618802,0.03809870599134357
208,208,208,208,2019-12-02,250.91021728515625,248.05653381347656,245.19015502929688,0.0115041657150039,0.023329086174670888
209,209,209,209,2019-12-03,250.64010620117188,250.23995971679688,250.05723571777344,0.0015990511060977042,0.0023309482796023406
210,210,210,210,2019-12-04,254.24745178222656,250.942138671875,245.0362548828125,0.013171614491870987,0.03759115933199064
211,211,211,211,2019-12-05,254.4210662841797,252.029037475586,243.1990509033203,0.009491084172495112,0.046143335424941645
212,212,212,212,2019-12-06,259.928466796875,252.5595245361328,249.89366149902344,0.029177051525878683,0.040156301835173824
213,213,213,213,2019-12-09,260.275634765625,250.4376220703125,251.9136657714844,0.03928328584972096,0.033193788707460925
214,214,214,214,2019-12-10,260.7868957519531,250.91021728515625,248.05653381347656,0.03936339689017987,0.05132040564611384
215,215,215,215,2019-12-11,261.9635925292969,250.64010620117188,250.23995971679688,0.04517826974999917,0.04684956321831235
216,216,216,216,2019-12-12,260.4589538574219,254.24745178222656,250.942138671875,0.02443093148684028,0.03792434078993323
217,217,217,217,2019-12-13,261.6549377441406,254.4210662841797,252.029037475586,0.028432674878742015,0.03819361596176041
218,218,218,218,2019-12-16,261.9635925292969,259.928466796875,252.5595245361328,0.007829560792247614,0.03723505581678688
219,219,219,219,2019-12-17,259.0603942871094,260.275634765625,250.4376220703125,-0.004669052020985109,0.03443081812354842
220,220,220,220,2019-12-18,259.55230712890625,260.7868957519531,250.91021728515625,-0.004734089952975085,0.03444295707547207
221,221,221,221,2019-12-19,260.24676513671875,261.9635925292969,250.64010620117188,-0.006553687006663478,0.03832849850389164
222,222,222,222,2019-12-20,255.59780883789065,260.4589538574219,254.24745178222656,-0.01866376620015242,0.005311192093365502
223,223,223,223,2019-12-23,258.2405090332031,261.6549377441406,254.4210662841797,-0.01304935706688748,0.015012289684995128
224,224,224,224,2019-12-24,257.5846862792969,261.9635925292969,259.928466796875,-0.01671570544487122,-0.009017021284589477
225,225,225,225,2019-12-26,259.3979797363281,259.0603942871094,260.275634765625,0.0013031148591731156,-0.003372021472878961
226,226,226,226,2019-12-27,261.4812927246094,259.55230712890625,260.7868957519531,0.007431972449180035,0.002662698870102398
227,227,227,227,2019-12-30,258.1923217773437,260.24676513671875,261.9635925292969,-0.007894212857154081,-0.014396163663587758
228,228,228,228,2019-12-31,258.7807006835937,255.59780883789065,260.4589538574219,0.012452735256904157,-0.006443445882635568
229,229,229,229,2020-01-02,259.1954345703125,258.2405090332031,261.6549377441406,0.003697814648385034,-0.009399796522216453
230,230,230,230,2020-01-03,259.1375427246094,257.5846862792969,261.9635925292969,0.006028527812514284,-0.010787948727537189
231,231,231,231,2020-01-06,257.68115234375,259.3979797363281,259.0603942871094,-0.006618507184686817,-0.0053240170005717236
232,232,232,232,2020-01-07,257.55572509765625,261.4812927246094,259.55230712890625,-0.015012804878119956,-0.0076924071811791395
233,233,233,233,2020-01-08,259.5426940917969,258.1923217773437,260.24676513671875,0.0052301025265100165,-0.0027053978732530792
234,234,234,234,2020-01-09,259.2532958984375,258.7807006835937,255.59780883789065,0.001826238253453294,0.014301715171843643
235,235,235,235,2020-01-10,255.4820251464844,259.1954345703125,258.2405090332031,-0.014326677589765802,-0.01068184033963493
236,236,236,236,2020-01-13,257.5171203613281,259.1375427246094,257.5846862792969,-0.00625313625437629,-0.00026230564768703335
237,237,237,237,2020-01-14,258.6648864746094,257.68115234375,259.3979797363281,0.0038176409951282686,-0.002826133273913345
238,238,238,238,2020-01-15,261.8767395019531,257.55572509765625,261.4812927246094,0.0167770077821352,0.001512332959743512
239,239,239,239,2020-01-16,266.5836486816406,259.5426940917969,258.1923217773437,0.027128309715986232,0.03250029608368177
240,240,240,240,2020-01-17,265.9374084472656,259.2532958984375,258.7807006835937,0.025782170003526783,0.027655492642097323
241,241,241,241,2020-01-21,266.9791259765625,255.4820251464844,259.1954345703125,0.045001603629398534,0.030030202573411824
242,242,242,242,2020-01-22,269.33251953125,257.5171203613281,259.1375427246094,0.04588199477123478,0.03934195215193137
243,243,243,243,2020-01-23,270.17169189453125,258.6648864746094,257.68115234375,0.044485378656338836,0.048472848856709216
244,244,244,244,2020-01-24,266.7476501464844,261.8767395019531,257.55572509765625,0.01860001256237931,0.035689072900021435
245,245,245,245,2020-01-27,264.5387878417969,266.5836486816406,259.5426940917969,-0.0076706161460253774,0.019249602719439096
