,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GWW,GWW_6m,GWW_12m,GWW_6m_ret,GWW_12m_ret
244,244,244,244,2020-01-24,310.9368591308594,320.6430358886719,319.2915344238281,-0.030270973236364074,-0.026166291279989706
245,245,245,245,2020-01-27,304.4346008300781,322.4103698730469,322.6654663085937,-0.05575431413712573,-0.05650082634216502
246,246,246,246,2020-01-28,305.69158935546875,321.4746398925781,324.32891845703125,-0.049095787283200076,-0.05746428406763138
247,247,247,247,2020-01-29,309.5097961425781,316.0876770019531,322.5710144042969,-0.02081030466535505,-0.040490985483737196
248,248,248,248,2020-01-30,295.38995361328125,312.8932800292969,325.5292053222656,-0.05594024395275199,-0.09258540006924199
249,249,249,249,2020-01-31,286.05242919921875,314.2825927734375,321.5975341796875,-0.08982413987709947,-0.11052667139110739
250,250,250,250,2020-02-03,286.5817565917969,310.9368591308594,320.6430358886719,-0.07832812940588862,-0.10622803393335245
251,251,251,251,2020-02-04,291.2221374511719,304.4346008300781,322.4103698730469,-0.043400005593585145,-0.09673458218529307
252,252,252,252,2020-02-05,297.7622375488281,305.69158935546875,321.4746398925781,-0.02593905780449879,-0.07376134662340261
253,253,253,253,2020-02-06,292.96112060546875,309.5097961425781,316.0876770019531,-0.0534673724171435,-0.07316500477284182
254,254,254,254,2020-02-07,284.5674743652344,295.38995361328125,312.8932800292969,-0.03663793949544891,-0.09052864817489947
255,255,255,255,2020-02-10,283.1147766113281,286.05242919921875,314.2825927734375,-0.010269629928032264,-0.09917130912999017
256,256,256,256,2020-02-11,285.6783447265625,286.5817565917969,310.9368591308594,-0.0031523704648135364,-0.08123358058899899
257,257,257,257,2020-02-12,295.2589416503906,291.2221374511719,304.4346008300781,0.013861598004017095,-0.030140001020478424
258,258,258,258,2020-02-13,289.94171142578125,297.7622375488281,305.69158935546875,-0.026264331526473117,-0.05152211731731027
259,259,259,259,2020-02-14,292.1160888671875,292.96112060546875,309.5097961425781,-0.0028844501158884484,-0.056197598564467044
260,260,260,260,2020-02-18,292.61932373046875,284.5674743652344,295.38995361328125,0.028295044552070214,-0.00937956707369858
261,261,261,261,2020-02-19,291.6318054199219,283.1147766113281,286.05242919921875,0.030083307238626622,0.019504732878242503
262,262,262,262,2020-02-20,294.6227722167969,285.6783447265625,286.5817565917969,0.03130943473785375,0.028058365335702495
263,263,263,263,2020-02-21,288.0047302246094,295.2589416503906,291.2221374511719,-0.024568981332903306,-0.01104794867149117
264,264,264,264,2020-02-24,281.0923156738281,289.94171142578125,297.7622375488281,-0.03052129239506951,-0.05598400257946212
265,265,265,265,2020-02-25,270.41033935546875,292.1160888671875,292.96112060546875,-0.07430521747669783,-0.07697533789942446
266,266,266,266,2020-02-26,270.46728515625,292.61932373046875,284.5674743652344,-0.07570258276798891,-0.049549546168045855
267,267,267,267,2020-02-27,265.66278076171875,291.6318054199219,283.1147766113281,-0.08904729928483013,-0.06164282930935894
268,268,268,268,2020-02-28,263.5263671875,294.6227722167969,285.6783447265625,-0.10554650882999206,-0.0775416756221593
269,269,269,269,2020-03-02,274.2937927246094,288.0047302246094,295.2589416503906,-0.04760663996493075,-0.07100597464921354
270,270,270,270,2020-03-03,271.4262390136719,281.0923156738281,289.94171142578125,-0.03438755213562117,-0.06385929199720863
271,271,271,271,2020-03-04,279.7914733886719,270.41033935546875,292.1160888671875,0.03469221648685239,-0.0421908136806497
272,272,272,272,2020-03-05,275.6801147460937,270.46728515625,292.61932373046875,0.019273420025021526,-0.0578882104176337
273,273,273,273,2020-03-06,270.2583312988281,265.66278076171875,291.6318054199219,0.01729843572341161,-0.07328924254444058
274,274,274,274,2020-03-09,242.9125823974609,263.5263671875,294.6227722167969,-0.07822285492734893,-0.17551321450904434
275,275,275,275,2020-03-10,265.5013732910156,274.2937927246094,288.0047302246094,-0.032054751754522326,-0.07813537269351034
276,276,276,276,2020-03-11,260.74432373046875,271.4262390136719,281.0923156738281,-0.03935476290729978,-0.07238900108166113
277,277,277,277,2020-03-12,233.7593231201172,279.7914733886719,270.41033935546875,-0.16452306323362897,-0.13553851647355786
278,278,278,278,2020-03-13,252.5880889892578,275.6801147460937,270.46728515625,-0.08376384266273262,-0.06610483836025971
279,279,279,279,2020-03-16,217.9405059814453,270.2583312988281,265.66278076171875,-0.1935845051138657,-0.17963477850921483
280,280,280,280,2020-03-17,233.98716735839844,242.9125823974609,263.5263671875,-0.036743321202103996,-0.11209200864551183
281,281,281,281,2020-03-18,223.9794311523437,265.5013732910156,274.2937927246094,-0.1563906868879349,-0.1834323739975452
282,282,282,282,2020-03-19,223.11534118652344,260.74432373046875,271.4262390136719,-0.14431371699904139,-0.1779890477895727
283,283,283,283,2020-03-20,202.9857788085937,233.7593231201172,279.7914733886719,-0.13164627575393228,-0.2745104904372253
284,284,284,284,2020-03-23,198.91241455078125,252.5880889892578,275.6801147460937,-0.21250279319686882,-0.2784665853248678
285,285,285,285,2020-03-24,226.63800048828125,217.9405059814453,270.2583312988281,0.03990765492476389,-0.1614023538179673
286,286,286,286,2020-03-25,225.30870056152344,233.98716735839844,242.9125823974609,-0.03708949894496638,-0.07247002877411046
287,287,287,287,2020-03-26,236.4464263916016,223.9794311523437,265.5013732910156,0.05566133986106192,-0.10943426220084729
288,288,288,288,2020-03-27,234.67086791992188,223.11534118652344,260.74432373046875,0.051791717557144956,-0.09999625471233264
289,289,289,289,2020-03-30,242.2574462890625,202.9857788085937,233.7593231201172,0.1934700436206429,0.036354157154102174
290,290,290,290,2020-03-31,235.9526824951172,198.91241455078125,252.5880889892578,0.18621395767572757,-0.06585982165947701
291,291,291,291,2020-04-01,224.5775756835937,226.63800048828125,217.9405059814453,-0.009091259189758394,0.03045358490042882
292,292,292,292,2020-04-02,227.58750915527344,225.30870056152344,233.98716735839844,0.010114161539570565,-0.02735046658914686
293,293,293,293,2020-04-03,226.7044677734375,236.4464263916016,223.9794311523437,-0.04120154728847325,0.01216645924616322
294,294,294,294,2020-04-06,238.4973297119141,234.67086791992188,223.11534118652344,0.01630565321511468,0.06894186855816153
295,295,295,295,2020-04-07,244.9065399169922,242.2574462890625,202.9857788085937,0.010935034891636608,0.2065206801897579
296,296,296,296,2020-04-08,256.74688720703125,235.9526824951172,198.91241455078125,0.0881287065356604,0.2907534594402361
297,297,297,297,2020-04-09,265.7386779785156,224.5775756835937,226.63800048828125,0.18328233426525897,0.17252480786979119
298,298,298,298,2020-04-13,260.5069580078125,227.58750915527344,225.30870056152344,0.1446452354732679,0.15622236229034447
299,299,299,299,2020-04-14,273.1069641113281,226.7044677734375,236.4464263916016,0.204682760748518,0.1550479670139293
300,300,300,300,2020-04-15,265.3209533691406,238.4973297119141,234.67086791992188,0.1124692829459657,0.1306088212861498
301,301,301,301,2020-04-16,265.7862243652344,244.9065399169922,242.2574462890625,0.08525572430739947,0.09712303351904916
302,302,302,302,2020-04-17,266.071044921875,256.74688720703125,235.9526824951172,0.03631653655580669,0.12764577248398568
303,303,303,303,2020-04-20,260.6493835449219,265.7386779785156,224.5775756835937,-0.01915150053544412,0.1606207020069963
304,304,304,304,2020-04-21,256.4525756835937,260.5069580078125,227.58750915527344,-0.015563431991314491,0.1268306271967976
305,305,305,305,2020-04-22,262.1875915527344,273.1069641113281,226.7044677734375,-0.03998203632091424,0.1565170908530915
306,306,306,306,2020-04-23,245.3813018798828,265.3209533691406,238.4973297119141,-0.07515294678410045,0.02886393812578114
307,307,307,307,2020-04-24,255.9968414306641,265.7862243652344,244.9065399169922,-0.036831792008595765,0.04528381119357139
308,308,308,308,2020-04-27,263.1275634765625,266.071044921875,256.74688720703125,-0.011062765007657127,0.024852010238340716
309,309,309,309,2020-04-28,271.5782470703125,260.6493835449219,265.7386779785156,0.041929366479806385,0.021974855659773418
310,310,310,310,2020-04-29,266.46990966796875,256.4525756835937,260.5069580078125,0.03906115568413804,0.02288979805283131
311,311,311,311,2020-04-30,261.6653137207031,262.1875915527344,273.1069641113281,-0.001992000570805841,-0.0418943926525468
312,312,312,312,2020-05-01,254.145263671875,245.3813018798828,265.3209533691406,0.03571568707497619,-0.042121398839227386
313,313,313,313,2020-05-04,258.3800048828125,255.9968414306641,265.7862243652344,0.009309347095182385,-0.027865324849358997
314,314,314,314,2020-05-05,265.1120300292969,263.1275634765625,266.071044921875,0.007541842163985679,-0.0036043564712564535
315,315,315,315,2020-05-06,266.3369445800781,271.5782470703125,260.6493835449219,-0.019299419400396145,0.021820734650523477
316,316,316,316,2020-05-07,266.9161071777344,266.46990966796875,256.4525756835937,0.0016744761550060439,0.04080103881292407
317,317,317,317,2020-05-08,272.4325561523437,261.6653137207031,262.1875915527344,0.04114890995118037,0.039074940728263785
318,318,318,318,2020-05-11,273.52056884765625,254.145263671875,245.3813018798828,0.07623712870288446,0.11467567721010763
319,319,319,319,2020-05-12,264.5683288574219,258.3800048828125,255.9968414306641,0.023950475492157564,0.03348278587679121
320,320,320,320,2020-05-13,260.6171264648437,265.1120300292969,263.1275634765625,-0.016954732548185247,-0.009540760301010476
321,321,321,321,2020-05-14,264.386962890625,266.3369445800781,271.5782470703125,-0.007321484041680981,-0.02647960305092345
322,322,322,322,2020-05-15,266.07623291015625,266.9161071777344,266.46990966796875,-0.0031465851816085966,-0.0014773779084589211
323,323,323,323,2020-05-18,277.6531066894531,272.4325561523437,261.6653137207031,0.01916272640407235,0.061100161658472985
324,324,324,324,2020-05-19,273.44415283203125,273.52056884765625,254.145263671875,-0.0002793794117457171,0.0759364502069686
325,325,325,325,2020-05-20,282.5682678222656,264.5683288574219,258.3800048828125,0.06803512363924735,0.09361507269273273
326,326,326,326,2020-05-21,281.9670104980469,260.6171264648437,265.1120300292969,0.08192049510638433,0.06357682247345542
327,327,327,327,2020-05-22,279.5523986816406,264.386962890625,266.3369445800781,0.05736075495254078,0.049619305058856034
328,328,328,328,2020-05-26,291.8163757324219,266.07623291015625,266.9161071777344,0.09673972959079391,0.09328874460958203
329,329,329,329,2020-05-27,300.00506591796875,277.6531066894531,272.4325561523437,0.08050318433323223,0.10120857123333882
330,330,330,330,2020-05-28,295.1090087890625,273.44415283203125,273.52056884765625,0.0792295455311467,0.07892803101557755
331,331,331,331,2020-05-29,295.5003356933594,282.5682678222656,264.5683288574219,0.0457661717317388,0.11691500252324993
332,332,332,332,2020-06-01,291.9880676269531,281.9670104980469,260.6171264648437,0.03553982116987986,0.12037175602249328
333,333,333,333,2020-06-02,300.6254577636719,279.5523986816406,264.386962890625,0.07538142824533445,0.13706611883142839
334,334,334,334,2020-06-03,303.4981689453125,291.8163757324219,266.07623291015625,0.04003131484163913,0.14064366300537712
335,335,335,335,2020-06-04,301.9043273925781,300.00506591796875,277.6531066894531,0.006330764678249556,0.08734359572734496
336,336,336,336,2020-06-05,308.1078796386719,295.1090087890625,273.44415283203125,0.04404769242033102,0.12676711660363615
337,337,337,337,2020-06-08,313.40484619140625,295.5003356933594,282.5682678222656,0.06059049122917548,0.10912965778781891
338,338,338,338,2020-06-09,311.45782470703125,291.9880676269531,281.9670104980469,0.06667997510416379,0.10458959066485773
339,339,339,339,2020-06-10,306.2372741699219,300.6254577636719,279.5523986816406,0.018667136336343093,0.0954557199799615
340,340,340,340,2020-06-11,291.9880676269531,303.4981689453125,291.8163757324219,-0.03792478010117217,0.0005883559279369344
341,341,341,341,2020-06-12,289.89801025390625,301.9043273925781,300.00506591796875,-0.03976861558217937,-0.033689616650760534
342,342,342,342,2020-06-15,289.0008544921875,308.1078796386719,295.1090087890625,-0.06201407496910438,-0.020697959448743863
343,343,343,343,2020-06-16,296.4928894042969,313.40484619140625,295.5003356933594,-0.05396201428481007,0.0033588919911329285
344,344,344,344,2020-06-17,296.1206970214844,311.45782470703125,291.9880676269531,-0.049243032182522795,0.014153418761656766
345,345,345,345,2020-06-18,290.58514404296875,306.2372741699219,300.6254577636719,-0.0511111201906409,-0.03339808210319972
346,346,346,346,2020-06-19,289.1917724609375,291.9880676269531,303.4981689453125,-0.009576744655155567,-0.04713832882119584
347,347,347,347,2020-06-22,289.3635559082031,289.89801025390625,301.9043273925781,-0.0018435943911274677,-0.04153889277667666
348,348,348,348,2020-06-23,287.73150634765625,289.0008544921875,308.1078796386719,-0.004392195126072029,-0.06613389217734922
349,349,349,349,2020-06-24,281.3466186523437,296.4928894042969,313.40484619140625,-0.051084768954778426,-0.10229014620751453
350,350,350,350,2020-06-25,282.4537353515625,296.1206970214844,311.45782470703125,-0.04615334830489848,-0.09312364967151188
351,351,351,351,2020-06-26,279.7527770996094,290.58514404296875,306.2372741699219,-0.03727777267841881,-0.08648358414925361
352,352,352,352,2020-06-29,289.6307678222656,289.1917724609375,291.9880676269531,0.0015180077828369498,-0.008073274445239309
353,353,353,353,2020-06-30,299.833251953125,289.3635559082031,289.89801025390625,0.03618180600546417,0.03427150703972415
354,354,354,354,2020-07-01,293.9159851074219,287.73150634765625,289.0008544921875,0.02149392271381334,0.017007322085157428
355,355,355,355,2020-07-02,303.0304870605469,281.3466186523437,296.4928894042969,0.07707172210588276,0.02204976203437825
356,356,356,356,2020-07-06,307.4970703125,282.4537353515625,296.1206970214844,0.08866349361521708,0.038418028207566346
357,357,357,357,2020-07-07,306.2182312011719,279.7527770996094,290.58514404296875,0.09460300761246465,0.05379864552157376
358,358,358,358,2020-07-08,294.6890563964844,289.6307678222656,289.1917724609375,0.017464610587652807,0.019009129785286127
359,359,359,359,2020-07-09,294.8990173339844,299.833251953125,289.3635559082031,-0.01645659574779923,0.019129780902807703
360,360,360,360,2020-07-10,296.8364562988281,293.9159851074219,287.73150634765625,0.009936414960005857,0.03164391020902202
361,361,361,361,2020-07-13,304.9583740234375,303.0304870605469,281.3466186523437,0.006362023113883675,0.08392407729723073
362,362,362,362,2020-07-14,312.6507873535156,307.4970703125,282.4537353515625,0.016760215099864473,0.10690972793957809
363,363,363,363,2020-07-15,318.40582275390625,306.2182312011719,279.7527770996094,0.03980034599810511,0.13816858604600735
364,364,364,364,2020-07-16,318.1195068359375,294.6890563964844,289.6307678222656,0.07950906194469942,0.09836226733740605
365,365,365,365,2020-07-17,315.2085876464844,294.8990173339844,299.833251953125,0.06886957608779909,0.05127962156700061
366,366,366,366,2020-07-20,315.6475830078125,296.8364562988281,293.9159851074219,0.0633720229096355,0.0739381285861267
367,367,367,367,2020-07-21,321.9371337890625,304.9583740234375,303.0304870605469,0.05567566334256524,0.06239189631351505
368,368,368,368,2020-07-22,323.49273681640625,312.6507873535156,307.4970703125,0.034677505707451095,0.052018923262099115
369,369,369,369,2020-07-23,323.21600341796875,318.40582275390625,306.2182312011719,0.015107075060559527,0.055508687873094376
370,370,370,370,2020-07-24,325.821533203125,318.1195068359375,294.6890563964844,0.024211109981254975,0.10564517456920419
371,371,371,371,2020-07-27,324.29449462890625,315.2085876464844,294.8990173339844,0.028825061684588427,0.09967980755130967
372,372,372,372,2020-07-28,318.4344787597656,315.6475830078125,296.8364562988281,0.008829136993214748,0.07276068017465676
373,373,373,373,2020-07-29,325.2202453613281,321.9371337890625,304.9583740234375,0.010197989693282006,0.0664414328767815
374,374,374,374,2020-07-30,324.29449462890625,323.49273681640625,312.6507873535156,0.0024784414648388875,0.037241893340332455
375,375,375,375,2020-07-31,325.9550476074219,323.21600341796875,318.40582275390625,0.008474345825974172,0.023709443465016022
376,376,376,376,2020-08-03,326.365478515625,325.821533203125,318.1195068359375,0.0016694578383218417,0.0259209872469095
377,377,377,377,2020-08-04,323.08233642578125,324.29449462890625,315.2085876464844,-0.003737831579632811,0.024979486879106005
378,378,378,378,2020-08-05,328.7037658691406,318.4344787597656,315.6475830078125,0.032249293950114,0.04136316437754872
379,379,379,379,2020-08-06,330.78436279296875,325.2202453613281,321.9371337890625,0.017108767092463006,0.027481231816218754
380,380,380,380,2020-08-07,334.9256591796875,324.29449462890625,323.49273681640625,0.032782439192952095,0.03534213001440545
381,381,381,381,2020-08-10,337.5043334960937,325.9550476074219,323.21600341796875,0.03543214309287723,0.04420675315277589
382,382,382,382,2020-08-11,338.3192443847656,326.365478515625,325.821533203125,0.03662693102073389,0.03835753597614211
383,383,383,383,2020-08-12,341.08966064453125,323.08233642578125,324.29449462890625,0.05573602202448691,0.05178985858160767
384,384,384,384,2020-08-13,337.5043334960937,328.7037658691406,318.4344787597656,0.02677355278751703,0.05988627491156451
385,385,385,385,2020-08-14,336.8429260253906,330.78436279296875,325.2202453613281,0.01831574860814622,0.03573787557767005
386,386,386,386,2020-08-17,337.3414001464844,334.9256591796875,324.29449462890625,0.00721276767123058,0.04023165898177772
387,387,387,387,2020-08-18,338.6355285644531,337.5043334960937,325.9550476074219,0.003351646056338753,0.03890254515188096
388,388,388,388,2020-08-19,336.3155822753906,338.3192443847656,326.365478515625,-0.005922400639723158,0.030487611021302374
389,389,389,389,2020-08-20,339.5941772460937,341.08966064453125,323.08233642578125,-0.004384428996210721,0.051107222397178464
390,390,390,390,2020-08-21,338.0220031738281,337.5043334960937,328.7037658691406,0.001533816387991438,0.028348434889538643
391,391,391,391,2020-08-24,334.7147827148437,336.8429260253906,330.78436279296875,-0.006317910058727283,0.011882121297054571
392,392,392,392,2020-08-25,340.0063781738281,337.3414001464844,334.9256591796875,0.007899943577001078,0.015169691705868349
393,393,393,393,2020-08-26,346.5346374511719,338.6355285644531,337.5043334960937,0.023326285107190925,0.026756112615018424
394,394,394,394,2020-08-27,347.47412109375,336.3155822753906,338.3192443847656,0.03317877436086869,0.027059875726645588
395,395,395,395,2020-08-28,350.8388671875,339.5941772460937,341.08966064453125,0.03311214000367735,0.028582533180707914
396,396,396,396,2020-08-31,350.3115539550781,338.0220031738281,337.5043334960937,0.03635725090632658,0.037946832641580386
397,397,397,397,2020-09-01,352.2192687988281,334.7147827148437,336.8429260253906,0.05229672242739625,0.045648406380006445
398,398,398,398,2020-09-02,355.1719055175781,340.0063781738281,337.3414001464844,0.04460365545259459,0.052855965390999016
399,399,399,399,2020-09-03,345.2212829589844,346.5346374511719,338.6355285644531,-0.0037899659954556686,0.01944791328437878
400,400,400,400,2020-09-04,343.2657165527344,347.47412109375,336.3155822753906,-0.012111418622396286,0.020665513712810002
401,401,401,401,2020-09-08,335.67333984375,350.8388671875,339.5941772460937,-0.04322647449333206,-0.011545655564943247
402,402,402,402,2020-09-09,346.333251953125,350.3115539550781,338.0220031738281,-0.011356468141108689,0.024587892803601852
403,403,403,403,2020-09-10,336.78533935546875,352.2192687988281,334.7147827148437,-0.043819094554348625,0.0061860328481191384
404,404,404,404,2020-09-11,340.4857177734375,355.1719055175781,340.0063781738281,-0.04134951981277635,0.0014097959049588216
405,405,405,405,2020-09-14,339.680419921875,345.2212829589844,346.5346374511719,-0.016050177989077485,-0.019779314355733546
406,406,406,406,2020-09-15,339.97760009765625,343.2657165527344,347.47412109375,-0.009578924712025483,-0.021574328967282064
407,407,407,407,2020-09-16,341.9523620605469,335.67333984375,350.8388671875,0.01870575190665913,-0.02532930629434471
408,408,408,408,2020-09-17,340.7253723144531,346.333251953125,350.3115539550781,-0.01619214905599331,-0.02736473157221153
409,409,409,409,2020-09-18,336.5648193359375,336.78533935546875,352.2192687988281,-0.0006547791538470404,-0.04444518187854096
410,410,410,410,2020-09-21,327.4386901855469,340.4857177734375,355.1719055175781,-0.03831886891823244,-0.07808392190147107
411,411,411,411,2020-09-22,329.4615173339844,339.680419921875,345.2212829589844,-0.030083872924559274,-0.04565119939859674
412,412,412,412,2020-09-23,325.06134033203125,339.97760009765625,343.2657165527344,-0.04387424277758423,-0.053032899421246116
413,413,413,413,2020-09-24,328.3111572265625,341.9523620605469,335.67333984375,-0.03989212050410995,-0.021932580706631177
414,414,414,414,2020-09-25,333.02752685546875,340.7253723144531,346.333251953125,-0.022592521967750856,-0.03841884954049157
415,415,415,415,2020-09-28,339.03814697265625,336.5648193359375,336.78533935546875,0.007348740850570135,0.006689149894407054
416,416,416,416,2020-09-29,337.513916015625,327.4386901855469,340.4857177734375,0.030769808614763416,-0.00872812456641714
417,417,417,417,2020-09-30,342.0098571777344,329.4615173339844,339.680419921875,0.03808742200088089,0.0068577319128231284
418,418,418,418,2020-10-01,343.2177734375,325.06134033203125,339.97760009765625,0.0558554058963856,0.009530549480062822
419,419,419,419,2020-10-02,344.52154541015625,328.3111572265625,341.9523620605469,0.04937507552448861,0.007513278557656156
420,420,420,420,2020-10-05,355.8045959472656,333.02752685546875,340.7253723144531,0.06839395321721242,0.0442562393589403
421,421,421,421,2020-10-06,352.49725341796875,339.03814697265625,336.5648193359375,0.039697911770376626,0.04733838228685605
422,422,422,422,2020-10-07,360.8277587890625,337.513916015625,327.4386901855469,0.06907520450907323,0.1019704439466067
423,423,423,423,2020-10-08,370.0209655761719,342.0098571777344,329.4615173339844,0.08190146514952867,0.12310830281605023
424,424,424,424,2020-10-09,369.474609375,343.2177734375,325.06134033203125,0.07650197038027629,0.13663042488412547
425,425,425,425,2020-10-12,372.5805969238281,344.52154541015625,328.3111572265625,0.08144353201558796,0.13483988808432712
426,426,426,426,2020-10-13,368.2666931152344,355.8045959472656,333.02752685546875,0.03502511577960554,0.10581457512687575
427,427,427,427,2020-10-14,370.2606201171875,352.49725341796875,339.03814697265625,0.05039292229081882,0.09209132784414775
428,428,428,428,2020-10-15,369.6950988769531,360.8277587890625,337.513916015625,0.024574994223419466,0.09534772148428483
429,429,429,429,2020-10-16,367.67236328125,370.0209655761719,342.0098571777344,-0.006347214113299748,0.07503440490073188
430,430,430,430,2020-10-19,359.2364501953125,369.474609375,343.2177734375,-0.027710048051762692,0.04667204905322153
431,431,431,431,2020-10-20,360.2909851074219,372.5805969238281,344.52154541015625,-0.03298510957863643,0.045771998608945985
432,432,432,432,2020-10-21,357.9902648925781,368.2666931152344,355.8045959472656,-0.027904853777913186,0.006142891267308048
433,433,433,433,2020-10-22,347.0426330566406,370.2606201171875,352.49725341796875,-0.06270714680161882,-0.015474220886652956
434,434,434,434,2020-10-23,346.0936889648437,369.6950988769531,360.8277587890625,-0.06384020232836451,-0.040834080708386566
435,435,435,435,2020-10-26,346.333251953125,367.67236328125,370.0209655761719,-0.058038388139066366,-0.0640172201760566
436,436,436,436,2020-10-27,342.8439025878906,359.2364501953125,369.474609375,-0.045631637876695,-0.0720772310502138
437,437,437,437,2020-10-28,337.9644470214844,360.2909851074219,372.5805969238281,-0.06196807305428631,-0.09290915895285023
438,438,438,438,2020-10-29,335.6254272460937,357.9902648925781,368.2666931152344,-0.062473312376791656,-0.08863485750780864
439,439,439,439,2020-10-30,335.5391845703125,347.0426330566406,370.2606201171875,-0.03314707586502963,-0.09377566411433569
440,440,440,440,2020-11-02,348.2026062011719,346.0936889648437,369.6950988769531,0.006093486543010673,-0.058135725199144894
441,441,441,441,2020-11-03,355.8620910644531,346.333251953125,367.67236328125,0.02751349764306732,-0.032121729551270684
442,442,442,442,2020-11-04,359.2076721191406,342.8439025878906,359.2364501953125,0.04772950432465395,-8.010900941768373e-05
443,443,443,443,2020-11-05,363.1668701171875,337.9644470214844,360.2909851074219,0.0745712258132909,0.007982117590058957
444,444,444,444,2020-11-06,375.9875183105469,335.6254272460937,357.9902648925781,0.12025933611656336,0.05027302466833605
445,445,445,445,2020-11-09,373.66790771484375,335.5391845703125,347.0426330566406,0.11363418908393208,0.07672047213247613
446,446,446,446,2020-11-10,389.3183898925781,348.2026062011719,346.0936889648437,0.11808005729759485,0.12489306308074632
447,447,447,447,2020-11-11,388.2692565917969,355.8620910644531,346.333251953125,0.091066641659997,0.12108570113373851
448,448,448,448,2020-11-12,383.2449035644531,359.2076721191406,342.8439025878906,0.06691736650140356,0.1178408035598808
449,449,449,449,2020-11-13,388.1921997070313,363.1668701171875,337.9644470214844,0.06890862479214732,0.14861845122529704
450,450,450,450,2020-11-16,398.9916076660156,375.9875183105469,335.6254272460937,0.06118311974513091,0.1888002972237839
451,451,451,451,2020-11-17,395.07415771484375,373.66790771484375,335.5391845703125,0.0572868302523204,0.17743076183716378
452,452,452,452,2020-11-18,399.4537048339844,389.3183898925781,348.2026062011719,0.026033486227565072,0.147187579070567
453,453,453,453,2020-11-19,407.0093994140625,388.2692565917969,355.8620910644531,0.048265842592754904,0.14372789244456396
454,454,454,454,2020-11-20,393.9576721191406,383.2449035644531,359.2076721191406,0.027952801081112977,0.0967406954172021
455,455,455,455,2020-11-23,399.2997131347656,388.1921997070313,363.1668701171875,0.028613437972522693,0.09949377542593218
456,456,456,456,2020-11-24,404.7860107421875,398.9916076660156,375.9875183105469,0.014522618934436737,0.07659427781284611
457,457,457,457,2020-11-25,399.0398559570313,395.07415771484375,373.66790771484375,0.01003785786730682,0.06789972517936849
458,458,458,458,2020-11-27,399.0398559570313,399.4537048339844,389.3183898925781,-0.0010360371475964802,0.024970477421155435
459,459,459,459,2020-11-30,402.6203308105469,407.0093994140625,388.2692565917969,-0.010783703299811265,0.03696165476690805
460,460,460,460,2020-12-01,397.65380859375,393.9576721191406,383.2449035644531,0.009382064968369574,0.03759712104527346
461,461,461,461,2020-12-02,392.0519714355469,399.2997131347656,388.1921997070313,-0.018151131745923865,0.00994293994425588
462,462,462,462,2020-12-03,387.5858459472656,404.7860107421875,398.9916076660156,-0.04249199413632121,-0.028586470240490436
463,463,463,463,2020-12-04,389.5975036621094,399.0398559570313,395.07415771484375,-0.02366267968966662,-0.013862344437844287
464,464,464,464,2020-12-07,389.8188781738281,399.0398559570313,399.4537048339844,-0.023107911767580647,-0.02412000826018257
465,465,465,465,2020-12-08,391.4263000488281,402.6203308105469,407.0093994140625,-0.027802944623246284,-0.03828682921737936
466,466,466,466,2020-12-09,395.80572509765625,397.65380859375,393.9576721191406,-0.004647468366087759,0.004690993752132666
467,467,467,467,2020-12-10,387.2393798828125,392.0519714355469,399.2997131347656,-0.012275391793369783,-0.030203711285619383
468,468,468,468,2020-12-11,388.4040222167969,387.5858459472656,404.7860107421875,0.002110954974456236,-0.040470737848261495
469,469,469,469,2020-12-14,385.4490966796875,389.5975036621094,399.0398559570313,-0.010647930090485702,-0.03405865122106311
470,470,470,470,2020-12-15,390.3963623046875,389.8188781738281,399.0398559570313,0.0014814165326335615,-0.02166072767747429
471,471,471,471,2020-12-16,391.1471557617188,391.4263000488281,402.6203308105469,-0.0007131464775731455,-0.028496263528795307
472,472,472,472,2020-12-17,394.669921875,395.80572509765625,397.65380859375,-0.0028695977613159007,-0.00750372976258451
473,473,473,473,2020-12-18,395.07415771484375,387.2393798828125,392.0519714355469,0.020232389160426356,0.00770863686319645
474,474,474,474,2020-12-21,396.3447570800781,388.4040222167969,387.5858459472656,0.02044452273681374,0.0225986351782419
475,475,475,475,2020-12-22,394.9490661621094,385.4490966796875,389.5975036621094,0.02464649564431709,0.013736131391235196
476,476,476,476,2020-12-23,395.2667236328125,390.3963623046875,389.8188781738281,0.01247542702337956,0.013975324859857308
477,477,477,477,2020-12-24,399.9927062988281,391.1471557617188,391.4263000488281,0.022614380308821458,0.0218851064655885
478,478,478,478,2020-12-28,398.7702331542969,394.669921875,395.80572509765625,0.010389216537751489,0.007489805903917235
479,479,479,479,2020-12-29,392.0133972167969,395.07415771484375,387.2393798828125,-0.0077473062671339354,0.012328336377950722
480,480,480,480,2020-12-30,391.580322265625,396.3447570800781,388.4040222167969,-0.012020935635816965,0.008177824809072698
481,481,481,481,2020-12-31,393.0336608886719,394.9490661621094,385.4490966796875,-0.004849752632789639,0.019677213604387456
482,482,482,482,2021-01-04,378.9617004394531,395.2667236328125,390.3963623046875,-0.041250685217069094,-0.02928987810677941
483,483,483,483,2021-01-05,380.0589294433594,399.9927062988281,391.1471557617188,-0.0498353508490641,-0.028347966117166945
484,484,484,484,2021-01-06,382.2823791503906,398.7702331542969,394.669921875,-0.041346752172263024,-0.03138709599596179
