,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CBRE,CBRE_6m,CBRE_12m,CBRE_6m_ret,CBRE_12m_ret
32,32,32,32,2019-03-22,48.25,50.11000061035156,49.29999923706055,-0.03711835138088837,-0.02129815929634382
33,33,33,33,2019-03-25,48.290000915527344,50.63999938964844,49.86000061035156,-0.046405973586987614,-0.03148816036111857
34,34,34,34,2019-03-26,48.81999969482422,50.88999938964844,50.09000015258789,-0.04067596226470538,-0.025354371209720505
35,35,35,35,2019-03-27,48.59999847412109,50.56999969482422,50.56999969482422,-0.0389559270830836,-0.0389559270830836
36,36,36,36,2019-03-28,48.93000030517578,49.369998931884766,49.790000915527344,-0.008912267292451093,-0.017272556628601388
37,37,37,37,2019-03-29,49.45000076293945,49.720001220703125,50.33000183105469,-0.0054304193711733895,-0.017484622215377166
38,38,38,38,2019-04-01,50.34999847412109,48.25,50.11000061035156,0.04352328443774267,0.004789420491843721
39,39,39,39,2019-04-02,50.45000076293945,48.290000915527344,50.63999938964844,0.04472975370595966,-0.00375194765005904
40,40,40,40,2019-04-03,50.93999862670898,48.81999969482422,50.88999938964844,0.04342480428383766,0.0009824963187308189
41,41,41,41,2019-04-04,50.88999938964844,48.59999847412109,50.56999969482422,0.04711936188118915,0.006327856372460472
42,42,42,42,2019-04-05,51.310001373291016,48.93000030517578,49.369998931884766,0.04864093711978734,0.03929516879436945
43,43,43,43,2019-04-08,50.90999984741211,49.45000076293945,49.720001220703125,0.029524753527746306,0.023934002363086737
44,44,44,44,2019-04-09,50.380001068115234,50.34999847412109,48.25,0.0005958807329371485,0.04414509985731052
45,45,45,45,2019-04-10,50.869998931884766,50.45000076293945,48.290000915527344,0.008325037910680066,0.053427168511977374
46,46,46,46,2019-04-11,51.2599983215332,50.93999862670898,48.81999969482422,0.006281894453299852,0.049979488774303915
47,47,47,47,2019-04-12,52.16999816894531,50.88999938964844,48.59999847412109,0.02515226556589889,0.0734567861504194
48,48,48,48,2019-04-15,51.2400016784668,51.310001373291016,48.93000030517578,-0.0013642504960184043,0.04721032820117643
49,49,49,49,2019-04-16,50.66999816894531,50.90999984741211,49.45000076293945,-0.004714234515539761,0.02467133240006314
50,50,50,50,2019-04-17,50.40999984741211,50.380001068115234,50.34999847412109,0.0005954501520617494,0.0011916857022720162
51,51,51,51,2019-04-18,50.72999954223633,50.869998931884766,50.45000076293945,-0.0027521012893256813,0.005550025273786785
52,52,52,52,2019-04-22,50.5099983215332,51.2599983215332,50.93999862670898,-0.01463129193441548,-0.008441309712763023
53,53,53,53,2019-04-23,51.4900016784668,52.16999816894531,50.88999938964844,-0.01303424409325149,0.011790180703763253
54,54,54,54,2019-04-24,51.75,51.2400016784668,51.310001373291016,0.009953128509508247,0.008575299452983964
55,55,55,55,2019-04-25,51.290000915527344,50.66999816894531,50.90999984741211,0.012236091750285949,0.007464173428681553
56,56,56,56,2019-04-26,51.75,50.40999984741211,50.380001068115234,0.02658203048291985,0.027193308909074565
57,57,57,57,2019-04-29,51.43999862670898,50.72999954223633,50.869998931884766,0.013995645394822454,0.01120502667176071
58,58,58,58,2019-04-30,52.06999969482422,50.5099983215332,51.2599983215332,0.030885001487437336,0.01580182207986436
59,59,59,59,2019-05-01,51.47999954223633,51.4900016784668,52.16999816894531,-0.00019425395036742898,-0.013225966090213759
60,60,60,60,2019-05-02,51.43000030517578,51.75,51.2400016784668,-0.006183568982110477,0.0037080136706715283
61,61,61,61,2019-05-03,51.810001373291016,51.290000915527344,50.66999816894531,0.010138437287612767,0.02249858388675441
62,62,62,62,2019-05-06,51.61000061035156,51.75,50.40999984741211,-0.002705302215428751,0.023804815841534932
63,63,63,63,2019-05-07,50.02999877929688,51.43999862670898,50.72999954223633,-0.02741057319313356,-0.013798556460790978
64,64,64,64,2019-05-08,49.470001220703125,52.06999969482422,50.5099983215332,-0.04993275378066753,-0.020589925468017856
65,65,65,65,2019-05-09,48.61000061035156,51.47999954223633,51.4900016784668,-0.055749785497377524,-0.05593320983167993
66,66,66,66,2019-05-10,48.709999084472656,51.43000030517578,51.75,-0.052887443215305474,-0.05874397904400663
67,67,67,67,2019-05-13,48.130001068115234,51.810001373291016,51.290000915527344,-0.07102876293442617,-0.06161044630544088
68,68,68,68,2019-05-14,47.709999084472656,51.61000061035156,51.75,-0.07556677930161992,-0.07806765054159115
69,69,69,69,2019-05-15,47.75,50.02999877929688,51.43999862670898,-0.04557263311867954,-0.0717340343161097
70,70,70,70,2019-05-16,47.68999862670898,49.470001220703125,52.06999969482422,-0.03598145441826306,-0.08411755509479324
71,71,71,71,2019-05-17,47.29999923706055,48.61000061035156,51.47999954223633,-0.026949215322824904,-0.0811965878466323
72,72,72,72,2019-05-20,46.77999877929688,48.709999084472656,51.43000030517578,-0.039622261167132744,-0.09041418429489945
73,73,73,73,2019-05-21,47.29999923706055,48.130001068115234,51.810001373291016,-0.017244999223665958,-0.08704887119643001
74,74,74,74,2019-05-22,47.290000915527344,47.709999084472656,51.61000061035156,-0.008803147704985026,-0.08370470148682274
75,75,75,75,2019-05-23,47.34999847412109,47.75,50.02999877929688,-0.00837699530636471,-0.053567866691310306
76,76,76,76,2019-05-24,48.11000061035156,47.68999862670898,49.470001220703125,0.008806919600273577,-0.027491420594151994
77,77,77,77,2019-05-28,48.40999984741211,47.29999923706055,48.61000061035156,0.02346724372633502,-0.0041143954007041295
78,78,78,78,2019-05-29,47.220001220703125,46.77999877929688,48.709999084472656,0.009405781378535982,-0.030589158114858184
79,79,79,79,2019-05-30,46.27000045776367,47.29999923706055,48.130001068115234,-0.02177587306364792,-0.03864534737323666
80,80,80,80,2019-05-31,45.70000076293945,47.290000915527344,47.709999084472656,-0.03362233287810801,-0.04212949822058076
81,81,81,81,2019-06-03,46.470001220703125,47.34999847412109,47.75,-0.01858494787278442,-0.02680625715804974
82,82,82,82,2019-06-04,47.36000061035156,48.11000061035156,47.68999862670898,-0.015589274381314966,-0.006919648267144196
83,83,83,83,2019-06-05,47.75,48.40999984741211,47.29999923706055,-0.013633543678835403,0.009513758355134794
84,84,84,84,2019-06-06,48.310001373291016,47.220001220703125,46.77999877929688,0.023083441855354936,0.03270634104144654
85,85,85,85,2019-06-07,49.2599983215332,46.27000045776367,47.29999923706055,0.0646206577520756,0.04143761344792907
86,86,86,86,2019-06-10,49.900001525878906,45.70000076293945,47.290000915527344,0.09190373507270166,0.05519138422123793
87,87,87,87,2019-06-11,49.70000076293945,46.470001220703125,47.34999847412109,0.06950719727541799,0.04963046176448671
88,88,88,88,2019-06-12,49.06999969482422,47.36000061035156,48.11000061035156,0.0361063991223618,0.019954252178207232
89,89,89,89,2019-06-13,49.72999954223633,47.75,48.40999984741211,0.041465958999713726,0.027267087357670805
90,90,90,90,2019-06-14,49.560001373291016,48.310001373291016,47.220001220703125,0.025874559396950936,0.04955527513967839
91,91,91,91,2019-06-17,49.66999816894531,49.2599983215332,46.27000045776367,0.008323180296027077,0.07348168743342098
92,92,92,92,2019-06-18,50.22999954223633,49.900001525878906,45.70000076293945,0.006613186498326762,0.09912469811095703
93,93,93,93,2019-06-19,50.43000030517578,49.70000076293945,46.470001220703125,0.014688119336623284,0.08521624662037697
94,94,94,94,2019-06-20,50.54999923706055,49.06999969482422,47.36000061035156,0.030160985356444403,0.06735638905400987
95,95,95,95,2019-06-21,51.34999847412109,49.72999954223633,47.75,0.03257588873510597,0.07539263820148867
96,96,96,96,2019-06-24,50.68999862670898,49.560001373291016,48.310001373291016,0.022800589630874057,0.0492651042385146
97,97,97,97,2019-06-25,50.040000915527344,49.66999816894531,49.2599983215332,0.007449220056814143,0.015834401554438937
98,98,98,98,2019-06-26,49.7400016784668,50.22999954223633,49.900001525878906,-0.009755083978400414,-0.0032064096697297373
99,99,99,99,2019-06-27,50.83000183105469,50.43000030517578,49.70000076293945,0.007931816844305217,0.02273643965329386
100,100,100,100,2019-06-28,51.29999923706055,50.54999923706055,49.06999969482422,0.014836795476153908,0.04544527320369118
101,101,101,101,2019-07-01,52.31999969482422,51.34999847412109,49.72999954223633,0.01888999512223899,0.05208124223665367
102,102,102,102,2019-07-02,52.25,50.68999862670898,49.560001373291016,0.03077532877400868,0.054277614047014255
103,103,103,103,2019-07-03,52.95000076293945,50.040000915527344,49.66999816894531,0.05815347310493624,0.06603589117997721
104,104,104,104,2019-07-05,52.77000045776367,49.7400016784668,50.22999954223633,0.06091674059208185,0.05056740869351506
105,105,105,105,2019-07-08,51.790000915527344,50.83000183105469,50.43000030517578,0.018886465667725894,0.026968086498543542
106,106,106,106,2019-07-09,52.25,51.29999923706055,50.54999923706055,0.01851853366604228,0.03363008483871743
107,107,107,107,2019-07-10,52.040000915527344,52.31999969482422,51.34999847412109,-0.005351658656920333,0.013437243659393694
108,108,108,108,2019-07-11,52.27999877929688,52.25,50.68999862670898,0.0005741393166867059,0.03136713741692865
109,109,109,109,2019-07-12,52.79999923706055,52.95000076293945,50.040000915527344,-0.0028328899663376816,0.055155840748131846
110,110,110,110,2019-07-15,52.68999862670898,52.77000045776367,49.7400016784668,-0.0015160475717397315,0.05930834034368915
111,111,111,111,2019-07-16,52.560001373291016,51.790000915527344,50.83000183105469,0.014867743660008648,0.03403500845792573
112,112,112,112,2019-07-17,52.0,52.25,51.29999923706055,-0.004784688995215336,0.01364523924658756
113,113,113,113,2019-07-18,52.220001220703125,52.040000915527344,52.31999969482422,0.003458883589720907,-0.0019112858315055714
114,114,114,114,2019-07-19,52.11000061035156,52.27999877929688,52.25,-0.003251686551542954,-0.0026794141559509654
115,115,115,115,2019-07-22,52.209999084472656,52.79999923706055,52.95000076293945,-0.011174245475628064,-0.01397548003407656
116,116,116,116,2019-07-23,52.560001373291016,52.68999862670898,52.77000045776367,-0.0024672092770194887,-0.003979516442125797
117,117,117,117,2019-07-24,52.9900016784668,52.560001373291016,51.790000915527344,0.008181131924290375,0.023170510556598023
118,118,118,118,2019-07-25,52.540000915527344,52.0,52.25,0.010384632990910525,0.005550256756504224
119,119,119,119,2019-07-26,52.880001068115234,52.220001220703125,52.040000915527344,0.012638832477668505,0.016141432317639648
120,120,120,120,2019-07-29,52.9900016784668,52.11000061035156,52.27999877929688,0.016887373974438624,0.013580774976052146
121,121,121,121,2019-07-30,53.18999862670898,52.209999084472656,52.79999923706055,0.0187703420689731,0.007386352183404776
122,122,122,122,2019-07-31,53.0099983215332,52.560001373291016,52.68999862670898,0.00856158554955555,0.006073253049242222
123,123,123,123,2019-08-01,54.5,52.9900016784668,52.560001373291016,0.02849591005291119,0.036910170776647266
124,124,124,124,2019-08-02,53.5099983215332,52.540000915527344,52.0,0.018462074402423312,0.029038429260253906
125,125,125,125,2019-08-05,50.790000915527344,52.880001068115234,52.220001220703125,-0.039523451406435095,-0.02738414921003185
126,126,126,126,2019-08-06,51.59999847412109,52.9900016784668,52.11000061035156,-0.026231424048256957,-0.009787029941603298
127,127,127,127,2019-08-07,51.65999984741211,53.18999862670898,52.209999084472656,-0.028764783207356426,-0.010534365958725256
128,128,128,128,2019-08-08,53.09000015258789,53.0099983215332,52.560001373291016,0.0015091838065988128,0.010083690362424624
129,129,129,129,2019-08-09,53.22999954223633,54.5,52.9900016784668,-0.023302760692911373,0.004529115987309984
130,130,130,130,2019-08-12,52.5099983215332,53.5099983215332,52.540000915527344,-0.018688096269245946,-0.0005710428905849607
131,131,131,131,2019-08-13,52.869998931884766,50.790000915527344,52.880001068115234,0.04095290369883675,-0.00018914780689172073
132,132,132,132,2019-08-14,49.86000061035156,51.59999847412109,52.9900016784668,-0.03372088982991317,-0.05906776691775706
133,133,133,133,2019-08-15,50.459999084472656,51.65999984741211,53.18999862670898,-0.023228818553695074,-0.05132542983119148
134,134,134,134,2019-08-16,51.650001525878906,53.09000015258789,53.0099983215332,-0.027123726173860052,-0.02565547705557747
135,135,135,135,2019-08-19,52.22999954223633,53.22999954223633,54.5,-0.018786398808937288,-0.04165138454612238
136,136,136,136,2019-08-20,52.13999938964844,52.5099983215332,53.5099983215332,-0.007046256783692084,-0.025602671927826615
137,137,137,137,2019-08-21,52.79999923706055,52.869998931884766,50.790000915527344,-0.0013239965242746177,0.03957468567240596
138,138,138,138,2019-08-22,51.86000061035156,49.86000061035156,51.59999847412109,0.04011231398951831,0.005038801238741897
139,139,139,139,2019-08-23,49.2599983215332,50.459999084472656,51.65999984741211,-0.023781228393020548,-0.04645763710739026
140,140,140,140,2019-08-26,49.38999938964844,51.650001525878906,53.09000015258789,-0.04375609040588524,-0.06969298836513749
141,141,141,141,2019-08-27,49.33000183105469,52.22999954223633,53.22999954223633,-0.05552360207923279,-0.07326691235620086
142,142,142,142,2019-08-28,50.11000061035156,52.13999938964844,52.5099983215332,-0.038933617243192775,-0.045705537762271375
143,143,143,143,2019-08-29,51.630001068115234,52.79999923706055,52.869998931884766,-0.02215905655021455,-0.023453714560635497
144,144,144,144,2019-08-30,52.27000045776367,51.86000061035156,49.86000061035156,0.007905897465999567,0.048335335297043036
145,145,145,145,2019-09-03,51.95000076293945,49.2599983215332,50.459999084472656,0.05460825280276871,0.02952837307770184
146,146,146,146,2019-09-04,52.58000183105469,49.38999938964844,51.650001525878906,0.06458802350329318,0.018005813701860385
147,147,147,147,2019-09-05,53.150001525878906,49.33000183105469,52.22999954223633,0.07743765564629301,0.017614435989006916
148,148,148,148,2019-09-06,53.86000061035156,50.11000061035156,52.13999938964844,0.07483536129164081,0.03298813273566337
149,149,149,149,2019-09-09,55.34999847412109,51.630001068115234,52.79999923706055,0.07205108132959515,0.04829544079369397
150,150,150,150,2019-09-10,55.72999954223633,52.27000045776367,51.86000061035156,0.06619473989231128,0.07462396618468792
151,151,151,151,2019-09-11,55.11000061035156,51.95000076293945,49.2599983215332,0.06082771513001428,0.11875766317801784
152,152,152,152,2019-09-12,54.720001220703125,52.58000183105469,49.38999938964844,0.040699872862775655,0.10791662071111086
153,153,153,153,2019-09-13,54.0,53.150001525878906,49.33000183105469,0.015992444961779206,0.09466851805396481
154,154,154,154,2019-09-16,54.119998931884766,53.86000061035156,50.11000061035156,0.0048272988968967034,0.08002391284554955
155,155,155,155,2019-09-17,53.900001525878906,55.34999847412109,51.630001068115234,-0.026196874222501165,0.043966693991907446
156,156,156,156,2019-09-18,53.91999816894531,55.72999954223633,52.27000045776367,-0.03247804392891229,0.03156682029331348
157,157,157,157,2019-09-19,53.84999847412109,55.11000061035156,51.95000076293945,-0.02286340269054188,0.03657358389370935
158,158,158,158,2019-09-20,53.540000915527344,54.720001220703125,52.58000183105469,-0.021564332581362033,0.01825787468698148
159,159,159,159,2019-09-23,52.77999877929688,54.0,53.150001525878906,-0.02259261519820588,-0.006961481391526747
160,160,160,160,2019-09-24,52.36000061035156,54.119998931884766,53.86000061035156,-0.03252029483127539,-0.027849981117744504
161,161,161,161,2019-09-25,53.380001068115234,53.900001525878906,55.34999847412109,-0.00964750358149813,-0.035591643366113646
162,162,162,162,2019-09-26,53.2400016784668,53.91999816894531,55.72999954223633,-0.0126112113050878,-0.04467966775923671
163,163,163,163,2019-09-27,52.900001525878906,53.84999847412109,55.11000061035156,-0.017641540857215143,-0.04010159789505685
164,164,164,164,2019-09-30,53.0099983215332,53.540000915527344,54.720001220703125,-0.009899189109659368,-0.031250052284774954
165,165,165,165,2019-10-01,51.18999862670898,52.77999877929688,54.0,-0.0301250509541805,-0.05203706246835227
166,166,166,166,2019-10-02,49.45000076293945,52.36000061035156,54.119998931884766,-0.05557677260295535,-0.08628969440341183
167,167,167,167,2019-10-03,49.97999954223633,53.380001068115234,53.900001525878906,-0.06369429482664035,-0.07272730747067746
168,168,168,168,2019-10-04,50.66999816894531,53.2400016784668,53.91999816894531,-0.04827204035496746,-0.06027448275901104
169,169,169,169,2019-10-07,50.41999816894531,52.900001525878906,53.84999847412109,-0.046880969478240275,-0.06369545779697916
170,170,170,170,2019-10-08,49.630001068115234,53.0099983215332,53.540000915527344,-0.06376150463006103,-0.07302950654747109
171,171,171,171,2019-10-09,50.34000015258789,51.18999862670898,52.77999877929688,-0.016604776263416277,-0.04622960748657856
172,172,172,172,2019-10-10,50.4900016784668,49.45000076293945,52.36000061035156,0.02103136298244057,-0.03571426489852003
173,173,173,173,2019-10-11,51.81999969482422,49.97999954223633,53.380001068115234,0.03681472928051899,-0.029224453766877656
174,174,174,174,2019-10-14,51.97999954223633,50.66999816894531,53.2400016784668,0.025853590302552965,-0.023666455606820236
175,175,175,175,2019-10-15,52.4900016784668,50.41999816894531,52.900001525878906,0.04105520794716022,-0.007750469481773714
176,176,176,176,2019-10-16,52.470001220703125,49.630001068115234,53.0099983215332,0.05722345539928764,-0.010186702847163165
177,177,177,177,2019-10-17,52.34999847412109,50.34000015258789,51.18999862670898,0.039928452829570915,0.022660673540375154
178,178,178,178,2019-10-18,52.209999084472656,50.4900016784668,49.45000076293945,0.03406609920433845,0.05581391868454122
179,179,179,179,2019-10-21,52.650001525878906,51.81999969482422,49.97999954223633,0.016017017289515545,0.05342140872542944
180,180,180,180,2019-10-22,51.709999084472656,51.97999954223633,50.66999816894531,-0.005194314354394769,0.02052498427293692
181,181,181,181,2019-10-23,52.369998931884766,52.4900016784668,50.41999816894531,-0.002286201995517545,0.038675145453307413
182,182,182,182,2019-10-24,52.45000076293945,52.470001220703125,49.630001068115234,-0.0003811789079162242,0.05682046411713504
183,183,183,183,2019-10-25,52.61000061035156,52.34999847412109,50.34000015258789,0.004966612107142776,0.04509337407395653
184,184,184,184,2019-10-28,53.25,52.209999084472656,50.4900016784668,0.01991957352545981,0.05466425489762461
185,185,185,185,2019-10-29,53.630001068115234,52.650001525878906,51.81999969482422,0.018613476046237754,0.034928625703403826
186,186,186,186,2019-10-30,53.810001373291016,51.709999084472656,51.97999954223633,0.04061114534904231,0.035205883939412486
187,187,187,187,2019-10-31,53.54999923706055,52.369998931884766,52.4900016784668,0.02253199024713659,0.02019427557055309
188,188,188,188,2019-11-01,54.790000915527344,52.45000076293945,52.470001220703125,0.04461392027741029,0.04421573548408486
189,189,189,189,2019-11-04,54.84000015258789,52.61000061035156,52.34999847412109,0.04238736963248679,0.04756450336283624
190,190,190,190,2019-11-05,55.540000915527344,53.25,52.209999084472656,0.0430047120286825,0.06378092107733901
191,191,191,191,2019-11-06,53.08000183105469,53.630001068115234,52.650001525878906,-0.010255439606685735,0.008167147060089253
192,192,192,192,2019-11-07,54.5,53.810001373291016,51.709999084472656,0.012822869524241831,0.053954766291324896
193,193,193,193,2019-11-08,54.88999938964844,53.54999923706055,52.369998931884766,0.025023345876362013,0.04811916190873555
194,194,194,194,2019-11-11,55.15999984741211,54.790000915527344,52.45000076293945,0.0067530375196600545,0.0516682372746029
195,195,195,195,2019-11-12,55.04999923706055,54.84000015258789,52.61000061035156,0.0038293049578472793,0.04637898875501789
196,196,196,196,2019-11-13,55.06999969482422,55.540000915527344,53.25,-0.00846239130276516,0.034178398024867995
197,197,197,197,2019-11-14,55.56999969482422,53.08000183105469,53.630001068115234,0.04691028217547544,0.03617375700300651
198,198,198,198,2019-11-15,56.43999862670898,54.5,53.810001373291016,0.035596305077228996,0.04887562137702117
199,199,199,199,2019-11-18,56.04999923706055,54.88999938964844,53.54999923706055,0.021133172896898866,0.046685341468124975
200,200,200,200,2019-11-19,55.869998931884766,55.15999984741211,54.790000915527344,0.012871629558316,0.019711589675322605
201,201,201,201,2019-11-20,55.5,55.04999923706055,54.84000015258789,0.008174400893297573,0.012035008125012903
202,202,202,202,2019-11-21,54.77999877929688,55.06999969482422,55.540000915527344,-0.005266041712990832,-0.013683869710163887
203,203,203,203,2019-11-22,54.90999984741211,55.56999969482422,53.08000183105469,-0.011876909322235951,0.034476223685560914
204,204,204,204,2019-11-25,56.119998931884766,56.43999862670898,54.5,-0.005669732505499736,0.02972475104375727
205,205,205,205,2019-11-26,57.880001068115234,56.04999923706055,54.88999938964844,0.03264945327322466,0.05447261271113568
206,206,206,206,2019-11-27,57.560001373291016,55.869998931884766,55.15999984741211,0.030248836114471045,0.04350981748582261
207,207,207,207,2019-11-29,57.02000045776367,55.5,55.04999923706055,0.027387395635381395,0.03578567208002581
208,208,208,208,2019-12-02,56.52000045776367,54.77999877929688,55.06999969482422,0.03176344865353298,0.02633013929498418
209,209,209,209,2019-12-03,56.31999969482422,54.90999984741211,55.56999969482422,0.025678380100716103,0.013496490986481868
210,210,210,210,2019-12-04,57.02999877929688,56.119998931884766,56.43999862670898,0.016215250618885735,0.010453581979867455
211,211,211,211,2019-12-05,57.869998931884766,57.880001068115234,56.04999923706055,-0.00017280815559583829,0.032471003025827505
212,212,212,212,2019-12-06,58.5,57.560001373291016,55.869998931884766,0.01633076101949449,0.04707358364766856
213,213,213,213,2019-12-09,58.27999877929688,57.02000045776367,55.5,0.022097480031879835,0.050090068095439255
214,214,214,214,2019-12-10,58.47999954223633,56.52000045776367,54.77999877929688,0.034677973612851076,0.0675429143006443
215,215,215,215,2019-12-11,58.40999984741211,56.31999969482422,54.90999984741211,0.037109377910383046,0.06374066672238299
216,216,216,216,2019-12-12,58.959999084472656,57.02999877929688,56.119998931884766,0.0338418437048329,0.05060584830079762
217,217,217,217,2019-12-13,58.2599983215332,57.869998931884766,57.880001068115234,0.006739232708600662,0.00656525995863011
218,218,218,218,2019-12-16,59.220001220703125,58.5,57.560001373291016,0.012307713174412482,0.02883946851645458
219,219,219,219,2019-12-17,58.84000015258789,58.27999877929688,57.02000045776367,0.009608808939953972,0.03191861943551455
220,220,220,220,2019-12-18,60.11000061035156,58.47999954223633,56.52000045776367,0.027872795500587966,0.06351734118032493
221,221,221,221,2019-12-19,59.81999969482422,58.40999984741211,56.31999969482422,0.02413969955650641,0.06214488670037488
222,222,222,222,2019-12-20,60.63999938964844,58.959999084472656,57.02999877929688,0.028493899783967436,0.06330002959183068
223,223,223,223,2019-12-23,60.11000061035156,58.2599983215332,57.869998931884766,0.031754245487758403,0.03870747744618708
224,224,224,224,2019-12-24,60.59000015258789,59.220001220703125,58.5,0.02313405781230915,0.035726498334835766
225,225,225,225,2019-12-26,61.27999877929688,58.84000015258789,58.27999877929688,0.04146836540417098,0.05147563594434579
226,226,226,226,2019-12-27,60.95000076293945,60.11000061035156,58.47999954223633,0.013974382699361243,0.04223668331117558
227,227,227,227,2019-12-30,61.040000915527344,59.81999969482422,58.40999984741211,0.020394537394300194,0.045026554956099085
228,228,228,228,2019-12-31,61.290000915527344,60.63999938964844,58.959999084472656,0.010719022632277087,0.03951834917291075
229,229,229,229,2020-01-02,61.47999954223633,60.11000061035156,58.2599983215332,0.02279153082638352,0.05526950417904475
230,230,230,230,2020-01-03,60.970001220703125,60.59000015258789,59.220001220703125,0.006271679603206071,0.02955082681403609
231,231,231,231,2020-01-06,60.68999862670898,61.27999877929688,58.84000015258789,-0.009627940018615555,0.03144117045077399
232,232,232,232,2020-01-07,60.619998931884766,60.95000076293945,60.11000061035156,-0.0054143039692190476,0.008484417174425607
233,233,233,233,2020-01-08,60.20000076293945,61.040000915527344,59.81999969482422,-0.013761470183304203,0.006352408392742204
234,234,234,234,2020-01-09,60.560001373291016,61.290000915527344,60.63999938964844,-0.011910581356369132,-0.0013192285152145988
235,235,235,235,2020-01-10,60.2400016784668,61.47999954223633,60.11000061035156,-0.0201691261060869,0.002162719460908624
236,236,236,236,2020-01-13,60.65999984741211,60.970001220703125,60.59000015258789,-0.005084490193281277,0.0011553011164868732
237,237,237,237,2020-01-14,60.27999877929688,60.68999862670898,61.27999877929688,-0.006755641072492269,-0.016318538184074582
238,238,238,238,2020-01-15,60.38999938964844,60.619998931884766,60.95000076293945,-0.0037941198661973763,-0.009187881317165192
239,239,239,239,2020-01-16,60.79999923706055,60.20000076293945,61.040000915527344,0.00996675193549934,-0.003931875407389485
240,240,240,240,2020-01-17,61.02999877929688,60.560001373291016,61.290000915527344,0.007760855273248879,-0.004242162381247305
241,241,241,241,2020-01-21,61.09999847412109,60.2400016784668,61.47999954223633,0.014276174828887767,-0.00618088924763549
242,242,242,242,2020-01-22,60.90999984741211,60.65999984741211,60.970001220703125,0.00412133202487408,-0.0009841130406709198
243,243,243,243,2020-01-23,60.84000015258789,60.27999877929688,60.68999862670898,0.009290003062895513,0.002471602064147982
244,244,244,244,2020-01-24,60.77000045776367,60.38999938964844,60.619998931884766,0.006292450272492811,0.0024744560957095096
245,245,245,245,2020-01-27,60.43999862670898,60.79999923706055,60.20000076293945,-0.005921062744555616,0.003986675427374298
246,246,246,246,2020-01-28,61.459999084472656,61.02999877929688,60.560001373291016,0.007045720363370478,0.014861256452655347
