,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IPG,IPG_6m,IPG_12m,IPG_6m_ret,IPG_12m_ret
39,39,39,39,2019-04-02,17.35459327697754,17.321533203125,18.46198081970215,0.001908611291209228,-0.05998205466354045
40,40,40,40,2019-04-03,17.412443161010742,17.181047439575195,18.35454750061035,0.013468080002069227,-0.051328115801726026
41,41,41,41,2019-04-04,17.552934646606445,17.371126174926758,18.412399291992188,0.010466130396433737,-0.04667857956782062
42,42,42,42,2019-04-05,17.792593002319336,17.2967472076416,18.13141822814941,0.028666996674303835,-0.01868718825888871
43,43,43,43,2019-04-08,17.784326553344727,17.362857818603516,18.12315368652344,0.02427415688963519,-0.018695815255965642
44,44,44,44,2019-04-09,17.817386627197266,17.495088577270508,17.462026596069336,0.018422201665528215,0.020350446105031228
45,45,45,45,2019-04-10,17.858701705932617,17.35459327697754,17.321533203125,0.029047550749796258,0.031011602524348536
46,46,46,46,2019-04-11,18.07357215881348,17.412443161010742,17.181047439575195,0.03796876702995422,0.05194821342396305
47,47,47,47,2019-04-12,18.007457733154297,17.552934646606445,17.371126174926758,0.025894421400112,0.03663156618745944
48,48,48,48,2019-04-15,18.13141822814941,17.792593002319336,17.2967472076416,0.019043049306298743,0.0482559530117348
49,49,49,49,2019-04-16,18.428926467895508,17.784326553344727,17.362857818603516,0.03624539352768186,0.06139937678633456
50,50,50,50,2019-04-17,18.60247230529785,17.817386627197266,17.495088577270508,0.04406289735567581,0.06329683460225799
51,51,51,51,2019-04-18,18.718168258666992,17.858701705932617,17.35459327697754,0.048125925774820555,0.07857141679594193
52,52,52,52,2019-04-22,18.561153411865234,18.07357215881348,17.412443161010742,0.026977580788531963,0.06597065329847784
53,53,53,53,2019-04-23,18.577674865722656,18.007457733154297,17.552934646606445,0.03166560993884815,0.05837999398660809
54,54,54,54,2019-04-24,18.62726783752441,18.13141822814941,17.792593002319336,0.027347535815217316,0.04691136559445108
55,55,55,55,2019-04-25,18.412399291992188,18.428926467895508,17.784326553344727,-0.0008968062210303884,0.03531608221225202
56,56,56,56,2019-04-26,19.37929916381836,18.60247230529785,17.817386627197266,0.04175933423103517,0.08766226884457451
57,57,57,57,2019-04-29,19.42061424255371,18.718168258666992,17.858701705932617,0.03752749596966942,0.08745946723004105
58,58,58,58,2019-04-30,19.00741577148437,18.561153411865234,18.07357215881348,0.024042814027595005,0.05166901177394023
59,59,59,59,2019-05-01,19.07352638244629,18.577674865722656,18.007457733154297,0.02669071992634131,0.059201507791363905
60,60,60,60,2019-05-02,18.89998435974121,18.62726783752441,18.13141822814941,0.014640715138449778,0.04238863843527607
61,61,61,61,2019-05-03,19.0817928314209,18.412399291992188,18.428926467895508,0.03635558456088006,0.035426174425446266
62,62,62,62,2019-05-06,19.247074127197266,19.37929916381836,18.60247230529785,-0.006823004046914161,0.03465140607766615
63,63,63,63,2019-05-07,18.82560539245605,19.42061424255371,18.718168258666992,-0.030638003652526002,0.005739724758554443
64,64,64,64,2019-05-08,19.255334854125977,19.00741577148437,18.561153411865234,0.013043281928600825,0.037399693157914804
65,65,65,65,2019-05-09,18.95783042907715,19.07352638244629,18.577674865722656,-0.0060657872618467,0.020463032435555695
66,66,66,66,2019-05-10,19.07352638244629,18.89998435974121,18.62726783752441,0.009182125201899094,0.02395727321979524
67,67,67,67,2019-05-13,18.470251083374023,19.0817928314209,18.412399291992188,-0.032048442903115704,0.00314200178175561
68,68,68,68,2019-05-14,18.5033016204834,19.247074127197266,19.37929916381836,-0.038643406358729204,-0.04520274628767129
69,69,69,69,2019-05-15,18.660320281982425,18.82560539245605,19.42061424255371,-0.008779803200371972,-0.03914881121037661
70,70,70,70,2019-05-16,18.56941795349121,19.255334854125977,19.00741577148437,-0.03562217462490869,-0.023043522762850377
71,71,71,71,2019-05-17,18.61900329589844,18.95783042907715,19.07352638244629,-0.017872674536587363,-0.02383004995689486
72,72,72,72,2019-05-20,18.362817764282227,19.07352638244629,18.89998435974121,-0.03726152175080433,-0.028421536506834433
73,73,73,73,2019-05-21,18.701642990112305,18.470251083374023,19.0817928314209,0.012527815983322865,-0.019922123915035006
74,74,74,74,2019-05-22,18.68511390686035,18.5033016204834,19.247074127197266,0.00982593756001271,-0.029197176496703503
75,75,75,75,2019-05-23,18.38760566711425,18.660320281982425,18.82560539245605,-0.014614680281318404,-0.023266169464984054
76,76,76,76,2019-05-24,18.263643264770508,18.56941795349121,19.255334854125977,-0.01646657366895099,-0.05150217313115035
77,77,77,77,2019-05-28,18.15620994567871,18.61900329589844,18.95783042907715,-0.024855968005638496,-0.042284399915769266
78,78,78,78,2019-05-29,17.93307876586914,18.362817764282227,19.07352638244629,-0.02340267185186451,-0.0597921744364337
79,79,79,79,2019-05-30,17.809120178222656,18.701642990112305,18.470251083374023,-0.04772429953675894,-0.03579436479596554
80,80,80,80,2019-05-31,17.7297420501709,18.68511390686035,18.5033016204834,-0.05113010610755131,-0.04180656977758823
81,81,81,81,2019-06-03,17.93862533569336,18.38760566711425,18.660320281982425,-0.024417552755325866,-0.038675378309873
82,82,82,82,2019-06-04,18.080665588378903,18.263643264770508,18.56941795349121,-0.010018684319385351,-0.02632028458492519
83,83,83,83,2019-06-05,18.122438430786133,18.15620994567871,18.61900329589844,-0.0018600531164608691,-0.02666978770134787
84,84,84,84,2019-06-06,18.264480590820312,17.93307876586914,18.362817764282227,0.01847991799277149,-0.0053552333157272924
85,85,85,85,2019-06-07,18.33967399597168,17.809120178222656,18.701642990112305,0.029791130187205805,-0.019354930170146
86,86,86,86,2019-06-10,17.81329345703125,17.7297420501709,18.68511390686035,0.004712499856112995,-0.046658556869113244
87,87,87,87,2019-06-11,18.06395721435547,17.93862533569336,18.38760566711425,0.006986704740007621,-0.017601446246893304
88,88,88,88,2019-06-12,18.272836685180664,18.080665588378903,18.263643264770508,0.010628541071257658,0.0005033727541037258
89,89,89,89,2019-06-13,18.60704040527344,18.122438430786133,18.15620994567871,0.026740439833089713,0.024830648078181694
90,90,90,90,2019-06-14,18.43993759155273,18.264480590820312,17.93307876586914,0.009606459918745314,0.02826390450301597
91,91,91,91,2019-06-17,18.35638427734375,18.33967399597168,17.809120178222656,0.0009111547662046249,0.03072942928367106
92,92,92,92,2019-06-18,18.565263748168945,17.81329345703125,17.7297420501709,0.04221399557311378,0.0471254288772911
93,93,93,93,2019-06-19,18.757434844970703,18.06395721435547,17.93862533569336,0.038390128053676253,0.04564505328332591
94,94,94,94,2019-06-20,18.782501220703125,18.272836685180664,18.080665588378903,0.02789192199894175,0.03881691350872152
95,95,95,95,2019-06-21,18.757434844970703,18.60704040527344,18.122438430786133,0.008082663143711866,0.03503923694428712
96,96,96,96,2019-06-24,18.88276100158692,18.43993759155273,18.264480590820312,0.024014365983377584,0.03385151894641636
97,97,97,97,2019-06-25,18.690593719482425,18.35638427734375,18.33967399597168,0.01820671419213915,0.019134458092757045
98,98,98,98,2019-06-26,18.506776809692383,18.565263748168945,17.81329345703125,-0.0031503424497446586,0.038930664581141805
99,99,99,99,2019-06-27,18.43157958984375,18.757434844970703,18.06395721435547,-0.017372058483483,0.020351154020456397
100,100,100,100,2019-06-28,18.874406814575195,18.782501220703125,18.272836685180664,0.004893149894795057,0.03292155124893159
101,101,101,101,2019-07-01,18.82427978515625,18.757434844970703,18.60704040527344,0.0035636503998557334,0.011675117329311702
102,102,102,102,2019-07-02,19.384077072143555,18.88276100158692,18.43993759155273,0.026548875480365552,0.0512007958759757
103,103,103,103,2019-07-03,19.35065269470215,18.690593719482425,18.35638427734375,0.035315035205740974,0.0541647201505564
104,104,104,104,2019-07-05,19.51775932312012,18.506776809692383,18.565263748168945,0.05462769253791744,0.051305254149438984
105,105,105,105,2019-07-08,19.484336853027344,18.43157958984375,18.757434844970703,0.05711703970091042,0.03875274066333967
106,106,106,106,2019-07-09,19.34229850769043,18.874406814575195,18.782501220703125,0.024789742941956572,0.029804192764820048
107,107,107,107,2019-07-10,19.45091819763184,18.82427978515625,18.757434844970703,0.033288838650269215,0.036971118833291516
108,108,108,108,2019-07-11,19.409141540527344,19.384077072143555,18.88276100158692,0.001293044197590909,0.027876248547348936
109,109,109,109,2019-07-12,19.86032485961914,19.35065269470215,18.690593719482425,0.02633875833327992,0.06258394771683617
110,110,110,110,2019-07-15,19.810192108154297,19.51775932312012,18.506776809692383,0.014982907627504538,0.07042908183662155
111,111,111,111,2019-07-16,19.793481826782227,19.484336853027344,18.43157958984375,0.01586633284400696,0.07388961050787635
112,112,112,112,2019-07-17,19.292165756225582,19.34229850769043,18.874406814575195,-0.002591871459584505,0.022133619655150483
113,113,113,113,2019-07-18,19.074932098388672,19.45091819763184,18.82427978515625,-0.01932999231311061,0.013315373341936443
114,114,114,114,2019-07-19,19.049867630004883,19.409141540527344,19.384077072143555,-0.018510551317907464,-0.017241442081292413
115,115,115,115,2019-07-22,19.033159255981445,19.86032485961914,19.35065269470215,-0.041649147709538425,-0.01640737621256705
116,116,116,116,2019-07-23,18.749082565307617,19.810192108154297,19.51775932312012,-0.05356381891975215,-0.03938345304329849
117,117,117,117,2019-07-24,19.024797439575195,19.793481826782227,19.484336853027344,-0.03883522838144304,-0.023585068197009118
118,118,118,118,2019-07-25,19.233686447143555,19.292165756225582,19.34229850769043,-0.0030312464562541885,-0.005615261314661835
119,119,119,119,2019-07-26,19.27545928955078,19.074932098388672,19.45091819763184,0.01051260314468161,-0.009020597706406508
120,120,120,120,2019-07-29,19.34229850769043,19.049867630004883,19.409141540527344,0.015350808906669178,-0.0034438943472766548
121,121,121,121,2019-07-30,19.175193786621094,19.033159255981445,19.86032485961914,0.007462477917060006,-0.03449747563752514
122,122,122,122,2019-07-31,19.150131225585938,18.749082565307617,19.810192108154297,0.021390308506102684,-0.03331925702510796
123,123,123,123,2019-08-01,18.59033393859864,19.024797439575195,19.793481826782227,-0.022836695231918114,-0.060785055338552274
124,124,124,124,2019-08-02,18.18927955627441,19.233686447143555,19.292165756225582,-0.05430092113330942,-0.057167568114806944
125,125,125,125,2019-08-05,17.679615020751953,19.27545928955078,19.074932098388672,-0.0827915042036863,-0.07314925528644933
126,126,126,126,2019-08-06,17.78823471069336,19.34229850769043,19.049867630004883,-0.08034535277072574,-0.06622791002097894
127,127,127,127,2019-08-07,17.604415893554688,19.175193786621094,19.033159255981445,-0.08191718480375243,-0.07506601206931818
128,128,128,128,2019-08-08,17.93862533569336,19.150131225585938,18.749082565307617,-0.06326358162360368,-0.04322650064563094
129,129,129,129,2019-08-09,17.71303367614746,18.59033393859864,19.024797439575195,-0.047191205136431824,-0.0689502091990224
130,130,130,130,2019-08-12,17.495800018310547,18.18927955627441,19.233686447143555,-0.0381257287194009,-0.09035638766436815
131,131,131,131,2019-08-13,17.387178421020508,17.679615020751953,19.27545928955078,-0.01654089183436347,-0.0979629507222124
132,132,132,132,2019-08-14,16.61014747619629,17.78823471069336,19.34229850769043,-0.0662284512014486,-0.14125265569693524
133,133,133,133,2019-08-15,16.351133346557617,17.604415893554688,19.175193786621094,-0.07119137349259741,-0.14727676139752388
134,134,134,134,2019-08-16,16.79395866394043,17.93862533569336,19.150131225585938,-0.06381016662828287,-0.12303688856698247
135,135,135,135,2019-08-19,17.111459732055664,17.71303367614746,18.59033393859864,-0.033962219859711706,-0.07955070691185528
136,136,136,136,2019-08-20,16.994487762451172,17.495800018310547,18.18927955627441,-0.028653291380486556,-0.06568659248579711
137,137,137,137,2019-08-21,17.186656951904297,17.387178421020508,17.679615020751953,-0.011532720505921024,-0.027882850857840147
138,138,138,138,2019-08-22,17.01955223083496,16.61014747619629,17.78823471069336,0.024647869937661993,-0.04321297151517267
139,139,139,139,2019-08-23,16.593435287475586,16.351133346557617,17.604415893554688,0.014818663378399988,-0.05742767111343017
140,140,140,140,2019-08-26,16.68534278869629,16.79395866394043,17.93862533569336,-0.0064675564241656325,-0.06986502719934473
141,141,141,141,2019-08-27,16.626855850219727,17.111459732055664,17.71303367614746,-0.028320429082277943,-0.06132082430297592
142,142,142,142,2019-08-28,16.635211944580078,16.994487762451172,17.495800018310547,-0.021140726504561225,-0.049188266488517485
143,143,143,143,2019-08-29,16.71040916442871,17.186656951904297,17.387178421020508,-0.027710321373629165,-0.03892346648801892
144,144,144,144,2019-08-30,16.807634353637695,17.01955223083496,16.61014747619629,-0.012451436696044538,0.01188953184939634
145,145,145,145,2019-09-03,16.849910736083984,16.593435287475586,16.351133346557617,0.015456440704715302,0.03050414787494682
146,146,146,146,2019-09-04,17.02745819091797,16.68534278869629,16.79395866394043,0.02050394807911582,0.01390378121383029
147,147,147,147,2019-09-05,17.28109359741211,16.626855850219727,17.111459732055664,0.039348253998589655,0.009913465479433281
148,148,148,148,2019-09-06,17.52627182006836,16.635211944580078,16.994487762451172,0.053564684264729046,0.03129156141982392
149,149,149,149,2019-09-09,17.813724517822266,16.71040916442871,17.186656951904297,0.06602563363572034,0.036485720735147886
150,150,150,150,2019-09-10,18.28717803955078,16.807634353637695,17.01955223083496,0.0880280743133175,0.07448056162248595
151,151,151,151,2019-09-11,17.99127769470215,16.849910736083984,16.593435287475586,0.06773727033306676,0.08424068814018448
152,152,152,152,2019-09-12,17.847545623779297,17.02745819091797,16.68534278869629,0.04816264551445171,0.06965411797654864
153,153,153,153,2019-09-13,17.915185928344727,17.28109359741211,16.626855850219727,0.036692835864714946,0.07748488888883798
154,154,154,154,2019-09-16,18.101179122924805,17.52627182006836,16.635211944580078,0.03280260107561217,0.08812434631001831
155,155,155,155,2019-09-17,17.99127769470215,17.813724517822266,16.71040916442871,0.00996721245477028,0.07665093760839858
156,156,156,156,2019-09-18,18.11809158325196,18.28717803955078,16.807634353637695,-0.009246175431393944,0.07796797586393489
157,157,157,157,2019-09-19,18.025087356567383,17.99127769470215,16.849910736083984,0.0018792251689379036,0.06974378908528966
158,158,158,158,2019-09-20,17.889820098876953,17.847545623779297,17.02745819091797,0.002368643621301736,0.05064536927883623
159,159,159,159,2019-09-23,17.940542221069336,17.915185928344727,17.28109359741211,0.0014153519157449335,0.03816012105599498
160,160,160,160,2019-09-24,18.008176803588867,18.101179122924805,17.52627182006836,-0.005137914978044278,0.02749614912218279
161,161,161,161,2019-09-25,17.754545211791992,17.99127769470215,17.813724517822266,-0.013158180698854216,-0.0033221186266277902
162,162,162,162,2019-09-26,17.68691062927246,18.11809158325196,18.28717803955078,-0.02379836485527398,-0.03282449643023577
163,163,163,163,2019-09-27,18.101179122924805,18.025087356567383,17.99127769470215,0.004221436759345165,0.006108594958490254
164,164,164,164,2019-09-30,18.228002548217773,17.889820098876953,17.847545623779297,0.018903624937069763,0.021317044508998073
165,165,165,165,2019-10-01,17.99127769470215,17.940542221069336,17.915185928344727,0.002827978831834166,0.004247333332836556
166,166,166,166,2019-10-02,17.34872817993164,18.008176803588867,18.101179122924805,-0.036619399667700114,-0.04156916728370463
167,167,167,167,2019-10-03,17.331815719604492,17.754545211791992,17.99127769470215,-0.023809649143067713,-0.036654538176121076
168,168,168,168,2019-10-04,17.627727508544922,17.68691062927246,18.11809158325196,-0.0033461536595084107,-0.027064885529131666
169,169,169,169,2019-10-07,17.847545623779297,18.101179122924805,18.025087356567383,-0.01401198769555767,-0.009849701656141963
170,170,170,170,2019-10-08,17.137365341186523,18.228002548217773,17.889820098876953,-0.05983306202345717,-0.04206049884971541
171,171,171,171,2019-10-09,16.993633270263672,17.99127769470215,17.940542221069336,-0.05545156054882361,-0.052780397556413616
172,172,172,172,2019-10-10,16.765365600585938,17.34872817993164,18.008176803588867,-0.03362566830809621,-0.0690137161889286
173,173,173,173,2019-10-11,16.976730346679688,17.331815719604492,17.754545211791992,-0.020487488366447204,-0.04380933759968719
174,174,174,174,2019-10-14,17.196548461914062,17.627727508544922,17.68691062927246,-0.02446027410066598,-0.027724579924479964
175,175,175,175,2019-10-15,17.483999252319336,17.847545623779297,18.101179122924805,-0.020369544312893506,-0.0340961142041748
176,176,176,176,2019-10-16,17.585453033447266,17.137365341186523,18.228002548217773,0.02614682498387566,-0.035250681640558224
177,177,177,177,2019-10-17,17.560094833374023,16.993633270263672,17.99127769470215,0.03333375235898339,-0.023966216777093874
178,178,178,178,2019-10-18,17.458637237548828,16.765365600585938,17.34872817993164,0.04135141776679552,0.006335280400803445
179,179,179,179,2019-10-21,17.585453033447266,16.976730346679688,17.331815719604492,0.035856297080587796,0.014634203244838107
180,180,180,180,2019-10-22,18.17727279663086,17.196548461914062,17.627727508544922,0.05703030098678519,0.031175050091938994
181,181,181,181,2019-10-23,18.09272766113281,17.483999252319336,17.847545623779297,0.0348163140497002,0.013737577284959723
182,182,182,182,2019-10-24,18.160364151000977,17.585453033447266,17.137365341186523,0.03269242574872755,0.0596940538669537
183,183,183,183,2019-10-25,18.473180770874023,17.560094833374023,16.993633270263672,0.0519977794063291,0.08706481286725998
184,184,184,184,2019-10-28,18.743730545043945,17.458637237548828,16.765365600585938,0.07360788187586764,0.118003089917041
185,185,185,185,2019-10-29,18.63381767272949,17.585453033447266,16.976730346679688,0.05961544677229802,0.0976093330229455
186,186,186,186,2019-10-30,18.684547424316406,18.17727279663086,17.196548461914062,0.027907081186544724,0.08652893141306106
187,187,187,187,2019-10-31,18.388635635375977,18.09272766113281,17.483999252319336,0.016355078116764288,0.05174081570248501
188,188,188,188,2019-11-01,18.55772590637207,18.160364151000977,17.585453033447266,0.021880715169975806,0.055288474574727076
189,189,189,189,2019-11-04,18.63381767272949,18.473180770874023,17.560094833374023,0.008695681802060706,0.06114561735252089
190,190,190,190,2019-11-05,18.938182830810547,18.743730545043945,17.458637237548828,0.010374257424331956,0.08474576641523979
191,191,191,191,2019-11-06,18.90436553955078,18.63381767272949,17.585453033447266,0.014519186114890337,0.07500020065419766
192,192,192,192,2019-11-07,19.16645240783692,18.684547424316406,18.17727279663086,0.025791632656478214,0.0544184830295007
193,193,193,193,2019-11-08,19.42009162902832,18.388635635375977,18.09272766113281,0.05609203499948823,0.0733645027303973
194,194,194,194,2019-11-11,19.03118324279785,18.55772590637207,18.160364151000977,0.025512680746255345,0.047951631616862445
195,195,195,195,2019-11-12,18.98045539855957,18.63381767272949,18.473180770874023,0.01860261444638822,0.027460058664360965
196,196,196,196,2019-11-13,18.71836280822754,18.938182830810547,18.743730545043945,-0.011607239435104777,-0.0013533985006582983
197,197,197,197,2019-11-14,18.79445457458496,18.90436553955078,18.63381767272949,-0.005814052036598127,0.008620718774691172
198,198,198,198,2019-11-15,18.87899780273437,19.16645240783692,18.684547424316406,-0.014997799226789232,0.010407015701376032
199,199,199,199,2019-11-18,18.90436553955078,19.42009162902832,18.388635635375977,-0.026556315970551525,0.02804612122405903
200,200,200,200,2019-11-19,18.94664192199707,19.03118324279785,18.55772590637207,-0.004442252471757113,0.02095709450539185
201,201,201,201,2019-11-20,18.70990753173828,18.98045539855957,18.63381767272949,-0.014254024002070098,0.004083428331498107
202,202,202,202,2019-11-21,18.81136512756348,18.71836280822754,18.938182830810547,0.004968507143961354,-0.0066964029431982874
203,203,203,203,2019-11-22,18.67609596252441,18.79445457458496,18.90436553955078,-0.006297528432700705,-0.012074966311289126
204,204,204,204,2019-11-25,18.828275680541992,18.87899780273437,19.16645240783692,-0.002686695698700281,-0.017644200402817
205,205,205,205,2019-11-26,18.862091064453125,18.90436553955078,19.42009162902832,-0.0022362281880982104,-0.028733158176304396
206,206,206,206,2019-11-27,19.03963851928711,18.94664192199707,19.03118324279785,0.004908341946446404,0.00044428538054552824
207,207,207,207,2019-11-29,19.137889862060547,18.70990753173828,18.98045539855957,0.022874636317483876,0.008294556700305655
208,208,208,208,2019-12-02,18.967018127441406,18.81136512756348,18.71836280822754,0.008274412772407258,0.013284031395340401
209,209,209,209,2019-12-03,19.035364151000977,18.67609596252441,18.79445457458496,0.019236792807098224,0.012818120124740817
210,210,210,210,2019-12-04,18.898666381835938,18.828275680541992,18.87899780273437,0.0037385633442095223,0.0010418232634530344
211,211,211,211,2019-12-05,19.035364151000977,18.862091064453125,18.90436553955078,0.00918631375258272,0.006929542870726113
212,212,212,212,2019-12-06,19.214778900146484,19.03963851928711,18.94664192199707,0.009198724055709206,0.01415221648529208
213,213,213,213,2019-12-09,19.129344940185547,19.137889862060547,18.70990753173828,-0.0004464923738504156,0.022417930592963042
214,214,214,214,2019-12-10,19.129344940185547,18.967018127441406,18.81136512756348,0.008558372837177197,0.016903601119099276
215,215,215,215,2019-12-11,19.38565826416016,19.035364151000977,18.67609596252441,0.018402280638311952,0.03799307430522747
216,216,216,216,2019-12-12,19.701772689819336,18.898666381835938,18.828275680541992,0.04249539579974204,0.04639283087298618
217,217,217,217,2019-12-13,19.676143646240234,19.035364151000977,18.862091064453125,0.03366258140144707,0.04315813018850534
218,218,218,218,2019-12-16,19.55653190612793,19.214778900146484,19.03963851928711,0.01778594527459476,0.027148277332954995
219,219,219,219,2019-12-17,19.266042709350582,19.129344940185547,19.137889862060547,0.007145972305505843,0.006696289309517267
220,220,220,220,2019-12-18,19.22332763671875,19.129344940185547,18.967018127441406,0.004913011753777896,0.013513431977297374
221,221,221,221,2019-12-19,19.471094131469727,19.38565826416016,19.035364151000977,0.004407168750494295,0.02289055134497331
222,222,222,222,2019-12-20,19.68468475341797,19.701772689819336,18.898666381835938,-0.00086732989312166,0.04159120837952335
223,223,223,223,2019-12-23,19.676143646240234,19.676143646240234,19.035364151000977,0.0,0.03366258140144707
224,224,224,224,2019-12-24,19.6676025390625,19.55653190612793,19.214778900146484,0.005679464716326743,0.02356642463955505
225,225,225,225,2019-12-26,19.77012252807617,19.266042709350582,19.129344940185547,0.026164159725491354,0.03349710039179232
226,226,226,226,2019-12-27,19.701772689819336,19.22332763671875,19.129344940185547,0.02488877379308163,0.029924064385042026
227,227,227,227,2019-12-30,19.718862533569336,19.471094131469727,19.38565826416016,0.012724934737958993,0.017188184423182484
228,228,228,228,2019-12-31,19.73594665527344,19.68468475341797,19.701772689819336,0.002604151526814258,0.0017345629752272274
229,229,229,229,2020-01-02,19.402746200561523,19.676143646240234,19.676143646240234,-0.013894869370449703,-0.013894869370449703
230,230,230,230,2020-01-03,19.419836044311523,19.6676025390625,19.55653190612793,-0.01259769686004586,-0.006989780318542693
231,231,231,231,2020-01-06,19.590709686279297,19.77012252807617,19.266042709350582,-0.009074948399640959,0.016851772926421482
232,232,232,232,2020-01-07,19.633424758911133,19.701772689819336,19.22332763671875,-0.0034691259504542327,0.021333305551586745
233,233,233,233,2020-01-08,19.68468475341797,19.718862533569336,19.471094131469727,-0.0017332531272117313,0.01096962607781915
234,234,234,234,2020-01-09,19.78721237182617,19.73594665527344,19.68468475341797,0.0025975808228599906,0.005208496843740251
235,235,235,235,2020-01-10,19.75303649902344,19.402746200561523,19.676143646240234,0.018053645336647328,0.003907922922584461
236,236,236,236,2020-01-13,19.958086013793945,19.419836044311523,19.6676025390625,0.02771650431312911,0.014769643333726323
237,237,237,237,2020-01-14,20.188764572143555,19.590709686279297,19.77012252807617,0.030527474269250954,0.021175490615845227
238,238,238,238,2020-01-15,20.33400535583496,19.633424758911133,19.701772689819336,0.035683056090652254,0.0320901411243224
239,239,239,239,2020-01-16,20.28274726867676,19.68468475341797,19.718862533569336,0.03038212309470434,0.028596210057627358
240,240,240,240,2020-01-17,20.633033752441406,19.78721237182617,19.73594665527344,0.04274585852323254,0.04545447516844914
241,241,241,241,2020-01-21,20.54760360717773,19.75303649902344,19.402746200561523,0.04022506150857219,0.05900491583933998
242,242,242,242,2020-01-22,20.248571395874023,19.958086013793945,19.419836044311523,0.014554771528658028,0.04267468322963808
243,243,243,243,2020-01-23,20.11186981201172,20.188764572143555,19.590709686279297,-0.0038087897779508495,0.026602411759356848
