,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MAS,MAS_6m,MAS_12m,MAS_6m_ret,MAS_12m_ret
0,0,0,0,2019-02-05,30.728086471557617,,,,
1,1,1,1,2019-02-06,30.78362846374512,,,,
2,2,2,2,2019-02-07,32.885257720947266,,,,
3,3,3,3,2019-02-08,33.23706817626953,,,,
4,4,4,4,2019-02-11,33.54258728027344,,,,
5,5,5,5,2019-02-12,34.05179214477539,,,,
6,6,6,6,2019-02-13,34.42211151123047,30.728086471557617,,0.12021656614029963,
7,7,7,7,2019-02-14,34.486934661865234,30.78362846374512,,0.12030115951021236,
8,8,8,8,2019-02-15,34.68134689331055,32.885257720947266,,0.05461684951975321,
9,9,9,9,2019-02-19,35.09796524047852,33.23706817626953,,0.055988604480392334,
10,10,10,10,2019-02-20,34.78318786621094,33.54258728027344,,0.036985834621860114,
11,11,11,11,2019-02-21,34.92206573486328,34.05179214477539,,0.025557350590765138,
12,12,12,12,2019-02-22,35.00538635253906,34.42211151123047,30.728086471557617,0.016944772290284904,0.13919838076935176
13,13,13,13,2019-02-25,35.07944869995117,34.486934661865234,30.78362846374512,0.017180826417174222,0.13954885926671623
14,14,14,14,2019-02-26,34.9590950012207,34.68134689331055,32.885257720947266,0.008008573276135689,0.06306282583737954
15,15,15,15,2019-02-27,35.07944869995117,35.09796524047852,33.23706817626953,-0.0005275673504284706,0.05543149937024405
16,16,16,16,2019-02-28,34.773929595947266,34.78318786621094,33.54258728027344,-0.00026617083802904506,0.036709819233234464
17,17,17,17,2019-03-01,37.03293991088867,34.92206573486328,34.05179214477539,0.06044528385152392,0.08754745575324097
18,18,18,18,2019-03-04,36.995906829833984,35.00538635253906,34.42211151123047,0.056863262620455046,0.0747715699475262
19,19,19,19,2019-03-05,36.625579833984375,35.07944869995117,34.486934661865234,0.04407512635839561,0.06201319987084841
20,20,20,20,2019-03-06,36.431148529052734,34.9590950012207,34.68134689331055,0.042107884308235866,0.05045368166135722
21,21,21,21,2019-03-07,36.079349517822266,35.07944869995117,35.09796524047852,0.028503892020186994,0.02796128694696831
22,22,22,22,2019-03-08,36.32931518554688,34.773929595947266,34.78318786621094,0.044728496539571116,0.04445042028013435
23,23,23,23,2019-03-11,36.4218978881836,37.03293991088867,34.92206573486328,-0.016499959878297665,0.042947979214843945
24,24,24,24,2019-03-12,36.34783554077149,36.995906829833984,35.00538635253906,-0.017517378126270966,0.038349789221368
25,25,25,25,2019-03-13,36.07008743286133,36.625579833984375,35.07944869995117,-0.01516678790181536,0.028239860363356684
26,26,26,26,2019-03-14,36.02379608154297,36.431148529052734,34.9590950012207,-0.011181433030718613,0.0304556247890595
27,27,27,27,2019-03-15,36.08860778808594,36.079349517822266,35.07944869995117,0.0002566085693729292,0.02876781493251257
28,28,28,28,2019-03-18,36.24599838256836,36.32931518554688,34.773929595947266,-0.0022933766450865534,0.0423325406051509
29,29,29,29,2019-03-19,36.07008743286133,36.4218978881836,37.03293991088867,-0.009659311450554875,-0.02599989307746642
30,30,30,30,2019-03-20,35.69975280761719,36.34783554077149,36.995906829833984,-0.017830022710082605,-0.035035065586541125
31,31,31,31,2019-03-21,36.20895385742188,36.07008743286133,36.625579833984375,0.003849905404832432,-0.011375273195699975
32,32,32,32,2019-03-22,35.41274642944336,36.02379608154297,36.431148529052734,-0.016962389269483014,-0.027954158480543945
33,33,33,33,2019-03-25,35.8478889465332,36.08860778808594,36.079349517822266,-0.006670216899644532,-0.006415319965087707
34,34,34,34,2019-03-26,35.931209564208984,36.24599838256836,36.32931518554688,-0.008684788180942093,-0.010958247335646987
35,35,35,35,2019-03-27,35.7182731628418,36.07008743286133,36.4218978881836,-0.00975362953234804,-0.019318727637476663
36,36,36,36,2019-03-28,36.218223571777344,35.69975280761719,36.34783554077149,0.014523091152875756,-0.003565878602283301
37,37,37,37,2019-03-29,36.39411926269531,36.20895385742188,36.07008743286133,0.005113801575227672,0.008983394632383845
38,38,38,38,2019-04-01,36.39411926269531,35.41274642944336,36.02379608154297,0.027712418047192378,0.010279959955194151
39,39,39,39,2019-04-02,36.64410400390625,35.8478889465332,36.08860778808594,0.022210932938355077,0.015392564298468248
40,40,40,40,2019-04-03,36.65335464477539,35.931209564208984,36.24599838256836,0.020097989723277587,0.011238654758726208
41,41,41,41,2019-04-04,37.14403533935547,35.7182731628418,36.07008743286133,0.039916884279750375,0.029773920246052077
42,42,42,42,2019-04-05,37.7273063659668,36.218223571777344,35.69975280761719,0.0416663945761655,0.05679461057548263
43,43,43,43,2019-04-08,37.81988906860352,36.39411926269531,36.20895385742188,0.03917582935904851,0.044489968352163345
44,44,44,44,2019-04-09,37.26438903808594,36.39411926269531,35.41274642944336,0.023912373565326828,0.052287461305262184
45,45,45,45,2019-04-10,37.41252136230469,36.64410400390625,35.8478889465332,0.02096974067960633,0.04364643112193067
46,46,46,46,2019-04-11,37.43110656738281,36.65335464477539,35.931209564208984,0.02121911978166735,0.041743571156253934
47,47,47,47,2019-04-12,37.57038497924805,37.14403533935547,35.7182731628418,0.011478280052163559,0.05185334150848675
48,48,48,48,2019-04-15,37.63539505004883,37.7273063659668,36.218223571777344,-0.002436201382266745,0.03912868546583814
49,49,49,49,2019-04-16,37.57967376708984,37.81988906860352,36.39411926269531,-0.0063515601824729595,0.032575441538703176
50,50,50,50,2019-04-17,37.13396453857422,37.26438903808594,36.39411926269531,-0.003499976864733245,0.020328703946334015
51,51,51,51,2019-04-18,37.18038558959961,37.41252136230469,36.64410400390625,-0.006204761514388868,0.014634866925282042
52,52,52,52,2019-04-22,36.86467361450195,37.43110656738281,36.65335464477539,-0.015132679870448862,0.005765337764429779
53,53,53,53,2019-04-23,37.13396453857422,37.57038497924805,37.14403533935547,-0.011616075824479433,-0.0002711283437365486
54,54,54,54,2019-04-24,37.13396453857422,37.63539505004883,37.7273063659668,-0.013323375795784576,-0.015727118751521107
55,55,55,55,2019-04-25,34.82178497314453,37.57967376708984,37.81988906860352,-0.07338777901687132,-0.07927321230426054
