,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EG,EG_6m,EG_12m,EG_6m_ret,EG_12m_ret
63,63,63,63,2019-05-07,222.40333557128903,208.3685760498047,206.3236846923828,0.06735545151553812,0.0779341009873884
64,64,64,64,2019-05-08,217.8992462158203,212.1430206298828,205.8462829589844,0.027133702390238712,0.05855322274261088
65,65,65,65,2019-05-09,221.2953491210937,213.0077667236328,206.9812774658203,0.03890741884643867,0.06915635960183453
66,66,66,66,2019-05-10,224.0698699951172,213.3050842285156,208.341537475586,0.05046661595308799,0.07549302318734341
67,67,67,67,2019-05-13,222.1060791015625,214.98960876464844,205.83729553222656,0.03310146186974339,0.07903710319973989
68,68,68,68,2019-05-14,223.8086395263672,214.2058868408203,207.828125,0.044829546130461084,0.07689293509416584
69,69,69,69,2019-05-15,223.637451171875,222.40333557128903,208.3685760498047,0.005548997713617387,0.07327820447561506
70,70,70,70,2019-05-16,224.6824188232422,217.8992462158203,212.1430206298828,0.031129858066160532,0.05910822876061683
71,71,71,71,2019-05-17,223.637451171875,221.2953491210937,213.0077667236328,0.010583602683397197,0.04990280219234289
72,72,72,72,2019-05-20,224.76345825195312,224.0698699951172,213.3050842285156,0.003095410627279138,0.05371824147971105
73,73,73,73,2019-05-21,224.60134887695312,222.1060791015625,214.98960876464844,0.011234585678537856,0.04470792875774188
74,74,74,74,2019-05-22,225.5021514892578,223.8086395263672,214.2058868408203,0.0075667854756389374,0.05273554716463935
75,75,75,75,2019-05-23,226.6461944580078,223.637451171875,222.40333557128903,0.013453664716561509,0.019077316784930964
76,76,76,76,2019-05-24,225.1238250732422,224.6824188232422,217.8992462158203,0.0019645785029012153,0.0331555936190171
77,77,77,77,2019-05-28,219.85403442382807,223.637451171875,221.2953491210937,-0.01691763489621967,-0.006513081738906856
78,78,78,78,2019-05-29,220.36749267578125,224.76345825195312,224.0698699951172,-0.019558186238815223,-0.016523316229070106
79,79,79,79,2019-05-30,221.07916259765625,224.60134887695312,222.1060791015625,-0.015681946243459532,-0.00462354073359994
80,80,80,80,2019-05-31,223.0969696044922,225.5021514892578,223.8086395263672,-0.01066589329140033,-0.003179814342203491
81,81,81,81,2019-06-03,226.9434814453125,226.6461944580078,223.637451171875,0.001311678707050845,0.014782990309152977
82,82,82,82,2019-06-04,223.6464691162109,225.1238250732422,224.6824188232422,-0.006562414957859919,-0.004610728834311906
83,83,83,83,2019-06-05,228.1865997314453,219.85403442382807,223.637451171875,0.03790044303464524,0.02034162228076064
84,84,84,84,2019-06-06,227.8262634277344,220.36749267578125,224.76345825195312,0.03384696472871784,0.013626793250119729
85,85,85,85,2019-06-07,227.592041015625,221.07916259765625,224.60134887695312,0.029459485649588668,0.013315557335812356
86,86,86,86,2019-06-10,227.15969848632807,223.0969696044922,225.5021514892578,0.018210596446192495,0.007350470876324344
87,87,87,87,2019-06-11,224.3491058349609,226.9434814453125,226.6461944580078,-0.011431813744237296,-0.010135129903857676
88,88,88,88,2019-06-12,225.4571228027344,223.6464691162109,225.1238250732422,0.008096053086278143,0.0014805084685451941
89,89,89,89,2019-06-13,225.3039703369141,228.1865997314453,219.85403442382807,-0.012632772467462194,0.024788882893910458
90,90,90,90,2019-06-14,226.1507568359375,227.8262634277344,220.36749267578125,-0.0073543171300282095,0.026243726286185876
91,91,91,91,2019-06-17,225.3490600585937,227.592041015625,221.07916259765625,-0.009855269749425521,0.01931388472240725
92,92,92,92,2019-06-18,225.3309936523437,227.15969848632807,223.0969696044922,-0.008050304900780847,0.010013690691594856
93,93,93,93,2019-06-19,226.97052001953125,224.3491058349609,226.9434814453125,0.011684531457409664,0.00011914232586263118
94,94,94,94,2019-06-20,227.510986328125,225.4571228027344,223.6464691162109,0.009109774399044479,0.017279580702461272
95,95,95,95,2019-06-21,225.34002685546875,225.3039703369141,228.1865997314453,0.00016003498962202656,-0.012474759163450977
96,96,96,96,2019-06-24,226.56512451171875,226.1507568359375,227.8262634277344,0.0018322630513318838,-0.005535529122241312
97,97,97,97,2019-06-25,226.38497924804688,225.3490600585937,227.592041015625,0.004596953673486892,-0.0053036202944164446
98,98,98,98,2019-06-26,218.8360748291016,225.3309936523437,227.15969848632807,-0.02882390352950248,-0.03664216721844016
99,99,99,99,2019-06-27,220.1242828369141,226.97052001953125,224.3491058349609,-0.0301635524385635,-0.018831467958489445
100,100,100,100,2019-06-28,222.66456604003903,227.510986328125,225.4571228027344,-0.02130191761859035,-0.012386198883318267
101,101,101,101,2019-07-01,225.6372985839844,225.34002685546875,225.3039703369141,0.0013192140458309076,0.0014794601558589804
102,102,102,102,2019-07-02,226.2318115234375,226.56512451171875,226.1507568359375,-0.001471157527000666,0.00035840997675196107
103,103,103,103,2019-07-03,229.6729431152344,226.38497924804688,225.3490600585937,0.014523772195967899,0.01918749097740391
104,104,104,104,2019-07-05,229.267578125,218.8360748291016,225.3309936523437,0.04766811552457617,0.017470230831760025
105,105,105,105,2019-07-08,229.267578125,220.1242828369141,226.97052001953125,0.04153696798121986,0.010120513030815959
106,106,106,106,2019-07-09,231.8619384765625,222.66456604003903,227.510986328125,0.04130595451307517,0.01912414085428993
107,107,107,107,2019-07-10,232.65467834472656,225.6372985839844,225.34002685546875,0.031100264915333575,0.03246050686746993
108,108,108,108,2019-07-11,231.40252685546875,226.2318115234375,226.56512451171875,0.02285582782196638,0.02135104577182978
109,109,109,109,2019-07-12,232.15921020507807,229.6729431152344,226.38497924804688,0.010825250271627507,0.025506245936504746
110,110,110,110,2019-07-15,232.6816864013672,229.267578125,218.8360748291016,0.01489136974485672,0.06326932880274994
111,111,111,111,2019-07-16,229.95220947265625,229.267578125,220.1242828369141,0.00298616731268897,0.04464717162996279
112,112,112,112,2019-07-17,226.2948760986328,231.8619384765625,222.66456604003903,-0.024010246849947903,0.01630394149889569
113,113,113,113,2019-07-18,227.06057739257807,232.65467834472656,225.6372985839844,-0.0240446527529512,0.006307817091968593
114,114,114,114,2019-07-19,227.0155029296875,231.40252685546875,226.2318115234375,-0.01895840976931651,0.003464107903184077
115,115,115,115,2019-07-22,228.2766876220703,232.15921020507807,229.6729431152344,-0.016723534593256595,-0.0060793207690273965
116,116,116,116,2019-07-23,228.0965118408203,232.6816864013672,229.267578125,-0.019705781883657236,-0.005107858222941575
117,117,117,117,2019-07-24,229.708984375,229.95220947265625,229.267578125,-0.00105772020288053,0.0019252885803127118
118,118,118,118,2019-07-25,230.1774139404297,226.2948760986328,231.8619384765625,0.017156985207674946,-0.007265205092310101
119,119,119,119,2019-07-26,233.7806701660156,227.06057739257807,232.65467834472656,0.029596034902257706,0.004839755767217513
120,120,120,120,2019-07-29,231.3304748535156,227.0155029296875,231.40252685546875,0.01900738878245045,-0.0003113708520484648
121,121,121,121,2019-07-30,226.727279663086,228.2766876220703,232.15921020507807,-0.006787412131848858,-0.023397437203519833
122,122,122,122,2019-07-31,222.17811584472656,228.0965118408203,232.6816864013672,-0.025946893919289615,-0.045141371970814914
123,123,123,123,2019-08-01,220.0972442626953,229.708984375,229.95220947265625,-0.04184311788438155,-0.04285657977612434
124,124,124,124,2019-08-02,219.0072479248047,230.1774139404297,226.2948760986328,-0.04852850600935099,-0.032204123661428996
125,125,125,125,2019-08-05,215.4309997558593,233.7806701660156,227.06057739257807,-0.07849096504482422,-0.05121795148354502
126,126,126,126,2019-08-06,220.56570434570312,231.3304748535156,227.0155029296875,-0.04653416509272723,-0.028411269277860862
127,127,127,127,2019-08-07,223.5834045410156,226.727279663086,228.2766876220703,-0.013866329304273228,-0.02055962494437802
128,128,128,128,2019-08-08,226.6461944580078,222.17811584472656,228.0965118408203,0.020110345234918947,-0.006358349678861508
129,129,129,129,2019-08-09,226.86241149902344,220.0972442626953,229.708984375,0.03073717373877538,-0.012392083329790582
130,130,130,130,2019-08-12,225.2499389648437,219.0072479248047,230.1774139404297,0.02850449516712983,-0.02140729140723263
131,131,131,131,2019-08-13,227.5830841064453,215.4309997558593,233.7806701660156,0.05640824377344744,-0.02651025876163826
132,132,132,132,2019-08-14,222.1060791015625,220.56570434570312,231.3304748535156,0.006983745548424292,-0.03987540231261888
133,133,133,133,2019-08-15,222.27723693847656,223.5834045410156,226.727279663086,-0.0058419702715432065,-0.019627292892245407
134,134,134,134,2019-08-16,224.5653076171875,226.6461944580078,222.17811584472656,-0.009181212355214963,0.010744495529565468
135,135,135,135,2019-08-19,225.13282775878903,226.86241149902344,220.0972442626953,-0.007623932624210239,0.022878902972921944
136,136,136,136,2019-08-20,222.31326293945312,225.2499389648437,219.0072479248047,-0.013037410970614838,0.015095459378511311
137,137,137,137,2019-08-21,223.26812744140625,227.5830841064453,215.4309997558593,-0.0189599182293394,0.036378829854702976
138,138,138,138,2019-08-22,224.16897583007807,222.1060791015625,220.56570434570312,0.00928788953845916,0.01633649934410175
139,139,139,139,2019-08-23,220.5926818847656,222.27723693847656,223.5834045410156,-0.007578621530990315,-0.013376317720850128
140,140,140,140,2019-08-26,222.6555633544922,224.5653076171875,226.6461944580078,-0.008504182070504074,-0.01760731572422225
141,141,141,141,2019-08-27,221.1962432861328,225.13282775878903,226.86241149902344,-0.017485608437672773,-0.024976231961260864
142,142,142,142,2019-08-28,215.7552795410156,222.31326293945312,225.2499389648437,-0.029498840112942792,-0.04215166258184866
143,143,143,143,2019-08-29,216.0975799560547,223.26812744140625,227.5830841064453,-0.03211630593011261,-0.05046730162518853
144,144,144,144,2019-08-30,212.48532104492188,224.16897583007807,222.1060791015625,-0.05211985620174531,-0.04331605013044848
145,145,145,145,2019-09-03,219.0008850097656,220.5926818847656,222.27723693847656,-0.007216000374080989,-0.014739934569268587
146,146,146,146,2019-09-04,223.2509307861328,222.6555633544922,224.5653076171875,0.0026739391671644075,-0.005852982568862686
147,147,147,147,2019-09-05,225.40771484375,221.1962432861328,225.13282775878903,0.01903952569469891,0.0012209995658896133
148,148,148,148,2019-09-06,225.643295288086,215.7552795410156,222.31326293945312,0.045829774215053076,0.014979008920128267
149,149,149,149,2019-09-09,228.1534881591797,216.0975799560547,223.26812744140625,0.055789186559038084,0.021881138045803494
150,150,150,150,2019-09-10,227.4738006591797,212.48532104492188,224.16897583007807,0.07053889436009131,0.01474256112766792
151,151,151,151,2019-09-11,230.9173889160156,219.0008850097656,220.5926818847656,0.0544130399551519,0.046804395064399706
152,152,152,152,2019-09-12,228.0900421142578,223.2509307861328,222.6555633544922,0.021675660258548834,0.024407558822652664
153,153,153,153,2019-09-13,232.3401336669922,225.40771484375,221.1962432861328,0.030755020199941585,0.05038010689197825
154,154,154,154,2019-09-16,231.03515625,225.643295288086,215.7552795410156,0.023895507087990486,0.07082040699764036
155,155,155,155,2019-09-17,236.01026916503903,228.1534881591797,216.0975799560547,0.03443638345944455,0.09214674783972021
156,156,156,156,2019-09-18,237.19729614257807,227.4738006591797,212.48532104492188,0.04274556214922942,0.11629968120212775
157,157,157,157,2019-09-19,237.6866607666016,230.9173889160156,219.0008850097656,0.029314690774751462,0.08532283217030279
158,158,158,158,2019-09-20,239.6894073486328,228.0900421142578,223.2509307861328,0.05085432545347368,0.07363228679322975
159,159,159,159,2019-09-23,240.1424865722656,232.3401336669922,225.40771484375,0.03358159772971603,0.06536942064618145
160,160,160,160,2019-09-24,241.73736572265625,231.03515625,225.643295288086,0.04632286118860418,0.07132527653446319
161,161,161,161,2019-09-25,238.3844146728516,236.01026916503903,228.1534881591797,0.010059500869228577,0.044842297158016464
162,162,162,162,2019-09-26,241.3748779296875,237.19729614257807,227.4738006591797,0.0176122656330715,0.061110673977508245
163,163,163,163,2019-09-27,241.0305328369141,237.6866607666016,230.9173889160156,0.014068404425926273,0.043795506126117933
164,164,164,164,2019-09-30,241.1302185058593,239.6894073486328,228.0900421142578,0.006011159079428063,0.05717117797307969
165,165,165,165,2019-10-01,239.10037231445312,240.1424865722656,232.3401336669922,-0.0043395663661492945,0.029096301791537327
166,166,166,166,2019-10-02,234.8865661621093,241.73736572265625,231.03515625,-0.02833984535269085,0.016670233113534216
167,167,167,167,2019-10-03,233.44566345214844,238.3844146728516,236.01026916503903,-0.020717592748170532,-0.01086650052120064
168,168,168,168,2019-10-04,235.33966064453125,241.3748779296875,237.19729614257807,-0.02500350217438252,-0.007831604863363206
169,169,169,169,2019-10-07,230.7723999023437,241.0305328369141,237.6866607666016,-0.04255947499195567,-0.029089814472371356
170,170,170,170,2019-10-08,226.95730590820312,241.1302185058593,239.6894073486328,-0.0587770072348347,-0.053119166096107895
171,171,171,171,2019-10-09,226.98448181152344,239.10037231445312,240.1424865722656,-0.05067282156715114,-0.05479248986114982
172,172,172,172,2019-10-10,226.09640502929688,234.8865661621093,241.73736572265625,-0.03742300496975126,-0.06470228814896639
173,173,173,173,2019-10-11,227.0026092529297,233.44566345214844,238.3844146728516,-0.027599802471976242,-0.047745593752602455
174,174,174,174,2019-10-14,227.102279663086,235.33966064453125,241.3748779296875,-0.035002094244910964,-0.05913042147973291
175,175,175,175,2019-10-15,227.9450225830078,230.7723999023437,241.0305328369141,-0.012251800130918422,-0.05428984494159583
176,176,176,176,2019-10-16,229.01437377929688,226.95730590820312,241.1302185058593,0.009063677694190586,-0.05024606539004983
177,177,177,177,2019-10-17,226.06016540527344,226.98448181152344,239.10037231445312,-0.0040721568226743665,-0.05453863071375664
178,178,178,178,2019-10-18,227.5281982421875,226.09640502929688,234.8865661621093,0.00633266686706091,-0.03132732552632811
179,179,179,179,2019-10-21,229.2862243652344,227.0026092529297,233.44566345214844,0.010059862835146038,-0.017817589863975525
180,180,180,180,2019-10-22,225.19924926757807,227.102279663086,235.33966064453125,-0.008379618198157801,-0.04308840825716054
181,181,181,181,2019-10-23,225.91514587402344,227.9450225830078,230.7723999023437,-0.008905115303604272,-0.021047811741680134
182,182,182,182,2019-10-24,226.25048828125,229.01437377929688,226.95730590820312,-0.012068611469385093,-0.0031143197797695032
183,183,183,183,2019-10-25,225.2717742919922,226.06016540527344,226.98448181152344,-0.003487527808660351,-0.007545482871174403
184,184,184,184,2019-10-28,223.8490295410156,227.5281982421875,226.09640502929688,-0.016170165850193596,-0.009939899256647067
185,185,185,185,2019-10-29,232.2041778564453,229.2862243652344,227.0026092529297,0.012726248597311418,0.022914135747752473
186,186,186,186,2019-10-30,230.6726989746093,225.19924926757807,227.102279663086,0.024304919864664987,0.015721635717704574
187,187,187,187,2019-10-31,232.97447204589844,225.91514587402344,227.9450225830078,0.03124768879290407,0.02206430921762781
188,188,188,188,2019-11-01,235.0224609375,226.25048828125,229.01437377929688,0.038771066188134196,0.02623454178467055
189,189,189,189,2019-11-04,234.1887359619141,225.2717742919922,226.06016540527344,0.039583128858229344,0.035957553786922114
190,190,190,190,2019-11-05,234.86843872070312,223.8490295410156,227.5281982421875,0.049226968739967125,0.03226079464094589
191,191,191,191,2019-11-06,237.1339111328125,232.2041778564453,229.2862243652344,0.021230166148926477,0.03422659511841131
192,192,192,192,2019-11-07,238.8647308349609,230.6726989746093,225.19924926757807,0.035513660250072965,0.06068173678121691
193,193,193,193,2019-11-08,240.45968627929688,232.97447204589844,225.91514587402344,0.03212890308395577,0.06438054584168462
194,194,194,194,2019-11-11,241.6467437744141,235.0224609375,226.25048828125,0.028185743653989404,0.06804960117489389
195,195,195,195,2019-11-12,244.4469757080078,234.1887359619141,225.2717742919922,0.04380330123034626,0.08512030180559216
196,196,196,196,2019-11-13,241.8733367919922,234.86843872070312,223.8490295410156,0.02982477385826643,0.08051992580863088
197,197,197,197,2019-11-14,243.314208984375,237.1339111328125,232.2041778564453,0.026062480149037226,0.047845957081780854
198,198,198,198,2019-11-15,242.10894775390625,238.8647308349609,230.6726989746093,0.013581816401295743,0.04957781666462302
199,199,199,199,2019-11-18,242.3535919189453,240.45968627929688,232.97447204589844,0.007876187767493992,0.040258144124902584
200,200,200,200,2019-11-19,241.97300720214844,241.6467437744141,235.0224609375,0.0013501668701934033,0.029573965981476213
201,201,201,201,2019-11-20,242.5982666015625,244.4469757080078,234.1887359619141,-0.007562822575696737,0.03590920205921444
202,202,202,202,2019-11-21,242.0454864501953,241.8733367919922,234.86843872070312,0.0007117347471465862,0.030557735933293584
203,203,203,203,2019-11-22,242.16329956054688,243.314208984375,237.1339111328125,-0.004730136512093419,0.021209064547995204
204,204,204,204,2019-11-25,244.51036071777344,242.10894775390625,238.8647308349609,0.009918728680396116,0.02363525943356315
205,205,205,205,2019-11-26,246.8211364746093,242.3535919189453,240.45968627929688,0.018433993572326113,0.026455370934500566
206,206,206,206,2019-11-27,247.174560546875,241.97300720214844,241.6467437744141,0.02149641980678063,0.0228756104308252
207,207,207,207,2019-11-29,245.8152770996093,242.5982666015625,244.4469757080078,0.013260649151011217,0.0055975386385467285
208,208,208,208,2019-12-02,243.59510803222656,242.0454864501953,241.8733367919922,0.006402191607692398,0.007118483017063859
209,209,209,209,2019-12-03,242.28260803222656,242.16329956054688,243.314208984375,0.0004926777587528353,-0.0042397891863960036
210,210,210,210,2019-12-04,243.8138427734375,244.51036071777344,242.10894775390625,-0.0028486234378423125,0.007041850519561077
211,211,211,211,2019-12-05,244.63414001464844,246.8211364746093,242.3535919189453,-0.008860653067229607,0.009410003283408575
212,212,212,212,2019-12-06,245.13546752929688,247.174560546875,241.97300720214844,-0.00824960713216849,0.013069475656457996
213,213,213,213,2019-12-09,247.5143585205078,245.8152770996093,242.5982666015625,0.006912025326277993,0.020264332420063758
214,214,214,214,2019-12-10,246.3659210205078,243.59510803222656,242.0454864501953,0.011374665980216081,0.017849680378987376
215,215,215,215,2019-12-11,247.0130615234375,242.28260803222656,242.16329956054688,0.01952452769776092,0.020026824757060524
216,216,216,216,2019-12-12,250.70440673828125,243.8138427734375,244.51036071777344,0.028261578122316777,0.02533244809064472
217,217,217,217,2019-12-13,250.34893798828125,244.63414001464844,246.8211364746093,0.023360590526287917,0.01429294737095943
218,218,218,218,2019-12-16,251.8983917236328,245.13546752929688,247.174560546875,0.027588517738779128,0.019111316173906934
219,219,219,219,2019-12-17,254.3046875,247.5143585205078,245.8152770996093,0.027434081077480466,0.0345357314669692
220,220,220,220,2019-12-18,251.6705780029297,246.3659210205078,243.59510803222656,0.021531618336045444,0.03315119928284749
221,221,221,221,2019-12-19,251.15103149414065,247.0130615234375,242.28260803222656,0.016752029002768065,0.036603632154787125
222,222,222,222,2019-12-20,252.7278289794922,250.70440673828125,243.8138427734375,0.00807094804409747,0.03656062389508352
223,223,223,223,2019-12-23,249.28250122070312,250.34893798828125,244.63414001464844,-0.004259801444126965,0.019001277604901556
224,224,224,224,2019-12-24,250.194076538086,251.8983917236328,245.13546752929688,-0.006765883552828256,0.02063597348753521
225,225,225,225,2019-12-26,250.2577972412109,254.3046875,247.5143585205078,-0.0159135496029309,0.011083957864512328
226,226,226,226,2019-12-27,251.57032775878903,251.6705780029297,246.3659210205078,-0.00039833915007536635,0.021124702299422315
227,227,227,227,2019-12-30,252.8827972412109,251.15103149414065,247.0130615234375,0.006895316084380321,0.02376285562217717
228,228,228,228,2019-12-31,252.32687377929688,252.7278289794922,250.70440673828125,-0.001586509890162735,0.006471633515039876
229,229,229,229,2020-01-02,253.5208282470703,249.28250122070312,250.34893798828125,0.017002104061106138,0.012669877029546361
230,230,230,230,2020-01-03,252.69143676757807,250.194076538086,251.8983917236328,0.009981692069004344,0.003148273549977043
231,231,231,231,2020-01-06,252.0989685058593,250.2577972412109,254.3046875,0.0073570984998072575,-0.008673528655034013
232,232,232,232,2020-01-07,249.8932037353516,251.57032775878903,251.6705780029297,-0.006666620973859505,-0.007062304547802212
233,233,233,233,2020-01-08,249.1367645263672,252.8827972412109,251.15103149414065,-0.014813315716650344,-0.008020142126394014
234,234,234,234,2020-01-09,251.7798767089844,252.32687377929688,252.7278289794922,-0.0021678113873471183,-0.0037508820233038698
235,235,235,235,2020-01-10,250.49481201171875,253.5208282470703,249.28250122070312,-0.011935966982572932,0.004863200525825562
236,236,236,236,2020-01-13,251.52468872070312,252.69143676757807,250.194076538086,-0.004617283679256956,0.0053183200858657464
237,237,237,237,2020-01-14,250.3307342529297,252.0989685058593,250.2577972412109,-0.0070140479487463825,0.0002914475094195623
238,238,238,238,2020-01-15,251.1419219970703,249.8932037353516,251.57032775878903,0.004997007693899436,-0.0017029264362588004
239,239,239,239,2020-01-16,252.86460876464844,249.1367645263672,252.8827972412109,0.014963043472801862,-7.192453089299722e-05
240,240,240,240,2020-01-17,255.1796264648437,251.7798767089844,252.32687377929688,0.013502865281759036,0.011305782229292127
241,241,241,241,2020-01-21,255.20703125,250.49481201171875,253.5208282470703,0.01881164404339364,0.006651141898630808
242,242,242,242,2020-01-22,256.11846923828125,251.52468872070312,252.69143676757807,0.01826373602107556,0.013562123491566158
243,243,243,243,2020-01-23,256.0455322265625,250.3307342529297,252.0989685058593,0.02282899057795551,0.015654818994673914
244,244,244,244,2020-01-24,252.7916717529297,251.1419219970703,249.8932037353516,0.006568993908864895,0.011598826915867999
245,245,245,245,2020-01-27,248.5351409912109,252.86460876464844,249.1367645263672,-0.01712168339645803,-0.002414832416644863
