,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COR,COR_6m,COR_12m,COR_6m_ret,COR_12m_ret
76,76,76,76,2019-05-24,75.54369354248047,72.27587127685547,73.3284683227539,0.045213183983731975,0.03020962077069833
77,77,77,77,2019-05-28,75.74031829833984,72.78150177001953,73.7569808959961,0.04065341407312273,0.02689016521894283
78,78,78,78,2019-05-29,73.36201477050781,74.1860122680664,72.16410064697266,-0.011107181426346702,0.016599862158545475
79,79,79,79,2019-05-30,73.33393859863281,75.4406967163086,70.49669647216797,-0.027926016187233116,0.04024645506027347
80,80,80,80,2019-05-31,72.9032211303711,76.59239959716797,71.43753051757812,-0.04816637794611256,0.020517095176355804
81,81,81,81,2019-06-03,75.25343322753906,75.31897735595703,72.52737426757812,-0.0008702206365364118,0.03758662143073832
82,82,82,82,2019-06-04,76.97628784179688,75.54369354248047,72.27587127685547,0.01896378416433686,0.06503438121051874
83,83,83,83,2019-06-05,76.45195007324219,75.74031829833984,72.78150177001953,0.009395679750106689,0.0504310602826088
84,84,84,84,2019-06-06,76.54557037353516,73.36201477050781,74.1860122680664,0.04339514956052115,0.031805970334982225
85,85,85,85,2019-06-07,78.16542053222656,73.33393859863281,75.4406967163086,0.06588330077342697,0.03611742646232674
86,86,86,86,2019-06-10,79.3733139038086,72.9032211303711,76.59239959716797,0.08874906585906794,0.03630796686442306
87,87,87,87,2019-06-11,79.32648468017578,75.25343322753906,75.31897735595703,0.054124460213280656,0.05320713935452548
88,88,88,88,2019-06-12,79.94448852539062,76.97628784179688,75.54369354248047,0.038559935362095565,0.058254961818029916
89,89,89,89,2019-06-13,80.93699645996094,76.45195007324219,75.74031829833984,0.05866490498178267,0.06861178139166868
90,90,90,90,2019-06-14,79.63549041748047,76.54557037353516,73.36201477050781,0.04036706538166479,0.08551394978174254
91,91,91,91,2019-06-17,79.90702819824219,78.16542053222656,73.33393859863281,0.022281050292534132,0.08963230020393209
92,92,92,92,2019-06-18,80.01001739501953,79.3733139038086,72.9032211303711,0.00802163170335235,0.09748260988275836
93,93,93,93,2019-06-19,80.58118438720703,79.32648468017578,75.25343322753906,0.015816907960687798,0.07079744977958402
94,94,94,94,2019-06-20,80.11302185058594,79.94448852539062,76.97628784179688,0.0021081293820748304,0.040749354076877964
95,95,95,95,2019-06-21,79.08306121826172,80.93699645996094,76.45195007324219,-0.022905906109529917,0.034415226066815574
96,96,96,96,2019-06-24,78.202880859375,79.63549041748047,76.54557037353516,-0.01798958668547357,0.021651291874269507
97,97,97,97,2019-06-25,78.91450500488281,79.90702819824219,78.16542053222656,-0.012420974922218497,0.009583323003391486
98,98,98,98,2019-06-26,78.44632720947266,80.01001739501953,79.3733139038086,-0.019543680109788464,-0.011678820610404927
99,99,99,99,2019-06-27,80.17855834960938,80.58118438720703,79.32648468017578,-0.0049965266787711515,0.010741351679315336
100,100,100,100,2019-06-28,79.83210754394531,80.11302185058594,79.94448852539062,-0.0035064749793678462,-0.001405737700224563
101,101,101,101,2019-07-01,80.14112091064453,79.08306121826172,80.93699645996094,0.013379093779168016,-0.00983327259629807
102,102,102,102,2019-07-02,80.01939392089844,78.202880859375,79.63549041748047,0.023228211564096934,0.004820758953142601
103,103,103,103,2019-07-03,82.01377868652344,78.91450500488281,79.90702819824219,0.039273815142714996,0.02636502114750905
104,104,104,104,2019-07-05,82.36959838867188,78.44632720947266,80.01001739501953,0.05001217161796534,0.02949106962447967
105,105,105,105,2019-07-08,82.23847961425781,80.17855834960938,80.58118438720703,0.025691672525045783,0.020566776719080915
106,106,106,106,2019-07-09,82.613037109375,79.83210754394531,80.11302185058594,0.03483472566346646,0.031206103590146528
107,107,107,107,2019-07-10,83.61493682861328,80.14112091064453,79.08306121826172,0.043346235721384296,0.05730526285324267
108,108,108,108,2019-07-11,84.76661682128906,80.01939392089844,78.202880859375,0.059325904231209314,0.08393215045002012
109,109,109,109,2019-07-12,84.12992095947266,82.01377868652344,78.91450500488281,0.025802277456787204,0.06608944647460113
110,110,110,110,2019-07-15,84.20481872558594,82.36959838867188,78.44632720947266,0.022280311823961174,0.0734067702205683
111,111,111,111,2019-07-16,83.33402252197266,82.23847961425781,80.17855834960938,0.013321536497920672,0.03935546157620151
112,112,112,112,2019-07-17,80.01939392089844,82.613037109375,79.83210754394531,-0.03139508338184838,0.002346003164829691
113,113,113,113,2019-07-18,81.23661804199219,83.61493682861328,80.14112091064453,-0.028443707270818908,0.01366960081041424
114,114,114,114,2019-07-19,80.0755615234375,84.76661682128906,80.01939392089844,-0.05534083432563519,0.0007019248682962331
115,115,115,115,2019-07-22,79.63549041748047,84.12992095947266,82.01377868652344,-0.05342249809264954,-0.028998642754083592
116,116,116,116,2019-07-23,80.34709930419922,84.20481872558594,82.36959838867188,-0.045813523261163835,-0.024553951021215714
117,117,117,117,2019-07-24,81.35835266113281,83.33402252197266,82.23847961425781,-0.02370784225997158,-0.01070213064800396
118,118,118,118,2019-07-25,80.45945739746094,80.01939392089844,82.613037109375,0.005499460255816491,-0.026068279139318418
119,119,119,119,2019-07-26,80.63736724853516,81.23661804199219,83.61493682861328,-0.00737660931610018,-0.035610498470880714
120,120,120,120,2019-07-29,81.67671203613281,80.0755615234375,84.76661682128906,0.019995495282623343,-0.03645190643470653
121,121,121,121,2019-07-30,83.07183837890625,79.63549041748047,84.12992095947266,0.04315096125372109,-0.012576768984201347
122,122,122,122,2019-07-31,81.60181427001953,80.34709930419922,84.20481872558594,0.015616182496767994,-0.030912773104462166
123,123,123,123,2019-08-01,85.86213684082031,81.35835266113281,83.33402252197266,0.055357366912851536,0.030337120930182815
124,124,124,124,2019-08-02,84.68233489990234,80.45945739746094,80.01939392089844,0.05248453866126446,0.058272635551493535
125,125,125,125,2019-08-05,83.05311584472656,80.63736724853516,81.23661804199219,0.02995817793437805,0.02236057884383369
126,126,126,126,2019-08-06,78.75532531738281,81.67671203613281,80.0755615234375,-0.035767682683622404,-0.016487379931369728
127,127,127,127,2019-08-07,80.38455200195312,83.07183837890625,79.63549041748047,-0.03234894555596457,0.009406127601472525
128,128,128,128,2019-08-08,82.29468536376953,81.60181427001953,80.34709930419922,0.008490878541711044,0.024239656147344357
129,129,129,129,2019-08-09,81.88269805908203,85.86213684082031,81.35835266113281,-0.04634684073977513,0.0064448871049931356
130,130,130,130,2019-08-12,81.81715393066406,84.68233489990234,80.45945739746094,-0.033834458776142995,0.016874293925402073
131,131,131,131,2019-08-13,83.57746124267578,83.05311584472656,80.63736724853516,0.0063133741897114515,0.036460689311431205
132,132,132,132,2019-08-14,80.84337615966797,78.75532531738281,81.67671203613281,0.02651313843058034,-0.010202857775373997
133,133,133,133,2019-08-15,80.49691009521484,80.38455200195312,83.07183837890625,0.0013977572862380327,-0.030996404244079345
134,134,134,134,2019-08-16,82.16197967529297,82.29468536376953,81.60181427001953,-0.0016125669341824356,0.0068646194975501285
135,135,135,135,2019-08-19,82.54766845703125,81.88269805908203,85.86213684082031,0.00812101229821982,-0.03860221170518674
136,136,136,136,2019-08-20,81.18363952636719,81.81715393066406,84.68233489990234,-0.007743051106785637,-0.04131552793945448
137,137,137,137,2019-08-21,81.20244598388672,83.57746124267578,83.05311584472656,-0.028416934703160757,-0.022282967255554786
138,138,138,138,2019-08-22,80.47810363769531,80.84337615966797,78.75532531738281,-0.004518273967816899,0.021875070839587396
139,139,139,139,2019-08-23,78.58726501464844,80.49691009521484,80.38455200195312,-0.023723209727026795,-0.022358611730037614
140,140,140,140,2019-08-26,80.80735778808594,82.16197967529297,82.29468536376953,-0.016487210904125527,-0.018073191107167097
141,141,141,141,2019-08-27,76.46123504638672,82.54766845703125,81.88269805908203,-0.07373234791982908,-0.06621011692584289
142,142,142,142,2019-08-28,76.207275390625,81.18363952636719,81.81715393066406,-0.06129762307744213,-0.06856604355601459
143,143,143,143,2019-08-29,77.05391693115234,81.20244598388672,83.57746124267578,-0.05108872032694167,-0.07805387020050358
144,144,144,144,2019-08-30,77.39257049560547,80.47810363769531,80.84337615966797,-0.03834003291107124,-0.04268507610626082
145,145,145,145,2019-09-03,79.05762481689453,78.58726501464844,80.49691009521484,0.005985191139536772,-0.017880006532149717
146,146,146,146,2019-09-04,80.13004302978516,80.80735778808594,82.16197967529297,-0.008381845129462273,-0.02473086278517267
147,147,147,147,2019-09-05,80.93904113769531,76.46123504638672,82.54766845703125,0.05856308871537386,-0.019487253236877056
148,148,148,148,2019-09-06,81.20244598388672,76.207275390625,81.18363952636719,0.06554716157554985,0.00023165329405339108
149,149,149,149,2019-09-09,81.96443939208984,77.05391693115234,81.20244598388672,0.06372839508373151,0.009383872603472287
150,150,150,150,2019-09-10,80.78852844238281,77.39257049560547,80.47810363769531,0.04387963760643121,0.0038572579454034805
151,151,151,151,2019-09-11,82.58531188964844,79.05762481689453,78.58726501464844,0.04462171841013918,0.05087397906333524
152,152,152,152,2019-09-12,79.62203979492188,80.13004302978516,80.80735778808594,-0.006339734956518739,-0.01466844140941359
153,153,153,153,2019-09-13,78.474365234375,80.93904113769531,76.46123504638672,-0.03045101435199049,0.026328768908414624
154,154,154,154,2019-09-16,78.82245635986328,81.20244598388672,76.207275390625,-0.029309334160890987,0.034316683752743105
155,155,155,155,2019-09-17,78.24861145019531,81.96443939208984,77.05391693115234,-0.04533463498870871,0.015504656565485497
156,156,156,156,2019-09-18,78.07927703857422,80.78852844238281,77.39257049560547,-0.0335351002926213,0.0088730292658743
157,157,157,157,2019-09-19,79.61264038085938,82.58531188964844,79.05762481689453,-0.035995159923367326,0.007020392596543523
158,158,158,158,2019-09-20,80.07360076904297,79.62203979492188,80.13004302978516,0.005671306277560184,-0.0007043832576154596
159,159,159,159,2019-09-23,78.87890625,78.474365234375,80.93904113769531,0.005155072161677099,-0.02545291936669436
160,160,160,160,2019-09-24,77.79705810546875,78.82245635986328,81.20244598388672,-0.013008960919881574,-0.041937011098085786
161,161,161,161,2019-09-25,78.295654296875,78.24861145019531,81.96443939208984,0.0006011972073092231,-0.04476069283734907
162,162,162,162,2019-09-26,77.13856506347656,78.07927703857422,80.78852844238281,-0.012048164516596516,-0.04517922840381172
163,163,163,163,2019-09-27,76.14142608642578,79.61264038085938,82.58531188964844,-0.0436012959478248,-0.07802702025068409
164,164,164,164,2019-09-30,77.44900512695312,80.07360076904297,79.62203979492188,-0.03277729010413788,-0.027291873877706707
165,165,165,165,2019-10-01,77.25144958496094,78.87890625,78.474365234375,-0.020632343200614023,-0.015583632257000768
166,166,166,166,2019-10-02,76.1790542602539,77.79705810546875,78.82245635986328,-0.020797751028340028,-0.03353615481787253
167,167,167,167,2019-10-03,76.51768493652344,78.295654296875,78.24861145019531,-0.022708404142201877,-0.02212085916404538
168,168,168,168,2019-10-04,76.9974594116211,77.13856506347656,78.07927703857422,-0.001829249114750242,-0.01385537453707042
169,169,169,169,2019-10-07,77.00687408447266,76.14142608642578,79.61264038085938,0.011366322415140129,-0.03273055992014562
170,170,170,170,2019-10-08,75.41706848144531,77.44900512695312,80.07360076904297,-0.026235800475126747,-0.05815315213597716
171,171,171,171,2019-10-09,75.60520935058594,77.25144958496094,78.87890625,-0.021310153313880087,-0.04150281811766454
172,172,172,172,2019-10-10,76.02852630615234,76.1790542602539,77.79705810546875,-0.001975975621688719,-0.022732630801010845
173,173,173,173,2019-10-11,77.1009292602539,76.51768493652344,78.295654296875,0.007622346706049887,-0.015259148765665032
174,174,174,174,2019-10-14,76.74346160888672,76.9974594116211,77.13856506347656,-0.00329878160494268,-0.005121996426362352
175,175,175,175,2019-10-15,78.26742553710938,77.00687408447266,76.14142608642578,0.01636933673289942,0.02792171830706769
176,176,176,176,2019-10-16,80.9484634399414,75.41706848144531,77.44900512695312,0.07334407276592803,0.04518403183168118
177,177,177,177,2019-10-17,84.19392395019531,75.60520935058594,77.25144958496094,0.1135995082003276,0.08986853195031719
178,178,178,178,2019-10-18,84.32561492919922,76.02852630615234,76.1790542602539,0.10913125672903456,0.10693964040448511
179,179,179,179,2019-10-21,81.5223159790039,77.1009292602539,76.51768493652344,0.05734544007667686,0.06540489360900215
180,180,180,180,2019-10-22,80.95785522460938,76.74346160888672,76.9974594116211,0.05491534428301881,0.05143540895052623
181,181,181,181,2019-10-23,80.57218170166016,78.26742553710938,77.00687408447266,0.02944719528890105,0.04629856307732405
182,182,182,182,2019-10-24,80.88260650634766,80.9484634399414,75.41706848144531,-0.0008135661974931763,0.07247083631004592
183,183,183,183,2019-10-25,81.65399169921875,84.19392395019531,75.60520935058594,-0.03016764312444986,0.08000483565337735
184,184,184,184,2019-10-28,82.20899963378906,84.32561492919922,76.02852630615234,-0.025100502346615428,0.08129150501680305
185,185,185,185,2019-10-29,83.60127258300781,81.5223159790039,77.1009292602539,0.02550168722560997,0.08430953277893738
186,186,186,186,2019-10-30,80.76031494140625,80.95785522460938,76.74346160888672,-0.0024400384947831366,0.05234131023423094
187,187,187,187,2019-10-31,80.31819152832031,80.57218170166016,78.26742553710938,-0.0031523308414349582,0.02620203714556313
188,188,188,188,2019-11-01,81.71984100341797,80.88260650634766,80.9484634399414,0.010351230421890678,0.009529242813223648
189,189,189,189,2019-11-04,82.3125,81.65399169921875,84.19392395019531,0.008064618606851814,-0.022346315053664245
190,190,190,190,2019-11-05,81.0237045288086,82.20899963378906,84.32561492919922,-0.014418069922520926,-0.03915667147121249
191,191,191,191,2019-11-06,79.68790435791016,83.60127258300781,81.5223159790039,-0.04680991214831176,-0.02250195666136623
192,192,192,192,2019-11-07,79.09526824951172,80.76031494140625,80.95785522460938,-0.020617139657052697,-0.023006871537420315
193,193,193,193,2019-11-08,80.96727752685547,80.31819152832031,80.57218170166016,0.008081431941931783,0.004903625753343244
194,194,194,194,2019-11-11,79.05762481689453,81.71984100341797,80.88260650634766,-0.03257735396734418,-0.0225633392429051
195,195,195,195,2019-11-12,80.46870422363281,82.3125,81.65399169921875,-0.02239994868783224,-0.014515977123960688
196,196,196,196,2019-11-13,80.986083984375,81.0237045288086,82.20899963378906,-0.0004643152846734999,-0.014875690676953934
197,197,197,197,2019-11-14,81.0237045288086,79.68790435791016,83.60127258300781,0.016762897476872096,-0.030831684429683204
198,198,198,198,2019-11-15,82.50753784179688,79.09526824951172,80.76031494140625,0.043141260758113864,0.021634671703029795
199,199,199,199,2019-11-18,82.95172882080078,80.96727752685547,80.31819152832031,0.024509299985875144,0.03278880216758706
200,200,200,200,2019-11-19,82.98953247070312,79.05762481689453,81.71984100341797,0.04973470507007116,0.015537126011197833
201,201,201,201,2019-11-20,82.7437973022461,80.46870422363281,82.3125,0.028273017449001125,0.005239754621061188
202,202,202,202,2019-11-21,83.46208953857422,80.986083984375,81.0237045288086,0.030573222365918085,0.03009471146679843
203,203,203,203,2019-11-22,85.3050537109375,81.0237045288086,79.68790435791016,0.052840698990832324,0.07048935968749404
204,204,204,204,2019-11-25,85.6641845703125,82.50753784179688,79.09526824951172,0.03825888895834351,0.08305068642132496
205,205,205,205,2019-11-26,83.02734375,82.95172882080078,80.96727752685547,0.0009115533850121427,0.025443194906253908
206,206,206,206,2019-11-27,83.6511001586914,82.98953247070312,79.05762481689453,0.007971700385489333,0.05810287562313987
207,207,207,207,2019-11-29,83.08406066894531,82.7437973022461,80.46870422363281,0.004112252250840109,0.03250153547948398
208,208,208,208,2019-12-02,83.00843048095703,83.46208953857422,80.986083984375,-0.005435510423058787,0.024971530874022818
209,209,209,209,2019-12-03,82.63040161132812,85.3050537109375,81.0237045288086,-0.03135397005519314,0.019829963241785098
210,210,210,210,2019-12-04,83.50934600830078,85.6641845703125,82.50753784179688,-0.02515448635646611,0.012142019901561163
211,211,211,211,2019-12-05,82.99898529052734,83.02734375,82.95172882080078,-0.00034155566337334964,0.0005696863754178771
212,212,212,212,2019-12-06,83.39592742919922,83.6511001586914,82.98953247070312,-0.0030504408072112854,0.004896942378119329
213,213,213,213,2019-12-09,81.6474838256836,83.08406066894531,82.7437973022461,-0.017290643135340567,-0.01324949437065226
214,214,214,214,2019-12-10,81.99717712402344,83.00843048095703,83.46208953857422,-0.012182537979266828,-0.017551830090160037
215,215,215,215,2019-12-11,81.9026870727539,82.63040161132812,85.3050537109375,-0.00880686193439062,-0.03988470190421267
216,216,216,216,2019-12-12,82.02552032470703,83.50934600830078,85.6641845703125,-0.017768378684779318,-0.04247591060204259
217,217,217,217,2019-12-13,80.19203186035156,82.99898529052734,83.02734375,-0.03381912947911836,-0.0341491340272877
218,218,218,218,2019-12-16,81.2410888671875,83.39592742919922,83.6511001586914,-0.02583865457748058,-0.028810276098365284
219,219,219,219,2019-12-17,78.58535766601562,81.6474838256836,83.08406066894531,-0.037504231804688204,-0.054146402651828796
220,220,220,220,2019-12-18,78.9634017944336,81.99717712402344,83.00843048095703,-0.036998533803196176,-0.04873033573922836
221,221,221,221,2019-12-19,79.19967651367188,81.9026870727539,82.63040161132812,-0.033002709137991526,-0.041518920769543
222,222,222,222,2019-12-20,80.9670181274414,82.02552032470703,83.50934600830078,-0.01290454718330869,-0.030443632986979274
223,223,223,223,2019-12-23,80.90086364746094,80.19203186035156,82.99898529052734,0.008839179787135887,-0.02527888305769277
224,224,224,224,2019-12-24,80.73072814941406,81.2410888671875,83.39592742919922,-0.006282051667325317,-0.03195838648173599
225,225,225,225,2019-12-26,80.38104248046875,78.58535766601562,81.6474838256836,0.022850119510618105,-0.015511088472961121
226,226,226,226,2019-12-27,80.24874114990234,78.9634017944336,81.99717712402344,0.01627765934926262,-0.02132312398360403
227,227,227,227,2019-12-30,79.0484390258789,79.19967651367188,81.9026870727539,-0.0019095720393108584,-0.03484926012671086
228,228,228,228,2019-12-31,80.3526840209961,80.9670181274414,82.02552032470703,-0.007587461174355714,-0.02039409560693828
229,229,229,229,2020-01-02,80.4094009399414,80.90086364746094,80.19203186035156,-0.006074875908138155,0.0027106069586610992
230,230,230,230,2020-01-03,79.39813995361328,80.73072814941406,81.2410888671875,-0.01650657966734137,-0.022684936148345547
231,231,231,231,2020-01-06,80.56062316894531,80.38104248046875,78.58535766601562,0.0022341174353417426,0.025135286796358125
232,232,232,232,2020-01-07,79.98410034179688,80.24874114990234,78.9634017944336,-0.003297756504505478,0.012926223087760036
233,233,233,233,2020-01-08,80.75907897949219,79.0484390258789,79.19967651367188,0.021640401438581813,0.01968950549376447
234,234,234,234,2020-01-09,81.9026870727539,80.3526840209961,80.9670181274414,0.019289997224645195,0.01155617394529429
235,235,235,235,2020-01-10,82.26180267333984,80.4094009399414,80.90086364746094,0.023037128889717984,0.01682230528229489
236,236,236,236,2020-01-13,81.42066192626953,79.39813995361328,80.73072814941406,0.025473165666574316,0.008546111160778302
237,237,237,237,2020-01-14,83.95354461669922,80.56062316894531,80.38104248046875,0.042116375398915995,0.04444458576284993
238,238,238,238,2020-01-15,86.3541030883789,79.98410034179688,80.24874114990234,0.07964086261345726,0.07608046993624384
239,239,239,239,2020-01-16,86.43915557861328,80.75907897949219,79.0484390258789,0.07033359804119965,0.09349604677601286
240,240,240,240,2020-01-17,86.06111907958984,81.9026870727539,80.3526840209961,0.05077283976216829,0.07104224492491307
241,241,241,241,2020-01-21,86.24070739746094,82.26180267333984,80.4094009399414,0.048368800522415656,0.07252020770400947
242,242,242,242,2020-01-22,86.97787475585938,81.42066192626953,79.39813995361328,0.06825310305905119,0.09546489132710656
243,243,243,243,2020-01-23,86.15563201904297,83.95354461669922,80.56062316894531,0.026229832372149042,0.06945091323790087
