,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HSIC,HSIC_6m,HSIC_12m,HSIC_6m_ret,HSIC_12m_ret
65,65,65,65,2019-05-09,69.26000213623047,62.43999862670898,63.2599983215332,0.10922491447019667,0.0948467273774003
66,66,66,66,2019-05-10,68.9000015258789,62.77000045776367,64.18000030517578,0.09765813323898187,0.0735431785331806
67,67,67,67,2019-05-13,66.97000122070312,63.22999954223633,63.81999969482422,0.0591491650410112,0.049357592305572684
68,68,68,68,2019-05-14,67.30999755859375,63.27999877929688,64.47000122070312,0.06368519053472776,0.0440514391828275
69,69,69,69,2019-05-15,66.58000183105469,66.70999908447266,63.4900016784668,-0.0019486921781149968,0.04866908286184368
70,70,70,70,2019-05-16,67.08999633789062,68.70999908447266,64.05999755859375,-0.023577394384627914,0.04729938955313617
71,71,71,71,2019-05-17,67.91999816894531,69.26000213623047,62.43999862670898,-0.019347443343265325,0.08776424828254625
72,72,72,72,2019-05-20,68.48999786376953,68.9000015258789,62.77000045776367,-0.0059507061397579,0.09112629224616153
73,73,73,73,2019-05-21,68.88999938964844,66.97000122070312,63.22999954223633,0.02866952566743808,0.08951446921380013
74,74,74,74,2019-05-22,68.66000366210938,67.30999755859375,63.27999877929688,0.02005654661241718,0.08501904213962552
75,75,75,75,2019-05-23,67.66999816894531,66.58000183105469,66.70999908447266,0.01637122721408857,0.014390632553555216
76,76,76,76,2019-05-24,67.0199966430664,67.08999633789062,68.70999908447266,-0.0010433700796713685,-0.024596164516441754
77,77,77,77,2019-05-28,66.1500015258789,67.91999816894531,69.26000213623047,-0.02606002194911261,-0.04490327049419329
78,78,78,78,2019-05-29,65.37000274658203,68.48999786376953,68.9000015258789,-0.04555402561689881,-0.05123365313672745
79,79,79,79,2019-05-30,65.12999725341797,68.88999938964844,66.97000122070312,-0.05457979633536558,-0.02747504753988772
80,80,80,80,2019-05-31,64.45999908447266,68.66000366210938,67.30999755859375,-0.06117105088292518,-0.0423413843038718
81,81,81,81,2019-06-03,65.16000366210938,67.66999816894531,66.58000183105469,-0.03709168870626345,-0.02132769795573941
82,82,82,82,2019-06-04,66.41000366210938,67.0199966430664,67.08999633789062,-0.00910165639377336,-0.01013553007748802
83,83,83,83,2019-06-05,67.58999633789062,66.1500015258789,67.91999816894531,0.021768628553218816,-0.004858684333792773
84,84,84,84,2019-06-06,68.72000122070312,65.37000274658203,68.48999786376953,0.05124672377799855,0.0033582035933346077
85,85,85,85,2019-06-07,69.76000213623047,65.12999725341797,68.88999938964844,0.07108867001479147,0.012628868548266503
86,86,86,86,2019-06-10,70.73999786376953,64.45999908447266,68.66000366210938,0.09742474198715323,0.030294117254876074
87,87,87,87,2019-06-11,71.12000274658203,65.16000366210938,67.66999816894531,0.09146713857443212,0.05098277923731298
88,88,88,88,2019-06-12,71.62999725341797,66.41000366210938,67.0199966430664,0.07860251925097983,0.0687854497352991
89,89,89,89,2019-06-13,71.38999938964844,67.58999633789062,66.1500015258789,0.05622138271410959,0.07921387366438015
90,90,90,90,2019-06-14,71.27999877929688,68.72000122070312,65.37000274658203,0.03725258313619628,0.0904083797521924
91,91,91,91,2019-06-17,71.41999816894531,69.76000213623047,65.12999725341797,0.02379581396045727,0.09657609674161693
92,92,92,92,2019-06-18,72.04000091552734,70.73999786376953,64.45999908447266,0.018377199477180417,0.11759233538184444
93,93,93,93,2019-06-19,72.05999755859375,71.12000274658203,65.16000366210938,0.013217024405372202,0.10589308638263217
94,94,94,94,2019-06-20,70.94000244140625,71.62999725341797,66.41000366210938,-0.009632763345928996,0.06821259643871236
95,95,95,95,2019-06-21,69.87999725341797,71.38999938964844,67.58999633789062,-0.02115145187197498,0.033880766971481346
96,96,96,96,2019-06-24,69.91999816894531,71.27999877929688,68.72000122070312,-0.019079694635833366,0.01746212058972829
97,97,97,97,2019-06-25,69.31999969482422,71.41999816894531,69.76000213623047,-0.029403507812384877,-0.006307374253615938
98,98,98,98,2019-06-26,68.88999938964844,72.04000091552734,70.73999786376953,-0.043725728565335964,-0.02615208552428583
99,99,99,99,2019-06-27,69.1500015258789,72.05999755859375,71.12000274658203,-0.04038296046774992,-0.027699678636441072
100,100,100,100,2019-06-28,69.9000015258789,70.94000244140625,71.62999725341797,-0.014660288690944823,-0.024151832945330853
101,101,101,101,2019-07-01,69.5,69.87999725341797,71.38999938964844,-0.00543785444123468,-0.026474287796709017
102,102,102,102,2019-07-02,68.87000274658203,69.91999816894531,71.27999877929688,-0.015017097395028767,-0.033810270398248354
103,103,103,103,2019-07-03,69.2300033569336,69.31999969482422,71.41999816894531,-0.0012982737779403397,-0.030663607787152936
104,104,104,104,2019-07-05,69.16000366210938,68.88999938964844,72.04000091552734,0.003919353677647175,-0.03997775148274907
105,105,105,105,2019-07-08,68.94000244140625,69.1500015258789,72.05999755859375,-0.0030368630490060777,-0.043297185996301946
106,106,106,106,2019-07-09,68.9000015258789,69.9000015258789,70.94000244140625,-0.01430615133291191,-0.028756707715259955
107,107,107,107,2019-07-10,69.2300033569336,69.5,69.87999725341797,-0.0038848437851281004,-0.009301573011332387
108,108,108,108,2019-07-11,69.44999694824219,68.87000274658203,69.91999816894531,0.008421579476253882,-0.006721985597989866
109,109,109,109,2019-07-12,70.58000183105469,69.2300033569336,69.31999969482422,0.01950019368279987,0.01817660331473636
110,110,110,110,2019-07-15,71.3499984741211,69.16000366210938,68.88999938964844,0.0316656260273096,0.03570908849278198
111,111,111,111,2019-07-16,69.93000030517578,68.94000244140625,69.1500015258789,0.01436028182057214,0.011279808562332017
112,112,112,112,2019-07-17,69.33000183105469,68.9000015258789,69.9000015258789,0.0062409331734814,-0.008154501893868904
113,113,113,113,2019-07-18,68.87999725341797,69.2300033569336,69.5,-0.005055699646742462,-0.008920902828518429
114,114,114,114,2019-07-19,67.5,69.44999694824219,68.87000274658203,-0.02807771107168555,-0.019892590270733312
115,115,115,115,2019-07-22,66.77999877929688,70.58000183105469,69.2300033569336,-0.05383965646322553,-0.035389346509273945
116,116,116,116,2019-07-23,67.5,71.3499984741211,69.16000366210938,-0.05395933505895589,-0.024002365156305494
117,117,117,117,2019-07-24,67.62999725341797,69.93000030517578,68.94000244140625,-0.0328900763866804,-0.01900210533212099
118,118,118,118,2019-07-25,67.38999938964844,69.33000183105469,68.9000015258789,-0.027982148999991407,-0.02191585054846934
119,119,119,119,2019-07-26,67.80000305175781,68.87999725341797,69.2300033569336,-0.015679358953612055,-0.020655788470831604
120,120,120,120,2019-07-29,68.18000030517578,67.5,69.44999694824219,0.010074078595196712,-0.018286489544598217
121,121,121,121,2019-07-30,68.87999725341797,66.77999877929688,70.58000183105469,0.03144651860598913,-0.024086207615947264
122,122,122,122,2019-07-31,66.54000091552734,67.5,71.3499984741211,-0.014222208658854152,-0.06741412279550862
123,123,123,123,2019-08-01,66.62000274658203,67.62999725341797,69.93000030517578,-0.014934120181187671,-0.04733301221434094
124,124,124,124,2019-08-02,65.9000015258789,67.38999938964844,69.33000183105469,-0.022110073857611656,-0.04947353547651856
125,125,125,125,2019-08-05,64.54000091552734,67.80000305175781,68.87999725341797,-0.04808262521377493,-0.0630080794272283
126,126,126,126,2019-08-06,61.7599983215332,68.18000030517578,67.5,-0.09416253967301924,-0.08503706190321181
127,127,127,127,2019-08-07,62.459999084472656,68.87999725341797,66.77999877929688,-0.0932055520461964,-0.06469002356680942
128,128,128,128,2019-08-08,62.58000183105469,66.54000091552734,67.5,-0.059513060264304474,-0.07288886176215281
129,129,129,129,2019-08-09,63.02999877929688,66.62000274658203,67.62999725341797,-0.05388777873428319,-0.06801713235155582
130,130,130,130,2019-08-12,62.619998931884766,65.9000015258789,67.38999938964844,-0.049772420607700374,-0.07078202256960364
131,131,131,131,2019-08-13,62.27999877929688,64.54000091552734,67.80000305175781,-0.035017076296426586,-0.08141598855455823
132,132,132,132,2019-08-14,61.060001373291016,61.7599983215332,68.18000030517578,-0.011334147786045579,-0.10442943531850146
133,133,133,133,2019-08-15,61.540000915527344,62.459999084472656,68.87999725341797,-0.014729397733437066,-0.1065620881325805
134,134,134,134,2019-08-16,61.75,62.58000183105469,66.54000091552734,-0.013263052201491154,-0.07198678764083966
135,135,135,135,2019-08-19,62.119998931884766,63.02999877929688,66.62000274658203,-0.014437567270126905,-0.0675473375738962
136,136,136,136,2019-08-20,61.2599983215332,62.619998931884766,65.9000015258789,-0.021718310979706557,-0.07040975867843613
137,137,137,137,2019-08-21,61.31999969482422,62.27999877929688,64.54000091552734,-0.015414243790765503,-0.0498915583363192
138,138,138,138,2019-08-22,60.709999084472656,61.060001373291016,61.7599983215332,-0.005732104175344088,-0.017001283445541415
139,139,139,139,2019-08-23,59.459999084472656,61.540000915527344,62.459999084472656,-0.03379918427219064,-0.048030740377416836
140,140,140,140,2019-08-26,60.709999084472656,61.75,62.58000183105469,-0.016842120089511692,-0.029881794373071813
141,141,141,141,2019-08-27,60.459999084472656,62.119998931884766,63.02999877929688,-0.02672247063674804,-0.04077423043943296
142,142,142,142,2019-08-28,60.5,61.2599983215332,62.619998931884766,-0.012406110714274332,-0.03385498192343961
143,143,143,143,2019-08-29,61.34999847412109,61.31999969482422,62.27999877929688,0.0004892168859453871,-0.014932567813166764
144,144,144,144,2019-08-30,61.619998931884766,60.709999084472656,61.060001373291016,0.014989291074538169,0.009171266721240245
145,145,145,145,2019-09-03,61.560001373291016,59.459999084472656,61.540000915527344,0.03531789978393651,0.000324999308841889
146,146,146,146,2019-09-04,61.060001373291016,60.709999084472656,61.75,0.005765150619280401,-0.011174066829295337
147,147,147,147,2019-09-05,61.83000183105469,60.459999084472656,62.119998931884766,0.02265965543049231,-0.004668337183135862
148,148,148,148,2019-09-06,61.560001373291016,60.5,61.2599983215332,0.017520683856049768,0.004897209598067498
149,149,149,149,2019-09-09,62.61000061035156,61.34999847412109,61.31999969482422,0.020537932641709444,0.021037197031105404
150,150,150,150,2019-09-10,63.900001525878906,61.619998931884766,60.709999084472656,0.03700101644783338,0.05254492652796183
151,151,151,151,2019-09-11,65.83999633789062,61.560001373291016,59.459999084472656,0.069525582669278,0.10729898001434779
152,152,152,152,2019-09-12,65.02999877929688,61.060001373291016,60.709999084472656,0.06501797112213015,0.07115796013788955
153,153,153,153,2019-09-13,64.31999969482422,61.83000183105469,60.459999084472656,0.040271677018112406,0.06384387477344311
154,154,154,154,2019-09-16,65.12000274658203,61.560001373291016,60.5,0.05782978060224009,0.0763636817616864
155,155,155,155,2019-09-17,62.7599983215332,62.61000061035156,61.34999847412109,0.0023957468410700233,0.022982883170027835
156,156,156,156,2019-09-18,62.869998931884766,63.900001525878906,61.619998931884766,-0.01611897604692547,0.02028562190307337
157,157,157,157,2019-09-19,63.150001525878906,65.83999633789062,61.560001373291016,-0.04085654558980645,0.025828461941486358
158,158,158,158,2019-09-20,62.84999847412109,65.02999877929688,61.060001373291016,-0.03352299471163178,0.029315379308410217
159,159,159,159,2019-09-23,62.33000183105469,64.31999969482422,61.83000183105469,-0.030939021660624566,0.008086689069914721
160,160,160,160,2019-09-24,61.060001373291016,65.12000274658203,61.560001373291016,-0.06234645580545706,-0.008122157063773838
161,161,161,161,2019-09-25,62.22999954223633,62.7599983215332,62.61000061035156,-0.008444850119045166,-0.006069335000971177
162,162,162,162,2019-09-26,61.619998931884766,62.869998931884766,63.900001525878906,-0.019882297140712324,-0.035680790916268745
163,163,163,163,2019-09-27,62.58000183105469,63.150001525878906,65.83999633789062,-0.009026123215383208,-0.049513892590541175
164,164,164,164,2019-09-30,63.5,62.84999847412109,65.02999877929688,0.010342108856956633,-0.023527584315194083
165,165,165,165,2019-10-01,63.04999923706055,62.33000183105469,64.31999969482422,0.011551377905577587,-0.019745032086277647
166,166,166,166,2019-10-02,61.77999877929688,61.060001373291016,65.12000274658203,0.01179163756653323,-0.05128998504933968
167,167,167,167,2019-10-03,61.84999847412109,62.22999954223633,62.7599983215332,-0.006106396768608802,-0.01449967928217566
168,168,168,168,2019-10-04,62.93000030517578,61.619998931884766,62.869998931884766,0.02125935404087076,0.0009543721060982779
169,169,169,169,2019-10-07,62.880001068115234,62.58000183105469,63.150001525878906,0.004793851522574943,-0.004275541587327236
170,170,170,170,2019-10-08,62.130001068115234,63.5,62.84999847412109,-0.02157478632889398,-0.011455806260716406
171,171,171,171,2019-10-09,62.11000061035156,63.04999923706055,62.33000183105469,-0.014908780937089361,-0.0035296199942275175
172,172,172,172,2019-10-10,62.380001068115234,61.77999877929688,61.060001373291016,0.009711918107376594,0.021618075092307842
173,173,173,173,2019-10-11,62.93999862670898,61.84999847412109,62.22999954223633,0.01762328503603694,0.011409273496631789
174,174,174,174,2019-10-14,61.36000061035156,62.93000030517578,61.619998931884766,-0.024948350344995762,-0.004219382116845027
175,175,175,175,2019-10-15,61.84000015258789,62.880001068115234,62.58000183105469,-0.016539454482527027,-0.011824890649005715
176,176,176,176,2019-10-16,62.45000076293945,62.130001068115234,63.5,0.005150485905728308,-0.016535421056071642
177,177,177,177,2019-10-17,63.54999923706055,62.11000061035156,63.04999923706055,0.0231846500170374,0.007930214211741005
178,178,178,178,2019-10-18,62.810001373291016,62.380001068115234,61.77999877929688,0.0068932397853960214,0.016672104473062888
179,179,179,179,2019-10-21,62.900001525878906,62.93999862670898,61.84999847412109,-0.0006354798491066127,0.01697660594441497
180,180,180,180,2019-10-22,62.4900016784668,61.36000061035156,62.93000030517578,0.01841592335194009,-0.006991873900766499
181,181,181,181,2019-10-23,63.25,61.84000015258789,62.880001068115234,0.022800773672913666,0.005884206832057259
182,182,182,182,2019-10-24,61.93999862670898,62.45000076293945,62.130001068115234,-0.008166567333865116,-0.0030581432180879498
183,183,183,183,2019-10-25,62.25,63.54999923706055,62.11000061035156,-0.020456321835837676,0.00225405551879998
184,184,184,184,2019-10-28,62.119998931884766,62.810001373291016,62.380001068115234,-0.010985550490684504,-0.00416803673899524
185,185,185,185,2019-10-29,63.119998931884766,62.900001525878906,62.93999862670898,0.0034975739375038284,0.002859871450639151
186,186,186,186,2019-10-30,62.79999923706055,62.4900016784668,61.36000061035156,0.004960754525000555,0.023468034752040845
187,187,187,187,2019-10-31,62.59000015258789,63.25,61.84000015258789,-0.01043478019623889,0.012128072415093838
188,188,188,188,2019-11-01,63.29999923706055,61.93999862670898,62.45000076293945,0.0219567426623275,0.013610864111078147
189,189,189,189,2019-11-04,65.7300033569336,62.25,63.54999923706055,0.05590366838447536,0.034303763116360964
190,190,190,190,2019-11-05,67.7300033569336,62.119998931884766,62.810001373291016,0.09030915198823908,0.07833150574861691
191,191,191,191,2019-11-06,68.5999984741211,63.119998931884766,62.900001525878906,0.08681875213828838,0.09061998108055747
192,192,192,192,2019-11-07,68.73999786376953,62.79999923706055,62.4900016784668,0.09458596654255325,0.10001593882908155
193,193,193,193,2019-11-08,68.91000366210938,62.59000015258789,63.25,0.10097465240635839,0.08948622390686767
194,194,194,194,2019-11-11,67.4000015258789,63.29999923706055,61.93999862670898,0.06477096900844681,0.08814987116928252
195,195,195,195,2019-11-12,67.87999725341797,65.7300033569336,62.25,0.03270947492287912,0.09044172294647335
196,196,196,196,2019-11-13,68.27999877929688,67.7300033569336,62.119998931884766,0.00812041038097755,0.09916290974451902
197,197,197,197,2019-11-14,68.18000030517578,68.5999984741211,63.119998931884766,-0.006122422424014395,0.0801647886393575
198,198,198,198,2019-11-15,68.45999908447266,68.73999786376953,62.79999923706055,-0.004073302123921874,0.09012738720022062
199,199,199,199,2019-11-18,68.69000244140625,68.91000366210938,62.59000015258789,-0.003192587563655813,0.09745969442318558
200,200,200,200,2019-11-19,69.5,67.4000015258789,63.29999923706055,0.031157246685147078,0.09794630075302613
201,201,201,201,2019-11-20,68.3499984741211,67.87999725341797,65.7300033569336,0.006924001763707555,0.03985995714864243
202,202,202,202,2019-11-21,68.44000244140625,68.27999877929688,67.7300033569336,0.002343346001316693,0.010482785313489451
203,203,203,203,2019-11-22,69.30000305175781,68.18000030517578,68.5999984741211,0.016427144933541582,0.010204148589023632
204,204,204,204,2019-11-25,70.36000061035156,68.45999908447266,68.73999786376953,0.027753455321179565,0.023567104988751808
205,205,205,205,2019-11-26,69.9800033569336,68.69000244140625,68.91000366210938,0.018780038865593873,0.015527494383410723
206,206,206,206,2019-11-27,69.95999908447266,69.5,67.4000015258789,0.00661869186291586,0.037982158763168794
207,207,207,207,2019-11-29,68.9000015258789,68.3499984741211,67.87999725341797,0.008046862677927535,0.015026580933009459
208,208,208,208,2019-12-02,69.08000183105469,68.44000244140625,68.27999877929688,0.00935124732346937,0.011716506532808868
209,209,209,209,2019-12-03,68.83999633789062,69.30000305175781,68.18000030517578,-0.0066379032266943305,0.009680199908487452
210,210,210,210,2019-12-04,69.1500015258789,70.36000061035156,68.45999908447266,-0.01719725801558103,0.010078913973616377
211,211,211,211,2019-12-05,69.16999816894531,69.9800033569336,68.69000244140625,-0.011574809218811266,0.006987854279791428
212,212,212,212,2019-12-06,69.41999816894531,69.95999908447266,69.5,-0.007718709585392114,-0.0011511054828012846
213,213,213,213,2019-12-09,68.68000030517578,68.9000015258789,68.3499984741211,-0.003193051028024918,0.00482811760675661
214,214,214,214,2019-12-10,68.33000183105469,69.08000183105469,68.44000244140625,-0.01085697712970879,-0.001607256084564579
215,215,215,215,2019-12-11,69.0999984741211,68.83999633789062,69.30000305175781,0.0037769051432583467,-0.002886068814273224
216,216,216,216,2019-12-12,68.81999969482422,69.1500015258789,70.36000061035156,-0.004772260647473492,-0.02188744886538241
217,217,217,217,2019-12-13,68.48999786376953,69.16999816894531,69.9800033569336,-0.009830856197435511,-0.021291875131303928
218,218,218,218,2019-12-16,68.69000244140625,69.41999816894531,69.95999908447266,-0.010515640259201597,-0.018153182671328483
219,219,219,219,2019-12-17,68.1500015258789,68.68000030517578,68.9000015258789,-0.007716930357336227,-0.010885340832950452
220,220,220,220,2019-12-18,68.36000061035156,68.33000183105469,69.08000183105469,0.0004390279305281908,-0.01042271571538167
221,221,221,221,2019-12-19,69.05999755859375,69.0999984741211,68.83999633789062,-0.0005788844632510504,0.003195834288300725
222,222,222,222,2019-12-20,66.66000366210938,68.81999969482422,69.1500015258789,-0.03138616742652056,-0.0360086451023095
223,223,223,223,2019-12-23,66.37999725341797,68.48999786376953,69.16999816894531,-0.030807427013627153,-0.04033541982627875
224,224,224,224,2019-12-24,66.52999877929688,68.69000244140625,69.41999816894531,-0.031445677468884825,-0.04163064629611679
225,225,225,225,2019-12-26,66.2699966430664,68.1500015258789,68.68000030517578,-0.027586277926913927,-0.03509032689866998
226,226,226,226,2019-12-27,66.58000183105469,68.36000061035156,68.33000183105469,-0.026038600986017735,-0.025611004728594344
227,227,227,227,2019-12-30,66.44000244140625,69.05999755859375,69.0999984741211,-0.037937955543143054,-0.038494878313362735
228,228,228,228,2019-12-31,66.72000122070312,66.66000366210938,68.81999969482422,0.0009000533347982564,-0.03051436331638102
229,229,229,229,2020-01-02,67.12000274658203,66.37999725341797,68.48999786376953,0.011148019339906723,-0.020002849465881045
230,230,230,230,2020-01-03,66.55999755859375,66.52999877929688,68.69000244140625,0.00045090605512254633,-0.031008950460140516
231,231,231,231,2020-01-06,67.29000091552734,66.2699966430664,68.1500015258789,0.015391645150591104,-0.012619230977199525
232,232,232,232,2020-01-07,67.73999786376953,66.58000183105469,68.36000061035156,0.01742258937838881,-0.009069671460596007
233,233,233,233,2020-01-08,67.93000030517578,66.44000244140625,69.05999755859375,0.022426216270590382,-0.016362544068427298
234,234,234,234,2020-01-09,66.19999694824219,66.72000122070312,66.66000366210938,-0.007793828881099918,-0.0069007904079768645
235,235,235,235,2020-01-10,66.62000274658203,67.12000274658203,66.37999725341797,-0.007449344152857029,0.003615629754364136
236,236,236,236,2020-01-13,66.22000122070312,66.55999755859375,66.52999877929688,-0.005108118244615656,-0.004659515470939901
237,237,237,237,2020-01-14,67.47000122070312,67.29000091552734,66.2699966430664,0.0026749933530503256,0.018107811052111566
238,238,238,238,2020-01-15,68.5,67.73999786376953,66.58000183105469,0.011219400061967644,0.028837460440708007
239,239,239,239,2020-01-16,69.37999725341797,67.93000030517578,66.44000244140625,0.021345457702459436,0.04425037182388003
240,240,240,240,2020-01-17,69.29000091552734,66.19999694824219,66.72000122070312,0.046676799240656264,0.03851917937355709
241,241,241,241,2020-01-21,69.61000061035156,66.62000274658203,67.12000274658203,0.044881383075639825,0.03709770205419627
242,242,242,242,2020-01-22,70.73999786376953,66.22000122070312,66.55999755859375,0.06825727211936794,0.06280048765771151
243,243,243,243,2020-01-23,71.0,67.47000122070312,67.29000091552734,0.05231953039025128,0.05513447813933037
244,244,244,244,2020-01-24,71.19999694824219,68.5,67.73999786376953,0.03941601384295157,0.05107763793307152
