,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MCK,MCK_6m,MCK_12m,MCK_6m_ret,MCK_12m_ret
244,244,244,244,2020-01-24,147.91310119628906,149.2795867919922,133.5985565185547,-0.00915386775291116,0.10714595315067132
245,245,245,245,2020-01-27,145.98443603515625,151.4407958984375,136.22499084472656,-0.036029656546050615,0.07164210568054874
246,246,246,246,2020-01-28,147.428466796875,151.50860595703125,136.94216918945312,-0.026930081854976584,0.07657464219742693
247,247,247,247,2020-01-29,144.73419189453125,150.48135375976562,139.37474060058594,-0.03819185381870882,0.038453533766955594
248,248,248,248,2020-01-30,142.6602325439453,150.93682861328125,139.2196807861328,-0.054834834846978264,0.024713113393054043
249,249,249,249,2020-01-31,138.21177673339844,150.32627868652344,146.02320861816406,-0.0805880519292802,-0.053494454468479224
250,250,250,250,2020-02-03,139.46200561523438,147.91310119628906,149.2795867919922,-0.05713554453732672,-0.06576640107155263
251,251,251,251,2020-02-04,144.64697265625,145.98443603515625,151.4407958984375,-0.009161684733187347,-0.04486124892491794
252,252,252,252,2020-02-05,147.45755004882812,147.428466796875,151.50860595703125,0.00019727025984206392,-0.0267381240993797
253,253,253,253,2020-02-06,153.43727111816406,144.73419189453125,150.48135375976562,0.060131466585136906,0.019643080584704098
254,254,254,254,2020-02-07,151.4989471435547,142.6602325439453,150.93682861328125,0.06195640117778911,0.0037241973045136767
255,255,255,255,2020-02-10,157.13946533203125,138.21177673339844,150.32627868652344,0.13694700296880713,0.04532265885271736
256,256,256,256,2020-02-11,159.57203674316406,139.46200561523438,147.91310119628906,0.14419720295298077,0.07882287270417598
257,257,257,257,2020-02-12,162.83810424804688,144.64697265625,145.98443603515625,0.1257622697367311,0.11544839073688573
258,258,258,258,2020-02-13,162.73150634765625,147.45755004882812,147.428466796875,0.10358205662423114,0.10379976054329854
259,259,259,259,2020-02-14,162.84780883789062,153.43727111816406,144.73419189453125,0.06133149821518513,0.12515091773586495
260,260,260,260,2020-02-18,162.4601287841797,151.4989471435547,142.6602325439453,0.07235153674195893,0.13879057875596246
261,261,261,261,2020-02-19,162.82839965820312,157.13946533203125,138.21177673339844,0.03620309076495398,0.17810799851222914
262,262,262,262,2020-02-20,165.51296997070312,159.57203674316406,139.46200561523438,0.03723041548376771,0.18679614021428526
263,263,263,263,2020-02-21,165.68743896484375,162.83810424804688,144.64697265625,0.017497960504726517,0.1454608134702957
264,264,264,264,2020-02-24,160.4539794921875,162.73150634765625,147.45755004882812,-0.013995610970398586,0.08813675148580602
265,265,265,265,2020-02-25,155.88922119140625,162.84780883789062,153.43727111816406,-0.04273061882835283,0.015980146514427362
266,266,266,266,2020-02-26,154.07693481445312,162.4601287841797,151.4989471435547,-0.051601546991651204,0.01701653852719942
267,267,267,267,2020-02-27,143.1544952392578,162.82839965820312,157.13946533203125,-0.12082600123960718,-0.08899718516429711
268,268,268,268,2020-02-28,135.92391967773438,165.51296997070312,159.57203674316406,-0.1787717923145612,-0.14819712493544235
269,269,269,269,2020-03-02,146.17701721191406,165.68743896484375,162.83810424804688,-0.11775438062670207,-0.1023168816234401
270,270,270,270,2020-03-03,143.6404266357422,160.4539794921875,162.73150634765625,-0.10478738458003756,-0.11731643208124842
271,271,271,271,2020-03-04,147.97486877441406,155.88922119140625,162.84780883789062,-0.050769080482316764,-0.09133030508431383
272,272,272,272,2020-03-05,141.0358428955078,154.07693481445312,162.4601287841797,-0.08464013081938593,-0.13187411612318112
273,273,273,273,2020-03-06,137.50799560546875,143.1544952392578,162.82839965820312,-0.03944339731946189,-0.15550361058565354
274,274,274,274,2020-03-09,128.25592041015625,135.92391967773438,165.51296997070312,-0.05641390629227283,-0.22510048346749878
275,275,275,275,2020-03-10,134.1162109375,146.17701721191406,165.68743896484375,-0.08250822533154722,-0.19054690098772464
276,276,276,276,2020-03-11,131.36587524414062,143.6404266357422,160.4539794921875,-0.0854533203436425,-0.18128627498118965
277,277,277,277,2020-03-12,120.53939056396484,147.97486877441406,155.88922119140625,-0.18540633580337407,-0.2267625071013578
278,278,278,278,2020-03-13,128.83908081054688,141.0358428955078,154.07693481445312,-0.08647987514774813,-0.1638003380213845
279,279,279,279,2020-03-16,117.86678314208984,137.50799560546875,143.1544952392578,-0.14283687560781932,-0.1766463012908115
280,280,280,280,2020-03-17,135.5448455810547,128.25592041015625,135.92391967773438,0.05683110103290989,-0.002788869667520233
281,281,281,281,2020-03-18,132.07530212402344,134.1162109375,146.17701721191406,-0.015217465504059446,-0.09647012476282268
282,282,282,282,2020-03-19,123.8145523071289,131.36587524414062,143.6404266357422,-0.05748313953663953,-0.13802433474309939
283,283,283,283,2020-03-20,121.4529266357422,120.53939056396484,147.97486877441406,0.007578734781246377,-0.17923274646794418
284,284,284,284,2020-03-23,112.49240112304688,128.83908081054688,141.0358428955078,-0.1268767177215211,-0.202384310161556
285,285,285,285,2020-03-24,122.75521850585938,117.86678314208984,137.50799560546875,0.04147424094773555,-0.10728668565526422
286,286,286,286,2020-03-25,117.82788848876952,135.5448455810547,128.25592041015625,-0.13070919086842425,-0.0813064370676877
287,287,287,287,2020-03-26,127.95467376708984,132.07530212402344,134.1162109375,-0.03119908333099386,-0.045941777860705524
288,288,288,288,2020-03-27,122.16238403320312,123.8145523071289,131.36587524414062,-0.013343894099196674,-0.07005998470937003
289,289,289,289,2020-03-30,134.1356658935547,121.4529266357422,120.53939056396484,0.10442514321495233,0.11279528846111853
290,290,290,290,2020-03-31,131.45333862304688,112.49240112304688,128.83908081054688,0.16855305167910917,0.020290875998596913
291,291,291,291,2020-04-01,129.31524658203125,122.75521850585938,117.86678314208984,0.053439912013669266,0.09713053274848549
292,292,292,292,2020-04-02,125.56388092041016,117.82788848876952,135.5448455810547,0.06565502047826288,-0.07363588499332496
293,293,293,293,2020-04-03,121.95832061767578,127.95467376708984,132.07530212402344,-0.046863103729442135,-0.07660010118203209
294,294,294,294,2020-04-06,131.39501953125,122.16238403320312,123.8145523071289,0.07557674623914923,0.06122436404177534
295,295,295,295,2020-04-07,128.36285400390625,134.1356658935547,121.4529266357422,-0.04303711359087403,0.056893872873793105
296,296,296,296,2020-04-08,127.85749053955078,131.45333862304688,112.49240112304688,-0.027354558820354313,0.13658779849224834
297,297,297,297,2020-04-09,129.5679473876953,129.31524658203125,122.75521850585938,0.0019541454882023856,0.05549848686482317
298,298,298,298,2020-04-13,127.3326644897461,125.56388092041016,117.82788848876952,0.014086722681478037,0.08066660722586483
299,299,299,299,2020-04-14,133.7858123779297,121.95832061767578,127.95467376708984,0.09697978539186036,0.04557190791994059
300,300,300,300,2020-04-15,134.09681701660156,131.39501953125,122.16238403320312,0.020562404077340224,0.09769318991150922
301,301,301,301,2020-04-16,134.22312927246094,128.36285400390625,134.1356658935547,0.04565398077216609,0.0006520516249246544
302,302,302,302,2020-04-17,137.62460327148438,127.85749053955078,131.45333862304688,0.07639061810705794,0.046946427630370824
303,303,303,303,2020-04-20,136.5361785888672,129.5679473876953,129.31524658203125,0.053780517031125186,0.055839757474037244
304,304,304,304,2020-04-21,128.71266174316406,127.3326644897461,125.56388092041016,0.010837731692397767,0.025077122494722826
305,305,305,305,2020-04-22,131.41445922851562,133.7858123779297,121.95832061767578,-0.01772499719712628,0.07753582177048557
306,306,306,306,2020-04-23,132.72647094726562,134.09681701660156,131.39501953125,-0.01021907976507963,0.01013319546483249
307,307,307,307,2020-04-24,136.00164794921875,134.22312927246094,128.36285400390625,0.013250463511006227,0.05950938068952594
308,308,308,308,2020-04-27,139.24761962890625,137.62460327148438,127.85749053955078,0.011793068381968252,0.0890845662721036
309,309,309,309,2020-04-28,136.4097900390625,136.5361785888672,129.5679473876953,-0.000925678095805349,0.05280505548872294
310,310,310,310,2020-04-29,136.31260681152344,128.71266174316406,127.3326644897461,0.0590458231958908,0.07052347767764244
311,311,311,311,2020-04-30,137.27474975585938,131.41445922851562,133.7858123779297,0.04459395535123978,0.02607853042050401
312,312,312,312,2020-05-01,130.90907287597656,132.72647094726562,134.09681701660156,-0.013692807910270943,-0.02377195977910762
313,313,313,313,2020-05-04,131.86148071289062,136.00164794921875,134.22312927246094,-0.030442037274974854,-0.01759494486808144
314,314,314,314,2020-05-05,129.7914581298828,139.24761962890625,137.62460327148438,-0.06790896335767915,-0.05691675002433649
315,315,315,315,2020-05-06,128.14901733398438,136.4097900390625,136.5361785888672,-0.06055850318890277,-0.06142812360479144
316,316,316,316,2020-05-07,130.79248046875,136.31260681152344,128.71266174316406,-0.040496080824028224,0.016158617943400566
317,317,317,317,2020-05-08,132.1433563232422,137.27474975585938,131.41445922851562,-0.0373804610224624,0.005546551718932813
318,318,318,318,2020-05-11,136.31260681152344,130.90907287597656,132.72647094726562,0.04127700102701204,0.027018995070566154
319,319,319,319,2020-05-12,130.97714233398438,131.86148071289062,136.00164794921875,-0.006706570972244474,-0.036944446563695
320,320,320,320,2020-05-13,125.98179626464844,129.7914581298828,139.24761962890625,-0.02935217710106952,-0.09526786453952407
321,321,321,321,2020-05-14,125.7776870727539,128.14901733398438,136.4097900390625,-0.018504474794763803,-0.07794237468779897
322,322,322,322,2020-05-15,132.60983276367188,130.79248046875,136.31260681152344,0.013894929497541675,-0.02716384151446327
323,323,323,323,2020-05-18,138.6645050048828,132.1433563232422,137.27474975585938,0.049349046846433486,0.010123895701832142
324,324,324,324,2020-05-19,140.5596466064453,136.31260681152344,130.90907287597656,0.031156617823281607,0.07371967059618334
325,325,325,325,2020-05-20,142.24093627929688,130.97714233398438,131.86148071289062,0.08599816536377358,0.07871484159203423
326,326,326,326,2020-05-21,141.71615600585938,125.98179626464844,129.7914581298828,0.12489391489670432,0.09187582948674078
327,327,327,327,2020-05-22,145.21485900878906,125.7776870727539,128.14901733398438,0.15453593072348415,0.13317184969376217
328,328,328,328,2020-05-26,144.99131774902344,132.60983276367188,130.79248046875,0.09336777467638457,0.108560042820397
329,329,329,329,2020-05-27,150.96824645996094,138.6645050048828,132.1433563232422,0.08873028793233617,0.14245808991463993
330,330,330,330,2020-05-28,152.44546508789062,140.5596466064453,136.31260681152344,0.08456067419352986,0.11835191662553823
331,331,331,331,2020-05-29,154.608642578125,142.24093627929688,130.97714233398438,0.08694899388558253,0.18042461320374215
332,332,332,332,2020-06-01,154.87168884277344,141.71615600585938,125.98179626464844,0.09283015576833842,0.2293179922394213
333,333,333,333,2020-06-02,159.01292419433594,145.21485900878906,125.7776870727539,0.09501827347235703,0.26423794152263014
334,334,334,334,2020-06-03,157.58055114746094,144.99131774902344,132.60983276367188,0.08682749832116965,0.1883021632965194
335,335,335,335,2020-06-04,155.4368896484375,150.96824645996094,138.6645050048828,0.029599888011295983,0.12095658252963926
336,336,336,336,2020-06-05,157.4831085205078,152.44546508789062,140.5596466064453,0.03304554471143373,0.12040057244485469
337,337,337,337,2020-06-08,160.4647674560547,154.608642578125,142.24093627929688,0.0378770861724016,0.12811945459199214
338,338,338,338,2020-06-09,157.06414794921875,154.87168884277344,141.71615600585938,0.014156616505106356,0.10830093318876632
339,339,339,339,2020-06-10,150.4381561279297,159.01292419433594,145.21485900878906,-0.053924975657492435,0.03596943973085076
340,340,340,340,2020-06-11,142.80857849121094,157.58055114746094,144.99131774902344,-0.0937423593754706,-0.015054275605597134
341,341,341,341,2020-06-12,144.455322265625,155.4368896484375,150.96824645996094,-0.07064968559040441,-0.04314102036061773
342,342,342,342,2020-06-15,147.83651733398438,157.4831085205078,152.44546508789062,-0.06125476742965885,-0.030233419874110545
343,343,343,343,2020-06-16,152.31875610351562,160.4647674560547,154.608642578125,-0.05076510863838035,-0.014810856860426047
344,344,344,344,2020-06-17,150.4966278076172,157.06414794921875,154.87168884277344,-0.04181425377690229,-0.02824958562696267
345,345,345,345,2020-06-18,149.49298095703125,150.4381561279297,159.01292419433594,-0.006282815445402545,-0.05986899043294114
346,346,346,346,2020-06-19,152.68905639648438,142.80857849121094,157.58055114746094,0.06918686545067398,-0.031041233929935852
347,347,347,347,2020-06-22,150.92539978027344,144.455322265625,155.4368896484375,0.04478947132699784,-0.029024576330419438
348,348,348,348,2020-06-23,149.73660278320312,147.83651733398438,157.4831085205078,0.01285261235507984,-0.049189438855252954
349,349,349,349,2020-06-24,146.70619201660156,152.31875610351562,160.4647674560547,-0.036847491605694116,-0.08574203332965968
350,350,350,350,2020-06-25,147.41751098632812,150.4966278076172,157.06414794921875,-0.020459706414320156,-0.06141845283501324
351,351,351,351,2020-06-26,144.41636657714844,149.49298095703125,150.4381561279297,-0.03395888119551238,-0.04002833925763116
352,352,352,352,2020-06-29,147.88525390625,152.68905639648438,142.80857849121094,-0.03146134113083021,0.035548812744127245
353,353,353,353,2020-06-30,149.49298095703125,150.92539978027344,144.455322265625,-0.0094909062710955,0.034873472381605986
354,354,354,354,2020-07-01,147.0472412109375,149.73660278320312,147.83651733398438,-0.01796061565627627,-0.005338844131885123
355,355,355,355,2020-07-02,148.82066345214844,146.70619201660156,152.31875610351562,0.014412966531825777,-0.02296560673716297
356,356,356,356,2020-07-06,147.63189697265625,147.41751098632812,150.4966278076172,0.0014542776152828285,-0.01903518289209094
357,357,357,357,2020-07-07,142.06805419921875,144.41636657714844,149.49298095703125,-0.01626070807338309,-0.04966739381527652
358,358,358,358,2020-07-08,140.86953735351562,147.88525390625,152.68905639648438,-0.04744027120636318,-0.07740907778143091
359,359,359,359,2020-07-09,137.28372192382812,149.49298095703125,150.92539978027344,-0.08167111897188295,-0.09038689230776076
360,360,360,360,2020-07-10,139.35919189453125,147.0472412109375,149.73660278320312,-0.052282853136821794,-0.06930443656249408
361,361,361,361,2020-07-13,141.26902770996094,148.82066345214844,146.70619201660156,-0.05074319363329305,-0.03706158705302187
362,362,362,362,2020-07-14,144.05581665039062,147.63189697265625,147.41751098632812,-0.02422295178478928,-0.022803901066063115
363,363,363,363,2020-07-15,149.57093811035156,142.06805419921875,144.41636657714844,0.05281190027852212,0.0356924333119093
364,364,364,364,2020-07-16,149.4442901611328,140.86953735351562,147.88525390625,0.060870170859570694,0.010542202239252063
365,365,365,365,2020-07-17,150.84739685058594,137.28372192382812,149.49298095703125,0.09880031468176265,0.009060063455045952
366,366,366,366,2020-07-20,149.57093811035156,139.35919189453125,147.0472412109375,0.07327644539980316,0.017162490629755167
367,367,367,367,2020-07-21,151.98748779296875,141.26902770996094,148.82066345214844,0.07587268247512724,0.021279466623521426
368,368,368,368,2020-07-22,152.25059509277344,144.05581665039062,147.63189697265625,0.056886133673246464,0.03128523181526721
369,369,369,369,2020-07-23,152.6501007080078,149.57093811035156,142.06805419921875,0.02058663692665008,0.07448575662161261
370,370,370,370,2020-07-24,151.36387634277344,149.4442901611328,140.86953735351562,0.012844827859069818,0.07449686558508395
371,371,371,371,2020-07-27,153.1275177001953,150.84739685058594,137.28372192382812,0.015115413969442493,0.11540913630793104
372,372,372,372,2020-07-28,149.9509735107422,149.57093811035156,139.35919189453125,0.0025408371786117545,0.07600346609520336
373,373,373,373,2020-07-29,151.71461486816406,151.98748779296875,141.26902770996094,-0.0017953643998405155,0.07394109896225043
374,374,374,374,2020-07-30,149.67813110351562,152.25059509277344,144.05581665039062,-0.01689624915876542,0.03902872222625908
375,375,375,375,2020-07-31,146.31646728515625,152.6501007080078,149.57093811035156,-0.041491184044265106,-0.02175871105919125
376,376,376,376,2020-08-03,155.80711364746094,151.36387634277344,149.4442901611328,0.029354674391566915,0.04257655799005522
377,377,377,377,2020-08-04,153.00083923339844,153.1275177001953,150.84739685058594,-0.0008272743442814257,0.014275635030980949
378,378,378,378,2020-08-05,149.73660278320312,149.9509735107422,149.57093811035156,-0.00142960544049886,0.0011075993434588316
379,379,379,379,2020-08-06,147.86575317382812,151.71461486816406,151.98748779296875,-0.025369089838052195,-0.027118907477141074
380,380,380,380,2020-08-07,148.1093292236328,149.67813110351562,152.25059509277344,-0.010481169615872976,-0.02720032632133329
381,381,381,381,2020-08-10,148.48934936523438,146.31646728515625,152.6501007080078,0.014850564125795884,-0.02725678740777382
382,382,382,382,2020-08-11,147.43702697753906,155.80711364746094,151.36387634277344,-0.053720824896741015,-0.025943107828064416
383,383,383,383,2020-08-12,149.08375549316406,153.00083923339844,153.1275177001953,-0.02560171408118206,-0.026407808784234543
384,384,384,384,2020-08-13,148.29449462890625,149.73660278320312,149.9509735107422,-0.009630966159856258,-0.011046803118735848
385,385,385,385,2020-08-14,154.608642578125,147.86575317382812,151.71461486816406,0.04560142737290951,0.0190754708270906
386,386,386,386,2020-08-17,151.8023681640625,148.1093292236328,149.67813110351562,0.0249345463907511,0.014192033564861761
387,387,387,387,2020-08-18,151.5587615966797,148.48934936523438,146.31646728515625,0.02067092518464464,0.03582846421043451
388,388,388,388,2020-08-19,149.41505432128906,147.43702697753906,155.80711364746094,0.013416082678141317,-0.041025465246952386
389,389,389,389,2020-08-20,148.00213623046875,149.08375549316406,153.00083923339844,-0.0072551114581018705,-0.03267108225010651
390,390,390,390,2020-08-21,147.105712890625,148.29449462890625,149.73660278320312,-0.008016357864505164,-0.01757011875304315
391,391,391,391,2020-08-24,145.82923889160156,154.608642578125,147.86575317382812,-0.05678468900654843,-0.013772724505264455
392,392,392,392,2020-08-25,148.1093292236328,151.8023681640625,148.1093292236328,-0.024327940236336665,0.0
393,393,393,393,2020-08-26,148.1873016357422,151.5587615966797,148.48934936523438,-0.022245232973791773,-0.0020341373356633774
394,394,394,394,2020-08-27,150.31150817871094,149.41505432128906,147.43702697753906,0.005999755924822825,0.019496331824500057
395,395,395,395,2020-08-28,149.9315185546875,148.00213623046875,149.08375549316406,0.013036178891460803,0.005686488502513631
396,396,396,396,2020-08-31,149.92169189453125,147.105712890625,148.29449462890625,0.019142553668190843,0.01097274224304079
397,397,397,397,2020-09-01,146.7755584716797,145.82923889160156,154.608642578125,0.006489230741864693,-0.05066394721425227
398,398,398,398,2020-09-02,152.66729736328125,148.1093292236328,151.8023681640625,0.03077434867567508,0.005697731923944405
399,399,399,399,2020-09-03,150.7815399169922,148.1873016357422,151.5587615966797,0.017506481679697927,-0.00512818705761009
400,400,400,400,2020-09-04,148.9348602294922,150.31150817871094,149.41505432128906,-0.009158633067416266,-0.0032138267056029957
401,401,401,401,2020-09-08,146.49217224121094,149.9315185546875,148.00213623046875,-0.022939448266990348,-0.010202312126809443
402,402,402,402,2020-09-09,148.817626953125,149.92169189453125,147.105712890625,-0.007364277493499438,0.011637305097544681
403,403,403,403,2020-09-10,147.27383422851562,146.7755584716797,145.82923889160156,0.0033948142458068986,0.009906074720638536
404,404,404,404,2020-09-11,146.92208862304688,152.66729736328125,148.1093292236328,-0.03763221619469226,-0.008015974461631048
405,405,405,405,2020-09-14,147.43995666503906,150.7815399169922,148.1873016357422,-0.022161753048766553,-0.005043245692806897
406,406,406,406,2020-09-15,147.41065979003906,148.9348602294922,150.31150817871094,-0.010234007250582544,-0.0192989108007815
407,407,407,407,2020-09-16,149.24754333496094,146.49217224121094,149.9315185546875,0.0188089988126674,-0.004561917509540048
408,408,408,408,2020-09-17,148.0261993408203,148.817626953125,149.92169189453125,-0.005318103967307364,-0.012643217467452339
409,409,409,409,2020-09-18,148.64175415039062,147.27383422851562,146.7755584716797,0.009288275334452756,0.012714621549684058
410,410,410,410,2020-09-21,144.8311767578125,146.92208862304688,152.66729736328125,-0.014231433032503071,-0.05132808886255591
411,411,411,411,2020-09-22,146.1795196533203,147.43995666503906,150.7815399169922,-0.008548815668620091,-0.030521111975679305
412,412,412,412,2020-09-23,143.71730041503906,147.41065979003906,148.9348602294922,-0.025054900237612032,-0.03503249545750031
413,413,413,413,2020-09-24,143.199462890625,149.24754333496094,146.49217224121094,-0.04052381908064007,-0.0224770327329451
414,414,414,414,2020-09-25,145.10475158691406,148.0261993408203,148.817626953125,-0.019736018130005584,-0.024949163900996996
415,415,415,415,2020-09-28,146.64854431152344,148.64175415039062,147.27383422851562,-0.01340948813649312,-0.0042457638199462355
416,416,416,416,2020-09-29,143.199462890625,144.8311767578125,146.92208862304688,-0.01126631643624676,-0.025337413640864392
417,417,417,417,2020-09-30,145.51510620117188,146.1795196533203,147.43995666503906,-0.00454518836649731,-0.013055148057593002
418,418,418,418,2020-10-01,143.59033203125,143.71730041503906,147.41065979003906,-0.0008834592872423164,-0.025916224540548538
419,419,419,419,2020-10-02,143.60983276367188,143.199462890625,149.24754333496094,0.00286572215260561,-0.037774226934082056
420,420,420,420,2020-10-05,145.7593994140625,145.10475158691406,148.0261993408203,0.00451155334328468,-0.015313504885298479
421,421,421,421,2020-10-06,142.8770294189453,146.64854431152344,148.64175415039062,-0.025718052028981253,-0.038782674251898075
422,422,422,422,2020-10-07,144.7334442138672,143.199462890625,144.8311767578125,0.010712200257439797,-0.000674803216635711
423,423,423,423,2020-10-08,150.45913696289062,145.51510620117188,146.1795196533203,0.033976065377595344,0.029276449394004533
424,424,424,424,2020-10-09,147.82101440429688,143.59033203125,143.71730041503906,0.029463560068418326,0.02855407092539841
425,425,425,425,2020-10-12,147.22499084472656,143.60983276367188,143.199462890625,0.025173471840217898,0.028111334168733793
426,426,426,426,2020-10-13,148.16297912597656,145.7593994140625,145.10475158691406,0.016490049503333548,0.021075998584585864
427,427,427,427,2020-10-14,150.47865295410156,142.8770294189453,146.64854431152344,0.05320395843944037,0.02611760423916576
428,428,428,428,2020-10-15,152.96041870117188,144.7334442138672,143.199462890625,0.056842249087557084,0.068163354900306
429,429,429,429,2020-10-16,153.07765197753906,150.45913696289062,145.51510620117188,0.017403496175139477,0.05197086387658012
430,430,430,430,2020-10-19,148.9250946044922,147.82101440429688,143.59033203125,0.0074690341197065635,0.037152658523563975
431,431,431,431,2020-10-20,149.53085327148438,147.22499084472656,143.60983276367188,0.01566216722804703,0.04122991019393707
432,432,432,432,2020-10-21,149.1205291748047,148.16297912597656,145.7593994140625,0.006462815842910086,0.023059437499424185
433,433,433,433,2020-10-22,150.69358825683594,150.47865295410156,142.8770294189453,0.001428344143936,0.0547082961458476
434,434,434,434,2020-10-23,152.82359313964844,152.96041870117188,144.7334442138672,-0.000894516128324363,0.05589688665065373
435,435,435,435,2020-10-26,148.778564453125,153.07765197753906,150.45913696289062,-0.028084357637291557,-0.011169627472874089
436,436,436,436,2020-10-27,145.7886962890625,148.9250946044922,147.82101440429688,-0.021060240544141906,-0.013748506079628853
437,437,437,437,2020-10-28,140.7958984375,149.53085327148438,147.22499084472656,-0.05841573590251248,-0.0436684856989199
438,438,438,438,2020-10-29,140.4929656982422,149.1205291748047,148.16297912597656,-0.05785630941832931,-0.0517674082485402
439,439,439,439,2020-10-30,144.10813903808594,150.69358825683594,150.47865295410156,-0.04370092513508961,-0.042335000951654767
440,440,440,440,2020-11-02,148.54403686523438,152.82359313964844,152.96041870117188,-0.02800324338993554,-0.02887271016540216
441,441,441,441,2020-11-03,156.341064453125,148.778564453125,153.07765197753906,0.05083057514231282,0.02131867345381533
442,442,442,442,2020-11-04,162.2327880859375,145.7886962890625,148.9250946044922,0.11279401089005203,0.08935830134462708
443,443,443,443,2020-11-05,167.03021240234375,140.7958984375,149.53085327148438,0.18632868042309703,0.11702841753392512
444,444,444,444,2020-11-06,167.00088500976562,140.4929656982422,149.1205291748047,0.18867791123762356,0.1199053942063264
445,445,445,445,2020-11-09,174.4168701171875,144.10813903808594,150.69358825683594,0.21031935657077194,0.1574272809797228
446,446,446,446,2020-11-10,179.2338409423828,148.54403686523438,152.82359313964844,0.20660408000754393,0.17281525227980343
447,447,447,447,2020-11-11,173.73292541503906,156.341064453125,148.778564453125,0.1112430763008434,0.16772820099212837
448,448,448,448,2020-11-12,173.8599395751953,162.2327880859375,145.7886962890625,0.07166955352514015,0.19254746081599206
449,449,449,449,2020-11-13,178.79417419433594,167.03021240234375,140.7958984375,0.07043014328243236,0.26988197936535463
450,450,450,450,2020-11-16,179.44879150390625,167.00088500976562,140.4929656982422,0.07453796722941153,0.277279546431779
451,451,451,451,2020-11-17,169.65853881835938,174.4168701171875,144.10813903808594,-0.027281370750610767,0.1773001854775238
452,452,452,452,2020-11-18,172.48226928710938,179.2338409423828,148.54403686523438,-0.03766906751411869,0.1611524294549287
453,453,453,453,2020-11-19,167.99749755859375,173.73292541503906,156.341064453125,-0.033012900938286016,0.0745577187045674
454,454,454,454,2020-11-20,165.97500610351562,173.8599395751953,162.2327880859375,-0.04535221564522296,0.023066964833248216
455,455,455,455,2020-11-23,169.502197265625,178.79417419433594,167.03021240234375,-0.051970244391806975,0.014799627131687476
456,456,456,456,2020-11-24,175.62844848632812,179.44879150390625,167.00088500976562,-0.021289321513736525,0.051661782966347713
457,457,457,457,2020-11-25,175.3841552734375,169.65853881835938,174.4168701171875,0.03374788262916795,0.005545823380502801
458,458,458,458,2020-11-27,175.87269592285156,172.48226928710938,179.2338409423828,0.01965666760853302,-0.01875284824483414
459,459,459,459,2020-11-30,176.19590759277344,167.99749755859375,173.73292541503906,0.04880078663862397,0.01417683016532667
460,460,460,460,2020-12-01,175.3046875,165.97500610351562,173.8599395751953,0.05621136347882172,0.008309837955395194
461,461,461,461,2020-12-02,177.11651611328125,169.502197265625,178.79417419433594,0.044921652760193664,-0.009383180904044441
462,462,462,462,2020-12-03,175.4613800048828,175.62844848632812,179.44879150390625,-0.0009512609311601583,-0.022220330745089667
463,463,463,463,2020-12-04,177.02835083007812,175.3841552734375,169.65853881835938,0.009374823820756273,0.043439086903896085
464,464,464,464,2020-12-07,174.57994079589844,175.87269592285156,172.48226928710938,-0.007350516350304925,0.01216166460157897
465,465,465,465,2020-12-08,176.69534301757812,176.19590759277344,167.99749755859375,0.0028345461119279047,0.05177366083057722
466,466,466,466,2020-12-09,174.9912872314453,175.3046875,165.97500610351562,-0.0017877460838272574,0.0543231257500687
467,467,467,467,2020-12-10,174.0119171142578,177.11651611328125,169.502197265625,-0.01752856857819951,0.026605671910940876
468,468,468,468,2020-12-11,171.05429077148438,175.4613800048828,175.62844848632812,-0.025117146766290066,-0.02604451473702918
469,469,469,469,2020-12-14,168.77235412597656,177.02835083007812,175.3841552734375,-0.04663657919982622,-0.03769896509267112
470,470,470,470,2020-12-15,169.50689697265625,174.57994079589844,175.87269592285156,-0.029058572251282277,-0.036195493091137565
471,471,471,471,2020-12-16,168.79193115234375,176.69534301757812,176.19590759277344,-0.044729033206314495,-0.042021273601551945
472,472,472,472,2020-12-17,169.34039306640625,174.9912872314453,175.3046875,-0.03229243155154993,-0.0340224469673337
473,473,473,473,2020-12-18,169.9672088623047,174.0119171142578,177.11651611328125,-0.023243857771518828,-0.04036499479474831
474,474,474,474,2020-12-21,167.8811492919922,171.05429077148438,175.4613800048828,-0.018550493326889184,-0.04320170462970074
475,475,475,475,2020-12-22,166.50027465820312,168.77235412597656,177.02835083007812,-0.013462391275750552,-0.05947113059862619
476,476,476,476,2020-12-23,166.5590362548828,169.50689697265625,174.57994079589844,-0.01739080102592505,-0.04594402142908771
477,477,477,477,2020-12-24,167.25439453125,168.79193115234375,176.69534301757812,-0.009109064696380731,-0.05343065824541238
478,478,478,478,2020-12-28,170.72128295898438,169.34039306640625,174.9912872314453,0.008154521597434794,-0.02440123928463589
479,479,479,479,2020-12-29,170.5841827392578,169.9672088623047,174.0119171142578,0.003629958278910994,-0.0196982737265593
480,480,480,480,2020-12-30,169.83987426757812,167.8811492919922,171.05429077148438,0.011667331227159794,-0.007099596849801437
481,481,481,481,2020-12-31,170.3295440673828,166.50027465820312,168.77235412597656,0.02299857713172271,0.009226570011839241
482,482,482,482,2021-01-04,170.8290252685547,166.5590362548828,169.50689697265625,0.02563648967767551,0.007799849560762739
483,483,483,483,2021-01-05,171.97488403320312,167.25439453125,168.79193115234375,0.02822341090159597,0.018857257329360166
484,484,484,484,2021-01-06,175.23614501953125,170.72128295898438,169.34039306640625,0.026445806769338498,0.034815981269235685
