,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NDAQ,NDAQ_6m,NDAQ_12m,NDAQ_6m_ret,NDAQ_12m_ret
51,51,51,51,2019-04-18,27.900697708129883,27.12869644165039,27.596853256225582,0.028456998224737573,0.011010112242987535
52,52,52,52,2019-04-22,27.82008552551269,26.982973098754883,27.686767578125,0.03102372832282274,0.004815222543097519
53,53,53,53,2019-04-23,27.7952823638916,27.221704483032227,27.649560928344727,0.021070608610011865,0.005270298357522574
54,54,54,54,2019-04-24,27.649560928344727,27.429431915283203,27.466636657714844,0.008025285165999874,0.0066598714982637475
55,55,55,55,2019-04-25,27.730175018310547,27.82628631591797,27.519344329833984,-0.003453975011837751,0.00766118138388916
56,56,56,56,2019-04-26,27.86039161682129,27.96581077575684,27.190698623657227,-0.0037695727751593244,0.024629488283224754
57,57,57,57,2019-04-29,28.353361129760746,27.900697708129883,27.12869644165039,0.01622408967568445,0.04514277679152112
58,58,58,58,2019-04-30,28.58589172363281,27.82008552551269,26.982973098754883,0.027527097190906513,0.0594048186984959
59,59,59,59,2019-05-01,28.623096466064453,27.7952823638916,27.221704483032227,0.029782539761072924,0.051480684609802374
60,60,60,60,2019-05-02,28.6044921875,27.649560928344727,27.429431915283203,0.0345369411698806,0.0428393951375301
61,61,61,61,2019-05-03,28.56108665466309,27.730175018310547,27.82628631591797,0.029964168484471587,0.026406697983438088
62,62,62,62,2019-05-06,28.750215530395508,27.86039161682129,27.96581077575684,0.031938672141168745,0.028048704217031206
63,63,63,63,2019-05-07,28.18283462524414,28.353361129760746,27.900697708129883,-0.006014331201728784,0.010112181425199429
64,64,64,64,2019-05-08,28.21074104309082,28.58589172363281,27.82008552551269,-0.013123630501679973,0.014042211236909186
65,65,65,65,2019-05-09,28.2634506225586,28.623096466064453,27.7952823638916,-0.012564882486849283,0.016843443161965732
66,66,66,66,2019-05-10,28.682004928588867,28.6044921875,27.649560928344727,0.0027098100739135766,0.03734033979489837
67,67,67,67,2019-05-13,28.18283462524414,28.56108665466309,27.730175018310547,-0.013243614782324609,0.01632371979746594
68,68,68,68,2019-05-14,28.266544342041016,28.750215530395508,27.86039161682129,-0.01682321956310695,0.01457814128407664
69,69,69,69,2019-05-15,28.13943290710449,28.18283462524414,28.353361129760746,-0.0015400054223352333,-0.007545074521401629
70,70,70,70,2019-05-16,28.192136764526367,28.21074104309082,28.58589172363281,-0.0006594750040785913,-0.01377445079947992
71,71,71,71,2019-05-17,27.996814727783203,28.2634506225586,28.623096466064453,-0.009433946984611308,-0.021880293036211862
72,72,72,72,2019-05-20,27.984411239624023,28.682004928588867,28.6044921875,-0.024321650132258177,-0.021677747110887324
73,73,73,73,2019-05-21,28.3006534576416,28.18283462524414,28.56108665466309,0.004180517466185973,-0.009118462479051681
74,74,74,74,2019-05-22,28.01541328430176,28.266544342041016,28.750215530395508,-0.008884391905159217,-0.025558147392561015
75,75,75,75,2019-05-23,27.90999412536621,28.13943290710449,28.18283462524414,-0.008153639147445269,-0.00968108792128164
76,76,76,76,2019-05-24,27.913101196289062,28.192136764526367,28.21074104309082,-0.009897638145272114,-0.010550585904394505
77,77,77,77,2019-05-28,27.89449882507324,27.996814727783203,28.2634506225586,-0.0036545551236737417,-0.013054025228996013
78,78,78,78,2019-05-29,28.00921440124512,27.984411239624023,28.682004928588867,0.000886320652191408,-0.023456886260874388
79,79,79,79,2019-05-30,28.10532760620117,28.3006534576416,28.18283462524414,-0.006901814183647104,-0.002750149872204344
80,80,80,80,2019-05-31,28.102224349975582,28.01541328430176,28.266544342041016,0.0030986894532969433,-0.005813232423357739
81,81,81,81,2019-06-03,28.123929977416992,27.90999412536621,28.13943290710449,0.0076652059147639395,-0.0005509325557012668
82,82,82,82,2019-06-04,28.7595157623291,27.913101196289062,28.192136764526367,0.030323200567644815,0.02012543435574754
83,83,83,83,2019-06-05,29.819860458374023,27.89449882507324,27.996814727783203,0.06902298712641342,0.06511618369148553
84,84,84,84,2019-06-06,29.729944229125977,28.00921440124512,27.984411239624023,0.061434419517470085,0.06237519076443521
85,85,85,85,2019-06-07,29.813661575317383,28.10532760620117,28.3006534576416,0.06078327899438141,0.05346194991364217
86,86,86,86,2019-06-10,29.97178077697754,28.102224349975582,28.01541328430176,0.06652699102103576,0.06983182695976908
87,87,87,87,2019-06-11,29.534618377685547,28.123929977416992,27.90999412536621,0.050159718126211894,0.05820940860903967
88,88,88,88,2019-06-12,29.59353446960449,28.7595157623291,27.913101196289062,0.028999747915360752,0.06020231365545414
89,89,89,89,2019-06-13,29.736854553222656,29.819860458374023,27.89449882507324,-0.002783577920065561,0.06604727834340585
90,90,90,90,2019-06-14,29.82098197937012,29.729944229125977,28.00921440124512,0.003062156778449454,0.06468469812007505
91,91,91,91,2019-06-17,29.65272521972656,29.813661575317383,28.10532760620117,-0.005398074140750997,0.055057092207100755
92,92,92,92,2019-06-18,29.8832950592041,29.97178077697754,28.102224349975582,-0.0029523009804410805,0.06337828233977727
93,93,93,93,2019-06-19,30.07023811340332,29.534618377685547,28.123929977416992,0.01813531933503687,0.0692046999672229
94,94,94,94,2019-06-20,30.45347785949707,29.59353446960449,28.7595157623291,0.02905848879848505,0.05890092556380311
95,95,95,95,2019-06-21,30.62485313415528,29.736854553222656,29.819860458374023,0.02986188668150147,0.026995185873017746
96,96,96,96,2019-06-24,30.18240737915039,29.82098197937012,29.729944229125977,0.012119835625476805,0.015219105240740438
97,97,97,97,2019-06-25,30.53449058532715,29.65272521972656,29.813661575317383,0.029736402272192874,0.024177808827297476
98,98,98,98,2019-06-26,29.478242874145508,29.8832950592041,29.97178077697754,-0.013554468617202775,-0.016466752726655987
99,99,99,99,2019-06-27,29.96430778503418,30.07023811340332,29.534618377685547,-0.003522763204256929,0.014548669695128913
100,100,100,100,2019-06-28,29.96430778503418,30.45347785949707,29.59353446960449,-0.0160628640419912,0.012528862201657942
101,101,101,101,2019-07-01,30.26964569091797,30.62485313415528,29.736854553222656,-0.011598666014210446,0.017916862617118
102,102,102,102,2019-07-02,31.05171203613281,30.18240737915039,29.82098197937012,0.02880170047611652,0.04127060797709792
103,103,103,103,2019-07-03,31.600080490112305,30.53449058532715,29.65272521972656,0.03489791001449394,0.0656720505773365
104,104,104,104,2019-07-05,31.48480224609375,29.478242874145508,29.8832950592041,0.06806916479096303,0.05359205481580198
105,105,105,105,2019-07-08,31.419357299804688,29.96430778503418,30.07023811340332,0.0485594236052147,0.044865597050261385
106,106,106,106,2019-07-09,31.65928268432617,29.96430778503418,30.45347785949707,0.05656646272130983,0.03959497927928979
107,107,107,107,2019-07-10,32.098609924316406,30.26964569091797,30.62485313415528,0.06042238657412491,0.048122901478259594
108,108,108,108,2019-07-11,32.407066345214844,31.05171203613281,30.18240737915039,0.04364829570443329,0.07370714131972189
109,109,109,109,2019-07-12,32.491188049316406,31.600080490112305,30.53449058532715,0.02819953447532919,0.06408154930639376
110,110,110,110,2019-07-15,32.472503662109375,31.48480224609375,29.478242874145508,0.03137073589649653,0.10157528047881192
111,111,111,111,2019-07-16,32.18272399902344,31.419357299804688,29.96430778503418,0.024296063472421636,0.07403528991573283
112,112,112,112,2019-07-17,31.980207443237305,31.65928268432617,29.96430778503418,0.010136829760518218,0.06727669708458861
113,113,113,113,2019-07-18,32.13599395751953,32.098609924316406,30.26964569091797,0.00116466206141852,0.06165742029684673
114,114,114,114,2019-07-19,31.696666717529297,32.407066345214844,31.05171203613281,-0.021921133499652412,0.02077034208761175
115,115,115,115,2019-07-22,31.712247848510746,32.491188049316406,31.600080490112305,-0.023973891001564884,0.0035495909079579224
116,116,116,116,2019-07-23,31.425600051879883,32.472503662109375,31.48480224609375,-0.03223969488533995,-0.0018803419424752166
117,117,117,117,2019-07-24,30.603036880493164,32.18272399902344,31.419357299804688,-0.04908494130509922,-0.02598144868216634
118,118,118,118,2019-07-25,30.412973403930664,31.980207443237305,31.65928268432617,-0.049006375023938675,-0.03936631454421824
119,119,119,119,2019-07-26,30.55318260192871,32.13599395751953,32.098609924316406,-0.0492535366319502,-0.04814623829603759
120,120,120,120,2019-07-29,30.12009048461914,31.696666717529297,32.407066345214844,-0.049739496173528464,-0.0705702835373555
121,121,121,121,2019-07-30,30.160600662231445,31.712247848510746,32.491188049316406,-0.04892895620933313,-0.0717298297479152
122,122,122,122,2019-07-31,30.0266227722168,31.425600051879883,32.472503662109375,-0.04451712226189919,-0.07532159870834221
123,123,123,123,2019-08-01,30.425432205200195,30.603036880493164,32.18272399902344,-0.0058034983909122095,-0.054603575318129205
124,124,124,124,2019-08-02,30.518911361694336,30.412973403930664,31.980207443237305,0.0034833147143047416,-0.0456937649368494
125,125,125,125,2019-08-05,29.40035057067871,30.55318260192871,32.13599395751953,-0.037731978572249525,-0.08512708181539552
126,126,126,126,2019-08-06,29.864601135253903,30.12009048461914,31.696666717529297,-0.008482356634874733,-0.05779994466302041
127,127,127,127,2019-08-07,29.94872283935547,30.160600662231445,31.712247848510746,-0.007024986844552439,-0.05561021778019737
128,128,128,128,2019-08-08,30.615497589111328,30.0266227722168,31.425600051879883,0.019611756585539375,-0.025778424642048936
129,129,129,129,2019-08-09,30.702741622924805,30.425432205200195,30.603036880493164,0.009114395347100901,0.003258001577457703
130,130,130,130,2019-08-12,30.092050552368164,30.518911361694336,30.412973403930664,-0.013986763953249826,-0.010552169539628897
131,131,131,131,2019-08-13,30.51268768310547,29.40035057067871,30.55318260192871,0.03783414451989908,-0.0013253911826746068
132,132,132,132,2019-08-14,29.69947052001953,29.864601135253903,30.12009048461914,-0.005529309247644387,-0.013964764309536193
133,133,133,133,2019-08-15,30.21668243408203,29.94872283935547,30.160600662231445,0.008947279527206975,0.001859438161681437
134,134,134,134,2019-08-16,30.388050079345703,30.615497589111328,30.0266227722168,-0.007429162603142525,0.012036895053789687
135,135,135,135,2019-08-19,30.97693252563477,30.702741622924805,30.425432205200195,0.008930502235840576,0.018126293710966968
136,136,136,136,2019-08-20,30.818029403686523,30.092050552368164,30.518911361694336,0.02412527022892519,0.009801071815675133
137,137,137,137,2019-08-21,30.945770263671875,30.51268768310547,29.40035057067871,0.014193524512303046,0.052564668889847344
138,138,138,138,2019-08-22,31.198143005371094,29.69947052001953,29.864601135253903,0.0504612526456103,0.044652927527064845
139,139,139,139,2019-08-23,30.384929656982425,30.21668243408203,29.94872283935547,0.0055680243278668495,0.014565122525149521
140,140,140,140,2019-08-26,30.74324989318848,30.388050079345703,30.615497589111328,0.011688799146879258,0.004172798554239021
141,141,141,141,2019-08-27,30.61861228942871,30.97693252563477,30.702741622924805,-0.011567324682956626,-0.002740124466059979
142,142,142,142,2019-08-28,30.69962882995605,30.818029403686523,30.092050552368164,-0.0038419255228664406,0.02019065721462021
143,143,143,143,2019-08-29,31.085983276367188,30.945770263671875,30.51268768310547,0.004530926569306093,0.01878876089893411
144,144,144,144,2019-08-30,31.107789993286133,31.198143005371094,29.69947052001953,-0.0028961022477974607,0.04741900945059929
145,145,145,145,2019-09-03,31.01120376586914,30.384929656982425,30.21668243408203,0.02061133976470475,0.02629412853381119
146,146,146,146,2019-09-04,31.12960433959961,30.74324989318848,30.388050079345703,0.012567130923160086,0.024402824739252704
147,147,147,147,2019-09-05,31.78703498840332,30.61861228942871,30.97693252563477,0.03816053738588332,0.026151797376908092
148,148,148,148,2019-09-06,32.484954833984375,30.69962882995605,30.818029403686523,0.05815464460229047,0.05408929326605327
149,149,149,149,2019-09-09,32.04252624511719,31.085983276367188,30.945770263671875,0.030770877029880017,0.03544122418348161
150,150,150,150,2019-09-10,30.58122634887696,31.107789993286133,31.198143005371094,-0.016927066966917925,-0.019774146698023798
151,151,151,151,2019-09-11,30.59057807922364,31.01120376586914,30.384929656982425,-0.01356366846708612,0.0067681059183877235
152,152,152,152,2019-09-12,30.994430541992188,31.12960433959961,30.74324989318848,-0.0043422908988106634,0.008170269886117687
153,153,153,153,2019-09-13,31.15724754333496,31.78703498840332,30.61861228942871,-0.01981271437547172,0.01759175918277056
154,154,154,154,2019-09-16,31.082107543945312,32.484954833984375,30.69962882995605,-0.0431845233342133,0.012458740661256629
155,155,155,155,2019-09-17,32.162208557128906,32.04252624511719,31.085983276367188,0.0037351084960086656,0.034620918090112696
156,156,156,156,2019-09-18,32.127784729003906,30.58122634887696,31.107789993286133,0.05057215045869934,0.03278904531430604
157,157,157,157,2019-09-19,31.833480834960938,30.59057807922364,31.01120376586914,0.040630247408807385,0.02651548373613255
158,158,158,158,2019-09-20,31.52040672302246,30.994430541992188,31.12960433959961,0.0169700224147582,0.012554042742063176
159,159,159,159,2019-09-23,31.385791778564453,31.15724754333496,31.78703498840332,0.007335186938821181,-0.012622857400359955
160,160,160,160,2019-09-24,31.73642539978028,31.082107543945312,32.484954833984375,0.021051270571336378,-0.023042341848079628
161,161,161,161,2019-09-25,32.17160415649414,32.162208557128906,32.04252624511719,0.000292131659694439,0.00402833129914737
162,162,162,162,2019-09-26,31.877307891845703,32.127784729003906,30.58122634887696,-0.007796268534259743,0.042381607859108605
163,163,163,163,2019-09-27,31.332565307617188,31.833480834960938,30.59057807922364,-0.015735493392655342,0.024255417026508796
164,164,164,164,2019-09-30,31.104019165039062,31.52040672302246,30.994430541992188,-0.013210094706020081,0.0035357521054759644
165,165,165,165,2019-10-01,30.866079330444336,31.385791778564453,31.15724754333496,-0.01655884458123069,-0.00934511986290365
166,166,166,166,2019-10-02,29.973817825317383,31.73642539978028,31.082107543945312,-0.05553894467507048,-0.03565683945533549
167,167,167,167,2019-10-03,30.41212654113769,32.17160415649414,32.162208557128906,-0.054690391153568885,-0.05441423628861153
168,168,168,168,2019-10-04,31.06644630432129,31.877307891845703,32.127784729003906,-0.02543695315412231,-0.033034908370899174
169,169,169,169,2019-10-07,30.997573852539062,31.332565307617188,31.833480834960938,-0.010691478715171954,-0.026258736415147088
170,170,170,170,2019-10-08,30.39333915710449,31.104019165039062,31.52040672302246,-0.022848494407223696,-0.03575675833823433
171,171,171,171,2019-10-09,30.47160530090332,30.866079330444336,31.385791778564453,-0.012780179345678433,-0.02912739892340377
172,172,172,172,2019-10-10,30.856689453125,29.973817825317383,31.73642539978028,0.029454760583147888,-0.027720070410367392
173,173,173,173,2019-10-11,31.09149932861328,30.41212654113769,32.17160415649414,0.02233887809708479,-0.03357323503754572
174,174,174,174,2019-10-14,30.79093742370605,31.06644630432129,31.877307891845703,-0.008868374513016475,-0.03407974324009799
175,175,175,175,2019-10-15,30.65631866455078,30.997573852539062,31.332565307617188,-0.011009093473305143,-0.021582868699933866
176,176,176,176,2019-10-16,30.70015335083008,30.39333915710449,31.104019165039062,0.010094783996574375,-0.012984361026337266
177,177,177,177,2019-10-17,30.78468132019043,30.47160530090332,30.866079330444336,0.010274352670150533,-0.00263713474531313
178,178,178,178,2019-10-18,30.875473022460938,30.856689453125,29.973817825317383,0.0006087357285839978,0.03008142647687584
179,179,179,179,2019-10-21,30.73146247863769,31.09149932861328,30.41212654113769,-0.011579912765552924,0.010500283071887218
180,180,180,180,2019-10-22,30.637535095214844,30.79093742370605,31.06644630432129,-0.004982060999971449,-0.013806252730193536
181,181,181,181,2019-10-23,31.717649459838867,30.65631866455078,30.997573852539062,0.03462029498392938,0.02323006344707279
182,182,182,182,2019-10-24,31.617467880249023,30.70015335083008,30.39333915710449,0.02987980284450731,0.040276216996657066
183,183,183,183,2019-10-25,30.815990447998047,30.78468132019043,30.47160530090332,0.0010170359563568265,0.011301838012601095
184,184,184,184,2019-10-28,30.909912109375,30.875473022460938,30.856689453125,0.0011154189245621282,0.0017248336484978477
185,185,185,185,2019-10-29,30.881732940673828,30.73146247863769,31.09149932861328,0.004889792086549605,-0.006746744044807351
186,186,186,186,2019-10-30,31.32630157470703,30.637535095214844,30.79093742370605,0.02248113228925397,0.01738706891686914
187,187,187,187,2019-10-31,31.235509872436523,31.717649459838867,30.65631866455078,-0.015200987324512583,0.018893044994195085
188,188,188,188,2019-11-01,31.06644630432129,31.617467880249023,30.70015335083008,-0.017427757909479813,0.011931306964670263
189,189,189,189,2019-11-04,30.866079330444336,30.815990447998047,30.78468132019043,0.001625418547906543,0.0026441076133707497
190,190,190,190,2019-11-05,30.812854766845703,30.909912109375,30.875473022460938,-0.0031400070691194326,-0.0020280905678653482
191,191,191,191,2019-11-06,31.28247261047364,30.881732940673828,30.73146247863769,0.012976592685703947,0.01792983761247835
192,192,192,192,2019-11-07,31.473447799682617,31.32630157470703,30.637535095214844,0.004697210253967299,0.027283941148331214
193,193,193,193,2019-11-08,31.51415061950684,31.235509872436523,31.717649459838867,0.008920640265142499,-0.0064159495989669635
194,194,194,194,2019-11-11,32.09959411621094,31.06644630432129,31.617467880249023,0.03325606674703363,0.015248730157265022
195,195,195,195,2019-11-12,32.074546813964844,30.866079330444336,30.815990447998047,0.039151959359106314,0.040841016227942006
196,196,196,196,2019-11-13,32.33127212524414,30.812854766845703,30.909912109375,0.0492786977996027,0.04598395527103549
197,197,197,197,2019-11-14,32.32813262939453,31.28247261047364,30.881732940673828,0.03342638646060214,0.04683673974836022
198,198,198,198,2019-11-15,32.43146133422852,31.473447799682617,31.32630157470703,0.030438785755006137,0.03527897338554009
199,199,199,199,2019-11-18,32.74767303466797,31.51415061950684,31.235509872436523,0.03914185821012084,0.04841166891166515
200,200,200,200,2019-11-19,32.894813537597656,32.09959411621094,31.06644630432129,0.024773503942379094,0.058853439990078416
201,201,201,201,2019-11-20,33.09204864501953,32.074546813964844,30.866079330444336,0.03172303063099502,0.0721170087961136
202,202,202,202,2019-11-21,32.7914924621582,32.33127212524414,30.812854766845703,0.014234526100033174,0.06421468280963993
203,203,203,203,2019-11-22,32.67565155029297,32.32813262939453,31.28247261047364,0.010749736920543818,0.04453544824180167
204,204,204,204,2019-11-25,32.760189056396484,32.43146133422852,31.473447799682617,0.010136074929840477,0.04088339049803258
205,205,205,205,2019-11-26,32.81966018676758,32.74767303466797,31.51415061950684,0.002198237170115913,0.041426138467861584
206,206,206,206,2019-11-27,32.63809585571289,32.894813537597656,32.09959411621094,-0.007804199333470763,0.016775967245953316
207,207,207,207,2019-11-29,32.81028366088867,33.09204864501953,32.074546813964844,-0.008514582676744209,0.022938339587186274
208,208,208,208,2019-12-02,32.703826904296875,32.7914924621582,32.33127212524414,-0.0026734238449955816,0.011523047333539482
209,209,209,209,2019-12-03,32.71009063720703,32.67565155029297,32.32813262939453,0.00105396787149159,0.011815034669376612
210,210,210,210,2019-12-04,32.93864059448242,32.760189056396484,32.43146133422852,0.00544720721173908,0.015638495442035882
211,211,211,211,2019-12-05,32.76957702636719,32.81966018676758,32.74767303466797,-0.001526010937205946,0.0006688716989458054
212,212,212,212,2019-12-06,32.94490051269531,32.63809585571289,32.894813537597656,0.009400200867683894,0.001522640492866989
213,213,213,213,2019-12-09,32.760189056396484,32.81028366088867,33.09204864501953,-0.0015267958366328438,-0.010028378483995515
214,214,214,214,2019-12-10,32.75079345703125,32.703826904296875,32.7914924621582,0.001436117946435278,-0.0012411452505225462
215,215,215,215,2019-12-11,32.52538299560547,32.71009063720703,32.67565155029297,-0.0056468092262471625,-0.004598792910256555
216,216,216,216,2019-12-12,32.74867630004883,32.93864059448242,32.760189056396484,-0.0057672171955213125,-0.0003514252108812732
217,217,217,217,2019-12-13,32.85874557495117,32.76957702636719,32.81966018676758,0.002721077190353638,0.0011909138595942448
218,218,218,218,2019-12-16,33.08518600463867,32.94490051269531,32.63809585571289,0.004258185326414976,0.013698413991498848
219,219,219,219,2019-12-17,33.33678436279297,32.760189056396484,32.81028366088867,0.017600487756767258,0.016046819568704684
220,220,220,220,2019-12-18,33.31162643432617,32.75079345703125,32.703826904296875,0.01712425618117397,0.01858496657923059
221,221,221,221,2019-12-19,33.65757751464844,32.52538299560547,32.71009063720703,0.03480956762894816,0.028966195415052187
222,222,222,222,2019-12-20,33.83998107910156,32.74867630004883,32.93864059448242,0.03332363021497464,0.027364228406260516
223,223,223,223,2019-12-23,33.70474624633789,32.85874557495117,32.76957702636719,0.025746590643790146,0.028537726294673993
224,224,224,224,2019-12-24,33.55378723144531,33.08518600463867,32.94490051269531,0.014163475663728775,0.018481971694386035
225,225,225,225,2019-12-26,33.89973831176758,33.33678436279297,32.760189056396484,0.016886870156646472,0.03478457506485588
226,226,226,226,2019-12-27,33.9626350402832,33.31162643432617,32.75079345703125,0.019542984706570676,0.03700189996440484
227,227,227,227,2019-12-30,33.65757751464844,33.65757751464844,32.52538299560547,0.0,0.03480956762894816
228,228,228,228,2019-12-31,33.682735443115234,33.83998107910156,32.74867630004883,-0.004646741250202369,0.02852204267764602
229,229,229,229,2020-01-02,33.9091682434082,33.70474624633789,32.85874557495117,0.006065080436335357,0.0319678262233416
230,230,230,230,2020-01-03,34.053836822509766,33.55378723144531,33.08518600463867,0.014902925491398156,0.029277478377642607
231,231,231,231,2020-01-06,34.031822204589844,33.89973831176758,33.33678436279297,0.003896310101497713,0.020848976740918124
232,232,232,232,2020-01-07,33.468868255615234,33.9626350402832,33.31162643432617,-0.014538529889754126,0.004720328549524977
233,233,233,233,2020-01-08,33.2833251953125,33.65757751464844,33.65757751464844,-0.011119407484779797,-0.011119407484779797
234,234,234,234,2020-01-09,33.7613639831543,33.682735443115234,33.83998107910156,0.002334387008794181,-0.002323201533815822
235,235,235,235,2020-01-10,33.60096740722656,33.9091682434082,33.70474624633789,-0.009089011973673289,-0.0030790571260450594
236,236,236,236,2020-01-13,33.679588317871094,34.053836822509766,33.55378723144531,-0.010989907145831257,0.0037492365782150205
237,237,237,237,2020-01-14,33.50975036621094,34.031822204589844,33.89973831176758,-0.015340695988606101,-0.011504157995852915
238,238,238,238,2020-01-15,33.921749114990234,33.468868255615234,33.9626350402832,0.01353140643765327,-0.0012038502090451209
239,239,239,239,2020-01-16,34.06327438354492,33.2833251953125,33.65757751464844,0.02343363181579794,0.01205365623000998
240,240,240,240,2020-01-17,34.37777328491211,33.7613639831543,33.682735443115234,0.018257831705655647,0.020634839559592333
241,241,241,241,2020-01-21,34.358909606933594,33.60096740722656,33.9091682434082,0.022557154099795973,0.013263119882417573
242,242,242,242,2020-01-22,34.32431411743164,33.679588317871094,34.053836822509766,0.019142924001195105,0.007942637898091132
243,243,243,243,2020-01-23,34.47840881347656,33.50975036621094,34.031822204589844,0.028906764051646272,0.013122618183709411
