,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LYV,LYV_6m,LYV_12m,LYV_6m_ret,LYV_12m_ret
0,0,0,0,2019-02-05,53.34000015258789,,,,
1,1,1,1,2019-02-06,53.150001525878906,,,,
2,2,2,2,2019-02-07,53.4900016784668,,,,
3,3,3,3,2019-02-08,54.20000076293945,,,,
4,4,4,4,2019-02-11,54.02000045776367,,,,
5,5,5,5,2019-02-12,55.06999969482422,,,,
6,6,6,6,2019-02-13,55.150001525878906,53.34000015258789,,0.033933283991623764,
7,7,7,7,2019-02-14,55.369998931884766,53.150001525878906,,0.04176852948771659,
8,8,8,8,2019-02-15,56.34000015258789,53.4900016784668,,0.05328095690205226,
9,9,9,9,2019-02-19,55.68999862670898,54.20000076293945,,0.027490735106932895,
10,10,10,10,2019-02-20,55.650001525878906,54.02000045776367,,0.030174029142959302,
11,11,11,11,2019-02-21,55.869998931884766,55.06999969482422,,0.014526951906552066,
12,12,12,12,2019-02-22,56.86000061035156,55.150001525878906,53.34000015258789,0.03100632886964183,0.06599175942433688
13,13,13,13,2019-02-25,56.77000045776367,55.369998931884766,53.150001525878906,0.02528447810882506,0.0681091030660117
14,14,14,14,2019-02-26,56.34999847412109,56.34000015258789,53.4900016784668,0.0001774639954936763,0.05346787634904149
15,15,15,15,2019-02-27,56.34999847412109,55.68999862670898,54.20000076293945,0.011851317358366309,0.0396678538914661
16,16,16,16,2019-02-28,56.560001373291016,55.650001525878906,54.02000045776367,0.016352198067576484,0.04701963891157823
17,17,17,17,2019-03-01,61.040000915527344,55.869998931884766,55.06999969482422,0.09253628212783238,0.10840750415446654
18,18,18,18,2019-03-04,60.7599983215332,56.86000061035156,55.150001525878906,0.06858947712483188,0.10172251387920328
19,19,19,19,2019-03-05,61.040000915527344,56.77000045776367,55.369998931884766,0.07521579044094806,0.10240206055661516
20,20,20,20,2019-03-06,60.93000030517578,56.34999847412109,56.34000015258789,0.08127776317790092,0.08146965104999304
21,21,21,21,2019-03-07,60.77999877929688,56.34999847412109,55.68999862670898,0.07861580168826965,0.09139881986182585
22,22,22,22,2019-03-08,60.790000915527344,56.560001373291016,55.650001525878906,0.07478782601716549,0.09236296942881816
23,23,23,23,2019-03-11,62.2400016784668,61.040000915527344,55.869998931884766,0.019659252046868803,0.1140147282685322
24,24,24,24,2019-03-12,63.130001068115234,60.7599983215332,56.86000061035156,0.039005971231933056,0.11027084752830962
25,25,25,25,2019-03-13,62.68000030517578,61.040000915527344,56.77000045776367,0.026867617382870135,0.10410427690253576
26,26,26,26,2019-03-14,63.560001373291016,60.93000030517578,56.34999847412109,0.04316430420059958,0.12795036547305583
27,27,27,27,2019-03-15,63.459999084472656,60.77999877929688,56.34999847412109,0.04409345769991435,0.12617570191447047
28,28,28,28,2019-03-18,63.08000183105469,60.790000915527344,56.560001373291016,0.037670684011166244,0.1152758185901066
29,29,29,29,2019-03-19,62.63999938964844,62.2400016784668,61.040000915527344,0.006426698271122078,0.026212294399132086
30,30,30,30,2019-03-20,63.150001525878906,63.130001068115234,60.7599983215332,0.0003168138353442096,0.03933514269862459
31,31,31,31,2019-03-21,64.27999877929688,62.68000030517578,61.040000915527344,0.02552645925863173,0.05307991178200222
32,32,32,32,2019-03-22,62.95000076293945,63.560001373291016,60.93000030517578,-0.009597240358271808,0.03315280564001699
33,33,33,33,2019-03-25,62.81999969482422,63.459999084472656,60.77999877929688,-0.010085083499552616,0.033563687997674174
34,34,34,34,2019-03-26,63.310001373291016,63.08000183105469,60.790000915527344,0.0036461562390617264,0.0414541934497652
35,35,35,35,2019-03-27,63.33000183105469,62.63999938964844,62.2400016784668,0.011015364753025114,0.017512855449761222
36,36,36,36,2019-03-28,63.900001525878906,63.150001525878906,63.130001068115234,0.011876484273601218,0.012197060743478705
37,37,37,37,2019-03-29,63.540000915527344,64.27999877929688,62.68000030517578,-0.011512101397361363,0.013720494673969297
38,38,38,38,2019-04-01,64.4800033569336,62.95000076293945,63.560001373291016,0.02430504488404872,0.014474543168105924
39,39,39,39,2019-04-02,64.7699966430664,62.81999969482422,63.459999084472656,0.031041021294414994,0.0206428865031969
40,40,40,40,2019-04-03,64.81999969482422,63.310001373291016,63.08000183105469,0.023850865404817956,0.02758398562558262
41,41,41,41,2019-04-04,63.09000015258789,63.33000183105469,62.63999938964844,-0.0037896995346226037,0.007183920295724233
42,42,42,42,2019-04-05,62.93000030517578,63.900001525878906,63.150001525878906,-0.015179987441945264,-0.00348378805047167
43,43,43,43,2019-04-08,63.58000183105469,63.540000915527344,64.27999877929688,0.0006295391084512048,-0.010889809606960399
44,44,44,44,2019-04-09,63.43000030517578,64.4800033569336,62.95000076293945,-0.016284165587669874,0.007625091920871352
45,45,45,45,2019-04-10,64.5999984741211,64.7699966430664,62.81999969482422,-0.0026246437819371637,0.0283349058889526
46,46,46,46,2019-04-11,63.97999954223633,64.81999969482422,63.310001373291016,-0.012958965697973612,0.010582817160196267
47,47,47,47,2019-04-12,64.45999908447266,63.09000015258789,63.33000183105469,0.02171499332019855,0.01784300048549592
48,48,48,48,2019-04-15,64.94000244140625,62.93000030517578,63.900001525878906,0.03194028486386569,0.016275444298794683
49,49,49,49,2019-04-16,64.93000030517578,63.58000183105469,63.540000915527344,0.021233067556498675,0.021875973711368957
50,50,50,50,2019-04-17,64.52999877929688,63.43000030517578,64.4800033569336,0.01734192761829978,0.0007753632096842988
51,51,51,51,2019-04-18,65.3499984741211,64.5999984741211,64.7699966430664,0.011609907394973806,0.008954791741783596
