,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KLAC,KLAC_6m,KLAC_12m,KLAC_6m_ret,KLAC_12m_ret
245,245,245,245,2020-01-27,161.28749084472656,171.32591247558594,167.310546875,-0.05859254730243946,-0.03599926091194561
246,246,246,246,2020-01-28,166.60975646972656,169.2613983154297,166.1930694580078,-0.015665957342273718,0.002507246620317316
247,247,247,247,2020-01-29,162.622802734375,169.33717346191406,163.8444366455078,-0.03965089643502995,-0.00745605976097885
248,248,248,248,2020-01-30,163.75924682617188,170.58726501464844,165.82374572753906,-0.04002654118342441,-0.012449959397005217
249,249,249,249,2020-01-31,156.95960998535156,172.87901306152344,168.07765197753906,-0.09208406962912585,-0.06614824672630037
250,250,250,250,2020-02-03,160.92762756347656,169.8959197998047,168.4943084716797,-0.052786978327059475,-0.044907635022431225
251,251,251,251,2020-02-04,169.3277130126953,161.28749084472656,171.32591247558594,0.04985025265046228,-0.011663147938437923
252,252,252,252,2020-02-05,162.20608520507812,166.60975646972656,169.2613983154297,-0.02643105276640023,-0.04168294236352421
253,253,253,253,2020-02-06,162.64173889160156,162.622802734375,169.33717346191406,0.00011644220188178345,-0.03953907127083578
254,254,254,254,2020-02-07,156.35348510742188,163.75924682617188,170.58726501464844,-0.04522347203154342,-0.0834398740492398
255,255,255,255,2020-02-10,159.97113037109375,156.95960998535156,172.87901306152344,0.019186594474994267,-0.07466425485571282
256,256,256,256,2020-02-11,163.87281799316406,160.92762756347656,169.8959197998047,0.018301335042833378,-0.03545171546048831
257,257,257,257,2020-02-12,166.6476287841797,169.3277130126953,161.28749084472656,-0.015827794404302153,0.0332334386962061
258,258,258,258,2020-02-13,169.251953125,162.20608520507812,166.60975646972656,0.04343775334330857,0.015858595026237543
259,259,259,259,2020-02-14,166.94117736816406,162.64173889160156,162.622802734375,0.026435025263890077,0.02655454561832027
260,260,260,260,2020-02-18,160.26467895507812,156.35348510742188,163.75924682617188,0.025015073024877488,-0.021339667461973466
261,261,261,261,2020-02-19,163.8159942626953,159.97113037109375,156.95960998535156,0.02403473603444839,0.043682475243049135
262,262,262,262,2020-02-20,159.21932983398438,163.87281799316406,160.92762756347656,-0.0283969496355021,-0.01061531668214255
263,263,263,263,2020-02-21,153.3378143310547,166.6476287841797,169.3277130126953,-0.07986800982546316,-0.09443166979076711
264,264,264,264,2020-02-24,146.3047637939453,169.251953125,162.20608520507812,-0.13558005628512415,-0.09803159598500066
265,265,265,265,2020-02-25,140.29002380371094,166.94117736816406,162.64173889160156,-0.15964397750519,-0.13742914481987756
266,266,266,266,2020-02-26,140.15679931640625,160.26467895507812,156.35348510742188,-0.12546669528042464,-0.10359018080017712
267,267,267,267,2020-02-27,140.84201049804688,163.8159942626953,159.97113037109375,-0.140242617139126,-0.11957857538839678
268,268,268,268,2020-02-28,146.28573608398438,159.21932983398438,163.87281799316406,-0.08123130378381616,-0.10732153217694307
269,269,269,269,2020-03-02,151.0727996826172,153.3378143310547,166.6476287841797,-0.014771402985745974,-0.09345965025240766
270,270,270,270,2020-03-03,146.38087463378906,146.3047637939453,169.251953125,0.0005202212003905249,-0.13513036670436318
271,271,271,271,2020-03-04,152.94760131835938,140.29002380371094,166.94117736816406,0.09022435930553763,-0.08382339378704584
272,272,272,272,2020-03-05,149.12179565429688,140.15679931640625,160.26467895507812,0.06396404870556438,-0.06952800438270357
273,273,273,273,2020-03-06,148.1605682373047,140.84201049804688,163.8159942626953,0.05196288886659506,-0.09556713980129183
274,274,274,274,2020-03-09,137.92030334472656,146.28573608398438,159.21932983398438,-0.05718556684470666,-0.1337716124761107
275,275,275,275,2020-03-10,147.1042022705078,151.0727996826172,153.3378143310547,-0.026269437122015682,-0.04065280366582358
276,276,276,276,2020-03-11,137.92030334472656,146.38087463378906,146.3047637939453,-0.05779833813829083,-0.05730818485874711
277,277,277,277,2020-03-12,119.30503845214844,152.94760131835938,140.29002380371094,-0.2199613630826689,-0.1495828768332379
278,278,278,278,2020-03-13,138.34852600097656,149.12179565429688,140.15679931640625,-0.07224476882169228,-0.012901788027760874
279,279,279,279,2020-03-16,123.24507904052734,148.1605682373047,140.84201049804688,-0.1681654538262225,-0.12494092774800003
280,280,280,280,2020-03-17,142.4027862548828,137.92030334472656,146.28573608398438,0.03250052966424,-0.026543598392069545
281,281,281,281,2020-03-18,125.6433563232422,147.1042022705078,151.0727996826172,-0.14588873476096598,-0.16832575693836804
282,282,282,282,2020-03-19,121.20845794677734,137.92030334472656,146.38087463378906,-0.12117030627592662,-0.17196520207976118
283,283,283,283,2020-03-20,108.51276397705078,119.30503845214844,152.94760131835938,-0.0904595029272488,-0.29052327044225945
284,284,284,284,2020-03-23,110.73974609375,138.34852600097656,149.12179565429688,-0.19955962456030563,-0.25738725443949495
285,285,285,285,2020-03-24,129.7737274169922,123.24507904052734,148.1605682373047,0.05297289293244711,-0.12410077147424814
286,286,286,286,2020-03-25,130.83010864257812,142.4027862548828,137.92030334472656,-0.08126721335066489,-0.05140791116465837
287,287,287,287,2020-03-26,142.5264892578125,125.6433563232422,147.1042022705078,0.13437346333804645,-0.031118845974756226
288,288,288,288,2020-03-27,135.36972045898438,121.20845794677734,137.92030334472656,0.11683394667412772,-0.018493164703728193
289,289,289,289,2020-03-30,142.29812622070312,108.51276397705078,119.30503845214844,0.3113491999042395,0.19272520311685648
290,290,290,290,2020-03-31,136.7972869873047,110.73974609375,138.34852600097656,0.23530432218523334,-0.011212544567774652
291,291,291,291,2020-04-01,125.25318145751952,129.7737274169922,123.24507904052734,-0.03483406117285315,0.016293570766682253
292,292,292,292,2020-04-02,126.04306030273438,130.83010864257812,142.4027862548828,-0.03658980634894793,-0.11488346810059336
293,293,293,293,2020-04-03,121.76042938232422,142.5264892578125,125.6433563232422,-0.1456996519287379,-0.030904355427503805
294,294,294,294,2020-04-06,141.32737731933594,135.36972045898438,121.20845794677734,0.04401026197107849,0.16598610124544955
295,295,295,295,2020-04-07,140.15679931640625,142.29812622070312,108.51276397705078,-0.015048173585755387,0.2916157895125391
296,296,296,296,2020-04-08,145.0104522705078,136.7972869873047,110.73974609375,0.06003894860842762,0.30947069490068113
297,297,297,297,2020-04-09,142.86912536621094,125.25318145751952,129.7737274169922,0.140642686307062,0.10090946919587429
298,298,298,298,2020-04-13,144.74398803710938,126.04306030273438,130.83010864257812,0.14836935638866988,0.10635074402134248
299,299,299,299,2020-04-14,153.91835021972656,121.76042938232422,142.5264892578125,0.26410814252656256,0.07992802616015893
300,300,300,300,2020-04-15,145.81939697265625,141.32737731933594,135.36972045898438,0.03178449737428002,0.07719360340141956
301,301,301,301,2020-04-16,149.083740234375,140.15679931640625,142.29812622070312,0.06369252837899109,0.04768589857007277
302,302,302,302,2020-04-17,153.42347717285156,145.0104522705078,136.7972869873047,0.05801667928495102,0.12153888831939952
303,303,303,303,2020-04-20,148.75064086914062,142.86912536621094,125.25318145751952,0.04116715551980765,0.1875997011667958
304,304,304,304,2020-04-21,141.41302490234375,144.74398803710938,126.04306030273438,-0.023012790927880444,0.12194217248211281
305,305,305,305,2020-04-22,151.01568603515625,153.91835021972656,121.76042938232422,-0.01885846736550001,0.2402690003742627
306,306,306,306,2020-04-23,151.7484893798828,145.81939697265625,141.32737731933594,0.04066051931581072,0.07373739085952091
307,307,307,307,2020-04-24,156.9542999267578,149.083740234375,140.15679931640625,0.05279287788198417,0.11984791813368201
308,308,308,308,2020-04-27,158.0391845703125,153.42347717285156,145.0104522705078,0.030084752884727894,0.08984684962915934
309,309,309,309,2020-04-28,158.2390899658203,148.75064086914062,142.86912536621094,0.06378761826664592,0.10758072858787471
310,310,310,310,2020-04-29,167.39442443847656,141.41302490234375,144.74398803710938,0.18372706159192131,0.15648619820783227
311,311,311,311,2020-04-30,156.16433715820312,151.01568603515625,153.91835021972656,0.03409348563862613,0.014592067386834051
312,312,312,312,2020-05-01,143.01187133789062,151.7484893798828,145.81939697265625,-0.05757301491233424,-0.01925344428143594
313,313,313,313,2020-05-04,144.6583251953125,156.9542999267578,149.083740234375,-0.07834111417898837,-0.029684089170994077
314,314,314,314,2020-05-05,148.11300659179688,158.0391845703125,153.42347717285156,-0.06280833456274515,-0.03461315490243877
315,315,315,315,2020-05-06,155.8978729248047,158.2390899658203,148.75064086914062,-0.014795440504121515,0.048048411851560724
316,316,316,316,2020-05-07,155.92645263671875,167.39442443847656,141.41302490234375,-0.06850868444529767,0.10263147785996085
317,317,317,317,2020-05-08,163.21644592285156,156.16433715820312,151.01568603515625,0.04515825375357152,0.08079134166801061
318,318,318,318,2020-05-11,160.6278533935547,143.01187133789062,151.7484893798828,0.12317845987794418,0.0585136896581786
319,319,319,319,2020-05-12,157.57289123535156,144.6583251953125,156.9542999267578,0.08927634149366992,0.003941219252243666
320,320,320,320,2020-05-13,156.14532470703125,148.11300659179688,158.0391845703125,0.05423101117224394,-0.011983482883883512
321,321,321,321,2020-05-14,168.212890625,155.8978729248047,158.2390899658203,0.07899413551418566,0.06302994197788947
322,322,322,322,2020-05-15,160.113037109375,155.92645263671875,167.39442443847656,0.0268497384623394,-0.043498386242713405
323,323,323,323,2020-05-18,164.77978515625,163.21644592285156,156.16433715820312,0.009578319295945104,0.05516911322281581
324,324,324,324,2020-05-19,164.98060607910156,160.6278533935547,143.01187133789062,0.02709836802016019,0.1536147631360334
325,325,325,325,2020-05-20,170.1445770263672,157.57289123535156,144.6583251953125,0.07978330341250439,0.17618240634712223
326,326,326,326,2020-05-21,164.89450073242188,156.14532470703125,148.11300659179688,0.056032263801726545,0.11330196129820802
327,327,327,327,2020-05-22,165.43960571289062,168.212890625,155.8978729248047,-0.01648675616835993,0.06120502229487301
328,328,328,328,2020-05-26,168.9205322265625,160.113037109375,155.92645263671875,0.05500798233669757,0.08333467073811818
329,329,329,329,2020-05-27,169.00660705566406,164.77978515625,163.21644592285156,0.025651337604343016,0.03547535360223053
330,330,330,330,2020-05-28,166.979248046875,164.98060607910156,160.6278533935547,0.012114405536946427,0.03954105417669207
331,331,331,331,2020-05-29,168.270263671875,170.1445770263672,157.57289123535156,-0.011016004078706065,0.06788840613799363
332,332,332,332,2020-06-01,168.270263671875,164.89450073242188,156.14532470703125,0.020472259077524146,0.07765162990049967
333,333,333,333,2020-06-02,169.54214477539062,165.43960571289062,168.212890625,0.02479780488367256,0.00790221335268515
334,334,334,334,2020-06-03,177.91932678222656,168.9205322265625,160.113037109375,0.05327235497692229,0.11121074207522463
335,335,335,335,2020-06-04,178.14883422851562,169.00660705566406,164.77978515625,0.05409390397288116,0.08113282257036936
336,336,336,336,2020-06-05,184.0683135986328,166.979248046875,164.98060607910156,0.10234245124256702,0.115696674737511
337,337,337,337,2020-06-08,183.48497009277344,168.270263671875,170.1445770263672,0.09041827170703742,0.0784062195784172
338,338,338,338,2020-06-09,182.68167114257807,168.270263671875,164.89450073242188,0.0856444101068572,0.10787000373663069
339,339,339,339,2020-06-10,184.3456420898437,169.54214477539062,165.43960571289062,0.0873145572982148,0.1142775715372728
340,340,340,340,2020-06-11,172.68833923339844,177.91932678222656,168.9205322265625,-0.02940089558247294,0.022305204448340277
341,341,341,341,2020-06-12,176.6187744140625,178.14883422851562,169.00660705566406,-0.008588660268696868,0.045040649540353694
342,342,342,342,2020-06-15,179.5449981689453,184.0683135986328,166.979248046875,-0.024574112411062443,0.07525336393024595
343,343,343,343,2020-06-16,184.55604553222656,183.48497009277344,168.270263671875,0.005837401498943295,0.09678348096077527
344,344,344,344,2020-06-17,185.4166717529297,182.68167114257807,168.270263671875,0.014971401308328414,0.10189802824871053
345,345,345,345,2020-06-18,185.27330017089844,184.3456420898437,169.54214477539062,0.005032167132015264,0.09278610587561253
346,346,346,346,2020-06-19,184.6612548828125,172.68833923339844,177.91932678222656,0.06933250793055556,0.037893174521945294
347,347,347,347,2020-06-22,183.4753875732422,176.6187744140625,178.14883422851562,0.038821541944941584,0.029899456641372613
348,348,348,348,2020-06-23,184.76638793945312,179.5449981689453,184.0683135986328,0.029081232135437673,0.0037924742568267167
349,349,349,349,2020-06-24,180.37698364257807,184.55604553222656,183.48497009277344,-0.022643863426943467,-0.01693864325031047
350,350,350,350,2020-06-25,183.9440155029297,185.4166717529297,182.68167114257807,-0.00794241551246444,0.006910076705869406
351,351,351,351,2020-06-26,181.2855224609375,185.27330017089844,184.3456420898437,-0.02152375817930896,-0.01659990219576113
352,352,352,352,2020-06-29,183.35107421875,184.6612548828125,172.68833923339844,-0.007095049066432213,0.06174554131845733
353,353,353,353,2020-06-30,185.9809112548828,183.4753875732422,176.6187744140625,0.013655911644500307,0.053007597136145
354,354,354,354,2020-07-01,184.70904541015625,184.76638793945312,179.5449981689453,-0.00031035151975622455,0.028761855211091758
355,355,355,355,2020-07-02,187.92214965820312,180.37698364257807,184.55604553222656,0.041829982203139604,0.018238926372036834
356,356,356,356,2020-07-06,194.6928100585937,183.9440155029297,185.4166717529297,0.058435141400361656,0.050028609714365846
357,357,357,357,2020-07-07,193.8321075439453,181.2855224609375,185.27330017089844,0.06920897439954854,0.04619557899142568
358,358,358,358,2020-07-08,195.57257080078125,183.35107421875,184.6612548828125,0.06665625840539224,0.059088279914988995
359,359,359,359,2020-07-09,194.6928100585937,185.9809112548828,183.4753875732422,0.046842972996144816,0.061138568141046123
360,360,360,360,2020-07-10,193.4208984375,184.70904541015625,184.76638793945312,0.04716527557163541,0.04684028623692593
361,361,361,361,2020-07-13,190.8484649658203,187.92214965820312,180.37698364257807,0.015571955264132686,0.058053312078839125
362,362,362,362,2020-07-14,192.14903259277344,194.6928100585937,183.9440155029297,-0.01306559530911644,0.044606056181877074
363,363,363,363,2020-07-15,187.47271728515625,193.8321075439453,181.2855224609375,-0.03280875567711228,0.03412955839069798
364,364,364,364,2020-07-16,187.47271728515625,195.57257080078125,183.35107421875,-0.041416101871851296,0.022479514145026913
365,365,365,365,2020-07-17,188.5820159912109,194.6928100585937,185.9809112548828,-0.03138685021569987,0.013985869403356777
366,366,366,366,2020-07-20,194.1380920410156,193.4208984375,184.70904541015625,0.0037079426748054534,0.05104810438450191
367,367,367,367,2020-07-21,194.61627197265625,190.8484649658203,187.92214965820312,0.01974240142571082,0.03562178448165132
368,368,368,368,2020-07-22,196.9400787353516,192.14903259277344,194.6928100585937,0.02493401126162298,0.01154263825192925
369,369,369,369,2020-07-23,195.00836181640625,187.47271728515625,193.8321075439453,0.04019595299185785,0.006068418113827079
370,370,370,370,2020-07-24,179.9849395751953,187.47271728515625,195.57257080078125,-0.03994062612626248,-0.07970254295764301
371,371,371,371,2020-07-27,188.457763671875,188.5820159912109,194.6928100585937,-0.0006588768217521412,-0.03202504696933717
372,372,372,372,2020-07-28,184.05874633789065,194.1380920410156,193.4208984375,-0.051918433920713936,-0.048403001822652225
373,373,373,373,2020-07-29,186.6024932861328,194.61627197265625,190.8484649658203,-0.041177331192786326,-0.022247869169122914
374,374,374,374,2020-07-30,189.2514038085937,196.9400787353516,192.14903259277344,-0.0390406816943033,-0.015080111229707649
375,375,375,375,2020-07-31,191.0970916748047,195.00836181640625,187.47271728515625,-0.020056935534302323,0.019332809819657903
376,376,376,376,2020-08-03,198.57537841796875,179.9849395751953,187.47271728515625,0.10328885787139197,0.05922281008987951
377,377,377,377,2020-08-04,195.945556640625,188.457763671875,188.5820159912109,0.03973194217557974,0.03904688689804492
378,378,378,378,2020-08-05,195.07530212402344,184.05874633789065,194.1380920410156,0.05985347616086045,0.004827543493163722
379,379,379,379,2020-08-06,194.6928100585937,186.6024932861328,194.61627197265625,0.04335588785544964,0.00039327690928225856
380,380,380,380,2020-08-07,193.98513793945312,189.2514038085937,196.9400787353516,0.02501294064717774,-0.01500426330117055
381,381,381,381,2020-08-10,194.21466064453125,191.0970916748047,195.00836181640625,0.016314057646841684,-0.004070087889986196
382,382,382,382,2020-08-11,191.77603149414065,198.57537841796875,179.9849395751953,-0.03424063435254587,0.06551154750377974
383,383,383,383,2020-08-12,198.9100799560547,195.945556640625,188.457763671875,0.015129321461812006,0.05546238096286804
384,384,384,384,2020-08-13,200.784408569336,195.07530212402344,184.05874633789065,0.02926616738844201,0.09087132540140619
385,385,385,385,2020-08-14,203.1374053955078,194.6928100585937,186.6024932861328,0.0433739455215254,0.08861034929485467
386,386,386,386,2020-08-17,208.05474853515625,193.98513793945312,189.2514038085937,0.07252932232413878,0.09935643460579024
387,387,387,387,2020-08-18,203.37754821777344,194.21466064453125,191.0970916748047,0.047179175572192866,0.06426291700904985
388,388,388,388,2020-08-19,202.205810546875,191.77603149414065,198.57537841796875,0.05438520638619537,0.01828238806759197
389,389,389,389,2020-08-20,198.66189575195312,198.9100799560547,195.945556640625,-0.0012477205989580575,0.013862723696817625
390,390,390,390,2020-08-21,195.8958740234375,200.784408569336,195.07530212402344,-0.024347182038342186,0.004206436645128875
391,391,391,391,2020-08-24,200.1121368408203,203.1374053955078,194.6928100585937,-0.014892720268811721,0.027835269215106928
392,392,392,392,2020-08-25,201.95611572265625,208.05474853515625,193.98513793945312,-0.029312634561039497,0.04109066224285196
393,393,393,393,2020-08-26,203.82891845703125,203.37754821777344,194.21466064453125,0.0022193710329052596,0.04950325470071926
394,394,394,394,2020-08-27,196.3568878173828,202.205810546875,191.77603149414065,-0.02892559177045162,0.023886490337464927
395,395,395,395,2020-08-28,200.3522186279297,198.66189575195312,198.9100799560547,0.008508540953858112,0.007250204073084854
396,396,396,396,2020-08-31,197.0196075439453,195.8958740234375,200.784408569336,0.005736381769701593,-0.01875046499982891
397,397,397,397,2020-09-01,199.7183532714844,200.1121368408203,203.1374053955078,-0.0019678145241592837,-0.01683122868172171
398,398,398,398,2020-09-02,207.0078887939453,201.95611572265625,208.05474853515625,0.025014211890600047,-0.005031655122420986
399,399,399,399,2020-09-03,193.43722534179688,203.82891845703125,203.37754821777344,-0.05098242778256723,-0.04887620567306983
400,400,400,400,2020-09-04,185.7154998779297,196.3568878173828,202.205810546875,-0.05419411591688039,-0.08155211081395985
401,401,401,401,2020-09-08,167.56362915039062,200.3522186279297,198.66189575195312,-0.16365473615458248,-0.15653865822558855
402,402,402,402,2020-09-09,167.55404663085938,197.0196075439453,195.8958740234375,-0.1495564897342191,-0.14467802108576944
403,403,403,403,2020-09-10,166.27670288085938,199.7183532714844,200.1121368408203,-0.1674440523008247,-0.16908236798688236
404,404,404,404,2020-09-11,165.13381958007812,207.0078887939453,201.95611572265625,-0.2022824804302431,-0.18232820536688132
405,405,405,405,2020-09-14,171.03076171875,193.43722534179688,203.82891845703125,-0.11583325589712856,-0.1609102230761008
406,406,406,406,2020-09-15,173.60464477539062,185.7154998779297,196.3568878173828,-0.06521187036353726,-0.11587188661877945
407,407,407,407,2020-09-16,173.6526641845703,167.56362915039062,200.3522186279297,0.03633864380386931,-0.13326308351465088
408,408,408,408,2020-09-17,173.34535217285156,167.55404663085938,197.0196075439453,0.03456380587901342,-0.1201619253343259
409,409,409,409,2020-09-18,171.8759307861328,166.27670288085938,199.7183532714844,0.03367415764363213,-0.13940843207085918
410,410,410,410,2020-09-21,173.9311981201172,165.13381958007812,207.0078887939453,0.05327423881074189,-0.15978468678917113
411,411,411,411,2020-09-22,176.04412841796875,171.03076171875,193.43722534179688,0.029312660768376464,-0.08991597606456114
412,412,412,412,2020-09-23,173.63345336914062,173.60464477539062,185.7154998779297,0.00016594368075395494,-0.06505674818058027
413,413,413,413,2020-09-24,177.23501586914062,173.6526641845703,167.56362915039062,0.020629408142927907,0.057717696661187645
414,414,414,414,2020-09-25,180.4716033935547,173.34535217285156,167.55404663085938,0.0411101372570819,0.07709486593990866
415,415,415,415,2020-09-28,185.60025024414065,171.8759307861328,166.27670288085938,0.07985015351035485,0.1162131978111629
416,416,416,416,2020-09-29,185.67710876464844,173.9311981201172,165.13381958007812,0.06753193660184809,0.12440388793046897
417,417,417,417,2020-09-30,186.07086181640625,176.04412841796875,171.03076171875,0.0569557956209239,0.08793798230512939
418,418,418,418,2020-10-01,191.1033935546875,173.63345336914062,173.60464477539062,0.10061390732352815,0.1007965472463983
419,419,419,419,2020-10-02,184.361328125,177.23501586914062,173.6526641845703,0.04020826370518682,0.06166714453080746
420,420,420,420,2020-10-05,192.03501892089844,180.4716033935547,173.34535217285156,0.06407332405712274,0.10781752446071047
421,421,421,421,2020-10-06,191.9197540283203,185.60025024414065,171.8759307861328,0.03404900465310212,0.11661797641188199
422,422,422,422,2020-10-07,194.86822509765625,185.67710876464844,173.9311981201172,0.049500535602683415,0.12037533923660959
423,423,423,423,2020-10-08,198.5082244873047,186.07086181640625,176.04412841796875,0.06684207591390767,0.12760491514946226
424,424,424,424,2020-10-09,202.6860198974609,191.1033935546875,173.63345336914062,0.06060921330242541,0.1673212503961159
425,425,425,425,2020-10-12,206.0570831298828,184.361328125,177.23501586914062,0.11768061786890982,0.16262061489035906
426,426,426,426,2020-10-13,211.23370361328125,192.03501892089844,180.4716033935547,0.09997491499345212,0.1704539641765337
427,427,427,427,2020-10-14,207.4496917724609,191.9197540283203,185.60025024414065,0.08091891229627635,0.1177231253706783
428,428,428,428,2020-10-15,204.65489196777344,194.86822509765625,185.67710876464844,0.05022197367073411,0.10220852386914281
429,429,429,429,2020-10-16,200.1505279541016,198.5082244873047,186.07086181640625,0.008273226316131366,0.07566830185151496
430,430,430,430,2020-10-19,198.6234741210937,202.6860198974609,191.1033935546875,-0.020043542117125113,0.03935084786578735
431,431,431,431,2020-10-20,197.5766143798828,206.0570831298828,184.361328125,-0.041155919617936854,0.0716814442013709
432,432,432,432,2020-10-21,198.13368225097656,211.23370361328125,192.03501892089844,-0.062016719577514534,0.03175807914800299
433,433,433,433,2020-10-22,195.2620086669922,207.4496917724609,191.9197540283203,-0.05875006610680655,0.017414854742772823
434,434,434,434,2020-10-23,195.1275329589844,204.65489196777344,194.86822509765625,-0.04655329231167016,0.001330683138301314
435,435,435,435,2020-10-26,191.06500244140625,200.1505279541016,198.5082244873047,-0.04539346263817412,-0.03749578671172116
436,436,436,436,2020-10-27,190.7288513183593,198.6234741210937,202.6860198974609,-0.03974667565184831,-0.05899355360152991
437,437,437,437,2020-10-28,183.00711059570312,197.5766143798828,206.0570831298828,-0.07374103372460228,-0.11186207328602593
438,438,438,438,2020-10-29,193.95584106445312,198.13368225097656,211.23370361328125,-0.02108597154738867,-0.08179500834042941
439,439,439,439,2020-10-30,189.37466430664065,195.2620086669922,207.4496917724609,-0.030150997628996312,-0.08712969063191311
440,440,440,440,2020-11-02,194.2247467041016,195.1275329589844,204.65489196777344,-0.004626647204485357,-0.05096455385642218
441,441,441,441,2020-11-03,202.53237915039065,191.06500244140625,200.1505279541016,0.060018195705417554,0.01190029934287895
442,442,442,442,2020-11-04,211.8003387451172,190.7288513183593,198.6234741210937,0.11047876229058784,0.06634092310755801
443,443,443,443,2020-11-05,219.0707244873047,183.00711059570312,197.5766143798828,0.1970612714129607,0.1087887358272821
444,444,444,444,2020-11-06,222.50897216796875,193.95584106445312,198.13368225097656,0.14721459764662193,0.12302446328189642
445,445,445,445,2020-11-09,223.1236572265625,189.37466430664065,195.2620086669922,0.17821281977442638,0.1426885278389547
446,446,446,446,2020-11-10,214.87368774414065,194.2247467041016,195.1275329589844,0.10631467611847323,0.10119614841492863
447,447,447,447,2020-11-11,224.2665557861328,202.53237915039065,191.06500244140625,0.10731210844861216,0.17377098328045948
448,448,448,448,2020-11-12,224.0264587402344,211.8003387451172,190.7288513183593,0.05772474240388381,0.1745808627887957
449,449,449,449,2020-11-13,227.63233947753903,219.0707244873047,183.00711059570312,0.03908151128030113,0.24384423499489793
450,450,450,450,2020-11-16,233.1085968017578,222.50897216796875,193.95584106445312,0.04763684147436331,0.2018642775717896
451,451,451,451,2020-11-17,233.1664581298828,223.1236572265625,189.37466430664065,0.045010022819421236,0.23124420567860793
452,452,452,452,2020-11-18,231.72023010253903,214.87368774414065,194.2247467041016,0.07840207209762373,0.19305203911817292
453,453,453,453,2020-11-19,235.0079345703125,224.2665557861328,202.53237915039065,0.04789558900803281,0.16034747409848515
454,454,454,454,2020-11-20,233.8702850341797,224.0264587402344,211.8003387451172,0.043940462877911646,0.10420165718253038
455,455,455,455,2020-11-23,241.26519775390625,227.63233947753903,219.0707244873047,0.05988981314191699,0.1013119088300991
456,456,456,456,2020-11-24,241.1976776123047,233.1085968017578,222.50897216796875,0.0347009115988377,0.08399079489805072
457,457,457,457,2020-11-25,240.02149963378903,233.1664581298828,223.1236572265625,0.029399775417473295,0.07573308279932078
458,458,458,458,2020-11-27,245.0156707763672,231.72023010253903,214.87368774414065,0.05737712528571537,0.14027768289674403
459,459,459,459,2020-11-30,242.9331512451172,235.0079345703125,224.2665557861328,0.03372318764170723,0.08323396858506804
460,460,460,460,2020-12-01,247.45494079589844,233.8702850341797,224.0264587402344,0.05808628385488723,0.10457908493224055
461,461,461,461,2020-12-02,247.12713623046875,241.26519775390625,227.63233947753903,0.024296659987163904,0.08564159555568462
462,462,462,462,2020-12-03,248.15879821777344,241.1976776123047,233.1085968017578,0.02886064523663401,0.06456304753451336
463,463,463,463,2020-12-04,254.24249267578125,240.02149963378903,233.1664581298828,0.059248830057681445,0.0903905077725986
464,464,464,464,2020-12-07,257.1348876953125,245.0156707763672,231.72023010253903,0.04946302773428268,0.10967819935931855
465,465,465,465,2020-12-08,257.3663024902344,242.9331512451172,235.0079345703125,0.059412028251979,0.09513877887060196
466,466,466,466,2020-12-09,247.2910003662109,247.45494079589844,233.8702850341797,-0.0006625061886428307,0.057385295143715265
467,467,467,467,2020-12-10,246.79931640625,247.12713623046875,241.26519775390625,-0.0013265229760645036,0.0229379069333846
468,468,468,468,2020-12-11,248.39013671875,248.15879821777344,241.1976776123047,0.0009322196216212664,0.029819769318037537
469,469,469,469,2020-12-14,250.80050659179688,254.24249267578125,240.02149963378903,-0.013538201453891952,0.044908506006561266
470,470,470,470,2020-12-15,251.6489105224609,257.1348876953125,245.0156707763672,-0.021335016893359482,0.02707271630861552
471,471,471,471,2020-12-16,251.2053985595703,257.3663024902344,242.9331512451172,-0.023938269583283267,0.03405153751991019
472,472,472,472,2020-12-17,250.3666534423828,247.2910003662109,247.45494079589844,0.01243738377707726,0.011766637744711428
473,473,473,473,2020-12-18,252.748046875,246.79931640625,247.12713623046875,0.024103512746193934,0.022745015906667776
474,474,474,474,2020-12-21,251.41751098632807,248.39013671875,248.15879821777344,0.01218798100266727,0.013131562499327343
475,475,475,475,2020-12-22,248.3516082763672,250.80050659179688,254.24249267578125,-0.009764327627198588,-0.023170337646611694
476,476,476,476,2020-12-23,243.7237091064453,251.6489105224609,257.1348876953125,-0.03149308852385524,-0.0521561998415343
477,477,477,477,2020-12-24,249.7881774902344,251.2053985595703,257.3663024902344,-0.005641682374114443,-0.029444899843822925
478,478,478,478,2020-12-28,248.3419342041016,250.3666534423828,247.2910003662109,-0.00808701642348375,0.00424978602672299
479,479,479,479,2020-12-29,245.2374420166016,252.748046875,246.79931640625,-0.02971577802978187,-0.006328519918091913
480,480,480,480,2020-12-30,250.8197631835937,251.41751098632807,248.39013671875,-0.002377510621234702,0.009781493327147395
481,481,481,481,2020-12-31,249.62423706054688,248.3516082763672,250.80050659179688,0.005124302568491945,-0.004690060427846365
482,482,482,482,2021-01-04,250.9932861328125,243.7237091064453,251.6489105224609,0.029827122904945824,-0.0026053138409668497
483,483,483,483,2021-01-05,256.2575378417969,249.7881774902344,251.2053985595703,0.025899385697769395,0.02011158721586348
484,484,484,484,2021-01-06,255.6982879638672,248.3419342041016,250.3666534423828,0.02962187511078862,0.021295306096789535
485,485,485,485,2021-01-07,268.2127685546875,245.2374420166016,252.748046875,0.09368604707812356,0.0611863152688803
486,486,486,486,2021-01-08,273.0237731933594,250.8197631835937,251.41751098632807,0.08852575940562102,0.08593777785114676
