,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BR,BR_6m,BR_12m,BR_6m_ret,BR_12m_ret
28,28,28,28,2019-03-18,95.15435791015624,90.6846694946289,92.80194091796876,0.04928824729070724,0.025348790864911486
29,29,29,29,2019-03-19,94.82283782958984,91.18878936767578,93.02190399169922,0.039851921350347874,0.019360320103223527
30,30,30,30,2019-03-20,93.70858001708984,92.05951690673828,91.33543395996094,0.017913010688749953,0.025982753398524627
31,31,31,31,2019-03-21,94.64789581298828,94.84586334228516,91.1979522705078,-0.0020872552826308732,0.03782917770179095
32,32,32,32,2019-03-22,92.42855834960938,95.4122085571289,90.60216522216795,-0.03127115756609955,0.020158382782164974
33,33,33,33,2019-03-25,92.41014862060548,95.3569564819336,90.39137268066406,-0.03090291437611492,0.022333723673755745
34,34,34,34,2019-03-26,92.7876968383789,95.15435791015624,90.6846694946289,-0.024871809591862415,0.02319054979711388
35,35,35,35,2019-03-27,93.07318878173828,94.82283782958984,91.18878936767578,-0.018451768454725292,0.020664814470390036
36,36,36,36,2019-03-28,94.57422637939452,93.70858001708984,92.05951690673828,0.00923764250986192,0.02731612718762988
37,37,37,37,2019-03-29,95.4858856201172,94.64789581298828,94.84586334228516,0.008853760560981527,0.006748025219848408
38,38,38,38,2019-04-01,96.68302154541016,92.42855834960938,95.4122085571289,0.046029747426205025,0.013319186375613024
39,39,39,39,2019-04-02,96.85796356201172,92.41014862060548,95.3569564819336,0.04813123891475346,0.015740928983639657
40,40,40,40,2019-04-03,99.08651733398438,92.7876968383789,95.15435791015624,0.0678842207558723,0.04132400775107792
41,41,41,41,2019-04-04,98.84707641601562,93.07318878173828,94.82283782958984,0.062035992425460096,0.04243955020264112
42,42,42,42,2019-04-05,100.53229522705078,94.57422637939452,93.70858001708984,0.06299886423342071,0.07281846772959821
43,43,43,43,2019-04-08,100.57833862304688,95.4858856201172,94.64789581298828,0.05333199739267824,0.06265794668881353
44,44,44,44,2019-04-09,100.58753967285156,96.68302154541016,92.42855834960938,0.040384734207003836,0.08827338074863178
45,45,45,45,2019-04-10,100.836181640625,96.85796356201172,92.41014862060548,0.041072699985750694,0.09118081883639229
46,46,46,46,2019-04-11,101.57290649414062,99.08651733398438,92.7876968383789,0.02509311283769855,0.09468076000489734
47,47,47,47,2019-04-12,102.66873168945312,98.84707641601562,93.07318878173828,0.03866229950346112,0.10309674604806895
48,48,48,48,2019-04-15,103.55278778076172,100.53229522705078,94.57422637939452,0.030044997449717004,0.09493666239836585
49,49,49,49,2019-04-16,104.28947448730467,100.57833862304688,95.4858856201172,0.03689796346872054,0.09219780295290803
50,50,50,50,2019-04-17,104.98014068603516,100.58753967285156,96.68302154541016,0.04366943487702324,0.08581774760450567
51,51,51,51,2019-04-18,103.86585998535156,100.836181640625,96.85796356201172,0.030045548090309238,0.07235229985868075
52,52,52,52,2019-04-22,104.41839599609376,101.57290649414062,99.08651733398438,0.02801425695263804,0.05381033470111363
53,53,53,53,2019-04-23,105.96546173095705,102.66873168945312,98.84707641601562,0.03211036103451326,0.07201412093345505
54,54,54,54,2019-04-24,107.69672393798828,103.55278778076172,100.53229522705078,0.04001762044301449,0.07126494719688581
55,55,55,55,2019-04-25,107.79801177978516,104.28947448730467,100.57833862304688,0.033642295252984455,0.07178159090295355
56,56,56,56,2019-04-26,108.59918975830078,104.98014068603516,100.58753967285156,0.03447365424179738,0.079648534117706
57,57,57,57,2019-04-29,108.45183563232422,103.86585998535156,100.836181640625,0.04415286839794552,0.07552501361903041
58,58,58,58,2019-04-30,108.78336334228516,104.41839599609376,101.57290649414062,0.0418026661351385,0.07098799371819164
59,59,59,59,2019-05-01,107.79801177978516,105.96546173095705,102.66873168945312,0.017293842907804224,0.04995951548176136
60,60,60,60,2019-05-02,107.7427749633789,107.69672393798828,103.55278778076172,0.0004275991293583026,0.04046233107203334
61,61,61,61,2019-05-03,108.45183563232422,107.79801177978516,104.28947448730467,0.006065268196919327,0.03991161299337298
62,62,62,62,2019-05-06,108.6912612915039,108.59918975830078,104.98014068603516,0.0008478104984763757,0.03535069186626094
63,63,63,63,2019-05-07,106.11283111572266,108.45183563232422,103.86585998535156,-0.02156721924496796,0.02163339455994473
64,64,64,64,2019-05-08,106.61929321289062,108.78336334228516,104.41839599609376,-0.01989339236170995,0.021077676934236678
65,65,65,65,2019-05-09,107.80722045898438,107.79801177978516,105.96546173095705,8.542531580291168e-05,0.017380745555598986
66,66,66,66,2019-05-10,109.7686996459961,107.7427749633789,107.69672393798828,0.018803346055508374,0.019238985479269166
67,67,67,67,2019-05-13,108.01902770996094,108.45183563232422,107.79801177978516,-0.00399078466343894,0.002050278354180479
68,68,68,68,2019-05-14,109.31745147705078,108.6912612915039,108.59918975830078,0.00576118243643764,0.00661387732586749
69,69,69,69,2019-05-15,111.1039810180664,106.11283111572266,108.45183563232422,0.04703625235387965,0.024454591941934112
70,70,70,70,2019-05-16,112.74315643310548,106.61929321289062,108.78336334228516,0.05743672684067702,0.03640072313595333
71,71,71,71,2019-05-17,112.0156478881836,107.80722045898438,107.79801177978516,0.03903660080727467,0.039125360837029444
72,72,72,72,2019-05-20,112.4945068359375,109.7686996459961,107.7427749633789,0.024832280957432618,0.044102556985131214
73,73,73,73,2019-05-21,114.0876235961914,108.01902770996094,108.45183563232422,0.05618080457570018,0.05196581441898096
74,74,74,74,2019-05-22,113.42459106445312,109.31745147705078,108.6912612915039,0.037570758665779636,0.043548393097166294
75,75,75,75,2019-05-23,113.21279907226562,111.1039810180664,106.11283111572266,0.018980580487537146,0.06690960821505176
76,76,76,76,2019-05-24,114.09685516357422,112.74315643310548,106.61929321289062,0.012006925948289782,0.0701332913148549
77,77,77,77,2019-05-28,114.0231704711914,112.0156478881836,107.80722045898438,0.01792180486258288,0.05765801201202381
78,78,78,78,2019-05-29,113.99553680419922,112.4945068359375,109.7686996459961,0.01334314012728477,0.03850676168921252
79,79,79,79,2019-05-30,114.7598648071289,114.0876235961914,108.01902770996094,0.005892323722307191,0.06240416378554725
80,80,80,80,2019-05-31,114.9900894165039,113.42459106445312,109.31745147705078,0.013802107085942206,0.05189142138612701
81,81,81,81,2019-06-03,113.37855529785156,113.21279907226562,111.1039810180664,0.0014641120698741794,0.020472482254396462
82,82,82,82,2019-06-04,116.3069305419922,114.09685516357422,112.74315643310548,0.019370169101063484,0.03160967123535552
83,83,83,83,2019-06-05,117.6974639892578,114.0231704711914,112.0156478881836,0.032224095356081284,0.05072341416750903
84,84,84,84,2019-06-06,118.1671142578125,113.99553680419922,112.4945068359375,0.03659421737518076,0.0504256392727509
85,85,85,85,2019-06-07,120.65348815917967,114.7598648071289,114.0876235961914,0.05135613711253395,0.05755106781983543
86,86,86,86,2019-06-10,121.68488311767578,114.9900894165039,113.42459106445312,0.05822061479509566,0.07282628904104915
87,87,87,87,2019-06-11,120.6811294555664,113.37855529785156,113.21279907226562,0.06440877764344921,0.06596719138207696
88,88,88,88,2019-06-12,121.05867004394533,116.3069305419922,114.09685516357422,0.040855170709173994,0.06101671137552689
89,89,89,89,2019-06-13,121.22039794921876,117.6974639892578,114.0231704711914,0.02993211442756749,0.06312074509317189
90,90,90,90,2019-06-14,120.29613494873048,118.1671142578125,113.99553680419922,0.018017032101443675,0.05527056866580038
91,91,91,91,2019-06-17,119.88021850585938,120.65348815917967,114.7598648071289,-0.006409011998891545,0.04461798301467135
92,92,92,92,2019-06-18,120.19446563720705,121.68488311767578,114.9900894165039,-0.012248172840232163,0.04525934580198854
93,93,93,93,2019-06-19,120.67507934570312,120.6811294555664,113.37855529785156,-5.0133023204002036e-05,0.06435541561350111
94,94,94,94,2019-06-20,120.66583251953124,121.05867004394533,116.3069305419922,-0.003245017678382589,0.03747757727958678
95,95,95,95,2019-06-21,118.97440338134766,121.22039794921876,117.6974639892578,-0.018528190023035518,0.010849336500626805
96,96,96,96,2019-06-24,118.71559143066406,120.29613494873048,118.1671142578125,-0.013138772236863994,0.0046415381834146174
97,97,97,97,2019-06-25,118.36437225341795,119.88021850585938,120.65348815917967,-0.012644673752970625,-0.018972645886057293
98,98,98,98,2019-06-26,117.68963623046876,120.19446563720705,121.68488311767578,-0.020839806504060032,-0.03283272979227336
99,99,99,99,2019-06-27,118.9559097290039,120.67507934570312,120.6811294555664,-0.01424626879071067,-0.014295687605390794
100,100,100,100,2019-06-28,118.0131378173828,120.66583251953124,121.05867004394533,-0.021983809722765257,-0.025157489549959333
101,101,101,101,2019-07-01,119.57518005371094,118.97440338134766,121.22039794921876,0.005049629628632202,-0.013572120891708672
102,102,102,102,2019-07-02,121.16497039794922,118.71559143066406,120.29613494873048,0.020632327546594498,0.007222471857379453
103,103,103,103,2019-07-03,121.86743927001952,118.36437225341795,119.88021850585938,0.02959562028598861,0.016576719569984855
104,104,104,104,2019-07-05,122.4219970703125,117.68963623046876,120.19446563720705,0.04021051463339109,0.01853272878494261
105,105,105,105,2019-07-08,121.2851104736328,118.9559097290039,120.67507934570312,0.01958037015508607,0.005055154148124519
106,106,106,106,2019-07-09,121.13723754882812,118.0131378173828,120.66583251953124,0.026472474075553087,0.003906698519819951
107,107,107,107,2019-07-10,121.22966003417967,119.57518005371094,118.97440338134766,0.013836316029175677,0.018955813929179888
108,108,108,108,2019-07-11,122.1816864013672,121.16497039794922,118.71559143066406,0.008391171145247123,0.029196628083409948
109,109,109,109,2019-07-12,122.34806823730467,121.86743927001952,118.36437225341795,0.003943866960396392,0.03365620843540351
110,110,110,110,2019-07-15,122.55139923095705,122.4219970703125,117.68963623046876,0.001057017233350832,0.04131003507367126
111,111,111,111,2019-07-16,122.23714447021484,121.2851104736328,118.9559097290039,0.007849553773453533,0.027583621096976207
112,112,112,112,2019-07-17,123.11521911621094,121.13723754882812,118.0131378173828,0.01632843547869034,0.0432331636391472
113,113,113,113,2019-07-18,124.65876770019533,121.22966003417967,119.57518005371094,0.028286045387315717,0.04251373607968589
114,114,114,114,2019-07-19,123.04126739501952,122.1816864013672,121.16497039794922,0.007035268696722552,0.015485473985656695
115,115,115,115,2019-07-22,122.59761810302734,122.34806823730467,121.86743927001952,0.0020396714825006157,0.0059915826358669655
116,116,116,116,2019-07-23,124.0117645263672,122.55139923095705,122.4219970703125,0.01191634942215547,0.01298596244220418
117,117,117,117,2019-07-24,124.00251770019533,122.23714447021484,121.2851104736328,0.014442199526434774,0.022405118121678225
118,118,118,118,2019-07-25,124.4276885986328,123.11521911621094,121.13723754882812,0.010660497474183073,0.027163002198051345
119,119,119,119,2019-07-26,124.22435760498048,124.65876770019533,121.22966003417967,-0.003484793755218263,0.02470268059777192
120,120,120,120,2019-07-29,123.60508728027344,123.04126739501952,122.1816864013672,0.004582364089633417,0.011649870948992724
121,121,121,121,2019-07-30,121.30361938476562,122.59761810302734,122.34806823730467,-0.010554843872857989,-0.00853670080440705
122,122,122,122,2019-07-31,117.49552154541016,124.0117645263672,122.55139923095705,-0.05254536136828836,-0.04125516083271086
123,123,123,123,2019-08-01,118.74333190917967,124.00251770019533,122.23714447021484,-0.042411927504012015,-0.02858224949689081
124,124,124,124,2019-08-02,118.05935668945312,124.4276885986328,123.11521911621094,-0.051180986972457876,-0.04106610428062096
125,125,125,125,2019-08-05,111.91284942626952,124.22435760498048,124.65876770019533,-0.0991070383946776,-0.10224646456139996
126,126,126,126,2019-08-06,113.7152099609375,123.60508728027344,123.04126739501952,-0.08001189544011833,-0.07579617498689317
127,127,127,127,2019-08-07,114.24203491210938,121.30361938476562,122.59761810302734,-0.05821412838686579,-0.06815453122340587
128,128,128,128,2019-08-08,116.67292022705078,117.49552154541016,124.0117645263672,-0.00700112912849582,-0.05917861363674126
129,129,129,129,2019-08-09,116.22926330566406,118.74333190917967,124.00251770019533,-0.02117229290347422,-0.06268626265577038
130,130,130,130,2019-08-12,115.05541229248048,118.05935668945312,124.4276885986328,-0.025444356815142677,-0.07532307649292214
131,131,131,131,2019-08-13,117.15355682373048,111.91284942626952,124.22435760498048,0.046828468976778614,-0.0569196002907445
132,132,132,132,2019-08-14,116.07213592529295,113.7152099609375,123.60508728027344,0.02072656740611123,-0.06094369997813753
133,133,133,133,2019-08-15,117.07958221435548,114.24203491210938,121.30361938476562,0.02483803185429201,-0.03482202090781661
134,134,134,134,2019-08-16,118.51226806640624,116.67292022705078,117.49552154541016,0.01576499358870942,0.008653491704389227
135,135,135,135,2019-08-19,118.53997802734376,116.22926330566406,118.74333190917967,0.019880662201247068,-0.0017125499054670978
136,136,136,136,2019-08-20,118.47528076171876,115.05541229248048,118.05935668945312,0.029723664459562205,0.003523008120057014
137,137,137,137,2019-08-21,121.3313446044922,117.15355682373048,111.91284942626952,0.03566078481976964,0.08415919375216863
138,138,138,138,2019-08-22,120.3331069946289,116.07213592529295,113.7152099609375,0.03670968088394977,0.05819711396535898
139,139,139,139,2019-08-23,117.8097915649414,117.07958221435548,114.24203491210938,0.006236863309343033,0.031229806573183305
140,140,140,140,2019-08-26,118.61395263671876,118.51226806640624,116.67292022705078,0.0008580088118435025,0.016636528903970493
141,141,141,141,2019-08-27,119.64913177490234,118.53997802734376,116.22926330566406,0.009356790561431794,0.02942347195511852
142,142,142,142,2019-08-28,118.84500885009766,118.47528076171876,115.05541229248048,0.003120719242037495,0.032937142913222583
143,143,143,143,2019-08-29,120.46251678466795,121.3313446044922,117.15355682373048,-0.007160786214447712,0.028244639348988354
144,144,144,144,2019-08-30,119.63987731933594,120.3331069946289,116.07213592529295,-0.0057609222649250835,0.030737277001082086
145,145,145,145,2019-09-03,118.63241577148438,117.8097915649414,117.07958221435548,0.006982647160439948,0.013263060285660044
146,146,146,146,2019-09-04,119.9541473388672,118.61395263671876,118.51226806640624,0.011298794723189731,0.012166498000468984
147,147,147,147,2019-09-05,121.55316162109376,119.64913177490234,118.53997802734376,0.01591344473584222,0.025419134066778204
148,148,148,148,2019-09-06,120.42552947998048,118.84500885009766,118.47528076171876,0.013299007212632441,0.016461228922378446
149,149,149,149,2019-09-09,119.39032745361328,120.46251678466795,121.3313446044922,-0.008900605430411712,-0.015997656312192965
150,150,150,150,2019-09-10,115.53604888916016,119.63987731933594,120.3331069946289,-0.03430150984877789,-0.0398648237818946
151,151,151,151,2019-09-11,115.2125473022461,118.63241577148438,117.8097915649414,-0.028827436809731655,-0.02204608146907394
152,152,152,152,2019-09-12,115.38893127441406,119.9541473388672,118.61395263671876,-0.03805800937883819,-0.02718922429119308
153,153,153,153,2019-09-13,115.12899017333984,121.55316162109376,119.64913177490234,-0.05285071455220047,-0.037778306741634404
154,154,154,154,2019-09-16,115.90878295898438,120.42552947998048,118.84500885009766,-0.03750655314118401,-0.024706345849297096
155,155,155,155,2019-09-17,118.06246185302734,119.39032745361328,120.46251678466795,-0.011122053426831036,-0.019923665848114558
156,156,156,156,2019-09-18,117.28267669677734,115.53604888916016,119.63987731933594,0.015117600302333445,-0.019702466062104795
157,157,157,157,2019-09-19,117.7746810913086,115.2125473022461,118.63241577148438,0.022238322553020717,-0.007230188094862644
158,158,158,158,2019-09-20,117.62615203857422,115.38893127441406,119.9541473388672,0.019388521407132764,-0.019407376501259788
159,159,159,159,2019-09-23,116.43790435791016,115.12899017333984,121.55316162109376,0.011369110270137872,-0.042082469883662266
160,160,160,160,2019-09-24,116.4657745361328,115.90878295898438,120.42552947998048,0.004805430295524049,-0.03288135797240532
161,161,161,161,2019-09-25,117.54261779785156,118.06246185302734,119.39032745361328,-0.004403127353238889,-0.015476208962401983
162,162,162,162,2019-09-26,117.57044982910156,117.28267669677734,115.53604888916016,0.0024536712533278493,0.01760836517694253
163,163,163,163,2019-09-27,114.9990463256836,117.7746810913086,115.2125473022461,-0.023567329921047264,-0.0018531052525243563
164,164,164,164,2019-09-30,115.50961303710938,117.62615203857422,115.38893127441406,-0.01799377914505562,0.0010458694899280196
165,165,165,165,2019-10-01,115.94591522216795,116.43790435791016,115.12899017333984,-0.004225334855133656,0.00709573711710787
166,166,166,166,2019-10-02,112.91034698486328,116.4657745361328,115.90878295898438,-0.030527659867719104,-0.025868928113774836
167,167,167,167,2019-10-03,112.94747161865234,117.54261779785156,118.06246185302734,-0.03909344768126488,-0.043324441605685826
168,168,168,168,2019-10-04,114.18212127685548,117.57044982910156,117.28267669677734,-0.02881955931249136,-0.02643660178338214
169,169,169,169,2019-10-07,113.05884552001952,114.9990463256836,117.7746810913086,-0.016871451265511594,-0.040041166128337635
170,170,170,170,2019-10-08,110.9980239868164,115.50961303710938,117.62615203857422,-0.03905812626039662,-0.05634910210770294
171,171,171,171,2019-10-09,112.17698669433594,115.94591522216795,116.43790435791016,-0.032505918993439686,-0.036593905456052234
172,172,172,172,2019-10-10,113.75511169433594,112.91034698486328,116.4657745361328,0.007481729815124183,-0.023274329755613277
173,173,173,173,2019-10-11,115.42603302001952,112.94747161865234,117.54261779785156,0.0219443725994648,-0.018006956263915463
174,174,174,174,2019-10-14,114.73909759521484,114.18212127685548,117.57044982910156,0.004877964361941212,-0.024082175733803224
175,175,175,175,2019-10-15,116.26153564453124,113.05884552001952,114.9990463256836,0.02832763867153254,0.010978259030707038
176,176,176,176,2019-10-16,116.25225067138672,110.9980239868164,115.50961303710938,0.0473362182122663,0.0064292279642452765
177,177,177,177,2019-10-17,116.39151000976562,112.17698669433594,115.94591522216795,0.03757030242676751,0.0038431262260842924
178,178,178,178,2019-10-18,114.16355895996094,113.75511169433594,112.91034698486328,0.0035905838387511047,0.011099177432035257
179,179,179,179,2019-10-21,114.78553009033205,115.42603302001952,112.94747161865234,-0.005549033549272053,0.01627356899042054
180,180,180,180,2019-10-22,112.94747161865234,114.73909759521484,114.18212127685548,-0.015614781832110403,-0.010812985819465548
181,181,181,181,2019-10-23,114.27495574951172,116.26153564453124,113.05884552001952,-0.017087163729657462,0.010756435941819964
182,182,182,182,2019-10-24,115.83450317382812,116.25225067138672,110.9980239868164,-0.0035934572891792582,0.04357266024470996
183,183,183,183,2019-10-25,114.69269561767578,116.39151000976562,112.17698669433594,-0.014595689942911716,0.02242624799857329
184,184,184,184,2019-10-28,115.80667877197266,114.16355895996094,113.75511169433594,0.014392682104348076,0.018034944074859283
185,185,185,185,2019-10-29,115.6674346923828,114.78553009033205,115.42603302001952,0.007683064244741633,0.002091397114214466
186,186,186,186,2019-10-30,115.90878295898438,112.94747161865234,114.73909759521484,0.026218482785788977,0.010194305065009512
187,187,187,187,2019-10-31,116.24298858642578,114.27495574951172,116.26153564453124,0.017221908545105524,-0.00015952875559943624
188,188,188,188,2019-11-01,116.79067993164062,115.83450317382812,116.25225067138672,0.00825468000995877,0.004631559880727831
189,189,189,189,2019-11-04,114.6184310913086,114.69269561767578,116.39151000976562,-0.0006475087708701643,-0.015233747876526982
190,190,190,190,2019-11-05,114.55345916748048,115.80667877197266,114.16355895996094,-0.0108216522378628,0.0034152772659818975
191,191,191,191,2019-11-06,108.46372985839844,115.6674346923828,114.78553009033205,-0.06227945534663748,-0.05507488815845152
192,192,192,192,2019-11-07,111.84278106689452,115.90878295898438,112.94747161865234,-0.03507932520979584,-0.009780569108156945
193,193,193,193,2019-11-08,111.00730895996094,116.24298858642578,114.27495574951172,-0.04504082087129202,-0.02859460122402846
194,194,194,194,2019-11-11,110.11611938476562,116.79067993164062,115.83450317382812,-0.05714977043358016,-0.049366843491193246
195,195,195,195,2019-11-12,109.7541046142578,114.6184310913086,114.69269561767578,-0.042439304313768855,-0.04305933326286626
196,196,196,196,2019-11-13,110.34820556640624,114.55345916748048,115.80667877197266,-0.03670996608601795,-0.04713435583723402
197,197,197,197,2019-11-14,110.81237030029295,108.46372985839844,115.6674346923828,0.021653694234567755,-0.041974341395241255
198,198,198,198,2019-11-15,111.21153259277344,111.84278106689452,115.90878295898438,-0.005644069899723991,-0.040525404946000654
199,199,199,199,2019-11-18,111.94489288330078,111.00730895996094,116.24298858642578,0.008446145863044263,-0.03697509635111795
200,200,200,200,2019-11-19,113.30023193359376,110.11611938476562,116.79067993164062,0.02891595314671669,-0.029886357371066485
201,201,201,201,2019-11-20,113.66228485107422,109.7541046142578,114.6184310913086,0.035608510957764405,-0.008341993788701263
202,202,202,202,2019-11-21,112.65040588378906,110.34820556640624,114.55345916748048,0.020863051696816237,-0.01661279630944279
203,203,203,203,2019-11-22,112.51116180419922,110.81237030029295,108.46372985839844,0.015330341723606145,0.037315994490368265
204,204,204,204,2019-11-25,112.76181030273438,111.21153259277344,111.84278106689452,0.013939900600395738,0.008217152927287863
205,205,205,205,2019-11-26,114.54417419433594,111.94489288330078,111.00730895996094,0.02321929338701345,0.031861552788841285
206,206,206,206,2019-11-27,114.27495574951172,113.30023193359376,110.11611938476562,0.008603016951362008,0.03776773453316462
207,207,207,207,2019-11-29,114.84121704101562,113.66228485107422,109.7541046142578,0.010372237294772768,0.04635008817790465
208,208,208,208,2019-12-02,113.44876098632812,112.65040588378906,110.34820556640624,0.00708701487824781,0.028097923332844887
209,209,209,209,2019-12-03,112.75251770019533,112.51116180419922,110.81237030029295,0.0021451729066324088,0.017508400863953444
210,210,210,210,2019-12-04,113.03101348876952,112.76181030273438,111.21153259277344,0.002387361335477012,0.016360541515586524
211,211,211,211,2019-12-05,113.12385559082033,114.54417419433594,111.94489288330078,-0.012399745456332822,0.010531634603005768
212,212,212,212,2019-12-06,114.19142150878906,114.27495574951172,113.30023193359376,-0.000730993419991055,0.007865734782587452
213,213,213,213,2019-12-09,112.50189208984376,114.84121704101562,113.66228485107422,-0.020370081504242243,-0.010209127528545303
214,214,214,214,2019-12-10,112.69683074951172,113.44876098632812,112.65040588378906,-0.0066279281525782885,0.0004121145002402571
215,215,215,215,2019-12-11,110.85877227783205,112.75251770019533,112.51116180419922,-0.016795593224788852,-0.014686449769693022
216,216,216,216,2019-12-12,111.48358154296876,113.03101348876952,112.76181030273438,-0.013690330627306069,-0.01133565305783868
217,217,217,217,2019-12-13,111.64208984375,113.12385559082033,114.54417419433594,-0.013098614251886964,-0.025335940225665765
218,218,218,218,2019-12-16,112.72382354736328,114.19142150878906,114.27495574951172,-0.012852085927600343,-0.01357368455734509
219,219,219,219,2019-12-17,114.20655059814452,112.50189208984376,114.84121704101562,0.01515226523425417,-0.0055264691477837635
220,220,220,220,2019-12-18,115.36287689208984,112.69683074951172,113.44876098632812,0.023656797842912525,0.016872074133911452
221,221,221,221,2019-12-19,114.2718276977539,110.85877227783205,112.75251770019533,0.030787418530742183,0.013474732347869667
222,222,222,222,2019-12-20,115.2696304321289,111.48358154296876,113.03101348876952,0.03396059614124347,0.019805333724463248
223,223,223,223,2019-12-23,114.57022094726562,111.64208984375,113.12385559082033,0.026227842094444176,0.012785679456302601
224,224,224,224,2019-12-24,114.75672912597656,112.72382354736328,114.19142150878906,0.018034391618725776,0.0049505261403894885
225,225,225,225,2019-12-26,114.34642791748048,114.20655059814452,112.50189208984376,0.0012247749240597017,0.016395598272815448
226,226,226,226,2019-12-27,114.8966064453125,115.36287689208984,112.69683074951172,-0.004041772009669042,0.01951941044988348
227,227,227,227,2019-12-30,114.50495147705078,114.2718276977539,110.85877227783205,0.002040080954279322,0.03289030831119755
228,228,228,228,2019-12-31,115.20433807373048,115.2696304321289,111.48358154296876,-0.0005664315757207827,0.03337492821153787
229,229,229,229,2020-01-02,115.42813873291016,114.57022094726562,111.64208984375,0.007488139400895655,0.03391237923312773
230,230,230,230,2020-01-03,115.52141571044922,114.75672912597656,112.72382354736328,0.006663544615612027,0.0248181092075046
231,231,231,231,2020-01-06,116.56584167480467,114.34642791748048,114.20655059814452,0.019409559159345724,0.020658106424750855
232,232,232,232,2020-01-07,116.15552520751952,114.8966064453125,115.36287689208984,0.010956970803190913,0.006870913215618835
233,233,233,233,2020-01-08,116.90153503417967,114.50495147705078,114.2718276977539,0.020929955658810284,0.023012735417003105
234,234,234,234,2020-01-09,119.4566879272461,115.20433807373048,115.2696304321289,0.03691136917773119,0.03632402983700489
235,235,235,235,2020-01-10,118.98108673095705,115.42813873291016,114.57022094726562,0.030780605466298683,0.03849923433176983
236,236,236,236,2020-01-13,119.82037353515624,115.52141571044922,114.75672912597656,0.037213514033469064,0.04412503256014699
237,237,237,237,2020-01-14,119.4566879272461,116.56584167480467,114.34642791748048,0.024800114775530124,0.04469103322976986
238,238,238,238,2020-01-15,119.62451171875,116.15552520751952,114.8966064453125,0.029865015073823775,0.04114921597521559
239,239,239,239,2020-01-16,120.62232971191406,116.90153503417967,114.50495147705078,0.031828450128105645,0.05342457383678578
240,240,240,240,2020-01-17,122.16100311279295,119.4566879272461,115.20433807373048,0.02263845777470319,0.060385443424970875
241,241,241,241,2020-01-21,123.62508392333984,118.98108673095705,115.42813873291016,0.03903138994589894,0.07101340522692334
242,242,242,242,2020-01-22,123.58775329589844,119.82037353515624,115.52141571044922,0.03144189631187233,0.06982547379498216
243,243,243,243,2020-01-23,122.40345001220705,119.4566879272461,116.56584167480467,0.024668037730592784,0.05007992267312855
