,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ETR,ETR_6m,ETR_12m,ETR_6m_ret,ETR_12m_ret
44,44,44,44,2019-04-09,79.31863403320312,79.02552032470703,80.49950408935547,0.0037091019115309543,-0.014669283612499862
45,45,45,45,2019-04-10,79.21814727783203,78.83291625976562,80.24826049804688,0.00488667724528935,-0.012836580055712421
46,46,46,46,2019-04-11,79.5782470703125,78.76589965820312,80.82614135742188,0.010313440405486096,-0.01543924114341988
47,47,47,47,2019-04-12,79.76251983642578,78.39739227294922,80.3655014038086,0.017412920556384215,-0.007502990174266921
48,48,48,48,2019-04-15,79.60338592529297,79.11767578125,79.61177062988281,0.006139085093777252,-0.00010531991090645398
49,49,49,49,2019-04-16,78.21315002441406,79.00877380371094,80.08914184570312,-0.010070068689757461,-0.023423797259599533
50,50,50,50,2019-04-17,77.80280303955078,79.31863403320312,79.02552032470703,-0.019110654288597706,-0.01547243574141921
51,51,51,51,2019-04-18,78.27178955078125,79.21814727783203,78.83291625976562,-0.011946223934419242,-0.007117924029797162
52,52,52,52,2019-04-22,78.42253112792969,79.5782470703125,78.76589965820312,-0.014523013322493283,-0.004359355149416877
53,53,53,53,2019-04-23,78.97527313232422,79.76251983642578,78.39739227294922,-0.009869882567852928,0.007371174507476486
54,54,54,54,2019-04-24,79.260009765625,79.60338592529297,79.11767578125,-0.004313587364113136,0.0017990162497762974
55,55,55,55,2019-04-25,79.73738861083984,78.21315002441406,79.00877380371094,0.019488264901106778,0.009221948045150974
56,56,56,56,2019-04-26,79.6703872680664,77.80280303955078,79.31863403320312,0.024004073832227357,0.004434685987104059
57,57,57,57,2019-04-29,79.56151580810547,78.27178955078125,79.21814727783203,0.016477536347721644,0.004334468074205011
58,58,58,58,2019-04-30,81.15276336669922,78.42253112792969,79.5782470703125,0.03481438560451133,0.019785762496069115
59,59,59,59,2019-05-01,80.30686950683594,78.97527313232422,79.76251983642578,0.01686092775241943,0.0068246298076650724
60,60,60,60,2019-05-02,80.583251953125,79.260009765625,79.60338592529297,0.016694953626840148,0.012309351121717604
61,61,61,61,2019-05-03,80.9266128540039,79.73738861083984,78.21315002441406,0.014914261225284164,0.034693179199953406
62,62,62,62,2019-05-06,80.57489013671875,79.6703872680664,77.80280303955078,0.011353062281584947,0.03562965585904143
63,63,63,63,2019-05-07,80.82614135742188,79.56151580810547,78.27178955078125,0.015894940367483068,0.03263438617285486
64,64,64,64,2019-05-08,79.66786193847656,81.15276336669922,78.42253112792969,-0.018297607704532926,0.015879757929712524
65,65,65,65,2019-05-09,79.73548126220703,80.30686950683594,78.97527313232422,-0.007115060618572255,0.009625900610803484
66,66,66,66,2019-05-10,81.44331359863281,80.583251953125,79.260009765625,0.010672957775495373,0.027546095937458714
67,67,67,67,2019-05-13,82.40715026855469,80.9266128540039,79.73738861083984,0.018294815047081636,0.033481929923046216
68,68,68,68,2019-05-14,81.57858276367188,80.57489013671875,79.6703872680664,0.01245664282321779,0.023951126146594115
69,69,69,69,2019-05-15,81.40950012207031,80.82614135742188,79.56151580810547,0.007217451617153925,0.02322711294769708
70,70,70,70,2019-05-16,81.93370819091797,79.66786193847656,81.15276336669922,0.028441158044271386,0.00962314518718177
71,71,71,71,2019-05-17,82.76223754882812,79.73548126220703,80.30686950683594,0.037959967616771895,0.030574819527527275
72,72,72,72,2019-05-20,82.81295776367188,81.44331359863281,80.583251953125,0.016817146853686626,0.027669593327455777
73,73,73,73,2019-05-21,82.58468627929688,82.40715026855469,80.9266128540039,0.0021543762909361774,0.02048860525380225
74,74,74,74,2019-05-22,83.2695083618164,81.57858276367188,80.57489013671875,0.020727567712754302,0.03344240644356389
75,75,75,75,2019-05-23,83.9966049194336,81.40950012207031,80.82614135742188,0.03177890533026262,0.039225719659083946
76,76,76,76,2019-05-24,83.69224548339844,81.93370819091797,79.66786193847656,0.02146292815629458,0.050514516732351966
77,77,77,77,2019-05-28,81.95059967041016,82.76223754882812,79.73548126220703,-0.009806862434562857,0.02778083700177092
78,78,78,78,2019-05-29,80.8768539428711,82.81295776367188,81.44331359863281,-0.02337923765898997,-0.006955262878341806
79,79,79,79,2019-05-30,81.29959106445312,82.58468627929688,82.40715026855469,-0.015560938386296352,-0.013440086212084368
80,80,80,80,2019-05-31,82.06896209716797,83.2695083618164,81.57858276367188,-0.014417597608861965,0.0060111283731991705
81,81,81,81,2019-06-03,82.87216186523438,83.9966049194336,81.40950012207031,-0.013386767897080376,0.017966720603502795
82,82,82,82,2019-06-04,82.38177490234375,83.69224548339844,81.93370819091797,-0.01565820791980832,0.005468649244847024
83,83,83,83,2019-06-05,84.74906158447266,81.95059967041016,82.76223754882812,0.03414815663725945,0.024006407928161
84,84,84,84,2019-06-06,85.37471008300781,80.8768539428711,82.81295776367188,0.05561363877128378,0.030934196634378797
85,85,85,85,2019-06-07,85.05342102050781,81.29959106445312,82.58468627929688,0.04617280243240951,0.029893371912339983
86,86,86,86,2019-06-10,84.41934204101562,82.06896209716797,83.2695083618164,0.02863908454288544,0.013808580137197879
87,87,87,87,2019-06-11,84.1234359741211,82.87216186523438,83.9966049194336,0.015098847196981735,0.0015099545369618994
88,88,88,88,2019-06-12,85.65371704101562,82.38177490234375,83.69224548339844,0.03971682016502398,0.023436718017158187
89,89,89,89,2019-06-13,85.40853118896484,84.74906158447266,81.95059967041016,0.007781438427313603,0.04219531684285216
90,90,90,90,2019-06-14,86.27088928222656,85.37471008300781,80.8768539428711,0.01049701016082416,0.0666944258633706
91,91,91,91,2019-06-17,86.0341796875,85.05342102050781,81.29959106445312,0.01153109016926801,0.058236315349893486
92,92,92,92,2019-06-18,85.645263671875,84.41934204101562,82.06896209716797,0.014521809827228394,0.043576785709471544
93,93,93,93,2019-06-19,86.6429214477539,84.1234359741211,82.87216186523438,0.0299498640831537,0.0455009197014975
94,94,94,94,2019-06-20,87.45455169677734,85.65371704101562,82.38177490234375,0.0210245943547247,0.061576444552777776
95,95,95,95,2019-06-21,88.14784240722656,85.40853118896484,84.74906158447266,0.03207303977867326,0.040104052590201444
96,96,96,96,2019-06-24,87.66593170166016,86.27088928222656,85.37471008300781,0.016170488458393528,0.026837240400870988
97,97,97,97,2019-06-25,87.28545379638672,86.0341796875,85.05342102050781,0.014543918631312547,0.02624271603773254
98,98,98,98,2019-06-26,85.56917572021484,85.645263671875,84.41934204101562,-0.0008884081664067844,0.013620500366380073
99,99,99,99,2019-06-27,85.94963836669922,86.6429214477539,84.1234359741211,-0.008001612474167752,0.021708604402938647
100,100,100,100,2019-06-28,87.02336883544922,87.45455169677734,85.65371704101562,-0.004930365006307724,0.01599057042413854
101,101,101,101,2019-07-01,86.23709869384766,88.14784240722656,85.40853118896484,-0.02167657949642865,0.009701226485790082
102,102,102,102,2019-07-02,87.66593170166016,87.66593170166016,86.27088928222656,0.0,0.016170488458393528
103,103,103,103,2019-07-03,88.3845443725586,87.28545379638672,86.0341796875,0.012591909973175497,0.027318964318550742
104,104,104,104,2019-07-05,88.21546173095703,85.56917572021484,85.645263671875,0.030925692440870733,0.030009809636747597
105,105,105,105,2019-07-08,88.24083709716797,85.94963836669922,86.6429214477539,0.026657456319868267,0.018442541210681673
106,106,106,106,2019-07-09,88.13092041015625,87.02336883544922,87.45455169677734,0.012727059289111997,0.007733945235051998
107,107,107,107,2019-07-10,88.49447631835938,86.23709869384766,88.14784240722656,0.026176409674050882,0.003932415152391622
108,108,108,108,2019-07-11,88.30847930908203,87.66593170166016,87.66593170166016,0.007329501836683239,0.007329501836683239
109,109,109,109,2019-07-12,87.81810760498047,88.3845443725586,87.28545379638672,-0.00640877623570113,0.0061024350040761455
110,110,110,110,2019-07-15,88.63818359375,88.21546173095703,85.56917572021484,0.004791924845127582,0.035865810879958326
111,111,111,111,2019-07-16,88.67201232910156,88.24083709716797,85.94963836669922,0.00488634566622248,0.031674059532251775
112,112,112,112,2019-07-17,89.23001098632812,88.13092041015625,87.02336883544922,0.0124711119667964,0.025356891837311046
113,113,113,113,2019-07-18,90.2530517578125,88.49447631835938,86.23709869384766,0.01987214923027114,0.046568740423677424
114,114,114,114,2019-07-19,89.28074645996094,88.30847930908203,87.66593170166016,0.011009895748243403,0.018420094636035333
115,115,115,115,2019-07-22,89.11164855957031,87.81810760498047,88.3845443725586,0.014729774870672285,0.008226598803822815
116,116,116,116,2019-07-23,88.65510559082031,88.63818359375,88.21546173095703,0.0001909109187963054,0.004983750594698799
117,117,117,117,2019-07-24,88.48600769042969,88.67201232910156,88.24083709716797,-0.002097670209417646,0.002778425515067795
118,118,118,118,2019-07-25,87.94491577148438,89.23001098632812,88.13092041015625,-0.014402051514267433,-0.0021105491444571856
119,119,119,119,2019-07-26,87.66593170166016,90.2530517578125,88.49447631835938,-0.028665180908172383,-0.009362670430621334
120,120,120,120,2019-07-29,88.7227554321289,89.28074645996094,88.30847930908203,-0.006249847251022622,0.004691238330544634
121,121,121,121,2019-07-30,87.82654571533203,89.11164855957031,87.81810760498047,-0.0144212666358563,9.608622392009991e-05
122,122,122,122,2019-07-31,89.29766082763672,88.65510559082031,88.63818359375,0.00724780860091756,0.007440103205513138
123,123,123,123,2019-08-01,90.43058013916016,88.48600769042969,88.67201232910156,0.021976044568917663,0.019832275865486748
124,124,124,124,2019-08-02,90.2276611328125,87.94491577148438,89.23001098632812,0.0259565358759295,0.01118065699484494
125,125,125,125,2019-08-05,88.69739532470703,87.66593170166016,90.2530517578125,0.01176584339007647,-0.017236607547409744
126,126,126,126,2019-08-06,90.08393096923828,88.7227554321289,89.28074645996094,0.015341898822682998,0.008996167047478076
127,127,127,127,2019-08-07,90.32270050048828,87.82654571533203,89.11164855957031,0.028421415926420668,0.013590276473320895
128,128,128,128,2019-08-08,91.27777862548828,89.29766082763672,88.65510559082031,0.02217435237943799,0.029582876442251216
129,129,129,129,2019-08-09,91.6103515625,90.43058013916016,88.48600769042969,0.013046155642530755,0.03530890310930168
130,130,130,130,2019-08-12,91.87470245361328,90.2276611328125,87.94491577148438,0.018254283665586568,0.044684637510371106
131,131,131,131,2019-08-13,91.9429168701172,88.69739532470703,87.66593170166016,0.03659094535446994,0.04878731207708187
132,132,132,132,2019-08-14,91.24366760253906,90.08393096923828,88.7227554321289,0.012873956773675976,0.02841336653862836
133,133,133,133,2019-08-15,92.94915771484376,90.32270050048828,87.82654571533203,0.02907859485823594,0.05832646562367838
134,134,134,134,2019-08-16,93.11117553710938,91.27777862548828,89.29766082763672,0.020085906331523518,0.04270565067581722
135,135,135,135,2019-08-19,93.62281799316406,91.6103515625,90.43058013916016,0.02196767500986052,0.0353004243596744
136,136,136,136,2019-08-20,93.98097229003906,91.87470245361328,90.2276611328125,0.02292546022110087,0.04159823174072752
137,137,137,137,2019-08-21,95.2259750366211,91.9429168701172,88.69739532470703,0.035707570286699575,0.07360508939427102
138,138,138,138,2019-08-22,94.9189910888672,91.24366760253906,90.08393096923828,0.04028031295648904,0.053672836737997054
139,139,139,139,2019-08-23,93.66546630859376,92.94915771484376,90.32270050048828,0.0077064559955191125,0.0370091437654414
140,140,140,140,2019-08-26,95.11512756347656,93.11117553710938,91.27777862548828,0.021522142909349506,0.042040340987403724
141,141,141,141,2019-08-27,95.59266662597656,93.62281799316406,91.6103515625,0.02104026213947474,0.04347014279013739
142,142,142,142,2019-08-28,95.78026580810548,93.98097229003906,91.87470245361328,0.019145295842583288,0.04250967078194434
143,143,143,143,2019-08-29,96.37718963623048,95.2259750366211,91.9429168701172,0.012089291804748381,0.04822854132828236
144,144,144,144,2019-08-30,96.22368621826172,94.9189910888672,91.24366760253906,0.013745353953172668,0.054579334068593166
145,145,145,145,2019-09-03,98.21910858154295,93.66546630859376,92.94915771484376,0.048616020956395944,0.056697134178092634
146,146,146,146,2019-09-04,98.55168914794922,95.11512756347656,93.11117553710938,0.03613054697507723,0.05843029667981736
147,147,147,147,2019-09-05,97.63924407958984,95.59266662597656,93.62281799316406,0.02140935623880935,0.04290007684578612
148,148,148,148,2019-09-06,96.82916259765624,95.78026580810548,93.98097229003906,0.010951074114287751,0.030306031510583198
149,149,149,149,2019-09-09,96.010498046875,96.37718963623048,95.2259750366211,-0.0038047549502069344,0.00823854006170266
150,150,150,150,2019-09-10,95.7205810546875,96.22368621826172,94.9189910888672,-0.005228496052760212,0.008444990371524463
151,151,151,151,2019-09-11,96.28338623046876,98.21910858154295,93.66546630859376,-0.019708205246712462,0.027949681190396314
152,152,152,152,2019-09-12,97.11906433105467,98.55168914794922,95.11512756347656,-0.014536786018389147,0.021068538926584113
153,153,153,153,2019-09-13,96.8035659790039,97.63924407958984,95.59266662597656,-0.00855883419073522,0.012667282917895761
154,154,154,154,2019-09-16,96.81208801269533,96.82916259765624,95.78026580810548,-0.00017633721600851526,0.010772805816357645
155,155,155,155,2019-09-17,97.60514831542967,96.010498046875,96.37718963623048,0.016609124012419096,0.012741175415407424
156,156,156,156,2019-09-18,97.76716613769533,95.7205810546875,96.22368621826172,0.021380825946287985,0.016040540329462782
157,157,157,157,2019-09-19,98.13384246826172,96.28338623046876,98.21910858154295,0.019218852911587536,-0.0008681214329129272
158,158,158,158,2019-09-20,98.24471282958984,97.11906433105467,98.55168914794922,0.01159039686274288,-0.0031148762747083003
159,159,159,159,2019-09-23,98.60285186767578,96.8035659790039,97.63924407958984,0.01858697942038745,0.009869062354686653
160,160,160,160,2019-09-24,99.84786224365234,96.81208801269533,96.82916259765624,0.03135738824844814,0.031175521557894603
161,161,161,161,2019-09-25,99.66876220703124,97.60514831542967,96.010498046875,0.021142469707976952,0.038102751621704734
162,162,162,162,2019-09-26,100.24012756347656,97.76716613769533,95.7205810546875,0.025294396099180272,0.047216037125881405
163,163,163,163,2019-09-27,100.19750213623048,98.13384246826172,96.28338623046876,0.0210290315355397,0.040652038311081995
164,164,164,164,2019-09-30,100.07811737060548,98.24471282958984,97.11906433105467,0.01866161026085722,0.03046830259262112
165,165,165,165,2019-10-01,100.04398345947266,98.60285186767578,96.8035659790039,0.014615516331422773,0.03347415405308074
166,166,166,166,2019-10-02,99.3021011352539,99.84786224365234,96.81208801269533,-0.005465926822415645,0.02572006423652451
167,167,167,167,2019-10-03,99.34474182128906,99.66876220703124,97.60514831542967,-0.003250972306339306,0.017822763818129417
168,168,168,168,2019-10-04,101.2804718017578,100.24012756347656,97.76716613769533,0.01037852069394507,0.03593543520648157
169,169,169,169,2019-10-07,100.4447784423828,100.19750213623048,98.13384246826172,0.002467888928170181,0.023548817777806708
170,170,170,170,2019-10-08,100.29981231689452,100.07811737060548,98.24471282958984,0.0022152189920605636,0.02091816880638997
171,171,171,171,2019-10-09,100.67503356933594,100.04398345947266,98.60285186767578,0.006307726742197595,0.021015433756835122
172,172,172,172,2019-10-10,100.4447784423828,99.3021011352539,99.84786224365234,0.011507080857962038,0.005978257173637314
173,173,173,173,2019-10-11,99.96725463867188,99.34474182128906,99.66876220703124,0.006266187882421059,0.002994844372809835
174,174,174,174,2019-10-14,99.43853759765624,101.2804718017578,100.24012756347656,-0.018186469428251528,-0.007996697383617413
175,175,175,175,2019-10-15,98.53463745117188,100.4447784423828,100.19750213623048,-0.019016827164456518,-0.016595869653494355
176,176,176,176,2019-10-16,98.95248413085938,100.29981231689452,100.07811737060548,-0.013433008047694983,-0.011247546110182194
177,177,177,177,2019-10-17,100.00987243652344,100.67503356933594,100.04398345947266,-0.006607011780675465,-0.00034096026337293583
178,178,178,178,2019-10-18,100.75177764892578,100.4447784423828,99.3021011352539,0.003056397866605609,0.014598648941952952
179,179,179,179,2019-10-21,101.49365234375,99.96725463867188,99.34474182128906,0.015268976932448997,0.02163084309310115
180,180,180,180,2019-10-22,101.82624053955078,99.43853759765624,101.2804718017578,0.024011846911461632,0.005388686763438955
181,181,181,181,2019-10-23,102.88362121582033,98.53463745117188,100.4447784423828,0.04413659883615595,0.024280433600005313
182,182,182,182,2019-10-24,103.39527130126952,98.95248413085938,100.29981231689452,0.04489818734145978,0.030862061581879985
183,183,183,183,2019-10-25,102.55957794189452,100.00987243652344,100.67503356933594,0.025494538121617838,0.01871908362722996
184,184,184,184,2019-10-28,100.72621154785156,100.75177764892578,100.4447784423828,-0.0002537533497751765,0.002801868945633723
185,185,185,185,2019-10-29,101.51072692871094,101.49365234375,99.96725463867188,0.00016823303296953362,0.015439778711717977
186,186,186,186,2019-10-30,103.6596221923828,101.82624053955078,99.43853759765624,0.018005001884753957,0.04244918214511295
187,187,187,187,2019-10-31,103.59141540527344,102.88362121582033,98.53463745117188,0.006879561402376888,0.05131980068031816
188,188,188,188,2019-11-01,102.03941345214844,103.39527130126952,98.95248413085938,-0.013113344856656273,0.031196077070756223
189,189,189,189,2019-11-04,101.12696075439452,102.55957794189452,100.00987243652344,-0.01396863380533464,0.011169780449226119
190,190,190,190,2019-11-05,99.41294860839844,100.72621154785156,100.75177764892578,-0.013037946322732918,-0.013288391249954512
191,191,191,191,2019-11-06,100.0146942138672,101.51072692871094,101.49365234375,-0.01473768103241313,-0.014571927364222748
192,192,192,192,2019-11-07,98.62213134765624,103.6596221923828,101.82624053955078,-0.04859646155546893,-0.03146643905261359
193,193,193,193,2019-11-08,98.76827239990234,103.59141540527344,102.88362121582033,-0.04655929245200341,-0.040000038560901396
194,194,194,194,2019-11-11,98.07199096679688,102.03941345214844,103.39527130126952,-0.03888127490278148,-0.051484756193171055
195,195,195,195,2019-11-12,98.73385620117188,101.12696075439452,102.55957794189452,-0.02366435751030571,-0.03730243257134036
196,196,196,196,2019-11-13,101.0204086303711,99.41294860839844,100.72621154785156,0.016169523633230876,0.00292075992930374
197,197,197,197,2019-11-14,100.4788589477539,100.0146942138672,101.51072692871094,0.00464096538548775,-0.01016511271445919
198,198,198,198,2019-11-15,100.32414245605467,98.62213134765624,103.6596221923828,0.01725790230996549,-0.03217723223163771
199,199,199,199,2019-11-18,100.4788589477539,98.76827239990234,103.59141540527344,0.01731919073086119,-0.03004647098741242
200,200,200,200,2019-11-19,99.8771514892578,98.07199096679688,102.03941345214844,0.01840648389683519,-0.021190458566332615
201,201,201,201,2019-11-20,100.625,98.73385620117188,101.12696075439452,0.019153954596636824,-0.0049636689429797265
202,202,202,202,2019-11-21,99.62786102294922,101.0204086303711,99.41294860839844,-0.01378481463599246,0.002161815111201948
203,203,203,203,2019-11-22,99.47312927246094,100.4788589477539,100.0146942138672,-0.010009366008186027,-0.0054148537438729605
204,204,204,204,2019-11-25,99.1808624267578,100.32414245605467,98.62213134765624,-0.011395861467718649,0.0056653721782990996
205,205,205,205,2019-11-26,100.11784362792967,100.4788589477539,98.76827239990234,-0.0035929480450405116,0.013664015733342527
206,206,206,206,2019-11-27,100.5046615600586,99.8771514892578,98.07199096679688,0.006282819057652933,0.024804947562299562
207,207,207,207,2019-11-29,100.04905700683594,100.625,98.73385620117188,-0.005723657074922395,0.013320666853974705
208,208,208,208,2019-12-02,99.6966323852539,99.62786102294922,101.0204086303711,0.0006902824330319302,-0.013104047618346382
209,209,209,209,2019-12-03,100.5046615600586,99.47312927246094,100.4788589477539,0.010369959155223096,0.0002567964303625825
210,210,210,210,2019-12-04,101.52757263183594,99.1808624267578,100.32414245605467,0.023660917516331592,0.01199541951039751
211,211,211,211,2019-12-05,101.79405212402344,100.11784362792967,100.4788589477539,0.016742355162213673,0.01308925270492356
212,212,212,212,2019-12-06,101.5103759765625,100.5046615600586,99.8771514892578,0.010006644476912463,0.01635233347118792
213,213,213,213,2019-12-09,101.5877685546875,100.04905700683594,100.625,0.01537957072145546,0.009567886257763947
214,214,214,214,2019-12-10,101.14936065673828,99.6966323852539,99.62786102294922,0.014571487890088886,0.015271828765234474
215,215,215,215,2019-12-11,101.5877685546875,100.5046615600586,99.47312927246094,0.010776684163865013,0.02125839709369637
216,216,216,216,2019-12-12,100.5046615600586,101.52757263183594,99.1808624267578,-0.010075204648954506,0.013347324281217876
217,217,217,217,2019-12-13,101.69090270996094,101.79405212402344,100.11784362792967,-0.001013314745903049,0.015712075140943416
218,218,218,218,2019-12-16,102.3957748413086,101.5103759765625,100.5046615600586,0.008722249880647848,0.018816174811154607
219,219,219,219,2019-12-17,102.1378936767578,101.5877685546875,100.04905700683594,0.005415269277955881,0.020878124516247487
220,220,220,220,2019-12-18,102.8599624633789,101.14936065673828,99.6966323852539,0.01691164230336306,0.031729557984476964
221,221,221,221,2019-12-19,102.73102569580078,101.5877685546875,100.5046615600586,0.011253885751982384,0.022151849488212916
222,222,222,222,2019-12-20,103.2983627319336,100.5046615600586,101.52757263183594,0.027796732295900295,0.017441469880492333
223,223,223,223,2019-12-23,101.9229965209961,101.69090270996094,101.79405212402344,0.002282345862314905,0.0012667183816943428
224,224,224,224,2019-12-24,102.6708526611328,102.3957748413086,101.5103759765625,0.0026864176793477412,0.011432099166278631
225,225,225,225,2019-12-26,102.7396240234375,102.1378936767578,101.5877685546875,0.005891352611833156,0.011338525150593526
226,226,226,226,2019-12-27,103.03187561035156,102.8599624633789,101.14936065673828,0.001671332001835557,0.018611239274183955
227,227,227,227,2019-12-30,102.53331756591795,102.73102569580078,101.5877685546875,-0.0019245221056028994,0.009307705294475888
228,228,228,228,2019-12-31,102.98030853271484,103.2983627319336,100.5046615600586,-0.0030789858697385375,0.02463216068019758
229,229,229,229,2020-01-02,101.3728485107422,101.9229965209961,101.69090270996094,-0.005397682849135665,-0.003127656365937481
230,230,230,230,2020-01-03,102.06053161621094,102.6708526611328,102.3957748413086,-0.005944443131647437,-0.0032739947094224675
231,231,231,231,2020-01-06,102.42156982421876,102.7396240234375,102.1378936767578,-0.0030957306126230266,0.0027773839585798488
232,232,232,232,2020-01-07,102.40436553955078,103.03187561035156,102.8599624633789,-0.006090445962314783,-0.0044292931177214445
233,233,233,233,2020-01-08,102.25823974609376,102.53331756591795,102.73102569580078,-0.0026828139999209855,-0.0046021729706757775
234,234,234,234,2020-01-09,103.37571716308594,102.98030853271484,103.2983627319336,0.003839652803579341,0.0007488446971137819
235,235,235,235,2020-01-10,103.67657470703124,101.3728485107422,101.9229965209961,0.022725278317940578,0.017204931623786335
236,236,236,236,2020-01-13,104.45881652832033,102.06053161621094,102.6708526611328,0.023498651967911677,0.017414522435970525
237,237,237,237,2020-01-14,104.51039123535156,102.42156982421876,102.7396240234375,0.020394350669665995,0.017235484641350274
238,238,238,238,2020-01-15,106.36711883544922,102.40436553955078,103.03187561035156,0.038697112911342924,0.03237098427394414
239,239,239,239,2020-01-16,107.40724182128906,102.25823974609376,102.53331756591795,0.05035293085408288,0.04753502930632969
240,240,240,240,2020-01-17,108.57630157470705,103.37571716308594,102.98030853271484,0.05030760176895943,0.05434041829671221
241,241,241,241,2020-01-21,109.4789047241211,103.67657470703124,101.3728485107422,0.055965680130598994,0.07996279410576013
242,242,242,242,2020-01-22,109.93448638916016,104.45881652832033,102.06053161621094,0.05241941315078269,0.07714985066468683
243,243,243,243,2020-01-23,111.70526885986328,104.51039123535156,102.42156982421876,0.06884365793167158,0.09064203030257878
244,244,244,244,2020-01-24,112.37574768066406,106.36711883544922,102.40436553955078,0.056489532771027084,0.0973726275103195
