,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IR,IR_6m,IR_12m,IR_6m_ret,IR_12m_ret
55,55,55,55,2019-04-25,27.689910888671875,27.3310775756836,28.23812484741211,0.013129131553434537,-0.01941396469144363
56,56,56,56,2019-04-26,27.95903587341309,26.80279541015625,27.74971580505371,0.043138801216932476,0.007543142777745482
57,57,57,57,2019-04-29,32.44444274902344,26.9921817779541,27.91916275024414,0.201994081690813,0.16208508970204427
58,58,58,58,2019-04-30,33.64055252075195,27.231401443481445,28.148418426513672,0.2353588408063627,0.19511341671207738
59,59,59,59,2019-05-01,34.49776077270508,27.7098445892334,27.640071868896484,0.24496406544658544,0.24810676818556265
60,60,60,60,2019-05-02,34.856590270996094,27.72977828979492,27.18156623840332,0.2570093387232013,0.2823613608309723
61,61,61,61,2019-05-03,34.58747482299805,27.689910888671875,27.3310775756836,0.24910025756522058,0.26549985917022334
62,62,62,62,2019-05-06,33.98941421508789,27.95903587341309,26.80279541015625,0.21568620495276924,0.2681294504903937
63,63,63,63,2019-05-07,33.87977600097656,32.44444274902344,26.9921817779541,0.04423972583089997,0.25516997031517885
64,64,64,64,2019-05-08,33.21194076538086,33.64055252075195,27.231401443481445,-0.012740924962712619,0.2196192265136252
65,65,65,65,2019-05-09,33.32158660888672,34.49776077270508,27.7098445892334,-0.03409421763829257,0.20251798964739587
66,66,66,66,2019-05-10,34.1987419128418,34.856590270996094,27.72977828979492,-0.018872997990904694,0.23328580399892984
67,67,67,67,2019-05-13,33.67045211791992,34.58747482299805,27.689910888671875,-0.026513144130093425,0.2159826824034572
68,68,68,68,2019-05-14,34.34823989868164,33.98941421508789,27.95903587341309,0.010556983457351565,0.22852018410778596
69,69,69,69,2019-05-15,35.14564514160156,33.87977600097656,32.44444274902344,0.03736356286973419,0.08325624247805674
70,70,70,70,2019-05-16,34.9463005065918,33.21194076538086,33.64055252075195,0.05222096936348808,0.03881470094863526
71,71,71,71,2019-05-17,34.617374420166016,33.32158660888672,34.49776077270508,0.03888733830380442,0.003467287290008114
72,72,72,72,2019-05-20,35.0360107421875,34.1987419128418,34.856590270996094,0.02448244533320998,0.005147390200719082
73,73,73,73,2019-05-21,35.77360916137695,33.67045211791992,34.58747482299805,0.06246298790676774,0.0342937535755059
74,74,74,74,2019-05-22,35.5543212890625,34.34823989868164,33.98941421508789,0.035113338964048335,0.04604101335997579
75,75,75,75,2019-05-23,34.786827087402344,35.14564514160156,33.87977600097656,-0.010209459884817695,0.026772641188644197
76,76,76,76,2019-05-24,35.15562057495117,34.9463005065918,33.21194076538086,0.005989763303268392,0.058523523912711095
77,77,77,77,2019-05-28,35.185523986816406,34.617374420166016,33.32158660888672,0.01641226627284076,0.05593783392752916
78,78,78,78,2019-05-29,34.826690673828125,35.0360107421875,34.1987419128418,-0.005974426423706047,0.018361750341188143
79,79,79,79,2019-05-30,34.6074104309082,35.77360916137695,33.67045211791992,-0.032599414982367514,0.027827316060588858
80,80,80,80,2019-05-31,33.859840393066406,35.5543212890625,34.34823989868164,-0.04765892961982554,-0.014219054806181797
81,81,81,81,2019-06-03,33.65052032470703,34.786827087402344,35.14564514160156,-0.03266485787393969,-0.04254082720265007
82,82,82,82,2019-06-04,34.079124450683594,35.15562057495117,34.9463005065918,-0.030620882426822926,-0.024814530961428383
83,83,83,83,2019-06-05,33.49103927612305,35.185523986816406,34.617374420166016,-0.048158575422331706,-0.0325367005126429
84,84,84,84,2019-06-06,33.690391540527344,34.826690673828125,35.0360107421875,-0.032627249713240714,-0.038406747034127164
85,85,85,85,2019-06-07,33.520931243896484,34.6074104309082,35.77360916137695,-0.03139440869697008,-0.062970384322099
86,86,86,86,2019-06-10,33.92961120605469,33.859840393066406,35.5543212890625,0.0020605771373503057,-0.04569655738324041
87,87,87,87,2019-06-11,33.64055252075195,33.65052032470703,34.786827087402344,-0.00029621544804936395,-0.03295139748647846
88,88,88,88,2019-06-12,32.98268508911133,34.079124450683594,35.15562057495117,-0.03217334304344999,-0.06180904931566156
89,89,89,89,2019-06-13,33.37142562866211,33.49103927612305,35.185523986816406,-0.0035715119639841975,-0.05155808845802656
90,90,90,90,2019-06-14,33.31161880493164,33.690391540527344,34.826690673828125,-0.011242752555726931,-0.04350318217386773
91,91,91,91,2019-06-17,33.4810676574707,33.520931243896484,34.6074104309082,-0.0011892147666106023,-0.03254628876916932
92,92,92,92,2019-06-18,34.47782516479492,33.92961120605469,33.859840393066406,0.016157389939157607,0.018251260624815746
93,93,93,93,2019-06-19,34.70708465576172,33.64055252075195,33.65052032470703,0.031703763912672045,0.031398157319990405
94,94,94,94,2019-06-20,34.77684783935547,32.98268508911133,34.079124450683594,0.05439711004112446,0.020473630115749097
95,95,95,95,2019-06-21,33.98941421508789,33.37142562866211,33.49103927612305,0.01851849523308946,0.014880844241825342
96,96,96,96,2019-06-24,33.66048812866211,33.31161880493164,33.690391540527344,0.01047290213584029,-0.000887594667140057
97,97,97,97,2019-06-25,33.74022674560547,33.4810676574707,33.520931243896484,0.007740466665701939,0.006542046821832015
98,98,98,98,2019-06-26,33.59071350097656,34.47782516479492,33.92961120605469,-0.025729919435991122,-0.009988257838263959
99,99,99,99,2019-06-27,33.79006576538086,34.70708465576172,33.64055252075195,-0.026421662881691343,0.004444434868799307
100,100,100,100,2019-06-28,34.48779296875,34.77684783935547,32.98268508911133,-0.008311704152736854,0.045633273202961844
101,101,101,101,2019-07-01,34.71704864501953,33.98941421508789,33.37142562866211,0.02140767785308406,0.04032261106644763
102,102,102,102,2019-07-02,34.378150939941406,33.66048812866211,33.31161880493164,0.02132062994856576,0.03201682095533198
103,103,103,103,2019-07-03,34.48779296875,33.74022674560547,33.4810676574707,0.022156526355944006,0.030068494875331808
104,104,104,104,2019-07-05,34.378150939941406,33.59071350097656,34.47782516479492,0.02344211708816335,-0.002890966131915196
105,105,105,105,2019-07-08,33.98941421508789,33.79006576538086,34.70708465576172,0.005899617097261389,-0.020677923478504723
106,106,106,106,2019-07-09,32.94282150268555,34.48779296875,34.77684783935547,-0.04479763223655331,-0.05273699172339685
107,107,107,107,2019-07-10,32.95279312133789,34.71704864501953,33.98941421508789,-0.0508181309339133,-0.03049835125695821
108,108,108,108,2019-07-11,32.18528366088867,34.378150939941406,33.66048812866211,-0.06378665574200515,-0.04382599747617122
109,109,109,109,2019-07-12,33.15214538574219,34.48779296875,33.74022674560547,-0.03872812575214846,-0.01742968013514834
110,110,110,110,2019-07-15,32.39460372924805,34.378150939941406,33.59071350097656,-0.05769790278012954,-0.03560834668467949
111,111,111,111,2019-07-16,33.25182342529297,33.98941421508789,33.79006576538086,-0.021700603168015364,-0.01592901132022473
112,112,112,112,2019-07-17,32.823211669921875,32.94282150268555,34.48779296875,-0.003630831462141826,-0.04826581104614125
113,113,113,113,2019-07-18,32.673702239990234,32.95279312133789,34.71704864501953,-0.008469415030161298,-0.058857146122138215
114,114,114,114,2019-07-19,33.421260833740234,32.18528366088867,34.378150939941406,0.03840193505435874,-0.027834251698785617
115,115,115,115,2019-07-22,33.34152603149414,33.15214538574219,34.48779296875,0.0057124702956148354,-0.033236888724497704
116,116,116,116,2019-07-23,33.74022674560547,32.39460372924805,34.378150939941406,0.041538492879988675,-0.018556093823963615
117,117,117,117,2019-07-24,33.89970016479492,33.25182342529297,33.98941421508789,0.019483946225010484,-0.002639470328180682
118,118,118,118,2019-07-25,33.39136505126953,32.823211669921875,32.94282150268555,0.017309499967923525,0.013615820628704256
119,119,119,119,2019-07-26,32.99266052246094,32.673702239990234,32.95279312133789,0.009761926583278902,0.0012098337453898544
120,120,120,120,2019-07-29,32.18528366088867,33.421260833740234,32.18528366088867,-0.036981763764094455,0.0
121,121,121,121,2019-07-30,33.09233856201172,33.34152603149414,33.15214538574219,-0.007473787170000579,-0.001804010661590194
122,122,122,122,2019-07-31,32.86308288574219,33.74022674560547,32.39460372924805,-0.0259969758495332,0.014461641834228267
123,123,123,123,2019-08-01,31.108789443969727,33.89970016479492,33.25182342529297,-0.08232847804723586,-0.06444861546128466
124,124,124,124,2019-08-02,30.949308395385746,33.39136505126953,32.823211669921875,-0.07313437627165642,-0.057090795787461346
125,125,125,125,2019-08-05,30.08212661743164,32.99266052246094,32.673702239990234,-0.08821761746215784,-0.07931686478389621
126,126,126,126,2019-08-06,30.78982353210449,32.18528366088867,33.421260833740234,-0.043357086533307054,-0.07873542876572726
127,127,127,127,2019-08-07,30.59047508239746,33.09233856201172,33.34152603149414,-0.07560249859422952,-0.08251124878021654
128,128,128,128,2019-08-08,30.84962654113769,32.86308288574219,33.74022674560547,-0.06126802989253466,-0.08567222224860316
129,129,129,129,2019-08-09,30.31138038635254,31.108789443969727,33.89970016479492,-0.025632918280327432,-0.10585107717763464
130,130,130,130,2019-08-12,30.1020622253418,30.949308395385746,33.39136505126953,-0.027375286039356572,-0.09850758784126656
131,131,131,131,2019-08-13,30.47086334228516,30.08212661743164,32.99266052246094,0.012922514747619518,-0.07643509617719291
132,132,132,132,2019-08-14,29.29469108581543,30.78982353210449,32.18528366088867,-0.048559305470850966,-0.08981100199486103
133,133,133,133,2019-08-15,29.344528198242188,30.59047508239746,33.09233856201172,-0.04072989650534142,-0.11325311315628273
134,134,134,134,2019-08-16,29.88277244567871,30.84962654113769,32.86308288574219,-0.03134086871909747,-0.09068870533009243
135,135,135,135,2019-08-19,30.151899337768555,30.31138038635254,31.108789443969727,-0.005261424803200021,-0.030759477411508862
136,136,136,136,2019-08-20,29.65352249145508,30.1020622253418,30.949308395385746,-0.014900631409535459,-0.04186800840188898
137,137,137,137,2019-08-21,29.494043350219727,30.47086334228516,30.08212661743164,-0.032057509532717354,-0.01954925842480626
138,138,138,138,2019-08-22,29.394365310668945,29.29469108581543,30.78982353210449,0.003402467176101265,-0.04532205973770853
139,139,139,139,2019-08-23,28.138452529907227,29.344528198242188,30.59047508239746,-0.04110053023129567,-0.08015640639400168
140,140,140,140,2019-08-26,28.128480911254883,29.88277244567871,30.84962654113769,-0.05870578232367163,-0.08820676082591106
141,141,141,141,2019-08-27,27.640071868896484,30.151899337768555,30.31138038635254,-0.0833057792059465,-0.08812889691618231
142,142,142,142,2019-08-28,27.91916275024414,29.65352249145508,30.1020622253418,-0.05848747789442932,-0.07251660895378653
143,143,143,143,2019-08-29,28.397605895996094,29.494043350219727,30.47086334228516,-0.037174877693243236,-0.0680406532299318
144,144,144,144,2019-08-30,28.586992263793945,29.394365310668945,29.29469108581543,-0.027466932466201466,-0.024157920626244556
145,145,145,145,2019-09-03,27.370948791503903,28.138452529907227,29.344528198242188,-0.027275975378801443,-0.06725544855945265
146,146,146,146,2019-09-04,26.68318557739257,28.128480911254883,29.88277244567871,-0.05138191921640578,-0.10707128577518665
147,147,147,147,2019-09-05,28.168354034423828,27.640071868896484,30.151899337768555,0.019112908534866024,-0.06578508640946934
148,148,148,148,2019-09-06,28.06867790222168,27.91916275024414,29.65352249145508,0.005355287811280585,-0.053445407360629416
149,149,149,149,2019-09-09,28.67670249938965,28.397605895996094,29.494043350219727,0.009828173699421017,-0.027712065149046117
150,150,150,150,2019-09-10,30.27151107788086,28.586992263793945,29.394365310668945,0.05892605974572551,0.029840609175988853
151,151,151,151,2019-09-11,30.121994018554688,27.370948791503903,28.138452529907227,0.10050967717658099,0.07049220231777964
152,152,152,152,2019-09-12,30.64031219482422,26.68318557739257,28.128480911254883,0.14830038212470176,0.0892985046542023
153,153,153,153,2019-09-13,31.12872314453125,28.168354034423828,27.640071868896484,0.10509556598477965,0.12621715645973275
154,154,154,154,2019-09-16,31.7467098236084,28.06867790222168,27.91916275024414,0.13103687798190156,0.1370939059886669
155,155,155,155,2019-09-17,30.959274291992188,28.67670249938965,28.397605895996094,0.0795967316204198,0.09020719582411263
156,156,156,156,2019-09-18,30.65028190612793,30.27151107788086,28.586992263793945,0.012512451964244109,0.0721758212019803
157,157,157,157,2019-09-19,29.9326171875,30.121994018554688,27.370948791503903,-0.006286995174955345,0.09359077814618
158,158,158,158,2019-09-20,29.40433120727539,30.64031219482422,26.68318557739257,-0.040338394063674454,0.10197978880708747
159,159,159,159,2019-09-23,29.20497703552246,31.12872314453125,28.168354034423828,-0.06179971147794272,0.03680097885136635
160,160,160,160,2019-09-24,28.836179733276367,31.7467098236084,28.06867790222168,-0.09167973961722542,0.027343711511041313
161,161,161,161,2019-09-25,29.214948654174805,30.959274291992188,28.67670249938965,-0.05634258805183179,0.01876945770862637
162,162,162,162,2019-09-26,29.085369110107425,30.65028190612793,30.27151107788086,-0.051057044134645624,-0.03918344098257254
163,163,163,163,2019-09-27,28.586992263793945,29.9326171875,30.121994018554688,-0.044955137577077475,-0.050959500018996184
164,164,164,164,2019-09-30,28.198257446289062,29.40433120727539,30.64031219482422,-0.04101687443542035,-0.07970071365485853
165,165,165,165,2019-10-01,26.97224807739257,29.20497703552246,31.12872314453125,-0.07645028980554192,-0.1335253954310971
166,166,166,166,2019-10-02,27.03205299377441,28.836179733276367,31.7467098236084,-0.06256469324957181,-0.14850851808044496
167,167,167,167,2019-10-03,27.73974800109864,29.214948654174805,30.959274291992188,-0.0504947200331759,-0.10399230487538591
168,168,168,168,2019-10-04,28.128480911254883,29.085369110107425,30.65028190612793,-0.03289929707373096,-0.08227660034568429
169,169,169,169,2019-10-07,27.4805908203125,28.586992263793945,29.9326171875,-0.03870296788384864,-0.08191820821506635
170,170,170,170,2019-10-08,26.922407150268555,28.198257446289062,29.40433120727539,-0.04524571415275214,-0.08440675081202809
171,171,171,171,2019-10-09,27.241369247436523,26.97224807739257,29.20497703552246,0.009977706317684465,-0.06723538202743906
172,172,172,172,2019-10-10,28.038774490356445,27.03205299377441,28.836179733276367,0.037241769865347774,-0.027652943291920584
173,173,173,173,2019-10-11,29.47410774230957,27.73974800109864,29.214948654174805,0.06252254855171135,0.00887076993365632
174,174,174,174,2019-10-14,28.97572898864746,28.128480911254883,29.085369110107425,0.030120648180953724,-0.0037695970453358596
175,175,175,175,2019-10-15,29.29469108581543,27.4805908203125,28.586992263793945,0.06601387420542726,0.024755973468317594
176,176,176,176,2019-10-16,29.35449409484864,26.922407150268555,28.198257446289062,0.09033690527764815,0.04100383333125923
177,177,177,177,2019-10-17,29.563814163208008,27.241369247436523,26.97224807739257,0.08525433852742292,0.09608268759724248
178,178,178,178,2019-10-18,30.74995231628418,28.038774490356445,27.03205299377441,0.09669387750381908,0.13753669850255235
179,179,179,179,2019-10-21,31.00911331176757,29.47410774230957,27.73974800109864,0.05207979772885629,0.11785850796263353
180,180,180,180,2019-10-22,31.876293182373047,28.97572898864746,28.128480911254883,0.10010323449884595,0.13323905698791494
181,181,181,181,2019-10-23,32.45441055297852,29.29469108581543,27.4805908203125,0.1078597981425049,0.18099391549433452
182,182,182,182,2019-10-24,32.1553840637207,29.35449409484864,26.922407150268555,0.09541605315431356,0.19437254938772996
183,183,183,183,2019-10-25,32.68366622924805,29.563814163208008,27.241369247436523,0.10552941676661853,0.19978059591566444
184,184,184,184,2019-10-28,32.21519088745117,30.74995231628418,28.038774490356445,0.047650108725243445,0.1489514600051849
185,185,185,185,2019-10-29,32.91291809082031,31.00911331176757,29.47410774230957,0.061395008619297364,0.11667224597860826
186,186,186,186,2019-10-30,32.00587463378906,31.876293182373047,28.97572898864746,0.004065135512295814,0.10457530322459863
187,187,187,187,2019-10-31,31.726776123046875,32.45441055297852,29.29469108581543,-0.02242020167779224,0.08302135803743194
188,188,188,188,2019-11-01,32.743465423583984,32.1553840637207,29.35449409484864,0.018288736924986226,0.11544982917385949
189,189,189,189,2019-11-04,33.3315544128418,32.68366622924805,29.563814163208008,0.019822995959185352,0.12744432192794397
190,190,190,190,2019-11-05,32.534149169921875,32.21519088745117,30.74995231628418,0.009900865823984528,0.05802275188221495
191,191,191,191,2019-11-06,32.62385940551758,32.91291809082031,31.00911331176757,-0.008782529841477538,0.05207327528250327
192,192,192,192,2019-11-07,33.132205963134766,32.00587463378906,31.876293182373047,0.035191393524881764,0.03939958682072264
193,193,193,193,2019-11-08,33.62061309814453,31.726776123046875,32.45441055297852,0.05969207106806995,0.03593356111836643
194,194,194,194,2019-11-11,33.71031951904297,32.743465423583984,32.1553840637207,0.029528154181340582,0.04835692375002987
195,195,195,195,2019-11-12,33.520931243896484,33.3315544128418,32.68366622924805,0.005681608145515327,0.025617230600010865
196,196,196,196,2019-11-13,33.27175521850586,32.534149169921875,32.21519088745117,0.02267174852895515,0.032797084293120005
197,197,197,197,2019-11-14,32.89298248291016,32.62385940551758,32.91291809082031,0.00824927161582445,-0.000605707699789404
198,198,198,198,2019-11-15,33.54087448120117,33.132205963134766,32.00587463378906,0.012334479585244695,0.04795994063513542
199,199,199,199,2019-11-18,33.630592346191406,33.62061309814453,31.726776123046875,0.00029681933573733055,0.06000660816469039
200,200,200,200,2019-11-19,33.55084228515625,33.71031951904297,32.743465423583984,-0.004730813476764295,0.02465764851483132
201,201,201,201,2019-11-20,33.47110366821289,33.520931243896484,33.3315544128418,-0.0014864615580352236,0.004186701095383993
202,202,202,202,2019-11-21,33.09233856201172,33.27175521850586,32.534149169921875,-0.005392461423085582,0.017157030576533172
203,203,203,203,2019-11-22,33.55084228515625,32.89298248291016,32.62385940551758,0.020000004638919044,0.028414261725327794
204,204,204,204,2019-11-25,33.83990478515625,33.54087448120117,33.132205963134766,0.008915399749719555,0.02135984615117148
205,205,205,205,2019-11-26,33.829933166503906,33.630592346191406,33.62061309814453,0.005927365722866229,0.006225944415360063
206,206,206,206,2019-11-27,34.00934982299805,33.55084228515625,33.71031951904297,0.01366605147926947,0.008870586461992902
207,207,207,207,2019-11-29,33.760154724121094,33.47110366821289,33.520931243896484,0.008635838805121754,0.0071365404046812575
208,208,208,208,2019-12-02,33.43123245239258,33.09233856201172,33.27175521850586,0.010240856497518491,0.004793171650830708
209,209,209,209,2019-12-03,33.162105560302734,33.55084228515625,32.89298248291016,-0.011586496742751029,0.008181777907564136
210,210,210,210,2019-12-04,33.27175521850586,33.83990478515625,33.54087448120117,-0.016789337034411767,-0.00802362093588671
211,211,211,211,2019-12-05,33.41129684448242,33.829933166503906,33.630592346191406,-0.01237473098043218,-0.006520714813809114
212,212,212,212,2019-12-06,33.97944641113281,34.00934982299805,33.55084228515625,-0.0008792703189230977,0.012774765006903888
213,213,213,213,2019-12-09,33.74022674560547,33.760154724121094,33.47110366821289,-0.0005902810185104412,0.00804046021488558
214,214,214,214,2019-12-10,33.3315544128418,33.43123245239258,33.09233856201172,-0.0029815843520794028,0.0072287381679543294
215,215,215,215,2019-12-11,34.178794860839844,33.162105560302734,33.55084228515625,0.03065816489511919,0.018716447424672156
216,216,216,216,2019-12-12,34.906429290771484,33.27175521850586,33.83990478515625,0.04913098396914184,0.03151677028603994
217,217,217,217,2019-12-13,35.424747467041016,33.41129684448242,33.829933166503906,0.06026257022977832,0.04714210615456338
218,218,218,218,2019-12-16,36.06267166137695,33.97944641113281,34.00934982299805,0.06130839287486456,0.06037521590578576
219,219,219,219,2019-12-17,35.9630012512207,33.74022674560547,33.760154724121094,0.06587906247265352,0.06524989429404804
220,220,220,220,2019-12-18,36.04273986816406,33.3315544128418,33.43123245239258,0.08133990457635898,0.07811579843759509
221,221,221,221,2019-12-19,36.37166976928711,34.178794860839844,33.162105560302734,0.0641589300434855,0.09678408999537225
222,222,222,222,2019-12-20,36.52117538452149,34.906429290771484,33.27175521850586,0.04625927448204825,0.09766302212419187
223,223,223,223,2019-12-23,36.760398864746094,35.424747467041016,33.41129684448242,0.03770390738699714,0.1002386119836216
224,224,224,224,2019-12-24,36.66072082519531,36.06267166137695,33.97944641113281,0.016583606712058163,0.07890871386250797
225,225,225,225,2019-12-26,36.83017349243164,35.9630012512207,33.74022674560547,0.024112899675788446,0.09158049737258
226,226,226,226,2019-12-27,36.83017349243164,36.04273986816406,33.3315544128418,0.02184721880600171,0.10496417407529957
227,227,227,227,2019-12-30,36.37166976928711,36.37166976928711,34.178794860839844,0.0,0.0641589300434855
228,228,228,228,2019-12-31,36.56105041503906,36.52117538452149,34.906429290771484,0.0010918331652181035,0.04740161505734486
229,229,229,229,2020-01-02,36.760398864746094,36.760398864746094,35.424747467041016,0.0,0.03770390738699714
230,230,230,230,2020-01-03,36.60092544555664,36.66072082519531,36.06267166137695,-0.0016310475706079464,0.014925510490010563
231,231,231,231,2020-01-06,36.1623420715332,36.83017349243164,35.9630012512207,-0.018132725359973456,0.005542941728361228
232,232,232,232,2020-01-07,35.893218994140625,36.83017349243164,36.04273986816406,-0.02543986110962937,-0.004148432515684197
233,233,233,233,2020-01-08,35.634063720703125,36.37166976928711,36.37166976928711,-0.02027968617505793,-0.02027968617505793
234,234,234,234,2020-01-09,35.68389892578125,36.56105041503906,36.52117538452149,-0.023991419264502434,-0.022925780726517853
235,235,235,235,2020-01-10,35.02604675292969,36.760398864746094,36.760398864746094,-0.04717990460869792,-0.04717990460869792
236,236,236,236,2020-01-13,35.32506561279297,36.60092544555664,36.66072082519531,-0.03485867685672306,-0.036432868267129326
237,237,237,237,2020-01-14,34.81672286987305,36.1623420715332,36.83017349243164,-0.03721051028714817,-0.054668507683580225
238,238,238,238,2020-01-15,34.388118743896484,35.893218994140625,36.83017349243164,-0.04193271855861802,-0.06630581713216699
239,239,239,239,2020-01-16,34.99614715576172,35.634063720703125,36.37166976928711,-0.017901875293857672,-0.037818517056011136
240,240,240,240,2020-01-17,35.36493682861328,35.68389892578125,36.56105041503906,-0.008938543902710205,-0.03271551481282853
241,241,241,241,2020-01-21,34.44792175292969,35.02604675292969,36.760398864746094,-0.0165055738113421,-0.06290674702210908
242,242,242,242,2020-01-22,34.388118743896484,35.32506561279297,36.60092544555664,-0.026523570519771944,-0.060457670802659735
243,243,243,243,2020-01-23,34.75691604614258,34.81672286987305,36.1623420715332,-0.0017177614318841794,-0.03886435293960033
