,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NVDA,NVDA_6m,NVDA_12m,NVDA_6m_ret,NVDA_12m_ret
72,72,72,72,2019-05-20,37.68162536621094,41.92033004760742,45.48860168457031,-0.10111334229913593,-0.1716248912748508
73,73,73,73,2019-05-21,38.5035285949707,39.3453254699707,45.44390106201172,-0.021395092426989337,-0.15272395865773802
74,74,74,74,2019-05-22,37.79335784912109,40.23676300048828,44.65923309326172,-0.06072568887655161,-0.15373921065331886
75,75,75,75,2019-05-23,36.58158874511719,39.625919342041016,42.98560333251953,-0.07682674995237149,-0.14898045138190652
76,76,76,76,2019-05-24,36.04274368286133,39.77737808227539,43.18672561645508,-0.09388840037896307,-0.16542078223387557
77,77,77,77,2019-05-28,35.59081268310547,38.86854934692383,42.260528564453125,-0.0843287624285306,-0.15782376860657155
78,78,78,78,2019-05-29,34.848350524902344,37.68162536621094,41.92033004760742,-0.07518982564507914,-0.16870047336635197
79,79,79,79,2019-05-30,34.58236312866211,38.5035285949707,39.3453254699707,-0.101839119929927,-0.1210553549733322
80,80,80,80,2019-05-31,33.67498016357422,37.79335784912109,40.23676300048828,-0.10897093880856745,-0.16307929235844432
81,81,81,81,2019-06-03,33.25733184814453,36.58158874511719,39.625919342041016,-0.09087240360538928,-0.16071772212839863
82,82,82,82,2019-06-04,35.549400329589844,36.04274368286133,39.77737808227539,-0.013687730257507358,-0.10629101153777432
83,83,83,83,2019-06-05,35.12180709838867,35.59081268310547,38.86854934692383,-0.013177714959552667,-0.0963952169939083
84,84,84,84,2019-06-06,35.74330520629883,34.848350524902344,37.68162536621094,0.02568140723782486,-0.05143939893978666
85,85,85,85,2019-06-07,36.1708984375,34.58236312866211,38.5035285949707,0.04593483976001922,-0.060582243825190285
86,86,86,86,2019-06-10,36.89928436279297,33.67498016357422,37.79335784912109,0.09574776832998522,-0.023656894682326013
87,87,87,87,2019-06-11,37.47602844238281,33.25733184814453,36.58158874511719,0.1268501217566449,0.024450542689593124
88,88,88,88,2019-06-12,36.34490585327149,35.549400329589844,36.04274368286133,0.022377466745043817,0.008383439758884004
89,89,89,89,2019-06-13,36.857025146484375,35.12180709838867,35.59081268310547,0.04940571660321291,0.03557694719289062
90,90,90,90,2019-06-14,35.95709991455078,35.74330520629883,34.848350524902344,0.0059813916765112385,0.03181640946982944
91,91,91,91,2019-06-17,36.05405426025391,36.1708984375,34.58236312866211,-0.003230336604659767,0.042556118161053424
92,92,92,92,2019-06-18,38.00554275512695,36.89928436279297,33.67498016357422,0.029980483671641966,0.12859881640664028
93,93,93,93,2019-06-19,38.06520080566406,37.47602844238281,33.25733184814453,0.01572131273694244,0.1445656849284429
94,94,94,94,2019-06-20,38.3088264465332,36.34490585327149,35.549400329589844,0.05403564948524786,0.07762229717969471
95,95,95,95,2019-06-21,37.72711181640625,36.857025146484375,35.12180709838867,0.023607078066224974,0.07417911927820775
96,96,96,96,2019-06-24,37.95085144042969,35.95709991455078,35.74330520629883,0.055448062569475765,0.06176111082591862
97,97,97,97,2019-06-25,37.657508850097656,36.05405426025391,36.1708984375,0.04447362779978392,0.04109962640730047
98,98,98,98,2019-06-26,39.59159851074219,38.00554275512695,36.89928436279297,0.04173222221385786,0.07296385809216366
99,99,99,99,2019-06-27,40.57851791381836,38.06520080566406,37.47602844238281,0.06602663469413028,0.08278597280406697
100,100,100,100,2019-06-28,40.82711791992188,38.3088264465332,36.34490585327149,0.06573658623824996,0.12332435485582471
101,101,101,101,2019-07-01,41.30939102172852,37.72711181640625,36.857025146484375,0.09495238391835925,0.12080101032431911
102,102,102,102,2019-07-02,40.32992172241211,37.95085144042969,35.95709991455078,0.06268819253546343,0.12161219392701295
103,103,103,103,2019-07-03,40.45919418334961,37.657508850097656,36.05405426025391,0.07439911504514418,0.12218154139607917
104,104,104,104,2019-07-05,39.83272933959961,39.59159851074219,38.00554275512695,0.006090454488519859,0.04807684490247599
105,105,105,105,2019-07-08,39.08196640014648,40.57851791381836,38.06520080566406,-0.036880388703458666,0.026711158038370764
106,106,106,106,2019-07-09,39.10682678222656,40.82711791992188,38.3088264465332,-0.04213599257898859,0.020830717349358485
107,107,107,107,2019-07-10,39.79046630859375,41.30939102172852,37.72711181640625,-0.03676947724394741,0.054691557154667114
108,108,108,108,2019-07-11,41.33675003051758,40.32992172241211,37.95085144042969,0.024964796982136273,0.0892179875174246
109,109,109,109,2019-07-12,41.66737365722656,40.45919418334961,37.657508850097656,0.029861679113079465,0.10648247665799881
110,110,110,110,2019-07-15,41.58285903930664,39.83272933959961,39.59159851074219,0.043936976670266636,0.05029502731555979
111,111,111,111,2019-07-16,41.53561401367188,39.08196640014648,40.57851791381836,0.06278209208828889,0.023586275424997805
112,112,112,112,2019-07-17,42.189430236816406,39.10682678222656,40.82711791992188,0.07882520030980467,0.033367829675524874
113,113,113,113,2019-07-18,42.306270599365234,39.79046630859375,41.30939102172852,0.06322630831366083,0.024132032764955458
114,114,114,114,2019-07-19,41.87371444702149,41.33675003051758,40.32992172241211,0.012990000813017266,0.038279090528248405
115,115,115,115,2019-07-22,42.58967208862305,41.66737365722656,40.45919418334961,0.02213478677546843,0.052657447788473366
116,116,116,116,2019-07-23,43.66858673095703,41.58285903930664,39.83272933959961,0.050158352259493055,0.09629913528280398
117,117,117,117,2019-07-24,44.41437911987305,41.53561401367188,39.08196640014648,0.06930835560185988,0.13644177125403245
118,118,118,118,2019-07-25,43.10177993774414,42.189430236816406,39.10682678222656,0.021625077556311156,0.10215487893620723
119,119,119,119,2019-07-26,43.52191162109375,42.306270599365234,39.79046630859375,0.02873429882866474,0.09377737077924375
120,120,120,120,2019-07-29,43.459754943847656,41.87371444702149,41.33675003051758,0.03787675676187785,0.051358776676026396
121,121,121,121,2019-07-30,43.61637878417969,42.58967208862305,41.66737365722656,0.02410694060804719,0.04677532937368367
122,122,122,122,2019-07-31,41.94331741333008,43.66858673095703,41.58285903930664,-0.03950824715845214,0.00866843652291216
123,123,123,123,2019-08-01,40.99864959716797,44.41437911987305,41.53561401367188,-0.07690593880612695,-0.012927807358936949
124,124,124,124,2019-08-02,40.07137680053711,43.10177993774414,42.189430236816406,-0.07030807408845108,-0.05020341408713758
125,125,125,125,2019-08-05,37.4859733581543,43.52191162109375,42.306270599365234,-0.13868734249287928,-0.11393812720715835
126,126,126,126,2019-08-06,37.87379455566406,43.459754943847656,41.87371444702149,-0.12853179672552129,-0.09552340756438304
127,127,127,127,2019-08-07,38.256629943847656,43.61637878417969,42.58967208862305,-0.12288385670100821,-0.10173926992813997
128,128,128,128,2019-08-08,39.34299087524414,41.94331741333008,43.66858673095703,-0.061996205795098236,-0.09905509153211134
129,129,129,129,2019-08-09,38.328712463378906,40.99864959716797,44.41437911987305,-0.06512256281664197,-0.137020189791894
130,130,130,130,2019-08-12,37.650047302246094,40.07137680053711,43.10177993774414,-0.06042541314074745,-0.12648509280527354
131,131,131,131,2019-08-13,38.79359436035156,37.4859733581543,43.52191162109375,0.03488294113917734,-0.10864222375862997
132,132,132,132,2019-08-14,37.30698394775391,37.87379455566406,43.459754943847656,-0.014965772892840068,-0.1415739919390584
133,133,133,133,2019-08-15,36.98381423950195,38.256629943847656,43.61637878417969,-0.03327046073357531,-0.15206591490542232
134,134,134,134,2019-08-16,39.66616439819336,39.34299087524414,41.94331741333008,0.008214259154165404,-0.05429119954190875
135,135,135,135,2019-08-19,42.4554328918457,38.328712463378906,40.99864959716797,0.10766655499867528,0.035532470190880794
136,136,136,136,2019-08-20,41.73201370239258,37.650047302246094,40.07137680053711,0.1084186260744211,0.04144197266097449
137,137,137,137,2019-08-21,42.56728744506836,38.79359436035156,37.4859733581543,0.09727619074590432,0.1355524115211144
138,138,138,138,2019-08-22,42.62945175170898,37.30698394775391,37.87379455566406,0.14266679427661177,0.1255659025412783
139,139,139,139,2019-08-23,40.38212966918945,36.98381423950195,38.256629943847656,0.09188655901418086,0.05555899012698107
140,140,140,140,2019-08-26,41.13040542602539,39.66616439819336,39.34299087524414,0.03691410677203577,0.04543158796567104
141,141,141,141,2019-08-27,40.223026275634766,42.4554328918457,38.328712463378906,-0.05258235434550729,0.04942283970706751
142,142,142,142,2019-08-28,40.11852264404297,41.73201370239258,37.650047302246094,-0.03866314886830169,0.06556367172610722
143,143,143,143,2019-08-29,41.55683517456055,42.56728744506836,38.79359436035156,-0.023737765104524633,0.07122930627519053
144,144,144,144,2019-08-30,41.683738708496094,42.62945175170898,37.30698394775391,-0.02218449931566313,0.11731730356095116
145,145,145,145,2019-09-03,40.85260391235352,40.38212966918945,36.98381423950195,0.01165055550606664,0.10460764397630373
146,146,146,146,2019-09-04,41.99479293823242,41.13040542602539,39.66616439819336,0.021015779038737303,0.05870566452210646
147,147,147,147,2019-09-05,44.727088928222656,40.223026275634766,42.4554328918457,0.11197721975773467,0.05350683956430147
148,148,148,148,2019-09-06,44.45585250854492,40.11852264404297,41.73201370239258,0.10811290094068271,0.06526976688872743
149,149,149,149,2019-09-09,44.91621398925781,41.55683517456055,42.56728744506836,0.08083817741620858,0.055181494644700235
150,150,150,150,2019-09-10,45.583106994628906,41.683738708496094,42.62945175170898,0.09354651014876536,0.06928672834272431
151,151,151,151,2019-09-11,45.86928176879883,40.85260391235352,40.38212966918945,0.12279946382874996,0.13588070130426866
152,152,152,152,2019-09-12,45.85436630249024,41.99479293823242,41.13040542602539,0.0919059982016015,0.11485325339087837
153,153,153,153,2019-09-13,45.2745475769043,44.727088928222656,40.223026275634766,0.012239979435285653,0.12558779806007547
154,154,154,154,2019-09-16,44.84404754638672,44.45585250854492,40.11852264404297,0.00873214697136171,0.11778910565255885
155,155,155,155,2019-09-17,45.05805206298828,44.91621398925781,41.55683517456055,0.0031578368062008533,0.08425128799440063
156,156,156,156,2019-09-18,44.78681564331055,45.583106994628906,41.683738708496094,-0.01746900121161521,0.07444334483801884
157,157,157,157,2019-09-19,44.03033447265625,45.86928176879883,40.85260391235352,-0.04009104187442203,0.0777852635078129
158,158,158,158,2019-09-20,42.97274398803711,45.85436630249024,41.99479293823242,-0.06284292089969712,0.02328743592671345
159,159,159,159,2019-09-23,43.50776290893555,45.2745475769043,44.727088928222656,-0.039023795101820746,-0.027261466116068167
160,160,160,160,2019-09-24,42.93294143676758,44.84404754638672,44.45585250854492,-0.04261671758425223,-0.03425670605427311
161,161,161,161,2019-09-25,44.35134506225586,45.05805206298828,44.91621398925781,-0.015684366464499888,-0.01257605832800257
162,162,162,162,2019-09-26,44.12986373901367,44.78681564331055,45.583106994628906,-0.014668421830409839,-0.031881180363297124
163,163,163,163,2019-09-27,42.74131774902344,44.03033447265625,45.86928176879883,-0.029275651413307346,-0.06819300192101752
164,164,164,164,2019-09-30,43.31615447998047,42.97274398803711,45.85436630249024,0.00799135591711253,-0.05535376513036505
165,165,165,165,2019-10-01,43.298736572265625,43.50776290893555,45.2745475769043,-0.004804345769453322,-0.04364065706636866
166,166,166,166,2019-10-02,43.05984878540039,42.93294143676758,44.84404754638672,0.0029559434873505097,-0.03978674670569715
167,167,167,167,2019-10-03,45.117774963378906,44.35134506225586,45.05805206298828,0.01728087164092118,0.0013254656527792452
168,168,168,168,2019-10-04,45.282005310058594,44.12986373901367,44.78681564331055,0.02610797934611231,0.011056594661514207
169,169,169,169,2019-10-07,45.86928176879883,42.74131774902344,44.03033447265625,0.07318361212311619,0.041765462792125785
170,170,170,170,2019-10-08,44.10249328613281,43.31615447998047,42.97274398803711,0.018153476816963776,0.026289903628453626
171,171,171,171,2019-10-09,44.96847152709961,43.298736572265625,43.50776290893555,0.038563133407996775,0.03357351701169775
172,172,172,172,2019-10-10,45.54579925537109,43.05984878540039,42.93294143676758,0.05773244774639252,0.06085904508666795
173,173,173,173,2019-10-11,46.282371520996094,45.117774963378906,44.35134506225586,0.02581236682355148,0.043539298662298886
174,174,174,174,2019-10-14,46.41674423217773,45.282005310058594,44.12986373901367,0.025059378760928563,0.05182160785015766
175,175,175,175,2019-10-15,48.865360260009766,45.86928176879883,42.74131774902344,0.06531775462089162,0.1432815559629359
176,176,176,176,2019-10-16,48.32786178588867,44.10249328613281,43.31615447998047,0.09580792796321203,0.1157006517793373
177,177,177,177,2019-10-17,48.34775924682617,44.96847152709961,43.298736572265625,0.07514793376266038,0.11660900696568177
178,178,178,178,2019-10-18,47.40216064453125,45.54579925537109,43.05984878540039,0.040758125217030816,0.10084363929775653
179,179,179,179,2019-10-21,48.77577209472656,46.282371520996094,45.117774963378906,0.05387365624942819,0.08107662965021589
180,180,180,180,2019-10-22,48.67623519897461,46.41674423217773,45.282005310058594,0.04867835959141931,0.0749575878028097
181,181,181,181,2019-10-23,48.546836853027344,48.865360260009766,45.86928176879883,-0.006518388594447644,0.05837359951970811
182,182,182,182,2019-10-24,48.987281799316406,48.32786178588867,44.10249328613281,0.013644717334055034,0.11075991739268676
183,183,183,183,2019-10-25,50.89840698242188,48.34775924682617,44.96847152709961,0.05275627609904476,0.131868735003561
184,184,184,184,2019-10-28,51.45829772949219,47.40216064453125,45.54579925537109,0.0855686118482637,0.12981435326165358
185,185,185,185,2019-10-29,50.49528121948242,48.77577209472656,46.282371520996094,0.03525334507091826,0.09102622791433945
186,186,186,186,2019-10-30,50.51518249511719,48.67623519897461,46.41674423217773,0.03777916037724527,0.0882965475225701
187,187,187,187,2019-10-31,50.02247619628906,48.546836853027344,48.865360260009766,0.030396199606765872,0.02367967677148708
188,188,188,188,2019-11-01,50.41316223144531,48.987281799316406,48.32786178588867,0.02910715556683141,0.043149031810994165
189,189,189,189,2019-11-04,52.38151550292969,50.89840698242188,48.34775924682617,0.029138603906012417,0.0834321242378635
190,190,190,190,2019-11-05,52.16004180908203,51.45829772949219,47.40216064453125,0.013637141346548143,0.1003726644494145
191,191,191,191,2019-11-06,51.667327880859375,50.49528121948242,48.77577209472656,0.02321101364467193,0.05928262458905165
192,192,192,192,2019-11-07,51.8440055847168,50.51518249511719,48.67623519897461,0.0263054199542494,0.06507837701073726
193,193,193,193,2019-11-08,51.70465469360352,50.02247619628906,48.546836853027344,0.03362845315201035,0.06504682993325162
194,194,194,194,2019-11-11,51.804195404052734,50.41316223144531,48.987281799316406,0.027592658564468353,0.05750295793663818
195,195,195,195,2019-11-12,52.16004180908203,52.38151550292969,50.89840698242188,-0.0042280887011615365,0.02478731460290806
196,196,196,196,2019-11-13,51.90124130249024,52.16004180908203,51.45829772949219,-0.004961662176941162,0.008607816281186231
197,197,197,197,2019-11-14,52.20483016967773,51.667327880859375,50.49528121948242,0.010403136969997506,0.03385561796882741
198,198,198,198,2019-11-15,50.811309814453125,51.8440055847168,50.51518249511719,-0.01991928977355295,0.005862144898012733
199,199,199,199,2019-11-18,52.82444763183594,51.70465469360352,50.02247619628906,0.021657487993454128,0.05601424896584262
200,200,200,200,2019-11-19,51.75690841674805,51.804195404052734,50.41316223144531,-0.0009128022727863394,0.02665466965023211
201,201,201,201,2019-11-20,52.55071640014648,52.16004180908203,52.38151550292969,0.007489920972349129,0.0032301642209517922
202,202,202,202,2019-11-21,52.301883697509766,51.90124130249024,52.16004180908203,0.007719322023234554,0.002719359178179115
203,203,203,203,2019-11-22,52.47856521606445,52.20483016967773,51.667327880859375,0.0052434812161445965,0.015701166839433345
204,204,204,204,2019-11-25,55.04662322998047,50.811309814453125,51.8440055847168,0.08335375393772315,0.061774116585771255
205,205,205,205,2019-11-26,53.99899291992188,52.82444763183594,51.70465469360352,0.022234880642236554,0.04437392029623588
206,206,206,206,2019-11-27,54.34763717651367,51.75690841674805,51.804195404052734,0.050055709257303516,0.04909721601934125
207,207,207,207,2019-11-29,53.97408676147461,52.55071640014648,52.16004180908203,0.027085650945077644,0.03477844130248986
208,208,208,208,2019-12-02,52.1088752746582,52.301883697509766,51.90124130249024,-0.0036902767014632687,0.004000558887557792
209,209,209,209,2019-12-03,51.71293258666992,52.47856521606445,52.20483016967773,-0.014589435253084204,-0.009422453466643277
210,210,210,210,2019-12-04,52.15121078491211,55.04662322998047,50.811309814453125,-0.05259927449085389,0.026370132463655827
211,211,211,211,2019-12-05,51.981876373291016,53.99899291992188,52.82444763183594,-0.03735470677429409,-0.015950403578609773
212,212,212,212,2019-12-06,52.836036682128906,54.34763717651367,51.75690841674805,-0.027813545775233872,0.02084993672132973
213,213,213,213,2019-12-09,52.836036682128906,53.97408676147461,52.55071640014648,-0.02108511968669413,0.005429427066414583
214,214,214,214,2019-12-10,53.28677749633789,52.1088752746582,52.301883697509766,0.022604637222951807,0.01883094315539946
215,215,215,215,2019-12-11,54.12350463867188,51.71293258666992,52.47856521606445,0.04661449141299201,0.03134497705558248
216,216,216,216,2019-12-12,55.79945755004883,52.15121078491211,55.04662322998047,0.06995516902154453,0.013676303393272304
217,217,217,217,2019-12-13,55.77953338623047,51.981876373291016,53.99899291992188,0.07305732839784018,0.03297358654353144
218,218,218,218,2019-12-16,56.06840515136719,52.836036682128906,54.34763717651367,0.06117734546754128,0.03166224079373858
219,219,219,219,2019-12-17,56.850345611572266,52.836036682128906,53.97408676147461,0.07597672311407777,0.05328962512712043
220,220,220,220,2019-12-18,57.15416717529297,53.28677749633789,52.1088752746582,0.07257691045814996,0.09682212241277077
221,221,221,221,2019-12-19,58.63587951660156,54.12350463867188,51.71293258666992,0.08337181614631684,0.13387264236714702
222,222,222,222,2019-12-20,59.609561920166016,55.79945755004883,52.15121078491211,0.06828210411722635,0.14301395927343807
223,223,223,223,2019-12-23,59.47261047363281,55.77953338623047,51.981876373291016,0.06620846147691162,0.1441028031875864
224,224,224,224,2019-12-24,59.42279815673828,56.06840515136719,52.836036682128906,0.05982679543524161,0.12466418543534052
225,225,225,225,2019-12-26,59.564735412597656,56.850345611572266,52.836036682128906,0.04774623217898011,0.12735055755506064
226,226,226,226,2019-12-27,58.98699951171875,57.15416717529297,53.28677749633789,0.032068218767048906,0.10697254146720736
227,227,227,227,2019-12-30,57.85393142700195,58.63587951660156,54.12350463867188,-0.013335658918158022,0.06892433912464413
228,228,228,228,2019-12-31,58.59603118896485,59.609561920166016,55.79945755004883,-0.017002821335250995,0.05011829436527515
229,229,229,229,2020-01-02,59.74403762817383,59.47261047363281,55.77953338623047,0.004563901809242932,0.0710745322032762
230,230,230,230,2020-01-03,58.78777694702149,59.42279815673828,56.06840515136719,-0.010686491202279047,0.04850096570988338
231,231,231,231,2020-01-06,59.03431701660156,59.564735412597656,56.850345611572266,-0.008904906440395433,0.03841615000814946
232,232,232,232,2020-01-07,59.7490234375,58.98699951171875,57.15416717529297,0.012918506316461409,0.04540099857021018
233,233,233,233,2020-01-08,59.861083984375,57.85393142700195,58.63587951660156,0.03469345138464108,0.020895132432123598
234,234,234,234,2020-01-09,60.51852035522461,58.59603118896485,59.609561920166016,0.03280920443331681,0.015248534056934382
235,235,235,235,2020-01-10,60.84225082397461,59.74403762817383,59.47261047363281,0.01838197148032883,0.023029766802468377
236,236,236,236,2020-01-13,62.749794006347656,58.78777694702149,59.42279815673828,0.06739525229703225,0.05598854232400541
237,237,237,237,2020-01-14,61.57936477661133,59.03431701660156,59.564735412597656,0.04311132725214817,0.033822518476051
238,238,238,238,2020-01-15,61.15353393554688,59.7490234375,58.98699951171875,0.02350683604922943,0.036729015575672985
239,239,239,239,2020-01-16,61.990264892578125,59.861083984375,57.85393142700195,0.03556869950365216,0.07149615183533808
240,240,240,240,2020-01-17,62.077423095703125,60.51852035522461,58.59603118896485,0.025759102029068837,0.05941344210687616
241,241,241,241,2020-01-21,61.74372100830078,60.84225082397461,59.74403762817383,0.01481651602492895,0.03347084428026581
242,242,242,242,2020-01-22,62.284122467041016,62.749794006347656,58.78777694702149,-0.007421084749051676,0.0594740216690004
243,243,243,243,2020-01-23,62.96894073486328,61.57936477661133,59.03431701660156,0.022565610465337782,0.06664977113490167
244,244,244,244,2020-01-24,62.376258850097656,61.15353393554688,59.7490234375,0.019994345965998805,0.043971185827762715
