,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LH,LH_6m,LH_12m,LH_6m_ret,LH_12m_ret
52,52,52,52,2019-04-22,120.97643280029295,132.3989715576172,131.40097045898438,-0.08627362148620155,-0.07933379504183602
53,53,53,53,2019-04-23,126.88058471679688,132.04673767089844,132.04673767089844,-0.039123669734099975,-0.039123669734099975
54,54,54,54,2019-04-24,129.11981201171875,133.40536499023438,133.3298797607422,-0.03212429259369998,-0.03157632600118088
55,55,55,55,2019-04-25,129.75718688964844,127.98763275146484,133.1537628173828,0.013825977558471036,-0.02550867400114476
56,56,56,56,2019-04-26,129.67333984375,120.90095520019533,132.20606994628906,0.07255843950139851,-0.019157441890285565
57,57,57,57,2019-04-29,130.39459228515625,121.7899398803711,133.85821533203125,0.07065158594574505,-0.025875311711601623
58,58,58,58,2019-04-30,134.1182098388672,120.97643280029295,132.3989715576172,0.10863088565579204,0.012985284258811847
59,59,59,59,2019-05-01,135.1581268310547,126.88058471679688,132.04673767089844,0.06523883959656751,0.02356278704825554
60,60,60,60,2019-05-02,138.9069366455078,129.11981201171875,133.40536499023438,0.07579878317125188,0.041239508288712035
61,61,61,61,2019-05-03,138.336669921875,129.75718688964844,127.98763275146484,0.06611952091349638,0.08085966548429435
62,62,62,62,2019-05-06,138.7476043701172,129.67333984375,120.90095520019533,0.06997787314880011,0.14761379792550255
63,63,63,63,2019-05-07,136.04714965820312,130.39459228515625,121.7899398803711,0.043349630333483935,0.11706393641245127
64,64,64,64,2019-05-08,137.12060546875,134.1182098388672,120.97643280029295,0.022386189269077983,0.13344890649162822
65,65,65,65,2019-05-09,139.15016174316406,135.1581268310547,126.88058471679688,0.029536033131765338,0.09670176925613516
66,66,66,66,2019-05-10,139.50241088867188,138.9069366455078,129.11981201171875,0.004286857500023444,0.08041057925340556
67,67,67,67,2019-05-13,135.87937927246094,138.336669921875,129.75718688964844,-0.01776311841828926,0.04718191361546009
68,68,68,68,2019-05-14,136.97802734375,138.7476043701172,129.67333984375,-0.012753928504932843,0.056331451852800196
69,69,69,69,2019-05-15,138.68051147460938,136.04714965820312,130.39459228515625,0.019356243942060924,0.06354496029507795
70,70,70,70,2019-05-16,138.37020874023438,137.12060546875,134.1182098388672,0.009113169149250533,0.03170336754774494
71,71,71,71,2019-05-17,137.88377380371094,139.15016174316406,135.1581268310547,-0.009100872924535652,0.020166356523002582
72,72,72,72,2019-05-20,138.8734130859375,139.50241088867188,138.9069366455078,-0.004508866898625397,-0.00024133826848304896
73,73,73,73,2019-05-21,139.52757263183594,135.87937927246094,138.336669921875,0.02684876379998591,0.008608727610932787
74,74,74,74,2019-05-22,140.4416961669922,136.97802734375,138.7476043701172,0.02528630971265211,0.012209881421490376
75,75,75,75,2019-05-23,139.4185333251953,138.68051147460938,136.04714965820312,0.005321741625686549,0.024780994496850894
76,76,76,76,2019-05-24,139.88816833496094,138.37020874023438,137.12060546875,0.010970277551407559,0.020183420695598198
77,77,77,77,2019-05-28,138.58827209472656,137.88377380371094,139.15016174316406,0.005109363281705193,-0.00403800930878262
78,78,78,78,2019-05-29,137.28836059570312,138.8734130859375,139.50241088867188,-0.011413649704522744,-0.015871053975802907
79,79,79,79,2019-05-30,137.0115966796875,139.52757263183594,135.87937927246094,-0.018032105803110432,0.008332518247351484
80,80,80,80,2019-05-31,136.37420654296875,140.4416961669922,136.97802734375,-0.02896212261055997,-0.004408158100174364
81,81,81,81,2019-06-03,137.27157592773438,139.4185333251953,138.68051147460938,-0.015399368694068327,-0.01015957852977023
82,82,82,82,2019-06-04,139.57789611816406,139.88816833496094,138.37020874023438,-0.0022180018545523428,0.008727943600901122
83,83,83,83,2019-06-05,139.92172241210938,138.58827209472656,137.88377380371094,0.009621667816677837,0.014780191694634182
84,84,84,84,2019-06-06,140.2488250732422,137.28836059570312,138.8734130859375,0.021563841717487264,0.0099040698773174
85,85,85,85,2019-06-07,140.0391387939453,137.0115966796875,139.52757263183594,0.02209697709994396,0.0036664162678383683
86,86,86,86,2019-06-10,140.4249267578125,136.37420654296875,140.4416961669922,0.029702979159533793,-0.00011940477534355676
87,87,87,87,2019-06-11,139.72882080078125,137.27157592773438,139.4185333251953,0.017900609477525586,0.002225582698264228
88,88,88,88,2019-06-12,139.61141967773438,139.57789611816406,139.88816833496094,0.00024017814068444387,-0.00197835642942934
89,89,89,89,2019-06-13,140.9029541015625,139.92172241210938,138.58827209472656,0.007012718772594351,0.01670186063979373
90,90,90,90,2019-06-14,139.5443115234375,140.2488250732422,137.28836059570312,-0.00502331159948588,0.016432208221772493
91,91,91,91,2019-06-17,139.32627868652344,140.0391387939453,137.0115966796875,-0.005090434813875722,0.01689405906455721
92,92,92,92,2019-06-18,139.29273986816406,140.4249267578125,136.37420654296875,-0.00806257774733321,0.02140091883339945
93,93,93,93,2019-06-19,142.15257263183594,139.72882080078125,137.27157592773438,0.017346112399462266,0.035557227861003904
94,94,94,94,2019-06-20,140.88619995117188,139.61141967773438,139.57789611816406,0.009130916914820375,0.00937328810215221
95,95,95,95,2019-06-21,143.24282836914062,140.9029541015625,139.92172241210938,0.016606282547430018,0.023735456509387687
96,96,96,96,2019-06-24,142.0015869140625,139.5443115234375,140.2488250732422,0.017609283845384738,0.01249751532609955
97,97,97,97,2019-06-25,142.07708740234375,139.32627868652344,140.0391387939453,0.01974364593494582,0.014552707378449936
98,98,98,98,2019-06-26,141.03717041015625,139.29273986816406,140.4249267578125,0.012523485026163073,0.0043599357071388845
99,99,99,99,2019-06-27,143.38539123535156,142.15257263183594,139.72882080078125,0.008672502936042825,0.026169049546218348
100,100,100,100,2019-06-28,145.00399780273438,140.88619995117188,139.61141967773438,0.029227829645413372,0.03862562344432652
101,101,101,101,2019-07-01,146.7903594970703,143.24282836914062,140.9029541015625,0.02476585507504514,0.04178340640938005
102,102,102,102,2019-07-02,147.7548065185547,142.0015869140625,139.5443115234375,0.04051517824215556,0.05883790536125266
103,103,103,103,2019-07-03,147.78834533691406,142.07708740234375,139.32627868652344,0.04019830388552914,0.06073561089957624
104,104,104,104,2019-07-05,149.09664916992188,141.03717041015625,139.29273986816406,0.05714435943607987,0.0703834909919705
105,105,105,105,2019-07-08,147.50320434570312,143.38539123535156,142.15257263183594,0.02871849827150541,0.037640062468126345
106,106,106,106,2019-07-09,146.51358032226562,145.00399780273438,140.88619995117188,0.01041062689585237,0.03994273657067948
107,107,107,107,2019-07-10,146.18650817871094,146.7903594970703,143.24282836914062,-0.004113698749892536,0.020550277058090316
108,108,108,108,2019-07-11,146.7232666015625,147.7548065185547,142.0015869140625,-0.006981430528709365,0.033250893811190174
109,109,109,109,2019-07-12,147.142578125,147.78834533691406,142.07708740234375,-0.004369540848717879,0.03565311490593448
110,110,110,110,2019-07-15,146.42971801757812,149.09664916992188,141.03717041015625,-0.017887264181935536,0.038234939000403756
111,111,111,111,2019-07-16,146.80709838867188,147.50320434570312,143.38539123535156,-0.004719259897566608,0.023863708316727683
112,112,112,112,2019-07-17,145.81748962402344,146.51358032226562,145.00399780273438,-0.004751031929675742,0.005610133745386436
113,113,113,113,2019-07-18,146.74002075195312,146.18650817871094,146.7903594970703,0.0037863451295077066,-0.00034292950361081154
114,114,114,114,2019-07-19,145.28915405273438,146.7232666015625,147.7548065185547,-0.009774268131056307,-0.016687460285839673
115,115,115,115,2019-07-22,144.37498474121094,147.142578125,147.78834533691406,-0.018808922740486067,-0.02309627723296903
116,116,116,116,2019-07-23,147.5786895751953,146.42971801757812,149.09664916992188,0.007846573586102634,-0.010181044330490496
117,117,117,117,2019-07-24,149.36502075195312,146.80709838867188,147.50320434570312,0.017423696751427853,0.01262220990051488
118,118,118,118,2019-07-25,144.05630493164062,145.81748962402344,146.51358032226562,-0.01207800721932506,-0.016771656151054914
119,119,119,119,2019-07-26,139.66175842285156,146.74002075195312,146.18650817871094,-0.048236754314397556,-0.04463305018465147
120,120,120,120,2019-07-29,140.30752563476562,145.28915405273438,146.7232666015625,-0.03428768272792482,-0.0437268138544058
121,121,121,121,2019-07-30,143.09181213378906,144.37498474121094,147.142578125,-0.008887776575159045,-0.027529529812708176
122,122,122,122,2019-07-31,140.4920196533203,147.5786895751953,146.42971801757812,-0.048019601896953756,-0.04054981765071097
123,123,123,123,2019-08-01,139.21725463867188,149.36502075195312,146.80709838867188,-0.06793937470897826,-0.05169943301996127
124,124,124,124,2019-08-02,138.18568420410156,144.05630493164062,145.81748962402344,-0.04075226509748986,-0.052338066164763664
125,125,125,125,2019-08-05,133.99241638183594,139.66175842285156,146.74002075195312,-0.04059337434267907,-0.08687203603211646
126,126,126,126,2019-08-06,135.56910705566406,140.30752563476562,145.28915405273438,-0.033771663762613424,-0.0669013943982516
127,127,127,127,2019-08-07,135.80392456054688,143.09181213378906,144.37498474121094,-0.05093154852513926,-0.059366656876379986
128,128,128,128,2019-08-08,137.90896606445312,140.4920196533203,147.5786895751953,-0.018385767357043892,-0.06552249202494242
129,129,129,129,2019-08-09,138.3282928466797,139.21725463867188,149.36502075195312,-0.006385428259589099,-0.07389098096536184
130,130,130,130,2019-08-12,137.47283935546875,138.18568420410156,144.05630493164062,-0.005158601288827724,-0.04570064169906307
131,131,131,131,2019-08-13,139.38497924804688,133.99241638183594,139.66175842285156,0.04024528411252648,-0.001981782113659847
132,132,132,132,2019-08-14,137.22964477539062,135.56910705566406,140.30752563476562,0.012248643926265235,-0.021936676920573994
133,133,133,133,2019-08-15,137.22964477539062,135.80392456054688,143.09181213378906,0.01049837270504006,-0.040967874198961085
134,134,134,134,2019-08-16,139.3430633544922,137.90896606445312,140.4920196533203,0.01039886913058874,-0.00817808941506648
135,135,135,135,2019-08-19,141.41453552246094,138.3282928466797,139.21725463867188,0.022311000969280848,0.01578310741360278
136,136,136,136,2019-08-20,140.06431579589844,137.47283935546875,138.18568420410156,0.018850825025362283,0.013594979846263344
137,137,137,137,2019-08-21,141.38101196289062,139.38497924804688,133.99241638183594,0.01432028562627008,0.05514189370239819
138,138,138,138,2019-08-22,140.84425354003906,137.22964477539062,135.56910705566406,0.026339853685146686,0.03891112510027117
139,139,139,139,2019-08-23,139.09983825683594,137.22964477539062,135.80392456054688,0.013628203180925835,0.02426964984225921
140,140,140,140,2019-08-26,138.5631103515625,139.3430633544922,137.90896606445312,-0.00559735794630456,0.004743304991523534
141,141,141,141,2019-08-27,137.48121643066406,141.41453552246094,138.3282928466797,-0.02781410749089608,-0.006123667100804253
142,142,142,142,2019-08-28,137.7244415283203,140.06431579589844,137.47283935546875,-0.016705713045339743,0.0018301955064810027
143,143,143,143,2019-08-29,140.76876831054688,141.38101196289062,139.38497924804688,-0.0043304517618282246,0.009927820558321754
144,144,144,144,2019-08-30,140.5255584716797,140.84425354003906,137.22964477539062,-0.002262748108986745,0.024017505122042815
145,145,145,145,2019-09-03,140.5507354736328,139.09983825683594,137.22964477539062,0.01043061756921615,0.02420097132567789
146,146,146,146,2019-09-04,141.0539093017578,138.5631103515625,139.3430633544922,0.017975916850275997,0.012277941262947456
147,147,147,147,2019-09-05,142.9828338623047,137.48121643066406,141.41453552246094,0.04001722980400935,0.011090078781856638
148,148,148,148,2019-09-06,145.02915954589844,137.7244415283203,140.06431579589844,0.053038646855402494,0.03544688539538332
149,149,149,149,2019-09-09,144.65176391601562,140.76876831054688,141.38101196289062,0.027584212407844255,0.023134308544795923
150,150,150,150,2019-09-10,146.0271453857422,140.5255584716797,140.84425354003906,0.03915008041168,0.036798745532275134
151,151,151,151,2019-09-11,146.0607147216797,140.5507354736328,139.09983825683594,0.03920277776903225,0.05004230452080827
152,152,152,152,2019-09-12,144.92013549804688,141.0539093017578,138.5631103515625,0.027409564296569933,0.045878193195543426
153,153,153,153,2019-09-13,144.517578125,142.9828338623047,137.48121643066406,0.01073376587411401,0.05118053125377009
154,154,154,154,2019-09-16,144.8782196044922,145.02915954589844,137.7244415283203,-0.0010407558168223918,0.05194269075834912
155,155,155,155,2019-09-17,143.72921752929688,144.65176391601562,140.76876831054688,-0.006377705751686391,0.02103058266602864
156,156,156,156,2019-09-18,143.62020874023438,146.0271453857422,140.5255584716797,-0.01648280283196457,0.02202197452343424
157,157,157,157,2019-09-19,143.5028076171875,146.0607147216797,140.5507354736328,-0.017512628973275324,0.02100360509396615
158,158,158,158,2019-09-20,144.827880859375,144.92013549804688,141.0539093017578,-0.0006365895143198852,0.02675552614102661
159,159,159,159,2019-09-23,144.31629943847656,144.517578125,142.9828338623047,-0.0013927626599813392,0.009326053625822173
160,160,160,160,2019-09-24,142.9324951171875,144.8782196044922,145.02915954589844,-0.01343006900979582,-0.014456847404175965
161,161,161,161,2019-09-25,140.85263061523438,143.72921752929688,144.65176391601562,-0.020013932890688424,-0.026263995667463957
162,162,162,162,2019-09-26,140.055908203125,143.62020874023438,146.0271453857422,-0.024817541823491718,-0.040891282006805585
163,163,163,163,2019-09-27,138.73922729492188,143.5028076171875,146.0607147216797,-0.03319503221827613,-0.05012632890855684
164,164,164,164,2019-09-30,140.8945770263672,144.827880859375,144.92013549804688,-0.02715847121195525,-0.027777771928276573
165,165,165,165,2019-10-01,140.8610076904297,144.31629943847656,144.517578125,-0.023942491329746796,-0.02530190778181718
166,166,166,166,2019-10-02,137.90896606445312,142.9324951171875,144.8782196044922,-0.035146164968404725,-0.048104218557245226
167,167,167,167,2019-10-03,137.90057373046875,140.85263061523438,143.72921752929688,-0.020958478885848675,-0.04055295018662475
168,168,168,168,2019-10-04,140.1817169189453,140.055908203125,143.62020874023438,0.0008982749634371956,-0.02394155983652868
169,169,169,169,2019-10-07,140.0391387939453,138.73922729492188,143.5028076171875,0.009369458979760381,-0.0241365927312166
170,170,170,170,2019-10-08,137.10382080078125,140.8945770263672,144.827880859375,-0.026904912208768228,-0.053332687137041423
171,171,171,171,2019-10-09,138.68051147460938,140.8610076904297,144.31629943847656,-0.015479771524937513,-0.03905163855916205
172,172,172,172,2019-10-10,137.95925903320312,137.90896606445312,142.9324951171875,0.0003646823711700442,-0.03479429978401283
173,173,173,173,2019-10-11,139.01597595214844,137.90057373046875,140.85263061523438,0.008088452364670928,-0.013039548179281879
174,174,174,174,2019-10-14,138.75599670410156,140.1817169189453,140.055908203125,-0.010170514716039025,-0.009281375671336578
175,175,175,175,2019-10-15,140.7100830078125,140.0391387939453,138.73922729492188,0.004791119251700282,0.01420546842675674
176,176,176,176,2019-10-16,142.5551300048828,137.10382080078125,140.8945770263672,0.03976044702665571,0.01178578348125403
177,177,177,177,2019-10-17,142.9912109375,138.68051147460938,140.8610076904297,0.03108367150549385,0.01512273184749513
178,178,178,178,2019-10-18,140.4416961669922,137.95925903320312,137.90896606445312,0.017993987146535773,0.01836523160760528
179,179,179,179,2019-10-21,140.9281005859375,139.01597595214844,137.90057373046875,0.013754711432930833,0.021954418125816888
180,180,180,180,2019-10-22,140.57586669921875,138.75599670410156,140.1817169189453,0.013115613294883977,0.002811706040819484
181,181,181,181,2019-10-23,141.77516174316406,140.7100830078125,140.0391387939453,0.007569313531656574,0.012396698267140405
182,182,182,182,2019-10-24,137.75799560546875,142.5551300048828,137.10382080078125,-0.03365108221113999,0.004771382743870012
183,183,183,183,2019-10-25,138.957275390625,142.9912109375,138.68051147460938,-0.028211073396938957,0.0019956943702670316
184,184,184,184,2019-10-28,137.3889617919922,140.4416961669922,137.95925903320312,-0.0217366669466178,-0.004133809105727915
185,185,185,185,2019-10-29,138.45408630371094,140.9281005859375,139.01597595214844,-0.017555152392889295,-0.00404190701528373
186,186,186,186,2019-10-30,139.45208740234375,140.57586669921875,138.75599670410156,-0.007994112526295005,0.005016653080058386
187,187,187,187,2019-10-31,138.18568420410156,141.77516174316406,140.7100830078125,-0.02531809870592916,-0.017940425801403093
188,188,188,188,2019-11-01,139.66175842285156,137.75799560546875,142.5551300048828,0.013819617576573018,-0.020296509721762668
189,189,189,189,2019-11-04,139.2508087158203,138.957275390625,142.9912109375,0.002112399832035816,-0.026158266631608473
190,190,190,190,2019-11-05,138.4960174560547,137.3889617919922,140.4416961669922,0.008057821018682576,-0.0138539960997337
191,191,191,191,2019-11-06,138.6050262451172,138.45408630371094,140.9281005859375,0.001090180473800828,-0.01648411020344176
192,192,192,192,2019-11-07,139.04953002929688,139.45208740234375,140.57586669921875,-0.002886707402847466,-0.01085774326533362
193,193,193,193,2019-11-08,141.2384033203125,138.18568420410156,141.77516174316406,0.022091428166336247,-0.0037859834984631524
194,194,194,194,2019-11-11,139.07469177246094,139.66175842285156,137.75799560546875,-0.004203488893596563,0.009558038073979702
195,195,195,195,2019-11-12,139.31790161132812,139.2508087158203,138.957275390625,0.00048181332752417205,0.0025952309419521313
196,196,196,196,2019-11-13,140.20684814453125,138.4960174560547,137.3889617919922,0.012352923354055356,0.020510282018182613
197,197,197,197,2019-11-14,142.06869506835938,138.6050262451172,138.45408630371094,0.024989489321381786,0.026106912848490982
198,198,198,198,2019-11-15,143.87179565429688,139.04953002929688,139.45208740234375,0.03468020081753598,0.03169338182225623
199,199,199,199,2019-11-18,141.25518798828125,141.2384033203125,138.18568420410156,0.0001188392644930758,0.022212892759904124
200,200,200,200,2019-11-19,143.61183166503906,139.07469177246094,139.66175842285156,0.032623763782998694,0.028283141260672995
201,201,201,201,2019-11-20,143.30152893066406,139.31790161132812,139.2508087158203,0.02859379357040237,0.029089383768753363
202,202,202,202,2019-11-21,142.32029724121094,140.20684814453125,138.4960174560547,0.01507379364594974,0.02761292241756852
203,203,203,203,2019-11-22,142.37057495117188,142.06869506835938,138.6050262451172,0.002124886715312302,0.02716747587057533
204,204,204,204,2019-11-25,144.9033660888672,143.87179565429688,139.04953002929688,0.007170067141227809,0.042098927327096636
205,205,205,205,2019-11-26,145.4820098876953,141.25518798828125,141.2384033203125,0.02992330377107799,0.03004569909898236
206,206,206,206,2019-11-27,145.59947204589844,143.61183166503906,139.07469177246094,0.013840366478267363,0.04691565510792328
207,207,207,207,2019-11-29,144.49241638183594,143.30152893066406,139.31790161132812,0.008310361097040975,0.03714177941714758
208,208,208,208,2019-12-02,144.75241088867188,142.32029724121094,140.20684814453125,0.017089014670471636,0.032420404597176766
209,209,209,209,2019-12-03,142.8151092529297,142.37057495117188,142.06869506835938,0.003122374844031217,0.005253896252169765
210,210,210,210,2019-12-04,144.09825134277344,144.9033660888672,143.87179565429688,-0.005556218380737832,0.0015740103016486096
211,211,211,211,2019-12-05,143.38539123535156,145.4820098876953,141.25518798828125,-0.014411532078517753,0.015080531040368106
212,212,212,212,2019-12-06,143.98085021972656,145.59947204589844,143.61183166503906,-0.011116948457489118,0.002569555380006472
213,213,213,213,2019-12-09,141.8003387451172,144.49241638183594,143.30152893066406,-0.0186312728662843,-0.010475744374459639
214,214,214,214,2019-12-10,140.5087890625,144.75241088867188,142.32029724121094,-0.02931641552716946,-0.012728389511727278
215,215,215,215,2019-12-11,140.40814208984375,142.8151092529297,142.37057495117188,-0.016853729102451864,-0.013783977918198076
216,216,216,216,2019-12-12,141.86741638183594,144.09825134277344,144.9033660888672,-0.01548134651287969,-0.02095154715156411
217,217,217,217,2019-12-13,139.71206665039062,143.38539123535156,145.4820098876953,-0.025618541424011432,-0.03966087107099214
218,218,218,218,2019-12-16,140.31590270996094,143.98085021972656,145.59947204589844,-0.02545440941745114,-0.036288382517430606
219,219,219,219,2019-12-17,140.47525024414062,141.8003387451172,144.49241638183594,-0.009344748487225996,-0.027801916794577886
220,220,220,220,2019-12-18,140.8023223876953,140.5087890625,144.75241088867188,0.002089074478214714,-0.027288585224425344
221,221,221,221,2019-12-19,141.81710815429688,140.40814208984375,142.8151092529297,0.010034788891028601,-0.006988063824992952
222,222,222,222,2019-12-20,140.7268524169922,141.86741638183594,144.09825134277344,-0.008039647115119952,-0.023396529065169203
223,223,223,223,2019-12-23,141.81710815429688,139.71206665039062,143.38539123535156,0.015066998537598186,-0.010937537412584297
224,224,224,224,2019-12-24,141.7248077392578,140.31590270996094,143.98085021972656,0.0100409504702339,-0.015669045411426885
225,225,225,225,2019-12-26,141.01197814941406,140.47525024414062,141.8003387451172,0.00382080049219069,-0.0055596524146545034
226,226,226,226,2019-12-27,142.0183868408203,140.8023223876953,140.5087890625,0.008636678944659693,0.010743796088434232
227,227,227,227,2019-12-30,141.1881103515625,141.81710815429688,140.40814208984375,-0.004435274494879904,0.005555007352918695
228,228,228,228,2019-12-31,141.87582397460938,140.7268524169922,141.86741638183594,0.008164550957287409,5.9263733617420655e-05
229,229,229,229,2020-01-02,140.45846557617188,141.81710815429688,139.71206665039062,-0.009580244554463713,0.005342408452442493
230,230,230,230,2020-01-03,140.2488250732422,141.7248077392578,140.31590270996094,-0.010414427012179206,-0.00047804728775047156
231,231,231,231,2020-01-06,142.08546447753906,141.01197814941406,140.47525024414062,0.007612731501344783,0.011462618721802986
232,232,232,232,2020-01-07,141.86741638183594,142.0183868408203,140.8023223876953,-0.0010630345995521484,0.0075644632565641245
233,233,233,233,2020-01-08,145.79232788085938,141.1881103515625,141.81710815429688,0.03261051881657906,0.028030607719327305
234,234,234,234,2020-01-09,146.68968200683594,141.87582397460938,140.7268524169922,0.03393007982169016,0.042371654644666634
235,235,235,235,2020-01-10,148.92889404296875,140.45846557617188,141.81710815429688,0.06030557454867891,0.05014758784204121
236,236,236,236,2020-01-13,150.3043212890625,140.2488250732422,141.7248077392578,0.07169754335245959,0.060536427508083746
237,237,237,237,2020-01-14,151.28553771972656,142.08546447753906,141.01197814941406,0.06475027741941797,0.07285593539739432
238,238,238,238,2020-01-15,149.4740447998047,141.86741638183594,142.0183868408203,0.05361786809097535,0.05249783584248813
239,239,239,239,2020-01-16,149.06309509277344,145.79232788085938,141.1881103515625,0.022434426142004638,0.05577654323442682
240,240,240,240,2020-01-17,148.4425048828125,146.68968200683594,141.87582397460938,0.011949189963441853,0.04628470675439611
241,241,241,241,2020-01-21,150.64816284179688,148.92889404296875,140.45846557617188,0.011544225919868145,0.07254598164536441
242,242,242,242,2020-01-22,150.58946228027344,150.3043212890625,140.2488250732422,0.0018970911066660268,0.07373065123098943
243,243,243,243,2020-01-23,150.7655487060547,151.28553771972656,142.08546447753906,-0.0034371363020516688,0.061090585588279955
244,244,244,244,2020-01-24,148.59344482421875,149.4740447998047,141.86741638183594,-0.005891323652647218,0.047410664223839216
