,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMA,CMA_6m,CMA_12m,CMA_6m_ret,CMA_12m_ret
40,40,40,40,2019-04-03,61.03337097167969,57.81856155395508,65.80394744873047,0.0556016844992695,-0.07249681306380074
41,41,41,41,2019-04-04,61.48582458496094,57.358192443847656,64.13702392578125,0.07196238174963643,-0.04133648832674641
42,42,42,42,2019-04-05,61.62075805664063,58.02495956420898,61.31913375854492,0.061969857789433425,0.004918926273215218
43,43,43,43,2019-04-08,62.09703063964844,58.1995964050293,59.81889724731445,0.06696668835116437,0.03808384134724685
44,44,44,44,2019-04-09,61.2318000793457,60.39042663574219,57.20737075805664,0.013932232151271817,0.07034809095333738
45,45,45,45,2019-04-10,61.49376678466797,61.06511688232422,56.985107421875,0.007019554276294526,0.07911995899936164
46,46,46,46,2019-04-11,61.97796249389648,61.03337097167969,57.81856155395508,0.015476640191725455,0.07193885195604421
47,47,47,47,2019-04-12,63.763946533203125,61.48582458496094,57.358192443847656,0.037051173398419346,0.11167984583242507
48,48,48,48,2019-04-15,62.668548583984375,61.62075805664063,58.02495956420898,0.017003856498821968,0.08002744085735936
49,49,49,49,2019-04-16,63.017799377441406,62.09703063964844,58.1995964050293,0.014827902853136843,0.08278756675356846
50,50,50,50,2019-04-17,62.91462707519531,61.2318000793457,60.39042663574219,0.027482892772529244,0.04179802296609658
51,51,51,51,2019-04-18,62.1129035949707,61.49376678466797,61.06511688232422,0.010068285660085774,0.017158514814040737
52,52,52,52,2019-04-22,62.1605339050293,61.97796249389648,61.03337097167969,0.002945747226698492,0.018467977688347403
53,53,53,53,2019-04-23,62.71617126464844,63.763946533203125,61.48582458496094,-0.016432095651562117,0.020010249321571916
54,54,54,54,2019-04-24,61.31119537353516,62.668548583984375,61.62075805664063,-0.02165924121619278,-0.005023675346884304
55,55,55,55,2019-04-25,61.34295272827149,63.017799377441406,62.09703063964844,-0.026577358551328034,-0.01214354218888325
56,56,56,56,2019-04-26,61.716007232666016,62.91462707519531,61.2318000793457,-0.019051529004482703,0.007907772639263566
57,57,57,57,2019-04-29,62.54154968261719,62.1129035949707,61.49376678466797,0.006901079531583809,0.017038847231756415
58,58,58,58,2019-04-30,62.38277816772461,62.1605339050293,61.97796249389648,0.003575327442245868,0.006531606679841984
59,59,59,59,2019-05-01,61.11274337768555,62.71617126464844,63.763946533203125,-0.025566418590777462,-0.04157840440658811
60,60,60,60,2019-05-02,62.065277099609375,61.31119537353516,62.668548583984375,0.012299250103998238,-0.009626383536975203
61,61,61,61,2019-05-03,62.02558135986328,61.34295272827149,63.017799377441406,0.011128069341813429,-0.015745043898395927
62,62,62,62,2019-05-06,61.84302520751953,61.716007232666016,62.91462707519531,0.0020581042188076992,-0.017032634817893855
63,63,63,63,2019-05-07,60.7158432006836,62.54154968261719,62.1129035949707,-0.029191897085994678,-0.022492273157879272
64,64,64,64,2019-05-08,60.22370910644531,62.38277816772461,62.1605339050293,-0.03461001777564865,-0.0311584324797326
65,65,65,65,2019-05-09,60.50154113769531,61.11274337768555,62.71617126464844,-0.010001224068978853,-0.035311947178788605
66,66,66,66,2019-05-10,60.8984375,62.065277099609375,61.31119537353516,-0.018800199630732317,-0.006732177883997492
67,67,67,67,2019-05-13,58.278953552246094,62.02558135986328,61.34295272827149,-0.060404557691766,-0.04994867445650808
68,68,68,68,2019-05-14,59.22356796264648,61.84302520751953,61.716007232666016,-0.0423565508977487,-0.04038562087503772
69,69,69,69,2019-05-15,57.8900146484375,60.7158432006836,62.54154968261719,-0.04654186458229548,-0.0743751163472135
70,70,70,70,2019-05-16,58.81080627441406,60.22370910644531,62.38277816772461,-0.023460906891901057,-0.05725894226298822
71,71,71,71,2019-05-17,58.35040283203125,60.50154113769531,61.11274337768555,-0.035555099344796726,-0.04520072889843341
72,72,72,72,2019-05-20,58.493289947509766,60.8984375,62.065277099609375,-0.03949440496712642,-0.057552101900179675
73,73,73,73,2019-05-21,59.13623809814453,58.278953552246094,62.02558135986328,0.014710019546419817,-0.046583090369684776
74,74,74,74,2019-05-22,58.31072235107422,59.22356796264648,61.84302520751953,-0.015413553133914681,-0.057117239083831484
75,75,75,75,2019-05-23,56.87398910522461,57.8900146484375,60.7158432006836,-0.0175509636572585,-0.06327597366572912
76,76,76,76,2019-05-24,57.48519134521485,58.81080627441406,60.22370910644531,-0.022540329119342895,-0.045472419448462364
77,77,77,77,2019-05-28,56.66759490966797,58.35040283203125,60.50154113769531,-0.028839696740525445,-0.06336939780263906
78,78,78,78,2019-05-29,56.83429718017578,58.493289947509766,60.8984375,-0.028362103906665492,-0.06673636445638231
79,79,79,79,2019-05-30,56.24690246582031,59.13623809814453,58.278953552246094,-0.04885896914052901,-0.034867665985184204
80,80,80,80,2019-05-31,54.62760543823242,58.31072235107422,59.22356796264648,-0.06316363036401218,-0.07760360752518025
81,81,81,81,2019-06-03,55.4610710144043,56.87398910522461,57.8900146484375,-0.02484295744063636,-0.04195790325471549
82,82,82,82,2019-06-04,57.191497802734375,57.48519134521485,58.81080627441406,-0.005109029571055301,-0.027534199482386224
83,83,83,83,2019-06-05,56.532657623291016,56.66759490966797,58.35040283203125,-0.0023812072242002102,-0.031152230670503434
84,84,84,84,2019-06-06,56.532657623291016,56.83429718017578,58.493289947509766,-0.005307350875273564,-0.03351892714494542
85,85,85,85,2019-06-07,55.675392150878906,56.24690246582031,59.13623809814453,-0.010160742901152542,-0.058523268617829305
86,86,86,86,2019-06-10,55.69126129150391,54.62760543823242,58.31072235107422,0.01947103199451372,-0.04492245943720585
87,87,87,87,2019-06-11,56.445343017578125,55.4610710144043,56.87398910522461,0.017747078900048452,-0.007536768466397392
88,88,88,88,2019-06-12,55.54838562011719,57.191497802734375,57.48519134521485,-0.028730007881322295,-0.033692254992535364
89,89,89,89,2019-06-13,55.62051773071289,56.532657623291016,56.66759490966797,-0.01613474283583527,-0.01847752989383422
90,90,90,90,2019-06-14,56.26968383789063,56.532657623291016,56.83429718017578,-0.004651714539102847,-0.009934377133145711
91,91,91,91,2019-06-17,55.46022033691406,55.675392150878906,56.24690246582031,-0.00386475614543913,-0.013986230253022258
92,92,92,92,2019-06-18,56.51011657714844,55.69126129150391,54.62760543823242,0.014703478905934597,0.03446080280865638
93,93,93,93,2019-06-19,55.492279052734375,56.445343017578125,55.4610710144043,-0.01688472270505914,0.0005627016889373504
94,94,94,94,2019-06-20,56.117408752441406,55.54838562011719,57.191497802734375,0.010243738426813032,-0.018780572140245866
95,95,95,95,2019-06-21,56.14146041870117,55.62051773071289,56.532657623291016,0.009366016521284992,-0.006919844582517487
96,96,96,96,2019-06-24,55.69264602661133,56.26968383789063,56.532657623291016,-0.010254861444427443,-0.014858873295452657
97,97,97,97,2019-06-25,56.02123641967773,55.46022033691406,55.675392150878906,0.010115648285483836,0.006211797626168414
98,98,98,98,2019-06-26,56.47003173828125,56.51011657714844,55.69126129150391,-0.0007093391642974956,0.013983709988197868
99,99,99,99,2019-06-27,57.19935989379883,55.492279052734375,56.445343017578125,0.03076249291261246,0.013358354045007514
100,100,100,100,2019-06-28,58.217193603515625,56.117408752441406,55.54838562011719,0.03741770865325034,0.04804474430003802
101,101,101,101,2019-07-01,58.51374053955078,56.14146041870117,55.62051773071289,0.04225540452915233,0.05201718586737081
102,102,102,102,2019-07-02,56.57422256469727,55.69264602661133,56.26968383789063,0.015829316812577154,0.0054121279174768055
103,103,103,103,2019-07-03,57.48789596557617,56.02123641967773,55.46022033691406,0.026180420848106678,0.03656090106285603
104,104,104,104,2019-07-05,58.489688873291016,56.47003173828125,56.51011657714844,0.03576511421793005,0.035030405457402214
105,105,105,105,2019-07-08,57.60808563232422,57.19935989379883,55.492279052734375,0.00714563483375108,0.03812794528729291
106,106,106,106,2019-07-09,58.2252197265625,58.217193603515625,56.117408752441406,0.00013786516577107832,0.037560732417627696
107,107,107,107,2019-07-10,57.28753662109375,58.51374053955078,56.14146041870117,-0.020955828616497585,0.020414078897221133
108,108,108,108,2019-07-11,58.14507675170898,56.57422256469727,55.69264602661133,0.027766253176794597,0.04403509080760526
109,109,109,109,2019-07-12,58.37747573852539,57.48789596557617,56.02123641967773,0.015474209970771868,0.04205975214820534
110,110,110,110,2019-07-15,57.20738983154297,58.489688873291016,56.47003173828125,-0.021923505945226518,0.01305751157851498
111,111,111,111,2019-07-16,57.503902435302734,57.60808563232422,57.19935989379883,-0.0018084821926980243,0.005324229887700538
112,112,112,112,2019-07-17,55.45221328735352,58.2252197265625,58.217193603515625,-0.04762552124717745,-0.0474942219817881
113,113,113,113,2019-07-18,55.57242584228516,57.28753662109375,58.51374053955078,-0.02993863726681989,-0.05026707693174248
114,114,114,114,2019-07-19,56.63835144042969,58.14507675170898,56.57422256469727,-0.02591320530392116,0.0011335352537824583
115,115,115,115,2019-07-22,56.37386322021485,58.37747573852539,57.48789596557617,-0.03432167103772665,-0.019378561811140282
116,116,116,116,2019-07-23,57.10318374633789,57.20738983154297,58.489688873291016,-0.0018215493752106182,-0.023705120571880234
117,117,117,117,2019-07-24,58.00080871582031,57.503902435302734,57.60808563232422,0.008641261887863072,0.006817152126918247
118,118,118,118,2019-07-25,57.53596878051758,55.45221328735352,58.2252197265625,0.03757749906872121,-0.011837670158769464
119,119,119,119,2019-07-26,58.56182861328125,55.57242584228516,57.28753662109375,0.053792914843775685,0.022243791011923086
120,120,120,120,2019-07-29,57.77641677856445,56.63835144042969,58.14507675170898,0.020093546319612576,-0.006340347175372685
121,121,121,121,2019-07-30,58.69004440307617,56.37386322021485,58.37747573852539,0.041086082282733694,0.005354268244670113
122,122,122,122,2019-07-31,58.666015625,57.10318374633789,57.20738983154297,0.027368559441527385,0.0254971568839657
123,123,123,123,2019-08-01,54.82708358764648,58.00080871582031,57.503902435302734,-0.054718635799093085,-0.046550211973316546
124,124,124,124,2019-08-02,54.41031646728516,57.53596878051758,55.45221328735352,-0.05432518786910212,-0.018789093496940246
125,125,125,125,2019-08-05,51.63731384277344,58.56182861328125,55.57242584228516,-0.11824280311044455,-0.07081051330527832
126,126,126,126,2019-08-06,52.19832611083984,57.77641677856445,56.63835144042969,-0.09654615115892984,-0.07839255939960965
127,127,127,127,2019-08-07,50.25080871582031,58.69004440307617,56.37386322021485,-0.1437933089519613,-0.10861513039253445
128,128,128,128,2019-08-08,50.66756057739258,58.666015625,57.10318374633789,-0.13633881494073974,-0.11270165246010544
129,129,129,129,2019-08-09,50.194705963134766,54.82708358764648,58.00080871582031,-0.08449068090784728,-0.13458610190992648
130,130,130,130,2019-08-12,49.048641204833984,54.41031646728516,57.53596878051758,-0.09854151952369083,-0.14751342083176178
131,131,131,131,2019-08-13,49.59361267089844,51.63731384277344,58.56182861328125,-0.0395779915682235,-0.15314098201415982
132,132,132,132,2019-08-14,47.902565002441406,52.19832611083984,57.77641677856445,-0.0822969131093716,-0.17089761405533077
133,133,133,133,2019-08-15,47.5018424987793,50.25080871582031,58.69004440307617,-0.05470491495145957,-0.19063202316661487
134,134,134,134,2019-08-16,49.15282440185547,50.66756057739258,58.666015625,-0.029895581280717343,-0.16215846809767953
135,135,135,135,2019-08-19,49.745887756347656,50.194705963134766,54.82708358764648,-0.008941544694309855,-0.09267674840256701
136,136,136,136,2019-08-20,48.80017852783203,49.048641204833984,54.41031646728516,-0.005065638331637756,-0.10310798215677153
137,137,137,137,2019-08-21,49.31311798095703,49.59361267089844,51.63731384277344,-0.0056558632217975635,-0.04501000708311775
138,138,138,138,2019-08-22,49.337158203125,47.902565002441406,52.19832611083984,0.029948149970893567,-0.054813403434419095
139,139,139,139,2019-08-23,47.782344818115234,47.5018424987793,50.25080871582031,0.005905082931112471,-0.04912286907987495
140,140,140,140,2019-08-26,47.942630767822266,49.15282440185547,50.66756057739258,-0.024621039558970326,-0.05378056055033664
141,141,141,141,2019-08-27,47.12515258789063,49.745887756347656,50.194705963134766,-0.05268244847279091,-0.06115293069947558
142,142,142,142,2019-08-28,48.14299774169922,48.80017852783203,49.048641204833984,-0.013466770121711824,-0.01846419066641769
143,143,143,143,2019-08-29,49.31311798095703,49.31311798095703,49.59361267089844,0.0,-0.0056558632217975635
144,144,144,144,2019-08-30,49.40928268432617,49.337158203125,47.902565002441406,0.0014618693866441657,0.03145379964116679
145,145,145,145,2019-09-03,48.03079605102539,47.782344818115234,47.5018424987793,0.005199645054170032,0.011135432320539707
146,146,146,146,2019-09-04,48.511661529541016,47.942630767822266,49.15282440185547,0.011868993265606642,-0.013044273246081262
147,147,147,147,2019-09-05,49.99434661865234,47.12515258789063,49.745887756347656,0.06088455682791727,0.004994560827251027
148,148,148,148,2019-09-06,49.377227783203125,48.14299774169922,48.80017852783203,0.025636750917047202,0.011824736564067795
149,149,149,149,2019-09-09,50.6595458984375,49.31311798095703,49.31311798095703,0.027303646019714467,0.027303646019714467
150,150,150,150,2019-09-10,51.34878921508789,49.40928268432617,49.337158203125,0.039253889661850394,0.04077314310809799
151,151,151,151,2019-09-11,52.71125030517578,48.03079605102539,47.782344818115234,0.09744694318990921,0.1031532777602806
152,152,152,152,2019-09-12,52.43596649169922,48.511661529541016,47.942630767822266,0.08089405389193915,0.09372317813841691
153,153,153,153,2019-09-13,53.11610412597656,49.99434661865234,47.12515258789063,0.06244221033902919,0.12712853347079411
154,154,154,154,2019-09-16,53.844825744628906,49.377227783203125,48.14299774169922,0.0904789143092708,0.11843525061570959
155,155,155,155,2019-09-17,53.01893997192383,50.6595458984375,49.31311798095703,0.046573533805779777,0.07514880710641436
156,156,156,156,2019-09-18,54.184906005859375,51.34878921508789,49.40928268432617,0.05523239854578965,0.09665437468591609
157,157,157,157,2019-09-19,53.43998336791992,52.71125030517578,48.03079605102539,0.013825000517443398,0.11261914774737636
158,158,158,158,2019-09-20,53.41569137573242,52.43596649169922,48.511661529541016,0.01868421523589725,0.10108971104205766
159,159,159,159,2019-09-23,53.2861328125,53.11610412597656,49.99434661865234,0.003201076007385284,0.06584316860777872
160,160,160,160,2019-09-24,52.24162673950195,53.844825744628906,49.377227783203125,-0.029774430188157397,0.05801052600351175
161,161,161,161,2019-09-25,53.035133361816406,53.01893997192383,50.6595458984375,0.0003054265117550248,0.04689318510950513
162,162,162,162,2019-09-26,52.61408996582031,54.184906005859375,51.34878921508789,-0.02898991907209736,0.024641296709692062
163,163,163,163,2019-09-27,53.26995468139648,53.43998336791992,52.71125030517578,-0.0031816755134979058,0.010599338338324937
164,164,164,164,2019-09-30,53.431884765625,53.41569137573242,52.43596649169922,0.000303157919995245,0.01899303742372016
165,165,165,165,2019-10-01,51.86107635498047,53.2861328125,53.11610412597656,-0.026743476816640688,-0.02362800871124726
166,166,166,166,2019-10-02,51.19711685180664,52.24162673950195,53.844825744628906,-0.019993823946250044,-0.04917294941912553
167,167,167,167,2019-10-03,51.35095977783203,53.035133361816406,53.01893997192383,-0.03175580935178579,-0.03146008190610894
168,168,168,168,2019-10-04,51.74771118164063,52.61408996582031,54.184906005859375,-0.01646666861942314,-0.044979220300856326
169,169,169,169,2019-10-07,51.84487533569336,53.26995468139648,53.43998336791992,-0.02675202849761016,-0.02984858773710075
170,170,170,170,2019-10-08,50.46839904785156,53.431884765625,53.41569137573242,-0.055462870732944314,-0.055176526821477445
171,171,171,171,2019-10-09,50.67891311645508,51.86107635498047,53.2861328125,-0.02279480723526983,-0.04892867165307435
172,172,172,172,2019-10-10,51.70723342895508,51.19711685180664,52.24162673950195,0.009963775472454861,-0.010229262446431409
173,173,173,173,2019-10-11,52.92176818847656,51.35095977783203,53.035133361816406,0.030589660201884694,-0.0021375485674079986
174,174,174,174,2019-10-14,52.84080123901367,51.74771118164063,52.61408996582031,0.021123447441688148,0.004308946013142911
175,175,175,175,2019-10-15,54.24968719482422,51.84487533569336,53.26995468139648,0.04638475536028985,0.018391840565426643
176,176,176,176,2019-10-16,53.02702713012695,50.46839904785156,53.431884765625,0.050697627238966536,-0.007577079439999634
177,177,177,177,2019-10-17,52.298301696777344,50.67891311645508,51.86107635498047,0.031953893261307265,0.008430703188729405
178,178,178,178,2019-10-18,52.9946403503418,51.70723342895508,51.19711685180664,0.024898004321882716,0.03510985791911292
179,179,179,179,2019-10-21,53.04323196411133,52.92176818847656,51.35095977783203,0.002295157168637818,0.032955025448420994
180,180,180,180,2019-10-22,53.34281539916992,52.84080123901367,51.74771118164063,0.009500502422086665,0.0308246332273574
181,181,181,181,2019-10-23,53.25374603271485,54.24968719482422,51.84487533569336,-0.018358468290014196,0.027174734009853596
182,182,182,182,2019-10-24,52.3549919128418,53.02702713012695,50.46839904785156,-0.01267344698838202,0.037381666559334725
183,183,183,183,2019-10-25,53.108001708984375,52.298301696777344,50.67891311645508,0.01548233854517167,0.04793095279978665
184,184,184,184,2019-10-28,53.79624938964844,52.9946403503418,51.70723342895508,0.01512622850173706,0.040400845726229706
185,185,185,185,2019-10-29,54.233489990234375,53.04323196411133,52.92176818847656,0.02243939484924984,0.024786053955835774
186,186,186,186,2019-10-30,53.86101913452149,53.34281539916992,52.84080123901367,0.009714592892666074,0.019307388828059047
187,187,187,187,2019-10-31,52.97035598754883,53.25374603271485,54.24968719482422,-0.005321504425095824,-0.023582278044866678
188,188,188,188,2019-11-01,54.75169372558594,52.3549919128418,53.02702713012695,0.045777904363619504,0.03252429353104591
189,189,189,189,2019-11-04,56.75164413452149,53.108001708984375,52.298301696777344,0.06860816276807324,0.08515271611618247
190,190,190,190,2019-11-05,57.62610626220703,53.79624938964844,52.9946403503418,0.07119189378461654,0.08739498713921101
191,191,191,191,2019-11-06,56.962162017822266,54.233489990234375,53.04323196411133,0.050313413871746704,0.0738818112810784
192,192,192,192,2019-11-07,58.120025634765625,53.86101913452149,53.34281539916992,0.0790740050723322,0.08955676973266846
193,193,193,193,2019-11-08,58.1605110168457,52.97035598754883,53.25374603271485,0.0979822569158657,0.09213933947701114
194,194,194,194,2019-11-11,57.86091613769531,54.75169372558594,52.3549919128418,0.05678769368656833,0.10516521966080195
195,195,195,195,2019-11-12,57.82853317260742,56.75164413452149,53.108001708984375,0.018975468543842133,0.0888855033463718
196,196,196,196,2019-11-13,56.71116638183594,57.62610626220703,53.79624938964844,-0.015877176851199826,0.05418439064542646
197,197,197,197,2019-11-14,56.32249069213867,56.962162017822266,54.233489990234375,-0.0112297585453911,0.038518647836981446
198,198,198,198,2019-11-15,56.64637756347656,58.120025634765625,53.86101913452149,-0.02535525501226843,0.051713808496613334
199,199,199,199,2019-11-18,56.01482391357422,58.1605110168457,52.97035598754883,-0.03689250774722397,0.05747493799628267
200,200,200,200,2019-11-19,56.23343276977539,57.86091613769531,54.75169372558594,-0.02812750776442763,0.027062889627047726
201,201,201,201,2019-11-20,56.10387420654297,57.82853317260742,56.75164413452149,-0.029823667858160374,-0.011414117385622813
202,202,202,202,2019-11-21,55.91765213012695,56.71116638183594,57.62610626220703,-0.0139922047514639,-0.029647224893286528
203,203,203,203,2019-11-22,56.60589599609375,56.32249069213867,56.962162017822266,0.005031831875194959,-0.006254432927195519
204,204,204,204,2019-11-25,57.09171295166016,56.64637756347656,58.120025634765625,0.007861674609017433,-0.01769291516778615
205,205,205,205,2019-11-26,56.92976760864258,56.01482391357422,58.1605110168457,0.01633395646266833,-0.021161151899897312
206,206,206,206,2019-11-27,57.43989181518555,56.23343276977539,57.86091613769531,0.021454479763835632,-0.0072764890467310606
207,207,207,207,2019-11-29,57.0107421875,56.10387420654297,57.82853317260742,0.01616408837682859,-0.014141651884312378
208,208,208,208,2019-12-02,56.75973129272461,55.91765213012695,56.71116638183594,0.015059272528789913,0.0008563553526952372
209,209,209,209,2019-12-03,55.82858657836914,56.60589599609375,56.32249069213867,-0.013731951487496064,-0.008769216483504483
210,210,210,210,2019-12-04,56.77592468261719,57.09171295166016,56.64637756347656,-0.005531245301929499,0.0022869444563415886
211,211,211,211,2019-12-05,57.13219451904297,56.92976760864258,56.01482391357422,0.0035557304886952856,0.019947766098359132
212,212,212,212,2019-12-06,57.78805541992188,57.43989181518555,56.23343276977539,0.006061355509800803,0.0276458785027629
213,213,213,213,2019-12-09,57.286041259765625,57.0107421875,56.10387420654297,0.004828898233953938,0.02107104134859883
214,214,214,214,2019-12-10,56.60589599609375,56.75973129272461,55.91765213012695,-0.0027102893746534518,0.012308168167811662
215,215,215,215,2019-12-11,56.5168342590332,55.82858657836914,56.60589599609375,0.012327872203927948,-0.0015733650266165355
216,216,216,216,2019-12-12,59.00216674804688,56.77592468261719,57.09171295166016,0.03921102259231524,0.033462891505888326
217,217,217,217,2019-12-13,58.80594253540039,57.13219451904297,56.92976760864258,0.029296056810832694,0.032955956181928814
218,218,218,218,2019-12-16,58.74054718017578,57.78805541992188,57.43989181518555,0.016482502367185292,0.02264376418352465
219,219,219,219,2019-12-17,59.4845085144043,57.286041259765625,57.0107421875,0.038377014824076294,0.04339123175713877
220,220,220,220,2019-12-18,58.985801696777344,56.60589599609375,56.75973129272461,0.0420434242547425,0.0392191850340573
221,221,221,221,2019-12-19,58.50347137451172,56.5168342590332,55.82858657836914,0.03515124549215143,0.04791245775831565
222,222,222,222,2019-12-20,58.70783233642578,59.00216674804688,56.77592468261719,-0.004988535639343206,0.0340268813693152
223,223,223,223,2019-12-23,58.6015625,58.80594253540039,57.13219451904297,-0.0034754996959254214,0.02571873867836927
224,224,224,224,2019-12-24,58.69149017333984,58.74054718017578,57.78805541992188,-0.0008351472567231788,0.01563358979382623
225,225,225,225,2019-12-26,58.72419738769531,59.4845085144043,57.286041259765625,-0.012781666112696821,0.02510482652149615
226,226,226,226,2019-12-27,58.24185180664063,58.985801696777344,56.60589599609375,-0.012612355325118174,0.028900802323838848
227,227,227,227,2019-12-30,58.372657775878906,58.50347137451172,56.5168342590332,-0.0022359972076768653,0.03283665019770776
228,228,228,228,2019-12-31,58.65878677368164,58.70783233642578,59.00216674804688,-0.000835417708204278,-0.0058197858365364175
229,229,229,229,2020-01-02,58.65878677368164,58.6015625,58.80594253540039,0.0009764974045127772,-0.002502396107845084
230,230,230,230,2020-01-03,57.76768493652344,58.69149017333984,58.74054718017578,-0.0157400201304827,-0.016562022152573186
231,231,231,231,2020-01-06,56.92559051513672,58.72419738769531,59.4845085144043,-0.030628036696427663,-0.04301822547038325
232,232,232,232,2020-01-07,56.54953002929688,58.24185180664063,58.985801696777344,-0.029056798931499483,-0.04130267958388312
233,233,233,233,2020-01-08,56.96648025512695,58.372657775878906,58.50347137451172,-0.024089660713256467,-0.02627179350684461
234,234,234,234,2020-01-09,57.089111328125,58.65878677368164,58.70783233642578,-0.026759425686944227,-0.02757248809706825
235,235,235,235,2020-01-10,55.93637466430664,58.65878677368164,58.6015625,-0.04641098561889212,-0.04547980842137711
236,236,236,236,2020-01-13,56.20616912841797,57.76768493652344,58.69149017333984,-0.027030957010330314,-0.04234550933332415
237,237,237,237,2020-01-14,56.369659423828125,56.92559051513672,58.72419738769531,-0.00976592576867108,-0.0400948513322813
238,238,238,238,2020-01-15,54.75910949707031,56.54953002929688,58.24185180664063,-0.03166110366079078,-0.05979793226926933
239,239,239,239,2020-01-16,55.78921508789063,56.96648025512695,58.372657775878906,-0.020665927787075544,-0.04425775331161674
240,240,240,240,2020-01-17,56.181636810302734,57.089111328125,58.65878677368164,-0.015895754842048082,-0.04222981925855862
241,241,241,241,2020-01-21,54.21135711669922,55.93637466430664,58.65878677368164,-0.030838922936279767,-0.07581864374627412
242,242,242,242,2020-01-22,54.28493118286133,56.20616912841797,57.76768493652344,-0.03418197637997811,-0.0602889618562531
