,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HSY,HSY_6m,HSY_12m,HSY_6m_ret,HSY_12m_ret
41,41,41,41,2019-04-04,104.49857330322266,102.9617156982422,99.42415618896484,0.014926495683935892,0.05103807071405675
42,42,42,42,2019-04-05,105.37161254882812,103.9711456298828,99.85157012939452,0.013469765197458905,0.05528247990773072
43,43,43,43,2019-04-08,105.73536682128906,104.42584228515624,101.3975601196289,0.01254023436609586,0.04278018816766793
44,44,44,44,2019-04-09,105.50802612304688,103.52554321289062,101.8522491455078,0.01914969821582546,0.035892943044550485
45,45,45,45,2019-04-10,105.7717514038086,104.35308837890624,102.23419189453124,0.013594835063732713,0.03460250864922809
46,46,46,46,2019-04-11,105.41707611083984,104.4531021118164,102.98899841308594,0.009228773291878989,0.023576088078990365
47,47,47,47,2019-04-12,105.58985900878906,104.49857330322266,102.9617156982422,0.010443067987156551,0.025525442080329697
48,48,48,48,2019-04-15,106.16276550292967,105.37161254882812,103.9711456298828,0.0075082172035181305,0.021079116323759806
49,49,49,49,2019-04-16,106.24462127685548,105.73536682128906,104.42584228515624,0.004816311428011977,0.017416943468195223
50,50,50,50,2019-04-17,106.17186737060548,105.50802612304688,103.52554321289062,0.0062918554346227396,0.02556204078323887
51,51,51,51,2019-04-18,106.36284637451172,105.7717514038086,104.35308837890624,0.005588401088741257,0.01925920954354554
52,52,52,52,2019-04-22,106.43560028076172,105.41707611083984,104.4531021118164,0.009661851831775037,0.01897979216378909
53,53,53,53,2019-04-23,106.27191925048828,105.58985900878906,104.49857330322266,0.00645952412572548,0.01697004936249158
54,54,54,54,2019-04-24,106.462890625,106.16276550292967,105.37161254882812,0.002827028107722507,0.010356471252313648
55,55,55,55,2019-04-25,111.34634399414062,106.24462127685548,105.73536682128906,0.048018644670876354,0.05306622884597423
56,56,56,56,2019-04-26,113.8289794921875,106.17186737060548,105.50802612304688,0.07211997218485355,0.07886559605841237
57,57,57,57,2019-04-29,113.04691314697266,106.36284637451172,105.7717514038086,0.06284212016032198,0.06878170822178609
58,58,58,58,2019-04-30,113.53797912597656,106.43560028076172,105.41707611083984,0.06672935396126678,0.07703593492384542
59,59,59,59,2019-05-01,111.78285217285156,106.27191925048828,105.58985900878906,0.051856905956254806,0.05865140101709021
60,60,60,60,2019-05-02,111.43727111816406,106.462890625,106.16276550292967,0.04672407882184593,0.049683197213705066
61,61,61,61,2019-05-03,110.7916030883789,111.34634399414062,106.24462127685548,-0.004982120524683831,0.042797289471010025
62,62,62,62,2019-05-06,112.43760681152344,113.8289794921875,106.17186737060548,-0.012223360754627155,0.05901506299259718
63,63,63,63,2019-05-07,113.04691314697266,113.04691314697266,106.36284637451172,0.0,0.06284212016032198
64,64,64,64,2019-05-08,113.5470733642578,113.53797912597656,106.43560028076172,8.009864497537933e-05,0.06681479753707453
65,65,65,65,2019-05-09,114.12907409667967,111.78285217285156,106.27191925048828,0.020989104126633906,0.0739344400816897
66,66,66,66,2019-05-10,115.38404846191406,111.43727111816406,106.462890625,0.03541703152049536,0.08379593851474065
67,67,67,67,2019-05-13,115.55683135986328,110.7916030883789,111.34634399414062,0.04301073491718621,0.03781432972728971
68,68,68,68,2019-05-14,115.5477294921875,112.43760681152344,113.8289794921875,0.027660875830250342,0.015099406211561028
69,69,69,69,2019-05-15,116.16613006591795,113.04691314697266,113.04691314697266,0.027592234339826716,0.027592234339826716
70,70,70,70,2019-05-16,116.8481674194336,113.5470733642578,113.53797912597656,0.02907247150779413,0.029154898818343433
71,71,71,71,2019-05-17,117.22101593017578,114.12907409667967,111.78285217285156,0.02709162286620237,0.048649355886134504
72,72,72,72,2019-05-20,117.58480072021484,115.38404846191406,111.43727111816406,0.01907327995192687,0.05516583042967871
73,73,73,73,2019-05-21,118.50325775146484,115.55683135986328,110.7916030883789,0.02549763918695458,0.06960504630422504
74,74,74,74,2019-05-22,119.53089904785156,115.5477294921875,112.43760681152344,0.03447207117932494,0.06308647469007811
75,75,75,75,2019-05-23,119.07550048828124,116.16613006591795,113.04691314697266,0.025044911289653582,0.05332819069080452
76,76,76,76,2019-05-24,119.0480728149414,116.8481674194336,113.5470733642578,0.018827042341289957,0.048446862501127175
77,77,77,77,2019-05-28,117.31982421875,117.22101593017578,114.12907409667967,0.0008429229843314179,0.027957382002130382
78,78,78,78,2019-05-29,117.8501968383789,117.58480072021484,115.38404846191406,0.002257061427484608,0.021373390943886683
79,79,79,79,2019-05-30,119.6150131225586,118.50325775146484,115.55683135986328,0.009381643949615492,0.03511849290897784
80,80,80,80,2019-05-31,120.6666030883789,119.53089904785156,115.5477294921875,0.00950134274546599,0.0443009448882119
81,81,81,81,2019-06-03,121.00492095947266,119.07550048828124,116.16613006591795,0.016203337070007207,0.041654059499175444
82,82,82,82,2019-06-04,121.73646545410156,119.0480728149414,116.8481674194336,0.022582412092795767,0.04183461446272507
83,83,83,83,2019-06-05,124.3699722290039,117.31982421875,117.22101593017578,0.06009340754814363,0.060986984646904
84,84,84,84,2019-06-06,125.49474334716795,117.8501968383789,117.58480072021484,0.06486664183745794,0.06727011126016436
85,85,85,85,2019-06-07,126.19883728027344,119.6150131225586,118.50325775146484,0.05504178769741053,0.06493981410155336
86,86,86,86,2019-06-10,125.03754425048828,120.6666030883789,119.53089904785156,0.03622328838500577,0.04606880100878574
87,87,87,87,2019-06-11,125.11065673828124,121.00492095947266,119.07550048828124,0.03393032073615987,0.05068344222994847
88,88,88,88,2019-06-12,126.390869140625,121.73646545410156,119.0480728149414,0.03823343867559803,0.06167925403629071
89,89,89,89,2019-06-13,125.85133361816406,124.3699722290039,117.31982421875,0.011910924820603075,0.07272010042826649
90,90,90,90,2019-06-14,126.4822998046875,125.49474334716795,117.8501968383789,0.007869305368333857,0.07324640261862903
91,91,91,91,2019-06-17,125.91534423828124,126.19883728027344,119.6150131225586,-0.002246399793387921,0.05267174204351144
92,92,92,92,2019-06-18,126.41825103759766,125.03754425048828,120.6666030883789,0.011042337686538284,0.0476656158540083
93,93,93,93,2019-06-19,126.09825134277344,125.11065673828124,121.00492095947266,0.007893768846231497,0.0420919276911611
94,94,94,94,2019-06-20,125.86052703857422,126.390869140625,121.73646545410156,-0.004196047591544905,0.03387696175578192
95,95,95,95,2019-06-21,125.39414978027344,125.85133361816406,124.3699722290039,-0.003632729385909639,0.008234926268084308
96,96,96,96,2019-06-24,125.68677520751952,126.4822998046875,125.49474334716795,-0.006289612051618487,0.0015301984388327305
97,97,97,97,2019-06-25,125.4581527709961,125.91534423828124,126.19883728027344,-0.003630943234527173,-0.005869186477783228
98,98,98,98,2019-06-26,122.66915893554688,126.41825103759766,125.03754425048828,-0.029656256681923066,-0.01894139339618517
99,99,99,99,2019-06-27,123.33670806884766,126.09825134277344,125.11065673828124,-0.021899933143553763,-0.01417903730730552
100,100,100,100,2019-06-28,122.55941009521484,125.86052703857422,126.390869140625,-0.026228373748567235,-0.03031436583561431
101,101,101,101,2019-07-01,122.76060485839844,125.39414978027344,125.85133361816406,-0.02100213547832752,-0.024558569789518203
102,102,102,102,2019-07-02,124.44313049316406,125.68677520751952,126.4822998046875,-0.009894793722745265,-0.016122171360516857
103,103,103,103,2019-07-03,126.1896743774414,125.4581527709961,125.91534423828124,0.005830801668031738,0.002178687123636225
104,104,104,104,2019-07-05,126.42742919921876,122.66915893554688,126.41825103759766,0.030637450328053317,7.260155512178734e-05
105,105,105,105,2019-07-08,126.7292022705078,123.33670806884766,126.09825134277344,0.027505957105377066,0.005003645340166063
106,106,106,106,2019-07-09,126.75662994384766,122.55941009521484,125.86052703857422,0.03424641033578779,0.007119808937386729
107,107,107,107,2019-07-10,126.71092224121094,122.76060485839844,125.39414978027344,0.03217903159868829,0.010501067739163705
108,108,108,108,2019-07-11,125.3575439453125,124.44313049316406,125.68677520751952,0.007348042825061185,-0.0026194582657039778
109,109,109,109,2019-07-12,125.43071746826172,126.1896743774414,125.4581527709961,-0.006014413722232104,-0.00021868090776411275
110,110,110,110,2019-07-15,126.5280303955078,126.42742919921876,122.66915893554688,0.0007957228658863613,0.031457552113717924
111,111,111,111,2019-07-16,128.4116973876953,126.7292022705078,123.33670806884766,0.013276301649845168,0.04114743613892102
112,112,112,112,2019-07-17,133.23983764648438,126.75662994384766,122.55941009521484,0.05114689232041547,0.08714490011800846
113,113,113,113,2019-07-18,134.8766326904297,126.71092224121094,122.76060485839844,0.06444361941959698,0.09869638428392236
114,114,114,114,2019-07-19,132.75518798828125,125.3575439453125,124.44313049316406,0.0590123562583198,0.06679402440437476
115,115,115,115,2019-07-22,134.47430419921875,125.43071746826172,126.1896743774414,0.07210025513284157,0.06565220064676192
116,116,116,116,2019-07-23,134.68460083007812,126.5280303955078,126.42742919921876,0.06446453334548963,0.0653115521145975
117,117,117,117,2019-07-24,134.1999969482422,128.4116973876953,126.7292022705078,0.04507610816070029,0.05895085381968812
118,118,118,118,2019-07-25,136.9066619873047,133.23983764648438,126.75662994384766,0.027520480402784875,0.08007495977096757
119,119,119,119,2019-07-26,139.88763427734375,134.8766326904297,126.71092224121094,0.037152481396947046,0.10399034118818262
120,120,120,120,2019-07-29,139.18356323242188,132.75518798828125,125.3575439453125,0.0484227798668635,0.11029267846170465
121,121,121,121,2019-07-30,139.22927856445312,134.47430419921875,125.43071746826172,0.03535972462211112,0.1100094249216339
122,122,122,122,2019-07-31,138.75379943847656,134.68460083007812,126.5280303955078,0.03021279777583663,0.09662498503100725
123,123,123,123,2019-08-01,138.70803833007812,134.1999969482422,128.4116973876953,0.0335919633707189,0.08018226650564797
124,124,124,124,2019-08-02,139.0921173095703,136.9066619873047,133.23983764648438,0.01596310428245107,0.0439228969838088
125,125,125,125,2019-08-05,136.35801696777344,139.88763427734375,134.8766326904297,-0.025231803567228983,0.010983253717075314
126,126,126,126,2019-08-06,137.5010223388672,139.18356323242188,132.75518798828125,-0.012088646493013111,0.03574876750583078
127,127,127,127,2019-08-07,139.54931640625,139.22927856445312,134.47430419921875,0.002298638943594833,0.037739642805757256
128,128,128,128,2019-08-08,141.3416290283203,138.75379943847656,134.68460083007812,0.018650513357590492,0.04942679532191563
129,129,129,129,2019-08-09,142.1737060546875,138.70803833007812,134.1999969482422,0.024985341630758606,0.05941661168234291
130,130,130,130,2019-08-12,142.54861450195312,139.0921173095703,136.9066619873047,0.024850417545157155,0.04121021163434402
131,131,131,131,2019-08-13,142.06396484375,136.35801696777344,139.88763427734375,0.04184534215780733,0.015557705137049016
132,132,132,132,2019-08-14,139.37559509277344,137.5010223388672,139.18356323242188,0.013633155026923527,0.0013797021422055078
133,133,133,133,2019-08-15,142.1920166015625,139.54931640625,139.22927856445312,0.01893739262483507,0.021279561796607505
134,134,134,134,2019-08-16,142.13711547851562,141.3416290283203,138.75379943847656,0.005628111517208545,0.024383592043828894
135,135,135,135,2019-08-19,144.2677459716797,142.1737060546875,138.70803833007812,0.0147287425720386,0.040082086867751165
136,136,136,136,2019-08-20,143.088134765625,142.54861450195312,139.0921173095703,0.0037848159068882836,0.028729287707663254
137,137,137,137,2019-08-21,145.16384887695312,142.06396484375,136.35801696777344,0.021820340130676685,0.06457876188725176
138,138,138,138,2019-08-22,145.53416442871094,139.37559509277344,137.5010223388672,0.04418685589710414,0.05842241718062513
139,139,139,139,2019-08-23,144.2936553955078,142.1920166015625,139.54931640625,0.014780286855585745,0.03399757957571281
140,140,140,140,2019-08-26,146.14981079101562,142.13711547851562,141.3416290283203,0.028231157632480075,0.0340181572531042
141,141,141,141,2019-08-27,146.4530487060547,144.2677459716797,142.1737060546875,0.015147548883199358,0.030099395803335982
142,142,142,142,2019-08-28,147.46385192871094,143.088134765625,142.54861450195312,0.030580573087022556,0.03448113083337234
143,143,143,143,2019-08-29,145.17578125,145.16384887695312,142.06396484375,8.219934328823619e-05,0.021904333091594008
144,144,144,144,2019-08-30,145.62608337402344,145.53416442871094,139.37559509277344,0.0006315970251611347,0.044846361209001095
145,145,145,145,2019-09-03,146.95843505859375,144.2936553955078,142.1920166015625,0.018467753525141406,0.033520999075407065
146,146,146,146,2019-09-04,148.30921936035156,146.14981079101562,142.13711547851562,0.014775308689408684,0.04342359039056798
147,147,147,147,2019-09-05,147.2984161376953,146.4530487060547,144.2677459716797,0.005772276091960071,0.021007260809429606
148,148,148,148,2019-09-06,146.0854949951172,147.46385192871094,143.088134765625,-0.009347083475481854,0.020947650442168397
149,149,149,149,2019-09-09,143.48500061035156,145.17578125,145.16384887695312,-0.011646437340239513,-0.011565195326452282
150,150,150,150,2019-09-10,140.16783142089844,145.62608337402344,145.53416442871094,-0.0374812796352294,-0.036873355674785
151,151,151,151,2019-09-11,138.8905487060547,146.95843505859375,144.2936553955078,-0.054899103609277855,-0.03744521319834371
152,152,152,152,2019-09-12,138.99163818359375,148.30921936035156,146.14981079101562,-0.06282536727618127,-0.048978322781803474
153,153,153,153,2019-09-13,136.51983642578125,147.2984161376953,146.4530487060547,-0.07317512295473827,-0.06782523387553607
154,154,154,154,2019-09-16,136.03280639648438,146.0854949951172,147.46385192871094,-0.06881373540178526,-0.07751761114820677
155,155,155,155,2019-09-17,140.30567932128906,143.48500061035156,145.17578125,-0.022157865111603336,-0.03354624226422709
156,156,156,156,2019-09-18,140.63645935058594,140.16783142089844,145.62608337402344,0.003343334379486196,-0.03426325770653493
157,157,157,157,2019-09-19,141.0040283203125,138.8905487060547,146.95843505859375,0.015216871370641316,-0.04051762483662247
158,158,158,158,2019-09-20,141.4542694091797,138.99163818359375,148.30921936035156,0.01771783725818854,-0.04622065965107802
159,159,159,159,2019-09-23,140.8753662109375,136.51983642578125,147.2984161376953,0.031904006766988235,-0.043605695805673195
160,160,160,160,2019-09-24,143.0347900390625,136.03280639648438,146.0854949951172,0.05147275740360735,-0.020883010706549965
161,161,161,161,2019-09-25,140.93052673339844,140.30567932128906,143.48500061035156,0.004453471984398494,-0.017803072558713384
162,162,162,162,2019-09-26,141.7667236328125,140.63645935058594,140.16783142089844,0.008036779988957132,0.011406984011280707
163,163,163,163,2019-09-27,141.30723571777344,141.0040283203125,138.8905487060547,0.0021503456395739473,0.017399938543214866
164,164,164,164,2019-09-30,142.41915893554688,141.4542694091797,138.99163818359375,0.0068212117626234026,0.024659906140725774
165,165,165,165,2019-10-01,142.32720947265625,140.8753662109375,136.51983642578125,0.010305870364481384,0.04253867568931757
166,166,166,166,2019-10-02,141.09588623046875,143.0347900390625,136.03280639648438,-0.01355547002281221,0.037219549960819
167,167,167,167,2019-10-03,142.86936950683594,140.93052673339844,140.30567932128906,0.013757436507033427,0.018272176849493116
168,168,168,168,2019-10-04,144.7346954345703,141.7667236328125,140.63645935058594,0.020935602697887745,0.029140637519663892
169,169,169,169,2019-10-07,144.90933227539062,141.30723571777344,141.0040283203125,0.02549123927957586,0.027696399894381996
170,170,170,170,2019-10-08,143.60447692871094,142.41915893554688,141.4542694091797,0.008322742544073725,0.015200725496036016
171,171,171,171,2019-10-09,143.7790985107422,142.32720947265625,140.8753662109375,0.010201064458900122,0.020612065671274493
172,172,172,172,2019-10-10,143.6228485107422,141.09588623046875,143.0347900390625,0.01790953902189507,0.004111296779749196
173,173,173,173,2019-10-11,142.71316528320312,142.86936950683594,140.93052673339844,-0.0010933359905765938,0.012649059015985564
174,174,174,174,2019-10-14,142.77749633789062,144.7346954345703,141.7667236328125,-0.013522667048167958,0.007129830464983611
175,175,175,175,2019-10-15,140.16783142089844,144.90933227539062,141.30723571777344,-0.032720465825356815,-0.00806331176947428
176,176,176,176,2019-10-16,139.23971557617188,143.60447692871094,142.41915893554688,-0.03039432645756468,-0.02232454806739792
177,177,177,177,2019-10-17,140.34242248535156,143.7790985107422,142.32720947265625,-0.023902473036676142,-0.01394523924595037
178,178,178,178,2019-10-18,140.6548614501953,143.6228485107422,141.09588623046875,-0.02066514549267473,-0.0031257097003739576
179,179,179,179,2019-10-21,141.1234893798828,142.71316528320312,142.86936950683594,-0.011138957643926695,-0.012220115011213672
180,180,180,180,2019-10-22,137.60414123535156,142.77749633789062,144.7346954345703,-0.0362336869270774,-0.049266377891002855
181,181,181,181,2019-10-23,137.56736755371094,140.16783142089844,144.90933227539062,-0.018552501246728914,-0.05066592058906716
182,182,182,182,2019-10-24,134.498291015625,139.23971557617188,143.60447692871094,-0.034052242500833385,-0.06341157398321562
183,183,183,183,2019-10-25,131.6864471435547,140.34242248535156,143.7790985107422,-0.061677539752460486,-0.08410576705823491
184,184,184,184,2019-10-28,129.70164489746094,140.6548614501953,143.6228485107422,-0.07787300374692574,-0.09692889228721868
185,185,185,185,2019-10-29,131.99887084960938,141.1234893798828,142.71316528320312,-0.06465697929074987,-0.07507572558097264
186,186,186,186,2019-10-30,134.13067626953125,137.60414123535156,142.77749633789062,-0.025242444992113033,-0.060561505070072186
187,187,187,187,2019-10-31,134.9576873779297,137.56736755371094,140.16783142089844,-0.018970197817897105,-0.03717075444595874
188,188,188,188,2019-11-01,131.4658966064453,134.498291015625,139.23971557617188,-0.022545969813307143,-0.05583047148264142
189,189,189,189,2019-11-04,129.13194274902344,131.6864471435547,140.34242248535156,-0.019398384951084036,-0.07987948004459045
190,190,190,190,2019-11-05,128.911376953125,129.70164489746094,140.6548614501953,-0.006092967787422521,-0.08349149383100829
191,191,191,191,2019-11-06,129.39842224121094,131.99887084960938,141.1234893798828,-0.01970053676717598,-0.08308373886015386
192,192,192,192,2019-11-07,129.8578643798828,134.13067626953125,137.60414123535156,-0.0318555904472021,-0.05629392244976039
193,193,193,193,2019-11-08,129.5362548828125,134.9576873779297,137.56736755371094,-0.04017135000198424,-0.05837948936373172
194,194,194,194,2019-11-11,130.23458862304688,131.4658966064453,134.498291015625,-0.00936598779746256,-0.03170079233261636
195,195,195,195,2019-11-12,131.26376342773438,129.13194274902344,131.6864471435547,0.016508856239035197,-0.0032097738604758286
196,196,196,196,2019-11-13,133.95611572265625,128.911376953125,129.70164489746094,0.03913338674030009,0.03280198048805616
197,197,197,197,2019-11-14,134.44313049316406,129.39842224121094,131.99887084960938,0.038985855967774485,0.018517276911705682
198,198,198,198,2019-11-15,133.92855834960938,129.8578643798828,134.13067626953125,0.03134730414030429,-0.0015068731892152742
199,199,199,199,2019-11-18,134.79226684570312,129.5362548828125,134.9576873779297,0.040575605398238235,-0.0012257214497409796
200,200,200,200,2019-11-19,135.5917510986328,130.23458862304688,131.4658966064453,0.04113471338318431,0.03138345836212264
201,201,201,201,2019-11-20,137.0252227783203,131.26376342773438,129.13194274902344,0.043892230423195455,0.06112569718429772
202,202,202,202,2019-11-21,135.3653564453125,133.95611572265625,128.911376953125,0.010520167108860834,0.05006524361720466
203,203,203,203,2019-11-22,135.63320922851562,134.44313049316406,129.39842224121094,0.008851911815695779,0.048182867142556374
204,204,204,204,2019-11-25,134.93125915527344,133.92855834960938,129.8578643798828,0.007486833413427707,0.039068829597790566
205,205,205,205,2019-11-26,138.17337036132812,134.79226684570312,129.5362548828125,0.025083809292230086,0.06667720543819455
206,206,206,206,2019-11-27,137.22195434570312,135.5917510986328,130.23458862304688,0.012022879222825855,0.05365215029688164
207,207,207,207,2019-11-29,136.85247802734375,137.0252227783203,131.26376342773438,-0.0012606784902370327,0.042576217942175365
208,208,208,208,2019-12-02,137.5914306640625,135.3653564453125,133.95611572265625,0.016444933010975715,0.027138103563205895
209,209,209,209,2019-12-03,137.4436492919922,135.63320922851562,134.44313049316406,0.013348058884504521,0.022318126540356698
210,210,210,210,2019-12-04,138.69984436035156,134.93125915527344,133.92855834960938,0.02792966751122794,0.035625605692604756
211,211,211,211,2019-12-05,138.52435302734375,138.17337036132812,134.79226684570312,0.002540161429787746,0.02768768764689411
212,212,212,212,2019-12-06,137.8592987060547,137.22195434570312,135.5917510986328,0.004644623838732764,0.01672334481300708
213,213,213,213,2019-12-09,138.12718200683594,136.85247802734375,137.0252227783203,0.009314438422061366,0.008042017419656933
214,214,214,214,2019-12-10,137.9978485107422,137.5914306640625,135.3653564453125,0.0029538020261739018,0.019447310113597682
215,215,215,215,2019-12-11,138.33961486816406,137.4436492919922,135.63320922851562,0.006518784831363478,0.01995385683965245
216,216,216,216,2019-12-12,135.61477661132812,138.69984436035156,134.93125915527344,-0.022242762875841593,0.005065671663732951
217,217,217,217,2019-12-13,135.91957092285156,138.52435302734375,138.17337036132812,-0.018803784660001432,-0.01631138787874098
218,218,218,218,2019-12-16,135.57778930664062,137.8592987060547,137.22195434570312,-0.016549550308381678,-0.011981792905531363
219,219,219,219,2019-12-17,133.6658172607422,138.12718200683594,136.85247802734375,-0.032298963037361905,-0.02328537131760855
220,220,220,220,2019-12-18,134.69110107421875,137.9978485107422,137.5914306640625,-0.02396231153028472,-0.0210792894284606
221,221,221,221,2019-12-19,135.47621154785156,138.33961486816406,137.4436492919922,-0.020698361225317097,-0.014314504557143226
222,222,222,222,2019-12-20,136.18743896484375,135.61477661132812,138.69984436035156,0.004222713540699807,-0.01811397415112026
223,223,223,223,2019-12-23,135.1436767578125,135.91957092285156,138.52435302734375,-0.005708480094301249,-0.024404923723873484
224,224,224,224,2019-12-24,134.94046020507812,135.57778930664062,137.8592987060547,-0.004700837097446953,-0.0211725906657928
225,225,225,225,2019-12-26,135.12521362304688,133.6658172607422,138.12718200683594,0.010918246655821084,-0.021733364426709922
226,226,226,226,2019-12-27,136.3537139892578,134.69110107421875,137.9978485107422,0.012343895786574022,-0.011914204020045949
227,227,227,227,2019-12-30,135.61477661132812,135.47621154785156,138.33961486816406,0.0010227999579661695,-0.019696731550342017
228,228,228,228,2019-12-31,135.76254272460938,136.18743896484375,135.61477661132812,-0.003119937076899282,0.0010896018632597926
229,229,229,229,2020-01-02,132.97303771972656,135.1436767578125,135.91957092285156,-0.016061713652913867,-0.021678505774547108
230,230,230,230,2020-01-03,134.17381286621094,134.94046020507812,135.57778930664062,-0.005681374864900168,-0.01035550474461766
231,231,231,231,2020-01-06,133.53646850585938,135.12521362304688,133.6658172607422,-0.011757577098968075,-0.000967702569988349
232,232,232,232,2020-01-07,133.79510498046875,136.3537139892578,134.69110107421875,-0.018764498112538663,-0.0066522293351531925
233,233,233,233,2020-01-08,134.89427185058594,135.61477661132812,135.47621154785156,-0.005312877982368791,-0.004295512035779603
234,234,234,234,2020-01-09,135.3838653564453,135.76254272460938,136.18743896484375,-0.0027892624914384045,-0.005900497244873515
235,235,235,235,2020-01-10,136.82479858398438,132.97303771972656,135.1436767578125,0.028966480200116607,0.01243951523669562
236,236,236,236,2020-01-13,138.2657470703125,134.17381286621094,134.94046020507812,0.030497264083728215,0.024642622829214478
237,237,237,237,2020-01-14,137.47132873535156,133.53646850585938,135.12521362304688,0.0294665590120764,0.017362526573682535
238,238,238,238,2020-01-15,137.17578125,133.79510498046875,136.3537139892578,0.02526756318943635,0.006028931935120996
239,239,239,239,2020-01-16,137.60067749023438,134.89427185058594,135.61477661132812,0.020063162078862495,0.01464369096442808
240,240,240,240,2020-01-17,139.33721923828125,135.3838653564453,135.76254272460938,0.029201071127843425,0.026330359183998286
241,241,241,241,2020-01-21,141.1660919189453,136.82479858398438,132.97303771972656,0.03172884871667625,0.06161440198491697
242,242,242,242,2020-01-22,140.8058319091797,138.2657470703125,134.17381286621094,0.01837103471169521,0.04942856509251725
243,243,243,243,2020-01-23,142.0897674560547,137.47132873535156,133.53646850585938,0.0335956505490258,0.06405215778055418
244,244,244,244,2020-01-24,142.87486267089844,137.17578125,133.79510498046875,0.041545828053364486,0.06786315307839663
