,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ODFL,ODFL_6m,ODFL_12m,ODFL_6m_ret,ODFL_12m_ret
46,46,46,46,2019-04-11,100.34490203857422,98.15193939208984,94.55160522460938,0.022342529959842095,0.06127126874475319
47,47,47,47,2019-04-12,100.63947296142578,99.57245635986328,94.19155883789062,0.010715981513062411,0.06845532872677484
48,48,48,48,2019-04-15,99.80809783935548,99.33677673339844,95.23893737792967,0.004744678873787045,0.04797576062083042
49,49,49,49,2019-04-16,101.3529815673828,99.9521255493164,94.51886749267578,0.014015269914147144,0.07230423148305909
50,50,50,50,2019-04-17,102.82582092285156,98.61670684814452,97.7133560180664,0.0426815517292467,0.05232104507637536
51,51,51,51,2019-04-18,101.61480712890624,98.39412689208984,97.2682113647461,0.03273244388202712,0.044686703941340555
52,52,52,52,2019-04-22,102.03376770019533,100.34490203857422,98.15193939208984,0.01683060750781218,0.03954917582014006
53,53,53,53,2019-04-23,101.346435546875,100.63947296142578,99.57245635986328,0.007024704766887879,0.017815962886367
54,54,54,54,2019-04-24,104.0434112548828,99.80809783935548,99.33677673339844,0.04243456700621828,0.047380584273597925
55,55,55,55,2019-04-25,99.6640853881836,101.3529815673828,99.9521255493164,-0.01666350760560875,-0.002881781248270654
56,56,56,56,2019-04-26,100.72455596923828,102.82582092285156,98.61670684814452,-0.020435187725754478,0.02137415848147861
57,57,57,57,2019-04-29,98.05374908447266,101.61480712890624,98.39412689208984,-0.03504467650975418,-0.003459330534946292
58,58,58,58,2019-04-30,97.71987915039062,102.03376770019533,100.34490203857422,-0.042279028276993036,-0.026160002499922674
59,59,59,59,2019-05-01,97.51043701171876,101.346435546875,100.63947296142578,-0.03785035472098075,-0.03109153752132976
60,60,60,60,2019-05-02,98.22395324707033,104.0434112548828,99.80809783935548,-0.05593297968245314,-0.01587190445042741
61,61,61,61,2019-05-03,100.34490203857422,99.6640853881836,101.3529815673828,0.006831113211332784,-0.009946224701227746
62,62,62,62,2019-05-06,100.61328125,100.72455596923828,102.82582092285156,-0.0011047427131102294,-0.021517354814133638
63,63,63,63,2019-05-07,96.70526123046876,98.05374908447266,101.61480712890624,-0.013752537425592792,-0.048315260710078745
64,64,64,64,2019-05-08,95.31094360351562,97.71987915039062,102.03376770019533,-0.024651438047397223,-0.06588822747811585
65,65,65,65,2019-05-09,95.70372009277344,97.51043701171876,101.346435546875,-0.018528446536735355,-0.055677492983871923
66,66,66,66,2019-05-10,95.821533203125,98.22395324707033,104.0434112548828,-0.024458596549278955,-0.07902353404787987
67,67,67,67,2019-05-13,92.86270904541016,100.34490203857422,99.6640853881836,-0.07456475457306033,-0.06824300164179131
68,68,68,68,2019-05-14,94.45340728759766,100.61328125,100.72455596923828,-0.061223268795861374,-0.06226037554889652
69,69,69,69,2019-05-15,94.97054290771484,96.70526123046876,98.05374908447266,-0.017938200059454124,-0.031444041717381466
70,70,70,70,2019-05-16,95.716796875,95.31094360351562,97.71987915039062,0.0042582022183379475,-0.020498206637237892
71,71,71,71,2019-05-17,95.65788269042967,95.70372009277344,97.51043701171876,-0.0004789511034610783,-0.018998523420282187
72,72,72,72,2019-05-20,96.17503356933594,95.821533203125,98.22395324707033,0.0036891537256200646,-0.02085967434624203
73,73,73,73,2019-05-21,95.50077056884766,92.86270904541016,100.34490203857422,0.028408190441089554,-0.04827481388007537
74,74,74,74,2019-05-22,94.08682250976562,94.45340728759766,100.61328125,-0.003881117562184233,-0.06486677165430754
75,75,75,75,2019-05-23,91.43566131591795,94.97054290771484,96.70526123046876,-0.03722082114695102,-0.05449134667029398
76,76,76,76,2019-05-24,90.6501235961914,95.716796875,95.31094360351562,-0.05293400368824863,-0.04890120516184149
77,77,77,77,2019-05-28,89.7336654663086,95.65788269042967,95.70372009277344,-0.06193130202654784,-0.062380591064564506
78,78,78,78,2019-05-29,87.8876953125,96.17503356933594,95.821533203125,-0.08616933053484521,-0.08279806871600193
79,79,79,79,2019-05-30,87.85496520996094,95.50077056884766,92.86270904541016,-0.08006014311030885,-0.05392631646143786
80,80,80,80,2019-05-31,86.69629669189453,94.08682250976562,94.45340728759766,-0.07855006281144206,-0.08212631834533812
81,81,81,81,2019-06-03,86.17915344238281,91.43566131591795,94.97054290771484,-0.05748859687658914,-0.09256964524120748
82,82,82,82,2019-06-04,88.6371078491211,90.6501235961914,95.716796875,-0.022206431356204925,-0.07396495972514128
83,83,83,83,2019-06-05,88.94518280029297,89.7336654663086,95.65788269042967,-0.00878692140701276,-0.07017403795001931
84,84,84,84,2019-06-06,88.73544311523438,87.8876953125,96.17503356933594,0.009645807638032355,-0.07735469568344988
85,85,85,85,2019-06-07,89.2466812133789,87.85496520996094,95.50077056884766,0.01584106259779361,-0.06548731825111398
86,86,86,86,2019-06-10,91.15406799316406,86.69629669189453,94.08682250976562,0.0514182435855568,-0.03117072548918487
87,87,87,87,2019-06-11,92.24866485595705,86.17915344238281,91.43566131591795,0.07042899786236756,0.008891536719246806
88,88,88,88,2019-06-12,93.07453918457033,88.6371078491211,90.6501235961914,0.05006290754660747,0.026744757670476904
89,89,89,89,2019-06-13,92.7402572631836,88.94518280029297,89.7336654663086,0.04266756606045363,0.033505728103839116
90,90,90,90,2019-06-14,93.10074615478516,88.73544311523438,87.8876953125,0.049194582077894955,0.05931491119148413
91,91,91,91,2019-06-17,91.0295181274414,89.2466812133789,87.85496520996094,0.019976506575072994,0.03613401826400753
92,92,92,92,2019-06-18,92.30765533447266,91.15406799316406,86.69629669189453,0.012655357755345653,0.06472431760862918
93,93,93,93,2019-06-19,93.09420013427734,92.24866485595705,86.17915344238281,0.009165826731916127,0.0802403645855927
94,94,94,94,2019-06-20,95.42105865478516,93.07453918457033,88.6371078491211,0.025211185473200004,0.07653623826729272
95,95,95,95,2019-06-21,95.67668914794922,92.7402572631836,88.94518280029297,0.03166296893518905,0.07568151681435498
96,96,96,96,2019-06-24,93.41537475585938,93.10074615478516,88.73544311523438,0.00337944231457743,0.05274027464479447
97,97,97,97,2019-06-25,93.11386108398438,91.0295181274414,89.2466812133789,0.022897440296507865,0.04333135773821639
98,98,98,98,2019-06-26,94.06427764892578,92.30765533447266,91.15406799316406,0.019030082695612682,0.031926272955585144
99,99,99,99,2019-06-27,96.52224731445312,93.09420013427734,92.24866485595705,0.036823423749613005,0.04632676760329413
100,100,100,100,2019-06-28,97.83313751220705,95.42105865478516,93.07453918457033,0.02527826552572976,0.051126746039539706
101,101,101,101,2019-07-01,98.29850769042967,95.67668914794922,92.7402572631836,0.027402897882745636,0.0599335239223302
102,102,102,102,2019-07-02,97.38087463378906,93.41537475585938,93.10074615478516,0.0424501843330769,0.04597308459685112
103,103,103,103,2019-07-03,98.0101318359375,93.11386108398438,91.0295181274414,0.05258369371598626,0.0766851659999257
104,104,104,104,2019-07-05,98.34437561035156,94.06427764892578,92.30765533447266,0.04550184265912627,0.0653978291833448
105,105,105,105,2019-07-08,96.42391204833984,96.52224731445312,93.09420013427734,-0.0010187834292018083,0.035767125226488616
106,106,106,106,2019-07-09,95.9126434326172,97.83313751220705,95.42105865478516,-0.019630302456059123,0.005151743071835968
107,107,107,107,2019-07-10,93.4481430053711,98.29850769042967,95.67668914794922,-0.04934321790859508,-0.02329246718740463
108,108,108,108,2019-07-11,93.5988998413086,97.38087463378906,93.41537475585938,-0.03883693596615334,0.001964613276228544
109,109,109,109,2019-07-12,98.285400390625,98.0101318359375,93.11386108398438,0.0028085724356363695,0.05553995126435729
110,110,110,110,2019-07-15,97.44642639160156,98.34437561035156,94.06427764892578,-0.009130661648692029,0.03595571908072159
111,111,111,111,2019-07-16,100.58605194091795,96.42391204833984,96.52224731445312,0.0431650179313563,0.042102258697164885
112,112,112,112,2019-07-17,100.67781829833984,95.9126434326172,97.83313751220705,0.04968244743531014,0.02907686350933858
113,113,113,113,2019-07-18,100.74991607666016,93.4481430053711,98.29850769042967,0.07813716609509713,0.024938408973111503
114,114,114,114,2019-07-19,101.72652435302734,93.5988998413086,97.38087463378906,0.08683461585017183,0.044625289468599894
115,115,115,115,2019-07-22,102.368896484375,98.285400390625,98.0101318359375,0.04154733131798394,0.044472592443134173
116,116,116,116,2019-07-23,105.3643035888672,97.44642639160156,98.34437561035156,0.08125364357074094,0.07138108239488106
117,117,117,117,2019-07-24,107.51419830322266,100.58605194091795,96.42391204833984,0.06887780391633358,0.115015933488811
118,118,118,118,2019-07-25,106.85218811035156,100.67781829833984,95.9126434326172,0.061328005675640895,0.11405737852924336
119,119,119,119,2019-07-26,108.04513549804688,100.74991607666016,93.4481430053711,0.07240918608642621,0.15620420078156916
120,120,120,120,2019-07-29,107.84193420410156,101.72652435302734,93.5988998413086,0.06011617805648761,0.15217095913457523
121,121,121,121,2019-07-30,108.32695770263672,102.368896484375,98.285400390625,0.05820187012733036,0.10216733382682075
122,122,122,122,2019-07-31,109.44779205322266,105.3643035888672,97.44642639160156,0.03875590048304467,0.12315860217789809
123,123,123,123,2019-08-01,109.10039520263672,107.51419830322266,100.58605194091795,0.014753371409983451,0.08464735514939892
124,124,124,124,2019-08-02,108.84476470947266,106.85218811035156,100.67781829833984,0.01864797187927736,0.08111962048016963
125,125,125,125,2019-08-05,106.24916076660156,108.04513549804688,100.74991607666016,-0.016622448786486776,0.05458311931254678
126,126,126,126,2019-08-06,108.11724090576172,107.84193420410156,101.72652435302734,0.00255287243957536,0.06282251943019612
127,127,127,127,2019-08-07,109.1462860107422,108.32695770263672,102.368896484375,0.007563475661843899,0.06620555421735608
128,128,128,128,2019-08-08,110.62106323242188,109.44779205322266,105.3643035888672,0.010719916383773898,0.04989127687937467
129,129,129,129,2019-08-09,108.19589233398438,109.10039520263672,107.51419830322266,-0.008290555382245657,0.006340502384988511
130,130,130,130,2019-08-12,108.84476470947266,108.84476470947266,106.85218811035156,0.0,0.01864797187927736
131,131,131,131,2019-08-13,112.5939712524414,106.24916076660156,108.04513549804688,0.05971633507560159,0.04210125456760383
132,132,132,132,2019-08-14,108.897216796875,108.11724090576172,107.84193420410156,0.007214167551622408,0.009785456840714746
133,133,133,133,2019-08-15,106.32127380371094,109.1462860107422,108.32695770263672,-0.025882806555169724,-0.01851509487076608
134,134,134,134,2019-08-16,108.60225677490234,110.62106323242188,109.44779205322266,-0.018249747367532487,-0.0077254667495635365
135,135,135,135,2019-08-19,108.7005615234375,108.19589233398438,109.10039520263672,0.004664402488546271,-0.0036648233808557196
136,136,136,136,2019-08-20,107.63874816894533,108.84476470947266,108.84476470947266,-0.011080152028868029,-0.011080152028868029
137,137,137,137,2019-08-21,108.49738311767578,112.5939712524414,106.24916076660156,-0.03638372542683366,0.021159906909880455
138,138,138,138,2019-08-22,108.0188980102539,108.897216796875,108.11724090576172,-0.008065576076745962,-0.0009095949423416627
139,139,139,139,2019-08-23,104.17140197753906,106.32127380371094,109.1462860107422,-0.020220523600393836,-0.04557996625477034
140,140,140,140,2019-08-26,105.48885345458984,108.60225677490234,110.62106323242188,-0.02866794312355392,-0.046394507771534754
141,141,141,141,2019-08-27,104.55154418945312,108.7005615234375,108.19589233398438,-0.03816923552036833,-0.033682869708969165
142,142,142,142,2019-08-28,105.16767120361328,107.63874816894533,108.84476470947266,-0.022957132142168213,-0.03378291565675429
143,143,143,143,2019-08-29,106.22950744628906,108.49738311767578,112.5939712524414,-0.02090258406441925,-0.05652579561194171
144,144,144,144,2019-08-30,107.33722686767578,108.0188980102539,108.897216796875,-0.006310665588473374,-0.014325342511820605
145,145,145,145,2019-09-03,104.60113525390624,104.17140197753906,106.32127380371094,0.0041252519233621054,-0.016178686430905698
146,146,146,146,2019-09-04,105.84125518798828,105.48885345458984,108.60225677490234,0.0033406537454703233,-0.025423059049654362
147,147,147,147,2019-09-05,108.05240631103516,104.55154418945312,108.7005615234375,0.03348455681571072,-0.005962758640051691
148,148,148,148,2019-09-06,108.09833526611328,105.16767120361328,107.63874816894533,0.0278665870315411,0.0042697179685387
149,149,149,149,2019-09-09,109.58118438720705,106.22950744628906,108.49738311767578,0.03155128006794761,0.009989192719567885
150,150,150,150,2019-09-10,113.11778259277344,107.33722686767578,108.0188980102539,0.05385415567167451,0.04720363451620768
151,151,151,151,2019-09-11,114.57439422607422,104.60113525390624,104.17140197753906,0.09534560928004399,0.09986418586147283
152,152,152,152,2019-09-12,113.9773178100586,105.84125518798828,105.48885345458984,0.07687042833741509,0.08046787956722667
153,153,153,153,2019-09-13,114.11510467529295,108.05240631103516,104.55154418945312,0.056108869494363445,0.09147220693852343
154,154,154,154,2019-09-16,114.32508087158205,108.09833526611328,105.16767120361328,0.05760260405620454,0.08707437906692128
155,155,155,155,2019-09-17,114.16758728027344,109.58118438720705,106.22950744628906,0.041853927010500724,0.07472575205150012
156,156,156,156,2019-09-18,114.0954132080078,113.11778259277344,107.33722686767578,0.008642589987410298,0.06296218504567319
157,157,157,157,2019-09-19,112.28449249267578,114.57439422607422,104.60113525390624,-0.01998615614654775,0.07345386089853756
158,158,158,158,2019-09-20,111.31340789794922,113.9773178100586,105.84125518798828,-0.023372281110779713,0.051701509966427084
159,159,159,159,2019-09-23,111.73989868164062,114.11510467529295,108.05240631103516,-0.020814124479058393,0.03412688802126995
160,160,160,160,2019-09-24,110.0798797607422,114.32508087158205,108.09833526611328,-0.03713271907157756,0.018330943670416433
161,161,161,161,2019-09-25,113.66893005371094,114.16758728027344,109.58118438720705,-0.004367765303985416,0.03730335357628345
162,162,162,162,2019-09-26,114.50879669189452,114.0954132080078,113.11778259277344,0.003623138496664069,0.012297041784568474
163,163,163,163,2019-09-27,112.89469909667967,112.28449249267578,114.57439422607422,0.005434469092369998,-0.014660301202031434
164,164,164,164,2019-09-30,111.52336120605467,111.31340789794922,113.9773178100586,0.001886145721977428,-0.021530218916832267
165,165,165,165,2019-10-01,108.60355377197266,111.73989868164062,114.11510467529295,-0.02806826341058144,-0.048298171561101055
166,166,166,166,2019-10-02,106.12993621826172,110.0798797607422,114.32508087158205,-0.035882520502980686,-0.07168282402114101
167,167,167,167,2019-10-03,106.87793731689452,113.66893005371094,114.16758728027344,-0.05974361449173082,-0.06385043370920451
168,168,168,168,2019-10-04,106.79264068603516,114.50879669189452,114.0954132080078,-0.06738483181009225,-0.0640058378916506
169,169,169,169,2019-10-07,107.99990844726562,112.89469909667967,112.28449249267578,-0.04335713446760059,-0.03815828838242852
170,170,170,170,2019-10-08,106.14962005615234,111.52336120605467,111.31340789794922,-0.04818489231124956,-0.04638963031776888
171,171,171,171,2019-10-09,108.51828002929688,108.60355377197266,111.73989868164062,-0.0007851837229454484,-0.028831408389965563
172,172,172,172,2019-10-10,109.38436126708984,106.12993621826172,110.0798797607422,0.03066453410595882,-0.006318307170793291
173,173,173,173,2019-10-11,112.1991958618164,106.87793731689452,113.66893005371094,0.049788185274799,-0.01292995536423236
174,174,174,174,2019-10-14,112.35668182373048,106.79264068603516,114.50879669189452,0.052101353632160174,-0.01879431912951335
175,175,175,175,2019-10-15,113.55083465576172,107.99990844726562,112.89469909667967,0.05139750846369018,0.005811925310329702
176,176,176,176,2019-10-16,115.191162109375,106.14962005615234,111.52336120605467,0.08517733787873905,0.03288818471444355
177,177,177,177,2019-10-17,115.74232482910156,108.51828002929688,108.60355377197266,0.06656984240677599,0.06573238912713375
178,178,178,178,2019-10-18,117.13988494873048,109.38436126708984,106.12993621826172,0.07090157671354458,0.10374027463680213
179,179,179,179,2019-10-21,118.03223419189452,112.1991958618164,106.87793731689452,0.05198823650449369,0.10436482173048822
180,180,180,180,2019-10-22,118.78678894042967,112.35668182373048,106.79264068603516,0.05722941450680241,0.1123124981023429
181,181,181,181,2019-10-23,120.05968475341795,113.55083465576172,107.99990844726562,0.05732102381623472,0.11166469008666713
182,182,182,182,2019-10-24,120.62397003173828,115.191162109375,106.14962005615234,0.0471634092657629,0.136358000791045
183,183,183,183,2019-10-25,122.43489074707033,115.74232482910156,108.51828002929688,0.057822978135704695,0.12824208708446494
184,184,184,184,2019-10-28,122.94012451171876,117.13988494873048,109.38436126708984,0.04951549649828424,0.123927799985311
185,185,185,185,2019-10-29,124.12117767333984,118.03223419189452,112.1991958618164,0.05158712383217323,0.10625728393104028
186,186,186,186,2019-10-30,121.64752960205078,118.78678894042967,112.35668182373048,0.024082986728900746,0.08269065646577345
187,187,187,187,2019-10-31,119.46917724609376,120.05968475341795,113.55083465576172,-0.00491844959060983,0.05212064365950253
188,188,188,188,2019-11-01,123.4322280883789,120.62397003173828,115.191162109375,0.023281094594231444,0.0715425196524968
189,189,189,189,2019-11-04,124.88228607177734,122.43489074707033,115.74232482910156,0.019989361772396297,0.07896818433681307
190,190,190,190,2019-11-05,126.15519714355467,122.94012451171876,117.13988494873048,0.026151532256903254,0.07696193485907887
191,191,191,191,2019-11-06,126.72602081298828,124.12117767333984,118.03223419189452,0.02098629088505599,0.07365603710389457
192,192,192,192,2019-11-07,127.5658721923828,121.64752960205078,118.78678894042967,0.048651564151716675,0.07390622585442341
193,193,193,193,2019-11-08,127.40841674804688,119.46917724609376,120.05968475341795,0.06645429126542934,0.06120898959315069
194,194,194,194,2019-11-11,128.1957550048828,123.4322280883789,120.62397003173828,0.03859224604690081,0.0627718103719539
195,195,195,195,2019-11-12,128.36634826660156,124.88228607177734,122.43489074707033,0.027898770149208607,0.04844581053112229
196,196,196,196,2019-11-13,127.65116119384766,126.15519714355467,122.94012451171876,0.011858124628751465,0.03831976501438983
197,197,197,197,2019-11-14,127.99237060546876,126.72602081298828,124.12117767333984,0.009992815874407146,0.03118881890016434
198,198,198,198,2019-11-15,126.58168029785156,127.5658721923828,121.64752960205078,-0.007715166114703242,0.0405610431378427
199,199,199,199,2019-11-18,126.6932144165039,127.40841674804688,119.46917724609376,-0.005613462201302544,0.060467790411993905
200,200,200,200,2019-11-19,127.28372955322266,128.1957550048828,123.4322280883789,-0.007114318657629681,0.031203369853179952
201,201,201,201,2019-11-20,125.3940658569336,128.36634826660156,124.88228607177734,-0.023154685396945984,0.0040980975064959235
202,202,202,202,2019-11-21,124.94134521484376,127.65116119384766,126.15519714355467,-0.021228290864419463,-0.009621893954393612
203,203,203,203,2019-11-22,124.38362121582033,127.99237060546876,126.72602081298828,-0.028195035161683646,-0.018483967082219666
204,204,204,204,2019-11-25,125.85338592529295,126.58168029785156,127.5658721923828,-0.005753552732472023,-0.013424329232094578
205,205,205,205,2019-11-26,127.32967376708984,126.6932144165039,127.40841674804688,0.005023626194324615,-0.0006180359427332416
206,206,206,206,2019-11-27,128.3335723876953,127.28372955322266,128.1957550048828,0.008248052112848292,0.0010750541841830774
207,207,207,207,2019-11-29,125.7090301513672,125.3940658569336,128.36634826660156,0.0025117958515912253,-0.020701049388079706
208,208,208,208,2019-12-02,122.2249526977539,124.94134521484376,127.65116119384766,-0.021741342006674103,-0.04250810133919314
209,209,209,209,2019-12-03,119.4009780883789,124.38362121582033,127.99237060546876,-0.040058675561438606,-0.06712425495713703
210,210,210,210,2019-12-04,119.38128662109376,125.85338592529295,126.58168029785156,-0.051425706639637414,-0.056883378857153666
211,211,211,211,2019-12-05,120.7472915649414,127.32967376708984,126.6932144165039,-0.05169558679769226,-0.0469316599073355
212,212,212,212,2019-12-06,121.04280853271484,128.3335723876953,127.28372955322266,-0.05681104109651913,-0.04903156941122022
213,213,213,213,2019-12-09,122.71749877929688,125.7090301513672,125.3940658569336,-0.02379726713719932,-0.021345245162482485
214,214,214,214,2019-12-10,123.15096282958984,122.2249526977539,124.94134521484376,0.007576277277241639,-0.014329783164854337
215,215,215,215,2019-12-11,121.9556884765625,119.4009780883789,124.38362121582033,0.021396059136907786,-0.019519714215789463
216,216,216,216,2019-12-12,123.12466430664062,119.38128662109376,125.85338592529295,0.03135648635977617,-0.021681749748648893
217,217,217,217,2019-12-13,122.42195129394533,120.7472915649414,127.32967376708984,0.013869128717502122,-0.038543430827614245
218,218,218,218,2019-12-16,122.15927124023438,121.04280853271484,128.3335723876953,0.009223701276047214,-0.04811134789272753
219,219,219,219,2019-12-17,122.59928894042967,122.71749877929688,125.7090301513672,-0.0009632679939134414,-0.02473761198533686
220,220,220,220,2019-12-18,121.91629028320312,123.15096282958984,122.2249526977539,-0.01002568325913289,-0.002525363338156228
221,221,221,221,2019-12-19,122.05418395996094,121.9556884765625,119.4009780883789,0.0008076333677322634,0.022220972675937034
222,222,222,222,2019-12-20,123.5909423828125,123.12466430664062,119.38128662109376,0.003787040385430984,0.035262275025396805
223,223,223,223,2019-12-23,123.03270721435548,122.42195129394533,120.7472915649414,0.004988941231165889,0.018927262216767105
224,224,224,224,2019-12-24,123.45960235595705,122.15927124023438,121.04280853271484,0.010644555280339585,0.019966438754508875
225,225,225,225,2019-12-26,123.6303482055664,122.59928894042967,122.71749877929688,0.008409993842930952,0.007438624771119784
226,226,226,226,2019-12-27,124.07691192626952,121.91629028320312,123.15096282958984,0.017722173452353385,0.00751881329552373
227,227,227,227,2019-12-30,123.7419891357422,122.05418395996094,121.9556884765625,0.013828327067713975,0.01464712865380613
228,228,228,228,2019-12-31,124.63516998291016,123.5909423828125,123.12466430664062,0.008449062528087525,0.012268099854531478
229,229,229,229,2020-01-02,126.11282348632812,123.03270721435548,122.42195129394533,0.025034938608692547,0.030148777677303285
230,230,230,230,2020-01-03,124.60888671875,123.45960235595705,122.15927124023438,0.009308991288335289,0.02005263664104784
231,231,231,231,2020-01-06,123.62377166748048,123.6303482055664,122.59928894042967,-5.319517562940579e-05,0.008356351296202158
232,232,232,232,2020-01-07,123.97843933105467,124.07691192626952,121.91629028320312,-0.000793641570265402,0.016914466828520824
233,233,233,233,2020-01-08,124.56291961669922,123.7419891357422,122.05418395996094,0.006634211125024603,0.02055427823401157
234,234,234,234,2020-01-09,127.4197235107422,124.63516998291016,123.5909423828125,0.022341635416502914,0.030979463819204245
235,235,235,235,2020-01-10,129.3571014404297,126.11282348632812,123.03270721435548,0.025725202754288246,0.05140417023463062
236,236,236,236,2020-01-13,131.7476043701172,124.60888671875,123.45960235595705,0.05728899309950264,0.06713128712551897
237,237,237,237,2020-01-14,133.9739227294922,123.62377166748048,123.6303482055664,0.08372298403782108,0.08366533520335162
238,238,238,238,2020-01-15,135.33334350585938,123.97843933105467,124.07691192626952,0.09158773280315424,0.09072140340080992
239,239,239,239,2020-01-16,137.25103759765625,124.56291961669922,123.7419891357422,0.10186111581199664,0.10917109508474865
240,240,240,240,2020-01-17,136.8898468017578,127.4197235107422,124.63516998291016,0.07432227154548188,0.09832438805618038
241,241,241,241,2020-01-21,134.90650939941406,129.3571014404297,126.11282348632812,0.04289990960828649,0.06972872123538854
242,242,242,242,2020-01-22,133.1858673095703,131.7476043701172,124.60888671875,0.010916805252964012,0.06883121113327251
243,243,243,243,2020-01-23,134.87368774414062,133.9739227294922,123.62377166748048,0.006715971260057518,0.09100123645248281
244,244,244,244,2020-01-24,134.28256225585938,135.33334350585938,123.97843933105467,-0.007764392889284544,0.0831122167725471
