,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MTD,MTD_6m,MTD_12m,MTD_6m_ret,MTD_12m_ret
33,33,33,33,2019-03-25,708.5999755859375,708.5800170898438,683.8400268554688,2.8166890982506132e-05,0.03620722355829842
34,34,34,34,2019-03-26,716.4000244140625,706.8400268554688,680.9500122070312,0.013524980469942438,0.05205963957931958
35,35,35,35,2019-03-27,702.7100219726562,715.739990234375,688.9299926757812,-0.018204890657921746,0.020002074874623688
36,36,36,36,2019-03-28,703.780029296875,712.8800048828125,691.47998046875,-0.012765087425103738,0.01778800424531002
37,37,37,37,2019-03-29,723.0,729.719970703125,689.9500122070312,-0.009208971897329277,0.047902003345499766
38,38,38,38,2019-04-01,730.3400268554688,702.0700073242188,698.6799926757812,0.040266667478069396,0.04531407012019484
39,39,39,39,2019-04-02,734.4500122070312,708.5999755859375,708.5800170898438,0.03648043679329582,0.03650963122476436
40,40,40,40,2019-04-03,732.72998046875,716.4000244140625,706.8400268554688,0.022794466077864284,0.0366277412563325
41,41,41,41,2019-04-04,727.2000122070312,702.7100219726562,715.739990234375,0.034850776947262574,0.01601143170567232
42,42,42,42,2019-04-05,734.8400268554688,703.780029296875,712.8800048828125,0.04413310447246532,0.03080465411042943
43,43,43,43,2019-04-08,738.3699951171875,723.0,729.719970703125,0.021258637783108547,0.011853895687859106
44,44,44,44,2019-04-09,733.989990234375,730.3400268554688,702.0700073242188,0.0049976219907068575,0.04546552705165685
45,45,45,45,2019-04-10,737.969970703125,734.4500122070312,708.5999755859375,0.004792645432078135,0.04144792002413156
46,46,46,46,2019-04-11,740.75,732.72998046875,716.4000244140625,0.010945395636902111,0.03398935616432053
47,47,47,47,2019-04-12,742.3499755859375,727.2000122070312,702.7100219726562,0.02083328262457873,0.056410115657669735
48,48,48,48,2019-04-15,744.3400268554688,734.8400268554688,703.780029296875,0.012927983850651747,0.057631640385016336
49,49,49,49,2019-04-16,732.1699829101562,738.3699951171875,723.0,-0.008396890783796351,0.012683240539635099
50,50,50,50,2019-04-17,715.219970703125,733.989990234375,730.3400268554688,-0.025572582434341462,-0.020702762543967634
51,51,51,51,2019-04-18,728.72998046875,737.969970703125,734.4500122070312,-0.012520821444226615,-0.00778818386984903
52,52,52,52,2019-04-22,734.1900024414062,740.75,732.72998046875,-0.008855886005526448,0.001992578455329852
53,53,53,53,2019-04-23,723.6199951171875,742.3499755859375,727.2000122070312,-0.02523066085368486,-0.004923015717475665
54,54,54,54,2019-04-24,725.530029296875,744.3400268554688,734.8400268554688,-0.02527070543022958,-0.012669420851274427
55,55,55,55,2019-04-25,731.010009765625,732.1699829101562,738.3699951171875,-0.0015842948654091193,-0.009967882498251313
56,56,56,56,2019-04-26,736.9500122070312,715.219970703125,733.989990234375,0.030382319278002834,0.004032782479378216
57,57,57,57,2019-04-29,741.52001953125,728.72998046875,737.969970703125,0.017551136093334474,0.004810560007939779
58,58,58,58,2019-04-30,745.260009765625,734.1900024414062,740.75,0.015077850811653137,0.006088437078130227
59,59,59,59,2019-05-01,739.1599731445312,723.6199951171875,742.3499755859375,0.02147532977557809,-0.004297167840395466
60,60,60,60,2019-05-02,753.2000122070312,725.530029296875,744.3400268554688,0.03813761221843803,0.011903142424023905
61,61,61,61,2019-05-03,762.4299926757812,731.010009765625,732.1699829101562,0.04298160420570718,0.04132921380544796
62,62,62,62,2019-05-06,760.77001953125,736.9500122070312,715.219970703125,0.032322419335990116,0.06368676867809664
63,63,63,63,2019-05-07,742.2999877929688,741.52001953125,728.72998046875,0.0010518505787771026,0.01862144784476949
64,64,64,64,2019-05-08,740.489990234375,745.260009765625,734.1900024414062,-0.0064004769727952215,0.008580868401938613
65,65,65,65,2019-05-09,741.6699829101562,739.1599731445312,723.6199951171875,0.0033957598582441406,0.024944014696616668
66,66,66,66,2019-05-10,727.6699829101562,753.2000122070312,725.530029296875,-0.03389541806042562,0.0029495038480420455
67,67,67,67,2019-05-13,701.77001953125,762.4299926757812,731.010009765625,-0.07956136789902823,-0.039999438918421726
68,68,68,68,2019-05-14,722.6699829101562,760.77001953125,736.9500122070312,-0.0500808860009615,-0.0193772020630123
69,69,69,69,2019-05-15,719.1400146484375,742.2999877929688,741.52001953125,-0.03120028765377092,-0.03018125511562042
70,70,70,70,2019-05-16,744.97998046875,740.489990234375,745.260009765625,0.0060635394044339375,-0.00037574711269305894
71,71,71,71,2019-05-17,726.4199829101562,741.6699829101562,739.1599731445312,-0.020561705814440834,-0.017235768571418397
72,72,72,72,2019-05-20,716.1799926757812,727.6699829101562,753.2000122070312,-0.01579011159485144,-0.049150317221548834
73,73,73,73,2019-05-21,716.5,701.77001953125,762.4299926757812,0.020989754561742346,-0.060241586922083146
74,74,74,74,2019-05-22,724.0800170898438,722.6699829101562,760.77001953125,0.0019511453540790313,-0.04822745573493137
75,75,75,75,2019-05-23,719.1300048828125,719.1400146484375,742.2999877929688,-1.3919077538560032e-05,-0.031213772452086452
76,76,76,76,2019-05-24,728.8200073242188,744.97998046875,740.489990234375,-0.02169182201965103,-0.015759811832787296
77,77,77,77,2019-05-28,720.030029296875,726.4199829101562,741.6699829101562,-0.008796500321593625,-0.029177335084225264
78,78,78,78,2019-05-29,724.7899780273438,716.1799926757812,727.6699829101562,0.012022097014179334,-0.0039578448341300865
79,79,79,79,2019-05-30,727.3599853515625,716.5,701.77001953125,0.015156992814462589,0.03646488893527455
80,80,80,80,2019-05-31,723.0900268554688,724.0800170898438,722.6699829101562,-0.0013672387181100643,0.0005812389544961327
81,81,81,81,2019-06-03,728.75,719.1300048828125,719.1400146484375,0.0133772684380693,0.013363163161294045
82,82,82,82,2019-06-04,741.8900146484375,728.8200073242188,744.97998046875,0.017933107204622267,-0.004147716584770866
83,83,83,83,2019-06-05,756.9299926757812,720.030029296875,726.4199829101562,0.05124781172660242,0.0420005100126748
84,84,84,84,2019-06-06,772.8200073242188,724.7899780273438,716.1799926757812,0.06626751300783429,0.07908628449228239
85,85,85,85,2019-06-07,790.8800048828125,727.3599853515625,716.5,0.08732954906853752,0.10381019523072221
86,86,86,86,2019-06-10,806.7899780273438,723.0900268554688,724.0800170898438,0.11575315391344065,0.1142276530015569
87,87,87,87,2019-06-11,804.8499755859375,728.75,719.1300048828125,0.10442535243353346,0.11919954684284617
88,88,88,88,2019-06-12,808.4600219726562,741.8900146484375,728.8200073242188,0.0897302915658793,0.10927254170865441
89,89,89,89,2019-06-13,797.010009765625,756.9299926757812,720.030029296875,0.05295075829689222,0.10691218051547469
90,90,90,90,2019-06-14,791.0599975585938,772.8200073242188,724.7899780273438,0.023601860797481722,0.09143341042272235
91,91,91,91,2019-06-17,791.4099731445312,790.8800048828125,727.3599853515625,0.0006700994568666907,0.0880581680088035
92,92,92,92,2019-06-18,804.0,806.7899780273438,723.0900268554688,-0.003458121820210769,0.11189474358592366
93,93,93,93,2019-06-19,817.0399780273438,804.8499755859375,728.75,0.01514568281192008,0.12115262851093478
94,94,94,94,2019-06-20,821.3900146484375,808.4600219726562,741.8900146484375,0.015993360616931795,0.10715874109408663
95,95,95,95,2019-06-21,830.1099853515625,797.010009765625,756.9299926757812,0.04153018805331077,0.09668000129983856
96,96,96,96,2019-06-24,825.969970703125,791.0599975585938,772.8200073242188,0.044130626314403454,0.06877405201106335
97,97,97,97,2019-06-25,833.7000122070312,791.4099731445312,790.8800048828125,0.053436323141680786,0.054142230249661694
98,98,98,98,2019-06-26,825.4000244140625,804.0,806.7899780273438,0.026616945788634938,0.023066779327405085
99,99,99,99,2019-06-27,833.5499877929688,817.0399780273438,804.8499755859375,0.02020710150008398,0.035658834661872696
100,100,100,100,2019-06-28,840.0,821.3900146484375,808.4600219726562,0.02265669781672197,0.03901241517222531
101,101,101,101,2019-07-01,844.3300170898438,830.1099853515625,797.010009765625,0.01713029838119451,0.05937191094768557
102,102,102,102,2019-07-02,853.2999877929688,825.969970703125,791.0599975585938,0.033088390691223823,0.07867922841056685
103,103,103,103,2019-07-03,872.4500122070312,833.7000122070312,791.4099731445312,0.046479548317887476,0.1023995676229621
104,104,104,104,2019-07-05,859.9099731445312,825.4000244140625,804.0,0.041809968148434073,0.06953976759270053
105,105,105,105,2019-07-08,861.75,833.5499877929688,817.0399780273438,0.033831219027064874,0.05472195140390057
106,106,106,106,2019-07-09,861.5499877929688,840.0,821.3900146484375,0.025654747372581888,0.04889269704808874
107,107,107,107,2019-07-10,858.47998046875,844.3300170898438,830.1099853515625,0.016758806500421386,0.03417618823748092
108,108,108,108,2019-07-11,854.0700073242188,853.2999877929688,825.969970703125,0.0009024019011667495,0.034020651619057096
109,109,109,109,2019-07-12,835.4400024414062,872.4500122070312,833.7000122070312,-0.04242077969831304,0.0020870699399040404
110,110,110,110,2019-07-15,825.219970703125,859.9099731445312,825.4000244140625,-0.04034143517902389,-0.00021814115048679472
111,111,111,111,2019-07-16,821.8499755859375,861.75,833.5499877929688,-0.04630115974941984,-0.014036365399044515
112,112,112,112,2019-07-17,818.1300048828125,861.5499877929688,840.0,-0.050397520196576395,-0.02603570847284231
113,113,113,113,2019-07-18,828.9600219726562,858.47998046875,844.3300170898438,-0.03438630971915635,-0.018203776729581844
114,114,114,114,2019-07-19,813.8499755859375,854.0700073242188,853.2999877929688,-0.047092195479723764,-0.04623228966528803
115,115,115,115,2019-07-22,818.7000122070312,835.4400024414062,872.4500122070312,-0.020037333842592764,-0.061608114216227694
116,116,116,116,2019-07-23,818.3099975585938,825.219970703125,859.9099731445312,-0.008373492389724402,-0.04837712886828616
117,117,117,117,2019-07-24,812.1699829101562,821.8499755859375,861.75,-0.011778296481520178,-0.057534107443973026
118,118,118,118,2019-07-25,790.6799926757812,818.1300048828125,861.5499877929688,-0.03355213968831661,-0.08225871524731265
119,119,119,119,2019-07-26,775.1099853515625,828.9600219726562,858.47998046875,-0.06496095733657714,-0.09711349945710501
120,120,120,120,2019-07-29,775.0,813.8499755859375,854.0700073242188,-0.04773604073400284,-0.09258024125205289
121,121,121,121,2019-07-30,759.969970703125,818.7000122070312,835.4400024414062,-0.07173572814000972,-0.09033566924941971
122,122,122,122,2019-07-31,756.75,818.3099975585938,825.219970703125,-0.07522821148740255,-0.08297178102074465
123,123,123,123,2019-08-01,760.7899780273438,812.1699829101562,821.8499755859375,-0.063262624775553,-0.07429579530626751
124,124,124,124,2019-08-02,717.8200073242188,790.6799926757812,818.1300048828125,-0.09214851270612434,-0.1226088726240544
125,125,125,125,2019-08-05,692.719970703125,775.1099853515625,828.9600219726562,-0.10629461135256602,-0.16435056897596112
126,126,126,126,2019-08-06,707.1699829101562,775.0,813.8499755859375,-0.08752260269657253,-0.13108066090310588
127,127,127,127,2019-08-07,704.969970703125,759.969970703125,818.7000122070312,-0.07237128060351372,-0.13891540223300547
128,128,128,128,2019-08-08,713.4199829101562,756.75,818.3099975585938,-0.05725803381545258,-0.12817882582563345
129,129,129,129,2019-08-09,702.280029296875,760.7899780273438,812.1699829101562,-0.07690683423851019,-0.1353041308169567
130,130,130,130,2019-08-12,681.780029296875,717.8200073242188,790.6799926757812,-0.05020754180659881,-0.1377295042086144
131,131,131,131,2019-08-13,689.969970703125,692.719970703125,775.1099853515625,-0.0039698581191598414,-0.10984249494582499
132,132,132,132,2019-08-14,660.5900268554688,707.1699829101562,775.0,-0.06586811824648009,-0.14762577179939518
133,133,133,133,2019-08-15,660.3900146484375,704.969970703125,759.969970703125,-0.06323667376955677,-0.13103143531126105
134,134,134,134,2019-08-16,665.1900024414062,713.4199829101562,756.75,-0.06760391021290446,-0.12099107705132972
135,135,135,135,2019-08-19,675.510009765625,702.280029296875,760.7899780273438,-0.038118725315387736,-0.11209396906468405
136,136,136,136,2019-08-20,659.1400146484375,681.780029296875,717.8200073242188,-0.03320721299476359,-0.08174750226664718
137,137,137,137,2019-08-21,669.5800170898438,689.969970703125,692.719970703125,-0.029551943532415637,-0.03340448462860646
138,138,138,138,2019-08-22,663.6799926757812,660.5900268554688,707.1699829101562,0.004677584726825668,-0.06149863722354898
139,139,139,139,2019-08-23,642.8400268554688,660.3900146484375,704.969970703125,-0.0265751864862942,-0.08813133385765204
140,140,140,140,2019-08-26,647.4500122070312,665.1900024414062,713.4199829101562,-0.026669057215630065,-0.09247003487906624
141,141,141,141,2019-08-27,647.22998046875,675.510009765625,702.280029296875,-0.04186470798069597,-0.0783876039921586
142,142,142,142,2019-08-28,646.3900146484375,659.1400146484375,681.780029296875,-0.019343386407515317,-0.051908259449804484
143,143,143,143,2019-08-29,654.1699829101562,669.5800170898438,689.969970703125,-0.023014477413264567,-0.051886298408735376
144,144,144,144,2019-08-30,656.7899780273438,663.6799926757812,660.5900268554688,-0.010381531347146367,-0.005752507112791183
145,145,145,145,2019-09-03,653.0,642.8400268554688,660.3900146484375,0.01580482347098089,-0.011190379146437612
146,146,146,146,2019-09-04,660.1699829101562,647.4500122070312,665.1900024414062,0.01964625911391238,-0.0075467453100999116
147,147,147,147,2019-09-05,685.780029296875,647.22998046875,675.510009765625,0.059561593238010246,0.01520335654953997
148,148,148,148,2019-09-06,684.97998046875,646.3900146484375,659.1400146484375,0.059700745595986815,0.03920254459759143
149,149,149,149,2019-09-09,679.5599975585938,654.1699829101562,669.5800170898438,0.03881256448895276,0.01490483618690619
150,150,150,150,2019-09-10,699.6400146484375,656.7899780273438,663.6799926757812,0.06524161155715724,0.05418277237449187
151,151,151,151,2019-09-11,718.1799926757812,653.0,642.8400268554688,0.09981622155556091,0.11719862278776771
152,152,152,152,2019-09-12,711.739990234375,660.1699829101562,647.4500122070312,0.07811625590259075,0.09929720722097413
153,153,153,153,2019-09-13,713.0,685.780029296875,647.22998046875,0.03969198509766092,0.10161769620686711
154,154,154,154,2019-09-16,711.6500244140625,684.97998046875,646.3900146484375,0.03893550863641515,0.10096073312815479
155,155,155,155,2019-09-17,710.5399780273438,679.5599975585938,654.1699829101562,0.04558829327807623,0.08617025633982567
156,156,156,156,2019-09-18,709.0499877929688,699.6400146484375,656.7899780273438,0.013449735503278326,0.0795688294796868
157,157,157,157,2019-09-19,710.0999755859375,718.1799926757812,653.0,-0.011250685304862618,0.08744253535365609
158,158,158,158,2019-09-20,709.1799926757812,711.739990234375,660.1699829101562,-0.0035968156822981934,0.07423847044601972
159,159,159,159,2019-09-23,706.2100219726562,713.0,685.780029296875,-0.009523110837789228,0.029790883086414643
160,160,160,160,2019-09-24,690.989990234375,711.6500244140625,684.97998046875,-0.029031171883536322,0.00877399330928208
161,161,161,161,2019-09-25,699.3400268554688,710.5399780273438,679.5599975585938,-0.015762591153518413,0.02910711249622877
162,162,162,162,2019-09-26,700.3900146484375,709.0499877929688,699.6400146484375,-0.012213487474256657,0.0010719798529204017
163,163,163,163,2019-09-27,699.280029296875,710.0999755859375,718.1799926757812,-0.015237215407780336,-0.026316471597167657
164,164,164,164,2019-09-30,704.4000244140625,709.1799926757812,711.739990234375,-0.006740134114167073,-0.010312706776382519
165,165,165,165,2019-10-01,688.1400146484375,706.2100219726562,713.0,-0.025587299474657432,-0.034866739623509835
166,166,166,166,2019-10-02,663.2999877929688,690.989990234375,711.6500244140625,-0.04007294292644403,-0.06794075031600366
167,167,167,167,2019-10-03,670.77001953125,699.3400268554688,710.5399780273438,-0.04085281297665988,-0.055971457941756064
168,168,168,168,2019-10-04,686.27001953125,700.3900146484375,709.0499877929688,-0.020160189068764822,-0.03212745032635156
169,169,169,169,2019-10-07,681.8499755859375,699.280029296875,710.0999755859375,-0.02492571356351103,-0.03978313050453153
170,170,170,170,2019-10-08,658.6099853515625,704.4000244140625,709.1799926757812,-0.06500573179364855,-0.07130771855733675
171,171,171,171,2019-10-09,673.280029296875,688.1400146484375,706.2100219726562,-0.02159442124456934,-0.046629177795860066
172,172,172,172,2019-10-10,672.3699951171875,663.2999877929688,690.989990234375,0.013674065266302549,-0.026946837697130466
173,173,173,173,2019-10-11,688.0999755859375,670.77001953125,699.3400268554688,0.025835913278888123,-0.016072369431035294
174,174,174,174,2019-10-14,680.739990234375,686.27001953125,700.3900146484375,-0.008058095413598587,-0.02805583175529125
175,175,175,175,2019-10-15,680.0,681.8499755859375,699.280029296875,-0.002713171008545956,-0.02757125684864914
176,176,176,176,2019-10-16,668.5,658.6099853515625,704.4000244140625,0.015016496664802759,-0.05096539348351814
177,177,177,177,2019-10-17,670.8200073242188,673.280029296875,688.1400146484375,-0.00365378722910481,-0.025169307053110934
178,178,178,178,2019-10-18,680.5,672.3699951171875,663.2999877929688,0.012091564082058026,0.025930970184790292
179,179,179,179,2019-10-21,685.219970703125,688.0999755859375,670.77001953125,-0.004185445407638766,0.0215423330666642
180,180,180,180,2019-10-22,684.2100219726562,680.739990234375,686.27001953125,0.005097440708730083,-0.003001730368464628
181,181,181,181,2019-10-23,688.8699951171875,680.0,681.8499755859375,0.013044110466452263,0.010295548555556477
182,182,182,182,2019-10-24,686.739990234375,668.5,658.6099853515625,0.02728495173429324,0.042711172785813156
183,183,183,183,2019-10-25,698.1900024414062,670.8200073242188,673.280029296875,0.040800803223448145,0.036997938540588304
184,184,184,184,2019-10-28,701.3499755859375,680.5,672.3699951171875,0.030639199979334952,0.04310123991136616
185,185,185,185,2019-10-29,703.760009765625,685.219970703125,688.0999755859375,0.02705706175416278,0.02275837049166074
186,186,186,186,2019-10-30,708.469970703125,684.2100219726562,680.739990234375,0.035456874280392014,0.04073505430348345
187,187,187,187,2019-10-31,704.9400024414062,688.8699951171875,680.0,0.023328069792740713,0.03667647417853859
188,188,188,188,2019-11-01,714.1799926757812,686.739990234375,668.5,0.03995690193029433,0.0683320758052075
189,189,189,189,2019-11-04,723.6699829101562,698.1900024414062,670.8200073242188,0.036494335896607666,0.07878413733774381
190,190,190,190,2019-11-05,714.4000244140625,701.3499755859375,680.5,0.01860704253567902,0.0498163474122888
191,191,191,191,2019-11-06,709.780029296875,703.760009765625,685.219970703125,0.008554080151918386,0.035842590181001555
192,192,192,192,2019-11-07,720.8099975585938,708.469970703125,684.2100219726562,0.017417854483263273,0.05349231144030253
193,193,193,193,2019-11-08,708.8599853515625,704.9400024414062,688.8699951171875,0.005560732681618719,0.029018523634454896
194,194,194,194,2019-11-11,700.4000244140625,714.1799926757812,686.739990234375,-0.01929481139634015,0.01989112964722728
195,195,195,195,2019-11-12,711.4500122070312,723.6699829101562,698.1900024414062,-0.01688610967942017,0.018991978858559744
196,196,196,196,2019-11-13,722.739990234375,714.4000244140625,701.3499755859375,0.011674083895997667,0.030498346607294557
197,197,197,197,2019-11-14,713.6500244140625,709.780029296875,703.760009765625,0.005452386595071079,0.014053106898942902
198,198,198,198,2019-11-15,724.8200073242188,720.8099975585938,708.469970703125,0.005563199427320642,0.023077952908670207
199,199,199,199,2019-11-18,718.2100219726562,708.8599853515625,704.9400024414062,0.01319024463830698,0.01882432474436424
200,200,200,200,2019-11-19,732.9600219726562,700.4000244140625,714.1799926757812,0.04648771619594472,0.026295933083357426
201,201,201,201,2019-11-20,717.7000122070312,711.4500122070312,723.6699829101562,0.008784875806820969,-0.008249576248993251
202,202,202,202,2019-11-21,705.0700073242188,722.739990234375,714.4000244140625,-0.02444860274637095,-0.013059933889974396
203,203,203,203,2019-11-22,711.8499755859375,713.6500244140625,709.780029296875,-0.0025223131318504732,0.0029163208369120674
204,204,204,204,2019-11-25,716.969970703125,724.8200073242188,720.8099975585938,-0.010830325517742434,-0.00532737735113975
205,205,205,205,2019-11-26,723.9000244140625,718.2100219726562,708.8599853515625,0.007922477085153812,0.021217221134355313
206,206,206,206,2019-11-27,725.4000244140625,732.9600219726562,700.4000244140625,-0.010314338206669271,0.03569388796197481
207,207,207,207,2019-11-29,719.4099731445312,717.7000122070312,711.4500122070312,0.0023825566509907414,0.011188362922093242
208,208,208,208,2019-12-02,723.9600219726562,705.0700073242188,722.739990234375,0.026791686573261364,0.0016880645249552906
209,209,209,209,2019-12-03,712.0399780273438,711.8499755859375,713.6500244140625,0.0002669136024762153,-0.0022560727690588145
210,210,210,210,2019-12-04,731.6599731445312,716.969970703125,724.8200073242188,0.020489006571641877,0.009436778443193461
211,211,211,211,2019-12-05,736.8499755859375,723.9000244140625,718.2100219726562,0.017889143162216348,0.02595334657414594
212,212,212,212,2019-12-06,761.0,725.4000244140625,732.9600219726562,0.04907633634930342,0.03825580821158314
213,213,213,213,2019-12-09,756.97998046875,719.4099731445312,717.7000122070312,0.0522233618196879,0.0547303435887192
214,214,214,214,2019-12-10,754.219970703125,723.9600219726562,705.0700073242188,0.0417978172993807,0.06970933789317346
215,215,215,215,2019-12-11,762.3499755859375,712.0399780273438,711.8499755859375,0.07065614166493006,0.07094191435271524
216,216,216,216,2019-12-12,775.4199829101562,731.6599731445312,716.969970703125,0.05980921653750304,0.0815236545398268
217,217,217,217,2019-12-13,769.7000122070312,736.8499755859375,723.9000244140625,0.04458171637309438,0.06326838824192627
218,218,218,218,2019-12-16,781.27001953125,761.0,725.4000244140625,0.02663603092148481,0.07701956608330152
219,219,219,219,2019-12-17,777.1699829101562,756.97998046875,719.4099731445312,0.02667177859697678,0.08028803036070897
220,220,220,220,2019-12-18,775.7100219726562,754.219970703125,723.9600219726562,0.02849308173250442,0.07148184765643673
221,221,221,221,2019-12-19,786.5900268554688,762.3499755859375,712.0399780273438,0.03179648723789952,0.10469924600955771
222,222,222,222,2019-12-20,793.3099975585938,775.4199829101562,731.6599731445312,0.023071387174336433,0.08426048530316987
223,223,223,223,2019-12-23,789.4299926757812,769.7000122070312,736.8499755859375,0.025633337866497463,0.07135783243805172
224,224,224,224,2019-12-24,790.469970703125,781.27001953125,761.0,0.011775635749333935,0.038725322868758294
225,225,225,225,2019-12-26,791.97998046875,777.1699829101562,756.97998046875,0.01905631700176702,0.046236361466688525
226,226,226,226,2019-12-27,792.8300170898438,775.7100219726562,754.219970703125,0.0220700965982763,0.051192023396999575
227,227,227,227,2019-12-30,791.9099731445312,786.5900268554688,762.3499755859375,0.006763302492315937,0.038774838991598504
228,228,228,228,2019-12-31,793.280029296875,793.3099975585938,775.4199829101562,-3.777623099543437e-05,0.023032739393289647
229,229,229,229,2020-01-02,805.0599975585938,789.4299926757812,769.7000122070312,0.01979910191888501,0.045939956854322395
230,230,230,230,2020-01-03,789.5399780273438,790.469970703125,781.27001953125,-0.0011765060157238327,0.010585275627312152
231,231,231,231,2020-01-06,793.72998046875,791.97998046875,777.1699829101562,0.0022096518133756238,0.02130807664056178
232,232,232,232,2020-01-07,797.1599731445312,792.8300170898438,775.7100219726562,0.005461392683618449,0.027652022745983107
233,233,233,233,2020-01-08,797.0700073242188,791.9099731445312,786.5900268554688,0.006515935339465262,0.0133233070735026
234,234,234,234,2020-01-09,810.8599853515625,793.280029296875,793.3099975585938,0.022161097475590807,0.022122484081857907
235,235,235,235,2020-01-10,817.6900024414062,805.0599975585938,789.4299926757812,0.01568827779434323,0.035797993524210314
236,236,236,236,2020-01-13,822.5700073242188,789.5399780273438,790.469970703125,0.04183452417368416,0.04060879958860508
237,237,237,237,2020-01-14,830.6300048828125,793.72998046875,791.97998046875,0.046489392264445595,0.04880176944774117
238,238,238,238,2020-01-15,818.3900146484375,797.1599731445312,792.8300170898438,0.026632096717250864,0.03223893773903019
239,239,239,239,2020-01-16,830.6699829101562,797.0700073242188,791.9099731445312,0.04215435943792856,0.04894496985776797
240,240,240,240,2020-01-17,831.3099975585938,810.8599853515625,793.280029296875,0.025220152155078557,0.04794015588092737
241,241,241,241,2020-01-21,835.1300048828125,817.6900024414062,805.0599975585938,0.021328379201573933,0.037351262533734664
242,242,242,242,2020-01-22,834.9199829101562,822.5700073242188,789.5399780273438,0.015013889974072159,0.057476513090817694
243,243,243,243,2020-01-23,831.1199951171875,830.6300048828125,793.72998046875,0.0005899019196207167,0.047106718365805156
244,244,244,244,2020-01-24,819.9500122070312,818.3900146484375,797.1599731445312,0.001906178632035127,0.02858904088297476
245,245,245,245,2020-01-27,799.8800048828125,830.6699829101562,797.0700073242188,-0.03706643873114879,0.0035254087254230626
246,246,246,246,2020-01-28,799.9500122070312,831.3099975585938,810.8599853515625,-0.037723575373399876,-0.01345481752907196
247,247,247,247,2020-01-29,802.6199951171875,835.1300048828125,817.6900024414062,-0.03892808254468938,-0.018429976249218716
248,248,248,248,2020-01-30,777.0,834.9199829101562,822.5700073242188,-0.0693718968233018,-0.05539954887542742
249,249,249,249,2020-01-31,757.1799926757812,831.1199951171875,830.6300048828125,-0.08896429261214045,-0.08842687089950929
