,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RL,RL_6m,RL_12m,RL_6m_ret,RL_12m_ret
244,244,244,244,2020-01-24,107.08708190917967,109.04031372070312,110.86457061767578,-0.01791293279407169,-0.03407300174843997
245,245,245,245,2020-01-27,104.07431030273438,110.84613800048828,110.5605239868164,-0.06109213924732382,-0.05866663299149588
246,246,246,246,2020-01-28,103.79791259765624,112.49534606933594,108.65335845947266,-0.07731371808322707,-0.04468748992814142
247,247,247,247,2020-01-29,104.28621673583984,109.6483917236328,108.68099212646484,-0.04890336195088241,-0.040437387482726406
248,248,248,248,2020-01-30,107.10550689697266,108.04527282714844,110.4223175048828,-0.008697890297146293,-0.030037502226517576
249,249,249,249,2020-01-31,104.5718231201172,108.73626708984376,110.09064483642578,-0.03829857398254877,-0.050129797354793615
250,250,250,250,2020-02-03,104.35072326660156,107.08708190917967,109.04031372070312,-0.02555264924390055,-0.04300785914935579
251,251,251,251,2020-02-04,113.95103454589844,104.07431030273438,110.84613800048828,0.09490069369121312,0.028010868050238003
252,252,252,252,2020-02-05,112.87308502197266,103.79791259765624,112.49534606933594,0.08743116501286297,0.00335781848614336
253,253,253,253,2020-02-06,111.86882781982422,104.28621673583984,109.6483917236328,0.07270961898245254,0.020250512217160344
254,254,254,254,2020-02-07,111.07647705078124,107.10550689697266,108.04527282714844,0.03707531264128505,0.02805494534205244
255,255,255,255,2020-02-10,111.1594009399414,104.5718231201172,108.73626708984376,0.06299572507459628,0.022284504654693782
256,256,256,256,2020-02-11,110.90142059326172,104.35072326660156,107.08708190917967,0.06277577310052784,0.035619036545574856
257,257,257,257,2020-02-12,113.96027374267578,113.95103454589844,104.07431030273438,8.108041154830659e-05,0.0949894686900623
258,258,258,258,2020-02-13,113.30611419677734,112.87308502197266,103.79791259765624,0.003836425439425195,0.09160301359794198
259,259,259,259,2020-02-14,112.25578308105467,111.86882781982422,104.28621673583984,0.003459008812121356,0.07642013100736
260,260,260,260,2020-02-18,111.12254333496094,111.07647705078124,107.10550689697266,0.0004147258303721646,0.03750541456147882
261,261,261,261,2020-02-19,110.37625885009766,111.1594009399414,104.5718231201172,-0.007045216897731188,0.05550668963008465
262,262,262,262,2020-02-20,112.2742156982422,110.90142059326172,104.35072326660156,0.012378516863325917,0.07593136092978692
263,263,263,263,2020-02-21,108.22032165527344,113.96027374267578,113.95103454589844,-0.050368008946374165,-0.050291012393720025
264,264,264,264,2020-02-24,100.98782348632812,113.30611419677734,112.87308502197266,-0.1087169108019731,-0.10529756968484438
265,265,265,265,2020-02-25,94.67666625976562,112.25578308105467,111.86882781982422,-0.15659876345609725,-0.15368143114673793
266,266,266,266,2020-02-26,93.5894775390625,111.12254333496094,111.07647705078124,-0.15778135803684623,-0.15743206821120315
267,267,267,267,2020-02-27,93.61713409423828,110.37625885009766,111.1594009399414,-0.15183631815805598,-0.15781181526141075
268,268,268,268,2020-02-28,97.21033477783205,112.2742156982422,110.90142059326172,-0.1341704399957434,-0.12345275418646473
269,269,269,269,2020-03-02,99.14515686035156,108.22032165527344,113.96027374267578,-0.08385823157900085,-0.1300024683669767
270,270,270,270,2020-03-03,98.05796813964844,100.98782348632812,113.30611419677734,-0.029011966448374227,-0.1345747858817895
271,271,271,271,2020-03-04,101.8446807861328,94.67666625976562,112.25578308105467,0.0757104660476764,-0.09274446277217185
272,272,272,272,2020-03-05,99.67952728271484,93.5894775390625,111.12254333496094,0.06507194936642824,-0.10297654921155797
273,273,273,273,2020-03-06,97.44989013671876,93.61713409423828,110.37625885009766,0.04094075384343965,-0.11711185764081966
274,274,274,274,2020-03-09,87.51787567138672,97.21033477783205,112.2742156982422,-0.09970605623976936,-0.22049889079958251
275,275,275,275,2020-03-10,91.1295166015625,99.14515686035156,108.22032165527344,-0.08084752208400148,-0.1579260234334937
276,276,276,276,2020-03-11,83.5376968383789,98.05796813964844,100.98782348632812,-0.14807844356504107,-0.17279436317697883
277,277,277,277,2020-03-12,73.4029769897461,101.8446807861328,94.67666625976562,-0.2792654812882416,-0.22469833497992664
278,278,278,278,2020-03-13,77.08832550048828,99.67952728271484,93.5894775390625,-0.22663833184273174,-0.17631418053046555
279,279,279,279,2020-03-16,65.9677734375,97.44989013671876,93.61713409423828,-0.3230595401908659,-0.29534508745915533
280,280,280,280,2020-03-17,67.72752380371094,87.51787567138672,97.21033477783205,-0.22612925320519495,-0.30328885340743006
281,281,281,281,2020-03-18,67.80123901367188,91.1295166015625,99.14515686035156,-0.2559903580953554,-0.3161416940499512
282,282,282,282,2020-03-19,64.97273254394531,83.5376968383789,98.05796813964844,-0.22223457190053242,-0.33740486595219943
283,283,283,283,2020-03-20,61.37030029296875,73.4029769897461,101.8446807861328,-0.163926276429609,-0.39741280723494643
284,284,284,284,2020-03-23,60.2554817199707,77.08832550048828,99.67952728271484,-0.2183578858566717,-0.3955079507041418
285,285,285,285,2020-03-24,64.00533294677734,65.9677734375,97.44989013671876,-0.029748472450444874,-0.3431974848100894
286,286,286,286,2020-03-25,65.04644012451172,67.72752380371094,87.51787567138672,-0.039586323677941904,-0.2567639510727048
287,287,287,287,2020-03-26,69.14766693115234,67.80123901367188,91.1295166015625,0.019858455937788566,-0.24121547540430233
288,288,288,288,2020-03-27,63.25819396972656,64.97273254394531,83.5376968383789,-0.026388586520646906,-0.24275870219270312
289,289,289,289,2020-03-30,66.30062103271484,61.37030029296875,73.4029769897461,0.08033724319760194,-0.0967584183680098
290,290,290,290,2020-03-31,62.17893600463867,60.2554817199707,77.08832550048828,0.03192164811837306,-0.19340658133448718
291,291,291,291,2020-04-01,61.1182746887207,64.00533294677734,65.9677734375,-0.04510652667735249,-0.07351314886160087
292,292,292,292,2020-04-02,61.37879180908203,65.04644012451172,67.72752380371094,-0.05638507362446099,-0.09373931952730041
293,293,293,293,2020-04-03,56.754676818847656,69.14766693115234,67.80123901367188,-0.17922499286409632,-0.16292566855004997
294,294,294,294,2020-04-06,63.82575225830078,63.25819396972656,64.97273254394531,0.00897209124948839,-0.017653256077366786
295,295,295,295,2020-04-07,68.65455627441406,66.30062103271484,61.37030029296875,0.03550396972205894,0.11869350396970235
296,296,296,296,2020-04-08,70.85961151123047,62.17893600463867,60.2554817199707,0.13960797762676735,0.17598614248145994
297,297,297,297,2020-04-09,74.81383514404297,61.1182746887207,64.00533294677734,0.22408290360084004,0.1688687754542777
298,298,298,298,2020-04-13,70.6828384399414,61.37879180908203,65.04644012451172,0.15158406277854897,0.08665191061402444
299,299,299,299,2020-04-14,71.17595672607422,56.754676818847656,69.14766693115234,0.2540985292411604,0.02933272928703956
300,300,300,300,2020-04-15,64.73755645751953,63.82575225830078,63.25819396972656,0.014285835528090818,0.023386100597512227
301,301,301,301,2020-04-16,63.75132369995117,68.65455627441406,66.30062103271484,-0.07141889541699964,-0.038450579995408574
302,302,302,302,2020-04-17,67.6218032836914,70.85961151123047,62.17893600463867,-0.04569328223068092,0.08753554867273206
303,303,303,303,2020-04-20,64.73755645751953,74.81383514404297,61.1182746887207,-0.13468469658216364,0.059217669137947127
304,304,304,304,2020-04-21,63.56523513793945,70.6828384399414,61.37879180908203,-0.10069775717976748,0.03562213045278462
305,305,305,305,2020-04-22,62.36500930786133,71.17595672607422,56.754676818847656,-0.12379106405443141,0.09885233787729963
306,306,306,306,2020-04-23,64.1513900756836,64.73755645751953,63.82575225830078,-0.009054502732437464,0.0051019816588289135
307,307,307,307,2020-04-24,63.5466423034668,63.75132369995117,68.65455627441406,-0.0032106219072048914,-0.07440021825399035
308,308,308,308,2020-04-27,69.61286163330078,67.6218032836914,70.85961151123047,0.029444029187692067,-0.017594647378670558
309,309,309,309,2020-04-28,72.990234375,64.73755645751953,74.81383514404297,0.1274789839016528,-0.02437518094790747
310,310,310,310,2020-04-29,75.33485412597656,63.56523513793945,70.6828384399414,0.18515811296059081,0.06581534908205389
311,311,311,311,2020-04-30,68.64524841308594,62.36500930786133,71.17595672607422,0.10070132554975775,-0.03555566274616995
312,312,312,312,2020-05-01,68.00326538085938,64.1513900756836,64.73755645751953,0.06004352050098172,0.05044535354810287
313,313,313,313,2020-05-04,66.8681869506836,63.5466423034668,63.75132369995117,0.05226939656944851,0.048890957392541345
314,314,314,314,2020-05-05,67.28684997558594,69.61286163330078,67.6218032836914,-0.03341353311931872,-0.004953332976055824
315,315,315,315,2020-05-06,66.17967224121094,72.990234375,64.73755645751953,-0.09330785401782127,0.022276339463595862
316,316,316,316,2020-05-07,65.34231567382812,75.33485412597656,63.56523513793945,-0.13264163803169648,0.027956799530943766
317,317,317,317,2020-05-08,67.0635757446289,68.64524841308594,62.36500930786133,-0.023041254930552646,0.07533978570536837
318,318,318,318,2020-05-11,64.57939147949219,68.00326538085938,64.1513900756836,-0.05034866902628021,0.006671740133824988
319,319,319,319,2020-05-12,60.96940612792969,66.8681869506836,63.5466423034668,-0.0882150554957375,-0.040556606645391624
320,320,320,320,2020-05-13,60.187870025634766,67.28684997558594,69.61286163330078,-0.10550322912317833,-0.1353915266019946
321,321,321,321,2020-05-14,61.2857551574707,66.17967224121094,72.990234375,-0.07394894713142341,-0.1603567835855343
322,322,322,322,2020-05-15,60.829837799072266,65.34231567382812,75.33485412597656,-0.06905904433018528,-0.1925405776010225
323,323,323,323,2020-05-18,65.06319427490234,67.0635757446289,68.64524841308594,-0.029828136175497177,-0.05218211341632706
324,324,324,324,2020-05-19,64.4398193359375,64.57939147949219,68.00326538085938,-0.0021612489736607676,-0.05240110199068271
325,325,325,325,2020-05-20,66.43089294433594,60.96940612792969,66.8681869506836,0.08957749735902998,-0.006539642037403648
326,326,326,326,2020-05-21,69.38027954101562,60.187870025634766,67.28684997558594,0.15272860646947128,0.03111201618428061
327,327,327,327,2020-05-22,67.77066040039062,61.2857551574707,66.17967224121094,0.10581423409497503,0.024040435760710244
328,328,328,328,2020-05-26,75.70702362060547,60.829837799072266,65.34231567382812,0.24457053248562333,0.15862168091065643
329,329,329,329,2020-05-27,75.2511215209961,65.06319427490234,67.0635757446289,0.15658510713519758,0.1220863290610168
330,330,330,330,2020-05-28,74.41375732421875,64.4398193359375,64.57939147949219,0.15477911159690172,0.15228334642715802
331,331,331,331,2020-05-29,70.25485229492188,66.43089294433594,60.96940612792969,0.057562967786540575,0.1522968117404473
332,332,332,332,2020-06-01,71.371337890625,69.38027954101562,60.187870025634766,0.028697756232479943,0.1858093310201383
333,333,333,333,2020-06-02,72.93441772460938,67.77066040039062,61.2857551574707,0.07619458470245322,0.1900712904199029
334,334,334,334,2020-06-03,78.78665161132812,75.70702362060547,60.829837799072266,0.04067823358313172,0.295197463316756
335,335,335,335,2020-06-04,79.00994110107422,75.2511215209961,65.06319427490234,0.04995034630851802,0.21435693377187492
336,336,336,336,2020-06-05,83.33634185791016,74.41375732421875,64.4398193359375,0.1199050398008521,0.2932429469341209
337,337,337,337,2020-06-08,83.97830963134766,70.25485229492188,66.43089294433594,0.19533821349187774,0.2641454285691316
338,338,338,338,2020-06-09,79.53097534179688,71.371337890625,69.38027954101562,0.11432653068205534,0.1463052018229538
339,339,339,339,2020-06-10,75.07434844970703,72.93441772460938,67.77066040039062,0.02934047863626943,0.10777064892338428
340,340,340,340,2020-06-11,68.87782287597656,78.78665161132812,75.70702362060547,-0.12576786210225044,-0.09020564299096523
341,341,341,341,2020-06-12,69.56633758544922,79.00994110107422,75.2511215209961,-0.11952424446873311,-0.0755441755636923
342,342,342,342,2020-06-15,68.60802459716797,83.33634185791016,74.41375732421875,-0.17673342664661496,-0.078019615401966
343,343,343,343,2020-06-16,71.10150909423828,83.97830963134766,70.25485229492188,-0.15333483840811546,0.01205122168305528
344,344,344,344,2020-06-17,69.2965316772461,79.53097534179688,71.371337890625,-0.12868500129121574,-0.029070580357601017
345,345,345,345,2020-06-18,68.79412078857422,75.07434844970703,72.93441772460938,-0.08365344209866821,-0.056767395493145134
346,346,346,346,2020-06-19,66.42158508300781,68.87782287597656,78.78665161132812,-0.035660793132087254,-0.1569436735212445
347,347,347,347,2020-06-22,68.2358627319336,69.56633758544922,79.00994110107422,-0.01912526804909609,-0.136363579303999
348,348,348,348,2020-06-23,68.3475112915039,68.60802459716797,83.33634185791016,-0.00379712587840364,-0.17985947345711972
349,349,349,349,2020-06-24,65.73308563232422,71.10150909423828,83.97830963134766,-0.0755036500673808,-0.21726114849319156
350,350,350,350,2020-06-25,65.42604064941406,69.2965316772461,79.53097534179688,-0.0558540367627508,-0.1773514612610324
351,351,351,351,2020-06-26,62.98839569091797,68.79412078857422,75.07434844970703,-0.08439275087909115,-0.16098644887854807
352,352,352,352,2020-06-29,67.51945495605469,66.42158508300781,68.87782287597656,0.016528811705936564,-0.01972141196111543
353,353,353,353,2020-06-30,67.47293853759766,68.2358627319336,69.56633758544922,-0.011180692436367434,-0.030092126745643544
354,354,354,354,2020-07-01,65.7516860961914,68.3475112915039,68.60802459716797,-0.03797980564707382,-0.04163271742259822
355,355,355,355,2020-07-02,65.82611083984375,65.73308563232422,71.10150909423828,0.0014151961166080085,-0.07419530642313787
356,356,356,356,2020-07-06,66.42158508300781,65.42604064941406,69.2965316772461,0.01521633318648119,-0.0414875972094616
357,357,357,357,2020-07-07,64.1048812866211,62.98839569091797,68.79412078857422,0.017725258493352936,-0.06816337571003517
358,358,358,358,2020-07-08,64.70964813232422,67.51945495605469,66.42158508300781,-0.04161477348357212,-0.025773804532730815
359,359,359,359,2020-07-09,62.774391174316406,67.47293853759766,68.2358627319336,-0.06963602690378012,-0.08003814034084578
360,360,360,360,2020-07-10,64.17931365966797,65.7516860961914,68.3475112915039,-0.023913796434408274,-0.060985360740619554
361,361,361,361,2020-07-13,64.8305892944336,65.82611083984375,65.73308563232422,-0.015123505440451712,-0.0137297120500125
362,362,362,362,2020-07-14,65.09111022949219,66.42158508300781,65.42604064941406,-0.02003076035979745,-0.005119221896929371
363,363,363,363,2020-07-15,69.02670288085938,64.1048812866211,62.98839569091797,0.07677764150645872,0.09586380354202362
364,364,364,364,2020-07-16,69.40816497802734,64.70964813232422,67.51945495605469,0.07260921642001783,0.027972826842306953
365,365,365,365,2020-07-17,68.20796203613281,62.774391174316406,67.47293853759766,0.08655712560760764,0.01089360437630238
366,366,366,366,2020-07-20,66.33785247802734,64.17931365966797,65.7516860961914,0.033632937083212466,0.008914849437904993
367,367,367,367,2020-07-21,66.57975006103516,64.8305892944336,65.82611083984375,0.02698048537948039,0.011448940421606046
368,368,368,368,2020-07-22,66.39366912841797,65.09111022949219,66.42158508300781,0.02001131789476851,-0.00042028437826280296
369,369,369,369,2020-07-23,66.66349029541016,69.02670288085938,64.1048812866211,-0.03423620840659514,0.03991285776428155
370,370,370,370,2020-07-24,66.47740173339844,69.40816497802734,64.70964813232422,-0.04222505011559807,0.02731823850223014
371,371,371,371,2020-07-27,66.62626647949219,68.20796203613281,62.774391174316406,-0.023189309714351625,0.061360615899557214
372,372,372,372,2020-07-28,66.43089294433594,66.33785247802734,64.17931365966797,0.0014025245441795509,0.03508263264714406
373,373,373,373,2020-07-29,67.66831970214844,66.57975006103516,64.8305892944336,0.016349860732660648,0.043771473290595164
374,374,374,374,2020-07-30,66.1331558227539,66.39366912841797,65.09111022949219,-0.0039237672670293655,0.016009030873613384
375,375,375,375,2020-07-31,66.33785247802734,66.66349029541016,69.02670288085938,-0.004884799999816836,-0.03895377137559375
376,376,376,376,2020-08-03,64.86780548095703,66.47740173339844,69.40816497802734,-0.024212682964002474,-0.06541535132801246
377,377,377,377,2020-08-04,62.03937530517578,66.62626647949219,68.20796203613281,-0.06884508793132316,-0.09043792757932356
378,378,378,378,2020-08-05,63.74201965332031,66.43089294433594,66.33785247802734,-0.04047624789973392,-0.03913049228669008
379,379,379,379,2020-08-06,60.37395477294922,67.66831970214844,66.57975006103516,-0.10779586313516254,-0.09320844975231879
380,380,380,380,2020-08-07,61.36948394775391,66.1331558227539,66.39366912841797,-0.07203152209713537,-0.07567265443556559
381,381,381,381,2020-08-10,63.90017318725586,66.33785247802734,66.66349029541016,-0.03674643057791027,-0.0414517316136469
382,382,382,382,2020-08-11,65.3237075805664,64.86780548095703,66.47740173339844,0.007028172083657358,-0.017354681782823178
383,383,383,383,2020-08-12,64.95154571533203,62.03937530517578,66.62626647949219,0.04694067913854849,-0.025136043975623967
384,384,384,384,2020-08-13,65.24927520751953,63.74201965332031,66.43089294433594,0.02364618445409894,-0.017787172269481788
385,385,385,385,2020-08-14,65.74240112304688,60.37395477294922,67.66831970214844,0.08891990545073591,-0.028461155642385716
386,386,386,386,2020-08-17,65.96569061279297,61.36948394775391,66.1331558227539,0.07489400870556406,-0.0025322428345891934
387,387,387,387,2020-08-18,63.732696533203125,63.90017318725586,66.33785247802734,-0.002620910800381626,-0.03927103226151474
388,388,388,388,2020-08-19,62.84883117675781,65.3237075805664,64.86780548095703,-0.037886343189510896,-0.03112444284540994
389,389,389,389,2020-08-20,62.58830642700195,64.95154571533203,62.03937530517578,-0.03638465046986905,0.008848108465405069
390,390,390,390,2020-08-21,62.38362503051758,65.24927520751953,63.74201965332031,-0.04391849821914506,-0.021310818674882936
391,391,391,391,2020-08-24,65.36092376708984,65.74240112304688,60.37395477294922,-0.005802607593279663,0.08260133053889418
392,392,392,392,2020-08-25,64.30957794189453,65.96569061279297,61.36948394775391,-0.025105667135655874,0.04790807751689141
393,393,393,393,2020-08-26,62.94186782836914,63.732696533203125,63.90017318725586,-0.012408524161879542,-0.01499691332726849
394,394,394,394,2020-08-27,63.49080657958984,62.84883117675781,65.3237075805664,0.010214595734111764,-0.028058741134923793
395,395,395,395,2020-08-28,66.23550415039062,62.58830642700195,64.95154571533203,0.05827282972806547,0.01976794271665061
396,396,396,396,2020-08-31,64.03974151611328,62.38362503051758,65.24927520751953,0.02654729481952267,-0.018537120719876787
397,397,397,397,2020-09-01,64.3560791015625,65.36092376708984,65.74240112304688,-0.015373783104841832,-0.02108718266753995
398,398,398,398,2020-09-02,66.607666015625,64.30957794189453,65.96569061279297,0.0357347715111247,0.00973195909674196
399,399,399,399,2020-09-03,68.98948669433594,62.94186782836914,63.732696533203125,0.09608260883610154,0.08248184130094294
400,400,400,400,2020-09-04,68.89646911621094,63.49080657958984,62.84883117675781,0.08514087043207974,0.09622514573810581
401,401,401,401,2020-09-08,69.8361587524414,66.23550415039062,62.58830642700195,0.05436139798793316,0.11580202020472896
402,402,402,402,2020-09-09,68.39402770996094,64.03974151611328,62.38362503051758,0.06799350045396513,0.09634583877585046
403,403,403,403,2020-09-10,70.25485229492188,64.3560791015625,65.36092376708984,0.09165836818694806,0.07487544920985645
404,404,404,404,2020-09-11,70.85961151123047,66.607666015625,64.30957794189453,0.06383567763218179,0.10185160249775027
405,405,405,405,2020-09-14,74.98131561279297,68.98948669433594,62.94186782836914,0.08685133352280716,0.1912788450646743
406,406,406,406,2020-09-15,75.00921630859375,68.89646911621094,63.49080657958984,0.0887236642283098,0.1814185446607115
407,407,407,407,2020-09-16,75.6139907836914,69.8361587524414,66.23550415039062,0.08273410414412319,0.14159304369461
408,408,408,408,2020-09-17,73.27867126464844,68.39402770996094,64.03974151611328,0.07141915337113702,0.14426869206226445
409,409,409,409,2020-09-18,70.5525894165039,70.25485229492188,64.3560791015625,0.004237958117571328,0.0962847706300205
410,410,410,410,2020-09-21,66.21690368652344,70.85961151123047,66.607666015625,-0.0655198035339386,-0.005866626958673127
411,411,411,411,2020-09-22,69.81755828857422,74.98131561279297,68.98948669433594,-0.068867254222167,0.012002866435390835
412,412,412,412,2020-09-23,66.9984359741211,75.00921630859375,68.89646911621094,-0.106797280770348,-0.02754906262160317
413,413,413,413,2020-09-24,66.67279815673828,75.6139907836914,69.8361587524414,-0.11824786040629909,-0.045296887059850466
414,414,414,414,2020-09-25,66.12384796142578,73.27867126464844,68.39402770996094,-0.09763855129663535,-0.03319266059548831
415,415,415,415,2020-09-28,65.53770446777344,70.5525894165039,70.25485229492188,-0.07108009770024637,-0.0671433740597217
416,416,416,416,2020-09-29,62.653446197509766,66.21690368652344,70.85961151123047,-0.05381492172879887,-0.11580878216387225
417,417,417,417,2020-09-30,63.23959732055664,69.81755828857422,74.98131561279297,-0.09421642820605591,-0.15659525571505195
418,418,418,418,2020-10-01,64.30957794189453,66.9984359741211,75.00921630859375,-0.04013314629113374,-0.1426443161688301
419,419,419,419,2020-10-02,65.06319427490234,66.67279815673828,75.6139907836914,-0.02414183784595314,-0.13953497758069244
420,420,420,420,2020-10-05,66.80304718017578,66.12384796142578,73.27867126464844,0.0102716227153965,-0.08836983494263584
421,421,421,421,2020-10-06,64.45842742919922,65.53770446777344,70.5525894165039,-0.016468032369136854,-0.08637758071965418
422,422,422,422,2020-10-07,66.78443145751953,62.653446197509766,66.21690368652344,0.06593388729148564,0.00857073857882007
423,423,423,423,2020-10-08,69.156982421875,63.23959732055664,69.81755828857422,0.09357088520541312,-0.009461457588775701
424,424,424,424,2020-10-09,68.74760437011719,64.30957794189453,66.9984359741211,0.06901034916187032,0.026107600432220934
425,425,425,425,2020-10-12,68.51498413085938,65.06319427490234,66.67279815673828,0.05305288027164279,0.02763024839291095
426,426,426,426,2020-10-13,67.22172546386719,66.80304718017578,66.12384796142578,0.006267353082894278,0.016603351684582268
427,427,427,427,2020-10-14,67.8916244506836,64.45842742919922,65.53770446777344,0.05326219019623735,0.03591703435489779
428,428,428,428,2020-10-15,70.47813415527344,66.78443145751953,62.653446197509766,0.05530784072188166,0.1248883889498591
429,429,429,429,2020-10-16,69.5849609375,69.156982421875,63.23959732055664,0.006188507662382214,0.10033845700786492
430,430,430,430,2020-10-19,69.18488311767578,68.74760437011719,64.30957794189453,0.006360639786143096,0.07580993892054799
431,431,431,431,2020-10-20,68.39402770996094,68.51498413085938,65.06319427490234,-0.0017654009912257962,0.051193819672998186
432,432,432,432,2020-10-21,69.7896499633789,67.22172546386719,66.80304718017578,0.03820081204092296,0.044707583100930925
433,433,433,433,2020-10-22,71.74348449707031,67.8916244506836,64.45842742919922,0.05673542322123559,0.11301946631994642
434,434,434,434,2020-10-23,72.00402069091797,70.47813415527344,66.78443145751953,0.021650495631493127,0.07815577851731104
435,435,435,435,2020-10-26,71.45507049560547,69.5849609375,69.156982421875,0.026875197354571556,0.03323002238171058
436,436,436,436,2020-10-27,69.28723907470703,69.18488311767578,68.74760437011719,0.0014794555171417922,0.007849505586909
437,437,437,437,2020-10-28,69.12905883789062,68.39402770996094,68.51498413085938,0.010747007487945215,0.008962633719047597
438,438,438,438,2020-10-29,65.6679458618164,69.7896499633789,67.22172546386719,-0.059058959368979536,-0.023114247534243404
439,439,439,439,2020-10-30,62.19755554199219,71.74348449707031,67.8916244506836,-0.13305638863230762,-0.08386997593241519
440,440,440,440,2020-11-02,62.7371826171875,72.00402069091797,70.47813415527344,-0.12869889743392227,-0.10983479671910035
441,441,441,441,2020-11-03,64.30957794189453,71.45507049560547,69.5849609375,-0.09999979713336637,-0.07581211406217103
442,442,442,442,2020-11-04,63.92809677124024,69.28723907470703,69.18488311767578,-0.07734674342685877,-0.07598171897601291
443,443,443,443,2020-11-05,65.06319427490234,69.12905883789062,68.39402770996094,-0.058815563691136497,-0.048700647506587647
444,444,444,444,2020-11-06,63.48151397705078,65.6679458618164,69.7896499633789,-0.033295268430757474,-0.09038784389430565
445,445,445,445,2020-11-09,76.05126190185547,62.19755554199219,71.74348449707031,0.22273715163146668,0.06004416198882945
446,446,446,446,2020-11-10,75.68840026855469,62.7371826171875,72.00402069091797,0.20643607365019068,0.051169081146900997
447,447,447,447,2020-11-11,70.90613555908203,64.30957794189453,71.45507049560547,0.10257504135927742,-0.007682239100963439
448,448,448,448,2020-11-12,69.10114288330078,63.92809677124024,69.28723907470703,0.08091975787378325,-0.002685865303502677
449,449,449,449,2020-11-13,72.20869445800781,65.06319427490234,69.12905883789062,0.1098239990018719,0.044549074902625385
450,450,450,450,2020-11-16,73.81829833984375,63.48151397705078,65.6679458618164,0.16283140894418202,0.12411462504366977
451,451,451,451,2020-11-17,78.24701690673828,76.05126190185547,62.19755554199219,0.028872039069074873,0.25804006644457966
452,452,452,452,2020-11-18,76.05126190185547,75.68840026855469,62.7371826171875,0.004794151177899053,0.21221991057374057
453,453,453,453,2020-11-19,74.98131561279297,70.90613555908203,64.30957794189453,0.05747288329252309,0.1659432080325678
454,454,454,454,2020-11-20,72.7762451171875,69.10114288330078,63.92809677124024,0.05318439146648113,0.13840781742039643
455,455,455,455,2020-11-23,77.5399169921875,72.20869445800781,65.06319427490234,0.07383075645108095,0.1917631443757437
456,456,456,456,2020-11-24,82.83393096923828,73.81829833984375,63.48151397705078,0.12213276155308361,0.3048512201391982
457,457,457,457,2020-11-25,81.90351104736328,78.24701690673828,76.05126190185547,0.04673014109896534,0.07695137462755275
458,458,458,458,2020-11-27,81.85699462890625,76.05126190185547,75.68840026855469,0.07633972904411634,0.08149986442393264
459,459,459,459,2020-11-30,79.78218841552734,74.98131561279297,70.90613555908203,0.06402758825313648,0.12518032165283355
460,460,460,460,2020-12-01,82.45246124267578,72.7762451171875,69.10114288330078,0.132958441451702,0.19321414671712356
461,461,461,461,2020-12-02,82.73155975341797,77.5399169921875,72.20869445800781,0.06695445343014161,0.14572850782573865
462,462,462,462,2020-12-03,89.93290710449219,82.83393096923828,73.81829833984375,0.08570130684598598,0.21830100567287802
463,463,463,463,2020-12-04,89.51422119140625,81.90351104736328,78.24701690673828,0.09292288018815009,0.14399532058962983
464,464,464,464,2020-12-07,88.84432983398438,81.85699462890625,76.05126190185547,0.08536027051511952,0.1682163794814926
465,465,465,465,2020-12-08,90.3888168334961,79.78218841552734,74.98131561279297,0.1329448167393772,0.20548454097909108
466,466,466,466,2020-12-09,93.81269073486328,82.45246124267578,72.7762451171875,0.13777914353280307,0.2890564851731767
467,467,467,467,2020-12-10,96.62252807617188,82.73155975341797,77.5399169921875,0.16790410291013536,0.2461004837793035
468,468,468,468,2020-12-11,94.28718566894533,89.93290710449219,82.83393096923828,0.0484169666548635,0.1382676708166899
469,469,469,469,2020-12-14,92.01702117919922,89.51422119140625,81.90351104736328,0.027959802972996828,0.12348078858289102
470,470,470,470,2020-12-15,93.5335693359375,88.84432983398438,81.85699462890625,0.05278040265164363,0.14264602261500436
471,471,471,471,2020-12-16,92.57525634765624,90.3888168334961,79.78218841552734,0.024189270207925828,0.16034992504215495
472,472,472,472,2020-12-17,93.96155548095705,93.81269073486328,82.45246124267578,0.0015868295102470231,0.13958460505390446
473,473,473,473,2020-12-18,94.16625213623048,96.62252807617188,82.73155975341797,-0.02542135865048989,0.13821439384067813
474,474,474,474,2020-12-21,94.27790069580078,94.28718566894533,89.93290710449219,-9.847545113017553e-05,0.04831372332109973
475,475,475,475,2020-12-22,91.96119689941406,92.01702117919922,89.51422119140625,-0.0006066734074823277,0.027336167096572384
476,476,476,476,2020-12-23,94.86405181884766,93.5335693359375,88.84432983398438,0.014224652093961732,0.06775583761070414
477,477,477,477,2020-12-24,93.89642333984376,92.57525634765624,90.3888168334961,0.014271275547172557,0.03880575749552051
478,478,478,478,2020-12-28,96.24105072021484,93.96155548095705,93.81269073486328,0.024259871258940358,0.025885197048815867
479,479,479,479,2020-12-29,94.49188995361328,94.16625213623048,96.62252807617188,0.0034581159385178584,-0.02205115271749991
480,480,480,480,2020-12-30,96.70624542236328,94.27790069580078,94.28718566894533,0.025757305886539017,0.02565629397309177
481,481,481,481,2020-12-31,96.52017211914062,91.96119689941406,92.01702117919922,0.049574987858336694,0.04893823862404445
482,482,482,482,2021-01-04,94.27790069580078,94.86405181884766,93.5335693359375,-0.006178853968478948,0.007957906077441734
483,483,483,483,2021-01-05,96.76207733154295,93.89642333984376,92.57525634765624,0.030519309359925195,0.04522613438048251
