,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CSX,CSX_6m,CSX_12m,CSX_6m_ret,CSX_12m_ret
32,32,32,32,2019-03-22,22.73380851745605,22.88743782043457,22.58958625793457,-0.0067123853785571175,0.006384457770705065
33,33,33,33,2019-03-25,22.812191009521484,22.827865600585938,22.580177307128903,-0.000686642866166598,0.010275105427065556
34,34,34,34,2019-03-26,22.899974822998047,23.16019821166992,22.50179481506348,-0.011235801450988903,0.017695477681096472
35,35,35,35,2019-03-27,23.012845993041992,22.87176322937012,22.87176322937012,0.006168425331139593,0.006168425331139593
36,36,36,36,2019-03-28,23.33577346801757,22.830997467041016,22.78083229064941,0.022109239935979685,0.024360004511158273
37,37,37,37,2019-03-29,23.458053588867188,23.08809471130371,23.191558837890625,0.01602379417572064,0.011491023645256782
38,38,38,38,2019-04-01,24.0474796295166,22.73380851745605,22.88743782043457,0.057784911448156784,0.05068465147489398
39,39,39,39,2019-04-02,23.88444709777832,22.812191009521484,22.827865600585938,0.047003643262906625,0.046284725680409755
40,40,40,40,2019-04-03,23.58346366882324,22.899974822998047,23.16019821166992,0.029846707304620024,0.018275554176390596
41,41,41,41,2019-04-04,23.451780319213867,23.012845993041992,22.87176322937012,0.01907344820821333,0.02535952668043251
42,42,42,42,2019-04-05,23.3326473236084,23.33577346801757,22.830997467041016,-0.00013396360799688978,0.021972314494431044
43,43,43,43,2019-04-08,23.70887565612793,23.458053588867188,23.08809471130371,0.010692364833703838,0.026887491262771457
44,44,44,44,2019-04-09,23.417299270629883,24.0474796295166,22.73380851745605,-0.026205671804092834,0.030064947219424987
45,45,45,45,2019-04-10,23.53643035888672,23.88444709777832,22.812191009521484,-0.01457085179601969,0.03174790834703023
46,46,46,46,2019-04-11,23.63990020751953,23.58346366882324,22.899974822998047,0.002393055553196799,0.03231118768647678
47,47,47,47,2019-04-12,24.03494071960449,23.451780319213867,23.012845993041992,0.02486635950247429,0.04441409493078474
48,48,48,48,2019-04-15,23.78725814819336,23.3326473236084,23.33577346801757,0.01948389388824201,0.01934732014752205
49,49,49,49,2019-04-16,23.79352569580078,23.70887565612793,23.458053588867188,0.0035703945180955987,0.014300935312587137
50,50,50,50,2019-04-17,24.74978256225586,23.417299270629883,24.0474796295166,0.05690166386083573,0.02920484572849924
51,51,51,51,2019-04-18,24.75918769836425,23.53643035888672,23.88444709777832,0.05195169024498458,0.036623858069852355
52,52,52,52,2019-04-22,24.712158203125,23.63990020751953,23.58346366882324,0.04535797470348024,0.047859574409923056
53,53,53,53,2019-04-23,24.774864196777344,24.03494071960449,23.451780319213867,0.030785325655882545,0.056417204133516696
54,54,54,54,2019-04-24,24.86892318725586,23.78725814819336,23.3326473236084,0.0454724555610313,0.06584232994826222
55,55,55,55,2019-04-25,24.62437438964844,23.79352569580078,23.70887565612793,0.034919108015769806,0.03861417752570162
56,56,56,56,2019-04-26,24.821889877319336,24.74978256225586,23.417299270629883,0.002913452466990263,0.059980896620777324
57,57,57,57,2019-04-29,24.88459587097168,24.75918769836425,23.53643035888672,0.0050651165997548375,0.05727994821338456
58,58,58,58,2019-04-30,24.966114044189453,24.712158203125,23.63990020751953,0.010276554519319081,0.05610065292272548
59,59,59,59,2019-05-01,24.80935287475586,24.774864196777344,24.03494071960449,0.0013920834320053643,0.03222026482968232
60,60,60,60,2019-05-02,24.74037742614746,24.86892318725586,23.78725814819336,-0.005168931527130716,0.040068480024735065
61,61,61,61,2019-05-03,25.245155334472656,24.62437438964844,23.79352569580078,0.02521001894306707,0.061009438333389454
62,62,62,62,2019-05-06,25.10406875610352,24.821889877319336,24.74978256225586,0.011368146429576287,0.014314719450826852
63,63,63,63,2019-05-07,24.539718627929688,24.88459587097168,24.75918769836425,-0.013859065456807262,-0.008864146639554815
64,64,64,64,2019-05-08,24.51777458190918,24.966114044189453,24.712158203125,-0.017957919341661355,-0.007865910359510342
65,65,65,65,2019-05-09,24.50836944580078,24.80935287475586,24.774864196777344,-0.01213185327624311,-0.010756658396183116
66,66,66,66,2019-05-10,24.671396255493164,24.74037742614746,24.86892318725586,-0.0027882020337083313,-0.007942721535443065
67,67,67,67,2019-05-13,24.06942749023437,25.245155334472656,24.62437438964844,-0.04657241473308782,-0.022536487247666215
68,68,68,68,2019-05-14,24.530317306518555,25.10406875610352,24.821889877319336,-0.02285491866514544,-0.01174659029759062
69,69,69,69,2019-05-15,24.26381492614746,24.539718627929688,24.88459587097168,-0.011243148544833326,-0.02494639447001712
70,70,70,70,2019-05-16,24.5240421295166,24.51777458190918,24.966114044189453,0.0002556328098410887,-0.017706877165200585
71,71,71,71,2019-05-17,24.58047866821289,24.50836944580078,24.80935287475586,0.002942228473076236,-0.009225319487307315
72,72,72,72,2019-05-20,24.47388458251953,24.671396255493164,24.74037742614746,-0.00800569497276249,-0.010771575511466569
73,73,73,73,2019-05-21,24.56166648864746,24.06942749023437,25.245155334472656,0.02045079795158422,-0.0270740598253274
74,74,74,74,2019-05-22,24.27948570251465,24.530317306518555,25.10406875610352,-0.010225371358618784,-0.03284658999304213
75,75,75,75,2019-05-23,23.63362693786621,24.26381492614746,24.539718627929688,-0.025972337416823033,-0.0369234751140225
76,76,76,76,2019-05-24,23.483137130737305,24.5240421295166,24.51777458190918,-0.04244426727380668,-0.04219948461127043
77,77,77,77,2019-05-28,23.36399269104004,24.58047866821289,24.50836944580078,-0.0494899222099362,-0.04669330439511621
78,78,78,78,2019-05-29,23.18528938293457,24.47388458251953,24.671396255493164,-0.05265184589884597,-0.06023602625358937
79,79,79,79,2019-05-30,23.594194412231445,24.56166648864746,24.06942749023437,-0.03938951279479297,-0.019744261810786368
80,80,80,80,2019-05-31,23.42434310913086,24.27948570251465,24.530317306518555,-0.035220786958235384,-0.04508601269066337
81,81,81,81,2019-06-03,23.44006729125977,23.63362693786621,24.26381492614746,-0.00819001023902588,-0.03394963394647377
82,82,82,82,2019-06-04,24.11319732666016,23.483137130737305,24.5240421295166,0.02683032477369318,-0.01675273597585114
83,83,83,83,2019-06-05,24.54412651062012,23.36399269104004,24.58047866821289,0.05051079390350344,-0.0014789035674793727
84,84,84,84,2019-06-06,24.38056182861328,23.18528938293457,24.47388458251953,0.05155305271102151,-0.0038131565747803187
85,85,85,85,2019-06-07,24.55670928955078,23.594194412231445,24.56166648864746,0.04079456414160765,-0.00020182665939916244
86,86,86,86,2019-06-10,24.745437622070312,23.42434310913086,24.27948570251465,0.056398359039766977,0.019191177492998035
87,87,87,87,2019-06-11,24.723424911499023,23.44006729125977,23.63362693786621,0.05475059453936759,0.04611217637047149
88,88,88,88,2019-06-12,24.60703468322754,24.11319732666016,23.483137130737305,0.020479961652425827,0.047859770448606564
89,89,89,89,2019-06-13,24.42145538330078,24.54412651062012,23.36399269104004,-0.004997983010976537,0.04526035880272605
90,90,90,90,2019-06-14,24.273616790771484,24.38056182861328,23.18528938293457,-0.004386487833774377,0.046940428038736215
91,91,91,91,2019-06-17,24.125778198242188,24.55670928955078,23.594194412231445,-0.017548405457239347,0.022530279132360054
92,92,92,92,2019-06-18,24.45291328430176,24.745437622070312,23.42434310913086,-0.011821344291266467,0.04391031032882897
93,93,93,93,2019-06-19,24.342819213867188,24.723424911499023,23.44006729125977,-0.01539453773068522,0.03851319671526854
94,94,94,94,2019-06-20,24.86496925354004,24.60703468322754,24.11319732666016,0.010482147631071914,0.031176783265017383
95,95,95,95,2019-06-21,24.745437622070312,24.42145538330078,24.54412651062012,0.01326629529995449,0.008202007570450087
96,96,96,96,2019-06-24,24.383708953857425,24.273616790771484,24.38056182861328,0.004535465976697628,0.00012908337659589542
97,97,97,97,2019-06-25,23.93390655517578,24.125778198242188,24.55670928955078,-0.007952972189737895,-0.02536181566640161
98,98,98,98,2019-06-26,23.962215423583984,24.45291328430176,24.745437622070312,-0.020067051112179546,-0.031651175883338434
99,99,99,99,2019-06-27,24.04714012145996,24.342819213867188,24.723424911499023,-0.012146460515090607,-0.02735400910108199
100,100,100,100,2019-06-28,24.33652877807617,24.86496925354004,24.60703468322754,-0.0212524081600719,-0.010993031408849552
101,101,101,101,2019-07-01,24.73285675048828,24.745437622070312,24.42145538330078,-0.0005084117635814067,0.01275113879578349
102,102,102,102,2019-07-02,24.622766494750977,24.383708953857425,24.273616790771484,0.009803985986952757,0.014383917608530306
103,103,103,103,2019-07-03,24.74858665466309,23.93390655517578,24.125778198242188,0.03403874322017564,0.025815061852234145
104,104,104,104,2019-07-05,24.660511016845703,23.962215423583984,24.45291328430176,0.029141528899470748,0.008489693237378582
105,105,105,105,2019-07-08,24.28934669494629,24.04714012145996,24.342819213867188,0.010072157115688762,-0.002196644458109298
106,106,106,106,2019-07-09,24.125778198242188,24.33652877807617,24.86496925354004,-0.008659845525046173,-0.029728211113416614
107,107,107,107,2019-07-10,24.088035583496094,24.73285675048828,24.745437622070312,-0.02607143903744391,-0.0265665957747252
108,108,108,108,2019-07-11,24.29878234863281,24.622766494750977,24.383708953857425,-0.013157910025554331,-0.0034829240041097664
109,109,109,109,2019-07-12,24.71712875366211,24.74858665466309,23.93390655517578,-0.0012710988889966801,0.03272437772248904
110,110,110,110,2019-07-15,24.691967010498047,24.660511016845703,23.962215423583984,0.0012755613065298377,0.03045426201267798
111,111,111,111,2019-07-16,25.022241592407227,24.28934669494629,24.04714012145996,0.030173512143635728,0.04054958161436728
112,112,112,112,2019-07-17,22.452390670776367,24.125778198242188,24.33652877807617,-0.06936097620211656,-0.07742016638778604
113,113,113,113,2019-07-18,22.59393310546875,24.088035583496094,24.73285675048828,-0.06202674655010176,-0.08648105904617365
114,114,114,114,2019-07-19,22.11582565307617,24.29878234863281,24.622766494750977,-0.08983811057838731,-0.10181393882808543
115,115,115,115,2019-07-22,22.307693481445312,24.71712875366211,24.74858665466309,-0.09748038682930815,-0.09862757850690707
116,116,116,116,2019-07-23,21.99943923950196,24.691967010498047,24.660511016845703,-0.10904468525538413,-0.10790821713004861
117,117,117,117,2019-07-24,21.77296638488769,25.022241592407227,24.28934669494629,-0.12985548059393281,-0.1036001643709159
118,118,118,118,2019-07-25,21.861040115356445,22.452390670776367,24.125778198242188,-0.02633797728228615,-0.09387212566891423
119,119,119,119,2019-07-26,21.691186904907227,22.59393310546875,24.088035583496094,-0.03995524800164241,-0.09950370051059987
120,120,120,120,2019-07-29,21.898786544799805,22.11582565307617,24.29878234863281,-0.00981374657591294,-0.09877020870422515
121,121,121,121,2019-07-30,22.08436584472656,22.307693481445312,24.71712875366211,-0.010011238360635888,-0.10651572580190882
122,122,122,122,2019-07-31,22.144132614135746,21.99943923950196,24.691967010498047,0.00657713921971137,-0.10318474811176703
123,123,123,123,2019-08-01,21.32001495361328,21.77296638488769,25.022241592407227,-0.02080338633089507,-0.14795743319484822
124,124,124,124,2019-08-02,21.11241912841797,21.861040115356445,22.452390670776367,-0.03424452738699302,-0.05968057308491792
125,125,125,125,2019-08-05,20.48017883300781,21.691186904907227,22.59393310546875,-0.05582949781440727,-0.09355406438506797
126,126,126,126,2019-08-06,20.914257049560547,21.898786544799805,22.11582565307617,-0.04495817579778405,-0.05433071422990221
127,127,127,127,2019-08-07,20.72552490234375,22.08436584472656,22.307693481445312,-0.06152954320430626,-0.07092479464170287
128,128,128,128,2019-08-08,20.99289321899414,22.144132614135746,21.99943923950196,-0.05198846191910489,-0.045753258051254186
129,129,129,129,2019-08-09,20.939416885375977,21.32001495361328,21.77296638488769,-0.017851679234999862,-0.038283690186113994
130,130,130,130,2019-08-12,20.70665168762207,21.11241912841797,21.861040115356445,-0.019219372177474603,-0.0528057412475752
131,131,131,131,2019-08-13,20.87022018432617,20.48017883300781,21.691186904907227,0.019044821556427616,-0.03784793908144002
132,132,132,132,2019-08-14,20.3134708404541,20.914257049560547,21.898786544799805,-0.0287261559271631,-0.07239285615677915
133,133,133,133,2019-08-15,20.259994506835938,20.72552490234375,22.08436584472656,-0.022461693863066734,-0.0826091793043836
134,134,134,134,2019-08-16,20.4738883972168,20.99289321899414,22.144132614135746,-0.024722881994548085,-0.07542603930454883
135,135,135,135,2019-08-19,20.53679275512696,20.939416885375977,21.32001495361328,-0.019228048825476463,-0.03673647510052902
136,136,136,136,2019-08-20,20.37952041625977,20.70665168762207,21.11241912841797,-0.015798366452353663,-0.03471410394518437
137,137,137,137,2019-08-21,20.55252265930176,20.87022018432617,20.48017883300781,-0.015222528666132717,0.003532382548210755
138,138,138,138,2019-08-22,20.80415916442871,20.3134708404541,20.914257049560547,0.02415580910955928,-0.0052642503566316945
139,139,139,139,2019-08-23,20.326047897338867,20.259994506835938,20.72552490234375,0.0032602866935942387,-0.01927463873108992
140,140,140,140,2019-08-26,20.45501136779785,20.4738883972168,20.99289321899414,-0.00092200509511009,-0.025622092466493385
141,141,141,141,2019-08-27,20.259994506835938,20.53679275512696,20.939416885375977,-0.013478163391502318,-0.032447053433209305
142,142,142,142,2019-08-28,20.56825256347656,20.37952041625977,20.70665168762207,0.009260872844986556,-0.006683800270240847
143,143,143,143,2019-08-29,20.99761009216309,20.55252265930176,20.87022018432617,0.021656097416337783,0.006103908186488205
144,144,144,144,2019-08-30,21.15861892700196,20.80415916442871,20.3134708404541,0.01703792783797331,0.04160530188000933
145,145,145,145,2019-09-03,20.94710159301757,20.326047897338867,20.259994506835938,0.030554572084817933,0.0339144754432088
146,146,146,146,2019-09-04,21.31015968322754,20.45501136779785,20.4738883972168,0.041806298713475076,0.040845747997943604
147,147,147,147,2019-09-05,21.48695373535156,20.259994506835938,20.53679275512696,0.06056068910095869,0.04626627884665169
148,148,148,148,2019-09-06,21.31647300720215,20.56825256347656,20.37952041625977,0.036377443412680455,0.0459752031355376
149,149,149,149,2019-09-09,21.79950523376465,20.99761009216309,20.55252265930176,0.03818982913207103,0.06067296920840626
150,150,150,150,2019-09-10,22.3172607421875,21.15861892700196,20.80415916442871,0.05475980351944987,0.0727307249382092
151,151,151,151,2019-09-11,22.40566062927246,20.94710159301757,20.326047897338867,0.06963058969175395,0.10231269464861703
152,152,152,152,2019-09-12,22.588773727416992,21.31015968322754,20.45501136779785,0.060000209439810215,0.10431489483199718
153,153,153,153,2019-09-13,22.879222869873047,21.48695373535156,20.259994506835938,0.06479602235243087,0.1292808032180539
154,154,154,154,2019-09-16,22.85396194458008,21.31647300720215,20.56825256347656,0.07212679775207032,0.11112802966851443
155,155,155,155,2019-09-17,22.47195625305176,21.79950523376465,20.99761009216309,0.03084707712749246,0.0702149508642862
156,156,156,156,2019-09-18,22.462486267089844,22.3172607421875,21.15861892700196,0.00650731855401121,0.06162346155891729
157,157,157,157,2019-09-19,22.348833084106445,22.40566062927246,20.94710159301757,-0.0025363030399456754,0.06691768237549978
158,158,158,158,2019-09-20,21.66374969482422,22.588773727416992,21.31015968322754,-0.04095060864105393,0.016592555703605516
159,159,159,159,2019-09-23,21.73952293395996,22.879222869873047,21.48695373535156,-0.0498137520839409,0.011754537275000532
160,160,160,160,2019-09-24,21.666906356811523,22.85396194458008,21.31647300720215,-0.051940910317743505,0.01643955590078039
161,161,161,161,2019-09-25,21.74267196655273,22.47195625305176,21.79950523376465,-0.03245308411456127,-0.0026070897757757283
162,162,162,162,2019-09-26,21.91631507873535,22.462486267089844,22.3172607421875,-0.024314814569511678,-0.01796572025948595
163,163,163,163,2019-09-27,21.755300521850582,22.348833084106445,22.40566062927246,-0.026557653369291945,-0.029026598152263272
164,164,164,164,2019-09-30,21.86896324157715,21.66374969482422,22.588773727416992,0.009472669766026565,-0.03186585046740176
165,165,165,165,2019-10-01,21.15861892700196,21.73952293395996,22.879222869873047,-0.02672110187158494,-0.07520377561148495
166,166,166,166,2019-10-02,20.92184829711914,21.666906356811523,22.85396194458008,-0.03438691465328436,-0.08454173732091785
167,167,167,167,2019-10-03,21.13967704772949,21.74267196655273,22.47195625305176,-0.027733248229603213,-0.0592863029065992
168,168,168,168,2019-10-04,21.06075668334961,21.91631507873535,22.462486267089844,-0.03903751120168286,-0.06240313592507041
169,169,169,169,2019-10-07,21.08600616455078,21.755300521850582,22.348833084106445,-0.03076465694544539,-0.05650527321955501
170,170,170,170,2019-10-08,20.792400360107425,21.86896324157715,21.66374969482422,-0.049227888381236484,-0.04022153814512408
171,171,171,171,2019-10-09,20.906055450439453,21.15861892700196,21.73952293395996,-0.011936671170923785,-0.038338812036142866
172,172,172,172,2019-10-10,21.13336753845215,20.92184829711914,21.666906356811523,0.010109969173332178,-0.024624596127062914
173,173,173,173,2019-10-11,21.79950523376465,21.13967704772949,21.74267196655273,0.031212784591996723,0.0026139044593667116
174,174,174,174,2019-10-14,21.644811630249023,21.06075668334961,21.91631507873535,0.027731907057316763,-0.012388188776760178
175,175,175,175,2019-10-15,21.83739280700684,21.08600616455078,21.755300521850582,0.03563437459860319,0.0037734383431662355
176,176,176,176,2019-10-16,21.78371810913086,20.792400360107425,21.86896324157715,0.04767692675470925,-0.0038979960551683845
177,177,177,177,2019-10-17,22.02996635437012,20.906055450439453,21.15861892700196,0.05376006519235754,0.041181677801105154
178,178,178,178,2019-10-18,21.679536819458008,21.13336753845215,20.92184829711914,0.025843930457940756,0.036215180971520544
179,179,179,179,2019-10-21,22.3362045288086,21.79950523376465,21.13967704772949,0.024619792481008762,0.056601029352415066
180,180,180,180,2019-10-22,22.82239151000977,21.644811630249023,21.06075668334961,0.0544047183166545,0.08364537196580812
181,181,181,181,2019-10-23,22.81291961669922,21.83739280700684,21.08600616455078,0.04467231131087068,0.08189855578491101
182,182,182,182,2019-10-24,22.623497009277344,21.78371810913086,20.792400360107425,0.038550760523956784,0.08806566906450519
183,183,183,183,2019-10-25,22.83185768127441,22.02996635437012,20.906055450439453,0.03640002503885875,0.09211695795030894
184,184,184,184,2019-10-28,22.57929992675781,21.679536819458008,21.13336753845215,0.04150287502878003,0.06841940290276916
185,185,185,185,2019-10-29,22.361461639404297,22.3362045288086,21.79950523376465,0.0011307700268916587,0.025778401831306308
186,186,186,186,2019-10-30,22.430917739868164,22.82239151000977,21.644811630249023,-0.01715305646079668,0.03631845465083838
187,187,187,187,2019-10-31,22.184663772583008,22.81291961669922,21.83739280700684,-0.02753947564240411,0.015902583639231027
188,188,188,188,2019-11-01,22.816076278686523,22.623497009277344,21.78371810913086,0.008512356393452603,0.04739127473022808
189,189,189,189,2019-11-04,23.20124244689941,22.83185768127441,22.02996635437012,0.01617848055911586,0.0531674026954172
190,190,190,190,2019-11-05,23.32436752319336,22.57929992675781,21.679536819458008,0.0329978165333904,0.07587019581797838
191,191,191,191,2019-11-06,23.248598098754883,22.361461639404297,22.3362045288086,0.03967256137619013,0.0408481919463759
192,192,192,192,2019-11-07,23.38750457763672,22.430917739868164,22.82239151000977,0.04264590726345263,0.02476134314754419
193,193,193,193,2019-11-08,23.371721267700195,22.184663772583008,22.81291961669922,0.053508022807369215,0.02449496427418829
194,194,194,194,2019-11-11,23.33068084716797,22.816076278686523,22.623497009277344,0.02255447265322119,0.031258820756164596
195,195,195,195,2019-11-12,22.96762084960937,23.20124244689941,22.83185768127441,-0.010069357183121852,0.005946216476564015
196,196,196,196,2019-11-13,22.715051651000977,23.32436752319336,22.57929992675781,-0.02612357533753018,0.006012220249676181
197,197,197,197,2019-11-14,22.680322647094727,23.248598098754883,22.361461639404297,-0.024443428771328435,0.014259399176686616
198,198,198,198,2019-11-15,22.607711791992188,23.38750457763672,22.430917739868164,-0.033342282544764235,0.007881712829332699
199,199,199,199,2019-11-18,22.421445846557617,23.371721267700195,22.184663772583008,-0.040659197080869736,0.010673232481766881
200,200,200,200,2019-11-19,22.418289184570312,23.33068084716797,22.816076278686523,-0.039106945424115525,-0.017434509302013512
201,201,201,201,2019-11-20,21.96051788330078,22.96762084960937,23.20124244689941,-0.043848815378094264,-0.05347664317711742
202,202,202,202,2019-11-21,21.91000366210937,22.715051651000977,23.32436752319336,-0.03544116919743523,-0.06063889448138593
203,203,203,203,2019-11-22,22.26043510437012,22.680322647094727,23.248598098754883,-0.01851329671354529,-0.0425041970353337
204,204,204,204,2019-11-25,22.66453742980957,22.607711791992188,23.38750457763672,0.002513551054623253,-0.030912539019594898
205,205,205,205,2019-11-26,22.715051651000977,22.421445846557617,23.371721267700195,0.013094864909813042,-0.02809675886417229
206,206,206,206,2019-11-27,22.77207374572754,22.418289184570312,23.33068084716797,0.015781068673194065,-0.023943026142258406
207,207,207,207,2019-11-29,22.66120147705078,21.96051788330078,22.96762084960937,0.03190651502270869,-0.013341363241974658
208,208,208,208,2019-12-02,22.176557540893555,21.91000366210937,22.715051651000977,0.012165852771862218,-0.02370648847209167
209,209,209,209,2019-12-03,22.08152961730957,22.26043510437012,22.680322647094727,-0.008036926781607612,-0.02640143348497992
210,210,210,210,2019-12-04,22.31593132019043,22.66453742980957,22.607711791992188,-0.015381126162347214,-0.012906236353610434
211,211,211,211,2019-12-05,22.3792781829834,22.715051651000977,22.421445846557617,-0.01478198126847674,-0.0018806844064738204
212,212,212,212,2019-12-06,22.57567596435547,22.77207374572754,22.418289184570312,-0.00862450137677595,0.0070204634479191785
213,213,213,213,2019-12-09,22.30326271057129,22.66120147705078,21.96051788330078,-0.01579522457544802,0.015607319877056991
214,214,214,214,2019-12-10,22.30009651184082,22.176557540893555,21.91000366210937,0.005570700985464416,0.017804326085351763
215,215,215,215,2019-12-11,22.721385955810547,22.08152961730957,22.26043510437012,0.02897699342347182,0.020707180667368652
216,216,216,216,2019-12-12,22.89560508728028,22.31593132019043,22.66453742980957,0.025975781999534542,0.01019511905708681
217,217,217,217,2019-12-13,23.05398368835449,22.3792781829834,22.715051651000977,0.030148671456442067,0.014921033091226832
218,218,218,218,2019-12-16,23.057153701782227,22.57567596435547,22.77207374572754,0.021327278890207246,0.012518840367279793
219,219,219,219,2019-12-17,22.838586807250977,22.30326271057129,22.66120147705078,0.024002053135748325,0.007827710740749394
220,220,220,220,2019-12-18,23.10466957092285,22.30009651184082,22.176557540893555,0.036079353228575695,0.04185104150262542
221,221,221,221,2019-12-19,22.99380683898925,22.721385955810547,22.08152961730957,0.011989624387725328,0.04131404107823
222,222,222,222,2019-12-20,23.18069267272949,22.89560508728028,22.31593132019043,0.012451629225889604,0.038750852031735006
223,223,223,223,2019-12-23,23.03497886657715,23.05398368835449,22.3792781829834,-0.0008243617256891156,0.029299456319924033
224,224,224,224,2019-12-24,23.117340087890625,23.057153701782227,22.57567596435547,0.002610312915758861,0.02399326267751123
225,225,225,225,2019-12-26,23.08249855041504,22.838586807250977,22.30326271057129,0.010679808922617884,0.03493819939960652
226,226,226,226,2019-12-27,23.076160430908203,23.10466957092285,22.30009651184082,-0.0012339124750144759,0.034800921989522005
227,227,227,227,2019-12-30,22.91461181640625,22.99380683898925,22.721385955810547,-0.003444189260941144,0.008504140591225173
228,228,228,228,2019-12-31,22.920948028564453,23.18069267272949,22.89560508728028,-0.011205214953330822,0.001106891090563611
229,229,229,229,2020-01-02,23.183862686157227,23.03497886657715,23.05398368835449,0.006463379907680533,0.005633690018976845
230,230,230,230,2020-01-03,23.08883285522461,23.117340087890625,23.057153701782227,-0.00123315366550103,0.0013739403333177247
231,231,231,231,2020-01-06,22.968461990356445,23.08249855041504,22.838586807250977,-0.0049403906517971885,0.005686655842656485
232,232,232,232,2020-01-07,23.123674392700195,23.076160430908203,23.10466957092285,0.002059006390350504,0.0008225532816648062
233,233,233,233,2020-01-08,23.244043350219727,22.91461181640625,22.99380683898925,0.014376483287297681,0.010882778697008266
234,234,234,234,2020-01-09,23.35808181762696,22.920948028564453,23.18069267272949,0.019071366006229162,0.007652452297344681
235,235,235,235,2020-01-10,23.23770904541016,23.183862686157227,23.03497886657715,0.0023225792863708072,0.008800970906344796
236,236,236,236,2020-01-13,23.65900611877441,23.08883285522461,23.117340087890625,0.02469476335703047,0.02343115725357703
237,237,237,237,2020-01-14,23.649503707885746,22.968461990356445,23.08249855041504,0.029651167667005485,0.024564288663651235
238,238,238,238,2020-01-15,23.7540340423584,23.123674392700195,23.076160430908203,0.027260358321651523,0.02937549396398942
239,239,239,239,2020-01-16,24.30837059020996,23.244043350219727,22.91461181640625,0.04578924690312847,0.06082401853326691
240,240,240,240,2020-01-17,24.200666427612305,23.35808181762696,22.920948028564453,0.0360725087172824,0.05583182674002174
241,241,241,241,2020-01-21,23.703350067138672,23.23770904541016,23.183862686157227,0.02003816386626478,0.02240728337696818
242,242,242,242,2020-01-22,23.633665084838867,23.65900611877441,23.08883285522461,-0.0010710946101591956,0.02359721831894035
