,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMGN,AMGN_6m,AMGN_12m,AMGN_6m_ret,AMGN_12m_ret
244,244,244,244,2020-01-24,199.5004272460937,213.747299194336,210.51055908203125,-0.06665287468867265,-0.05230204073348721
245,245,245,245,2020-01-27,197.1657257080078,212.6860809326172,210.66973876953125,-0.07297306507578416,-0.06410039306260584
246,246,246,246,2020-01-28,198.8371734619141,213.5615692138672,211.2976226806641,-0.06894684191614842,-0.05897108098363035
247,247,247,247,2020-01-29,200.8800048828125,210.12147521972656,210.70510864257807,-0.04398156032004885,-0.04662964188700347
248,248,248,248,2020-01-30,199.99566650390625,209.36973571777344,209.5201110839844,-0.044772799572633803,-0.045458378820066425
249,249,249,249,2020-01-31,191.063720703125,207.8575134277344,212.243881225586,-0.08079473504549584,-0.09979161896285438
250,250,250,250,2020-02-03,191.7977294921875,199.5004272460937,213.747299194336,-0.038609931117613794,-0.10268934290576581
251,251,251,251,2020-02-04,196.1575927734375,197.1657257080078,212.6860809326172,-0.005113124661754398,-0.0777130693588558
252,252,252,252,2020-02-05,205.1160583496093,198.8371734619141,213.5615692138672,0.031578023255786514,-0.03954602363780302
253,253,253,253,2020-02-06,204.68272399902344,200.8800048828125,210.12147521972656,0.01893030179100874,-0.02588384273913824
254,254,254,254,2020-02-07,202.807846069336,199.99566650390625,209.36973571777344,0.014061202497979153,-0.0313411564758469
255,255,255,255,2020-02-10,201.11875915527344,191.063720703125,207.8575134277344,0.05262662328120338,-0.032420065848636326
256,256,256,256,2020-02-11,202.4806671142578,191.7977294921875,199.5004272460937,0.0556989785559765,0.014938513712994927
257,257,257,257,2020-02-12,200.7473297119141,196.1575927734375,197.1657257080078,0.02339821198651104,0.018165449350007412
258,258,258,258,2020-02-13,198.64547729492188,205.1160583496093,198.8371734619141,-0.03154595065228227,-0.0009640861598192441
259,259,259,259,2020-02-14,199.03732299804688,204.68272399902344,200.8800048828125,-0.027581228599456664,-0.009173047789602484
260,260,260,260,2020-02-18,197.443115234375,202.807846069336,199.99566650390625,-0.026452284460074083,-0.012763032890422132
261,261,261,261,2020-02-19,198.57424926757807,201.11875915527344,191.063720703125,-0.012651777976269707,0.03930902495153932
262,262,262,262,2020-02-20,197.84390258789065,202.4806671142578,191.7977294921875,-0.022899788866018844,0.03152369484097273
263,263,263,263,2020-02-21,198.42282104492188,200.7473297119141,196.1575927734375,-0.01157927565127781,0.011548001988894274
264,264,264,264,2020-02-24,194.04983520507807,198.64547729492188,205.1160583496093,-0.023134894146222273,-0.05395103256942191
265,265,265,265,2020-02-25,187.37014770507807,199.03732299804688,204.68272399902344,-0.058618027600196854,-0.08458249898036319
266,266,266,266,2020-02-26,191.0751342773437,197.443115234375,202.807846069336,-0.03225223097534802,-0.057851370247190115
267,267,267,267,2020-02-27,181.2426300048828,198.57424926757807,201.11875915527344,-0.0872802960435266,-0.09882782309255045
268,268,268,268,2020-02-28,177.88491821289062,197.84390258789065,202.4806671142578,-0.1008824841904511,-0.12147208546822919
269,269,269,269,2020-03-02,188.9910888671875,198.42282104492188,200.7473297119141,-0.047533505108261154,-0.05856237720121904
270,270,270,270,2020-03-03,182.0619964599609,194.04983520507807,198.64547729492188,-0.06177711376280237,-0.08348280092146299
271,271,271,271,2020-03-04,191.5827789306641,187.37014770507807,199.03732299804688,0.02248293699494086,-0.03745299602655894
272,272,272,272,2020-03-05,188.91981506347656,191.0751342773437,197.443115234375,-0.011279956557501136,-0.04316838376856469
273,273,273,273,2020-03-06,187.6106109619141,181.2426300048828,198.57424926757807,0.03513511670438518,-0.05521178272662386
274,274,274,274,2020-03-09,176.67369079589844,177.88491821289062,197.84390258789065,-0.006809050644431824,-0.10700462089089402
275,275,275,275,2020-03-10,184.1816864013672,188.9910888671875,198.42282104492188,-0.025447773726517298,-0.0717716569523551
276,276,276,276,2020-03-11,176.923095703125,182.0619964599609,194.04983520507807,-0.028226103507362432,-0.08825949006270983
277,277,277,277,2020-03-12,162.30789184570312,191.5827789306641,187.37014770507807,-0.15280542044729328,-0.13375799809275435
278,278,278,278,2020-03-13,179.9957733154297,188.91981506347656,191.0751342773437,-0.047237192906675385,-0.05798431598029086
279,279,279,279,2020-03-16,168.04351806640625,187.6106109619141,181.2426300048828,-0.10429630176664184,-0.07282564779666334
280,280,280,280,2020-03-17,185.0723571777344,176.67369079589844,177.88491821289062,0.04753773096605807,0.04040499350395699
281,281,281,281,2020-03-18,182.4716644287109,184.1816864013672,188.9910888671875,-0.009284429989037113,-0.0344959356420137
282,282,282,282,2020-03-19,177.02105712890625,176.923095703125,182.0619964599609,0.0005536949565116966,-0.027688037202004745
283,283,283,283,2020-03-20,167.66055297851562,162.30789184570312,191.5827789306641,0.03297844036999109,-0.12486626452373462
284,284,284,284,2020-03-23,165.5942840576172,179.9957733154297,188.91981506347656,-0.08001015241938447,-0.12346789032173289
285,285,285,285,2020-03-24,180.20947265625,168.04351806640625,187.6106109619141,0.07239764276439442,-0.03944946539919625
286,286,286,286,2020-03-25,172.0157012939453,185.0723571777344,176.67369079589844,-0.07054892520361711,-0.026364930063833003
287,287,287,287,2020-03-26,176.78060913085938,182.4716644287109,184.1816864013672,-0.031188707110604286,-0.04018356773202436
288,288,288,288,2020-03-27,176.58462524414062,177.02105712890625,176.923095703125,-0.002465423559457225,-0.00191309369553605
289,289,289,289,2020-03-30,185.67794799804688,167.66055297851562,162.30789184570312,0.10746353092274497,0.14398595093922073
290,290,290,290,2020-03-31,180.5568389892578,165.5942840576172,179.9957733154297,0.09035671138524637,0.0031171047158140563
291,291,291,291,2020-04-01,176.17495727539062,180.20947265625,168.04351806640625,-0.02238792068691764,0.048388889393347734
292,292,292,292,2020-04-02,186.0341796875,172.0157012939453,185.0723571777344,0.08149534192579022,0.005197007940207499
293,293,293,293,2020-04-03,182.94371032714844,176.78060913085938,182.4716644287109,0.03486299332596432,0.002586954527517671
294,294,294,294,2020-04-06,188.4388885498047,176.58462524414062,177.02105712890625,0.06713077817094626,0.0644998488094215
295,295,295,295,2020-04-07,185.9451141357422,185.67794799804688,167.66055297851562,0.001438868430935658,0.1090570252358023
296,296,296,296,2020-04-08,195.216537475586,180.5568389892578,165.5942840576172,0.08119159910193363,0.17888451637413993
297,297,297,297,2020-04-09,194.3437347412109,176.17495727539062,180.20947265625,0.1031291719709031,0.07843240356139347
298,298,298,298,2020-04-13,194.3971710205078,186.0341796875,172.0157012939453,0.04495405815778564,0.13011294642409643
299,299,299,299,2020-04-14,201.9942321777344,182.94371032714844,176.78060913085938,0.10413324304245797,0.1426266329256225
300,300,300,300,2020-04-15,197.5411071777344,188.4388885498047,176.58462524414062,0.04830329184160931,0.11867670758210114
301,301,301,301,2020-04-16,205.6457977294922,185.9451141357422,185.67794799804688,0.10594891769712356,0.10754023268102553
302,302,302,302,2020-04-17,209.2706451416016,195.216537475586,180.5568389892578,0.07199240314245015,0.15902918057871007
303,303,303,303,2020-04-20,210.722412109375,194.3437347412109,176.17495727539062,0.08427684787458678,0.19609742138311392
304,304,304,304,2020-04-21,205.51220703125,194.3971710205078,186.0341796875,0.05717694322603917,0.10470133701489237
305,305,305,305,2020-04-22,204.2119140625,201.9942321777344,182.94371032714844,0.010978936679806983,0.1162554520038912
306,306,306,306,2020-04-23,207.06190490722656,197.5411071777344,188.4388885498047,0.04819653926980361,0.09882788261351783
307,307,307,307,2020-04-24,210.4373474121093,205.6457977294922,185.9451141357422,0.02330001262131276,0.13171754143799386
308,308,308,308,2020-04-27,215.91470336914065,209.2706451416016,195.216537475586,0.03174863929455274,0.10602670327632047
309,309,309,309,2020-04-28,211.6753387451172,210.722412109375,194.3437347412109,0.004522189292553991,0.08918015302620952
310,310,310,310,2020-04-29,209.9119110107422,205.51220703125,194.3971710205078,0.021408480026800403,0.07980949469988774
311,311,311,311,2020-04-30,213.05581665039065,204.2119140625,201.9942321777344,0.043307476101438036,0.054761882819125196
312,312,312,312,2020-05-01,205.717025756836,207.06190490722656,197.5411071777344,-0.006495058330469483,0.041388441605449966
313,313,313,313,2020-05-04,205.6547241210937,210.4373474121093,205.6457977294922,-0.02272706508531286,4.340663266666489e-05
314,314,314,314,2020-05-05,210.5086212158203,215.91470336914065,209.2706451416016,-0.025038045436293288,0.005915669985061989
315,315,315,315,2020-05-06,210.7134704589844,211.6753387451172,210.722412109375,-0.0045440734467938615,-4.243331452546961e-05
316,316,316,316,2020-05-07,207.8100128173828,209.9119110107422,205.51220703125,-0.01001323928327158,0.011180872510329287
317,317,317,317,2020-05-08,209.1370544433593,213.05581665039065,204.2119140625,-0.01839312471558463,0.024117791576802494
318,318,318,318,2020-05-11,216.1908416748047,205.717025756836,207.06190490722656,0.0509137047817767,0.04408795896892914
319,319,319,319,2020-05-12,211.2657012939453,205.6547241210937,210.4373474121093,0.027283483016649512,0.003936344437063255
320,320,320,320,2020-05-13,210.92721557617188,210.5086212158203,215.91470336914065,0.0019884903427418443,-0.023099343005102635
321,321,321,321,2020-05-14,211.95144653320312,210.7134704589844,211.6753387451172,0.005875163422262908,0.0013043928013665163
322,322,322,322,2020-05-15,215.37667846679688,207.8100128173828,209.9119110107422,0.03641145846068272,0.026033622531191236
323,323,323,323,2020-05-18,209.09112548828125,209.1370544433593,213.05581665039065,-0.0002196117526866992,-0.018608697121915152
324,324,324,324,2020-05-19,203.92633056640625,216.1908416748047,205.717025756836,-0.05673002155589357,-0.008704652343877517
325,325,325,325,2020-05-20,204.3209228515625,211.2657012939453,205.6547241210937,-0.03287224760028684,-0.00648563399275881
326,326,326,326,2020-05-21,201.5502319335937,210.92721557617188,210.5086212158203,-0.044456015867672005,-0.04255592588315982
327,327,327,327,2020-05-22,203.02967834472656,211.95144653320312,210.7134704589844,-0.04209345269591702,-0.03646559518724979
328,328,328,328,2020-05-26,199.41619873046875,215.37667846679688,207.8100128173828,-0.074104958113135,-0.04039176925651944
329,329,329,329,2020-05-27,201.5771484375,209.09112548828125,209.1370544433593,-0.035936374789863446,-0.03614809449229739
330,330,330,330,2020-05-28,200.9673767089844,203.92633056640625,216.1908416748047,-0.014509915660245287,-0.07041678938795892
331,331,331,331,2020-05-29,205.96177673339844,204.3209228515625,211.2657012939453,0.008030767769329206,-0.02510546921749135
332,332,332,332,2020-06-01,203.46011352539065,201.5502319335937,210.92721557617188,0.009475958293246878,-0.035401320926671254
333,333,333,333,2020-06-02,200.5997772216797,203.02967834472656,211.95144653320312,-0.011968206534421655,-0.05355787609472695
334,334,334,334,2020-06-03,198.160873413086,199.41619873046875,215.37667846679688,-0.006295001736942418,-0.07993346901003917
335,335,335,335,2020-06-04,198.05325317382807,201.5771484375,209.09112548828125,-0.017481620763995176,-0.052789769478149395
336,336,336,336,2020-06-05,202.3482818603516,200.9673767089844,203.92633056640625,0.006871290126689855,-0.007738327373770781
337,337,337,337,2020-06-08,202.4199981689453,205.96177673339844,204.3209228515625,-0.01719629059637451,-0.009303622243318599
338,338,338,338,2020-06-09,201.6578063964844,203.46011352539065,201.5502319335937,-0.008858282331988043,0.0005337352473311352
339,339,339,339,2020-06-10,203.6483917236328,200.5997772216797,203.02967834472656,0.015197496947287892,0.003047403630594969
340,340,340,340,2020-06-11,196.2779083251953,198.160873413086,199.41619873046875,-0.00950220422154402,-0.015737389566407023
341,341,341,341,2020-06-12,195.38121032714844,198.05325317382807,201.5771484375,-0.013491537270202913,-0.03073730409611708
342,342,342,342,2020-06-15,197.0669708251953,202.3482818603516,200.9673767089844,-0.026100103181509127,-0.0194081544361161
343,343,343,343,2020-06-16,203.4242553710937,202.4199981689453,205.96177673339844,0.004961254872209775,-0.012320350904669874
344,344,344,344,2020-06-17,202.6172332763672,201.6578063964844,203.46011352539065,0.004757697691089691,-0.004142729670296164
345,345,345,345,2020-06-18,206.5177154541016,203.6483917236328,200.5997772216797,0.014089596810382243,0.0295012203621845
346,346,346,346,2020-06-19,214.0316772460937,196.2779083251953,198.160873413086,0.09045220153601674,0.08009050202318924
347,347,347,347,2020-06-22,209.98776245117188,195.38121032714844,198.05325317382807,0.07475924680559642,0.0602590923708235
348,348,348,348,2020-06-23,211.3865509033203,197.0669708251953,202.3482818603516,0.07266352153363598,0.044666892942567094
349,349,349,349,2020-06-24,208.4813537597656,203.4242553710937,202.4199981689453,0.024859859407849738,0.02994445037866922
350,350,350,350,2020-06-25,210.81271362304688,202.6172332763672,201.6578063964844,0.040448091281066745,0.045398228762653314
351,351,351,351,2020-06-26,208.7772979736328,206.5177154541016,203.6483917236328,0.010941349581379711,0.025185105595925128
352,352,352,352,2020-06-29,207.62957763671875,214.0316772460937,196.2779083251953,-0.0299119256165703,0.057834676395245976
353,353,353,353,2020-06-30,211.4851989746093,209.98776245117188,195.38121032714844,0.007131065667627334,0.08242342557145665
354,354,354,354,2020-07-01,228.7547302246093,211.3865509033203,197.0669708251953,0.08216312365696576,0.16079690709572048
355,355,355,355,2020-07-02,231.55235290527344,208.4813537597656,203.4242553710937,0.11066217064233341,0.13827307605411887
356,356,356,356,2020-07-06,229.7679901123047,210.81271362304688,202.6172332763672,0.08991524355192193,0.13400023481173595
357,357,357,357,2020-07-07,226.9883270263672,208.7772979736328,206.5177154541016,0.08722705595621938,0.09912278724977064
358,358,358,358,2020-07-08,225.5895233154297,207.62957763671875,214.0316772460937,0.08649993841501114,0.05400063307473313
359,359,359,359,2020-07-09,225.65231323242188,211.4851989746093,209.98776245117188,0.06698867971140365,0.07459744605304053
360,360,360,360,2020-07-10,223.3031005859375,228.7547302246093,211.3865509033203,-0.023831767908444768,0.05637326325489522
361,361,361,361,2020-07-13,224.19973754882807,231.55235290527344,208.4813537597656,-0.03175357652035293,0.07539467441858072
362,362,362,362,2020-07-14,226.9345092773437,229.7679901123047,210.81271362304688,-0.012331921576961391,0.07647449424290476
363,363,363,363,2020-07-15,227.13180541992188,226.9883270263672,208.7772979736328,0.0006320959118659708,0.08791428773355969
364,364,364,364,2020-07-16,228.82647705078125,225.5895233154297,207.62957763671875,0.014348865531425892,0.10208997993123048
365,365,365,365,2020-07-17,231.74957275390625,225.65231323242188,211.4851989746093,0.02702059391345224,0.09581934753613597
366,366,366,366,2020-07-20,233.98223876953125,223.3031005859375,228.7547302246093,0.0478235105360032,0.022852023823897172
367,367,367,367,2020-07-21,231.25640869140625,224.19973754882807,231.55235290527344,0.03147493043358862,-0.0012780876987601442
368,368,368,368,2020-07-22,230.42254638671875,226.9345092773437,229.7679901123047,0.015370236640000146,0.0028487705101747363
369,369,369,369,2020-07-23,226.1724090576172,227.13180541992188,226.9883270263672,-0.004223963088440863,-0.0035945371263749193
370,370,370,370,2020-07-24,222.3526306152344,228.82647705078125,225.5895233154297,-0.028291509439749674,-0.01434859497295582
371,371,371,371,2020-07-27,227.4366455078125,231.74957275390625,225.65231323242188,-0.01861029211334786,0.007907440654298714
372,372,372,372,2020-07-28,228.8892517089844,233.98223876953125,223.3031005859375,-0.021766554108251568,0.025016003398023123
373,373,373,373,2020-07-29,223.1327362060547,231.25640869140625,224.19973754882807,-0.03512842100818048,-0.004759155182066155
374,374,374,374,2020-07-30,220.7028045654297,230.42254638671875,226.9345092773437,-0.04218225157956723,-0.02746036612835312
375,375,375,375,2020-07-31,219.3846740722656,226.1724090576172,227.13180541992188,-0.030011330796863134,-0.03410852713178303
376,376,376,376,2020-08-03,221.7967224121093,222.3526306152344,228.82647705078125,-0.002500119749368146,-0.030720897027628147
377,377,377,377,2020-08-04,218.4163360595703,227.4366455078125,231.74957275390625,-0.039660756638851935,-0.057532950485714274
378,378,378,378,2020-08-05,216.51541137695312,228.8892517089844,233.98223876953125,-0.05406038177696393,-0.0746502276601545
379,379,379,379,2020-08-06,216.587158203125,223.1327362060547,231.25640869140625,-0.029334906720657528,-0.06343283877531902
380,380,380,380,2020-08-07,215.8160095214844,220.7028045654297,230.42254638671875,-0.022141970753690843,-0.06339022415245843
381,381,381,381,2020-08-10,213.5564422607422,219.3846740722656,226.1724090576172,-0.026566266928945037,-0.05578030870096584
382,382,382,382,2020-08-11,210.4002227783203,221.7967224121093,222.3526306152344,-0.05138263320507375,-0.0537542902183914
383,383,383,383,2020-08-12,216.7395477294922,218.4163360595703,227.4366455078125,-0.0076770280114066836,-0.04703330791058846
384,384,384,384,2020-08-13,215.6098022460937,216.51541137695312,228.8892517089844,-0.004182654366726712,-0.058016920251784176
385,385,385,385,2020-08-14,216.3770294189453,216.587158203125,223.1327362060547,-0.0009701811775129077,-0.03027662772382589
386,386,386,386,2020-08-17,219.3558044433593,215.8160095214844,220.7028045654297,0.016401910728140345,-0.006103230653197511
387,387,387,387,2020-08-18,217.9928131103516,213.5564422607422,219.3846740722656,0.020773762676720375,-0.0063443855766128765
388,388,388,388,2020-08-19,217.0811309814453,210.4002227783203,221.7967224121093,0.031753332362979725,-0.021260870671939713
389,389,389,389,2020-08-20,215.492416381836,216.7395477294922,218.4163360595703,-0.005754055319948881,-0.013386909287485094
390,390,390,390,2020-08-21,214.508529663086,215.6098022460937,216.51541137695312,-0.005107711113016666,-0.00926900168955247
391,391,391,391,2020-08-24,212.6400451660156,216.3770294189453,216.587158203125,-0.017270706890490817,-0.01822413235325626
392,392,392,392,2020-08-25,224.05870056152344,219.3558044433593,215.8160095214844,0.021439579089772787,0.038193139880192684
393,393,393,393,2020-08-26,225.8278961181641,217.9928131103516,213.5564422607422,0.035941932653744235,0.05746234450955612
394,394,394,394,2020-08-27,228.201904296875,217.0811309814453,210.4002227783203,0.05122865016020306,0.08460866287822655
395,395,395,395,2020-08-28,228.48175048828125,215.492416381836,216.7395477294922,0.06027745349251257,0.05417655837062196
396,396,396,396,2020-08-31,228.66226196289065,214.508529663086,215.6098022460937,0.0659821421648592,0.06053741333104634
397,397,397,397,2020-09-01,226.4417266845703,212.6400451660156,216.3770294189453,0.06490631389670387,0.046514629083560965
398,398,398,398,2020-09-02,232.9950408935547,224.05870056152344,219.3558044433593,0.039883924657402314,0.062178598304277966
399,399,399,399,2020-09-03,223.77886962890625,225.8278961181641,217.9928131103516,-0.009073398479458428,0.026542418697196535
400,400,400,400,2020-09-04,224.2211303710937,228.201904296875,217.0811309814453,-0.017444087235146788,0.0328909258827228
401,401,401,401,2020-09-08,217.7039337158203,228.48175048828125,215.492416381836,-0.0471714557045716,0.010262622560534451
402,402,402,402,2020-09-09,221.66665649414065,228.66226196289065,214.508529663086,-0.03059361614241929,0.03336989369279375
403,403,403,403,2020-09-10,217.2165069580078,226.4417266845703,212.6400451660156,-0.04073992837642104,0.02152210694095369
404,404,404,404,2020-09-11,219.5363922119141,232.9950408935547,224.05870056152344,-0.05776367011943939,-0.02018358732901593
405,405,405,405,2020-09-14,222.7317810058593,223.77886962890625,225.8278961181641,-0.004679121959921262,-0.01371006490130322
406,406,406,406,2020-09-15,224.1760406494141,224.2211303710937,228.201904296875,-0.00020109488166875078,-0.017641674200157165
407,407,407,407,2020-09-16,223.6434936523437,217.7039337158203,228.48175048828125,0.027282740532730054,-0.021175681758380582
408,408,408,408,2020-09-17,223.93231201171875,221.66665649414065,228.66226196289065,0.010221002803991741,-0.0206853107748034
409,409,409,409,2020-09-18,223.6073455810547,217.2165069580078,226.4417266845703,0.02942151456418718,-0.012517044208304684
410,410,410,410,2020-09-21,219.518310546875,219.5363922119141,232.9950408935547,-8.236295065666699e-05,-0.05784127548378426
411,411,411,411,2020-09-22,223.4087677001953,222.7317810058593,223.77886962890625,0.0030394705743326256,-0.0016538734390993959
412,412,412,412,2020-09-23,218.97671508789065,224.1760406494141,224.2211303710937,-0.023193047510615128,-0.023389478389139073
413,413,413,413,2020-09-24,216.9276733398437,223.6434936523437,217.7039337158203,-0.03002913343385616,-0.0035656699570247863
414,414,414,414,2020-09-25,220.0870056152344,223.93231201171875,221.66665649414065,-0.01717173534243288,-0.007126244893525535
415,415,415,415,2020-09-28,222.9845123291016,223.6073455810547,217.2165069580078,-0.0027853881558972393,0.02655417607009425
416,416,416,416,2020-09-29,224.13092041015625,219.518310546875,219.5363922119141,0.02101241510008922,0.02092832150492452
417,417,417,417,2020-09-30,229.42051696777344,223.4087677001953,222.7317810058593,0.02690919129747682,0.0300304515669374
418,418,418,418,2020-10-01,230.53077697753903,218.97671508789065,224.1760406494141,0.05276388352529149,0.028347080757229692
419,419,419,419,2020-10-02,221.522216796875,216.9276733398437,223.6434936523437,0.021180070694960973,-0.009485081907932624
420,420,420,420,2020-10-05,231.0904235839844,220.0870056152344,223.93231201171875,0.049995763893424305,0.03196551452517071
421,421,421,421,2020-10-06,228.0935821533203,222.9845123291016,223.6073455810547,0.02291221830096557,0.020063010723587515
422,422,422,422,2020-10-07,232.58883666992188,224.13092041015625,219.518310546875,0.03773649902605025,0.05954184910809901
423,423,423,423,2020-10-08,216.7200469970703,229.42051696777344,223.4087677001953,-0.05535891095776391,-0.029939383185269453
424,424,424,424,2020-10-09,213.66004943847656,230.53077697753903,218.97671508789065,-0.07318210505448564,-0.024279593596424842
425,425,425,425,2020-10-12,216.196533203125,221.522216796875,216.9276733398437,-0.024041306875478674,-0.0033704327597395833
426,426,426,426,2020-10-13,216.0430450439453,231.0904235839844,220.0870056152344,-0.06511467808431481,-0.01837437226239025
427,427,427,427,2020-10-14,214.51754760742188,228.0935821533203,222.9845123291016,-0.05951958147061265,-0.03797108881348388
428,428,428,428,2020-10-15,212.13455200195312,232.58883666992188,224.13092041015625,-0.08794181595652595,-0.05352393318266824
429,429,429,429,2020-10-16,212.7754364013672,216.7200469970703,229.42051696777344,-0.018201410761766956,-0.07255271144186448
430,430,430,430,2020-10-19,208.2530670166016,213.66004943847656,230.53077697753903,-0.025306473700091092,-0.09663659773769817
431,431,431,431,2020-10-20,208.6051483154297,216.196533203125,221.522216796875,-0.03511335161217832,-0.05831048762612212
432,432,432,432,2020-10-21,206.6824493408203,216.0430450439453,231.0904235839844,-0.04332745680945649,-0.10562088149141147
433,433,433,433,2020-10-22,205.788803100586,214.51754760742188,228.0935821533203,-0.040690118846640644,-0.09778784147351172
434,434,434,434,2020-10-23,205.04864501953125,212.13455200195312,232.58883666992188,-0.033402889418771564,-0.11840719462161564
435,435,435,435,2020-10-26,202.99961853027344,212.7754364013672,216.7200469970703,-0.045944297125788625,-0.0633094568634085
436,436,436,436,2020-10-27,201.7088165283203,208.2530670166016,213.66004943847656,-0.03142450952599696,-0.0559357397022302
437,437,437,437,2020-10-28,195.31793212890625,208.6051483154297,216.196533203125,-0.06369553337404676,-0.09657232132673699
438,438,438,438,2020-10-29,196.61778259277344,206.6824493408203,216.0430450439453,-0.048696281566947164,-0.08991385234003058
439,439,439,439,2020-10-30,195.82339477539065,205.788803100586,214.51754760742188,-0.04842541564481728,-0.08714509857367236
440,440,440,440,2020-11-02,198.7751617431641,205.04864501953125,212.13455200195312,-0.030595097450020203,-0.06297602221191212
441,441,441,441,2020-11-03,198.63975524902344,202.99961853027344,212.7754364013672,-0.02147719938005599,-0.06643474167609753
442,442,442,442,2020-11-04,207.9100799560547,201.7088165283203,208.2530670166016,0.03074364092986337,-0.001646972433397842
443,443,443,443,2020-11-05,209.3904571533203,195.31793212890625,208.6051483154297,0.07204932425316923,0.003764570741577211
444,444,444,444,2020-11-06,209.1196136474609,196.61778259277344,206.6824493408203,0.06358443722550144,0.011791830000145387
445,445,445,445,2020-11-09,212.12551879882807,195.82339477539065,205.788803100586,0.08324911352974929,0.030792324960191353
446,446,446,446,2020-11-10,218.08306884765625,198.7751617431641,205.04864501953125,0.09713440520018168,0.0635674711573122
447,447,447,447,2020-11-11,217.2616577148437,198.63975524902344,202.99961853027344,0.09374710738278469,0.07025648268616491
448,448,448,448,2020-11-12,214.0572052001953,207.9100799560547,201.7088165283203,0.029566268482220437,0.06121888415393717
449,449,449,449,2020-11-13,215.71121215820312,209.3904571533203,195.31793212890625,0.03018645209917392,0.10441068982768908
450,450,450,450,2020-11-16,215.0750732421875,209.1196136474609,196.61778259277344,0.028478723209418577,0.09387396402309167
451,451,451,451,2020-11-17,211.239974975586,212.12551879882807,195.82339477539065,-0.004174621838317738,0.07872695812406971
452,452,452,452,2020-11-18,206.9867706298828,218.08306884765625,198.7751617431641,-0.05088106232366374,0.041311041151755656
453,453,453,453,2020-11-19,204.1786499023437,217.2616577148437,198.63975524902344,-0.06021774826771997,0.027884119401861307
454,454,454,454,2020-11-20,202.8154296875,214.0572052001953,207.9100799560547,-0.052517622577485934,-0.024504104224439383
455,455,455,455,2020-11-23,201.9520874023437,215.71121215820312,209.3904571533203,-0.06378493087215353,-0.03552391953340106
456,456,456,456,2020-11-24,200.3526153564453,215.0750732421875,209.1196136474609,-0.068452646156553,-0.04192336690997922
457,457,457,457,2020-11-25,200.2162933349609,211.239974975586,212.12551879882807,-0.052185584863372325,-0.05614235161947401
458,458,458,458,2020-11-27,204.3058624267578,206.9867706298828,218.08306884765625,-0.012952075125220341,-0.06317412210721696
459,459,459,459,2020-11-30,201.7884979248047,204.1786499023437,217.2616577148437,-0.011706179753280699,-0.07121900823544092
460,460,460,460,2020-12-01,204.5512237548828,202.8154296875,214.0572052001953,0.008558491186086536,-0.04440860300134308
461,461,461,461,2020-12-02,205.896240234375,201.9520874023437,215.71121215820312,0.019530141444755067,-0.04550051814937561
462,462,462,462,2020-12-03,206.21435546875,200.3526153564453,215.0750732421875,0.02925711801603459,-0.04119825528763066
463,463,463,463,2020-12-04,208.30455017089844,200.2162933349609,211.239974975586,0.040397595526383556,-0.013896161486606995
464,464,464,464,2020-12-07,205.7962646484375,204.3058624267578,206.9867706298828,0.0072949557294959,-0.005751604210368022
465,465,465,465,2020-12-08,208.05918884277344,201.7884979248047,204.1786499023437,0.031075561701765064,0.01900560583726918
466,466,466,466,2020-12-09,208.88619995117188,204.5512237548828,202.8154296875,0.021192619221304332,0.02993248725220643
467,467,467,467,2020-12-10,207.3502960205078,205.896240234375,201.9520874023437,0.007062080320056507,0.026730145192356503
468,468,468,468,2020-12-11,206.65963745117188,206.21435546875,200.3526153564453,0.002159316122341215,0.03147960950500095
469,469,469,469,2020-12-14,208.53175354003903,208.30455017089844,200.2162933349609,0.0010907268658038038,0.04153238513494206
470,470,470,470,2020-12-15,209.5041656494141,205.7962646484375,204.3058624267578,0.018017338688390838,0.025443730105981777
471,471,471,471,2020-12-16,207.60476684570312,208.05918884277344,201.7884979248047,-0.0021840996285614755,0.028823589950433437
472,472,472,472,2020-12-17,210.1493988037109,208.88619995117188,204.5512237548828,0.0060473063937891425,0.027368083876811555
473,473,473,473,2020-12-18,207.6502227783203,207.3502960205078,205.896240234375,0.0014464737382522408,0.008518769172029206
474,474,474,474,2020-12-21,206.5778045654297,206.65963745117188,206.21435546875,-0.0003959790443429645,0.001762482034063595
475,475,475,475,2020-12-22,200.8342742919922,208.53175354003903,208.30455017089844,-0.036912744065948244,-0.035862278921787505
476,476,476,476,2020-12-23,202.60641479492188,209.5041656494141,205.7962646484375,-0.03292417042453932,-0.015500037665721722
477,477,477,477,2020-12-24,202.5972900390625,207.60476684570312,208.05918884277344,-0.02412024002494273,-0.026251658646224918
478,478,478,478,2020-12-28,203.25164794921875,210.1493988037109,208.88619995117188,-0.03282308154940272,-0.02697426638653122
479,479,479,479,2020-12-29,206.177963256836,207.6502227783203,207.3502960205078,-0.007090093628534411,-0.005653875524517571
480,480,480,480,2020-12-30,206.4506072998047,206.5778045654297,206.65963745117188,-0.0006157353927377374,-0.0010114706187683842
481,481,481,481,2020-12-31,208.9497985839844,200.8342742919922,208.53175354003903,0.04040906025927171,0.0020047068940276525
482,482,482,482,2021-01-04,205.98712158203125,202.60641479492188,209.5041656494141,0.01668607971041447,-0.016787466046227828
483,483,483,483,2021-01-05,206.9867706298828,202.5972900390625,207.60476684570312,0.021666038030291546,-0.0029767920323314767
