,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IVZ,IVZ_6m,IVZ_12m,IVZ_6m_ret,IVZ_12m_ret
243,243,243,243,2020-01-23,15.489116668701172,15.011113166809082,14.918864250183104,0.03184330812647507,0.038223581162424525
244,244,244,244,2020-01-24,15.237536430358888,15.094968795776367,14.893702507019045,0.009444712109800024,0.023085859488451765
245,245,245,245,2020-01-27,14.843385696411133,15.313008308410645,14.94402027130127,-0.030668213752719775,-0.006734103210726872
246,246,246,246,2020-01-28,15.06981086730957,15.363326072692873,15.10336208343506,-0.01910492584707968,-0.0022214402290128277
247,247,247,247,2020-01-29,14.78468418121338,15.354939460754396,14.843385696411133,-0.03713823040452413,-0.0039547254513466745
248,248,248,248,2020-01-30,14.78468418121338,15.522662162780762,15.14528751373291,-0.047541972751095285,-0.023809606268124894
249,249,249,249,2020-01-31,14.507943153381348,15.489116668701172,15.011113166809082,-0.0633459955339144,-0.033519833461804094
250,250,250,250,2020-02-03,14.491172790527344,15.237536430358888,15.094968795776367,-0.04898191011668451,-0.03999981804652475
251,251,251,251,2020-02-04,14.969179153442385,14.843385696411133,15.313008308410645,0.008474714570117614,-0.022453403540531713
252,252,252,252,2020-02-05,15.422030448913574,15.06981086730957,15.363326072692873,0.023372528341949028,0.0038210720740377013
253,253,253,253,2020-02-06,15.262693405151367,14.78468418121338,15.354939460754396,0.03233137874837966,-0.006007581849397758
254,254,254,254,2020-02-07,15.279464721679688,14.78468418121338,15.522662162780762,0.03346574971787453,-0.015667250794402898
255,255,255,255,2020-02-10,15.581364631652832,14.507943153381348,15.489116668701172,0.07398853627444102,0.005955663252124932
256,256,256,256,2020-02-11,15.841330528259276,14.491172790527344,15.237536430358888,0.09317104676403476,0.03962544080927688
257,257,257,257,2020-02-12,15.841336250305176,14.969179153442385,14.843385696411133,0.058263521862000456,0.06723200314974842
258,258,258,258,2020-02-13,15.355354309082031,15.422030448913574,15.06981086730957,-0.004323434586153363,0.018948044158396238
259,259,259,259,2020-02-14,15.15925407409668,15.262693405151367,14.78468418121338,-0.0067772658670962604,0.025334994531655886
260,260,260,260,2020-02-18,15.022838592529297,15.279464721679688,14.78468418121338,-0.01679549210819342,0.01610818387439994
261,261,261,261,2020-02-19,15.082518577575684,15.581364631652832,14.507943153381348,-0.03201555613837348,0.039604195999377145
262,262,262,262,2020-02-20,15.372404098510742,15.841330528259276,14.491172790527344,-0.0296014548091158,0.060811593424615396
263,263,263,263,2020-02-21,14.903471946716309,15.841336250305176,14.969179153442385,-0.0592036106531606,-0.004389499654759987
264,264,264,264,2020-02-24,14.306652069091797,15.355354309082031,15.422030448913574,-0.06829554166457574,-0.07232370494381635
265,265,265,265,2020-02-25,13.522256851196287,15.15925407409668,15.262693405151367,-0.1079866604846742,-0.11403207204356602
266,266,266,266,2020-02-26,13.181217193603516,15.022838592529297,15.279464721679688,-0.12258811060125485,-0.13732467506528656
267,267,267,267,2020-02-27,12.447979927062988,15.082518577575684,15.581364631652832,-0.17467498130117753,-0.20109822076973383
268,268,268,268,2020-02-28,12.277460098266602,15.372404098510742,15.841330528259276,-0.2013311633242828,-0.22497292280058812
269,269,269,269,2020-03-02,12.601448059082031,14.903471946716309,15.841336250305176,-0.15446225522915713,-0.2045211426631216
270,270,270,270,2020-03-03,12.183675765991213,14.306652069091797,15.355354309082031,-0.1483908529296717,-0.2065519609153471
271,271,271,271,2020-03-04,12.465031623840332,13.522256851196287,15.15925407409668,-0.07818408117742748,-0.17772790383268866
272,272,272,272,2020-03-05,11.44191074371338,13.181217193603516,15.022838592529297,-0.13195340190086335,-0.23836559427568338
273,273,273,273,2020-03-06,11.186131477355955,12.447979927062988,15.082518577575684,-0.1013697368649884,-0.2583379612747688
274,274,274,274,2020-03-09,9.8816499710083,12.277460098266602,15.372404098510742,-0.19513890561098657,-0.3571825260587821
275,275,275,275,2020-03-10,10.631939888000488,12.601448059082031,14.903471946716309,-0.1562922103751475,-0.2866132183150094
276,276,276,276,2020-03-11,9.515028953552246,12.183675765991213,14.306652069091797,-0.21903462170981836,-0.3349227403028421
277,277,277,277,2020-03-12,8.057083129882812,12.465031623840332,13.522256851196287,-0.3536251352565347,-0.40416136015268644
278,278,278,278,2020-03-13,9.20809555053711,11.44191074371338,13.181217193603516,-0.19523095776670119,-0.30142297063388457
279,279,279,279,2020-03-16,7.460261821746826,11.186131477355955,12.447979927062988,-0.33307937271713584,-0.4006849412146327
280,280,280,280,2020-03-17,8.679484367370605,9.8816499710083,12.277460098266602,-0.12165636378182998,-0.29305537970381823
281,281,281,281,2020-03-18,8.381071090698242,10.631939888000488,12.601448059082031,-0.21170819446060274,-0.33491206316897104
282,282,282,282,2020-03-19,8.389599800109863,9.515028953552246,12.183675765991213,-0.11827910970488709,-0.3114065113643214
283,283,283,283,2020-03-20,7.289742946624756,8.057083129882812,12.465031623840332,-0.0952379627823472,-0.41518456056841757
284,284,284,284,2020-03-23,6.488296508789063,9.20809555053711,11.44191074371338,-0.29537041908621375,-0.4329359270387615
285,285,285,285,2020-03-24,7.264164447784424,7.460261821746826,11.186131477355955,-0.026285588716306707,-0.3506097740323144
286,286,286,286,2020-03-25,7.656360626220703,8.679484367370605,9.8816499710083,-0.11787840127879057,-0.22519410739262746
287,287,287,287,2020-03-26,8.364020347595215,8.381071090698242,10.631939888000488,-0.0020344348494968356,-0.2133119227813649
288,288,288,288,2020-03-27,7.988873481750488,8.389599800109863,9.515028953552246,-0.04776465241573591,-0.16039420155752637
289,289,289,289,2020-03-30,8.150869369506836,7.289742946624756,8.057083129882812,0.11812850318416124,0.011640222412026668
290,290,290,290,2020-03-31,7.741621971130371,6.488296508789063,9.20809555053711,0.19316710644212232,-0.15925916182757238
291,291,291,291,2020-04-01,6.829337120056152,7.264164447784424,7.460261821746826,-0.059859235133490674,-0.08457138861420577
292,292,292,292,2020-04-02,7.0083842277526855,7.656360626220703,8.679484367370605,-0.08463242917906655,-0.1925344950098884
293,293,293,293,2020-04-03,6.658815860748291,8.364020347595215,8.381071090698242,-0.20387378509154352,-0.20549345200775126
294,294,294,294,2020-04-06,7.639309406280518,7.988873481750488,8.389599800109863,-0.043756366434955174,-0.08943101121694985
295,295,295,295,2020-04-07,7.792776107788086,8.150869369506836,7.289742946624756,-0.0439331371274837,0.06900561032762353
296,296,296,296,2020-04-08,8.074135780334473,7.741621971130371,6.488296508789063,0.04295143969107418,0.2444153514558447
297,297,297,297,2020-04-09,8.406647682189941,6.829337120056152,7.264164447784424,0.23096100461955515,0.15727662040387536
298,298,298,298,2020-04-13,8.159395217895508,7.0083842277526855,7.656360626220703,0.16423343137850566,0.0657015279494626
299,299,299,299,2020-04-14,8.364020347595215,6.658815860748291,8.364020347595215,0.25608224082281494,0.0
300,300,300,300,2020-04-15,7.639309406280518,7.639309406280518,7.988873481750488,0.0,-0.043756366434955174
301,301,301,301,2020-04-16,7.42615795135498,7.792776107788086,8.150869369506836,-0.04704589883786203,-0.08891216204041619
302,302,302,302,2020-04-17,7.733096599578857,8.074135780334473,7.741621971130371,-0.042238474808196425,-0.00110123842048937
303,303,303,303,2020-04-20,7.750147342681885,8.406647682189941,6.829337120056152,-0.07809300024537691,0.13483156658375095
304,304,304,304,2020-04-21,7.6137309074401855,8.159395217895508,7.0083842277526855,-0.06687558279546868,0.08637464214509993
305,305,305,305,2020-04-22,7.826881885528564,8.364020347595215,6.658815860748291,-0.06422012856784676,0.1754164778253846
306,306,306,306,2020-04-23,6.1728339195251465,7.639309406280518,7.639309406280518,-0.1919644052575924,-0.1919644052575924
307,307,307,307,2020-04-24,6.650290966033936,7.42615795135498,7.792776107788086,-0.10447757648078015,-0.14660823382470234
308,308,308,308,2020-04-27,6.77817964553833,7.733096599578857,8.074135780334473,-0.12348442072901711,-0.1605071019430463
309,309,309,309,2020-04-28,7.255638122558594,7.750147342681885,8.406647682189941,-0.06380642822103688,-0.13691659305169168
310,310,310,310,2020-04-29,7.349425315856934,7.6137309074401855,8.159395217895508,-0.03471433319569661,-0.09926837472734695
311,311,311,311,2020-04-30,7.349425315856934,7.826881885528564,8.364020347595215,-0.06100214321036568,-0.12130470629832857
312,312,312,312,2020-05-01,6.81228494644165,6.1728339195251465,7.639309406280518,0.1035911601142987,-0.10825906058457901
313,313,313,313,2020-05-04,6.897545337677002,6.650290966033936,7.42615795135498,0.037179481755897026,-0.0711825168735506
314,314,314,314,2020-05-05,6.701447010040283,6.77817964553833,7.733096599578857,-0.011320537299207678,-0.13340704803749093
315,315,315,315,2020-05-06,6.496821880340576,7.255638122558594,7.750147342681885,-0.10458297800971805,-0.16171633995123558
316,316,316,316,2020-05-07,6.539451599121094,7.349425315856934,7.6137309074401855,-0.11020912274436767,-0.14109761973191082
317,317,317,317,2020-05-08,6.944089889526367,7.349425315856934,7.826881885528564,-0.05515198929309817,-0.11278974295426969
318,318,318,318,2020-05-11,6.804859161376953,6.81228494644165,6.1728339195251465,-0.001090057906132702,0.10238818184507803
319,319,319,319,2020-05-12,6.300151348114014,6.897545337677002,6.650290966033936,-0.08660965029106749,-0.05265027044805182
320,320,320,320,2020-05-13,5.891162872314453,6.701447010040283,6.77817964553833,-0.12091181747939528,-0.13086356803891253
321,321,321,321,2020-05-14,6.08260440826416,6.496821880340576,7.255638122558594,-0.06375693834701557,-0.1616720258756208
322,322,322,322,2020-05-15,5.830250263214111,6.539451599121094,7.349425315856934,-0.1084496651068263,-0.20670664539785022
323,323,323,323,2020-05-18,6.3436598777771,6.944089889526367,7.349425315856934,-0.08646633630922385,-0.13684953514798226
324,324,324,324,2020-05-19,6.300151348114014,6.804859161376953,6.81228494644165,-0.07416873755853204,-0.0751779472459011
325,325,325,325,2020-05-20,6.413275241851807,6.300151348114014,6.897545337677002,0.017955742249217144,-0.07020904859877164
326,326,326,326,2020-05-21,6.395871639251709,5.891162872314453,6.701447010040283,0.0856721801580358,-0.045598416331689706
327,327,327,327,2020-05-22,6.32625675201416,6.08260440826416,6.496821880340576,0.04005723985912368,-0.02625362545994181
328,328,328,328,2020-05-26,7.039810180664063,5.830250263214111,6.539451599121094,0.20746277824155412,0.07651384431229946
329,329,329,329,2020-05-27,7.283462047576904,6.3436598777771,6.944089889526367,0.1481482595074317,0.04887208596801229
330,330,330,330,2020-05-28,7.0746169090271,6.300151348114014,6.804859161376953,0.12292808825059831,0.03964192957603574
331,331,331,331,2020-05-29,6.935387134552002,6.413275241851807,6.300151348114014,0.08141111569529924,0.10082865495416238
332,332,332,332,2020-06-01,7.152935028076172,6.395871639251709,5.891162872314453,0.11836750821863529,0.21418049086563595
333,333,333,333,2020-06-02,7.283462047576904,6.32625675201416,6.08260440826416,0.1513067415826883,0.1974249118816922
334,334,334,334,2020-06-03,7.962205410003662,7.039810180664063,5.830250263214111,0.13102558246145635,0.365671292061182
335,335,335,335,2020-06-04,8.318984031677246,7.283462047576904,6.3436598777771,0.14217441888707905,0.31138557109911225
336,336,336,336,2020-06-05,9.058642387390137,7.0746169090271,6.300151348114014,0.2804428146252629,0.4378452019413619
337,337,337,337,2020-06-08,10.050658226013184,6.935387134552002,6.413275241851807,0.4491848877391349,0.5671646462987447
338,338,338,338,2020-06-09,9.69387912750244,7.152935028076172,6.395871639251709,0.3552309771377402,0.5156462909622408
339,339,339,339,2020-06-10,8.980325698852539,7.283462047576904,6.32625675201416,0.23297487378823578,0.4195322843944602
340,340,340,340,2020-06-11,8.545231819152832,7.962205410003662,7.039810180664063,0.07322423614149165,0.21384406679368206
341,341,341,341,2020-06-12,8.99772834777832,8.318984031677246,7.283462047576904,0.08158980874545896,0.23536421127803164
342,342,342,342,2020-06-15,9.345803260803224,9.058642387390137,7.0746169090271,0.03170021081887753,0.3210331217904008
343,343,343,343,2020-06-16,9.69387912750244,10.050658226013184,6.935387134552002,-0.03549808286061562,0.3977416025138192
344,344,344,344,2020-06-17,9.763494491577148,9.69387912750244,7.152935028076172,0.007181373231403665,0.3649633965993262
345,345,345,345,2020-06-18,9.859214782714844,8.980325698852539,7.283462047576904,0.09786828599931563,0.353644011366113
346,346,346,346,2020-06-19,9.650367736816406,8.545231819152832,7.962205410003662,0.12932778665952416,0.21202195119102907
347,347,347,347,2020-06-22,9.859214782714844,8.99772834777832,8.318984031677246,0.09574488155660288,0.18514649687662188
348,348,348,348,2020-06-23,9.928831100463867,9.345803260803224,9.058642387390137,0.06238391964721646,0.09606171387061879
349,349,349,349,2020-06-24,9.328399658203123,9.69387912750244,10.050658226013184,-0.037702086491094855,-0.0718618175614315
350,350,350,350,2020-06-25,9.337101936340332,9.763494491577148,9.69387912750244,-0.04367212534453313,-0.036804377945037214
351,351,351,351,2020-06-26,8.701865196228027,9.859214782714844,8.980325698852539,-0.1173876025620092,-0.031007840023006272
352,352,352,352,2020-06-29,9.041239738464355,9.650367736816406,8.545231819152832,-0.06311966703903016,0.058044992787650074
353,353,353,353,2020-06-30,9.363207817077637,9.859214782714844,8.99772834777832,-0.0503089725265754,0.04061908241423606
354,354,354,354,2020-07-01,8.928114891052246,9.928831100463867,9.345803260803224,-0.10078892462627032,-0.04469261315426831
355,355,355,355,2020-07-02,9.180466651916504,9.328399658203123,9.69387912750244,-0.01585834780958717,-0.05296254149995916
356,356,356,356,2020-07-06,9.363207817077637,9.337101936340332,9.763494491577148,0.0027959297130193406,-0.04099829982439529
357,357,357,357,2020-07-07,8.99772834777832,8.701865196228027,9.859214782714844,0.03399996953280082,-0.0873788079398452
358,358,358,358,2020-07-08,9.223978996276855,9.041239738464355,9.650367736816406,0.02021174784637858,-0.04418367798699174
359,359,359,359,2020-07-09,8.736674308776855,9.363207817077637,9.859214782714844,-0.06691440802563853,-0.11385698543722
360,360,360,360,2020-07-10,9.163065910339355,8.928114891052246,9.928831100463867,0.026315859748016646,-0.07712541208287205
361,361,361,361,2020-07-13,9.241379737854004,9.180466651916504,9.328399658203123,0.006635075127121581,-0.009328494011574318
362,362,362,362,2020-07-14,9.128254890441896,9.363207817077637,9.337101936340332,-0.025093208569739067,-0.022367437704154836
363,363,363,363,2020-07-15,9.51113986968994,8.99772834777832,8.701865196228027,0.05706012696397855,0.0930001390750923
364,364,364,364,2020-07-16,9.337101936340332,9.223978996276855,9.041239738464355,0.012264006684006734,0.03272363154106883
365,365,365,365,2020-07-17,9.128254890441896,8.736674308776855,9.363207817077637,0.04482032496869648,-0.025093208569739067
366,366,366,366,2020-07-20,8.95422077178955,9.163065910339355,8.928114891052246,-0.02279205896731018,0.002924008153554203
367,367,367,367,2020-07-21,9.345803260803224,9.241379737854004,9.180466651916504,0.01129955979641073,0.01800960835168497
368,368,368,368,2020-07-22,9.163065910339355,9.128254890441896,9.363207817077637,0.003813545997045864,-0.02137535667778734
369,369,369,369,2020-07-23,9.29359245300293,9.51113986968994,8.99772834777832,-0.022872906893135814,0.03288208909948498
370,370,370,370,2020-07-24,9.084745407104492,9.337101936340332,9.223978996276855,-0.02702728651313735,-0.015094742651578397
371,371,371,371,2020-07-27,9.319698333740234,9.128254890441896,8.736674308776855,0.020972622433976573,0.06673294715560973
372,372,372,372,2020-07-28,9.02383518218994,8.95422077178955,9.163065910339355,0.007774480010556584,-0.01519477536359437
373,373,373,373,2020-07-29,9.223978996276855,9.345803260803224,9.241379737854004,-0.013035183935157901,-0.0018829159790796357
374,374,374,374,2020-07-30,8.788885116577148,9.163065910339355,9.128254890441896,-0.04083576364325736,-0.03717794670918961
375,375,375,375,2020-07-31,8.736674308776855,9.29359245300293,9.51113986968994,-0.05992495873284431,-0.08142720762430877
376,376,376,376,2020-08-03,8.701865196228027,9.084745407104492,9.337101936340332,-0.04214539799618855,-0.06803360876247277
377,377,377,377,2020-08-04,8.501725196838379,9.319698333740234,9.128254890441896,-0.08776819888477894,-0.06863630574772295
378,378,378,378,2020-08-05,8.936816215515137,9.02383518218994,8.95422077178955,-0.009643235378073989,-0.0019437265082012933
379,379,379,379,2020-08-06,8.980325698852539,9.223978996276855,9.345803260803224,-0.026415205143318743,-0.03910606202074862
380,380,380,380,2020-08-07,9.38061237335205,8.788885116577148,9.163065910339355,0.0673267711349208,0.023741667378734288
381,381,381,381,2020-08-10,9.389312744140623,8.736674308776855,9.29359245300293,0.07470101463071921,0.010299600678827403
382,382,382,382,2020-08-11,9.519841194152832,8.701865196228027,9.084745407104492,0.09400007693515766,0.047893008284864536
383,383,383,383,2020-08-12,9.911425590515137,8.501725196838379,9.319698333740234,0.16581345092181965,0.06349210409876282
384,384,384,384,2020-08-13,9.439453125,8.936816215515137,9.02383518218994,0.0562433978011363,0.0460577940996032
385,385,385,385,2020-08-14,9.421808242797852,8.980325698852539,9.223978996276855,0.049161083768011204,0.02144727851189243
386,386,386,386,2020-08-17,9.324767112731934,9.38061237335205,8.788885116577148,-0.005953263859272084,0.06097269324228982
387,387,387,387,2020-08-18,9.06893253326416,9.389312744140623,8.736674308776855,-0.03412179566352136,0.03803028621011073
388,388,388,388,2020-08-19,9.113041877746582,9.519841194152832,8.701865196228027,-0.04273173345119552,0.04725155725197694
389,389,389,389,2020-08-20,8.83956241607666,9.911425590515137,8.501725196838379,-0.10814419829415955,0.03973748991133186
390,390,390,390,2020-08-21,8.945425987243652,9.439453125,8.936816215515137,-0.05233641517302923,0.0009634048100450876
391,391,391,391,2020-08-24,9.35123348236084,9.421808242797852,8.980325698852539,-0.007490574910708925,0.04130226407664628
392,392,392,392,2020-08-25,9.439453125,9.324767112731934,9.38061237335205,0.012299075234970314,0.006272591735599464
393,393,393,393,2020-08-26,9.324767112731934,9.06893253326416,9.389312744140623,0.028209999195538238,-0.006874372296201248
394,394,394,394,2020-08-27,9.54531478881836,9.113041877746582,9.519841194152832,0.047434535786273324,0.002675842395477579
395,395,395,395,2020-08-28,9.46591854095459,8.83956241607666,9.911425590515137,0.07085827277363466,-0.044948836622138444
396,396,396,396,2020-08-31,8.998356819152832,8.945425987243652,9.439453125,0.005917083432880776,-0.046729010675305216
397,397,397,397,2020-09-01,8.98071575164795,9.35123348236084,9.421808242797852,-0.03962233767468171,-0.04681611849690093
398,398,398,398,2020-09-02,9.377699851989746,9.439453125,9.324767112731934,-0.006542039267794286,0.0056765749340312865
399,399,399,399,2020-09-03,9.827618598937988,9.324767112731934,9.06893253326416,0.05392643914071238,0.08365770314102838
400,400,400,400,2020-09-04,10.048165321350098,9.54531478881836,9.113041877746582,0.05268035090061063,0.10261375467691236
401,401,401,401,2020-09-08,9.439453125,9.46591854095459,8.83956241607666,-0.0027958634801352744,0.06786429923638626
402,402,402,402,2020-09-09,9.430631637573242,8.998356819152832,8.945425987243652,0.04803930618758323,0.05424064220323355
403,403,403,403,2020-09-10,9.051288604736328,8.98071575164795,9.35123348236084,0.007858265982355395,-0.03207543456061657
404,404,404,404,2020-09-11,9.439453125,9.377699851989746,9.439453125,0.006585119377344073,0.0
405,405,405,405,2020-09-14,9.421808242797852,9.827618598937988,9.324767112731934,-0.04129284750468343,0.01040681540812094
406,406,406,406,2020-09-15,9.289481163024902,10.048165321350098,9.54531478881836,-0.07550474480283098,-0.026802010353094596
407,407,407,407,2020-09-16,9.607070922851562,9.439453125,9.46591854095459,0.0177571513552659,0.01491164130414524
408,408,408,408,2020-09-17,9.836438179016112,9.430631637573242,8.998356819152832,0.04303068522219311,0.09313715567262681
409,409,409,409,2020-09-18,9.686468124389648,9.051288604736328,8.98071575164795,0.07017559017187303,0.0785853146072677
410,410,410,410,2020-09-21,9.016000747680664,9.439453125,9.377699851989746,-0.04485984216583905,-0.038570130204405806
411,411,411,411,2020-09-22,8.989535331726074,9.421808242797852,9.827618598937988,-0.04588003703028154,-0.08527836716236425
412,412,412,412,2020-09-23,9.1924409866333,9.289481163024902,10.048165321350098,-0.010446242872836908,-0.08516224677340589
413,413,413,413,2020-09-24,9.527673721313477,9.607070922851562,9.439453125,-0.00826445460595382,0.009345943578005445
414,414,414,414,2020-09-25,9.536494255065918,9.836438179016112,9.430631637573242,-0.030493143807893586,0.011225400541666986
415,415,415,415,2020-09-28,10.13638401031494,9.686468124389648,9.051288604736328,0.04644787761108127,0.11988297500654288
416,416,416,416,2020-09-29,10.083453178405762,9.016000747680664,9.439453125,0.11839533520443601,0.06822429698815435
417,417,417,417,2020-09-30,10.065810203552246,8.989535331726074,9.421808242797852,0.11972530638238421,0.06835226786181714
418,418,418,418,2020-10-01,9.92465877532959,9.1924409866333,9.289481163024902,0.07965433661864174,0.06837600519961184
419,419,419,419,2020-10-02,10.453975677490234,9.527673721313477,9.607070922851562,0.09722225836770759,0.0881543148207855
420,420,420,420,2020-10-05,10.471614837646484,9.536494255065918,9.836438179016112,0.09805705928924735,0.06457384747106776
421,421,421,421,2020-10-06,10.453975677490234,10.13638401031494,9.686468124389648,0.03133185037702879,0.07923502593975118
422,422,422,422,2020-10-07,11.133261680603027,10.083453178405762,9.016000747680664,0.10411200246811125,0.2348337131035645
423,423,423,423,2020-10-08,11.424386024475098,10.065810203552246,8.989535331726074,0.13496934607841182,0.27085389877226396
424,424,424,424,2020-10-09,11.565534591674805,9.92465877532959,9.1924409866333,0.16533322237980141,0.2581570671481288
425,425,425,425,2020-10-12,11.821372032165527,10.453975677490234,9.527673721313477,0.13080156266477694,0.24074064435277953
426,426,426,426,2020-10-13,12.20071506500244,10.471614837646484,9.536494255065918,0.16512259610042856,0.2793710915854901
427,427,427,427,2020-10-14,12.377151489257812,10.453975677490234,10.13638401031494,0.1839659734342609,0.2210618181653965
428,428,428,428,2020-10-15,12.571234703063965,11.133261680603027,10.083453178405762,0.1291600847724843,0.24671920230520983
429,429,429,429,2020-10-16,12.38597297668457,11.424386024475098,10.065810203552246,0.08416968318029627,0.23049935635717955
430,430,430,430,2020-10-19,12.27128791809082,11.565534591674805,9.92465877532959,0.06102211020353843,0.23644431469970617
431,431,431,431,2020-10-20,12.430084228515623,11.821372032165527,10.453975677490234,0.05149251666336285,0.18902938097324973
432,432,432,432,2020-10-21,12.191890716552734,12.20071506500244,10.471614837646484,-0.0007232648580588474,0.16427990387133895
433,433,433,433,2020-10-22,12.39479637145996,12.377151489257812,10.453975677490234,0.0014256012150664077,0.18565383676458613
434,434,434,434,2020-10-23,12.333040237426758,12.571234703063965,11.133261680603027,-0.018947579236521017,0.10776523459554088
435,435,435,435,2020-10-26,12.16542625427246,12.38597297668457,11.424386024475098,-0.017806168544632683,0.06486477507060684
436,436,436,436,2020-10-27,12.324222564697266,12.27128791809082,11.565534591674805,0.004313699341077948,0.06559904058119259
437,437,437,437,2020-10-28,11.759615898132324,12.430084228515623,11.821372032165527,-0.053939162282198416,-0.005224108831459406
438,438,438,438,2020-10-29,11.821372032165527,12.191890716552734,12.20071506500244,-0.030390584446771673,-0.031091868863084238
439,439,439,439,2020-10-30,11.565534591674805,12.39479637145996,12.377151489257812,-0.06690402608747958,-0.06557380333329632
440,440,440,440,2020-11-02,11.891944885253906,12.333040237426758,12.571234703063965,-0.03576533796056802,-0.05403525062216019
441,441,441,441,2020-11-03,12.333040237426758,12.16542625427246,12.38597297668457,0.013777896446121929,-0.004273603644820878
442,442,442,442,2020-11-04,12.13013744354248,12.324222564697266,12.27128791809082,-0.01574826486100167,-0.011502498799677796
443,443,443,443,2020-11-05,12.730029106140137,11.759615898132324,12.430084228515623,0.08252082520500825,0.02413055874041592
444,444,444,444,2020-11-06,12.24482536315918,11.821372032165527,12.191890716552734,0.03582099690640406,0.004341791428180697
445,445,445,445,2020-11-09,13.091729164123535,11.565534591674805,12.39479637145996,0.1319605730587956,0.05622785334887159
446,446,446,446,2020-11-10,12.95354461669922,11.891944885253906,12.333040237426758,0.08927048869539456,0.05031236153673069
447,447,447,447,2020-11-11,13.62217140197754,12.333040237426758,12.16542625427246,0.10452663250369443,0.11974468606831401
448,448,448,448,2020-11-12,13.336892127990724,12.13013744354248,12.324222564697266,0.0994840075032013,0.08216904214260556
449,449,449,449,2020-11-13,13.845048904418944,12.730029106140137,11.759615898132324,0.08758972889865535,0.17733853081186357
450,450,450,450,2020-11-16,14.255139350891112,12.24482536315918,11.821372032165527,0.16417661568129294,0.20587858263012038
451,451,451,451,2020-11-17,14.531502723693848,13.091729164123535,11.565534591674805,0.10997581308937066,0.2564488574660466
452,452,452,452,2020-11-18,14.27297019958496,12.95354461669922,11.891944885253906,0.10185826520293029,0.20022169101065557
453,453,453,453,2020-11-19,14.228395462036133,13.62217140197754,12.333040237426758,0.04450274792244846,0.15368110280363712
454,454,454,454,2020-11-20,14.014434814453123,13.336892127990724,12.13013744354248,0.05080214190534016,0.1553401500750311
455,455,455,455,2020-11-23,14.558250427246094,13.845048904418944,12.730029106140137,0.051513109686417646,0.14361485789723316
456,456,456,456,2020-11-24,15.271451950073242,14.255139350891112,12.24482536315918,0.07129446960605113,0.24717597002405833
457,457,457,457,2020-11-25,15.18230438232422,14.531502723693848,13.091729164123535,0.04478557180251075,0.15968671456553496
458,458,458,458,2020-11-27,15.164475440979004,14.27297019958496,12.95354461669922,0.06246108756115598,0.17068153078575388
459,459,459,459,2020-11-30,14.46909999847412,14.228395462036133,13.62217140197754,0.01691719470970776,0.06217280428387717
460,460,460,460,2020-12-01,14.674145698547363,14.014434814453123,13.336892127990724,0.047073670314116356,0.10026725549875937
461,461,461,461,2020-12-02,14.941598892211914,14.558250427246094,13.845048904418944,0.026332042224550323,0.07920159729034859
462,462,462,462,2020-12-03,15.868759155273438,15.271451950073242,14.255139350891112,0.03911266637599131,0.11319565278619725
463,463,463,463,2020-12-04,15.859848022460938,15.18230438232422,14.531502723693848,0.04462719380896729,0.09141142000415425
464,464,464,464,2020-12-07,16.064891815185547,15.164475440979004,14.27297019958496,0.05937669111674948,0.12554651138084028
465,465,465,465,2020-12-08,16.109466552734375,14.46909999847412,14.228395462036133,0.11337032396163171,0.132205426516101
466,466,466,466,2020-12-09,15.779608726501465,14.674145698547363,14.014434814453123,0.07533406377882246,0.1259539849746858
467,467,467,467,2020-12-10,15.610224723815918,14.941598892211914,14.558250427246094,0.04474928261877742,0.0722596648427638
468,468,468,468,2020-12-11,15.922250747680664,15.868759155273438,15.271451950073242,0.003370874299863047,0.042615384557740166
469,469,469,469,2020-12-14,15.244709014892578,15.859848022460938,15.18230438232422,-0.0387859333013274,0.004110353145139856
470,470,470,470,2020-12-15,15.681546211242676,16.064891815185547,15.164475440979004,-0.023862320914013746,0.03409750454449556
471,471,471,471,2020-12-16,15.556734085083008,16.109466552734375,14.46909999847412,-0.03431103480937725,0.07516943602045667
472,472,472,472,2020-12-17,15.583478927612305,15.779608726501465,14.674145698547363,-0.012429319528041605,0.061968393100728214
473,473,473,473,2020-12-18,15.556734085083008,15.610224723815918,14.941598892211914,-0.0034266411713664846,0.041169301713200435
474,474,474,474,2020-12-21,15.529989242553713,15.922250747680664,15.868759155273438,-0.024636058767262603,-0.02134822952474813
475,475,475,475,2020-12-22,15.137728691101074,15.244709014892578,15.859848022460938,-0.00701753793312776,-0.04553128947624141
476,476,476,476,2020-12-23,15.645882606506348,15.681546211242676,16.064891815185547,-0.0022742403240032516,-0.026082292585570044
477,477,477,477,2020-12-24,15.699377059936523,15.556734085083008,16.109466552734375,0.009169210842929543,-0.025456429078853926
478,478,478,478,2020-12-28,15.333861351013184,15.583478927612305,15.779608726501465,-0.016018090553375997,-0.028248316115700556
479,479,479,479,2020-12-29,15.164475440979004,15.556734085083008,15.610224723815918,-0.0252147167881549,-0.028554956172850754
480,480,480,480,2020-12-30,15.458670616149902,15.529989242553713,15.922250747680664,-0.0045923165360856055,-0.02911523872328725
481,481,481,481,2020-12-31,15.538902282714844,15.137728691101074,15.244709014892578,0.02650157099523165,0.01929805728235734
482,482,482,482,2021-01-04,15.110984802246094,15.645882606506348,15.681546211242676,-0.03418776797148004,-0.03638425709497484
