,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PYPL,PYPL_6m,PYPL_12m,PYPL_6m_ret,PYPL_12m_ret
118,118,118,118,2019-07-25,115.12000274658205,118.80999755859376,118.37000274658205,-0.03105794872348111,-0.02745628051524096
119,119,119,119,2019-07-26,115.48999786376952,119.87000274658205,119.63999938964844,-0.0365396244469296,-0.03468740845077256
120,120,120,120,2019-07-29,111.4499969482422,118.62999725341795,120.6500015258789,-0.0605243232859376,-0.07625366316852755
121,121,121,121,2019-07-30,112.04000091552734,118.69000244140624,120.12000274658205,-0.05602832074387898,-0.06726608097155251
122,122,122,122,2019-07-31,110.4000015258789,120.22000122070312,120.9000015258789,-0.08168357673525883,-0.08684863413961541
123,123,123,123,2019-08-01,110.8000030517578,121.3000030517578,119.70999908447266,-0.08656224019647984,-0.07442983961955907
124,124,124,124,2019-08-02,107.08999633789062,115.12000274658205,118.80999755859376,-0.06975335490886125,-0.09864490751229216
125,125,125,125,2019-08-05,103.5999984741211,115.48999786376952,119.87000274658205,-0.1029526332113514,-0.1357304071049158
126,126,126,126,2019-08-06,105.02999877929688,111.4499969482422,118.62999725341795,-0.05760429201202044,-0.11464215450556492
127,127,127,127,2019-08-07,106.62999725341795,112.04000091552734,118.69000244140624,-0.04828635860319441,-0.10160927575969969
128,128,128,128,2019-08-08,106.79000091552734,110.4000015258789,120.22000122070312,-0.0326992804389169,-0.11171186299125568
129,129,129,129,2019-08-09,104.81999969482422,110.8000030517578,121.3000030517578,-0.05397114794428437,-0.13586152466873136
130,130,130,130,2019-08-12,102.72000122070312,107.08999633789062,115.12000274658205,-0.04080675382039678,-0.10771370074734543
131,131,131,131,2019-08-13,106.04000091552734,103.5999984741211,115.48999786376952,0.023552147464710238,-0.08182524134591518
132,132,132,132,2019-08-14,103.2699966430664,105.02999877929688,111.4499969482422,-0.016757137548185863,-0.073396146515595
133,133,133,133,2019-08-15,104.9499969482422,106.62999725341795,112.04000091552734,-0.015755419192059472,-0.0632810059742025
134,134,134,134,2019-08-16,106.16000366210938,106.79000091552734,110.4000015258789,-0.005899403015421911,-0.038405777220715254
135,135,135,135,2019-08-19,107.66999816894533,104.81999969482422,110.8000030517578,0.02718945318086874,-0.02824914076356444
136,136,136,136,2019-08-20,107.37000274658205,102.72000122070312,107.08999633789062,0.045268705905561424,0.0026146831475084564
137,137,137,137,2019-08-21,109.81999969482422,106.04000091552734,103.5999984741211,0.035646913868928154,0.06003862270574123
138,138,138,138,2019-08-22,108.7699966430664,103.2699966430664,105.02999877929688,0.05325845045787814,0.03560885372976652
139,139,139,139,2019-08-23,106.04000091552734,104.9499969482422,106.62999725341795,0.010385936150362207,-0.005533117819448319
140,140,140,140,2019-08-26,107.66000366210938,106.16000366210938,106.79000091552734,0.014129615187036482,0.008146855877173564
141,141,141,141,2019-08-27,107.4499969482422,107.66999816894533,104.81999969482422,-0.0020432917659933825,0.025090605429069157
142,142,142,142,2019-08-28,107.47000122070312,107.37000274658205,102.72000122070312,0.0009313446173331297,0.0462422112884735
143,143,143,143,2019-08-29,109.20999908447266,109.81999969482422,106.04000091552734,-0.0055545493721241845,0.029894361953755277
144,144,144,144,2019-08-30,109.0500030517578,108.7699966430664,103.2699966430664,0.00257429821948274,0.05596985181154701
145,145,145,145,2019-09-03,106.75,106.04000091552734,104.9499969482422,0.006695577879504588,0.017151053874213007
146,146,146,146,2019-09-04,108.7300033569336,107.66000366210938,106.16000366210938,0.00993869272178749,0.024208737812445147
147,147,147,147,2019-09-05,111.45999908447266,107.4499969482422,107.66999816894533,0.03731970451485478,0.035200157703916934
148,148,148,148,2019-09-06,110.0500030517578,107.47000122070312,107.37000274658205,0.024006716309198817,0.024960419452546345
149,149,149,149,2019-09-09,105.43000030517578,109.20999908447266,109.81999969482422,-0.034612204111210465,-0.03997449828672084
150,150,150,150,2019-09-10,103.0500030517578,109.0500030517578,108.7699966430664,-0.055020631197527314,-0.052587972490971246
151,151,151,151,2019-09-11,104.0199966430664,106.75,106.04000091552734,-0.025573801938488017,-0.019049455441537577
152,152,152,152,2019-09-12,107.0999984741211,108.7300033569336,107.66000366210938,-0.014991307205809545,-0.0052016084798386375
153,153,153,153,2019-09-13,107.0,111.45999908447266,107.4499969482422,-0.04001434704025553,-0.00418796613329786
154,154,154,154,2019-09-16,106.5199966430664,110.0500030517578,107.47000122070312,-0.03207638628625198,-0.008839718682851494
155,155,155,155,2019-09-17,107.5,105.43000030517578,109.20999908447266,0.019633877348311124,-0.015657898533173564
156,156,156,156,2019-09-18,105.5999984741211,103.0500030517578,109.0500030517578,0.024745224132429522,-0.03163690491598836
157,157,157,157,2019-09-19,106.12000274658205,104.0199966430664,106.75,0.020188484630715653,-0.005901613615156509
158,158,158,158,2019-09-20,104.63999938964844,107.0999984741211,108.7300033569336,-0.02296917945397614,-0.03761614863432583
159,159,159,159,2019-09-23,105.11000061035156,107.0,111.45999908447266,-0.01766354569764894,-0.056971097490397415
160,160,160,160,2019-09-24,103.69000244140624,106.5199966430664,110.0500030517578,-0.02656772710144828,-0.05779191671044648
161,161,161,161,2019-09-25,104.13999938964844,107.5,105.43000030517578,-0.031255819631177295,-0.012235615211925732
162,162,162,162,2019-09-26,104.5500030517578,105.5999984741211,103.0500030517578,-0.009943138613023872,0.014556040325846675
163,163,163,163,2019-09-27,102.1999969482422,106.12000274658205,104.0199966430664,-0.03693936766757289,-0.017496632893282404
164,164,164,164,2019-09-30,103.58999633789062,104.63999938964844,107.0999984741211,-0.010034432892606526,-0.0327731296567535
165,165,165,165,2019-10-01,102.52999877929688,105.11000061035156,107.0,-0.02454573129172455,-0.04177571234301991
166,166,166,166,2019-10-02,99.7300033569336,103.69000244140624,106.5199966430664,-0.038190751193302175,-0.06374383683924745
167,167,167,167,2019-10-03,101.02999877929688,104.13999938964844,107.5,-0.02986365112904632,-0.060186057867005816
168,168,168,168,2019-10-04,102.79000091552734,104.5500030517578,105.5999984741211,-0.016834070634691,-0.026609825749972726
169,169,169,169,2019-10-07,101.62000274658205,102.1999969482422,106.12000274658205,-0.005675090205275457,-0.042404823629209165
170,170,170,170,2019-10-08,99.33000183105467,103.58999633789062,104.63999938964844,-0.041123609010861095,-0.05074538980854637
171,171,171,171,2019-10-09,99.88999938964844,102.52999877929688,105.11000061035156,-0.025748555750314872,-0.04966226991144207
172,172,172,172,2019-10-10,100.54000091552734,99.7300033569336,103.69000244140624,0.008121904455320017,-0.030379028370251193
173,173,173,173,2019-10-11,101.58000183105467,101.02999877929688,104.13999938964844,0.005443957818501932,-0.024582269767597364
174,174,174,174,2019-10-14,101.75,102.79000091552734,104.5500030517578,-0.010117724547760387,-0.026781472692752106
175,175,175,175,2019-10-15,103.58999633789062,101.62000274658205,102.1999969482422,0.019385884058882752,0.013600777212863902
176,176,176,176,2019-10-16,103.08999633789062,99.33000183105467,103.58999633789062,0.03785356324900846,-0.004826720896572878
177,177,177,177,2019-10-17,103.62999725341795,99.88999938964844,102.52999877929688,0.03744116414677934,0.010728552494074561
178,178,178,178,2019-10-18,101.22000122070312,100.54000091552734,99.7300033569336,0.006763480196773752,0.01494031699203724
179,179,179,179,2019-10-21,101.44000244140624,101.58000183105467,101.02999877929688,-0.0013782180264307886,0.00405823683127049
180,180,180,180,2019-10-22,97.36000061035156,101.75,102.79000091552734,-0.04314495714642197,-0.05282615290214998
181,181,181,181,2019-10-23,96.63999938964844,103.58999633789062,101.62000274658205,-0.06709139100239603,-0.049006132870834884
182,182,182,182,2019-10-24,104.91000366210938,103.08999633789062,99.33000183105467,0.017654548344860244,0.05617639915627337
183,183,183,183,2019-10-25,107.19000244140624,103.62999725341795,99.88999938964844,0.03435303755998964,0.07308041942499299
184,184,184,184,2019-10-28,106.5999984741211,101.22000122070312,100.54000091552734,0.05315152330108419,0.060274492773133126
185,185,185,185,2019-10-29,105.0,101.44000244140624,101.58000183105467,0.035094612311844964,0.033668026258095285
186,186,186,186,2019-10-30,106.5,97.36000061035156,101.75,0.09387838262479065,0.04668304668304679
187,187,187,187,2019-10-31,104.0999984741211,96.63999938964844,103.58999633789062,0.07719369962321965,0.0049232759364807865
188,188,188,188,2019-11-01,104.9800033569336,104.91000366210938,103.08999633789062,0.0006672356532335666,0.018333563742191084
189,189,189,189,2019-11-04,102.80999755859376,107.19000244140624,103.62999725341795,-0.04086206533306813,-0.007912763838244241
190,190,190,190,2019-11-05,100.98999786376952,106.5999984741211,101.22000122070312,-0.05262664812995754,-0.002272311343210709
191,191,191,191,2019-11-06,100.62999725341795,105.0,101.44000244140624,-0.04161907377697183,-0.007985066724107703
192,192,192,192,2019-11-07,100.47000122070312,106.5,97.36000061035156,-0.056619706847858,0.03194330927336608
193,193,193,193,2019-11-08,101.41999816894533,104.0999984741211,96.63999938964844,-0.025744479773859075,0.04946190821074126
194,194,194,194,2019-11-11,102.66999816894533,104.9800033569336,104.91000366210938,-0.02200423998972656,-0.02135168634993645
195,195,195,195,2019-11-12,102.02999877929688,102.80999755859376,107.19000244140624,-0.007586798928308047,-0.0481388519878988
196,196,196,196,2019-11-13,102.12000274658205,100.98999786376952,106.5999984741211,0.01118927524225577,-0.04202622693870528
197,197,197,197,2019-11-14,103.7300033569336,100.62999725341795,105.0,0.03080598418092828,-0.012095206124441926
198,198,198,198,2019-11-15,104.1999969482422,100.47000122070312,106.5,0.037125467126703615,-0.02159627278645815
199,199,199,199,2019-11-18,103.66000366210938,101.41999816894533,104.0999984741211,0.02208642805763672,-0.004226655316629024
200,200,200,200,2019-11-19,104.9499969482422,102.66999816894533,104.9800033569336,0.022207059705456444,-0.00028582975549518164
201,201,201,201,2019-11-20,104.08999633789062,102.02999877929688,102.80999755859376,0.02019011646809643,0.012450139185805842
202,202,202,202,2019-11-21,102.5500030517578,102.12000274658205,100.98999786376952,0.00421073534675509,0.015447125665777772
203,203,203,203,2019-11-22,101.7699966430664,103.7300033569336,100.62999725341795,-0.01889527282788983,0.011328623877208122
204,204,204,204,2019-11-25,104.4499969482422,104.1999969482422,100.47000122070312,0.0023992323159489626,0.03961377206312755
205,205,205,205,2019-11-26,106.1999969482422,103.66000366210938,101.41999816894533,0.024503117850662948,0.04713073225789599
206,206,206,206,2019-11-27,107.75,104.9499969482422,102.66999816894533,0.02667940098310506,0.04947893173909912
207,207,207,207,2019-11-29,108.01000213623048,104.08999633789062,102.02999877929688,0.03765977458213143,0.058610246285203615
208,208,208,208,2019-12-02,106.20999908447266,102.5500030517578,102.12000274658205,0.03568986761382775,0.04005088354766517
209,209,209,209,2019-12-03,105.58999633789062,101.7699966430664,103.7300033569336,0.03753561777369363,0.01793109920720637
210,210,210,210,2019-12-04,105.0,104.4499969482422,104.1999969482422,0.00526570672884108,0.0076775726985403026
211,211,211,211,2019-12-05,104.58999633789062,106.1999969482422,103.66000366210938,-0.015160081512396228,0.008971567074342879
212,212,212,212,2019-12-06,104.33999633789062,107.75,104.9499969482422,-0.031647365773636915,-0.005812297552065804
213,213,213,213,2019-12-09,103.77999877929688,108.01000213623048,104.08999633789062,-0.03916307076448722,-0.002978168599290343
214,214,214,214,2019-12-10,103.62000274658205,106.20999908447266,102.5500030517578,-0.02438561679894835,0.010433931379643324
215,215,215,215,2019-12-11,105.51000213623048,105.58999633789062,101.7699966430664,-0.0007575926170521052,0.036749588449739745
216,216,216,216,2019-12-12,105.66999816894533,105.0,104.4499969482422,0.006380934942336491,0.011680241803239788
217,217,217,217,2019-12-13,107.6500015258789,104.58999633789062,106.1999969482422,0.029257149776567237,0.013653527488737938
218,218,218,218,2019-12-16,109.56999969482422,104.33999633789062,107.75,0.050124626610077216,0.0168909484438442
219,219,219,219,2019-12-17,108.45999908447266,103.77999877929688,108.01000213623048,0.04509539757394365,0.004166252563115425
220,220,220,220,2019-12-18,107.83000183105467,103.62000274658205,106.20999908447266,0.04062921224552363,0.015252827045912687
221,221,221,221,2019-12-19,108.87999725341795,105.51000213623048,105.58999633789062,0.03194005353953333,0.031158263373731288
222,222,222,222,2019-12-20,108.75,105.66999816894533,105.0,0.029147363342718835,0.03571428571428581
223,223,223,223,2019-12-23,108.61000061035156,107.6500015258789,104.58999633789062,0.008917780500373507,0.038435839116714554
224,224,224,224,2019-12-24,108.69000244140624,109.56999969482422,104.33999633789062,-0.00803137041041313,0.041690686756674866
225,225,225,225,2019-12-26,109.75,108.45999908447266,103.77999877929688,0.011893794269006497,0.05752554722417358
226,226,226,226,2019-12-27,109.4000015258789,107.83000183105467,103.62000274658205,0.014559952408088384,0.055780724050285
227,227,227,227,2019-12-30,107.97000122070312,108.87999725341795,105.51000213623048,-0.008357788902187524,0.02331531641233764
228,228,228,228,2019-12-31,108.16999816894533,108.75,105.66999816894533,-0.005333350170617646,0.023658560076844193
229,229,229,229,2020-01-02,110.75,108.61000061035156,107.6500015258789,0.019703520648396644,0.028797012820997114
230,230,230,230,2020-01-03,108.76000213623048,108.69000244140624,109.56999969482422,0.0006440306675121743,-0.0073925121917473025
231,231,231,231,2020-01-06,110.16999816894533,109.75,108.45999908447266,0.0038268625872011075,0.015766172772515574
232,232,232,232,2020-01-07,109.66999816894533,109.4000015258789,107.83000183105467,0.0024679765932411613,0.01706386262307147
233,233,233,233,2020-01-08,111.81999969482422,107.97000122070312,108.87999725341795,0.035658038627333744,0.027002227365632736
234,234,234,234,2020-01-09,112.56999969482422,108.16999816894533,108.75,0.04067672737690864,0.035126433975395166
235,235,235,235,2020-01-10,112.93000030517578,110.75,108.61000061035156,0.019683975667501352,0.039775339936905185
236,236,236,236,2020-01-13,115.27999877929688,108.76000213623048,108.69000244140624,0.05994847843878848,0.060631117764885945
237,237,237,237,2020-01-14,114.63999938964844,110.16999816894533,109.75,0.040573670645327464,0.044555803094746604
238,238,238,238,2020-01-15,114.8499984741211,109.66999816894533,109.4000015258789,0.04723261048291483,0.04981715605326542
239,239,239,239,2020-01-16,115.4000015258789,111.81999969482422,107.97000122070312,0.032015756043866306,0.06881541373689526
240,240,240,240,2020-01-17,116.04000091552734,112.56999969482422,108.16999816894533,0.030825275207517544,0.07275587390036065
241,241,241,241,2020-01-21,116.1500015258789,112.93000030517578,110.75,0.028513249021531628,0.048758478788974324
242,242,242,242,2020-01-22,115.5,115.27999877929688,108.76000213623048,0.0019084075558009062,0.0619712921238007
243,243,243,243,2020-01-23,117.88999938964844,114.63999938964844,110.16999816894533,0.028349616340747064,0.07007353498240532
244,244,244,244,2020-01-24,116.9800033569336,114.8499984741211,109.66999816894533,0.018545972234317976,0.0666545573998032
245,245,245,245,2020-01-27,115.23999786376952,115.4000015258789,111.81999969482422,-0.0013865135181433397,0.030584852247174554
246,246,246,246,2020-01-28,116.5199966430664,116.04000091552734,112.56999969482422,0.004136467802068333,0.03508925076797165
247,247,247,247,2020-01-29,116.66000366210938,116.1500015258789,112.93000030517578,0.004390892204308994,0.03302933982868894
