,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,OMC,OMC_6m,OMC_12m,OMC_6m_ret,OMC_12m_ret
38,38,38,38,2019-04-01,61.72088623046875,61.25977325439453,63.41439437866211,0.0075271740585676206,-0.02670542177034807
39,39,39,39,2019-04-02,61.65380859375,60.56393051147461,63.27186584472656,0.017995497865993082,-0.025573092074562598
40,40,40,40,2019-04-03,61.6286735534668,60.865753173828125,62.52572250366211,0.01253447694074894,-0.014346878600927315
41,41,41,41,2019-04-04,62.00594329833984,61.08371353149414,63.47307586669922,0.015097801255488541,-0.023114250386109036
42,42,42,42,2019-04-05,63.01198196411133,61.419071197509766,62.29098892211914,0.025935116496293542,0.011574596173029583
43,43,43,43,2019-04-08,63.15449523925781,61.19269943237305,62.89459991455078,0.03205931140613982,0.00413223591628098
44,44,44,44,2019-04-09,62.8610725402832,61.72088623046875,61.25977325439453,0.01847326536363947,0.026139490906029517
45,45,45,45,2019-04-10,63.0371208190918,61.65380859375,60.56393051147461,0.022436768415342145,0.040836027099473204
46,46,46,46,2019-04-11,63.43117141723633,61.6286735534668,60.865753173828125,0.029247714737941743,0.0421487964846432
47,47,47,47,2019-04-12,64.07669830322266,62.00594329833984,61.08371353149414,0.03339607293641911,0.048998081463815346
48,48,48,48,2019-04-15,64.47074127197266,63.01198196411133,61.419071197509766,0.023150506655895464,0.04968603423925799
49,49,49,49,2019-04-16,68.11766052246094,63.15449523925781,61.19269943237305,0.07858768032901553,0.11316645865150954
50,50,50,50,2019-04-17,70.2555160522461,62.8610725402832,61.72088623046875,0.11763152000348565,0.13827782365127783
51,51,51,51,2019-04-18,68.99794006347656,63.0371208190918,61.65380859375,0.09456046162849874,0.11911886122264725
52,52,52,52,2019-04-22,68.57038879394531,63.43117141723633,61.6286735534668,0.08102037628951142,0.11263775188112946
53,53,53,53,2019-04-23,67.53079986572266,64.07669830322266,62.00594329833984,0.053905735688105416,0.08910204850525583
54,54,54,54,2019-04-24,67.03617095947266,64.47074127197266,63.01198196411133,0.03979215434607175,0.06386386953600853
55,55,55,55,2019-04-25,66.65050506591797,68.11766052246094,63.15449523925781,-0.021538547350127946,0.055356468504984324
56,56,56,56,2019-04-26,68.26016998291016,70.2555160522461,62.8610725402832,-0.028401272689422496,0.08588936243757295
57,57,57,57,2019-04-29,67.77391815185547,68.99794006347656,63.0371208190918,-0.017739977606505697,0.07514298355024263
58,58,58,58,2019-04-30,67.09485626220703,68.57038879394531,63.43117141723633,-0.021518509048742196,0.05775842954045074
59,59,59,59,2019-05-01,66.20616149902344,67.53079986572266,64.07669830322266,-0.019615321739607894,0.03323303559936508
60,60,60,60,2019-05-02,66.36546325683594,67.03617095947266,64.47074127197266,-0.010005161288854092,0.029388866134954394
61,61,61,61,2019-05-03,67.10322570800781,66.65050506591797,68.11766052246094,0.006792456285846571,-0.014892390705617764
62,62,62,62,2019-05-06,67.26253509521484,68.26016998291016,70.2555160522461,-0.014615183172633217,-0.04260136605936382
63,63,63,63,2019-05-07,66.32355499267578,67.77391815185547,68.99794006347656,-0.02140001933974034,-0.038760361082380235
64,64,64,64,2019-05-08,66.5918197631836,67.09485626220703,68.57038879394531,-0.00749739290084428,-0.028854569232607652
65,65,65,65,2019-05-09,66.48284149169922,66.20616149902344,67.53079986572266,0.004179067120208435,-0.015518228365533737
66,66,66,66,2019-05-10,66.69242858886719,66.36546325683594,67.03617095947266,0.004926739240346922,-0.005127714869235023
67,67,67,67,2019-05-13,65.59414672851562,67.10322570800781,66.65050506591797,-0.02248891858133284,-0.015849217291865947
68,68,68,68,2019-05-14,66.00495147705078,67.26253509521484,68.26016998291016,-0.018696643181584927,-0.03303857148940592
69,69,69,69,2019-05-15,66.35707092285156,66.32355499267578,67.77391815185547,0.0005053397722647457,-0.020905493848375256
70,70,70,70,2019-05-16,66.26486206054688,66.5918197631836,67.09485626220703,-0.004909877876884239,-0.012370459494190356
71,71,71,71,2019-05-17,66.65888214111328,66.48284149169922,66.20616149902344,0.0026479110318418098,0.0068380439499806656
72,72,72,72,2019-05-20,66.48284149169922,66.69242858886719,66.36546325683594,-0.0031425920693335385,0.001768664439348866
73,73,73,73,2019-05-21,67.13678741455078,65.59414672851562,67.10322570800781,0.023517962546565574,0.0005001504203241414
74,74,74,74,2019-05-22,66.88524627685547,66.00495147705078,67.26253509521484,0.013336799438611102,-0.0056091971232618
75,75,75,75,2019-05-23,66.39060974121094,66.35707092285156,66.32355499267578,0.0005054294575232987,0.0010110246433949754
76,76,76,76,2019-05-24,66.07203674316406,66.26486206054688,66.5918197631836,-0.0029099180378074907,-0.007805508572494402
77,77,77,77,2019-05-28,65.72828674316406,66.65888214111328,66.48284149169922,-0.013960561114409353,-0.011349616406353014
78,78,78,78,2019-05-29,64.97376251220703,66.48284149169922,66.69242858886719,-0.02269877378331675,-0.025770032866175296
79,79,79,79,2019-05-30,65.00729370117188,67.13678741455078,65.59414672851562,-0.03171873119620516,-0.00894672858193657
80,80,80,80,2019-05-31,64.85637664794922,66.88524627685547,66.00495147705078,-0.030333589869853017,-0.01740134343558919
81,81,81,81,2019-06-03,64.82284545898438,66.39060974121094,66.35707092285156,-0.023614247381334108,-0.023120753260054472
82,82,82,82,2019-06-04,65.4180908203125,66.07203674316406,66.26486206054688,-0.009897468809590193,-0.012778586024379979
83,83,83,83,2019-06-05,65.61092376708984,65.72828674316406,66.65888214111328,-0.001785577897881585,-0.015721211342923036
84,84,84,84,2019-06-06,65.83729553222656,64.97376251220703,66.48284149169922,0.013290488139074519,-0.009709963427981028
85,85,85,85,2019-06-07,66.4912109375,65.00729370117188,67.13678741455078,0.022826934515217,-0.009615838080909822
86,86,86,86,2019-06-10,65.88758087158203,64.85637664794922,66.88524627685547,0.015899812430631988,-0.014916075828499409
87,87,87,87,2019-06-11,66.40739440917969,64.82284545898438,66.39060974121094,0.0244442979782169,0.0002528168973621181
88,88,88,88,2019-06-12,66.90202331542969,65.4180908203125,66.07203674316406,0.0226838245584573,0.0125618433028174
89,89,89,89,2019-06-13,67.77262878417969,65.61092376708984,65.72828674316406,0.032947333964746583,0.031102926035543543
90,90,90,90,2019-06-14,67.07950592041016,65.83729553222656,64.97376251220703,0.018867882985496465,0.032409134499599146
91,91,91,91,2019-06-17,67.4514389038086,66.4912109375,65.00729370117188,0.014441426961093962,0.03759801498385795
92,92,92,92,2019-06-18,67.73881530761719,65.88758087158203,64.85637664794922,0.028096864561521828,0.044443411868570815
93,93,93,93,2019-06-19,68.39811706542969,66.40739440917969,64.82284545898438,0.029977424561846933,0.05515449963867303
94,94,94,94,2019-06-20,68.2375259399414,66.90202331542969,65.4180908203125,0.019962066292301683,0.04309870686035766
95,95,95,95,2019-06-21,68.79539489746094,67.77262878417969,65.61092376708984,0.01509113829032982,0.04853568502823635
96,96,96,96,2019-06-24,68.83766174316406,67.07950592041016,65.83729553222656,0.026210029406596336,0.04557244015998285
97,97,97,97,2019-06-25,67.86560821533203,67.4514389038086,66.4912109375,0.006140259099795875,0.020670360164201762
98,98,98,98,2019-06-26,68.45729064941406,67.73881530761719,65.88758087158203,0.01060655310451053,0.039001428552074335
99,99,99,99,2019-06-27,68.46574401855469,68.39811706542969,66.40739440917969,0.0009887253630140869,0.03099578936484315
100,100,100,100,2019-06-28,69.26873779296875,68.2375259399414,66.90202331542969,0.015112093218839107,0.03537582811779072
101,101,101,101,2019-07-01,70.62114715576172,68.79539489746094,67.77262878417969,0.02653887314728043,0.042030513242345524
102,102,102,102,2019-07-02,70.78173828125,68.83766174316406,67.07950592041016,0.028241466790945857,0.055191705872618346
103,103,103,103,2019-07-03,71.65235137939453,67.86560821533203,67.4514389038086,0.05579767519429679,0.062280546476952026
104,104,104,104,2019-07-05,71.63545227050781,68.45729064941406,67.73881530761719,0.04642546602333231,0.05752443329862089
105,105,105,105,2019-07-08,71.2043685913086,68.46574401855469,68.39811706542969,0.03999992422505061,0.041028198527664816
106,106,106,106,2019-07-09,71.21282196044922,69.26873779296875,68.2375259399414,0.02806582347856512,0.0436020500380756
107,107,107,107,2019-07-10,70.80709075927734,70.62114715576172,68.79539489746094,0.002632973422330709,0.02924172271726655
108,108,108,108,2019-07-11,70.70567321777344,70.78173828125,68.83766174316406,-0.0010746424900490714,0.02713647482070214
109,109,109,109,2019-07-12,71.58472442626953,71.65235137939453,67.86560821533203,-0.000943820430496678,0.0548011917779776
110,110,110,110,2019-07-15,70.99307250976562,71.63545227050781,68.45729064941406,-0.008967344246204378,0.03704180864150608
111,111,111,111,2019-07-16,71.0184097290039,71.2043685913086,68.46574401855469,-0.002611621533673558,0.037283838027925675
112,112,112,112,2019-07-17,68.9475326538086,71.21282196044922,69.26873779296875,-0.031810132561503335,-0.0046370866482391415
113,113,113,113,2019-07-18,68.76158142089844,70.80709075927734,70.62114715576172,-0.028888481597599047,-0.026331570779526303
114,114,114,114,2019-07-19,67.4176254272461,70.70567321777344,70.78173828125,-0.046503309294576134,-0.04752797735252934
115,115,115,115,2019-07-22,67.87406921386719,71.58472442626953,71.65235137939453,-0.051835852441175834,-0.052730749135106336
116,116,116,116,2019-07-23,67.6627426147461,70.99307250976562,71.63545227050781,-0.04691063194315781,-0.05545731240392093
117,117,117,117,2019-07-24,68.21216583251953,71.0184097290039,71.2043685913086,-0.039514316177912234,-0.04202274127256711
118,118,118,118,2019-07-25,68.90528106689453,68.9475326538086,71.21282196044922,-0.0006128078161434791,-0.032403446879780584
119,119,119,119,2019-07-26,69.04895782470703,68.76158142089844,70.80709075927734,0.004179316383803311,-0.024829899318239645
120,120,120,120,2019-07-29,68.98133850097656,67.4176254272461,70.70567321777344,0.023194425253348028,-0.024387501572694537
121,121,121,121,2019-07-30,68.5333480834961,67.87406921386719,71.58472442626953,0.009713265717892217,-0.042626082131758114
122,122,122,122,2019-07-31,67.80644989013672,67.6627426147461,70.99307250976562,0.002123876003798042,-0.0448863883048668
123,123,123,123,2019-08-01,66.98652648925781,68.21216583251953,71.0184097290039,-0.01796804614401215,-0.05677236726549051
124,124,124,124,2019-08-02,66.4117660522461,68.90528106689453,68.9475326538086,-0.03618757482793933,-0.036778206615381004
125,125,125,125,2019-08-05,64.90721130371094,69.04895782470703,68.76158142089844,-0.05998275211496529,-0.05605412262982157
126,126,126,126,2019-08-06,65.15233612060547,68.98133850097656,67.4176254272461,-0.05550780056720539,-0.03360084684509124
127,127,127,127,2019-08-07,64.86492919921875,68.5333480834961,67.87406921386719,-0.05352750138236362,-0.044334162508612995
128,128,128,128,2019-08-08,66.61463165283203,67.80644989013672,67.6627426147461,-0.01757676798056418,-0.015490222852504343
129,129,129,129,2019-08-09,66.39485931396484,66.98652648925781,68.21216583251953,-0.008832629579440088,-0.02664197062759588
130,130,130,130,2019-08-12,65.82854461669922,66.4117660522461,68.90528106689453,-0.008781899205753008,-0.04465167839905271
131,131,131,131,2019-08-13,66.44556427001953,64.90721130371094,69.04895782470703,0.02370080204355718,-0.0377035894053126
132,132,132,132,2019-08-14,64.22257232666016,65.15233612060547,68.98133850097656,-0.014270613293500323,-0.06898628350403835
133,133,133,133,2019-08-15,63.98590850830078,64.86492919921875,68.5333480834961,-0.013551555544264016,-0.06635367601849895
134,134,134,134,2019-08-16,65.16925048828125,66.61463165283203,67.80644989013672,-0.021697653033398323,-0.038893046400871656
135,135,135,135,2019-08-19,65.98068237304688,66.39485931396484,66.98652648925781,-0.0062380874844455425,-0.015015618347851478
136,136,136,136,2019-08-20,65.46507263183594,65.82854461669922,66.4117660522461,-0.005521495074510274,-0.014254905067053847
137,137,137,137,2019-08-21,65.329833984375,66.44556427001953,64.90721130371094,-0.016791644376898618,0.006511182227295853
138,138,138,138,2019-08-22,65.38899993896484,64.22257232666016,65.15233612060547,0.01816226865488657,0.003632468648879783
139,139,139,139,2019-08-23,63.70695495605469,63.98590850830078,64.86492919921875,-0.0043596091506601375,-0.017852085209367763
140,140,140,140,2019-08-26,64.32398223876953,65.16925048828125,66.61463165283203,-0.012970354011723861,-0.03438658080405543
141,141,141,141,2019-08-27,63.7322998046875,65.98068237304688,66.39485931396484,-0.03407637641040584,-0.04010189247765039
142,142,142,142,2019-08-28,63.901363372802734,65.46507263183594,65.82854461669922,-0.02388616091251028,-0.02927576866719306
143,143,143,143,2019-08-29,63.86754608154297,65.329833984375,66.44556427001953,-0.022383156571035623,-0.03879895094276098
144,144,144,144,2019-08-30,64.29017639160156,65.38899993896484,64.22257232666016,-0.01680440973847197,0.001052652712157709
145,145,145,145,2019-09-03,63.64779281616211,63.70695495605469,63.98590850830078,-0.0009286606137962616,-0.005284221167146663
146,146,146,146,2019-09-04,64.77197265625,64.32398223876953,65.16925048828125,0.006964593949073894,-0.006096093311717454
147,147,147,147,2019-09-05,65.87926483154297,63.7322998046875,65.98068237304688,0.033687236039418034,-0.001537079306493161
148,148,148,148,2019-09-06,65.5411605834961,63.901363372802734,65.46507263183594,0.025661380667681977,0.001162267887306223
149,149,149,149,2019-09-09,66.32726287841797,63.86754608154297,65.329833984375,0.03851278071235975,0.015267586540653522
150,150,150,150,2019-09-10,69.36170959472656,64.29017639160156,65.38899993896484,0.07888504104007277,0.06075501474972711
151,151,151,151,2019-09-11,69.30255126953125,63.64779281616211,63.70695495605469,0.08884453337921916,0.0878333663465225
152,152,152,152,2019-09-12,68.30516052246094,64.77197265625,64.32398223876953,0.05454809729142962,0.06189259658883284
153,153,153,153,2019-09-13,67.7303695678711,65.87926483154297,63.7322998046875,0.02809844252302307,0.06273223742805434
154,154,154,154,2019-09-16,66.7498550415039,65.5411605834961,63.901363372802734,0.01844176159297639,0.044576383325078295
155,155,155,155,2019-09-17,66.93582153320312,66.32726287841797,63.86754608154297,0.009175090730046964,0.04804122969970903
156,156,156,156,2019-09-18,66.98652648925781,69.36170959472656,64.29017639160156,-0.03424343372368854,0.04194031264173792
157,157,157,157,2019-09-19,66.90132141113281,69.30255126953125,63.64779281616211,-0.03464850592670943,0.051117697111164206
158,158,158,158,2019-09-20,66.36441040039062,68.30516052246094,64.77197265625,-0.02841293552676938,0.024585290193210874
159,159,159,159,2019-09-23,66.24508666992188,67.7303695678711,65.87926483154297,-0.021929348790291958,0.0055529131861797865
160,160,160,160,2019-09-24,67.07176971435547,66.7498550415039,65.5411605834961,0.004822702201396467,0.023353402918604882
161,161,161,161,2019-09-25,66.91835021972656,66.93582153320312,66.32726287841797,-0.0002610158966659393,0.008911679988847121
162,162,162,162,2019-09-26,65.52068328857422,66.98652648925781,69.36170959472656,-0.021882657267184302,-0.055376753667045864
163,163,163,163,2019-09-27,66.28770446777344,66.90132141113281,69.30255126953125,-0.009171970454641354,-0.0435026813086935
164,164,164,164,2019-09-30,66.73086547851562,66.36441040039062,68.30516052246094,0.005521861430156649,-0.02304796638941553
165,165,165,165,2019-10-01,66.58599090576172,66.24508666992188,67.7303695678711,0.00514610596765408,-0.016896093575314408
166,166,166,166,2019-10-02,65.76782989501953,67.07176971435547,66.7498550415039,-0.019440963387266197,-0.014712019162794743
167,167,167,167,2019-10-03,64.753662109375,66.91835021972656,66.93582153320312,-0.03234819901034325,-0.03260077151283902
168,168,168,168,2019-10-04,65.6399917602539,65.52068328857422,66.98652648925781,0.0018209283800385556,-0.020101575638794222
169,169,169,169,2019-10-07,65.62295532226562,66.28770446777344,66.90132141113281,-0.010028242052505965,-0.01910823376732973
170,170,170,170,2019-10-08,63.89289855957031,66.73086547851562,66.36441040039062,-0.04252854954891916,-0.03724152487619725
171,171,171,171,2019-10-09,63.74799728393555,66.58599090576172,66.24508666992188,-0.04262148213492456,-0.03769471083083531
172,172,172,172,2019-10-10,62.35883712768555,65.76782989501953,67.07176971435547,-0.05183374261816931,-0.07026700811297071
173,173,173,173,2019-10-11,63.62016296386719,64.753662109375,66.91835021972656,-0.017504788278896455,-0.049286738914360084
174,174,174,174,2019-10-14,64.05482482910156,65.6399917602539,65.52068328857422,-0.024149407832683267,-0.022372453794728298
175,175,175,175,2019-10-15,64.51502990722656,65.62295532226562,66.28770446777344,-0.01688319902080282,-0.02674213226690758
176,176,176,176,2019-10-16,64.36161804199219,63.89289855957031,66.73086547851562,0.007336018446320258,-0.0355045213265851
177,177,177,177,2019-10-17,64.79627227783203,63.74799728393555,66.58599090576172,0.0164440459082571,-0.026878305835572158
178,178,178,178,2019-10-18,64.24232482910156,62.35883712768555,65.76782989501953,0.03020402220713958,-0.023195307924148034
179,179,179,179,2019-10-21,64.24232482910156,63.62016296386719,64.753662109375,0.009779318949367122,-0.007896654237249834
180,180,180,180,2019-10-22,65.17125701904297,64.05482482910156,65.6399917602539,0.01742932234878558,-0.007140993297545806
181,181,181,181,2019-10-23,65.38433074951172,64.51502990722656,65.62295532226562,0.013474392611074082,-0.003636297261865984
182,182,182,182,2019-10-24,65.18830108642578,64.36161804199219,63.89289855957031,0.012844348380027126,0.020274593202994406
183,183,183,183,2019-10-25,65.46954345703125,64.79627227783203,63.74799728393555,0.010390585068109859,0.02700549423424059
184,184,184,184,2019-10-28,65.62295532226562,64.24232482910156,62.35883712768555,0.021490979612534877,0.052344115845144534
185,185,185,185,2019-10-29,65.78487396240234,64.24232482910156,63.62016296386719,0.024011415175342554,0.03402554941213509
186,186,186,186,2019-10-30,65.92974853515625,65.17125701904297,64.05482482910156,0.011638436188082801,0.029270608592826264
187,187,187,187,2019-10-31,65.78487396240234,65.38433074951172,64.51502990722656,0.006125981688565485,0.01968291818203971
188,188,188,188,2019-11-01,65.66556549072266,65.18830108642578,64.36161804199219,0.007321319874008081,0.020259705837098796
189,189,189,189,2019-11-04,65.40135192871094,65.46954345703125,64.79627227783203,-0.0010415763532102273,0.009338186127196613
190,190,190,190,2019-11-05,67.32743835449219,65.62295532226562,64.24232482910156,0.02597388404493639,0.04802306786993915
191,191,191,191,2019-11-06,67.08027648925781,65.78487396240234,64.24232482910156,0.019691495154278593,0.044175730995193785
192,192,192,192,2019-11-07,68.40980529785156,65.92974853515625,65.17125701904297,0.03761665739363251,0.049692892648400155
193,193,193,193,2019-11-08,68.8359146118164,65.78487396240234,65.38433074951172,0.04637906049888918,0.052789159462803825
194,194,194,194,2019-11-11,67.42120361328125,65.66556549072266,65.18830108642578,0.02673605426890946,0.034253117348389095
195,195,195,195,2019-11-12,67.4041519165039,65.40135192871094,65.46954345703125,0.03062321999056028,0.029549747215548816
196,196,196,196,2019-11-13,66.4666748046875,67.32743835449219,65.62295532226562,-0.012784736369629845,0.012857078415296597
197,197,197,197,2019-11-14,66.95245361328125,67.08027648925781,65.78487396240234,-0.0019055210065663797,0.01774845159004501
198,198,198,198,2019-11-15,67.14846801757812,68.40980529785156,65.92974853515625,-0.01843796038859724,0.018485122566060053
199,199,199,199,2019-11-18,66.67973327636719,68.8359146118164,65.78487396240234,-0.03132349366763676,0.013602812623404459
200,200,200,200,2019-11-19,67.04619598388672,67.42120361328125,65.66556549072266,-0.0055621615945262715,0.02102518242013951
201,201,201,201,2019-11-20,66.04907989501953,67.4041519165039,65.40135192871094,-0.02010368772479998,0.009903892613942089
202,202,202,202,2019-11-21,66.4325942993164,66.4666748046875,67.32743835449219,-0.000512745755241073,-0.01329092680556554
203,203,203,203,2019-11-22,66.4325942993164,66.95245361328125,67.08027648925781,-0.00776460437085047,-0.009655329760680509
204,204,204,204,2019-11-25,67.25074768066406,67.14846801757812,68.40980529785156,0.001523186844101465,-0.01694285800319184
205,205,205,205,2019-11-26,67.55755615234375,66.67973327636719,68.8359146118164,0.013164762857377665,-0.018571097176258267
206,206,206,206,2019-11-27,68.13707733154297,67.04619598388672,67.42120361328125,0.016270592710709852,0.010617931450287887
207,207,207,207,2019-11-29,67.73651123046875,66.04907989501953,67.4041519165039,0.025548142958710107,0.004930843345919644
208,208,208,208,2019-12-02,67.64277648925781,66.4325942993164,66.4666748046875,0.01821669321671915,0.01769460692935665
209,209,209,209,2019-12-03,66.7990493774414,66.4325942993164,66.95245361328125,0.00551619400070269,-0.002291241434196123
210,210,210,210,2019-12-04,67.02063751220703,67.25074768066406,67.14846801757812,-0.003421674500180938,-0.001903699505663048
211,211,211,211,2019-12-05,67.58311462402344,67.55755615234375,66.67973327636719,0.00037832143634752846,0.013548064805718463
212,212,212,212,2019-12-06,68.13707733154297,68.13707733154297,67.04619598388672,0.0,0.016270592710709852
213,213,213,213,2019-12-09,68.23082733154297,67.73651123046875,66.04907989501953,0.007297631544564531,0.03303221543723511
214,214,214,214,2019-12-10,68.5120620727539,67.64277648925781,66.4325942993164,0.012851122153954453,0.031301920320442767
215,215,215,215,2019-12-11,68.89556884765625,66.7990493774414,66.4325942993164,0.031385468651936366,0.03707479098652611
216,216,216,216,2019-12-12,70.08019256591797,67.02063751220703,67.25074768066406,0.0456509392820037,0.04207306212697204
217,217,217,217,2019-12-13,69.91826629638672,67.58311462402344,67.55755615234375,0.034552294391197114,0.03494368770118794
218,218,218,218,2019-12-16,69.68817138671875,68.13707733154297,68.13707733154297,0.022764317401352985,0.022764317401352985
219,219,219,219,2019-12-17,69.04046630859375,68.23082733154297,67.73651123046875,0.011866175579502203,0.01925040210128892
220,220,220,220,2019-12-18,68.0774154663086,68.5120620727539,67.64277648925781,-0.006344088811452764,0.006425504682230354
221,221,221,221,2019-12-19,68.4039306640625,68.89556884765625,66.7990493774414,-0.007135991353535043,0.024025510865474553
222,222,222,222,2019-12-20,69.45220184326172,70.08019256591797,67.02063751220703,-0.008961030209292842,0.03628082962672208
223,223,223,223,2019-12-23,69.34909057617188,69.91826629638672,67.58311462402344,-0.008140586864698318,0.02613043157263273
224,224,224,224,2019-12-24,69.46078491210938,69.68817138671875,68.13707733154297,-0.0032629134914093916,0.01942712591157214
225,225,225,225,2019-12-26,69.5123519897461,69.04046630859375,68.23082733154297,0.006834914454997065,0.018782194329493018
226,226,226,226,2019-12-27,69.46078491210938,68.0774154663086,68.5120620727539,0.020320534149616876,0.013847530064822866
227,227,227,227,2019-12-30,69.52092742919922,68.4039306640625,68.89556884765625,0.016329423679209087,0.009076905699491045
228,228,228,228,2019-12-31,69.61544036865234,69.45220184326172,70.08019256591797,0.002350372213670404,-0.00663171975203225
229,229,229,229,2020-01-02,68.62733459472656,69.34909057617188,69.91826629638672,-0.010407576731702783,-0.018463439813965588
230,230,230,230,2020-01-03,68.67889404296875,69.46078491210938,69.68817138671875,-0.011256579811615652,-0.01448276405689053
231,231,231,231,2020-01-06,68.3351821899414,69.5123519897461,69.04046630859375,-0.016934685219374135,-0.010215517889173853
232,232,232,232,2020-01-07,67.97431182861328,69.46078491210938,68.0774154663086,-0.0214001768822073,-0.0015145057577330423
233,233,233,233,2020-01-08,68.15473937988281,69.52092742919922,68.4039306640625,-0.019651464671666563,-0.0036429380849981596
234,234,234,234,2020-01-09,68.52423095703125,69.61544036865234,69.45220184326172,-0.015674818773572907,-0.013361288218402212
235,235,235,235,2020-01-10,68.09461212158203,68.62733459472656,69.34909057617188,-0.007762540630354975,-0.01808932812481434
236,236,236,236,2020-01-13,68.46408081054688,68.67889404296875,69.46078491210938,-0.0031277910836402523,-0.01434916266528885
237,237,237,237,2020-01-14,68.42110443115234,68.3351821899414,69.5123519897461,0.0012573646320590548,-0.01569861366156511
238,238,238,238,2020-01-15,68.27503967285156,67.97431182861328,69.46078491210938,0.00442413959256438,-0.017070714659475406
239,239,239,239,2020-01-16,68.48126983642578,68.15473937988281,69.52092742919922,0.004791016142295712,-0.01495459901383267
240,240,240,240,2020-01-17,69.16007232666016,68.52423095703125,69.61544036865234,0.009279073413134942,-0.006541193154575464
241,241,241,241,2020-01-21,68.97100830078125,68.09461212158203,68.62733459472656,0.012870271992069249,0.005007825352452144
242,242,242,242,2020-01-22,68.28363037109375,68.46408081054688,68.67889404296875,-0.0026356950581497562,-0.00575524223828805
